econ_compare_comparison_year,econ_compare_region_grouping_scheme,econ_compare_region_a_code,econ_compare_region_b_code,econ_compare_metric_name,econ_compare_metric_value_region_a,econ_compare_metric_value_region_b,econ_compare_absolute_difference,econ_compare_percent_difference,econ_compare_rank_region_a,econ_compare_rank_region_b,econ_compare_percentile_region_a,econ_compare_percentile_region_b,econ_compare_inequality_gini_estimate,econ_compare_cost_of_living_index,econ_compare_housing_affordability_index,econ_compare_tax_burden_index,econ_compare_job_growth_rate_pct,econ_compare_population_growth_rate_pct,econ_compare_composite_score
2013,REGION,RA00151,RB00151,PRODUCTIVITY,227.314,94.34,132.974,140.952,96,225,90.83,62.93,0.5909,120.17,73.78,84.17,6.469,-2.574,46.29
2008,CENSUS_DIVISION,RA00152,RB00152,UNEMP_RATE,94.373,53.501,40.872,76.395,260,299,11.78,89.21,0.4861,96.9,133.64,131.23,0.106,3.655,60.31
2021,STATE,RA00153,RB00153,EXPORT_INTENSITY,165.594,133.076,32.518,24.436,88,273,81.67,36.59,0.303,149.22,125.18,79.01,5.277,4.63,67.33
2014,METRO,RA00154,RB00154,UNEMP_RATE,152.271,33.87,118.401,349.575,21,249,60.63,41.51,0.5726,126.93,106.5,99.21,2.5,5.694,41.32
2002,STATE,RA00155,RB00155,GDP_PER_CAPITA,34.856,96.662,-61.806,-63.94,251,379,67.84,74.82,0.4413,132.81,150.56,115.1,2.157,5.412,55.44
2021,STATE,RA00156,RB00156,INCOME_GROWTH,100.041,161.679,-61.638,-38.124,265,52,62.98,77.76,0.3717,120.96,113.99,121.48,8.241,5.561,54.83
2003,CENSUS_DIVISION,RA00157,RB00157,EXPORT_INTENSITY,248.608,105.449,143.159,135.761,102,348,61.46,18.07,0.2839,84.86,95.05,136.81,9.745,-0.913,47.19
2011,METRO,RA00158,RB00158,MEDIAN_WAGE,198.271,54.103,144.168,266.47,75,282,92.4,15.82,0.5566,135.07,136.1,90.73,-4.436,-0.276,57.38
2015,REGION,RA00159,RB00159,COST_OF_LIVING,136.567,185.396,-48.829,-26.338,181,234,5.21,44.57,0.4978,97.41,60.9,116.23,-3.701,4.889,68.12
2008,STATE,RA00160,RB00160,PRODUCTIVITY,242.069,13.605,228.464,1679.265,234,110,46.71,66.22,0.3917,106.21,73.57,115.44,2.632,-2.938,50.77
2009,REGION,RA00161,RB00161,JOB_GROWTH,42.69,16.518,26.172,158.445,358,98,23.81,8.44,0.6029,118.62,119.86,97.43,3.535,6.255,37.8
2023,REGION,RA00162,RB00162,GDP_PER_CAPITA,52.368,146.905,-94.537,-64.352,173,308,0.99,17.91,0.4085,112.08,104.54,136.67,0.626,2.74,66.95
2006,STATE,RA00163,RB00163,PRODUCTIVITY,68.807,144.588,-75.781,-52.412,383,353,17.35,82.81,0.5572,107.75,159.37,119.98,-1.526,6.067,58.13
2013,STATE,RA00164,RB00164,EXPORT_INTENSITY,213.312,185.948,27.364,14.716,276,166,59.1,62.1,0.4502,143.54,104.67,112.64,-4.96,-0.388,86.05
2005,STATE,RA00165,RB00165,COST_OF_LIVING,234.515,163.827,70.688,43.148,235,347,40.19,27.27,0.6035,97.01,66.09,129.87,8.334,0.631,70.19
2025,METRO,RA00166,RB00166,INCOME_GROWTH,232.633,61.617,171.016,277.547,90,45,24.89,86.17,0.4968,93.57,94.54,72.49,10.58,5.433,30.11
2017,STATE,RA00167,RB00167,INCOME_GROWTH,148.609,75.415,73.194,97.055,232,24,85.39,87.66,0.3775,83.89,148.35,120.56,-0.365,-0.759,62.83
2021,STATE,RA00168,RB00168,EXPORT_INTENSITY,131.193,82.835,48.358,58.379,75,351,37.2,30.71,0.3327,128.64,133.12,83.73,8.259,-1.995,60.2
2020,REGION,RA00169,RB00169,PRODUCTIVITY,26.945,136.909,-109.964,-80.319,128,166,45.54,18.78,0.4191,98.52,154.02,103.42,-2.742,2.841,57.83
2008,STATE,RA00170,RB00170,MEDIAN_WAGE,108.731,218.884,-110.153,-50.325,301,81,71.86,56.79,0.3315,92.06,85.63,71.16,1.576,4.921,62.8
2008,REGION,RA00171,RB00171,MEDIAN_WAGE,221.708,242.227,-20.519,-8.471,69,44,93.25,60.97,0.4651,100.62,76.73,125.57,-1.985,-1.511,88.77
2004,STATE,RA00172,RB00172,COST_OF_LIVING,119.787,100.048,19.739,19.73,321,236,90.92,10.41,0.3701,75.41,131.5,99.03,-4.331,5.109,68.72
2015,METRO,RA00173,RB00173,INCOME_GROWTH,159.79,65.584,94.206,143.642,38,182,69.14,10.2,0.3045,133.48,149.45,123.84,-0.331,0.875,61.44
2000,CENSUS_DIVISION,RA00174,RB00174,GDP_PER_CAPITA,73.421,172.349,-98.928,-57.4,347,164,64.59,94.98,0.5592,138.21,139.77,110.81,9.823,0.031,65.07
2022,STATE,RA00175,RB00175,COST_OF_LIVING,155.9,61.494,94.406,153.521,16,277,84.0,80.58,0.5172,130.61,129.39,114.81,10.843,2.652,39.45
2001,STATE,RA00176,RB00176,GDP_PER_CAPITA,156.988,98.161,58.827,59.929,38,349,60.8,96.49,0.2573,107.87,95.13,71.77,-6.112,4.13,55.4
2001,STATE,RA00177,RB00177,JOB_GROWTH,76.016,107.239,-31.223,-29.115,354,378,60.88,80.67,0.6154,102.69,76.98,92.24,-0.655,-3.008,78.3
2004,METRO,RA00178,RB00178,COST_OF_LIVING,236.093,187.168,48.925,26.14,137,230,39.17,36.95,0.4514,154.01,107.6,117.44,-4.151,1.479,79.45
2018,STATE,RA00179,RB00179,COST_OF_LIVING,56.286,93.791,-37.505,-39.988,152,254,2.89,71.0,0.2931,96.84,91.67,76.66,-2.01,2.373,74.68
2017,REGION,RA00180,RB00180,GDP_PER_CAPITA,67.722,84.5,-16.778,-19.856,158,118,52.74,31.77,0.3176,151.29,79.02,98.56,-7.797,-0.337,80.18
2017,CENSUS_DIVISION,RA00181,RB00181,JOB_GROWTH,195.813,129.868,65.945,50.778,63,384,85.58,44.65,0.5281,127.02,115.15,96.58,10.708,2.326,58.02
2022,CENSUS_DIVISION,RA00182,RB00182,COST_OF_LIVING,121.554,140.843,-19.289,-13.695,247,249,29.44,63.76,0.3128,122.08,136.37,100.39,-2.266,1.821,85.43
2004,REGION,RA00183,RB00183,COST_OF_LIVING,102.025,213.391,-111.366,-52.189,133,246,37.42,38.88,0.3741,107.38,127.32,70.76,9.516,-2.425,58.97
2020,REGION,RA00184,RB00184,JOB_GROWTH,219.324,10.591,208.733,1970.853,87,130,88.14,61.44,0.4494,116.88,60.69,73.69,-6.263,3.919,41.89
2001,REGION,RA00185,RB00185,JOB_GROWTH,219.833,32.677,187.156,572.745,85,204,83.53,41.4,0.3501,111.41,87.87,103.84,5.995,-1.962,49.14
2011,CENSUS_DIVISION,RA00186,RB00186,JOB_GROWTH,15.882,33.817,-17.935,-53.035,69,387,64.49,18.15,0.609,101.09,82.9,122.55,6.309,4.307,56.9
2013,CENSUS_DIVISION,RA00187,RB00187,INCOME_GROWTH,120.779,187.243,-66.464,-35.496,355,6,36.09,59.99,0.2845,75.36,95.63,107.42,-2.681,2.673,74.2
2022,STATE,RA00188,RB00188,MEDIAN_WAGE,110.098,71.723,38.375,53.504,361,149,19.88,45.03,0.4127,143.22,67.65,117.58,5.229,3.748,60.31
2016,METRO,RA00189,RB00189,COST_OF_LIVING,160.604,43.787,116.817,266.785,118,387,13.91,95.74,0.5198,113.51,105.57,100.04,-5.911,2.679,46.76
2009,STATE,RA00190,RB00190,MEDIAN_WAGE,245.671,82.449,163.222,197.967,379,190,42.56,46.84,0.5306,102.11,112.18,131.19,4.358,-2.564,49.49
2015,METRO,RA00191,RB00191,MEDIAN_WAGE,228.395,74.141,154.254,208.055,188,116,14.81,49.08,0.3587,87.66,106.09,132.72,9.111,-2.505,42.57
2002,STATE,RA00192,RB00192,GDP_PER_CAPITA,86.83,213.216,-126.386,-59.276,291,355,43.08,83.79,0.6044,96.68,158.42,97.26,3.882,1.086,69.63
2008,STATE,RA00193,RB00193,JOB_GROWTH,75.4,202.288,-126.888,-62.726,353,64,20.63,41.26,0.4067,85.23,109.95,107.41,-6.673,4.336,52.86
2014,STATE,RA00194,RB00194,EXPORT_INTENSITY,82.056,156.195,-74.139,-47.466,28,370,3.74,86.56,0.5331,103.25,129.97,138.83,4.292,5.715,56.95
2017,METRO,RA00195,RB00195,PRODUCTIVITY,130.177,181.232,-51.055,-28.171,44,58,55.64,7.8,0.5082,102.55,63.16,98.96,10.649,0.128,73.72
2005,REGION,RA00196,RB00196,EXPORT_INTENSITY,124.24,62.901,61.339,97.517,246,164,72.53,56.83,0.3985,141.08,141.53,88.0,-5.819,0.459,55.53
2012,CENSUS_DIVISION,RA00197,RB00197,PRODUCTIVITY,155.09,126.798,28.292,22.313,350,211,11.6,82.77,0.4171,99.73,86.29,105.67,-3.97,5.546,66.82
2006,METRO,RA00198,RB00198,PRODUCTIVITY,174.269,99.068,75.201,75.908,135,372,97.13,98.95,0.4716,150.18,109.56,77.95,9.817,-0.571,56.71
2006,CENSUS_DIVISION,RA00199,RB00199,MEDIAN_WAGE,124.545,138.919,-14.374,-10.347,100,112,94.25,87.39,0.6099,103.05,87.8,115.1,3.763,2.657,81.43
2019,REGION,RA00200,RB00200,MEDIAN_WAGE,57.138,95.605,-38.467,-40.235,104,10,88.93,74.42,0.52,92.69,74.25,84.01,-2.678,2.846,71.94
2016,CENSUS_DIVISION,RA00201,RB00201,GDP_PER_CAPITA,18.834,34.742,-15.908,-45.789,286,50,85.12,18.38,0.575,96.89,130.01,121.12,5.964,-0.797,72.24
2016,REGION,RA00202,RB00202,EXPORT_INTENSITY,82.307,14.593,67.714,464.017,112,342,17.57,6.12,0.4534,120.08,108.4,98.09,-1.137,-3.045,52.64
2006,METRO,RA00203,RB00203,GDP_PER_CAPITA,143.179,34.074,109.105,320.2,159,322,37.0,75.16,0.602,110.03,119.51,113.95,-3.89,2.619,50.0
2002,REGION,RA00204,RB00204,GDP_PER_CAPITA,39.87,86.861,-46.991,-54.099,193,209,76.04,56.89,0.5537,89.93,63.65,87.69,-4.139,6.044,53.7
2004,STATE,RA00205,RB00205,MEDIAN_WAGE,159.891,98.109,61.782,62.973,369,296,20.19,42.17,0.4229,150.21,100.68,116.61,-1.07,4.841,59.41
2023,STATE,RA00206,RB00206,COST_OF_LIVING,29.644,114.475,-84.831,-74.104,142,38,93.48,58.77,0.5594,150.66,81.99,97.95,-1.152,-1.76,66.18
2011,REGION,RA00207,RB00207,COST_OF_LIVING,176.588,73.448,103.14,140.426,264,290,69.43,48.07,0.4945,138.72,157.1,134.99,-5.291,0.405,55.65
2021,STATE,RA00208,RB00208,MEDIAN_WAGE,86.694,26.999,59.695,221.101,32,165,50.63,95.39,0.5244,153.31,153.98,118.65,11.585,-1.814,41.27
2020,CENSUS_DIVISION,RA00209,RB00209,GDP_PER_CAPITA,34.892,211.011,-176.119,-83.464,360,245,71.91,34.08,0.299,90.31,123.66,75.93,-6.709,-1.21,56.49
2014,STATE,RA00210,RB00210,INCOME_GROWTH,75.395,31.975,43.42,135.794,319,228,40.86,1.33,0.5051,143.78,88.05,125.03,-6.539,1.823,48.81
2021,METRO,RA00211,RB00211,GDP_PER_CAPITA,229.728,80.884,148.844,184.022,367,76,16.44,40.5,0.3228,102.4,71.93,85.57,-2.187,-1.739,55.63
2025,STATE,RA00212,RB00212,COST_OF_LIVING,45.139,31.071,14.068,45.277,230,298,26.13,51.51,0.3116,115.82,95.29,79.37,2.537,-0.04,80.21
2011,REGION,RA00213,RB00213,MEDIAN_WAGE,97.147,39.997,57.15,142.886,266,269,49.42,78.46,0.5283,76.96,123.34,77.6,-2.948,4.382,45.24
2008,STATE,RA00214,RB00214,GDP_PER_CAPITA,203.061,226.984,-23.923,-10.54,97,23,62.54,44.83,0.3179,89.89,148.68,124.57,7.246,1.712,79.45
2024,CENSUS_DIVISION,RA00215,RB00215,UNEMP_RATE,210.095,18.502,191.593,1035.526,280,10,17.13,19.87,0.5467,140.71,69.16,126.5,9.654,3.146,39.51
2011,STATE,RA00216,RB00216,PRODUCTIVITY,65.263,143.627,-78.364,-54.561,108,119,52.08,59.88,0.5861,83.76,153.75,103.51,3.283,-0.274,75.02
2005,CENSUS_DIVISION,RA00217,RB00217,PRODUCTIVITY,62.595,29.624,32.971,111.298,314,281,2.16,6.21,0.491,145.27,93.21,125.87,-2.505,-0.487,59.54
2021,REGION,RA00218,RB00218,INCOME_GROWTH,157.287,245.469,-88.182,-35.924,385,302,51.84,80.03,0.3127,104.7,60.34,138.08,-6.584,3.554,65.11
2010,METRO,RA00219,RB00219,INCOME_GROWTH,86.96,142.814,-55.854,-39.11,299,191,44.52,44.92,0.3615,142.31,106.12,107.66,-1.68,6.214,62.04
2013,REGION,RA00220,RB00220,COST_OF_LIVING,235.035,62.229,172.806,277.694,336,134,95.79,27.76,0.5723,150.54,112.18,114.5,3.162,0.202,59.55
2008,STATE,RA00221,RB00221,JOB_GROWTH,217.771,168.159,49.612,29.503,357,400,66.67,81.59,0.6103,90.35,91.5,94.2,-5.882,6.304,58.79
2014,CENSUS_DIVISION,RA00222,RB00222,MEDIAN_WAGE,127.237,189.058,-61.821,-32.699,75,152,85.17,19.22,0.4881,77.37,150.97,91.2,3.615,-2.101,75.78
2013,CENSUS_DIVISION,RA00223,RB00223,EXPORT_INTENSITY,122.4,83.4,39.0,46.763,203,136,69.76,17.17,0.5913,99.37,140.01,125.31,9.059,1.889,63.43
2019,METRO,RA00224,RB00224,COST_OF_LIVING,169.431,26.301,143.13,544.2,241,388,27.77,41.99,0.4033,135.12,154.51,88.02,-2.738,2.843,50.94
2006,METRO,RA00225,RB00225,INCOME_GROWTH,228.219,237.777,-9.558,-4.02,5,224,30.91,22.01,0.454,89.74,90.28,73.86,-4.428,6.047,70.79
2003,METRO,RA00226,RB00226,UNEMP_RATE,121.729,70.413,51.316,72.879,123,108,80.43,14.98,0.5238,75.6,117.35,125.96,4.255,1.182,63.97
2022,CENSUS_DIVISION,RA00227,RB00227,COST_OF_LIVING,56.491,93.81,-37.319,-39.781,156,82,0.56,81.1,0.3903,138.16,103.95,136.74,2.686,0.052,81.87
2023,CENSUS_DIVISION,RA00228,RB00228,MEDIAN_WAGE,62.205,199.764,-137.559,-68.861,49,22,50.92,36.18,0.6067,95.16,83.65,100.51,1.075,-1.655,68.49
2003,CENSUS_DIVISION,RA00229,RB00229,COST_OF_LIVING,117.312,232.753,-115.441,-49.598,394,102,29.09,60.55,0.3758,129.8,150.46,93.12,10.158,5.596,47.82
2017,CENSUS_DIVISION,RA00230,RB00230,MEDIAN_WAGE,16.394,32.031,-15.637,-48.818,265,159,79.99,40.9,0.5479,84.94,122.5,127.95,10.639,2.071,59.71
2015,STATE,RA00231,RB00231,PRODUCTIVITY,81.404,28.495,52.909,185.678,251,347,29.81,26.41,0.4266,138.43,95.65,137.53,-5.706,1.482,51.25
2013,STATE,RA00232,RB00232,UNEMP_RATE,110.494,108.657,1.837,1.691,107,78,15.01,35.13,0.4158,76.9,155.71,86.8,-2.041,-0.866,93.32
2001,CENSUS_DIVISION,RA00233,RB00233,INCOME_GROWTH,165.002,191.111,-26.109,-13.662,110,30,7.09,92.57,0.4647,105.1,113.54,79.12,-3.749,-2.376,81.28
2003,STATE,RA00234,RB00234,UNEMP_RATE,175.729,203.888,-28.159,-13.811,16,73,73.24,86.39,0.5964,123.74,127.8,136.06,5.216,0.293,86.32
2018,REGION,RA00235,RB00235,UNEMP_RATE,115.948,166.011,-50.063,-30.156,136,228,23.97,36.24,0.4205,151.08,140.4,137.68,7.776,0.685,75.38
2021,CENSUS_DIVISION,RA00236,RB00236,INCOME_GROWTH,37.515,172.346,-134.831,-78.233,27,122,23.44,90.2,0.6077,100.89,69.24,100.07,8.545,-1.955,52.96
2014,CENSUS_DIVISION,RA00237,RB00237,INCOME_GROWTH,239.598,74.304,165.294,222.456,323,284,83.48,27.01,0.4836,94.17,157.03,96.37,-0.578,5.091,46.31
2007,METRO,RA00238,RB00238,PRODUCTIVITY,185.442,176.269,9.173,5.204,292,41,79.54,93.17,0.4666,136.09,67.29,70.36,7.921,-1.71,80.31
2021,STATE,RA00239,RB00239,JOB_GROWTH,67.759,160.688,-92.929,-57.832,282,293,5.71,30.6,0.4434,137.55,158.57,72.89,1.912,5.513,57.6
2005,STATE,RA00240,RB00240,INCOME_GROWTH,81.616,247.565,-165.949,-67.032,320,113,98.48,82.89,0.6158,154.75,92.3,81.8,4.965,1.793,62.82
2022,STATE,RA00241,RB00241,JOB_GROWTH,192.456,191.714,0.742,0.387,250,380,54.94,78.83,0.4675,77.52,110.11,102.57,0.903,2.655,89.22
2004,CENSUS_DIVISION,RA00242,RB00242,INCOME_GROWTH,38.071,178.935,-140.864,-78.724,6,307,48.54,16.11,0.3146,131.79,69.82,87.39,11.931,1.971,47.65
2025,METRO,RA00243,RB00243,UNEMP_RATE,107.03,230.604,-123.574,-53.587,19,300,64.04,66.01,0.3069,78.03,72.22,127.35,0.85,1.279,75.49
2006,METRO,RA00244,RB00244,INCOME_GROWTH,169.056,226.137,-57.081,-25.242,19,252,63.56,44.8,0.5731,121.33,66.29,107.53,7.566,2.152,72.28
2021,REGION,RA00245,RB00245,PRODUCTIVITY,89.3,156.844,-67.544,-43.064,103,270,14.07,15.97,0.4688,125.97,122.17,126.28,3.49,4.717,63.18
2002,METRO,RA00246,RB00246,MEDIAN_WAGE,153.093,28.324,124.769,440.506,84,310,89.91,48.97,0.4513,102.17,130.12,87.41,-4.373,5.564,38.97
2008,STATE,RA00247,RB00247,PRODUCTIVITY,216.853,121.715,95.138,78.165,102,321,81.11,54.29,0.3422,145.9,153.94,129.13,8.357,5.242,41.76
2000,METRO,RA00248,RB00248,MEDIAN_WAGE,237.351,99.774,137.577,137.889,119,42,42.32,17.36,0.3066,97.27,148.25,113.39,8.196,1.58,47.18
2023,STATE,RA00249,RB00249,UNEMP_RATE,101.605,232.961,-131.356,-56.385,384,246,44.13,35.6,0.4682,95.77,147.47,113.1,-6.745,4.199,55.45
2001,METRO,RA00250,RB00250,PRODUCTIVITY,196.701,24.023,172.678,718.803,183,313,66.42,83.12,0.488,104.84,143.63,120.75,-6.862,-0.198,54.01
2005,CENSUS_DIVISION,RA00251,RB00251,JOB_GROWTH,77.634,31.76,45.874,144.44,182,372,67.04,32.14,0.4749,133.28,67.44,114.27,-5.171,5.766,37.06
2016,REGION,RA00252,RB00252,COST_OF_LIVING,106.25,57.626,48.624,84.379,186,397,54.81,99.6,0.49,104.33,78.32,87.55,-6.691,6.427,37.94
2004,METRO,RA00253,RB00253,COST_OF_LIVING,247.686,157.989,89.697,56.774,74,193,37.83,91.82,0.519,137.45,120.58,84.26,-0.533,-0.042,79.18
2022,REGION,RA00254,RB00254,PRODUCTIVITY,49.585,177.05,-127.465,-71.994,377,343,92.98,38.39,0.3988,97.16,150.13,123.87,9.817,-0.929,56.83
2013,REGION,RA00255,RB00255,INCOME_GROWTH,168.2,185.815,-17.615,-9.48,309,212,64.87,31.68,0.4404,123.01,113.65,134.58,2.353,2.762,83.49
2005,CENSUS_DIVISION,RA00256,RB00256,INCOME_GROWTH,105.356,27.766,77.59,279.442,167,25,84.92,37.9,0.5545,90.78,152.78,130.08,-1.488,3.836,49.34
2014,CENSUS_DIVISION,RA00257,RB00257,GDP_PER_CAPITA,237.721,176.315,61.406,34.827,281,281,65.19,69.54,0.352,139.25,112.83,117.61,9.228,4.469,58.33
2007,METRO,RA00258,RB00258,UNEMP_RATE,67.173,88.44,-21.267,-24.047,361,344,10.5,15.43,0.4251,122.68,82.49,117.48,-1.218,-2.174,82.15
2019,CENSUS_DIVISION,RA00259,RB00259,INCOME_GROWTH,48.072,74.128,-26.056,-35.15,171,350,9.79,89.04,0.5062,112.01,151.57,111.32,1.883,-2.001,77.87
2007,STATE,RA00260,RB00260,INCOME_GROWTH,210.35,239.426,-29.076,-12.144,95,298,59.48,95.25,0.4306,143.15,101.31,139.84,-3.267,-0.923,87.62
2008,CENSUS_DIVISION,RA00261,RB00261,JOB_GROWTH,52.048,138.264,-86.216,-62.356,221,238,38.25,5.83,0.4274,78.0,123.1,86.37,4.903,1.789,64.56
2009,REGION,RA00262,RB00262,JOB_GROWTH,92.485,110.791,-18.306,-16.523,32,39,31.32,14.84,0.3516,145.25,143.68,95.24,-0.35,5.399,74.8
2023,STATE,RA00263,RB00263,PRODUCTIVITY,102.034,119.492,-17.458,-14.61,389,176,69.06,83.2,0.4121,88.07,86.41,103.55,10.022,3.151,68.82
2003,STATE,RA00264,RB00264,COST_OF_LIVING,233.062,118.601,114.461,96.509,198,215,69.48,79.94,0.457,147.8,69.0,71.7,-2.208,2.405,54.49
2020,METRO,RA00265,RB00265,PRODUCTIVITY,75.771,99.661,-23.89,-23.971,174,299,55.98,88.47,0.3854,104.52,67.17,75.95,5.048,5.191,65.87
2014,METRO,RA00266,RB00266,INCOME_GROWTH,223.498,223.952,-0.454,-0.203,238,158,32.54,50.26,0.2943,132.28,150.25,119.68,-6.454,-0.623,88.07
2007,STATE,RA00267,RB00267,JOB_GROWTH,63.618,41.122,22.496,54.706,9,170,4.76,97.99,0.268,85.66,73.38,112.84,7.58,1.359,64.73
2012,CENSUS_DIVISION,RA00268,RB00268,EXPORT_INTENSITY,232.313,84.99,147.323,173.342,289,368,34.45,85.36,0.5253,85.24,60.44,88.05,-3.209,4.915,42.98
2020,REGION,RA00269,RB00269,MEDIAN_WAGE,207.882,152.362,55.52,36.44,15,248,60.6,28.96,0.5419,88.4,79.03,76.02,9.363,5.571,53.7
2024,CENSUS_DIVISION,RA00270,RB00270,MEDIAN_WAGE,224.084,24.528,199.556,813.584,96,278,72.59,23.46,0.3309,103.84,108.33,74.08,1.898,6.141,40.66
2006,METRO,RA00271,RB00271,INCOME_GROWTH,80.187,140.94,-60.753,-43.106,41,325,59.48,39.87,0.2687,93.51,71.62,77.17,3.658,-1.084,75.63
2013,REGION,RA00272,RB00272,PRODUCTIVITY,127.242,215.261,-88.019,-40.889,285,242,88.8,28.42,0.5799,77.67,110.76,72.33,-3.645,1.916,73.52
2023,METRO,RA00273,RB00273,UNEMP_RATE,212.077,181.799,30.278,16.655,193,259,52.53,77.48,0.4719,151.42,157.04,97.72,9.856,-0.008,79.36
2018,STATE,RA00274,RB00274,COST_OF_LIVING,138.918,104.702,34.216,32.679,94,290,45.86,84.12,0.517,123.05,81.44,75.16,-1.969,-1.019,82.04
2008,REGION,RA00275,RB00275,MEDIAN_WAGE,202.533,94.567,107.966,114.169,93,98,23.86,40.03,0.5801,84.9,139.79,73.05,11.314,3.665,35.2
2013,STATE,RA00276,RB00276,JOB_GROWTH,12.082,41.382,-29.3,-70.804,99,188,90.49,11.4,0.4719,80.35,64.03,100.51,8.465,3.852,49.04
2010,REGION,RA00277,RB00277,GDP_PER_CAPITA,25.675,174.58,-148.905,-85.293,70,252,3.89,14.4,0.5972,103.59,131.7,96.46,-7.349,-2.245,51.27
2001,CENSUS_DIVISION,RA00278,RB00278,INCOME_GROWTH,16.958,99.177,-82.219,-82.901,195,124,6.6,70.5,0.4394,111.22,114.13,134.41,-6.734,-2.81,51.05
2018,CENSUS_DIVISION,RA00279,RB00279,JOB_GROWTH,73.009,235.263,-162.254,-68.967,69,296,86.48,44.06,0.5113,96.52,113.26,78.75,-0.209,-1.429,70.55
2024,METRO,RA00280,RB00280,COST_OF_LIVING,56.642,85.942,-29.3,-34.093,306,299,73.34,65.7,0.2576,152.3,143.87,93.71,2.624,3.227,72.84
2015,REGION,RA00281,RB00281,COST_OF_LIVING,201.435,19.61,181.825,927.206,244,326,9.43,97.71,0.2615,154.14,103.39,127.96,3.098,2.495,51.62
2024,CENSUS_DIVISION,RA00282,RB00282,COST_OF_LIVING,86.175,155.26,-69.085,-44.496,172,135,92.21,42.75,0.3836,78.08,106.55,128.46,10.104,-2.862,59.25
2003,METRO,RA00283,RB00283,MEDIAN_WAGE,47.564,21.825,25.739,117.934,366,200,32.02,34.2,0.433,80.27,156.37,108.38,-7.644,1.011,50.0
2022,REGION,RA00284,RB00284,COST_OF_LIVING,148.08,139.249,8.831,6.342,126,366,71.32,9.28,0.4287,106.17,126.89,79.09,-1.968,2.843,84.88
2019,CENSUS_DIVISION,RA00285,RB00285,MEDIAN_WAGE,37.748,157.613,-119.865,-76.05,222,260,25.5,96.7,0.4078,109.19,111.57,82.98,-7.691,0.59,59.78
2023,METRO,RA00286,RB00286,GDP_PER_CAPITA,61.51,18.692,42.818,229.071,353,175,29.17,32.57,0.5444,124.43,125.6,106.75,10.962,2.276,40.59
2017,STATE,RA00287,RB00287,PRODUCTIVITY,220.167,182.028,38.139,20.952,386,40,99.19,62.6,0.3908,92.86,60.34,118.69,5.675,2.957,73.8
2025,REGION,RA00288,RB00288,GDP_PER_CAPITA,199.849,53.514,146.335,273.452,157,121,71.22,91.8,0.5739,123.88,117.51,72.82,4.902,2.547,48.73
2002,CENSUS_DIVISION,RA00289,RB00289,MEDIAN_WAGE,223.967,214.745,9.222,4.294,107,192,51.23,50.87,0.588,149.43,90.21,78.31,10.167,5.188,65.09
2008,REGION,RA00290,RB00290,JOB_GROWTH,235.761,184.365,51.396,27.877,235,235,41.64,40.96,0.4126,140.88,144.47,109.39,-2.268,-1.899,80.19
2007,METRO,RA00291,RB00291,GDP_PER_CAPITA,140.489,104.646,35.843,34.252,245,46,40.71,79.92,0.5391,115.63,122.55,137.9,2.556,-3.461,72.06
2012,REGION,RA00292,RB00292,INCOME_GROWTH,194.628,224.899,-30.271,-13.46,84,350,15.59,37.34,0.3198,123.55,132.41,71.97,10.582,-0.938,76.13
2023,REGION,RA00293,RB00293,PRODUCTIVITY,108.637,14.533,94.104,647.519,42,163,91.21,50.5,0.3487,121.06,98.62,75.18,-4.955,3.015,47.02
2009,CENSUS_DIVISION,RA00294,RB00294,GDP_PER_CAPITA,153.131,197.249,-44.118,-22.367,167,381,34.95,30.36,0.5956,80.01,106.61,131.14,1.989,-2.346,80.98
2020,REGION,RA00295,RB00295,EXPORT_INTENSITY,104.439,208.794,-104.355,-49.98,210,277,74.7,58.78,0.4821,130.13,148.88,124.66,3.968,2.888,66.45
2003,METRO,RA00296,RB00296,EXPORT_INTENSITY,81.646,115.497,-33.851,-29.309,336,201,48.58,29.07,0.4012,128.46,127.48,70.4,11.207,5.791,52.66
2012,METRO,RA00297,RB00297,GDP_PER_CAPITA,140.295,20.078,120.217,598.75,379,7,13.13,41.82,0.4978,109.06,75.86,97.22,-5.58,-0.486,54.93
2002,CENSUS_DIVISION,RA00298,RB00298,PRODUCTIVITY,190.405,224.843,-34.438,-15.316,265,37,37.95,40.87,0.5572,80.34,157.55,89.77,1.079,6.124,71.59
2005,CENSUS_DIVISION,RA00299,RB00299,EXPORT_INTENSITY,237.413,39.112,198.301,507.008,43,27,95.48,61.05,0.347,84.31,117.73,108.58,6.035,5.761,35.78
2025,CENSUS_DIVISION,RA00300,RB00300,INCOME_GROWTH,45.908,240.824,-194.916,-80.937,13,304,49.68,20.54,0.459,109.52,89.68,84.25,3.639,6.306,44.14
2007,METRO,RA00301,RB00301,PRODUCTIVITY,224.294,68.122,156.172,229.253,75,237,84.07,81.82,0.2918,150.31,113.69,137.9,-0.801,5.846,43.34
2018,STATE,RA00302,RB00302,PRODUCTIVITY,216.337,141.199,75.138,53.214,35,231,55.94,41.4,0.4963,139.83,119.87,131.12,-0.757,5.112,62.35
2005,STATE,RA00303,RB00303,PRODUCTIVITY,73.862,202.377,-128.515,-63.503,203,306,55.13,58.32,0.5874,144.06,70.25,134.79,1.265,2.441,67.33
2024,METRO,RA00304,RB00304,JOB_GROWTH,199.663,26.844,172.819,643.79,128,170,44.34,64.69,0.5957,125.44,103.97,117.78,-7.459,1.012,50.27
