safe_incident_incident_datetime_local,safe_incident_incident_type_code,safe_incident_ucr_nibrs_offense_code,safe_incident_call_priority_level,safe_incident_reporting_agency_ori,safe_incident_location_block_id,safe_incident_premise_type,safe_incident_weapon_involved_flag,safe_incident_injury_severity_code,safe_incident_victim_count,safe_incident_suspect_count,safe_incident_clearance_status_code,safe_incident_bias_motivation_flag,safe_incident_gang_related_flag,safe_incident_domestic_related_flag,safe_incident_property_loss_value_usd,safe_incident_body_worn_camera_flag,safe_incident_response_time_seconds,safe_incident_geocoding_accuracy_level,safe_incident_case_update_timestamp
2020-01-01 02:14:00,THEFT,23C,MEDIUM,ORI100135,BLK0000000135,PARKING,1,MINOR,5,5,OPEN,0,0,1,629.7,0,1391,STREET,2020-01-01T02:14:59
2020-01-01 02:15:00,BURGLARY,13B,MEDIUM,ORI100136,BLK0000000136,BUSINESS,0,MINOR,1,3,OPEN,0,0,0,1233.17,0,2362,STREET,2020-01-01T02:15:15
2020-01-01 02:16:00,ASSAULT,23B,MEDIUM,ORI100137,BLK0000000137,BUSINESS,0,NONE,1,0,OPEN,0,0,0,1392.24,0,559,ROOFTOP,2020-01-01T02:16:16
2020-01-01 02:17:00,DUI,13A,MEDIUM,ORI100138,BLK0000000138,TRANSIT,1,NONE,2,5,CLEARED_EXCEPTION,1,0,0,4361.0,0,2188,PARCEL,2020-01-01T02:17:17
2020-01-01 02:18:00,THEFT,26C,LOW,ORI100139,BLK0000000139,OTHER,0,NONE,4,5,CLEARED_EXCEPTION,0,1,0,1431.35,0,2233,ROOFTOP,2020-01-01T02:18:18
2020-01-01 02:19:00,VANDALISM,23B,HIGH,ORI100140,BLK0000000140,OTHER,0,MINOR,5,1,UNFOUNDED,0,0,0,2361.14,0,440,PARCEL,2020-01-01T02:19:19
2020-01-01 02:20:00,NARCOTICS,26B,MEDIUM,ORI100141,BLK0000000141,STREET,0,MINOR,1,0,OPEN,0,0,0,692.84,0,1749,STREET,2020-01-01T02:20:20
2020-01-01 02:21:00,WEAPONS,250,HIGH,ORI100142,BLK0000000142,BUSINESS,0,NONE,0,1,OPEN,0,0,1,2710.58,1,2197,UNKNOWN,2020-01-01T02:21:21
2020-01-01 02:22:00,BURGLARY,13A,MEDIUM,ORI100143,BLK0000000143,PARK,1,NONE,2,4,UNFOUNDED,0,0,0,862.26,0,2555,STREET,2020-01-01T02:22:22
2020-01-01 02:23:00,OTHER,240,LOW,ORI100144,BLK0000000144,TRANSIT,0,MINOR,0,0,CLEARED_ARREST,0,0,0,1863.82,0,3308,PARCEL,2020-01-01T02:23:23
2020-01-01 02:24:00,DUI,13B,MEDIUM,ORI100145,BLK0000000145,PARK,0,NONE,3,4,OPEN,0,0,1,1044.34,0,1263,STREET,2020-01-01T02:24:24
2020-01-01 02:25:00,ROBBERY,26B,MEDIUM,ORI100146,BLK0000000146,OTHER,0,NONE,4,2,OPEN,0,0,0,2303.53,0,1663,BLOCK,2020-01-01T02:25:25
2020-01-01 02:26:00,ASSAULT,240,HIGH,ORI100147,BLK0000000147,BAR,0,SERIOUS,0,5,CLEARED_ARREST,0,0,0,1619.13,1,1459,BLOCK,2020-01-01T02:26:26
2020-01-01 02:27:00,WEAPONS,23A,LOW,ORI100148,BLK0000000148,STREET,0,NONE,3,1,OPEN,0,0,0,4180.36,1,120,ZIP,2020-01-01T02:27:27
2020-01-01 02:28:00,VANDALISM,26C,MEDIUM,ORI100149,BLK0000000149,BAR,0,NONE,4,5,CLEARED_ARREST,0,0,0,1559.03,0,2581,PARCEL,2020-01-01T02:28:28
2020-01-01 02:29:00,FRAUD,26C,MEDIUM,ORI100150,BLK0000000150,OTHER,0,NONE,4,2,UNFOUNDED,0,0,1,294.6,1,2494,BLOCK,2020-01-01T02:29:29
2020-01-01 02:30:00,ROBBERY,23A,LOW,ORI100151,BLK0000000151,TRANSIT,0,NONE,1,3,OPEN,0,0,0,1877.68,1,1139,ZIP,2020-01-01T02:30:30
2020-01-01 02:31:00,ASSAULT,26A,MEDIUM,ORI100152,BLK0000000152,RESIDENCE,0,NONE,4,0,OPEN,0,0,1,1088.82,0,3113,BLOCK,2020-01-01T02:31:31
2020-01-01 02:32:00,ROBBERY,90Z,MEDIUM,ORI100153,BLK0000000153,BUSINESS,0,NONE,1,0,UNFOUNDED,0,0,1,654.81,1,2230,ROOFTOP,2020-01-01T02:32:32
2020-01-01 02:33:00,FRAUD,26B,MEDIUM,ORI100154,BLK0000000154,PARK,0,MINOR,4,5,OPEN,0,0,0,3456.53,0,2764,BLOCK,2020-01-01T02:33:33
2020-01-01 02:34:00,DUI,250,LOW,ORI100155,BLK0000000155,PARK,1,NONE,2,1,CLEARED_EXCEPTION,0,0,0,451.08,1,2065,ROOFTOP,2020-01-01T02:34:34
2020-01-01 02:35:00,ROBBERY,26A,LOW,ORI100156,BLK0000000156,PARK,0,NONE,4,5,OPEN,0,0,1,2384.23,1,3088,BLOCK,2020-01-01T02:35:35
2020-01-01 02:36:00,WEAPONS,26B,LOW,ORI100157,BLK0000000157,SCHOOL,0,MINOR,5,3,OPEN,0,0,1,1214.12,1,1250,ROOFTOP,2020-01-01T02:36:36
2020-01-01 02:37:00,ROBBERY,23A,LOW,ORI100158,BLK0000000158,SCHOOL,1,NONE,3,3,OPEN,0,0,0,3647.87,0,1460,BLOCK,2020-01-01T02:37:37
2020-01-01 02:38:00,VANDALISM,23A,LOW,ORI100159,BLK0000000159,PARK,0,NONE,2,1,OPEN,0,0,0,1392.56,1,1278,BLOCK,2020-01-01T02:38:38
2020-01-01 02:39:00,DOMESTIC,26B,LOW,ORI100160,BLK0000000160,OTHER,0,NONE,5,1,OPEN,0,0,1,2127.63,1,1569,BLOCK,2020-01-01T02:39:39
2020-01-01 02:40:00,BURGLARY,240,MEDIUM,ORI100161,BLK0000000161,PARK,0,NONE,2,0,OPEN,0,0,1,1099.54,1,187,BLOCK,2020-01-01T02:40:40
2020-01-01 02:41:00,FRAUD,23B,LOW,ORI100162,BLK0000000162,PARKING,0,NONE,2,1,OPEN,0,0,0,2570.31,1,467,BLOCK,2020-01-01T02:41:41
2020-01-01 02:42:00,ROBBERY,23C,MEDIUM,ORI100163,BLK0000000163,BAR,0,MINOR,1,1,CLEARED_ARREST,0,1,0,1796.87,0,767,BLOCK,2020-01-01T02:42:42
2020-01-01 02:43:00,WEAPONS,23B,HIGH,ORI100164,BLK0000000164,OTHER,0,MINOR,5,4,OPEN,0,0,0,805.0,1,1010,STREET,2020-01-01T02:43:43
2020-01-01 02:44:00,THEFT,23B,LOW,ORI100165,BLK0000000165,BAR,0,NONE,5,5,OPEN,0,0,0,4655.03,0,3299,ZIP,2020-01-01T02:44:44
2020-01-01 02:45:00,ASSAULT,26C,HIGH,ORI100166,BLK0000000166,BUSINESS,0,NONE,3,3,CLEARED_ARREST,0,0,0,995.12,1,2090,ZIP,2020-01-01T02:45:45
2020-01-01 02:46:00,VANDALISM,23B,HIGH,ORI100167,BLK0000000167,STREET,0,NONE,5,3,OPEN,0,0,0,1315.8,0,738,PARCEL,2020-01-01T02:46:46
2020-01-01 02:47:00,BURGLARY,250,MEDIUM,ORI100168,BLK0000000168,RESIDENCE,0,NONE,6,4,UNFOUNDED,0,0,0,2813.8,1,2674,STREET,2020-01-01T02:47:47
2020-01-01 02:48:00,BURGLARY,23A,HIGH,ORI100169,BLK0000000169,RESIDENCE,0,NONE,0,2,CLEARED_EXCEPTION,0,0,0,4604.36,0,1445,ROOFTOP,2020-01-01T02:48:48
2020-01-01 02:49:00,BURGLARY,240,MEDIUM,ORI100170,BLK0000000170,TRANSIT,0,NONE,6,2,CLEARED_ARREST,0,0,0,2535.97,1,821,PARCEL,2020-01-01T02:49:49
2020-01-01 02:50:00,ASSAULT,23B,LOW,ORI100171,BLK0000000171,OTHER,1,NONE,5,1,OPEN,0,1,0,273.64,1,2021,ZIP,2020-01-01T02:50:50
2020-01-01 02:51:00,THEFT,250,LOW,ORI100172,BLK0000000172,STREET,0,NONE,0,2,OPEN,0,0,0,1010.98,1,2230,BLOCK,2020-01-01T02:51:51
2020-01-01 02:52:00,FRAUD,26A,MEDIUM,ORI100173,BLK0000000173,PARKING,1,NONE,2,4,OPEN,0,0,0,1080.64,1,1149,BLOCK,2020-01-01T02:52:52
2020-01-01 02:53:00,OTHER,250,MEDIUM,ORI100174,BLK0000000174,PARK,0,NONE,1,3,OPEN,0,0,0,1505.36,0,414,BLOCK,2020-01-01T02:53:53
2020-01-01 02:54:00,THEFT,23C,MEDIUM,ORI100175,BLK0000000175,STREET,0,SERIOUS,3,4,OPEN,0,0,1,1242.36,0,230,PARCEL,2020-01-01T02:54:54
2020-01-01 02:55:00,ROBBERY,23A,CRITICAL,ORI100176,BLK0000000176,SCHOOL,1,NONE,5,0,OPEN,0,0,0,2084.16,1,2582,PARCEL,2020-01-01T02:55:55
2020-01-01 02:56:00,ASSAULT,26B,MEDIUM,ORI100177,BLK0000000177,PARKING,0,FATAL,4,4,OPEN,0,0,0,925.81,1,2068,ROOFTOP,2020-01-01T02:56:56
2020-01-01 02:57:00,BURGLARY,26B,LOW,ORI100178,BLK0000000178,STREET,0,FATAL,4,4,CLEARED_ARREST,0,1,0,1210.18,1,338,PARCEL,2020-01-01T02:57:57
2020-01-01 02:58:00,ROBBERY,26C,MEDIUM,ORI100179,BLK0000000179,TRANSIT,0,MINOR,5,2,OPEN,0,0,0,1306.42,1,1490,PARCEL,2020-01-01T02:58:58
2020-01-01 02:59:00,ASSAULT,250,HIGH,ORI100180,BLK0000000180,PARK,0,NONE,3,0,OPEN,0,0,0,3121.26,0,1780,STREET,2020-01-01T02:59:59
2020-01-01 03:00:00,WEAPONS,23C,MEDIUM,ORI100181,BLK0000000181,OTHER,0,MINOR,1,2,OPEN,0,0,0,2510.45,1,1321,ROOFTOP,2020-01-01T03:00:15
2020-01-01 03:01:00,VANDALISM,26A,LOW,ORI100182,BLK0000000182,STREET,0,SERIOUS,4,0,CLEARED_ARREST,0,0,0,1546.23,1,1950,STREET,2020-01-01T03:01:16
2020-01-01 03:02:00,BURGLARY,23B,MEDIUM,ORI100183,BLK0000000183,SCHOOL,1,MINOR,4,5,OPEN,0,0,1,887.79,0,1266,ZIP,2020-01-01T03:02:17
2020-01-01 03:03:00,VANDALISM,23A,MEDIUM,ORI100184,BLK0000000184,SCHOOL,1,MINOR,4,4,OPEN,0,1,0,1184.21,0,1983,ZIP,2020-01-01T03:03:18
2020-01-01 03:04:00,THEFT,23B,HIGH,ORI100185,BLK0000000185,RESIDENCE,1,MINOR,0,3,OPEN,0,0,1,1932.41,0,1298,ROOFTOP,2020-01-01T03:04:19
2020-01-01 03:05:00,FRAUD,13B,LOW,ORI100186,BLK0000000186,BAR,0,MINOR,5,1,CLEARED_ARREST,0,0,0,3486.44,0,3455,ROOFTOP,2020-01-01T03:05:20
2020-01-01 03:06:00,BURGLARY,23B,MEDIUM,ORI100187,BLK0000000187,PARKING,0,NONE,0,0,OPEN,0,0,0,620.36,1,1937,ROOFTOP,2020-01-01T03:06:21
2020-01-01 03:07:00,THEFT,13B,HIGH,ORI100188,BLK0000000188,BUSINESS,1,NONE,2,1,CLEARED_EXCEPTION,0,0,1,3224.1,0,1965,BLOCK,2020-01-01T03:07:22
2020-01-01 03:08:00,DUI,250,HIGH,ORI100189,BLK0000000189,BAR,0,NONE,4,5,OPEN,0,0,0,4021.56,1,783,ROOFTOP,2020-01-01T03:08:23
2020-01-01 03:09:00,VANDALISM,26C,LOW,ORI100190,BLK0000000190,BAR,0,NONE,4,0,OPEN,0,0,1,840.97,1,3452,BLOCK,2020-01-01T03:09:24
2020-01-01 03:10:00,THEFT,13B,LOW,ORI100191,BLK0000000191,PARK,0,MINOR,1,2,OPEN,0,0,1,4892.69,1,2664,BLOCK,2020-01-01T03:10:25
2020-01-01 03:11:00,DUI,23B,LOW,ORI100192,BLK0000000192,PARK,0,MINOR,1,3,CLEARED_EXCEPTION,0,0,0,1155.51,0,949,BLOCK,2020-01-01T03:11:26
2020-01-01 03:12:00,OTHER,23A,MEDIUM,ORI100193,BLK0000000193,BAR,0,NONE,4,3,OPEN,0,0,0,1895.75,0,2119,BLOCK,2020-01-01T03:12:27
2020-01-01 03:13:00,DOMESTIC,13B,MEDIUM,ORI100194,BLK0000000194,OTHER,0,NONE,3,4,OPEN,0,0,0,2984.3,0,1359,PARCEL,2020-01-01T03:13:28
2020-01-01 03:14:00,WEAPONS,26B,MEDIUM,ORI100195,BLK0000000195,STREET,1,SERIOUS,2,1,CLEARED_ARREST,0,0,0,1983.33,1,2856,ZIP,2020-01-01T03:14:29
2020-01-01 03:15:00,OTHER,26B,LOW,ORI100196,BLK0000000196,OTHER,0,NONE,4,5,CLEARED_ARREST,0,0,1,702.18,1,2199,ROOFTOP,2020-01-01T03:15:30
2020-01-01 03:16:00,OTHER,220,MEDIUM,ORI100197,BLK0000000197,PARK,0,NONE,0,2,OPEN,0,0,0,1816.2,1,1814,BLOCK,2020-01-01T03:16:31
2020-01-01 03:17:00,VANDALISM,23B,CRITICAL,ORI100198,BLK0000000198,PARKING,0,NONE,5,4,OPEN,0,0,0,1687.36,0,1760,STREET,2020-01-01T03:17:32
2020-01-01 03:18:00,DOMESTIC,90Z,MEDIUM,ORI100199,BLK0000000199,RESIDENCE,0,NONE,0,2,OPEN,0,0,1,1566.87,0,3251,ZIP,2020-01-01T03:18:33
2020-01-01 03:19:00,DOMESTIC,220,MEDIUM,ORI100200,BLK0000000200,TRANSIT,0,NONE,3,3,OPEN,0,0,0,2177.04,1,1605,BLOCK,2020-01-01T03:19:34
2020-01-01 03:20:00,ROBBERY,13B,MEDIUM,ORI100201,BLK0000000201,OTHER,0,MINOR,0,2,CLEARED_EXCEPTION,0,1,0,1245.37,1,2435,PARCEL,2020-01-01T03:20:35
2020-01-01 03:21:00,ROBBERY,23B,LOW,ORI100202,BLK0000000202,STREET,0,NONE,5,1,OPEN,1,0,0,1448.08,0,3108,PARCEL,2020-01-01T03:21:36
2020-01-01 03:22:00,OTHER,23A,MEDIUM,ORI100203,BLK0000000203,STREET,0,SERIOUS,0,3,CLEARED_EXCEPTION,0,0,1,1109.27,1,3398,PARCEL,2020-01-01T03:22:37
2020-01-01 03:23:00,WEAPONS,23C,CRITICAL,ORI100204,BLK0000000204,BAR,0,NONE,4,3,CLEARED_ARREST,0,0,1,545.3,1,2300,PARCEL,2020-01-01T03:23:38
2020-01-01 03:24:00,BURGLARY,250,MEDIUM,ORI100205,BLK0000000205,BUSINESS,0,NONE,2,2,OPEN,0,0,0,8423.85,0,1738,ROOFTOP,2020-01-01T03:24:39
2020-01-01 03:25:00,ROBBERY,23C,MEDIUM,ORI100206,BLK0000000206,SCHOOL,0,NONE,0,2,OPEN,0,0,0,432.9,1,2499,BLOCK,2020-01-01T03:25:40
2020-01-01 03:26:00,ROBBERY,26C,LOW,ORI100207,BLK0000000207,PARK,0,SERIOUS,6,3,OPEN,0,0,0,1334.94,1,2757,PARCEL,2020-01-01T03:26:41
2020-01-01 03:27:00,THEFT,23A,MEDIUM,ORI100208,BLK0000000208,BUSINESS,0,NONE,6,4,OPEN,0,0,0,1258.15,0,1904,ZIP,2020-01-01T03:27:42
2020-01-01 03:28:00,THEFT,250,LOW,ORI100209,BLK0000000209,RESIDENCE,1,NONE,5,1,OPEN,0,1,0,561.39,0,1005,STREET,2020-01-01T03:28:43
2020-01-01 03:29:00,NARCOTICS,220,LOW,ORI100210,BLK0000000210,RESIDENCE,0,MINOR,0,4,OPEN,0,0,0,1228.34,0,1395,BLOCK,2020-01-01T03:29:44
2020-01-01 03:30:00,NARCOTICS,250,LOW,ORI100211,BLK0000000211,OTHER,0,NONE,0,4,OPEN,0,1,0,2159.96,1,1671,STREET,2020-01-01T03:30:45
2020-01-01 03:31:00,OTHER,26C,HIGH,ORI100212,BLK0000000212,PARK,1,SERIOUS,2,5,UNFOUNDED,0,0,0,2959.56,1,104,PARCEL,2020-01-01T03:31:46
2020-01-01 03:32:00,VANDALISM,26B,LOW,ORI100213,BLK0000000213,BUSINESS,0,NONE,2,0,OPEN,0,0,0,2706.55,0,1616,BLOCK,2020-01-01T03:32:47
2020-01-01 03:33:00,FRAUD,240,MEDIUM,ORI100214,BLK0000000214,OTHER,0,NONE,5,4,CLEARED_EXCEPTION,0,0,1,854.44,1,1090,BLOCK,2020-01-01T03:33:48
2020-01-01 03:34:00,WEAPONS,13A,LOW,ORI100215,BLK0000000215,BAR,0,NONE,2,4,OPEN,0,0,0,2353.31,1,1074,BLOCK,2020-01-01T03:34:49
2020-01-01 03:35:00,NARCOTICS,23A,LOW,ORI100216,BLK0000000216,TRANSIT,1,MINOR,5,4,OPEN,0,0,0,1907.54,1,1775,ROOFTOP,2020-01-01T03:35:50
2020-01-01 03:36:00,THEFT,13B,HIGH,ORI100217,BLK0000000217,SCHOOL,0,NONE,6,1,CLEARED_EXCEPTION,0,1,0,801.78,1,1585,ZIP,2020-01-01T03:36:51
2020-01-01 03:37:00,WEAPONS,26B,LOW,ORI100218,BLK0000000218,TRANSIT,1,NONE,4,3,OPEN,0,0,0,1321.65,0,2460,STREET,2020-01-01T03:37:52
2020-01-01 03:38:00,NARCOTICS,240,MEDIUM,ORI100219,BLK0000000219,OTHER,1,MINOR,0,2,OPEN,0,0,0,1266.32,0,2579,STREET,2020-01-01T03:38:53
2020-01-01 03:39:00,VANDALISM,26B,CRITICAL,ORI100220,BLK0000000220,PARKING,0,NONE,2,5,OPEN,0,0,0,1201.71,0,787,BLOCK,2020-01-01T03:39:54
2020-01-01 03:40:00,DUI,26A,MEDIUM,ORI100221,BLK0000000221,BUSINESS,0,NONE,1,1,OPEN,0,0,0,470.81,0,1487,STREET,2020-01-01T03:40:55
2020-01-01 03:41:00,VANDALISM,220,MEDIUM,ORI100222,BLK0000000222,PARK,1,MINOR,1,4,OPEN,0,0,0,706.11,0,1979,UNKNOWN,2020-01-01T03:41:56
2020-01-01 03:42:00,WEAPONS,250,HIGH,ORI100223,BLK0000000223,OTHER,0,NONE,0,5,OPEN,0,0,0,1707.01,1,66,ZIP,2020-01-01T03:42:57
2020-01-01 03:43:00,BURGLARY,90Z,LOW,ORI100224,BLK0000000224,RESIDENCE,0,NONE,5,1,UNFOUNDED,0,0,0,3101.69,1,2673,PARCEL,2020-01-01T03:43:58
2020-01-01 03:44:00,ROBBERY,250,LOW,ORI100225,BLK0000000225,PARKING,0,NONE,0,0,CLEARED_EXCEPTION,0,0,1,712.48,0,1980,PARCEL,2020-01-01T03:44:59
2020-01-01 03:45:00,VANDALISM,23A,LOW,ORI100226,BLK0000000226,STREET,0,MINOR,4,0,OPEN,0,0,0,151.82,0,2730,ZIP,2020-01-01T03:45:15
2020-01-01 03:46:00,BURGLARY,26A,MEDIUM,ORI100227,BLK0000000227,BAR,0,NONE,1,0,OPEN,0,0,1,2077.44,1,2660,STREET,2020-01-01T03:46:16
2020-01-01 03:47:00,ASSAULT,26C,HIGH,ORI100228,BLK0000000228,PARKING,0,NONE,6,0,OPEN,0,0,0,1118.67,1,3551,BLOCK,2020-01-01T03:47:17
2020-01-01 03:48:00,ROBBERY,23A,HIGH,ORI100229,BLK0000000229,PARKING,1,NONE,0,5,CLEARED_EXCEPTION,0,0,0,250.05,0,1144,BLOCK,2020-01-01T03:48:18
2020-01-01 03:49:00,FRAUD,240,HIGH,ORI100230,BLK0000000230,BUSINESS,0,MINOR,3,3,OPEN,0,0,0,3843.76,1,2491,ZIP,2020-01-01T03:49:19
2020-01-01 03:50:00,THEFT,23A,LOW,ORI100231,BLK0000000231,SCHOOL,0,NONE,6,2,OPEN,0,0,0,865.28,0,3191,STREET,2020-01-01T03:50:20
2020-01-01 03:51:00,VANDALISM,26A,MEDIUM,ORI100232,BLK0000000232,PARK,0,NONE,4,3,OPEN,0,0,0,974.03,1,76,STREET,2020-01-01T03:51:21
2020-01-01 03:52:00,FRAUD,26A,HIGH,ORI100233,BLK0000000233,BAR,1,MINOR,6,1,CLEARED_ARREST,0,0,0,2133.44,1,2540,UNKNOWN,2020-01-01T03:52:22
2020-01-01 03:53:00,NARCOTICS,220,LOW,ORI100234,BLK0000000234,BAR,1,NONE,5,5,CLEARED_ARREST,0,0,0,1520.02,0,556,STREET,2020-01-01T03:53:23
2020-01-01 03:54:00,VANDALISM,250,LOW,ORI100235,BLK0000000235,SCHOOL,0,NONE,4,4,OPEN,0,0,0,2087.27,0,2042,STREET,2020-01-01T03:54:24
2020-01-01 03:55:00,WEAPONS,250,LOW,ORI100236,BLK0000000236,BAR,0,SERIOUS,1,4,OPEN,0,0,0,380.01,1,2096,PARCEL,2020-01-01T03:55:25
2020-01-01 03:56:00,NARCOTICS,13B,MEDIUM,ORI100237,BLK0000000237,PARKING,0,NONE,3,3,OPEN,0,0,0,2059.39,0,3137,STREET,2020-01-01T03:56:26
2020-01-01 03:57:00,BURGLARY,23C,MEDIUM,ORI100238,BLK0000000238,BUSINESS,0,MINOR,0,2,CLEARED_ARREST,0,0,1,5017.7,0,2098,STREET,2020-01-01T03:57:27
2020-01-01 03:58:00,WEAPONS,23A,MEDIUM,ORI100239,BLK0000000239,SCHOOL,0,NONE,3,5,OPEN,0,0,0,1592.58,0,2862,BLOCK,2020-01-01T03:58:28
2020-01-01 03:59:00,ASSAULT,23B,MEDIUM,ORI100240,BLK0000000240,PARK,0,SERIOUS,6,1,OPEN,0,0,0,5033.48,1,608,ROOFTOP,2020-01-01T03:59:29
2020-01-01 04:00:00,VANDALISM,250,MEDIUM,ORI100241,BLK0000000241,STREET,0,NONE,1,5,OPEN,0,0,1,384.13,1,992,ROOFTOP,2020-01-01T04:00:30
2020-01-01 04:01:00,FRAUD,23A,LOW,ORI100242,BLK0000000242,RESIDENCE,0,MINOR,6,3,OPEN,0,0,0,2924.16,1,2141,PARCEL,2020-01-01T04:01:31
2020-01-01 04:02:00,NARCOTICS,23C,MEDIUM,ORI100243,BLK0000000243,BAR,0,NONE,3,2,OPEN,0,1,1,277.19,0,1284,STREET,2020-01-01T04:02:32
2020-01-01 04:03:00,WEAPONS,240,HIGH,ORI100244,BLK0000000244,SCHOOL,0,MINOR,0,3,OPEN,0,0,0,1738.08,0,1030,ROOFTOP,2020-01-01T04:03:33
2020-01-01 04:04:00,NARCOTICS,250,HIGH,ORI100245,BLK0000000245,BUSINESS,0,NONE,6,1,OPEN,0,0,0,588.1,1,2299,BLOCK,2020-01-01T04:04:34
2020-01-01 04:05:00,ASSAULT,250,CRITICAL,ORI100246,BLK0000000246,SCHOOL,0,NONE,0,4,CLEARED_ARREST,0,0,0,393.58,1,2226,BLOCK,2020-01-01T04:05:35
2020-01-01 04:06:00,WEAPONS,220,MEDIUM,ORI100247,BLK0000000247,PARK,0,MINOR,1,3,UNFOUNDED,1,0,1,1642.99,1,1905,STREET,2020-01-01T04:06:36
2020-01-01 04:07:00,DUI,13A,HIGH,ORI100248,BLK0000000248,PARKING,0,SERIOUS,0,2,OPEN,0,0,1,1100.33,0,2550,UNKNOWN,2020-01-01T04:07:37
2020-01-01 04:08:00,ASSAULT,23A,LOW,ORI100249,BLK0000000249,BUSINESS,0,NONE,0,5,OPEN,0,0,1,824.76,0,153,STREET,2020-01-01T04:08:38
2020-01-01 04:09:00,DUI,13A,HIGH,ORI100250,BLK0000000250,OTHER,0,NONE,6,0,OPEN,0,0,0,1086.49,1,1324,STREET,2020-01-01T04:09:39
2020-01-01 04:10:00,DOMESTIC,23C,HIGH,ORI100251,BLK0000000251,RESIDENCE,0,MINOR,4,4,CLEARED_EXCEPTION,0,1,0,198.27,1,785,ROOFTOP,2020-01-01T04:10:40
2020-01-01 04:11:00,BURGLARY,240,MEDIUM,ORI100252,BLK0000000252,RESIDENCE,0,NONE,1,4,CLEARED_ARREST,0,0,0,3059.69,0,1022,BLOCK,2020-01-01T04:11:41
2020-01-01 04:12:00,ROBBERY,26A,LOW,ORI100253,BLK0000000253,TRANSIT,1,NONE,6,4,OPEN,0,0,0,3200.5,1,2975,PARCEL,2020-01-01T04:12:42
2020-01-01 04:13:00,ROBBERY,23C,MEDIUM,ORI100254,BLK0000000254,STREET,1,NONE,0,3,CLEARED_ARREST,0,0,0,2424.85,0,2104,ROOFTOP,2020-01-01T04:13:43
2020-01-01 04:14:00,FRAUD,240,LOW,ORI100255,BLK0000000255,PARKING,0,NONE,5,5,CLEARED_ARREST,0,0,0,1177.74,0,3048,ROOFTOP,2020-01-01T04:14:44
2020-01-01 04:15:00,FRAUD,220,CRITICAL,ORI100256,BLK0000000256,SCHOOL,0,MINOR,0,0,CLEARED_EXCEPTION,0,0,1,835.41,1,1753,STREET,2020-01-01T04:15:45
2020-01-01 04:16:00,ROBBERY,26A,MEDIUM,ORI100257,BLK0000000257,TRANSIT,1,NONE,5,3,OPEN,0,1,0,1196.23,1,1236,STREET,2020-01-01T04:16:46
2020-01-01 04:17:00,DOMESTIC,26B,HIGH,ORI100258,BLK0000000258,RESIDENCE,0,NONE,6,0,CLEARED_ARREST,0,0,0,7305.39,0,1931,STREET,2020-01-01T04:17:47
2020-01-01 04:18:00,DOMESTIC,90Z,MEDIUM,ORI100259,BLK0000000259,PARKING,0,NONE,4,5,OPEN,0,1,0,2706.28,1,1774,STREET,2020-01-01T04:18:48
2020-01-01 04:19:00,BURGLARY,26A,MEDIUM,ORI100260,BLK0000000260,STREET,0,MINOR,4,5,UNFOUNDED,0,0,0,1142.19,0,3473,STREET,2020-01-01T04:19:49
2020-01-01 04:20:00,BURGLARY,23C,HIGH,ORI100261,BLK0000000261,BUSINESS,0,NONE,6,5,OPEN,0,0,1,9024.24,0,2313,BLOCK,2020-01-01T04:20:50
2020-01-01 04:21:00,VANDALISM,220,MEDIUM,ORI100262,BLK0000000262,BUSINESS,1,SERIOUS,2,3,CLEARED_EXCEPTION,0,0,0,1512.58,1,2872,BLOCK,2020-01-01T04:21:51
2020-01-01 04:22:00,WEAPONS,250,LOW,ORI100263,BLK0000000263,RESIDENCE,1,MINOR,3,0,OPEN,0,0,0,1030.82,0,1102,ROOFTOP,2020-01-01T04:22:52
2020-01-01 04:23:00,DOMESTIC,23B,HIGH,ORI100264,BLK0000000264,RESIDENCE,0,FATAL,4,1,OPEN,0,0,0,548.62,0,1024,ROOFTOP,2020-01-01T04:23:53
2020-01-01 04:24:00,DUI,90Z,LOW,ORI100265,BLK0000000265,BUSINESS,0,NONE,2,3,OPEN,0,0,0,2416.46,0,2722,PARCEL,2020-01-01T04:24:54
2020-01-01 04:25:00,THEFT,250,HIGH,ORI100266,BLK0000000266,PARK,0,NONE,5,4,CLEARED_ARREST,0,0,0,2077.14,0,2323,STREET,2020-01-01T04:25:55
2020-01-01 04:26:00,ROBBERY,90Z,HIGH,ORI100267,BLK0000000267,BAR,0,NONE,2,0,OPEN,0,0,1,1381.86,0,1398,ROOFTOP,2020-01-01T04:26:56
2020-01-01 04:27:00,ASSAULT,240,LOW,ORI100268,BLK0000000268,BAR,0,MINOR,4,3,CLEARED_ARREST,0,0,0,263.78,0,545,STREET,2020-01-01T04:27:57
2020-01-01 04:28:00,WEAPONS,13A,LOW,ORI100269,BLK0000000269,OTHER,0,MINOR,1,5,OPEN,0,0,0,3036.27,0,1406,PARCEL,2020-01-01T04:28:58
2020-01-01 04:29:00,OTHER,26C,HIGH,ORI100270,BLK0000000270,STREET,0,MINOR,0,5,OPEN,0,0,0,1046.35,1,1724,STREET,2020-01-01T04:29:59
2020-01-01 04:30:00,FRAUD,220,MEDIUM,ORI100271,BLK0000000271,PARKING,0,MINOR,1,5,OPEN,0,0,0,4134.58,1,69,PARCEL,2020-01-01T04:30:15
