edu_enroll_collection_date,edu_enroll_campus_id,edu_enroll_enrollment_total,edu_enroll_enrollment_by_grade_band,edu_enroll_new_entries_count,edu_enroll_withdrawals_count,edu_enroll_mobility_rate_pct,edu_enroll_average_daily_attendance,edu_enroll_seat_capacity,edu_enroll_class_size_average,edu_enroll_teacher_vacancy_count,edu_enroll_substitute_fill_rate_pct,edu_enroll_transport_ridership_count,edu_enroll_meal_program_participation,edu_enroll_after_school_participation,edu_enroll_internet_device_access_rate,edu_enroll_learning_loss_indicator,edu_enroll_weather_closure_days,edu_enroll_instructional_minutes_week,edu_enroll_data_quality_flag
2020-01-31,CAMP100170,1766,K12,35,83,12.51,1637,1966,26.9,25,60.2,3630,UNIVERSAL,33.37,62.42,UNKNOWN,3,1352,WARN
2020-02-01,CAMP100171,4052,MIDDLE,124,133,28.24,3450,4191,23.64,12,64.73,2336,FREE_REDUCED,41.39,56.25,HIGH,4,1360,PASS
2020-02-02,CAMP100172,349,K12,42,122,22.38,299,395,26.93,14,59.87,107,MIXED,66.77,64.93,MODERATE,7,1401,PASS
2020-02-03,CAMP100173,3970,MIDDLE,34,18,3.4,3544,4747,17.98,2,57.85,2683,UNIVERSAL,40.01,62.99,LOW,19,1495,PASS
2020-02-04,CAMP100174,1008,ELEM,114,136,17.38,896,1041,29.39,19,69.25,2720,FREE_REDUCED,39.71,62.4,MODERATE,13,1306,WARN
2020-02-05,CAMP100175,3376,K12,91,216,23.66,3280,4194,27.48,12,72.88,1052,UNIVERSAL,24.14,82.99,LOW,15,1670,PASS
2020-02-06,CAMP100176,3991,K12,199,167,5.26,3324,4120,21.6,24,61.92,202,UNIVERSAL,61.76,88.55,MODERATE,7,1374,PASS
2020-02-07,CAMP100177,3975,MIDDLE,115,211,20.32,3808,4323,21.34,23,68.79,1574,UNIVERSAL,26.95,56.23,MODERATE,6,1871,PASS
2020-02-08,CAMP100178,2886,HIGH,34,70,24.69,2693,3655,28.04,3,62.74,2789,PAID_ONLY,52.4,69.33,LOW,1,1498,PASS
2020-02-09,CAMP100179,3933,MIDDLE,99,19,21.62,3810,4228,25.78,26,95.21,390,PAID_ONLY,63.08,67.27,LOW,10,1291,PASS
2020-02-10,CAMP100180,2921,MIDDLE,61,151,16.21,2555,3562,17.9,13,97.48,2787,MIXED,8.93,86.8,HIGH,8,1522,PASS
2020-02-11,CAMP100181,3058,ELEM,111,212,33.54,2559,3996,29.49,21,45.81,1996,PAID_ONLY,16.67,68.95,LOW,2,1430,PASS
2020-02-12,CAMP100182,1638,ELEM,179,103,3.28,1568,1761,28.19,6,58.08,1772,FREE_REDUCED,56.08,93.9,MODERATE,3,1260,PASS
2020-02-13,CAMP100183,4153,K12,111,208,10.04,3698,4722,20.89,23,47.21,764,PAID_ONLY,3.58,69.03,MODERATE,7,1731,PASS
2020-02-14,CAMP100184,547,MIDDLE,122,158,21.66,460,559,17.66,5,78.14,2168,MIXED,46.22,93.21,HIGH,13,1648,WARN
2020-02-15,CAMP100185,3592,ELEM,53,21,31.58,2978,3739,30.39,27,85.52,2107,FREE_REDUCED,51.46,69.62,HIGH,14,1419,PASS
2020-02-16,CAMP100186,524,K12,93,143,13.16,510,671,23.04,12,46.3,3052,UNIVERSAL,20.7,99.72,MODERATE,16,1636,PASS
2020-02-17,CAMP100187,1430,HIGH,63,39,31.84,1226,1757,16.41,11,43.1,3715,FREE_REDUCED,28.06,62.82,MODERATE,10,1869,PASS
2020-02-18,CAMP100188,4122,K12,153,65,21.21,3931,4768,27.7,3,94.63,3441,FREE_REDUCED,70.4,59.71,LOW,0,1867,PASS
2020-02-19,CAMP100189,3180,ELEM,41,128,31.55,2641,3478,14.8,2,97.85,2129,PAID_ONLY,28.99,97.94,HIGH,20,1535,PASS
2020-02-20,CAMP100190,2303,ELEM,20,108,4.59,2061,2964,16.47,4,75.4,1287,MIXED,1.25,56.52,LOW,5,1465,WARN
2020-02-21,CAMP100191,499,HIGH,170,94,4.21,481,581,29.12,17,94.98,1658,PAID_ONLY,69.5,96.37,LOW,4,1434,PASS
2020-02-22,CAMP100192,3980,HIGH,37,19,21.54,3564,4951,17.86,4,65.15,82,MIXED,19.92,97.85,LOW,16,1697,PASS
2020-02-23,CAMP100193,3757,ELEM,102,34,27.23,3257,4125,19.43,22,59.48,128,UNIVERSAL,22.08,91.68,HIGH,14,1431,WARN
2020-02-24,CAMP100194,2276,K12,65,143,16.48,2031,3015,14.7,1,52.29,2549,FREE_REDUCED,34.39,64.3,LOW,20,1423,PASS
2020-02-25,CAMP100195,3622,HIGH,52,46,27.96,3081,4212,16.38,7,47.05,1690,FREE_REDUCED,8.44,83.24,MODERATE,6,1439,PASS
2020-02-26,CAMP100196,3552,ELEM,12,180,18.37,3062,3637,23.06,29,86.19,2516,FREE_REDUCED,69.83,73.29,MODERATE,18,1555,PASS
2020-02-27,CAMP100197,193,HIGH,46,217,33.86,172,256,22.47,26,93.25,3057,UNIVERSAL,53.48,70.36,UNKNOWN,6,1848,PASS
2020-02-28,CAMP100198,805,HIGH,219,135,3.99,733,914,26.95,8,46.47,3587,FREE_REDUCED,25.93,86.2,UNKNOWN,9,1785,PASS
2020-02-29,CAMP100199,2236,MIDDLE,6,202,5.28,1871,2945,25.11,0,65.75,1586,MIXED,14.72,99.01,LOW,19,1513,PASS
2020-03-01,CAMP100200,3837,K12,141,218,33.91,3270,4026,31.5,12,97.12,3562,UNIVERSAL,14.25,74.69,UNKNOWN,12,1702,WARN
2020-03-02,CAMP100201,907,HIGH,148,1,10.44,774,977,23.05,8,57.29,1069,MIXED,60.16,57.01,LOW,0,1552,PASS
2020-03-03,CAMP100202,2759,K12,203,8,12.57,2312,3692,27.26,28,58.01,1184,MIXED,72.28,89.36,HIGH,5,1538,PASS
2020-03-04,CAMP100203,2294,MIDDLE,115,22,7.0,1989,2461,31.13,22,98.02,2434,MIXED,64.48,74.66,LOW,7,1811,FAIL
2020-03-05,CAMP100204,3805,ELEM,71,150,25.94,3158,4954,20.93,20,69.04,84,UNIVERSAL,64.22,58.46,MODERATE,2,1798,PASS
2020-03-06,CAMP100205,491,K12,216,158,32.77,434,615,25.75,25,94.18,1991,MIXED,69.1,92.14,LOW,2,1619,WARN
2020-03-07,CAMP100206,2596,MIDDLE,4,152,5.17,2361,3062,20.54,18,96.09,1364,MIXED,36.18,83.19,UNKNOWN,12,1815,PASS
2020-03-08,CAMP100207,2828,HIGH,38,194,29.73,2360,3789,23.2,20,43.31,1338,PAID_ONLY,33.89,66.32,UNKNOWN,9,1856,PASS
2020-03-09,CAMP100208,1859,MIDDLE,85,165,18.47,1803,2257,16.63,13,58.72,1242,FREE_REDUCED,20.42,66.65,LOW,8,1316,FAIL
2020-03-10,CAMP100209,180,K12,187,177,22.63,150,228,14.44,4,68.33,3069,UNIVERSAL,7.18,61.62,LOW,14,1899,FAIL
2020-03-11,CAMP100210,614,K12,123,148,27.7,601,782,30.45,13,56.83,312,MIXED,0.59,70.66,HIGH,6,1445,PASS
2020-03-12,CAMP100211,1580,K12,113,61,1.75,1317,1924,31.67,16,78.3,688,UNIVERSAL,61.47,56.58,LOW,7,1381,PASS
2020-03-13,CAMP100212,2694,HIGH,132,29,8.71,2322,2845,26.89,28,82.54,527,FREE_REDUCED,28.52,94.95,LOW,12,1322,PASS
2020-03-14,CAMP100213,2557,ELEM,14,219,11.62,2330,3410,15.93,8,87.92,687,MIXED,6.88,91.38,LOW,16,1334,PASS
2020-03-15,CAMP100214,630,ELEM,107,61,12.9,522,742,15.58,12,90.03,667,MIXED,45.42,77.64,UNKNOWN,3,1784,WARN
2020-03-16,CAMP100215,161,K12,122,127,14.12,153,176,21.27,18,90.45,1028,UNIVERSAL,18.07,55.66,HIGH,19,1792,FAIL
2020-03-17,CAMP100216,979,MIDDLE,48,36,12.85,861,1017,17.49,4,53.76,1816,UNIVERSAL,33.59,85.7,UNKNOWN,3,1286,PASS
2020-03-18,CAMP100217,1500,ELEM,65,187,8.18,1444,1703,29.33,9,42.79,1696,UNIVERSAL,13.25,72.33,HIGH,2,1796,PASS
2020-03-19,CAMP100218,680,K12,154,96,17.33,629,707,16.54,2,86.28,590,FREE_REDUCED,35.83,85.41,LOW,10,1251,PASS
2020-03-20,CAMP100219,3277,HIGH,155,82,26.62,3187,3904,24.57,7,80.94,2512,FREE_REDUCED,71.98,89.83,UNKNOWN,6,1563,WARN
2020-03-21,CAMP100220,2270,MIDDLE,18,201,27.6,2140,2989,22.4,11,75.25,1990,FREE_REDUCED,69.72,87.86,LOW,10,1484,PASS
2020-03-22,CAMP100221,1374,K12,112,209,30.53,1320,1513,31.35,19,47.04,2130,FREE_REDUCED,53.36,59.96,LOW,9,1540,PASS
2020-03-23,CAMP100222,3863,ELEM,206,52,3.94,3333,4033,26.47,22,63.9,538,UNIVERSAL,17.4,71.96,MODERATE,5,1321,PASS
2020-03-24,CAMP100223,2640,HIGH,47,58,0.77,2338,3194,24.91,9,63.28,3147,UNIVERSAL,65.62,70.72,UNKNOWN,7,1409,FAIL
2020-03-25,CAMP100224,3731,K12,175,21,12.47,3391,4382,24.02,18,80.33,775,PAID_ONLY,19.93,91.57,MODERATE,4,1238,PASS
2020-03-26,CAMP100225,3272,HIGH,4,116,11.76,3094,3438,27.21,8,75.12,2800,PAID_ONLY,15.52,95.18,MODERATE,11,1742,PASS
2020-03-27,CAMP100226,394,K12,199,194,28.7,379,516,31.59,1,85.55,396,PAID_ONLY,34.69,89.77,LOW,19,1234,WARN
2020-03-28,CAMP100227,740,MIDDLE,28,160,32.26,697,965,21.62,10,53.81,1660,FREE_REDUCED,21.34,67.13,LOW,8,1420,PASS
2020-03-29,CAMP100228,1670,K12,46,10,34.41,1441,2036,24.28,25,97.65,3144,MIXED,28.63,92.93,MODERATE,14,1689,PASS
2020-03-30,CAMP100229,1061,HIGH,155,50,29.02,1013,1293,27.5,23,90.62,2036,PAID_ONLY,9.77,95.21,LOW,19,1746,FAIL
2020-03-31,CAMP100230,608,MIDDLE,167,35,17.16,588,668,30.39,26,46.36,2492,FREE_REDUCED,66.85,87.91,LOW,5,1441,PASS
2020-04-01,CAMP100231,3953,HIGH,16,122,9.5,3735,4061,27.99,15,63.84,3185,MIXED,73.6,81.79,UNKNOWN,3,1304,PASS
2020-04-02,CAMP100232,4117,MIDDLE,181,146,31.1,3706,4571,31.21,23,80.24,3616,MIXED,17.42,65.83,UNKNOWN,15,1222,PASS
2020-04-03,CAMP100233,4127,ELEM,187,215,3.56,4033,4801,19.4,20,70.91,855,PAID_ONLY,34.81,59.23,MODERATE,17,1256,FAIL
2020-04-04,CAMP100234,2432,HIGH,17,63,33.26,2134,2809,25.36,13,71.79,1732,PAID_ONLY,67.25,78.2,UNKNOWN,1,1296,PASS
2020-04-05,CAMP100235,711,MIDDLE,145,18,13.41,675,756,22.54,5,62.17,2711,FREE_REDUCED,71.78,64.03,LOW,7,1342,PASS
2020-04-06,CAMP100236,4153,HIGH,150,162,7.44,3533,4933,17.68,13,95.26,3400,MIXED,36.16,76.74,MODERATE,2,1555,PASS
2020-04-07,CAMP100237,859,HIGH,202,94,1.6,787,1024,26.1,3,72.68,386,PAID_ONLY,7.12,94.86,MODERATE,5,1323,PASS
2020-04-08,CAMP100238,1148,K12,82,96,16.38,1036,1246,18.03,24,56.01,2948,MIXED,18.83,79.21,LOW,1,1861,PASS
2020-04-09,CAMP100239,364,MIDDLE,101,41,5.94,341,468,20.81,5,58.03,1244,UNIVERSAL,31.05,63.22,LOW,6,1754,PASS
2020-04-10,CAMP100240,1406,ELEM,161,159,9.93,1219,1596,16.1,19,40.07,2337,UNIVERSAL,21.6,96.45,MODERATE,10,1739,PASS
2020-04-11,CAMP100241,4027,HIGH,217,132,5.26,3400,4792,30.11,27,53.21,3464,UNIVERSAL,41.03,76.17,LOW,2,1530,PASS
2020-04-12,CAMP100242,3201,K12,202,134,18.16,2806,3916,17.81,21,52.11,2962,PAID_ONLY,42.63,97.83,LOW,13,1215,PASS
2020-04-13,CAMP100243,2584,K12,85,22,22.03,2518,3317,15.7,25,42.8,594,FREE_REDUCED,51.23,60.75,MODERATE,0,1234,PASS
2020-04-14,CAMP100244,2846,MIDDLE,41,18,17.9,2529,3396,16.8,10,98.3,711,FREE_REDUCED,21.52,61.98,MODERATE,18,1725,PASS
2020-04-15,CAMP100245,1669,K12,117,128,3.85,1471,2003,15.36,20,75.67,323,UNIVERSAL,51.43,98.56,HIGH,15,1403,PASS
2020-04-16,CAMP100246,1459,HIGH,83,55,25.53,1359,1677,26.72,26,56.62,1246,FREE_REDUCED,35.81,95.99,MODERATE,8,1532,PASS
2020-04-17,CAMP100247,1092,HIGH,8,102,31.48,976,1152,19.59,10,93.54,3332,UNIVERSAL,32.43,99.13,LOW,18,1310,PASS
2020-04-18,CAMP100248,2204,MIDDLE,179,88,26.56,2106,2791,14.88,11,47.16,3674,UNIVERSAL,0.94,66.04,LOW,0,1346,PASS
2020-04-19,CAMP100249,1226,HIGH,52,153,15.48,1034,1476,20.54,7,63.82,3218,PAID_ONLY,30.39,86.11,MODERATE,14,1741,PASS
2020-04-20,CAMP100250,2749,ELEM,13,136,8.32,2572,3422,18.51,8,64.21,2958,FREE_REDUCED,36.54,65.34,HIGH,19,1877,PASS
2020-04-21,CAMP100251,1919,MIDDLE,58,174,2.18,1828,2002,15.56,26,85.27,3665,FREE_REDUCED,14.56,98.98,HIGH,7,1706,FAIL
2020-04-22,CAMP100252,3157,HIGH,207,50,3.11,2681,3611,26.66,22,73.16,2492,PAID_ONLY,40.01,61.04,UNKNOWN,16,1680,PASS
2020-04-23,CAMP100253,2771,ELEM,70,0,18.8,2328,3715,31.65,1,66.22,1648,UNIVERSAL,37.02,57.5,UNKNOWN,8,1340,PASS
2020-04-24,CAMP100254,2877,HIGH,72,204,22.04,2754,3877,19.36,0,89.45,496,FREE_REDUCED,25.94,81.9,UNKNOWN,11,1609,WARN
2020-04-25,CAMP100255,4141,HIGH,205,166,30.08,3488,5090,14.99,22,45.91,2394,MIXED,54.92,75.47,HIGH,17,1714,PASS
2020-04-26,CAMP100256,2169,MIDDLE,67,30,10.95,2123,2708,14.86,12,57.71,3444,FREE_REDUCED,54.46,76.86,LOW,11,1366,FAIL
2020-04-27,CAMP100257,1061,MIDDLE,52,129,8.94,941,1307,18.6,29,94.81,3425,UNIVERSAL,7.69,95.28,MODERATE,7,1399,PASS
2020-04-28,CAMP100258,1664,ELEM,84,140,21.95,1417,1954,25.99,21,50.12,3075,UNIVERSAL,26.66,83.19,HIGH,15,1270,PASS
2020-04-29,CAMP100259,1620,ELEM,141,68,27.13,1501,2085,26.67,13,95.11,554,MIXED,63.87,97.93,LOW,7,1763,PASS
2020-04-30,CAMP100260,3039,ELEM,112,30,4.98,2939,3432,19.87,15,62.17,1748,UNIVERSAL,22.01,73.05,UNKNOWN,10,1317,WARN
2020-05-01,CAMP100261,2331,K12,92,5,7.82,2106,3115,18.77,17,86.86,1287,PAID_ONLY,48.02,61.69,LOW,20,1870,PASS
2020-05-02,CAMP100262,4056,K12,13,109,30.53,3788,4750,27.32,5,80.81,3114,FREE_REDUCED,45.17,89.49,LOW,15,1521,PASS
2020-05-03,CAMP100263,1004,HIGH,81,0,33.41,981,1352,27.09,16,46.33,1133,FREE_REDUCED,63.2,97.5,LOW,12,1710,PASS
2020-05-04,CAMP100264,2830,ELEM,179,76,24.96,2381,3493,24.04,21,44.22,2092,MIXED,38.07,56.44,HIGH,4,1388,PASS
2020-05-05,CAMP100265,1032,K12,195,30,23.61,857,1120,22.82,3,43.99,2613,UNIVERSAL,4.53,70.64,HIGH,8,1275,WARN
2020-05-06,CAMP100266,3996,MIDDLE,104,98,31.38,3850,5289,28.0,1,42.15,1956,MIXED,62.33,61.19,LOW,4,1380,PASS
2020-05-07,CAMP100267,2904,K12,22,44,15.23,2809,3286,16.83,10,56.97,72,FREE_REDUCED,3.26,82.49,LOW,10,1740,PASS
2020-05-08,CAMP100268,2480,K12,141,75,25.74,2145,2621,16.43,16,43.47,1722,PAID_ONLY,24.02,86.82,LOW,9,1312,PASS
2020-05-09,CAMP100269,4178,K12,119,217,14.97,3897,5618,25.22,8,45.15,877,PAID_ONLY,9.37,73.8,HIGH,11,1664,PASS
2020-05-10,CAMP100270,3230,MIDDLE,91,134,16.04,2823,3919,31.54,16,77.02,2229,UNIVERSAL,50.52,56.96,HIGH,20,1473,PASS
2020-05-11,CAMP100271,971,ELEM,93,145,25.44,871,1053,24.03,28,76.02,1865,PAID_ONLY,67.36,69.73,MODERATE,0,1689,PASS
2020-05-12,CAMP100272,1432,MIDDLE,196,174,12.0,1284,1688,15.62,21,83.98,3037,MIXED,15.44,70.09,MODERATE,2,1479,FAIL
2020-05-13,CAMP100273,2447,MIDDLE,106,8,17.73,2120,2821,26.61,20,49.54,3158,MIXED,49.25,97.62,MODERATE,12,1594,PASS
2020-05-14,CAMP100274,338,HIGH,78,34,21.36,330,364,19.63,27,42.77,1515,FREE_REDUCED,11.51,59.57,HIGH,13,1236,PASS
2020-05-15,CAMP100275,3221,MIDDLE,80,103,8.93,2943,3313,22.72,22,68.87,982,FREE_REDUCED,4.27,68.65,LOW,11,1756,WARN
2020-05-16,CAMP100276,1688,K12,208,85,26.68,1392,2122,21.35,8,59.21,351,MIXED,10.15,88.55,LOW,9,1590,PASS
2020-05-17,CAMP100277,3865,MIDDLE,144,154,18.5,3753,4774,19.5,1,49.11,2304,FREE_REDUCED,27.68,58.29,HIGH,16,1342,PASS
2020-05-18,CAMP100278,1940,K12,173,142,27.38,1847,2022,22.71,10,71.95,2043,UNIVERSAL,41.59,58.24,MODERATE,2,1291,PASS
2020-05-19,CAMP100279,3319,MIDDLE,62,185,31.27,2756,3817,27.95,12,73.3,2214,PAID_ONLY,19.42,56.1,LOW,2,1216,PASS
2020-05-20,CAMP100280,1346,K12,31,18,24.83,1277,1713,29.29,28,84.47,3513,FREE_REDUCED,30.15,87.93,UNKNOWN,5,1601,PASS
2020-05-21,CAMP100281,2265,MIDDLE,68,39,31.36,2092,2886,29.39,16,40.27,1392,FREE_REDUCED,61.17,65.54,LOW,5,1306,PASS
2020-05-22,CAMP100282,4079,ELEM,8,65,32.88,3824,4301,25.06,2,93.09,839,MIXED,19.32,60.0,MODERATE,10,1829,PASS
2020-05-23,CAMP100283,3768,ELEM,133,207,1.87,3254,4992,15.23,13,64.34,2506,PAID_ONLY,61.36,79.57,UNKNOWN,8,1770,PASS
2020-05-24,CAMP100284,648,HIGH,141,88,7.82,609,834,20.47,18,94.6,1004,FREE_REDUCED,38.37,88.68,UNKNOWN,0,1753,PASS
2020-05-25,CAMP100285,3292,HIGH,207,82,13.11,2993,3747,27.04,3,63.36,1275,MIXED,68.04,98.09,MODERATE,0,1759,PASS
2020-05-26,CAMP100286,3327,ELEM,172,76,29.05,2882,3671,25.9,21,82.2,2710,PAID_ONLY,68.21,86.81,UNKNOWN,20,1659,PASS
2020-05-27,CAMP100287,2323,MIDDLE,109,97,18.0,2046,2937,19.2,21,64.28,1613,UNIVERSAL,21.7,96.81,MODERATE,7,1571,WARN
2020-05-28,CAMP100288,925,ELEM,68,3,7.67,798,1231,31.22,13,69.59,382,UNIVERSAL,24.56,98.99,UNKNOWN,19,1446,PASS
2020-05-29,CAMP100289,2018,K12,186,84,1.04,1719,2622,26.88,13,92.51,3775,PAID_ONLY,40.24,88.65,MODERATE,16,1204,FAIL
2020-05-30,CAMP100290,1301,ELEM,60,197,6.55,1131,1459,22.5,19,69.74,3434,MIXED,47.01,73.95,UNKNOWN,9,1319,PASS
2020-05-31,CAMP100291,2872,ELEM,106,171,18.16,2626,3285,27.13,22,51.22,712,PAID_ONLY,20.7,73.39,UNKNOWN,3,1259,PASS
2020-06-01,CAMP100292,967,K12,98,81,2.12,839,1041,21.74,3,91.9,2290,FREE_REDUCED,27.76,85.7,LOW,2,1749,PASS
2020-06-02,CAMP100293,4179,HIGH,36,86,6.33,4034,5035,20.89,3,87.18,3441,MIXED,31.87,56.48,LOW,12,1718,WARN
2020-06-03,CAMP100294,1832,ELEM,78,118,15.26,1748,1936,26.69,10,49.98,181,FREE_REDUCED,10.59,81.39,MODERATE,7,1487,PASS
2020-06-04,CAMP100295,3650,ELEM,188,144,4.2,3511,4852,30.73,10,94.57,2593,PAID_ONLY,2.53,90.37,LOW,6,1348,PASS
2020-06-05,CAMP100296,683,K12,199,75,16.62,589,754,25.49,27,54.53,289,MIXED,27.89,75.63,MODERATE,8,1220,WARN
2020-06-06,CAMP100297,1884,K12,31,24,29.89,1736,2080,17.8,1,58.13,138,PAID_ONLY,48.38,75.12,MODERATE,1,1213,PASS
2020-06-07,CAMP100298,1143,MIDDLE,165,61,2.46,1011,1387,22.29,29,94.33,754,FREE_REDUCED,69.25,66.59,MODERATE,1,1892,PASS
2020-06-08,CAMP100299,3799,ELEM,109,76,19.09,3129,4742,30.5,22,78.91,2798,MIXED,15.78,58.01,UNKNOWN,10,1654,PASS
2020-06-09,CAMP100300,2906,ELEM,1,40,20.64,2781,3672,26.98,11,73.6,3229,FREE_REDUCED,27.95,71.78,LOW,18,1700,PASS
2020-06-10,CAMP100301,3654,HIGH,84,71,1.7,3520,4465,24.41,13,81.26,509,FREE_REDUCED,56.2,85.38,HIGH,5,1409,FAIL
2020-06-11,CAMP100302,875,HIGH,168,67,9.11,803,1096,23.1,20,82.78,1591,FREE_REDUCED,7.96,98.64,LOW,0,1643,PASS
2020-06-12,CAMP100303,2880,MIDDLE,201,172,6.35,2382,3444,31.9,23,54.74,199,MIXED,5.17,85.86,MODERATE,6,1262,PASS
2020-06-13,CAMP100304,280,K12,31,188,33.14,232,357,14.84,22,50.47,3361,FREE_REDUCED,42.81,73.55,MODERATE,13,1512,PASS
2020-06-14,CAMP100305,2514,K12,92,79,15.57,2301,3186,25.04,5,88.31,3456,UNIVERSAL,2.32,60.56,LOW,13,1414,PASS
2020-06-15,CAMP100306,2523,HIGH,180,218,30.98,2318,3355,23.45,9,57.13,548,UNIVERSAL,12.31,63.31,HIGH,0,1751,PASS
2020-06-16,CAMP100307,3219,MIDDLE,38,185,24.2,2935,3807,18.59,24,69.67,1493,UNIVERSAL,52.88,59.44,LOW,16,1644,PASS
2020-06-17,CAMP100308,1527,ELEM,166,59,0.79,1272,1587,22.52,27,92.74,3317,UNIVERSAL,64.38,58.9,MODERATE,15,1237,PASS
2020-06-18,CAMP100309,3570,HIGH,132,78,4.9,3273,3739,23.0,7,77.0,2272,UNIVERSAL,22.84,55.16,HIGH,4,1304,PASS
2020-06-19,CAMP100310,1773,MIDDLE,177,52,13.72,1655,2362,15.48,21,81.56,2814,PAID_ONLY,22.66,66.83,HIGH,6,1441,PASS
2020-06-20,CAMP100311,2152,ELEM,13,188,28.29,1913,2253,17.67,15,41.77,3546,UNIVERSAL,60.43,76.58,LOW,13,1681,PASS
2020-06-21,CAMP100312,3330,ELEM,156,91,5.02,2868,4210,31.97,10,84.25,1888,UNIVERSAL,67.69,91.88,MODERATE,1,1560,PASS
2020-06-22,CAMP100313,171,K12,110,83,18.41,145,174,18.04,16,82.07,2605,UNIVERSAL,47.56,68.18,HIGH,9,1374,WARN
2020-06-23,CAMP100314,3759,MIDDLE,8,43,16.38,3531,4306,21.13,2,45.43,875,FREE_REDUCED,34.45,74.86,HIGH,4,1590,PASS
2020-06-24,CAMP100315,499,HIGH,18,187,26.92,470,520,25.54,21,70.63,1689,PAID_ONLY,46.27,88.55,MODERATE,5,1266,PASS
2020-06-25,CAMP100316,542,HIGH,89,109,8.57,467,725,29.94,22,99.33,2151,UNIVERSAL,23.3,86.65,MODERATE,12,1275,PASS
2020-06-26,CAMP100317,2087,HIGH,86,139,25.94,1849,2427,20.88,12,72.12,3218,FREE_REDUCED,33.99,86.29,LOW,10,1424,PASS
2020-06-27,CAMP100318,3121,ELEM,214,180,4.49,2793,4161,25.13,0,63.67,1705,UNIVERSAL,64.77,89.02,MODERATE,13,1463,WARN
2020-06-28,CAMP100319,2421,MIDDLE,89,176,26.06,2297,2935,22.27,3,42.22,1065,FREE_REDUCED,21.37,92.61,MODERATE,9,1474,PASS
2020-06-29,CAMP100320,2496,MIDDLE,94,31,5.55,2203,2720,22.0,28,91.61,1822,UNIVERSAL,25.46,75.62,MODERATE,10,1233,PASS
2020-06-30,CAMP100321,2944,ELEM,180,65,15.65,2479,3461,14.6,6,94.99,1620,MIXED,59.42,87.6,UNKNOWN,3,1335,PASS
2020-07-01,CAMP100322,618,MIDDLE,26,133,27.27,518,656,31.96,25,92.0,363,UNIVERSAL,57.92,92.54,MODERATE,5,1853,PASS
2020-07-02,CAMP100323,3765,ELEM,189,204,18.78,3327,4324,28.97,16,91.29,1888,UNIVERSAL,12.98,73.41,MODERATE,7,1432,PASS
2020-07-03,CAMP100324,2290,HIGH,14,115,8.81,2001,2492,19.97,14,90.88,1989,PAID_ONLY,37.01,85.07,MODERATE,3,1740,PASS
2020-07-04,CAMP100325,3934,K12,89,177,18.9,3726,4387,28.9,16,68.04,1830,MIXED,17.1,99.11,LOW,20,1211,WARN
2020-07-05,CAMP100326,4093,ELEM,47,116,15.82,3536,5039,29.11,23,67.5,299,PAID_ONLY,44.17,67.13,MODERATE,2,1396,PASS
2020-07-06,CAMP100327,207,MIDDLE,160,69,13.79,173,231,20.91,23,90.35,1188,MIXED,73.63,82.15,LOW,7,1453,PASS
2020-07-07,CAMP100328,1413,HIGH,83,73,26.17,1191,1445,23.02,21,57.2,3612,PAID_ONLY,32.71,55.99,LOW,18,1327,PASS
2020-07-08,CAMP100329,860,K12,149,59,19.22,825,988,25.36,15,66.67,136,UNIVERSAL,35.95,70.67,LOW,14,1674,PASS
2020-07-09,CAMP100330,3556,ELEM,23,85,11.14,3244,3720,18.37,26,88.01,185,PAID_ONLY,29.31,85.85,MODERATE,1,1321,PASS
2020-07-10,CAMP100331,3642,K12,175,126,10.49,3451,4276,27.33,16,43.8,2217,UNIVERSAL,4.61,82.45,LOW,11,1512,WARN
2020-07-11,CAMP100332,3960,HIGH,53,186,8.45,3866,5262,20.25,6,74.22,736,PAID_ONLY,8.37,95.65,LOW,9,1700,PASS
2020-07-12,CAMP100333,1231,ELEM,166,161,8.03,1091,1328,31.51,14,77.0,3777,PAID_ONLY,15.18,63.29,UNKNOWN,12,1822,PASS
2020-07-13,CAMP100334,3025,MIDDLE,4,133,32.36,2816,3212,19.85,19,82.85,2515,UNIVERSAL,15.56,72.62,LOW,19,1759,PASS
2020-07-14,CAMP100335,1232,HIGH,215,196,25.11,1108,1326,14.38,10,77.54,98,FREE_REDUCED,32.43,84.23,LOW,14,1294,PASS
2020-07-15,CAMP100336,3259,HIGH,50,216,9.22,2734,4103,23.49,6,85.02,547,MIXED,51.71,98.16,MODERATE,18,1472,PASS
2020-07-16,CAMP100337,2477,HIGH,55,62,20.48,2374,2874,27.08,25,75.82,381,PAID_ONLY,23.32,94.84,MODERATE,11,1521,PASS
2020-07-17,CAMP100338,2464,HIGH,127,21,32.51,2176,3202,19.67,0,96.78,564,UNIVERSAL,73.95,58.48,HIGH,14,1580,PASS
2020-07-18,CAMP100339,1023,ELEM,78,129,16.97,926,1119,16.88,12,69.94,1435,FREE_REDUCED,61.45,73.09,LOW,0,1324,PASS
2020-07-19,CAMP100340,3257,K12,178,3,20.45,2757,3467,28.07,8,48.67,1642,UNIVERSAL,13.97,57.82,MODERATE,10,1685,WARN
2020-07-20,CAMP100341,1329,ELEM,147,61,27.41,1135,1402,20.06,20,78.33,567,UNIVERSAL,65.43,70.65,UNKNOWN,11,1325,PASS
2020-07-21,CAMP100342,1402,ELEM,205,65,8.57,1154,1819,28.79,16,80.99,2141,PAID_ONLY,31.77,98.52,UNKNOWN,19,1527,PASS
