econ_prices_pricing_month,econ_prices_cpi_item_code,econ_prices_cpi_area_code,econ_prices_cpi_index_level,econ_prices_cpi_monthly_change_pct,econ_prices_cpi_12mo_change_pct,econ_prices_ppi_commodity_code,econ_prices_ppi_index_level,econ_prices_energy_price_index,econ_prices_shelter_cost_index,econ_prices_food_at_home_index,econ_prices_food_away_index,econ_prices_medical_care_index,econ_prices_transportation_index,econ_prices_core_cpi_ex_food_energy,econ_prices_seasonal_adjustment_flag,econ_prices_base_period_reference,econ_prices_imputed_value_flag,econ_prices_outlier_detection_score,econ_prices_publication_series
2016-11,CPIITEM000143,NORTHEAST,127.88,0.1,6.99,PPICOM000143,245.89,144.8,221.52,172.72,265.09,138.83,95.99,177.31,1,2017_100,0,0.0345,CPI_RS
2016-12,CPIITEM000144,DAL,247.8,0.28,-0.21,PPICOM000144,267.8,340.56,122.07,231.11,325.52,282.66,159.36,219.4,0,1982_84_100,0,0.2924,PPI_FD_ID
2017-01,CPIITEM000145,NORTHEAST,139.43,0.28,1.77,PPICOM000145,160.22,347.62,190.38,286.44,193.32,164.78,263.49,208.68,1,1982_84_100,0,0.2821,CPI_U
2017-02,CPIITEM000146,SEA,244.09,0.82,6.3,PPICOM000146,225.73,254.01,105.66,171.87,286.31,158.85,154.12,157.65,1,1982_84_100,0,0.5341,CPI_EXSHEL
2017-03,CPIITEM000147,CHI,300.01,0.22,2.1,PPICOM000147,143.66,179.56,268.74,150.63,128.65,253.88,199.31,91.77,1,1999_100,0,0.0907,PPI_COM
2017-04,CPIITEM000148,WEST,317.86,-0.06,6.7,PPICOM000148,170.19,68.18,117.94,134.61,125.83,95.26,300.03,253.29,0,1999_100,0,0.4855,PPI_COM
2017-05,CPIITEM000149,CHI,172.74,0.47,-0.86,PPICOM000149,240.22,123.98,239.51,269.45,234.02,125.63,117.36,267.38,1,1999_100,0,0.6326,CPI_EXSHEL
2017-06,CPIITEM000150,NORTHEAST,110.69,0.63,4.92,PPICOM000150,116.11,68.97,205.26,217.72,268.49,231.85,194.84,221.15,1,2017_100,0,0.7656,PPI_COM
2017-07,CPIITEM000151,WEST,159.21,0.63,3.29,PPICOM000151,86.38,308.73,94.57,148.58,331.91,102.64,112.08,245.02,0,1982_84_100,0,0.0692,CPI_EXSHEL
2017-08,CPIITEM000152,CHI,98.32,-0.56,2.67,PPICOM000152,238.84,278.77,197.04,311.0,246.45,232.88,170.09,135.02,0,1982_84_100,0,0.6365,PPI_COM
2017-09,CPIITEM000153,SOUTH,300.39,0.54,3.32,PPICOM000153,162.65,138.81,234.13,93.09,102.48,142.35,204.54,105.03,1,2017_100,0,0.805,CPI_EXSHEL
2017-10,CPIITEM000154,US,206.57,0.62,-2.18,PPICOM000154,171.88,344.2,86.3,215.11,277.99,170.22,255.36,134.14,1,1982_84_100,0,0.7178,CPI_RS
2017-11,CPIITEM000155,MIA,198.47,-0.51,-0.95,PPICOM000155,188.69,201.14,144.11,213.5,250.67,131.56,84.92,173.04,1,2017_100,0,0.9602,CPI_U
2017-12,CPIITEM000156,MIA,238.11,-0.61,3.93,PPICOM000156,233.27,211.51,200.48,206.65,178.96,279.57,184.69,234.09,1,1999_100,0,0.6336,CPI_RS
2018-01,CPIITEM000157,CHI,302.5,0.17,2.57,PPICOM000157,227.07,209.11,143.43,310.33,107.67,106.99,229.94,99.46,1,1999_100,0,0.83,CPI_W
2018-02,CPIITEM000158,SEA,199.83,-0.03,2.64,PPICOM000158,139.97,285.93,153.68,235.53,309.7,179.51,226.85,110.53,0,2017_100,0,0.9231,PPI_FD_ID
2018-03,CPIITEM000159,SEA,161.5,0.11,3.86,PPICOM000159,163.65,129.43,88.91,187.01,133.13,137.76,163.68,195.1,0,2017_100,1,0.0133,CPI_EXSHEL
2018-04,CPIITEM000160,NYC,152.59,0.01,0.46,PPICOM000160,104.89,294.7,195.28,154.72,259.66,152.83,263.2,271.63,0,1999_100,1,0.061,PPI_FD_ID
2018-05,CPIITEM000161,DAL,107.57,0.82,4.21,PPICOM000161,147.31,187.55,309.31,316.12,267.9,224.43,283.68,245.98,1,2017_100,1,0.957,CPI_EXSHEL
2018-06,CPIITEM000162,NORTHEAST,296.93,0.43,5.18,PPICOM000162,175.01,334.5,177.32,208.71,337.78,165.77,223.34,187.88,0,1999_100,1,0.3792,CPI_EXSHEL
2018-07,CPIITEM000163,DAL,285.14,0.48,3.53,PPICOM000163,235.9,160.43,266.31,173.03,322.37,155.9,254.5,96.46,1,1982_84_100,1,0.7826,PPI_COM
2018-08,CPIITEM000164,NYC,158.03,0.24,3.37,PPICOM000164,233.01,154.24,284.61,223.14,239.14,289.58,107.79,165.73,1,1982_84_100,0,0.7803,CPI_W
2018-09,CPIITEM000165,SEA,221.57,0.28,4.91,PPICOM000165,155.65,340.08,313.26,212.82,91.12,262.7,288.76,250.18,1,1982_84_100,0,0.9401,PPI_COM
2018-10,CPIITEM000166,NORTHEAST,259.1,0.73,4.11,PPICOM000166,145.63,104.86,87.05,303.83,90.24,262.52,263.77,222.63,1,1982_84_100,0,0.1729,CPI_U
2018-11,CPIITEM000167,SEA,287.5,-0.38,8.33,PPICOM000167,236.71,347.13,164.23,135.67,327.54,274.82,200.97,268.75,1,1982_84_100,0,0.7006,PPI_FD_ID
2018-12,CPIITEM000168,SOUTH,175.02,0.53,1.5,PPICOM000168,268.76,313.2,155.41,250.81,140.18,250.8,245.1,243.21,0,1999_100,0,0.8608,PPI_COM
2019-01,CPIITEM000169,DAL,307.91,0.08,7.68,PPICOM000169,99.62,140.61,101.01,185.27,166.51,285.96,191.9,129.52,0,2017_100,0,0.0224,PPI_COM
2019-02,CPIITEM000170,CHI,268.24,0.09,1.2,PPICOM000170,115.15,330.67,116.12,233.69,322.59,161.91,158.93,227.87,1,1999_100,0,0.5766,PPI_FD_ID
2019-03,CPIITEM000171,US,181.13,0.69,0.41,PPICOM000171,160.89,187.71,315.29,247.89,164.47,202.77,172.12,145.62,0,1999_100,0,0.0321,PPI_FD_ID
2019-04,CPIITEM000172,SEA,192.92,0.27,5.84,PPICOM000172,84.56,248.11,171.67,291.84,95.16,177.49,254.95,302.43,0,1999_100,0,0.4511,CPI_EXSHEL
2019-05,CPIITEM000173,WEST,253.25,-0.07,6.32,PPICOM000173,248.58,104.72,109.3,116.03,121.69,234.68,264.01,115.82,0,1999_100,0,0.162,PPI_COM
2019-06,CPIITEM000174,NYC,210.83,-0.72,1.78,PPICOM000174,124.55,141.08,137.93,307.24,214.51,179.96,73.92,253.99,0,1982_84_100,0,0.6164,CPI_RS
2019-07,CPIITEM000175,DAL,310.0,0.46,-2.05,PPICOM000175,165.27,179.59,163.49,229.85,262.36,180.56,306.22,197.46,0,1999_100,0,0.7294,CPI_RS
2019-08,CPIITEM000176,DAL,226.06,0.23,4.36,PPICOM000176,269.78,102.28,145.84,253.25,226.94,189.27,204.14,138.81,0,1982_84_100,0,0.2589,CPI_EXSHEL
2019-09,CPIITEM000177,SEA,182.12,-0.21,-1.14,PPICOM000177,218.27,123.44,161.22,247.0,251.55,273.97,88.19,285.82,0,2017_100,0,0.0074,CPI_W
2019-10,CPIITEM000178,WEST,162.47,0.42,1.15,PPICOM000178,80.56,274.74,177.59,122.29,327.1,108.68,79.6,214.16,1,1982_84_100,0,0.486,CPI_W
2019-11,CPIITEM000179,WEST,261.16,0.31,-1.87,PPICOM000179,281.24,224.51,257.87,198.03,330.74,136.33,80.54,219.34,1,1999_100,1,0.2506,CPI_EXSHEL
2019-12,CPIITEM000180,SEA,198.43,0.78,5.98,PPICOM000180,189.87,312.64,161.5,139.84,206.79,223.65,289.82,135.23,1,1982_84_100,0,0.3485,PPI_FD_ID
2020-01,CPIITEM000181,SEA,298.78,0.22,-1.36,PPICOM000181,255.8,338.97,137.0,88.67,163.24,250.38,213.95,183.53,0,1999_100,0,0.8282,CPI_U
2020-02,CPIITEM000182,NYC,253.66,0.55,5.46,PPICOM000182,279.53,260.6,293.48,127.05,240.2,183.98,204.65,120.35,0,2017_100,0,0.3715,PPI_COM
2020-03,CPIITEM000183,US,129.59,0.28,6.33,PPICOM000183,258.8,208.9,270.89,181.68,137.4,255.9,161.27,194.74,0,1982_84_100,0,0.4169,CPI_U
2020-04,CPIITEM000184,DAL,165.86,0.38,4.37,PPICOM000184,145.58,230.25,164.65,262.73,146.09,233.55,90.87,260.63,1,2017_100,0,0.9106,PPI_COM
2020-05,CPIITEM000185,NYC,177.96,0.74,-2.1,PPICOM000185,115.69,234.86,186.09,184.39,332.96,258.97,244.63,249.86,1,1999_100,0,0.7237,PPI_COM
2020-06,CPIITEM000186,CHI,201.38,-0.0,5.72,PPICOM000186,203.32,67.02,154.9,289.45,311.2,163.8,281.77,100.11,0,1982_84_100,0,0.7705,CPI_RS
2020-07,CPIITEM000187,NYC,179.97,-0.31,-0.3,PPICOM000187,256.29,280.12,207.52,111.31,151.58,146.04,302.78,233.26,1,2017_100,0,0.0753,CPI_W
2020-08,CPIITEM000188,SEA,120.09,0.9,0.65,PPICOM000188,233.75,312.4,274.86,289.4,219.11,154.74,287.68,237.65,1,2017_100,0,0.2634,CPI_W
2020-09,CPIITEM000189,NYC,115.62,0.54,8.05,PPICOM000189,243.05,99.78,167.4,179.15,91.13,208.47,201.86,304.66,1,2017_100,0,0.2448,CPI_U
2020-10,CPIITEM000190,MIA,288.13,-0.08,6.81,PPICOM000190,103.51,155.59,323.58,179.9,319.53,176.4,123.74,224.1,0,1982_84_100,0,0.0577,CPI_RS
2020-11,CPIITEM000191,LA,304.52,0.37,5.75,PPICOM000191,178.74,261.07,304.96,163.39,116.64,303.8,214.75,255.13,0,2017_100,0,0.0076,CPI_EXSHEL
2020-12,CPIITEM000192,MIDWEST,179.65,0.23,2.57,PPICOM000192,94.8,271.54,328.82,272.44,266.41,224.61,84.07,182.65,0,2017_100,0,0.957,CPI_EXSHEL
2021-01,CPIITEM000193,MIDWEST,300.39,-0.13,5.8,PPICOM000193,101.34,294.94,284.05,128.12,333.65,202.34,225.95,205.09,0,1999_100,0,0.4949,CPI_U
2021-02,CPIITEM000194,MIA,124.36,0.49,8.06,PPICOM000194,263.27,168.61,290.87,184.72,120.23,244.49,263.63,165.44,0,1982_84_100,0,0.8412,CPI_U
2021-03,CPIITEM000195,LA,189.65,-0.23,3.67,PPICOM000195,108.79,86.92,106.57,314.54,248.4,240.88,147.55,115.05,1,1982_84_100,0,0.499,CPI_W
2021-04,CPIITEM000196,WEST,239.47,-0.04,8.09,PPICOM000196,285.73,278.52,110.9,315.22,296.97,288.39,131.12,139.92,0,1999_100,0,0.9944,PPI_COM
2021-05,CPIITEM000197,MIA,104.6,0.39,7.95,PPICOM000197,277.53,287.9,211.08,314.45,139.57,202.5,72.99,99.54,1,2017_100,0,0.9642,CPI_U
2021-06,CPIITEM000198,SOUTH,92.69,0.86,3.1,PPICOM000198,124.66,306.57,125.47,134.14,312.08,212.35,176.01,187.65,0,2017_100,0,0.3194,CPI_U
2021-07,CPIITEM000199,NYC,223.19,0.16,8.73,PPICOM000199,219.63,215.16,143.13,274.38,235.37,114.1,289.6,123.04,1,1982_84_100,0,0.3827,PPI_FD_ID
2021-08,CPIITEM000200,US,230.31,0.01,5.88,PPICOM000200,134.24,200.62,145.62,271.06,134.7,139.75,132.73,119.46,0,2017_100,0,0.8916,CPI_U
2021-09,CPIITEM000201,LA,175.52,0.85,-1.01,PPICOM000201,282.44,279.88,214.89,267.37,147.78,253.81,308.36,145.4,1,2017_100,0,0.7639,PPI_COM
2021-10,CPIITEM000202,MIDWEST,200.21,0.89,0.25,PPICOM000202,242.23,66.04,266.94,181.03,322.12,118.43,140.72,240.61,1,1982_84_100,0,0.1207,CPI_U
2021-11,CPIITEM000203,DAL,145.15,1.58,2.73,PPICOM000203,196.23,224.53,187.35,195.0,335.31,308.09,252.21,215.16,1,2017_100,0,0.1213,CPI_EXSHEL
2021-12,CPIITEM000204,US,283.96,0.27,4.46,PPICOM000204,284.76,200.9,212.03,131.47,315.84,157.57,92.11,230.15,1,2017_100,0,0.5247,CPI_RS
2022-01,CPIITEM000205,MIDWEST,308.2,1.09,3.64,PPICOM000205,171.93,79.64,181.71,110.93,316.85,191.3,132.61,269.58,0,1982_84_100,0,0.4251,CPI_U
2022-02,CPIITEM000206,US,104.46,-0.18,5.89,PPICOM000206,132.49,95.06,124.86,234.74,251.83,133.7,85.7,130.93,1,2017_100,0,0.7366,CPI_U
2022-03,CPIITEM000207,NYC,192.42,-0.3,1.74,PPICOM000207,82.93,183.43,235.61,130.06,313.06,187.03,87.32,175.35,0,1982_84_100,0,0.6708,PPI_FD_ID
2022-04,CPIITEM000208,MIA,299.99,-0.19,8.99,PPICOM000208,147.96,267.61,199.54,101.72,93.95,292.76,178.18,279.29,1,1999_100,0,0.8536,CPI_U
2022-05,CPIITEM000209,CHI,312.0,1.26,6.79,PPICOM000209,90.06,90.36,186.07,90.07,159.02,103.41,120.28,235.9,1,2017_100,1,0.7809,CPI_RS
2022-06,CPIITEM000210,CHI,285.18,-0.5,1.73,PPICOM000210,195.87,345.34,123.41,267.57,332.71,304.28,207.75,203.73,1,1999_100,0,0.9653,PPI_FD_ID
2022-07,CPIITEM000211,DAL,149.18,0.48,0.4,PPICOM000211,285.51,90.45,136.2,226.24,95.86,168.55,304.73,247.52,1,1999_100,0,0.5723,CPI_RS
2022-08,CPIITEM000212,NORTHEAST,303.58,0.04,8.74,PPICOM000212,95.95,206.13,325.18,222.52,196.26,146.64,104.72,150.12,1,1982_84_100,0,0.0183,CPI_EXSHEL
2022-09,CPIITEM000213,WEST,95.85,0.4,-0.94,PPICOM000213,104.62,101.42,316.02,199.78,160.26,104.66,174.42,274.28,1,2017_100,0,0.8722,PPI_COM
2022-10,CPIITEM000214,WEST,184.96,-0.35,5.37,PPICOM000214,184.57,230.76,314.54,271.44,203.87,235.72,129.79,287.45,0,1999_100,0,0.0004,CPI_RS
2022-11,CPIITEM000215,US,173.35,-0.28,8.39,PPICOM000215,280.17,271.46,125.5,229.87,267.52,170.71,71.71,163.34,1,1982_84_100,0,0.9978,PPI_COM
2022-12,CPIITEM000216,NORTHEAST,300.31,0.44,-0.25,PPICOM000216,191.84,163.28,290.5,102.69,120.51,170.91,88.24,258.77,1,1982_84_100,0,0.3167,PPI_COM
2023-01,CPIITEM000217,MIA,183.2,-0.15,7.15,PPICOM000217,152.94,108.89,192.4,269.63,251.22,275.68,132.83,139.13,0,2017_100,0,0.9083,CPI_W
2023-02,CPIITEM000218,MIDWEST,316.4,-0.47,7.43,PPICOM000218,235.94,115.85,163.11,255.64,203.94,145.41,142.78,289.93,0,1982_84_100,0,0.8986,PPI_COM
2023-03,CPIITEM000219,DAL,142.31,-0.06,6.6,PPICOM000219,266.49,65.52,118.93,219.15,305.79,290.41,80.81,136.72,1,1999_100,0,0.3235,CPI_W
2023-04,CPIITEM000220,US,96.32,-0.02,-1.05,PPICOM000220,136.41,111.74,309.11,108.09,332.79,131.43,146.14,268.91,0,1982_84_100,0,0.103,CPI_EXSHEL
2023-05,CPIITEM000221,WEST,268.05,0.33,4.42,PPICOM000221,254.79,299.01,161.92,315.25,310.82,126.47,112.71,289.07,1,1999_100,0,0.2018,CPI_RS
2023-06,CPIITEM000222,NORTHEAST,138.11,0.11,1.93,PPICOM000222,115.96,196.76,194.44,182.37,290.1,95.18,187.66,170.99,1,1999_100,0,0.4326,PPI_COM
2023-07,CPIITEM000223,LA,193.9,0.64,6.71,PPICOM000223,205.96,156.79,135.79,102.73,121.24,173.67,204.35,93.92,0,1982_84_100,0,0.9131,PPI_FD_ID
2023-08,CPIITEM000224,DAL,174.98,-0.15,2.73,PPICOM000224,93.7,61.18,160.12,287.37,309.64,104.92,81.3,244.73,1,1982_84_100,0,0.0651,CPI_U
2023-09,CPIITEM000225,LA,279.26,0.51,-2.28,PPICOM000225,251.99,258.87,318.14,128.52,128.18,281.09,214.01,140.86,1,2017_100,0,0.3929,CPI_EXSHEL
2023-10,CPIITEM000226,SEA,116.74,0.56,0.31,PPICOM000226,181.95,326.79,325.79,292.77,123.71,172.05,272.83,168.73,1,1982_84_100,0,0.2494,CPI_U
2023-11,CPIITEM000227,WEST,251.75,1.17,3.25,PPICOM000227,211.1,261.8,274.24,289.88,335.94,130.04,114.14,138.29,1,2017_100,0,0.5558,CPI_W
2023-12,CPIITEM000228,MIDWEST,276.05,-0.65,3.98,PPICOM000228,222.81,320.45,157.29,277.03,319.78,301.72,179.67,114.97,1,1982_84_100,0,0.3205,CPI_W
2024-01,CPIITEM000229,NORTHEAST,306.69,-0.13,3.8,PPICOM000229,145.93,309.83,150.45,131.7,95.03,308.11,103.91,200.46,1,1982_84_100,0,0.1899,CPI_U
2024-02,CPIITEM000230,NYC,236.14,-0.47,2.45,PPICOM000230,96.0,341.37,300.73,105.23,139.73,242.08,236.5,300.7,1,1999_100,0,0.816,PPI_FD_ID
2024-03,CPIITEM000231,NORTHEAST,184.96,0.9,-1.97,PPICOM000231,131.16,73.56,157.27,255.75,99.96,248.33,156.83,190.65,0,2017_100,0,0.329,CPI_EXSHEL
2024-04,CPIITEM000232,US,142.87,0.53,4.12,PPICOM000232,126.7,154.04,261.79,129.41,303.62,228.76,297.88,282.07,1,1982_84_100,0,0.2525,PPI_FD_ID
2024-05,CPIITEM000233,MIDWEST,270.87,0.15,3.88,PPICOM000233,221.5,281.93,95.25,109.08,138.58,267.09,90.31,298.62,0,1999_100,0,0.1573,CPI_U
2024-06,CPIITEM000234,NORTHEAST,149.74,0.06,6.4,PPICOM000234,135.96,235.98,197.77,94.04,162.56,242.17,149.12,265.13,0,2017_100,0,0.1296,PPI_COM
2024-07,CPIITEM000235,NYC,283.53,0.18,7.36,PPICOM000235,286.19,120.4,214.51,154.4,214.87,167.39,77.62,229.75,0,2017_100,0,0.6609,CPI_W
2024-08,CPIITEM000236,CHI,254.7,0.69,0.42,PPICOM000236,197.06,107.99,275.34,299.44,139.14,182.72,156.01,293.93,0,1999_100,0,0.0864,PPI_COM
2024-09,CPIITEM000237,LA,121.97,0.58,-1.53,PPICOM000237,265.99,63.28,320.5,250.9,336.14,100.43,113.31,203.59,0,1999_100,0,0.6412,PPI_COM
2024-10,CPIITEM000238,DAL,269.52,0.22,0.89,PPICOM000238,165.46,67.91,189.97,272.7,319.0,180.88,190.95,97.09,0,2017_100,1,0.3338,CPI_W
2024-11,CPIITEM000239,DAL,166.01,-1.13,5.18,PPICOM000239,95.12,317.66,122.99,244.24,234.2,221.77,191.99,149.29,1,2017_100,0,0.9795,PPI_COM
2024-12,CPIITEM000240,MIDWEST,144.99,0.42,0.37,PPICOM000240,156.86,71.93,253.86,309.85,190.28,261.69,247.46,304.38,0,1999_100,0,0.5728,CPI_U
2025-01,CPIITEM000241,WEST,186.38,0.11,6.64,PPICOM000241,209.21,88.17,106.51,143.46,161.16,250.19,222.0,266.14,0,1982_84_100,0,0.1763,CPI_RS
2025-02,CPIITEM000242,NORTHEAST,310.69,0.57,-2.44,PPICOM000242,136.46,245.29,193.36,259.39,292.47,197.21,162.57,209.28,1,1982_84_100,0,0.6123,CPI_U
2025-03,CPIITEM000243,NYC,127.42,-0.02,-2.38,PPICOM000243,200.81,115.24,232.99,172.7,259.17,250.07,79.41,250.5,0,1999_100,0,0.8691,PPI_COM
2025-04,CPIITEM000244,SOUTH,319.05,-0.25,3.6,PPICOM000244,207.85,211.95,260.94,215.45,158.39,288.03,172.88,199.14,1,2017_100,0,0.2343,PPI_COM
2025-05,CPIITEM000245,DAL,288.52,0.69,-2.37,PPICOM000245,153.19,172.82,103.32,261.84,302.4,246.33,291.61,166.9,1,2017_100,0,0.3917,CPI_U
2025-06,CPIITEM000246,NYC,164.56,0.83,0.14,PPICOM000246,91.25,201.35,112.03,306.91,314.29,291.4,99.58,284.28,0,1982_84_100,0,0.3463,PPI_COM
2025-07,CPIITEM000247,WEST,222.15,0.11,2.67,PPICOM000247,171.76,63.65,280.17,218.59,227.26,164.97,167.38,302.57,1,1999_100,0,0.7606,CPI_RS
2025-08,CPIITEM000248,WEST,150.13,0.29,8.8,PPICOM000248,177.78,221.4,180.13,290.95,310.45,301.55,272.34,121.38,1,2017_100,0,0.4201,PPI_COM
2025-09,CPIITEM000249,NYC,313.95,0.47,5.14,PPICOM000249,257.25,339.48,133.28,124.59,328.71,179.13,119.36,266.56,1,2017_100,0,0.6002,CPI_W
2025-10,CPIITEM000250,WEST,164.04,0.17,8.36,PPICOM000250,122.97,225.27,274.11,280.55,280.44,177.6,91.74,189.37,0,1982_84_100,0,0.5795,PPI_FD_ID
2025-11,CPIITEM000251,CHI,187.27,0.4,7.12,PPICOM000251,126.56,107.94,177.47,127.14,183.1,171.78,153.16,181.77,0,1982_84_100,0,0.8934,CPI_W
2025-12,CPIITEM000252,SEA,292.33,-0.15,4.12,PPICOM000252,176.53,220.9,325.27,183.66,333.56,254.49,91.82,153.42,1,1982_84_100,0,0.2487,PPI_FD_ID
2026-01,CPIITEM000253,MIA,177.36,0.91,-2.16,PPICOM000253,99.3,227.29,141.1,219.51,195.95,235.94,262.9,298.09,0,1982_84_100,0,0.856,CPI_RS
2026-02,CPIITEM000254,WEST,214.55,-0.84,3.74,PPICOM000254,204.16,286.19,232.38,249.72,131.3,197.51,286.46,180.87,0,1982_84_100,0,0.7643,PPI_FD_ID
2026-03,CPIITEM000255,US,245.5,-0.35,5.44,PPICOM000255,156.05,246.29,195.42,141.34,290.77,111.25,180.1,269.83,1,1999_100,0,0.1822,PPI_COM
2026-04,CPIITEM000256,SEA,181.63,0.22,6.09,PPICOM000256,193.08,99.63,311.64,215.31,195.41,129.56,156.73,213.47,1,1999_100,0,0.9093,PPI_COM
2026-05,CPIITEM000257,MIDWEST,255.28,0.0,3.31,PPICOM000257,270.78,297.3,242.62,209.84,285.67,208.26,275.27,160.3,1,1982_84_100,0,0.5777,CPI_RS
2026-06,CPIITEM000258,SOUTH,100.75,0.21,2.9,PPICOM000258,140.54,67.75,199.88,90.91,329.36,191.4,308.06,119.54,0,1999_100,0,0.7934,CPI_U
2026-07,CPIITEM000259,LA,219.98,-0.15,2.06,PPICOM000259,284.58,301.05,83.59,266.09,132.41,243.52,219.48,153.45,0,1999_100,0,0.4036,CPI_U
2026-08,CPIITEM000260,MIDWEST,107.96,1.1,1.64,PPICOM000260,284.4,100.99,328.59,289.09,167.42,303.38,150.61,301.24,1,1999_100,0,0.8003,CPI_W
2026-09,CPIITEM000261,US,135.45,0.28,3.82,PPICOM000261,243.4,278.48,273.06,193.2,133.07,174.42,169.74,205.76,1,1982_84_100,0,0.3567,PPI_FD_ID
2026-10,CPIITEM000262,MIDWEST,224.66,0.93,7.49,PPICOM000262,191.55,95.57,168.01,118.09,153.48,148.86,149.69,163.32,1,2017_100,0,0.0777,CPI_U
2026-11,CPIITEM000263,DAL,189.98,0.44,4.46,PPICOM000263,179.73,242.75,119.53,105.21,263.85,186.45,178.84,220.15,0,1999_100,0,0.063,PPI_COM
2026-12,CPIITEM000264,MIDWEST,111.95,-0.85,8.35,PPICOM000264,203.04,176.55,292.32,223.19,325.39,99.02,183.55,112.37,0,1999_100,0,0.5504,PPI_FD_ID
2027-01,CPIITEM000265,MIA,272.28,0.53,8.99,PPICOM000265,190.2,320.82,141.17,111.44,328.98,263.09,225.53,143.71,1,1982_84_100,1,0.1162,CPI_U
2027-02,CPIITEM000266,MIDWEST,236.12,-0.04,7.74,PPICOM000266,175.44,204.63,202.69,121.39,167.88,98.71,137.05,150.1,0,1999_100,0,0.3113,CPI_W
2027-03,CPIITEM000267,US,182.08,0.21,3.85,PPICOM000267,87.67,185.02,307.99,282.19,198.75,256.33,245.44,164.22,1,1982_84_100,0,0.0355,CPI_W
2027-04,CPIITEM000268,DAL,125.23,0.56,1.44,PPICOM000268,205.27,284.71,329.34,161.79,282.09,141.75,248.8,245.22,0,2017_100,0,0.1928,CPI_W
2027-05,CPIITEM000269,MIDWEST,151.02,0.7,0.15,PPICOM000269,181.11,141.02,150.28,266.04,314.01,112.91,252.94,186.1,0,1982_84_100,0,0.7144,CPI_W
2027-06,CPIITEM000270,SEA,154.42,1.48,-1.48,PPICOM000270,95.37,144.01,217.89,138.61,207.63,215.82,165.62,183.33,1,1999_100,0,0.2635,CPI_EXSHEL
2027-07,CPIITEM000271,SOUTH,234.71,0.28,7.2,PPICOM000271,255.83,219.36,192.09,192.8,266.94,202.87,222.85,164.86,1,2017_100,0,0.6767,CPI_RS
2027-08,CPIITEM000272,US,190.89,-0.86,3.75,PPICOM000272,206.0,298.21,230.79,203.21,222.42,302.77,175.83,206.81,1,1999_100,0,0.9197,PPI_FD_ID
2027-09,CPIITEM000273,MIA,145.21,0.32,-2.28,PPICOM000273,257.27,176.45,246.55,271.55,298.53,95.56,169.98,186.41,1,1982_84_100,0,0.5329,PPI_COM
2027-10,CPIITEM000274,CHI,227.3,0.34,-2.43,PPICOM000274,88.13,122.99,318.65,230.43,214.71,154.6,177.89,153.12,1,2017_100,0,0.009,PPI_COM
2027-11,CPIITEM000275,SOUTH,316.47,0.41,7.44,PPICOM000275,232.64,311.43,163.11,155.53,151.99,268.76,292.59,305.23,1,1982_84_100,1,0.6469,PPI_COM
2027-12,CPIITEM000276,MIDWEST,239.5,0.27,-1.78,PPICOM000276,116.26,301.64,85.53,306.25,152.71,251.5,209.83,165.36,0,2017_100,0,0.7408,CPI_RS
2028-01,CPIITEM000277,NORTHEAST,139.21,0.11,4.52,PPICOM000277,166.51,333.02,189.73,304.07,278.23,179.74,100.6,176.03,1,2017_100,0,0.8707,PPI_FD_ID
2028-02,CPIITEM000278,US,118.07,0.04,-1.66,PPICOM000278,232.95,192.12,112.11,125.59,287.08,150.26,240.77,179.37,0,1982_84_100,0,0.7627,CPI_EXSHEL
2028-03,CPIITEM000279,NORTHEAST,222.33,0.13,-0.63,PPICOM000279,197.52,227.34,150.94,307.52,323.6,182.75,272.1,236.86,1,2017_100,0,0.1345,PPI_COM
2028-04,CPIITEM000280,SOUTH,117.02,-0.26,4.48,PPICOM000280,255.75,221.16,138.46,247.49,143.53,187.91,127.48,245.3,1,2017_100,1,0.9333,PPI_FD_ID
2028-05,CPIITEM000281,DAL,168.26,0.87,2.87,PPICOM000281,101.98,305.08,215.33,212.75,281.8,253.3,294.13,95.03,1,1999_100,1,0.8143,CPI_U
2028-06,CPIITEM000282,SOUTH,134.59,0.34,6.9,PPICOM000282,209.56,212.32,304.25,187.65,165.3,214.34,303.39,221.37,1,1982_84_100,0,0.3867,PPI_FD_ID
2028-07,CPIITEM000283,WEST,309.01,0.9,3.56,PPICOM000283,288.39,85.51,264.73,123.02,206.83,118.7,91.73,197.1,0,2017_100,1,0.2474,PPI_FD_ID
2028-08,CPIITEM000284,LA,251.51,0.76,-2.2,PPICOM000284,194.84,86.35,156.1,191.04,136.8,268.51,282.44,209.48,1,1982_84_100,0,0.5233,CPI_W
2028-09,CPIITEM000285,DAL,132.34,0.17,9.0,PPICOM000285,256.46,119.58,102.24,118.26,106.16,104.98,167.41,287.97,1,2017_100,0,0.8013,CPI_RS
2028-10,CPIITEM000286,US,302.61,0.42,1.96,PPICOM000286,183.27,60.57,229.3,134.74,290.45,241.52,91.76,183.52,0,1999_100,0,0.3056,PPI_FD_ID
2028-11,CPIITEM000287,NORTHEAST,107.78,0.61,5.9,PPICOM000287,256.75,157.06,280.78,208.59,173.61,156.36,252.22,233.66,0,1982_84_100,0,0.5334,CPI_EXSHEL
2028-12,CPIITEM000288,DAL,156.01,-0.1,-2.42,PPICOM000288,271.77,269.53,286.59,153.06,194.99,269.07,270.73,223.08,1,2017_100,0,0.0871,CPI_EXSHEL
