health_mental_survey_year,health_mental_behavioral_health_region,health_mental_serious_mental_illness_rate,health_mental_major_depressive_episode_rate,health_mental_anxiety_disorder_rate,health_mental_suicidal_ideation_rate,health_mental_suicide_mortality_rate,health_mental_opioid_overdose_rate,health_mental_alcohol_use_disorder_rate,health_mental_stimulant_use_disorder_rate,health_mental_treatment_gap_pct,health_mental_provider_shortage_area_flag,health_mental_telehealth_visit_share_pct,health_mental_crisis_line_call_volume,health_mental_involuntary_hold_rate,health_mental_naloxone_distribution_rate,health_mental_medication_assisted_treatment_rate,health_mental_recovery_support_participation,health_mental_homelessness_comorbidity_rate,health_mental_justice_involved_rate
2021,South,6.832,0.77,15.319,8.381,5.371,11.553,9.298,3.714,74.78,N,35.42,10213,8.561,211.26,8.85,53.86,3.13,3.37
2025,East,1.003,6.596,8.584,1.295,26.301,6.404,5.041,3.569,83.74,Y,6.49,3219,14.263,440.02,1.96,11.21,6.36,2.16
2025,NorthEast,0.947,4.66,10.651,4.031,24.346,2.643,9.494,0.307,56.93,N,16.35,2136,9.995,292.44,4.86,48.86,29.27,13.48
2018,Central,1.99,4.396,13.143,7.283,6.567,6.552,8.527,2.812,19.25,Y,80.43,22712,10.471,165.81,40.72,13.96,11.56,12.31
2024,West,4.404,13.254,12.127,4.164,20.92,8.545,5.776,5.05,73.18,N,34.41,4468,1.913,437.95,32.08,55.37,24.41,11.42
2019,NorthEast,5.18,8.557,1.654,8.59,0.965,0.571,5.053,2.097,11.87,Y,62.68,7465,10.613,120.73,32.23,71.29,5.47,4.85
2019,North,4.166,7.671,4.19,8.18,12.261,4.953,9.767,7.24,53.4,N,0.1,16093,2.385,351.74,57.95,2.18,11.75,3.83
2021,South,2.783,13.325,7.794,1.244,23.813,6.22,5.903,0.157,56.44,N,79.06,11729,12.956,453.07,28.58,42.18,11.24,4.09
2015,East,0.967,6.136,2.968,4.05,11.343,8.784,4.629,0.319,57.65,Y,78.82,9172,5.95,38.54,52.57,17.51,27.16,13.72
2023,North,1.103,5.927,8.493,8.323,24.577,4.895,11.264,4.8,47.22,N,82.16,18532,4.068,60.84,27.55,31.66,11.42,4.42
2024,East,5.682,11.691,6.945,7.582,33.988,2.064,9.69,7.978,31.31,N,21.36,9146,14.421,448.79,35.82,73.45,24.27,10.23
2022,NorthEast,2.859,8.166,12.835,8.848,7.614,0.415,1.218,5.727,87.24,N,42.54,2840,9.314,207.05,27.91,40.58,23.75,15.59
2025,West,5.675,4.129,4.566,4.209,17.301,9.436,2.813,2.286,91.8,N,84.54,17702,7.026,169.83,14.78,29.2,18.45,6.19
2019,West,1.289,11.24,9.616,8.372,12.3,2.146,1.621,2.071,85.1,N,23.94,12097,11.243,384.33,54.71,62.59,26.24,13.3
2023,North,7.353,8.243,20.532,1.246,26.47,11.332,6.358,5.917,57.38,Y,50.21,17071,13.008,71.73,13.7,19.07,22.1,7.23
2024,South,0.799,2.372,5.388,2.509,14.095,11.644,2.999,0.999,63.15,Y,49.26,1562,7.858,154.82,10.21,36.03,6.28,8.48
2016,West,4.842,10.205,12.865,3.814,4.86,5.373,9.894,5.779,93.85,N,42.77,7852,2.334,78.23,24.01,10.98,13.88,17.48
2022,Central,4.576,9.213,21.836,4.561,9.435,0.894,9.308,6.583,61.04,Y,8.72,2175,5.613,214.62,18.0,70.33,25.07,10.93
2023,North,6.942,1.35,10.247,3.202,10.181,7.255,1.5,2.056,92.93,Y,64.89,12319,1.711,454.34,18.62,69.38,14.57,6.76
2022,North,4.207,10.741,6.561,1.349,31.952,3.224,11.788,4.82,44.85,N,38.87,23422,9.263,287.88,23.92,56.59,25.67,13.73
2022,West,2.345,6.846,17.961,4.507,12.459,4.672,6.486,1.612,38.46,N,60.43,7506,14.323,414.41,47.18,29.79,21.54,18.17
2025,West,1.225,11.285,19.901,5.68,21.997,6.21,8.692,5.239,37.77,N,75.96,20974,8.14,84.76,46.52,68.29,2.62,16.59
2015,East,4.433,14.002,15.313,3.295,9.848,10.541,2.578,7.508,22.87,N,67.76,5930,1.271,24.44,23.38,74.58,0.36,15.24
2020,Central,4.2,2.241,8.179,4.469,14.561,4.84,11.462,2.108,94.8,N,70.99,20651,11.806,480.36,53.5,15.76,12.75,13.88
2025,East,6.827,8.415,1.369,3.469,5.205,0.437,4.877,2.67,39.19,Y,69.44,5987,7.806,478.19,45.27,73.65,15.02,12.48
2019,South,0.52,14.1,6.787,4.715,19.682,5.941,3.651,1.352,80.5,Y,47.28,11957,11.61,207.59,13.43,4.98,28.48,4.09
2022,West,1.895,6.906,14.596,5.528,17.187,11.538,2.954,2.005,22.43,Y,7.57,16178,0.36,70.58,17.38,26.41,11.75,7.81
2023,South,1.136,6.695,5.792,7.493,10.252,7.546,2.715,1.853,71.91,N,14.71,10266,0.481,472.41,6.24,55.41,20.07,14.96
2017,Central,4.92,3.72,10.176,0.472,32.41,4.945,10.821,5.199,66.65,N,73.04,24609,5.388,292.42,48.58,22.37,19.79,3.29
2019,Central,6.48,11.662,18.627,4.075,28.802,11.016,2.998,5.877,71.8,Y,10.63,17355,9.693,399.91,32.55,37.73,16.06,13.72
2017,East,3.026,7.825,17.704,5.82,15.438,11.613,7.333,1.8,78.81,Y,72.7,6079,11.622,69.9,34.01,47.65,20.54,5.28
2019,Central,3.235,7.308,10.976,5.971,25.055,10.348,9.269,7.777,82.99,Y,11.32,2110,8.444,238.61,27.15,10.38,7.34,7.14
2016,West,6.604,4.258,9.373,3.177,25.594,9.701,10.687,4.975,24.87,Y,14.36,14564,1.425,274.92,41.09,4.98,21.41,8.39
2016,Central,2.907,7.58,5.891,4.5,11.153,5.923,0.889,2.136,46.47,Y,43.92,1565,8.449,111.96,18.4,30.95,0.11,2.34
2025,East,5.659,8.444,10.592,1.627,14.029,4.235,11.914,2.026,61.28,N,73.56,17309,11.44,220.46,22.39,76.37,21.85,12.21
2024,East,4.0,1.55,5.85,3.897,1.056,6.786,4.978,7.504,36.44,N,4.07,16646,5.294,164.47,59.0,75.19,26.58,6.84
2016,West,1.6,6.359,11.003,4.932,29.178,11.583,7.566,6.836,67.78,Y,6.06,20220,4.253,357.66,12.33,57.17,3.02,2.95
2016,West,6.028,14.8,13.48,1.956,25.135,1.937,1.618,6.385,88.93,N,39.81,2106,0.692,386.71,58.29,3.37,27.61,12.92
2022,South,3.257,9.082,6.23,3.755,9.026,8.845,5.713,3.666,65.97,Y,60.84,2009,9.374,15.53,22.0,69.41,22.19,7.03
2020,East,4.493,6.417,4.592,4.595,25.705,0.405,7.692,1.81,85.46,N,24.27,11237,8.29,136.09,20.59,68.97,1.81,9.82
2024,East,1.037,14.37,7.421,6.137,25.19,9.417,4.598,1.222,20.97,Y,82.58,2403,5.587,359.38,27.69,60.44,0.95,13.58
2015,NorthEast,7.029,12.37,10.61,0.641,19.848,6.288,7.752,6.636,45.56,N,19.62,14959,6.047,121.09,19.63,44.87,24.27,2.16
2025,NorthEast,7.437,6.634,8.241,1.356,17.891,10.557,4.248,3.908,25.64,N,29.45,21932,6.908,354.51,22.43,16.49,9.63,15.87
2015,East,1.565,14.883,14.203,1.44,22.625,8.492,7.766,5.273,93.48,Y,69.9,1647,7.112,408.59,34.47,2.72,12.12,15.12
2018,NorthEast,4.681,9.32,1.692,2.202,25.259,0.764,3.153,7.569,37.29,Y,66.65,20180,5.8,178.67,44.46,16.37,24.92,3.12
2024,NorthEast,1.945,8.731,13.175,1.585,22.244,4.311,10.23,0.476,45.29,Y,44.5,12457,3.11,135.96,47.88,47.96,6.28,8.72
2018,East,0.876,4.172,8.721,7.846,3.805,10.004,3.031,3.329,66.51,N,29.94,20832,8.446,292.13,33.72,63.84,13.88,19.45
2021,North,2.595,10.729,4.423,8.379,14.644,4.63,10.02,3.419,69.22,Y,78.2,9006,4.122,18.11,28.57,38.11,24.94,7.01
2017,NorthEast,2.016,9.63,4.512,0.427,21.365,11.962,11.665,2.831,57.87,N,28.81,11791,2.864,381.56,36.59,35.66,4.18,1.42
2025,West,2.505,7.777,18.834,0.675,34.477,6.506,10.201,4.938,72.13,Y,75.63,17213,10.117,441.47,55.3,11.84,9.78,7.52
2018,South,6.889,14.839,1.212,8.952,30.506,3.163,4.319,0.448,11.78,N,58.98,7837,14.164,398.2,2.8,40.25,15.5,18.51
2022,East,7.035,14.707,1.154,2.704,19.596,3.289,4.26,4.002,59.82,N,4.02,22299,8.554,462.15,23.42,43.0,3.23,2.13
2020,North,7.141,7.326,10.306,5.223,14.594,5.107,0.538,7.475,38.68,N,58.94,1247,9.407,164.11,26.43,34.93,29.52,10.07
2022,South,2.023,8.107,21.481,0.406,9.376,10.113,7.687,3.373,67.21,N,35.46,12551,9.202,444.0,17.77,66.96,19.78,9.7
2016,South,3.228,4.457,15.922,4.453,32.738,3.662,3.766,7.112,38.64,N,18.09,6284,12.574,45.37,28.51,23.64,1.1,2.22
2015,West,7.364,4.216,20.865,0.869,4.663,1.655,10.977,3.824,43.81,Y,81.79,16844,8.997,304.16,13.75,50.33,24.32,18.02
2024,North,3.285,8.363,19.908,2.67,33.35,7.997,10.188,0.722,29.05,Y,12.69,15914,14.413,293.61,51.57,74.69,6.76,16.95
2022,North,4.513,1.043,21.958,8.742,15.308,4.216,2.953,2.464,27.86,N,72.92,9113,9.201,356.37,0.1,19.6,29.06,18.13
2023,Central,4.142,4.003,11.831,2.856,20.532,9.229,10.018,0.115,64.92,N,2.09,1650,12.492,336.92,14.34,58.83,15.56,8.19
2024,South,1.715,6.973,6.117,8.134,11.698,2.931,6.598,5.755,33.36,N,44.31,10953,8.133,57.92,51.78,66.73,19.07,5.08
2023,West,2.635,3.37,5.125,6.428,15.734,8.397,1.544,7.86,77.72,Y,16.39,18011,10.982,408.28,29.52,37.56,7.75,4.99
2022,West,7.148,12.385,8.676,8.675,13.17,0.431,6.497,0.307,51.71,N,1.23,11493,3.573,383.44,56.36,77.41,9.28,8.3
2020,Central,6.106,3.261,7.876,2.638,7.043,5.463,10.941,4.956,31.51,Y,31.62,24734,7.506,132.17,12.27,13.73,29.51,11.2
2017,South,7.653,8.718,21.222,6.107,30.926,0.736,9.42,5.464,52.66,N,78.36,5290,8.652,457.58,43.2,72.67,3.23,17.65
2025,South,0.727,14.397,12.599,0.614,18.117,3.699,2.814,7.453,58.42,Y,56.01,10857,10.822,206.11,43.34,7.21,27.57,14.98
2015,Central,5.393,1.649,19.06,7.853,4.517,7.578,8.976,1.835,37.59,N,59.84,16574,10.187,274.46,18.71,55.48,5.23,2.96
2015,South,4.617,4.407,6.528,4.533,33.95,8.97,10.366,1.508,80.18,N,70.26,3710,5.241,12.4,20.08,58.59,24.81,1.74
2018,East,3.441,3.723,12.064,7.885,15.519,4.115,4.334,0.219,62.06,N,42.05,924,9.073,484.0,21.41,44.44,13.91,8.27
2022,NorthEast,6.886,13.455,12.511,7.98,33.678,5.57,4.658,2.996,85.4,N,19.08,11981,0.627,344.68,41.14,69.81,22.41,15.47
2021,NorthEast,7.746,13.384,15.275,8.338,29.299,0.821,6.902,6.412,58.36,Y,2.85,6933,14.344,267.47,32.88,44.18,23.86,17.54
2018,East,1.233,9.765,20.241,7.667,24.622,3.018,11.316,6.741,12.95,N,16.26,22720,3.115,51.59,37.47,51.0,11.65,0.2
2019,East,1.481,8.044,17.719,6.07,1.932,5.441,11.804,1.616,15.49,Y,79.99,18121,10.172,173.95,54.14,67.41,11.82,5.22
2024,West,0.365,7.813,0.558,1.891,25.138,3.2,4.709,7.761,69.51,Y,63.23,5395,8.849,244.58,32.3,41.77,0.11,18.43
2020,West,4.306,2.585,11.577,8.614,7.503,2.246,2.366,1.637,45.58,N,17.57,5535,11.19,361.72,11.55,54.06,14.99,5.87
2018,NorthEast,2.219,1.042,3.178,8.62,4.368,0.939,4.701,0.122,23.62,Y,36.64,20219,14.506,34.94,29.04,16.02,8.13,5.18
2017,Central,0.457,3.14,7.219,6.405,5.082,8.995,5.735,5.295,36.56,N,6.76,11604,14.547,154.55,46.15,56.08,1.17,17.74
2015,Central,0.108,6.6,16.916,6.621,11.864,6.28,5.079,6.589,27.11,N,21.03,5887,4.935,444.02,46.38,77.31,10.67,16.38
2018,West,7.78,2.4,15.524,1.965,2.706,1.498,7.597,3.263,65.81,N,81.91,9456,6.518,252.29,10.7,1.76,26.48,14.66
2022,South,7.812,3.212,11.532,5.446,9.477,8.988,7.619,2.881,41.31,Y,34.02,12693,7.528,27.11,52.88,52.89,6.21,3.84
2015,North,3.648,5.929,18.449,2.631,16.85,2.53,1.975,2.578,64.23,N,82.59,7415,14.903,113.47,2.5,26.37,16.85,13.23
2021,East,7.571,8.185,10.574,5.652,14.986,4.638,6.749,6.307,79.98,N,33.86,4755,3.147,250.12,9.19,30.39,18.16,10.86
2018,East,3.991,6.838,17.815,0.84,25.44,1.821,11.715,7.993,33.36,N,55.34,3244,9.087,223.12,29.87,4.57,15.01,15.05
2017,North,6.18,9.348,6.834,6.321,32.399,11.641,2.11,7.105,59.15,N,4.67,1301,11.506,416.23,11.7,38.98,14.27,18.55
2016,NorthEast,0.152,11.415,15.247,8.507,33.22,8.664,1.669,7.77,28.07,Y,29.02,12778,2.473,70.04,10.42,22.12,6.03,0.04
2024,North,3.276,2.967,1.124,1.532,15.663,11.273,10.205,5.186,77.62,Y,15.05,17870,13.099,203.29,25.63,67.36,3.22,18.01
2017,Central,7.691,1.117,8.891,4.684,6.311,3.395,3.949,4.812,22.7,Y,66.89,14442,8.463,226.67,30.29,43.43,12.06,13.14
2020,South,5.872,8.023,14.579,8.126,34.988,10.23,10.514,2.599,64.23,Y,26.99,18818,0.473,259.54,1.4,42.54,18.39,3.38
2022,North,2.502,2.855,14.215,5.239,26.187,8.152,5.414,5.455,66.16,N,74.22,12025,13.693,396.33,14.94,69.02,28.68,1.53
2016,Central,5.728,14.903,12.046,7.738,13.677,4.642,6.035,7.127,37.32,Y,17.49,17963,8.989,149.58,56.91,45.68,9.73,17.07
2018,NorthEast,3.06,2.626,3.746,3.911,28.279,5.184,3.019,6.611,63.69,Y,7.41,16472,11.332,461.67,38.07,1.03,14.53,9.65
2019,NorthEast,7.521,1.47,12.397,2.863,17.523,4.789,5.114,7.208,67.31,Y,81.01,10305,8.042,278.0,33.73,59.31,26.92,15.99
2024,West,6.586,11.765,6.428,1.485,22.194,2.593,7.539,2.194,88.67,Y,21.56,18750,13.562,472.03,36.49,11.81,13.7,17.24
2017,South,7.515,8.701,18.183,3.803,32.153,0.172,3.605,7.734,16.92,Y,9.55,14127,3.187,181.64,26.61,56.71,22.27,7.55
2022,East,2.973,5.772,7.627,3.978,2.828,5.507,9.666,0.524,89.99,N,67.34,12329,0.433,124.05,19.53,38.76,2.21,16.91
2025,South,5.381,3.462,5.287,3.854,3.534,2.732,10.213,3.769,57.65,N,6.56,20106,5.71,53.75,48.92,12.96,26.16,13.11
2019,West,2.022,5.467,12.932,3.468,15.95,5.529,5.335,3.947,41.76,N,72.06,24440,0.81,149.19,14.24,52.51,25.39,2.61
2020,West,2.224,11.463,6.396,2.388,29.846,9.284,6.75,6.872,26.14,Y,28.91,10920,2.301,488.01,16.87,47.09,8.55,7.94
2015,Central,1.373,9.06,0.662,4.528,4.711,5.956,2.368,5.544,77.99,N,11.53,15183,5.996,262.72,22.55,63.39,8.74,12.52
2023,West,5.705,3.809,14.712,8.286,4.861,7.881,10.139,3.323,23.06,Y,11.75,20823,12.468,244.83,42.01,77.18,18.54,3.38
2018,NorthEast,6.853,11.248,18.906,7.301,25.719,4.002,11.268,4.969,11.76,Y,83.16,5586,13.757,386.18,41.41,38.98,15.44,3.38
2024,East,6.463,3.07,3.426,7.167,13.341,3.962,2.0,7.737,80.41,N,74.52,8664,1.449,98.1,0.21,62.43,5.14,8.42
2016,North,4.009,14.055,14.607,3.312,8.914,0.526,5.687,4.933,84.17,N,37.29,12327,11.508,316.88,30.83,16.77,5.81,8.6
2019,South,4.498,4.277,12.807,2.37,12.338,5.459,9.417,5.272,14.0,N,34.25,15410,12.016,96.96,35.6,30.05,25.74,14.56
2024,Central,4.398,13.654,5.649,8.083,27.173,3.317,0.325,3.499,91.3,N,56.78,4388,14.008,477.14,47.73,17.03,12.36,9.81
2021,Central,0.507,6.953,19.609,3.99,25.303,8.393,2.91,4.095,13.65,Y,22.01,6420,2.979,283.65,3.11,8.88,3.77,8.51
2017,North,7.187,8.768,14.512,7.6,10.617,9.784,5.356,7.61,44.91,Y,29.46,13581,2.094,393.73,46.68,46.56,10.69,2.01
2021,East,2.64,0.841,5.212,7.188,21.507,9.547,11.5,4.723,87.25,Y,22.76,19495,6.104,162.13,8.44,34.46,5.95,0.33
2024,North,7.958,8.672,7.917,1.839,13.509,4.729,4.826,7.977,81.36,N,21.5,9102,2.862,435.01,8.95,36.96,2.28,0.23
2017,West,0.402,3.846,4.256,4.538,13.238,10.856,4.322,1.496,75.24,N,36.82,7697,8.315,329.1,58.7,66.88,6.47,15.3
2018,East,2.279,10.156,8.831,6.083,19.041,3.869,5.591,7.607,16.29,N,84.27,3634,9.288,89.52,46.14,32.76,11.55,15.9
2022,East,4.729,5.551,6.507,3.728,27.577,8.406,3.624,0.61,58.57,Y,56.58,7533,2.603,247.61,37.69,42.39,16.77,0.59
2025,North,7.662,10.53,10.023,6.929,0.985,1.852,10.775,3.911,12.87,N,38.74,11486,12.708,352.57,22.39,63.01,3.28,14.12
2017,North,0.807,9.812,9.939,4.285,33.265,0.893,4.751,3.377,35.3,N,26.3,23828,5.605,369.96,49.68,13.45,22.11,18.56
2022,Central,2.079,10.324,12.701,4.394,3.713,6.84,11.692,3.521,68.14,N,64.26,21855,6.289,290.49,2.01,46.03,15.4,3.47
2016,West,2.293,4.345,12.297,5.535,24.749,6.186,7.541,0.984,37.47,Y,61.41,24125,4.969,377.0,41.34,76.77,28.13,18.63
2020,West,2.327,1.201,10.878,1.627,30.128,0.798,6.981,5.84,74.33,Y,37.97,9024,9.079,30.27,24.46,4.15,6.04,16.65
2025,West,4.803,3.678,20.112,6.755,31.024,3.851,2.368,4.684,32.84,Y,38.53,13312,1.861,56.8,4.24,50.95,11.55,1.56
2024,South,5.397,0.854,8.675,2.157,21.787,6.068,8.001,7.398,22.07,N,62.84,1301,2.349,167.9,57.84,78.66,23.0,7.28
2025,NorthEast,0.315,4.691,16.449,2.78,12.217,5.879,3.239,5.024,27.24,N,25.5,3335,2.409,284.98,4.8,50.71,2.73,3.19
2017,East,3.723,6.12,0.763,2.603,20.554,11.464,9.82,1.888,75.36,N,9.19,2132,9.197,130.52,28.92,12.03,5.65,18.22
2020,North,6.905,6.854,17.933,3.342,18.811,5.969,5.183,3.086,86.5,Y,1.29,5425,0.462,201.49,45.27,7.24,0.56,1.45
2015,North,3.898,9.491,18.713,0.141,13.93,3.185,4.254,5.527,86.31,Y,74.49,13832,8.068,160.53,55.4,2.42,8.12,1.13
2019,NorthEast,6.257,3.801,5.05,8.162,33.599,3.308,4.361,1.956,30.16,Y,19.89,10575,3.013,237.73,43.99,61.46,5.39,19.43
2019,NorthEast,4.283,4.283,7.396,0.42,26.782,6.486,10.708,3.957,20.33,N,26.14,5601,7.352,446.45,18.82,20.02,26.73,10.09
2025,East,1.428,13.716,20.649,5.817,29.86,0.6,0.832,3.204,33.84,N,14.17,22745,10.029,346.1,3.23,26.18,17.21,14.15
2023,South,4.583,8.24,14.454,1.385,14.567,2.014,9.632,4.738,24.22,N,53.77,15691,5.556,80.52,14.14,25.97,18.37,10.01
2016,Central,0.485,11.206,20.183,5.09,10.623,6.461,7.017,0.36,53.98,N,64.65,4584,11.742,133.91,54.29,28.64,13.23,8.24
2017,East,6.752,13.779,6.868,1.08,8.228,3.364,4.67,1.962,53.72,N,41.76,1189,14.291,418.34,13.97,49.6,16.26,14.93
2018,Central,6.161,5.135,3.178,6.331,31.333,7.329,11.672,3.125,61.62,N,35.56,24642,5.524,170.14,59.86,6.13,13.97,8.22
2016,West,6.624,9.502,20.83,8.685,24.562,7.951,2.399,4.123,20.5,N,71.98,16162,14.557,282.44,49.67,38.82,15.92,10.08
2017,North,6.452,12.861,20.914,1.443,2.707,6.515,11.469,3.265,82.9,N,38.32,22960,11.379,92.84,57.49,63.41,15.79,15.94
2020,West,4.81,0.683,18.521,5.316,23.805,0.789,6.62,7.415,67.06,Y,32.35,13198,7.833,199.83,51.09,68.18,24.72,16.78
2018,West,2.865,13.692,7.351,2.268,29.985,10.438,8.342,5.818,22.83,Y,7.66,24641,1.184,444.42,14.01,41.29,20.63,19.54
2017,South,7.176,6.615,12.595,8.063,19.571,3.434,9.414,1.36,65.58,N,80.49,19594,9.913,280.81,1.58,0.67,27.14,8.11
2015,NorthEast,6.887,12.617,12.039,8.356,6.989,4.815,8.327,4.256,42.34,N,49.65,820,13.094,97.58,46.41,16.6,5.24,0.78
2024,Central,1.089,3.313,7.821,1.428,17.739,11.574,11.445,2.077,25.67,N,63.44,16032,8.624,335.8,3.98,70.48,28.03,14.86
2020,North,6.9,9.454,20.322,3.873,16.743,4.841,2.279,7.814,50.57,N,0.63,14800,2.655,145.44,25.21,32.21,18.98,18.22
2025,NorthEast,1.924,11.826,9.409,3.385,31.605,0.978,7.707,3.612,52.47,N,41.9,17386,6.533,425.76,2.41,67.25,1.6,16.31
2018,Central,2.633,10.41,17.636,8.467,18.4,7.122,3.586,1.746,14.14,Y,32.15,5033,14.233,283.34,14.3,24.24,3.83,19.4
2016,North,3.373,9.379,15.214,4.213,30.354,4.219,11.374,7.303,53.73,N,77.56,11440,0.604,212.71,59.3,14.44,12.54,5.0
2017,East,0.574,1.069,14.811,1.746,13.614,11.991,1.752,0.5,92.02,Y,82.33,6376,9.203,28.08,32.04,3.25,8.41,12.8
2025,North,5.182,0.863,2.958,0.521,19.16,11.702,9.45,4.423,58.97,N,6.42,21681,12.462,62.39,7.79,40.77,3.26,16.6
2021,East,2.596,3.335,16.961,8.793,4.926,8.105,3.491,4.566,66.58,Y,36.02,17293,1.926,224.72,44.34,77.5,24.73,16.14
2015,Central,0.292,10.56,2.464,7.77,14.06,0.002,1.629,2.559,15.18,N,73.91,4699,11.633,347.66,36.58,45.87,27.99,4.22
2022,East,5.23,2.31,7.53,3.181,31.485,5.292,2.178,7.458,44.18,N,18.26,10566,0.557,77.89,38.59,2.08,24.93,13.79
2025,Central,2.615,9.316,4.987,7.898,17.401,4.958,4.837,5.772,92.77,N,16.67,21376,12.413,73.73,42.53,54.06,21.21,1.48
2017,West,3.769,14.691,18.396,7.657,19.666,0.941,1.937,6.537,64.64,Y,30.3,4392,4.515,163.45,30.71,7.63,7.05,6.8
2016,North,1.335,3.37,1.813,4.424,22.049,2.19,4.166,1.355,88.06,N,83.12,13091,5.001,320.27,11.7,8.3,6.65,1.6
2024,East,3.018,10.678,13.365,3.002,6.424,10.894,6.89,6.725,28.97,Y,29.77,7922,12.673,172.56,27.81,11.75,8.43,10.76
2022,Central,7.576,9.255,5.943,2.616,21.41,8.259,3.624,2.321,90.01,Y,43.97,10864,5.595,85.37,52.28,69.88,11.69,6.76
2015,South,2.96,0.527,12.043,8.43,30.602,6.106,8.121,3.576,81.42,N,48.0,11539,3.243,302.51,45.11,40.23,15.71,1.22
2020,NorthEast,3.735,2.336,10.452,8.026,0.758,10.98,1.792,2.592,88.92,Y,78.81,6413,8.993,32.07,24.82,52.22,5.32,7.68
2024,South,5.885,2.062,16.395,6.52,2.747,5.313,2.932,1.329,76.51,Y,36.14,4176,7.869,134.03,4.25,49.06,2.09,2.21
2017,South,3.822,11.147,4.568,1.293,14.122,10.227,5.259,6.172,46.52,N,18.91,23701,9.495,357.74,16.25,12.36,13.42,7.37
2021,NorthEast,7.168,2.457,16.269,5.786,18.498,0.636,6.825,7.784,68.74,Y,34.43,13285,1.873,239.57,26.56,53.58,11.11,16.24
2019,East,7.02,5.968,6.682,8.393,22.654,7.186,5.531,1.444,59.16,Y,72.39,7676,5.764,470.46,27.45,72.47,21.08,11.96
2017,Central,6.821,7.759,2.638,6.574,26.628,4.653,6.409,6.457,75.68,N,46.07,24584,14.586,48.88,35.95,59.19,15.04,16.29
2016,West,6.029,7.031,5.365,7.466,26.313,0.853,8.179,2.994,54.18,Y,39.09,5666,6.143,46.9,47.17,48.43,6.1,19.5
2025,Central,2.769,2.481,15.604,4.655,1.539,10.161,2.075,3.285,58.38,N,10.7,23153,0.841,152.91,41.45,43.18,25.56,0.61
2020,NorthEast,7.993,9.761,19.376,4.468,27.374,8.978,9.021,5.779,20.9,Y,67.75,13329,4.91,340.9,13.19,77.1,4.69,7.33
2020,NorthEast,6.122,3.478,8.655,7.667,25.58,7.111,5.369,6.517,85.19,N,20.95,4008,4.143,68.8,6.78,6.79,1.67,0.39
2025,South,6.929,3.638,16.553,6.458,17.83,2.863,2.432,0.713,21.72,Y,60.61,21551,1.409,281.83,18.74,71.82,16.31,19.08
2025,East,5.836,14.28,15.158,7.937,16.676,7.95,0.736,2.236,57.01,N,78.28,21329,8.722,365.26,2.67,29.92,13.46,4.97
2017,South,3.96,5.56,16.826,1.785,21.558,7.377,5.977,3.849,67.01,N,4.99,17674,5.669,454.83,40.88,79.13,16.49,12.27
2021,East,6.579,12.554,21.284,5.243,25.402,4.877,0.831,7.596,91.13,N,70.64,2432,0.276,247.73,4.91,10.56,13.7,12.66
2019,NorthEast,0.371,7.078,10.048,7.996,34.965,5.903,5.229,4.91,16.69,Y,72.32,22696,1.976,66.72,49.58,35.2,8.0,7.39
2020,West,7.317,13.976,8.813,4.0,24.96,2.226,6.597,0.328,81.78,Y,84.65,20089,12.174,82.62,31.37,64.31,2.64,3.45
2015,Central,3.037,8.635,10.465,1.061,13.758,11.409,1.028,4.538,60.13,Y,1.07,1453,13.628,132.74,41.97,38.28,21.97,13.23
2018,Central,2.423,5.164,17.926,6.879,29.469,5.983,3.623,1.266,34.9,Y,23.05,22014,9.065,142.28,6.11,78.96,3.48,8.36
2023,NorthEast,0.163,12.613,14.514,2.89,11.939,1.758,8.969,2.111,50.26,Y,14.8,1575,13.924,279.3,17.08,72.19,26.76,4.67
2025,Central,4.462,12.518,8.282,4.29,21.266,10.819,3.1,0.705,93.1,N,52.29,19468,3.506,217.8,23.3,18.41,25.23,8.65
2019,East,5.93,1.253,10.123,6.114,26.946,11.909,11.602,2.922,81.11,Y,80.43,11000,13.264,249.0,2.67,60.1,22.71,14.99
2022,NorthEast,2.626,8.97,8.558,7.566,14.039,7.881,10.62,6.027,39.83,N,56.09,3198,2.895,469.53,29.11,32.46,0.37,10.51
2025,NorthEast,5.497,14.48,10.545,3.676,0.815,9.093,10.507,5.124,84.47,Y,21.17,5978,5.183,403.66,31.31,65.19,23.81,2.18
2017,NorthEast,4.007,9.277,7.023,2.985,7.423,2.537,10.038,3.189,38.35,Y,28.42,21057,13.967,436.45,13.11,73.8,9.68,7.87
2020,West,5.859,10.17,8.002,4.281,31.999,3.506,3.119,5.907,57.43,Y,45.33,10779,6.283,220.88,30.05,26.99,3.97,17.61
2023,North,0.847,9.145,10.234,3.962,33.803,6.779,8.338,1.366,25.04,Y,33.58,11899,6.133,390.43,20.84,74.97,20.48,1.25
2021,NorthEast,7.307,5.453,20.968,2.131,11.765,11.541,9.241,3.446,66.77,N,10.35,4617,6.019,315.52,22.08,55.96,9.53,1.19
2015,NorthEast,2.633,6.505,7.049,8.576,23.575,9.066,4.547,0.556,81.45,Y,71.95,13873,1.633,280.54,55.66,62.24,29.36,11.88
2016,East,6.8,10.245,16.787,7.72,30.411,3.57,11.053,4.067,44.16,Y,63.9,15969,2.3,300.29,28.76,72.02,17.82,4.88
2024,North,6.482,11.871,16.324,3.206,12.266,4.322,6.21,5.159,47.78,Y,63.1,7212,4.315,479.68,52.6,26.79,28.04,12.12
