care_capacity_snapshot_date,care_capacity_facility_npi,care_capacity_facility_type_code,care_capacity_service_line_code,care_capacity_licensed_beds_count,care_capacity_staffed_beds_count,care_capacity_icu_beds_count,care_capacity_ed_bays_count,care_capacity_operating_rooms_count,care_capacity_imaging_units_mri,care_capacity_imaging_units_ct,care_capacity_primary_care_fte,care_capacity_nurse_fte,care_capacity_specialist_fte,care_capacity_patient_to_nurse_ratio,care_capacity_avg_wait_time_minutes,care_capacity_appointment_availability_days,care_capacity_closure_risk_score,care_capacity_rural_critical_access_flag,care_capacity_licensure_state_code
2021-07-21,1000000202,SNF,ONC,215,137,3,132,18,13,18,171.07,831.61,243.21,9.04,131,69,0.1734,0,MO
2021-07-22,1000000203,HOSPITAL,ONC,516,311,53,22,4,4,20,50.05,1007.6,157.31,9.59,334,84,0.9977,0,WV
2021-07-23,1000000204,CLINIC,MED_SURG,253,196,60,80,42,13,7,15.58,133.85,486.81,8.09,239,8,0.2342,0,AL
2021-07-24,1000000205,CLINIC,ED,755,710,55,152,43,11,19,48.34,2048.53,196.43,7.99,171,46,0.1263,0,OK
2021-07-25,1000000206,RHC,BEHAVIORAL,611,463,100,9,29,12,21,28.2,1844.57,638.83,4.11,67,14,0.3181,0,KY
2021-07-26,1000000207,LTACH,OB,511,387,44,117,44,13,6,9.24,2132.99,47.27,7.23,256,68,0.2997,0,WY
2021-07-27,1000000208,RHC,CARD,312,242,32,16,0,2,0,200.53,503.68,331.48,6.89,204,23,0.169,0,NY
2021-07-28,1000000209,LTACH,CARD,368,239,118,98,12,0,14,61.97,1508.51,99.69,6.89,130,58,0.2652,0,AR
2021-07-29,1000000210,CLINIC,CARD,213,192,65,116,9,16,5,107.06,777.84,450.18,2.85,237,15,0.1413,1,SC
2021-07-30,1000000211,SNF,ICU,736,480,38,110,27,10,17,154.02,1611.53,455.42,7.64,196,35,0.4728,0,MO
2021-07-31,1000000212,ASC,ICU,851,734,72,129,15,6,21,87.2,467.2,218.42,7.68,257,6,0.416,0,NH
2021-08-01,1000000213,FQHC,PEDS,395,346,93,101,9,12,23,214.08,1706.78,588.36,9.29,331,53,0.7988,1,MD
2021-08-02,1000000214,SNF,CARD,235,196,54,156,42,1,24,7.85,159.53,12.79,9.51,81,21,0.0999,0,UT
2021-08-03,1000000215,ASC,MED_SURG,396,386,111,97,40,6,18,77.41,1618.85,224.12,2.62,227,36,0.4344,0,PA
2021-08-04,1000000216,RHC,ONC,676,559,35,99,9,7,18,52.18,1129.48,598.49,4.83,104,53,0.8233,0,UT
2021-08-05,1000000217,SNF,BEHAVIORAL,260,239,67,70,19,7,9,64.92,545.64,471.42,9.07,262,70,0.5719,0,MA
2021-08-06,1000000218,SNF,CARD,588,458,69,150,10,0,11,57.81,1219.1,128.02,3.78,249,34,0.8355,0,FL
2021-08-07,1000000219,CLINIC,CARD,51,37,37,12,19,15,21,34.99,739.84,351.34,3.84,282,42,0.9061,1,NJ
2021-08-08,1000000220,CLINIC,PEDS,524,400,41,141,39,7,12,158.9,305.18,181.25,7.61,264,63,0.6195,0,IA
2021-08-09,1000000221,ASC,CARD,97,64,27,47,9,13,19,2.26,2063.86,580.95,9.41,233,32,0.3503,0,IL
2021-08-10,1000000222,HOSPITAL,MED_SURG,522,490,33,13,33,12,23,51.87,793.51,67.12,7.24,109,12,0.8892,0,OH
2021-08-11,1000000223,CLINIC,ICU,335,265,44,103,4,8,22,90.43,1568.73,63.27,2.85,211,54,0.5582,0,SC
2021-08-12,1000000224,ASC,ED,7,5,5,158,42,12,13,113.43,29.06,161.57,5.42,301,25,0.7171,0,DE
2021-08-13,1000000225,ASC,ICU,638,518,12,114,3,16,11,199.58,1679.89,541.87,6.65,11,8,0.4327,0,LA
2021-08-14,1000000226,CLINIC,BEHAVIORAL,60,45,25,14,14,0,17,76.44,1178.14,71.59,9.66,334,60,0.9422,1,NH
2021-08-15,1000000227,HOSPITAL,MED_SURG,295,212,66,64,31,1,13,68.78,1162.65,181.42,6.66,176,55,0.9574,0,MN
2021-08-16,1000000228,CLINIC,ORTHO,121,83,24,7,16,10,22,176.16,1140.33,64.72,9.8,180,43,0.6572,1,NC
2021-08-17,1000000229,CLINIC,ICU,761,466,93,138,8,16,18,197.52,1940.62,407.41,8.13,232,19,0.4788,0,SD
2021-08-18,1000000230,RHC,MED_SURG,811,789,114,89,39,6,15,91.78,845.71,215.57,5.72,156,23,0.9539,0,FL
2021-08-19,1000000231,RHC,ORTHO,719,566,73,89,18,7,20,112.44,1146.12,539.46,8.55,225,67,0.3236,0,CO
2021-08-20,1000000232,HOSPITAL,CARD,941,865,26,55,37,17,26,133.19,489.12,134.54,9.45,18,61,0.4768,0,HI
2021-08-21,1000000233,LTACH,BEHAVIORAL,845,512,49,127,44,13,26,53.52,1766.75,125.38,5.8,223,41,0.1546,0,MI
2021-08-22,1000000234,ASC,ED,798,552,81,140,32,15,1,46.64,2050.95,162.09,3.19,241,34,0.8899,0,KY
2021-08-23,1000000235,LTACH,ONC,813,729,15,136,9,11,7,23.55,341.41,153.46,9.32,179,64,0.1492,0,WV
2021-08-24,1000000236,SNF,ICU,905,813,105,132,43,16,9,77.48,1029.55,40.84,9.04,236,39,0.0325,0,MO
2021-08-25,1000000237,CLINIC,ICU,779,684,112,138,28,6,4,204.67,190.33,485.69,6.15,342,81,0.8515,0,CA
2021-08-26,1000000238,RHC,CARD,604,459,110,10,31,14,21,151.12,1771.76,475.72,7.63,271,21,0.9373,1,CO
2021-08-27,1000000239,CLINIC,MED_SURG,403,323,17,116,41,1,7,212.66,1267.43,280.11,3.09,341,78,0.0182,0,CT
2021-08-28,1000000240,FQHC,PEDS,45,35,35,74,14,10,20,52.95,1043.07,47.93,7.07,194,81,0.0771,1,UT
2021-08-29,1000000241,RHC,ONC,28,17,17,32,7,11,16,176.09,87.28,341.22,4.69,351,2,0.698,1,GA
2021-08-30,1000000242,RHC,ORTHO,701,543,62,143,41,3,27,159.45,1557.6,11.78,5.41,16,11,0.9231,1,LA
2021-08-31,1000000243,LTACH,ORTHO,476,371,88,33,11,3,12,202.62,539.53,147.08,4.55,125,14,0.7508,1,ID
2021-09-01,1000000244,CLINIC,CARD,496,426,47,123,29,0,2,151.65,1459.45,309.11,5.56,55,78,0.2606,1,NE
2021-09-02,1000000245,ASC,ICU,164,131,36,142,4,11,24,30.57,510.85,99.12,7.89,273,83,0.0623,1,ID
2021-09-03,1000000246,CLINIC,BEHAVIORAL,353,231,62,33,20,17,0,3.71,29.26,79.39,6.85,76,11,0.8628,0,PA
2021-09-04,1000000247,LTACH,PEDS,315,276,105,139,35,2,25,84.27,1807.06,587.66,7.2,268,79,0.8232,1,MO
2021-09-05,1000000248,CLINIC,ICU,12,11,11,123,5,5,10,8.59,775.12,565.02,7.03,25,53,0.7384,0,MD
2021-09-06,1000000249,RHC,ONC,553,458,112,99,41,1,10,131.82,1866.9,243.7,2.94,273,38,0.7595,0,MA
2021-09-07,1000000250,LTACH,BEHAVIORAL,301,193,43,31,3,11,25,203.98,141.69,526.82,5.65,220,59,0.4587,0,NC
2021-09-08,1000000251,HOSPITAL,OB,409,354,27,134,31,6,20,165.02,115.53,79.7,2.51,73,1,0.7365,0,MO
2021-09-09,1000000252,SNF,ORTHO,846,686,13,8,41,11,15,67.39,2194.81,591.67,4.0,323,6,0.5381,0,NY
2021-09-10,1000000253,FQHC,MED_SURG,208,164,3,9,17,3,4,101.1,1661.19,80.59,5.96,193,84,0.649,0,AK
2021-09-11,1000000254,LTACH,MED_SURG,863,685,112,31,14,12,10,173.95,840.24,298.4,5.9,14,46,0.987,1,NH
2021-09-12,1000000255,ASC,ED,202,191,95,150,18,5,22,143.66,1002.66,188.21,5.27,136,47,0.0105,0,VT
2021-09-13,1000000256,LTACH,BEHAVIORAL,795,587,110,80,19,2,9,95.95,1965.86,245.9,3.77,41,81,0.8656,0,ID
2021-09-14,1000000257,LTACH,ONC,266,238,118,62,20,5,2,104.94,1961.72,181.33,3.48,331,80,0.9286,0,CT
2021-09-15,1000000258,LTACH,ORTHO,104,78,12,94,19,13,3,7.07,1668.2,10.91,9.81,245,27,0.5801,0,WI
2021-09-16,1000000259,LTACH,MED_SURG,823,633,60,109,10,4,17,198.69,332.43,444.75,6.02,148,4,0.966,1,ID
2021-09-17,1000000260,RHC,ICU,43,36,36,92,26,0,24,190.4,311.67,489.22,2.99,11,60,0.5275,0,MD
2021-09-18,1000000261,ASC,ONC,583,516,107,1,38,9,8,81.87,1731.93,153.46,8.87,355,80,0.775,0,MD
2021-09-19,1000000262,FQHC,PEDS,392,240,87,17,39,9,14,87.61,1196.18,425.66,8.3,58,21,0.5187,0,OR
2021-09-20,1000000263,ASC,OB,838,594,12,147,14,4,13,132.19,541.18,512.43,5.09,265,7,0.5602,0,CT
2021-09-21,1000000264,CLINIC,OB,77,68,48,142,43,8,18,61.14,1928.77,138.41,7.17,268,31,0.3907,0,HI
2021-09-22,1000000265,LTACH,BEHAVIORAL,797,491,86,156,13,15,1,205.17,1724.05,534.43,9.33,255,30,0.6611,0,WV
2021-09-23,1000000266,RHC,PEDS,129,94,94,96,1,0,22,83.02,1683.88,596.92,5.71,11,1,0.5933,0,WY
2021-09-24,1000000267,RHC,MED_SURG,242,220,70,2,13,7,14,113.18,19.27,148.0,5.73,215,75,0.8885,0,RI
2021-09-25,1000000268,RHC,BEHAVIORAL,291,255,109,126,6,0,7,114.21,1351.8,266.95,3.35,110,58,0.056,1,VA
2021-09-26,1000000269,FQHC,ORTHO,568,378,113,61,44,12,8,154.47,553.89,88.66,4.06,301,74,0.2587,0,RI
2021-09-27,1000000270,LTACH,CARD,464,347,30,127,10,3,1,94.67,776.83,172.85,4.66,295,10,0.3898,1,IA
2021-09-28,1000000271,SNF,CARD,599,363,26,94,15,11,14,150.67,1136.32,453.23,5.01,253,46,0.6762,0,AR
2021-09-29,1000000272,HOSPITAL,ORTHO,723,535,61,98,5,9,22,145.39,190.55,456.88,6.68,258,31,0.9199,1,WY
2021-09-30,1000000273,HOSPITAL,BEHAVIORAL,124,79,11,60,0,7,26,54.73,621.12,438.07,3.74,19,18,0.8252,0,MT
2021-10-01,1000000274,FQHC,ICU,582,481,36,116,43,11,3,5.64,693.37,272.41,8.29,202,9,0.4625,0,CO
2021-10-02,1000000275,CLINIC,ED,727,473,3,44,44,1,2,41.41,2142.65,541.3,9.86,244,71,0.8692,0,NV
2021-10-03,1000000276,SNF,ORTHO,655,529,28,90,36,0,13,79.46,1145.58,153.74,7.97,188,87,0.6859,0,MS
2021-10-04,1000000277,RHC,CARD,755,716,46,72,29,7,2,136.49,1125.89,445.08,8.3,302,13,0.3885,0,VA
2021-10-05,1000000278,LTACH,ONC,829,570,80,38,24,7,13,36.76,1439.78,593.84,9.83,158,75,0.3883,0,CA
2021-10-06,1000000279,SNF,ONC,399,381,97,105,5,14,14,46.46,677.45,494.3,7.36,162,8,0.2939,0,GA
2021-10-07,1000000280,ASC,BEHAVIORAL,743,731,51,86,31,2,2,141.83,1917.2,379.02,6.74,90,30,0.8268,0,AL
2021-10-08,1000000281,CLINIC,ORTHO,123,96,91,23,29,12,11,5.29,1961.18,300.35,7.5,302,31,0.3639,1,HI
2021-10-09,1000000282,FQHC,BEHAVIORAL,615,428,62,86,19,11,17,45.98,1769.0,321.71,3.69,175,29,0.2749,1,ND
2021-10-10,1000000283,CLINIC,CARD,643,441,82,30,20,14,21,152.69,443.49,365.12,3.03,286,66,0.3578,0,WV
2021-10-11,1000000284,LTACH,PEDS,583,388,72,91,42,11,21,42.11,1082.17,189.67,9.98,118,80,0.6174,0,GA
2021-10-12,1000000285,HOSPITAL,ED,882,556,48,32,25,17,25,152.98,1600.57,545.85,7.84,69,0,0.8309,0,MO
2021-10-13,1000000286,ASC,BEHAVIORAL,572,405,43,142,40,1,10,108.78,1407.0,437.44,3.16,244,84,0.2427,0,ID
2021-10-14,1000000287,RHC,CARD,475,374,48,128,44,11,27,150.84,853.89,133.9,2.5,166,57,0.0953,0,ND
2021-10-15,1000000288,RHC,CARD,757,649,64,42,39,3,21,191.19,777.94,154.78,5.62,70,16,0.3405,0,SD
2021-10-16,1000000289,LTACH,CARD,932,739,28,59,21,4,24,42.73,351.9,311.73,4.5,306,61,0.8585,0,UT
2021-10-17,1000000290,ASC,ORTHO,534,465,79,90,12,12,2,131.05,192.1,632.31,3.12,266,90,0.4821,1,VT
2021-10-18,1000000291,SNF,ORTHO,400,342,20,156,37,0,17,160.08,606.36,484.67,3.77,230,8,0.9661,0,NY
2021-10-19,1000000292,HOSPITAL,CARD,753,733,62,70,4,3,24,194.4,296.98,253.19,2.93,112,67,0.5715,0,UT
2021-10-20,1000000293,LTACH,ORTHO,659,563,56,14,33,14,4,139.36,1869.33,172.43,7.12,108,79,0.1671,0,MN
2021-10-21,1000000294,LTACH,OB,525,433,113,107,30,10,0,167.56,1930.04,108.75,4.56,101,71,0.4549,0,KY
2021-10-22,1000000295,CLINIC,PEDS,352,343,36,37,44,14,2,5.11,1719.17,500.74,2.78,349,49,0.8564,0,OR
2021-10-23,1000000296,ASC,OB,243,181,9,148,2,11,0,55.68,584.16,419.33,4.64,25,42,0.3314,0,MT
2021-10-24,1000000297,CLINIC,ICU,730,633,97,151,43,17,21,163.21,877.89,46.03,9.35,129,52,0.6959,0,MN
2021-10-25,1000000298,FQHC,ORTHO,861,856,100,143,31,0,5,200.25,1292.0,536.86,5.0,11,31,0.9436,0,VT
2021-10-26,1000000299,FQHC,PEDS,778,523,99,133,2,6,7,126.48,2014.77,593.16,9.91,108,48,0.1659,0,AK
2021-10-27,1000000300,ASC,PEDS,779,618,52,84,8,17,27,82.41,1507.96,442.64,2.62,273,68,0.4725,0,IL
2021-10-28,1000000301,CLINIC,OB,168,144,58,36,30,14,20,144.67,541.58,619.17,3.78,138,6,0.7626,1,PA
2021-10-29,1000000302,SNF,OB,839,770,41,19,35,2,22,78.68,1144.27,256.01,4.13,268,43,0.762,0,AK
2021-10-30,1000000303,HOSPITAL,OB,237,155,108,36,18,11,13,195.45,2173.9,88.33,5.38,196,48,0.0049,0,WY
2021-10-31,1000000304,LTACH,CARD,53,51,39,128,38,12,3,135.67,2163.29,352.6,4.31,178,27,0.5707,0,ME
2021-11-01,1000000305,SNF,MED_SURG,912,825,39,39,32,16,10,66.16,410.63,531.88,8.33,238,3,0.7446,1,NM
2021-11-02,1000000306,FQHC,CARD,559,429,58,121,43,4,21,64.17,1175.54,139.91,8.68,54,61,0.6864,1,AZ
2021-11-03,1000000307,HOSPITAL,CARD,202,153,49,107,16,14,24,6.37,1239.16,525.09,2.71,18,26,0.9862,0,HI
2021-11-04,1000000308,SNF,ICU,125,86,86,128,34,10,11,175.76,19.03,532.75,5.47,346,76,0.287,1,AL
2021-11-05,1000000309,FQHC,ED,926,731,62,9,12,8,17,123.45,1565.93,449.53,3.64,289,68,0.5908,1,HI
2021-11-06,1000000310,LTACH,CARD,909,616,6,49,32,14,6,21.45,2040.36,566.33,4.88,105,32,0.763,0,RI
2021-11-07,1000000311,HOSPITAL,PEDS,646,543,21,36,22,14,7,176.87,894.8,602.71,3.0,220,77,0.2536,0,HI
2021-11-08,1000000312,FQHC,PEDS,900,551,60,156,6,0,27,77.8,1634.39,343.52,3.07,134,56,0.4356,0,LA
2021-11-09,1000000313,CLINIC,ED,328,216,111,140,18,15,0,5.29,743.7,318.37,5.61,122,55,0.3881,0,AL
2021-11-10,1000000314,ASC,ICU,442,326,32,98,13,13,20,185.65,1838.65,117.81,6.53,96,17,0.9222,1,MO
2021-11-11,1000000315,ASC,PEDS,946,823,98,81,1,17,5,127.28,1912.25,561.04,4.85,115,43,0.716,1,RI
2021-11-12,1000000316,RHC,PEDS,248,194,75,30,8,8,2,157.85,2148.02,649.4,2.58,293,30,0.9025,0,TX
2021-11-13,1000000317,HOSPITAL,CARD,181,148,3,68,11,1,11,151.8,84.21,48.62,3.75,332,66,0.8431,0,NC
2021-11-14,1000000318,RHC,MED_SURG,252,173,41,60,44,15,27,172.78,127.73,409.87,4.08,248,58,0.2302,0,DE
2021-11-15,1000000319,HOSPITAL,OB,922,603,88,114,24,10,13,101.79,1013.38,19.49,7.3,291,8,0.9479,0,IA
2021-11-16,1000000320,SNF,ICU,418,351,96,80,7,14,23,210.16,913.87,167.34,9.35,195,58,0.0115,0,OK
2021-11-17,1000000321,FQHC,ED,629,393,30,42,36,5,14,91.32,139.85,1.7,7.36,33,12,0.1594,0,SD
2021-11-18,1000000322,RHC,ONC,866,795,32,143,16,16,23,58.51,673.44,496.19,4.33,167,19,0.4706,0,NV
2021-11-19,1000000323,SNF,OB,290,270,76,78,39,11,6,20.96,499.5,366.3,6.05,216,80,0.0984,0,TX
2021-11-20,1000000324,HOSPITAL,OB,865,829,62,89,0,15,18,103.13,1377.45,262.42,9.58,197,0,0.6928,1,OH
2021-11-21,1000000325,ASC,BEHAVIORAL,909,800,20,43,33,2,13,118.4,969.37,421.75,9.15,89,15,0.5874,1,MI
2021-11-22,1000000326,SNF,MED_SURG,764,675,93,42,37,11,5,209.23,81.32,648.24,5.68,85,40,0.6382,0,PA
2021-11-23,1000000327,LTACH,ED,719,440,108,76,12,6,26,89.51,1887.84,191.84,3.6,219,14,0.5969,0,MT
2021-11-24,1000000328,HOSPITAL,MED_SURG,894,889,89,31,20,15,2,26.49,1063.24,300.32,4.5,299,48,0.1829,1,PA
2021-11-25,1000000329,FQHC,ICU,807,576,92,158,0,1,6,25.74,2195.2,248.49,9.1,334,56,0.3178,0,MD
2021-11-26,1000000330,LTACH,PEDS,285,264,29,98,41,3,0,215.67,686.79,510.03,8.68,179,47,0.0445,0,MS
2021-11-27,1000000331,ASC,ED,203,184,85,20,6,15,2,146.4,1462.5,580.96,3.6,323,8,0.4494,0,IN
2021-11-28,1000000332,LTACH,ONC,198,120,61,140,28,13,23,200.35,1869.79,452.28,7.3,345,10,0.8999,0,IA
2021-11-29,1000000333,LTACH,BEHAVIORAL,415,365,28,88,13,11,18,48.76,464.6,290.32,2.66,204,0,0.4351,1,OH
2021-11-30,1000000334,HOSPITAL,BEHAVIORAL,665,569,110,39,11,4,14,176.8,1009.09,486.7,6.82,172,49,0.4287,0,DE
2021-12-01,1000000335,CLINIC,ONC,32,25,25,42,41,0,26,55.75,2008.35,479.38,7.91,200,10,0.5308,0,ID
2021-12-02,1000000336,CLINIC,MED_SURG,812,765,116,151,41,13,5,71.15,827.23,490.55,9.66,314,43,0.4164,0,NM
2021-12-03,1000000337,ASC,ORTHO,373,234,117,30,0,13,0,70.31,1373.1,583.68,5.46,359,66,0.2896,0,IL
2021-12-04,1000000338,RHC,OB,293,191,15,141,5,7,24,216.81,921.78,237.21,5.56,285,40,0.9755,1,HI
2021-12-05,1000000339,CLINIC,MED_SURG,436,341,90,153,39,13,9,48.63,1681.03,484.56,9.73,313,66,0.8923,0,TX
2021-12-06,1000000340,LTACH,BEHAVIORAL,892,792,56,149,3,7,8,117.7,71.84,67.77,7.69,14,49,0.4518,0,CA
2021-12-07,1000000341,CLINIC,ONC,132,109,90,152,2,8,6,167.16,1323.69,165.2,8.51,358,36,0.6818,1,DE
2021-12-08,1000000342,LTACH,PEDS,78,53,22,100,33,8,24,74.21,1119.09,643.1,6.98,147,90,0.2945,0,TX
2021-12-09,1000000343,SNF,PEDS,240,149,45,102,33,11,19,146.54,2184.37,118.35,5.76,22,18,0.6881,0,RI
2021-12-10,1000000344,CLINIC,CARD,489,296,59,0,35,17,13,182.72,1224.36,143.9,7.6,100,51,0.5123,0,WY
2021-12-11,1000000345,FQHC,OB,367,278,8,139,18,10,14,199.69,347.53,35.54,3.36,226,87,0.7023,0,NV
2021-12-12,1000000346,FQHC,BEHAVIORAL,787,726,69,23,16,4,18,149.09,775.55,167.74,9.44,197,69,0.6528,0,IL
2021-12-13,1000000347,CLINIC,CARD,812,493,24,17,2,6,16,6.56,2157.11,459.92,7.08,17,71,0.4142,1,OK
2021-12-14,1000000348,HOSPITAL,PEDS,166,143,83,7,2,10,24,28.53,1554.8,498.87,5.86,22,47,0.0951,0,WA
2021-12-15,1000000349,RHC,ED,656,509,10,82,9,10,26,142.18,1178.54,281.47,8.14,251,52,0.5767,0,MN
2021-12-16,1000000350,RHC,BEHAVIORAL,632,513,52,86,6,0,27,2.47,173.99,587.88,4.85,90,54,0.1915,0,NH
2021-12-17,1000000351,FQHC,ORTHO,426,307,56,17,2,8,5,135.82,2100.32,545.22,8.43,50,55,0.1614,1,SC
2021-12-18,1000000352,HOSPITAL,CARD,496,448,65,123,6,7,17,103.52,344.06,190.99,4.32,224,81,0.919,0,NJ
2021-12-19,1000000353,LTACH,PEDS,456,394,27,6,9,14,26,164.01,523.04,561.47,5.17,244,69,0.4511,1,NE
2021-12-20,1000000354,LTACH,OB,709,528,78,103,6,9,23,195.77,1685.73,390.77,7.01,50,4,0.6575,0,UT
2021-12-21,1000000355,ASC,CARD,375,286,57,61,28,14,2,80.38,749.79,533.94,3.55,122,89,0.7937,1,ND
2021-12-22,1000000356,CLINIC,ED,294,285,47,13,19,5,22,208.1,2131.63,395.89,6.27,67,90,0.0413,0,GA
2021-12-23,1000000357,LTACH,OB,531,452,112,61,11,3,0,76.84,185.92,535.53,2.59,119,23,0.771,0,CT
2021-12-24,1000000358,LTACH,ONC,561,441,67,65,33,14,4,93.65,1104.49,181.63,5.48,287,29,0.7508,0,AR
2021-12-25,1000000359,HOSPITAL,BEHAVIORAL,287,285,38,16,1,8,10,4.68,171.86,636.12,7.12,316,4,0.6282,0,WA
2021-12-26,1000000360,HOSPITAL,ONC,162,158,3,136,35,0,13,77.89,1872.95,119.67,6.53,135,79,0.5185,0,NH
2021-12-27,1000000361,HOSPITAL,MED_SURG,643,550,3,3,26,5,15,179.7,1065.53,474.91,4.82,313,70,0.3768,0,CO
2021-12-28,1000000362,LTACH,MED_SURG,488,454,58,142,23,15,27,208.65,1095.46,147.17,7.2,170,35,0.6369,1,WI
2021-12-29,1000000363,ASC,MED_SURG,410,384,114,62,22,14,14,133.12,1006.37,354.43,9.0,228,7,0.1535,0,NY
2021-12-30,1000000364,LTACH,CARD,714,511,52,144,24,16,13,193.73,608.32,158.7,4.44,151,6,0.89,0,NV
2021-12-31,1000000365,RHC,ED,554,522,72,15,16,0,13,182.38,2164.11,267.8,2.63,6,55,0.3516,0,VT
2022-01-01,1000000366,FQHC,ED,16,12,8,92,22,0,1,172.92,1262.32,155.8,8.6,81,57,0.8731,0,MI
2022-01-02,1000000367,SNF,ONC,418,278,3,100,23,10,19,121.21,654.75,562.61,6.39,195,60,0.4067,0,HI
2022-01-03,1000000368,LTACH,BEHAVIORAL,913,847,58,143,8,9,22,95.25,1950.03,449.18,2.66,192,3,0.6255,1,MO
2022-01-04,1000000369,HOSPITAL,MED_SURG,828,640,55,62,16,9,17,165.5,1091.63,218.33,7.74,20,86,0.0866,0,MN
2022-01-05,1000000370,CLINIC,ORTHO,749,495,115,117,6,2,3,196.34,775.82,604.68,2.66,305,80,0.5695,0,VA
2022-01-06,1000000371,ASC,ORTHO,864,843,66,155,42,6,10,168.87,316.14,643.4,5.85,225,48,0.4651,0,OH
2022-01-07,1000000372,SNF,ORTHO,43,35,35,146,41,12,25,31.24,735.14,609.52,4.77,24,37,0.7041,0,AL
2022-01-08,1000000373,ASC,OB,791,605,62,108,24,9,10,207.76,497.04,375.42,5.77,295,38,0.4989,0,KY
2022-01-09,1000000374,SNF,BEHAVIORAL,435,379,54,15,11,9,7,200.94,308.84,293.23,5.71,74,59,0.134,0,NJ
2022-01-10,1000000375,CLINIC,BEHAVIORAL,317,191,35,12,1,12,26,183.92,1674.2,276.32,7.62,121,36,0.1756,0,WI
2022-01-11,1000000376,ASC,PEDS,355,302,116,73,44,5,1,190.62,925.29,12.29,3.07,111,79,0.9106,0,WI
2022-01-12,1000000377,LTACH,ORTHO,848,544,107,81,11,8,9,178.26,1856.52,268.5,3.16,18,89,0.7391,0,WI
2022-01-13,1000000378,LTACH,PEDS,291,198,82,148,30,6,25,72.68,174.43,646.13,7.05,196,17,0.3789,0,LA
2022-01-14,1000000379,FQHC,ORTHO,54,44,0,29,5,17,13,97.31,807.87,4.32,5.31,44,1,0.0338,0,OR
2022-01-15,1000000380,LTACH,CARD,351,338,50,158,32,6,3,66.72,797.07,455.87,6.16,151,69,0.8944,0,OH
2022-01-16,1000000381,LTACH,CARD,571,354,111,105,4,11,2,15.64,614.44,491.21,6.73,99,46,0.1945,1,NE
2022-01-17,1000000382,CLINIC,ED,187,135,35,27,32,8,25,61.84,1945.53,131.51,8.09,268,88,0.8048,0,NM
2022-01-18,1000000383,HOSPITAL,PEDS,148,99,74,153,44,3,18,0.81,1628.38,347.74,8.63,246,78,0.583,0,OR
2022-01-19,1000000384,RHC,ORTHO,466,305,2,36,30,4,7,183.76,1722.51,405.87,8.43,202,76,0.1505,0,TX
2022-01-20,1000000385,LTACH,ED,354,280,92,10,17,2,9,83.19,657.13,645.18,5.81,325,73,0.2904,0,MN
2022-01-21,1000000386,HOSPITAL,OB,634,420,32,51,36,17,26,7.77,1902.3,167.01,8.64,60,50,0.9406,0,MD
2022-01-22,1000000387,LTACH,ICU,864,738,17,17,13,8,14,104.78,267.34,380.81,6.22,209,22,0.2211,0,FL
2022-01-23,1000000388,CLINIC,ICU,567,546,89,37,14,14,26,194.2,1127.74,308.87,4.94,299,89,0.4051,0,WY
2022-01-24,1000000389,LTACH,ED,330,206,110,62,17,3,17,196.17,1366.62,363.69,6.08,290,21,0.9387,0,OH
2022-01-25,1000000390,FQHC,MED_SURG,852,579,34,92,31,5,11,200.5,966.28,49.16,6.8,327,7,0.303,0,MT
2022-01-26,1000000391,LTACH,ONC,306,229,49,46,38,2,0,113.22,1798.74,392.77,4.57,307,46,0.8006,0,ND
2022-01-27,1000000392,SNF,PEDS,799,683,6,142,41,1,7,93.1,1766.1,192.06,7.32,175,71,0.1009,1,NE
2022-01-28,1000000393,ASC,MED_SURG,769,516,16,103,26,15,0,40.61,1595.43,82.59,3.6,63,87,0.7349,0,ND
2022-01-29,1000000394,ASC,CARD,32,25,25,81,41,11,1,128.03,1350.98,193.05,8.11,305,34,0.626,0,KY
2022-01-30,1000000395,LTACH,ORTHO,940,875,99,152,12,10,0,186.93,762.54,29.01,4.82,315,82,0.6806,0,AZ
2022-01-31,1000000396,CLINIC,PEDS,318,198,100,0,11,3,0,40.54,2173.24,260.18,3.58,155,73,0.8513,1,NC
2022-02-01,1000000397,SNF,ONC,722,711,43,57,35,2,1,144.21,1888.72,215.03,8.64,298,54,0.7444,0,WI
2022-02-02,1000000398,SNF,ONC,612,580,93,145,3,11,0,3.07,1903.04,595.2,9.12,109,59,0.5705,1,TN
2022-02-03,1000000399,RHC,ORTHO,195,181,83,90,28,10,2,200.78,779.85,465.69,5.17,336,51,0.2529,0,ND
2022-02-04,1000000400,SNF,PEDS,508,343,73,116,33,13,19,52.36,1670.9,515.97,8.3,293,10,0.148,0,MA
2022-02-05,1000000401,FQHC,PEDS,616,534,35,149,3,4,21,165.97,498.25,55.67,9.33,24,26,0.6095,0,WI
2022-02-06,1000000402,CLINIC,MED_SURG,278,238,61,52,21,1,2,57.87,2199.31,259.14,9.26,122,57,0.6632,0,WV
2022-02-07,1000000403,SNF,CARD,69,42,42,82,39,14,26,201.21,2072.02,526.68,8.76,219,22,0.4871,0,HI
2022-02-08,1000000404,LTACH,MED_SURG,47,34,34,122,32,16,9,77.72,709.6,229.61,3.6,103,2,0.7534,1,MS
2022-02-09,1000000405,SNF,ICU,417,411,112,70,11,2,24,208.57,1775.43,453.94,5.77,325,47,0.1838,1,NE
2022-02-10,1000000406,FQHC,ORTHO,33,25,25,100,18,15,1,157.77,1529.99,48.95,8.01,199,37,0.739,0,MT
