food_supply_price_week,food_supply_product_upc_category,food_supply_retail_market_area,food_supply_average_price_inr,food_supply_price_change_wow_pct,food_supply_price_change_yoy_pct,food_supply_stockout_rate_pct,food_supply_on_shelf_availability_pct,food_supply_supply_chain_stage_code,food_supply_import_dependency_share_pct,food_supply_shipping_cost_index,food_supply_cold_chain_failure_flag,food_supply_warehouse_capacity_util_pct,food_supply_lead_time_days_avg,food_supply_spoilage_rate_pct,food_supply_private_label_share_pct,food_supply_promo_intensity_index,food_supply_online_grocery_share_pct,food_supply_food_inflation_contribution,food_supply_data_vendor_panel_code
2022-08-15,FRUIT,JAIPUR,604.73,9.29,-5.96,1.85,99.74,MANDI,42.1,180.97,0,72.12,12,2.71,52.28,26.24,13.37,5.216,PANEL_C_14
2022-07-25,SPICES,JAIPUR,443.58,4.35,7.32,2.42,100.0,PROCESSOR,8.25,167.92,0,78.81,6,3.81,17.7,59.85,16.1,5.031,PANEL_C_05
2025-12-08,EDIBLE_OIL,HYD_METRO,96.61,-5.43,-21.06,1.84,94.15,PROCESSOR,14.94,81.59,0,66.52,2,4.4,53.04,14.48,46.48,4.776,PANEL_A_15
2023-08-14,SPICES,CHENNAI,1310.29,7.97,-11.13,10.83,91.18,E_COM,68.67,85.01,1,75.95,7,3.6,11.18,76.28,40.34,-1.296,PANEL_B_05
2021-03-29,SPICES,HYD_METRO,1468.23,-3.87,12.93,4.76,93.15,MANDI,60.83,177.34,0,81.64,9,2.4,35.87,50.97,42.99,1.031,PANEL_B_14
2026-11-30,READY_TO_EAT,CHENNAI,1339.23,7.43,15.75,5.24,99.56,WHOLESALE,73.05,198.69,0,86.58,13,5.75,32.86,85.94,36.11,4.356,PANEL_A_04
2026-01-05,DAIRY,AHMEDABAD,123.53,1.46,-20.26,6.77,93.21,WHOLESALE,51.18,114.01,0,66.26,8,1.7,5.83,84.08,38.29,0.263,PANEL_B_06
2020-11-02,GRAINS,LUCKNOW,1429.0,-1.45,-4.35,0.95,99.87,RETAIL,68.38,182.73,0,86.9,16,7.41,47.2,53.03,8.12,0.031,PANEL_A_02
2019-05-20,SNACKS,AHMEDABAD,1091.79,-8.77,-14.4,9.87,94.16,MANDI,47.44,206.01,0,80.28,14,3.73,2.52,48.95,32.47,-1.569,PANEL_B_04
2025-12-01,BEVERAGES,CHENNAI,1226.51,8.88,-21.3,0.99,100.0,E_COM,56.73,74.7,0,90.87,3,0.0,5.47,35.43,6.69,3.717,PANEL_C_16
2022-06-13,MEAT,LUCKNOW,405.22,-7.55,29.72,6.49,98.23,FARM,75.99,153.59,0,66.35,1,4.23,38.72,5.75,7.57,3.296,PANEL_B_05
2020-11-30,EDIBLE_OIL,AHMEDABAD,1199.28,-1.2,14.27,0.0,95.52,MANDI,18.95,135.2,0,81.76,11,1.27,5.81,91.81,29.41,-0.712,PANEL_D_20
2024-03-11,EDIBLE_OIL,BLR_URBAN,1253.78,6.49,29.3,9.67,91.91,RETAIL,21.14,63.35,0,63.0,3,0.0,0.55,30.24,7.68,-0.809,PANEL_C_08
2023-09-18,DAIRY,KOLKATA,747.59,9.77,-7.76,0.0,100.0,MANDI,1.8,71.26,0,74.53,7,5.54,0.24,13.44,12.19,0.656,PANEL_B_19
2020-11-09,READY_TO_EAT,LUCKNOW,589.7,13.4,-15.89,12.33,92.08,FARM,66.82,159.51,0,84.82,3,0.27,58.98,56.85,10.55,4.821,PANEL_B_16
2024-10-14,FRUIT,CHENNAI,379.47,-6.05,33.47,6.7,91.26,MANDI,24.62,111.42,0,86.2,3,2.17,37.05,72.34,0.03,2.135,PANEL_B_02
2024-03-04,EDIBLE_OIL,MUMBAI_MMR,83.08,-2.25,23.41,3.01,95.66,WHOLESALE,40.48,192.69,0,76.61,7,4.07,53.95,42.82,44.92,-0.051,PANEL_C_10
2021-04-12,FRUIT,PUNE,711.99,1.54,13.47,7.43,91.02,RETAIL,72.75,156.67,0,83.34,4,4.84,23.63,72.09,21.35,3.3,PANEL_C_19
2024-12-23,EDIBLE_OIL,PUNE,1379.75,14.08,4.04,6.64,90.33,E_COM,1.16,181.44,0,84.4,6,5.46,47.38,61.63,34.66,3.046,PANEL_B_09
2026-07-20,MEAT,KOLKATA,708.41,-7.38,-21.42,6.84,89.17,FARM,44.52,116.75,0,68.67,1,5.09,26.36,5.33,30.12,2.579,PANEL_A_17
2023-03-06,EDIBLE_OIL,BLR_URBAN,346.94,3.36,0.57,7.16,94.24,FARM,58.07,76.83,0,84.45,8,4.97,53.67,36.68,1.55,0.812,PANEL_A_20
2022-04-11,VEG,MUMBAI_MMR,55.94,9.46,21.0,8.73,90.29,MANDI,80.18,132.6,0,73.78,5,6.55,48.03,28.88,21.98,2.653,PANEL_A_01
2025-11-24,FRUIT,AHMEDABAD,830.74,14.05,9.44,12.61,88.2,WHOLESALE,11.7,160.5,0,89.84,5,2.12,26.41,40.26,44.45,-0.522,PANEL_D_15
2024-09-09,READY_TO_EAT,KOLKATA,1196.98,6.74,12.91,0.0,96.4,MANDI,54.25,208.92,0,74.72,1,0.41,53.44,18.35,34.91,4.349,PANEL_B_07
2023-10-16,SPICES,PUNE,742.7,4.42,26.61,5.92,89.25,E_COM,16.74,139.16,0,78.96,7,8.65,11.03,67.26,39.06,1.756,PANEL_B_10
2024-08-12,VEG,DELHI_NCR,317.21,-0.54,25.5,2.34,98.94,FARM,12.45,88.92,0,79.03,1,0.29,4.78,86.64,2.5,1.596,PANEL_B_19
2019-09-30,FRUIT,PUNE,705.06,-5.08,-4.56,3.18,99.94,MANDI,23.83,149.53,0,83.91,12,7.25,55.52,78.99,29.99,-0.129,PANEL_B_08
2026-07-20,MEAT,CHENNAI,237.8,0.43,6.15,0.0,97.92,E_COM,2.09,206.6,0,79.95,7,3.95,10.28,46.86,54.71,-0.037,PANEL_A_04
2021-09-20,READY_TO_EAT,KOLKATA,864.32,3.62,-1.03,7.84,88.57,E_COM,59.71,101.83,0,84.86,2,2.12,48.73,47.94,40.34,1.414,PANEL_D_03
2023-02-20,GRAINS,HYD_METRO,1194.21,-11.53,29.37,4.36,99.33,WHOLESALE,12.1,203.05,0,62.45,3,5.84,45.09,37.9,30.82,5.965,PANEL_A_17
2025-12-22,EDIBLE_OIL,MUMBAI_MMR,699.11,8.57,-23.93,13.52,87.38,FARM,32.64,97.9,0,83.08,10,2.23,15.04,9.05,44.63,2.417,PANEL_A_17
2026-07-20,DAIRY,DELHI_NCR,216.09,2.92,14.48,5.01,91.41,PROCESSOR,2.2,178.63,0,64.43,5,3.2,46.11,0.9,28.88,0.355,PANEL_A_08
2020-06-15,GRAINS,KOLKATA,1332.86,4.46,-13.0,8.25,96.08,RETAIL,19.53,119.59,0,75.33,1,4.28,34.57,45.16,53.64,1.196,PANEL_C_05
2026-03-16,SPICES,PUNE,1457.46,-10.02,-8.6,1.57,100.0,WHOLESALE,68.57,64.23,0,78.27,7,1.4,15.3,29.99,8.79,-0.322,PANEL_B_07
2025-07-14,READY_TO_EAT,BLR_URBAN,1298.31,5.76,-17.37,5.63,95.42,PROCESSOR,13.19,153.66,0,76.58,8,2.14,57.07,55.62,40.0,4.569,PANEL_B_17
2025-03-10,EDIBLE_OIL,DELHI_NCR,422.24,3.35,3.93,6.38,90.88,RETAIL,21.83,174.95,0,81.14,5,0.91,44.64,27.93,3.27,2.982,PANEL_B_15
2023-04-17,FRUIT,MUMBAI_MMR,869.24,12.62,8.82,7.91,95.72,FARM,45.89,138.4,0,77.82,8,8.59,6.48,1.47,26.32,-0.163,PANEL_A_12
2020-04-27,DAIRY,KOLKATA,890.34,12.3,26.03,1.86,93.81,RETAIL,26.87,108.5,0,77.21,6,0.62,10.74,25.6,5.88,1.825,PANEL_B_12
2026-12-07,READY_TO_EAT,MUMBAI_MMR,417.26,8.46,-11.18,16.05,86.42,FARM,73.5,100.21,0,81.13,1,8.85,24.69,99.23,26.87,4.379,PANEL_B_20
2022-06-27,DAIRY,JAIPUR,727.51,-14.58,-20.88,1.51,94.0,WHOLESALE,81.8,149.57,0,79.44,7,0.33,7.4,81.45,50.6,2.176,PANEL_A_03
2019-05-20,GRAINS,AHMEDABAD,859.58,10.9,31.63,2.71,96.08,PROCESSOR,64.0,114.25,0,85.04,5,3.1,34.82,68.31,42.26,5.636,PANEL_D_06
2020-02-10,GRAINS,MUMBAI_MMR,162.72,-2.15,-23.97,9.81,94.78,RETAIL,45.53,130.64,0,76.47,9,0.06,59.04,50.16,40.72,2.912,PANEL_C_02
2022-09-26,FRUIT,HYD_METRO,194.24,9.47,-1.72,0.84,97.11,RETAIL,7.22,133.93,0,67.95,9,2.32,58.13,13.65,54.25,0.432,PANEL_B_05
2025-12-01,EDIBLE_OIL,BLR_URBAN,34.3,7.45,16.64,4.38,98.96,PROCESSOR,71.77,206.59,0,83.45,7,1.38,23.75,94.31,52.08,0.011,PANEL_C_18
2026-08-17,SNACKS,MUMBAI_MMR,210.61,-1.47,-3.81,8.13,92.64,MANDI,33.22,105.57,0,79.14,6,4.17,0.01,75.94,23.25,4.915,PANEL_C_16
2020-07-20,GRAINS,BLR_URBAN,25.43,2.84,19.7,1.23,96.37,RETAIL,43.98,92.67,0,96.81,9,2.3,36.44,85.45,38.64,5.356,PANEL_D_11
2020-09-07,GRAINS,DELHI_NCR,1105.64,-13.87,25.38,5.79,89.83,E_COM,70.53,169.57,0,55.9,7,5.97,49.55,47.7,2.79,1.382,PANEL_A_13
2023-06-05,FRUIT,DELHI_NCR,70.19,9.45,13.91,13.45,90.23,E_COM,64.87,173.87,0,67.55,6,5.19,16.99,37.09,21.31,5.339,PANEL_C_05
2020-10-19,MEAT,CHENNAI,1492.96,6.65,22.95,8.73,89.3,FARM,78.68,185.91,0,76.04,9,2.98,17.5,92.49,18.75,4.31,PANEL_B_11
2023-07-24,DAIRY,DELHI_NCR,1213.59,-8.0,10.91,9.95,91.78,RETAIL,66.33,174.28,0,75.47,4,6.56,50.18,42.99,19.58,4.75,PANEL_D_06
2025-08-04,BEVERAGES,CHENNAI,983.62,2.43,-12.44,10.6,92.38,WHOLESALE,31.67,207.57,1,91.74,11,6.13,6.7,39.32,26.82,-0.051,PANEL_C_19
2023-05-08,READY_TO_EAT,AHMEDABAD,1275.5,-8.84,-4.46,2.38,94.62,PROCESSOR,2.71,139.91,0,69.29,9,4.14,5.33,11.67,50.16,0.197,PANEL_C_05
2024-11-25,BEVERAGES,MUMBAI_MMR,68.9,6.04,28.03,1.57,100.0,E_COM,52.16,188.36,1,85.09,10,6.68,28.76,41.35,3.34,-0.313,PANEL_B_03
2022-11-07,READY_TO_EAT,CHENNAI,1130.66,-6.76,19.31,8.48,94.72,WHOLESALE,74.31,166.34,0,81.64,12,3.67,38.34,20.66,12.54,0.017,PANEL_B_16
2023-11-06,VEG,BLR_URBAN,505.27,-2.08,-11.53,6.75,89.66,E_COM,69.71,169.57,0,88.81,9,1.23,27.2,88.87,11.21,5.802,PANEL_C_03
2019-02-11,VEG,DELHI_NCR,1275.33,13.83,4.48,4.84,90.58,WHOLESALE,16.51,134.85,0,79.1,6,7.28,1.52,20.6,53.63,0.708,PANEL_A_05
2022-02-21,READY_TO_EAT,KOLKATA,139.97,-9.48,-4.78,5.64,95.62,MANDI,71.99,194.24,0,88.04,9,0.54,15.03,0.08,30.88,4.632,PANEL_D_08
2026-02-16,READY_TO_EAT,PUNE,933.78,1.89,22.98,10.22,90.49,MANDI,25.22,99.6,1,77.64,10,3.78,10.01,14.2,18.56,0.976,PANEL_B_14
2022-09-19,FRUIT,KOLKATA,323.35,14.73,9.33,11.72,86.87,RETAIL,37.26,122.92,0,62.85,9,4.87,16.51,67.19,27.04,4.093,PANEL_D_04
2020-04-20,MEAT,MUMBAI_MMR,166.21,7.39,-7.14,7.53,94.01,PROCESSOR,66.72,187.74,0,90.88,9,7.95,57.27,21.54,28.13,0.586,PANEL_C_05
2023-09-11,VEG,DELHI_NCR,147.81,-1.68,2.99,4.05,96.67,FARM,27.57,144.45,0,100.0,10,0.66,13.23,97.07,25.28,-0.304,PANEL_A_16
2023-03-20,BEVERAGES,HYD_METRO,823.7,-12.03,16.54,1.17,94.97,MANDI,36.51,157.09,0,86.13,1,1.59,49.52,73.44,46.03,4.243,PANEL_A_12
2022-11-21,EDIBLE_OIL,CHENNAI,632.51,3.0,19.91,1.51,100.0,RETAIL,43.71,99.93,0,80.0,8,3.93,27.38,36.57,37.36,2.67,PANEL_B_13
2023-11-06,FRUIT,CHENNAI,1446.41,-0.39,-1.95,10.65,88.06,FARM,15.98,109.86,0,95.19,13,4.87,4.6,72.59,50.69,0.548,PANEL_B_12
2025-01-06,DAIRY,HYD_METRO,919.34,10.09,30.68,6.67,93.26,WHOLESALE,18.75,73.74,0,89.13,7,2.22,17.42,51.03,40.6,3.541,PANEL_A_19
2019-01-28,EDIBLE_OIL,CHENNAI,440.42,10.36,18.56,6.84,95.28,FARM,39.19,158.66,0,87.63,8,4.83,2.27,89.03,3.63,4.503,PANEL_B_10
2020-01-27,DAIRY,AHMEDABAD,84.6,8.9,19.78,7.29,90.72,WHOLESALE,54.2,195.84,0,95.09,12,3.46,34.64,6.42,53.57,5.534,PANEL_B_11
2020-06-29,GRAINS,HYD_METRO,1341.48,2.1,33.78,3.25,99.89,MANDI,29.89,137.56,0,63.81,1,2.83,48.47,74.11,6.45,1.042,PANEL_D_04
2026-02-09,READY_TO_EAT,JAIPUR,1179.85,5.87,29.0,5.78,94.97,FARM,24.88,179.39,0,87.08,2,1.42,56.28,36.93,17.22,5.465,PANEL_B_05
2026-08-17,VEG,BLR_URBAN,1392.46,-5.77,-3.15,8.4,92.93,MANDI,77.97,79.29,0,72.44,12,4.47,48.37,99.33,53.15,4.213,PANEL_C_02
2025-12-22,GRAINS,HYD_METRO,1009.78,-11.83,27.25,7.93,88.68,RETAIL,25.08,140.34,0,75.38,7,7.71,7.32,55.84,24.67,1.276,PANEL_B_16
2023-05-22,READY_TO_EAT,BLR_URBAN,598.24,2.09,-7.37,11.01,89.16,RETAIL,16.03,147.11,0,66.21,8,7.04,52.28,30.05,4.65,5.537,PANEL_C_14
2023-02-06,SNACKS,HYD_METRO,55.54,-14.92,-14.42,11.43,85.75,RETAIL,24.65,98.77,0,69.83,3,0.9,13.57,21.58,42.92,2.275,PANEL_C_03
2023-07-17,READY_TO_EAT,PUNE,433.06,13.41,21.92,2.11,93.37,WHOLESALE,41.79,129.26,0,81.9,1,3.78,18.3,85.13,7.03,3.312,PANEL_C_09
2025-08-11,DAIRY,MUMBAI_MMR,931.57,-10.25,-14.95,6.21,89.88,MANDI,33.87,113.58,0,79.83,2,5.44,41.49,33.72,11.52,5.632,PANEL_C_10
2019-08-12,SNACKS,BLR_URBAN,741.31,13.35,-21.46,7.5,95.75,E_COM,38.15,191.71,0,74.62,1,5.28,43.72,77.18,47.92,-0.901,PANEL_C_20
2026-08-31,GRAINS,PUNE,901.73,-0.48,-21.34,9.13,87.54,PROCESSOR,27.63,135.01,0,79.06,5,7.84,39.31,2.25,22.12,-0.393,PANEL_C_18
2023-04-10,EDIBLE_OIL,LUCKNOW,531.55,-8.11,17.0,8.03,87.8,RETAIL,79.47,119.99,0,100.0,6,0.91,43.31,49.67,30.99,-0.594,PANEL_B_09
2019-06-10,MEAT,CHENNAI,1311.8,12.97,-7.76,14.5,89.37,MANDI,44.76,96.25,0,96.37,10,2.97,46.65,67.74,9.41,3.327,PANEL_B_11
2022-06-06,MEAT,PUNE,231.33,3.74,10.15,0.97,95.14,WHOLESALE,81.3,204.89,0,79.39,7,1.58,48.83,51.83,22.39,4.803,PANEL_A_09
2024-10-14,BEVERAGES,CHENNAI,1111.92,-1.33,22.45,10.07,91.27,RETAIL,42.6,94.75,0,66.63,12,0.05,36.1,59.68,9.73,2.746,PANEL_C_13
2024-07-15,SNACKS,BLR_URBAN,241.38,-0.54,-22.97,1.43,100.0,WHOLESALE,73.61,60.64,1,66.26,5,0.0,54.05,36.53,24.65,3.894,PANEL_D_19
2023-09-04,DAIRY,MUMBAI_MMR,260.83,-2.02,-14.73,6.45,91.47,RETAIL,11.87,108.81,0,80.23,5,2.73,40.88,81.34,26.25,3.048,PANEL_D_02
2024-01-08,FRUIT,DELHI_NCR,1174.96,13.46,-20.55,5.98,92.86,RETAIL,27.68,170.3,0,95.2,9,2.66,57.64,31.28,9.46,0.429,PANEL_C_04
2026-03-16,DAIRY,AHMEDABAD,662.89,4.65,-22.77,5.43,91.96,E_COM,35.59,182.7,0,81.42,6,2.0,0.77,53.56,5.48,-1.235,PANEL_C_04
2023-04-24,READY_TO_EAT,BLR_URBAN,1291.08,5.86,-0.1,9.38,89.87,PROCESSOR,4.42,209.88,0,73.23,9,4.07,11.79,29.76,2.17,3.307,PANEL_A_09
2025-11-17,MEAT,DELHI_NCR,888.3,-12.01,-6.73,2.33,97.83,PROCESSOR,56.31,153.01,0,79.97,6,0.0,14.03,12.95,30.73,0.148,PANEL_C_04
2019-01-28,SNACKS,HYD_METRO,1299.97,8.29,7.22,7.91,88.91,FARM,10.34,206.04,0,66.72,5,5.23,49.61,35.72,50.06,-0.72,PANEL_B_12
2024-07-15,GRAINS,HYD_METRO,1113.86,-5.77,-2.12,9.87,86.67,PROCESSOR,24.97,116.26,0,69.96,13,5.34,51.14,13.28,5.48,-1.269,PANEL_B_13
2025-06-02,VEG,MUMBAI_MMR,417.13,5.43,21.86,0.0,100.0,RETAIL,8.01,188.85,0,83.43,7,1.39,5.47,18.03,31.46,2.63,PANEL_D_05
2023-10-30,READY_TO_EAT,JAIPUR,311.89,10.49,0.29,11.28,93.36,PROCESSOR,51.88,75.79,1,85.52,10,7.2,13.69,68.69,32.49,-1.802,PANEL_C_04
2025-02-10,DAIRY,HYD_METRO,341.4,-9.59,19.13,7.25,93.73,MANDI,60.78,102.04,0,85.35,10,2.79,35.29,56.59,14.29,1.055,PANEL_B_14
2021-10-04,READY_TO_EAT,CHENNAI,622.14,10.29,-0.59,7.71,95.74,MANDI,35.01,82.29,1,80.26,11,2.49,56.46,93.6,16.23,3.071,PANEL_C_09
2024-04-01,READY_TO_EAT,BLR_URBAN,1424.15,3.95,32.65,4.77,97.16,PROCESSOR,53.27,209.37,0,65.39,1,4.54,22.95,94.93,46.09,2.644,PANEL_B_01
2020-05-18,VEG,AHMEDABAD,659.25,1.34,8.4,11.41,92.4,PROCESSOR,19.51,81.11,0,91.68,6,5.45,59.36,76.93,35.48,3.841,PANEL_A_03
2021-10-18,EDIBLE_OIL,HYD_METRO,494.73,9.96,33.98,8.72,87.26,PROCESSOR,44.72,208.27,0,76.5,11,1.03,36.44,5.21,48.75,4.432,PANEL_B_14
2024-01-29,MEAT,AHMEDABAD,1208.58,11.58,13.38,14.76,83.26,FARM,32.8,171.12,0,70.37,2,3.27,5.48,32.72,0.28,5.65,PANEL_A_13
2022-10-03,VEG,JAIPUR,298.16,-7.68,20.44,12.83,83.03,E_COM,50.21,92.34,0,77.67,1,2.78,11.81,75.85,27.9,2.175,PANEL_C_16
2025-12-08,FRUIT,AHMEDABAD,90.31,-1.78,34.3,9.93,93.11,E_COM,64.83,127.26,0,78.07,6,2.3,56.05,89.67,32.44,1.325,PANEL_C_03
2021-09-13,MEAT,AHMEDABAD,1457.34,1.96,30.72,7.3,97.55,FARM,73.57,88.93,0,69.66,11,4.07,35.6,27.2,44.24,5.03,PANEL_B_13
2024-09-09,EDIBLE_OIL,KOLKATA,1483.89,13.26,-7.71,8.42,91.89,MANDI,6.06,176.99,0,75.61,7,3.01,39.56,14.75,23.7,5.322,PANEL_D_08
2020-01-20,READY_TO_EAT,KOLKATA,393.52,1.67,33.23,13.82,81.6,FARM,76.81,125.3,0,83.78,8,0.18,6.45,50.19,31.14,1.092,PANEL_C_18
2021-03-01,VEG,BLR_URBAN,752.69,-8.9,-22.3,4.85,94.52,PROCESSOR,69.19,205.85,0,77.22,3,6.22,8.78,29.12,54.95,4.88,PANEL_B_09
2019-08-05,SNACKS,MUMBAI_MMR,192.94,7.33,-0.75,0.0,98.47,MANDI,1.05,152.95,0,64.0,7,4.61,27.17,23.35,52.69,0.689,PANEL_D_16
2023-04-17,SNACKS,LUCKNOW,562.93,13.49,25.95,2.51,92.78,MANDI,30.32,191.92,0,65.48,10,3.83,46.79,63.74,12.52,1.071,PANEL_D_10
2025-07-07,EDIBLE_OIL,AHMEDABAD,517.4,7.7,6.62,12.45,92.37,WHOLESALE,35.53,204.89,0,82.81,2,4.46,15.75,34.66,31.65,2.729,PANEL_C_07
2023-10-02,READY_TO_EAT,LUCKNOW,1091.9,-13.29,-19.98,10.78,90.69,RETAIL,39.47,208.57,0,59.94,9,2.56,26.37,4.32,8.24,-1.058,PANEL_B_10
2026-06-01,FRUIT,CHENNAI,309.37,-0.92,-21.67,2.54,96.7,MANDI,14.65,153.5,0,79.58,3,6.18,56.71,96.33,33.77,4.077,PANEL_C_17
2024-10-14,READY_TO_EAT,DELHI_NCR,655.65,8.33,11.2,5.89,89.65,E_COM,71.4,169.08,0,70.73,6,1.4,22.25,52.47,21.59,3.937,PANEL_D_01
2020-04-06,READY_TO_EAT,BLR_URBAN,944.04,6.77,11.89,8.96,88.07,RETAIL,37.08,79.29,0,88.66,11,3.06,42.76,85.64,27.7,2.129,PANEL_B_08
2024-01-01,SPICES,AHMEDABAD,1127.21,3.76,-18.49,6.77,96.87,FARM,56.62,152.41,0,81.61,4,3.4,49.07,22.2,27.96,4.026,PANEL_B_12
2022-07-11,VEG,KOLKATA,1163.36,8.48,-20.16,2.78,92.75,PROCESSOR,69.08,61.84,0,81.74,16,0.0,21.37,58.04,25.09,0.281,PANEL_A_13
2021-08-30,MEAT,MUMBAI_MMR,661.96,14.02,-2.19,1.69,98.77,PROCESSOR,29.76,154.35,0,78.23,3,1.43,42.36,30.32,16.98,5.562,PANEL_D_05
2021-11-15,VEG,HYD_METRO,518.49,-7.31,28.45,12.47,84.84,RETAIL,2.14,163.22,0,73.83,2,3.75,9.37,66.9,52.63,5.498,PANEL_D_19
2025-02-17,EDIBLE_OIL,JAIPUR,442.62,2.22,12.33,7.06,90.88,FARM,18.66,198.2,0,75.12,4,5.89,40.13,14.23,33.33,4.656,PANEL_C_06
2024-05-27,SPICES,CHENNAI,701.44,0.44,24.26,4.38,99.74,RETAIL,51.48,109.84,0,81.97,7,8.33,35.05,38.79,30.83,4.923,PANEL_C_03
2021-02-08,SNACKS,HYD_METRO,78.7,3.98,29.56,8.49,92.03,FARM,11.61,188.78,0,92.6,10,4.13,42.11,59.99,33.29,2.839,PANEL_A_14
2020-01-06,SNACKS,DELHI_NCR,540.74,-11.35,-13.51,6.77,94.06,WHOLESALE,22.69,63.39,0,100.0,7,4.67,41.7,86.53,33.43,-1.5,PANEL_A_01
2025-07-07,GRAINS,LUCKNOW,958.03,-8.29,18.66,11.12,88.5,MANDI,62.06,89.88,0,76.01,13,2.13,27.62,31.33,5.62,4.899,PANEL_D_07
2026-05-18,READY_TO_EAT,AHMEDABAD,200.47,8.36,-9.01,6.69,95.01,MANDI,36.0,122.89,0,69.25,7,6.27,19.26,93.08,50.43,0.02,PANEL_A_18
2020-10-26,FRUIT,MUMBAI_MMR,624.03,3.0,-19.2,3.96,93.26,RETAIL,26.46,190.12,0,85.65,9,2.28,43.26,63.04,13.89,1.813,PANEL_D_09
2020-02-03,DAIRY,LUCKNOW,1341.58,-9.61,6.36,0.0,100.0,RETAIL,14.77,139.2,0,82.48,3,8.87,1.67,78.5,2.8,1.536,PANEL_D_18
2019-12-30,FRUIT,AHMEDABAD,194.71,4.98,12.53,5.32,94.11,PROCESSOR,50.45,80.5,0,79.89,8,2.2,44.16,20.21,2.8,2.197,PANEL_C_01
2022-09-26,FRUIT,KOLKATA,1052.37,-4.29,-12.73,6.97,94.33,MANDI,80.32,185.05,0,84.36,9,4.21,32.28,73.59,41.19,4.818,PANEL_C_08
2022-09-12,FRUIT,AHMEDABAD,424.39,1.13,17.13,4.4,97.22,MANDI,7.74,158.14,0,61.31,9,4.62,39.63,64.04,43.51,-1.295,PANEL_A_03
2026-04-06,DAIRY,BLR_URBAN,1215.11,-0.44,-23.56,12.52,87.02,FARM,24.41,190.32,0,84.34,12,5.85,52.8,79.77,30.33,3.418,PANEL_D_04
2025-12-15,EDIBLE_OIL,DELHI_NCR,808.4,5.51,-23.85,11.45,87.64,PROCESSOR,64.24,151.21,0,81.87,12,0.84,46.73,80.4,28.06,1.856,PANEL_A_15
2025-07-14,READY_TO_EAT,AHMEDABAD,469.15,0.06,-5.83,5.72,96.82,FARM,38.79,174.89,0,79.09,2,0.0,12.56,66.55,17.03,3.24,PANEL_B_15
2023-12-18,MEAT,CHENNAI,399.43,14.58,16.93,6.26,97.75,RETAIL,19.47,112.46,0,70.98,9,6.12,34.3,92.35,14.18,5.416,PANEL_C_10
2022-04-04,MEAT,BLR_URBAN,1041.71,-4.07,0.82,7.86,91.48,PROCESSOR,45.53,102.48,1,72.99,13,1.3,53.64,71.6,35.31,-0.052,PANEL_D_08
2021-02-22,BEVERAGES,LUCKNOW,584.34,-10.72,-18.45,3.82,97.2,PROCESSOR,17.35,99.21,0,86.79,7,3.95,45.22,83.61,36.96,5.748,PANEL_A_11
2020-08-17,EDIBLE_OIL,BLR_URBAN,491.25,-7.84,8.29,9.25,92.32,PROCESSOR,34.93,170.31,0,81.84,10,1.65,58.16,86.86,8.08,2.414,PANEL_A_15
2019-02-18,MEAT,AHMEDABAD,1389.03,-13.55,-21.69,4.23,98.65,FARM,6.79,177.68,0,79.2,6,0.0,33.3,46.88,39.18,5.56,PANEL_C_06
2020-04-06,EDIBLE_OIL,BLR_URBAN,965.41,11.01,11.4,5.82,92.44,PROCESSOR,45.01,122.47,0,69.95,1,0.21,1.06,6.51,8.06,5.685,PANEL_B_07
2025-09-01,EDIBLE_OIL,KOLKATA,37.93,8.3,5.52,5.78,91.76,FARM,32.94,99.37,0,50.18,7,7.83,17.47,1.33,33.07,1.034,PANEL_C_04
2024-08-19,MEAT,JAIPUR,1113.13,-2.39,-0.56,2.97,95.72,RETAIL,4.55,143.98,0,81.39,8,2.67,44.01,31.22,21.97,1.945,PANEL_B_20
2026-07-20,DAIRY,CHENNAI,863.35,6.45,16.27,0.0,96.4,RETAIL,53.73,116.33,0,80.9,5,3.96,50.99,13.67,9.64,3.448,PANEL_C_20
2024-11-04,MEAT,LUCKNOW,327.89,14.59,13.63,5.44,89.73,WHOLESALE,12.96,65.71,1,68.92,13,5.78,57.44,19.64,10.84,0.337,PANEL_B_09
2024-09-23,VEG,DELHI_NCR,284.62,4.53,-24.57,1.91,95.93,E_COM,45.49,116.17,0,81.37,5,0.0,49.59,24.75,11.12,1.934,PANEL_D_20
2025-12-29,DAIRY,JAIPUR,299.88,8.33,-12.16,3.67,99.1,PROCESSOR,35.01,190.12,0,84.32,7,1.74,13.92,86.42,17.31,2.77,PANEL_B_09
2024-04-22,GRAINS,MUMBAI_MMR,493.21,0.79,17.06,3.45,96.8,E_COM,56.62,105.1,0,69.07,13,1.8,18.64,2.48,33.14,1.946,PANEL_B_20
2024-04-22,DAIRY,HYD_METRO,26.57,6.58,-1.24,8.46,93.48,RETAIL,84.13,209.24,0,69.55,14,1.26,28.25,85.07,32.91,5.571,PANEL_B_06
2025-12-15,READY_TO_EAT,MUMBAI_MMR,1484.97,12.81,19.41,1.68,100.0,WHOLESALE,71.62,110.96,0,76.32,5,5.83,8.88,60.53,49.94,-1.469,PANEL_A_11
2026-11-09,BEVERAGES,BLR_URBAN,580.37,3.06,-7.53,1.05,97.08,PROCESSOR,7.27,148.62,0,68.86,1,2.93,28.48,45.14,17.77,5.562,PANEL_B_19
