safe_cyber_reference_month,safe_cyber_reporting_country_iso2,safe_cyber_incident_type_code,safe_cyber_attack_vector_code,safe_cyber_targets_sector_code,safe_cyber_ransomware_flag,safe_cyber_phishing_flag,safe_cyber_ddos_flag,safe_cyber_financial_loss_eur_estimate,safe_cyber_crypto_payment_flag,safe_cyber_victims_count,safe_cyber_cross_border_component_flag,safe_cyber_europol_case_link_flag,safe_cyber_arrests_count,safe_cyber_takedowns_count,safe_cyber_data_breach_gdpr_notification_flag,safe_cyber_attribution_confidence_level,safe_cyber_data_source,safe_cyber_data_quality_flag,safe_cyber_data_extract_date
2017-01,MT,RANSOMWARE,EMAIL,TELECOM,1,0,0,254051.64,0,15896,0,0,31,132,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-06-01
2017-02,SK,BUSINESS_EMAIL_COMPROMISE,INSIDER,TRANSPORT,0,1,0,17918683.45,0,18618,0,0,13,132,0,LOW,EUROPOL_IOCTA,1,2025-03-31
2017-03,BE,SUPPLY_CHAIN,WEB_APP,FINANCE,0,0,0,4335349.57,0,4309,1,1,54,15,1,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-09-29
2017-04,DK,PHISHING,USB_MEDIA,SME_MULTI,1,1,0,590228.78,1,71274,1,1,11,164,0,VERY_HIGH,NATIONAL_CSIRT,0,2024-03-07
2017-05,GR,DATA_BREACH,THIRD_PARTY,RETAIL,0,0,0,1374363.65,0,31811,0,0,44,110,0,HIGH,SECTOR_REGULATOR,1,2024-12-20
2017-06,LT,ACCOUNT_TAKEOVER,RDP_EXPOSED,EDUCATION,0,1,0,1596563.38,0,33406,1,0,16,80,0,MEDIUM,POLICE_CYBER_UNIT,1,2025-06-25
2017-07,PT,DDOS,CLOUD_MISCONFIG,PUBLIC_ADMIN,0,0,1,6901397.98,0,63728,0,0,11,151,0,LOW,EUROPOL_IOCTA,1,2024-09-18
2017-08,SE,MALWARE,MALVERTISING,MANUFACTURING,0,0,0,898716.06,0,15042,0,0,23,153,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-05-16
2017-09,CY,RANSOMWARE,EMAIL,ENERGY,1,0,0,11300645.72,1,11124,0,0,24,145,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-08-07
2017-10,FR,BUSINESS_EMAIL_COMPROMISE,INSIDER,HEALTH,0,1,0,15204534.95,0,987,1,0,28,105,1,HIGH,SECTOR_REGULATOR,1,2025-08-30
2017-11,IT,SUPPLY_CHAIN,WEB_APP,TELECOM,1,1,0,3702414.24,0,35184,1,1,47,47,1,MEDIUM,POLICE_CYBER_UNIT,1,2026-01-08
2017-12,NL,PHISHING,USB_MEDIA,TRANSPORT,0,1,0,20017.25,0,14728,0,0,35,281,0,LOW,EUROPOL_IOCTA,1,2024-09-25
2018-01,SI,DATA_BREACH,THIRD_PARTY,FINANCE,1,0,0,66441.6,1,29273,1,1,26,179,1,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-11-18
2018-02,BG,ACCOUNT_TAKEOVER,RDP_EXPOSED,SME_MULTI,0,1,0,5079682.88,0,27703,1,0,2,117,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-10-28
2018-03,EE,DDOS,CLOUD_MISCONFIG,RETAIL,0,0,1,8035844.6,0,90567,1,0,2,2,0,HIGH,SECTOR_REGULATOR,1,2026-01-09
2018-04,HU,MALWARE,MALVERTISING,EDUCATION,1,0,0,2550736.63,0,20322,1,1,46,280,0,MEDIUM,POLICE_CYBER_UNIT,1,2025-05-16
2018-05,LU,RANSOMWARE,EMAIL,PUBLIC_ADMIN,1,1,1,3196173.27,0,30677,1,0,5,66,0,LOW,EUROPOL_IOCTA,1,2024-01-25
2018-06,RO,BUSINESS_EMAIL_COMPROMISE,INSIDER,MANUFACTURING,0,1,0,2137541.49,0,19088,0,0,13,142,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-05-03
2018-07,AT,SUPPLY_CHAIN,WEB_APP,ENERGY,0,0,0,62271.62,0,43704,1,0,17,177,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-08-13
2018-08,CZ,PHISHING,USB_MEDIA,HEALTH,0,1,0,374331.17,0,55533,0,0,6,162,0,HIGH,SECTOR_REGULATOR,1,2024-06-12
2018-09,DE,DATA_BREACH,THIRD_PARTY,TELECOM,0,0,0,8476128.29,0,19453,0,0,3,154,1,MEDIUM,POLICE_CYBER_UNIT,0,2024-03-19
2018-10,LV,ACCOUNT_TAKEOVER,RDP_EXPOSED,TRANSPORT,0,1,0,515994.23,0,39022,0,0,41,72,0,LOW,EUROPOL_IOCTA,1,2024-12-31
2018-11,PL,DDOS,CLOUD_MISCONFIG,FINANCE,1,0,1,1308519.39,0,15844,0,0,34,99,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-09-28
2018-12,ES,MALWARE,MALVERTISING,SME_MULTI,0,0,0,1276076.88,0,2979,1,1,45,96,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-06-24
2019-01,HR,RANSOMWARE,EMAIL,RETAIL,1,0,0,17107372.28,0,48531,1,0,1,30,0,HIGH,SECTOR_REGULATOR,1,2025-10-19
2019-02,FI,BUSINESS_EMAIL_COMPROMISE,INSIDER,EDUCATION,0,1,0,17080791.3,0,8096,0,1,8,140,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-08-21
2019-03,IE,SUPPLY_CHAIN,WEB_APP,PUBLIC_ADMIN,0,1,0,1729384.75,0,44096,0,0,19,0,1,LOW,EUROPOL_IOCTA,1,2024-01-15
2019-04,MT,PHISHING,USB_MEDIA,MANUFACTURING,0,1,0,2705561.6,0,75680,0,0,30,77,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-07-27
2019-05,SK,DATA_BREACH,THIRD_PARTY,ENERGY,0,1,0,1907591.22,0,3739,0,0,30,73,1,VERY_HIGH,NATIONAL_CSIRT,1,2024-09-13
2019-06,BE,ACCOUNT_TAKEOVER,RDP_EXPOSED,HEALTH,0,1,0,1844257.24,0,18880,1,0,4,27,0,HIGH,SECTOR_REGULATOR,1,2024-12-20
2019-07,DK,DDOS,CLOUD_MISCONFIG,TELECOM,0,0,1,790725.97,0,58875,1,0,7,29,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-11-03
2019-08,GR,MALWARE,MALVERTISING,TRANSPORT,0,0,0,6042066.34,0,28206,0,0,19,226,1,LOW,EUROPOL_IOCTA,1,2024-10-22
2019-09,LT,RANSOMWARE,EMAIL,FINANCE,1,0,1,1990925.24,0,46632,1,0,16,6,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-06-03
2019-10,PT,BUSINESS_EMAIL_COMPROMISE,INSIDER,SME_MULTI,0,1,0,13025998.35,0,46959,0,0,15,139,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-10-08
2019-11,SE,SUPPLY_CHAIN,WEB_APP,RETAIL,0,0,0,1380279.56,0,353,1,0,17,164,1,HIGH,SECTOR_REGULATOR,1,2025-05-14
2019-12,CY,PHISHING,USB_MEDIA,EDUCATION,0,1,1,7120179.01,0,56546,1,0,9,80,1,MEDIUM,POLICE_CYBER_UNIT,1,2024-04-10
2020-01,FR,DATA_BREACH,THIRD_PARTY,PUBLIC_ADMIN,0,1,0,6598976.31,0,14556,1,0,9,176,0,LOW,EUROPOL_IOCTA,1,2026-02-08
2020-02,IT,ACCOUNT_TAKEOVER,RDP_EXPOSED,MANUFACTURING,0,1,0,1232519.75,0,25361,0,0,0,129,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,0,2024-09-19
2020-03,NL,DDOS,CLOUD_MISCONFIG,ENERGY,0,0,1,3328632.08,0,25886,0,0,15,70,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-03-17
2020-04,SI,MALWARE,MALVERTISING,HEALTH,1,0,0,5577766.85,1,15863,1,0,19,276,0,HIGH,SECTOR_REGULATOR,1,2024-03-20
2020-05,BG,RANSOMWARE,EMAIL,TELECOM,1,1,0,6214874.14,0,20670,1,1,24,26,0,MEDIUM,POLICE_CYBER_UNIT,0,2024-02-08
2020-06,EE,BUSINESS_EMAIL_COMPROMISE,INSIDER,TRANSPORT,0,1,0,8783760.1,0,29470,1,0,32,191,0,LOW,EUROPOL_IOCTA,1,2024-02-07
2020-07,HU,SUPPLY_CHAIN,WEB_APP,FINANCE,0,0,0,4541658.32,0,42609,0,0,16,35,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-03-23
2020-08,LU,PHISHING,USB_MEDIA,SME_MULTI,0,1,0,4435494.91,0,41064,0,1,76,57,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-10-28
2020-09,RO,DATA_BREACH,THIRD_PARTY,RETAIL,1,0,0,676449.34,1,33116,0,0,28,14,0,HIGH,SECTOR_REGULATOR,0,2026-01-18
2020-10,AT,ACCOUNT_TAKEOVER,RDP_EXPOSED,EDUCATION,0,1,0,1392833.09,0,32520,0,0,12,4,0,MEDIUM,POLICE_CYBER_UNIT,1,2025-02-27
2020-11,CZ,DDOS,CLOUD_MISCONFIG,PUBLIC_ADMIN,0,1,1,5090655.98,0,3732,1,0,42,147,0,LOW,EUROPOL_IOCTA,0,2025-01-26
2020-12,DE,MALWARE,MALVERTISING,MANUFACTURING,1,0,1,1118609.72,0,42475,1,0,13,269,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-04-20
2021-01,LV,RANSOMWARE,EMAIL,ENERGY,1,0,1,1895970.94,0,34497,1,1,71,181,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-12-13
2021-02,PL,BUSINESS_EMAIL_COMPROMISE,INSIDER,HEALTH,0,1,0,9972387.35,0,4895,1,0,14,180,0,HIGH,SECTOR_REGULATOR,1,2024-04-02
2021-03,ES,SUPPLY_CHAIN,WEB_APP,TELECOM,0,1,0,90757.1,0,37494,1,1,40,145,1,MEDIUM,POLICE_CYBER_UNIT,1,2024-12-13
2021-04,HR,PHISHING,USB_MEDIA,TRANSPORT,0,1,0,2765178.19,0,73376,0,0,17,257,0,LOW,EUROPOL_IOCTA,1,2026-02-12
2021-05,FI,DATA_BREACH,THIRD_PARTY,FINANCE,0,0,0,4590513.26,0,4594,0,0,22,3,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-05-06
2021-06,IE,ACCOUNT_TAKEOVER,RDP_EXPOSED,SME_MULTI,0,1,0,1978976.92,0,38218,1,1,39,137,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-06-01
2021-07,MT,DDOS,CLOUD_MISCONFIG,RETAIL,0,0,1,704840.21,0,45495,1,1,34,95,0,HIGH,SECTOR_REGULATOR,1,2025-09-11
2021-08,SK,MALWARE,MALVERTISING,EDUCATION,0,0,0,418053.15,0,46993,0,0,2,133,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-09-11
2021-09,BE,RANSOMWARE,EMAIL,PUBLIC_ADMIN,1,1,0,7538498.23,0,1559,1,0,15,96,0,LOW,EUROPOL_IOCTA,1,2025-02-06
2021-10,DK,BUSINESS_EMAIL_COMPROMISE,INSIDER,MANUFACTURING,1,1,0,7217856.67,0,5499,1,0,21,147,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-12-17
2021-11,GR,SUPPLY_CHAIN,WEB_APP,ENERGY,0,0,0,506287.72,0,15024,1,0,35,103,1,VERY_HIGH,NATIONAL_CSIRT,1,2025-05-28
2021-12,LT,PHISHING,USB_MEDIA,HEALTH,0,1,0,1151475.74,0,73256,0,1,72,153,0,HIGH,SECTOR_REGULATOR,1,2024-08-21
2022-01,PT,DATA_BREACH,THIRD_PARTY,TELECOM,0,0,0,2131738.12,0,18020,0,1,58,55,1,MEDIUM,POLICE_CYBER_UNIT,1,2026-01-02
2022-02,SE,ACCOUNT_TAKEOVER,RDP_EXPOSED,TRANSPORT,0,1,0,1768460.64,0,7070,1,0,16,183,0,LOW,EUROPOL_IOCTA,1,2024-02-27
2022-03,CY,DDOS,CLOUD_MISCONFIG,FINANCE,1,1,1,3569024.16,0,61724,0,0,25,184,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2026-01-01
2022-04,FR,MALWARE,MALVERTISING,SME_MULTI,0,0,0,1330079.07,0,37758,1,0,30,51,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-11-11
2022-05,IT,RANSOMWARE,EMAIL,RETAIL,1,0,1,7164464.44,0,47459,0,0,35,150,0,HIGH,SECTOR_REGULATOR,0,2024-06-15
2022-06,NL,BUSINESS_EMAIL_COMPROMISE,INSIDER,EDUCATION,0,1,0,16032972.06,0,5193,1,1,14,30,0,MEDIUM,POLICE_CYBER_UNIT,1,2025-08-01
2022-07,SI,SUPPLY_CHAIN,WEB_APP,PUBLIC_ADMIN,0,0,0,1331394.72,0,47744,0,0,44,169,1,LOW,EUROPOL_IOCTA,1,2024-07-15
2022-08,BG,PHISHING,USB_MEDIA,MANUFACTURING,0,1,0,3641799.42,0,89555,1,1,57,210,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-06-10
2022-09,EE,DATA_BREACH,THIRD_PARTY,ENERGY,0,0,0,7016166.47,0,3607,1,0,39,129,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-03-24
2022-10,HU,ACCOUNT_TAKEOVER,RDP_EXPOSED,HEALTH,1,1,0,824595.56,1,21605,1,0,9,112,0,HIGH,SECTOR_REGULATOR,1,2025-05-09
2022-11,LU,DDOS,CLOUD_MISCONFIG,TELECOM,1,0,1,3015036.24,0,58455,1,0,10,131,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-08-07
2022-12,RO,MALWARE,MALVERTISING,TRANSPORT,0,0,0,1897628.39,0,32616,1,0,0,78,0,LOW,EUROPOL_IOCTA,1,2025-02-24
2023-01,AT,RANSOMWARE,EMAIL,FINANCE,1,0,0,2595194.76,1,20243,0,0,2,178,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-10-29
2023-02,CZ,BUSINESS_EMAIL_COMPROMISE,INSIDER,SME_MULTI,0,1,1,223105.67,0,36211,0,0,43,148,1,VERY_HIGH,NATIONAL_CSIRT,1,2025-12-24
2023-03,DE,SUPPLY_CHAIN,WEB_APP,RETAIL,0,0,0,3735137.03,0,33521,1,1,33,171,0,HIGH,SECTOR_REGULATOR,1,2026-02-25
2023-04,LV,PHISHING,USB_MEDIA,EDUCATION,0,1,0,1061732.46,0,58253,0,0,17,212,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-11-19
2023-05,PL,DATA_BREACH,THIRD_PARTY,PUBLIC_ADMIN,0,0,0,1907933.13,0,9302,1,0,34,0,0,LOW,EUROPOL_IOCTA,1,2026-01-20
2023-06,ES,ACCOUNT_TAKEOVER,RDP_EXPOSED,MANUFACTURING,0,1,0,4040114.6,0,6454,1,1,0,9,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-10-14
2023-07,HR,DDOS,CLOUD_MISCONFIG,ENERGY,0,0,1,623105.69,0,82784,0,0,27,114,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-06-19
2023-08,FI,MALWARE,MALVERTISING,HEALTH,0,0,1,2285169.43,0,3354,1,1,56,142,1,HIGH,SECTOR_REGULATOR,1,2024-04-15
2023-09,IE,RANSOMWARE,EMAIL,TELECOM,1,0,0,2227559.56,0,47246,1,0,21,141,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-12-22
2023-10,MT,BUSINESS_EMAIL_COMPROMISE,INSIDER,TRANSPORT,0,1,0,5287395.64,0,40967,1,1,9,49,0,LOW,EUROPOL_IOCTA,1,2024-10-13
2023-11,SK,SUPPLY_CHAIN,WEB_APP,FINANCE,0,0,0,3045789.82,0,26255,1,0,24,78,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,0,2025-03-12
2023-12,BE,PHISHING,USB_MEDIA,SME_MULTI,0,1,0,850352.67,0,73445,0,0,4,101,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-10-29
2024-01,DK,DATA_BREACH,THIRD_PARTY,RETAIL,0,1,0,4183046.71,0,39157,1,0,26,52,1,HIGH,SECTOR_REGULATOR,1,2024-02-17
2024-02,GR,ACCOUNT_TAKEOVER,RDP_EXPOSED,EDUCATION,0,1,0,7942485.23,0,18297,0,0,40,104,0,MEDIUM,POLICE_CYBER_UNIT,1,2025-04-19
2024-03,LT,DDOS,CLOUD_MISCONFIG,PUBLIC_ADMIN,1,0,1,2527387.52,0,88469,1,0,31,35,0,LOW,EUROPOL_IOCTA,1,2025-04-08
2024-04,PT,MALWARE,MALVERTISING,MANUFACTURING,0,0,0,707672.91,0,7212,1,0,21,223,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-09-11
2024-05,SE,RANSOMWARE,EMAIL,ENERGY,1,1,0,2107242.9,0,4421,1,1,2,18,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-12-04
2024-06,CY,BUSINESS_EMAIL_COMPROMISE,INSIDER,HEALTH,0,1,0,4343151.22,0,37173,1,0,34,66,1,HIGH,SECTOR_REGULATOR,1,2025-03-12
2024-07,FR,SUPPLY_CHAIN,WEB_APP,TELECOM,0,1,0,1602017.74,0,15534,0,0,8,90,1,MEDIUM,POLICE_CYBER_UNIT,1,2025-10-09
2024-08,IT,PHISHING,USB_MEDIA,TRANSPORT,0,1,0,4265685.27,0,8893,1,0,30,115,0,LOW,EUROPOL_IOCTA,1,2025-07-20
2024-09,NL,DATA_BREACH,THIRD_PARTY,FINANCE,0,0,0,4725541.19,0,18019,1,1,53,18,1,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-11-20
2024-10,SI,ACCOUNT_TAKEOVER,RDP_EXPOSED,SME_MULTI,0,1,0,507143.38,0,15004,1,1,30,159,1,VERY_HIGH,NATIONAL_CSIRT,0,2024-08-08
2024-11,BG,DDOS,CLOUD_MISCONFIG,RETAIL,0,1,1,1917677.22,0,91779,0,0,16,10,0,HIGH,SECTOR_REGULATOR,1,2025-01-08
2024-12,EE,MALWARE,MALVERTISING,EDUCATION,0,0,0,3941410.14,0,38718,0,0,21,145,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-09-17
2025-01,HU,RANSOMWARE,EMAIL,PUBLIC_ADMIN,1,0,0,6920710.96,1,37020,1,0,3,134,0,LOW,EUROPOL_IOCTA,1,2026-01-14
2025-02,LU,BUSINESS_EMAIL_COMPROMISE,INSIDER,MANUFACTURING,0,1,0,350813.01,0,24442,1,1,43,32,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-12-18
2025-03,RO,SUPPLY_CHAIN,WEB_APP,ENERGY,0,0,0,2004466.83,0,15343,1,0,29,5,0,VERY_HIGH,NATIONAL_CSIRT,1,2026-01-25
2025-04,AT,PHISHING,USB_MEDIA,HEALTH,0,1,0,2916138.71,0,11607,0,0,5,279,0,HIGH,SECTOR_REGULATOR,1,2024-03-11
2025-05,CZ,DATA_BREACH,THIRD_PARTY,TELECOM,0,0,0,1775425.69,0,13969,0,0,11,161,1,MEDIUM,POLICE_CYBER_UNIT,1,2025-10-12
2025-06,DE,ACCOUNT_TAKEOVER,RDP_EXPOSED,TRANSPORT,0,1,1,1819202.26,0,3389,0,0,8,66,0,LOW,EUROPOL_IOCTA,1,2025-08-06
2025-07,LV,DDOS,CLOUD_MISCONFIG,FINANCE,0,1,1,283176.27,0,11033,0,0,4,19,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-10-08
2025-08,PL,MALWARE,MALVERTISING,SME_MULTI,0,1,0,5565299.58,0,15469,1,0,11,202,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-09-03
2025-09,ES,RANSOMWARE,EMAIL,RETAIL,1,0,0,1595796.22,0,4317,0,0,21,13,0,HIGH,SECTOR_REGULATOR,0,2024-11-18
2025-10,HR,BUSINESS_EMAIL_COMPROMISE,INSIDER,EDUCATION,0,1,0,1796212.96,0,44135,1,0,9,21,1,MEDIUM,POLICE_CYBER_UNIT,1,2024-07-02
2025-11,FI,SUPPLY_CHAIN,WEB_APP,PUBLIC_ADMIN,1,0,0,4014549.58,0,20093,0,0,20,148,1,LOW,EUROPOL_IOCTA,1,2024-02-13
2025-12,IE,PHISHING,USB_MEDIA,MANUFACTURING,0,1,0,5156581.11,0,43691,0,0,9,157,1,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-04-24
2026-01,MT,DATA_BREACH,THIRD_PARTY,ENERGY,0,0,0,7981045.4,0,22694,0,0,36,97,1,VERY_HIGH,NATIONAL_CSIRT,1,2025-01-03
2026-02,SK,ACCOUNT_TAKEOVER,RDP_EXPOSED,HEALTH,0,1,0,3122722.32,0,44751,1,0,6,46,0,HIGH,SECTOR_REGULATOR,1,2024-11-18
2026-03,BE,DDOS,CLOUD_MISCONFIG,TELECOM,0,0,1,715869.02,0,23002,0,0,22,66,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-10-09
2026-04,DK,MALWARE,MALVERTISING,TRANSPORT,1,1,0,6458104.34,0,35625,1,1,32,28,0,LOW,EUROPOL_IOCTA,1,2024-08-14
2026-05,GR,RANSOMWARE,EMAIL,FINANCE,1,0,0,8656705.91,0,11391,1,1,38,165,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-11-29
2026-06,LT,BUSINESS_EMAIL_COMPROMISE,INSIDER,SME_MULTI,0,1,0,4504534.48,0,44214,1,0,27,162,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-10-08
2026-07,PT,SUPPLY_CHAIN,WEB_APP,RETAIL,0,1,0,5915307.01,0,32505,1,1,27,80,1,HIGH,SECTOR_REGULATOR,1,2024-05-22
2026-08,SE,PHISHING,USB_MEDIA,EDUCATION,0,1,0,2879074.38,0,53015,0,0,31,73,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-04-27
2026-09,CY,DATA_BREACH,THIRD_PARTY,PUBLIC_ADMIN,0,1,0,9390540.16,0,35403,1,0,34,5,0,LOW,EUROPOL_IOCTA,1,2025-02-05
2026-10,FR,ACCOUNT_TAKEOVER,RDP_EXPOSED,MANUFACTURING,0,1,1,1019632.13,0,8743,1,1,67,186,1,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-09-23
2026-11,IT,DDOS,CLOUD_MISCONFIG,ENERGY,1,1,1,5514546.18,0,13356,0,0,13,65,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-03-28
2026-12,NL,MALWARE,MALVERTISING,HEALTH,0,1,0,5261131.22,0,11664,1,1,32,121,0,HIGH,SECTOR_REGULATOR,1,2024-03-19
2016-01,SI,RANSOMWARE,EMAIL,TELECOM,1,0,0,2083512.12,0,24416,1,1,44,58,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-06-10
2016-02,BG,BUSINESS_EMAIL_COMPROMISE,INSIDER,TRANSPORT,0,1,0,15209883.75,0,41908,1,0,1,68,0,LOW,EUROPOL_IOCTA,1,2024-05-09
2016-03,EE,SUPPLY_CHAIN,WEB_APP,FINANCE,0,0,0,1834247.85,0,44376,1,0,26,81,1,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-11-25
2016-04,HU,PHISHING,USB_MEDIA,SME_MULTI,0,1,1,138867.31,0,63627,0,0,8,8,0,VERY_HIGH,NATIONAL_CSIRT,0,2026-02-16
2016-05,LU,DATA_BREACH,THIRD_PARTY,RETAIL,0,0,0,4558717.13,0,25653,0,0,26,70,1,HIGH,SECTOR_REGULATOR,1,2026-02-02
2016-06,RO,ACCOUNT_TAKEOVER,RDP_EXPOSED,EDUCATION,0,1,0,3855128.83,0,21571,0,0,20,89,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-06-05
2016-07,AT,DDOS,CLOUD_MISCONFIG,PUBLIC_ADMIN,0,0,1,2301159.86,0,5602,1,1,10,38,0,LOW,EUROPOL_IOCTA,1,2025-12-11
2016-08,CZ,MALWARE,MALVERTISING,MANUFACTURING,0,0,0,2276298.12,0,23545,0,0,2,21,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-09-14
2016-09,DE,RANSOMWARE,EMAIL,ENERGY,1,1,0,13889759.65,1,5418,1,1,34,25,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-01-31
2016-10,LV,BUSINESS_EMAIL_COMPROMISE,INSIDER,HEALTH,1,1,0,7350664.58,1,26961,1,0,6,153,0,HIGH,SECTOR_REGULATOR,1,2025-12-23
2016-11,PL,SUPPLY_CHAIN,WEB_APP,TELECOM,0,0,0,1958257.14,0,7660,1,0,23,103,1,MEDIUM,POLICE_CYBER_UNIT,1,2025-05-05
2016-12,ES,PHISHING,USB_MEDIA,TRANSPORT,1,1,0,446522.25,0,78323,1,0,11,208,0,LOW,EUROPOL_IOCTA,1,2026-01-22
2017-01,HR,DATA_BREACH,THIRD_PARTY,FINANCE,0,0,0,3899482.81,0,46085,0,0,1,115,1,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-02-22
2017-02,FI,ACCOUNT_TAKEOVER,RDP_EXPOSED,SME_MULTI,0,1,0,8942520.56,0,4262,0,0,0,98,0,VERY_HIGH,NATIONAL_CSIRT,0,2025-01-09
2017-03,IE,DDOS,CLOUD_MISCONFIG,RETAIL,0,0,1,229136.59,0,18206,1,0,40,157,0,HIGH,SECTOR_REGULATOR,1,2025-06-23
2017-04,MT,MALWARE,MALVERTISING,EDUCATION,0,1,0,4190101.95,0,39989,1,0,29,136,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-09-06
2017-05,SK,RANSOMWARE,EMAIL,PUBLIC_ADMIN,1,0,1,10383067.71,0,27493,0,0,7,122,0,LOW,EUROPOL_IOCTA,1,2024-10-04
2017-06,BE,BUSINESS_EMAIL_COMPROMISE,INSIDER,MANUFACTURING,0,1,0,9772127.08,0,42936,1,0,22,14,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-04-22
2017-07,DK,SUPPLY_CHAIN,WEB_APP,ENERGY,1,0,0,2911461.41,0,34678,1,0,3,147,1,VERY_HIGH,NATIONAL_CSIRT,1,2024-09-24
2017-08,GR,PHISHING,USB_MEDIA,HEALTH,0,1,0,776183.37,0,59810,0,0,16,38,0,HIGH,SECTOR_REGULATOR,1,2026-01-09
2017-09,LT,DATA_BREACH,THIRD_PARTY,TELECOM,0,0,0,6523002.53,0,998,1,1,24,190,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-07-05
2017-10,PT,ACCOUNT_TAKEOVER,RDP_EXPOSED,TRANSPORT,0,1,0,2044604.43,0,7145,1,0,14,188,0,LOW,EUROPOL_IOCTA,1,2024-02-21
2017-11,SE,DDOS,CLOUD_MISCONFIG,FINANCE,0,0,1,2892500.81,0,70698,0,0,42,20,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-08-28
2017-12,CY,MALWARE,MALVERTISING,SME_MULTI,1,0,1,2837605.33,0,46211,1,0,45,186,1,VERY_HIGH,NATIONAL_CSIRT,1,2025-05-14
2018-01,FR,RANSOMWARE,EMAIL,RETAIL,1,1,0,559041.79,0,18647,0,0,19,15,1,HIGH,SECTOR_REGULATOR,1,2025-02-22
2018-02,IT,BUSINESS_EMAIL_COMPROMISE,INSIDER,EDUCATION,0,1,0,3901839.39,0,20928,1,1,24,91,0,MEDIUM,POLICE_CYBER_UNIT,1,2025-04-28
2018-03,NL,SUPPLY_CHAIN,WEB_APP,PUBLIC_ADMIN,0,0,0,1377183.17,0,4577,1,0,45,84,1,LOW,EUROPOL_IOCTA,1,2024-03-17
