env_air_monitor_date,env_air_monitor_site_id,env_air_pollutant_code,env_air_daily_avg_concentration,env_air_daily_max_8hr_concentration,env_air_aqi_value,env_air_exceedance_flag,env_air_exceptional_event_flag,env_air_wildfire_smoke_flag,env_air_temperature_c,env_air_relative_humidity_pct,env_air_wind_speed_m_s,env_air_wind_direction_deg,env_air_barometric_pressure_hpa,env_air_instrument_method_code,env_air_data_completeness_pct,env_air_calibration_check_flag,env_air_near_roadway_indicator,env_air_population_exposure_estimate,env_air_health_advisory_level
2019-06-24,SITE0000175,O3,45.872,133.14,62,1,0,0,-0.44,5.67,0.65,149,952.59,FEM,70.47,0,0,1501518,NONE
2019-06-25,SITE0000176,NO2,54.147,49.175,245,0,0,0,10.86,86.7,3.99,43,1031.87,FEM,95.74,0,1,1105353,NONE
2019-06-26,SITE0000177,O3,100.202,101.414,58,0,0,0,6.65,44.32,0.45,276,1039.99,FRM,59.08,0,0,750617,NONE
2019-06-27,SITE0000178,PM25,104.68,123.877,445,0,0,0,44.85,84.86,3.64,15,1025.5,BAM1020,78.73,0,0,626690,UNHEALTHY
2019-06-28,SITE0000179,PM25,70.869,103.697,63,0,0,0,29.14,26.28,11.63,215,1025.28,TEOM,83.74,0,0,741909,SENSITIVE
2019-06-29,SITE0000180,PM10,104.028,19.821,232,0,0,0,13.45,77.32,1.56,136,971.15,UV_PHOTOMETRY,79.01,0,1,1515486,HAZARDOUS
2019-06-30,SITE0000181,NO2,117.496,151.407,126,0,0,0,33.14,97.96,1.9,273,996.09,FEM,68.11,0,0,1192941,NONE
2019-07-01,SITE0000182,PM25,33.602,41.946,75,0,0,0,-13.83,19.21,5.53,1,1005.61,FEM,87.22,0,1,1974287,SENSITIVE
2019-07-02,SITE0000183,O3,90.098,105.878,68,0,0,0,24.89,48.03,4.95,356,979.1,BAM1020,89.21,0,0,2394570,VERY_UNHEALTHY
2019-07-03,SITE0000184,O3,110.848,242.49,146,0,0,0,34.4,80.66,1.74,353,1016.79,FRM,87.49,0,0,1853191,NONE
2019-07-04,SITE0000185,O3,15.659,45.823,60,0,0,0,15.69,53.16,3.8,256,1007.34,FEM,64.17,0,1,301978,NONE
2019-07-05,SITE0000186,PM25,40.235,141.076,45,0,0,0,22.76,74.25,12.09,301,950.82,TEOM,93.13,0,1,1730891,NONE
2019-07-06,SITE0000187,PM25,27.564,242.153,219,0,0,0,-7.62,11.84,3.79,64,1043.91,CHEMILUMINESCENCE,93.85,0,1,257837,NONE
2019-07-07,SITE0000188,PM25,114.919,11.961,28,0,0,0,-8.49,48.49,9.75,58,959.77,FEM,92.52,0,0,1022396,VERY_UNHEALTHY
2019-07-08,SITE0000189,PM25,47.654,96.912,139,0,0,0,36.57,37.44,14.73,44,1044.22,UV_PHOTOMETRY,51.97,0,1,622470,NONE
2019-07-09,SITE0000190,PM25,110.043,217.252,328,0,0,1,37.26,47.9,11.95,109,1008.42,UV_PHOTOMETRY,95.7,0,0,412752,NONE
2019-07-10,SITE0000191,NO2,80.019,44.184,33,1,0,0,37.13,73.53,6.38,337,1042.6,UV_PHOTOMETRY,99.12,0,0,681603,UNHEALTHY
2019-07-11,SITE0000192,SO2,34.102,95.551,448,0,0,0,20.02,94.79,17.96,137,954.67,FRM,61.83,0,0,50239,NONE
2019-07-12,SITE0000193,PM10,24.327,135.095,270,1,0,0,41.35,98.82,2.65,60,988.7,FEM,71.02,1,0,1225107,NONE
2019-07-13,SITE0000194,PM25,50.261,100.84,182,1,0,0,41.25,55.4,9.61,318,1019.53,FRM,97.33,0,0,1963434,SENSITIVE
2019-07-14,SITE0000195,PM25,71.881,175.286,89,1,1,0,3.05,46.14,15.78,347,1025.57,CHEMILUMINESCENCE,98.59,0,0,821165,NONE
2019-07-15,SITE0000196,PM25,79.41,119.837,335,1,0,0,23.32,17.47,5.73,160,985.9,NDIR,66.16,0,0,139548,UNHEALTHY
2019-07-16,SITE0000197,PM10,86.219,84.759,61,0,0,0,19.8,16.86,3.45,235,979.55,BAM1020,50.5,0,0,2354866,NONE
2019-07-17,SITE0000198,O3,57.578,101.443,432,0,0,0,34.85,51.66,0.98,14,995.35,UV_PHOTOMETRY,71.4,0,0,2192929,NONE
2019-07-18,SITE0000199,PM25,38.191,146.931,215,0,0,0,-6.43,17.76,16.87,143,978.93,FEM,67.44,0,0,668971,NONE
2019-07-19,SITE0000200,SO2,56.18,67.834,208,0,0,0,31.17,36.84,7.74,321,975.18,UV_PHOTOMETRY,74.66,0,0,1332047,UNHEALTHY
2019-07-20,SITE0000201,PM25,6.223,119.627,302,0,0,0,34.5,89.62,5.44,21,1017.02,FEM,72.62,0,0,972492,NONE
2019-07-21,SITE0000202,PM10,57.886,123.916,363,1,0,0,34.7,96.72,9.57,158,982.21,FRM,89.11,0,0,417527,NONE
2019-07-22,SITE0000203,PM25,74.441,222.138,493,0,0,0,36.24,11.61,6.33,58,970.66,NDIR,90.39,0,0,1790334,NONE
2019-07-23,SITE0000204,PM25,111.268,83.914,444,0,0,0,-3.27,14.92,4.41,273,958.26,TEOM,97.53,0,0,2462381,SENSITIVE
2019-07-24,SITE0000205,PM25,33.509,240.053,147,0,0,0,33.79,32.9,15.71,188,1017.45,UV_PHOTOMETRY,94.18,0,1,2054809,NONE
2019-07-25,SITE0000206,NO2,8.416,61.839,304,0,0,0,16.41,64.12,12.74,186,1006.78,FEM,67.89,0,0,995364,NONE
2019-07-26,SITE0000207,PM25,36.169,176.32,170,0,0,0,44.81,14.85,14.43,221,958.26,TEOM,58.12,0,0,127486,NONE
2019-07-27,SITE0000208,O3,60.101,246.601,140,0,0,0,44.15,27.76,11.8,25,956.94,UV_PHOTOMETRY,98.23,0,1,396300,HAZARDOUS
2019-07-28,SITE0000209,O3,14.61,18.607,393,0,0,0,-18.97,18.92,15.98,179,1002.17,CHEMILUMINESCENCE,67.36,1,1,1387875,SENSITIVE
2019-07-29,SITE0000210,O3,65.338,48.11,333,0,1,1,-1.68,19.53,15.43,309,958.4,UV_PHOTOMETRY,87.0,0,1,354363,NONE
2019-07-30,SITE0000211,PM10,57.664,77.945,370,1,0,0,25.38,64.21,5.09,336,980.08,FRM,76.28,0,0,585010,UNHEALTHY
2019-07-31,SITE0000212,CO,7.434,112.59,323,1,0,0,43.1,90.51,14.69,181,975.0,CHEMILUMINESCENCE,98.46,0,0,162931,NONE
2019-08-01,SITE0000213,O3,111.489,170.856,274,0,0,0,41.28,54.92,1.86,241,1038.8,UV_PHOTOMETRY,51.84,0,0,563028,NONE
2019-08-02,SITE0000214,NO2,34.661,215.768,189,0,1,0,43.51,88.16,6.69,9,1028.03,TEOM,78.92,0,0,2363872,NONE
2019-08-03,SITE0000215,PM25,26.931,2.795,212,0,0,0,44.15,43.36,0.1,35,1026.57,UV_PHOTOMETRY,63.46,0,0,1649988,HAZARDOUS
2019-08-04,SITE0000216,PM25,92.783,145.083,373,0,0,1,34.07,93.94,1.87,260,1015.21,FRM,54.52,0,1,436677,NONE
2019-08-05,SITE0000217,PM10,109.382,167.199,378,0,0,0,15.96,28.01,8.04,279,956.79,TEOM,66.05,0,0,981641,NONE
2019-08-06,SITE0000218,O3,70.381,212.057,266,1,0,0,-2.33,19.58,1.12,252,1013.58,FRM,87.6,1,1,133904,NONE
2019-08-07,SITE0000219,PM25,69.053,12.484,51,0,0,0,-1.45,28.6,4.81,307,955.29,CHEMILUMINESCENCE,50.06,1,1,1284934,NONE
2019-08-08,SITE0000220,O3,13.235,118.15,150,0,0,0,19.52,29.99,13.49,69,1015.65,CHEMILUMINESCENCE,93.09,0,1,2262575,UNHEALTHY
2019-08-09,SITE0000221,O3,73.856,113.515,147,1,0,0,-12.13,38.9,5.23,97,951.57,FRM,76.51,0,0,847015,NONE
2019-08-10,SITE0000222,O3,105.156,30.109,53,0,0,0,32.05,14.08,0.68,63,1021.74,NDIR,55.47,0,1,1679139,NONE
2019-08-11,SITE0000223,PM25,74.116,14.193,185,0,0,0,22.33,51.78,16.48,97,994.91,FEM,99.15,0,1,687306,UNHEALTHY
2019-08-12,SITE0000224,NO2,103.98,84.549,249,1,0,0,34.71,86.04,14.82,328,997.25,CHEMILUMINESCENCE,95.08,0,0,1776736,NONE
2019-08-13,SITE0000225,O3,40.514,86.484,188,0,0,0,18.61,65.44,9.35,53,1017.74,FRM,96.78,0,0,1097452,NONE
2019-08-14,SITE0000226,NO2,117.966,239.942,191,1,0,0,19.82,37.01,3.78,169,966.62,UV_PHOTOMETRY,68.35,0,0,1306397,UNHEALTHY
2019-08-15,SITE0000227,O3,32.274,57.334,328,0,0,0,-3.11,70.73,15.02,106,999.71,FEM,51.61,1,1,2089628,NONE
2019-08-16,SITE0000228,PM10,47.353,94.518,150,0,0,0,-5.66,49.49,16.02,20,982.64,BAM1020,83.34,0,0,1160710,NONE
2019-08-17,SITE0000229,PM25,113.515,167.756,357,1,0,0,13.73,38.02,6.77,325,977.56,UV_PHOTOMETRY,62.55,0,0,804828,SENSITIVE
2019-08-18,SITE0000230,O3,11.184,27.681,300,0,0,0,-7.97,61.31,3.98,150,1037.41,CHEMILUMINESCENCE,73.35,1,0,2444693,UNHEALTHY
2019-08-19,SITE0000231,PM10,66.552,209.024,194,0,0,1,41.8,34.91,0.65,55,990.11,BAM1020,98.21,0,0,1365819,NONE
2019-08-20,SITE0000232,O3,39.84,164.997,474,1,0,0,8.58,44.87,14.35,149,1030.12,BAM1020,81.65,0,0,782686,NONE
2019-08-21,SITE0000233,O3,37.08,116.261,244,0,0,0,26.08,6.86,0.56,94,968.93,FEM,95.33,1,0,2421410,SENSITIVE
2019-08-22,SITE0000234,PM25,67.108,130.555,108,0,0,0,-13.02,85.98,12.66,184,1034.24,BAM1020,60.66,0,0,2297938,SENSITIVE
2019-08-23,SITE0000235,CO,41.069,176.313,129,0,0,0,15.63,74.25,2.19,103,1022.29,TEOM,50.6,0,0,2285947,NONE
2019-08-24,SITE0000236,SO2,54.58,155.561,282,0,0,0,20.39,29.21,5.08,9,985.01,FRM,90.12,1,0,1255832,NONE
2019-08-25,SITE0000237,CO,72.612,4.49,296,1,1,0,-11.45,72.77,8.02,44,1012.44,NDIR,50.16,1,0,256686,NONE
2019-08-26,SITE0000238,O3,81.175,131.491,309,0,0,0,-10.13,24.99,17.84,356,999.74,FEM,81.38,0,1,2205960,NONE
2019-08-27,SITE0000239,O3,5.819,73.448,459,0,0,0,12.96,12.29,1.39,170,1038.1,FEM,81.57,0,1,1554781,NONE
2019-08-28,SITE0000240,PM25,76.25,234.128,445,0,0,0,-11.96,29.31,9.61,229,968.65,BAM1020,77.83,1,1,2143220,NONE
2019-08-29,SITE0000241,O3,113.547,27.761,250,0,0,0,1.24,65.99,2.56,322,958.09,NDIR,53.61,0,0,1094193,UNHEALTHY
2019-08-30,SITE0000242,NO2,20.085,52.555,24,0,0,0,8.82,64.43,13.56,348,972.74,NDIR,67.26,1,0,1271622,NONE
2019-08-31,SITE0000243,SO2,2.852,167.356,191,0,0,0,43.21,57.39,3.84,75,983.46,FEM,72.87,1,0,496790,NONE
2019-09-01,SITE0000244,NO2,18.453,144.239,484,0,1,0,-4.96,20.87,0.09,312,982.97,NDIR,73.33,0,1,1231729,VERY_UNHEALTHY
2019-09-02,SITE0000245,SO2,87.539,88.941,39,0,0,0,34.31,47.0,11.53,169,1021.72,FEM,91.49,0,1,2013196,NONE
2019-09-03,SITE0000246,NO2,41.423,233.258,346,0,0,0,3.67,58.69,2.49,81,1025.58,NDIR,51.75,0,1,618282,NONE
2019-09-04,SITE0000247,PM10,34.233,107.965,21,0,0,0,5.23,82.42,14.89,194,1014.41,NDIR,73.6,1,1,1448105,VERY_UNHEALTHY
2019-09-05,SITE0000248,O3,13.582,176.149,384,0,0,0,28.82,34.42,7.31,322,1026.73,NDIR,77.79,0,1,251817,NONE
2019-09-06,SITE0000249,O3,9.309,120.114,52,1,0,0,-4.79,98.41,17.06,352,987.56,NDIR,72.97,0,1,889337,NONE
2019-09-07,SITE0000250,NO2,39.951,54.77,407,0,0,0,26.91,57.55,5.59,336,960.42,BAM1020,52.23,0,0,2308613,NONE
2019-09-08,SITE0000251,PM25,31.99,203.119,65,0,0,0,-3.48,88.29,10.87,315,1029.24,FEM,74.69,1,1,976975,NONE
2019-09-09,SITE0000252,O3,51.012,95.765,438,1,0,0,-2.76,21.83,10.43,67,1009.84,CHEMILUMINESCENCE,95.89,0,0,1373603,NONE
2019-09-10,SITE0000253,PM25,111.864,87.721,193,0,0,0,-6.46,84.2,1.38,108,1043.37,FEM,73.38,0,1,2438339,NONE
2019-09-11,SITE0000254,PM25,78.954,78.273,431,0,0,0,25.74,30.01,10.87,347,962.24,NDIR,53.01,0,0,391033,NONE
2019-09-12,SITE0000255,PM25,46.733,178.095,139,0,0,0,13.37,8.31,6.0,344,1048.42,BAM1020,71.68,0,0,2117402,NONE
2019-09-13,SITE0000256,PM25,63.659,33.509,482,0,0,0,12.59,68.4,16.87,351,1038.18,FEM,50.68,1,0,1016036,SENSITIVE
2019-09-14,SITE0000257,O3,6.086,137.26,10,0,0,0,-19.18,49.07,11.27,187,983.32,UV_PHOTOMETRY,71.77,0,1,874856,NONE
2019-09-15,SITE0000258,O3,6.057,134.385,221,0,0,0,20.23,90.13,11.69,254,1019.15,TEOM,92.33,0,0,555750,UNHEALTHY
2019-09-16,SITE0000259,PM25,17.657,211.061,20,0,0,0,-0.19,20.82,3.33,162,971.36,FRM,94.11,0,1,2384180,NONE
2019-09-17,SITE0000260,NO2,109.164,185.149,403,0,0,0,16.83,32.93,10.91,70,1025.02,NDIR,89.66,0,0,1101696,UNHEALTHY
2019-09-18,SITE0000261,O3,26.693,162.05,412,0,0,1,27.22,32.59,5.5,134,1028.36,NDIR,93.83,0,0,1532712,NONE
2019-09-19,SITE0000262,O3,68.282,20.659,367,0,0,0,37.96,88.21,3.35,264,971.85,NDIR,67.8,0,1,1989712,NONE
2019-09-20,SITE0000263,PM25,9.239,66.966,300,1,0,0,12.3,36.47,8.33,14,1029.97,CHEMILUMINESCENCE,82.09,0,0,1174645,SENSITIVE
2019-09-21,SITE0000264,PM25,50.003,145.532,457,0,0,0,-19.19,10.46,11.85,168,950.22,TEOM,84.71,0,1,2491204,NONE
2019-09-22,SITE0000265,CO,5.783,240.198,276,1,0,0,23.23,8.72,5.67,8,1016.33,FEM,83.26,0,0,376981,NONE
2019-09-23,SITE0000266,O3,45.761,151.943,316,0,0,0,23.71,56.92,13.9,271,1043.98,NDIR,75.72,0,0,194874,UNHEALTHY
2019-09-24,SITE0000267,SO2,49.929,98.626,221,0,0,0,24.15,35.42,13.0,15,1014.39,UV_PHOTOMETRY,96.39,0,0,548797,NONE
2019-09-25,SITE0000268,O3,76.158,106.254,354,0,0,0,-10.08,32.18,1.88,138,1019.93,FRM,96.22,0,1,953304,NONE
2019-09-26,SITE0000269,O3,22.359,123.191,414,1,1,1,-7.93,25.92,12.65,60,1012.94,FRM,54.43,0,1,1188009,VERY_UNHEALTHY
2019-09-27,SITE0000270,NO2,56.476,174.644,349,0,0,0,26.11,86.92,15.55,241,990.15,FEM,95.22,0,0,703175,NONE
2019-09-28,SITE0000271,NO2,95.66,47.983,289,0,1,0,38.16,39.73,15.99,323,1049.0,NDIR,70.64,0,0,955318,UNHEALTHY
2019-09-29,SITE0000272,O3,49.215,185.302,224,1,0,0,28.33,72.47,1.24,85,991.46,TEOM,95.79,0,1,1147316,NONE
2019-09-30,SITE0000273,PM25,7.559,150.942,316,0,0,0,-4.29,87.94,4.68,63,1030.93,BAM1020,85.97,1,1,2085970,NONE
2019-10-01,SITE0000274,O3,22.306,148.632,429,1,0,0,-15.44,54.16,15.89,129,1021.53,NDIR,58.48,0,0,1499317,VERY_UNHEALTHY
2019-10-02,SITE0000275,PM25,103.631,68.309,39,0,0,0,-19.11,21.65,1.67,291,1016.75,CHEMILUMINESCENCE,68.55,0,0,722988,NONE
2019-10-03,SITE0000276,PM10,108.51,12.117,198,0,0,0,35.11,19.13,17.39,352,994.92,FEM,66.54,0,0,2127205,NONE
2019-10-04,SITE0000277,NO2,37.048,225.351,174,0,0,0,36.72,54.31,1.93,180,984.78,FRM,69.42,0,1,198048,UNHEALTHY
2019-10-05,SITE0000278,O3,72.102,122.878,344,0,0,0,-16.11,82.61,15.8,251,955.57,CHEMILUMINESCENCE,82.76,0,1,1518281,NONE
2019-10-06,SITE0000279,NO2,20.716,147.169,316,0,0,1,-11.8,84.33,13.67,35,956.6,FRM,61.63,0,1,2266308,SENSITIVE
2019-10-07,SITE0000280,O3,47.418,83.509,269,0,0,0,-4.71,79.4,15.45,86,1024.25,NDIR,84.29,0,0,1168456,NONE
2019-10-08,SITE0000281,PM25,101.679,117.313,197,0,0,0,26.85,12.69,12.76,192,1034.33,FRM,51.55,0,0,1637027,UNHEALTHY
2019-10-09,SITE0000282,O3,32.136,60.149,30,0,1,0,15.11,73.16,15.04,95,981.4,TEOM,80.01,0,1,1313027,NONE
2019-10-10,SITE0000283,NO2,96.409,66.593,247,0,0,0,34.53,56.32,10.22,59,987.61,FEM,95.97,0,1,549425,SENSITIVE
2019-10-11,SITE0000284,PM25,50.375,174.581,289,0,0,0,6.5,67.93,16.68,266,967.34,NDIR,90.35,0,1,1756951,UNHEALTHY
2019-10-12,SITE0000285,SO2,13.702,183.747,480,0,0,0,-10.73,77.07,15.53,32,1000.55,UV_PHOTOMETRY,80.73,1,0,390934,NONE
2019-10-13,SITE0000286,O3,105.975,191.621,375,0,0,0,-8.59,88.78,3.03,285,980.11,BAM1020,63.92,0,0,483355,NONE
2019-10-14,SITE0000287,PM10,100.594,117.107,369,0,0,0,13.64,51.69,9.08,183,1015.3,FEM,67.32,0,0,406474,NONE
2019-10-15,SITE0000288,PM25,85.757,101.002,376,0,0,0,1.01,41.29,9.62,290,1033.7,UV_PHOTOMETRY,76.43,0,1,1059742,NONE
2019-10-16,SITE0000289,O3,112.772,80.548,466,0,0,0,24.87,77.5,9.62,144,959.77,UV_PHOTOMETRY,57.58,0,0,347827,NONE
2019-10-17,SITE0000290,PM25,1.952,228.778,167,1,0,0,5.79,38.95,1.56,171,982.63,FRM,93.84,0,0,2391112,SENSITIVE
2019-10-18,SITE0000291,CO,83.192,170.854,399,0,0,0,35.51,36.72,8.16,207,971.52,UV_PHOTOMETRY,66.65,0,0,2424557,SENSITIVE
2019-10-19,SITE0000292,PM10,79.822,172.929,216,0,0,0,20.24,52.52,6.45,147,973.72,CHEMILUMINESCENCE,53.47,0,0,2106379,NONE
2019-10-20,SITE0000293,PM25,67.926,4.894,241,0,0,0,12.19,18.33,3.94,224,1005.0,NDIR,63.17,0,1,906148,NONE
2019-10-21,SITE0000294,NO2,51.057,157.603,378,0,0,0,14.92,63.99,1.1,20,989.86,NDIR,85.9,0,0,1029476,SENSITIVE
2019-10-22,SITE0000295,PM25,114.193,38.59,119,0,0,0,37.62,73.62,9.47,345,1045.54,TEOM,93.23,1,0,603428,NONE
2019-10-23,SITE0000296,PM10,5.447,206.138,446,0,0,0,2.81,56.22,10.06,72,964.19,UV_PHOTOMETRY,79.19,0,1,1687701,NONE
2019-10-24,SITE0000297,SO2,37.934,163.553,191,0,0,0,21.66,70.84,13.71,330,952.58,NDIR,96.97,0,1,283354,NONE
2019-10-25,SITE0000298,CO,29.875,236.392,380,0,0,0,27.93,89.5,12.89,50,1030.62,BAM1020,55.68,0,0,1802150,NONE
2019-10-26,SITE0000299,SO2,47.25,223.932,441,0,0,0,29.57,11.65,10.81,194,979.24,CHEMILUMINESCENCE,50.01,0,0,440497,NONE
2019-10-27,SITE0000300,PM25,5.984,219.341,343,0,0,0,-7.39,42.68,15.44,329,958.5,CHEMILUMINESCENCE,79.33,0,0,1424419,NONE
2019-10-28,SITE0000301,O3,46.46,4.622,112,0,0,0,-4.42,75.59,12.58,54,959.22,TEOM,85.29,0,0,1784987,NONE
2019-10-29,SITE0000302,PM10,5.514,10.576,129,0,0,0,4.94,55.05,5.15,300,1033.42,UV_PHOTOMETRY,53.58,0,1,1761607,NONE
2019-10-30,SITE0000303,PM25,41.612,116.175,410,0,0,0,43.23,12.39,15.82,140,997.04,TEOM,76.52,0,0,663672,NONE
2019-10-31,SITE0000304,PM10,115.375,129.179,308,0,0,0,10.11,66.51,5.52,273,1008.91,TEOM,76.01,0,1,1212862,NONE
2019-11-01,SITE0000305,O3,105.576,22.183,276,0,0,0,-6.47,87.04,15.87,99,1043.96,UV_PHOTOMETRY,52.88,0,0,1661305,NONE
2019-11-02,SITE0000306,PM25,23.761,20.717,463,0,0,0,34.97,11.95,12.46,72,980.6,UV_PHOTOMETRY,87.59,0,0,555810,NONE
2019-11-03,SITE0000307,O3,22.415,177.362,462,0,0,1,-14.81,72.58,8.69,298,969.52,FEM,54.86,0,0,180578,NONE
2019-11-04,SITE0000308,PM10,87.808,75.841,192,0,0,0,-8.49,47.08,7.34,64,950.06,FRM,74.43,0,0,195384,VERY_UNHEALTHY
2019-11-05,SITE0000309,PM25,112.771,106.087,194,1,0,0,-5.02,26.08,10.29,186,1015.77,FRM,64.91,1,0,2115766,NONE
2019-11-06,SITE0000310,PM25,83.475,189.848,237,0,0,0,-14.83,54.23,12.56,252,1038.96,UV_PHOTOMETRY,87.57,0,0,295106,VERY_UNHEALTHY
2019-11-07,SITE0000311,NO2,84.936,210.064,63,0,0,0,-11.2,60.44,2.23,61,972.96,UV_PHOTOMETRY,95.91,0,1,882754,UNHEALTHY
2019-11-08,SITE0000312,O3,64.322,243.11,466,1,1,0,13.73,77.46,16.76,106,1009.98,NDIR,95.79,0,0,1488962,NONE
2019-11-09,SITE0000313,O3,11.848,10.721,407,0,0,0,-3.7,78.33,14.82,113,1020.17,FEM,66.94,1,0,1835213,SENSITIVE
2019-11-10,SITE0000314,PM10,50.177,201.976,373,1,0,0,33.42,17.28,1.08,21,996.1,FEM,72.04,1,0,1531707,NONE
2019-11-11,SITE0000315,NO2,85.331,68.304,127,0,0,0,6.76,87.87,3.98,293,965.26,BAM1020,81.97,0,0,843006,NONE
2019-11-12,SITE0000316,PM10,24.449,159.34,59,0,0,0,-7.95,11.17,16.96,118,985.03,TEOM,92.04,0,1,2005741,NONE
2019-11-13,SITE0000317,NO2,73.323,7.246,384,1,0,0,-15.95,6.7,6.39,106,1032.92,FEM,59.53,0,0,1863239,NONE
2019-11-14,SITE0000318,PM10,94.229,94.264,399,0,0,0,4.16,93.8,8.7,164,992.68,NDIR,83.36,0,0,1754677,NONE
2019-11-15,SITE0000319,PM10,20.468,72.831,473,0,0,0,19.67,62.81,6.58,195,973.1,NDIR,69.61,1,1,2396516,NONE
2019-11-16,SITE0000320,O3,8.42,182.474,223,0,0,0,34.13,86.24,14.55,288,998.74,UV_PHOTOMETRY,70.48,0,0,194087,NONE
2019-11-17,SITE0000321,CO,59.676,81.716,10,0,0,0,8.5,50.69,13.1,59,1025.03,TEOM,82.76,0,1,2030113,UNHEALTHY
2019-11-18,SITE0000322,PM25,60.004,211.593,12,0,0,0,7.89,38.5,3.17,27,996.19,NDIR,99.4,0,0,1643772,UNHEALTHY
2019-11-19,SITE0000323,PM25,4.68,72.257,450,0,0,0,16.72,64.48,5.53,265,1032.02,CHEMILUMINESCENCE,74.08,0,0,1355415,NONE
2019-11-20,SITE0000324,PM25,1.865,138.764,82,0,0,0,19.26,85.97,0.22,135,973.27,UV_PHOTOMETRY,96.67,0,1,689236,UNHEALTHY
2019-11-21,SITE0000325,PM25,78.255,210.169,235,0,0,1,4.06,37.05,8.66,285,958.1,FRM,88.45,0,0,880149,NONE
2019-11-22,SITE0000326,PM25,117.69,2.119,454,1,0,0,39.55,43.56,2.35,279,1017.5,NDIR,90.92,0,0,1940584,NONE
2019-11-23,SITE0000327,NO2,9.408,46.387,214,0,0,0,-2.14,5.33,1.03,275,1045.4,NDIR,62.09,0,0,130489,UNHEALTHY
2019-11-24,SITE0000328,SO2,102.135,137.974,392,1,0,0,34.28,78.72,8.69,71,1026.08,FEM,84.68,0,0,1111075,NONE
2019-11-25,SITE0000329,PM25,62.762,243.181,24,0,0,0,44.23,81.07,2.61,157,985.28,BAM1020,99.66,0,0,9821,NONE
2019-11-26,SITE0000330,PM25,73.429,213.338,482,0,0,0,31.54,68.35,10.54,130,965.16,UV_PHOTOMETRY,98.58,0,0,736657,NONE
2019-11-27,SITE0000331,PM25,12.611,55.872,213,1,0,0,25.27,52.73,0.49,170,972.24,NDIR,67.71,0,1,1647162,UNHEALTHY
2019-11-28,SITE0000332,NO2,89.075,128.28,102,0,0,0,25.04,92.05,16.64,212,1025.76,TEOM,99.97,0,0,1779355,UNHEALTHY
2019-11-29,SITE0000333,NO2,55.593,149.559,221,0,0,0,-15.24,45.06,13.63,340,964.82,NDIR,94.13,0,1,501014,SENSITIVE
2019-11-30,SITE0000334,PM25,90.5,207.54,143,0,0,0,-11.51,33.6,4.86,46,969.92,FRM,98.83,0,0,1091779,NONE
2019-12-01,SITE0000335,O3,8.82,151.218,461,0,0,0,-5.96,78.34,13.85,112,957.26,NDIR,96.25,0,1,131956,SENSITIVE
2019-12-02,SITE0000336,CO,58.05,219.578,47,1,0,0,23.72,53.35,7.4,358,1024.19,BAM1020,52.71,0,0,1764204,SENSITIVE
2019-12-03,SITE0000337,NO2,113.059,249.346,260,0,0,0,-0.24,59.82,13.35,217,1037.37,NDIR,81.17,0,0,988480,NONE
2019-12-04,SITE0000338,PM25,46.996,227.499,378,0,0,0,-1.2,81.05,8.14,121,1045.94,TEOM,60.3,0,0,1455416,NONE
2019-12-05,SITE0000339,O3,113.872,205.589,242,0,0,0,-5.01,80.25,7.03,179,1019.95,TEOM,51.96,0,1,1494327,NONE
2019-12-06,SITE0000340,O3,41.007,242.495,100,0,0,0,5.89,56.71,4.5,313,1039.84,FRM,56.97,0,0,1827714,SENSITIVE
2019-12-07,SITE0000341,O3,56.217,17.571,6,0,0,0,40.03,75.66,13.35,45,1005.97,FEM,79.15,0,0,2129650,NONE
2019-12-08,SITE0000342,PM25,101.505,15.604,260,0,0,0,34.29,26.68,11.86,151,979.18,BAM1020,97.22,0,1,2240976,NONE
2019-12-09,SITE0000343,PM25,99.828,241.193,238,1,0,0,-8.29,82.12,16.69,111,1044.04,NDIR,50.34,1,0,1149156,NONE
2019-12-10,SITE0000344,PM10,51.642,143.806,37,1,0,1,-7.31,73.95,14.35,65,1012.37,CHEMILUMINESCENCE,70.88,0,0,2208376,NONE
2019-12-11,SITE0000345,PM10,57.497,68.607,85,0,0,0,28.48,63.3,1.88,346,1048.57,CHEMILUMINESCENCE,81.83,0,1,684911,VERY_UNHEALTHY
2019-12-12,SITE0000346,CO,95.489,166.646,323,0,0,0,26.57,56.87,17.01,315,966.03,BAM1020,85.77,0,1,2363781,NONE
2019-12-13,SITE0000347,NO2,40.009,234.207,109,0,0,0,-16.81,50.88,0.09,67,1039.51,TEOM,81.55,0,0,1902103,UNHEALTHY
2019-12-14,SITE0000348,PM25,113.641,218.161,243,0,0,0,41.36,39.87,2.89,353,1002.3,NDIR,83.16,0,0,1836636,NONE
2019-12-15,SITE0000349,NO2,110.644,30.067,168,0,0,0,12.8,17.97,0.66,190,1022.07,TEOM,89.78,0,0,1494677,NONE
2019-12-16,SITE0000350,O3,90.996,164.544,20,0,0,0,31.39,37.18,6.33,242,957.71,TEOM,87.29,0,0,1033006,UNHEALTHY
2019-12-17,SITE0000351,PM25,0.114,131.952,275,0,0,0,4.05,23.19,4.49,106,992.34,TEOM,60.5,0,1,1502823,VERY_UNHEALTHY
2019-12-18,SITE0000352,PM25,23.66,240.997,22,0,0,0,-9.63,27.3,5.24,199,1026.25,FEM,52.91,0,1,1223842,NONE
