env_emiss_inventory_year,env_emiss_facility_registry_id,env_emiss_emissions_source_type,env_emiss_ghg_gas_code,env_emiss_emissions_metric_tons,env_emiss_stack_height_m,env_emiss_control_technology_code,env_emiss_operating_hours_annual,env_emiss_throughput_activity_level,env_emiss_emission_factor_used,env_emiss_estimation_method_code,env_emiss_permit_number,env_emiss_compliance_status_code,env_emiss_violation_count,env_emiss_inspection_count,env_emiss_nearby_receptor_distance_m,env_emiss_environmental_justice_screen_score,env_emiss_reporting_program_name,env_emiss_verification_flag,env_emiss_uncertainty_rating
2019,IN-FAC-0000149,transport_hub,CO2,17795.6,65.0,none,5861,31621,0.266,emission_factor,IN-PMT-701257,in_compliance,0,0,345,80,perform_achieve_trade,0,medium
2019,IN-FAC-0000150,cement,CH4,2028.6,37.9,other,7414,71749,0.855,third_party_audit,IN-PMT-756512,in_compliance,0,0,446,65,spcb_inventory,1,low
2016,IN-FAC-0000151,brick_kiln,CH4,55115.7,73.0,other,6040,135979,0.575,cems,IN-PMT-130680,in_compliance,0,1,440,43,cpcb_ghg_reporting,0,medium
2023,IN-FAC-0000152,landfill,HFCs,12490.8,77.7,oxidation_catalyst,2618,11725,0.726,mass_balance,IN-PMT-843556,in_compliance,0,2,180,27,esg_disclosure,0,medium
2021,IN-FAC-0000153,steel,CO2,1628.6,98.4,none,1882,66041,0.818,mass_balance,IN-PMT-644879,in_compliance,0,4,562,50,esg_disclosure,0,low
2022,IN-FAC-0000154,steel,CH4,7428.9,114.2,fgd,2550,44966,0.578,engineering_estimate,IN-PMT-763245,in_compliance,0,1,517,47,cpcb_ghg_reporting,0,high
2016,IN-FAC-0000155,landfill,HFCs,42919.8,73.8,low_nox_burner,6317,65835,1.066,mass_balance,IN-PMT-490728,in_compliance,1,2,490,49,voluntary_program,0,high
2024,IN-FAC-0000156,landfill,CO2,5922.1,105.5,low_nox_burner,3131,134574,1.165,emission_factor,IN-PMT-759937,in_compliance,1,1,389,51,voluntary_program,1,low
2024,IN-FAC-0000157,other_industry,CO2,4195.5,66.0,other,1413,86622,0.51,engineering_estimate,IN-PMT-295695,minor_violation,0,0,107,44,perform_achieve_trade,0,low
2021,IN-FAC-0000158,brick_kiln,CH4,8191.5,62.0,baghouse,2989,7289,0.932,engineering_estimate,IN-PMT-410288,in_compliance,1,1,533,57,perform_achieve_trade,0,medium
2017,IN-FAC-0000159,power_plant,CO2,2822.4,30.4,fgd,8347,23734,0.196,cems,IN-PMT-339202,in_compliance,0,1,727,33,voluntary_program,1,medium
2019,IN-FAC-0000160,steel,CO2,22792.2,57.3,baghouse,3035,10789,1.184,mass_balance,IN-PMT-526341,minor_violation,0,1,1602,60,perform_achieve_trade,0,low
2021,IN-FAC-0000161,other_industry,CO2,2549.7,47.0,other,3600,27748,0.876,mass_balance,IN-PMT-363330,minor_violation,0,1,636,28,perform_achieve_trade,0,high
2023,IN-FAC-0000162,transport_hub,HFCs,9245.9,31.3,esp,6244,142129,0.816,emission_factor,IN-PMT-930565,minor_violation,0,1,3189,58,spcb_inventory,0,medium
2024,IN-FAC-0000163,cement,CO2,20966.7,16.3,none,849,41902,1.424,cems,IN-PMT-454162,in_compliance,1,1,499,45,perform_achieve_trade,1,low
2015,IN-FAC-0000164,textiles,CO2,6350.1,54.5,fgd,1555,24483,0.959,third_party_audit,IN-PMT-185695,minor_violation,0,1,577,60,voluntary_program,0,medium
2020,IN-FAC-0000165,textiles,CO2,21828.8,27.5,oxidation_catalyst,5945,11303,1.814,third_party_audit,IN-PMT-236302,in_compliance,1,0,425,80,cpcb_ghg_reporting,0,medium
2020,IN-FAC-0000166,cement,N2O,4971.0,51.4,oxidation_catalyst,7280,16677,0.468,third_party_audit,IN-PMT-602745,in_compliance,2,3,345,14,esg_disclosure,0,medium
2016,IN-FAC-0000167,brick_kiln,CO2,1946.2,75.1,none,8018,61048,0.505,engineering_estimate,IN-PMT-364609,in_compliance,0,0,738,47,voluntary_program,0,low
2024,IN-FAC-0000168,cement,CO2,12610.3,32.8,other,1364,10695,1.14,third_party_audit,IN-PMT-288787,in_compliance,0,1,1193,59,perform_achieve_trade,1,low
2023,IN-FAC-0000169,power_plant,HFCs,8407.1,24.1,esp,6462,87691,0.759,emission_factor,IN-PMT-813085,in_compliance,0,2,713,46,voluntary_program,1,medium
2019,IN-FAC-0000170,other_industry,CO2,2302.1,21.7,oxidation_catalyst,2584,46444,1.248,third_party_audit,IN-PMT-925586,in_compliance,1,3,579,54,voluntary_program,0,medium
2023,IN-FAC-0000171,textiles,CH4,5505.0,38.2,scr,2578,7818,0.5,mass_balance,IN-PMT-188439,in_compliance,0,1,383,55,esg_disclosure,1,low
2025,IN-FAC-0000172,chemicals,CO2,2265.0,39.3,low_nox_burner,8580,83082,1.27,cems,IN-PMT-125264,in_compliance,0,1,478,80,perform_achieve_trade,0,medium
2018,IN-FAC-0000173,power_plant,CO2,5965.8,21.8,low_nox_burner,2178,6711,0.827,cems,IN-PMT-490085,in_compliance,1,1,485,25,cpcb_ghg_reporting,1,low
2019,IN-FAC-0000174,transport_hub,N2O,58826.4,78.7,baghouse,8352,5175,0.86,mass_balance,IN-PMT-992261,in_compliance,0,0,587,20,cpcb_ghg_reporting,1,low
2019,IN-FAC-0000175,steel,PFCs,15661.4,69.1,low_nox_burner,4157,39494,0.414,cems,IN-PMT-106340,in_compliance,0,3,532,57,spcb_inventory,1,medium
2019,IN-FAC-0000176,brick_kiln,CO2,11237.2,16.9,other,1785,52477,1.258,cems,IN-PMT-883371,in_compliance,0,2,261,76,esg_disclosure,0,low
2023,IN-FAC-0000177,refinery,N2O,7106.3,28.5,esp,7964,16826,1.011,mass_balance,IN-PMT-250285,in_compliance,1,0,1337,74,voluntary_program,1,high
2015,IN-FAC-0000178,steel,N2O,17139.1,76.1,low_nox_burner,7386,11140,1.056,emission_factor,IN-PMT-945065,minor_violation,1,2,1997,43,esg_disclosure,1,medium
2022,IN-FAC-0000179,brick_kiln,CO2,6486.9,22.3,other,6065,18503,0.366,engineering_estimate,IN-PMT-170045,major_violation,0,1,480,30,esg_disclosure,1,medium
2021,IN-FAC-0000180,landfill,HFCs,999.7,31.1,fgd,6672,29303,0.775,third_party_audit,IN-PMT-590954,in_compliance,0,0,527,60,cpcb_ghg_reporting,0,low
2015,IN-FAC-0000181,brick_kiln,CO2,1573.2,49.8,scr,5414,24515,0.833,mass_balance,IN-PMT-461803,in_compliance,0,0,752,62,esg_disclosure,0,high
2016,IN-FAC-0000182,brick_kiln,N2O,3467.7,35.9,baghouse,1789,11685,0.39,mass_balance,IN-PMT-734791,in_compliance,0,2,292,27,esg_disclosure,0,high
2015,IN-FAC-0000183,chemicals,CO2,3939.4,107.3,other,4129,7246,1.097,cems,IN-PMT-848954,in_compliance,0,0,709,39,voluntary_program,1,high
2018,IN-FAC-0000184,chemicals,CO2,6158.9,66.3,none,2681,15848,1.176,third_party_audit,IN-PMT-790112,in_compliance,1,1,355,58,spcb_inventory,0,medium
2024,IN-FAC-0000185,power_plant,CH4,19670.9,61.8,baghouse,3167,9010,0.343,engineering_estimate,IN-PMT-330076,under_review,0,1,387,52,voluntary_program,0,medium
2023,IN-FAC-0000186,refinery,HFCs,8862.6,53.8,baghouse,4082,32831,0.839,engineering_estimate,IN-PMT-759035,in_compliance,0,1,206,74,esg_disclosure,0,medium
2015,IN-FAC-0000187,landfill,CO2,7172.8,76.6,fgd,7088,62098,1.156,mass_balance,IN-PMT-973396,in_compliance,1,1,368,57,spcb_inventory,0,low
2017,IN-FAC-0000188,brick_kiln,CO2,1992.9,62.0,low_nox_burner,7647,13061,1.455,emission_factor,IN-PMT-423731,in_compliance,0,1,577,27,esg_disclosure,0,low
2025,IN-FAC-0000189,transport_hub,CH4,5146.3,42.7,fgd,7194,50776,1.138,emission_factor,IN-PMT-537911,minor_violation,0,1,1663,58,perform_achieve_trade,0,low
2021,IN-FAC-0000190,textiles,CO2,3228.2,14.0,esp,8180,92678,0.498,mass_balance,IN-PMT-149178,minor_violation,0,0,414,26,perform_achieve_trade,1,high
2018,IN-FAC-0000191,landfill,CO2,2158.9,39.1,oxidation_catalyst,1190,11653,0.528,emission_factor,IN-PMT-472937,minor_violation,0,1,344,60,perform_achieve_trade,0,low
2020,IN-FAC-0000192,refinery,CO2,279.2,46.6,low_nox_burner,2797,30264,0.947,third_party_audit,IN-PMT-196602,in_compliance,1,0,673,47,spcb_inventory,0,low
2021,IN-FAC-0000193,transport_hub,CO2,1838.1,66.9,fgd,6355,22425,1.099,emission_factor,IN-PMT-890945,in_compliance,0,0,1120,93,voluntary_program,1,high
2020,IN-FAC-0000194,steel,CH4,34371.7,78.3,other,3864,7979,0.849,third_party_audit,IN-PMT-495625,minor_violation,0,1,1297,59,spcb_inventory,0,low
2022,IN-FAC-0000195,chemicals,CO2,19253.3,55.0,esp,2668,22045,0.688,emission_factor,IN-PMT-156726,major_violation,0,2,181,74,esg_disclosure,0,low
2016,IN-FAC-0000196,steel,CH4,2556.8,57.1,esp,1474,14763,1.131,engineering_estimate,IN-PMT-359087,major_violation,0,0,528,49,voluntary_program,0,medium
2015,IN-FAC-0000197,transport_hub,CO2,3702.3,25.1,fgd,2634,13481,1.221,mass_balance,IN-PMT-659639,in_compliance,0,1,1769,43,cpcb_ghg_reporting,0,medium
2021,IN-FAC-0000198,steel,N2O,74184.4,33.5,fgd,1125,17650,0.741,third_party_audit,IN-PMT-399006,in_compliance,2,0,206,62,voluntary_program,1,medium
2017,IN-FAC-0000199,landfill,CO2,64864.5,9.8,scr,4853,13809,0.85,engineering_estimate,IN-PMT-838623,in_compliance,0,1,575,42,voluntary_program,1,low
2018,IN-FAC-0000200,other_industry,CO2,7446.7,39.6,fgd,2030,72501,1.082,mass_balance,IN-PMT-829306,in_compliance,0,2,601,57,spcb_inventory,0,low
2021,IN-FAC-0000201,landfill,CO2,12684.2,63.1,baghouse,8107,3401,0.716,engineering_estimate,IN-PMT-615770,in_compliance,1,3,190,38,perform_achieve_trade,0,low
2016,IN-FAC-0000202,brick_kiln,CO2,8090.1,71.5,low_nox_burner,2569,9574,1.167,third_party_audit,IN-PMT-874948,in_compliance,1,0,719,84,spcb_inventory,0,high
2021,IN-FAC-0000203,textiles,CO2,4385.1,38.2,none,558,20479,0.693,emission_factor,IN-PMT-431851,minor_violation,0,1,754,53,cpcb_ghg_reporting,0,low
2018,IN-FAC-0000204,cement,CO2,7914.4,81.6,esp,1794,10334,1.199,mass_balance,IN-PMT-408704,in_compliance,1,0,336,39,perform_achieve_trade,0,medium
2023,IN-FAC-0000205,brick_kiln,CO2,11274.8,91.7,none,5312,40799,0.611,engineering_estimate,IN-PMT-316760,in_compliance,1,1,214,44,voluntary_program,1,high
2015,IN-FAC-0000206,refinery,N2O,17200.0,76.7,baghouse,1164,28362,1.67,emission_factor,IN-PMT-146433,in_compliance,1,2,1297,70,spcb_inventory,1,medium
2017,IN-FAC-0000207,transport_hub,CO2,8336.8,84.8,oxidation_catalyst,5591,19412,0.831,cems,IN-PMT-647051,under_review,0,1,226,55,cpcb_ghg_reporting,0,medium
2022,IN-FAC-0000208,power_plant,CO2,8215.5,32.0,baghouse,5018,23843,1.075,third_party_audit,IN-PMT-939434,in_compliance,0,3,1368,36,spcb_inventory,1,low
2021,IN-FAC-0000209,refinery,N2O,1694.4,19.0,other,8725,20996,1.303,third_party_audit,IN-PMT-935196,in_compliance,0,1,642,74,voluntary_program,1,low
2016,IN-FAC-0000210,other_industry,CH4,2629.7,77.9,esp,1700,8632,0.824,emission_factor,IN-PMT-318336,in_compliance,1,0,439,53,esg_disclosure,0,low
2019,IN-FAC-0000211,refinery,CO2,981.0,89.5,oxidation_catalyst,4121,38848,0.972,emission_factor,IN-PMT-965819,in_compliance,0,1,1295,57,spcb_inventory,0,medium
2021,IN-FAC-0000212,brick_kiln,CO2,9637.4,96.6,other,2085,7518,0.895,mass_balance,IN-PMT-782954,in_compliance,1,1,411,38,spcb_inventory,0,medium
2019,IN-FAC-0000213,other_industry,CO2,3391.3,13.2,low_nox_burner,1198,24062,1.605,engineering_estimate,IN-PMT-321926,in_compliance,0,0,488,46,esg_disclosure,1,medium
2024,IN-FAC-0000214,brick_kiln,CO2,4918.6,56.3,scr,8169,27104,1.45,cems,IN-PMT-751358,in_compliance,1,2,814,50,spcb_inventory,0,low
2025,IN-FAC-0000215,brick_kiln,N2O,6542.4,26.7,scr,2097,14712,0.619,mass_balance,IN-PMT-806781,in_compliance,0,0,310,35,cpcb_ghg_reporting,0,medium
2015,IN-FAC-0000216,refinery,CO2,8115.8,50.6,oxidation_catalyst,6285,13406,0.501,mass_balance,IN-PMT-516661,in_compliance,0,0,585,9,perform_achieve_trade,0,medium
2019,IN-FAC-0000217,chemicals,N2O,894.2,76.2,baghouse,4316,13483,1.052,cems,IN-PMT-525095,in_compliance,1,1,218,77,cpcb_ghg_reporting,0,medium
2024,IN-FAC-0000218,landfill,CH4,8830.6,64.3,other,2737,4970,0.908,third_party_audit,IN-PMT-197465,in_compliance,1,1,762,27,esg_disclosure,0,low
2017,IN-FAC-0000219,steel,CO2,4045.5,18.3,baghouse,7857,111798,1.427,mass_balance,IN-PMT-218018,minor_violation,0,3,303,38,cpcb_ghg_reporting,1,medium
2015,IN-FAC-0000220,brick_kiln,CO2,14481.8,50.4,fgd,1237,41378,1.007,third_party_audit,IN-PMT-343858,in_compliance,0,0,606,42,cpcb_ghg_reporting,1,low
2024,IN-FAC-0000221,power_plant,PFCs,4359.1,41.9,scr,2138,25961,0.868,engineering_estimate,IN-PMT-189941,in_compliance,1,0,5543,83,voluntary_program,0,high
2025,IN-FAC-0000222,other_industry,CO2,3257.9,78.0,scr,8553,11720,0.532,emission_factor,IN-PMT-224645,in_compliance,1,1,284,46,esg_disclosure,0,medium
2018,IN-FAC-0000223,brick_kiln,CO2,18774.2,36.8,low_nox_burner,5902,19940,0.693,engineering_estimate,IN-PMT-846178,in_compliance,0,2,1539,58,perform_achieve_trade,0,low
2021,IN-FAC-0000224,textiles,CO2,2287.1,59.0,fgd,6607,14530,0.618,emission_factor,IN-PMT-596908,in_compliance,0,2,458,65,perform_achieve_trade,0,high
2021,IN-FAC-0000225,landfill,CO2,3593.3,47.0,esp,6934,96577,0.732,mass_balance,IN-PMT-711952,in_compliance,2,1,874,77,spcb_inventory,0,low
2016,IN-FAC-0000226,chemicals,CO2,2377.9,99.4,other,4248,4104,0.732,emission_factor,IN-PMT-646464,in_compliance,1,0,999,40,esg_disclosure,0,medium
2016,IN-FAC-0000227,transport_hub,CO2,3759.8,72.4,esp,4368,6066,0.726,cems,IN-PMT-317742,under_review,0,0,842,63,esg_disclosure,0,low
2015,IN-FAC-0000228,chemicals,CO2,32283.0,51.9,low_nox_burner,1255,5162,0.867,cems,IN-PMT-819044,minor_violation,1,2,587,39,perform_achieve_trade,1,low
2016,IN-FAC-0000229,steel,CO2,1787.5,45.8,esp,3986,44083,1.057,engineering_estimate,IN-PMT-267539,in_compliance,1,4,134,20,spcb_inventory,1,low
2023,IN-FAC-0000230,textiles,CO2,4655.8,54.8,scr,8483,11673,1.202,cems,IN-PMT-321450,in_compliance,0,1,944,49,cpcb_ghg_reporting,0,low
2025,IN-FAC-0000231,transport_hub,CO2,13190.9,109.7,baghouse,2023,34645,1.131,engineering_estimate,IN-PMT-208321,minor_violation,0,0,513,39,perform_achieve_trade,1,medium
2023,IN-FAC-0000232,landfill,CO2,4800.3,69.7,fgd,7449,21412,0.358,third_party_audit,IN-PMT-398333,minor_violation,1,1,302,83,esg_disclosure,0,medium
2021,IN-FAC-0000233,transport_hub,CO2,8879.6,62.8,esp,7147,53744,0.426,third_party_audit,IN-PMT-204636,in_compliance,0,0,334,80,perform_achieve_trade,0,high
2025,IN-FAC-0000234,transport_hub,HFCs,3520.0,72.2,esp,3973,49718,0.731,engineering_estimate,IN-PMT-397538,in_compliance,0,0,193,72,voluntary_program,1,medium
2017,IN-FAC-0000235,landfill,CH4,5394.8,69.4,esp,3639,25778,0.464,engineering_estimate,IN-PMT-724943,in_compliance,0,2,545,54,voluntary_program,1,medium
2022,IN-FAC-0000236,landfill,CH4,4643.3,71.6,esp,2265,49751,1.006,engineering_estimate,IN-PMT-233626,in_compliance,0,1,357,51,perform_achieve_trade,0,low
2018,IN-FAC-0000237,brick_kiln,CH4,4983.5,72.1,baghouse,4060,8042,0.844,emission_factor,IN-PMT-765344,in_compliance,1,3,390,58,voluntary_program,0,low
2019,IN-FAC-0000238,refinery,HFCs,19412.8,30.5,baghouse,5884,3022,0.896,cems,IN-PMT-344572,in_compliance,0,3,826,51,voluntary_program,0,medium
2024,IN-FAC-0000239,chemicals,HFCs,3273.7,22.6,oxidation_catalyst,5999,32010,1.304,emission_factor,IN-PMT-396853,in_compliance,1,0,401,41,perform_achieve_trade,0,medium
2019,IN-FAC-0000240,brick_kiln,CH4,8184.4,72.4,none,2478,20867,0.733,emission_factor,IN-PMT-457241,in_compliance,1,0,583,43,cpcb_ghg_reporting,0,medium
2016,IN-FAC-0000241,textiles,CO2,15677.2,64.2,low_nox_burner,5611,10788,0.461,emission_factor,IN-PMT-941821,major_violation,0,3,374,66,voluntary_program,1,medium
2023,IN-FAC-0000242,chemicals,CO2,10424.8,41.4,none,5531,17820,0.784,third_party_audit,IN-PMT-571092,in_compliance,1,3,570,90,esg_disclosure,0,medium
2020,IN-FAC-0000243,textiles,CO2,4580.9,37.9,other,4908,4374,0.111,third_party_audit,IN-PMT-691017,in_compliance,0,0,288,55,esg_disclosure,1,medium
2020,IN-FAC-0000244,textiles,CO2,23153.5,67.8,other,4841,11724,0.799,emission_factor,IN-PMT-109247,minor_violation,1,2,195,52,esg_disclosure,0,medium
2015,IN-FAC-0000245,landfill,CH4,7054.9,67.7,scr,5277,76783,0.05,mass_balance,IN-PMT-249477,in_compliance,0,1,383,40,perform_achieve_trade,1,medium
2016,IN-FAC-0000246,other_industry,CO2,14334.4,17.5,esp,2411,46222,0.865,emission_factor,IN-PMT-670346,major_violation,0,1,375,20,cpcb_ghg_reporting,0,medium
2018,IN-FAC-0000247,brick_kiln,CH4,3539.7,56.1,low_nox_burner,6801,48420,1.244,mass_balance,IN-PMT-668437,in_compliance,0,0,329,64,esg_disclosure,0,medium
2022,IN-FAC-0000248,power_plant,CO2,10785.4,51.8,scr,3632,16144,1.042,mass_balance,IN-PMT-631361,minor_violation,0,0,602,35,spcb_inventory,0,medium
2022,IN-FAC-0000249,chemicals,CO2,11762.2,48.4,baghouse,711,38305,0.963,cems,IN-PMT-761386,minor_violation,0,2,1229,20,voluntary_program,0,low
2023,IN-FAC-0000250,steel,CO2,2789.9,27.8,esp,1833,83484,1.031,engineering_estimate,IN-PMT-495501,in_compliance,0,3,178,80,perform_achieve_trade,0,medium
2015,IN-FAC-0000251,textiles,CO2,23332.6,37.7,none,1247,54111,0.595,emission_factor,IN-PMT-174190,in_compliance,0,2,793,71,voluntary_program,0,medium
2025,IN-FAC-0000252,refinery,CO2,18566.4,47.1,baghouse,5891,43472,0.134,emission_factor,IN-PMT-219845,in_compliance,0,1,1488,22,cpcb_ghg_reporting,0,medium
2022,IN-FAC-0000253,transport_hub,CO2,3501.4,8.5,oxidation_catalyst,8573,2517,0.424,emission_factor,IN-PMT-494429,in_compliance,0,1,823,97,cpcb_ghg_reporting,0,medium
2018,IN-FAC-0000254,brick_kiln,CH4,1458.6,81.4,esp,5852,39109,1.066,engineering_estimate,IN-PMT-205201,minor_violation,0,1,570,24,esg_disclosure,1,medium
2025,IN-FAC-0000255,brick_kiln,N2O,5027.8,53.2,baghouse,655,17585,1.196,mass_balance,IN-PMT-157200,in_compliance,0,0,627,24,spcb_inventory,1,medium
2019,IN-FAC-0000256,chemicals,CO2,5436.1,40.6,none,4332,9075,1.316,emission_factor,IN-PMT-266300,in_compliance,0,1,812,18,spcb_inventory,1,medium
2024,IN-FAC-0000257,power_plant,CO2,3288.8,29.6,other,1971,39207,0.399,emission_factor,IN-PMT-694195,major_violation,0,0,55,44,esg_disclosure,1,low
2019,IN-FAC-0000258,steel,CH4,3752.9,61.2,low_nox_burner,8549,23494,1.274,engineering_estimate,IN-PMT-788428,in_compliance,1,0,118,75,perform_achieve_trade,1,medium
2025,IN-FAC-0000259,chemicals,CH4,13772.2,12.8,low_nox_burner,7015,33411,0.405,third_party_audit,IN-PMT-281865,in_compliance,1,0,545,22,voluntary_program,0,medium
2021,IN-FAC-0000260,cement,CO2,29749.3,73.1,none,8349,12587,1.0,engineering_estimate,IN-PMT-914655,in_compliance,1,1,509,39,esg_disclosure,0,low
2017,IN-FAC-0000261,cement,CO2,13119.6,75.2,baghouse,5009,6263,1.054,engineering_estimate,IN-PMT-358190,in_compliance,1,2,1272,58,perform_achieve_trade,1,medium
2019,IN-FAC-0000262,refinery,HFCs,20987.4,38.5,baghouse,1327,129799,0.615,third_party_audit,IN-PMT-810218,in_compliance,0,0,469,42,cpcb_ghg_reporting,1,high
2021,IN-FAC-0000263,transport_hub,HFCs,6033.2,5.0,other,3275,8000,1.133,cems,IN-PMT-754455,major_violation,0,0,303,52,cpcb_ghg_reporting,0,medium
2020,IN-FAC-0000264,power_plant,CO2,1290.8,40.0,none,6642,13088,0.085,engineering_estimate,IN-PMT-763777,in_compliance,0,2,176,69,cpcb_ghg_reporting,0,medium
2016,IN-FAC-0000265,textiles,CO2,3458.6,47.2,fgd,6685,48688,0.502,engineering_estimate,IN-PMT-479934,in_compliance,0,0,364,41,perform_achieve_trade,0,low
2022,IN-FAC-0000266,power_plant,CO2,2912.0,51.8,none,787,76979,0.577,emission_factor,IN-PMT-757244,in_compliance,0,3,292,35,perform_achieve_trade,1,medium
2023,IN-FAC-0000267,landfill,CO2,16070.3,99.6,esp,5521,26994,1.081,mass_balance,IN-PMT-934584,minor_violation,0,3,604,59,voluntary_program,0,medium
2023,IN-FAC-0000268,brick_kiln,CO2,734.5,63.4,fgd,2369,49771,1.07,mass_balance,IN-PMT-772458,major_violation,0,0,775,52,cpcb_ghg_reporting,0,medium
2023,IN-FAC-0000269,power_plant,CO2,6992.9,97.5,none,2733,34975,0.927,engineering_estimate,IN-PMT-794785,in_compliance,0,1,219,66,esg_disclosure,0,low
2016,IN-FAC-0000270,transport_hub,CO2,5149.1,74.8,baghouse,5020,9556,0.923,mass_balance,IN-PMT-534728,minor_violation,1,1,865,68,perform_achieve_trade,0,low
2024,IN-FAC-0000271,cement,CO2,8616.8,64.9,low_nox_burner,3084,7876,1.297,emission_factor,IN-PMT-307687,in_compliance,1,2,84,17,spcb_inventory,0,low
2017,IN-FAC-0000272,power_plant,CO2,2311.5,58.2,esp,7499,54413,0.722,engineering_estimate,IN-PMT-282401,in_compliance,0,1,1198,38,voluntary_program,0,low
2018,IN-FAC-0000273,landfill,CO2,19245.1,5.8,low_nox_burner,6639,38944,0.695,engineering_estimate,IN-PMT-391429,in_compliance,1,0,265,42,cpcb_ghg_reporting,0,medium
2016,IN-FAC-0000274,cement,CH4,7168.0,5.0,baghouse,8118,264790,0.797,engineering_estimate,IN-PMT-487252,in_compliance,1,2,1037,44,esg_disclosure,1,medium
2020,IN-FAC-0000275,textiles,CH4,1948.1,73.9,none,1867,10474,0.504,emission_factor,IN-PMT-753534,minor_violation,3,1,298,83,voluntary_program,0,high
2021,IN-FAC-0000276,brick_kiln,N2O,2251.0,53.1,none,5118,22497,1.068,mass_balance,IN-PMT-577728,in_compliance,0,0,570,2,cpcb_ghg_reporting,0,low
2023,IN-FAC-0000277,power_plant,CO2,3905.9,80.9,fgd,5100,24322,0.419,engineering_estimate,IN-PMT-866423,in_compliance,0,2,337,43,esg_disclosure,0,low
2015,IN-FAC-0000278,landfill,CO2,10243.3,15.9,none,4951,6275,0.788,third_party_audit,IN-PMT-487189,in_compliance,1,2,787,33,perform_achieve_trade,0,high
2021,IN-FAC-0000279,transport_hub,N2O,2807.4,63.1,other,5029,13552,1.169,engineering_estimate,IN-PMT-234936,in_compliance,0,1,247,70,spcb_inventory,0,low
2019,IN-FAC-0000280,power_plant,N2O,10997.6,66.5,none,1006,34723,0.76,mass_balance,IN-PMT-110213,minor_violation,2,2,172,36,cpcb_ghg_reporting,1,medium
2017,IN-FAC-0000281,landfill,CO2,5743.9,39.1,esp,6549,34394,0.484,cems,IN-PMT-445177,in_compliance,0,0,740,80,voluntary_program,0,medium
2025,IN-FAC-0000282,cement,CO2,26548.4,28.4,oxidation_catalyst,6623,12385,0.968,cems,IN-PMT-713741,in_compliance,0,1,335,51,voluntary_program,0,low
2019,IN-FAC-0000283,landfill,N2O,3338.5,29.0,fgd,5649,19196,1.104,cems,IN-PMT-938036,in_compliance,0,3,1614,47,esg_disclosure,0,medium
2020,IN-FAC-0000284,textiles,CO2,5677.2,37.3,esp,1125,127997,1.015,third_party_audit,IN-PMT-431478,in_compliance,1,1,689,41,voluntary_program,0,high
2018,IN-FAC-0000285,chemicals,CH4,14437.2,42.6,oxidation_catalyst,6763,21263,1.03,cems,IN-PMT-192003,in_compliance,0,1,1103,45,voluntary_program,0,medium
2024,IN-FAC-0000286,chemicals,N2O,2586.9,39.6,oxidation_catalyst,4464,12329,0.604,emission_factor,IN-PMT-680915,in_compliance,0,4,1165,19,perform_achieve_trade,0,medium
2023,IN-FAC-0000287,transport_hub,CH4,2388.2,62.8,low_nox_burner,2924,143916,1.617,emission_factor,IN-PMT-713435,in_compliance,0,2,359,25,cpcb_ghg_reporting,0,medium
2015,IN-FAC-0000288,power_plant,CO2,1883.0,51.3,scr,2012,29464,1.211,cems,IN-PMT-519375,in_compliance,2,0,492,41,perform_achieve_trade,0,medium
2024,IN-FAC-0000289,chemicals,CO2,10796.6,23.7,esp,4534,10198,0.614,cems,IN-PMT-835042,in_compliance,0,2,618,65,voluntary_program,1,medium
2020,IN-FAC-0000290,power_plant,CO2,1414.7,68.7,none,8300,56639,0.928,mass_balance,IN-PMT-484887,minor_violation,1,1,284,70,spcb_inventory,0,low
2024,IN-FAC-0000291,landfill,CO2,7993.0,25.3,baghouse,7641,8579,0.927,emission_factor,IN-PMT-341156,in_compliance,0,2,320,21,cpcb_ghg_reporting,0,low
2025,IN-FAC-0000292,landfill,CH4,2986.3,46.2,none,6322,9824,0.907,mass_balance,IN-PMT-179196,in_compliance,1,0,507,69,spcb_inventory,0,low
2025,IN-FAC-0000293,power_plant,CO2,3002.1,29.3,esp,3190,13851,1.002,mass_balance,IN-PMT-403130,in_compliance,1,1,1137,56,voluntary_program,0,high
2025,IN-FAC-0000294,cement,CO2,907.0,37.7,oxidation_catalyst,6397,9992,0.85,cems,IN-PMT-537787,in_compliance,0,2,514,64,cpcb_ghg_reporting,0,medium
