qol_infra_inspection_date,qol_infra_asset_type_code,qol_infra_asset_id_hash,qol_infra_condition_rating,qol_infra_work_order_count,qol_infra_mean_time_to_repair_days,qol_infra_preventive_maintenance_pct,qol_infra_pothole_reports_count,qol_infra_street_sweeping_completion_pct,qol_infra_water_main_break_count,qol_infra_sewer_overflow_count,qol_infra_signal_outage_minutes,qol_infra_graffiti_removal_days_avg,qol_infra_snow_plow_cycle_hours,qol_infra_leaf_pickup_completion_pct,qol_infra_permit_backlog_days,qol_infra_capital_project_status_code,qol_infra_service_request_backlog,qol_infra_operational_cost_inr,qol_infra_resident_report_accuracy_score
2023-06-26,DRAIN,52dd0b874d36d443,2,361,124,90.1,5351,89.46,322,164,17207,22.03,12.55,60.2,146,IN_PROGRESS,17337,39879055,91.4
2022-07-05,LIGHT,ff1e0a4f109e23c3,5,80,13,83.44,5567,35.98,216,49,8969,59.41,36.54,14.49,30,ON_HOLD,13426,66094829,95.0
2024-09-06,WATER,21dd2df95dd71670,5,280,95,58.52,1692,97.52,255,154,6465,10.52,21.24,48.36,95,COMPLETED,24160,1465161,52.2
2020-09-15,BUILD,c4317b2591af3e6b,4,188,3,19.14,5739,95.44,383,20,13730,45.5,28.95,42.19,101,ON_HOLD,21304,56407878,85.3
2022-02-22,OTHER,eab5232f7adc7a30,2,188,38,89.21,4342,39.85,339,144,12291,3.9,30.23,82.87,20,CANCELLED,22833,60561286,75.8
2021-09-22,ROAD,2ae1842c22fcc46d,2,143,71,12.43,3555,19.11,142,9,11762,30.0,42.1,96.7,136,CANCELLED,10554,58549852,49.7
2020-07-24,SIGNAL,eb69ec260113fea7,1,5,120,63.11,707,54.25,254,102,18862,24.79,29.45,75.05,77,PLANNED,8725,64763824,28.8
2021-01-03,WATER,625a4a6d5d1a200d,5,310,10,30.22,1794,68.9,225,13,13021,19.84,66.32,20.31,157,ON_HOLD,7349,23667039,43.4
2020-01-31,DRAIN,6aea484200ae0a58,5,412,165,81.18,4741,49.65,5,5,8531,50.08,50.2,95.69,63,PLANNED,2796,38686674,83.0
2020-01-21,BUILD,53061af81a8e40b1,4,259,20,96.48,3385,76.53,348,10,3588,27.09,2.57,85.2,157,IN_PROGRESS,12464,36622692,19.8
2020-08-29,SIGNAL,28f8edf3f7d14427,5,168,179,30.99,2669,21.87,385,105,1515,16.11,25.35,70.96,146,ON_HOLD,19621,27211767,24.9
2024-12-22,OTHER,02a6adfb120104ac,5,394,40,5.74,3506,67.41,165,161,10908,2.5,5.96,56.02,1,IN_PROGRESS,12869,48485769,14.0
2020-01-05,LIGHT,1e4c95fd73c7963c,3,92,170,38.5,5370,39.41,87,82,9872,34.22,64.71,73.23,40,IN_PROGRESS,12513,73141892,80.0
2019-01-31,SIGNAL,fdc77ebbb86d89a0,5,107,50,29.61,4779,83.03,135,53,2855,7.79,29.62,26.99,325,CANCELLED,623,66851586,29.4
2020-12-03,BRIDGE,720236444c97ceaf,3,426,74,9.68,2363,43.7,245,19,1329,49.85,48.12,63.37,39,ON_HOLD,14987,66423281,92.7
2022-02-23,ROAD,c7694552ee9569f2,3,321,119,40.61,4871,10.42,4,106,45,44.94,15.11,30.18,41,PLANNED,2132,47972963,44.6
2023-05-25,PARK,80919a21699229d5,1,152,102,54.91,3842,54.25,388,17,13499,19.85,45.85,95.97,66,ON_HOLD,2636,34572218,46.2
2021-11-12,ROAD,65345ac2be370f4a,2,455,158,91.02,4628,85.53,80,248,4604,55.67,31.25,19.02,227,PLANNED,12276,11575392,55.3
2024-03-31,LIGHT,ba038aaa292d6b56,3,188,129,42.3,1987,42.33,89,141,5544,55.54,59.24,63.09,333,IN_PROGRESS,7948,47395401,91.0
2024-01-26,SIGNAL,5c77c7067ecf9938,2,410,111,89.46,2262,86.67,329,13,16104,34.41,53.8,5.6,158,IN_PROGRESS,16618,73835395,43.0
2024-07-20,BRIDGE,af5dc02d97ec29b3,5,257,12,12.06,1314,10.11,350,175,6180,30.17,41.92,45.3,69,CANCELLED,6363,25792223,48.8
2022-07-12,PARK,136ce3872fd75a46,4,110,9,5.15,2220,6.64,69,218,4060,57.16,28.99,55.91,81,CANCELLED,21262,39586001,1.1
2020-04-02,ROAD,92189e7da31dc493,5,3,20,20.19,5206,53.39,242,133,8069,8.38,68.08,39.1,226,PLANNED,24535,24649908,61.4
2021-05-19,DRAIN,6c80606671a74e2c,5,457,110,44.11,3075,16.33,187,166,9000,56.53,44.97,46.37,150,IN_PROGRESS,1176,32944968,47.8
2025-08-02,BUILD,431ac7548f28c1ed,1,273,51,30.78,4159,53.76,47,45,19878,58.19,24.79,94.08,263,PLANNED,18048,30875163,74.3
2021-07-02,LIGHT,29011908b65e1ebc,4,431,73,13.95,4985,1.16,349,234,7928,22.28,55.59,85.63,362,CANCELLED,260,36859541,62.0
2023-11-16,BUILD,58fbf2f53fb96e23,1,32,55,23.2,4079,20.45,93,163,13962,50.44,14.6,25.72,289,IN_PROGRESS,23978,11458421,44.7
2019-05-20,PARK,800feaea37ede1d3,1,384,179,22.04,4063,29.1,15,5,9183,33.04,41.07,91.67,46,IN_PROGRESS,18790,25284884,55.3
2025-08-13,ROAD,df8948f0f1332675,3,297,8,66.37,2654,43.78,365,8,890,56.43,32.16,63.05,307,ON_HOLD,24255,24147689,50.3
2023-08-14,LIGHT,1ad2d82284fbfbe3,2,188,25,76.96,17,81.39,37,35,12274,23.42,3.76,34.74,62,PLANNED,22249,70661054,89.2
2023-08-19,LIGHT,65dad4dcf2342d03,4,27,94,37.94,1330,84.82,65,184,8748,45.4,37.9,0.01,143,IN_PROGRESS,2948,38079284,31.2
2019-07-27,SEWER,d4715e4f7c39ffe2,4,494,24,58.45,3460,88.02,12,114,16490,55.46,24.73,31.07,71,PLANNED,6392,42478682,16.6
2024-06-29,LIGHT,69084b80a41c2b50,5,432,59,18.1,637,13.98,121,27,11604,40.66,32.09,87.25,32,CANCELLED,14537,34459019,0.1
2020-03-18,PARK,2fb32ac2c07ffa2e,5,41,92,36.78,5611,5.97,94,164,16377,56.72,39.32,88.76,127,CANCELLED,13729,19052995,5.1
2025-05-10,WATER,9fdbb7090f48080e,5,424,141,69.41,1270,88.9,10,34,9674,13.42,61.97,57.97,197,IN_PROGRESS,23050,13115036,6.1
2024-06-10,WATER,86a797dbdc6c800e,5,244,61,95.13,4614,13.01,374,111,1621,47.36,50.57,58.92,4,IN_PROGRESS,10440,21717545,16.4
2022-05-26,PARK,76110dfb589a406c,3,104,117,84.3,5712,93.21,104,241,795,43.84,22.69,86.54,45,PLANNED,24646,13338359,51.0
2022-05-03,WATER,8d98a735ad4efda1,1,174,85,45.4,2039,30.17,37,185,13132,8.36,11.1,98.77,266,ON_HOLD,1364,1229734,99.4
2020-01-28,PARK,0bb181de3fc4ce23,1,352,36,96.53,1530,92.06,158,165,14234,29.32,58.67,31.34,48,IN_PROGRESS,11459,29193525,69.2
2026-01-31,SIGNAL,02e9840677d4d488,3,61,18,94.72,1874,94.07,14,18,778,13.05,43.61,56.26,351,IN_PROGRESS,3911,29318146,50.3
2021-09-23,DRAIN,494cf9a7cfbeca6e,5,78,51,78.26,5168,12.88,116,13,19478,47.24,57.35,48.61,90,COMPLETED,20778,61237638,70.5
2024-02-19,ROAD,70fb097b20e39210,2,253,176,47.94,2444,68.74,339,219,6766,5.35,41.3,43.97,76,COMPLETED,6155,29829343,29.4
2021-05-02,SEWER,08958836021da9cf,4,336,167,37.12,4474,82.45,74,59,4314,16.43,10.51,92.17,151,IN_PROGRESS,22899,23042872,80.7
2022-10-29,BRIDGE,7210bed371290295,5,74,172,80.19,5902,12.84,378,132,14565,59.51,43.54,86.18,323,ON_HOLD,23656,58028419,83.5
2019-08-28,SIGNAL,a84c38c4678d77c0,4,167,168,93.96,186,4.37,138,27,7694,21.72,41.3,98.31,255,IN_PROGRESS,7821,25209941,62.6
2025-08-01,SEWER,7f8dc740c45834bd,2,387,92,26.51,2437,66.39,24,64,18705,34.77,49.1,52.02,4,PLANNED,5259,20002904,44.1
2022-07-13,SEWER,aa643500fa06f656,4,466,62,51.38,2670,67.32,373,34,12551,17.99,12.34,73.26,248,COMPLETED,5443,54675370,31.4
2024-06-24,LIGHT,b3e8315c0049007b,4,56,10,45.99,3541,8.6,128,224,3450,4.88,12.92,86.79,123,ON_HOLD,9294,33006311,27.2
2021-11-22,DRAIN,a5d3eef48f2439f5,5,40,128,36.36,4579,39.9,36,207,4273,29.04,70.51,26.2,8,ON_HOLD,2377,18620693,86.5
2020-04-28,LIGHT,5b6db8855a3b1d98,3,270,89,77.22,2923,87.63,27,62,3150,11.17,1.41,5.84,217,CANCELLED,21846,37666441,88.7
2022-08-23,PARK,8a0bcc4cfec1e1af,2,48,106,10.57,1888,63.73,166,236,10484,12.79,31.01,95.84,110,CANCELLED,18393,55345958,61.2
2024-01-20,LIGHT,3e772b6b226c59d6,3,484,19,87.54,1742,56.73,238,97,3976,1.74,15.32,30.36,235,PLANNED,16946,30092663,37.1
2020-03-18,DRAIN,40a8e7d94682eee1,1,217,79,55.81,3459,43.94,33,187,10504,24.89,35.26,92.95,239,ON_HOLD,8239,54600361,26.8
2025-01-10,WATER,44bbcc20e3f5d7e4,4,174,156,40.51,5583,13.93,350,27,6482,13.48,30.62,23.68,226,CANCELLED,13074,50887260,84.9
2022-03-26,SIGNAL,9a78b5878a3f3d51,2,129,34,13.61,583,0.68,224,187,5642,12.62,15.52,84.42,8,PLANNED,9249,16814156,60.3
2020-02-11,DRAIN,2169a2bab0fb2e2c,4,195,106,36.05,387,68.28,112,73,9774,57.88,23.13,56.27,89,CANCELLED,21351,45987926,98.9
2021-05-05,PARK,b2ac4a375fbe9ada,4,149,140,4.05,306,57.19,160,185,19587,10.68,53.36,49.11,55,ON_HOLD,21314,4997791,85.4
2024-01-18,LIGHT,4a551149588490c7,3,210,89,10.93,312,59.56,320,115,421,48.77,40.39,16.9,80,COMPLETED,6245,57325811,14.1
2019-11-03,OTHER,7705513f9a276676,2,149,90,96.8,1226,70.58,73,100,18825,3.53,46.67,62.12,55,CANCELLED,8425,52817354,92.8
2026-01-04,DRAIN,c6e065409f6c53dc,2,244,105,24.83,4144,71.62,54,126,19143,14.42,18.46,68.47,200,COMPLETED,17092,55612727,63.8
2019-07-15,OTHER,a39c25d85fc81e8c,2,401,76,43.28,5833,84.94,191,92,386,27.39,66.02,76.49,247,IN_PROGRESS,12727,59183815,88.3
2022-12-31,SIGNAL,9487c270a7f3ffc6,1,86,15,76.33,5989,47.25,355,195,631,26.1,65.71,53.35,216,PLANNED,14235,42960870,72.7
2023-12-29,PARK,813bca4756a41c2b,5,393,42,11.08,3237,77.32,314,122,19392,3.24,5.44,45.15,242,PLANNED,12261,7044108,66.6
2024-03-29,BUILD,7547a46a40b08e21,3,83,131,34.82,3429,69.88,361,126,9623,26.23,16.6,19.65,220,CANCELLED,5949,74623511,52.0
2023-12-19,SEWER,c0102d29c2479606,1,375,80,91.65,3718,77.67,9,82,13489,21.65,53.77,61.02,50,ON_HOLD,20584,38230114,5.9
2023-04-01,PARK,d3edb476fdbe5847,4,37,67,99.28,5359,20.71,193,66,11040,44.56,30.21,49.23,310,PLANNED,15681,52907768,95.4
2024-05-25,LIGHT,ac3f73ca322e50bc,2,303,83,52.93,28,15.09,8,132,13900,0.36,66.6,60.57,79,CANCELLED,6637,4039296,93.4
2026-01-17,LIGHT,7e3f265431092339,3,141,50,55.1,3264,10.97,133,216,14979,11.31,14.92,37.51,288,PLANNED,2109,40941209,2.2
2021-08-13,SIGNAL,4ee4b5e9eba3d101,4,466,176,89.23,2673,48.41,212,96,18336,33.36,24.23,41.75,207,CANCELLED,13692,66742927,96.7
2019-02-06,SIGNAL,e2d097f90455a934,1,108,133,78.88,656,24.73,306,189,5632,9.86,18.95,51.93,55,COMPLETED,4283,62350313,76.5
2020-04-26,LIGHT,7eb300422668b902,3,58,35,26.18,4065,38.89,149,22,6623,41.2,49.51,71.32,74,COMPLETED,17941,32434662,74.1
2022-03-21,SIGNAL,562ca38da58b2da8,5,32,155,86.96,4312,18.11,177,150,6271,8.9,3.59,82.51,39,CANCELLED,15508,20041105,8.2
2022-01-04,WATER,26785bbc8f66d973,4,360,166,17.18,667,82.21,108,238,13947,31.87,12.2,3.04,325,IN_PROGRESS,17017,32842423,79.0
2021-01-29,PARK,bb667e7e7a8abe2a,3,231,109,61.28,3547,45.25,3,234,3585,5.19,71.05,56.85,24,COMPLETED,18626,7099190,90.9
2024-03-10,WATER,37cca4036b0fba14,5,484,32,85.04,2166,22.48,145,122,4136,16.28,37.06,38.29,153,CANCELLED,23923,46082652,27.6
2024-11-24,OTHER,f0804d0ac9e61f0c,5,83,16,41.89,2495,25.03,324,41,2833,13.87,58.57,91.82,75,ON_HOLD,2364,35101466,10.0
2023-02-01,PARK,13b558c6bc92f161,1,183,164,25.74,5623,13.43,166,175,15091,23.48,66.83,52.15,145,CANCELLED,19693,50003741,76.9
2023-06-07,ROAD,659faf26ad33a438,2,117,18,30.56,3130,84.96,337,94,4265,22.13,16.02,42.76,225,ON_HOLD,3079,24006724,96.8
2024-03-07,SIGNAL,18ef37b2ececc40f,1,450,6,7.08,3757,21.92,247,220,2462,47.79,31.26,99.28,13,IN_PROGRESS,14520,74731033,17.8
2024-06-08,PARK,a06046bfdeea70c2,5,249,117,41.5,1524,94.07,266,90,2360,20.44,69.13,75.65,337,CANCELLED,4285,57683180,46.6
2023-10-26,OTHER,174ed86300ce7074,4,293,7,17.53,2693,35.87,44,139,17706,38.22,52.82,18.05,293,ON_HOLD,9322,69066375,63.1
2020-12-05,BRIDGE,b87d8ad2978cbdc0,3,496,116,92.32,166,89.76,324,84,7412,26.38,59.71,19.94,257,COMPLETED,23095,28764031,87.0
2019-02-09,BRIDGE,768078008c364307,3,452,159,29.44,3862,38.72,208,223,11880,12.12,71.32,51.96,209,IN_PROGRESS,21134,37959893,2.0
2025-10-18,BUILD,c12f6acf946b10dd,1,177,160,15.54,2844,75.91,143,182,16620,55.31,31.59,61.38,363,COMPLETED,8517,72760495,15.2
2022-08-02,WATER,da8ec4df2aeed7e2,3,399,164,73.9,1348,57.71,48,150,11610,57.01,24.43,63.21,257,PLANNED,11329,66250659,69.9
2021-05-14,SIGNAL,90dc5e9a472089c6,4,352,37,11.2,3024,78.19,67,32,3734,39.42,33.17,72.66,112,CANCELLED,11217,72960847,4.4
2024-03-11,OTHER,19c55900b5114b4d,4,418,115,10.2,5066,67.03,68,74,9046,22.57,8.39,89.19,50,ON_HOLD,19050,479782,59.4
2023-12-31,DRAIN,f0e94153feeb8368,2,229,158,74.5,4082,88.35,396,101,5052,34.54,63.13,93.07,150,IN_PROGRESS,15242,73053770,46.5
2021-09-16,SIGNAL,06f804e5e19e6a53,3,190,109,91.54,152,74.5,12,249,1722,50.38,19.59,41.62,298,IN_PROGRESS,5494,68317820,43.3
2021-03-11,SEWER,3f5e3d4c9332d115,1,178,137,23.9,3086,7.97,51,8,7890,55.63,0.9,60.3,175,IN_PROGRESS,20077,74745592,46.4
2023-04-05,ROAD,2ef898262340250e,2,362,126,75.2,2471,65.74,377,172,7076,35.89,58.36,59.85,69,PLANNED,22946,47815359,26.1
2024-01-05,SEWER,65d7656a5de34b15,3,191,44,38.39,2801,46.69,232,184,3183,37.71,46.63,32.51,134,COMPLETED,15220,69560108,46.3
2024-08-30,OTHER,a8c5857869c0f256,2,111,115,15.8,3042,50.66,103,95,8803,41.98,14.58,44.97,236,PLANNED,13625,71795069,54.8
2023-02-27,BRIDGE,d5172ff20bb153bc,5,248,53,99.02,4020,8.29,236,106,325,34.47,53.48,24.04,360,COMPLETED,19469,29692283,0.9
2022-06-19,OTHER,1cf4ce1187f42c8b,5,417,180,70.7,1620,89.31,373,211,9379,4.5,61.76,16.54,157,IN_PROGRESS,7891,9602201,95.1
2019-03-21,PARK,25596030eeacf743,4,128,82,99.36,3912,7.15,8,209,11244,35.06,51.59,0.53,146,COMPLETED,24162,48815455,87.9
2025-01-17,PARK,4543a66fe3a7efa3,4,76,69,4.89,927,23.22,146,51,4013,8.49,8.83,96.99,322,IN_PROGRESS,2500,71483176,32.1
2020-03-06,WATER,cfec8ae6a53bb58f,2,397,145,85.45,3733,10.96,224,206,17719,45.68,1.48,17.09,48,PLANNED,24465,11591500,50.9
2020-10-02,DRAIN,9ed3eb657bf6c9da,5,225,108,20.67,4042,83.98,302,45,2166,51.96,8.76,77.52,307,COMPLETED,12508,10118172,81.0
2024-01-29,SEWER,33b6dffe149a616d,5,386,24,21.53,2605,14.18,259,221,4993,55.1,28.77,77.91,305,IN_PROGRESS,9272,3385951,28.3
2025-11-19,BUILD,9cde9c305aa314bf,3,473,117,24.82,2288,90.22,49,44,11686,11.64,51.69,93.4,2,COMPLETED,9959,41172335,12.8
2020-12-08,ROAD,047eda8fb938f935,2,483,142,8.2,5907,72.43,46,165,13405,6.32,36.94,83.46,108,CANCELLED,20257,87301,13.5
2019-01-10,SEWER,cdb3b18c50ff326a,2,141,122,55.32,4548,35.63,196,104,11263,29.63,4.49,95.13,273,PLANNED,18423,37708929,41.2
2020-02-12,BRIDGE,7cf21564e904be7c,2,178,96,46.09,5400,53.16,345,17,8680,57.93,71.43,2.61,277,IN_PROGRESS,1076,29810281,90.4
2022-01-12,BRIDGE,defbd638a4e003a9,5,440,75,25.55,1047,78.54,20,183,16450,23.94,24.43,46.83,75,CANCELLED,1545,9482653,72.9
2019-08-12,BUILD,f9f289ab32f71c7f,4,75,98,60.3,39,56.08,75,243,16290,18.31,14.72,53.68,79,CANCELLED,11342,74092119,98.4
2021-12-21,LIGHT,91da42fdbeeafbe1,4,456,126,60.61,5582,61.9,318,152,2747,0.66,54.01,76.21,43,COMPLETED,19627,31686436,49.6
2022-12-09,OTHER,0ce0b2b01e826064,5,6,27,47.21,3969,65.3,265,236,8562,51.5,21.01,86.09,20,CANCELLED,3399,2446207,53.5
2020-09-16,PARK,f4c28ab4bf3fc9d0,2,455,97,87.48,3024,96.8,281,64,7570,23.46,68.26,89.59,149,CANCELLED,11843,30218345,52.2
2019-12-06,BRIDGE,8ec004e2be38a948,1,155,141,81.46,5293,85.83,269,61,12512,33.35,26.19,72.27,359,IN_PROGRESS,2725,31914872,12.9
2024-01-22,BRIDGE,476f32a74bc124f1,5,205,105,43.54,3412,72.15,63,78,962,44.71,15.02,10.25,50,COMPLETED,1758,35620611,28.6
2024-08-17,SIGNAL,b4862a58a59fb55a,5,375,72,34.29,5669,7.05,255,64,17532,31.32,43.16,10.07,52,IN_PROGRESS,23587,57306154,40.1
2025-06-12,SIGNAL,ee60be1c03bab7d2,1,292,104,58.14,2638,67.97,343,145,17467,13.75,24.82,95.42,163,CANCELLED,5265,31584629,24.9
2021-12-05,BRIDGE,9b8aef8dc00a5c3c,5,473,67,30.62,4007,28.31,367,199,10647,37.51,49.77,38.4,68,IN_PROGRESS,21828,71256366,62.6
2020-03-01,SIGNAL,ae94801cd29afcbd,2,401,16,96.26,1568,1.54,330,234,2929,39.5,37.15,44.15,210,COMPLETED,7437,35731003,30.8
2024-01-17,DRAIN,db02f1a5a80a2158,3,147,106,67.7,250,66.74,210,156,8793,10.75,43.33,42.13,363,ON_HOLD,11305,69415437,46.8
2019-08-02,SEWER,811aef1a62325f9c,1,418,162,72.02,2536,67.48,180,24,9269,46.67,37.27,37.33,83,ON_HOLD,16902,8043942,96.1
2020-07-09,LIGHT,52a93907be7223ec,1,126,48,56.46,2575,27.29,194,160,4826,46.72,28.56,48.11,187,ON_HOLD,22092,14674201,77.4
2024-04-02,BUILD,52faae064a5c1a17,2,244,178,83.58,818,30.1,344,222,19869,56.55,59.65,27.73,346,PLANNED,9785,61996853,67.0
2019-11-14,WATER,53c4ba75e7fbc0d3,5,248,121,68.48,2450,79.94,193,27,17091,20.39,23.16,62.73,30,IN_PROGRESS,7069,1131778,21.1
2026-02-08,SEWER,04be4faa6a65a244,4,185,79,97.1,1935,4.68,56,174,8397,16.95,8.16,83.78,41,COMPLETED,4644,22657382,43.7
2020-12-16,WATER,602ab4f46ddd3793,4,308,178,87.17,3048,15.89,77,19,11694,43.71,47.1,95.36,68,IN_PROGRESS,20466,74253952,69.1
2024-04-18,DRAIN,765e010f0783423e,5,210,126,96.84,2189,87.37,235,239,18824,45.32,36.04,31.86,248,COMPLETED,17536,73428218,9.7
2021-02-02,PARK,862513cf72d3f880,2,176,81,50.37,392,46.11,366,170,7654,2.68,3.93,57.96,65,ON_HOLD,23304,29010780,32.0
2022-09-03,BUILD,d8e4c819f05dddea,5,63,98,25.92,3968,84.81,136,117,14573,56.25,32.0,96.35,10,COMPLETED,20509,48762024,47.7
2019-12-06,PARK,af58a267eedccc8a,2,75,144,17.12,2857,18.01,77,124,15956,14.72,17.98,68.17,11,PLANNED,1276,1998884,96.8
2021-04-09,SEWER,ac879916e45b9c26,3,462,172,97.18,1129,70.9,276,171,3730,4.78,49.76,72.61,341,COMPLETED,12039,46118581,82.6
2019-12-05,PARK,7967100b87c9f1ed,5,375,73,42.87,3247,17.3,267,200,4855,23.47,49.47,12.66,337,CANCELLED,12065,50208607,21.0
2019-01-02,ROAD,366127c0f736f49a,5,354,50,59.75,1335,70.96,216,98,5734,52.53,54.93,81.91,288,CANCELLED,19872,55969204,25.8
2021-02-08,PARK,7d7ba6d5460f55bf,5,234,24,8.75,1719,3.14,49,146,19055,50.93,30.81,18.74,173,COMPLETED,19158,23635890,5.4
2025-11-01,ROAD,83c90e8b715cfdcc,5,250,128,40.81,3573,43.94,75,158,13075,28.86,71.23,98.52,169,ON_HOLD,16484,43631258,23.4
2022-10-05,SIGNAL,0d9cead966dc0778,3,358,126,23.5,4904,93.94,203,5,3818,24.17,34.13,21.83,80,COMPLETED,13419,14654972,39.6
2025-01-13,PARK,62d0f21069c7fb21,2,261,89,91.62,153,65.79,380,167,6403,3.84,33.3,25.99,141,CANCELLED,13563,7958353,61.8
2020-07-28,BUILD,c3839cfac981317e,5,405,73,33.38,3709,66.51,21,196,21,12.23,12.8,6.69,205,CANCELLED,12772,42625380,1.4
2021-05-20,SEWER,fd5b4c217e60de23,3,285,6,21.39,4720,79.29,211,79,18741,53.5,24.21,21.19,286,COMPLETED,10515,41944686,57.6
2025-10-21,SEWER,a909798543c1eff2,3,123,104,37.04,4381,58.98,226,2,11607,21.4,69.77,62.6,272,ON_HOLD,2842,17938287,11.0
2020-03-23,PARK,be4e150296e967a6,5,129,4,7.25,2584,3.27,242,87,19506,40.2,62.16,5.88,133,COMPLETED,5660,72212691,94.4
2023-12-13,ROAD,34fb8e9b692ebca0,5,406,160,89.31,4831,91.48,82,147,12725,29.71,37.22,97.43,314,COMPLETED,22814,34663583,9.0
2022-10-23,LIGHT,e3baa3431af7ae9c,1,490,150,39.54,1935,17.18,27,110,138,28.77,8.53,42.88,147,COMPLETED,23323,29215951,68.7
2020-04-11,WATER,44d4c98a1fe1d60d,1,354,140,87.17,3779,41.03,310,32,14454,37.19,12.36,17.21,151,COMPLETED,4879,66039474,65.7
2023-03-26,WATER,f4ebc55453e86b32,5,75,111,98.95,255,35.25,263,211,9281,45.33,19.94,56.52,237,CANCELLED,21417,58634618,32.8
2023-04-09,BUILD,dff1a1fbd2ba01b5,4,246,10,23.95,3818,39.46,267,208,15372,27.43,14.87,72.93,8,PLANNED,21187,51250007,87.6
2023-04-29,PARK,4d31509e67ae25fe,2,453,43,16.45,4645,15.35,276,19,15306,48.05,39.03,40.71,328,CANCELLED,20897,50944216,86.9
2022-10-14,OTHER,c13226032bd793ca,4,472,91,1.97,4931,63.61,227,71,8525,23.82,9.51,1.81,102,PLANNED,1620,20876965,52.5
2021-05-30,DRAIN,00f4da744774a344,4,274,172,23.64,2182,61.6,41,33,5184,22.18,27.42,50.05,123,COMPLETED,17379,14902164,45.6
2021-06-29,WATER,ca0c7b4b2212ce6f,2,101,27,2.22,1470,85.87,256,169,19090,3.36,60.38,2.51,296,COMPLETED,18374,52348494,2.2
2022-10-12,WATER,131954358aeec3cd,1,19,149,2.82,1124,54.7,58,157,17970,24.1,14.89,96.66,280,PLANNED,21909,62446243,26.5
2024-08-04,SIGNAL,fe49e164374d7ac5,3,383,64,64.59,1404,8.77,49,149,4152,20.31,62.18,87.36,10,COMPLETED,1356,71806577,92.4
2025-11-07,LIGHT,0d4bbe24420d59fb,1,20,15,78.83,3741,18.4,41,175,15503,9.02,40.75,7.66,132,IN_PROGRESS,1769,30176961,77.0
2020-06-14,BRIDGE,85ce502ecc6ff075,1,452,94,44.0,4309,74.37,13,14,17285,28.9,61.42,1.44,34,ON_HOLD,15109,61300084,33.2
2024-04-20,LIGHT,bb9b7d15460d5171,3,311,146,24.31,4505,98.12,119,185,1723,18.61,35.84,59.38,289,COMPLETED,40,32615132,34.1
2022-01-25,SIGNAL,832b0a5f45df5cbe,3,173,153,38.07,2825,64.92,37,219,4701,32.71,15.79,64.02,328,COMPLETED,16969,17856395,83.6
2024-01-14,SIGNAL,937fe86202af88cd,3,29,80,65.78,3090,83.41,193,241,9498,29.01,66.92,41.66,302,PLANNED,7245,4167888,83.3
2025-02-10,BRIDGE,1d6a510a5d663f4c,5,421,19,23.2,1327,80.97,234,49,1866,0.58,67.41,34.05,57,PLANNED,4699,42543130,64.7
2024-07-30,BUILD,2e12335d2468d329,3,168,119,19.93,5200,76.5,370,197,433,40.46,12.61,4.04,327,PLANNED,81,17690591,30.2
2020-10-15,LIGHT,ad310c43560740e4,5,100,47,87.69,69,91.71,195,138,6237,55.97,63.62,22.63,127,IN_PROGRESS,14664,53785327,81.3
2019-07-03,DRAIN,b4aa04c83cda5132,2,87,117,98.25,859,93.87,332,57,15967,38.82,28.95,37.47,141,PLANNED,13004,57687044,29.7
2020-09-05,ROAD,ef5452cfbee2b3f8,3,46,56,48.91,2809,21.93,43,75,10198,42.03,66.02,93.12,151,IN_PROGRESS,4010,46488307,6.9
2020-05-30,SEWER,a14d6ebf5843d716,5,354,45,19.88,5992,49.79,73,165,16924,31.76,18.09,95.39,143,PLANNED,9606,40659191,16.6
2023-05-16,OTHER,c340946dad575198,2,397,122,88.14,5877,24.77,309,73,8517,0.44,51.84,22.41,299,IN_PROGRESS,9010,47652483,19.1
2022-11-02,SEWER,3a05e1fb3c367ca1,1,379,38,38.93,4936,9.34,350,228,10352,1.35,31.02,96.99,225,IN_PROGRESS,5299,43018564,42.7
2020-10-27,BRIDGE,4217c2c61ffed8b2,1,222,132,51.22,3152,84.3,38,160,19597,31.63,30.81,31.44,91,PLANNED,11226,54722975,48.6
2020-08-05,OTHER,d33b9636b0fd3069,3,377,23,77.62,717,74.43,96,131,3967,3.06,69.74,49.29,55,IN_PROGRESS,12009,420031,0.6
2023-02-08,BRIDGE,cda971f6b86cbaac,5,445,137,49.71,4038,99.48,117,17,16497,23.57,37.15,6.0,131,ON_HOLD,5853,48583854,89.4
2021-04-21,LIGHT,9f8bbb5ba47ee0dd,1,168,159,12.34,3089,5.23,312,211,4609,8.09,11.82,76.23,143,IN_PROGRESS,12538,66543926,69.2
2025-09-02,OTHER,3a591589f05bab8d,1,203,78,73.46,4183,1.64,274,158,2210,5.1,21.69,92.54,164,CANCELLED,19607,51410568,75.4
2019-04-19,DRAIN,19fb5ea78e64e90d,5,493,172,48.48,2262,51.24,379,11,17288,8.98,54.51,95.85,108,IN_PROGRESS,13649,9357280,32.8
2023-11-23,SIGNAL,16caf1d7af279b8c,2,262,132,69.95,1667,4.71,117,137,5425,45.25,63.67,36.26,148,PLANNED,21400,26748599,75.6
2019-03-27,OTHER,b59ec38f2b38d12c,3,291,10,6.36,4259,9.74,33,59,503,14.64,38.18,4.59,266,PLANNED,16195,71820306,0.6
