imm_border_encounter_date,imm_border_sector_code,imm_border_processing_facility_id,imm_border_encounter_type_code,imm_border_single_adult_flag,imm_border_family_unit_flag,imm_border_unaccompanied_child_flag,imm_border_country_of_origin_code,imm_border_repeat_encounter_flag,imm_border_prior_removal_flag,imm_border_credible_fear_claim_flag,imm_border_asylum_referral_flag,imm_border_expedited_removal_flag,imm_border_parole_granted_flag,imm_border_detention_length_days,imm_border_alternatives_to_detention_flag,imm_border_court_notice_issued_flag,imm_border_case_outcome_code,imm_border_resource_load_index,imm_border_policy_regime_code
2019-02-25,BSF_EAST,PF0153,RESCUE,0,0,0,BTN,0,1,0,1,1,0,10,0,0,VOLUNTARY_RETURN,0.89,PR2024
2023-11-01,STATE_POLICE,PF0044,ENTRY_REFUSED,0,0,1,CHN,0,1,0,1,1,1,328,0,1,VOLUNTARY_RETURN,1.73,PR2024
2022-03-28,IB,PF0095,ENTRY_REFUSED,1,0,0,GBR,0,1,1,0,0,0,26,0,0,PENDING,1.15,PR2020
2021-05-18,BSF_EAST,PF0047,APPREHENSION,1,0,0,PAK,0,1,1,1,1,1,269,1,1,PENDING,0.89,PR2019
2024-06-01,BSF_WEST,PF0084,HUMANITARIAN_ASSIST,1,0,0,BTN,1,1,0,0,0,1,98,1,0,RELEASED,1.63,PR2020
2020-11-13,SSB_NEPAL,PF0154,RESCUE,1,1,0,PAK,0,0,1,1,1,1,125,1,1,PENDING,0.4,PR2021
2025-03-13,BSF_EAST,PF0296,INTEL_INTERCEPT,0,1,1,ARE,0,1,1,1,0,1,211,1,0,VOLUNTARY_RETURN,2.02,PR2024
2023-01-01,BSF_WEST,PF0106,RESCUE,1,0,1,LKA,1,1,1,1,1,1,121,0,1,PENDING,1.41,PR2021
2019-05-26,BSF_EAST,PF0095,APPREHENSION,1,1,0,SAU,1,1,0,0,0,0,351,0,0,REMOVED,0.67,PR2020
2024-05-28,ITBP_NORTH,PF0209,APPREHENSION,1,0,1,CHN,0,1,1,0,1,1,74,1,0,REMOVED,1.14,PR2025
2023-03-12,ITBP_NORTH,PF0171,HUMANITARIAN_ASSIST,0,0,1,NGA,0,1,1,1,0,0,4,0,0,PENDING,0.5,PR2021
2023-12-26,BSF_WEST,PF0279,ENTRY_REFUSED,1,0,1,USA,1,0,0,1,0,0,157,1,0,TRANSFERRED,1.62,PR2019
2024-12-11,BSF_EAST,PF0300,HUMANITARIAN_ASSIST,1,1,1,FRA,0,1,1,0,0,0,235,0,1,PENDING,1.74,PR2021
2025-07-07,BSF_EAST,PF0170,APPREHENSION,0,0,1,LKA,1,0,1,0,1,1,202,0,0,RELEASED,1.13,PR2024
2020-08-27,COAST_GUARD,PF0268,RESCUE,1,1,0,IND,1,1,0,1,1,0,207,1,1,VOLUNTARY_RETURN,0.98,PR2021
2025-02-14,IB,PF0164,ENTRY_REFUSED,1,0,1,AFG,1,1,1,0,0,0,280,0,1,VOLUNTARY_RETURN,2.15,PR2025
2023-05-26,STATE_POLICE,PF0079,ENTRY_REFUSED,1,0,0,BTN,1,0,1,0,1,1,361,0,0,PENDING,1.52,PR2025
2019-05-24,STATE_POLICE,PF0216,ENTRY_REFUSED,0,1,0,LKA,0,0,0,1,1,1,280,0,0,TRANSFERRED,1.73,PR2022
2023-03-28,BSF_EAST,PF0081,RESCUE,1,1,0,KEN,1,1,1,1,1,1,330,1,0,VOLUNTARY_RETURN,0.49,PR2019
2024-06-10,SSB_NEPAL,PF0120,ENTRY_REFUSED,1,1,1,ARE,1,1,1,0,0,1,61,0,1,TRANSFERRED,1.84,PR2024
2022-10-17,ITBP_NORTH,PF0101,OVERSTAY_ACTION,0,0,1,BGD,0,0,0,0,0,0,320,0,1,VOLUNTARY_RETURN,1.22,PR2021
2023-12-25,BSF_EAST,PF0283,OVERSTAY_ACTION,0,0,0,PAK,1,1,0,1,0,1,224,1,1,REMOVED,1.04,PR2024
2024-10-20,IB,PF0148,RESCUE,0,1,0,SAU,1,0,0,1,1,0,256,0,0,RELEASED,2.34,PR2020
2020-09-13,SSB_NEPAL,PF0018,INTEL_INTERCEPT,0,1,0,SGP,1,1,0,0,1,0,115,0,1,VOLUNTARY_RETURN,0.32,PR2021
2021-08-03,STATE_POLICE,PF0253,HUMANITARIAN_ASSIST,1,1,0,ARE,1,0,0,1,1,1,174,0,1,PENDING,0.65,PR2023
2022-07-29,IB,PF0265,INTEL_INTERCEPT,1,0,0,MMR,1,1,0,1,1,1,328,1,1,REMOVED,1.06,PR2023
2022-12-18,BSF_WEST,PF0202,ENTRY_REFUSED,0,1,1,MDV,0,1,0,1,0,1,282,1,0,TRANSFERRED,0.95,PR2024
2024-03-16,ITBP_NORTH,PF0118,RESCUE,0,1,1,IND,0,0,0,0,1,0,293,0,1,RELEASED,1.37,PR2019
2025-10-22,BSF_WEST,PF0123,ENTRY_REFUSED,1,0,0,KEN,1,0,1,1,1,1,295,1,0,TRANSFERRED,1.12,PR2023
2019-06-08,STATE_POLICE,PF0025,ENTRY_REFUSED,0,1,1,CHN,0,1,0,0,0,1,208,1,0,TRANSFERRED,2.01,PR2025
2024-04-01,STATE_POLICE,PF0059,OVERSTAY_ACTION,0,0,0,USA,0,0,0,1,1,1,139,0,0,VOLUNTARY_RETURN,1.97,PR2023
2022-09-12,BSF_EAST,PF0274,APPREHENSION,1,1,0,CAN,1,1,1,1,1,1,65,1,0,REMOVED,1.98,PR2021
2020-09-16,BSF_WEST,PF0047,RESCUE,0,0,1,RUS,1,0,0,0,1,0,199,1,0,RELEASED,1.05,PR2019
2019-12-04,STATE_POLICE,PF0022,APPREHENSION,1,0,1,GBR,1,0,0,0,0,0,32,0,1,REMOVED,1.14,PR2022
2023-07-13,IB,PF0139,OVERSTAY_ACTION,1,0,1,IND,1,1,0,0,1,1,140,1,1,REMOVED,1.86,PR2021
2022-01-12,ITBP_NORTH,PF0107,APPREHENSION,0,0,0,RUS,1,0,0,1,0,1,42,1,1,VOLUNTARY_RETURN,0.49,PR2022
2023-11-15,BSF_WEST,PF0198,HUMANITARIAN_ASSIST,0,0,1,BTN,1,1,1,0,1,1,148,1,1,TRANSFERRED,2.16,PR2020
2020-11-06,IB,PF0216,OVERSTAY_ACTION,0,1,1,KEN,0,1,0,1,0,1,210,0,1,REMOVED,1.44,PR2024
2020-01-04,BSF_WEST,PF0294,HUMANITARIAN_ASSIST,1,1,0,AFG,0,0,0,0,0,0,285,0,0,TRANSFERRED,2.15,PR2025
2022-04-18,BSF_WEST,PF0049,INTEL_INTERCEPT,0,1,1,GBR,0,1,0,0,0,1,275,0,1,REMOVED,2.03,PR2023
2023-01-11,SSB_NEPAL,PF0105,OVERSTAY_ACTION,0,0,0,MDV,1,0,0,1,0,1,81,0,1,RELEASED,1.06,PR2021
2022-06-09,SSB_NEPAL,PF0145,RESCUE,1,1,0,LKA,1,1,1,1,1,1,212,1,0,PENDING,0.43,PR2019
2022-09-10,BSF_EAST,PF0057,INTEL_INTERCEPT,1,1,0,AFG,1,0,0,0,0,0,119,1,0,PENDING,2.32,PR2023
2020-10-31,BSF_WEST,PF0014,ENTRY_REFUSED,0,0,1,NPL,1,0,1,1,1,0,262,1,0,PENDING,0.99,PR2020
2023-06-20,SSB_NEPAL,PF0008,RESCUE,1,1,0,BGD,1,0,0,0,0,1,196,0,0,VOLUNTARY_RETURN,1.06,PR2024
2022-06-08,ITBP_NORTH,PF0184,RESCUE,1,1,0,RUS,0,1,1,0,0,1,264,1,1,VOLUNTARY_RETURN,2.29,PR2023
2019-11-20,ITBP_NORTH,PF0023,HUMANITARIAN_ASSIST,0,0,0,JPN,0,0,0,0,0,0,44,1,0,TRANSFERRED,2.31,PR2025
2024-07-01,STATE_POLICE,PF0044,RESCUE,1,1,1,PAK,1,0,0,0,1,1,17,0,1,VOLUNTARY_RETURN,0.8,PR2025
2021-04-06,BSF_WEST,PF0066,APPREHENSION,0,0,1,NGA,0,1,1,0,0,1,302,1,1,PENDING,0.4,PR2023
2025-04-30,BSF_EAST,PF0259,APPREHENSION,1,0,0,KEN,0,0,0,0,0,1,113,0,1,VOLUNTARY_RETURN,0.2,PR2022
2020-03-25,STATE_POLICE,PF0069,ENTRY_REFUSED,0,0,0,RUS,0,1,0,0,0,1,0,0,0,PENDING,1.21,PR2025
2020-07-02,SSB_NEPAL,PF0082,APPREHENSION,0,0,1,GBR,0,0,1,1,1,0,236,0,1,REMOVED,1.51,PR2020
2023-06-23,STATE_POLICE,PF0001,RESCUE,0,0,0,BGD,0,1,0,1,1,0,333,1,0,PENDING,0.82,PR2019
2022-08-28,SSB_NEPAL,PF0277,HUMANITARIAN_ASSIST,1,1,0,ETH,0,0,0,1,0,0,327,0,0,PENDING,0.8,PR2025
2024-10-13,SSB_NEPAL,PF0083,OVERSTAY_ACTION,1,0,1,PAK,1,1,0,0,0,1,308,1,1,RELEASED,1.02,PR2023
2023-06-27,STATE_POLICE,PF0102,ENTRY_REFUSED,1,1,1,JPN,0,0,1,0,1,0,36,1,1,RELEASED,0.81,PR2023
2025-10-09,BSF_EAST,PF0226,ENTRY_REFUSED,0,0,0,AFG,1,0,1,1,0,0,19,1,0,RELEASED,2.17,PR2024
2020-09-15,COAST_GUARD,PF0287,RESCUE,0,1,0,CAN,0,0,0,0,0,0,350,1,1,RELEASED,1.68,PR2025
2019-12-19,SSB_NEPAL,PF0141,INTEL_INTERCEPT,1,0,0,MMR,1,0,1,1,1,0,185,0,1,PENDING,2.11,PR2019
2021-10-04,IB,PF0014,APPREHENSION,0,0,0,DEU,1,0,1,0,0,0,119,0,1,TRANSFERRED,2.18,PR2019
2022-03-06,BSF_WEST,PF0269,INTEL_INTERCEPT,0,0,0,BTN,1,1,1,1,1,0,40,0,0,RELEASED,1.2,PR2025
2019-05-16,SSB_NEPAL,PF0142,RESCUE,1,0,0,NPL,0,1,1,0,0,0,299,1,1,VOLUNTARY_RETURN,1.3,PR2021
2021-10-07,SSB_NEPAL,PF0094,INTEL_INTERCEPT,0,0,1,CAN,0,1,0,0,1,1,234,0,0,VOLUNTARY_RETURN,2.45,PR2021
2024-03-12,COAST_GUARD,PF0100,RESCUE,1,0,0,CHN,1,0,0,0,1,1,80,1,0,VOLUNTARY_RETURN,2.08,PR2025
2019-11-06,STATE_POLICE,PF0070,APPREHENSION,1,1,0,NGA,1,1,1,1,0,0,26,1,0,PENDING,2.04,PR2023
2023-06-09,IB,PF0126,APPREHENSION,0,0,1,SGP,0,1,1,1,0,1,20,1,0,REMOVED,1.54,PR2021
2023-01-01,BSF_WEST,PF0188,ENTRY_REFUSED,1,0,1,CAN,1,1,0,0,0,0,295,1,0,REMOVED,1.26,PR2023
2019-06-05,BSF_WEST,PF0070,INTEL_INTERCEPT,1,1,0,NGA,0,0,1,0,1,1,245,0,0,RELEASED,2.26,PR2019
2023-06-25,IB,PF0269,INTEL_INTERCEPT,0,0,0,MDV,1,1,0,0,0,0,43,0,0,VOLUNTARY_RETURN,2.05,PR2021
2021-08-19,BSF_WEST,PF0135,INTEL_INTERCEPT,1,1,1,GBR,0,1,0,1,1,0,364,1,0,RELEASED,1.39,PR2024
2020-01-01,SSB_NEPAL,PF0109,INTEL_INTERCEPT,1,0,0,DEU,0,1,0,1,1,0,345,0,0,PENDING,0.82,PR2020
2022-06-14,SSB_NEPAL,PF0149,HUMANITARIAN_ASSIST,0,0,1,PAK,0,0,0,0,0,1,171,0,1,VOLUNTARY_RETURN,0.54,PR2020
2022-06-14,ITBP_NORTH,PF0102,OVERSTAY_ACTION,0,0,0,BGD,1,0,0,0,0,1,260,0,1,RELEASED,1.47,PR2019
2019-12-04,COAST_GUARD,PF0142,ENTRY_REFUSED,1,1,1,USA,0,1,0,1,0,0,352,0,1,TRANSFERRED,0.88,PR2023
2020-04-16,STATE_POLICE,PF0259,ENTRY_REFUSED,1,1,1,BGD,1,1,0,1,0,1,196,1,0,PENDING,0.81,PR2020
2022-12-09,IB,PF0171,OVERSTAY_ACTION,1,0,1,ETH,1,1,0,0,0,0,219,1,1,PENDING,0.44,PR2021
2019-10-16,BSF_WEST,PF0227,HUMANITARIAN_ASSIST,0,0,0,LKA,0,0,1,0,0,1,148,0,0,PENDING,0.28,PR2022
2020-01-09,BSF_WEST,PF0012,INTEL_INTERCEPT,1,0,1,DEU,1,0,0,0,0,0,7,1,0,TRANSFERRED,2.0,PR2023
2023-06-19,ITBP_NORTH,PF0055,OVERSTAY_ACTION,1,0,0,AFG,1,0,1,1,0,0,321,0,0,REMOVED,0.45,PR2021
2022-02-19,SSB_NEPAL,PF0246,HUMANITARIAN_ASSIST,0,1,0,USA,1,1,1,0,1,1,164,0,0,REMOVED,2.24,PR2023
2025-07-22,IB,PF0091,INTEL_INTERCEPT,1,0,1,RUS,1,0,1,0,1,0,107,1,1,TRANSFERRED,0.69,PR2024
2019-02-05,IB,PF0187,OVERSTAY_ACTION,0,0,0,MMR,1,0,1,1,1,0,315,1,0,REMOVED,1.95,PR2024
2020-12-25,ITBP_NORTH,PF0189,ENTRY_REFUSED,0,0,1,PAK,1,0,1,0,0,0,148,0,0,TRANSFERRED,2.09,PR2021
2023-01-16,IB,PF0298,OVERSTAY_ACTION,0,1,1,AUS,0,1,0,0,1,0,218,0,0,RELEASED,2.02,PR2025
2025-11-11,ITBP_NORTH,PF0172,HUMANITARIAN_ASSIST,0,1,1,MDV,1,0,0,0,1,1,248,0,1,TRANSFERRED,2.21,PR2019
2021-06-09,SSB_NEPAL,PF0069,RESCUE,1,1,1,MDV,1,1,0,1,0,0,273,1,0,REMOVED,0.98,PR2019
2022-11-01,BSF_EAST,PF0278,INTEL_INTERCEPT,0,0,0,ETH,0,1,1,0,1,1,316,1,0,TRANSFERRED,2.47,PR2019
2023-05-16,STATE_POLICE,PF0084,OVERSTAY_ACTION,0,0,0,SAU,0,0,0,1,1,1,196,1,0,TRANSFERRED,0.84,PR2019
2022-04-26,IB,PF0088,INTEL_INTERCEPT,0,1,0,LKA,1,0,1,0,1,0,161,1,0,VOLUNTARY_RETURN,2.35,PR2021
2021-10-23,COAST_GUARD,PF0148,APPREHENSION,0,0,1,IND,1,1,0,0,0,0,337,0,1,TRANSFERRED,1.21,PR2020
2019-01-06,BSF_EAST,PF0254,INTEL_INTERCEPT,1,1,0,CHN,0,1,1,0,0,0,98,0,1,REMOVED,0.33,PR2021
2023-12-01,BSF_EAST,PF0221,OVERSTAY_ACTION,1,1,0,ARE,0,0,1,1,0,1,89,1,1,PENDING,2.01,PR2021
2019-11-05,COAST_GUARD,PF0234,INTEL_INTERCEPT,0,1,1,SGP,0,0,1,1,0,0,156,1,1,RELEASED,2.01,PR2022
2025-08-03,BSF_EAST,PF0024,HUMANITARIAN_ASSIST,1,0,1,IND,1,1,0,1,1,1,347,0,1,TRANSFERRED,0.65,PR2022
2024-02-06,SSB_NEPAL,PF0251,RESCUE,0,1,1,USA,0,0,1,0,1,0,197,0,0,REMOVED,2.09,PR2024
2025-12-30,BSF_EAST,PF0098,RESCUE,0,0,0,LKA,1,1,0,0,1,0,89,1,0,REMOVED,0.56,PR2025
2025-11-17,IB,PF0214,OVERSTAY_ACTION,1,0,1,ETH,0,1,0,0,1,1,313,0,0,VOLUNTARY_RETURN,0.55,PR2021
2020-11-06,BSF_EAST,PF0295,OVERSTAY_ACTION,0,0,0,JPN,1,1,1,1,0,0,209,0,1,REMOVED,2.06,PR2019
2020-06-01,STATE_POLICE,PF0225,INTEL_INTERCEPT,1,1,1,GBR,0,0,1,0,1,0,160,0,1,PENDING,0.87,PR2025
2020-01-19,BSF_EAST,PF0183,ENTRY_REFUSED,0,0,1,MMR,0,0,0,1,1,0,95,0,0,REMOVED,0.38,PR2022
2025-12-12,SSB_NEPAL,PF0198,RESCUE,0,0,0,AFG,1,1,1,1,0,1,217,0,1,PENDING,2.4,PR2022
2023-02-21,ITBP_NORTH,PF0108,RESCUE,0,1,0,MDV,0,1,0,1,1,1,213,0,0,RELEASED,1.48,PR2025
2022-08-23,BSF_WEST,PF0209,APPREHENSION,1,0,0,BGD,1,0,0,1,1,0,289,0,0,TRANSFERRED,1.23,PR2025
2022-07-22,COAST_GUARD,PF0091,APPREHENSION,0,1,1,SAU,0,1,0,0,0,1,118,0,1,RELEASED,1.36,PR2025
2020-08-30,COAST_GUARD,PF0175,ENTRY_REFUSED,0,1,0,NGA,1,1,0,0,0,1,118,0,0,TRANSFERRED,1.74,PR2021
2019-06-11,SSB_NEPAL,PF0142,RESCUE,0,0,0,AUS,1,1,1,0,0,0,48,1,0,RELEASED,2.18,PR2023
2020-08-23,BSF_WEST,PF0131,OVERSTAY_ACTION,1,0,1,CAN,1,1,1,1,0,1,11,1,1,PENDING,1.75,PR2022
2022-06-24,BSF_EAST,PF0127,RESCUE,0,0,0,NGA,1,0,0,1,0,0,253,0,0,TRANSFERRED,1.9,PR2019
2023-04-09,IB,PF0249,OVERSTAY_ACTION,1,0,1,NGA,1,1,1,0,1,1,149,1,0,TRANSFERRED,0.61,PR2024
2020-10-26,IB,PF0264,OVERSTAY_ACTION,1,1,1,SGP,0,0,1,0,1,0,151,0,0,RELEASED,1.08,PR2025
2021-05-11,STATE_POLICE,PF0217,ENTRY_REFUSED,1,1,1,AFG,1,0,1,0,0,1,311,0,1,VOLUNTARY_RETURN,1.55,PR2021
2025-04-09,COAST_GUARD,PF0015,RESCUE,1,1,0,MDV,1,1,0,1,0,1,152,0,1,VOLUNTARY_RETURN,1.62,PR2023
2024-09-08,IB,PF0173,INTEL_INTERCEPT,0,1,0,GBR,0,1,0,0,0,0,128,0,1,RELEASED,0.82,PR2020
2024-08-01,BSF_EAST,PF0229,RESCUE,0,0,1,CAN,0,0,0,1,0,0,201,1,0,REMOVED,2.44,PR2025
2020-04-25,STATE_POLICE,PF0173,RESCUE,1,1,0,NPL,1,0,0,0,0,1,161,0,1,RELEASED,0.47,PR2019
2019-08-09,SSB_NEPAL,PF0259,HUMANITARIAN_ASSIST,1,1,1,JPN,0,1,1,1,0,0,272,0,0,PENDING,0.46,PR2019
2025-08-15,STATE_POLICE,PF0009,APPREHENSION,0,0,1,KEN,1,1,0,0,0,0,128,1,1,PENDING,0.73,PR2021
2024-12-07,SSB_NEPAL,PF0260,ENTRY_REFUSED,0,0,1,AUS,0,1,0,0,1,0,5,1,0,REMOVED,1.93,PR2025
2023-12-22,STATE_POLICE,PF0113,INTEL_INTERCEPT,0,1,1,AUS,0,1,1,0,1,0,330,0,1,VOLUNTARY_RETURN,0.28,PR2020
2023-11-08,SSB_NEPAL,PF0207,INTEL_INTERCEPT,0,1,0,SAU,1,0,0,1,1,0,38,1,1,PENDING,2.47,PR2019
2020-05-24,ITBP_NORTH,PF0178,INTEL_INTERCEPT,1,1,1,SGP,1,0,0,0,1,1,147,0,0,PENDING,2.47,PR2019
2024-03-31,SSB_NEPAL,PF0224,OVERSTAY_ACTION,0,1,0,SAU,0,0,0,1,0,1,339,1,1,TRANSFERRED,0.57,PR2025
2022-10-22,BSF_EAST,PF0134,ENTRY_REFUSED,1,0,1,SAU,1,1,0,0,1,1,212,0,1,TRANSFERRED,1.12,PR2021
2019-07-10,ITBP_NORTH,PF0005,APPREHENSION,0,0,1,PAK,0,0,0,1,0,0,117,0,1,REMOVED,0.67,PR2019
2023-07-18,BSF_EAST,PF0185,OVERSTAY_ACTION,1,1,1,PAK,1,0,1,0,1,1,151,0,1,PENDING,1.14,PR2024
2023-09-14,STATE_POLICE,PF0083,INTEL_INTERCEPT,1,1,1,BGD,0,1,1,0,1,0,40,0,0,RELEASED,1.43,PR2023
2024-05-11,SSB_NEPAL,PF0222,OVERSTAY_ACTION,0,0,1,JPN,1,0,0,0,1,1,118,0,0,VOLUNTARY_RETURN,2.09,PR2020
2023-07-18,ITBP_NORTH,PF0204,OVERSTAY_ACTION,1,0,1,AFG,1,0,1,0,0,0,89,0,0,REMOVED,0.28,PR2022
2024-09-09,STATE_POLICE,PF0069,HUMANITARIAN_ASSIST,0,0,0,JPN,0,1,1,0,0,1,322,0,0,RELEASED,2.47,PR2022
2022-03-03,BSF_WEST,PF0167,INTEL_INTERCEPT,1,0,0,NGA,1,0,1,0,1,1,293,1,0,RELEASED,2.36,PR2020
2022-05-31,SSB_NEPAL,PF0012,INTEL_INTERCEPT,1,1,0,MMR,0,0,0,0,0,1,232,1,0,REMOVED,1.51,PR2024
2021-12-29,IB,PF0197,APPREHENSION,0,1,0,CHN,1,1,1,1,0,0,37,1,1,REMOVED,1.31,PR2023
2024-01-02,ITBP_NORTH,PF0054,ENTRY_REFUSED,1,1,0,CHN,0,1,1,1,1,0,283,0,1,PENDING,1.47,PR2021
2025-09-05,STATE_POLICE,PF0225,RESCUE,0,1,1,NPL,1,0,1,1,0,1,250,1,0,VOLUNTARY_RETURN,0.24,PR2021
2022-01-21,ITBP_NORTH,PF0165,RESCUE,0,0,0,FRA,1,1,1,0,0,0,265,1,1,PENDING,1.9,PR2022
2022-01-01,ITBP_NORTH,PF0177,HUMANITARIAN_ASSIST,1,1,0,CHN,0,1,0,1,0,1,151,0,1,RELEASED,1.34,PR2019
2024-06-28,COAST_GUARD,PF0001,RESCUE,0,0,1,SGP,0,0,0,1,0,1,317,0,1,PENDING,0.86,PR2020
2022-03-07,ITBP_NORTH,PF0175,APPREHENSION,1,1,1,BTN,1,0,1,1,1,1,103,1,0,PENDING,1.26,PR2023
2019-01-24,BSF_WEST,PF0165,OVERSTAY_ACTION,0,0,1,RUS,0,0,1,1,0,1,179,1,0,VOLUNTARY_RETURN,0.87,PR2021
2025-10-30,SSB_NEPAL,PF0137,INTEL_INTERCEPT,0,1,1,ETH,1,1,0,0,1,1,70,1,1,TRANSFERRED,1.81,PR2020
2019-06-17,SSB_NEPAL,PF0274,ENTRY_REFUSED,1,1,0,SGP,0,0,0,1,0,1,214,1,0,VOLUNTARY_RETURN,1.61,PR2019
2022-07-23,SSB_NEPAL,PF0172,RESCUE,1,1,0,SGP,1,1,1,1,1,0,214,1,1,PENDING,1.09,PR2022
2024-06-23,ITBP_NORTH,PF0231,HUMANITARIAN_ASSIST,1,0,0,AFG,0,1,1,0,1,0,350,0,1,TRANSFERRED,0.92,PR2019
2019-10-16,SSB_NEPAL,PF0231,ENTRY_REFUSED,0,1,0,CHN,1,1,1,1,0,1,251,1,0,RELEASED,2.22,PR2023
2021-11-03,BSF_WEST,PF0115,ENTRY_REFUSED,0,1,1,BTN,0,1,1,0,1,0,49,1,1,VOLUNTARY_RETURN,1.77,PR2024
2023-02-12,IB,PF0198,INTEL_INTERCEPT,0,1,0,NPL,1,0,1,1,1,0,238,1,0,REMOVED,1.85,PR2024
2025-10-21,IB,PF0003,HUMANITARIAN_ASSIST,1,0,1,PAK,0,0,0,0,0,1,218,0,0,RELEASED,1.62,PR2022
2024-10-03,COAST_GUARD,PF0112,APPREHENSION,1,0,0,IND,0,1,0,0,0,1,324,0,1,TRANSFERRED,0.37,PR2019
2020-12-28,BSF_WEST,PF0146,INTEL_INTERCEPT,1,1,1,IND,0,1,1,1,1,1,354,1,1,RELEASED,0.34,PR2025
2024-11-01,COAST_GUARD,PF0276,HUMANITARIAN_ASSIST,0,0,1,KEN,1,1,1,0,1,0,176,0,0,REMOVED,1.19,PR2025
2020-01-04,SSB_NEPAL,PF0036,APPREHENSION,1,1,0,ETH,0,1,0,0,1,1,16,1,0,REMOVED,2.34,PR2024
2022-03-30,IB,PF0208,HUMANITARIAN_ASSIST,1,0,0,IND,0,1,1,0,1,0,230,0,1,VOLUNTARY_RETURN,1.41,PR2025
2021-06-14,STATE_POLICE,PF0004,OVERSTAY_ACTION,1,0,0,AFG,0,0,0,1,1,1,85,0,0,VOLUNTARY_RETURN,2.21,PR2023
2025-06-11,BSF_EAST,PF0120,ENTRY_REFUSED,0,0,1,BGD,1,0,1,0,1,0,308,0,1,PENDING,0.42,PR2024
2023-02-08,IB,PF0109,RESCUE,1,1,0,GBR,1,1,1,1,1,1,349,0,1,PENDING,1.87,PR2023
2023-01-22,IB,PF0078,ENTRY_REFUSED,0,1,1,FRA,0,0,0,1,1,0,193,1,0,RELEASED,0.76,PR2023
2023-10-30,COAST_GUARD,PF0017,INTEL_INTERCEPT,1,1,0,USA,1,1,0,0,0,0,132,1,1,REMOVED,1.41,PR2020
2020-12-10,BSF_WEST,PF0227,HUMANITARIAN_ASSIST,1,1,0,PAK,0,0,1,0,0,0,189,0,0,RELEASED,0.87,PR2023
2019-07-19,BSF_WEST,PF0185,HUMANITARIAN_ASSIST,0,1,1,PAK,0,0,0,1,1,0,98,0,1,TRANSFERRED,1.84,PR2021
2019-12-01,STATE_POLICE,PF0227,APPREHENSION,1,0,0,BGD,1,1,0,1,0,0,80,0,1,TRANSFERRED,1.12,PR2023
2019-06-28,IB,PF0049,OVERSTAY_ACTION,1,0,0,GBR,0,0,0,0,1,1,190,0,1,PENDING,1.26,PR2019
2020-03-25,IB,PF0109,OVERSTAY_ACTION,0,0,0,PAK,0,0,1,1,1,0,222,0,1,RELEASED,0.76,PR2021
2023-09-21,BSF_EAST,PF0181,APPREHENSION,1,1,0,SAU,0,1,1,1,1,1,242,1,1,TRANSFERRED,0.85,PR2022
2022-03-25,COAST_GUARD,PF0010,APPREHENSION,0,1,0,ETH,1,0,0,0,0,0,329,1,0,PENDING,0.61,PR2024
2021-01-09,COAST_GUARD,PF0123,APPREHENSION,1,1,1,CHN,1,1,1,1,0,1,331,0,1,RELEASED,1.47,PR2024
2021-05-17,BSF_WEST,PF0076,OVERSTAY_ACTION,1,1,1,JPN,0,1,0,1,0,0,117,1,1,REMOVED,0.53,PR2021
2021-09-04,COAST_GUARD,PF0123,ENTRY_REFUSED,1,0,0,RUS,0,1,0,0,1,0,17,0,0,TRANSFERRED,0.82,PR2019
2022-11-20,BSF_EAST,PF0137,ENTRY_REFUSED,1,1,0,AFG,1,0,0,1,0,1,114,0,0,TRANSFERRED,1.42,PR2025
2022-05-19,COAST_GUARD,PF0090,HUMANITARIAN_ASSIST,1,0,1,KEN,1,1,0,0,1,0,204,0,1,REMOVED,0.83,PR2024
2020-10-27,COAST_GUARD,PF0149,HUMANITARIAN_ASSIST,0,1,1,ARE,1,1,0,0,0,0,199,0,0,PENDING,1.55,PR2024
2024-09-03,BSF_EAST,PF0001,OVERSTAY_ACTION,1,1,1,CAN,1,1,1,0,0,0,354,1,1,TRANSFERRED,0.23,PR2022
2025-11-28,SSB_NEPAL,PF0211,RESCUE,0,0,1,BTN,0,1,1,0,1,1,317,1,0,REMOVED,2.44,PR2019
2021-02-21,COAST_GUARD,PF0006,INTEL_INTERCEPT,0,1,0,ETH,1,1,1,0,1,0,254,0,0,PENDING,1.88,PR2025
2019-07-21,STATE_POLICE,PF0146,OVERSTAY_ACTION,0,0,1,MDV,0,0,1,0,1,1,301,1,1,VOLUNTARY_RETURN,1.36,PR2019
2020-09-01,BSF_WEST,PF0101,RESCUE,1,0,1,AFG,0,1,0,1,0,0,326,1,0,PENDING,2.32,PR2020
2023-01-27,ITBP_NORTH,PF0200,INTEL_INTERCEPT,1,0,0,NPL,0,1,1,0,0,0,315,0,0,TRANSFERRED,2.2,PR2020
2020-03-12,BSF_WEST,PF0232,ENTRY_REFUSED,0,0,0,BTN,1,0,0,1,0,0,172,0,1,PENDING,1.04,PR2019
2021-05-21,IB,PF0107,APPREHENSION,0,0,0,DEU,1,0,0,1,1,0,363,0,0,TRANSFERRED,0.47,PR2023
2024-11-28,STATE_POLICE,PF0212,HUMANITARIAN_ASSIST,0,0,0,SGP,1,1,0,1,1,0,78,1,0,PENDING,0.78,PR2020
2019-05-03,BSF_WEST,PF0106,INTEL_INTERCEPT,1,1,1,IND,1,1,1,0,1,0,149,1,0,VOLUNTARY_RETURN,0.68,PR2025
