civic_results_election_id,civic_results_contest_id,civic_results_office_type_code,civic_results_district_code,civic_results_precinct_reporting_status,civic_results_vote_total_candidate_1,civic_results_vote_total_candidate_2,civic_results_vote_total_candidate_3,civic_results_vote_total_writein,civic_results_vote_total_overvotes,civic_results_vote_total_undervotes,civic_results_margin_votes,civic_results_margin_pct,civic_results_swing_from_prior_pct,civic_results_incumbent_flag,civic_results_party_primary_flag,civic_results_ranked_choice_rounds_count,civic_results_recount_trigger_flag,civic_results_certification_date,civic_results_result_source_file_hash
EL0000000155,CT0000000155,SENATE,DIST_04,COMPLETE,3810,9867,9186,18,0,2,6057,26.472,-12.154,1,1,0,0,2019-07-06,a2d91445ce872b9b
EL0000000156,CT0000000156,CITY_COUNCIL,DIST_02,COMPLETE,10451,6655,147,0,0,2,3796,22.002,-0.242,1,0,0,0,2009-01-08,8ca3d1ffafc71ab0
EL0000000157,CT0000000157,SENATE,STATEWIDE,COMPLETE,7161,7054,983,2,0,2,107,0.704,13.391,0,0,0,0,2020-04-07,bdf502c1cd7e7f09
EL0000000158,CT0000000158,PRESIDENT,DIST_07,NOT_REPORTED,4537,2722,1155,380,0,2,1815,20.639,10.993,0,0,5,0,2014-10-13,b467575ce1ca5f7b
EL0000000159,CT0000000159,SHERIFF,STATEWIDE,PARTIAL,1132,458,225,7,0,1,674,36.992,-13.203,1,0,0,0,2013-11-18,3853d672ed442177
EL0000000160,CT0000000160,SHERIFF,DIST_06,COMPLETE,11600,2899,1968,101,0,3,8701,52.517,2.68,1,0,0,0,2022-06-18,9cf39e6d8cf6f914
EL0000000161,CT0000000161,CITY_COUNCIL,DIST_10,COMPLETE,798,924,155,0,0,2,126,6.713,-15.431,1,0,0,0,2021-07-18,2d8d757625ca4520
EL0000000162,CT0000000162,PRESIDENT,DIST_10,COMPLETE,1944,1134,143,10,0,1,810,25.07,6.253,0,0,0,0,2023-11-14,73aad4ebe5254f22
EL0000000163,CT0000000163,PRESIDENT,DIST_06,NOT_REPORTED,6354,13496,923,1225,0,2,7142,32.467,-3.02,1,0,0,0,2020-06-21,a075c52c750a595d
EL0000000164,CT0000000164,HOUSE,DIST_07,COMPLETE,10986,8362,4039,0,0,2,2624,11.22,0.121,0,0,0,0,2012-11-10,8823a32a50517fc7
EL0000000165,CT0000000165,CITY_COUNCIL,DIST_06,COMPLETE,4389,1836,219,252,0,1,2553,38.127,-11.427,0,0,0,0,2008-12-10,d424f109bfba1947
EL0000000166,CT0000000166,ATTORNEY_GENERAL,DIST_06,COMPLETE,10786,5011,8626,0,0,2,5775,23.646,-6.473,0,0,0,0,2009-09-09,466b3afc3aca8951
EL0000000167,CT0000000167,HOUSE,STATEWIDE,PARTIAL,9136,5257,587,0,0,1,3879,25.895,-1.251,0,0,4,0,2019-04-11,9b5f9f45ceb09cf7
EL0000000168,CT0000000168,HOUSE,DIST_08,COMPLETE,12668,11208,665,443,0,2,1460,5.844,13.068,1,0,4,0,2022-02-24,f9609cca6992e35f
EL0000000169,CT0000000169,HOUSE,DIST_02,COMPLETE,9024,4476,1473,423,0,3,4548,29.54,-15.194,0,1,0,0,2009-03-27,0a6b14b85a64e47c
EL0000000170,CT0000000170,SHERIFF,DIST_01,COMPLETE,4318,1692,933,239,0,3,2626,36.564,-6.752,1,0,5,0,2021-12-10,db766d36c9a8c17b
EL0000000171,CT0000000171,MAYOR,DIST_04,COMPLETE,5982,6048,2125,779,0,2,66,0.442,11.797,1,1,0,1,2010-07-14,0c93cc6f906af875
EL0000000172,CT0000000172,MAYOR,DIST_08,COMPLETE,6765,7090,564,13,0,2,325,2.252,-15.103,0,1,0,0,2015-03-06,fe0adc362a8b49c2
EL0000000173,CT0000000173,ATTORNEY_GENERAL,DIST_08,NOT_REPORTED,3514,8402,391,1263,0,2,4888,36.021,5.885,0,0,0,0,2009-09-22,bf920b75cdaf6955
EL0000000174,CT0000000174,CITY_COUNCIL,STATEWIDE,PARTIAL,10777,4816,796,401,0,1,5961,35.503,10.864,1,0,0,0,2012-06-18,76930f8f454dc7e8
EL0000000175,CT0000000175,CITY_COUNCIL,DIST_07,COMPLETE,3755,10817,1316,207,0,2,7062,43.877,16.633,1,0,5,0,2016-04-08,0fe3b93902bec03d
EL0000000176,CT0000000176,JUDGE,DIST_05,COMPLETE,4607,9078,10169,969,0,3,4471,18.012,6.319,0,0,0,0,2023-02-25,3f10fbf4082f7d1d
EL0000000177,CT0000000177,PRESIDENT,DIST_09,COMPLETE,5643,6170,4551,0,0,1,527,3.22,-15.127,1,0,6,0,2011-07-09,d2cea089e2662f84
EL0000000178,CT0000000178,HOUSE,DIST_02,COMPLETE,4498,4503,1496,27,0,2,5,0.048,4.599,1,0,3,1,2021-05-21,8ea4595aeeae0b98
EL0000000179,CT0000000179,HOUSE,DIST_03,PARTIAL,12651,8336,2059,17,0,3,4315,18.71,-8.997,1,0,0,0,2008-08-06,62eab5c2384ba66d
EL0000000180,CT0000000180,HOUSE,DIST_03,COMPLETE,12604,4206,1464,1,0,1,8398,45.953,-0.568,0,0,0,0,2011-09-10,bd836fb191275d00
EL0000000181,CT0000000181,CITY_COUNCIL,DIST_04,COMPLETE,2101,6244,5953,6,0,2,4143,28.964,13.386,0,0,0,0,2025-04-24,31e8c051e2a50717
EL0000000182,CT0000000182,CITY_COUNCIL,DIST_02,COMPLETE,5570,5499,874,391,0,1,71,0.576,-13.501,0,0,0,0,2011-05-26,d57710cc4c078bb5
EL0000000183,CT0000000183,HOUSE,DIST_02,COMPLETE,2420,6840,3702,1938,0,2,4420,29.664,-6.442,0,0,2,0,2021-09-05,b3126a53769159aa
EL0000000184,CT0000000184,GOVERNOR,DIST_06,COMPLETE,18743,1632,3934,102,0,1,17111,70.095,-12.588,1,0,0,0,2020-04-08,8e9ad24aa0450449
EL0000000185,CT0000000185,PRESIDENT,DIST_04,COMPLETE,4202,2777,984,225,0,1,1425,17.404,-7.196,1,1,5,0,2011-09-03,9a8eb4fad9ece27b
EL0000000186,CT0000000186,HOUSE,DIST_06,COMPLETE,9790,4395,430,52,0,3,5395,36.783,8.962,0,1,0,0,2022-09-29,a90da233bd6384f5
EL0000000187,CT0000000187,HOUSE,DIST_07,COMPLETE,3817,6068,4513,63,0,2,2251,15.566,10.009,1,0,0,0,2016-11-13,5035fba8778565a2
EL0000000188,CT0000000188,JUDGE,STATEWIDE,COMPLETE,430,511,130,0,0,1,81,7.563,-6.377,0,0,0,0,2016-11-13,fb87578049d39303
EL0000000189,CT0000000189,HOUSE,STATEWIDE,COMPLETE,2955,8959,6360,0,0,2,6004,32.855,8.84,0,0,2,0,2016-09-03,b8e0d750e0cc4b65
EL0000000190,CT0000000190,SENATE,DIST_08,COMPLETE,7962,6844,989,310,0,3,1118,6.942,-6.551,1,1,0,0,2017-04-23,985844eab805a8fb
EL0000000191,CT0000000191,GOVERNOR,DIST_08,PARTIAL,164,804,86,10,0,1,640,60.15,-8.692,1,0,0,0,2020-06-12,4d1b496e12bce22a
EL0000000192,CT0000000192,SENATE,DIST_04,PARTIAL,865,727,115,46,0,2,138,7.872,5.377,0,0,3,0,2021-11-24,e5fb9e55231229ce
EL0000000193,CT0000000193,PRESIDENT,DIST_03,COMPLETE,9139,5335,1354,92,0,2,3804,23.894,-7.991,0,0,0,0,2014-05-15,2a34067d7c381c26
EL0000000194,CT0000000194,ATTORNEY_GENERAL,DIST_02,COMPLETE,18353,5071,1042,348,0,3,13282,53.526,-6.574,1,0,0,0,2025-08-02,da6b55dba148a1e6
EL0000000195,CT0000000195,JUDGE,STATEWIDE,COMPLETE,1457,1112,228,0,0,1,345,12.335,-13.814,1,0,0,0,2012-08-05,92d8f030d921d46d
EL0000000196,CT0000000196,CITY_COUNCIL,DIST_01,COMPLETE,1061,1837,3261,496,0,2,776,11.66,15.837,0,1,0,0,2022-12-08,a7e50c1b16834bac
EL0000000197,CT0000000197,GOVERNOR,DIST_09,COMPLETE,5350,14604,2016,7,0,2,9254,42.108,3.073,1,0,0,0,2008-05-17,173b3f578a7cab4d
EL0000000198,CT0000000198,GOVERNOR,STATEWIDE,COMPLETE,8134,7630,2131,14,0,2,504,2.814,7.087,0,0,0,0,2011-11-27,c751ec8927b449ff
EL0000000199,CT0000000199,ATTORNEY_GENERAL,DIST_07,COMPLETE,8030,9767,5329,101,0,1,1737,7.478,7.568,1,0,0,0,2022-06-02,e59c12bcfa6127ae
EL0000000200,CT0000000200,PRESIDENT,DIST_09,COMPLETE,6541,11563,1670,2,0,2,5022,25.394,9.771,0,1,0,0,2011-02-13,a59f91773f7edae7
EL0000000201,CT0000000201,HOUSE,DIST_06,COMPLETE,3037,15124,1315,145,0,2,12087,61.602,-4.432,1,1,0,0,2021-06-07,616dc89f20b559ac
EL0000000202,CT0000000202,GOVERNOR,DIST_01,COMPLETE,11076,2408,1538,167,0,2,8668,57.068,13.296,0,0,0,0,2024-03-25,d982833bb00b4a40
EL0000000203,CT0000000203,JUDGE,DIST_06,COMPLETE,2417,4264,2557,0,0,1,1847,19.994,-1.622,0,0,0,0,2020-09-26,bb0ebf2f08a69f2d
EL0000000204,CT0000000204,CITY_COUNCIL,DIST_06,COMPLETE,5254,15506,1932,3,0,3,10252,45.173,-16.107,1,0,0,0,2017-06-03,0dcbc2dbdd3ebbe7
EL0000000205,CT0000000205,SENATE,DIST_10,COMPLETE,750,940,123,0,0,2,190,10.48,-6.238,0,0,0,0,2019-01-28,d43d13a4fb8ba759
EL0000000206,CT0000000206,HOUSE,DIST_06,COMPLETE,2772,1850,1010,20,0,2,922,16.313,-1.204,0,0,0,0,2019-10-23,c02ad9a4df6b12bb
EL0000000207,CT0000000207,CITY_COUNCIL,DIST_04,PARTIAL,10568,5345,1040,0,0,2,5223,30.809,-17.146,0,0,0,0,2018-10-04,4ebb330c3748fd4e
EL0000000208,CT0000000208,HOUSE,DIST_03,COMPLETE,12427,2831,938,4,0,1,9596,59.235,17.878,1,0,0,0,2010-04-20,48d3aaababd4440e
EL0000000209,CT0000000209,SENATE,DIST_09,PARTIAL,1003,1893,285,4,0,1,890,27.943,-5.575,0,0,0,0,2010-08-22,56f21b13085d4edb
EL0000000210,CT0000000210,SENATE,DIST_05,COMPLETE,2205,5543,257,6,0,2,3338,41.668,0.241,0,0,0,0,2020-03-08,8a3678fbbc4156d9
EL0000000211,CT0000000211,CITY_COUNCIL,DIST_07,COMPLETE,3223,5608,6833,0,0,2,2385,15.226,4.483,0,0,6,0,2017-08-09,1a804347936828b1
EL0000000212,CT0000000212,HOUSE,DIST_01,COMPLETE,4758,5820,3123,1,0,2,1062,7.751,-14.811,0,0,5,0,2014-03-02,e92d07816108cba7
EL0000000213,CT0000000213,CITY_COUNCIL,DIST_08,COMPLETE,1323,436,1197,0,0,1,887,30.007,0.276,1,1,0,0,2024-03-06,71f704825400136b
EL0000000214,CT0000000214,SHERIFF,DIST_02,COMPLETE,1888,4412,196,394,0,2,2524,36.633,1.647,0,0,5,0,2012-11-27,d2da821545f1b2c6
EL0000000215,CT0000000215,CITY_COUNCIL,DIST_08,COMPLETE,141,105,102,13,0,2,36,9.972,-17.863,0,0,0,0,2008-08-16,c4f8f5b35437457c
EL0000000216,CT0000000216,GOVERNOR,DIST_04,COMPLETE,4720,8132,1842,0,0,2,3412,23.22,4.954,1,0,0,0,2020-02-29,8afafbfda2cea25d
EL0000000217,CT0000000217,CITY_COUNCIL,DIST_08,COMPLETE,3270,8307,3705,323,0,2,5037,32.278,-12.069,1,0,0,0,2018-07-19,91ae63ea25ca1bdc
EL0000000218,CT0000000218,GOVERNOR,DIST_08,COMPLETE,11400,7202,5714,0,0,1,4198,17.264,-13.38,0,1,0,0,2011-07-06,e13ed4d72aac3310
EL0000000219,CT0000000219,HOUSE,DIST_09,PARTIAL,1019,875,155,0,0,2,144,7.028,-10.751,0,0,0,0,2011-05-24,c1eaa477fd29c755
EL0000000220,CT0000000220,SENATE,DIST_10,COMPLETE,4121,3326,1185,0,0,2,795,9.21,-6.1,0,0,0,0,2014-05-23,48bdf49718e381fe
EL0000000221,CT0000000221,SENATE,DIST_03,NOT_REPORTED,1089,1087,182,3,0,2,2,0.085,9.068,1,0,0,1,2014-02-02,6a5914c12bcd7a30
EL0000000222,CT0000000222,MAYOR,DIST_05,COMPLETE,3900,12548,2000,664,0,2,8648,45.249,-10.018,1,0,0,0,2019-10-04,42939bfbb2694f34
EL0000000223,CT0000000223,JUDGE,DIST_02,COMPLETE,4137,11192,5801,153,0,2,7055,33.149,-5.39,1,0,0,0,2014-02-18,da8f69666a7dafa1
EL0000000224,CT0000000224,MAYOR,DIST_02,COMPLETE,368,213,37,0,0,2,155,25.081,17.738,0,0,0,0,2024-11-09,f0b4fbed0b85db65
EL0000000225,CT0000000225,GOVERNOR,DIST_07,COMPLETE,9003,4114,4875,148,0,2,4889,26.951,14.175,0,0,0,0,2012-09-05,91aff72e2c2a6f74
EL0000000226,CT0000000226,HOUSE,STATEWIDE,NOT_REPORTED,6144,3784,1200,169,0,2,2360,20.891,1.174,0,0,0,0,2010-06-15,374ab94296116acc
EL0000000227,CT0000000227,JUDGE,DIST_08,COMPLETE,6923,9796,5392,0,0,2,2873,12.994,1.57,1,1,0,0,2021-04-16,fccc0ddbca69118b
EL0000000228,CT0000000228,ATTORNEY_GENERAL,DIST_01,COMPLETE,5511,4398,1456,6,0,1,1113,9.788,-4.567,0,0,2,0,2016-12-06,a2072f5ff07bdc77
EL0000000229,CT0000000229,JUDGE,DIST_01,COMPLETE,2904,8390,1966,1360,0,2,5486,37.524,9.059,0,0,0,0,2020-12-19,bacc11d02bc77444
EL0000000230,CT0000000230,CITY_COUNCIL,DIST_06,PARTIAL,5954,7257,1781,0,0,1,1303,8.691,-6.434,0,0,0,0,2013-11-22,30b800c717a1b89a
EL0000000231,CT0000000231,HOUSE,DIST_08,COMPLETE,7324,4987,7833,9,0,1,2337,11.596,-16.493,1,0,0,0,2011-09-01,5404b80e98f93c01
EL0000000232,CT0000000232,JUDGE,DIST_04,COMPLETE,2313,6999,2400,0,0,2,4686,40.01,14.528,0,0,0,0,2011-12-22,51b0681c4b42f4e5
EL0000000233,CT0000000233,SHERIFF,STATEWIDE,COMPLETE,5817,3660,710,0,0,1,2157,21.174,-17.804,1,0,0,0,2014-04-18,029b2cc63e9e0b0c
EL0000000234,CT0000000234,PRESIDENT,DIST_06,COMPLETE,4171,16696,529,108,0,2,12525,58.245,-6.872,1,0,4,0,2010-11-04,d4522edf549a50b2
EL0000000235,CT0000000235,MAYOR,DIST_02,COMPLETE,4726,4245,56,0,0,1,481,5.328,17.121,0,0,6,0,2011-07-29,5d5a50c85f3271c8
EL0000000236,CT0000000236,HOUSE,DIST_09,COMPLETE,3787,8240,1584,0,0,2,4453,32.716,-4.781,0,0,0,0,2020-02-29,3a9154d4e103a390
EL0000000237,CT0000000237,SENATE,DIST_10,COMPLETE,2635,2163,796,46,0,2,472,8.369,7.746,1,1,0,0,2009-10-08,95a4b3f7fff6ec33
EL0000000238,CT0000000238,JUDGE,DIST_05,COMPLETE,6489,5515,3886,1,0,1,974,6.129,-11.511,1,0,3,0,2009-04-15,b0382198e471a882
EL0000000239,CT0000000239,MAYOR,DIST_05,COMPLETE,1840,4395,1187,0,0,1,2555,34.425,-8.474,1,0,0,0,2010-09-22,706fcb4223bf4610
EL0000000240,CT0000000240,MAYOR,DIST_03,PARTIAL,3416,4711,800,1,0,1,1295,14.505,17.351,1,0,0,0,2017-10-24,3e5d8ef8006037ee
EL0000000241,CT0000000241,MAYOR,DIST_08,COMPLETE,2437,5747,5177,14,0,2,3310,24.748,-12.537,0,0,0,0,2016-12-24,1e5596ac4b57b1f3
EL0000000242,CT0000000242,JUDGE,DIST_02,COMPLETE,11515,11406,1449,0,0,1,109,0.447,14.717,0,0,0,1,2014-07-03,99f3e9c9c9e7002d
EL0000000243,CT0000000243,ATTORNEY_GENERAL,DIST_04,COMPLETE,4702,9618,143,7,0,1,4916,33.974,-13.542,1,0,0,0,2018-07-31,cbf33d6508bd3c02
EL0000000244,CT0000000244,HOUSE,DIST_08,NOT_REPORTED,5574,3745,980,1129,0,2,1829,16.005,-13.293,1,1,0,0,2023-04-23,6518f8bcfecec774
EL0000000245,CT0000000245,PRESIDENT,DIST_02,PARTIAL,1149,976,788,8,0,2,173,5.923,7.051,0,0,0,0,2021-11-18,d49def8c9a5d5b21
EL0000000246,CT0000000246,GOVERNOR,DIST_04,COMPLETE,5017,11961,6285,26,0,2,6944,29.817,-7.784,0,0,0,0,2015-10-05,51cbeb13d150e64c
EL0000000247,CT0000000247,MAYOR,DIST_07,COMPLETE,4822,4366,522,137,0,2,456,4.631,0.769,1,0,0,0,2025-09-03,df5fb26fbb51ac20
EL0000000248,CT0000000248,HOUSE,DIST_02,COMPLETE,2646,2738,1238,5,0,3,92,1.388,3.913,0,0,0,0,2021-08-04,af417864c15993d8
EL0000000249,CT0000000249,HOUSE,DIST_02,COMPLETE,6271,5101,2771,1570,0,1,1170,7.446,-9.274,1,0,0,0,2023-04-26,23d95ee0c5a7db4d
EL0000000250,CT0000000250,MAYOR,DIST_04,COMPLETE,2708,4891,4679,11,0,2,2183,17.764,-4.932,0,0,0,0,2023-07-06,1d4977e5e87eb535
EL0000000251,CT0000000251,HOUSE,DIST_05,COMPLETE,3314,1714,65,0,0,1,1600,31.416,-4.004,0,0,0,0,2023-12-29,8f230e5a8fc41e17
EL0000000252,CT0000000252,JUDGE,DIST_09,COMPLETE,5012,7221,1376,2,0,2,2209,16.23,6.077,1,0,0,0,2015-01-12,7dcbe2d9b42da551
EL0000000253,CT0000000253,SENATE,DIST_05,COMPLETE,4015,11916,1593,16,0,2,7901,45.046,-1.37,1,0,0,0,2025-10-30,a6b74d4308212e91
EL0000000254,CT0000000254,SHERIFF,DIST_02,COMPLETE,186,524,100,3,0,2,338,41.574,-6.638,1,0,0,0,2019-04-20,82b5384f7607e78c
EL0000000255,CT0000000255,HOUSE,DIST_09,COMPLETE,7371,8012,3679,0,0,1,641,3.363,17.538,1,0,0,0,2009-12-18,b16ad422222ab8de
EL0000000256,CT0000000256,GOVERNOR,STATEWIDE,COMPLETE,3828,3843,5937,7,0,2,15,0.11,17.59,1,0,2,1,2017-10-16,483bc42e7e0a8123
EL0000000257,CT0000000257,MAYOR,DIST_10,COMPLETE,1548,413,571,2,0,2,1135,44.791,-13.135,0,0,0,0,2017-02-17,fdf46c2e58299c2e
EL0000000258,CT0000000258,HOUSE,DIST_02,PARTIAL,1115,1627,844,4,0,2,512,14.262,4.891,0,0,0,0,2017-06-13,9b0a32517399e9fc
EL0000000259,CT0000000259,SHERIFF,DIST_03,PARTIAL,2676,3281,1185,0,0,1,605,8.471,-1.967,1,0,0,0,2010-04-11,3b7d1f90c96dbb7a
EL0000000260,CT0000000260,CITY_COUNCIL,DIST_03,COMPLETE,1941,3310,309,0,0,2,1369,24.622,7.433,1,1,0,0,2018-01-06,1f2e7d3796683794
EL0000000261,CT0000000261,HOUSE,DIST_07,COMPLETE,5574,3820,985,0,0,1,1754,16.9,15.17,0,1,0,0,2021-03-13,69586240cfcb1119
EL0000000262,CT0000000262,MAYOR,DIST_05,COMPLETE,874,237,164,0,0,2,637,49.961,15.185,0,0,0,0,2016-04-21,c792e05cf4e77978
EL0000000263,CT0000000263,GOVERNOR,DIST_06,COMPLETE,3923,13355,1706,414,0,1,9432,48.624,-9.707,0,0,0,0,2010-10-13,8b817065ef2d2545
EL0000000264,CT0000000264,CITY_COUNCIL,STATEWIDE,COMPLETE,8031,4773,1279,381,0,2,3258,22.525,-4.544,1,0,0,0,2013-04-13,71617b57859585b5
EL0000000265,CT0000000265,MAYOR,DIST_06,NOT_REPORTED,7205,4291,5453,186,0,2,2914,17.006,-8.99,0,0,0,0,2010-12-22,b4605fd3754ba571
EL0000000266,CT0000000266,ATTORNEY_GENERAL,DIST_06,COMPLETE,2002,4030,1472,8,0,3,2028,26.997,1.72,1,0,0,0,2015-07-03,c4db37c73a129f83
EL0000000267,CT0000000267,HOUSE,DIST_10,PARTIAL,8510,8069,1667,3385,0,2,441,2.039,2.776,1,0,0,0,2009-02-12,4f544c7b8e09c0b2
EL0000000268,CT0000000268,MAYOR,DIST_09,COMPLETE,15583,8273,829,6,0,3,7310,29.606,2.606,1,1,0,0,2024-03-27,0dca907ca40af121
EL0000000269,CT0000000269,ATTORNEY_GENERAL,DIST_02,COMPLETE,9151,3922,454,53,0,1,5229,38.505,1.284,1,0,0,0,2015-07-29,a55a1bb885a714a7
EL0000000270,CT0000000270,MAYOR,DIST_10,PARTIAL,1607,1847,804,0,0,1,240,5.636,-15.67,0,0,0,0,2009-01-03,cb695dd735291ee0
EL0000000271,CT0000000271,CITY_COUNCIL,DIST_03,COMPLETE,7409,10815,2494,0,0,2,3406,16.44,-8.608,1,0,0,0,2018-11-10,22a3a1ce9e419ea3
EL0000000272,CT0000000272,PRESIDENT,DIST_03,COMPLETE,3908,4787,444,0,0,2,879,9.618,-9.499,0,1,0,0,2021-07-04,59b78f19d8f415f3
EL0000000273,CT0000000273,GOVERNOR,STATEWIDE,COMPLETE,274,307,163,0,0,2,33,4.435,-12.51,1,0,0,0,2008-11-12,e97c3f9bb77bacf8
EL0000000274,CT0000000274,MAYOR,DIST_02,COMPLETE,942,806,360,8,0,2,136,6.427,7.168,1,0,0,0,2021-04-04,afd0e2753ccfe1b6
EL0000000275,CT0000000275,SENATE,DIST_02,COMPLETE,5492,6850,2972,0,0,2,1358,8.868,11.314,0,0,0,0,2009-11-22,4f1689c1cef74051
EL0000000276,CT0000000276,GOVERNOR,DIST_01,COMPLETE,958,1839,1072,44,0,2,881,22.515,14.322,1,1,0,0,2018-11-06,4be430e7f96039df
EL0000000277,CT0000000277,HOUSE,DIST_01,COMPLETE,3236,2614,1256,2,0,2,622,8.751,13.216,1,0,0,0,2015-05-24,b78840084310be12
EL0000000278,CT0000000278,SENATE,DIST_01,COMPLETE,1021,869,601,11,0,2,152,6.075,-6.085,0,0,0,0,2009-09-18,e7bc410db711672e
EL0000000279,CT0000000279,HOUSE,DIST_05,PARTIAL,10958,9468,3181,11,0,2,1490,6.309,-1.77,1,0,0,0,2025-10-25,a7372589c6b50b33
EL0000000280,CT0000000280,CITY_COUNCIL,DIST_10,COMPLETE,7403,10288,1714,1009,0,2,2885,14.132,3.258,0,0,0,0,2021-06-19,4a664cf6a9a4fdcd
EL0000000281,CT0000000281,CITY_COUNCIL,DIST_01,COMPLETE,2669,7125,236,179,0,2,4456,43.648,-10.246,1,0,0,0,2013-09-21,fca5f9b00a325653
EL0000000282,CT0000000282,HOUSE,DIST_02,NOT_REPORTED,990,1971,619,152,0,2,981,26.286,-5.79,0,0,0,0,2020-08-29,d4101a4a15492c6d
EL0000000283,CT0000000283,MAYOR,DIST_09,PARTIAL,16236,3872,4167,37,0,2,12364,50.856,7.029,0,1,0,0,2011-05-13,9b4325a57fe6e080
EL0000000284,CT0000000284,HOUSE,DIST_07,COMPLETE,6003,3687,1096,172,0,3,2316,21.135,-14.766,0,0,0,0,2019-01-24,69c6127318578ac4
EL0000000285,CT0000000285,PRESIDENT,DIST_08,NOT_REPORTED,10680,7145,3993,621,0,1,3535,15.754,7.842,1,0,0,0,2022-09-28,60e641a10ee46b46
EL0000000286,CT0000000286,GOVERNOR,DIST_07,COMPLETE,3667,11601,242,932,0,2,7934,48.254,3.587,1,1,0,0,2009-06-08,05854cac6ce1627a
EL0000000287,CT0000000287,HOUSE,DIST_09,COMPLETE,6989,12198,652,0,0,1,5209,26.256,12.998,0,0,0,0,2008-06-28,ce513de2f62e5766
EL0000000288,CT0000000288,CITY_COUNCIL,DIST_04,COMPLETE,565,187,44,2,0,2,378,47.368,-16.18,1,0,0,0,2020-08-01,b3b17fb0ef7cda5c
EL0000000289,CT0000000289,ATTORNEY_GENERAL,DIST_10,COMPLETE,21177,1842,288,88,0,3,19335,82.646,11.054,1,0,0,0,2013-10-11,52507744f3921f82
EL0000000290,CT0000000290,MAYOR,DIST_03,COMPLETE,1961,14157,431,52,0,2,12196,73.465,-17.737,1,0,0,0,2010-12-30,e3f5089edee58bb0
EL0000000291,CT0000000291,HOUSE,DIST_05,COMPLETE,4863,8466,5617,3016,0,2,3603,16.406,4.982,0,1,0,0,2012-11-22,b048bcc549e29297
EL0000000292,CT0000000292,JUDGE,DIST_06,PARTIAL,3846,10200,1467,0,0,2,6354,40.959,-4.705,1,0,0,0,2023-10-15,eee231484184ad3e
EL0000000293,CT0000000293,HOUSE,DIST_09,COMPLETE,4820,3311,1959,0,0,2,1509,14.955,15.478,1,0,0,0,2009-08-30,504e647b058561a4
EL0000000294,CT0000000294,HOUSE,DIST_04,COMPLETE,8122,5291,4428,11,0,2,2831,15.858,-2.404,1,1,0,0,2025-10-15,22fff2d36ad3a9cb
EL0000000295,CT0000000295,HOUSE,DIST_08,COMPLETE,1917,1626,2009,0,0,1,291,5.241,-7.32,0,0,0,0,2025-10-02,32db75f864c31f80
EL0000000296,CT0000000296,HOUSE,DIST_10,COMPLETE,6633,2092,1696,75,0,1,4541,43.264,4.847,1,0,0,0,2025-05-21,05f7b14595305ae5
EL0000000297,CT0000000297,GOVERNOR,DIST_05,COMPLETE,6810,5139,2281,2,0,3,1671,11.741,9.631,1,1,0,0,2013-12-26,2f8a60ee120084f7
EL0000000298,CT0000000298,HOUSE,DIST_09,COMPLETE,928,2563,296,99,0,2,1635,42.074,10.999,1,0,0,0,2020-10-29,a469c21d9353b17e
EL0000000299,CT0000000299,PRESIDENT,DIST_10,COMPLETE,968,1140,634,0,0,1,172,6.273,-7.683,0,0,0,0,2016-09-29,bff0254a499bfe83
EL0000000300,CT0000000300,SHERIFF,DIST_01,NOT_REPORTED,566,506,112,29,0,2,60,4.946,-1.514,1,1,0,0,2014-01-08,ce9446ae7d5fad70
EL0000000301,CT0000000301,ATTORNEY_GENERAL,DIST_02,COMPLETE,620,1601,325,35,0,3,981,38.009,-5.052,1,1,0,0,2018-03-18,07d7eefb8f66af91
EL0000000302,CT0000000302,PRESIDENT,DIST_04,PARTIAL,2630,2464,112,77,0,3,166,3.142,9.835,0,0,0,0,2019-10-25,54bb80efb9271d58
EL0000000303,CT0000000303,JUDGE,DIST_02,COMPLETE,10656,8246,1527,0,0,2,2410,11.797,16.226,0,1,2,0,2024-03-27,9da8e58ef15f84c7
EL0000000304,CT0000000304,JUDGE,DIST_07,COMPLETE,10707,3384,5092,8,0,2,7323,38.159,3.757,0,0,0,0,2016-06-05,8962e39377bbd6fa
EL0000000305,CT0000000305,MAYOR,DIST_04,COMPLETE,878,2218,1608,2,0,1,1340,28.474,14.419,0,0,0,0,2017-03-17,9b824cc6381f1f63
EL0000000306,CT0000000306,SENATE,DIST_03,COMPLETE,7368,9469,3311,44,0,2,2101,10.405,-0.868,1,1,4,0,2011-03-22,acb6eddd3b2e1d8c
EL0000000307,CT0000000307,SHERIFF,DIST_07,COMPLETE,4677,1666,374,573,0,2,3011,41.303,-6.763,0,1,0,0,2009-03-12,c849ee5931dc647c
EL0000000308,CT0000000308,HOUSE,DIST_10,COMPLETE,6613,2809,622,357,0,1,3804,36.573,17.567,1,1,0,0,2022-05-26,60a95cc510ce0c27
EL0000000309,CT0000000309,MAYOR,STATEWIDE,COMPLETE,5951,10652,4307,10,0,2,4701,22.471,5.881,0,0,4,0,2022-01-12,6331df8279cd74a5
EL0000000310,CT0000000310,PRESIDENT,DIST_03,COMPLETE,5801,3545,148,409,0,2,2256,22.781,9.797,1,0,0,0,2015-07-11,b4c72a4ef5c133bf
EL0000000311,CT0000000311,CITY_COUNCIL,DIST_05,COMPLETE,1731,1062,560,0,0,2,669,19.952,0.553,0,0,0,0,2020-08-18,43ca7b9f9a33d2d3
