energy_use_billing_month,energy_use_sector_code,energy_use_end_use_category,energy_use_sales_mwh,energy_use_customer_count,energy_use_average_kwh_per_customer,energy_use_peak_demand_mw,energy_use_load_factor_pct,energy_use_time_of_use_share_pct,energy_use_demand_response_participant_count,energy_use_electrification_index,energy_use_ev_charging_load_mwh,energy_use_heat_pump_adoption_rate,energy_use_distributed_solar_generation_mwh,energy_use_battery_storage_dispatch_mwh,energy_use_natural_gas_therms_equiv,energy_use_propane_gallons_equiv,energy_use_energy_burden_pct_households,energy_use_weather_normalization_factor,energy_use_meter_data_granularity
2022-07,COM,LIGHTING,3076949.88,2648394,1161.82,11847.77,20.28,42.66,434702,0.7924,482812.39,8.0,298023.41,447196.76,52120972.14,6300396.69,11.07,1.0951,HOURLY
2022-08,RES,APPLIANCES,5186288.43,1207783,4294.06,14356.6,24.9,60.98,391193,0.4385,388366.06,42.45,170421.4,313618.04,33137553.83,1686820.85,1.38,0.8283,DAILY
2022-09,IND,HVAC,4481568.39,671851,6670.48,2287.76,45.27,27.72,73343,0.7682,490128.11,29.83,11023.46,342444.1,22650677.97,10820153.33,16.64,0.9786,30_MIN
2022-10,IND,HVAC,3699802.15,1859879,1989.27,407.3,43.89,61.13,434288,0.3737,308469.44,1.31,610061.37,356364.43,25123472.68,3548265.5,2.01,1.0821,HOURLY
2022-11,AG,HVAC,3196394.13,2054179,1556.04,4064.32,18.55,15.25,172826,0.8439,37983.36,43.29,373137.62,50487.1,24359144.79,17382054.89,9.13,1.2393,15_MIN
2022-12,IND,APPLIANCES,4726984.53,1207826,3913.63,1311.53,72.43,12.44,187064,0.0388,356652.45,34.09,212523.3,393145.39,7385108.73,12597259.6,9.61,1.2026,MONTHLY
2023-01,RES,LIGHTING,1237471.56,2638170,469.06,14959.42,26.35,47.55,20021,0.2378,478151.72,33.82,491176.12,385503.79,35301496.54,4596865.98,1.64,0.895,MONTHLY
2023-02,COM,APPLIANCES,5419933.78,1734728,3124.37,7643.72,32.18,36.67,279682,0.187,525095.32,32.84,744332.55,2477.48,44477689.5,10072413.99,1.2,0.7967,MONTHLY
2023-03,IND,PROCESS,1182754.32,3079020,384.13,15680.31,45.53,17.8,158118,0.233,31169.43,42.78,93433.93,269012.1,49928708.23,5813270.8,11.55,1.1471,15_MIN
2023-04,COM,PROCESS,38002.97,701607,54.17,13647.98,22.33,50.97,44159,0.6848,133516.28,21.86,78120.55,380351.77,62127394.05,3266897.0,12.0,0.8435,MONTHLY
2023-05,COM,MOTIVE_POWER,3376293.88,277733,12156.62,16312.54,74.49,52.62,323300,0.9657,179664.71,47.35,646592.11,368939.05,44983288.57,24595784.26,15.43,1.1118,HOURLY
2023-06,AG,LIGHTING,940409.61,382648,2457.64,12554.71,62.96,23.81,244718,0.9882,166513.23,33.2,428344.93,183384.11,58724430.53,16371915.68,8.63,1.1623,HOURLY
2023-07,COM,MOTIVE_POWER,1488824.19,1151736,1292.68,1982.75,71.9,64.22,19602,0.257,119264.05,32.48,128215.68,60199.15,63021473.57,4436085.97,1.51,0.7434,15_MIN
2023-08,IND,PROCESS,1888357.09,508153,3716.12,15136.16,52.04,63.5,417234,0.0167,273050.52,54.08,181859.25,432423.81,77526526.98,23184981.69,12.18,0.906,DAILY
2023-09,COM,MOTIVE_POWER,2224444.07,2766847,803.96,1002.53,69.69,31.95,343591,0.8887,168904.12,42.95,835231.12,107250.89,48795442.69,21985181.45,0.54,0.79,MONTHLY
2023-10,RES,PROCESS,2358938.55,1145225,2059.8,13234.48,36.88,19.31,133302,0.4848,347643.43,37.88,473948.25,81254.33,87602632.05,24765450.94,15.11,1.0601,MONTHLY
2023-11,RES,MOTIVE_POWER,4041397.09,3427456,1179.12,20925.07,56.02,43.03,218921,0.5493,77263.54,52.53,233884.22,82065.16,14361505.6,5778791.02,10.07,0.7239,MONTHLY
2023-12,COM,MOTIVE_POWER,616965.21,184353,3346.65,18927.21,84.18,9.1,90306,0.479,465741.56,25.14,12710.71,258195.76,45787970.19,11359797.86,1.2,1.1454,HOURLY
2024-01,RES,APPLIANCES,2127053.14,1638465,1298.2,16496.5,41.15,46.81,372095,0.0442,255181.13,8.82,660757.56,249163.99,39581389.31,7838191.27,16.44,1.0813,MONTHLY
2024-02,COM,APPLIANCES,4703853.12,3405389,1381.3,21913.68,67.75,40.05,275369,0.8813,54018.63,4.49,541947.35,377430.14,57071192.34,10491373.61,6.43,1.0459,15_MIN
2024-03,IND,MOTIVE_POWER,607599.85,3039066,199.93,20594.28,54.64,30.59,144927,0.6066,42832.94,35.42,593464.02,42661.33,93417356.19,19002457.2,4.73,1.2962,HOURLY
2024-04,COM,MOTIVE_POWER,2919659.39,548362,5324.33,17893.14,79.55,46.64,49978,0.6525,57313.41,1.06,586996.26,294647.14,57243980.85,20954303.69,17.3,1.2998,DAILY
2024-05,RES,OTHER,4615802.35,3346552,1379.27,3870.17,68.51,14.61,262708,0.1166,207829.07,18.48,564726.05,431265.44,20979344.51,2703874.97,0.72,0.9745,DAILY
2024-06,RES,HVAC,4926741.36,2209545,2229.75,4107.44,52.11,55.69,18881,0.1002,187485.88,43.89,460751.07,2599.53,18688460.69,5825511.09,9.17,0.7331,HOURLY
2024-07,COM,EV_CHARGING,3330898.06,935941,3558.88,15361.97,30.25,26.81,294817,0.6575,61885.91,24.64,713472.15,313020.54,44425107.0,7291442.0,8.51,0.7635,MONTHLY
2024-08,IND,HVAC,3357392.93,1212142,2769.8,8500.32,39.19,11.7,230461,0.9197,354499.14,4.41,809919.22,290897.64,8081735.72,23170571.29,1.14,1.1364,MONTHLY
2024-09,COM,WATER_HEAT,5468656.01,1826292,2994.4,21890.67,38.5,27.07,338900,0.8126,452408.12,16.84,561541.31,67112.04,16365997.56,1916586.91,1.84,1.2342,30_MIN
2024-10,COM,EV_CHARGING,4220685.65,1493232,2826.54,6230.86,35.63,26.08,405511,0.2178,299863.2,15.94,362174.31,55100.97,30919550.74,11948312.71,0.28,0.8107,DAILY
2024-11,COM,WATER_HEAT,2912300.18,2053440,1418.25,11152.28,34.41,34.98,347134,0.9562,130434.5,16.44,520312.68,259053.65,34266454.38,10493205.84,12.7,1.259,DAILY
2024-12,IND,EV_CHARGING,3258134.14,2110191,1544.0,9580.75,32.74,18.16,7674,0.8139,301357.74,11.11,541979.76,419473.34,43042254.54,7120962.28,12.11,0.895,MONTHLY
2025-01,RES,LIGHTING,1073709.81,2279083,471.11,9709.42,52.87,29.09,141067,0.149,436810.58,12.91,342181.56,56302.32,37551926.44,12720723.5,0.95,1.1479,MONTHLY
2025-02,RES,LIGHTING,5193697.96,1946116,2668.75,11307.8,79.08,27.75,43265,0.0282,300136.6,36.84,189244.6,346799.4,32068909.56,1234277.28,16.12,1.2223,MONTHLY
2025-03,IND,EV_CHARGING,3726337.25,1102933,3378.57,17542.2,41.56,26.2,81244,0.295,19920.45,14.89,801386.84,65478.89,46630756.03,17443730.69,15.29,0.7519,HOURLY
2025-04,COM,MOTIVE_POWER,5027045.32,2493884,2015.75,8213.88,41.59,10.13,19540,0.5098,146859.42,54.03,534726.11,71150.31,50260641.28,16156128.77,14.03,0.7688,MONTHLY
2025-05,RES,PROCESS,4673003.48,2253609,2073.56,12206.36,78.79,25.8,88926,0.5964,56135.08,11.79,149481.7,254422.41,30457132.91,23270185.66,16.48,0.7083,MONTHLY
2025-06,RES,APPLIANCES,4235242.34,1553035,2727.07,6848.03,44.7,36.99,169553,0.969,316474.77,4.21,24908.95,227681.99,24362578.56,9925032.32,11.98,1.0034,15_MIN
2025-07,RES,PROCESS,1666398.62,1741747,956.74,17133.45,17.13,50.59,119338,0.5131,485206.34,13.13,146475.94,196351.68,197588.56,9999976.99,11.92,1.2583,HOURLY
2025-08,RES,MOTIVE_POWER,5123518.22,2966459,1727.15,5345.57,28.93,36.53,152013,0.5541,435604.46,20.29,840749.79,186119.45,31324202.28,2554349.98,7.21,1.2025,15_MIN
2025-09,COM,LIGHTING,3060005.76,1333224,2295.19,11169.6,63.37,13.14,234819,0.2171,85167.05,4.93,459691.77,58255.38,35001658.2,14582898.44,3.62,0.7957,15_MIN
2025-10,TRANS,OTHER,2684796.42,863176,3110.37,12660.59,80.65,7.43,58698,0.8596,136277.32,54.22,635811.59,431200.74,57481131.96,2619121.83,14.57,1.0377,MONTHLY
2025-11,IND,OTHER,111218.19,2538554,43.81,13201.24,62.13,44.14,341564,0.1737,320712.99,3.87,441484.1,294953.93,87270319.35,11446731.62,17.77,0.8923,MONTHLY
2025-12,IND,WATER_HEAT,1354352.6,1024284,1322.24,14748.95,28.81,27.12,84728,0.6176,447237.53,2.4,598691.16,253479.42,65874231.35,3655689.01,16.84,1.0913,DAILY
2026-01,AG,HVAC,5304340.37,608678,8714.53,17955.11,33.25,47.8,178965,0.8811,402661.16,4.38,298245.01,308008.15,70419445.62,14237286.1,2.24,1.0282,15_MIN
2026-02,RES,LIGHTING,802548.24,1320804,607.62,5769.11,61.27,50.67,400644,0.0377,116078.68,8.61,308953.34,380321.74,27680988.05,19017011.55,4.68,0.7214,HOURLY
2026-03,RES,PROCESS,1117243.85,1260535,886.33,1084.01,58.44,5.83,115242,0.1328,480882.02,15.45,773880.37,301282.37,1312961.06,9527746.75,16.17,0.9444,HOURLY
2026-04,COM,HVAC,3784075.19,910757,4154.87,19797.01,84.47,61.75,216572,0.9402,536161.0,29.9,570851.22,99653.58,91395947.66,6510453.1,14.92,0.7476,MONTHLY
2026-05,TRANS,EV_CHARGING,1119275.25,3127080,357.93,10112.89,25.68,8.16,397682,0.9499,398797.26,21.65,231487.33,166489.48,3358128.38,7819709.88,10.54,1.2203,HOURLY
2026-06,COM,MOTIVE_POWER,2609852.79,190390,13707.93,15316.46,74.48,43.89,91939,0.541,55666.64,1.63,725420.55,59115.93,11572397.91,6120308.67,13.7,0.8192,HOURLY
2026-07,IND,EV_CHARGING,5429530.3,2692368,2016.64,10477.16,63.75,0.93,300739,0.785,430766.13,16.19,841176.14,6565.86,1818809.55,6840613.8,1.91,1.2021,15_MIN
2026-08,COM,HVAC,2602509.86,1141320,2280.26,2084.65,38.57,50.79,324476,0.906,150583.18,17.98,593348.79,112531.2,12519667.38,2853091.68,14.14,1.26,15_MIN
2026-09,RES,WATER_HEAT,423247.33,600519,704.8,16681.16,47.74,31.48,339627,0.7699,266754.96,2.24,411787.12,280135.63,30479126.72,19001250.96,2.01,1.0995,15_MIN
2026-10,RES,LIGHTING,2060660.56,1791537,1150.22,9834.18,40.56,33.82,332215,0.3907,427203.6,26.2,158470.76,210060.92,80540308.25,10714925.83,2.28,0.7459,MONTHLY
2026-11,COM,HVAC,1636432.58,2419005,676.49,4430.76,58.95,38.97,433025,0.9158,303009.72,46.86,525224.25,138918.55,65343778.05,1575217.79,6.73,1.1708,30_MIN
2026-12,COM,MOTIVE_POWER,2670247.13,1713551,1558.31,6463.21,16.01,13.12,318114,0.3957,218045.13,12.08,132810.57,435185.6,81755289.2,11684824.48,5.97,0.8,HOURLY
2027-01,COM,PROCESS,3844864.37,2839310,1354.15,8155.56,48.82,58.54,274686,0.1682,31716.88,32.59,733767.7,127564.35,86976156.46,2905414.33,5.63,1.0963,30_MIN
2027-02,COM,WATER_HEAT,1645682.64,2386608,689.55,9689.37,33.42,47.77,255864,0.7304,163839.99,5.96,191136.86,254275.73,28027763.02,21101699.3,3.11,1.1,DAILY
2027-03,IND,APPLIANCES,26029.24,1069522,24.34,17883.76,31.78,24.18,75750,0.0869,225447.31,49.73,50533.56,369741.48,85085943.96,20865370.9,15.75,1.021,MONTHLY
2027-04,RES,LIGHTING,4278922.61,301887,14173.92,5026.72,22.25,22.12,101345,0.5621,338979.0,45.93,245851.01,263653.72,46848410.85,24613381.46,8.78,0.7719,HOURLY
2027-05,RES,LIGHTING,2057493.25,2849473,722.06,14091.66,42.69,19.8,365185,0.0963,105151.88,10.19,678560.21,5230.26,44545474.23,6161425.11,4.82,0.9122,15_MIN
2027-06,RES,APPLIANCES,3180913.9,3077613,1033.57,3183.69,75.83,46.28,15585,0.5995,57915.72,26.66,833098.63,367926.28,88371080.0,746180.61,8.95,1.0663,HOURLY
2027-07,TRANS,OTHER,2252491.11,1807124,1246.45,1370.6,59.77,41.75,420403,0.1265,145335.1,15.65,695936.57,249916.8,42971356.32,10478606.89,4.73,1.2022,MONTHLY
2027-08,IND,PROCESS,1153035.4,1813918,635.66,15779.63,53.2,41.7,371853,0.546,392558.79,29.43,495524.49,227936.79,81794104.46,1452284.97,2.21,0.8259,HOURLY
2027-09,COM,MOTIVE_POWER,2028807.61,730789,2776.19,19406.84,54.81,32.04,170333,0.5372,334525.12,30.39,751776.65,356693.33,57891198.98,10039892.34,7.97,1.0902,MONTHLY
2027-10,COM,PROCESS,2503390.08,1431734,1748.5,6604.74,82.07,44.09,293191,0.3838,350603.85,54.32,556337.61,188896.46,91805827.37,10129285.7,12.61,0.9334,MONTHLY
2027-11,IND,PROCESS,2271793.83,1963826,1156.82,2278.5,72.31,15.93,241071,0.3397,224688.41,9.67,495897.24,105108.96,42765218.56,15966516.67,5.08,0.8305,MONTHLY
2027-12,RES,MOTIVE_POWER,608715.31,1282229,474.73,20526.78,26.76,14.11,285597,0.0885,399268.24,38.96,504527.43,390352.15,86918637.42,2540869.71,17.19,0.715,15_MIN
2028-01,COM,EV_CHARGING,5061803.57,198857,25454.49,230.76,75.88,45.33,137967,0.7243,383234.65,1.1,112695.47,227505.01,34904374.44,3180683.53,3.57,0.9158,MONTHLY
2028-02,TRANS,WATER_HEAT,4299722.71,624340,6886.83,17580.99,75.88,10.54,410859,0.4825,329568.26,0.42,133930.95,252442.57,41586478.25,7180450.14,1.35,0.8755,15_MIN
2028-03,COM,MOTIVE_POWER,4996435.49,2026660,2465.35,2279.93,68.94,13.65,71957,0.4291,358437.13,26.45,284670.57,85937.64,79762809.93,1251547.98,15.32,1.1111,MONTHLY
2028-04,RES,HVAC,4384263.27,1623733,2700.11,10904.06,57.71,46.79,438926,0.1769,128641.91,11.33,184238.39,17547.2,65175324.44,12094938.48,5.33,0.7331,HOURLY
2028-05,RES,OTHER,1657661.85,1658012,999.79,10331.32,77.86,24.26,255707,0.7969,231561.37,7.32,383365.84,72983.82,29269802.25,24417280.75,14.13,1.0829,30_MIN
2028-06,RES,HVAC,3738746.06,941704,3970.19,2182.06,23.12,21.77,391090,0.0941,111824.8,14.03,389992.64,420311.51,59203635.94,4379317.46,13.47,0.7742,MONTHLY
2028-07,IND,LIGHTING,2882993.24,719065,4009.36,9340.06,30.08,8.22,257866,0.9053,307717.71,30.14,244080.14,438840.51,18885137.9,24414138.89,3.87,0.9269,HOURLY
2028-08,COM,APPLIANCES,2133506.82,555048,3843.82,19506.16,47.72,3.26,54291,0.6627,495332.96,38.46,354478.42,107504.54,57342322.95,12683182.05,5.41,1.2792,15_MIN
2028-09,IND,WATER_HEAT,4254859.75,1581141,2691.01,15416.69,80.67,42.41,236554,0.6437,505310.76,18.07,429335.78,402136.7,70177449.05,17329619.21,3.0,1.0752,MONTHLY
2028-10,RES,PROCESS,3664512.41,2744846,1335.05,12064.51,64.9,9.84,7324,0.2572,529955.54,33.1,571073.29,372865.98,83058293.19,21433757.66,4.96,0.7709,HOURLY
2028-11,IND,HVAC,1935115.8,2449961,789.86,5520.81,25.22,0.65,282406,0.1138,96403.92,47.29,330756.87,209860.27,77742587.03,18778195.54,7.39,0.7536,30_MIN
2028-12,COM,HVAC,569969.81,3402045,167.54,19903.3,23.45,57.15,194390,0.3193,137804.06,11.56,453500.66,334877.32,4856816.1,1221043.36,11.7,0.8833,15_MIN
2029-01,TRANS,PROCESS,3931003.32,2741162,1434.06,2206.81,54.66,23.2,158124,0.0806,3065.34,46.16,536009.18,397551.44,46679761.46,6844267.92,2.56,0.8153,30_MIN
2029-02,RES,HVAC,1559724.08,724476,2152.9,8412.93,15.37,59.0,111482,0.7455,408191.31,12.01,553717.25,439044.36,10593333.66,11876918.11,13.31,1.2358,15_MIN
2029-03,TRANS,APPLIANCES,4740625.43,613015,7733.29,2550.0,20.78,7.48,50577,0.4729,20360.37,15.64,833112.56,5646.6,76308999.59,16797162.28,15.88,1.1113,15_MIN
2029-04,RES,HVAC,1921870.98,1646443,1167.29,5047.36,23.46,43.21,248769,0.2624,446230.9,43.26,143429.55,11584.0,62643377.19,20064124.51,15.98,0.7873,15_MIN
2029-05,RES,OTHER,4600168.88,2254301,2040.62,4016.5,57.19,24.08,449393,0.1596,127381.0,38.27,398029.08,261033.09,2472779.1,2190101.22,15.06,1.262,30_MIN
2029-06,IND,LIGHTING,4947454.56,1664461,2972.41,377.75,74.91,29.27,416701,0.7851,354691.5,39.18,636592.65,43358.47,55939880.05,13230926.71,10.33,0.8498,HOURLY
2029-07,RES,HVAC,1266257.27,1113399,1137.29,11722.57,69.46,10.15,86924,0.5334,478952.87,5.64,16530.39,53717.57,46274777.89,10166082.51,10.96,0.7006,MONTHLY
2029-08,COM,LIGHTING,2880918.79,1788248,1611.03,2429.74,79.76,35.64,44759,0.5457,263837.29,15.69,493395.15,212654.61,7823195.51,24963388.99,10.83,1.2741,15_MIN
2029-09,COM,EV_CHARGING,1014128.73,1466875,691.35,17715.38,34.28,19.67,254152,0.943,487659.67,10.91,467336.68,14774.04,44640268.21,21597302.43,9.51,1.1977,15_MIN
2029-10,IND,EV_CHARGING,5333063.99,2671716,1996.12,15296.68,36.6,23.67,29419,0.2591,108262.62,33.93,138650.86,400988.74,36024187.53,23636301.44,7.89,0.8122,HOURLY
2029-11,IND,APPLIANCES,3327281.9,257568,12918.07,19221.89,59.44,10.04,416933,0.6669,180790.62,34.54,326769.76,182356.59,18197713.32,19419505.75,5.36,0.9096,MONTHLY
2029-12,COM,EV_CHARGING,1630465.78,3310469,492.52,1858.96,84.81,49.25,237776,0.3509,35027.42,43.35,324555.53,247745.27,62811299.03,19401960.16,2.86,1.0174,HOURLY
2030-01,COM,HVAC,5253599.63,1403884,3742.19,4058.27,44.69,54.73,355838,0.9765,170427.48,29.71,693677.55,434233.25,85428650.66,3577629.36,11.11,1.2428,30_MIN
2030-02,COM,WATER_HEAT,5482150.02,187316,29266.85,6044.66,49.5,3.51,72287,0.4415,131192.01,41.49,365507.5,379902.03,86004171.56,21265758.68,14.9,1.1105,HOURLY
2030-03,RES,HVAC,951487.87,1850717,514.12,3540.52,21.79,20.05,440698,0.0494,417142.85,3.02,707448.25,230632.67,66751950.66,22779702.26,11.88,1.184,HOURLY
2030-04,RES,OTHER,1772810.15,1105654,1603.4,10281.45,61.62,27.67,334589,0.4723,299199.66,1.83,328808.57,360398.17,72746910.74,22155377.7,13.17,0.8284,DAILY
2030-05,IND,WATER_HEAT,2587569.34,2953514,876.1,16605.49,16.47,9.56,217695,0.6293,384237.26,31.44,674273.11,87013.8,77483646.27,12308154.87,11.1,0.7588,MONTHLY
2030-06,RES,WATER_HEAT,4224666.12,796742,5302.43,21605.45,30.83,2.65,13513,0.1461,535765.73,14.11,817319.25,55904.56,2809766.46,4712787.36,12.39,1.0721,HOURLY
2030-07,COM,PROCESS,1695045.05,2854496,593.82,21199.9,64.05,58.65,247588,0.9383,65883.13,29.85,143334.31,419613.33,40303487.76,21739689.69,2.79,1.0446,15_MIN
2030-08,RES,LIGHTING,4975318.54,1744932,2851.3,11696.54,39.69,62.26,124128,0.4167,453684.49,40.29,154866.17,10983.29,5986951.59,7718638.44,5.72,0.968,15_MIN
2030-09,IND,LIGHTING,5164891.29,96912,53294.65,15673.55,15.24,49.5,74306,0.2456,379392.5,9.81,80820.47,23700.11,4266699.01,22005905.93,16.55,1.0681,DAILY
2030-10,COM,WATER_HEAT,2878161.23,2587159,1112.48,9594.6,44.12,37.42,126432,0.4123,174500.04,49.74,460509.59,101992.22,37143019.45,24175073.06,5.83,1.266,HOURLY
2030-11,COM,LIGHTING,2797765.6,538615,5194.37,20008.88,52.26,27.66,295005,0.2995,81573.44,4.15,600860.18,145976.63,94123273.48,17514178.27,2.01,0.8069,30_MIN
2030-12,COM,HVAC,2437729.44,1536503,1586.54,14579.49,78.17,6.44,18198,0.5526,428926.52,36.34,380368.3,171931.17,73480031.62,19599481.13,8.9,1.2324,MONTHLY
2031-01,IND,HVAC,2840739.19,1708314,1662.89,12380.08,27.95,16.31,327566,0.86,299821.32,43.05,600943.95,157821.35,73426122.38,19638676.83,1.07,1.006,30_MIN
2031-02,IND,MOTIVE_POWER,4647732.68,878369,5291.32,19043.45,39.31,17.9,178507,0.4124,167624.62,50.04,100412.18,445716.38,55925953.64,2684447.18,15.37,0.9642,15_MIN
2031-03,RES,HVAC,72449.3,2099970,34.5,21641.73,57.86,9.02,175640,0.7569,345872.83,45.86,294509.3,317944.0,14710821.8,24205564.3,9.66,0.9107,15_MIN
2031-04,RES,HVAC,4485753.18,524861,8546.55,4994.08,20.55,58.87,235488,0.2641,400920.92,22.0,6974.19,405997.59,52356878.46,9123029.82,7.5,0.9815,HOURLY
2031-05,IND,PROCESS,381040.65,172379,2210.48,6301.76,61.07,16.44,381057,0.0112,452679.82,49.55,583849.16,413905.14,23487346.46,24847322.98,15.32,1.0846,15_MIN
2031-06,RES,WATER_HEAT,5184703.84,1987639,2608.47,10343.63,23.39,38.21,205277,0.4207,79272.3,14.26,119972.64,441916.2,70728689.82,15423899.62,2.35,1.2606,30_MIN
2031-07,IND,HVAC,3602730.87,376137,9578.24,18281.28,66.51,34.67,166921,0.7323,506142.44,39.62,23866.45,197813.04,49373647.91,762863.66,15.47,1.0451,30_MIN
2031-08,COM,PROCESS,4060391.09,1506212,2695.76,4101.33,29.16,36.78,410592,0.9382,531251.28,6.74,724969.39,10821.6,67620797.06,16816065.66,1.8,1.0082,30_MIN
2031-09,RES,OTHER,3831642.19,2913002,1315.36,532.74,21.59,55.01,66334,0.844,523219.45,45.3,602523.66,381614.95,34371139.12,17397206.16,9.71,1.2072,MONTHLY
2031-10,AG,PROCESS,4280082.62,1310051,3267.11,16422.62,66.95,8.93,307060,0.334,279870.98,19.43,590000.36,422852.33,83921841.02,2430057.8,1.61,0.7115,30_MIN
2031-11,RES,MOTIVE_POWER,4718681.47,2802433,1683.78,21697.01,33.23,13.51,205742,0.1765,282477.64,38.99,761832.4,135401.9,17499730.72,21986035.5,13.5,1.1576,MONTHLY
2031-12,COM,MOTIVE_POWER,3370744.33,1686676,1998.45,20135.13,53.39,30.48,447360,0.0219,41995.31,43.5,192447.04,131033.9,34501286.72,21786176.6,3.41,0.7088,DAILY
2032-01,RES,MOTIVE_POWER,1450357.62,649012,2234.72,8083.93,32.07,24.41,337233,0.9113,431029.54,7.75,481436.73,362483.75,46701840.73,21696856.3,0.24,1.0372,15_MIN
2032-02,AG,HVAC,3962355.66,1116361,3549.35,17501.75,33.67,61.13,432518,0.7728,343220.11,26.58,259566.61,155641.63,54839516.12,3305859.61,9.49,1.0087,HOURLY
2032-03,TRANS,APPLIANCES,1728771.24,3432935,503.58,12908.67,17.12,17.46,193954,0.9679,525600.63,14.33,642651.43,93738.04,44122574.15,4954824.64,8.05,1.1596,30_MIN
2032-04,RES,EV_CHARGING,4851266.17,3441333,1409.71,11342.49,52.94,31.25,115263,0.787,546230.78,14.12,400890.72,43702.17,39446820.55,7346279.69,9.06,1.1435,30_MIN
2032-05,COM,OTHER,4864973.11,1873995,2596.04,7388.95,43.17,42.9,210102,0.069,236987.01,40.61,41528.48,417053.61,94405731.61,24972985.51,10.6,1.2797,15_MIN
2032-06,RES,PROCESS,4641362.75,2830732,1639.63,11239.17,28.3,20.58,371154,0.372,194264.1,54.54,541066.67,327015.05,26306470.9,13212781.4,10.54,0.7446,15_MIN
2032-07,COM,HVAC,1570706.9,798476,1967.13,18545.77,30.59,20.15,248331,0.5923,398250.7,21.36,359141.59,377982.26,4223953.47,16532035.13,2.52,0.9141,HOURLY
2032-08,COM,PROCESS,804196.28,1166234,689.57,6913.32,76.68,21.79,400846,0.7898,68490.66,44.73,357640.02,447689.2,3371416.89,1305613.54,10.18,0.9168,HOURLY
2032-09,TRANS,PROCESS,113102.36,1315618,85.97,8033.15,75.02,26.97,264770,0.6161,455860.77,3.78,93307.4,88510.4,54963873.3,17711361.9,3.33,0.9865,MONTHLY
2032-10,IND,PROCESS,3899667.04,1155947,3373.57,3105.18,47.79,31.02,107464,0.1752,452695.51,42.61,576601.04,252380.53,89824422.0,6293062.45,2.2,1.1816,MONTHLY
2032-11,IND,MOTIVE_POWER,4179605.18,2864987,1458.86,2728.89,34.52,47.98,389113,0.7236,481172.6,43.19,265901.05,397592.72,50111749.95,3078648.57,12.65,1.0332,30_MIN
2032-12,IND,APPLIANCES,590310.41,277919,2124.04,9508.66,63.56,54.67,449385,0.6131,432453.68,11.29,73695.97,41253.14,33338759.19,12633812.26,17.81,1.0678,MONTHLY
2033-01,IND,APPLIANCES,819723.06,1415649,579.04,2301.89,58.41,62.17,128347,0.9314,194833.9,16.83,409563.91,414007.75,43622129.28,2850998.53,13.79,1.2685,15_MIN
2033-02,IND,LIGHTING,4035553.78,1521569,2652.23,8379.58,44.54,55.8,410634,0.4568,474935.9,49.54,451138.74,226546.31,11253341.92,11546296.55,4.94,1.0714,MONTHLY
2033-03,COM,OTHER,7757.32,2824768,2.75,20784.63,76.39,64.81,195096,0.855,110799.56,30.07,57526.3,318600.55,27185474.38,19159799.58,3.65,1.2045,MONTHLY
2033-04,COM,HVAC,4828149.22,531491,9084.16,10705.25,35.3,5.8,54790,0.6463,456811.06,27.55,73284.58,53167.64,5963001.55,12879300.28,11.17,1.2881,30_MIN
2033-05,COM,APPLIANCES,2333026.56,1618303,1441.65,7734.29,75.91,50.2,21861,0.4232,523878.25,52.43,456085.11,394383.22,22523578.06,17633614.49,17.56,1.2165,30_MIN
2033-06,COM,HVAC,1728872.79,401731,4303.56,1203.9,71.86,57.48,395333,0.3829,455056.03,37.91,709338.18,398584.88,54449494.55,3347762.33,15.16,1.1013,15_MIN
2033-07,COM,APPLIANCES,5165036.36,2371774,2177.71,17325.14,82.83,20.75,41100,0.3145,417640.44,48.55,706076.02,266568.48,79208701.02,21351593.4,7.2,1.2289,15_MIN
2033-08,COM,LIGHTING,605992.08,2720308,222.77,16372.11,32.96,58.21,37437,0.1177,373386.08,40.81,88890.91,355785.89,23345660.53,18473346.92,15.9,0.8764,30_MIN
2033-09,COM,WATER_HEAT,4032165.05,2224880,1812.31,3825.05,49.75,20.93,360419,0.7519,38942.48,4.84,599705.56,156223.32,82761267.14,2069245.34,1.93,0.7147,DAILY
2033-10,IND,LIGHTING,3826322.79,942890,4058.08,21360.87,82.36,31.74,139758,0.1524,38907.53,48.15,298679.64,239102.23,55746439.16,6005687.2,3.63,0.7076,MONTHLY
2033-11,RES,PROCESS,2617952.27,1338109,1956.46,19605.55,65.33,44.58,360677,0.1117,225914.67,44.47,703742.0,76111.88,68303963.8,20363296.17,0.64,0.7098,15_MIN
2033-12,RES,WATER_HEAT,2631564.51,1467294,1793.48,2553.6,39.32,47.6,50796,0.991,502997.1,11.96,171175.49,184878.89,13817749.76,9657740.17,3.32,1.1107,30_MIN
2034-01,COM,PROCESS,463597.95,1928098,240.44,19081.46,67.59,4.97,335249,0.9189,300613.82,48.61,523383.68,201954.11,14959430.89,17592464.14,15.53,1.1249,DAILY
2034-02,COM,APPLIANCES,3792696.88,2376482,1595.93,11977.31,22.13,27.21,158783,0.1341,134392.06,50.29,154280.53,180232.07,3914602.76,22055629.82,10.28,1.2308,HOURLY
2034-03,IND,MOTIVE_POWER,3514587.96,2817048,1247.61,1310.28,52.17,38.69,154269,0.5027,324394.42,10.56,78352.57,408712.92,34751669.93,14149471.0,6.94,1.098,15_MIN
