safe_justice_booking_date,safe_justice_arrest_offense_code,safe_justice_charge_severity_level,safe_justice_bail_amount_set,safe_justice_pretrial_release_flag,safe_justice_court_case_id_hash,safe_justice_court_disposition_code,safe_justice_sentence_type_code,safe_justice_sentence_length_days,safe_justice_probation_start_date,safe_justice_parole_eligibility_date,safe_justice_jail_days_served,safe_justice_prison_admission_flag,safe_justice_recidivism_12mo_flag,safe_justice_recidivism_36mo_flag,safe_justice_risk_assessment_score,safe_justice_public_defender_assigned_flag,safe_justice_diversion_program_flag,safe_justice_restorative_justice_flag,safe_justice_record_sealing_eligible_flag
2016-06-12,FRAUD,INFRACTION,2500,0,CASE0000000164,GUILTY,PROBATION,3146,2016-07-12,2016-12-09,143,0,1,1,58,1,1,0,0
2016-06-13,DRUG_TRAFFICK,MISDEMEANOR,0,0,CASE0000000165,PLEA,DIVERSION,546,2016-07-13,2016-12-10,371,1,0,0,32,1,0,0,1
2016-06-14,VANDALISM,MISDEMEANOR,25000,1,CASE0000000166,GUILTY,COMMUNITY_SERVICE,446,2016-07-14,2016-12-11,312,0,0,0,96,0,0,0,1
2016-06-15,DRUG_POSSESS,INFRACTION,250,1,CASE0000000167,PLEA,JAIL,3347,2016-07-15,2016-12-12,253,1,0,1,8,0,0,0,1
2016-06-16,ASSAULT,FELONY,1000,1,CASE0000000168,PLEA,PROBATION,1051,2016-07-16,2016-12-13,425,0,0,1,39,0,0,0,0
2016-06-17,WEAPONS,MISDEMEANOR,10000,0,CASE0000000169,GUILTY,PROBATION,1534,2016-07-17,2016-12-14,438,0,0,0,94,1,0,0,0
2016-06-18,DRUG_TRAFFICK,FELONY,500,1,CASE0000000170,PLEA,PROBATION,2341,2016-07-18,2016-12-15,605,0,1,0,24,1,1,0,0
2016-06-19,DRUG_POSSESS,INFRACTION,25000,1,CASE0000000171,PLEA,PROBATION,2961,2016-07-19,2016-12-16,355,0,0,0,60,0,0,0,1
2016-06-20,DUI,MISDEMEANOR,0,1,CASE0000000172,GUILTY,PRISON,709,2016-07-20,2016-12-17,317,0,0,0,60,1,0,1,0
2016-06-21,ASSAULT,MISDEMEANOR,500,0,CASE0000000173,PLEA,JAIL,3453,2016-07-21,2016-12-18,180,1,0,0,60,1,0,0,0
2016-06-22,BURGLARY,INFRACTION,1000,1,CASE0000000174,DISMISSED,PRISON,2538,2016-07-22,2016-12-19,8,1,0,1,85,0,1,0,0
2016-06-23,BURGLARY,MISDEMEANOR,2500,1,CASE0000000175,PLEA,DIVERSION,2115,2016-07-23,2016-12-20,575,0,0,1,63,1,1,0,0
2016-06-24,DUI,FELONY,500,1,CASE0000000176,GUILTY,PROBATION,2430,2016-07-24,2016-12-21,438,1,0,0,15,0,0,0,1
2016-06-25,DRUG_TRAFFICK,INFRACTION,10000,0,CASE0000000177,GUILTY,DIVERSION,1735,2016-07-25,2016-12-22,513,0,0,0,93,0,0,0,1
2016-06-26,BURGLARY,MISDEMEANOR,5000,1,CASE0000000178,PENDING,DIVERSION,1780,2016-07-26,2016-12-23,315,0,0,1,69,1,0,0,1
2016-06-27,DRUG_POSSESS,MISDEMEANOR,5000,0,CASE0000000179,GUILTY,JAIL,2975,2016-07-27,2016-12-24,601,1,1,1,19,1,1,1,1
2016-06-28,WEAPONS,FELONY,500,1,CASE0000000180,PLEA,JAIL,1642,2016-07-28,2016-12-25,520,0,0,0,28,1,0,0,1
2016-06-29,BURGLARY,MISDEMEANOR,500,1,CASE0000000181,PENDING,PRISON,1851,2016-07-29,2016-12-26,9,1,0,0,4,1,1,0,0
2016-06-30,VANDALISM,MISDEMEANOR,2500,1,CASE0000000182,GUILTY,PROBATION,2478,2016-07-30,2016-12-27,489,0,0,1,47,1,0,0,0
2016-07-01,DUI,MISDEMEANOR,250,0,CASE0000000183,DEFERRED,PROBATION,2234,2016-07-31,2016-12-28,194,0,0,0,58,1,1,0,0
2016-07-02,DUI,FELONY,100,1,CASE0000000184,NOT_GUILTY,JAIL,88,2016-08-01,2016-12-29,479,0,0,0,46,0,0,1,0
2016-07-03,FRAUD,MISDEMEANOR,100,1,CASE0000000185,DISMISSED,NONE,407,2016-08-02,2016-12-30,191,0,1,0,55,1,0,0,1
2016-07-04,DRUG_POSSESS,INFRACTION,1000,1,CASE0000000186,GUILTY,JAIL,2230,2016-08-03,2016-12-31,79,1,0,1,72,1,0,0,1
2016-07-05,DRUG_POSSESS,FELONY,250,0,CASE0000000187,NOT_GUILTY,PROBATION,2230,2016-08-04,2017-01-01,423,0,0,1,91,1,0,0,0
2016-07-06,LARCENY,MISDEMEANOR,25000,0,CASE0000000188,PENDING,DIVERSION,1101,2016-08-05,2017-01-02,591,0,0,0,91,0,1,0,1
2016-07-07,ASSAULT,MISDEMEANOR,5000,0,CASE0000000189,PLEA,COMMUNITY_SERVICE,1368,2016-08-06,2017-01-03,584,0,0,1,83,0,0,0,0
2016-07-08,LARCENY,FELONY,2500,0,CASE0000000190,PLEA,DIVERSION,3410,2016-08-07,2017-01-04,541,0,0,0,60,1,0,0,1
2016-07-09,DUI,MISDEMEANOR,5000,0,CASE0000000191,GUILTY,DIVERSION,1281,2016-08-08,2017-01-05,534,1,0,1,17,0,0,0,0
2016-07-10,DUI,MISDEMEANOR,250,0,CASE0000000192,GUILTY,DIVERSION,1219,2016-08-09,2017-01-06,391,0,0,0,26,1,1,0,1
2016-07-11,BURGLARY,MISDEMEANOR,100,1,CASE0000000193,NOT_GUILTY,DIVERSION,2341,2016-08-10,2017-01-07,722,0,1,1,9,1,0,0,0
2016-07-12,LARCENY,INFRACTION,25000,1,CASE0000000194,DEFERRED,DIVERSION,1917,2016-08-11,2017-01-08,130,0,0,1,79,1,1,0,1
2016-07-13,FRAUD,MISDEMEANOR,10000,1,CASE0000000195,PENDING,DIVERSION,1757,2016-08-12,2017-01-09,66,1,0,1,88,0,1,0,0
2016-07-14,FRAUD,MISDEMEANOR,10000,1,CASE0000000196,GUILTY,NONE,2188,2016-08-13,2017-01-10,641,0,1,0,19,0,0,0,1
2016-07-15,LARCENY,MISDEMEANOR,1000,0,CASE0000000197,PLEA,JAIL,2968,2016-08-14,2017-01-11,239,0,1,0,31,0,0,0,0
2016-07-16,DRUG_POSSESS,FELONY,10000,1,CASE0000000198,PENDING,COMMUNITY_SERVICE,3270,2016-08-15,2017-01-12,22,0,1,1,50,1,0,0,1
2016-07-17,WEAPONS,MISDEMEANOR,0,1,CASE0000000199,PLEA,DIVERSION,2819,2016-08-16,2017-01-13,138,0,0,0,9,1,0,0,0
2016-07-18,ASSAULT,FELONY,100,1,CASE0000000200,GUILTY,PROBATION,2165,2016-08-17,2017-01-14,40,0,0,1,22,1,0,0,1
2016-07-19,BURGLARY,FELONY,250,1,CASE0000000201,GUILTY,PRISON,398,2016-08-18,2017-01-15,287,1,0,0,98,0,0,0,0
2016-07-20,LARCENY,MISDEMEANOR,100,1,CASE0000000202,GUILTY,JAIL,3625,2016-08-19,2017-01-16,420,1,0,0,3,0,1,0,1
2016-07-21,ASSAULT,FELONY,500,0,CASE0000000203,DISMISSED,JAIL,1599,2016-08-20,2017-01-17,146,0,0,0,64,1,0,0,1
2016-07-22,DRUG_TRAFFICK,MISDEMEANOR,100,1,CASE0000000204,PENDING,PROBATION,2903,2016-08-21,2017-01-18,719,0,0,0,88,0,0,0,1
2016-07-23,DRUG_POSSESS,MISDEMEANOR,0,1,CASE0000000205,GUILTY,NONE,1611,2016-08-22,2017-01-19,363,0,1,1,77,0,0,0,1
2016-07-24,WEAPONS,MISDEMEANOR,10000,0,CASE0000000206,GUILTY,JAIL,740,2016-08-23,2017-01-20,406,0,0,0,16,1,1,0,1
2016-07-25,VANDALISM,FELONY,0,0,CASE0000000207,GUILTY,COMMUNITY_SERVICE,1416,2016-08-24,2017-01-21,35,0,0,0,99,0,0,0,0
2016-07-26,WEAPONS,MISDEMEANOR,100,1,CASE0000000208,DISMISSED,PROBATION,2440,2016-08-25,2017-01-22,598,0,0,0,70,1,0,0,0
2016-07-27,FRAUD,INFRACTION,2500,1,CASE0000000209,PENDING,DIVERSION,1793,2016-08-26,2017-01-23,358,0,0,0,20,0,0,0,1
2016-07-28,DRUG_TRAFFICK,MISDEMEANOR,1000,1,CASE0000000210,DEFERRED,DIVERSION,2070,2016-08-27,2017-01-24,157,0,0,0,47,1,0,0,1
2016-07-29,VANDALISM,MISDEMEANOR,2500,1,CASE0000000211,PENDING,NONE,2342,2016-08-28,2017-01-25,263,1,0,1,8,0,0,0,0
2016-07-30,DRUG_POSSESS,MISDEMEANOR,0,1,CASE0000000212,PLEA,NONE,952,2016-08-29,2017-01-26,416,1,1,0,57,0,1,1,1
2016-07-31,ASSAULT,INFRACTION,100,0,CASE0000000213,GUILTY,JAIL,2360,2016-08-30,2017-01-27,521,1,1,1,2,1,1,0,0
2016-08-01,FRAUD,MISDEMEANOR,2500,0,CASE0000000214,GUILTY,PRISON,1205,2016-08-31,2017-01-28,240,0,0,0,88,1,0,0,0
2016-08-02,DUI,MISDEMEANOR,2500,0,CASE0000000215,PLEA,PROBATION,321,2016-09-01,2017-01-29,10,0,0,0,79,1,0,0,0
2016-08-03,DRUG_TRAFFICK,INFRACTION,250,1,CASE0000000216,PENDING,PROBATION,1939,2016-09-02,2017-01-30,719,0,0,0,56,1,0,0,0
2016-08-04,DRUG_TRAFFICK,MISDEMEANOR,250,0,CASE0000000217,PLEA,PROBATION,2446,2016-09-03,2017-01-31,497,0,1,0,27,1,0,0,0
2016-08-05,ASSAULT,FELONY,100,1,CASE0000000218,PLEA,PROBATION,1875,2016-09-04,2017-02-01,114,1,0,0,84,1,0,0,1
2016-08-06,DRUG_TRAFFICK,FELONY,500,1,CASE0000000219,GUILTY,DIVERSION,2412,2016-09-05,2017-02-02,72,1,0,0,77,0,0,1,0
2016-08-07,BURGLARY,FELONY,500,1,CASE0000000220,PLEA,NONE,1546,2016-09-06,2017-02-03,689,0,0,0,18,0,0,0,0
2016-08-08,WEAPONS,FELONY,0,0,CASE0000000221,NOT_GUILTY,PROBATION,3403,2016-09-07,2017-02-04,53,0,0,0,8,0,0,0,1
2016-08-09,BURGLARY,FELONY,250,0,CASE0000000222,GUILTY,JAIL,2734,2016-09-08,2017-02-05,21,0,0,1,64,1,0,0,1
2016-08-10,VANDALISM,MISDEMEANOR,25000,1,CASE0000000223,GUILTY,DIVERSION,2778,2016-09-09,2017-02-06,633,0,0,1,15,0,0,0,1
2016-08-11,BURGLARY,MISDEMEANOR,5000,1,CASE0000000224,PENDING,DIVERSION,1512,2016-09-10,2017-02-07,183,0,1,0,78,0,0,0,0
2016-08-12,DRUG_TRAFFICK,MISDEMEANOR,250,1,CASE0000000225,PLEA,PRISON,3257,2016-09-11,2017-02-08,455,1,0,1,84,0,0,0,1
2016-08-13,DRUG_TRAFFICK,MISDEMEANOR,25000,1,CASE0000000226,NOT_GUILTY,JAIL,515,2016-09-12,2017-02-09,194,0,0,0,61,1,1,0,0
2016-08-14,OTHER,INFRACTION,2500,1,CASE0000000227,PENDING,NONE,1740,2016-09-13,2017-02-10,13,0,0,1,1,0,1,0,1
2016-08-15,DUI,FELONY,10000,1,CASE0000000228,DEFERRED,PROBATION,1992,2016-09-14,2017-02-11,686,0,0,0,6,1,0,0,0
2016-08-16,DRUG_POSSESS,MISDEMEANOR,5000,0,CASE0000000229,GUILTY,NONE,3384,2016-09-15,2017-02-12,159,0,0,0,60,0,1,0,1
2016-08-17,DRUG_TRAFFICK,MISDEMEANOR,500,1,CASE0000000230,PENDING,JAIL,557,2016-09-16,2017-02-13,222,0,0,1,69,0,0,0,1
2016-08-18,FRAUD,MISDEMEANOR,1000,1,CASE0000000231,DISMISSED,PROBATION,3558,2016-09-17,2017-02-14,135,0,0,0,11,0,0,0,1
2016-08-19,VANDALISM,MISDEMEANOR,100,1,CASE0000000232,DISMISSED,PROBATION,650,2016-09-18,2017-02-15,728,0,0,1,74,1,0,0,1
2016-08-20,DRUG_POSSESS,MISDEMEANOR,2500,1,CASE0000000233,DEFERRED,PRISON,2720,2016-09-19,2017-02-16,700,0,0,0,39,1,1,0,0
2016-08-21,DRUG_TRAFFICK,INFRACTION,5000,0,CASE0000000234,PENDING,DIVERSION,1889,2016-09-20,2017-02-17,73,0,0,1,3,0,0,1,1
2016-08-22,FRAUD,FELONY,0,1,CASE0000000235,NOT_GUILTY,NONE,1245,2016-09-21,2017-02-18,270,0,0,0,100,1,0,0,1
2016-08-23,VANDALISM,FELONY,5000,1,CASE0000000236,DISMISSED,PRISON,2174,2016-09-22,2017-02-19,615,0,0,0,1,1,0,0,0
2016-08-24,ASSAULT,MISDEMEANOR,100,1,CASE0000000237,PENDING,JAIL,482,2016-09-23,2017-02-20,91,0,0,1,98,1,1,0,0
2016-08-25,FRAUD,MISDEMEANOR,10000,0,CASE0000000238,PENDING,JAIL,2658,2016-09-24,2017-02-21,183,1,0,1,94,0,0,0,0
2016-08-26,ASSAULT,INFRACTION,100,0,CASE0000000239,DISMISSED,PRISON,560,2016-09-25,2017-02-22,31,0,0,1,21,0,1,0,1
2016-08-27,OTHER,MISDEMEANOR,10000,1,CASE0000000240,NOT_GUILTY,PROBATION,3193,2016-09-26,2017-02-23,656,0,1,0,80,0,0,0,0
2016-08-28,ASSAULT,MISDEMEANOR,0,1,CASE0000000241,DISMISSED,COMMUNITY_SERVICE,2160,2016-09-27,2017-02-24,520,0,0,1,34,1,0,0,1
2016-08-29,OTHER,MISDEMEANOR,0,0,CASE0000000242,PLEA,PRISON,790,2016-09-28,2017-02-25,603,0,0,0,24,0,0,0,0
2016-08-30,WEAPONS,MISDEMEANOR,10000,1,CASE0000000243,GUILTY,DIVERSION,2344,2016-09-29,2017-02-26,444,0,1,0,94,0,0,1,0
2016-08-31,DRUG_TRAFFICK,FELONY,5000,0,CASE0000000244,PLEA,PROBATION,2412,2016-09-30,2017-02-27,198,0,0,0,18,0,0,0,0
2016-09-01,OTHER,MISDEMEANOR,5000,1,CASE0000000245,PENDING,DIVERSION,3171,2016-10-01,2017-02-28,553,0,1,1,56,1,0,0,0
2016-09-02,LARCENY,FELONY,10000,1,CASE0000000246,PENDING,PROBATION,3206,2016-10-02,2017-03-01,246,0,0,0,77,0,0,0,1
2016-09-03,DRUG_POSSESS,MISDEMEANOR,2500,1,CASE0000000247,PLEA,JAIL,868,2016-10-03,2017-03-02,711,0,1,0,41,1,0,1,1
2016-09-04,FRAUD,INFRACTION,500,1,CASE0000000248,DEFERRED,COMMUNITY_SERVICE,3061,2016-10-04,2017-03-03,11,0,0,0,44,1,0,0,1
2016-09-05,DRUG_POSSESS,MISDEMEANOR,5000,0,CASE0000000249,PENDING,NONE,2253,2016-10-05,2017-03-04,519,1,0,1,35,0,0,0,1
2016-09-06,LARCENY,INFRACTION,250,0,CASE0000000250,PENDING,DIVERSION,590,2016-10-06,2017-03-05,264,0,0,0,8,1,1,0,1
2016-09-07,FRAUD,INFRACTION,250,1,CASE0000000251,DISMISSED,PRISON,1815,2016-10-07,2017-03-06,487,0,0,1,54,0,0,0,1
2016-09-08,DRUG_POSSESS,MISDEMEANOR,25000,1,CASE0000000252,GUILTY,DIVERSION,2829,2016-10-08,2017-03-07,320,0,0,1,6,1,0,0,0
2016-09-09,DRUG_POSSESS,MISDEMEANOR,0,1,CASE0000000253,GUILTY,PROBATION,2831,2016-10-09,2017-03-08,680,0,0,0,54,0,0,0,0
2016-09-10,ASSAULT,MISDEMEANOR,10000,1,CASE0000000254,PLEA,DIVERSION,1828,2016-10-10,2017-03-09,669,0,0,0,23,1,1,0,1
2016-09-11,FRAUD,INFRACTION,10000,0,CASE0000000255,PLEA,NONE,968,2016-10-11,2017-03-10,327,0,0,0,53,0,0,1,0
2016-09-12,LARCENY,INFRACTION,250,1,CASE0000000256,DEFERRED,PROBATION,3016,2016-10-12,2017-03-11,617,0,0,0,79,0,1,1,0
2016-09-13,VANDALISM,INFRACTION,5000,0,CASE0000000257,PENDING,PRISON,2477,2016-10-13,2017-03-12,205,0,0,1,15,1,1,1,0
2016-09-14,VANDALISM,FELONY,500,0,CASE0000000258,DEFERRED,COMMUNITY_SERVICE,2250,2016-10-14,2017-03-13,47,0,0,1,2,1,0,1,0
2016-09-15,FRAUD,MISDEMEANOR,5000,1,CASE0000000259,PLEA,DIVERSION,851,2016-10-15,2017-03-14,362,0,0,1,20,1,0,0,1
2016-09-16,VANDALISM,FELONY,100,1,CASE0000000260,GUILTY,JAIL,2190,2016-10-16,2017-03-15,297,0,0,1,6,0,0,0,0
2016-09-17,LARCENY,MISDEMEANOR,500,0,CASE0000000261,PENDING,PROBATION,1122,2016-10-17,2017-03-16,713,0,1,0,63,1,0,0,0
2016-09-18,WEAPONS,MISDEMEANOR,1000,0,CASE0000000262,PLEA,PROBATION,36,2016-10-18,2017-03-17,655,0,0,1,90,1,0,0,1
2016-09-19,WEAPONS,INFRACTION,10000,1,CASE0000000263,PENDING,COMMUNITY_SERVICE,3439,2016-10-19,2017-03-18,41,0,0,0,67,1,0,0,1
2016-09-20,ASSAULT,MISDEMEANOR,1000,1,CASE0000000264,DISMISSED,PROBATION,584,2016-10-20,2017-03-19,245,0,1,0,90,1,0,0,1
2016-09-21,WEAPONS,INFRACTION,2500,1,CASE0000000265,GUILTY,NONE,1557,2016-10-21,2017-03-20,440,0,1,0,60,1,0,1,0
2016-09-22,VANDALISM,MISDEMEANOR,100,0,CASE0000000266,GUILTY,NONE,123,2016-10-22,2017-03-21,444,0,0,1,70,1,0,0,1
2016-09-23,OTHER,FELONY,5000,1,CASE0000000267,GUILTY,NONE,3412,2016-10-23,2017-03-22,52,0,0,0,17,0,0,0,1
2016-09-24,WEAPONS,MISDEMEANOR,0,1,CASE0000000268,GUILTY,PROBATION,2113,2016-10-24,2017-03-23,533,0,1,0,73,1,0,0,0
2016-09-25,LARCENY,FELONY,250,1,CASE0000000269,DISMISSED,DIVERSION,1741,2016-10-25,2017-03-24,44,0,0,1,2,1,0,0,0
2016-09-26,DRUG_TRAFFICK,FELONY,100,0,CASE0000000270,DISMISSED,JAIL,1050,2016-10-26,2017-03-25,163,0,1,1,12,1,1,0,1
2016-09-27,ASSAULT,MISDEMEANOR,10000,0,CASE0000000271,NOT_GUILTY,DIVERSION,3607,2016-10-27,2017-03-26,88,0,1,0,63,0,0,0,0
2016-09-28,WEAPONS,MISDEMEANOR,5000,1,CASE0000000272,GUILTY,PROBATION,2132,2016-10-28,2017-03-27,640,0,0,1,10,1,0,0,1
2016-09-29,OTHER,INFRACTION,1000,1,CASE0000000273,PENDING,DIVERSION,1368,2016-10-29,2017-03-28,343,0,0,0,5,0,0,0,0
2016-09-30,DUI,MISDEMEANOR,250,0,CASE0000000274,DEFERRED,PROBATION,2375,2016-10-30,2017-03-29,120,0,0,0,30,1,0,0,0
2016-10-01,BURGLARY,INFRACTION,500,1,CASE0000000275,GUILTY,JAIL,3145,2016-10-31,2017-03-30,422,0,0,0,42,1,1,0,1
2016-10-02,ASSAULT,MISDEMEANOR,5000,0,CASE0000000276,GUILTY,COMMUNITY_SERVICE,3315,2016-11-01,2017-03-31,448,1,0,1,12,1,0,0,0
2016-10-03,DRUG_POSSESS,MISDEMEANOR,5000,1,CASE0000000277,DISMISSED,PRISON,305,2016-11-02,2017-04-01,355,0,1,1,70,1,0,0,1
2016-10-04,WEAPONS,INFRACTION,10000,0,CASE0000000278,PENDING,PROBATION,276,2016-11-03,2017-04-02,372,0,0,1,37,0,0,0,1
2016-10-05,DUI,INFRACTION,500,1,CASE0000000279,DEFERRED,PROBATION,1865,2016-11-04,2017-04-03,347,0,1,0,21,1,0,0,1
2016-10-06,LARCENY,INFRACTION,100,1,CASE0000000280,GUILTY,PRISON,1989,2016-11-05,2017-04-04,203,0,0,1,77,1,0,0,0
2016-10-07,DRUG_POSSESS,MISDEMEANOR,2500,0,CASE0000000281,PENDING,COMMUNITY_SERVICE,298,2016-11-06,2017-04-05,389,0,1,0,95,1,0,0,0
2016-10-08,OTHER,FELONY,500,1,CASE0000000282,DEFERRED,JAIL,1894,2016-11-07,2017-04-06,65,0,0,1,33,1,0,0,0
2016-10-09,BURGLARY,MISDEMEANOR,5000,0,CASE0000000283,DISMISSED,DIVERSION,2173,2016-11-08,2017-04-07,25,1,1,0,34,0,0,0,0
2016-10-10,VANDALISM,FELONY,1000,0,CASE0000000284,GUILTY,PRISON,1861,2016-11-09,2017-04-08,445,0,0,0,15,0,0,0,0
2016-10-11,DRUG_POSSESS,MISDEMEANOR,0,0,CASE0000000285,GUILTY,DIVERSION,3558,2016-11-10,2017-04-09,404,0,0,0,35,1,1,0,0
2016-10-12,ASSAULT,MISDEMEANOR,500,0,CASE0000000286,GUILTY,PROBATION,2291,2016-11-11,2017-04-10,367,0,1,0,25,0,0,0,1
2016-10-13,LARCENY,MISDEMEANOR,10000,0,CASE0000000287,PLEA,PROBATION,350,2016-11-12,2017-04-11,65,0,0,1,47,1,0,1,1
2016-10-14,FRAUD,INFRACTION,1000,0,CASE0000000288,DEFERRED,DIVERSION,1607,2016-11-13,2017-04-12,114,0,1,0,93,0,0,0,0
2016-10-15,DRUG_POSSESS,MISDEMEANOR,25000,1,CASE0000000289,DEFERRED,JAIL,2566,2016-11-14,2017-04-13,555,0,0,1,5,1,0,0,1
2016-10-16,VANDALISM,FELONY,0,1,CASE0000000290,GUILTY,PROBATION,1330,2016-11-15,2017-04-14,190,0,1,0,91,0,0,1,1
2016-10-17,LARCENY,FELONY,25000,0,CASE0000000291,DISMISSED,PROBATION,1308,2016-11-16,2017-04-15,602,0,0,1,100,0,1,0,1
2016-10-18,FRAUD,MISDEMEANOR,5000,1,CASE0000000292,PENDING,PROBATION,1675,2016-11-17,2017-04-16,180,0,0,0,63,1,0,0,0
2016-10-19,DUI,FELONY,1000,0,CASE0000000293,DISMISSED,PROBATION,3375,2016-11-18,2017-04-17,424,0,0,0,91,1,1,0,1
2016-10-20,DRUG_TRAFFICK,FELONY,0,1,CASE0000000294,DISMISSED,JAIL,3603,2016-11-19,2017-04-18,630,1,1,0,73,0,0,0,1
2016-10-21,DUI,MISDEMEANOR,25000,1,CASE0000000295,GUILTY,JAIL,1833,2016-11-20,2017-04-19,374,0,0,0,1,1,0,0,1
2016-10-22,DUI,MISDEMEANOR,25000,1,CASE0000000296,GUILTY,DIVERSION,607,2016-11-21,2017-04-20,68,0,0,1,75,1,0,0,0
2016-10-23,DRUG_POSSESS,MISDEMEANOR,250,1,CASE0000000297,GUILTY,JAIL,3299,2016-11-22,2017-04-21,578,1,0,0,73,1,1,0,1
2016-10-24,ASSAULT,FELONY,2500,0,CASE0000000298,DEFERRED,DIVERSION,566,2016-11-23,2017-04-22,559,0,0,0,35,1,0,0,0
2016-10-25,DRUG_POSSESS,MISDEMEANOR,1000,1,CASE0000000299,GUILTY,DIVERSION,1392,2016-11-24,2017-04-23,207,0,0,0,83,0,0,0,0
2016-10-26,BURGLARY,MISDEMEANOR,1000,1,CASE0000000300,PLEA,DIVERSION,2782,2016-11-25,2017-04-24,332,1,0,0,64,1,0,0,0
2016-10-27,BURGLARY,FELONY,100,0,CASE0000000301,PLEA,DIVERSION,1574,2016-11-26,2017-04-25,675,0,0,0,77,0,1,0,0
2016-10-28,ASSAULT,MISDEMEANOR,100,0,CASE0000000302,PENDING,PROBATION,1277,2016-11-27,2017-04-26,332,1,0,1,53,1,0,1,0
2016-10-29,FRAUD,INFRACTION,500,0,CASE0000000303,PLEA,JAIL,2768,2016-11-28,2017-04-27,342,0,1,1,32,0,1,0,0
2016-10-30,DRUG_TRAFFICK,INFRACTION,2500,1,CASE0000000304,GUILTY,JAIL,508,2016-11-29,2017-04-28,659,0,0,0,6,1,0,0,0
2016-10-31,DUI,FELONY,1000,1,CASE0000000305,PENDING,PROBATION,2741,2016-11-30,2017-04-29,117,0,1,1,3,1,0,1,1
2016-11-01,BURGLARY,MISDEMEANOR,250,0,CASE0000000306,DISMISSED,NONE,2150,2016-12-01,2017-04-30,344,0,1,0,25,0,0,0,0
2016-11-02,DUI,FELONY,2500,1,CASE0000000307,PENDING,PROBATION,1160,2016-12-02,2017-05-01,449,0,0,0,19,0,0,0,0
2016-11-03,DRUG_TRAFFICK,FELONY,2500,0,CASE0000000308,NOT_GUILTY,PROBATION,1034,2016-12-03,2017-05-02,497,0,0,1,6,0,1,1,0
2016-11-04,OTHER,INFRACTION,500,0,CASE0000000309,PENDING,JAIL,2608,2016-12-04,2017-05-03,701,0,0,0,59,1,1,0,0
2016-11-05,WEAPONS,MISDEMEANOR,0,0,CASE0000000310,PENDING,PRISON,819,2016-12-05,2017-05-04,16,0,0,0,5,1,0,1,0
2016-11-06,ASSAULT,FELONY,1000,0,CASE0000000311,PENDING,DIVERSION,2996,2016-12-06,2017-05-05,103,0,0,0,9,0,0,0,0
2016-11-07,ASSAULT,MISDEMEANOR,100,0,CASE0000000312,PENDING,PROBATION,2045,2016-12-07,2017-05-06,106,0,0,0,31,0,0,0,0
2016-11-08,ASSAULT,MISDEMEANOR,500,0,CASE0000000313,PENDING,PROBATION,1833,2016-12-08,2017-05-07,428,0,0,1,55,1,0,0,0
2016-11-09,DUI,FELONY,2500,1,CASE0000000314,PLEA,DIVERSION,772,2016-12-09,2017-05-08,619,1,1,0,11,0,1,0,0
2016-11-10,BURGLARY,FELONY,1000,0,CASE0000000315,GUILTY,JAIL,3504,2016-12-10,2017-05-09,431,0,0,0,25,1,0,0,0
2016-11-11,DUI,FELONY,0,1,CASE0000000316,PLEA,PROBATION,1129,2016-12-11,2017-05-10,642,0,0,1,22,0,0,0,0
2016-11-12,WEAPONS,MISDEMEANOR,0,1,CASE0000000317,NOT_GUILTY,JAIL,2411,2016-12-12,2017-05-11,472,0,0,0,44,1,0,1,0
2016-11-13,DRUG_POSSESS,MISDEMEANOR,250,1,CASE0000000318,PLEA,PROBATION,3584,2016-12-13,2017-05-12,325,0,0,0,59,1,1,0,0
2016-11-14,OTHER,FELONY,250,0,CASE0000000319,PLEA,NONE,479,2016-12-14,2017-05-13,140,0,1,1,9,1,0,0,1
2016-11-15,WEAPONS,MISDEMEANOR,5000,1,CASE0000000320,GUILTY,PROBATION,343,2016-12-15,2017-05-14,532,0,0,0,46,0,1,0,1
2016-11-16,FRAUD,MISDEMEANOR,1000,1,CASE0000000321,GUILTY,PROBATION,3521,2016-12-16,2017-05-15,158,0,0,1,7,0,0,0,0
2016-11-17,OTHER,INFRACTION,250,1,CASE0000000322,PENDING,JAIL,1495,2016-12-17,2017-05-16,626,0,1,1,89,1,1,0,0
2016-11-18,DRUG_POSSESS,FELONY,500,0,CASE0000000323,PENDING,PROBATION,867,2016-12-18,2017-05-17,108,0,0,0,92,0,0,0,0
2016-11-19,BURGLARY,FELONY,250,1,CASE0000000324,DISMISSED,NONE,3256,2016-12-19,2017-05-18,646,0,1,1,47,0,1,0,1
2016-11-20,FRAUD,MISDEMEANOR,1000,0,CASE0000000325,DEFERRED,NONE,2140,2016-12-20,2017-05-19,96,0,0,0,73,0,0,0,1
2016-11-21,OTHER,FELONY,5000,0,CASE0000000326,GUILTY,COMMUNITY_SERVICE,1751,2016-12-21,2017-05-20,86,1,0,1,11,1,0,0,0
2016-11-22,LARCENY,MISDEMEANOR,250,0,CASE0000000327,GUILTY,PROBATION,1038,2016-12-22,2017-05-21,224,1,0,0,85,0,1,0,1
2016-11-23,VANDALISM,FELONY,0,1,CASE0000000328,DEFERRED,PROBATION,1167,2016-12-23,2017-05-22,679,0,0,0,6,0,1,0,1
2016-11-24,VANDALISM,INFRACTION,0,1,CASE0000000329,GUILTY,DIVERSION,3225,2016-12-24,2017-05-23,116,0,1,0,99,1,1,0,0
