labor_part_survey_month,labor_part_cps_rotation_group,labor_part_population_16plus,labor_part_participation_rate_pct,labor_part_employment_population_ratio_pct,labor_part_u6_underemployment_rate_pct,labor_part_part_time_economic_reasons_rate,labor_part_marginally_attached_rate,labor_part_discouraged_worker_rate,labor_part_not_in_labor_force_want_job_rate,labor_part_prime_age_participation_rate,labor_part_older_worker_participation_rate,labor_part_youth_participation_rate,labor_part_disability_labor_force_gap_pct,labor_part_caregiving_barrier_rate,labor_part_school_enrollment_barrier_rate,labor_part_transportation_barrier_rate,labor_part_childcare_constraint_index,labor_part_job_search_intensity_score,labor_part_weighting_method_tag
2020-01,2,185709283,64.84,61.43,11.41,7.03,2.75,0.07,1.11,77.19,16.01,57.2,17.59,5.81,3.79,0.96,0.8746,0.3094,CPS_BENCH
2020-02,7,78853518,65.8,60.62,12.14,2.61,1.47,0.12,2.58,78.8,23.34,47.22,44.36,5.4,2.68,1.38,0.4121,0.6658,CPS_SEAS
2020-03,8,114131970,64.91,56.34,20.77,2.11,1.74,0.67,1.24,80.18,17.38,44.03,51.88,3.1,2.57,0.54,0.8539,0.696,CPS_STD
2020-04,6,244740927,59.21,51.47,16.37,2.59,2.16,0.61,1.98,83.79,28.32,47.27,47.76,1.26,3.26,0.65,0.7458,0.4677,CPS_REPWT
2020-05,1,177133071,60.66,54.16,10.72,5.57,2.3,0.32,1.41,81.16,18.03,51.57,50.94,2.95,2.57,0.99,0.3994,0.3339,CPS_REPWT
2020-06,6,184227802,58.89,51.73,12.49,4.0,0.64,1.12,2.14,77.68,21.15,51.2,28.78,3.84,3.03,0.37,0.5899,0.9165,CPS_STD
2020-07,5,124105053,53.67,47.69,4.94,1.55,1.13,0.95,0.45,78.02,24.77,55.4,27.45,3.69,3.39,1.09,0.8012,0.2947,CPS_REPWT
2020-08,7,67668531,54.15,48.01,9.33,4.82,2.61,0.49,2.82,80.73,27.39,56.32,15.82,1.89,4.15,3.06,0.7891,0.5243,CPS_STD
2020-09,6,189181921,60.03,55.45,16.58,6.57,0.55,0.74,0.65,77.16,22.58,56.71,21.15,3.32,1.29,2.95,0.1871,0.5258,CPS_STD
2020-10,7,89363639,63.01,58.96,18.87,7.34,2.2,0.71,2.64,77.66,22.26,58.66,27.38,0.94,0.27,3.2,0.1874,0.1606,CPS_REPWT
2020-11,5,219697134,62.82,56.47,12.49,1.46,1.92,1.13,1.75,76.13,17.12,59.58,43.49,3.67,4.65,0.43,0.5918,0.4022,CPS_STD
2020-12,1,94416786,57.81,51.75,12.94,1.72,2.61,0.56,2.49,83.13,22.32,49.85,52.28,4.18,2.1,0.1,0.827,0.8094,CPS_BENCH
2021-01,8,238913888,59.26,56.22,8.16,2.05,0.95,0.92,2.29,78.97,26.96,54.78,28.36,0.42,1.96,0.27,0.5483,0.6518,CPS_BENCH
2021-02,3,172162504,67.39,64.51,8.16,6.05,0.63,1.13,1.57,82.39,17.58,59.66,45.13,3.16,1.73,1.13,0.4266,0.4049,CPS_REPWT
2021-03,4,84383162,56.52,48.25,8.9,1.25,1.15,0.57,1.33,80.88,18.67,55.19,52.55,5.94,3.22,0.38,0.677,0.3452,CPS_BENCH
2021-04,8,113077255,68.39,63.79,17.66,2.46,0.76,1.06,3.38,80.96,25.86,52.17,13.79,2.02,1.07,3.13,0.1598,0.7534,CPS_SEAS
2021-05,8,65216710,54.15,50.0,10.51,5.63,0.41,1.15,0.33,81.96,21.43,54.9,25.94,2.03,3.39,2.19,0.2017,0.9853,CPS_BENCH
2021-06,5,231668694,60.69,54.72,3.42,0.99,1.55,1.15,1.61,80.9,17.13,60.04,13.76,1.56,4.72,0.61,0.4607,0.1675,CPS_STD
2021-07,8,155925446,65.7,61.7,16.29,6.3,2.57,0.12,3.71,84.45,22.61,60.59,28.45,2.75,3.86,0.12,0.426,0.4694,CPS_STD
2021-08,2,53598546,64.65,59.01,20.26,3.43,1.04,0.19,3.89,79.95,21.16,56.22,49.85,5.74,3.03,2.05,0.0536,0.2804,CPS_STD
2021-09,2,246814631,62.63,55.76,21.73,2.65,0.39,0.03,3.26,80.6,24.57,49.08,26.8,0.82,1.29,0.24,0.6677,0.3366,CPS_REPWT
2021-10,4,95023463,56.2,47.82,5.27,1.24,1.47,0.02,3.85,82.54,21.04,47.53,46.02,4.37,1.39,0.27,0.5208,0.8801,CPS_STD
2021-11,5,162356998,64.01,59.35,5.35,7.44,2.0,0.28,3.51,76.45,27.75,52.96,31.49,5.87,5.41,1.43,0.2424,0.4434,CPS_REPWT
2021-12,4,9991975,61.92,55.52,9.35,6.69,0.39,0.83,1.75,86.19,19.77,60.36,14.52,5.42,0.37,2.66,0.7206,0.3676,CPS_REPWT
2022-01,5,131284345,68.59,60.1,17.66,1.34,1.11,0.27,1.55,85.0,27.32,45.19,21.32,3.19,2.08,1.18,0.008,0.3983,CPS_BENCH
2022-02,1,63131872,56.58,47.73,20.97,2.76,2.11,0.39,2.84,76.03,20.54,50.93,34.22,4.03,2.29,0.63,0.8002,0.1397,CPS_BENCH
2022-03,6,69655750,53.13,46.08,4.34,4.3,0.2,0.56,0.45,82.56,27.53,42.22,30.02,4.33,1.37,1.31,0.1212,0.0606,CPS_SEAS
2022-04,5,91890017,68.31,60.72,13.77,7.23,2.28,0.73,3.38,79.94,17.17,50.47,48.88,3.18,5.01,0.86,0.6424,0.2986,CPS_BENCH
2022-05,7,106596514,59.08,52.53,6.96,4.23,2.31,0.96,2.84,84.77,19.85,42.81,39.19,4.64,3.91,2.2,0.5232,0.0046,CPS_BENCH
2022-06,4,130194762,57.12,50.62,21.62,5.87,1.95,0.99,2.73,83.31,23.89,49.91,23.18,4.02,2.7,2.4,0.9445,0.2401,CPS_BENCH
2022-07,5,99615098,61.27,55.05,11.9,0.65,2.57,0.03,3.14,78.69,19.66,44.61,53.54,0.75,3.69,0.79,0.7242,0.9717,CPS_REPWT
2022-08,5,6733588,59.71,52.99,17.3,1.92,1.03,0.54,0.24,80.32,27.88,47.71,17.25,5.77,4.88,2.59,0.5854,0.9228,CPS_BENCH
2022-09,5,97790098,61.43,54.02,10.85,4.95,0.56,0.44,3.35,85.26,24.79,49.78,41.97,0.59,1.22,1.28,0.0235,0.0738,CPS_STD
2022-10,2,61566480,64.66,60.44,5.43,6.93,1.21,0.52,1.55,86.27,16.43,42.05,16.18,5.04,2.87,0.98,0.2201,0.9786,CPS_SEAS
2022-11,8,134328405,57.66,49.19,18.34,2.52,0.31,0.91,2.44,77.4,27.04,50.52,11.02,5.4,3.25,0.2,0.1395,0.3409,CPS_BENCH
2022-12,6,127767510,60.09,53.51,5.76,1.96,2.21,0.56,3.94,77.29,25.29,55.11,43.54,2.15,0.3,1.52,0.0137,0.3054,CPS_REPWT
2023-01,8,187859653,57.56,53.21,15.93,0.73,2.02,0.5,1.37,86.13,21.27,61.31,16.9,0.74,4.03,2.21,0.0007,0.9154,CPS_BENCH
2023-02,5,122467081,56.99,50.0,11.43,5.3,0.52,1.15,0.63,79.01,24.58,51.44,54.86,0.81,3.54,1.54,0.2015,0.8439,CPS_SEAS
2023-03,7,188753823,67.7,61.48,14.85,6.22,0.71,1.05,3.79,77.06,17.47,52.64,21.5,2.49,4.6,0.48,0.605,0.057,CPS_BENCH
2023-04,3,146606983,58.76,54.58,10.35,0.55,1.68,0.01,2.03,84.34,16.41,44.2,24.97,3.81,5.13,2.82,0.8713,0.1703,CPS_STD
2023-05,6,246591098,67.75,60.61,11.74,3.41,0.29,0.1,3.16,83.51,21.73,54.14,11.44,3.94,3.17,1.36,0.7524,0.0688,CPS_BENCH
2023-06,8,41551980,54.06,51.08,16.77,3.61,0.12,0.82,2.02,86.47,16.76,45.89,25.24,4.97,3.76,1.88,0.1111,0.9303,CPS_BENCH
2023-07,6,118479935,57.85,53.25,16.6,5.14,2.15,0.82,1.18,78.33,21.04,48.92,22.98,0.76,3.31,2.94,0.7767,0.015,CPS_SEAS
2023-08,8,46319366,52.87,45.45,16.93,2.4,1.88,0.4,0.94,82.02,22.55,56.99,22.6,3.44,3.78,1.83,0.9467,0.4382,CPS_STD
2023-09,1,185285245,69.24,65.12,18.54,3.65,2.54,0.38,4.16,85.7,20.6,58.84,22.97,5.95,0.81,0.52,0.8207,0.7723,CPS_REPWT
2023-10,5,186281368,59.49,55.0,6.55,3.52,2.58,0.78,1.92,77.51,18.33,53.65,21.65,4.22,2.51,2.81,0.9396,0.3687,CPS_BENCH
2023-11,5,214378405,56.06,48.42,17.63,2.24,1.21,0.84,1.64,85.58,19.76,60.68,32.56,1.26,0.64,1.49,0.2161,0.3109,CPS_SEAS
2023-12,8,192993972,53.24,45.69,7.37,3.68,1.66,0.88,0.75,76.11,19.35,54.07,13.95,3.34,5.06,2.65,0.7528,0.7583,CPS_STD
2024-01,1,181656506,66.97,63.76,3.58,4.57,0.68,0.21,3.85,77.48,23.52,57.98,54.7,3.78,0.84,0.99,0.8026,0.8161,CPS_REPWT
2024-02,2,23329175,63.86,58.56,13.08,6.13,1.31,0.3,2.08,76.91,26.73,58.39,33.84,4.87,4.47,1.22,0.1395,0.3111,CPS_BENCH
2024-03,3,92790191,59.11,52.27,18.58,3.74,1.7,0.14,0.57,82.1,25.76,51.58,26.09,5.35,2.72,2.68,0.285,0.8051,CPS_SEAS
2024-04,6,54323976,65.92,63.72,13.56,6.53,2.36,0.93,2.94,79.24,21.29,60.04,45.66,1.45,2.26,0.15,0.6152,0.0949,CPS_REPWT
2024-05,7,196836573,61.6,53.97,10.3,4.92,1.56,0.94,1.28,85.39,25.94,54.3,14.5,4.09,1.2,1.69,0.5874,0.6067,CPS_BENCH
2024-06,3,221558371,52.38,45.33,6.73,7.15,0.13,0.46,1.73,85.11,28.05,61.19,19.29,2.61,3.75,3.01,0.3013,0.6838,CPS_BENCH
2024-07,3,143615493,59.41,55.8,16.16,7.18,2.23,0.14,0.81,83.35,19.49,60.5,20.36,2.0,3.06,2.87,0.607,0.7063,CPS_BENCH
2024-08,3,97271207,69.0,64.21,6.1,4.5,1.19,0.74,4.1,79.62,19.96,56.67,27.44,1.95,3.62,0.47,0.1082,0.618,CPS_STD
2024-09,8,136426989,58.62,50.36,21.89,6.82,1.89,0.6,2.6,77.94,22.87,46.52,10.82,1.91,1.35,3.14,0.8268,0.9824,CPS_REPWT
2024-10,7,183881408,58.85,53.14,13.64,0.83,1.57,0.13,2.17,80.1,17.24,47.53,50.09,3.07,5.02,2.85,0.5158,0.425,CPS_SEAS
2024-11,8,238106921,69.35,62.7,3.69,0.91,2.24,0.43,2.53,82.01,20.13,61.5,33.64,1.33,2.04,2.17,0.8786,0.1067,CPS_REPWT
2024-12,1,56879434,62.46,60.28,11.02,1.96,1.84,1.04,0.24,79.48,16.4,43.61,41.16,1.84,3.12,0.62,0.4691,0.3172,CPS_BENCH
2025-01,4,117175440,63.65,54.67,15.99,1.19,1.76,0.2,0.45,79.54,20.91,62.85,46.23,5.68,3.16,2.32,0.2877,0.4697,CPS_STD
2025-02,8,202988721,63.12,59.22,3.97,7.46,1.77,0.97,0.82,80.71,19.69,60.81,53.46,4.95,1.47,1.59,0.7603,0.8106,CPS_STD
2025-03,5,172415819,67.62,60.01,21.61,5.55,2.23,0.18,3.63,81.8,24.81,58.21,50.25,5.87,4.99,1.41,0.6359,0.9006,CPS_REPWT
2025-04,3,206170686,57.61,52.4,21.42,3.27,1.68,0.82,1.38,86.04,24.73,62.15,16.51,4.89,5.35,3.03,0.4383,0.7208,CPS_REPWT
2025-05,8,214952801,60.76,53.32,17.3,1.53,1.91,0.08,3.45,84.64,18.21,44.66,38.13,2.13,3.51,2.07,0.4324,0.5497,CPS_SEAS
2025-06,2,233536570,63.92,56.02,4.28,2.68,1.04,1.1,2.0,79.11,26.0,49.7,19.85,4.35,1.58,0.81,0.281,0.8507,CPS_STD
2025-07,3,237056654,59.41,56.47,7.39,1.52,1.58,1.17,2.87,84.13,25.14,45.29,48.73,3.76,2.11,2.84,0.2902,0.6859,CPS_BENCH
2025-08,1,41301816,63.36,56.37,9.47,1.83,0.98,0.1,1.63,76.07,22.57,59.2,16.62,4.46,5.3,0.72,0.2856,0.6593,CPS_STD
2025-09,4,34408777,57.07,52.09,9.82,3.9,2.38,0.53,3.79,85.19,16.61,48.87,32.56,3.25,0.29,2.03,0.7391,0.9612,CPS_REPWT
2025-10,5,111991418,62.2,56.02,6.5,0.76,2.42,0.07,0.46,77.44,26.96,44.17,18.22,1.51,3.12,1.12,0.954,0.9944,CPS_BENCH
2025-11,5,27649448,61.99,55.63,19.0,7.46,1.77,0.48,0.69,77.25,18.07,52.26,29.34,0.36,2.36,2.85,0.1012,0.6457,CPS_SEAS
2025-12,2,193822648,58.1,51.53,12.36,7.2,2.47,0.36,1.8,79.81,17.67,58.9,38.96,5.31,5.12,1.73,0.5369,0.8534,CPS_REPWT
2026-01,6,10003910,55.91,53.8,6.91,2.88,0.92,0.36,1.06,76.99,20.31,53.57,37.2,5.84,5.14,1.59,0.6812,0.7246,CPS_STD
2026-02,7,233443739,60.67,58.43,19.4,2.87,2.05,1.16,2.15,78.54,18.78,58.03,10.58,3.91,4.23,1.3,0.822,0.5102,CPS_BENCH
2026-03,1,40458576,66.69,60.44,10.8,7.46,1.71,1.02,1.7,76.21,21.4,48.69,38.36,5.57,1.26,2.93,0.3972,0.2011,CPS_BENCH
2026-04,5,75162000,56.85,48.29,18.83,1.71,0.62,1.17,3.5,77.82,23.05,55.07,37.04,4.25,3.76,0.85,0.9272,0.3385,CPS_REPWT
2026-05,8,171723971,54.5,50.12,5.09,0.84,2.67,0.32,4.17,85.11,26.86,62.36,45.02,1.94,4.89,1.71,0.4823,0.8174,CPS_STD
2026-06,7,225767335,61.67,53.72,4.23,4.63,1.51,1.05,4.11,78.32,17.04,56.71,13.84,1.93,3.18,1.62,0.8036,0.1556,CPS_REPWT
2026-07,6,172318914,68.24,60.98,9.51,2.74,0.59,0.26,3.91,80.62,16.38,59.79,40.05,4.75,4.83,2.58,0.2631,0.7742,CPS_STD
2026-08,5,20995774,59.87,57.1,3.08,1.15,1.35,0.39,4.12,76.97,18.94,51.28,46.71,5.5,2.13,1.82,0.7894,0.4753,CPS_STD
2026-09,6,5437804,60.27,52.57,19.25,1.48,1.57,1.11,4.15,77.38,22.35,55.08,35.35,2.3,3.65,2.11,0.3871,0.7938,CPS_BENCH
2026-10,4,129878995,69.31,61.53,4.18,1.25,1.9,0.15,1.43,78.71,20.51,43.73,48.17,1.54,0.84,1.59,0.9462,0.5299,CPS_STD
2026-11,1,192556752,59.46,52.29,21.66,0.63,0.11,0.41,3.25,77.6,17.22,51.37,34.2,4.02,2.54,1.78,0.2527,0.3431,CPS_STD
2026-12,1,255794028,61.46,52.96,4.69,4.35,1.06,0.66,0.61,79.11,19.19,45.97,38.96,2.48,2.23,2.75,0.875,0.4744,CPS_SEAS
2027-01,8,53591399,54.45,52.04,11.88,4.89,1.25,0.62,3.42,85.35,25.69,43.37,50.56,3.34,0.51,2.56,0.114,0.8489,CPS_STD
2027-02,7,51196983,66.45,62.62,8.1,5.41,1.94,0.37,0.44,83.98,22.15,56.92,53.11,2.35,4.77,1.63,0.6903,0.3401,CPS_SEAS
2027-03,8,137337497,68.77,60.89,8.77,3.6,1.12,0.12,3.91,81.63,28.38,51.55,37.95,3.56,0.3,2.01,0.5403,0.5782,CPS_SEAS
2027-04,8,4119281,61.1,52.29,9.84,6.44,0.85,0.23,2.53,76.72,25.76,55.89,45.83,5.39,0.6,0.78,0.6334,0.664,CPS_BENCH
2027-05,2,150080743,60.71,57.49,8.91,5.14,0.17,0.53,0.31,80.44,22.66,44.02,46.04,3.74,4.27,1.32,0.3363,0.903,CPS_BENCH
2027-06,8,202127216,64.25,56.05,5.05,3.25,0.21,1.11,3.98,82.86,23.4,54.51,40.3,4.58,3.13,1.89,0.7236,0.0603,CPS_BENCH
2027-07,3,176825882,57.68,52.8,13.89,6.16,1.22,1.06,3.45,82.19,25.96,44.78,23.66,3.44,5.12,1.28,0.1485,0.3702,CPS_STD
2027-08,8,80186505,67.28,61.88,5.6,4.28,1.6,0.54,1.66,79.73,20.06,42.43,26.3,4.15,1.17,1.3,0.8426,0.0749,CPS_BENCH
2027-09,8,76806734,53.91,49.06,11.79,6.65,0.98,0.63,1.32,84.1,20.68,62.83,10.12,4.33,2.42,0.16,0.276,0.4804,CPS_SEAS
2027-10,8,144545432,58.89,53.65,8.51,2.54,0.49,0.41,1.71,77.25,28.42,57.62,19.62,0.6,1.8,2.91,0.3649,0.0739,CPS_REPWT
2027-11,4,104167881,63.9,58.37,13.13,6.66,1.59,0.69,1.67,79.09,21.59,60.55,49.34,1.9,1.09,2.69,0.9281,0.3458,CPS_BENCH
2027-12,3,139469572,62.41,53.52,11.78,1.49,2.69,0.97,0.43,85.84,18.91,59.37,11.85,2.62,4.06,1.6,0.7476,0.0279,CPS_BENCH
2028-01,1,203796855,66.13,61.04,12.48,1.73,2.52,0.42,3.33,79.86,27.52,49.77,22.22,5.98,0.97,0.38,0.0101,0.8287,CPS_BENCH
2028-02,1,105665441,68.32,63.13,19.86,5.69,0.59,0.9,4.06,82.8,28.15,62.2,33.58,0.43,3.94,0.7,0.1649,0.3068,CPS_REPWT
2028-03,8,212770589,64.36,62.04,6.7,1.15,0.53,0.28,3.17,81.04,23.34,62.92,26.66,3.15,1.2,1.41,0.8302,0.9665,CPS_REPWT
2028-04,3,27740678,59.48,52.74,3.12,3.49,0.1,0.77,3.08,76.08,18.97,59.55,47.25,5.48,5.32,2.48,0.5918,0.6819,CPS_REPWT
2028-05,8,113920725,68.46,63.35,20.68,5.33,1.04,0.65,1.33,80.12,20.9,46.23,34.96,4.91,2.77,1.48,0.2457,0.5933,CPS_BENCH
2028-06,7,28999534,64.85,61.92,6.58,3.92,0.75,0.64,3.7,79.22,26.77,59.02,24.97,5.91,4.65,2.74,0.1342,0.7521,CPS_STD
2028-07,7,79714375,53.34,46.93,4.29,1.65,0.13,0.1,3.85,83.95,28.48,61.49,42.01,5.49,3.6,1.72,0.4003,0.0279,CPS_STD
2028-08,6,245796014,63.79,58.38,3.35,5.15,2.55,0.78,0.82,82.8,17.71,48.91,33.78,5.26,0.38,1.28,0.1269,0.2327,CPS_STD
2028-09,5,228038474,61.54,57.87,14.24,1.33,1.11,0.26,3.68,80.93,18.39,52.76,42.49,5.83,2.7,0.44,0.1981,0.8229,CPS_STD
2028-10,6,261308629,52.32,47.21,7.41,0.84,0.23,0.41,1.05,76.85,25.13,56.94,12.48,1.77,5.16,0.56,0.5715,0.6662,CPS_REPWT
2028-11,4,36961601,67.48,63.66,9.04,0.48,2.15,0.94,2.94,79.43,19.71,57.24,13.86,4.65,2.53,1.36,0.5583,0.4566,CPS_BENCH
2028-12,5,239068695,55.08,46.22,20.63,0.41,0.67,1.1,2.17,84.35,27.46,60.97,49.4,5.4,5.39,0.55,0.3593,0.8209,CPS_SEAS
2029-01,7,39138821,55.87,53.34,12.01,2.5,2.42,0.86,2.26,82.85,17.46,49.36,15.35,1.87,0.73,1.36,0.2307,0.938,CPS_REPWT
2029-02,2,123477056,67.07,65.04,7.88,6.63,0.96,1.16,2.27,79.11,28.46,56.61,26.37,3.36,1.09,2.76,0.8999,0.8103,CPS_STD
2029-03,3,183513737,52.63,50.08,12.2,7.05,2.7,0.3,3.32,76.81,18.62,48.04,31.91,3.52,4.6,3.04,0.1679,0.2433,CPS_REPWT
2029-04,6,208934433,69.22,65.28,14.05,2.63,1.12,1.0,3.66,79.9,21.46,54.23,18.72,3.78,3.83,1.98,0.8029,0.1874,CPS_SEAS
2029-05,4,178301197,65.48,58.51,8.8,3.21,1.06,0.64,1.4,84.06,26.68,60.71,30.58,4.39,1.07,1.08,0.509,0.4365,CPS_REPWT
2029-06,5,163277074,56.79,52.21,17.86,0.53,2.44,0.65,2.79,84.73,17.61,55.44,44.42,1.69,0.46,0.55,0.2342,0.6586,CPS_BENCH
2029-07,7,114435552,54.25,50.89,10.77,1.04,0.33,1.04,4.07,82.53,20.42,48.72,31.25,4.23,3.21,2.66,0.1524,0.4289,CPS_SEAS
2029-08,5,75756735,59.46,51.21,8.71,3.91,1.59,1.11,4.09,80.16,23.48,51.6,26.58,2.85,5.46,0.93,0.7647,0.2336,CPS_STD
2029-09,8,235458773,65.26,60.59,7.01,6.59,0.4,0.84,3.03,86.2,16.55,51.4,22.91,2.88,2.08,0.28,0.2746,0.2356,CPS_STD
2029-10,3,70710342,61.36,58.56,16.32,3.79,2.27,1.0,2.15,83.99,22.8,49.68,53.53,3.14,0.66,2.66,0.1378,0.2283,CPS_SEAS
2029-11,4,235622837,66.56,60.44,20.57,5.53,2.18,0.7,4.08,76.54,25.57,45.93,34.0,4.77,0.34,1.99,0.0491,0.2921,CPS_SEAS
2029-12,1,162263997,58.66,54.63,17.78,6.85,0.18,1.06,3.61,84.75,18.2,62.71,16.46,5.37,5.13,0.2,0.4029,0.9567,CPS_BENCH
2030-01,2,16849667,67.49,60.95,21.33,6.23,1.15,0.31,1.36,86.43,18.97,60.83,47.67,5.31,5.26,1.44,0.3425,0.171,CPS_REPWT
2030-02,1,206509837,60.3,53.25,7.43,2.14,1.11,0.71,3.7,81.2,27.1,48.05,47.84,5.74,0.62,0.46,0.1982,0.4941,CPS_SEAS
2030-03,6,32029724,53.58,44.8,11.49,2.52,1.36,0.43,2.39,86.47,17.94,59.69,13.51,0.4,4.08,0.24,0.9228,0.4757,CPS_SEAS
2030-04,8,30979736,68.43,64.18,13.92,7.14,0.87,0.24,2.56,79.62,20.3,58.09,38.27,1.83,1.25,2.99,0.0151,0.0354,CPS_REPWT
2030-05,4,150316537,63.71,55.76,9.9,4.19,1.81,0.35,1.88,78.68,18.75,58.74,54.69,2.66,4.3,1.09,0.5178,0.1633,CPS_REPWT
2030-06,3,68168732,56.23,49.0,17.08,6.73,2.12,0.93,0.24,84.95,24.02,61.16,42.97,5.38,0.51,1.52,0.3744,0.5907,CPS_SEAS
2030-07,4,239103219,69.33,62.21,17.76,5.86,2.54,0.85,4.06,85.04,25.85,44.98,23.27,2.6,5.23,1.64,0.4612,0.1568,CPS_SEAS
2030-08,3,180245954,61.36,54.72,14.48,1.12,1.91,1.19,0.86,77.05,27.9,61.13,14.13,3.66,4.79,0.98,0.4639,0.7839,CPS_STD
2030-09,8,156162915,53.37,46.44,11.26,5.52,1.56,1.12,1.43,80.6,18.96,56.8,22.05,3.74,4.18,2.69,0.4825,0.9726,CPS_BENCH
2030-10,1,102735917,65.38,62.57,11.13,3.53,2.76,0.55,3.0,77.72,21.82,53.8,12.84,3.09,3.43,0.7,0.2367,0.2598,CPS_STD
2030-11,5,68413113,61.16,58.13,12.69,0.75,1.48,0.02,1.09,83.11,24.65,43.65,49.84,4.04,4.0,2.86,0.2197,0.3305,CPS_SEAS
2030-12,4,15413776,61.94,53.13,16.83,6.8,1.11,0.48,3.16,78.04,19.82,60.0,11.54,1.9,1.35,2.49,0.6595,0.3641,CPS_STD
2031-01,6,152388431,62.03,56.45,10.58,7.24,1.25,0.16,1.63,83.8,22.72,59.46,16.07,4.22,1.24,1.01,0.2749,0.7567,CPS_BENCH
2031-02,6,57962680,67.9,61.49,16.21,3.0,1.51,0.1,1.71,85.45,23.58,61.59,33.53,2.3,0.94,2.78,0.9203,0.9068,CPS_REPWT
2031-03,3,213126575,61.77,53.91,7.34,2.62,1.77,0.17,2.44,84.84,16.14,57.85,50.99,4.91,2.68,2.47,0.5204,0.9726,CPS_SEAS
2031-04,3,218130753,54.02,48.27,9.14,5.82,2.23,1.11,0.36,84.72,26.0,55.41,42.44,1.45,0.58,2.97,0.0111,0.7049,CPS_BENCH
2031-05,4,4517485,66.28,60.1,13.47,0.71,0.95,0.97,3.21,81.5,24.19,52.77,24.27,5.5,4.88,2.63,0.2914,0.7293,CPS_SEAS
2031-06,2,158370004,60.31,51.69,9.83,0.68,0.67,0.34,0.72,84.36,24.05,50.94,34.62,0.28,3.98,3.12,0.2527,0.19,CPS_BENCH
2031-07,7,113190825,60.79,54.33,15.47,3.57,0.92,1.1,4.17,77.53,16.81,62.28,37.23,2.68,2.05,2.12,0.7305,0.0196,CPS_SEAS
2031-08,7,20740712,69.32,62.57,18.41,2.88,1.54,0.99,4.15,84.42,21.09,61.28,30.12,3.8,5.21,1.69,0.5368,0.2902,CPS_BENCH
2031-09,3,215106504,59.33,57.0,10.85,4.65,0.79,0.08,1.25,80.24,22.63,59.69,23.18,3.16,1.62,2.54,0.4431,0.4832,CPS_BENCH
2031-10,8,253178933,69.43,65.2,11.92,1.64,1.21,0.58,4.08,85.66,27.44,49.33,16.16,1.03,1.95,2.61,0.671,0.2954,CPS_SEAS
2031-11,2,36250658,65.88,61.3,15.15,5.69,0.47,0.29,0.84,82.87,27.29,55.49,47.6,2.94,4.35,2.19,0.4784,0.3441,CPS_BENCH
2031-12,6,114424475,57.8,49.72,6.23,6.27,2.37,1.0,1.39,76.41,25.72,52.17,39.52,5.14,4.0,2.16,0.1554,0.9028,CPS_STD
2032-01,4,70226021,61.45,57.62,19.04,2.82,2.41,0.78,0.71,86.44,26.39,58.78,30.34,0.75,0.79,2.11,0.3336,0.4184,CPS_STD
2032-02,1,253185470,62.77,57.7,6.57,7.0,2.07,0.62,0.33,82.12,18.99,51.44,39.08,1.43,1.86,2.7,0.4353,0.4713,CPS_SEAS
2032-03,5,184904040,64.22,55.73,6.89,6.36,1.18,0.76,1.81,79.32,27.11,49.72,47.87,0.69,2.07,2.04,0.2112,0.9146,CPS_REPWT
2032-04,1,148311192,57.04,52.61,6.15,6.94,2.63,1.05,3.4,86.16,19.03,43.32,46.58,4.72,2.58,1.89,0.0934,0.2261,CPS_STD
2032-05,2,199448110,64.42,57.53,21.85,0.53,2.31,0.09,1.27,82.15,26.53,56.76,22.37,4.96,5.29,2.4,0.9021,0.2234,CPS_SEAS
2032-06,2,146241315,53.42,47.05,8.13,6.42,2.17,0.17,0.79,85.71,24.19,55.37,30.86,2.92,5.41,1.5,0.6549,0.7711,CPS_SEAS
2032-07,8,187510786,56.57,49.64,19.51,1.87,1.1,1.14,3.9,81.85,24.32,59.34,18.34,5.23,0.3,2.24,0.8301,0.1356,CPS_BENCH
2032-08,2,168583336,68.05,65.87,4.45,7.11,1.59,0.18,2.38,82.64,25.04,63.0,26.48,2.65,4.16,2.68,0.0905,0.3087,CPS_SEAS
2032-09,8,254433529,55.43,52.72,8.71,1.22,0.75,1.02,4.18,84.04,19.12,58.61,18.81,2.01,1.63,0.95,0.4892,0.5781,CPS_STD
2032-10,4,85567950,59.58,52.6,18.97,5.6,0.77,0.2,3.08,84.57,25.66,51.02,33.8,5.81,1.71,2.76,0.2608,0.4079,CPS_SEAS
2032-11,5,114732353,57.59,50.17,15.78,4.98,2.28,0.91,2.37,82.84,26.04,43.54,27.24,3.41,4.93,1.75,0.5475,0.3356,CPS_BENCH
2032-12,4,7606102,58.16,53.72,19.85,1.1,2.4,0.39,0.93,79.05,16.45,42.82,10.97,1.86,4.06,2.77,0.6656,0.9962,CPS_REPWT
2033-01,5,238333614,68.62,63.43,8.69,4.93,2.31,0.01,3.24,85.88,26.01,56.82,32.8,0.87,4.08,1.12,0.9567,0.5813,CPS_REPWT
2033-02,7,23684591,67.74,60.16,21.51,5.79,1.42,0.81,3.41,77.6,22.62,58.37,50.74,3.46,3.54,1.73,0.9351,0.4235,CPS_REPWT
2033-03,2,115096419,52.09,44.65,13.93,6.49,0.36,0.93,2.44,84.96,24.57,56.68,44.08,1.74,1.48,0.5,0.4634,0.3962,CPS_STD
2033-04,4,152178020,59.23,56.22,21.09,4.76,2.63,0.53,1.27,81.17,19.43,59.98,52.11,3.25,3.65,1.24,0.9681,0.5318,CPS_BENCH
