biz_innov_filing_year,biz_innov_patent_application_id_hash,biz_innov_technology_class_code,biz_innov_inventor_count,biz_innov_assignee_type_code,biz_innov_university_assignee_flag,biz_innov_small_entity_flag,biz_innov_citation_count_5yr,biz_innov_forward_citation_velocity,biz_innov_claims_count,biz_innov_family_size_count,biz_innov_international_filing_flag,biz_innov_grant_lag_months,biz_innov_licensing_revenue_estimate,biz_innov_r_and_d_tax_credit_claim_flag,biz_innov_venture_funding_round_flag,biz_innov_startup_spinout_flag,biz_innov_tech_transfer_office_id,biz_innov_innovation_cluster_score,biz_innov_commercialization_stage_code
2013,e89adefe7001e1d9eb5a,TC707,5,university,1,0,16,0.0,16,2,0,22,13827105.57,0,0,0,TTO622318,56.37,licensed
2022,c4b6ad45a3c01b07a269,TC822,10,university,1,0,11,2.494,13,5,1,40,2388126.46,0,0,0,TTO107941,52.38,idea
2020,f4a6640e00528863f104,TC416,8,corp,0,0,17,1.378,16,2,0,43,3447367.61,0,0,0,,76.27,market_entry
2025,498acfa9f9e40ed9f15e,TC778,5,university,1,1,11,2.165,12,5,0,26,2363915.81,0,0,0,TTO777757,29.96,scale
2008,b5cfe28738d2c22c113e,TC970,6,university,1,0,15,0.749,22,5,0,16,1811019.81,1,0,0,TTO480297,54.41,idea
2022,6d77f463050ccb7f5f28,TC993,3,individual,0,0,23,2.165,13,3,1,26,2891851.78,0,0,0,,50.16,acquired
2020,d7f478f011e0502d8ef9,TC175,5,startup,0,0,14,0.317,15,4,1,34,38444823.91,0,0,0,,70.24,internal_use
2023,d90cc98ec83112c2bc95,TC861,9,startup,0,1,15,2.328,18,6,1,19,4097927.19,0,0,1,,85.03,internal_use
2015,6bb245b731a9de092a1e,TC532,1,university,1,0,18,0.682,18,4,1,7,1902905.61,0,1,0,TTO499292,34.51,market_entry
2015,fc3a37b87f6846164e7d,TC156,1,startup,0,1,18,1.367,10,4,0,24,6849089.28,1,0,0,,2.19,market_entry
2013,4ab794fc563e6a33bd86,TC387,10,individual,0,1,23,1.241,13,3,0,34,2090144.55,0,1,0,,70.49,market_entry
2011,8dd27edd95b4b2696253,TC498,9,individual,0,1,13,2.678,6,6,0,25,2194636.63,1,0,0,,78.38,scale
2017,0be2d4aeef818042b65a,TC910,9,individual,0,1,10,3.429,17,6,0,14,3541286.88,0,0,0,,78.68,acquired
2020,a76ea1602e68e529ce78,TC354,6,individual,0,1,26,0.0,18,6,1,25,16078348.93,0,0,0,,61.19,acquired
2017,e9dc79d655db8ebf5257,TC885,3,individual,0,1,14,0.0,20,1,1,17,676882.17,0,0,0,,47.14,idea
2018,9cccd704fd61f901a1c8,TC454,1,startup,0,0,16,1.886,22,2,1,48,32079659.42,0,0,0,,71.5,idea
2010,49e18649372a33c542a2,TC683,5,university,1,0,13,1.133,22,5,0,25,6355548.22,0,0,0,TTO292250,77.74,internal_use
2011,292291a90fd4a2e76e17,TC377,8,psu,0,0,19,0.519,19,3,0,25,1820340.93,0,0,0,,22.47,market_entry
2022,138bf7bb860f427894f5,TC547,8,corp,0,0,18,0.0,16,2,0,6,4336323.08,0,1,0,,29.28,pilot
2008,3e74e53c308c3e3cbf6d,TC526,2,university,1,0,15,1.37,13,3,0,21,1666582.15,0,0,0,TTO641818,73.29,scale
2025,eb6be92ffcd73d0c9322,TC811,8,corp,0,0,25,1.082,17,4,0,6,235839.82,0,0,0,,46.17,pilot
2025,9ce1f3cb1092957ab0af,TC944,4,startup,0,1,17,3.028,19,4,0,16,2400059.93,0,0,0,,43.42,idea
2011,6077de6ae297e4c2b034,TC338,9,govt_lab,0,1,20,1.753,11,4,1,12,10738372.92,1,1,0,,18.69,licensed
2023,9e6072b6704e71074b0d,TC319,4,startup,0,1,13,1.751,12,4,0,31,23738641.31,0,0,0,,43.92,acquired
2020,eda38ce0e22d7f1ac78d,TC233,5,university,1,1,19,1.766,16,3,0,21,1467152.17,0,1,0,TTO103588,42.43,pilot
2024,0fdec89130fd9db66aba,TC948,5,corp,0,0,15,1.46,15,5,1,30,2027125.25,0,0,0,,57.25,prototype
2011,783242cb95ccce5b7f7e,TC435,8,individual,0,1,11,2.833,16,4,1,33,3444344.82,1,0,0,,45.94,market_entry
2021,6b024d1696456003ea99,TC141,1,govt_lab,0,0,26,2.413,11,7,1,35,16117411.56,0,1,0,,61.33,acquired
2010,e80fcf59c0f0d424f930,TC731,2,individual,0,1,14,1.983,18,3,1,10,3420206.15,1,0,0,,71.43,prototype
2020,3cd3561b5a5764a0c472,TC590,3,govt_lab,0,0,21,4.279,14,5,0,23,515087.66,0,0,0,,48.35,open_source
2024,c7371e71819f85d93690,TC624,7,university,1,0,18,4.242,14,3,0,34,10338052.89,0,0,0,TTO530215,43.17,licensed
2016,ef00a833b564b982a99f,TC477,10,university,1,1,21,2.288,15,2,1,17,25213710.65,0,1,1,TTO828745,47.65,pilot
2017,2f32eecae7d81b9897d4,TC806,1,corp,0,0,23,1.549,19,4,1,23,904709.82,0,0,1,,59.35,idea
2016,b0c9c26a2187db4dd4ea,TC133,3,govt_lab,0,0,21,0.706,21,4,0,25,17424585.07,0,1,0,,68.1,pilot
2015,9523b79bec0ac6b4d4c7,TC640,10,startup,0,0,15,0.952,23,4,0,21,13640318.93,1,0,1,,56.35,scale
2016,a104938c646a3ba2b51e,TC815,7,psu,1,0,15,0.403,23,5,1,26,21084712.53,0,0,0,TTO759998,57.51,prototype
2016,01e7b5ed31479d8d1693,TC422,6,startup,0,0,9,2.118,26,3,1,19,31908386.8,0,0,0,,67.04,market_entry
2016,6f7e0d934022dea8ff9d,TC561,5,govt_lab,0,0,18,2.463,15,3,0,30,5276758.27,0,0,0,,75.93,licensed
2012,ecce065d05837dccb96e,TC887,8,startup,0,0,23,1.954,26,7,0,44,7417804.36,0,0,0,,48.23,prototype
2021,a035b16f4fd4f58fb2f7,TC715,8,startup,0,1,20,1.933,22,5,0,30,1444939.46,1,0,0,,51.03,pilot
2009,4d64b0595fa485270110,TC909,10,individual,0,1,13,1.752,17,5,0,22,668001.71,1,0,0,,73.41,acquired
2016,3587b3fe92556f7b2161,TC567,4,govt_lab,0,0,21,0.0,19,3,0,41,2000320.28,1,0,0,,61.53,prototype
2010,1bcaea6aa562f688574f,TC485,3,psu,0,0,21,1.416,13,3,1,38,37631174.34,0,0,0,,43.59,market_entry
2015,d0208d9f0681714a476a,TC511,3,corp,0,0,17,0.0,14,5,0,37,2254912.66,0,0,0,,32.28,open_source
2020,437c832a5cf66247e50d,TC778,2,university,1,0,19,1.435,15,2,0,16,5988902.95,1,1,0,TTO879344,48.45,market_entry
2010,ccc30714e97168a9b993,TC443,4,psu,0,0,19,2.184,22,7,0,51,28021278.78,1,0,0,,64.0,acquired
2014,d13510fedb53777469b4,TC124,5,individual,0,1,26,0.957,15,4,1,31,2461076.05,0,0,0,,28.39,acquired
2015,f20c83f3ab248036148d,TC216,9,university,1,0,15,0.916,16,3,1,16,43584019.8,0,0,0,TTO512737,94.26,open_source
2013,45e74b894b6f8e3f339b,TC370,3,university,1,0,12,0.944,22,2,0,19,52254620.81,0,1,1,TTO957149,52.42,pilot
2008,fcb93dff3a6b57906680,TC538,5,psu,0,1,18,0.88,17,3,1,19,9192136.66,0,0,0,,52.61,internal_use
2012,0fc1af4433eace33de19,TC406,5,psu,0,0,23,1.862,8,6,1,38,3347334.28,0,1,0,,49.69,acquired
2017,898e5e601a1423bef313,TC269,2,university,1,0,19,0.11,16,3,0,42,2814598.7,0,0,0,TTO290280,55.31,acquired
2014,347c6ddb09c00b76acee,TC868,4,corp,0,0,14,1.867,21,5,1,31,31100621.38,0,1,0,,38.8,pilot
2016,c39d00dc54a65245cd84,TC717,4,psu,0,0,17,1.883,21,5,0,37,7535108.95,0,0,0,,20.51,idea
2013,6ca8b2e94d39f7860de5,TC547,4,startup,0,0,19,2.86,11,7,0,30,2261165.2,0,1,0,,53.38,acquired
2018,74c6e50cbe0d66f67c52,TC431,9,corp,0,0,23,2.183,14,4,0,19,1197737.23,1,0,1,,90.3,open_source
2025,12ca1920731107e4d134,TC991,4,individual,0,1,22,0.0,12,6,0,41,5622575.88,1,0,0,,83.26,idea
2023,33dd1a67c302a9c453da,TC780,6,corp,0,0,20,0.983,15,4,1,39,5034725.56,0,1,1,,65.43,pilot
2018,f78ce3e83ec0b60680c0,TC198,3,psu,0,0,23,0.247,18,7,0,23,13796981.44,0,1,0,,52.87,internal_use
2024,c93d6dd50b1fb679dc88,TC150,10,university,1,0,11,2.43,20,2,1,15,6796838.8,0,0,0,TTO437043,72.33,licensed
2025,348eb2c859483acbe4d0,TC559,9,individual,0,0,12,1.509,19,3,0,29,50454100.91,0,0,0,,26.59,scale
2025,22a28baabce0f46c85c2,TC181,2,corp,0,0,16,2.009,16,4,1,43,730750.31,0,0,0,,37.97,market_entry
2025,f3298e39b7a401d2bf9b,TC856,2,individual,1,0,15,2.46,14,2,0,11,5067142.73,1,1,0,TTO454179,63.04,prototype
2008,1b423d34b7c1d8c7f34e,TC778,6,corp,0,0,20,0.345,26,4,1,15,4733033.8,0,0,0,,42.82,licensed
2008,0a38c7053708bf206409,TC426,9,psu,0,0,14,0.492,26,4,0,20,2585123.94,0,0,0,,78.09,market_entry
2018,57e2cb13b97ecf5b38f6,TC190,6,university,1,1,17,0.0,13,3,1,23,49301517.2,0,0,0,TTO208125,100.0,licensed
2014,e0b766f141ae79eb862a,TC559,7,corp,0,0,18,0.0,13,3,0,23,562580.81,0,0,0,,55.36,licensed
2014,9dc261ec1a314f252832,TC420,5,corp,0,0,16,1.885,14,3,0,30,17739152.48,0,0,0,,58.54,scale
2018,1a06c21e10d7c7dea83f,TC869,6,individual,0,0,21,0.0,15,5,0,24,4092105.29,0,0,0,,29.57,pilot
2022,821358852860a282c268,TC316,7,corp,0,1,13,1.576,22,4,0,36,1063864.89,0,0,0,,55.3,prototype
2016,5174a7430fa195bfa724,TC215,5,university,1,0,27,2.083,16,2,0,35,45826230.55,0,0,0,TTO204219,65.31,market_entry
2025,3a402ad6552c90409d68,TC304,1,psu,0,0,17,1.838,14,6,0,8,3148846.66,0,0,0,,56.33,idea
2025,c04e2cfe93fc06203242,TC332,1,startup,0,0,25,0.409,18,7,1,27,4643434.0,0,0,0,,13.14,open_source
2015,8f443b9f704a23ef1984,TC241,4,govt_lab,0,0,22,0.488,16,6,0,36,6254802.72,0,1,1,,29.94,open_source
2022,32433da5eb33592b2511,TC852,8,psu,0,1,17,0.0,15,4,1,38,4442362.77,0,0,0,,43.59,pilot
2008,90b240054aba81522934,TC120,6,university,1,0,15,1.259,22,1,0,22,14987720.55,0,0,0,TTO357844,55.75,open_source
2012,110e1c08b91a79a8e7f3,TC276,9,startup,0,1,19,1.621,18,4,0,11,1010121.08,0,0,0,,18.84,pilot
2012,57d7e536f5b054fe3949,TC754,10,university,1,0,21,1.862,11,2,1,24,5070309.04,0,0,0,TTO284427,70.35,scale
2025,75fd0bde9eedc7f4d1c3,TC886,5,individual,0,1,20,1.176,22,6,0,32,3955929.65,0,0,0,,87.03,pilot
2011,55b204bc11e473ece20f,TC141,6,corp,0,0,15,0.799,13,2,0,32,411096.07,1,0,0,,49.93,internal_use
2017,6b42b9e4ba4b88ec50b1,TC715,10,startup,0,1,20,2.47,21,3,1,19,7296221.31,0,0,0,,52.89,market_entry
2009,ec28343c73ddb226c400,TC378,3,psu,0,0,23,2.237,10,5,0,24,2057272.58,0,0,0,,56.21,scale
2019,79c3b8f050fb7ec24f88,TC361,1,psu,0,0,21,0.0,16,5,0,25,2633333.87,0,1,0,,74.02,licensed
2014,d80752853a2b98e6ac23,TC828,1,psu,0,0,20,2.562,22,4,0,42,8342066.83,1,0,0,,48.79,internal_use
2020,94550d6d4442be146ce0,TC155,4,corp,0,0,13,0.0,11,4,1,22,11249540.16,0,1,0,,76.06,pilot
2011,b6d9bacd93511fde8869,TC635,3,psu,0,0,27,0.325,11,1,1,11,1783758.11,0,0,0,,38.08,idea
2022,54f0c27ddb543c7650d5,TC470,9,university,1,0,15,1.022,22,5,0,31,15152977.25,0,0,0,TTO705471,59.93,internal_use
2020,53b71cf7b846e9d580c8,TC788,2,govt_lab,0,0,17,0.478,23,5,1,30,12040427.78,1,0,0,,44.4,open_source
2015,d90657d3a9f055762260,TC812,6,corp,0,0,17,0.67,13,3,0,28,4073875.22,0,0,0,,38.26,acquired
2013,3f4ac49d07900c5660b2,TC256,9,govt_lab,0,0,14,3.933,30,4,1,41,21425075.11,0,1,0,,75.07,acquired
2022,868301369e07feeef83e,TC488,8,startup,0,0,26,3.539,17,4,1,33,8609541.72,0,0,0,,46.86,market_entry
2008,a14e0ad221f8d1340241,TC143,6,individual,1,1,17,1.106,17,5,1,26,3481838.69,0,1,0,TTO913102,75.44,market_entry
2016,5385f7e0d525617ff33c,TC399,3,individual,0,1,16,3.149,18,6,0,24,1736043.27,0,0,0,,59.76,internal_use
2011,91d280dc92d436cc2273,TC663,2,govt_lab,0,1,26,3.168,15,6,0,29,2654354.51,0,0,0,,85.28,licensed
2020,2c31602e2ea8cdf51949,TC170,10,corp,0,1,17,1.916,16,3,0,28,7151381.23,1,0,0,,47.5,licensed
2022,9a22051872c3e98b6779,TC717,4,startup,0,1,24,1.675,25,3,0,38,2241869.39,0,0,0,,31.12,idea
2016,6966e9b76f88c9ebdc6d,TC913,8,individual,0,0,22,2.252,10,6,1,12,10680282.47,0,0,0,,57.11,licensed
2010,510f9ed8dd262999103d,TC955,7,govt_lab,0,1,14,0.0,18,6,0,23,7132368.05,1,0,0,,64.52,internal_use
2011,0e7a6e727b2dbacae282,TC238,9,psu,0,0,24,3.224,25,4,0,32,10694120.56,1,0,0,,43.62,scale
2013,06bcb54c8d410ef9500d,TC784,6,govt_lab,0,0,19,0.584,12,3,0,31,2366797.54,0,1,0,,42.33,scale
2024,20fe57d07a18f4da14c5,TC778,4,corp,0,1,19,2.206,16,2,1,11,16120408.97,0,0,0,,63.97,internal_use
2021,13ed633668e823d0e92e,TC733,9,university,1,1,12,2.255,21,6,0,21,6531870.7,0,1,0,TTO202409,0.0,internal_use
2009,c128b7bf5dd77550f341,TC577,2,university,1,1,22,0.903,14,4,1,53,15096687.6,0,0,0,TTO492532,46.85,internal_use
2020,e400570b0bf2c773a991,TC155,4,startup,0,1,15,2.202,18,2,1,9,3418924.89,0,0,1,,68.0,market_entry
2013,ca9aedf610195469a0e1,TC916,4,psu,0,0,21,2.788,21,3,0,16,27250118.97,1,0,0,,99.53,internal_use
2013,a1697dab8c1197f97b33,TC562,7,individual,0,0,18,3.89,26,3,0,43,4839803.63,0,1,0,,35.89,licensed
2016,6718c519dc089482e43c,TC954,10,psu,0,0,25,1.87,16,2,0,32,9148402.93,0,0,1,,16.49,acquired
2017,046d4d0d9c13d169165f,TC417,6,psu,0,0,18,0.0,18,5,1,30,30086233.39,0,1,0,,72.08,open_source
2025,b4bf1270b98b51d3f861,TC349,1,individual,0,0,17,3.557,16,5,1,18,13407265.22,0,0,0,,54.69,acquired
2019,c8876b26b0fa64dcc311,TC304,3,individual,0,1,17,1.083,21,6,0,24,1141740.14,0,0,0,,41.02,idea
2009,5413317d989fc9e08ff1,TC530,9,psu,0,0,21,4.091,20,2,1,15,15219200.45,0,0,0,,44.71,internal_use
2022,eaed851261a12875ecb9,TC611,7,university,1,0,15,0.357,19,4,0,10,2914863.3,0,0,0,TTO764923,14.45,acquired
2020,332e6b1684b7adca789c,TC189,2,govt_lab,0,0,16,0.263,10,4,0,42,1129379.24,0,0,0,,33.37,pilot
2010,cebd9f6fc0e7e79fa95d,TC718,3,psu,0,1,19,0.372,24,5,0,10,9684270.62,0,0,0,,32.6,pilot
2008,78bfb07ca0c291f635ae,TC977,3,university,1,0,17,0.694,21,4,0,16,10907833.1,0,0,0,TTO538451,67.67,scale
2025,976e97ad3289dade5ec9,TC259,9,individual,0,0,23,1.429,15,3,0,23,2032916.48,0,0,0,,59.38,licensed
2010,6cfc354c0107c54932a1,TC662,6,psu,0,0,17,2.307,11,3,0,17,2364531.68,0,0,0,,56.83,licensed
2008,2c1e6efb27b87d422802,TC914,9,corp,0,0,13,1.164,17,3,1,21,9840120.45,0,0,0,,42.73,acquired
2024,8f5640010bb1d1c717ab,TC946,4,individual,0,0,24,0.863,21,3,0,27,5787596.16,0,0,0,,27.08,internal_use
2016,3cb4bbf486cb365172ca,TC369,7,individual,0,0,15,0.0,20,6,1,24,6494809.38,0,1,0,,17.99,pilot
2014,62fd3270cc933744297e,TC432,2,individual,0,0,17,3.74,28,4,1,14,12819345.78,0,0,0,,87.37,licensed
2024,5bc1e10fdb02423bcbf2,TC169,5,corp,0,1,16,2.073,19,2,0,30,14403853.57,0,0,0,,58.64,prototype
2010,9bc5e6a369c23c969ccf,TC356,3,startup,0,0,15,1.376,19,2,0,24,36722230.24,0,0,0,,52.86,pilot
2017,fb34b95f7c269129d38f,TC631,7,university,1,1,15,0.0,28,5,0,43,719962.98,1,0,0,TTO338372,29.21,acquired
2016,fa1c0caa010f91d9cd4b,TC706,3,individual,0,0,22,2.068,21,3,0,11,17249926.02,0,0,0,,50.28,scale
2023,69070034e337d4268383,TC775,5,govt_lab,0,0,15,2.277,15,4,0,25,1591319.92,1,1,0,,88.93,pilot
2012,cd0b03c2ae1b94044382,TC625,2,startup,0,1,23,1.258,19,3,1,36,28306161.58,0,0,1,,34.7,acquired
2012,6ae609e486f113edd671,TC501,9,individual,0,1,22,2.227,19,5,0,29,538773.02,0,0,0,,57.09,scale
2008,aa055b0328d921498ae4,TC789,1,individual,0,1,22,0.38,12,4,0,31,1314612.27,0,0,1,,43.08,idea
2019,0916a720ecd54ec499aa,TC902,5,corp,0,0,16,3.023,19,8,1,21,1708115.72,0,1,0,,29.3,pilot
2011,a8c5741fa1b9bbb715d0,TC832,10,individual,0,0,21,2.351,18,4,0,36,342482.22,0,0,0,,77.31,market_entry
2010,719fdda116ca1c5f886b,TC871,5,university,1,1,16,0.627,15,2,0,22,2748653.25,0,0,0,TTO507034,58.62,prototype
2016,747ba3b7902c029ec672,TC292,8,university,1,0,18,3.408,20,5,1,9,2563528.83,0,0,0,TTO311213,35.35,pilot
2021,82af5b4118e3b6aa8627,TC396,1,startup,0,1,9,2.793,16,4,0,7,8551579.61,0,1,0,,52.83,idea
2025,5c06caf5ff61237d920e,TC923,5,corp,0,0,22,0.665,15,3,0,20,7251693.91,0,1,0,,54.77,acquired
2012,cda59777d4001596c70f,TC662,4,govt_lab,0,1,19,3.093,10,6,1,22,17019662.41,1,1,0,,47.68,pilot
2013,af3dbe9a234530340f94,TC287,3,psu,0,0,16,2.142,23,4,0,25,11277763.69,0,0,0,,69.93,open_source
2015,45c3420a3076f15af6bf,TC194,2,corp,0,0,27,1.607,18,4,0,40,5152897.42,1,0,0,,40.01,pilot
2010,04624cc6a753b569a19e,TC340,8,govt_lab,0,1,20,2.014,11,4,1,22,7787900.98,0,1,1,,67.67,acquired
2020,aa4af57b55b51b513c68,TC173,10,corp,0,0,15,3.074,15,6,0,32,554287.39,0,0,0,,73.85,scale
2024,ac015d0f8f473965ef0f,TC521,6,university,1,1,18,2.363,12,3,1,16,20264931.18,0,0,0,TTO598700,12.41,idea
2017,da35d0ae08fee174ff6a,TC591,3,startup,0,1,20,1.763,18,2,0,37,5528769.78,1,0,0,,66.84,licensed
2010,616a161bfecf505e0e10,TC188,6,govt_lab,0,0,21,0.39,19,3,0,50,3446734.95,1,0,0,,45.84,market_entry
2020,ee45b14243fc1f7c8b88,TC601,3,individual,0,0,16,0.944,16,3,1,28,234805.56,0,0,0,,56.41,prototype
2018,00df44cfae9f614f219b,TC974,1,govt_lab,0,0,13,2.685,24,7,1,15,10176066.37,1,1,0,,53.23,scale
2022,108a6b9660677a1c2e35,TC910,2,psu,0,0,11,2.349,18,5,1,18,33270136.71,1,0,0,,44.96,idea
2012,37b584223087ca87324b,TC941,2,corp,0,0,10,2.591,16,5,1,38,26334806.5,0,0,1,,49.22,market_entry
2020,2ba7f419146a9b48d255,TC765,8,startup,0,1,15,2.026,13,4,1,39,21756364.74,0,0,0,,81.55,prototype
2008,0505e1c50797e722d8ed,TC203,3,corp,0,1,12,0.862,17,6,0,31,95037546.42,0,0,0,,74.13,prototype
2012,f81ac0fbbf3dd3fce67c,TC344,4,startup,0,0,18,0.465,17,2,1,20,5950004.35,0,0,0,,79.11,market_entry
2015,dad62dced4657f0774e6,TC331,8,individual,0,1,19,2.309,17,4,0,46,17895691.81,0,1,0,,37.5,licensed
2009,f453f7202ef5f42b08c3,TC666,5,individual,0,0,8,2.641,11,3,1,24,15277572.48,0,0,1,,61.68,internal_use
2018,48601b93834250ceac76,TC573,10,startup,0,1,13,3.175,13,4,0,25,23376440.91,0,0,0,,72.53,pilot
2020,61c15d9d46cdf4991f11,TC687,1,individual,0,1,15,1.539,16,6,1,28,8144239.0,0,0,0,,59.42,pilot
2019,f8a992c57d0e0898f066,TC887,7,university,1,0,19,2.096,18,1,0,20,4407755.35,0,0,1,TTO129196,52.15,open_source
2018,9215406ce49b5336e04a,TC630,1,corp,0,0,18,0.555,18,3,1,9,1475883.91,0,0,0,,24.82,prototype
2017,67b092fe57c75f060c49,TC549,3,startup,0,1,18,3.646,20,5,1,23,54083795.09,0,0,0,,60.4,market_entry
2016,74d1304d1aec03adf746,TC357,6,govt_lab,0,0,15,2.634,14,9,0,28,4762293.34,1,1,0,,71.83,idea
2018,12872476317a8b88ad72,TC748,2,psu,0,1,13,1.012,18,2,0,33,8840846.4,0,0,0,,65.59,idea
2019,c36eafef7592b46695fe,TC330,8,govt_lab,0,0,22,1.941,26,5,0,33,4325780.16,0,0,1,,42.76,idea
2012,db98eca74ae5faef28ed,TC283,3,startup,0,1,15,1.967,19,5,0,32,6476721.98,0,0,0,,36.07,pilot
2022,4c16bc935bfa04bfff22,TC465,7,govt_lab,0,1,26,2.733,20,3,0,23,7016411.43,0,0,0,,52.56,open_source
2008,664d75817063b52a1e97,TC708,3,psu,0,0,20,1.085,20,5,0,22,1141907.37,0,0,0,,55.01,idea
2016,02cb0769985df60e5924,TC930,9,university,1,0,15,3.09,11,1,1,29,4676289.43,0,0,0,TTO591654,66.19,acquired
2008,5fdf2f527f166ce2ca21,TC184,6,university,1,1,14,2.378,13,3,1,11,21116206.09,0,0,0,TTO480732,88.69,acquired
2020,e78a1d7d5b60298d5055,TC395,8,corp,0,1,22,1.748,17,4,0,34,8923761.57,0,0,0,,61.4,acquired
2023,59b16e2c1aebedc8ac3f,TC765,3,corp,0,0,16,3.241,9,4,0,11,528879.0,0,0,0,,86.46,open_source
2012,2d303cff3b5b90ed64f3,TC938,6,govt_lab,0,0,10,2.547,17,2,0,48,629149.84,1,0,0,,40.81,pilot
2010,504759ee99fc4745451a,TC536,2,govt_lab,0,0,18,2.072,15,7,0,32,371929.63,0,0,0,,1.47,scale
2021,ec313c205c69418a8c81,TC246,6,individual,0,1,14,2.631,18,3,0,40,1254796.69,1,0,0,,77.07,internal_use
2014,e40dc7d9356a7debc15b,TC824,6,psu,0,1,30,0.0,18,5,0,48,9389789.77,0,0,0,,59.7,licensed
2023,a869225923b4a5164f62,TC198,1,corp,0,0,10,0.0,21,3,0,46,11097311.56,0,0,0,,73.41,idea
2013,c0286f4cd83239ac12ba,TC521,4,startup,0,1,19,2.76,13,4,0,45,71296807.16,1,0,0,,64.66,licensed
2009,b58cb2afe803eec0f8de,TC529,3,individual,0,0,25,0.0,22,2,0,28,4342146.22,0,1,0,,50.83,open_source
2015,4fbba1502e054db5d824,TC481,6,individual,0,1,12,0.351,16,3,0,35,517219.52,0,0,0,,36.82,market_entry
2013,e4d13a7d6c3a9f55e305,TC855,4,university,1,0,17,3.059,18,3,0,21,1719754.88,0,0,0,TTO655928,54.64,acquired
2016,b80955422349a4703541,TC206,6,corp,0,0,17,0.0,20,6,0,12,7888965.34,0,1,0,,64.74,open_source
2019,8246f31d9f81794f1285,TC335,8,govt_lab,0,0,19,1.047,14,4,0,40,128633996.39,1,0,0,,51.5,pilot
2009,a44ecbe5d82f32248666,TC280,1,individual,0,1,20,0.0,27,5,1,30,5114666.79,0,0,0,,53.36,prototype
2015,bff4e3b43d72fe62bfab,TC566,1,individual,0,1,20,1.984,18,5,1,6,10133451.05,0,1,0,,41.78,market_entry
2019,5dabc4e306b2b2207e05,TC799,8,govt_lab,0,0,15,3.742,22,2,0,12,25007816.69,0,1,0,,68.63,prototype
2025,5da5c9380068ecc1134a,TC613,8,corp,0,1,15,0.976,17,4,0,27,6178508.55,0,0,0,,39.36,scale
2014,ed2d64c973ceafcd6061,TC828,2,university,1,0,13,0.749,20,5,1,10,7933145.59,0,0,0,TTO513119,56.3,prototype
2015,f71645296837cea8cfc3,TC824,10,govt_lab,1,0,17,2.313,12,5,0,19,20696923.12,0,1,1,TTO977907,59.03,scale
2024,46b46ce2dc5fb90e8226,TC891,7,individual,0,1,22,1.461,18,5,0,27,5435907.05,0,1,1,,62.66,market_entry
2023,f2d32dfe591eeaf2b05f,TC446,4,psu,0,0,27,1.817,15,8,1,24,2075717.66,0,0,0,,83.1,prototype
2018,07457046439cc1119bf9,TC216,4,govt_lab,1,1,10,1.102,13,4,1,34,8288648.81,0,0,0,TTO633080,50.9,licensed
2020,969300270cf0c944f5b5,TC931,4,university,1,0,16,2.071,16,3,1,35,685186.24,0,0,0,TTO238423,54.74,scale
2015,18c683d74db952233487,TC108,7,corp,0,0,19,0.441,14,4,0,14,21979470.23,0,0,0,,43.89,market_entry
2015,3ee6551dc6f4f22d9e8e,TC571,10,govt_lab,0,1,23,1.554,12,3,0,30,776057.23,0,0,0,,51.13,pilot
2024,9d70e842e1318f23e476,TC313,8,govt_lab,1,0,9,0.238,13,4,0,40,8931721.82,0,0,0,TTO937951,38.97,open_source
2010,f348ec7ee5cf747bc1b4,TC755,6,psu,0,1,17,2.726,18,6,0,32,2267222.56,0,1,0,,66.21,acquired
2013,bb10ff2a166007de8612,TC357,6,startup,0,0,15,3.013,25,3,1,35,27230162.6,1,0,1,,48.56,licensed
2021,ee94c4a4e6bc05f3e93d,TC554,1,govt_lab,0,1,18,0.753,13,5,0,16,3465048.28,0,0,0,,72.98,acquired
2008,fefbc1991810e65b6a7d,TC875,4,corp,0,0,17,0.61,16,3,0,35,9392296.26,0,0,0,,45.69,acquired
2012,91b943b5e10efccffed6,TC431,5,psu,0,0,13,0.539,20,5,1,16,32088926.33,0,0,1,,51.28,market_entry
2019,c06269c77f0f220b6c36,TC786,2,university,1,0,11,0.937,14,2,0,30,6388138.83,0,0,0,TTO684330,58.27,scale
2016,e2b276fbdd7aede0f4db,TC960,8,individual,0,1,18,1.851,15,7,1,29,2847718.36,0,0,0,,26.99,idea
2024,8ee933394c9980b22744,TC242,9,university,1,0,22,2.482,18,7,1,18,2397038.54,0,0,0,TTO746650,55.52,acquired
2016,605184cb130bf38d37fd,TC760,2,corp,0,0,22,1.144,11,2,1,41,10307669.94,0,0,0,,77.89,open_source
2015,3198864bc6877425a382,TC971,3,university,1,0,17,1.001,11,2,0,22,4683551.81,1,0,0,TTO775138,49.81,licensed
2009,e9bbaff4b1d3320bd1df,TC527,5,corp,0,0,10,2.705,12,1,0,8,7855415.13,0,0,0,,56.47,internal_use
2009,60c79d2731d5a04a9759,TC969,1,startup,0,1,20,0.956,25,5,0,28,2048724.05,0,0,0,,61.61,open_source
2025,375b82c0644b1e4f28d9,TC403,7,corp,0,1,9,0.457,13,4,0,19,99972309.91,1,1,0,,38.5,prototype
2015,0e1ba225181555f2d46b,TC362,5,govt_lab,0,1,17,1.032,18,2,1,36,64095569.22,0,0,0,,56.63,market_entry
2022,a4ed51e87de1789ac3b5,TC919,8,individual,0,1,15,1.781,22,3,1,41,1164686.2,0,1,0,,55.0,scale
