care_util_claim_month,care_util_place_of_service_code,care_util_procedure_code,care_util_diagnosis_group_code,care_util_member_months,care_util_visit_count,care_util_admission_count,care_util_readmission_30day_rate,care_util_ed_visit_rate,care_util_preventive_visit_rate,care_util_telehealth_visit_rate,care_util_high_cost_claimant_share,care_util_generic_fill_rate,care_util_imaging_rate_per_1k,care_util_lab_rate_per_1k,care_util_post_acute_utilization_rate,care_util_home_health_utilization_rate,care_util_pmpm_cost_total,care_util_pmpm_cost_inpatient,care_util_pmpm_cost_outpatient
2024-05,42,PROC000173,CARDIO,425560,2455,131,4.97,144.66,643.59,180.08,4.6,78.12,197.76,137.97,15.36,14.05,958.54,196.23,762.31
2024-06,41,PROC000174,RENAL,401191,2363,110,6.82,309.27,693.06,227.53,1.29,55.87,137.66,951.66,22.9,4.93,701.6,275.8,425.8
2024-07,57,PROC000175,CARDIO,328172,2368,117,21.14,136.42,663.22,22.07,0.21,63.15,252.33,1168.38,17.39,11.16,283.27,128.76,154.51
2024-08,22,PROC000176,OBGYN,214296,2385,129,19.55,193.5,633.93,234.03,6.41,92.37,210.46,581.25,5.67,14.8,559.44,183.12,376.32
2024-09,50,PROC000177,CARDIO,449745,2417,124,21.93,426.07,522.65,186.89,2.99,59.62,269.84,229.79,21.3,0.38,355.9,79.98,275.92
2024-10,24,PROC000178,OBGYN,268361,2366,126,19.87,469.85,148.32,35.13,2.08,61.42,111.04,1259.43,10.41,19.16,1081.87,334.3,747.57
2024-11,61,PROC000179,GI,100925,2424,126,14.65,275.03,284.7,12.08,6.46,83.5,261.46,860.65,24.98,15.08,1110.68,294.28,816.4
2024-12,23,PROC000180,ENDO,386899,2347,128,7.18,148.59,622.5,187.37,1.45,87.16,237.23,1059.07,5.28,11.87,510.97,183.43,327.54
2025-01,24,PROC000181,MSK,141239,2354,117,12.0,189.71,96.52,136.09,3.26,83.68,269.6,1307.62,16.15,11.73,338.0,131.55,206.45
2025-02,71,PROC000182,OBGYN,419679,2380,128,9.09,143.89,292.67,134.07,5.44,79.17,90.84,503.63,1.39,20.19,708.78,294.71,414.07
2025-03,61,PROC000183,OBGYN,242944,2289,118,21.59,300.14,326.71,133.05,1.77,75.78,65.85,449.45,24.71,10.87,1104.9,599.89,505.01
2025-04,81,PROC000184,ENDO,416238,2432,116,9.23,505.45,515.4,139.15,5.13,86.03,348.17,1084.8,20.32,17.03,283.05,91.37,191.68
2025-05,81,PROC000185,OBGYN,166387,2405,150,14.2,194.26,301.09,36.18,5.26,87.76,67.43,1369.56,6.37,4.34,805.85,263.34,542.51
2025-06,33,PROC000186,ONC,119101,2439,134,19.4,291.76,392.74,205.46,2.77,80.71,212.88,964.64,26.16,16.2,245.97,46.18,199.79
2025-07,23,PROC000187,GI,139263,2361,116,4.95,440.81,95.16,133.45,5.28,78.21,331.32,976.66,16.99,2.85,338.9,96.55,242.35
2025-08,41,PROC000188,CARDIO,401447,2414,100,18.15,350.46,632.7,8.57,3.92,66.72,198.84,394.49,20.66,0.83,212.3,57.39,154.91
2025-09,34,PROC000189,RESP,437514,2445,124,14.56,126.08,453.85,133.91,1.39,74.74,92.24,535.4,2.53,13.19,355.95,160.87,195.08
2025-10,41,PROC000190,MSK,413697,2309,115,8.98,399.2,219.61,132.29,3.68,68.1,378.61,242.03,19.86,10.49,1018.58,478.31,540.27
2025-11,42,PROC000191,CARDIO,329520,2375,119,13.99,121.82,425.21,227.89,2.94,65.77,61.6,220.5,6.47,11.92,353.84,191.41,162.43
2025-12,11,PROC000192,ONC,114090,2418,114,3.55,475.52,577.37,80.1,2.55,65.3,174.43,473.86,22.67,4.48,908.41,276.29,632.12
2026-01,32,PROC000193,GI,59685,2323,120,12.19,169.46,514.39,84.51,5.79,66.98,269.89,1395.05,0.75,9.7,537.39,167.99,369.4
2026-02,42,PROC000194,NEURO,234245,2332,115,3.08,504.04,521.95,217.39,1.46,69.08,313.82,913.4,19.18,11.34,1170.08,582.81,587.27
2026-03,21,PROC000195,OBGYN,277555,2456,112,14.73,436.96,150.84,90.89,6.12,65.94,107.2,1210.94,3.98,4.65,481.17,173.92,307.25
2026-04,71,PROC000196,CARDIO,388531,2335,111,12.85,481.72,423.15,193.89,2.15,76.33,322.83,369.55,25.54,8.39,307.0,79.99,227.01
2026-05,71,PROC000197,RESP,158095,2420,118,8.1,286.17,307.8,3.4,2.89,70.2,310.16,314.7,4.63,1.66,389.44,122.55,266.89
2026-06,61,PROC000198,DERM,99158,2430,117,19.7,177.7,148.69,81.85,4.62,66.6,130.19,153.31,13.66,11.83,547.82,129.77,418.05
2026-07,19,PROC000199,ENDO,143629,2411,124,9.07,41.87,392.62,193.23,2.07,64.3,81.59,1037.19,20.69,6.55,698.42,181.35,517.07
2026-08,11,PROC000200,NEURO,345631,2361,133,13.95,302.38,377.11,189.3,3.03,92.71,85.03,1185.4,15.32,7.58,459.63,200.78,258.85
2026-09,31,PROC000201,OBGYN,250512,2391,121,12.55,388.39,260.42,56.63,4.72,95.13,248.3,1101.59,12.74,14.54,875.12,348.67,526.45
2026-10,49,PROC000202,GI,115516,2394,131,16.37,387.41,513.51,66.71,4.69,58.35,194.48,953.69,11.05,14.31,500.94,255.7,245.24
2026-11,50,PROC000203,DERM,25656,2394,120,5.6,279.12,182.85,92.93,5.36,75.81,58.22,1134.49,10.6,1.84,1162.96,615.89,547.07
2026-12,42,PROC000204,INFECT,241454,2282,121,20.45,91.36,299.51,180.8,2.98,91.88,27.6,459.01,16.63,5.44,1228.08,462.07,766.01
2027-01,81,PROC000205,NEURO,439248,2416,99,7.12,251.22,442.58,177.77,5.73,91.67,125.66,1374.43,14.16,0.41,1056.31,432.44,623.87
2027-02,42,PROC000206,ENDO,186171,2418,109,13.45,306.38,476.95,200.44,3.65,75.02,125.63,663.88,23.06,19.78,885.54,424.66,460.88
2027-03,24,PROC000207,RENAL,23768,2372,128,4.35,138.07,700.93,11.38,1.2,62.27,275.83,1019.44,24.92,17.33,1117.8,435.74,682.06
2027-04,49,PROC000208,OBGYN,341291,2425,133,4.79,76.17,509.23,146.06,1.01,93.94,41.98,696.3,20.0,6.18,440.71,86.94,353.77
2027-05,32,PROC000209,ONC,335487,2364,121,11.6,151.52,465.56,152.68,6.38,81.65,269.16,1199.65,14.02,9.58,950.57,472.46,478.11
2027-06,81,PROC000210,NEURO,216072,2429,136,11.0,453.1,280.88,196.31,5.47,93.25,55.72,968.03,17.06,20.07,393.64,113.23,280.41
2027-07,41,PROC000211,MSK,434604,2451,127,21.17,380.44,294.13,169.14,2.8,76.58,21.11,1385.69,5.08,3.65,998.1,210.37,787.73
2027-08,61,PROC000212,ONC,400068,2382,121,10.31,270.08,625.62,96.3,6.06,74.19,158.81,1210.79,0.89,14.62,862.63,399.87,462.76
2027-09,11,PROC000213,OBGYN,308212,2399,126,6.58,446.16,601.08,129.67,6.18,74.33,248.73,601.44,5.32,2.81,1031.04,549.31,481.73
2027-10,11,PROC000214,NEURO,74284,2547,124,17.5,107.38,599.87,193.68,5.94,89.96,79.9,338.44,24.17,19.33,760.44,412.62,347.82
2027-11,23,PROC000215,MSK,398713,2364,117,9.86,451.04,224.56,30.9,4.26,66.3,249.93,273.6,27.18,12.22,866.97,239.11,627.86
2027-12,71,PROC000216,ENDO,446083,2430,121,14.63,152.82,544.07,66.46,6.36,94.63,247.12,669.43,10.51,10.85,700.05,374.83,325.22
2028-01,49,PROC000217,DERM,297769,2432,123,3.55,119.71,119.46,114.21,6.21,95.78,215.47,1250.28,18.04,5.67,624.52,147.54,476.98
2028-02,23,PROC000218,INFECT,445485,2332,111,14.39,93.8,535.16,98.92,5.68,85.14,251.15,1278.29,15.74,1.11,547.74,121.89,425.85
2028-03,33,PROC000219,GI,97829,2387,118,7.14,57.11,326.99,63.92,1.68,65.38,117.81,438.43,11.11,0.64,699.69,307.05,392.64
2028-04,11,PROC000220,NEURO,276538,2338,109,16.89,433.62,95.81,215.44,1.11,86.97,61.86,533.92,5.2,17.89,637.25,265.67,371.58
2028-05,22,PROC000221,NEURO,273628,2334,113,12.19,40.94,688.06,76.4,1.44,59.34,205.31,270.33,8.82,9.75,1221.82,304.42,917.4
2028-06,33,PROC000222,OBGYN,324751,2471,113,19.64,236.82,417.76,60.38,5.29,78.18,30.42,1075.31,20.81,10.53,679.78,150.04,529.74
2028-07,23,PROC000223,DERM,266201,2432,126,7.36,155.63,454.5,184.53,2.81,77.52,25.99,719.05,5.58,8.2,567.03,127.63,439.4
2028-08,24,PROC000224,RENAL,225680,2465,112,9.13,412.66,428.09,171.88,2.81,74.65,269.62,1180.91,26.1,12.76,895.62,315.3,580.32
2028-09,23,PROC000225,RENAL,145287,2380,115,14.46,354.84,706.07,145.35,3.07,84.14,127.22,738.07,2.37,19.83,1220.55,386.95,833.6
2028-10,19,PROC000226,CARDIO,2909,2423,97,17.21,83.53,386.35,159.51,3.5,55.73,122.46,647.92,16.15,10.89,455.84,229.19,226.65
2028-11,57,PROC000227,MSK,116240,2344,141,17.76,226.73,349.37,44.53,1.79,60.11,122.01,323.71,19.68,5.1,855.16,279.96,575.2
2028-12,19,PROC000228,RESP,359991,2425,128,8.86,284.47,364.09,73.47,4.13,90.82,249.9,221.15,8.48,7.29,483.27,123.94,359.33
2029-01,24,PROC000229,RESP,33435,2409,118,9.51,140.08,653.14,232.54,1.89,81.57,184.18,761.07,19.44,9.93,838.94,293.97,544.97
2029-02,61,PROC000230,NEURO,261739,2423,110,15.33,234.43,603.79,82.51,1.69,84.05,335.01,468.09,18.34,18.59,295.26,59.35,235.91
2029-03,71,PROC000231,ONC,48382,2454,121,9.51,251.44,487.4,189.78,5.31,75.63,108.97,828.47,11.63,7.65,179.2,45.51,133.69
2029-04,31,PROC000232,INFECT,260131,2439,116,4.82,173.19,411.55,130.76,1.65,64.65,252.77,1278.37,24.22,4.14,1101.41,309.22,792.19
2029-05,32,PROC000233,OBGYN,160783,2431,125,14.67,424.53,670.45,61.26,5.44,89.86,226.03,325.34,10.68,7.2,443.1,201.47,241.63
2029-06,34,PROC000234,MSK,378094,2404,117,8.98,472.13,469.89,101.51,4.6,80.25,340.49,358.77,21.36,16.86,1245.55,299.26,946.29
2029-07,24,PROC000235,ENDO,216905,2438,151,8.88,71.44,453.01,91.29,2.75,94.31,221.26,1183.0,25.62,14.76,715.03,157.19,557.84
2029-08,49,PROC000236,CARDIO,163272,2483,144,18.54,67.5,456.15,24.0,6.36,79.24,357.89,1032.43,1.28,14.24,854.58,439.02,415.56
2029-09,24,PROC000237,ENDO,75322,2394,128,15.37,151.64,452.0,23.78,2.01,93.63,41.76,190.09,20.05,6.81,1236.57,289.96,946.61
2029-10,71,PROC000238,INFECT,388696,2344,119,14.7,70.17,82.81,172.32,0.36,67.16,148.99,501.4,1.52,16.38,1059.5,297.36,762.14
2029-11,41,PROC000239,NEURO,103918,2389,122,9.03,409.82,683.54,237.24,2.83,94.03,357.2,987.75,7.58,21.08,612.53,242.64,369.89
2029-12,23,PROC000240,GI,150002,2427,131,12.82,42.93,692.87,169.35,4.29,76.09,140.95,567.24,11.77,0.18,732.87,395.5,337.37
2030-01,49,PROC000241,RESP,412323,2394,129,17.93,300.07,319.33,224.19,5.46,89.97,115.49,1234.53,18.54,3.77,341.74,87.71,254.03
2030-02,24,PROC000242,INFECT,170652,2461,120,3.07,296.32,695.88,45.87,3.89,92.07,115.14,479.64,0.93,4.6,489.55,246.61,242.94
2030-03,19,PROC000243,INFECT,30849,2426,104,3.61,345.94,658.41,93.4,6.12,89.84,83.2,286.73,23.38,6.1,1207.79,574.97,632.82
2030-04,61,PROC000244,OBGYN,62606,2352,144,6.02,352.64,567.61,128.69,1.08,83.34,301.6,149.38,18.84,8.72,632.71,191.84,440.87
2030-05,11,PROC000245,DERM,65896,2475,120,14.25,231.97,499.26,127.62,5.79,83.67,129.58,1393.66,22.77,17.43,121.01,33.48,87.53
2030-06,23,PROC000246,ONC,116921,2337,124,14.17,289.27,703.67,193.04,5.22,69.94,306.91,1194.17,22.04,16.74,730.35,331.86,398.49
2030-07,22,PROC000247,RESP,311876,2340,130,9.26,376.79,227.55,127.8,0.68,76.54,310.74,1315.47,5.4,12.66,545.15,112.32,432.83
2030-08,11,PROC000248,CARDIO,121874,2337,112,16.08,247.59,470.53,169.73,5.98,91.12,66.15,1114.43,4.56,8.0,326.98,59.14,267.84
2030-09,57,PROC000249,INFECT,55925,2382,127,8.66,282.87,134.28,26.67,2.4,64.42,300.81,1100.0,14.08,11.76,260.82,98.01,162.81
2030-10,50,PROC000250,INFECT,419284,2353,121,16.58,67.06,535.06,23.27,2.85,92.96,109.56,1185.42,8.08,8.47,751.44,219.3,532.14
2030-11,24,PROC000251,NEURO,40366,2359,118,3.64,43.04,328.84,108.95,3.0,63.31,55.25,508.49,26.61,5.15,1095.05,431.04,664.01
2030-12,23,PROC000252,ENDO,136952,2414,109,17.36,342.73,447.47,15.98,5.78,64.53,166.76,798.02,21.01,11.82,626.36,277.82,348.54
2031-01,42,PROC000253,NEURO,63807,2382,124,4.74,91.36,378.91,221.96,5.5,87.85,46.07,566.62,25.93,20.64,554.6,274.49,280.11
2031-02,41,PROC000254,RENAL,215250,2332,112,16.4,350.58,161.01,106.35,1.93,73.03,202.77,1376.75,25.54,4.5,983.64,500.12,483.52
2031-03,19,PROC000255,RENAL,74984,2417,120,19.71,88.46,382.6,227.56,4.09,93.4,231.24,1307.54,0.72,17.95,745.69,388.67,357.02
2031-04,23,PROC000256,RENAL,398388,2377,123,6.56,439.69,509.96,229.06,6.11,88.65,253.07,860.38,22.47,20.85,699.34,207.16,492.18
2031-05,71,PROC000257,OBGYN,134530,2381,116,10.3,293.19,517.28,150.84,1.17,74.12,283.94,761.84,17.21,5.62,433.33,155.46,277.87
2031-06,23,PROC000258,ONC,28981,2433,127,15.33,88.56,147.25,76.24,1.05,64.4,318.69,1192.88,17.87,8.77,192.44,49.47,142.97
2031-07,61,PROC000259,CARDIO,353193,2404,127,12.6,352.01,138.49,75.61,2.61,72.74,215.33,635.63,15.39,4.07,1056.05,531.13,524.92
2031-08,32,PROC000260,CARDIO,399077,2409,119,18.42,368.25,366.06,149.34,3.9,87.92,210.43,1023.23,26.6,17.72,799.86,364.76,435.1
2031-09,23,PROC000261,NEURO,86952,2430,123,20.2,58.17,269.45,38.59,1.77,70.03,40.75,885.74,10.81,13.96,547.91,249.66,298.25
2031-10,41,PROC000262,MSK,374298,2367,129,8.23,501.77,488.95,127.27,4.49,73.94,365.36,743.1,10.88,20.31,400.26,143.01,257.25
2031-11,50,PROC000263,MSK,75478,2359,140,18.8,265.13,117.51,29.13,3.61,77.61,257.0,813.73,12.25,14.21,684.54,206.68,477.86
2031-12,42,PROC000264,INFECT,414269,2319,131,4.24,227.66,670.6,91.55,1.89,73.89,305.78,764.59,23.74,3.16,1173.2,437.47,735.73
2032-01,19,PROC000265,CARDIO,114425,2426,122,4.26,118.46,460.82,113.17,2.93,59.74,241.92,667.36,15.84,5.66,639.8,181.14,458.66
2032-02,33,PROC000266,ENDO,154482,2442,129,17.89,51.99,215.13,151.27,4.55,61.9,194.2,595.55,5.32,20.48,963.69,373.14,590.55
2032-03,31,PROC000267,RESP,233628,2407,121,15.91,240.46,196.97,204.31,0.2,79.15,340.51,197.67,4.79,6.7,155.29,52.01,103.28
2032-04,49,PROC000268,ENDO,282556,2330,116,13.05,311.62,247.59,38.81,3.53,95.61,41.65,339.59,10.0,17.42,660.65,122.74,537.91
2032-05,22,PROC000269,GI,238771,2409,125,5.78,439.55,404.66,9.41,2.81,74.73,131.1,133.53,8.86,12.06,327.56,127.7,199.86
2032-06,49,PROC000270,MSK,207852,2412,130,13.83,250.37,537.31,54.91,5.6,60.93,74.05,308.09,2.37,19.68,240.36,124.46,115.9
2032-07,61,PROC000271,ENDO,264875,2425,125,5.4,339.01,356.56,232.82,3.05,95.15,32.74,1052.29,21.23,11.36,310.88,79.83,231.05
2032-08,31,PROC000272,OBGYN,218799,2381,111,12.07,515.59,524.58,235.78,5.87,67.77,362.68,885.18,10.32,10.18,554.28,256.05,298.23
2032-09,41,PROC000273,GI,448479,2488,140,18.63,339.56,125.55,83.39,4.02,93.58,261.28,1053.33,4.12,11.65,482.85,127.17,355.68
2032-10,61,PROC000274,MSK,407149,2417,134,8.28,185.94,399.81,83.32,3.97,74.07,23.32,1171.24,12.23,6.48,1120.05,229.21,890.84
2032-11,32,PROC000275,NEURO,63215,2333,151,17.47,53.94,486.43,185.74,4.47,83.77,95.4,169.18,24.47,9.13,378.13,164.93,213.2
2032-12,23,PROC000276,ENDO,250384,2343,126,6.47,100.25,146.04,153.67,1.89,61.04,301.32,136.06,14.37,18.24,831.34,448.27,383.07
2033-01,31,PROC000277,ONC,313925,2337,115,4.23,218.69,320.51,97.98,1.16,71.72,35.43,997.36,20.68,18.24,910.43,322.24,588.19
2033-02,49,PROC000278,GI,12751,2421,116,11.4,97.62,364.05,191.88,4.66,77.97,249.08,169.81,20.89,5.17,1086.01,420.54,665.47
2033-03,19,PROC000279,CARDIO,172709,2409,143,13.34,372.66,374.92,159.26,0.69,74.8,77.56,1015.97,24.59,14.3,1070.12,309.33,760.79
2033-04,31,PROC000280,ONC,374421,2404,128,15.39,476.74,577.98,213.37,0.42,94.49,186.23,322.66,26.86,1.66,898.12,191.44,706.68
2033-05,33,PROC000281,MSK,430591,2477,131,16.33,511.79,553.0,194.42,1.35,62.47,258.12,626.31,1.91,7.89,1220.87,347.21,873.66
2033-06,19,PROC000282,CARDIO,121293,2347,119,19.86,45.43,706.41,71.04,0.51,85.02,30.27,700.13,12.04,6.82,1040.69,193.0,847.69
2033-07,22,PROC000283,CARDIO,227029,2377,134,21.99,180.04,664.77,166.09,6.0,57.72,143.59,447.1,22.43,6.94,828.15,327.87,500.28
2033-08,21,PROC000284,RENAL,779,2352,125,14.97,199.29,484.96,98.03,4.32,55.1,375.52,1166.39,7.61,7.81,1006.42,197.85,808.57
2033-09,11,PROC000285,CARDIO,360963,2313,109,15.42,268.68,173.05,175.99,4.31,75.57,365.0,1335.19,6.86,8.5,906.7,196.14,710.56
2033-10,49,PROC000286,ENDO,202961,2446,113,16.91,260.04,378.96,218.59,5.14,76.19,160.02,1228.06,18.49,2.09,179.27,49.7,129.57
2033-11,57,PROC000287,GI,31573,2334,109,21.86,47.46,529.99,124.25,6.04,69.27,102.21,1360.31,26.32,4.82,148.42,37.28,111.14
2033-12,22,PROC000288,OBGYN,58821,2369,144,13.11,297.01,441.61,32.16,2.37,55.91,287.39,1080.12,23.76,18.22,1085.35,564.64,520.71
2034-01,42,PROC000289,OBGYN,281549,2392,146,17.96,73.8,286.1,98.93,5.35,56.59,206.76,987.95,10.85,13.78,1213.88,543.72,670.16
2034-02,57,PROC000290,NEURO,360413,2402,117,6.44,340.33,544.82,69.7,3.81,93.99,209.83,1124.51,19.51,10.72,909.49,360.67,548.82
2034-03,31,PROC000291,GI,241943,2344,118,17.93,170.31,98.24,66.4,2.59,76.35,255.42,1268.0,12.55,5.97,825.37,422.87,402.5
2034-04,49,PROC000292,ONC,125933,2370,124,19.72,315.83,156.9,10.41,1.92,70.43,85.41,880.03,17.97,0.89,638.88,256.72,382.16
2034-05,57,PROC000293,NEURO,208233,2354,110,14.06,65.64,198.5,51.33,1.33,82.11,316.46,1108.59,18.97,1.54,1145.15,476.31,668.84
2034-06,24,PROC000294,ENDO,353091,2400,99,16.84,163.86,607.05,200.83,5.62,68.26,121.33,1211.51,25.72,21.37,651.5,203.36,448.14
2034-07,34,PROC000295,CARDIO,285752,2388,105,5.4,316.67,389.0,91.25,5.31,78.32,59.34,1217.14,22.47,0.13,640.77,249.38,391.39
2034-08,22,PROC000296,RENAL,20206,2446,110,11.67,468.73,310.23,78.57,2.46,72.24,213.58,682.04,12.08,11.67,1164.19,557.0,607.19
2034-09,49,PROC000297,DERM,268471,2339,122,15.86,106.36,162.24,110.95,0.4,88.57,256.69,432.09,0.75,9.26,416.93,152.02,264.91
2034-10,31,PROC000298,RESP,368443,2410,101,7.51,519.29,210.64,74.59,4.68,85.1,154.22,611.21,19.04,16.57,456.58,92.08,364.5
2034-11,81,PROC000299,RESP,383435,2421,100,11.94,489.24,401.97,223.16,2.75,75.27,213.81,575.87,10.91,20.18,700.94,158.55,542.39
2034-12,50,PROC000300,ONC,265610,2440,126,11.61,144.0,582.13,94.53,4.66,70.61,264.86,945.76,13.55,5.64,313.99,155.08,158.91
2035-01,19,PROC000301,ENDO,248249,2405,110,20.39,247.7,322.37,91.43,2.74,91.4,118.7,1118.15,6.41,21.97,804.42,423.36,381.06
2035-02,61,PROC000302,RENAL,362858,2420,132,11.47,194.49,689.78,179.14,2.95,65.09,43.42,656.64,14.57,3.45,331.6,60.26,271.34
2035-03,21,PROC000303,MSK,353749,2358,119,15.52,465.41,165.41,67.53,5.33,92.05,341.9,1250.11,4.0,10.63,1170.97,391.86,779.11
2035-04,61,PROC000304,ONC,44425,2362,112,15.67,128.11,146.62,203.07,1.95,55.64,378.78,1034.32,2.17,7.99,178.87,43.99,134.88
2035-05,23,PROC000305,OBGYN,364278,2420,121,13.01,167.18,322.52,190.98,5.77,66.19,361.79,1264.98,5.32,20.23,1124.66,575.11,549.55
2035-06,61,PROC000306,CARDIO,442696,2431,127,8.47,203.49,656.94,157.91,5.05,55.6,87.28,289.29,16.48,4.96,1047.96,481.78,566.18
2035-07,81,PROC000307,DERM,230640,2451,118,8.01,414.17,84.46,149.75,0.51,58.39,359.85,840.91,20.92,12.61,1197.48,383.6,813.88
2035-08,50,PROC000308,ONC,120127,2347,103,21.09,392.12,295.84,126.95,2.98,61.6,113.79,800.86,7.72,13.39,120.43,48.97,71.46
2035-09,34,PROC000309,OBGYN,316583,2335,125,5.16,110.49,714.55,163.99,6.18,66.57,245.57,1025.71,25.28,9.65,257.71,101.17,156.54
2035-10,71,PROC000310,DERM,304666,2397,133,18.96,359.16,126.23,11.21,4.89,76.26,377.2,231.34,15.54,0.98,425.68,170.63,255.05
2035-11,49,PROC000311,INFECT,81288,2402,111,4.3,197.45,236.57,154.92,4.53,59.83,220.37,434.29,26.71,20.86,946.09,381.77,564.32
2035-12,33,PROC000312,ONC,59718,2407,114,20.72,509.55,672.11,227.13,5.38,67.6,141.96,209.31,4.73,6.5,283.89,84.79,199.1
2036-01,21,PROC000313,ONC,174438,2505,108,14.51,265.31,578.46,167.21,4.07,58.87,268.64,251.59,12.3,1.85,405.7,149.34,256.36
2036-02,41,PROC000314,MSK,288472,2490,123,19.69,104.57,137.65,206.7,6.07,59.18,144.46,338.39,16.29,20.44,276.55,53.15,223.4
2036-03,42,PROC000315,DERM,207886,2387,116,4.21,451.9,607.11,151.58,4.83,72.11,41.88,226.53,2.43,17.42,260.1,56.45,203.65
2036-04,31,PROC000316,GI,297288,2389,118,20.64,94.77,533.99,191.4,1.42,78.27,144.08,1270.09,26.29,9.8,767.88,273.19,494.69
2036-05,11,PROC000317,OBGYN,218411,2407,126,3.82,121.31,702.85,117.42,2.81,89.36,276.32,1188.31,1.55,14.9,722.55,199.41,523.14
2036-06,31,PROC000318,RESP,313971,2375,123,8.55,400.72,183.42,73.8,5.5,71.01,150.03,781.04,5.15,16.66,890.35,324.95,565.4
2036-07,42,PROC000319,DERM,56262,2434,106,3.23,356.89,188.21,191.89,1.4,63.96,311.48,1259.42,19.57,12.44,1000.09,443.57,556.52
2036-08,11,PROC000320,INFECT,347946,2448,138,5.7,191.8,632.24,225.51,5.29,65.29,241.73,667.18,13.9,11.46,1181.74,282.32,899.42
2036-09,24,PROC000321,RENAL,298077,2399,127,19.87,50.97,613.47,166.86,1.25,55.06,329.76,1303.75,12.45,6.07,790.56,197.24,593.32
2036-10,49,PROC000322,GI,33824,2391,118,11.14,459.08,656.29,200.4,4.25,59.55,345.27,735.59,3.12,6.81,223.73,51.11,172.62
2036-11,81,PROC000323,RENAL,193339,2390,118,17.09,389.38,331.05,227.7,2.03,73.56,84.74,990.24,16.49,13.96,135.72,52.36,83.36
2036-12,11,PROC000324,MSK,255761,2389,100,21.53,494.2,280.01,127.84,3.28,64.26,40.13,720.42,1.74,13.39,532.25,235.96,296.29
2037-01,71,PROC000325,INFECT,164019,2360,116,6.9,144.51,235.05,173.13,6.15,81.65,97.32,506.84,2.21,17.87,1220.93,518.8,702.13
2037-02,11,PROC000326,RESP,382528,2311,123,14.36,186.95,314.8,12.93,2.09,60.97,25.76,328.84,15.66,20.09,277.08,125.01,152.07
2037-03,24,PROC000327,INFECT,152682,2485,121,10.84,150.28,601.36,104.84,6.03,69.65,285.79,1309.71,9.21,0.14,1212.1,567.01,645.09
2037-04,32,PROC000328,DERM,39205,2421,115,16.75,276.38,139.57,14.3,6.03,81.24,304.25,238.0,18.17,18.84,764.24,341.91,422.33
2037-05,31,PROC000329,RESP,35388,2311,141,10.99,375.36,582.42,117.51,4.17,81.61,145.92,321.02,6.48,4.76,862.45,175.62,686.83
2037-06,34,PROC000330,ONC,202635,2384,118,13.55,426.1,234.34,214.01,1.95,59.25,129.85,660.87,2.19,17.57,873.86,196.37,677.49
2037-07,57,PROC000331,DERM,184502,2434,127,8.29,288.96,104.28,208.9,4.3,90.59,146.86,125.45,7.8,1.54,199.3,59.97,139.33
2037-08,32,PROC000332,OBGYN,193552,2457,126,4.19,166.53,663.51,156.29,2.11,93.86,303.71,634.99,3.41,16.57,411.49,218.42,193.07
2037-09,71,PROC000333,DERM,142529,2325,114,10.88,201.79,456.43,224.11,4.13,71.01,326.52,339.74,27.12,8.45,784.38,307.73,476.65
2037-10,41,PROC000334,ENDO,209720,2462,133,9.69,416.54,569.23,18.77,0.86,77.87,34.54,203.58,8.85,14.08,1150.78,459.32,691.46
2037-11,21,PROC000335,OBGYN,70925,2381,107,14.34,412.1,542.78,76.67,4.83,64.28,107.99,1236.36,0.2,3.24,1139.49,334.64,804.85
2037-12,22,PROC000336,OBGYN,303322,2359,120,17.56,516.77,153.74,170.51,1.67,84.27,47.84,193.24,2.27,7.28,300.53,141.37,159.16
2038-01,11,PROC000337,MSK,214527,2342,132,16.83,40.46,214.4,85.35,4.57,67.55,350.39,141.96,22.7,10.07,607.26,326.75,280.51
2038-02,49,PROC000338,MSK,153278,2424,138,10.84,100.72,544.51,193.18,2.47,81.85,92.99,940.51,21.01,21.08,867.7,398.82,468.88
2038-03,57,PROC000339,INFECT,317924,2376,115,4.72,226.38,203.25,7.65,0.59,79.74,308.73,361.2,7.66,2.96,535.02,264.32,270.7
2038-04,19,PROC000340,MSK,200866,2435,125,21.44,215.32,521.95,45.97,6.21,69.32,94.23,1245.34,11.32,18.07,250.3,48.57,201.73
2038-05,11,PROC000341,OBGYN,13108,2353,116,4.34,312.4,517.59,69.23,5.67,95.77,174.49,900.18,0.31,13.49,792.96,368.48,424.48
2038-06,21,PROC000342,RENAL,107837,2459,115,8.68,507.0,254.9,0.02,1.24,88.48,193.73,235.84,22.92,7.76,905.44,316.91,588.53
2038-07,57,PROC000343,RENAL,156642,2314,134,8.94,140.56,246.49,194.04,3.77,81.64,301.68,1001.42,18.84,18.22,330.15,92.9,237.25
2038-08,24,PROC000344,MSK,147961,2498,116,3.78,204.09,562.3,167.66,2.42,79.31,119.55,939.54,10.25,18.01,744.93,375.66,369.27
2038-09,23,PROC000345,RESP,313906,2437,123,10.3,133.21,111.4,48.91,5.04,65.85,84.39,549.81,12.74,16.59,212.17,107.46,104.71
2038-10,31,PROC000346,RESP,336905,2429,124,13.33,437.2,610.1,107.12,3.83,73.45,168.42,861.26,23.02,11.71,256.15,63.43,192.72
2038-11,31,PROC000347,ONC,155057,2354,112,16.5,497.46,431.57,143.44,4.43,90.65,291.96,422.93,11.11,0.02,381.4,181.38,200.02
