health_dispar_analysis_year,health_dispar_disparity_metric_code,health_dispar_group_a_definition,health_dispar_group_b_definition,health_dispar_rate_group_a,health_dispar_rate_group_b,health_dispar_absolute_gap,health_dispar_relative_gap_ratio,health_dispar_concentration_index,health_dispar_segregation_index,health_dispar_access_to_care_index,health_dispar_insurance_coverage_gap_pct,health_dispar_preventable_hospitalization_gap,health_dispar_environmental_exposure_gap,health_dispar_food_insecurity_gap_pct,health_dispar_transport_barrier_gap_pct,health_dispar_language_access_gap_pct,health_dispar_digital_access_gap_pct,health_dispar_policy_context_code,health_dispar_intervention_priority_score
2016,ACCESS_INDEX,Rural_vs_Urban,Disability_vs_NoDisability,26.722,38.655,-11.933,0.691,-0.125,86.94,40.67,27.55,300.89,-8.75,-18.95,15.22,-13.57,-19.39,NoPolicy,21.75
2023,VAX_COV,MinorityLanguage_vs_Others,Lowest_Quintile_vs_Highest_Quintile,14.75,19.746,-4.996,0.747,-0.982,74.29,67.23,-7.34,267.54,-27.56,19.75,-10.96,-11.72,-13.38,Policy_A,63.76
2018,NCD_PREV,Rural_vs_Urban,Women_vs_Men,98.687,26.126,72.561,3.777,-0.649,57.35,93.64,22.13,495.87,-4.91,-32.82,-10.23,-19.81,33.95,NoPolicy,25.46
2017,MMR,MinorityLanguage_vs_Others,Rural_vs_Urban,76.593,71.733,4.86,1.068,0.474,40.63,46.01,14.02,14.02,-40.06,-24.66,31.44,31.14,14.97,Policy_C,80.31
2025,NCD_PREV,MinorityLanguage_vs_Others,Lowest_Quintile_vs_Highest_Quintile,94.561,42.695,51.866,2.215,-0.367,40.24,68.55,-21.33,-64.39,-11.39,24.57,16.6,-17.02,38.9,Policy_B,7.56
2024,IMR,Lowest_Quintile_vs_Highest_Quintile,Women_vs_Men,28.312,83.113,-54.801,0.341,0.97,12.59,30.92,-26.5,-32.81,8.1,7.98,-5.19,-27.3,34.28,Policy_C,9.0
2015,VAX_COV,Disability_vs_NoDisability,SCST_vs_Others,93.378,51.115,42.263,1.827,0.509,96.85,7.86,25.62,-326.43,47.75,38.54,6.38,4.76,-2.37,Mixed,72.16
2015,HOSP_RATE,Rural_vs_Urban,Lowest_Quintile_vs_Highest_Quintile,78.16,91.234,-13.074,0.857,-0.916,84.46,40.28,-28.15,323.48,10.68,-0.51,-30.17,18.05,-36.25,NoPolicy,71.36
2016,MMR,SCST_vs_Others,Women_vs_Men,86.039,29.186,56.853,2.948,0.824,13.52,53.28,-10.66,-362.01,-12.44,39.49,-31.6,-26.15,-3.0,Policy_B,47.18
2016,IMR,SCST_vs_Others,Disability_vs_NoDisability,52.557,53.585,-1.028,0.981,-0.738,89.89,61.66,-17.04,-135.82,46.75,16.1,-33.69,12.76,-16.34,Mixed,16.37
2015,ACCESS_INDEX,MinorityLanguage_vs_Others,Disability_vs_NoDisability,83.168,86.247,-3.079,0.964,0.381,6.52,96.12,25.22,-470.78,-17.27,-34.41,10.67,33.32,33.25,Policy_C,50.37
2020,IMR,Women_vs_Men,Disability_vs_NoDisability,9.748,7.236,2.512,1.347,0.518,38.02,80.79,6.81,20.96,-4.97,-6.19,3.8,-8.37,27.7,Policy_C,61.26
2017,SCREEN_RATE,Disability_vs_NoDisability,Lowest_Quintile_vs_Highest_Quintile,85.253,55.428,29.825,1.538,-0.772,50.33,49.93,19.15,202.59,-42.26,1.24,-17.12,10.38,7.03,NoPolicy,81.62
2019,HOSP_RATE,Lowest_Quintile_vs_Highest_Quintile,MinorityLanguage_vs_Others,73.296,12.845,60.451,5.706,0.438,41.53,37.23,4.43,-442.91,9.36,6.45,28.87,-20.57,-3.96,Mixed,25.79
2017,HOSP_RATE,Rural_vs_Urban,SCST_vs_Others,72.298,22.733,49.565,3.18,0.994,27.94,61.72,-24.91,-113.41,2.67,11.22,14.48,19.82,33.87,Policy_A,46.72
2017,SCREEN_RATE,SCST_vs_Others,Women_vs_Men,63.81,39.673,24.137,1.608,0.855,23.06,45.88,-6.28,236.05,16.98,38.06,-6.1,-27.02,-27.89,Policy_A,7.81
2024,IMR,SCST_vs_Others,Women_vs_Men,62.595,1.626,60.969,38.496,0.522,88.63,78.58,-9.56,-408.43,-26.75,29.23,31.23,-22.37,4.49,Pilot,71.54
2016,IMR,SCST_vs_Others,MinorityLanguage_vs_Others,24.39,84.819,-60.429,0.288,-0.479,71.67,11.02,15.68,-88.11,47.12,-39.61,-33.68,20.25,10.81,Policy_C,4.13
2025,NCD_PREV,Women_vs_Men,MinorityLanguage_vs_Others,58.273,96.417,-38.144,0.604,-0.575,72.51,72.66,-29.52,-273.0,48.81,28.04,-24.79,-23.68,8.65,Policy_C,94.31
2022,VAX_COV,MinorityLanguage_vs_Others,Women_vs_Men,20.158,18.743,1.415,1.075,0.782,59.52,82.09,-10.18,-92.03,46.4,-4.61,18.69,14.54,-3.16,NoPolicy,25.93
2015,MORT_RATE,Lowest_Quintile_vs_Highest_Quintile,Women_vs_Men,6.745,20.237,-13.492,0.333,0.513,57.5,79.14,28.34,31.18,-5.83,-3.18,16.03,-14.78,-11.0,Mixed,82.31
2023,ACCESS_INDEX,Rural_vs_Urban,Lowest_Quintile_vs_Highest_Quintile,72.896,58.15,14.746,1.254,-0.255,74.02,7.92,26.47,-228.18,44.71,37.66,-29.75,-5.33,-38.53,Policy_B,98.36
2019,MORT_RATE,Disability_vs_NoDisability,Lowest_Quintile_vs_Highest_Quintile,69.555,2.893,66.662,24.043,0.528,75.99,33.98,-7.8,30.79,-40.59,16.72,-13.41,-21.74,-23.34,Policy_C,74.54
2021,MMR,Rural_vs_Urban,Lowest_Quintile_vs_Highest_Quintile,90.101,0.911,89.19,98.903,-0.185,54.01,75.32,-20.78,-56.7,4.59,-1.75,-9.11,8.33,30.44,NoPolicy,5.22
2018,MORT_RATE,MinorityLanguage_vs_Others,Women_vs_Men,13.563,7.416,6.147,1.829,-0.855,16.57,76.93,-29.37,-420.68,-10.28,-9.71,31.93,-4.81,-28.08,Policy_B,40.75
2019,VAX_COV,MinorityLanguage_vs_Others,SCST_vs_Others,30.803,68.633,-37.83,0.449,-0.4,76.17,70.53,18.05,289.2,30.19,32.73,31.36,-33.12,7.68,Policy_B,31.5
2023,NCD_PREV,Women_vs_Men,Women_vs_Men,73.354,91.474,-18.12,0.802,0.984,43.71,86.03,28.48,277.42,42.56,17.37,-17.0,-8.31,-14.16,Pilot,59.95
2017,VAX_COV,Disability_vs_NoDisability,Rural_vs_Urban,97.057,75.496,21.561,1.286,-0.833,24.72,10.75,1.59,-408.02,44.73,-37.44,2.28,-15.24,24.25,Mixed,85.74
2017,MMR,SCST_vs_Others,SCST_vs_Others,99.646,34.285,65.361,2.906,-0.525,7.75,86.59,-15.4,-366.34,17.12,-4.45,8.13,31.79,18.19,Policy_B,30.39
2023,ACCESS_INDEX,Rural_vs_Urban,MinorityLanguage_vs_Others,18.454,82.421,-63.967,0.224,0.135,88.73,79.12,-24.78,-160.01,18.5,26.04,5.29,32.54,-32.46,NoPolicy,96.46
2018,MMR,Lowest_Quintile_vs_Highest_Quintile,Rural_vs_Urban,27.356,73.097,-45.741,0.374,-0.64,41.84,0.22,-7.72,-337.36,-38.82,-0.21,33.91,20.48,38.8,Policy_C,11.5
2023,SCREEN_RATE,SCST_vs_Others,Rural_vs_Urban,79.336,59.071,20.265,1.343,-0.755,74.1,70.81,-24.85,-480.32,37.84,-15.96,-27.89,-30.2,22.82,Policy_A,83.22
2020,NCD_PREV,Women_vs_Men,SCST_vs_Others,11.408,17.786,-6.378,0.641,-0.721,24.21,31.17,-22.67,373.27,-1.49,-33.61,-7.73,-15.28,14.89,Policy_C,59.22
2018,MORT_RATE,Disability_vs_NoDisability,Disability_vs_NoDisability,67.134,17.071,50.063,3.933,-0.868,0.71,86.26,3.7,419.37,-18.37,19.35,9.22,-28.43,37.8,NoPolicy,2.26
2020,HOSP_RATE,MinorityLanguage_vs_Others,Lowest_Quintile_vs_Highest_Quintile,81.232,75.254,5.978,1.079,-0.628,45.68,89.31,7.34,-72.84,-25.93,-1.22,-18.37,32.72,-5.74,Policy_B,94.81
2025,MMR,Lowest_Quintile_vs_Highest_Quintile,SCST_vs_Others,77.522,89.926,-12.404,0.862,-0.562,72.02,65.05,-7.75,96.21,-32.14,-23.83,30.76,-20.01,-16.13,Policy_B,40.63
2017,ACCESS_INDEX,MinorityLanguage_vs_Others,SCST_vs_Others,1.006,19.476,-18.47,0.052,-0.878,80.12,10.79,-28.23,-149.59,31.68,-21.21,-5.41,-33.95,-0.23,NoPolicy,52.98
2015,ACCESS_INDEX,Lowest_Quintile_vs_Highest_Quintile,Rural_vs_Urban,14.872,8.863,6.009,1.678,0.827,54.61,91.81,-22.38,155.69,-4.48,5.75,-23.34,-34.62,33.93,Policy_A,24.73
2021,ACCESS_INDEX,MinorityLanguage_vs_Others,Women_vs_Men,82.435,17.183,65.252,4.797,0.381,14.25,31.18,-29.06,369.9,-34.85,-11.33,-23.96,-13.11,21.46,Mixed,44.4
2025,SCREEN_RATE,Disability_vs_NoDisability,Women_vs_Men,13.16,99.6,-86.44,0.132,0.388,24.69,15.48,11.49,-159.98,48.33,15.35,-15.73,23.15,22.77,Policy_B,1.22
2020,ACCESS_INDEX,Lowest_Quintile_vs_Highest_Quintile,SCST_vs_Others,24.844,96.954,-72.11,0.256,0.475,90.28,93.8,-23.38,423.67,19.85,-13.49,21.66,5.66,-39.23,Pilot,82.17
2019,IMR,Women_vs_Men,Lowest_Quintile_vs_Highest_Quintile,53.164,84.649,-31.485,0.628,0.675,80.7,26.23,1.7,421.62,-41.45,-28.38,-23.84,-15.98,-34.27,Policy_B,62.52
2016,HOSP_RATE,Rural_vs_Urban,MinorityLanguage_vs_Others,49.034,43.774,5.26,1.12,0.056,73.4,90.89,28.07,-234.54,5.32,-31.69,33.55,-25.02,22.51,Pilot,78.57
2018,IMR,SCST_vs_Others,MinorityLanguage_vs_Others,59.488,52.228,7.26,1.139,0.222,46.8,87.88,-25.73,111.38,-26.39,-23.19,5.46,-22.79,13.17,Mixed,51.82
2024,NCD_PREV,SCST_vs_Others,Women_vs_Men,95.113,39.406,55.707,2.414,0.123,21.75,87.84,21.09,416.62,22.03,-16.09,19.2,20.18,37.65,Policy_B,11.11
2015,IMR,Lowest_Quintile_vs_Highest_Quintile,Lowest_Quintile_vs_Highest_Quintile,93.636,25.506,68.13,3.671,0.253,86.28,88.79,-21.97,310.69,-11.6,-2.23,14.27,21.08,13.58,Pilot,41.37
2019,NCD_PREV,Disability_vs_NoDisability,Women_vs_Men,79.11,21.196,57.914,3.732,0.388,91.42,86.99,22.14,-65.33,13.47,26.78,1.93,7.92,-26.75,Mixed,85.42
2021,MORT_RATE,SCST_vs_Others,MinorityLanguage_vs_Others,31.131,88.217,-57.086,0.353,-0.527,73.65,97.06,-20.03,-397.64,-44.04,-36.98,16.19,25.11,-31.01,Policy_B,42.28
2016,NCD_PREV,Lowest_Quintile_vs_Highest_Quintile,MinorityLanguage_vs_Others,76.485,80.212,-3.727,0.954,-0.089,31.4,64.32,-22.9,320.0,-21.22,-10.33,-18.91,8.25,-9.68,Mixed,73.44
2015,NCD_PREV,SCST_vs_Others,Rural_vs_Urban,84.124,79.953,4.171,1.052,0.509,74.09,15.38,6.54,376.83,48.59,9.18,-18.23,16.55,14.62,Pilot,25.66
2020,VAX_COV,Rural_vs_Urban,MinorityLanguage_vs_Others,27.239,20.702,6.537,1.316,0.172,11.88,5.55,-18.31,-41.47,30.48,33.6,-18.92,-19.94,26.76,Pilot,84.69
2015,IMR,SCST_vs_Others,SCST_vs_Others,15.933,88.143,-72.21,0.181,0.728,4.83,95.4,-24.58,157.21,47.95,-26.62,-21.29,31.44,-28.3,Mixed,14.78
2015,IMR,Lowest_Quintile_vs_Highest_Quintile,Women_vs_Men,87.258,28.122,59.136,3.103,-0.972,69.69,6.36,-20.19,-366.29,-46.84,-3.23,34.76,-34.33,-8.9,Policy_C,43.04
2018,SCREEN_RATE,Lowest_Quintile_vs_Highest_Quintile,SCST_vs_Others,81.294,14.418,66.876,5.638,-0.159,92.63,6.67,-29.45,-90.37,22.91,-29.58,-0.71,8.45,11.27,Policy_A,95.54
2019,NCD_PREV,Women_vs_Men,SCST_vs_Others,5.748,8.902,-3.154,0.646,0.31,79.72,93.9,-4.26,444.01,19.47,15.0,29.08,-23.09,-25.44,Policy_B,74.5
2019,MORT_RATE,SCST_vs_Others,Disability_vs_NoDisability,55.118,95.455,-40.337,0.577,0.464,7.19,48.01,29.35,496.38,-41.22,-16.41,-33.53,-2.62,-21.63,Policy_A,34.46
2023,MORT_RATE,Disability_vs_NoDisability,SCST_vs_Others,20.773,62.706,-41.933,0.331,-0.3,52.92,20.69,18.15,167.27,-8.71,-7.7,8.48,27.46,34.34,Mixed,53.64
2015,ACCESS_INDEX,Rural_vs_Urban,Lowest_Quintile_vs_Highest_Quintile,59.138,0.408,58.73,144.946,0.453,78.78,17.8,18.86,80.79,-3.38,-29.2,-22.17,12.24,-27.29,Mixed,78.03
2015,MMR,Rural_vs_Urban,Lowest_Quintile_vs_Highest_Quintile,8.445,76.514,-68.069,0.11,0.351,9.59,8.16,21.79,-206.39,4.15,36.62,-22.83,-23.77,39.04,Pilot,6.3
2016,MORT_RATE,Disability_vs_NoDisability,Lowest_Quintile_vs_Highest_Quintile,72.732,58.532,14.2,1.243,-0.668,13.98,84.23,14.7,-27.41,-46.41,14.62,-10.15,31.12,38.45,Policy_B,10.48
2015,IMR,Rural_vs_Urban,Lowest_Quintile_vs_Highest_Quintile,8.651,37.887,-29.236,0.228,-0.612,92.45,66.62,-21.06,-408.85,12.13,10.67,-17.59,34.33,-32.14,Policy_A,8.56
2021,SCREEN_RATE,Rural_vs_Urban,Women_vs_Men,39.946,74.802,-34.856,0.534,0.189,99.5,90.56,9.27,176.14,31.99,16.39,27.5,22.84,23.11,NoPolicy,93.49
2021,VAX_COV,Lowest_Quintile_vs_Highest_Quintile,Lowest_Quintile_vs_Highest_Quintile,91.628,38.361,53.267,2.389,-0.597,68.24,14.05,8.39,111.59,-48.79,-5.08,-6.98,32.5,18.54,Mixed,68.03
2024,SCREEN_RATE,Lowest_Quintile_vs_Highest_Quintile,Women_vs_Men,82.829,44.261,38.568,1.871,0.904,5.16,23.11,-19.1,194.83,49.42,-31.22,25.76,4.73,38.45,Mixed,30.58
2024,VAX_COV,Women_vs_Men,Women_vs_Men,90.528,11.885,78.643,7.617,-0.301,8.45,16.04,-29.83,129.16,2.65,-1.83,-6.22,-16.44,9.56,Policy_B,70.08
2017,HOSP_RATE,Lowest_Quintile_vs_Highest_Quintile,Lowest_Quintile_vs_Highest_Quintile,75.745,73.499,2.246,1.031,-0.838,71.38,34.3,-12.38,-126.15,-13.17,31.96,15.62,-20.68,-4.97,Policy_B,39.49
2016,HOSP_RATE,SCST_vs_Others,Women_vs_Men,58.981,69.101,-10.12,0.854,0.685,88.45,96.8,14.17,273.38,1.13,15.29,-13.35,-29.09,-33.77,Policy_B,24.46
2023,MORT_RATE,Lowest_Quintile_vs_Highest_Quintile,Rural_vs_Urban,78.93,4.509,74.421,17.505,-0.522,7.78,54.64,11.22,175.98,44.32,10.25,24.84,26.36,-9.64,Policy_B,40.77
2023,VAX_COV,Disability_vs_NoDisability,Women_vs_Men,68.993,28.325,40.668,2.436,-0.194,31.4,80.31,27.89,402.43,24.72,4.24,-30.33,-20.48,-5.99,Policy_C,16.4
2016,ACCESS_INDEX,Women_vs_Men,Women_vs_Men,47.539,70.653,-23.114,0.673,-0.969,92.03,21.62,-15.75,129.06,-34.35,29.97,-6.71,20.27,-17.8,Policy_A,98.41
2020,ACCESS_INDEX,Women_vs_Men,Women_vs_Men,10.064,88.912,-78.848,0.113,0.121,55.94,30.8,20.94,-456.65,13.4,1.22,26.53,8.17,35.06,Policy_B,5.4
2024,VAX_COV,Women_vs_Men,Disability_vs_NoDisability,50.049,57.921,-7.872,0.864,0.19,90.13,97.12,-17.77,198.75,-0.93,-20.16,10.11,6.42,30.37,Policy_B,57.5
2016,MMR,Lowest_Quintile_vs_Highest_Quintile,MinorityLanguage_vs_Others,44.157,18.498,25.659,2.387,-0.318,37.18,36.23,-15.37,105.8,-32.25,-5.96,9.81,-19.84,-14.37,Policy_A,7.21
2020,HOSP_RATE,Lowest_Quintile_vs_Highest_Quintile,Lowest_Quintile_vs_Highest_Quintile,26.486,76.27,-49.784,0.347,0.517,12.67,35.26,-10.46,-56.8,-31.05,17.71,6.29,-19.45,14.8,Policy_C,1.69
2021,NCD_PREV,Women_vs_Men,Rural_vs_Urban,63.148,44.411,18.737,1.422,-0.404,47.45,75.15,19.87,-43.08,-31.37,9.26,27.81,16.86,-7.86,Policy_B,76.8
2019,ACCESS_INDEX,Women_vs_Men,SCST_vs_Others,50.346,81.311,-30.965,0.619,-0.777,27.86,5.22,-6.06,-10.35,21.38,17.74,32.19,-20.89,-36.18,Pilot,61.25
2023,VAX_COV,MinorityLanguage_vs_Others,SCST_vs_Others,12.746,40.176,-27.43,0.317,0.468,32.01,17.14,-7.68,409.09,40.56,14.94,25.56,21.61,-27.37,Mixed,98.93
2020,NCD_PREV,Disability_vs_NoDisability,Rural_vs_Urban,75.862,37.434,38.428,2.027,0.727,10.32,43.34,-14.84,-84.09,29.86,-10.7,25.85,-1.15,8.19,Policy_B,2.74
2015,HOSP_RATE,Disability_vs_NoDisability,Lowest_Quintile_vs_Highest_Quintile,54.23,65.264,-11.034,0.831,-0.401,36.87,13.14,-0.7,468.58,-16.15,17.31,-5.25,24.64,11.14,Policy_A,70.47
2023,NCD_PREV,Rural_vs_Urban,Rural_vs_Urban,40.43,46.095,-5.665,0.877,0.705,51.38,62.71,24.48,-282.39,27.59,-10.04,9.4,-25.64,-10.66,Policy_C,88.86
2018,HOSP_RATE,Disability_vs_NoDisability,MinorityLanguage_vs_Others,47.835,42.7,5.135,1.12,-0.163,33.24,35.37,-26.3,412.89,-45.32,3.88,-13.84,-24.76,-9.13,Policy_A,75.34
2021,NCD_PREV,Rural_vs_Urban,MinorityLanguage_vs_Others,75.178,92.288,-17.11,0.815,0.792,72.9,43.81,-3.56,-479.46,-18.51,-3.47,26.2,-25.77,-39.64,Mixed,6.98
2015,HOSP_RATE,Rural_vs_Urban,Disability_vs_NoDisability,99.494,1.769,97.725,56.243,-0.785,52.41,78.16,10.4,-217.71,43.83,-7.08,-19.45,29.27,22.14,Policy_C,15.67
2015,SCREEN_RATE,MinorityLanguage_vs_Others,Disability_vs_NoDisability,15.379,62.777,-47.398,0.245,0.776,89.75,42.32,15.51,119.17,-26.26,26.11,-17.72,22.18,-25.3,Policy_B,69.8
2019,SCREEN_RATE,MinorityLanguage_vs_Others,SCST_vs_Others,28.205,35.71,-7.505,0.79,0.915,94.96,21.5,-10.69,284.48,-22.19,10.29,23.21,15.8,-24.2,Policy_A,87.76
2020,NCD_PREV,SCST_vs_Others,SCST_vs_Others,50.027,76.498,-26.471,0.654,0.369,48.53,37.26,-28.09,117.19,-7.54,26.46,-20.75,30.78,-7.87,Policy_B,72.76
2018,SCREEN_RATE,Disability_vs_NoDisability,MinorityLanguage_vs_Others,91.112,34.363,56.749,2.651,-0.13,95.39,82.3,25.81,-311.88,-45.12,0.08,-20.9,25.26,-4.89,Pilot,83.69
2016,IMR,Disability_vs_NoDisability,MinorityLanguage_vs_Others,73.466,7.856,65.61,9.352,0.21,67.25,17.98,-27.28,-30.66,23.68,16.83,-5.67,-0.72,-21.08,Policy_C,63.39
2024,ACCESS_INDEX,MinorityLanguage_vs_Others,Women_vs_Men,89.25,1.513,87.737,58.989,-0.606,4.85,15.0,-8.48,87.89,-36.16,35.52,0.27,-19.31,6.09,Pilot,46.8
2016,NCD_PREV,MinorityLanguage_vs_Others,MinorityLanguage_vs_Others,47.477,8.693,38.784,5.462,0.496,30.16,26.33,-22.67,222.41,-33.3,1.49,18.96,2.32,25.1,Pilot,78.24
2023,SCREEN_RATE,Lowest_Quintile_vs_Highest_Quintile,Disability_vs_NoDisability,51.881,45.384,6.497,1.143,0.363,8.77,71.75,-19.77,193.6,27.59,-30.3,3.94,12.66,-24.58,NoPolicy,94.54
2017,ACCESS_INDEX,MinorityLanguage_vs_Others,Disability_vs_NoDisability,54.943,47.928,7.015,1.146,-0.16,64.67,96.47,-21.81,-319.79,-1.02,-29.24,17.51,0.79,-21.25,NoPolicy,4.76
2021,HOSP_RATE,Rural_vs_Urban,SCST_vs_Others,36.581,69.94,-33.359,0.523,-0.853,71.8,69.96,-19.74,-363.31,23.84,-22.0,-3.9,22.33,17.87,Policy_C,50.48
2015,IMR,Disability_vs_NoDisability,MinorityLanguage_vs_Others,25.739,52.553,-26.814,0.49,0.668,62.66,77.1,-24.31,329.72,-20.69,-26.96,25.77,29.08,-33.49,Pilot,8.63
2022,HOSP_RATE,MinorityLanguage_vs_Others,Women_vs_Men,37.392,31.561,5.831,1.185,0.269,46.94,35.53,-28.53,422.35,18.93,10.65,-8.19,21.55,13.05,Policy_C,0.63
2020,VAX_COV,Rural_vs_Urban,Lowest_Quintile_vs_Highest_Quintile,31.117,1.166,29.951,26.687,0.381,86.39,88.24,-25.91,-233.45,-22.84,24.38,-26.69,-11.1,0.21,Policy_B,89.07
2021,HOSP_RATE,Women_vs_Men,Women_vs_Men,16.161,85.943,-69.782,0.188,0.525,24.88,57.28,27.26,40.08,-33.68,10.84,-31.13,-29.98,8.41,Policy_C,29.72
2017,HOSP_RATE,Women_vs_Men,SCST_vs_Others,5.404,27.925,-22.521,0.194,0.099,81.0,68.27,-1.13,462.16,-0.7,-21.55,22.67,-34.3,-19.5,NoPolicy,81.47
2021,HOSP_RATE,Rural_vs_Urban,Women_vs_Men,82.651,58.427,24.224,1.415,-0.455,36.91,57.59,4.46,-352.81,-4.21,11.55,24.73,-10.68,7.51,Pilot,0.79
2018,MORT_RATE,Rural_vs_Urban,SCST_vs_Others,41.116,40.911,0.205,1.005,0.086,56.52,6.48,-9.66,-347.64,-30.31,-6.61,11.5,33.97,10.69,Pilot,74.73
2024,MORT_RATE,SCST_vs_Others,Lowest_Quintile_vs_Highest_Quintile,8.172,32.036,-23.864,0.255,-0.072,98.21,25.05,-27.49,442.34,25.44,-6.99,14.13,20.1,-29.89,NoPolicy,31.19
2019,HOSP_RATE,Rural_vs_Urban,Rural_vs_Urban,58.66,26.562,32.098,2.208,0.902,8.6,88.21,24.04,435.53,38.51,-20.63,-31.4,12.64,-3.57,Policy_C,54.37
2025,IMR,SCST_vs_Others,Disability_vs_NoDisability,67.851,26.124,41.727,2.597,0.39,70.0,75.61,22.35,165.23,2.9,14.02,11.72,-33.48,-11.53,Policy_B,11.3
2022,VAX_COV,SCST_vs_Others,Lowest_Quintile_vs_Highest_Quintile,25.013,43.151,-18.138,0.58,0.12,13.99,98.35,-0.76,59.45,14.99,-30.01,-33.76,-31.74,-18.62,Policy_A,45.49
2024,IMR,SCST_vs_Others,SCST_vs_Others,64.956,46.541,18.415,1.396,0.911,6.94,6.64,-22.58,316.03,-30.03,11.65,-13.36,-28.5,-8.68,Policy_A,56.54
2015,HOSP_RATE,Lowest_Quintile_vs_Highest_Quintile,SCST_vs_Others,15.732,15.988,-0.256,0.984,0.805,63.53,23.36,19.53,-227.51,19.93,-6.2,-19.86,28.55,15.02,Policy_A,43.39
2019,HOSP_RATE,Rural_vs_Urban,Lowest_Quintile_vs_Highest_Quintile,19.865,6.36,13.505,3.123,-0.708,77.76,23.89,8.89,410.72,-3.52,-30.77,-28.4,-24.19,-39.49,Policy_C,48.97
2022,VAX_COV,Disability_vs_NoDisability,SCST_vs_Others,56.336,61.911,-5.575,0.91,0.357,9.98,85.21,-10.47,278.13,-11.77,9.67,-21.08,13.71,-38.11,Policy_C,45.64
2025,HOSP_RATE,Women_vs_Men,SCST_vs_Others,55.092,54.048,1.044,1.019,0.074,98.5,66.03,-21.91,-359.72,19.75,-34.92,17.77,16.09,-24.43,Mixed,72.97
2017,NCD_PREV,Disability_vs_NoDisability,MinorityLanguage_vs_Others,68.088,27.571,40.517,2.47,0.678,53.21,71.97,2.86,-300.06,-23.44,-17.47,-5.84,4.65,-29.73,NoPolicy,88.2
2022,HOSP_RATE,Lowest_Quintile_vs_Highest_Quintile,MinorityLanguage_vs_Others,74.093,84.859,-10.766,0.873,-0.836,48.37,90.52,-26.4,319.18,-39.46,6.77,-28.44,17.32,19.35,Mixed,31.99
2023,HOSP_RATE,Disability_vs_NoDisability,Women_vs_Men,12.948,22.968,-10.02,0.564,-0.36,70.21,29.24,4.73,-93.09,23.21,39.69,21.7,12.62,-14.5,Mixed,79.33
2022,VAX_COV,Disability_vs_NoDisability,Rural_vs_Urban,61.657,49.083,12.574,1.256,0.849,47.35,64.07,26.73,222.72,-9.3,-21.36,9.2,-10.42,-39.23,Policy_B,40.82
2023,ACCESS_INDEX,MinorityLanguage_vs_Others,Lowest_Quintile_vs_Highest_Quintile,17.565,80.853,-63.288,0.217,0.188,79.84,49.98,-0.55,217.83,22.05,-26.39,-18.86,-21.85,12.06,Policy_C,63.69
2020,MMR,Disability_vs_NoDisability,Rural_vs_Urban,34.027,25.237,8.79,1.348,0.072,77.22,66.13,4.81,478.68,-25.62,-31.04,-1.99,11.14,-26.92,NoPolicy,72.51
2022,SCREEN_RATE,Rural_vs_Urban,SCST_vs_Others,52.01,40.072,11.938,1.298,0.111,5.69,51.11,-5.1,455.81,-15.35,-0.56,32.31,17.0,36.02,Policy_C,88.56
2025,VAX_COV,MinorityLanguage_vs_Others,Lowest_Quintile_vs_Highest_Quintile,79.03,31.357,47.673,2.52,-0.632,53.16,53.35,21.44,113.45,-29.9,30.0,-13.24,17.91,3.12,Pilot,51.9
2016,MORT_RATE,Rural_vs_Urban,SCST_vs_Others,81.081,42.036,39.045,1.929,0.607,36.58,86.17,-7.63,293.42,-18.51,11.21,7.89,7.76,-14.68,Policy_A,52.96
2022,IMR,MinorityLanguage_vs_Others,Lowest_Quintile_vs_Highest_Quintile,55.116,72.901,-17.785,0.756,-0.851,13.53,15.32,-13.41,285.37,48.09,-2.04,-20.61,-16.24,35.25,Policy_B,57.61
2016,ACCESS_INDEX,Rural_vs_Urban,SCST_vs_Others,84.247,19.976,64.271,4.217,-0.084,91.52,80.23,24.41,-46.0,-9.41,-10.74,-17.5,-10.19,-4.96,Mixed,82.33
2018,NCD_PREV,SCST_vs_Others,MinorityLanguage_vs_Others,11.452,91.272,-79.82,0.125,-0.865,67.03,91.35,-9.29,-88.84,-42.57,-2.64,11.26,27.59,33.26,Pilot,47.33
2015,VAX_COV,Disability_vs_NoDisability,Disability_vs_NoDisability,32.582,23.481,9.101,1.388,-0.356,46.91,98.73,-2.39,224.45,-47.76,6.61,33.15,-9.48,-34.27,NoPolicy,50.7
2020,IMR,Lowest_Quintile_vs_Highest_Quintile,Disability_vs_NoDisability,9.017,28.368,-19.351,0.318,-0.57,73.49,0.81,27.25,-495.42,17.69,20.56,28.81,-3.54,32.96,Policy_A,44.45
2025,MORT_RATE,Disability_vs_NoDisability,Disability_vs_NoDisability,8.973,43.908,-34.935,0.204,0.06,29.35,3.17,-14.13,350.0,-6.4,20.55,-18.94,1.85,-13.32,Policy_C,51.05
2024,SCREEN_RATE,Rural_vs_Urban,MinorityLanguage_vs_Others,17.626,32.717,-15.091,0.539,0.012,35.72,45.55,16.02,-452.53,12.36,-26.41,9.27,-26.93,0.82,NoPolicy,33.72
2025,IMR,SCST_vs_Others,MinorityLanguage_vs_Others,15.966,13.668,2.298,1.168,-0.498,20.87,33.37,20.57,-167.46,21.53,27.03,-25.87,1.4,15.04,Policy_B,57.95
