care_util_claim_month,care_util_place_of_service_code,care_util_procedure_code,care_util_diagnosis_group_code,care_util_member_months,care_util_visit_count,care_util_admission_count,care_util_readmission_30day_rate,care_util_ed_visit_rate,care_util_preventive_visit_rate,care_util_telehealth_visit_rate,care_util_high_cost_claimant_share,care_util_generic_fill_rate,care_util_imaging_rate_per_1k,care_util_lab_rate_per_1k,care_util_post_acute_utilization_rate,care_util_home_health_utilization_rate,care_util_pmpm_cost_total,care_util_pmpm_cost_inpatient,care_util_pmpm_cost_outpatient
2025-09,PHC,PROC-7686,DXG-571,1154662,64032,13000,11.01,304.24,851.83,514.14,2.03,70.18,49.88,791.1,9.34,34.79,3310.12,1365.77,269.29
2023-04,Tele,PROC-4639,DXG-920,1959131,333034,78489,0.2,520.6,739.54,604.47,2.79,83.64,81.86,1593.93,20.21,25.66,3043.41,1078.71,244.99
2020-07,ER,PROC-1105,DXG-827,1861401,152962,64335,26.34,368.93,818.64,489.59,4.18,44.47,306.2,1348.28,36.05,18.34,3445.03,2633.07,166.87
2020-06,PHC,PROC-3921,DXG-475,1976674,275688,11165,25.43,201.86,169.85,16.52,2.68,47.19,383.08,548.97,14.9,23.57,984.64,2752.78,2148.09
2022-11,ER,PROC-5539,DXG-672,1718134,203782,34627,30.84,221.2,191.78,57.66,1.14,62.49,304.8,1440.2,37.3,6.62,619.8,317.47,940.16
2024-07,IPD,PROC-6989,DXG-173,1779791,347951,49472,1.18,491.13,510.46,563.67,9.62,50.7,219.41,1507.29,18.48,10.68,594.35,3066.99,1397.0
2021-11,DayCare,PROC-1427,DXG-751,697080,194693,75654,32.24,171.96,119.89,283.16,2.22,65.71,94.77,276.33,20.8,16.99,462.57,2418.46,2047.05
2024-07,ER,PROC-8825,DXG-257,359868,352151,69465,32.22,185.88,85.29,591.25,11.76,70.56,278.6,1588.22,31.83,14.22,854.19,719.66,1006.04
2022-07,ER,PROC-4205,DXG-485,57413,360634,51948,28.22,587.82,798.41,567.74,6.68,43.51,325.45,1547.55,30.79,13.5,2454.57,795.93,1781.77
2023-07,PHC,PROC-9908,DXG-31,1411853,115619,22183,3.41,305.12,536.99,304.54,11.38,92.57,216.74,1363.35,37.72,0.53,1657.78,444.66,1341.25
2020-06,PHC,PROC-8645,DXG-35,990273,380141,78508,32.92,56.15,796.05,128.15,3.86,42.38,404.19,933.05,3.17,12.06,208.25,2766.29,663.43
2024-06,PHC,PROC-7068,DXG-51,1260465,176500,79823,7.25,358.2,648.1,608.62,0.96,82.31,334.17,477.21,17.8,5.43,2139.36,1058.3,998.36
2021-02,OPD,PROC-4068,DXG-380,62106,187408,36214,27.42,155.35,343.93,180.17,3.05,67.23,283.12,10.32,33.76,18.28,1797.22,1985.49,884.34
2022-08,ER,PROC-9083,DXG-132,320262,12043,68633,34.24,29.11,823.69,203.77,1.19,89.87,75.34,1591.24,32.29,18.4,1014.3,2739.45,302.28
2025-01,DayCare,PROC-4396,DXG-721,1906233,239020,14468,14.93,12.4,398.04,355.39,5.3,96.24,365.9,1519.63,23.18,2.33,3713.1,2832.08,309.91
2023-03,ER,PROC-4068,DXG-31,1367638,381259,13420,27.49,528.87,206.19,160.56,9.46,59.86,91.22,638.2,9.18,4.32,4266.05,203.18,2214.24
2021-08,OPD,PROC-2735,DXG-625,1369735,340541,70993,32.67,462.92,680.48,115.03,10.65,48.81,404.12,1285.96,25.13,11.83,2983.91,2052.74,1591.25
2023-11,OPD,PROC-2090,DXG-52,1792709,8821,71468,21.32,96.08,357.27,224.25,4.61,72.67,17.86,1007.82,30.72,24.29,4347.67,2819.88,652.48
2021-08,IPD,PROC-6171,DXG-679,659381,217731,40322,18.49,97.07,894.47,536.24,9.16,81.03,321.83,230.09,37.34,5.39,2707.66,1008.13,28.41
2021-05,PHC,PROC-5019,DXG-498,1194550,42239,71194,32.11,550.86,84.78,488.66,2.98,84.49,278.19,1418.94,1.09,22.05,413.22,1148.58,1426.43
2021-09,IPD,PROC-8903,DXG-515,1900192,234295,51146,20.85,272.31,219.97,542.45,11.31,93.48,131.81,257.66,18.26,23.34,3855.5,966.12,1024.78
2023-11,OPD,PROC-2176,DXG-993,1442251,98136,12447,28.63,503.97,523.53,100.13,11.12,52.38,277.69,613.16,21.53,14.36,3941.37,151.86,1934.34
2023-02,IPD,PROC-4577,DXG-296,1750759,35752,56653,0.41,446.4,548.2,113.91,6.06,52.13,232.56,923.13,10.43,4.78,1922.7,2233.8,46.63
2021-05,PHC,PROC-1392,DXG-261,407273,354670,31322,33.7,486.15,883.72,179.29,1.16,41.03,385.93,203.22,31.85,19.28,3409.09,1898.41,790.92
2022-07,Tele,PROC-4744,DXG-928,1070955,335190,16810,7.01,66.78,746.24,87.14,2.87,46.38,257.61,42.05,31.16,6.33,2811.23,776.7,884.39
2021-10,HomeHealth,PROC-5315,DXG-503,374274,278973,14309,34.68,501.97,60.13,606.72,3.6,50.96,315.76,671.94,32.37,25.48,3613.24,2829.96,1475.21
2021-07,PHC,PROC-2673,DXG-703,1047908,176169,20770,29.1,40.83,623.93,128.05,9.13,74.73,350.7,1269.64,9.96,29.73,1740.79,1437.89,128.86
2022-01,DayCare,PROC-5544,DXG-726,647067,217380,73256,11.17,58.1,525.35,343.9,2.3,68.86,84.86,1144.94,5.5,32.74,1566.79,1909.24,1380.3
2021-09,HomeHealth,PROC-2997,DXG-962,1894427,390372,68605,13.12,69.23,541.46,617.21,10.19,82.51,102.9,646.66,36.51,7.87,2892.14,1215.01,937.29
2022-12,PHC,PROC-9033,DXG-828,1931304,238662,4335,14.44,207.07,470.57,284.74,2.82,74.95,175.12,150.58,4.56,29.13,2444.29,251.52,21.89
2024-07,DayCare,PROC-9303,DXG-116,357845,42682,48892,24.63,460.28,883.99,148.51,7.07,48.9,90.12,559.35,1.25,0.2,320.15,31.37,1442.44
2021-01,HomeHealth,PROC-9433,DXG-432,1418738,130503,72584,3.08,288.74,89.97,488.9,2.41,69.24,372.81,615.54,34.14,8.91,880.58,2046.49,1929.64
2020-05,IPD,PROC-6863,DXG-203,406267,93874,22632,17.26,92.48,641.77,612.26,2.04,62.13,78.86,1063.96,22.02,15.91,3286.01,120.31,677.93
2023-05,Tele,PROC-5588,DXG-721,416134,135920,6500,23.99,543.82,636.71,226.99,7.43,98.6,167.04,1211.57,16.78,21.61,3762.21,1409.38,820.45
2024-05,Tele,PROC-3850,DXG-680,1791925,296034,73841,3.25,57.76,807.96,310.37,11.18,44.13,196.85,1105.8,24.7,12.66,2349.51,1287.83,1100.89
2024-02,PHC,PROC-4667,DXG-824,1620288,306171,26817,26.5,130.91,324.04,389.03,6.62,45.14,79.43,1399.87,34.73,32.46,3206.53,2194.54,582.11
2021-03,PHC,PROC-5145,DXG-599,1461032,217346,7279,9.58,11.52,813.16,410.47,3.39,72.07,223.85,682.04,21.8,34.92,426.76,2619.1,1262.98
2023-05,DayCare,PROC-2850,DXG-558,263334,329541,62299,31.23,417.34,560.34,317.57,0.05,40.5,31.36,1337.65,6.73,18.39,2028.56,2183.5,1958.57
2021-08,Tele,PROC-5605,DXG-103,1173904,341995,36712,14.54,483.64,774.84,620.21,2.75,68.35,297.07,624.17,2.46,7.33,379.35,36.79,928.62
2025-09,DayCare,PROC-1407,DXG-135,745544,332091,57650,13.46,282.29,236.7,572.48,1.5,41.2,405.42,1381.99,39.05,9.75,1625.51,1402.24,1968.23
2022-11,HomeHealth,PROC-3153,DXG-258,1555434,35312,49955,6.82,304.48,321.87,14.17,7.78,98.86,332.96,703.33,6.62,23.19,994.16,1519.06,2117.25
2024-03,IPD,PROC-2730,DXG-157,1037434,366376,39638,12.66,472.56,553.43,290.94,11.32,92.45,373.25,1324.72,22.11,3.43,4045.01,2537.67,1078.45
2022-05,HomeHealth,PROC-3317,DXG-990,1273174,224492,63107,9.02,207.6,740.98,577.68,10.33,81.04,67.67,324.94,15.35,22.09,2930.16,615.27,1786.91
2025-09,PHC,PROC-3145,DXG-147,1953066,346872,13173,25.99,430.67,308.28,91.56,7.18,95.98,419.27,809.73,22.32,26.29,779.9,1152.19,2097.34
2023-08,IPD,PROC-5655,DXG-492,159849,343825,78026,17.74,121.1,667.22,192.1,6.21,81.0,250.82,767.98,38.56,4.07,3712.4,848.0,1616.76
2020-11,Tele,PROC-3882,DXG-206,1192156,160268,36038,17.46,193.32,231.43,156.62,6.95,95.84,49.55,947.11,21.19,16.75,1253.94,1350.18,2373.83
2023-08,Tele,PROC-5322,DXG-677,310648,45506,19340,10.3,263.56,263.88,529.93,1.49,86.38,305.18,1098.55,32.14,10.78,1587.23,1545.19,1563.68
2023-09,PHC,PROC-1895,DXG-536,611276,301602,61771,31.95,381.04,864.96,29.99,8.13,73.21,338.77,312.4,24.93,6.05,1222.01,780.85,689.81
2024-01,Tele,PROC-7491,DXG-592,1824071,251800,29410,13.36,212.88,885.53,146.3,11.3,41.46,206.11,1258.15,18.23,33.69,1477.24,403.3,485.36
2021-01,HomeHealth,PROC-7923,DXG-984,1261311,169107,69957,27.31,311.09,754.19,546.08,0.93,40.86,82.86,710.73,37.61,7.44,91.11,2589.19,259.51
2020-01,ER,PROC-7614,DXG-606,1260240,216931,75631,32.71,507.39,662.24,449.67,11.45,76.57,197.21,639.6,37.89,2.82,2048.71,2640.93,1131.01
2023-06,IPD,PROC-3124,DXG-546,337841,391429,28056,33.78,186.46,848.26,204.32,8.26,64.74,113.8,512.75,0.69,11.47,4074.88,1113.01,1813.28
2024-07,HomeHealth,PROC-5857,DXG-136,236334,327418,50040,31.03,285.14,348.79,523.93,0.1,73.97,278.69,1278.82,15.24,21.74,4443.6,2439.59,2233.6
2020-05,PHC,PROC-9375,DXG-480,712391,53209,38868,20.95,484.47,853.02,272.64,3.0,55.38,418.3,973.56,26.24,16.07,432.4,1054.21,663.46
2024-09,HomeHealth,PROC-7121,DXG-952,792013,98268,4901,11.5,201.17,518.25,341.56,7.67,59.62,193.64,1151.06,22.33,19.77,1865.96,1292.15,1084.06
2025-04,DayCare,PROC-4490,DXG-63,1109064,111818,36975,18.3,96.96,863.09,334.89,10.98,44.21,360.21,441.97,9.56,6.98,3554.98,1668.38,673.14
2023-07,PHC,PROC-1040,DXG-83,49183,53585,61727,31.43,408.49,306.09,54.87,11.33,56.22,29.33,826.89,14.2,22.02,1984.39,680.24,2060.22
2023-05,OPD,PROC-8922,DXG-473,1336021,321385,38191,23.06,329.05,620.96,69.93,5.03,45.05,167.26,34.24,37.14,29.8,1236.52,2436.01,1350.27
2024-12,PHC,PROC-4555,DXG-737,1822187,55159,28405,13.62,188.22,451.34,67.12,11.91,97.71,419.61,1512.02,22.9,20.3,3305.71,369.54,1517.6
2024-05,PHC,PROC-4290,DXG-196,126858,88136,72172,29.66,184.81,365.55,255.85,6.87,86.8,353.02,568.11,19.64,6.8,859.67,393.41,733.35
2020-01,PHC,PROC-3808,DXG-724,853163,76337,65124,28.83,272.35,860.81,641.72,6.11,74.69,197.94,768.71,6.77,14.65,1365.81,43.54,1004.72
2022-03,OPD,PROC-7140,DXG-997,82435,351664,13627,21.08,24.66,208.93,614.42,8.76,90.96,156.77,1082.72,34.36,3.04,3176.65,1295.51,432.2
2024-02,HomeHealth,PROC-1372,DXG-594,1084968,238180,8276,17.44,519.19,443.19,91.77,3.06,89.75,22.55,988.55,2.29,3.19,2025.5,249.84,1907.5
2024-12,Tele,PROC-2526,DXG-13,598607,116389,57186,32.97,44.18,23.76,35.3,3.91,69.46,188.6,645.63,36.32,13.52,2033.04,923.88,1446.08
2023-10,DayCare,PROC-8482,DXG-849,133360,353841,40492,8.41,357.29,764.36,67.51,2.08,43.08,83.43,210.69,17.43,32.95,502.31,863.06,385.87
2025-10,DayCare,PROC-4640,DXG-240,703259,188246,45465,21.28,134.35,134.48,275.13,11.13,72.83,264.21,31.72,31.84,27.89,2498.5,29.98,1207.21
2023-02,PHC,PROC-8904,DXG-223,304685,257417,73007,1.77,463.3,212.14,627.82,6.75,67.91,338.3,1144.56,22.67,20.81,1743.25,2850.57,853.63
2023-07,DayCare,PROC-7738,DXG-666,1959851,167089,54782,4.95,42.51,408.44,496.45,10.22,79.64,252.28,1130.27,12.74,8.76,340.96,244.46,1996.63
2022-08,HomeHealth,PROC-2998,DXG-843,306161,38869,30430,13.59,356.14,714.53,614.85,0.7,92.97,360.61,498.76,26.76,21.53,1196.79,298.99,240.12
2020-06,PHC,PROC-6818,DXG-713,1298225,170664,78056,17.93,373.59,608.39,469.0,11.69,87.11,307.21,805.01,11.73,11.25,1973.02,643.0,722.01
2021-07,Tele,PROC-3974,DXG-882,1413371,14286,75174,10.4,473.96,153.2,169.26,11.59,88.31,111.53,995.67,20.69,33.19,964.63,1775.38,1982.53
2023-02,Tele,PROC-3946,DXG-640,1647252,288579,66978,29.26,257.82,800.65,236.07,8.12,50.31,401.9,1446.2,15.39,1.52,1986.6,580.3,652.56
2020-05,OPD,PROC-3901,DXG-17,590563,262911,38748,29.4,159.54,494.87,643.26,2.52,54.95,363.33,1364.74,15.21,33.56,3228.46,2197.68,360.44
2021-03,IPD,PROC-7966,DXG-487,828389,53770,52455,10.86,533.16,311.37,530.13,9.95,41.65,238.35,841.0,8.21,9.48,2501.77,2329.89,1059.22
2025-06,HomeHealth,PROC-5681,DXG-631,647948,88075,49261,19.47,284.56,784.84,320.56,8.34,44.57,29.28,179.73,29.55,4.84,378.43,347.87,2017.53
2025-04,Tele,PROC-7708,DXG-54,1367816,345008,24020,17.16,520.92,201.25,609.41,6.62,68.22,139.74,1109.77,5.74,3.84,2709.63,1267.25,472.63
2024-04,PHC,PROC-1500,DXG-946,346773,218782,37553,32.93,201.48,73.66,600.3,4.57,42.93,32.63,1411.81,23.98,23.75,3692.83,1635.83,1538.16
2020-04,PHC,PROC-6248,DXG-948,1394754,356151,420,34.03,352.55,654.08,298.82,11.93,94.42,67.78,76.22,26.8,27.25,2853.64,1228.98,216.33
2024-07,Tele,PROC-2633,DXG-439,1660829,103287,68524,30.78,169.73,569.19,509.03,2.27,58.51,195.39,1413.32,2.57,17.31,4487.4,543.83,60.74
2021-07,IPD,PROC-9299,DXG-929,1285466,6415,73563,16.44,287.78,306.46,125.93,9.91,89.89,35.78,795.03,21.61,9.77,3558.58,901.73,1060.98
2025-09,ER,PROC-6958,DXG-224,1575469,352915,76731,7.2,584.5,772.41,307.75,8.93,70.13,311.12,1414.85,28.64,2.16,3429.23,2046.42,1798.9
2022-12,OPD,PROC-5001,DXG-324,1346595,163854,40234,29.5,49.46,831.8,593.51,9.55,97.76,168.57,552.58,22.85,25.8,2087.59,429.65,1725.46
2021-11,PHC,PROC-8064,DXG-684,652198,232877,69308,6.61,480.08,476.94,404.3,4.13,60.73,285.8,1531.08,18.19,13.22,2179.43,219.21,1009.37
2025-07,OPD,PROC-7066,DXG-469,1576750,38257,11956,26.29,13.71,835.71,364.44,2.62,54.27,385.49,50.13,27.6,12.79,3414.25,617.44,1125.84
2020-01,Tele,PROC-7224,DXG-351,126446,254315,13073,30.27,171.6,888.12,567.82,9.29,40.91,317.39,283.91,25.05,29.79,2973.73,3036.57,1619.03
2024-12,HomeHealth,PROC-2892,DXG-331,373462,290510,2630,28.67,126.83,173.6,574.76,4.33,61.2,196.65,1529.56,37.75,18.9,2145.76,1498.48,1688.9
2022-12,IPD,PROC-6619,DXG-241,1929110,62266,29176,17.22,59.08,588.95,581.75,3.63,42.72,145.23,1335.91,23.4,13.96,2795.64,879.41,30.68
2024-02,ER,PROC-5655,DXG-178,1366478,185248,47957,4.62,204.08,886.91,125.39,7.59,93.87,402.12,493.16,2.63,21.43,4209.05,481.06,2185.27
2024-10,DayCare,PROC-6599,DXG-530,1272315,323867,74532,7.82,589.71,271.11,329.35,4.79,90.11,206.15,51.59,21.65,15.03,4136.54,1943.29,1022.68
2022-06,IPD,PROC-1613,DXG-395,1755396,336979,78689,6.63,170.19,422.64,516.94,1.62,44.54,220.81,794.73,21.58,31.17,3213.04,2202.98,2327.95
2020-04,Tele,PROC-5285,DXG-420,1715437,109972,26581,5.47,439.47,37.66,77.25,2.32,72.32,392.47,448.5,34.09,10.52,4058.27,688.97,2284.35
2020-09,DayCare,PROC-7065,DXG-623,1565758,174552,59695,25.77,134.59,731.85,249.55,6.96,51.93,249.07,1278.84,21.44,19.88,3927.29,787.44,394.86
2025-04,DayCare,PROC-1680,DXG-983,518285,333803,42541,34.51,559.77,476.35,626.24,4.45,90.76,197.58,877.2,9.21,23.58,849.56,1208.78,1521.31
2022-10,HomeHealth,PROC-3660,DXG-422,992822,375145,47438,5.78,540.32,470.92,481.22,1.09,41.9,282.07,226.14,11.06,19.13,1269.75,623.05,1038.61
2025-10,Tele,PROC-5560,DXG-941,1405350,103835,52268,21.73,557.66,497.04,445.89,2.85,50.1,147.31,146.82,13.06,34.56,1432.79,1205.6,2255.97
2024-07,HomeHealth,PROC-8305,DXG-535,480824,304058,64206,6.2,392.95,746.87,420.33,1.18,64.07,294.9,13.37,19.81,32.14,2151.58,2700.25,1034.86
2025-06,DayCare,PROC-1013,DXG-697,62821,321942,36332,21.0,91.01,585.84,86.01,1.93,88.81,187.0,632.43,13.36,16.14,4279.09,943.94,1355.87
2025-08,ER,PROC-2930,DXG-485,181180,160149,61326,32.05,33.47,103.77,374.95,1.92,55.69,318.7,747.44,0.6,3.73,1913.32,2486.21,2236.9
2021-11,PHC,PROC-9381,DXG-508,92074,355917,59061,13.76,467.12,96.78,245.96,6.08,97.9,45.22,255.79,30.17,31.87,4051.03,1807.38,696.15
2021-11,OPD,PROC-5644,DXG-428,1768860,343677,34074,6.07,444.4,732.61,180.85,11.26,45.54,247.8,408.36,39.82,12.08,578.55,2262.69,685.29
2025-09,DayCare,PROC-5482,DXG-706,1210500,130179,39445,14.9,447.83,35.39,37.22,9.8,98.63,278.01,487.48,12.45,8.09,4273.24,363.16,1496.18
2024-12,ER,PROC-7626,DXG-667,1944915,381178,27780,22.78,106.43,897.58,17.12,3.99,58.85,255.67,1539.76,38.16,5.98,2807.38,1499.19,1333.91
2023-06,DayCare,PROC-9334,DXG-334,1214785,48039,36954,25.01,179.64,854.21,269.92,5.68,48.88,3.56,1015.59,31.54,30.89,3429.29,1077.28,900.58
2024-01,PHC,PROC-4254,DXG-813,293222,4242,6544,4.51,39.54,651.58,351.62,6.27,59.31,253.45,972.63,27.97,8.59,3125.5,1070.85,710.85
2020-08,ER,PROC-9003,DXG-639,599868,147915,15014,19.62,262.36,614.38,600.04,4.42,51.26,384.73,924.86,8.3,6.15,1106.15,618.43,1550.19
2021-07,Tele,PROC-9698,DXG-654,1359293,123669,9779,29.3,299.85,613.19,493.03,0.8,74.76,327.58,409.19,25.8,2.55,1287.09,2220.32,452.29
2025-05,DayCare,PROC-6768,DXG-580,913702,99643,9988,29.04,304.86,714.53,426.79,5.49,70.61,368.51,1430.99,4.35,0.95,897.59,2602.28,285.49
2021-07,PHC,PROC-2796,DXG-949,1891471,257399,34394,27.64,335.66,97.17,285.72,0.42,48.59,203.61,705.53,7.56,14.6,1129.08,1501.5,196.08
2020-07,PHC,PROC-3619,DXG-28,563200,101019,40847,29.38,310.8,288.07,611.29,9.42,92.99,245.03,1342.89,17.72,26.6,1217.52,188.09,360.23
2023-09,DayCare,PROC-7609,DXG-730,1544004,256092,19445,16.25,250.65,765.86,453.18,2.36,55.87,360.33,472.9,20.53,26.4,1593.34,1974.62,512.84
2020-01,IPD,PROC-3854,DXG-212,792986,208404,58625,22.98,365.33,598.46,442.69,0.84,70.11,56.16,1498.9,23.63,9.13,2693.22,190.13,1816.97
2023-11,OPD,PROC-6153,DXG-544,816763,181346,37337,28.53,585.85,861.81,80.9,3.9,92.43,230.22,118.99,34.5,23.41,976.12,247.89,2206.18
2020-09,DayCare,PROC-7121,DXG-470,252910,128852,44835,33.84,474.37,549.2,12.05,1.89,98.92,309.5,656.0,33.41,23.15,3947.93,131.44,1083.81
2020-01,DayCare,PROC-1001,DXG-763,624589,83342,69315,24.02,492.59,628.01,258.91,1.25,49.43,354.34,499.53,30.65,34.26,1144.8,1722.33,1367.31
2021-01,Tele,PROC-1190,DXG-64,1979997,224318,76975,19.12,177.48,755.91,386.77,4.3,75.47,270.31,520.43,1.7,15.12,2778.1,2289.62,1719.95
2024-01,ER,PROC-4367,DXG-364,415406,337952,54415,6.91,352.37,299.76,455.63,9.4,96.39,402.03,1204.61,8.21,26.13,3556.77,1419.78,941.63
2023-07,OPD,PROC-1292,DXG-96,723368,390215,50131,25.91,282.12,464.38,639.24,0.27,96.92,417.66,1281.2,11.72,23.65,2900.67,1658.55,121.87
2022-11,ER,PROC-4642,DXG-808,1294131,1592,52574,30.97,288.02,893.83,364.01,5.0,97.6,344.92,951.81,31.47,24.78,3278.93,691.94,889.05
2023-10,Tele,PROC-8714,DXG-701,1170196,5978,52306,12.68,406.92,213.19,48.43,3.25,81.88,32.8,820.81,7.96,1.21,1788.75,2545.27,257.25
2024-07,PHC,PROC-6619,DXG-186,627630,350511,59120,22.26,120.86,229.22,289.22,0.13,99.46,52.07,1321.02,7.41,20.84,891.31,2213.91,2029.61
2022-05,OPD,PROC-7878,DXG-315,23473,149974,33315,24.02,256.17,53.67,340.16,6.02,85.15,70.01,1030.35,23.76,20.39,2937.01,1563.91,520.66
2020-01,DayCare,PROC-8970,DXG-376,336589,323136,7787,30.41,175.44,400.45,186.47,8.59,41.91,46.66,644.7,32.67,18.66,4306.93,2011.97,1208.86
2023-05,DayCare,PROC-5931,DXG-83,909674,349564,1769,11.76,40.22,327.87,129.88,1.15,57.58,330.88,631.23,10.26,21.02,2376.71,413.9,2289.09
2022-08,Tele,PROC-2330,DXG-79,1459266,94570,20684,16.6,512.98,64.21,245.04,1.84,98.35,307.27,501.85,17.78,4.72,1884.99,294.53,1389.26
2023-10,ER,PROC-3542,DXG-468,266252,3059,45835,6.24,216.4,676.46,481.77,0.83,54.85,141.59,524.63,6.23,19.44,3823.05,2176.48,333.68
2023-05,IPD,PROC-3544,DXG-549,251382,369464,23,29.62,11.52,865.05,323.34,0.2,99.48,56.38,1068.84,30.42,33.4,2932.98,126.61,623.69
2023-08,HomeHealth,PROC-6035,DXG-248,699913,38810,76859,33.57,338.77,328.35,419.65,4.71,46.96,195.01,1356.56,6.67,6.48,3772.0,3166.42,141.28
2020-01,Tele,PROC-4582,DXG-488,1699804,324967,63730,11.17,366.94,556.58,361.85,11.17,45.61,147.68,233.94,33.38,34.56,2580.92,1601.5,1992.59
2023-08,HomeHealth,PROC-5923,DXG-892,137103,366469,74361,17.98,269.5,776.67,300.3,0.13,42.73,33.62,1450.21,7.59,19.37,2904.14,2173.74,1160.17
2020-06,IPD,PROC-7510,DXG-208,1596139,136102,71994,34.62,270.42,442.12,445.12,7.02,86.29,205.76,821.92,38.27,22.96,3052.18,319.15,903.2
2024-10,DayCare,PROC-5146,DXG-795,1283809,298567,23017,13.42,455.27,367.04,29.12,7.4,60.26,79.37,1450.85,24.98,3.98,4339.24,109.18,2394.11
2025-05,ER,PROC-6158,DXG-984,914705,106074,23060,9.09,591.25,75.12,30.27,4.47,43.43,78.25,932.93,27.62,18.31,858.62,366.51,2049.3
2024-11,OPD,PROC-9133,DXG-588,721735,397828,22157,14.74,78.25,439.09,295.24,9.66,61.24,260.11,41.06,2.44,32.51,1324.57,145.41,2343.01
2022-11,OPD,PROC-9045,DXG-464,1045448,224771,43477,34.43,13.63,459.18,633.09,3.47,76.41,244.1,1166.67,29.38,3.63,2139.1,2832.75,1935.96
2023-05,DayCare,PROC-3198,DXG-656,1031288,180398,53332,27.56,454.55,13.6,642.09,4.8,64.36,305.11,97.17,19.01,16.53,2154.55,927.65,443.64
2021-12,OPD,PROC-4854,DXG-905,1062325,253074,20967,10.88,8.05,185.2,618.6,7.45,81.1,91.3,826.63,22.83,25.16,1107.42,2444.6,1493.32
2023-07,Tele,PROC-7823,DXG-234,959735,69973,3819,3.05,430.99,688.58,477.89,8.18,69.57,389.08,848.51,5.49,17.03,3365.81,1942.02,1281.5
2021-03,PHC,PROC-6232,DXG-643,1177263,135944,7471,34.64,320.84,479.35,596.13,8.49,83.51,111.98,988.36,38.51,33.75,2219.53,994.59,1565.21
2021-09,DayCare,PROC-3898,DXG-285,1471920,183257,13285,16.95,473.22,154.88,2.4,3.31,57.03,87.22,1123.56,11.01,31.51,4049.52,483.08,2098.52
2022-06,PHC,PROC-1198,DXG-609,394474,206096,76094,30.62,228.44,288.96,514.95,2.04,74.62,124.78,624.64,16.81,4.75,2442.71,2656.08,2380.98
2024-03,Tele,PROC-1117,DXG-541,1983022,385277,42074,4.65,446.86,440.96,208.48,9.2,88.36,219.39,629.28,39.65,18.0,3670.25,1618.55,1563.38
2023-08,Tele,PROC-5324,DXG-487,72346,370627,22890,13.05,32.09,285.01,155.61,6.67,60.92,60.85,447.2,24.77,20.83,3371.7,3161.96,1311.77
2023-06,PHC,PROC-9916,DXG-749,1544139,326374,1742,34.81,407.92,74.02,616.03,8.53,61.69,228.79,1293.01,9.67,25.07,849.95,3008.94,611.95
2020-09,PHC,PROC-9812,DXG-12,1033504,376582,26870,28.0,0.62,825.41,73.16,2.63,62.7,366.03,1105.89,10.89,14.75,3085.4,2414.13,1066.75
2023-03,PHC,PROC-5357,DXG-970,1775868,208033,74615,9.75,561.98,363.79,280.24,10.98,86.1,208.98,839.1,4.65,14.09,2984.44,2050.07,166.47
2024-03,PHC,PROC-4566,DXG-708,1707381,294007,79479,29.59,247.51,327.06,56.75,3.04,67.38,233.4,555.85,6.31,3.14,774.94,380.94,2018.5
2020-08,PHC,PROC-5332,DXG-139,1504354,203594,56343,1.15,322.25,310.36,390.99,2.18,58.17,273.65,394.71,29.89,20.74,1354.3,147.26,1272.39
2025-09,DayCare,PROC-7641,DXG-545,1247369,51471,36870,7.12,433.13,288.77,504.66,5.44,52.44,228.22,1037.8,1.26,1.34,302.52,3069.07,1718.09
2022-06,PHC,PROC-7275,DXG-906,1444739,123330,64840,3.21,14.99,802.31,70.97,2.0,53.7,88.18,460.41,18.24,12.7,3134.53,41.3,1138.55
2023-04,PHC,PROC-2315,DXG-920,739185,199682,52172,26.61,258.34,514.88,577.28,4.33,43.51,318.71,1334.13,22.87,5.13,1890.14,1410.42,579.11
2025-01,OPD,PROC-4239,DXG-323,1340455,36111,29736,9.57,29.55,364.4,556.82,4.72,62.61,293.44,638.11,8.97,7.49,3081.67,3051.19,877.73
2021-10,DayCare,PROC-5507,DXG-722,1134598,65366,6224,10.56,486.38,376.67,577.76,5.17,82.07,315.09,862.23,34.9,32.87,1475.54,573.45,436.7
2023-11,PHC,PROC-1732,DXG-745,1609386,209937,68052,28.43,153.54,116.82,356.9,10.49,98.87,23.12,1395.91,14.88,16.56,1129.69,2866.09,2192.03
2024-05,Tele,PROC-3107,DXG-436,1784583,373859,61758,20.35,383.08,542.93,528.0,5.86,64.12,62.89,1038.32,30.7,4.62,1173.22,171.79,631.75
2020-10,PHC,PROC-1773,DXG-933,1414997,60267,71102,22.04,433.4,693.3,240.13,8.84,67.43,107.71,22.64,13.6,5.82,4313.82,1027.01,1348.55
2020-01,HomeHealth,PROC-4085,DXG-961,283355,29710,7358,1.13,533.59,144.66,463.79,5.94,78.51,386.92,1493.71,10.15,18.78,2744.62,741.75,1993.12
2022-07,PHC,PROC-2898,DXG-992,1708483,247477,26821,27.8,464.57,266.32,69.71,5.63,46.71,414.64,229.21,26.47,13.59,885.16,1771.94,1091.81
2025-11,OPD,PROC-8013,DXG-89,1767434,256560,31738,7.28,41.24,898.67,379.6,2.24,98.17,17.54,1294.44,7.94,18.25,90.33,1525.17,1613.68
2024-10,IPD,PROC-8560,DXG-914,1068646,371835,57906,22.32,402.05,466.63,394.82,1.99,82.16,0.99,1583.33,24.42,9.03,2534.78,1431.39,768.53
