gov_proc_notice_id,gov_proc_publication_date,gov_proc_country_iso2,gov_proc_contracting_authority_id,gov_proc_procedure_type_code,gov_proc_cpvs_main_code,gov_proc_lot_count,gov_proc_award_criteria_code,gov_proc_estimated_value_eur,gov_proc_awarded_value_eur,gov_proc_number_of_bidders,gov_proc_sme_winner_flag,gov_proc_cross_border_bid_flag,gov_proc_eea_coverage_flag,gov_proc_green_public_procurement_flag,gov_proc_social_clauses_flag,gov_proc_contract_duration_months,gov_proc_modification_count,gov_proc_data_source_ted_flag,gov_proc_data_extract_date
DE-TED-2019-000138,2019-05-06,DE,DE_AUTH_00138,DESIGN_CONTEST,38054005,8,MEAT,212318842.17,191155796.81,55,0,0,1,1,1,53,2,1,2024-09-24
LV-TED-2021-000139,2021-06-19,LV,LV_AUTH_00139,OPEN,65451544,9,LIFE_CYCLE_COST,128839331.72,86349112.98,42,0,0,1,1,0,11,4,1,2025-07-21
PL-TED-2020-000140,2020-07-03,PL,PL_AUTH_00140,RESTRICTED,65878382,10,QUALITY,60263429.66,51276731.96,51,0,1,1,0,1,85,9,1,2025-01-18
ES-TED-2019-000141,2019-06-28,ES,ES_AUTH_00141,NEGOTIATED,92689600,1,LOWEST_PRICE,186048003.71,163745286.13,49,1,1,1,1,0,32,4,1,2024-03-17
HR-TED-2021-000142,2021-10-28,HR,HR_AUTH_00142,COMPETITIVE_DIALOGUE,36966622,2,COST_EFFECTIVENESS,61009567.07,48229633.83,53,1,0,0,1,0,47,3,1,2025-06-10
FI-TED-2021-000143,2021-04-08,FI,FI_AUTH_00143,INNOVATION_PARTNERSHIP,59187901,3,MEAT,41621353.87,38081972.99,49,1,0,0,1,0,77,4,1,2024-12-16
IE-TED-2022-000144,2022-07-04,IE,IE_AUTH_00144,DESIGN_CONTEST,84775866,4,LIFE_CYCLE_COST,284629751.93,265036864.91,52,1,0,1,1,0,55,4,1,2025-01-14
MT-TED-2025-000145,2025-09-17,MT,MT_AUTH_00145,OPEN,32748744,5,QUALITY,226661402.98,182784294.24,57,0,1,1,1,0,66,8,1,2025-07-30
SK-TED-2023-000146,2023-02-01,SK,SK_AUTH_00146,RESTRICTED,88458539,6,LOWEST_PRICE,10270632.95,6913506.48,55,0,1,1,1,1,89,6,1,2024-11-13
BE-TED-2022-000147,2022-06-14,BE,BE_AUTH_00147,NEGOTIATED,29879670,7,COST_EFFECTIVENESS,197753044.48,187073212.68,58,1,0,1,1,1,82,2,1,2024-07-07
DK-TED-2023-000148,2023-05-16,DK,DK_AUTH_00148,COMPETITIVE_DIALOGUE,44792506,8,MEAT,177447566.3,115472054.54,62,1,1,1,1,0,15,5,1,2025-06-20
GR-TED-2020-000149,2020-04-25,GR,GR_AUTH_00149,INNOVATION_PARTNERSHIP,49697921,9,LIFE_CYCLE_COST,282022811.83,264784918.12,50,1,0,1,0,1,81,9,1,2025-03-08
LT-TED-2023-000150,2023-08-24,LT,LT_AUTH_00150,DESIGN_CONTEST,60085841,10,QUALITY,105762902.76,83334043.36,65,1,1,1,0,1,62,5,1,2024-05-11
PT-TED-2024-000151,2024-11-28,PT,PT_AUTH_00151,OPEN,31650604,1,LOWEST_PRICE,56036986.73,46412221.31,14,0,1,1,0,0,77,6,1,2024-11-27
SE-TED-2025-000152,2025-10-28,SE,SE_AUTH_00152,RESTRICTED,70843959,2,COST_EFFECTIVENESS,198935292.99,147182667.82,21,1,0,1,0,0,21,7,1,2025-12-16
CY-TED-2023-000153,2023-03-25,CY,CY_AUTH_00153,NEGOTIATED,72062548,3,MEAT,63419382.38,50763000.42,16,1,0,1,1,0,50,3,1,2025-10-02
FR-TED-2023-000154,2023-04-29,FR,FR_AUTH_00154,COMPETITIVE_DIALOGUE,61304933,4,LIFE_CYCLE_COST,242571603.01,178234150.4,9,1,0,1,0,0,59,2,1,2024-03-24
IT-TED-2019-000155,2019-05-22,IT,IT_AUTH_00155,INNOVATION_PARTNERSHIP,99997297,5,QUALITY,174292428.65,164019190.47,13,1,0,0,1,0,36,6,0,2024-09-28
NL-TED-2018-000156,2018-06-15,NL,NL_AUTH_00156,DESIGN_CONTEST,28915031,6,LOWEST_PRICE,31414565.84,30238235.21,13,1,0,1,0,1,17,2,0,2024-10-11
SI-TED-2020-000157,2020-09-07,SI,SI_AUTH_00157,OPEN,38227297,7,COST_EFFECTIVENESS,150916259.27,140420196.26,26,1,0,1,0,0,59,4,1,2025-12-07
BG-TED-2024-000158,2024-08-10,BG,BG_AUTH_00158,RESTRICTED,90673266,8,MEAT,280283870.72,217197437.8,21,1,0,1,0,0,23,4,1,2024-09-27
EE-TED-2022-000159,2022-12-03,EE,EE_AUTH_00159,NEGOTIATED,70335446,9,LIFE_CYCLE_COST,86847282.52,83610957.69,29,1,0,1,0,0,24,8,1,2025-07-21
HU-TED-2025-000160,2025-08-28,HU,HU_AUTH_00160,COMPETITIVE_DIALOGUE,96607307,10,QUALITY,158212919.95,121752771.77,20,1,1,0,1,0,56,3,1,2025-03-15
LU-TED-2025-000161,2025-10-23,LU,LU_AUTH_00161,INNOVATION_PARTNERSHIP,64376504,1,LOWEST_PRICE,121523486.26,91898911.98,20,1,0,1,0,0,86,6,1,2024-09-29
RO-TED-2022-000162,2022-02-28,RO,RO_AUTH_00162,DESIGN_CONTEST,96665585,2,COST_EFFECTIVENESS,124808686.43,127665725.83,19,1,1,1,0,0,66,8,1,2025-11-24
AT-TED-2021-000163,2021-12-22,AT,AT_AUTH_00163,OPEN,66351202,3,MEAT,119120272.51,106721271.14,26,1,0,1,0,0,55,10,1,2025-11-16
CZ-TED-2021-000164,2021-04-24,CZ,CZ_AUTH_00164,RESTRICTED,31242939,4,LIFE_CYCLE_COST,83319651.24,86271577.13,18,0,0,1,1,1,81,6,1,2024-09-30
DE-TED-2025-000165,2025-02-14,DE,DE_AUTH_00165,NEGOTIATED,83009941,5,QUALITY,110430350.23,109907926.38,34,1,1,1,0,1,76,8,1,2024-12-10
LV-TED-2024-000166,2024-11-04,LV,LV_AUTH_00166,COMPETITIVE_DIALOGUE,45575370,6,LOWEST_PRICE,84333176.41,64723191.86,25,1,0,1,0,1,78,5,1,2025-06-23
PL-TED-2022-000167,2022-05-02,PL,PL_AUTH_00167,INNOVATION_PARTNERSHIP,49797362,7,COST_EFFECTIVENESS,1169718.18,765050.75,36,1,0,1,0,1,65,6,1,2025-11-11
ES-TED-2025-000168,2025-04-17,ES,ES_AUTH_00168,DESIGN_CONTEST,72775974,8,MEAT,181102541.37,141936892.87,30,0,0,1,0,0,48,1,1,2025-01-25
HR-TED-2018-000169,2018-07-08,HR,HR_AUTH_00169,OPEN,44012144,9,LIFE_CYCLE_COST,168813740.69,143256018.94,20,1,1,0,0,0,38,8,1,2026-01-13
FI-TED-2018-000170,2018-07-14,FI,FI_AUTH_00170,RESTRICTED,31149126,10,QUALITY,197694395.98,166817122.12,39,1,0,1,0,0,49,7,0,2024-05-18
IE-TED-2023-000171,2023-09-08,IE,IE_AUTH_00171,NEGOTIATED,75765567,1,LOWEST_PRICE,40155599.69,40336162.61,36,1,1,1,0,0,40,8,1,2025-01-07
MT-TED-2019-000172,2019-06-12,MT,MT_AUTH_00172,COMPETITIVE_DIALOGUE,11377351,2,COST_EFFECTIVENESS,279924568.45,217037574.21,28,1,0,1,0,0,70,1,1,2026-01-01
SK-TED-2021-000173,2021-12-07,SK,SK_AUTH_00173,INNOVATION_PARTNERSHIP,15697272,3,MEAT,76684167.07,60691639.63,28,1,0,1,0,0,46,8,1,2025-02-14
BE-TED-2020-000174,2020-03-06,BE,BE_AUTH_00174,DESIGN_CONTEST,93816069,4,LIFE_CYCLE_COST,10467143.26,10867566.75,38,0,0,1,0,0,31,2,1,2024-08-11
DK-TED-2024-000175,2024-05-17,DK,DK_AUTH_00175,OPEN,84947299,5,QUALITY,184895967.34,133618077.61,26,0,0,0,0,0,92,8,1,2025-10-16
GR-TED-2020-000176,2020-01-05,GR,GR_AUTH_00176,RESTRICTED,78660783,6,LOWEST_PRICE,305901017.62,266072506.44,46,1,1,1,0,0,76,5,1,2024-09-27
LT-TED-2023-000177,2023-07-24,LT,LT_AUTH_00177,NEGOTIATED,46561248,7,COST_EFFECTIVENESS,255696121.65,232221119.28,30,0,1,1,0,0,79,3,1,2025-03-29
PT-TED-2018-000178,2018-08-30,PT,PT_AUTH_00178,COMPETITIVE_DIALOGUE,53371980,8,MEAT,32812084.05,23796800.91,37,1,0,1,1,0,7,3,1,2024-03-21
SE-TED-2021-000179,2021-12-01,SE,SE_AUTH_00179,INNOVATION_PARTNERSHIP,50189336,9,LIFE_CYCLE_COST,31156813.62,31089189.37,43,0,1,1,1,1,45,8,1,2026-01-10
CY-TED-2024-000180,2024-04-08,CY,CY_AUTH_00180,DESIGN_CONTEST,37294758,10,QUALITY,67638660.21,65716345.96,41,0,0,1,1,0,44,4,1,2025-01-30
FR-TED-2022-000181,2022-03-23,FR,FR_AUTH_00181,OPEN,64545093,1,LOWEST_PRICE,255363473.13,177282349.71,37,1,0,1,1,1,31,4,0,2024-12-31
IT-TED-2023-000182,2023-03-12,IT,IT_AUTH_00182,RESTRICTED,86109793,2,COST_EFFECTIVENESS,5219576.9,3542401.06,45,0,1,1,0,0,20,4,1,2025-11-19
NL-TED-2022-000183,2022-03-28,NL,NL_AUTH_00183,NEGOTIATED,44162334,3,MEAT,311041058.83,231829378.75,42,1,0,1,1,0,94,7,1,2025-07-09
SI-TED-2025-000184,2025-07-02,SI,SI_AUTH_00184,COMPETITIVE_DIALOGUE,87502889,4,LIFE_CYCLE_COST,180573264.97,119055702.15,53,1,0,1,1,0,44,4,1,2025-08-14
BG-TED-2019-000185,2019-06-29,BG,BG_AUTH_00185,INNOVATION_PARTNERSHIP,22952064,5,QUALITY,215919865.09,184066367.76,40,1,0,1,0,0,19,7,1,2025-02-17
EE-TED-2018-000186,2018-11-17,EE,EE_AUTH_00186,DESIGN_CONTEST,64847119,6,LOWEST_PRICE,208558997.5,202420296.77,42,0,1,1,1,0,67,2,1,2025-01-15
HU-TED-2021-000187,2021-06-27,HU,HU_AUTH_00187,OPEN,41830270,7,COST_EFFECTIVENESS,146598253.54,135042217.51,56,0,0,0,1,0,7,6,1,2024-01-31
LU-TED-2024-000188,2024-04-28,LU,LU_AUTH_00188,RESTRICTED,21728210,8,MEAT,158189902.22,108208697.76,45,1,0,1,1,0,72,1,1,2025-07-04
RO-TED-2019-000189,2019-11-11,RO,RO_AUTH_00189,NEGOTIATED,47528238,9,LIFE_CYCLE_COST,86987188.76,67486348.96,44,1,0,1,1,1,21,6,1,2024-02-01
AT-TED-2021-000190,2021-07-19,AT,AT_AUTH_00190,COMPETITIVE_DIALOGUE,89833612,10,QUALITY,172127348.05,124137441.37,57,1,0,0,1,1,56,3,1,2026-01-04
CZ-TED-2019-000191,2019-12-06,CZ,CZ_AUTH_00191,INNOVATION_PARTNERSHIP,45287324,1,LOWEST_PRICE,43507698.74,40066784.71,57,1,0,1,0,1,96,2,1,2024-06-10
DE-TED-2024-000192,2024-04-06,DE,DE_AUTH_00192,DESIGN_CONTEST,90607676,2,COST_EFFECTIVENESS,82725829.02,85986232.68,42,0,0,1,1,0,21,9,1,2024-11-27
LV-TED-2021-000193,2021-05-17,LV,LV_AUTH_00193,OPEN,17085701,3,MEAT,28878018.28,19392601.18,51,1,1,0,0,1,29,3,1,2024-07-15
PL-TED-2019-000194,2019-09-17,PL,PL_AUTH_00194,RESTRICTED,14403351,4,LIFE_CYCLE_COST,167050636.96,136514775.34,62,1,0,1,0,0,93,4,1,2024-10-05
ES-TED-2020-000195,2020-11-08,ES,ES_AUTH_00195,NEGOTIATED,48516254,5,QUALITY,224380138.0,171529378.81,64,0,0,1,0,0,94,0,1,2025-12-27
HR-TED-2026-000196,2026-01-16,HR,HR_AUTH_00196,COMPETITIVE_DIALOGUE,32400841,6,LOWEST_PRICE,187263282.2,170974100.02,65,1,0,1,1,0,70,2,1,2025-12-17
FI-TED-2025-000197,2025-06-11,FI,FI_AUTH_00197,INNOVATION_PARTNERSHIP,83743107,7,COST_EFFECTIVENESS,145217907.96,124430157.43,54,1,1,0,1,0,59,7,0,2025-03-10
IE-TED-2025-000198,2025-12-18,IE,IE_AUTH_00198,DESIGN_CONTEST,82398963,8,MEAT,268127986.76,232127781.3,59,1,0,0,0,0,65,1,1,2024-05-01
MT-TED-2020-000199,2020-12-01,MT,MT_AUTH_00199,OPEN,51965492,9,LIFE_CYCLE_COST,291945764.93,192465055.18,59,1,0,1,0,1,79,5,1,2024-02-28
SK-TED-2024-000200,2024-07-15,SK,SK_AUTH_00200,RESTRICTED,48147582,10,QUALITY,195100685.04,182038706.32,69,0,1,1,0,1,94,2,1,2025-04-09
BE-TED-2023-000201,2023-12-26,BE,BE_AUTH_00201,NEGOTIATED,65468783,1,LOWEST_PRICE,43963599.57,37043616.14,6,1,0,1,1,1,60,7,1,2025-05-13
DK-TED-2025-000202,2025-11-01,DK,DK_AUTH_00202,COMPETITIVE_DIALOGUE,45527920,2,COST_EFFECTIVENESS,76141248.15,64218485.37,17,0,0,1,1,0,13,3,1,2025-04-04
GR-TED-2022-000203,2022-09-06,GR,GR_AUTH_00203,INNOVATION_PARTNERSHIP,43118948,3,MEAT,125647883.96,120450008.5,4,1,0,1,1,0,52,3,1,2025-07-03
LT-TED-2021-000204,2021-05-01,LT,LT_AUTH_00204,DESIGN_CONTEST,12582286,4,LIFE_CYCLE_COST,62753632.17,60988878.66,12,1,1,0,0,0,4,5,1,2024-06-27
PT-TED-2023-000205,2023-12-10,PT,PT_AUTH_00205,OPEN,42497803,5,QUALITY,83663847.79,77232705.04,5,1,0,1,1,1,91,3,1,2024-11-26
SE-TED-2025-000206,2025-12-26,SE,SE_AUTH_00206,RESTRICTED,39222062,6,LOWEST_PRICE,76314338.1,65396894.29,23,1,1,1,1,1,71,3,1,2025-07-19
CY-TED-2018-000207,2018-06-05,CY,CY_AUTH_00207,NEGOTIATED,15435659,7,COST_EFFECTIVENESS,50216593.97,33490934.73,12,0,0,1,0,0,82,2,1,2025-09-02
FR-TED-2025-000208,2025-04-14,FR,FR_AUTH_00208,COMPETITIVE_DIALOGUE,72132943,8,MEAT,247607393.36,240108785.7,11,0,0,0,1,0,24,5,1,2025-04-30
IT-TED-2021-000209,2021-02-06,IT,IT_AUTH_00209,INNOVATION_PARTNERSHIP,44638421,9,LIFE_CYCLE_COST,156965949.51,107280426.33,28,1,1,1,1,0,73,3,1,2024-09-17
NL-TED-2021-000210,2021-10-30,NL,NL_AUTH_00210,DESIGN_CONTEST,71022599,10,QUALITY,88484066.75,67217002.69,17,1,0,1,0,0,69,0,1,2024-06-16
SI-TED-2021-000211,2021-05-26,SI,SI_AUTH_00211,OPEN,33375342,1,LOWEST_PRICE,194176795.76,130100443.95,26,1,0,1,1,1,51,8,1,2025-06-06
BG-TED-2021-000212,2021-05-29,BG,BG_AUTH_00212,RESTRICTED,41319982,2,COST_EFFECTIVENESS,230703912.05,182224676.24,15,1,0,1,1,1,46,9,1,2025-07-01
EE-TED-2018-000213,2018-02-06,EE,EE_AUTH_00213,NEGOTIATED,58789336,3,MEAT,193581450.53,167904049.55,27,0,0,1,1,0,58,6,1,2025-10-10
HU-TED-2022-000214,2022-09-15,HU,HU_AUTH_00214,COMPETITIVE_DIALOGUE,10566579,4,LIFE_CYCLE_COST,149864144.68,120361048.15,24,1,0,1,1,0,81,2,1,2024-09-10
LU-TED-2020-000215,2020-05-01,LU,LU_AUTH_00215,INNOVATION_PARTNERSHIP,38846666,5,QUALITY,220899042.06,225814066.81,19,0,1,0,0,0,66,0,0,2024-07-19
RO-TED-2026-000216,2026-02-25,RO,RO_AUTH_00216,DESIGN_CONTEST,50811360,6,LOWEST_PRICE,283258209.38,206203745.32,30,1,0,1,1,1,53,1,1,2024-10-11
AT-TED-2023-000217,2023-06-08,AT,AT_AUTH_00217,OPEN,13936405,7,COST_EFFECTIVENESS,35651501.78,23367043.06,35,0,1,0,0,0,90,6,1,2025-08-02
CZ-TED-2022-000218,2022-05-09,CZ,CZ_AUTH_00218,RESTRICTED,43930455,8,MEAT,213348519.6,192082353.17,38,0,0,0,1,0,40,8,1,2025-05-25
DE-TED-2025-000219,2025-07-07,DE,DE_AUTH_00219,NEGOTIATED,46029731,9,LIFE_CYCLE_COST,158044954.09,145813732.47,32,1,0,1,0,1,40,9,1,2025-01-21
LV-TED-2025-000220,2025-03-14,LV,LV_AUTH_00220,COMPETITIVE_DIALOGUE,11871542,10,QUALITY,66444087.5,57844877.66,23,0,1,1,1,1,12,6,1,2024-04-02
PL-TED-2023-000221,2023-10-05,PL,PL_AUTH_00221,INNOVATION_PARTNERSHIP,50893214,1,LOWEST_PRICE,215904777.4,156767345.0,36,1,0,0,0,0,56,3,1,2024-03-17
ES-TED-2025-000222,2025-09-20,ES,ES_AUTH_00222,DESIGN_CONTEST,60365022,2,COST_EFFECTIVENESS,56568175.49,42367666.88,25,0,0,1,0,0,69,1,1,2024-05-09
HR-TED-2019-000223,2019-10-11,HR,HR_AUTH_00223,OPEN,14294707,3,MEAT,229374805.7,159710097.97,40,1,0,1,0,0,82,4,1,2025-06-24
FI-TED-2018-000224,2018-06-10,FI,FI_AUTH_00224,RESTRICTED,31957157,4,LIFE_CYCLE_COST,48281288.5,49771681.28,40,1,1,0,0,0,54,0,1,2025-09-11
IE-TED-2018-000225,2018-06-01,IE,IE_AUTH_00225,NEGOTIATED,83586210,5,QUALITY,129947558.68,116977399.19,45,1,1,1,0,0,25,5,1,2025-12-19
MT-TED-2018-000226,2018-07-19,MT,MT_AUTH_00226,COMPETITIVE_DIALOGUE,63900300,6,LOWEST_PRICE,10307710.64,8891482.09,30,0,0,1,0,1,16,0,1,2025-10-27
SK-TED-2020-000227,2020-01-18,SK,SK_AUTH_00227,INNOVATION_PARTNERSHIP,11492244,7,COST_EFFECTIVENESS,68575359.91,60785716.4,47,1,0,1,0,0,50,8,1,2024-01-06
BE-TED-2025-000228,2025-03-29,BE,BE_AUTH_00228,DESIGN_CONTEST,89296426,8,MEAT,137427633.7,114901111.14,30,1,0,1,0,0,95,0,1,2024-07-29
DK-TED-2019-000229,2019-06-04,DK,DK_AUTH_00229,OPEN,83741548,9,LIFE_CYCLE_COST,15842073.46,15671098.9,35,0,0,1,1,0,58,3,1,2025-02-24
GR-TED-2018-000230,2018-07-28,GR,GR_AUTH_00230,RESTRICTED,83947014,10,QUALITY,243666764.52,160417351.16,44,0,0,1,0,0,4,3,1,2024-03-17
LT-TED-2021-000231,2021-12-20,LT,LT_AUTH_00231,NEGOTIATED,26041850,1,LOWEST_PRICE,42594176.54,33452152.12,49,0,0,1,0,0,81,8,0,2025-08-30
PT-TED-2025-000232,2025-02-12,PT,PT_AUTH_00232,COMPETITIVE_DIALOGUE,51822075,2,COST_EFFECTIVENESS,111384549.4,101176441.82,37,1,0,1,0,0,70,6,1,2025-01-30
SE-TED-2025-000233,2025-01-27,SE,SE_AUTH_00233,INNOVATION_PARTNERSHIP,12937792,3,MEAT,177199102.17,142718426.65,53,1,0,1,0,0,53,4,1,2024-01-14
CY-TED-2022-000234,2022-02-15,CY,CY_AUTH_00234,DESIGN_CONTEST,32581762,4,LIFE_CYCLE_COST,78063511.69,58899550.97,46,1,0,1,1,1,75,6,1,2025-02-22
FR-TED-2019-000235,2019-03-18,FR,FR_AUTH_00235,OPEN,85024539,5,QUALITY,119107578.44,120347631.11,55,0,1,1,1,0,41,5,1,2026-01-04
IT-TED-2025-000236,2025-06-08,IT,IT_AUTH_00236,RESTRICTED,17971717,6,LOWEST_PRICE,252408766.91,236713491.23,51,1,0,1,0,0,49,7,1,2025-09-03
NL-TED-2019-000237,2019-05-05,NL,NL_AUTH_00237,NEGOTIATED,61465656,7,COST_EFFECTIVENESS,153468750.15,153176661.38,50,0,0,1,1,0,57,6,1,2024-06-04
SI-TED-2019-000238,2019-07-19,SI,SI_AUTH_00238,COMPETITIVE_DIALOGUE,15686302,8,MEAT,242191754.56,165225096.15,54,0,0,0,1,1,42,1,1,2025-09-26
BG-TED-2023-000239,2023-03-21,BG,BG_AUTH_00239,INNOVATION_PARTNERSHIP,28404522,9,LIFE_CYCLE_COST,310586312.53,260927775.39,45,1,0,1,0,1,69,7,1,2024-06-21
EE-TED-2020-000240,2020-05-25,EE,EE_AUTH_00240,DESIGN_CONTEST,69648790,10,QUALITY,98414518.72,90453365.4,45,1,0,0,1,1,16,5,0,2024-12-17
HU-TED-2024-000241,2024-11-29,HU,HU_AUTH_00241,OPEN,69691856,1,LOWEST_PRICE,11637114.21,8875752.09,59,0,0,1,1,1,42,4,1,2024-05-24
LU-TED-2021-000242,2021-10-16,LU,LU_AUTH_00242,RESTRICTED,12661285,2,COST_EFFECTIVENESS,182207316.11,139021483.78,59,1,0,1,0,0,35,4,1,2024-08-18
RO-TED-2022-000243,2022-12-10,RO,RO_AUTH_00243,NEGOTIATED,63730869,3,MEAT,228581271.64,190994303.14,59,1,0,1,1,0,12,1,1,2024-01-14
AT-TED-2023-000244,2023-05-24,AT,AT_AUTH_00244,COMPETITIVE_DIALOGUE,17885256,4,LIFE_CYCLE_COST,142951138.62,100886188.26,54,1,0,1,0,1,48,5,1,2025-01-21
CZ-TED-2023-000245,2023-09-02,CZ,CZ_AUTH_00245,INNOVATION_PARTNERSHIP,67356009,5,QUALITY,129586.16,110151.96,45,1,0,1,1,1,31,5,1,2025-01-30
DE-TED-2025-000246,2025-04-29,DE,DE_AUTH_00246,DESIGN_CONTEST,10873329,6,LOWEST_PRICE,268225296.61,231422738.06,64,1,0,1,0,0,27,8,0,2025-08-23
LV-TED-2024-000247,2024-08-09,LV,LV_AUTH_00247,OPEN,23775914,7,COST_EFFECTIVENESS,94003041.52,90619888.54,66,1,0,1,0,1,86,8,1,2025-08-27
PL-TED-2023-000248,2023-01-31,PL,PL_AUTH_00248,RESTRICTED,71376849,8,MEAT,30808807.16,24261989.1,67,1,0,1,0,0,70,8,1,2024-06-26
ES-TED-2023-000249,2023-03-06,ES,ES_AUTH_00249,NEGOTIATED,87009197,9,LIFE_CYCLE_COST,87260129.43,58660693.28,57,0,0,1,0,1,66,7,1,2024-07-04
HR-TED-2021-000250,2021-08-17,HR,HR_AUTH_00250,COMPETITIVE_DIALOGUE,22647084,10,QUALITY,145857964.56,116041970.74,55,0,1,1,1,0,57,5,1,2024-04-20
FI-TED-2022-000251,2022-03-19,FI,FI_AUTH_00251,INNOVATION_PARTNERSHIP,39066529,1,LOWEST_PRICE,184733547.34,178067174.19,21,1,1,1,0,1,90,2,1,2024-04-13
IE-TED-2022-000252,2022-01-18,IE,IE_AUTH_00252,DESIGN_CONTEST,20308014,2,COST_EFFECTIVENESS,2905779.37,2294540.13,10,0,0,1,1,0,75,5,1,2024-05-26
MT-TED-2019-000253,2019-08-07,MT,MT_AUTH_00253,OPEN,34586949,3,MEAT,158443910.77,155684403.02,18,0,0,0,1,1,7,5,1,2024-09-22
SK-TED-2020-000254,2020-03-15,SK,SK_AUTH_00254,RESTRICTED,21284494,4,LIFE_CYCLE_COST,198584698.68,140035549.92,12,1,0,1,1,0,87,6,1,2024-04-02
BE-TED-2020-000255,2020-07-11,BE,BE_AUTH_00255,NEGOTIATED,54300327,5,QUALITY,152328404.16,158406902.93,6,0,1,1,0,0,54,1,1,2026-02-05
DK-TED-2022-000256,2022-07-03,DK,DK_AUTH_00256,COMPETITIVE_DIALOGUE,80006645,6,LOWEST_PRICE,141964109.04,130554619.07,22,1,0,1,1,0,78,4,1,2024-08-16
GR-TED-2024-000257,2024-05-30,GR,GR_AUTH_00257,INNOVATION_PARTNERSHIP,68140905,7,COST_EFFECTIVENESS,114291363.33,104954303.85,18,1,0,1,0,1,83,2,1,2024-03-28
LT-TED-2021-000258,2021-05-07,LT,LT_AUTH_00258,DESIGN_CONTEST,38054005,8,MEAT,198222961.93,191548773.93,22,1,0,0,1,0,41,3,1,2025-07-10
PT-TED-2018-000259,2018-10-27,PT,PT_AUTH_00259,OPEN,65451544,9,LIFE_CYCLE_COST,104018994.77,90222642.74,22,0,1,1,0,0,34,3,1,2025-08-01
SE-TED-2023-000260,2023-08-04,SE,SE_AUTH_00260,RESTRICTED,65878382,10,QUALITY,20883466.33,21376708.96,28,0,0,1,0,1,50,2,0,2024-03-24
CY-TED-2024-000261,2024-04-08,CY,CY_AUTH_00261,NEGOTIATED,92689600,1,LOWEST_PRICE,140400233.15,103918632.54,22,1,0,1,0,0,60,6,1,2025-03-01
FR-TED-2024-000262,2024-04-13,FR,FR_AUTH_00262,COMPETITIVE_DIALOGUE,36966622,2,COST_EFFECTIVENESS,32322133.87,32225109.22,15,1,0,0,1,0,12,5,1,2026-02-09
IT-TED-2019-000263,2019-05-19,IT,IT_AUTH_00263,INNOVATION_PARTNERSHIP,59187901,3,MEAT,81142334.78,62869034.13,23,0,0,1,1,0,40,7,1,2025-12-28
NL-TED-2025-000264,2025-06-11,NL,NL_AUTH_00264,DESIGN_CONTEST,84775866,4,LIFE_CYCLE_COST,185612903.54,126883010.34,18,1,0,1,0,0,61,5,1,2024-04-20
SI-TED-2022-000265,2022-06-18,SI,SI_AUTH_00265,OPEN,32748744,5,QUALITY,253089678.67,166216784.28,22,0,0,1,0,1,37,3,1,2024-09-23
BG-TED-2022-000266,2022-04-16,BG,BG_AUTH_00266,RESTRICTED,88458539,6,LOWEST_PRICE,174012246.2,160408718.97,17,1,0,1,0,1,47,0,1,2025-05-27
EE-TED-2019-000267,2019-10-30,EE,EE_AUTH_00267,NEGOTIATED,29879670,7,COST_EFFECTIVENESS,64758060.33,62922505.57,21,0,0,1,0,1,23,10,1,2024-05-04
HU-TED-2022-000268,2022-01-10,HU,HU_AUTH_00268,COMPETITIVE_DIALOGUE,44792506,8,MEAT,183194876.17,163279960.62,26,0,0,1,1,1,14,6,1,2024-12-26
LU-TED-2024-000269,2024-09-08,LU,LU_AUTH_00269,INNOVATION_PARTNERSHIP,49697921,9,LIFE_CYCLE_COST,54692377.54,45235723.34,26,0,0,1,0,0,13,9,1,2024-12-10
RO-TED-2024-000270,2024-06-30,RO,RO_AUTH_00270,DESIGN_CONTEST,60085841,10,QUALITY,257404770.72,224338919.69,25,1,1,1,1,0,27,7,1,2025-12-07
AT-TED-2019-000271,2019-09-24,AT,AT_AUTH_00271,OPEN,31650604,1,LOWEST_PRICE,90259292.09,73099863.85,35,0,0,0,0,0,14,6,1,2025-02-06
CZ-TED-2018-000272,2018-06-09,CZ,CZ_AUTH_00272,RESTRICTED,70843959,2,COST_EFFECTIVENESS,106576241.15,104127188.07,26,1,0,1,1,1,36,2,1,2024-09-22
DE-TED-2022-000273,2022-12-13,DE,DE_AUTH_00273,NEGOTIATED,72062548,3,MEAT,214220535.71,194955911.43,43,1,0,1,0,0,96,4,1,2026-01-06
LV-TED-2021-000274,2021-01-13,LV,LV_AUTH_00274,COMPETITIVE_DIALOGUE,61304933,4,LIFE_CYCLE_COST,38379024.1,35160901.73,38,1,0,1,1,1,10,6,0,2024-10-27
PL-TED-2021-000275,2021-10-11,PL,PL_AUTH_00275,INNOVATION_PARTNERSHIP,99997297,5,QUALITY,38474282.89,31837130.61,38,1,1,1,1,0,87,3,1,2025-01-09
ES-TED-2022-000276,2022-05-25,ES,ES_AUTH_00276,DESIGN_CONTEST,28915031,6,LOWEST_PRICE,179511278.22,117214287.76,41,0,0,1,0,0,49,4,1,2025-09-26
HR-TED-2022-000277,2022-01-17,HR,HR_AUTH_00277,OPEN,38227297,7,COST_EFFECTIVENESS,129299586.87,126596261.62,45,1,0,1,0,0,26,3,1,2024-09-04
