econ_prices_pricing_month,econ_prices_country_iso2,econ_prices_region_nuts_code,econ_prices_hicp_coicop_code,econ_prices_hicp_index_level,econ_prices_hicp_monthly_change_pct,econ_prices_hicp_12mo_change_pct,econ_prices_core_hicp_index_level,econ_prices_ppi_nace_code,econ_prices_ppi_index_level,econ_prices_energy_price_index,econ_prices_food_price_index,econ_prices_rent_index,econ_prices_wage_growth_pct,econ_prices_terms_of_trade_index,econ_prices_eurostat_table_code,econ_prices_reference_base_year,econ_prices_methodology_version,econ_prices_outlier_flag,econ_prices_data_extract_date
2024-07,MT,PT9,CP07,144.462,1.608,4.986,144.004,C27,163.297,204.223,171.703,142.554,3.708,129.841,prc_hicp_midx,2015,HICP_2023A,0,2024-09-02
2025-02,PT,CZ250,CP06,144.91,1.528,-0.095,145.661,D35,163.908,204.591,172.659,142.321,4.616,129.89,sts_inpp_m,2020,PPI_2025B,0,2024-03-12
2026-09,SI,LU48,CP05,146.216,-0.871,8.379,149.119,F41,163.087,208.228,173.568,143.351,8.764,129.992,prc_ppi_m,2015,PPI_2024A,0,2026-02-07
2018-04,AT,IT922,CP04,146.419,-0.813,-2.247,144.841,J61,163.559,208.418,175.112,143.995,8.038,131.141,prc_hicp_manr,2020,HICP_2025C,0,2024-11-03
2019-11,HR,FI86,CP03,146.043,0.358,8.141,147.075,C10,165.208,209.999,174.759,143.579,4.287,130.913,prc_hicp_cow,2015,HICP_2024B,0,2024-08-19
2020-06,DK,LU1,CP02,146.305,0.568,-0.919,148.908,C24,165.765,209.736,176.838,144.44,4.937,131.445,prc_hicp_midx,2020,HICP_2023A,0,2025-02-17
2021-01,FR,CY125,CP01,147.918,0.758,5.499,146.957,C28,165.321,211.801,176.01,144.958,8.721,131.649,sts_inpp_m,2015,PPI_2025B,0,2024-07-09
2022-08,HU,BE6,CP12,147.377,0.527,1.924,148.776,E36,166.844,212.644,178.223,145.501,8.57,131.95,prc_ppi_m,2020,PPI_2024A,0,2025-04-29
2023-03,LV,LT86,CP11,148.084,-0.341,2.817,150.621,H49,167.066,212.404,176.735,145.26,3.105,132.911,prc_hicp_manr,2015,HICP_2025C,0,2024-10-04
2024-10,MT,SK661,CP10,147.994,-1.132,7.665,150.278,M69,168.428,214.468,179.797,145.53,5.315,132.506,prc_hicp_cow,2020,HICP_2024B,1,2025-09-09
2025-05,PT,ES18,CP09,148.421,-1.186,5.214,146.906,C20,167.744,212.691,177.992,146.569,7.283,133.071,prc_hicp_midx,2015,HICP_2023A,0,2025-01-07
2026-12,SI,DE74,CP08,149.239,0.289,10.472,153.302,C27,167.783,215.7,180.734,145.777,6.313,133.731,sts_inpp_m,2020,PPI_2025B,0,2024-06-17
2018-07,AT,EE606,CP07,149.987,-0.537,10.132,153.759,D35,168.715,215.08,178.921,146.202,6.066,133.736,prc_ppi_m,2015,PPI_2024A,0,2026-01-18
2019-02,HR,HU34,CP06,149.653,-0.441,5.838,147.904,F41,169.677,215.954,179.496,146.558,0.41,133.663,prc_hicp_manr,2020,HICP_2025C,0,2024-04-27
2020-09,DK,NL59,CP05,150.022,1.276,7.754,150.729,J61,170.556,218.905,181.371,146.882,7.34,134.675,prc_hicp_cow,2015,HICP_2024B,0,2025-02-17
2021-04,FR,HR472,CP04,150.668,0.465,5.832,152.885,C10,170.722,220.055,183.027,147.245,5.517,133.887,prc_hicp_midx,2020,HICP_2023A,0,2024-09-03
2022-11,HU,SI2,CP03,151.723,-0.79,9.274,151.12,C24,171.061,217.998,183.591,148.447,0.548,134.794,sts_inpp_m,2015,PPI_2025B,0,2024-12-29
2023-06,LV,SE3,CP02,152.528,-0.634,8.939,157.77,C28,172.644,221.51,183.839,148.748,6.282,135.709,prc_ppi_m,2020,PPI_2024A,0,2025-08-03
2024-01,MT,LT421,CP01,152.092,-0.949,9.692,155.228,E36,171.495,221.319,185.242,149.229,2.508,134.728,prc_hicp_manr,2015,HICP_2025C,0,2025-01-27
2025-08,PT,DE867,CP12,152.094,-0.095,7.554,150.076,H49,173.16,222.431,184.789,149.271,9.463,135.078,prc_hicp_cow,2020,HICP_2024B,0,2025-08-30
2026-03,SI,PT52,CP11,153.103,1.421,0.512,151.356,M69,173.854,223.493,186.915,149.398,-0.889,136.375,prc_hicp_midx,2015,HICP_2023A,0,2025-01-23
2018-10,AT,FI495,CP10,152.849,0.771,3.582,158.733,C20,174.592,225.506,187.319,150.05,0.029,136.429,sts_inpp_m,2020,PPI_2025B,0,2026-02-15
2019-05,HR,RO4,CP09,153.397,0.068,9.018,152.254,C27,174.863,223.889,186.316,150.595,2.867,136.777,prc_ppi_m,2015,PPI_2024A,0,2025-10-01
2020-12,DK,PT34,CP08,153.757,1.515,3.599,154.787,D35,174.982,226.805,186.304,150.424,7.185,137.412,prc_hicp_manr,2020,HICP_2025C,0,2025-06-07
2021-07,FR,RO48,CP07,154.435,-0.247,4.404,154.392,F41,176.022,226.868,187.394,151.32,2.148,136.693,prc_hicp_cow,2015,HICP_2024B,0,2025-12-19
2022-02,HU,AT520,CP06,155.766,0.274,1.801,160.889,J61,176.377,228.545,189.545,150.745,2.204,137.7,prc_hicp_midx,2020,HICP_2023A,0,2025-02-27
2023-09,LV,FI70,CP05,155.147,1.638,-0.468,152.837,C10,175.862,227.865,188.868,151.758,1.039,137.414,sts_inpp_m,2015,PPI_2025B,0,2024-03-17
2024-04,MT,BE1,CP04,156.407,1.398,3.27,154.866,C24,177.316,228.496,189.059,151.935,1.834,138.015,prc_ppi_m,2020,PPI_2024A,0,2025-08-03
2025-11,PT,AT75,CP03,155.819,0.511,6.964,155.431,C28,177.828,230.572,190.98,152.471,9.234,138.331,prc_hicp_manr,2015,HICP_2025C,0,2025-02-05
2026-06,SI,EE80,CP02,157.212,-0.347,7.728,159.741,E36,177.977,230.192,192.582,153.202,9.436,138.188,prc_hicp_cow,2020,HICP_2024B,0,2025-04-23
2018-01,AT,BE26,CP01,157.604,1.268,6.502,157.426,H49,178.551,233.987,193.224,89.527,6.151,139.431,prc_hicp_midx,2015,HICP_2023A,0,2025-10-05
2019-08,HR,AT29,CP12,156.606,0.482,-0.523,159.383,M69,179.494,233.335,193.379,90.557,8.707,138.602,sts_inpp_m,2020,PPI_2025B,0,2024-09-21
2020-03,DK,LV5,CP11,157.422,0.25,8.12,159.112,C20,181.05,233.091,194.581,90.908,5.616,139.865,prc_ppi_m,2015,PPI_2024A,0,2024-11-02
2021-10,FR,GR121,CP10,157.765,-0.593,0.107,160.413,C27,180.127,233.646,193.459,91.197,0.003,140.439,prc_hicp_manr,2020,HICP_2025C,0,2025-12-11
2022-05,HU,AT46,CP09,157.853,-0.05,-1.154,161.701,D35,180.295,233.886,195.771,91.242,8.396,140.356,prc_hicp_cow,2015,HICP_2024B,0,2025-09-23
2023-12,LV,AT8,CP08,158.782,0.167,2.398,158.635,F41,182.516,236.492,194.239,91.374,-0.815,140.648,prc_hicp_midx,2020,HICP_2023A,0,2024-03-13
2024-07,MT,GR216,CP07,160.018,-0.905,9.236,164.619,J61,182.37,238.753,197.016,92.7,7.661,140.117,sts_inpp_m,2015,PPI_2025B,0,2024-06-25
2025-02,PT,PL361,CP06,159.303,0.907,-2.358,163.268,C10,182.748,238.184,197.295,92.965,8.043,141.667,prc_ppi_m,2020,PPI_2024A,0,2024-02-05
2026-09,SI,CY681,CP05,159.979,0.319,9.878,157.704,C24,183.583,238.715,196.73,92.431,4.088,140.76,prc_hicp_manr,2015,HICP_2025C,0,2025-09-19
2018-04,AT,ES3,CP04,160.053,0.391,0.391,164.09,C28,184.831,239.521,198.397,92.835,6.025,141.54,prc_hicp_cow,2020,HICP_2024B,0,2025-05-11
2019-11,HR,DE5,CP03,160.202,0.252,7.923,162.723,E36,184.986,239.479,199.941,93.283,0.753,141.907,prc_hicp_midx,2015,HICP_2023A,0,2025-08-20
2020-06,DK,NL25,CP02,160.937,0.776,-0.989,161.347,H49,184.647,242.674,198.339,94.3,5.017,142.413,sts_inpp_m,2020,PPI_2025B,0,2024-06-06
2021-01,FR,EE390,CP01,161.176,-1.141,7.349,161.145,M69,186.504,241.757,201.194,94.57,1.437,142.604,prc_ppi_m,2015,PPI_2024A,0,2025-10-17
2022-08,HU,SE7,CP12,161.565,0.821,-1.317,163.26,C20,187.033,245.667,199.499,94.179,4.214,142.794,prc_hicp_manr,2020,HICP_2025C,0,2024-10-22
2023-03,LV,DE7,CP11,162.19,-0.605,9.848,162.728,C27,187.127,243.549,199.874,95.252,-0.495,143.296,prc_hicp_cow,2015,HICP_2024B,0,2025-02-15
2024-10,MT,FI12,CP10,162.246,1.437,10.819,163.132,D35,188.199,243.576,200.452,94.948,5.499,143.407,prc_hicp_midx,2020,HICP_2023A,0,2025-10-14
2025-05,PT,IT590,CP09,163.81,1.682,5.012,167.904,F41,188.218,245.805,201.462,95.756,4.8,144.36,sts_inpp_m,2015,PPI_2025B,0,2024-03-30
2026-12,SI,BE92,CP08,163.245,-0.274,4.118,166.711,J61,188.809,245.926,202.55,95.913,7.633,143.416,prc_ppi_m,2020,PPI_2024A,0,2024-11-19
2018-07,AT,ES9,CP07,163.967,-0.973,4.82,170.351,C10,189.557,247.499,204.488,96.008,4.277,144.399,prc_hicp_manr,2015,HICP_2025C,0,2025-08-25
2019-02,HR,EE2,CP06,164.309,-0.817,7.26,166.568,C24,189.54,250.874,205.675,96.353,6.913,144.258,prc_hicp_cow,2020,HICP_2024B,0,2024-03-21
2020-09,DK,LT6,CP05,165.292,1.501,0.875,163.051,C28,190.933,248.319,73.769,97.389,2.492,144.496,prc_hicp_midx,2015,HICP_2023A,0,2025-01-31
2021-04,FR,BE37,CP04,165.074,-0.857,3.509,163.725,E36,190.789,250.127,77.014,96.779,1.182,145.025,sts_inpp_m,2020,PPI_2025B,0,2024-10-15
2022-11,HU,BE9,CP03,165.235,-0.668,1.396,166.81,H49,190.657,252.047,77.491,98.225,5.834,145.189,prc_ppi_m,2015,PPI_2024A,0,2026-02-24
2023-06,LV,CZ6,CP02,165.511,-0.474,1.732,164.31,M69,191.492,251.227,77.3,97.52,2.404,145.461,prc_hicp_manr,2020,HICP_2025C,0,2024-02-11
2024-01,MT,PT6,CP01,166.865,-0.723,-2.409,167.373,C20,192.013,253.674,77.95,97.837,4.898,146.458,prc_hicp_cow,2015,HICP_2024B,0,2024-07-13
2025-08,PT,SE1,CP12,167.556,0.227,9.901,164.945,C27,192.184,256.47,78.559,98.944,5.024,146.196,prc_hicp_midx,2020,HICP_2023A,0,2024-04-30
2026-03,SI,GR360,CP11,167.155,0.285,-1.327,168.2,D35,193.681,254.858,80.127,99.697,-0.539,146.651,sts_inpp_m,2015,PPI_2025B,0,2024-09-08
2018-10,AT,DE29,CP10,167.791,-0.861,3.464,171.053,F41,194.622,257.363,79.556,99.782,0.197,146.464,prc_ppi_m,2020,PPI_2024A,0,2025-01-25
2019-05,HR,AT12,CP09,168.923,0.241,8.569,165.918,J61,194.521,256.429,81.332,99.259,2.268,147.702,prc_hicp_manr,2015,HICP_2025C,0,2024-12-01
2020-12,DK,GR5,CP08,167.931,-0.179,10.13,165.971,C10,195.75,257.673,80.718,100.579,7.608,148.083,prc_hicp_cow,2020,HICP_2024B,0,2025-02-08
2021-07,FR,SI75,CP07,168.553,-0.211,-1.487,166.509,C24,195.011,258.038,82.382,99.969,1.324,148.628,prc_hicp_midx,2015,HICP_2023A,0,2024-02-06
2022-02,HU,AT7,CP06,169.176,0.89,-1.308,166.407,C28,195.479,258.328,82.15,100.356,2.226,148.598,sts_inpp_m,2020,PPI_2025B,0,2025-05-25
2023-09,LV,BE22,CP05,169.47,0.678,4.937,166.883,E36,195.733,260.522,82.977,100.785,2.122,148.627,prc_ppi_m,2015,PPI_2024A,0,2025-12-24
2024-04,MT,BG2,CP04,170.122,-0.969,-2.147,171.796,H49,197.203,260.856,82.666,101.502,3.191,148.391,prc_hicp_manr,2020,HICP_2025C,0,2024-02-08
2025-11,PT,HU36,CP03,170.94,1.355,6.324,167.824,M69,198.504,264.095,83.17,102.243,5.145,149.119,prc_hicp_cow,2015,HICP_2024B,0,2024-09-01
2026-06,SI,CZ981,CP02,170.673,-0.664,10.216,170.728,C20,198.619,265.34,86.132,102.537,2.649,149.222,prc_hicp_midx,2020,HICP_2023A,0,2024-04-08
2018-01,AT,SE632,CP01,171.125,-1.172,-2.088,175.064,C27,199.34,264.444,84.846,102.309,0.484,149.996,sts_inpp_m,2015,PPI_2025B,0,2024-08-31
2019-08,HR,HU9,CP12,172.421,-0.209,0.717,170.702,D35,199.835,264.019,86.1,102.872,2.267,150.564,prc_ppi_m,2020,PPI_2024A,0,2024-02-29
2020-03,DK,PT33,CP11,172.62,1.648,1.799,172.994,F41,200.522,265.878,87.058,103.145,-0.575,150.465,prc_hicp_manr,2015,HICP_2025C,0,2025-07-21
2021-10,FR,SI90,CP10,172.118,0.957,6.182,177.001,J61,200.403,265.475,86.988,103.245,0.993,150.47,prc_hicp_cow,2020,HICP_2024B,0,2024-07-04
2022-05,HU,BE655,CP09,173.758,-1.116,8.818,176.381,C10,200.366,70.897,88.848,103.554,4.839,151.087,prc_hicp_midx,2015,HICP_2023A,0,2025-12-21
2023-12,LV,GR345,CP08,172.849,-0.016,1.936,178.871,C24,201.359,71.599,87.274,103.885,1.87,151.234,sts_inpp_m,2020,PPI_2025B,0,2025-09-10
2024-07,MT,CZ45,CP07,173.982,-1.096,5.815,173.095,C28,202.234,72.899,88.767,104.661,7.602,152.024,prc_ppi_m,2015,PPI_2024A,0,2025-01-01
2025-02,PT,GR4,CP06,174.601,-0.743,-1.844,179.879,E36,202.464,71.377,89.606,105.046,2.033,151.91,prc_hicp_manr,2020,HICP_2025C,0,2025-04-01
2026-09,SI,LT75,CP05,174.385,0.117,5.639,174.697,H49,203.146,73.693,92.013,105.716,1.226,152.497,prc_hicp_cow,2015,HICP_2024B,0,2025-08-03
2018-04,AT,ES64,CP04,174.315,-1.128,2.709,178.708,M69,204.437,74.714,91.178,106.237,1.696,151.809,prc_hicp_midx,2020,HICP_2023A,0,2026-02-25
2019-11,HR,LU5,CP03,175.707,-1.046,6.726,173.105,C20,205.125,75.345,91.287,106.557,1.887,152.367,sts_inpp_m,2015,PPI_2025B,0,2024-01-25
2020-06,DK,IT6,CP02,175.86,0.619,9.071,182.854,C27,204.334,74.492,92.102,106.67,0.813,152.425,prc_ppi_m,2020,PPI_2024A,0,2024-01-01
2021-01,FR,SI38,CP01,176.61,-0.086,6.234,174.274,D35,206.386,77.505,94.296,107.187,8.553,152.944,prc_hicp_manr,2015,HICP_2025C,0,2024-06-19
2022-08,HU,IT49,CP12,177.338,-0.587,0.303,181.633,F41,205.063,76.213,92.827,106.921,7.271,153.933,prc_hicp_cow,2020,HICP_2024B,0,2025-03-11
2023-03,LV,BE4,CP11,176.743,1.642,7.348,176.519,J61,206.194,77.024,94.746,107.902,3.03,154.681,prc_hicp_midx,2015,HICP_2023A,0,2024-11-22
2024-10,MT,SK19,CP10,177.899,1.251,9.79,180.151,C10,206.932,79.973,94.145,108.412,6.249,154.545,sts_inpp_m,2020,PPI_2025B,0,2025-10-13
2025-05,PT,SK2,CP09,177.743,-0.349,-0.326,184.601,C24,207.836,81.744,94.647,107.93,7.602,154.356,prc_ppi_m,2015,PPI_2024A,0,2025-06-30
2026-12,SI,CY430,CP08,177.598,0.11,-0.263,175.911,C28,208.521,80.48,97.112,108.99,7.585,155.516,prc_hicp_manr,2020,HICP_2025C,0,2025-04-06
2018-07,AT,PL3,CP07,178.002,0.3,6.284,184.516,E36,208.671,83.256,96.711,108.888,1.274,154.516,prc_hicp_cow,2015,HICP_2024B,0,2025-10-23
2019-02,HR,AT657,CP06,178.967,-0.228,0.386,177.533,H49,209.512,85.02,98.14,109.476,5.522,155.474,prc_hicp_midx,2020,HICP_2023A,0,2026-01-29
2020-09,DK,CZ66,CP05,178.789,-0.873,-0.119,182.861,M69,209.207,82.472,98.33,110.198,7.147,155.191,sts_inpp_m,2015,PPI_2025B,0,2024-01-28
2021-04,FR,IT130,CP04,180.515,0.381,4.162,183.65,C20,210.172,83.631,100.136,110.187,4.487,155.743,prc_ppi_m,2020,PPI_2024A,0,2024-05-16
2022-11,HU,BE74,CP03,180.12,1.362,6.022,183.377,C27,211.335,85.068,99.634,110.59,6.927,155.837,prc_hicp_manr,2015,HICP_2025C,0,2024-10-29
2023-06,LV,NL1,CP02,180.666,-1.112,6.158,183.856,D35,211.188,86.281,100.861,111.192,2.988,156.427,prc_hicp_cow,2020,HICP_2024B,0,2024-06-30
2024-01,MT,BG987,CP01,181.132,-1.182,-1.469,186.374,F41,211.619,86.308,101.133,110.605,7.389,84.514,prc_hicp_midx,2015,HICP_2023A,0,2025-03-30
2025-08,PT,FI52,CP12,181.414,0.08,3.51,178.909,J61,211.71,89.167,102.707,110.805,0.878,85.926,sts_inpp_m,2020,PPI_2025B,0,2024-12-28
2026-03,SI,SK612,CP11,182.025,-0.939,-0.159,184.878,C10,212.208,89.647,100.96,112.191,6.719,85.436,prc_ppi_m,2015,PPI_2024A,0,2025-01-18
2018-10,AT,RO575,CP10,182.349,-1.175,10.584,181.78,C24,213.489,89.194,104.205,111.868,-0.928,85.335,prc_hicp_manr,2020,HICP_2025C,0,2025-10-18
2019-05,HR,NL5,CP09,182.035,-0.17,-0.969,188.42,C28,215.136,90.285,104.582,112.136,8.912,85.561,prc_hicp_cow,2015,HICP_2024B,0,2024-02-14
2020-12,DK,BE65,CP08,182.288,0.421,4.986,188.012,E36,215.331,92.662,104.01,112.887,0.553,86.688,prc_hicp_midx,2020,HICP_2023A,0,2026-02-11
2021-07,FR,MT126,CP07,183.389,-0.672,0.061,183.114,H49,216.236,94.657,103.755,112.766,-0.084,86.125,sts_inpp_m,2015,PPI_2025B,0,2024-01-21
2022-02,HU,IT1,CP06,183.69,0.348,3.144,180.228,M69,216.038,94.359,104.563,113.612,2.598,86.745,prc_ppi_m,2020,PPI_2024A,0,2025-02-22
2023-09,LV,HR25,CP05,184.833,-0.838,-2.177,189.08,C20,217.361,93.497,105.23,113.582,8.385,87.723,prc_hicp_manr,2015,HICP_2025C,0,2025-01-08
2024-04,MT,GR23,CP04,184.971,0.041,-2.293,188.193,C27,217.429,96.638,107.822,113.64,2.076,87.076,prc_hicp_cow,2020,HICP_2024B,0,2024-05-30
2025-11,PT,ES2,CP03,185.421,-0.104,5.553,189.526,D35,217.269,97.441,108.789,114.979,4.813,88.423,prc_hicp_midx,2015,HICP_2023A,0,2025-11-04
2026-06,SI,PL541,CP02,185.472,0.724,8.734,186.559,F41,217.975,99.648,106.882,115.041,2.468,88.105,sts_inpp_m,2020,PPI_2025B,0,2024-12-19
2018-01,AT,DE52,CP01,185.051,0.818,10.341,182.547,J61,218.65,99.209,108.455,114.806,4.938,88.76,prc_ppi_m,2015,PPI_2024A,0,2024-09-28
2019-08,HR,LU181,CP12,185.514,0.716,2.114,188.195,C10,218.817,99.184,108.969,115.504,8.045,88.825,prc_hicp_manr,2020,HICP_2025C,0,2024-04-13
2020-03,DK,HR552,CP11,186.063,1.052,8.539,189.741,C24,220.546,101.065,109.237,115.308,1.483,89.693,prc_hicp_cow,2015,HICP_2024B,1,2024-01-29
2021-10,FR,DK23,CP10,187.564,-1.114,-1.844,191.366,C28,219.799,100.051,109.698,116.335,2.77,90.145,prc_hicp_midx,2020,HICP_2023A,0,2025-11-01
2022-05,HU,FR137,CP09,188.005,-0.149,1.308,186.036,E36,221.263,102.023,112.306,116.128,8.658,89.71,sts_inpp_m,2015,PPI_2025B,0,2025-03-14
2023-12,LV,CZ988,CP08,187.557,0.44,-2.381,194.946,H49,221.192,104.484,112.823,116.502,5.54,90.16,prc_ppi_m,2020,PPI_2024A,0,2024-06-18
2024-07,MT,NL689,CP07,187.901,-0.319,1.16,192.808,M69,221.932,102.535,112.53,117.643,7.47,90.897,prc_hicp_manr,2015,HICP_2025C,0,2024-12-06
2025-02,PT,SK31,CP06,188.781,-0.745,-1.024,188.854,C20,222.997,104.663,113.922,118.163,8.189,91.284,prc_hicp_cow,2020,HICP_2024B,0,2025-01-30
2026-09,SI,SE83,CP05,188.522,-1.011,6.022,184.836,C27,79.578,107.622,113.372,117.827,5.011,90.972,prc_hicp_midx,2015,HICP_2023A,0,2025-06-12
2018-04,AT,MT1,CP04,189.062,1.152,7.76,188.577,D35,80.028,106.469,114.907,118.245,3.794,91.449,sts_inpp_m,2020,PPI_2025B,1,2026-01-10
2019-11,HR,IE253,CP03,189.464,-0.694,3.277,195.829,F41,80.943,105.872,114.365,119.139,2.517,91.153,prc_ppi_m,2015,PPI_2024A,0,2024-12-13
2020-06,DK,FR11,CP02,190.147,-0.69,10.917,188.343,J61,81.588,108.388,116.304,119.614,5.908,92.366,prc_hicp_manr,2020,HICP_2025C,0,2026-02-20
2021-01,FR,CZ439,CP01,190.869,0.712,6.504,191.775,C10,81.788,110.601,117.913,119.562,1.355,92.491,prc_hicp_cow,2015,HICP_2024B,0,2025-07-11
2022-08,HU,DE690,CP12,191.653,0.424,2.298,193.605,C24,83.684,111.173,117.128,120.313,5.497,92.386,prc_hicp_midx,2020,HICP_2023A,0,2024-10-26
2023-03,LV,GR757,CP11,190.687,1.335,5.713,194.571,C28,83.074,113.256,116.547,119.7,0.769,92.233,sts_inpp_m,2015,PPI_2025B,0,2024-12-16
2024-10,MT,PT613,CP10,191.612,-1.086,-2.272,188.248,E36,83.492,112.468,117.663,120.702,2.749,93.616,prc_ppi_m,2020,PPI_2024A,0,2024-08-13
2025-05,PT,DE9,CP09,192.595,1.077,-1.451,199.734,H49,83.677,112.186,118.897,121.01,4.201,93.647,prc_hicp_manr,2015,HICP_2025C,0,2024-12-18
2026-12,SI,HR28,CP08,192.999,1.339,5.164,190.376,M69,84.171,115.222,120.188,121.06,8.5,94.038,prc_hicp_cow,2020,HICP_2024B,0,2024-05-04
2018-07,AT,AT43,CP07,192.429,0.544,-1.394,198.961,C20,84.707,113.216,120.19,122.03,3.832,93.626,prc_hicp_midx,2015,HICP_2023A,0,2025-07-19
2019-02,HR,HU62,CP06,192.734,1.463,2.417,189.099,C27,85.671,116.926,121.507,121.967,-0.174,94.878,sts_inpp_m,2020,PPI_2025B,0,2024-03-11
2020-09,DK,IE77,CP05,193.3,0.737,4.598,198.533,D35,87.099,118.53,122.493,121.847,5.936,95.146,prc_ppi_m,2015,PPI_2024A,0,2024-07-16
2021-04,FR,RO696,CP04,193.523,-0.683,8.82,195.792,F41,86.739,116.362,123.823,123.048,8.936,94.318,prc_hicp_manr,2020,HICP_2025C,0,2024-04-07
2022-11,HU,GR93,CP03,194.366,0.342,1.499,201.712,J61,88.432,118.06,122.797,123.431,3.031,95.242,prc_hicp_cow,2015,HICP_2024B,0,2025-06-29
2023-06,LV,EE803,CP02,195.414,1.331,2.667,200.006,C10,87.851,120.278,125.219,123.084,7.737,95.752,prc_hicp_midx,2020,HICP_2023A,0,2024-07-18
2024-01,MT,DK562,CP01,194.758,-0.55,2.651,192.115,C24,88.623,118.566,124.264,123.727,8.511,96.064,sts_inpp_m,2015,PPI_2025B,0,2024-11-15
2025-08,PT,FI93,CP12,195.446,0.281,10.995,192.34,C28,90.131,123.077,125.542,123.982,4.086,95.764,prc_ppi_m,2020,PPI_2024A,0,2024-12-01
2026-03,SI,PT7,CP11,195.985,-0.359,-1.602,203.096,E36,89.449,122.356,124.316,123.787,8.863,96.116,prc_hicp_manr,2015,HICP_2025C,0,2025-05-24
2018-10,AT,BE95,CP10,197.071,0.865,4.293,199.262,H49,90.795,121.417,127.738,125.021,8.243,96.066,prc_hicp_cow,2020,HICP_2024B,0,2025-04-29
2019-05,HR,AT88,CP09,197.524,0.248,10.784,195.143,M69,90.032,123.119,127.625,125.262,6.936,96.933,prc_hicp_midx,2015,HICP_2023A,0,2024-11-08
2020-12,DK,AT351,CP08,197.211,1.203,8.725,204.328,C20,90.928,126.493,128.662,125.275,2.129,97.269,sts_inpp_m,2020,PPI_2025B,0,2024-08-22
2021-07,FR,SI36,CP07,198.023,0.769,-1.746,198.429,C27,92.622,124.899,126.971,126.116,1.215,97.829,prc_ppi_m,2015,PPI_2024A,0,2024-03-23
2022-02,HU,LV671,CP06,198.061,0.77,7.129,194.17,D35,92.338,125.338,127.778,126.277,7.725,98.377,prc_hicp_manr,2020,HICP_2025C,0,2024-02-09
2023-09,LV,LT59,CP05,198.231,-0.725,7.179,200.04,F41,93.973,126.854,131.035,125.973,0.376,97.582,prc_hicp_cow,2015,HICP_2024B,0,2024-10-20
2024-04,MT,LV21,CP04,199.162,0.005,-1.83,203.1,J61,93.399,129.97,130.317,127.312,5.835,99.184,prc_hicp_midx,2020,HICP_2023A,0,2024-06-20
2025-11,PT,BG774,CP03,199.362,-0.932,6.003,196.578,C10,94.929,130.555,131.579,127.561,3.941,98.797,sts_inpp_m,2015,PPI_2025B,0,2024-05-08
2026-06,SI,AT243,CP02,199.29,0.153,8.159,202.142,C24,94.301,128.559,130.894,127.19,5.062,98.478,prc_ppi_m,2020,PPI_2024A,0,2025-09-08
2018-01,AT,SK30,CP01,200.208,0.981,3.254,199.873,C28,95.509,129.943,131.213,127.513,1.316,98.836,prc_hicp_manr,2015,HICP_2025C,0,2024-10-21
2019-08,HR,IE72,CP12,200.112,-0.651,8.109,204.777,E36,96.668,133.877,131.866,127.757,5.323,99.532,prc_hicp_cow,2020,HICP_2024B,0,2024-11-02
2020-03,DK,HU54,CP11,201.001,1.476,2.085,203.737,H49,96.1,131.011,132.776,128.414,6.38,100.507,prc_hicp_midx,2015,HICP_2023A,1,2025-09-13
2021-10,FR,EE67,CP10,201.595,-0.397,9.699,209.08,M69,96.45,132.313,134.823,129.207,3.738,100.16,sts_inpp_m,2020,PPI_2025B,0,2024-10-30
2022-05,HU,SK624,CP09,201.883,-0.631,8.055,209.862,C20,96.787,133.119,136.277,129.04,8.317,100.859,prc_ppi_m,2015,PPI_2024A,0,2025-04-04
2023-12,LV,CZ493,CP08,201.625,-0.177,0.072,208.909,C27,97.454,136.646,135.39,129.048,9.005,101.129,prc_hicp_manr,2020,HICP_2025C,0,2024-11-28
2024-07,MT,CY956,CP07,202.956,1.371,4.212,210.609,D35,99.376,136.591,135.04,130.042,9.3,101.157,prc_hicp_cow,2015,HICP_2024B,0,2024-10-07
2025-02,PT,BG362,CP06,203.177,1.591,7.967,205.061,F41,98.601,139.221,137.369,129.76,3.738,101.036,prc_hicp_midx,2020,HICP_2023A,0,2024-03-13
2026-09,SI,NL90,CP05,203.84,-0.567,1.013,208.239,J61,99.745,139.76,136.732,130.794,8.596,102.09,sts_inpp_m,2015,PPI_2025B,0,2024-07-08
2018-04,AT,ES52,CP04,203.264,0.363,0.279,210.373,C10,100.766,140.723,137.87,130.887,6.518,101.499,prc_ppi_m,2020,PPI_2024A,0,2025-01-15
2019-11,HR,CY633,CP03,204.711,-0.571,3.337,204.83,C24,99.947,139.224,140.13,131.89,3.328,101.821,prc_hicp_manr,2015,HICP_2025C,0,2025-10-25
2020-06,DK,RO71,CP02,204.257,-0.215,-1.867,208.581,C28,101.995,140.89,138.888,131.206,3.802,103.03,prc_hicp_cow,2020,HICP_2024B,0,2025-11-18
2021-01,FR,IT468,CP01,85.784,0.996,0.272,87.734,E36,102.055,142.768,139.183,132.509,0.723,103.092,prc_hicp_midx,2015,HICP_2023A,0,2024-08-24
2022-08,HU,RO732,CP12,84.688,1.003,2.57,86.593,H49,102.101,143.311,139.523,132.256,2.978,102.743,sts_inpp_m,2020,PPI_2025B,0,2025-03-22
2023-03,LV,HR49,CP11,85.6,0.153,5.509,87.196,M69,102.987,142.75,140.115,132.693,2.365,103.949,prc_ppi_m,2015,PPI_2024A,0,2025-06-08
