env_water_sample_date,env_water_waterbody_id,env_water_watershed_huc12,env_water_sample_matrix_type,env_water_parameter_code,env_water_result_value,env_water_result_unit,env_water_detection_limit,env_water_exceedance_standard_flag,env_water_impaired_water_flag,env_water_source_tracking_marker,env_water_flow_cfs_at_sample,env_water_temperature_c_water,env_water_ph_value,env_water_dissolved_oxygen_mg_l,env_water_turbidity_ntu,env_water_nitrate_mg_l,env_water_lead_ppb,env_water_algal_bloom_risk_index,env_water_sampling_program_code
2016-05-16,WB000000137,000000000137,SURFACE_WATER,PH,78.5156,NTU,1.0114,0,0,NONE,243331.516,15.78,9.15,13.104,104.041,8.4813,24.682,0.1507,STATE
2016-05-17,WB000000138,000000000138,SURFACE_WATER,PHOSPHATE,498.5228,PH_UNITS,1.9626,1,0,NONE,147917.668,19.1,6.65,0.746,115.703,11.5732,21.064,0.576,TRIBAL
2016-05-18,WB000000139,000000000139,SURFACE_WATER,ARSENIC,417.9117,MPN_100ML,0.0604,0,0,ANIMAL,189915.9,25.25,7.75,9.98,64.834,20.6095,66.388,0.5983,CITIZEN_SCIENCE
2016-05-19,WB000000140,000000000140,EFFLUENT,ARSENIC,228.4113,MPN_100ML,2.5078,0,0,ANIMAL,34995.469,19.72,9.13,12.069,634.751,1.8112,172.812,0.1411,USGS
2016-05-20,WB000000141,000000000141,DRINKING_WATER,E_COLI,257.4524,MPN_100ML,2.7803,0,0,HUMAN,100499.951,5.41,9.01,6.236,253.37,4.6662,178.211,0.4486,STATE
2016-05-21,WB000000142,000000000142,SURFACE_WATER,PHOSPHATE,431.6886,MPN_100ML,3.1581,1,0,ANIMAL,125778.304,-0.75,7.78,4.918,749.627,4.5626,21.394,0.4797,EPA
2016-05-22,WB000000143,000000000143,SURFACE_WATER,LEAD,123.0067,MPN_100ML,1.6518,1,0,NONE,7577.239,3.49,7.43,8.535,85.068,9.3887,60.798,0.8755,LOCAL
2016-05-23,WB000000144,000000000144,SURFACE_WATER,DO,99.1917,NTU,1.7813,0,0,AGRICULTURAL,206391.382,27.66,6.41,12.64,230.537,13.4287,19.558,0.8621,STATE
2016-05-24,WB000000145,000000000145,SURFACE_WATER,NITRATE,234.2289,UG_L,0.9748,0,0,NONE,158277.537,10.63,6.53,4.299,748.056,2.8158,159.544,0.3493,EPA
2016-05-25,WB000000146,000000000146,SURFACE_WATER,E_COLI,323.9496,UG_L,1.5264,0,1,HUMAN,208965.75,0.86,6.2,11.514,193.232,17.8395,4.371,0.2634,USGS
2016-05-26,WB000000147,000000000147,GROUNDWATER,PHOSPHATE,6.24,UG_L,0.612,0,0,NONE,55411.804,12.19,7.29,4.892,380.376,8.2089,129.909,0.818,STATE
2016-05-27,WB000000148,000000000148,EFFLUENT,PH,157.9247,PCI_L,4.9882,0,0,ANIMAL,241259.796,26.3,8.49,4.611,423.878,23.926,182.868,0.7234,EPA
2016-05-28,WB000000149,000000000149,SEDIMENT,TURBIDITY,464.2289,PCI_L,1.2726,0,0,NONE,202903.888,25.62,9.19,6.936,200.306,0.7176,87.496,0.8776,EPA
2016-05-29,WB000000150,000000000150,SURFACE_WATER,DO,76.2207,PH_UNITS,1.813,0,1,HUMAN,140131.554,7.75,8.86,8.166,166.933,12.9326,103.76,0.2158,STATE
2016-05-30,WB000000151,000000000151,DRINKING_WATER,PH,432.7725,MPN_100ML,0.2817,1,0,NONE,50569.815,15.33,6.89,9.131,318.194,15.5725,180.949,0.4211,TRIBAL
2016-05-31,WB000000152,000000000152,SURFACE_WATER,DO,448.7596,UG_L,3.8582,0,1,HUMAN,72776.796,0.93,7.54,4.674,335.105,22.4919,156.684,0.2007,CITIZEN_SCIENCE
2016-06-01,WB000000153,000000000153,GROUNDWATER,LEAD,385.5887,PCI_L,3.2816,0,0,AGRICULTURAL,24113.381,12.49,9.2,13.387,643.479,1.8563,132.135,0.3595,LOCAL
2016-06-02,WB000000154,000000000154,GROUNDWATER,PH,157.0459,PH_UNITS,2.0971,1,1,ANIMAL,127505.514,5.58,8.12,13.583,114.569,8.1192,55.058,0.3656,LOCAL
2016-06-03,WB000000155,000000000155,SURFACE_WATER,PH,411.4569,PCI_L,1.3517,0,0,NONE,27334.096,7.96,8.86,3.658,429.407,6.9762,29.298,0.4215,STATE
2016-06-04,WB000000156,000000000156,SURFACE_WATER,TURBIDITY,26.0706,UG_L,3.419,0,0,HUMAN,62272.3,30.13,8.92,2.524,606.586,2.11,18.657,0.9812,LOCAL
2016-06-05,WB000000157,000000000157,SURFACE_WATER,PHOSPHATE,96.4178,MG_L,3.4524,0,0,AGRICULTURAL,222839.905,26.54,8.15,7.773,673.399,15.3074,6.471,0.349,STATE
2016-06-06,WB000000158,000000000158,EFFLUENT,PH,290.7483,MG_L,2.0086,0,1,ANIMAL,180217.339,24.9,8.48,9.946,434.431,17.0618,55.421,0.6775,USGS
2016-06-07,WB000000159,000000000159,SURFACE_WATER,PHOSPHATE,243.6108,PH_UNITS,4.1896,0,0,ANIMAL,35608.281,1.39,7.9,9.893,359.577,11.3104,2.131,0.6975,TRIBAL
2016-06-08,WB000000160,000000000160,SEDIMENT,PFAS,376.7646,PH_UNITS,0.8708,0,0,AGRICULTURAL,129461.357,21.12,7.75,12.853,44.573,13.0174,134.073,0.3402,CITIZEN_SCIENCE
2016-06-09,WB000000161,000000000161,DRINKING_WATER,TURBIDITY,210.9822,PH_UNITS,3.2806,0,1,NONE,51907.416,31.11,8.07,1.838,498.624,10.3634,158.402,0.8599,USGS
2016-06-10,WB000000162,000000000162,EFFLUENT,LEAD,416.7004,NTU,0.5803,0,0,HUMAN,76793.031,31.77,8.89,7.943,402.787,22.1412,193.484,0.0235,STATE
2016-06-11,WB000000163,000000000163,SEDIMENT,NITRATE,239.0169,MPN_100ML,4.3722,0,0,NONE,218904.361,20.96,8.38,1.896,512.845,19.6311,57.15,0.5711,EPA
2016-06-12,WB000000164,000000000164,SURFACE_WATER,PHOSPHATE,83.7391,NTU,4.2142,0,0,NONE,25486.741,22.12,7.91,8.375,101.573,9.6641,95.984,0.4103,TRIBAL
2016-06-13,WB000000165,000000000165,SURFACE_WATER,PH,273.0128,UG_L,2.6185,0,1,NONE,184487.667,22.88,9.04,10.366,390.686,24.1476,105.365,0.692,CITIZEN_SCIENCE
2016-06-14,WB000000166,000000000166,DRINKING_WATER,NITRATE,242.6997,PCI_L,1.0642,0,0,NONE,189944.566,32.45,5.71,10.461,199.317,5.6038,3.415,0.7914,EPA
2016-06-15,WB000000167,000000000167,GROUNDWATER,PH,5.445,MG_L,0.1825,1,0,NONE,6510.018,24.29,5.97,2.305,555.728,8.9809,150.904,0.6711,EPA
2016-06-16,WB000000168,000000000168,SURFACE_WATER,LEAD,424.323,NTU,0.7988,0,1,NONE,204166.912,15.52,7.47,12.623,460.886,23.9592,89.559,0.2757,CITIZEN_SCIENCE
2016-06-17,WB000000169,000000000169,SURFACE_WATER,DO,206.7981,PCI_L,2.2445,0,0,AGRICULTURAL,161067.345,33.46,6.21,9.142,765.865,5.4261,66.247,0.4476,EPA
2016-06-18,WB000000170,000000000170,SURFACE_WATER,ARSENIC,174.4326,UG_L,2.3797,0,1,NONE,87874.147,18.62,7.3,0.261,281.899,8.4538,130.555,0.4696,LOCAL
2016-06-19,WB000000171,000000000171,SURFACE_WATER,NITRATE,429.1572,PPB,1.1458,0,0,HUMAN,75268.062,3.61,7.61,0.599,120.128,13.8045,19.593,0.4261,USGS
2016-06-20,WB000000172,000000000172,SURFACE_WATER,ARSENIC,101.1412,NTU,2.4403,0,1,NONE,241386.386,2.19,5.83,6.355,7.87,15.0525,198.105,0.2319,USGS
2016-06-21,WB000000173,000000000173,GROUNDWATER,CHLORIDE,176.1864,MPN_100ML,4.6858,0,0,NONE,211865.824,27.97,8.15,5.003,574.183,16.1057,166.647,0.3836,LOCAL
2016-06-22,WB000000174,000000000174,SURFACE_WATER,NITRATE,26.1534,UG_L,0.8023,0,1,NONE,8712.888,30.97,8.04,5.32,515.132,9.8356,44.128,0.5668,TRIBAL
2016-06-23,WB000000175,000000000175,SURFACE_WATER,E_COLI,485.5634,NTU,4.2594,0,0,HUMAN,177570.537,0.41,6.05,6.902,351.765,10.7861,181.097,0.4422,LOCAL
2016-06-24,WB000000176,000000000176,SURFACE_WATER,ARSENIC,50.0567,PPB,3.9826,1,0,INDUSTRIAL,117763.05,2.31,5.67,11.964,719.851,7.6654,187.23,0.4763,LOCAL
2016-06-25,WB000000177,000000000177,EFFLUENT,PFAS,387.4149,PPB,4.3484,0,0,ANIMAL,70411.973,24.97,7.91,7.262,472.589,21.0721,199.685,0.8268,TRIBAL
2016-06-26,WB000000178,000000000178,SURFACE_WATER,CHLORIDE,57.4309,UG_L,4.0979,0,0,NONE,42889.238,19.94,5.78,4.596,565.201,8.369,141.558,0.8089,LOCAL
2016-06-27,WB000000179,000000000179,SURFACE_WATER,PFAS,40.4864,NTU,2.9165,0,0,NONE,176046.314,4.38,6.32,7.844,223.926,3.4162,154.024,0.5465,USGS
2016-06-28,WB000000180,000000000180,SURFACE_WATER,DO,145.3218,PPB,4.5433,0,0,NONE,150789.969,17.22,5.83,1.776,661.872,24.5159,68.596,0.9312,USGS
2016-06-29,WB000000181,000000000181,DRINKING_WATER,CHLORIDE,481.3418,MPN_100ML,3.3215,0,0,ANIMAL,168006.913,28.17,7.15,7.454,359.048,7.6555,23.136,0.4059,STATE
2016-06-30,WB000000182,000000000182,SURFACE_WATER,PHOSPHATE,31.2417,MPN_100ML,1.8253,0,0,HUMAN,186284.425,14.21,5.62,7.73,271.074,17.9171,18.82,0.5867,LOCAL
2016-07-01,WB000000183,000000000183,GROUNDWATER,CHLORIDE,340.0041,UG_L,2.1633,0,0,ANIMAL,189837.319,9.61,6.42,11.549,686.237,9.7662,89.472,0.6706,USGS
2016-07-02,WB000000184,000000000184,DRINKING_WATER,ARSENIC,11.6963,PPB,3.0813,0,0,NONE,219411.371,-0.7,7.52,13.11,34.937,2.6881,138.989,0.1345,CITIZEN_SCIENCE
2016-07-03,WB000000185,000000000185,SURFACE_WATER,E_COLI,118.7178,PH_UNITS,4.6707,0,0,NONE,102140.173,18.21,7.42,1.866,566.921,1.8684,5.035,0.7283,STATE
2016-07-04,WB000000186,000000000186,SURFACE_WATER,PHOSPHATE,13.9068,MPN_100ML,0.2701,0,0,AGRICULTURAL,35375.594,20.02,7.76,4.705,664.968,14.6633,122.328,0.5784,CITIZEN_SCIENCE
2016-07-05,WB000000187,000000000187,SURFACE_WATER,ARSENIC,106.8235,PH_UNITS,1.0816,0,1,INDUSTRIAL,193742.232,29.33,5.53,1.179,603.666,1.3404,150.423,0.0658,STATE
2016-07-06,WB000000188,000000000188,GROUNDWATER,PHOSPHATE,425.4744,MPN_100ML,3.8034,0,1,HUMAN,192226.148,2.21,6.5,8.867,726.775,1.2984,92.788,0.9164,TRIBAL
2016-07-07,WB000000189,000000000189,GROUNDWATER,LEAD,6.6692,PPB,1.6435,0,0,NONE,111589.101,14.3,7.35,12.399,103.417,18.1735,147.522,0.3216,LOCAL
2016-07-08,WB000000190,000000000190,SURFACE_WATER,PFAS,454.037,MG_L,0.4367,0,0,NONE,232618.537,1.47,8.94,12.233,87.114,21.5787,188.649,0.6207,TRIBAL
2016-07-09,WB000000191,000000000191,SURFACE_WATER,PHOSPHATE,383.8675,PH_UNITS,3.9505,1,0,NONE,14929.596,11.24,7.29,2.422,569.919,6.3464,75.265,0.6283,USGS
2016-07-10,WB000000192,000000000192,EFFLUENT,PFAS,307.5844,PH_UNITS,3.4717,0,0,HUMAN,107352.184,20.97,8.56,9.426,17.353,9.3117,181.865,0.3817,LOCAL
2016-07-11,WB000000193,000000000193,SURFACE_WATER,DO,487.1783,NTU,1.018,0,1,NONE,85916.161,8.7,7.76,1.874,557.966,12.3159,59.102,0.3999,LOCAL
2016-07-12,WB000000194,000000000194,GROUNDWATER,E_COLI,170.6402,UG_L,2.6454,1,0,NONE,83712.874,4.98,8.68,13.183,652.983,21.7529,36.305,0.4399,CITIZEN_SCIENCE
2016-07-13,WB000000195,000000000195,SURFACE_WATER,NITRATE,124.4176,PH_UNITS,2.8393,0,0,NONE,44386.301,11.71,6.32,9.574,87.967,13.2961,69.603,0.9644,USGS
2016-07-14,WB000000196,000000000196,SURFACE_WATER,LEAD,95.1068,NTU,1.7715,0,1,ANIMAL,156773.589,11.03,9.04,10.562,293.678,6.0651,166.68,0.7723,STATE
2016-07-15,WB000000197,000000000197,SURFACE_WATER,PH,468.99,PH_UNITS,2.3102,0,1,HUMAN,23046.201,2.56,6.76,4.821,438.489,23.5369,109.288,0.8547,LOCAL
2016-07-16,WB000000198,000000000198,GROUNDWATER,TURBIDITY,114.3051,NTU,3.532,1,1,INDUSTRIAL,158176.13,20.88,8.29,6.174,526.979,24.6997,2.381,0.6847,EPA
2016-07-17,WB000000199,000000000199,EFFLUENT,ARSENIC,242.4965,UG_L,0.1743,0,0,NONE,219700.917,8.61,9.09,10.104,671.4,0.3368,105.344,0.681,TRIBAL
2016-07-18,WB000000200,000000000200,EFFLUENT,E_COLI,394.9605,MG_L,4.1338,0,0,NONE,13378.047,8.89,7.32,13.807,572.289,20.1169,62.549,0.79,LOCAL
2016-07-19,WB000000201,000000000201,SURFACE_WATER,E_COLI,448.5357,UG_L,2.1741,0,0,HUMAN,8882.986,7.07,7.54,3.994,269.323,22.0217,115.378,0.9319,EPA
2016-07-20,WB000000202,000000000202,SURFACE_WATER,CHLORIDE,68.0781,PH_UNITS,4.6821,0,0,NONE,16416.705,5.65,7.86,9.717,450.807,6.6042,106.448,0.8622,USGS
2016-07-21,WB000000203,000000000203,SURFACE_WATER,NITRATE,86.9012,PCI_L,2.5638,0,0,NONE,238215.231,25.27,6.05,0.345,115.875,15.6121,49.405,0.0082,EPA
2016-07-22,WB000000204,000000000204,EFFLUENT,PH,125.3056,MPN_100ML,1.9574,0,1,NONE,55322.438,25.97,7.26,5.174,295.46,6.9543,33.56,0.9132,CITIZEN_SCIENCE
2016-07-23,WB000000205,000000000205,SURFACE_WATER,NITRATE,392.713,MG_L,2.7805,0,0,NONE,35477.358,16.44,7.73,8.433,245.276,0.5797,95.562,0.1878,EPA
2016-07-24,WB000000206,000000000206,SEDIMENT,PHOSPHATE,95.1209,MG_L,2.5369,0,0,NONE,86102.73,8.57,7.43,10.813,386.362,13.6817,123.023,0.2839,EPA
2016-07-25,WB000000207,000000000207,SURFACE_WATER,PH,414.5428,NTU,1.1609,0,0,NONE,92615.648,12.12,6.26,12.459,206.016,7.9291,89.518,0.2948,USGS
2016-07-26,WB000000208,000000000208,SURFACE_WATER,LEAD,487.9526,PCI_L,0.8188,0,0,NONE,198986.609,33.87,8.07,6.102,462.868,9.0764,131.625,0.6307,TRIBAL
2016-07-27,WB000000209,000000000209,DRINKING_WATER,PFAS,71.4493,MG_L,0.2708,0,0,NONE,72726.586,0.7,8.73,1.36,74.288,12.4506,10.283,0.8444,USGS
2016-07-28,WB000000210,000000000210,SURFACE_WATER,PH,264.479,PH_UNITS,0.5235,0,0,NONE,126237.135,5.5,5.78,1.907,414.491,13.2281,80.582,0.2669,CITIZEN_SCIENCE
2016-07-29,WB000000211,000000000211,GROUNDWATER,LEAD,46.1936,MG_L,2.4608,0,1,NONE,162099.768,33.04,6.47,12.906,256.777,16.9726,115.469,0.9461,STATE
2016-07-30,WB000000212,000000000212,SURFACE_WATER,E_COLI,101.5259,NTU,2.2551,0,0,NONE,114911.751,4.97,6.49,0.813,23.566,24.1864,11.785,0.4182,STATE
2016-07-31,WB000000213,000000000213,DRINKING_WATER,PHOSPHATE,403.6161,PPB,1.6673,0,0,NONE,130268.738,12.44,7.13,8.889,790.125,9.5003,54.714,0.6555,EPA
2016-08-01,WB000000214,000000000214,SURFACE_WATER,ARSENIC,234.9545,PCI_L,2.8967,0,0,NONE,234082.856,18.67,6.18,0.193,716.094,2.333,73.169,0.7098,EPA
2016-08-02,WB000000215,000000000215,GROUNDWATER,DO,476.9751,PCI_L,2.699,0,0,NONE,220790.399,33.63,7.69,2.548,671.974,16.1808,153.443,0.1527,USGS
2016-08-03,WB000000216,000000000216,SURFACE_WATER,E_COLI,85.4653,PH_UNITS,2.8408,0,0,NONE,80836.778,8.27,7.76,5.842,503.087,2.3042,36.813,0.0295,STATE
2016-08-04,WB000000217,000000000217,SURFACE_WATER,NITRATE,14.5947,PH_UNITS,0.6234,0,0,NONE,189803.737,18.86,8.73,9.52,496.817,19.202,5.778,0.9583,STATE
2016-08-05,WB000000218,000000000218,SURFACE_WATER,CHLORIDE,95.3588,NTU,3.3807,0,1,HUMAN,249621.449,28.61,6.79,6.781,49.556,5.0345,28.596,0.2642,LOCAL
2016-08-06,WB000000219,000000000219,GROUNDWATER,CHLORIDE,184.3794,UG_L,2.8903,0,0,NONE,167082.467,34.33,8.45,0.681,795.751,17.7431,158.544,0.1418,CITIZEN_SCIENCE
2016-08-07,WB000000220,000000000220,SURFACE_WATER,LEAD,9.3203,NTU,4.8897,0,1,INDUSTRIAL,33095.568,11.62,8.0,10.401,354.036,7.4691,40.945,0.3056,STATE
2016-08-08,WB000000221,000000000221,SURFACE_WATER,E_COLI,239.1466,NTU,2.7811,0,1,NONE,55900.375,15.29,6.99,11.123,785.983,18.7599,74.426,0.3988,EPA
2016-08-09,WB000000222,000000000222,DRINKING_WATER,ARSENIC,47.0774,UG_L,3.843,0,1,NONE,68165.698,-0.79,8.26,11.783,464.23,5.0158,193.461,0.1056,STATE
2016-08-10,WB000000223,000000000223,SEDIMENT,DO,140.1098,MG_L,3.9745,0,1,AGRICULTURAL,15477.341,12.6,9.19,13.044,685.586,6.4405,41.547,0.0004,TRIBAL
2016-08-11,WB000000224,000000000224,SURFACE_WATER,PH,217.4319,MPN_100ML,0.4068,1,0,ANIMAL,940.455,17.58,6.96,10.274,118.369,6.8367,14.657,0.4355,STATE
2016-08-12,WB000000225,000000000225,SURFACE_WATER,LEAD,479.0599,PCI_L,1.2229,1,0,NONE,49.231,6.3,6.61,10.801,600.951,22.3449,139.799,0.3574,USGS
2016-08-13,WB000000226,000000000226,SURFACE_WATER,CHLORIDE,295.6241,PH_UNITS,0.4433,1,0,NONE,90603.969,4.07,8.16,0.13,427.962,24.263,12.45,0.7765,EPA
2016-08-14,WB000000227,000000000227,EFFLUENT,E_COLI,307.9508,NTU,2.265,0,1,NONE,185224.067,31.47,8.47,6.95,354.136,19.0216,111.434,0.1935,EPA
2016-08-15,WB000000228,000000000228,SURFACE_WATER,PHOSPHATE,57.9966,PPB,1.0605,1,1,NONE,142925.347,32.12,6.49,9.941,235.332,23.8102,58.929,0.5469,EPA
2016-08-16,WB000000229,000000000229,SURFACE_WATER,PH,254.9198,PCI_L,3.8551,1,0,NONE,22779.356,1.76,7.68,9.521,58.47,2.3079,112.336,0.7636,STATE
2016-08-17,WB000000230,000000000230,GROUNDWATER,ARSENIC,488.501,PCI_L,0.2001,1,0,ANIMAL,47327.958,1.26,8.36,0.737,52.543,4.3516,198.677,0.5866,STATE
2016-08-18,WB000000231,000000000231,GROUNDWATER,NITRATE,353.5099,PH_UNITS,1.2785,0,1,HUMAN,227385.641,20.12,9.17,2.992,242.254,15.4192,56.493,0.5425,EPA
2016-08-19,WB000000232,000000000232,SURFACE_WATER,NITRATE,34.2313,PH_UNITS,4.8069,1,0,NONE,155696.227,1.68,8.09,11.4,342.276,19.5227,91.967,0.463,STATE
2016-08-20,WB000000233,000000000233,SURFACE_WATER,PHOSPHATE,118.0127,MPN_100ML,2.1256,0,0,ANIMAL,99528.578,0.66,5.58,3.709,26.81,1.7354,65.891,0.0491,LOCAL
2016-08-21,WB000000234,000000000234,SURFACE_WATER,DO,453.2099,MPN_100ML,2.8112,1,0,NONE,148380.35,25.41,9.46,2.775,432.531,4.6054,157.446,0.783,USGS
2016-08-22,WB000000235,000000000235,DRINKING_WATER,CHLORIDE,339.426,PH_UNITS,1.6647,0,0,HUMAN,154152.175,20.5,8.01,0.042,223.338,3.3443,167.463,0.5335,EPA
2016-08-23,WB000000236,000000000236,SURFACE_WATER,LEAD,260.9284,PPB,3.8661,0,1,NONE,934.316,1.72,5.9,13.418,76.673,21.6058,67.715,0.5091,EPA
2016-08-24,WB000000237,000000000237,GROUNDWATER,PFAS,213.2835,MG_L,0.9769,0,0,HUMAN,168046.012,32.51,7.36,0.427,489.956,20.6511,34.401,0.2557,EPA
2016-08-25,WB000000238,000000000238,GROUNDWATER,LEAD,158.4756,MG_L,1.8609,1,1,INDUSTRIAL,136288.335,25.18,8.77,6.403,189.202,19.9644,145.836,0.074,STATE
2016-08-26,WB000000239,000000000239,SURFACE_WATER,PHOSPHATE,153.9048,PCI_L,1.4089,0,0,NONE,135407.53,10.54,7.34,6.512,657.493,21.6611,58.264,0.5479,CITIZEN_SCIENCE
2016-08-27,WB000000240,000000000240,DRINKING_WATER,PHOSPHATE,55.1568,MPN_100ML,3.113,0,0,HUMAN,126041.937,-0.73,8.61,2.952,123.07,17.8694,16.339,0.643,EPA
2016-08-28,WB000000241,000000000241,SEDIMENT,NITRATE,231.2854,NTU,4.1899,0,0,NONE,69468.139,31.55,8.64,1.757,197.302,18.3413,43.227,0.4483,EPA
2016-08-29,WB000000242,000000000242,SURFACE_WATER,TURBIDITY,244.2683,UG_L,3.4644,0,1,HUMAN,115274.987,34.78,7.89,11.712,395.639,24.1146,152.265,0.134,USGS
2016-08-30,WB000000243,000000000243,SURFACE_WATER,NITRATE,423.572,UG_L,3.5857,0,0,INDUSTRIAL,204673.565,21.33,8.45,4.052,387.041,14.635,8.931,0.4898,LOCAL
2016-08-31,WB000000244,000000000244,SURFACE_WATER,PFAS,66.3117,PCI_L,3.9573,0,1,NONE,123651.277,23.95,8.06,5.106,582.652,1.7261,183.189,0.0292,EPA
2016-09-01,WB000000245,000000000245,GROUNDWATER,PHOSPHATE,145.3259,PH_UNITS,4.2555,1,0,ANIMAL,122098.09,4.29,8.76,4.893,364.173,5.2955,106.963,0.2178,TRIBAL
2016-09-02,WB000000246,000000000246,DRINKING_WATER,CHLORIDE,54.9699,PCI_L,0.9025,1,0,NONE,16934.576,20.19,7.29,11.276,67.03,0.1359,63.77,0.4159,TRIBAL
2016-09-03,WB000000247,000000000247,SURFACE_WATER,TURBIDITY,122.401,MG_L,0.4926,1,0,NONE,175763.96,29.32,7.6,12.683,405.856,13.3982,12.609,0.7169,LOCAL
2016-09-04,WB000000248,000000000248,DRINKING_WATER,CHLORIDE,376.3786,NTU,3.0525,0,0,AGRICULTURAL,213531.234,29.86,9.19,2.552,791.217,6.8251,44.74,0.0843,TRIBAL
2016-09-05,WB000000249,000000000249,SURFACE_WATER,ARSENIC,89.5054,PH_UNITS,0.1208,0,1,ANIMAL,69562.688,17.65,6.04,3.608,489.914,19.8159,157.296,0.5582,CITIZEN_SCIENCE
2016-09-06,WB000000250,000000000250,SEDIMENT,PHOSPHATE,86.8621,PCI_L,0.4589,0,1,HUMAN,12663.483,19.78,9.45,1.198,340.283,0.7029,76.377,0.8734,STATE
2016-09-07,WB000000251,000000000251,GROUNDWATER,PH,124.0049,PCI_L,2.8867,0,0,NONE,162136.365,19.84,8.85,10.522,521.107,19.2147,7.587,0.697,LOCAL
2016-09-08,WB000000252,000000000252,SURFACE_WATER,LEAD,124.708,PCI_L,0.4039,0,0,AGRICULTURAL,34404.97,7.64,7.69,12.154,99.943,3.7432,87.404,0.0812,STATE
2016-09-09,WB000000253,000000000253,GROUNDWATER,PH,266.4811,UG_L,1.6454,0,1,NONE,103985.956,0.46,8.44,3.499,690.681,21.0599,110.161,0.4876,STATE
2016-09-10,WB000000254,000000000254,SURFACE_WATER,PFAS,385.8085,NTU,4.3202,0,1,NONE,194681.552,33.12,9.45,8.725,641.322,7.1219,97.944,0.7551,STATE
2016-09-11,WB000000255,000000000255,SURFACE_WATER,LEAD,223.5967,MPN_100ML,2.742,0,0,NONE,183106.084,23.3,6.67,6.207,157.196,7.9665,115.489,0.4769,USGS
2016-09-12,WB000000256,000000000256,SURFACE_WATER,PHOSPHATE,43.7167,NTU,2.2561,0,1,HUMAN,107897.864,21.42,6.99,1.988,484.425,17.4023,132.734,0.4009,TRIBAL
2016-09-13,WB000000257,000000000257,SEDIMENT,E_COLI,182.9444,UG_L,2.8374,0,0,NONE,195958.524,23.68,7.83,2.611,320.709,18.6628,184.933,0.9047,LOCAL
2016-09-14,WB000000258,000000000258,SURFACE_WATER,TURBIDITY,434.3124,MPN_100ML,1.7379,0,0,HUMAN,31256.292,20.18,9.02,8.608,728.724,23.7164,45.739,0.6941,USGS
2016-09-15,WB000000259,000000000259,SURFACE_WATER,PHOSPHATE,30.3859,PH_UNITS,3.7277,1,0,NONE,101408.799,-0.45,6.93,13.128,172.364,7.0039,47.129,0.4752,STATE
2016-09-16,WB000000260,000000000260,SURFACE_WATER,PH,102.9313,UG_L,3.9251,0,0,ANIMAL,234903.051,24.14,7.54,13.351,64.6,18.5277,163.865,0.5313,LOCAL
2016-09-17,WB000000261,000000000261,SURFACE_WATER,E_COLI,423.2302,PCI_L,1.305,1,0,NONE,217141.647,25.88,8.07,7.482,37.014,9.7236,22.403,0.2615,STATE
2016-09-18,WB000000262,000000000262,EFFLUENT,LEAD,224.442,PCI_L,3.0535,0,0,NONE,26741.62,8.15,5.93,10.542,653.888,22.5116,173.404,0.8724,USGS
2016-09-19,WB000000263,000000000263,DRINKING_WATER,PFAS,485.4843,MG_L,1.2966,0,0,NONE,204777.045,7.39,9.47,2.85,72.578,8.3172,44.301,0.581,USGS
2016-09-20,WB000000264,000000000264,GROUNDWATER,LEAD,457.7026,MPN_100ML,2.521,0,0,NONE,160174.49,0.32,8.66,10.821,219.687,21.4151,118.464,0.5864,STATE
2016-09-21,WB000000265,000000000265,SURFACE_WATER,E_COLI,463.8684,PCI_L,3.1668,0,0,INDUSTRIAL,135699.186,28.39,7.99,9.431,423.813,8.4754,82.453,0.5517,CITIZEN_SCIENCE
2016-09-22,WB000000266,000000000266,SURFACE_WATER,LEAD,456.6963,PCI_L,1.2545,0,0,NONE,185961.713,11.7,9.49,0.925,311.397,24.4635,43.349,0.4467,CITIZEN_SCIENCE
2016-09-23,WB000000267,000000000267,SURFACE_WATER,PFAS,460.9611,PPB,0.6744,0,1,NONE,247941.075,28.65,7.67,3.754,611.855,5.1625,11.506,0.1276,USGS
2016-09-24,WB000000268,000000000268,GROUNDWATER,LEAD,170.77,UG_L,4.4938,0,1,NONE,28974.083,29.99,6.1,4.141,704.561,3.5542,41.612,0.2942,EPA
2016-09-25,WB000000269,000000000269,GROUNDWATER,CHLORIDE,76.0187,NTU,1.2644,1,0,AGRICULTURAL,161291.043,2.61,8.06,6.577,468.706,24.4675,110.412,0.373,LOCAL
2016-09-26,WB000000270,000000000270,DRINKING_WATER,PH,4.0615,PCI_L,3.6582,0,1,NONE,38988.687,-0.1,7.62,8.206,551.141,15.3846,190.914,0.8743,CITIZEN_SCIENCE
2016-09-27,WB000000271,000000000271,GROUNDWATER,LEAD,483.3477,PPB,2.9157,0,1,NONE,11092.773,34.48,8.43,12.599,254.051,4.3183,141.377,0.3587,LOCAL
2016-09-28,WB000000272,000000000272,SEDIMENT,ARSENIC,150.6815,PCI_L,3.361,1,0,ANIMAL,65141.251,3.38,5.85,5.397,111.31,19.6281,58.199,0.4771,USGS
2016-09-29,WB000000273,000000000273,SURFACE_WATER,E_COLI,9.3491,PPB,1.1216,0,0,NONE,114914.15,34.71,6.54,1.149,601.115,22.604,195.59,0.1007,USGS
2016-09-30,WB000000274,000000000274,DRINKING_WATER,NITRATE,259.6026,NTU,4.1995,0,0,HUMAN,101577.433,5.42,9.08,10.571,566.515,14.4085,15.304,0.7347,LOCAL
