imm_border_encounter_date,imm_border_sector_code,imm_border_processing_facility_id,imm_border_encounter_type_code,imm_border_single_adult_flag,imm_border_family_unit_flag,imm_border_unaccompanied_child_flag,imm_border_country_of_origin_code,imm_border_repeat_encounter_flag,imm_border_prior_removal_flag,imm_border_credible_fear_claim_flag,imm_border_asylum_referral_flag,imm_border_expedited_removal_flag,imm_border_parole_granted_flag,imm_border_detention_length_days,imm_border_alternatives_to_detention_flag,imm_border_court_notice_issued_flag,imm_border_case_outcome_code,imm_border_resource_load_index,imm_border_policy_regime_code
2020-04-10,YUM,FAC0000193,INADMISSIBLE,1,1,0,BR,0,1,0,1,0,0,136,1,1,RELEASED,0.410492,POL_A
2020-04-11,YUM,FAC0000194,INADMISSIBLE,1,0,0,HN,1,0,1,1,1,0,21,0,1,REMOVED,0.516793,POL_B
2020-04-12,BBR,FAC0000195,APPREHENSION,1,1,0,CU,1,0,0,1,1,0,72,0,1,RETURNED,0.857194,POL_C
2020-04-13,HFD,FAC0000196,APPREHENSION,1,1,0,MX,0,0,0,1,0,0,107,0,0,RELEASED,0.203895,POL_A
2020-04-14,HFD,FAC0000197,TRANSFER,1,0,0,IN,1,0,1,0,1,0,128,0,0,ASYLEE_GRANTED,0.718596,POL_C
2020-04-15,HFD,FAC0000198,RESCUE,0,1,0,PE,1,0,0,0,0,0,107,0,1,PENDING,0.384597,POL_F
2020-04-16,TUC,FAC0000199,APPREHENSION,1,1,0,CU,0,0,1,1,1,0,30,0,1,TRANSFERRED,0.708398,POL_B
2020-04-17,LRT,FAC0000200,RESCUE,1,1,0,AF,0,0,0,0,1,0,36,0,0,VOLUNTARY_DEPARTURE,0.474699,POL_B
2020-04-18,RGV,FAC0000201,APPREHENSION,1,0,0,PE,0,0,0,1,1,0,47,0,1,TRANSFERRED,0.405,POL_B
2020-04-19,SPO,FAC0000202,TURNBACK,1,1,0,CN,0,0,0,0,0,0,51,1,0,RETURNED,0.436901,POL_D
2020-04-20,DLR,FAC0000203,INADMISSIBLE,0,1,1,CU,0,1,0,1,0,0,141,1,0,RETURNED,0.352702,POL_D
2020-04-21,SDG,FAC0000204,APPREHENSION,1,0,0,PE,1,0,1,0,0,0,105,0,0,RETURNED,0.922203,POL_F
2020-04-22,ELP,FAC0000205,APPREHENSION,1,1,0,EC,1,0,0,0,1,0,94,0,0,VOLUNTARY_DEPARTURE,0.748704,POL_C
2020-04-23,DLR,FAC0000206,TURNBACK,1,0,0,GT,1,1,0,1,1,0,58,1,1,RELEASED,0.348905,POL_A
2020-04-24,BBR,FAC0000207,APPREHENSION,0,0,0,PE,0,0,0,0,1,0,59,1,0,REMOVED,0.247606,POL_C
2020-04-25,LRT,FAC0000208,INADMISSIBLE,1,0,0,AF,1,0,0,0,1,1,69,0,1,RELEASED,0.829307,POL_A
2020-04-26,SDG,FAC0000209,INADMISSIBLE,1,0,0,CM,0,0,0,0,1,1,130,1,1,RETURNED,0.282808,POL_A
2020-04-27,YUM,FAC0000210,TRANSFER,1,1,1,CO,0,0,0,0,1,0,44,0,1,REMOVED,0.007409,POL_E
2020-04-28,LRT,FAC0000211,APPREHENSION,1,1,0,RU,0,0,0,1,1,0,31,1,1,REMOVED,0.10361,POL_E
2020-04-29,YUM,FAC0000212,APPREHENSION,1,0,0,CN,0,0,1,0,1,1,81,0,1,REMOVED,0.592911,POL_A
2020-04-30,SDG,FAC0000213,TURNBACK,0,0,0,GT,0,0,0,1,1,1,169,0,0,REMOVED,0.906512,POL_A
2020-05-01,YUM,FAC0000214,TRANSFER,1,0,0,HT,0,0,0,0,0,1,9,0,1,REMOVED,0.812913,POL_A
2020-05-02,SDG,FAC0000215,APPREHENSION,1,0,0,GT,0,0,0,0,0,0,90,0,1,REMOVED,0.558714,POL_E
2020-05-03,YUM,FAC0000216,INADMISSIBLE,1,0,0,CO,0,0,0,0,0,0,141,1,1,PENDING,0.723115,POL_B
2020-05-04,TUC,FAC0000217,TURNBACK,1,0,1,HT,0,1,0,0,0,0,170,1,0,RETURNED,0.499516,POL_B
2020-05-05,RGV,FAC0000218,APPREHENSION,1,1,0,CN,0,0,1,0,0,1,99,1,1,RELEASED,0.239717,POL_E
2020-05-06,LRT,FAC0000219,APPREHENSION,0,1,1,UA,0,0,0,0,1,0,83,1,0,RETURNED,0.708018,POL_F
2020-05-07,ELP,FAC0000220,TRANSFER,0,0,0,UA,0,0,1,1,0,0,57,0,1,RELEASED,0.269519,POL_F
2020-05-08,RGV,FAC0000221,TRANSFER,1,0,0,DO,0,0,0,1,0,0,35,0,0,RETURNED,0.81252,POL_C
2020-05-09,LRT,FAC0000222,APPREHENSION,1,0,0,AF,0,0,0,1,1,1,21,0,0,TRANSFERRED,0.909221,POL_B
2020-05-10,YUM,FAC0000223,RESCUE,0,1,0,NI,0,0,0,0,0,0,40,0,0,ASYLEE_GRANTED,0.906322,POL_A
2020-05-11,YUM,FAC0000224,INADMISSIBLE,1,1,0,GT,0,0,0,0,0,0,165,1,1,TRANSFERRED,0.995623,POL_D
2020-05-12,LRT,FAC0000225,APPREHENSION,1,0,0,DO,1,0,1,0,1,1,69,1,0,VOLUNTARY_DEPARTURE,0.140624,POL_A
2020-05-13,TUC,FAC0000226,INADMISSIBLE,0,0,0,BR,1,1,1,0,0,0,30,1,1,RELEASED,0.363825,POL_C
2020-05-14,SPO,FAC0000227,APPREHENSION,1,1,0,HN,0,0,1,0,1,0,146,1,1,REMOVED,0.921726,POL_D
2020-05-15,SDG,FAC0000228,TURNBACK,1,0,0,RU,0,1,0,0,1,0,78,0,1,RELEASED,0.979427,POL_A
2020-05-16,BBR,FAC0000229,APPREHENSION,1,1,0,EC,0,0,0,0,1,0,7,1,0,RETURNED,0.097828,POL_A
2020-05-17,TUC,FAC0000230,TURNBACK,0,0,0,CU,0,0,0,0,0,0,120,1,1,RETURNED,0.219429,POL_E
2020-05-18,RGV,FAC0000231,INADMISSIBLE,1,0,0,PE,0,0,0,1,0,0,34,0,0,VOLUNTARY_DEPARTURE,0.24983,POL_B
2020-05-19,LRT,FAC0000232,APPREHENSION,1,0,0,DO,0,0,1,0,1,0,148,1,1,TRANSFERRED,0.853931,POL_B
2020-05-20,RGV,FAC0000233,APPREHENSION,1,0,0,DO,0,1,1,0,0,0,166,1,1,PENDING,0.397432,POL_B
2020-05-21,TUC,FAC0000234,APPREHENSION,1,0,1,TR,0,1,0,0,1,0,32,0,1,REMOVED,0.172733,POL_E
2020-05-22,SDG,FAC0000235,APPREHENSION,0,1,0,VE,1,0,0,0,1,0,92,1,0,RELEASED,0.303834,POL_A
2020-05-23,RGV,FAC0000236,INADMISSIBLE,1,0,0,CN,0,0,0,1,0,1,68,0,1,REMOVED,0.163135,POL_C
2020-05-24,SDG,FAC0000237,TURNBACK,1,0,0,GT,1,1,0,1,1,0,173,1,0,RELEASED,0.228136,POL_E
2020-05-25,BBR,FAC0000238,INADMISSIBLE,1,1,0,EC,0,0,0,1,0,0,100,1,1,REMOVED,0.983637,POL_B
2020-05-26,TUC,FAC0000239,APPREHENSION,1,0,0,EC,1,0,0,1,0,0,16,1,1,RELEASED,0.604938,POL_C
2020-05-27,TUC,FAC0000240,TURNBACK,1,0,0,AF,0,0,1,0,1,0,162,0,1,TRANSFERRED,0.315339,POL_B
2020-05-28,LRT,FAC0000241,INADMISSIBLE,1,0,0,IN,0,1,0,0,1,0,46,0,1,RELEASED,0.60714,POL_C
2020-05-29,RGV,FAC0000242,APPREHENSION,1,0,1,UA,1,0,0,0,0,0,74,0,0,RETURNED,0.154041,POL_B
2020-05-30,RGV,FAC0000243,APPREHENSION,1,0,0,MX,0,0,0,0,0,1,128,1,0,RELEASED,0.209142,POL_D
2020-05-31,DLR,FAC0000244,TURNBACK,1,1,0,HT,1,1,1,0,0,0,56,0,1,REMOVED,0.964143,POL_B
2020-06-01,ELP,FAC0000245,INADMISSIBLE,0,0,0,MX,0,0,0,1,0,0,1,0,1,REMOVED,0.588344,POL_D
2020-06-02,RGV,FAC0000246,APPREHENSION,1,0,0,CN,1,0,1,0,0,0,164,0,1,TRANSFERRED,0.286245,POL_A
2020-06-03,ELP,FAC0000247,TURNBACK,1,1,0,CN,0,0,1,1,1,0,80,0,0,REMOVED,0.714746,POL_D
2020-06-04,HFD,FAC0000248,INADMISSIBLE,1,0,0,NI,0,0,0,0,0,0,98,1,1,TRANSFERRED,0.631747,POL_D
2020-06-05,DLR,FAC0000249,APPREHENSION,0,0,0,GT,0,0,0,0,0,0,21,0,1,PENDING,0.434548,POL_C
2020-06-06,HFD,FAC0000250,APPREHENSION,1,0,0,DO,0,0,0,0,1,0,107,1,1,RELEASED,0.068549,POL_D
2020-06-07,SPO,FAC0000251,INADMISSIBLE,1,0,1,EC,0,0,0,0,1,0,70,0,1,TRANSFERRED,0.39515,POL_E
2020-06-08,SPO,FAC0000252,APPREHENSION,0,0,0,NI,0,0,0,0,1,0,51,0,1,RETURNED,0.438051,POL_A
2020-06-09,SDG,FAC0000253,APPREHENSION,1,1,1,DO,1,0,0,0,0,1,123,0,0,REMOVED,0.403152,POL_A
2020-06-10,TUC,FAC0000254,APPREHENSION,1,1,1,CM,0,1,1,0,1,0,102,1,0,REMOVED,0.392353,POL_A
2020-06-11,BBR,FAC0000255,APPREHENSION,1,0,0,AF,0,0,1,0,0,0,67,0,1,PENDING,0.060454,POL_C
2020-06-12,BBR,FAC0000256,APPREHENSION,1,0,0,PE,1,0,0,0,0,0,17,0,1,RELEASED,0.803155,POL_C
2020-06-13,BBR,FAC0000257,TURNBACK,1,0,0,BR,1,0,0,1,1,0,122,0,0,RELEASED,0.419356,POL_E
2020-06-14,HFD,FAC0000258,RESCUE,0,1,0,TR,0,0,0,0,1,0,121,1,1,PENDING,0.917057,POL_C
2020-06-15,DLR,FAC0000259,INADMISSIBLE,0,0,0,CU,0,0,1,0,0,1,69,0,0,RETURNED,0.778158,POL_D
2020-06-16,SPO,FAC0000260,APPREHENSION,0,1,0,CO,1,0,1,1,1,1,155,1,1,REMOVED,0.140059,POL_D
2020-06-17,YUM,FAC0000261,TURNBACK,0,0,1,HT,0,0,0,0,0,0,84,1,1,RELEASED,0.79046,POL_E
2020-06-18,DLR,FAC0000262,TRANSFER,0,0,0,NI,0,0,1,0,0,0,126,0,1,RELEASED,0.896461,POL_F
2020-06-19,SPO,FAC0000263,APPREHENSION,1,0,0,AF,0,0,0,1,0,0,155,0,1,RELEASED,0.672362,POL_D
2020-06-20,YUM,FAC0000264,APPREHENSION,0,0,0,UA,0,0,0,0,0,0,10,0,0,RELEASED,0.529463,POL_F
2020-06-21,BBR,FAC0000265,INADMISSIBLE,0,1,0,PE,1,0,0,0,0,1,164,0,1,PENDING,0.787164,POL_A
2020-06-22,SPO,FAC0000266,APPREHENSION,0,0,0,CN,0,0,0,0,0,0,128,0,0,ASYLEE_GRANTED,0.789965,POL_F
2020-06-23,DLR,FAC0000267,APPREHENSION,0,1,0,DO,0,0,0,0,0,0,134,0,1,RETURNED,0.921666,POL_E
2020-06-24,SPO,FAC0000268,INADMISSIBLE,1,0,0,DO,0,1,1,0,1,0,107,1,0,REMOVED,0.031867,POL_C
2020-06-25,SDG,FAC0000269,TRANSFER,1,1,0,NI,0,0,0,0,1,0,103,0,1,TRANSFERRED,0.115068,POL_A
2020-06-26,BBR,FAC0000270,APPREHENSION,1,0,0,IN,0,0,0,0,1,0,20,1,0,REMOVED,0.544469,POL_F
2020-06-27,RGV,FAC0000271,APPREHENSION,0,1,0,PE,0,0,0,0,1,1,143,0,0,REMOVED,0.20177,POL_C
2020-06-28,YUM,FAC0000272,APPREHENSION,0,0,0,BR,0,0,0,0,1,0,113,0,1,RELEASED,0.740171,POL_C
2020-06-29,YUM,FAC0000273,APPREHENSION,1,0,0,EC,0,1,0,0,0,0,96,1,0,PENDING,0.138072,POL_C
2020-06-30,LRT,FAC0000274,APPREHENSION,1,1,1,PE,0,0,0,1,0,0,111,1,0,VOLUNTARY_DEPARTURE,0.265573,POL_E
2020-07-01,TUC,FAC0000275,APPREHENSION,1,0,0,MX,0,0,0,0,0,0,113,0,1,RETURNED,0.585974,POL_A
2020-07-02,DLR,FAC0000276,APPREHENSION,1,1,0,CM,0,0,0,0,0,1,93,0,1,REMOVED,0.050175,POL_C
2020-07-03,LRT,FAC0000277,APPREHENSION,1,0,1,EC,1,0,0,1,0,0,12,0,0,TRANSFERRED,0.071676,POL_A
2020-07-04,RGV,FAC0000278,APPREHENSION,0,0,0,BR,0,0,0,1,0,0,62,0,1,REMOVED,0.484577,POL_C
2020-07-05,RGV,FAC0000279,APPREHENSION,0,0,0,CU,0,0,1,1,0,1,45,1,0,RELEASED,0.685778,POL_E
2020-07-06,YUM,FAC0000280,INADMISSIBLE,0,1,0,HN,1,0,1,0,1,0,90,0,1,RELEASED,0.711779,POL_A
2020-07-07,RGV,FAC0000281,APPREHENSION,1,1,0,TR,0,1,0,0,0,0,23,0,0,REMOVED,0.07898,POL_F
2020-07-08,DLR,FAC0000282,APPREHENSION,1,0,0,HT,0,0,0,1,0,1,20,0,1,RELEASED,0.988881,POL_C
2020-07-09,SDG,FAC0000283,APPREHENSION,0,0,0,EC,0,1,0,1,1,0,103,0,1,RELEASED,0.535882,POL_E
2020-07-10,SDG,FAC0000284,APPREHENSION,0,0,1,HN,0,1,0,0,1,0,113,1,1,RETURNED,0.379283,POL_E
2020-07-11,TUC,FAC0000285,APPREHENSION,1,0,0,CU,0,0,0,0,0,0,62,0,1,RETURNED,0.145484,POL_A
2020-07-12,ELP,FAC0000286,TURNBACK,1,0,0,MX,0,0,1,1,0,0,97,1,0,REMOVED,0.293485,POL_E
2020-07-13,YUM,FAC0000287,INADMISSIBLE,1,0,0,CO,0,0,0,0,0,0,10,1,1,REMOVED,0.542586,POL_A
2020-07-14,YUM,FAC0000288,INADMISSIBLE,1,0,0,EC,0,0,1,0,0,0,67,1,0,RELEASED,0.418687,POL_C
2020-07-15,ELP,FAC0000289,APPREHENSION,1,1,0,IN,0,1,0,0,0,0,173,1,1,RETURNED,0.052788,POL_D
2020-07-16,TUC,FAC0000290,APPREHENSION,1,0,0,SV,0,0,0,0,0,0,63,0,0,TRANSFERRED,0.234089,POL_E
2020-07-17,SPO,FAC0000291,APPREHENSION,1,0,0,RU,0,1,0,1,1,0,8,0,0,RETURNED,0.68069,POL_D
2020-07-18,DLR,FAC0000292,TRANSFER,1,1,0,SV,0,1,1,0,0,0,162,0,1,REMOVED,0.531891,POL_E
2020-07-19,TUC,FAC0000293,INADMISSIBLE,0,0,0,VE,0,0,0,0,1,1,151,0,1,RELEASED,0.938692,POL_E
2020-07-20,BBR,FAC0000294,APPREHENSION,1,0,0,CO,0,0,1,0,0,0,90,0,1,PENDING,0.962293,POL_D
2020-07-21,SPO,FAC0000295,TURNBACK,1,0,0,CU,0,0,0,0,0,0,152,0,1,RETURNED,0.257794,POL_C
2020-07-22,LRT,FAC0000296,APPREHENSION,1,0,0,GT,1,0,0,1,0,0,59,1,0,PENDING,0.129495,POL_F
2020-07-23,YUM,FAC0000297,APPREHENSION,0,0,0,PE,1,0,0,1,1,0,144,1,0,REMOVED,0.343096,POL_B
2020-07-24,BBR,FAC0000298,APPREHENSION,1,0,0,EC,0,0,0,0,1,0,76,0,0,TRANSFERRED,0.689897,POL_D
2020-07-25,ELP,FAC0000299,APPREHENSION,0,1,1,DO,1,0,0,1,0,0,123,0,0,RELEASED,0.993698,POL_C
2020-07-26,HFD,FAC0000300,APPREHENSION,0,0,0,CN,0,0,0,0,0,1,88,0,0,RETURNED,0.258299,POL_C
2020-07-27,SPO,FAC0000301,APPREHENSION,1,1,0,CO,1,0,0,0,0,0,61,0,1,PENDING,0.6688,POL_E
2020-07-28,HFD,FAC0000302,TURNBACK,1,1,0,IN,0,1,0,1,0,0,42,1,1,REMOVED,0.046001,POL_E
2020-07-29,YUM,FAC0000303,INADMISSIBLE,0,0,0,HT,1,1,0,0,0,1,102,1,1,RETURNED,0.240902,POL_C
2020-07-30,TUC,FAC0000304,TURNBACK,1,0,0,HN,1,0,0,0,0,0,29,0,1,RETURNED,0.236903,POL_A
2020-07-31,RGV,FAC0000305,APPREHENSION,1,0,0,CM,0,0,0,0,0,0,11,1,1,RELEASED,0.208604,POL_C
2020-08-01,DLR,FAC0000306,APPREHENSION,1,0,0,BR,0,0,0,0,1,0,174,0,1,REMOVED,0.677105,POL_D
2020-08-02,DLR,FAC0000307,APPREHENSION,1,0,0,BR,0,0,1,1,0,0,135,0,0,RETURNED,0.218506,POL_A
2020-08-03,DLR,FAC0000308,APPREHENSION,1,0,0,GT,0,0,0,0,0,0,170,0,0,RETURNED,0.030707,POL_E
2020-08-04,BBR,FAC0000309,APPREHENSION,1,0,0,UA,0,0,1,0,0,0,95,0,0,TRANSFERRED,0.479808,POL_A
2020-08-05,SDG,FAC0000310,APPREHENSION,0,1,0,CN,0,0,0,0,0,0,134,1,0,RETURNED,0.073109,POL_F
2020-08-06,DLR,FAC0000311,APPREHENSION,1,0,0,VE,0,0,1,1,0,1,3,0,1,REMOVED,0.94891,POL_A
2020-08-07,LRT,FAC0000312,APPREHENSION,1,0,0,UA,0,0,1,0,0,0,88,0,1,REMOVED,0.807311,POL_F
2020-08-08,LRT,FAC0000313,APPREHENSION,0,1,0,PE,1,0,0,0,0,1,65,0,0,RELEASED,0.829312,POL_E
2020-08-09,TUC,FAC0000314,APPREHENSION,1,1,0,RU,0,0,0,0,1,0,156,0,1,REMOVED,0.257613,POL_A
2020-08-10,HFD,FAC0000315,APPREHENSION,1,1,0,RU,0,0,1,0,0,0,147,0,1,REMOVED,0.864914,POL_E
2020-08-11,SPO,FAC0000316,APPREHENSION,0,0,0,HT,0,0,0,0,1,0,69,0,1,REMOVED,0.564215,POL_D
2020-08-12,TUC,FAC0000317,APPREHENSION,0,1,0,AF,0,0,0,0,0,0,42,0,0,RELEASED,0.553916,POL_C
2020-08-13,RGV,FAC0000318,APPREHENSION,1,0,0,BR,1,0,0,1,0,0,61,1,1,PENDING,0.517217,POL_E
2020-08-14,BBR,FAC0000319,APPREHENSION,1,1,0,HN,0,0,0,0,0,0,45,1,0,RELEASED,0.267518,POL_C
2020-08-15,HFD,FAC0000320,APPREHENSION,1,0,0,TR,0,0,0,0,0,1,100,0,1,REMOVED,0.528319,POL_E
2020-08-16,SDG,FAC0000321,INADMISSIBLE,0,1,0,DO,0,1,0,1,1,0,103,1,0,REMOVED,0.43102,POL_C
2020-08-17,LRT,FAC0000322,APPREHENSION,1,0,0,EC,0,0,0,0,0,0,49,0,1,RETURNED,0.758721,POL_E
2020-08-18,DLR,FAC0000323,INADMISSIBLE,1,1,0,EC,0,1,0,0,1,1,56,0,1,REMOVED,0.756422,POL_E
2020-08-19,RGV,FAC0000324,TURNBACK,1,1,0,PE,1,0,0,0,0,0,132,0,0,REMOVED,0.153723,POL_E
2020-08-20,TUC,FAC0000325,TRANSFER,1,0,0,SV,0,0,0,0,0,0,80,1,1,REMOVED,0.172724,POL_A
2020-08-21,ELP,FAC0000326,TURNBACK,1,0,0,RU,0,0,1,0,0,0,52,1,1,RELEASED,0.197225,POL_D
2020-08-22,SPO,FAC0000327,INADMISSIBLE,1,0,0,VE,0,1,1,0,0,0,141,0,0,RELEASED,0.863926,POL_C
2020-08-23,LRT,FAC0000328,APPREHENSION,1,0,0,PE,1,1,0,0,0,1,50,0,0,RETURNED,0.041227,POL_D
2020-08-24,DLR,FAC0000329,INADMISSIBLE,1,0,0,IN,0,0,0,0,1,0,62,0,0,RELEASED,0.226228,POL_B
2020-08-25,RGV,FAC0000330,APPREHENSION,1,0,0,AF,0,1,1,1,1,0,124,0,1,PENDING,0.479829,POL_F
2020-08-26,ELP,FAC0000331,APPREHENSION,1,1,1,DO,0,0,0,0,0,0,161,0,1,RETURNED,0.54223,POL_D
2020-08-27,YUM,FAC0000332,INADMISSIBLE,1,0,0,GT,0,1,1,1,0,0,63,0,0,RELEASED,0.047531,POL_E
2020-08-28,SPO,FAC0000333,INADMISSIBLE,1,0,1,TR,0,0,0,0,0,1,108,1,0,RETURNED,0.013732,POL_F
2020-08-29,HFD,FAC0000334,APPREHENSION,0,1,0,TR,1,0,0,0,1,0,133,0,0,RETURNED,0.088133,POL_E
2020-08-30,SDG,FAC0000335,INADMISSIBLE,1,1,0,TR,0,0,1,1,0,1,28,0,1,REMOVED,0.254434,POL_B
2020-08-31,SPO,FAC0000336,APPREHENSION,0,0,0,CO,0,0,1,0,1,0,123,0,0,REMOVED,0.618535,POL_B
2020-09-01,ELP,FAC0000337,APPREHENSION,0,1,0,GT,1,1,0,0,1,0,177,0,1,PENDING,0.511536,POL_B
2020-09-02,LRT,FAC0000338,TURNBACK,0,1,0,DO,0,0,1,1,0,0,44,1,0,REMOVED,0.566237,POL_E
2020-09-03,SDG,FAC0000339,APPREHENSION,0,0,0,CN,0,0,0,0,0,0,78,0,0,RELEASED,0.232738,POL_E
2020-09-04,TUC,FAC0000340,INADMISSIBLE,0,0,0,EC,0,0,0,0,1,0,121,1,0,REMOVED,0.760139,POL_E
2020-09-05,DLR,FAC0000341,APPREHENSION,0,0,0,CO,0,0,0,1,1,0,23,0,1,TRANSFERRED,0.19384,POL_F
2020-09-06,ELP,FAC0000342,APPREHENSION,0,0,0,MX,0,1,1,0,0,0,69,0,0,REMOVED,0.703041,POL_F
2020-09-07,TUC,FAC0000343,APPREHENSION,1,0,0,CN,1,0,0,1,1,0,172,1,0,TRANSFERRED,0.436842,POL_D
2020-09-08,LRT,FAC0000344,TURNBACK,1,1,1,CM,1,0,0,1,0,0,124,1,1,TRANSFERRED,0.386643,POL_E
2020-09-09,TUC,FAC0000345,TRANSFER,0,0,1,CN,0,1,0,0,1,0,147,0,1,PENDING,0.672644,POL_D
2020-09-10,RGV,FAC0000346,APPREHENSION,1,0,0,MX,0,0,1,1,0,1,62,0,1,RETURNED,0.413845,POL_D
2020-09-11,YUM,FAC0000347,APPREHENSION,1,0,0,HN,0,0,0,0,0,0,22,0,0,REMOVED,0.138146,POL_B
2020-09-12,DLR,FAC0000348,APPREHENSION,1,1,0,EC,0,0,0,0,0,0,100,0,1,REMOVED,0.243647,POL_F
2020-09-13,HFD,FAC0000349,APPREHENSION,1,1,1,TR,0,0,0,0,1,0,35,1,0,PENDING,0.128248,POL_F
2020-09-14,LRT,FAC0000350,APPREHENSION,1,0,0,HT,0,0,0,0,0,0,87,0,1,PENDING,0.646249,POL_B
2020-09-15,LRT,FAC0000351,APPREHENSION,1,1,0,MX,0,0,0,0,1,0,7,0,1,RELEASED,0.14845,POL_C
2020-09-16,RGV,FAC0000352,APPREHENSION,1,0,0,IN,1,0,0,0,1,0,75,0,1,RELEASED,0.340651,POL_A
2020-09-17,HFD,FAC0000353,APPREHENSION,0,1,0,IN,1,1,0,0,0,0,108,0,1,TRANSFERRED,0.813652,POL_E
2020-09-18,RGV,FAC0000354,TRANSFER,1,0,0,VE,0,0,1,1,0,0,16,0,1,RELEASED,0.746453,POL_E
2020-09-19,ELP,FAC0000355,APPREHENSION,1,0,0,SV,0,1,0,0,0,1,4,0,1,PENDING,1.000254,POL_C
2020-09-20,DLR,FAC0000356,APPREHENSION,1,0,0,VE,0,1,1,1,0,0,145,0,1,ASYLEE_GRANTED,0.616555,POL_A
2020-09-21,YUM,FAC0000357,RESCUE,1,0,0,EC,0,0,0,1,0,0,113,1,0,REMOVED,0.223156,POL_B
2020-09-22,LRT,FAC0000358,RESCUE,1,0,1,CM,0,1,0,0,0,1,16,0,1,RETURNED,0.475157,POL_B
2020-09-23,SDG,FAC0000359,APPREHENSION,1,0,0,CN,1,0,0,0,1,0,69,1,0,RELEASED,0.571658,POL_D
2020-09-24,BBR,FAC0000360,INADMISSIBLE,1,1,0,MX,0,0,1,0,0,0,152,0,1,RETURNED,0.443559,POL_F
2020-09-25,LRT,FAC0000361,APPREHENSION,1,1,0,NI,0,0,0,0,1,0,61,1,0,REMOVED,0.90476,POL_E
2020-09-26,RGV,FAC0000362,APPREHENSION,1,0,0,TR,0,0,1,0,1,0,90,0,1,PENDING,0.532161,POL_A
2020-09-27,LRT,FAC0000363,APPREHENSION,1,0,0,GT,1,1,0,0,1,0,62,0,0,RETURNED,0.695162,POL_E
2020-09-28,RGV,FAC0000364,APPREHENSION,1,0,0,AF,0,0,0,0,1,0,176,1,1,REMOVED,0.713963,POL_B
2020-09-29,DLR,FAC0000365,APPREHENSION,1,0,1,IN,0,0,0,1,0,0,11,0,1,RETURNED,0.046864,POL_B
2020-09-30,SDG,FAC0000366,APPREHENSION,0,1,0,DO,1,0,1,0,1,0,47,0,1,RETURNED,0.098465,POL_D
2020-10-01,SDG,FAC0000367,TRANSFER,0,1,0,IN,0,1,0,0,1,0,129,1,0,RELEASED,0.926766,POL_D
2020-10-02,SPO,FAC0000368,APPREHENSION,0,0,0,CN,0,0,0,1,0,1,123,0,0,TRANSFERRED,0.321167,POL_F
2020-10-03,SPO,FAC0000369,TRANSFER,0,0,0,BR,1,0,0,0,0,0,111,1,1,PENDING,0.247168,POL_B
2020-10-04,TUC,FAC0000370,TURNBACK,1,0,0,NI,0,1,1,0,0,0,135,1,1,PENDING,0.676469,POL_A
2020-10-05,TUC,FAC0000371,TURNBACK,1,1,0,VE,0,0,0,0,0,0,70,1,0,REMOVED,0.25387,POL_B
2020-10-06,TUC,FAC0000372,APPREHENSION,1,0,0,AF,0,0,1,0,1,0,158,0,1,PENDING,0.275971,POL_D
2020-10-07,SDG,FAC0000373,APPREHENSION,1,0,0,HN,0,0,0,0,1,0,62,0,0,RETURNED,0.357772,POL_F
2020-10-08,LRT,FAC0000374,APPREHENSION,1,0,0,PE,0,1,1,0,1,0,163,0,0,REMOVED,0.859473,POL_C
2020-10-09,YUM,FAC0000375,TURNBACK,0,1,0,BR,1,1,0,1,1,0,86,1,1,REMOVED,0.097274,POL_E
2020-10-10,SDG,FAC0000376,INADMISSIBLE,1,1,0,PE,1,0,0,0,1,0,82,1,1,REMOVED,0.711675,POL_C
2020-10-11,RGV,FAC0000377,RESCUE,0,1,0,MX,0,1,0,0,0,1,16,1,0,RELEASED,0.605176,POL_C
2020-10-12,LRT,FAC0000378,TURNBACK,1,0,0,CM,1,1,0,1,0,0,32,0,1,REMOVED,0.498077,POL_B
2020-10-13,ELP,FAC0000379,APPREHENSION,1,1,0,HN,0,1,0,0,1,0,76,0,1,TRANSFERRED,0.441478,POL_D
2020-10-14,SDG,FAC0000380,APPREHENSION,0,0,0,CO,0,0,0,0,0,0,155,1,1,REMOVED,0.539079,POL_A
2020-10-15,SPO,FAC0000381,APPREHENSION,0,0,0,CN,1,0,0,0,1,0,56,1,1,PENDING,0.52638,POL_F
2020-10-16,BBR,FAC0000382,APPREHENSION,1,0,0,UA,0,0,0,0,1,1,5,1,0,RELEASED,0.667681,POL_E
2020-10-17,YUM,FAC0000383,INADMISSIBLE,0,0,0,EC,0,0,0,0,0,0,139,0,0,TRANSFERRED,0.324182,POL_A
2020-10-18,TUC,FAC0000384,APPREHENSION,0,1,0,IN,1,1,0,0,0,0,63,1,1,REMOVED,0.637683,POL_A
2020-10-19,YUM,FAC0000385,APPREHENSION,0,0,0,UA,0,0,0,0,0,0,49,0,0,PENDING,0.289384,POL_E
2020-10-20,ELP,FAC0000386,APPREHENSION,1,0,0,NI,0,0,0,1,0,0,12,1,1,REMOVED,0.305485,POL_C
2020-10-21,SDG,FAC0000387,APPREHENSION,1,1,0,HN,0,0,1,1,1,0,33,1,1,PENDING,0.836786,POL_B
2020-10-22,YUM,FAC0000388,RESCUE,1,0,1,HT,1,1,1,0,0,0,179,0,0,PENDING,0.383787,POL_A
