house_epc_issuance_date,house_epc_country_iso2,house_epc_region_nuts_code,house_epc_building_id_hash,house_epc_building_type_code,house_epc_construction_year,house_epc_floor_area_m2,house_epc_epc_label,house_epc_primary_energy_kwh_m2,house_epc_heating_fuel_type,house_epc_heat_pump_flag,house_epc_solar_pv_flag,house_epc_insulation_quality_code,house_epc_recommendations_count,house_epc_renovation_passport_flag,house_epc_co2e_emissions_kg_m2,house_epc_epbd_minimum_standards_flag,house_epc_data_source,house_epc_last_update_date,house_epc_data_extract_date
2017-04-16,FI,GR4,a39671a74e5464f1d3ca,PUBLIC_HOSPITALS,2013,830.93,E,214.97,LPG,0,1,POOR,3,0,83.071,0,ENERGY_AGENCY_REPORT,2024-02-20,2025-03-12
2017-05-09,IE,AT82,f07b89b51cebce654418,COMMERCIAL_OFFICE,2004,858.68,D,113.64,BIOMASS,1,0,UNKNOWN,0,0,29.793,0,BUILDING_STOCK_OBSERVATORY,2024-03-14,2024-11-10
2017-06-01,MT,LT22,3a444157d9a4b7d823d6,INDUSTRIAL_LIGHT,1937,165.16,C,145.58,HEATING_OIL,0,0,VERY_GOOD,5,1,42.984,0,NATIONAL_EPC_REGISTRY,2024-04-06,2024-09-21
2017-06-24,SK,CY449,fc05cdc547f0aba6b672,COMMERCIAL_RETAIL,1891,156.83,B,94.8,DISTRICT_HEAT,0,0,GOOD,0,0,14.605,0,ENERGY_AGENCY_REPORT,2024-04-29,2026-01-22
2017-07-17,BE,AT11,6385287ad52132fdbc23,RESIDENTIAL_SFH,1977,937.04,A,67.17,NATURAL_GAS,0,0,AVERAGE,4,0,17.983,0,BUILDING_STOCK_OBSERVATORY,2024-05-22,2025-01-12
2017-08-09,DK,LT13,2fed4021a27e0d7ecb67,PUBLIC_SCHOOLS,1934,1117.08,G,516.74,ELECTRICITY,1,0,POOR,13,0,53.526,0,NATIONAL_EPC_REGISTRY,2024-06-14,2024-11-18
2017-09-01,GR,GR45,e61e6fb2443676aa7d48,RESIDENTIAL_MFH,1915,396.1,F,325.12,LPG,0,0,UNKNOWN,12,0,63.884,0,ENERGY_AGENCY_REPORT,2024-07-07,2025-12-13
2017-09-24,LT,HU67,bfe664b4219f7decff1e,PUBLIC_HOSPITALS,1972,239.92,E,246.3,BIOMASS,0,0,VERY_GOOD,4,0,25.476,0,BUILDING_STOCK_OBSERVATORY,2024-07-30,2025-09-05
2017-10-17,PT,SK143,c99036b2141ea3130132,COMMERCIAL_OFFICE,1916,841.38,D,151.0,HEATING_OIL,0,0,GOOD,1,0,19.037,0,NATIONAL_EPC_REGISTRY,2024-08-22,2024-08-08
2017-11-09,SE,SE711,6d2160e6a31fd4661251,INDUSTRIAL_LIGHT,1978,973.61,C,113.32,DISTRICT_HEAT,0,1,AVERAGE,5,0,29.65,0,ENERGY_AGENCY_REPORT,2024-09-14,2025-01-28
2017-12-02,CY,BG32,012b7f9ab2576948aef8,COMMERCIAL_RETAIL,1991,111.11,B,78.67,NATURAL_GAS,0,1,POOR,7,0,20.402,0,BUILDING_STOCK_OBSERVATORY,2024-10-07,2026-01-21
2017-12-25,FR,PL931,b2eec393fb67ac9ad42e,RESIDENTIAL_SFH,1958,537.77,A,37.04,ELECTRICITY,0,0,UNKNOWN,1,0,6.052,0,NATIONAL_EPC_REGISTRY,2024-10-30,2024-07-29
2018-01-17,IT,DK4,e945695c00a60e899ca4,PUBLIC_SCHOOLS,1971,79.52,G,328.72,LPG,0,0,VERY_GOOD,13,0,84.363,0,ENERGY_AGENCY_REPORT,2024-11-22,2024-03-13
2018-02-09,NL,SE988,149f1fdde3aa311ce60d,RESIDENTIAL_MFH,1959,827.47,F,349.5,BIOMASS,0,0,GOOD,7,1,98.125,0,BUILDING_STOCK_OBSERVATORY,2024-12-15,2024-02-26
2018-03-04,SI,LT416,123e64c3129b06390073,PUBLIC_HOSPITALS,1923,50.05,E,172.04,HEATING_OIL,0,0,AVERAGE,4,0,39.355,0,NATIONAL_EPC_REGISTRY,2025-01-07,2025-11-05
2018-03-27,BG,DK936,7b4ea0db46dd795ae10a,COMMERCIAL_OFFICE,1923,995.46,D,187.5,DISTRICT_HEAT,0,0,POOR,0,0,33.536,1,ENERGY_AGENCY_REPORT,2025-01-30,2025-01-19
2018-04-19,EE,FR78,9f5aa4fcbec92b0f0e5e,INDUSTRIAL_LIGHT,1923,820.25,C,86.61,NATURAL_GAS,0,1,UNKNOWN,4,1,25.983,0,BUILDING_STOCK_OBSERVATORY,2025-02-22,2024-05-23
2018-05-12,HU,LT476,4fa86b8414abd2a97222,COMMERCIAL_RETAIL,1981,841.12,B,80.49,ELECTRICITY,1,0,VERY_GOOD,10,0,6.654,1,NATIONAL_EPC_REGISTRY,2025-03-17,2024-01-13
2018-06-04,LU,PL806,b28138932a9bc931fa9d,RESIDENTIAL_SFH,1970,567.33,A,45.41,LPG,0,0,GOOD,8,1,5.244,0,ENERGY_AGENCY_REPORT,2025-04-09,2025-07-26
2018-06-27,RO,EE87,e474f49e028ec00f2dc1,PUBLIC_SCHOOLS,2017,318.53,G,374.53,BIOMASS,0,0,AVERAGE,12,1,103.544,0,BUILDING_STOCK_OBSERVATORY,2025-05-02,2025-04-26
2018-07-20,AT,BE281,bb7adc58a0c36d1a60f4,RESIDENTIAL_MFH,2009,764.28,F,192.67,HEATING_OIL,0,0,POOR,10,0,41.88,0,NATIONAL_EPC_REGISTRY,2025-05-25,2024-12-21
2018-08-12,CZ,FR955,5b9039e790bcce806731,PUBLIC_HOSPITALS,1971,311.12,E,211.23,DISTRICT_HEAT,0,1,UNKNOWN,3,0,51.11,0,ENERGY_AGENCY_REPORT,2025-06-17,2025-07-05
2018-09-04,DE,DK97,89f3fc8281c80c4e26b5,COMMERCIAL_OFFICE,1997,654.04,D,120.48,NATURAL_GAS,0,1,VERY_GOOD,6,0,13.383,0,BUILDING_STOCK_OBSERVATORY,2025-07-10,2025-08-26
2018-09-27,LV,DK20,bd2c9e2f568a6ee53ea7,INDUSTRIAL_LIGHT,1978,744.25,C,108.58,ELECTRICITY,0,0,GOOD,3,0,28.757,0,NATIONAL_EPC_REGISTRY,2025-08-02,2025-08-04
2018-10-20,PL,BG919,4df626a93e5dc0d70728,COMMERCIAL_RETAIL,1885,536.15,B,60.13,LPG,0,0,AVERAGE,0,1,10.681,0,ENERGY_AGENCY_REPORT,2025-08-25,2024-12-12
2018-11-12,ES,AT5,077c5f10b43259208d83,RESIDENTIAL_SFH,1921,461.99,A,50.05,BIOMASS,0,0,POOR,3,0,3.045,0,BUILDING_STOCK_OBSERVATORY,2025-09-17,2025-05-13
2018-12-05,HR,SK88,0661fd83b02597e00ca3,PUBLIC_SCHOOLS,1966,375.11,G,428.94,HEATING_OIL,0,0,UNKNOWN,5,0,153.919,0,NATIONAL_EPC_REGISTRY,2025-10-10,2025-10-01
2018-12-28,FI,PT719,409191567b0b6bb5eb6c,RESIDENTIAL_MFH,1972,271.46,F,305.88,DISTRICT_HEAT,0,0,VERY_GOOD,7,1,40.559,0,ENERGY_AGENCY_REPORT,2025-11-02,2025-11-02
2019-01-20,IE,CZ7,e98a0416c7bf7873e051,PUBLIC_HOSPITALS,1950,119.59,E,208.44,NATURAL_GAS,1,0,GOOD,9,0,35.288,1,BUILDING_STOCK_OBSERVATORY,2025-11-25,2024-08-11
2019-02-12,MT,PL2,e37a503204ca5530dd12,COMMERCIAL_OFFICE,1992,206.17,D,140.97,ELECTRICITY,1,0,AVERAGE,2,0,7.873,0,NATIONAL_EPC_REGISTRY,2025-12-18,2025-03-27
2019-03-07,SK,NL6,f6a61b749ebbd0f23e8e,INDUSTRIAL_LIGHT,1964,532.94,C,104.51,LPG,0,0,POOR,10,0,24.408,0,ENERGY_AGENCY_REPORT,2026-01-10,2024-11-25
2019-03-30,BE,SE928,fd847778606ae575f48d,COMMERCIAL_RETAIL,1910,120.14,B,57.83,BIOMASS,0,0,UNKNOWN,6,0,6.159,0,BUILDING_STOCK_OBSERVATORY,2026-02-02,2024-01-12
2019-04-22,DK,FR68,2cf7c09692f022365822,RESIDENTIAL_SFH,1950,370.16,A,67.0,HEATING_OIL,0,0,VERY_GOOD,8,1,27.749,0,NATIONAL_EPC_REGISTRY,2026-02-25,2024-05-18
2019-05-15,GR,FR93,2c4857793095104b91e2,PUBLIC_SCHOOLS,1973,449.06,G,414.43,DISTRICT_HEAT,0,0,GOOD,11,0,78.675,1,ENERGY_AGENCY_REPORT,2012-01-23,2025-01-08
2019-06-07,LT,LU811,59c4d59dfd6c57146369,RESIDENTIAL_MFH,2003,162.54,F,258.53,NATURAL_GAS,0,0,AVERAGE,3,0,25.853,0,BUILDING_STOCK_OBSERVATORY,2012-02-15,2025-12-17
2019-06-30,PT,DK531,fc3ddf2f89a48cdee60b,PUBLIC_HOSPITALS,2002,614.45,E,221.1,ELECTRICITY,0,1,POOR,2,0,50.57,0,NATIONAL_EPC_REGISTRY,2012-03-09,2025-05-18
2019-07-23,SE,EE16,adacdf0b0564bc7f855f,COMMERCIAL_OFFICE,1950,155.78,D,215.31,LPG,0,0,UNKNOWN,6,0,73.705,0,ENERGY_AGENCY_REPORT,2012-04-01,2026-01-14
2019-08-15,CY,LU67,a234b06d26d7cbee9252,INDUSTRIAL_LIGHT,1928,791.02,C,137.77,BIOMASS,0,0,VERY_GOOD,6,0,57.13,0,BUILDING_STOCK_OBSERVATORY,2012-04-24,2025-09-29
2019-09-07,FR,RO8,13daabbb0b0299a6b86e,COMMERCIAL_RETAIL,2014,689.56,B,73.0,HEATING_OIL,0,0,GOOD,5,1,15.772,0,NATIONAL_EPC_REGISTRY,2012-05-17,2025-12-11
2019-09-30,IT,AT722,9b0a156f1f6439615052,RESIDENTIAL_SFH,1985,372.22,A,41.18,DISTRICT_HEAT,0,0,AVERAGE,11,0,3.42,0,ENERGY_AGENCY_REPORT,2012-06-09,2024-01-25
2019-10-23,NL,HR32,edbeb5e47b1dee6a9b85,PUBLIC_SCHOOLS,1952,256.23,G,621.75,NATURAL_GAS,0,1,POOR,10,0,190.403,0,BUILDING_STOCK_OBSERVATORY,2012-07-02,2024-02-01
2019-11-15,SI,DK249,ae982f94902fb4a02e8f,RESIDENTIAL_MFH,1902,603.98,F,357.28,ELECTRICITY,1,0,UNKNOWN,4,0,47.541,1,NATIONAL_EPC_REGISTRY,2012-07-25,2024-11-17
2019-12-08,BG,MT34,3c9ca2517aa828eab1cd,PUBLIC_HOSPITALS,1929,942.4,E,210.11,LPG,0,0,VERY_GOOD,4,0,87.466,1,ENERGY_AGENCY_REPORT,2012-08-17,2025-09-20
2019-12-31,EE,NL919,54318a2f10096a7eb504,COMMERCIAL_OFFICE,1904,689.19,D,151.06,BIOMASS,0,0,GOOD,1,0,41.517,0,BUILDING_STOCK_OBSERVATORY,2012-09-09,2024-10-24
2020-01-23,HU,SE476,016f23c1dff663c205df,INDUSTRIAL_LIGHT,1982,743.25,C,81.42,HEATING_OIL,1,0,AVERAGE,6,0,4.281,0,NATIONAL_EPC_REGISTRY,2012-10-02,2024-11-27
2020-02-15,LU,LU59,5aec1bc36e2776e59581,COMMERCIAL_RETAIL,1933,1087.98,B,70.4,DISTRICT_HEAT,1,0,POOR,1,1,11.151,1,ENERGY_AGENCY_REPORT,2012-10-25,2025-05-09
2020-03-09,RO,BE169,2c02b22492932fd5138f,RESIDENTIAL_SFH,1885,474.49,A,50.34,NATURAL_GAS,0,1,UNKNOWN,2,0,17.321,0,BUILDING_STOCK_OBSERVATORY,2012-11-17,2024-09-27
2020-04-01,AT,EE9,dc7679f0c73276024df2,PUBLIC_SCHOOLS,1981,442.95,G,409.59,ELECTRICITY,0,1,VERY_GOOD,5,0,36.433,1,NATIONAL_EPC_REGISTRY,2012-12-10,2024-02-17
2020-04-24,CZ,FR729,0e1d109de1888f4853fd,RESIDENTIAL_MFH,1897,361.23,F,270.85,LPG,1,0,GOOD,2,0,98.335,1,ENERGY_AGENCY_REPORT,2013-01-02,2024-11-11
2020-05-17,DE,SI9,dc1bac4b532b7a8da5fe,PUBLIC_HOSPITALS,1903,842.4,E,216.77,BIOMASS,1,0,AVERAGE,10,0,85.508,1,BUILDING_STOCK_OBSERVATORY,2013-01-25,2025-09-25
2020-06-09,LV,SE3,f479796f7b11b0307092,COMMERCIAL_OFFICE,1971,306.85,D,171.92,HEATING_OIL,0,0,POOR,4,1,13.926,1,NATIONAL_EPC_REGISTRY,2013-02-17,2025-01-26
2020-07-02,PL,LU78,9cda4c328fccdc8cb5e3,INDUSTRIAL_LIGHT,1895,391.09,C,101.55,DISTRICT_HEAT,0,1,UNKNOWN,10,0,26.406,0,ENERGY_AGENCY_REPORT,2013-03-12,2025-04-15
2020-07-25,ES,BE2,2287398673502f34e829,COMMERCIAL_RETAIL,1974,320.99,B,68.31,NATURAL_GAS,0,0,VERY_GOOD,4,0,27.741,0,BUILDING_STOCK_OBSERVATORY,2013-04-04,2025-07-10
2020-08-17,HR,SE4,b220505c04a5e01a4c0e,RESIDENTIAL_SFH,1943,526.84,A,77.89,ELECTRICITY,1,0,GOOD,3,0,10.124,1,NATIONAL_EPC_REGISTRY,2013-04-27,2024-04-03
2020-09-09,FI,SE9,2c86ab98d89ac582fc62,PUBLIC_SCHOOLS,1907,221.77,G,573.76,LPG,0,0,AVERAGE,10,0,121.637,1,ENERGY_AGENCY_REPORT,2013-05-20,2024-02-19
2020-10-02,IE,SI88,c04e5426d09cab6d67e0,RESIDENTIAL_MFH,2006,563.51,F,261.23,BIOMASS,0,0,POOR,13,0,79.966,1,BUILDING_STOCK_OBSERVATORY,2013-06-12,2025-04-02
2020-10-25,MT,DE541,eb31922bbbccf06a3cf1,PUBLIC_HOSPITALS,1974,714.18,E,212.6,HEATING_OIL,0,0,UNKNOWN,7,0,34.978,1,NATIONAL_EPC_REGISTRY,2013-07-05,2024-05-31
2020-11-17,SK,DK204,8b9d9433210c0af7e408,COMMERCIAL_OFFICE,1913,475.44,D,164.24,DISTRICT_HEAT,0,0,VERY_GOOD,4,0,32.653,0,ENERGY_AGENCY_REPORT,2013-07-28,2025-07-06
2020-12-10,BE,CZ6,c212442e8fc86a08b4ff,INDUSTRIAL_LIGHT,2006,952.37,C,80.76,NATURAL_GAS,0,0,GOOD,11,0,13.757,1,BUILDING_STOCK_OBSERVATORY,2013-08-20,2025-09-10
2021-01-02,DK,SK426,2515c5abaa10a896e12f,COMMERCIAL_RETAIL,1997,1149.96,B,51.0,ELECTRICITY,1,1,AVERAGE,10,0,8.117,1,NATIONAL_EPC_REGISTRY,2013-09-12,2024-04-27
2021-01-25,GR,NL8,0f14ae11d03a3a543812,RESIDENTIAL_SFH,1990,588.35,A,48.98,LPG,0,0,POOR,8,0,3.779,1,ENERGY_AGENCY_REPORT,2013-10-05,2024-05-20
2021-02-17,LT,CZ172,e0cc278b5c392326f5be,PUBLIC_SCHOOLS,1955,273.45,G,377.39,BIOMASS,0,0,UNKNOWN,11,0,134.426,0,BUILDING_STOCK_OBSERVATORY,2013-10-28,2024-09-30
2021-03-12,PT,NL276,86e9900fbe0d67b13c50,RESIDENTIAL_MFH,2016,842.73,F,199.13,HEATING_OIL,0,0,VERY_GOOD,11,0,12.651,0,NATIONAL_EPC_REGISTRY,2013-11-20,2024-10-22
2021-04-04,SE,MT5,ec23b621edd1a72bd945,PUBLIC_HOSPITALS,1966,597.29,E,257.0,DISTRICT_HEAT,0,0,GOOD,10,0,46.837,0,ENERGY_AGENCY_REPORT,2013-12-13,2024-12-06
2021-04-27,CY,IT774,eb51d5a0435b5d22030f,COMMERCIAL_OFFICE,1985,103.8,D,168.74,NATURAL_GAS,0,1,AVERAGE,1,0,73.346,1,BUILDING_STOCK_OBSERVATORY,2014-01-05,2024-08-10
2021-05-20,FR,BE87,28eb9124af002e461a55,INDUSTRIAL_LIGHT,1917,36.15,C,132.25,ELECTRICITY,1,1,POOR,3,0,13.893,1,NATIONAL_EPC_REGISTRY,2014-01-28,2025-06-23
2021-06-12,IT,NL20,11ee70d02e414f1dd8b1,COMMERCIAL_RETAIL,1889,131.86,B,86.2,LPG,0,0,UNKNOWN,6,0,14.556,1,ENERGY_AGENCY_REPORT,2014-02-20,2025-08-25
2021-07-05,NL,RO857,1415eb15da13e2f20838,RESIDENTIAL_SFH,2019,300.45,A,59.38,BIOMASS,0,1,VERY_GOOD,11,0,7.235,1,BUILDING_STOCK_OBSERVATORY,2014-03-15,2025-12-22
2021-07-28,SI,FI4,b6eccd5ec5e9f940bb52,PUBLIC_SCHOOLS,1983,348.19,G,284.58,HEATING_OIL,0,0,GOOD,13,0,67.833,1,NATIONAL_EPC_REGISTRY,2014-04-07,2025-09-04
2021-08-20,BG,PT2,d15c21bcf5c924974df0,RESIDENTIAL_MFH,1986,684.69,F,290.9,DISTRICT_HEAT,0,0,AVERAGE,10,1,26.545,0,ENERGY_AGENCY_REPORT,2014-04-30,2025-07-19
2021-09-12,EE,HU326,97a2ae0ac8d7cbf501fc,PUBLIC_HOSPITALS,1921,261.4,E,214.05,NATURAL_GAS,0,1,POOR,6,1,89.191,1,BUILDING_STOCK_OBSERVATORY,2014-05-23,2024-02-09
2021-10-05,HU,SK1,6b1b099e8529fb134e32,COMMERCIAL_OFFICE,1911,352.46,D,198.46,ELECTRICITY,0,1,UNKNOWN,1,0,28.132,1,NATIONAL_EPC_REGISTRY,2014-06-15,2025-12-12
2021-10-28,LU,FI49,50be562faec0aec3a61a,INDUSTRIAL_LIGHT,2013,860.4,C,120.37,LPG,0,0,VERY_GOOD,7,0,48.178,1,ENERGY_AGENCY_REPORT,2014-07-08,2024-05-14
2021-11-20,RO,DK834,1ef92cb6ef88e7e3076f,COMMERCIAL_RETAIL,1923,724.44,B,76.65,BIOMASS,0,0,GOOD,3,0,29.192,1,BUILDING_STOCK_OBSERVATORY,2014-07-31,2025-06-13
2021-12-13,AT,BE892,0eb99d91119ddf8894a9,RESIDENTIAL_SFH,1953,482.32,A,44.23,HEATING_OIL,0,1,AVERAGE,4,0,6.491,0,NATIONAL_EPC_REGISTRY,2014-08-23,2024-09-03
2022-01-05,CZ,IT885,b327189e170ed140cc07,PUBLIC_SCHOOLS,1929,264.35,G,452.8,DISTRICT_HEAT,0,1,POOR,9,0,31.034,1,ENERGY_AGENCY_REPORT,2014-09-15,2024-01-28
2022-01-28,DE,CY84,10cd8c06155b7d3e5633,RESIDENTIAL_MFH,1979,168.04,F,367.79,NATURAL_GAS,0,0,UNKNOWN,4,1,144.579,0,BUILDING_STOCK_OBSERVATORY,2014-10-08,2025-12-31
2022-02-20,LV,HU7,e5725ebde2601bef4311,PUBLIC_HOSPITALS,1905,598.71,E,185.1,ELECTRICITY,0,0,VERY_GOOD,10,0,25.863,1,NATIONAL_EPC_REGISTRY,2014-10-31,2024-07-17
2022-03-15,PL,MT659,3fe27943569c4a1c8d9b,COMMERCIAL_OFFICE,1904,133.17,D,140.55,LPG,0,0,GOOD,6,0,51.899,1,ENERGY_AGENCY_REPORT,2014-11-23,2025-12-15
2022-04-07,ES,BG7,83e75a08bd56a6063a07,INDUSTRIAL_LIGHT,1915,753.5,C,154.53,BIOMASS,1,0,AVERAGE,1,1,15.182,1,BUILDING_STOCK_OBSERVATORY,2014-12-16,2024-08-19
2022-04-30,HR,AT662,4fbccbc597bb383b41d8,COMMERCIAL_RETAIL,2000,700.48,B,66.37,HEATING_OIL,0,0,POOR,5,0,16.668,0,NATIONAL_EPC_REGISTRY,2015-01-08,2024-01-07
2022-05-23,FI,RO69,621f335061d9086d6112,RESIDENTIAL_SFH,1916,353.58,A,36.61,DISTRICT_HEAT,1,0,UNKNOWN,1,0,7.362,1,ENERGY_AGENCY_REPORT,2015-01-31,2024-10-01
2022-06-15,IE,HR23,134cb36e2c0353f4c51e,PUBLIC_SCHOOLS,1959,749.78,G,451.92,NATURAL_GAS,0,0,VERY_GOOD,12,1,124.092,1,BUILDING_STOCK_OBSERVATORY,2015-02-23,2026-01-06
2022-07-08,MT,DK31,9dcf993932a6ea0f1c6d,RESIDENTIAL_MFH,1915,345.5,F,254.62,ELECTRICITY,0,0,GOOD,13,0,47.211,1,NATIONAL_EPC_REGISTRY,2015-03-18,2024-09-25
2022-07-31,SK,PT438,5f9d37a1e60f6d3849c0,PUBLIC_HOSPITALS,1992,804.86,E,158.03,LPG,0,0,AVERAGE,12,1,38.23,0,ENERGY_AGENCY_REPORT,2015-04-10,2025-10-27
2022-08-23,BE,ES67,36041cc13272d4d62030,COMMERCIAL_OFFICE,2008,441.13,D,183.37,BIOMASS,0,1,POOR,3,0,38.149,1,BUILDING_STOCK_OBSERVATORY,2015-05-03,2025-04-27
2022-09-15,DK,ES9,da6bca261eebb3df0885,INDUSTRIAL_LIGHT,1919,580.38,C,119.15,HEATING_OIL,0,0,UNKNOWN,3,0,19.998,1,NATIONAL_EPC_REGISTRY,2015-05-26,2024-12-25
2022-10-08,GR,PL9,59abee5f681dec391e19,COMMERCIAL_RETAIL,1897,451.82,B,88.06,DISTRICT_HEAT,0,0,VERY_GOOD,11,0,5.047,0,ENERGY_AGENCY_REPORT,2015-06-18,2025-03-28
2022-10-31,LT,RO24,3ba57d7c74bb6fe497be,RESIDENTIAL_SFH,1909,239.98,A,45.68,NATURAL_GAS,0,1,GOOD,5,0,3.906,1,BUILDING_STOCK_OBSERVATORY,2015-07-11,2025-04-02
2022-11-23,PT,IE31,91f30e195a602372db5c,PUBLIC_SCHOOLS,1910,210.12,G,521.57,ELECTRICITY,1,0,AVERAGE,5,0,118.93,1,NATIONAL_EPC_REGISTRY,2015-08-03,2026-02-08
2022-12-16,SE,HR51,502958e58b5b7c5055d8,RESIDENTIAL_MFH,1956,450.0,F,312.06,LPG,0,0,POOR,2,1,100.883,1,ENERGY_AGENCY_REPORT,2015-08-26,2025-12-02
2023-01-08,CY,BE41,64a69ae5b982b8ec50ab,PUBLIC_HOSPITALS,2011,119.33,E,186.25,BIOMASS,0,0,UNKNOWN,2,0,40.2,1,BUILDING_STOCK_OBSERVATORY,2015-09-18,2025-08-18
2023-01-31,FR,BE173,f769990b767286beebeb,COMMERCIAL_OFFICE,1980,844.0,D,155.45,HEATING_OIL,0,0,VERY_GOOD,9,0,31.863,1,NATIONAL_EPC_REGISTRY,2015-10-11,2025-02-21
2023-02-23,IT,CZ45,c744edf7ac459c6a3552,INDUSTRIAL_LIGHT,1966,567.85,C,91.12,DISTRICT_HEAT,0,0,GOOD,7,0,12.162,1,ENERGY_AGENCY_REPORT,2015-11-03,2025-03-31
2023-03-18,NL,SE5,7d2eeccf874c3fcad02c,COMMERCIAL_RETAIL,1967,335.2,B,81.05,NATURAL_GAS,0,0,AVERAGE,11,1,8.903,1,BUILDING_STOCK_OBSERVATORY,2015-11-26,2024-12-29
2023-04-10,SI,EE6,8baf1b893b3697f34735,RESIDENTIAL_SFH,1958,382.83,A,75.72,ELECTRICITY,1,0,POOR,11,0,12.301,0,NATIONAL_EPC_REGISTRY,2015-12-19,2024-10-24
2023-05-03,BG,DE56,64a8687285722534a3d2,PUBLIC_SCHOOLS,1994,137.76,G,450.33,LPG,0,0,UNKNOWN,2,0,147.346,1,ENERGY_AGENCY_REPORT,2016-01-11,2025-06-23
2023-05-26,EE,SI205,05dfcb7e9479645f8780,RESIDENTIAL_MFH,1983,696.45,F,261.48,BIOMASS,1,0,VERY_GOOD,5,0,98.709,1,BUILDING_STOCK_OBSERVATORY,2016-02-03,2025-05-17
2023-06-18,HU,RO92,c23fe07b217c95a6ffae,PUBLIC_HOSPITALS,1996,695.07,E,172.55,HEATING_OIL,0,0,GOOD,8,1,39.511,1,NATIONAL_EPC_REGISTRY,2016-02-26,2024-04-13
2023-07-11,LU,HU74,2002255bc7ce36b0101e,COMMERCIAL_OFFICE,1890,212.21,D,224.76,DISTRICT_HEAT,0,1,AVERAGE,0,0,27.009,1,ENERGY_AGENCY_REPORT,2016-03-20,2024-07-14
2023-08-03,RO,BE423,0014bd58509ce50611f7,INDUSTRIAL_LIGHT,1913,53.58,C,114.1,NATURAL_GAS,0,0,POOR,1,0,36.195,1,BUILDING_STOCK_OBSERVATORY,2016-04-12,2025-07-20
2023-08-26,AT,DK578,b4f0ea31da38efc4060f,COMMERCIAL_RETAIL,1908,560.79,B,97.61,ELECTRICITY,1,0,UNKNOWN,7,1,6.545,0,NATIONAL_EPC_REGISTRY,2016-05-05,2025-02-27
2023-09-18,CZ,AT707,cb55e402d27f4be14758,RESIDENTIAL_SFH,1939,452.68,A,83.48,LPG,0,0,VERY_GOOD,3,0,27.87,1,ENERGY_AGENCY_REPORT,2016-05-28,2025-10-13
2023-10-11,DE,FR9,6962d7ccde0717cdd52c,PUBLIC_SCHOOLS,2012,452.57,G,308.56,BIOMASS,1,0,GOOD,6,0,93.257,0,BUILDING_STOCK_OBSERVATORY,2016-06-20,2025-10-08
2023-11-03,LV,PL1,0b050b6df4eb8d5faae8,RESIDENTIAL_MFH,1979,237.91,F,302.21,HEATING_OIL,0,1,AVERAGE,13,0,119.222,1,NATIONAL_EPC_REGISTRY,2016-07-13,2024-04-24
2023-11-26,PL,AT677,c64310424e5b13eeccd8,PUBLIC_HOSPITALS,1961,631.71,E,209.23,DISTRICT_HEAT,0,0,POOR,4,0,37.305,1,ENERGY_AGENCY_REPORT,2016-08-05,2025-08-11
2023-12-19,ES,PL622,909a500ac12a2bb26ecd,COMMERCIAL_OFFICE,1931,963.56,D,193.74,NATURAL_GAS,0,0,UNKNOWN,6,0,56.002,1,BUILDING_STOCK_OBSERVATORY,2016-08-28,2024-02-05
2024-01-11,HR,PT37,8a221ba315acffe76ddd,INDUSTRIAL_LIGHT,2005,573.17,C,119.5,ELECTRICITY,0,0,VERY_GOOD,1,0,24.695,0,NATIONAL_EPC_REGISTRY,2016-09-20,2025-06-27
2024-02-03,FI,LT62,36de8044e34a2f826adb,COMMERCIAL_RETAIL,1929,636.32,B,94.16,LPG,0,0,GOOD,4,0,38.796,1,ENERGY_AGENCY_REPORT,2016-10-13,2025-06-27
2024-02-26,IE,SE669,417d1d89f97513cf9755,RESIDENTIAL_SFH,1970,649.86,A,46.86,BIOMASS,0,0,AVERAGE,2,0,3.536,1,BUILDING_STOCK_OBSERVATORY,2016-11-05,2024-02-21
2024-03-20,MT,FI71,13ba47057e60ac8467c7,PUBLIC_SCHOOLS,1916,980.8,G,483.5,HEATING_OIL,1,0,POOR,11,0,152.523,0,NATIONAL_EPC_REGISTRY,2016-11-28,2024-12-23
2024-04-12,SK,DE4,009d78cd1f60136cc4ef,RESIDENTIAL_MFH,1973,786.4,F,272.95,DISTRICT_HEAT,0,1,UNKNOWN,6,1,40.438,0,ENERGY_AGENCY_REPORT,2016-12-21,2024-09-21
2024-05-05,BE,LV2,7e9c1bd5e0a90989918d,PUBLIC_HOSPITALS,2014,628.4,E,147.02,NATURAL_GAS,0,0,VERY_GOOD,9,1,62.258,0,BUILDING_STOCK_OBSERVATORY,2017-01-13,2025-07-30
2024-05-28,DK,CY6,476d64c8d13e2b0b98f1,COMMERCIAL_OFFICE,2010,404.01,D,178.13,ELECTRICITY,0,0,GOOD,2,0,24.907,0,NATIONAL_EPC_REGISTRY,2017-02-05,2024-11-04
2024-06-20,GR,CZ776,fd0768420716ffef83fc,INDUSTRIAL_LIGHT,1957,167.0,C,118.71,LPG,0,0,AVERAGE,5,1,32.92,1,ENERGY_AGENCY_REPORT,2017-02-28,2024-05-16
2024-07-13,LT,BG950,66b094017cc5c442c90e,COMMERCIAL_RETAIL,1955,190.85,B,75.01,BIOMASS,1,0,POOR,10,1,12.361,0,BUILDING_STOCK_OBSERVATORY,2017-03-23,2025-04-06
