edu_k12out_school_year,edu_k12out_district_id_udise,edu_k12out_school_id_udise,edu_k12out_grade_level,edu_k12out_subject_area,edu_k12out_assessment_scale_score,edu_k12out_proficiency_level,edu_k12out_growth_percentile,edu_k12out_attendance_rate_pct,edu_k12out_chronic_absenteeism_rate,edu_k12out_graduation_cohort_year,edu_k12out_graduation_rate_pct,edu_k12out_dropout_rate_pct,edu_k12out_discipline_incident_rate,edu_k12out_special_education_share_pct,edu_k12out_ell_share_pct,edu_k12out_gifted_program_share_pct,edu_k12out_student_teacher_ratio,edu_k12out_per_pupil_spending,edu_k12out_accountability_rating_code
2019-20,UDISE-D41884,UDISE-S3269478,Grade_11,Hindi,460.3,Proficient,2,70.83,27.96,2024,82.29,12.95,2.88,2.47,11.31,5.47,30.58,143095.18,D
2023-24,UDISE-D75888,UDISE-S9823890,Grade_4,SocialStudies,806.9,Proficient,34,72.56,31.33,2017,53.43,13.91,15.16,9.19,33.49,4.95,11.51,163069.76,B
2016-17,UDISE-D46547,UDISE-S3805149,Grade_8,Math,100.6,Advanced,86,96.54,10.11,2017,83.14,17.47,40.6,13.11,14.84,5.3,54.77,82826.76,D
2024-25,UDISE-D81247,UDISE-S6442438,Grade_3,Science,706.2,Below_Basic,66,68.04,16.45,2017,96.12,16.43,54.45,0.65,19.63,1.79,37.49,90286.11,A
2017-18,UDISE-D44353,UDISE-S6652994,Grade_10,RegionalLanguage,284.7,Basic,75,70.93,25.42,2026,65.56,0.56,88.86,3.24,11.95,4.43,26.36,121942.17,E
2022-23,UDISE-D83084,UDISE-S9842032,Grade_11,Hindi,731.5,Below_Basic,76,99.06,14.73,2024,56.89,0.58,113.19,8.74,25.48,6.19,10.57,133129.09,C
2021-22,UDISE-D63231,UDISE-S4760067,Grade_10,Science,305.0,Proficient,13,75.65,28.83,2025,62.23,10.69,58.83,5.75,27.62,6.38,37.36,122746.56,NA
2017-18,UDISE-D63243,UDISE-S2547516,Grade_2,Science,182.9,Below_Basic,45,66.77,40.13,2023,53.96,4.91,0.72,12.66,20.45,2.89,33.96,30338.2,A
2019-20,UDISE-D76271,UDISE-S7889398,Grade_8,English,396.9,Proficient,32,74.79,36.79,2023,62.33,17.08,63.57,8.89,29.79,7.61,32.75,122134.24,D
2018-19,UDISE-D22622,UDISE-S2524869,Grade_11,Science,152.2,Advanced,7,97.44,1.24,2025,91.13,1.15,64.54,13.32,25.25,0.35,18.3,145005.42,A
2019-20,UDISE-D69795,UDISE-S3894612,Grade_9,SocialStudies,383.3,Below_Basic,6,61.02,14.22,2017,43.8,6.03,14.15,0.02,21.84,3.39,13.83,39294.5,A
2025-26,UDISE-D23543,UDISE-S6162834,Grade_6,SocialStudies,706.2,Proficient,32,77.29,1.88,2020,67.43,6.03,82.94,9.87,16.06,3.31,24.86,62692.75,E
2018-19,UDISE-D87533,UDISE-S3543783,Grade_6,Math,869.8,Advanced,55,93.78,40.47,2019,79.81,7.15,3.35,12.83,34.69,9.89,16.28,124775.02,C
2022-23,UDISE-D66625,UDISE-S3956364,Grade_1,RegionalLanguage,517.9,Basic,82,98.71,33.29,2022,42.37,17.77,3.27,5.22,33.72,8.19,15.04,116477.24,B
2022-23,UDISE-D15791,UDISE-S2566980,Grade_4,Hindi,205.2,Below_Basic,88,81.93,21.59,2017,88.15,15.92,72.28,0.58,12.69,3.09,53.54,165890.37,D
2022-23,UDISE-D31488,UDISE-S2656950,Grade_6,Science,373.5,Below_Basic,97,60.02,34.36,2020,69.56,5.14,33.32,1.51,3.3,7.1,14.48,16666.58,E
2018-19,UDISE-D30100,UDISE-S1493417,Grade_10,English,843.4,Below_Basic,85,67.18,39.18,2022,85.49,11.79,109.07,1.8,15.34,11.09,14.74,27563.57,E
2016-17,UDISE-D16425,UDISE-S4160165,Grade_3,Science,258.1,Below_Basic,71,88.58,0.41,2017,67.49,3.76,47.81,7.95,10.6,8.86,40.97,71024.49,C
2025-26,UDISE-D85617,UDISE-S1517794,Grade_5,Math,836.1,Basic,17,91.42,24.55,2022,93.32,4.92,20.63,11.28,32.96,10.59,37.34,14916.07,B
2024-25,UDISE-D40386,UDISE-S7686333,Grade_9,Math,801.7,Advanced,97,97.87,31.6,2023,61.12,5.7,62.84,6.02,21.9,7.7,17.11,34893.23,D
2025-26,UDISE-D48371,UDISE-S1587935,Grade_9,Science,196.9,Advanced,72,78.73,32.62,2018,89.98,1.59,100.86,12.53,9.95,1.15,51.6,58167.27,C
2024-25,UDISE-D77800,UDISE-S4402521,Grade_5,Math,662.0,Advanced,87,69.15,29.95,2023,85.91,6.59,56.03,14.8,34.7,5.21,37.94,171866.07,D
2017-18,UDISE-D32414,UDISE-S6413294,Grade_3,Math,303.1,Proficient,95,73.63,11.56,2022,91.07,7.34,4.32,8.11,14.43,4.62,18.12,68358.46,B
2022-23,UDISE-D86960,UDISE-S4641205,Grade_10,RegionalLanguage,198.7,Below_Basic,47,94.87,0.68,2025,91.24,4.13,109.77,8.83,6.09,11.11,25.06,103950.59,E
2021-22,UDISE-D38657,UDISE-S4622304,Grade_5,SocialStudies,579.2,Advanced,89,75.63,16.66,2018,77.65,16.01,101.2,2.33,27.07,6.09,47.59,26025.38,NA
2025-26,UDISE-D36929,UDISE-S4089457,Grade_11,Reading,810.4,Basic,54,79.42,5.76,2021,76.18,7.36,113.13,8.59,2.93,10.06,24.42,138254.66,E
2020-21,UDISE-D31103,UDISE-S5420680,Grade_11,Math,249.7,Basic,53,68.64,9.96,2021,69.74,13.53,34.81,11.52,34.21,3.57,14.02,83927.18,A
2024-25,UDISE-D47000,UDISE-S3215619,Grade_2,Math,397.2,Basic,11,67.26,25.13,2024,86.99,3.65,42.75,9.15,4.77,11.9,22.31,55241.66,B
2021-22,UDISE-D39206,UDISE-S8425318,Grade_9,English,548.2,Below_Basic,15,73.85,3.06,2019,52.44,15.15,83.36,8.11,20.34,11.03,29.1,173717.45,B
2019-20,UDISE-D52087,UDISE-S9874940,Grade_4,Reading,649.4,Basic,96,97.79,11.97,2021,54.91,0.8,30.28,3.34,16.21,7.27,21.02,109457.51,A
2025-26,UDISE-D63530,UDISE-S8370876,Grade_12,English,525.6,Proficient,93,99.61,39.06,2021,97.63,6.57,26.33,3.51,33.55,4.56,42.97,177210.97,E
2023-24,UDISE-D55049,UDISE-S6484376,Grade_10,RegionalLanguage,248.1,Basic,99,74.66,2.13,2026,46.72,3.3,64.86,10.57,30.59,9.54,40.11,73147.77,C
2017-18,UDISE-D42568,UDISE-S5732904,Grade_6,RegionalLanguage,640.3,Basic,53,98.77,23.09,2026,66.95,12.81,102.0,3.38,23.49,9.63,48.07,27271.77,A
2018-19,UDISE-D44714,UDISE-S9608661,Grade_10,RegionalLanguage,640.0,Basic,55,63.23,11.77,2020,84.16,12.51,108.32,2.32,1.39,4.34,21.63,18443.01,NA
2017-18,UDISE-D72931,UDISE-S4416089,Grade_9,Math,194.3,Advanced,64,66.24,30.13,2016,56.09,17.42,118.07,0.54,24.82,3.67,45.65,36599.49,NA
2022-23,UDISE-D19504,UDISE-S6696597,Grade_12,Hindi,476.4,Proficient,97,60.18,35.82,2020,45.39,8.23,21.72,12.07,7.16,2.51,10.64,24546.55,B
2025-26,UDISE-D48848,UDISE-S5034872,Grade_8,Hindi,144.6,Advanced,76,65.35,11.59,2022,65.28,3.94,92.06,11.79,34.18,2.97,30.45,110949.41,NA
2018-19,UDISE-D31055,UDISE-S4437854,Grade_5,Science,789.5,Proficient,34,75.04,34.01,2024,79.55,1.52,44.61,1.74,29.15,0.06,28.36,71500.62,NA
2017-18,UDISE-D64138,UDISE-S1102124,Grade_10,Reading,462.5,Below_Basic,52,78.63,26.71,2026,77.0,16.8,57.28,9.03,7.41,7.69,18.47,33340.44,C
2019-20,UDISE-D27844,UDISE-S1548489,Grade_4,SocialStudies,813.1,Advanced,87,62.71,30.05,2018,62.69,2.98,13.39,12.51,9.68,9.95,20.31,41690.43,NA
2017-18,UDISE-D54224,UDISE-S6577691,Grade_7,Reading,588.9,Below_Basic,15,97.47,31.91,2019,68.26,6.2,78.74,5.32,16.05,0.14,32.91,159380.4,B
2025-26,UDISE-D16063,UDISE-S7020171,Grade_11,Hindi,664.1,Basic,57,61.88,26.37,2022,43.44,7.09,3.49,9.67,22.47,5.41,47.74,33927.82,A
2024-25,UDISE-D74885,UDISE-S2292641,Grade_1,Reading,278.0,Advanced,2,77.96,26.22,2023,40.59,17.01,102.96,10.96,12.43,1.67,20.49,25036.34,B
2023-24,UDISE-D61647,UDISE-S3252964,Grade_10,Science,249.9,Advanced,88,70.41,29.18,2022,82.01,15.01,62.25,9.4,12.39,7.02,42.87,76200.34,B
2019-20,UDISE-D43515,UDISE-S2514343,Grade_5,English,665.1,Below_Basic,38,91.12,15.07,2018,84.13,17.6,61.31,7.42,1.11,4.98,35.0,22566.37,D
2020-21,UDISE-D85106,UDISE-S8593956,Grade_10,Math,894.8,Proficient,79,67.65,28.4,2025,62.65,17.63,86.43,12.77,33.47,0.13,29.12,48323.18,A
2018-19,UDISE-D79457,UDISE-S9806116,Grade_10,English,350.9,Advanced,7,98.8,10.9,2017,88.89,15.79,11.62,11.79,1.21,3.42,47.14,71582.29,C
2020-21,UDISE-D16197,UDISE-S3092300,Grade_5,SocialStudies,795.1,Proficient,80,86.27,37.42,2018,57.34,7.28,104.45,11.85,32.07,10.38,51.56,131241.13,D
2022-23,UDISE-D66768,UDISE-S1230249,Grade_1,Science,525.5,Advanced,78,91.22,8.92,2018,90.45,13.88,27.51,2.35,32.52,1.17,35.16,102730.58,E
2021-22,UDISE-D60075,UDISE-S6216310,Grade_5,RegionalLanguage,591.6,Below_Basic,63,99.54,36.44,2016,45.13,8.87,24.07,2.88,32.52,1.83,53.76,118292.29,D
2022-23,UDISE-D79481,UDISE-S9468667,Grade_8,Math,386.2,Basic,98,81.19,19.6,2026,87.37,9.09,108.03,1.9,24.51,5.43,18.24,61860.27,B
2020-21,UDISE-D80443,UDISE-S3039741,Grade_9,English,381.5,Proficient,43,65.23,28.5,2017,96.49,15.63,11.24,2.26,29.53,10.86,26.29,109833.22,C
2021-22,UDISE-D43968,UDISE-S9356599,Grade_2,Science,167.7,Below_Basic,25,79.98,40.64,2020,88.94,15.08,98.18,11.39,6.73,3.02,30.32,46104.2,E
2025-26,UDISE-D92547,UDISE-S5965042,Grade_6,English,374.2,Basic,46,97.3,34.84,2022,79.0,1.47,19.24,11.87,20.87,7.12,12.08,119573.72,C
2022-23,UDISE-D63055,UDISE-S7045210,Grade_9,English,782.0,Basic,30,84.7,8.16,2021,61.27,12.54,29.26,12.9,13.96,0.76,46.68,14470.11,B
2024-25,UDISE-D79681,UDISE-S8037968,Grade_3,English,571.8,Below_Basic,71,85.56,38.78,2026,42.16,7.39,28.97,10.18,15.85,9.3,28.5,108980.39,B
2025-26,UDISE-D69328,UDISE-S8352275,Grade_12,Reading,428.2,Proficient,86,74.22,36.38,2023,48.54,5.65,85.29,5.34,26.79,7.36,13.13,153400.64,A
2018-19,UDISE-D37353,UDISE-S2254630,Grade_5,Hindi,510.6,Below_Basic,29,96.32,27.37,2018,43.39,10.48,82.71,0.05,17.66,7.54,24.08,85203.38,NA
2022-23,UDISE-D67679,UDISE-S8844259,Grade_11,Reading,425.2,Proficient,87,62.26,7.42,2026,58.78,5.13,23.53,13.91,12.4,5.27,19.65,47165.89,D
2019-20,UDISE-D89503,UDISE-S2076788,Grade_1,Math,250.3,Advanced,73,90.13,26.89,2025,59.69,5.5,77.95,3.97,24.84,11.89,10.89,60394.04,D
2025-26,UDISE-D94765,UDISE-S2301766,Grade_8,Reading,415.0,Below_Basic,41,75.52,15.71,2024,66.15,1.87,78.94,8.28,17.85,2.39,49.29,78920.01,NA
2022-23,UDISE-D50404,UDISE-S9615140,Grade_2,Hindi,498.4,Basic,96,78.62,28.51,2024,73.27,7.07,81.56,2.72,33.17,8.93,26.13,11724.74,NA
2018-19,UDISE-D19155,UDISE-S8633303,Grade_7,English,437.3,Basic,64,70.29,9.63,2021,84.25,11.01,80.03,9.14,23.76,5.81,38.12,121684.91,E
2023-24,UDISE-D49592,UDISE-S7005718,Grade_3,RegionalLanguage,108.7,Below_Basic,86,92.57,35.61,2026,86.73,17.93,104.24,7.79,13.62,11.98,18.88,71590.16,C
2024-25,UDISE-D58459,UDISE-S7583561,Grade_10,Math,729.3,Advanced,45,83.11,29.22,2019,64.96,7.83,18.37,11.9,13.15,1.18,25.54,178636.66,A
2016-17,UDISE-D90879,UDISE-S5444600,Grade_6,SocialStudies,500.1,Advanced,17,86.21,2.26,2026,82.96,16.06,34.75,6.29,27.34,5.03,20.89,123804.01,B
2016-17,UDISE-D34379,UDISE-S9951978,Grade_11,Math,832.7,Basic,75,90.26,0.83,2018,90.31,10.09,99.21,6.4,25.23,1.97,20.75,115749.27,NA
2016-17,UDISE-D82523,UDISE-S9643899,Grade_8,Reading,179.2,Below_Basic,98,64.57,20.21,2025,82.82,13.67,83.45,13.38,19.1,6.92,24.86,179507.01,C
2024-25,UDISE-D81860,UDISE-S4195564,Grade_11,Reading,166.4,Advanced,21,95.3,38.02,2019,69.14,13.48,31.76,10.45,15.45,0.41,16.94,67271.98,B
2016-17,UDISE-D77806,UDISE-S5357000,Grade_11,Hindi,346.4,Below_Basic,57,70.75,2.39,2017,93.92,3.93,77.3,5.5,11.1,3.2,48.84,131117.06,A
2025-26,UDISE-D35726,UDISE-S4422674,Grade_12,RegionalLanguage,720.4,Advanced,49,68.22,36.23,2022,62.91,11.56,112.65,13.49,3.22,8.37,37.52,15944.64,C
2017-18,UDISE-D36582,UDISE-S9386112,Grade_4,Science,393.8,Below_Basic,71,84.93,9.1,2023,86.01,2.2,106.68,14.85,30.05,9.23,20.87,134831.96,A
2024-25,UDISE-D46301,UDISE-S6217184,Grade_1,Science,868.7,Basic,35,74.23,32.97,2018,91.76,7.49,21.96,7.1,9.4,0.73,35.08,141790.08,NA
2022-23,UDISE-D43041,UDISE-S4678897,Grade_7,RegionalLanguage,165.4,Advanced,74,66.44,4.91,2026,60.99,10.45,76.16,0.15,22.84,10.93,43.46,83644.77,A
2016-17,UDISE-D38775,UDISE-S3999133,Grade_2,Math,390.7,Proficient,2,87.53,42.82,2020,51.86,6.56,51.79,0.21,9.37,2.27,28.07,178431.09,E
2024-25,UDISE-D75995,UDISE-S4848980,Grade_9,RegionalLanguage,118.7,Proficient,4,73.91,39.49,2024,85.83,1.81,62.47,2.17,28.9,2.77,14.94,22765.97,E
2022-23,UDISE-D92306,UDISE-S8241895,Grade_11,Math,598.4,Basic,54,70.51,6.63,2018,60.84,14.83,40.09,10.99,10.53,9.65,34.51,32473.39,C
2017-18,UDISE-D82590,UDISE-S8811467,Grade_6,RegionalLanguage,425.2,Below_Basic,95,81.92,43.09,2019,97.83,8.59,102.67,10.47,15.72,8.77,26.74,157970.97,C
2016-17,UDISE-D34035,UDISE-S4227665,Grade_8,English,748.6,Advanced,33,96.46,20.39,2019,64.37,17.77,23.71,10.44,1.48,3.72,26.85,73707.29,A
2024-25,UDISE-D73033,UDISE-S6221976,Grade_5,Math,755.9,Basic,43,92.68,23.38,2025,59.31,15.79,71.26,9.4,9.31,6.2,12.59,17190.21,B
2016-17,UDISE-D49196,UDISE-S2101975,Grade_11,RegionalLanguage,786.3,Basic,92,66.92,10.86,2020,78.79,14.84,103.1,9.05,18.86,8.52,24.37,85973.23,E
2016-17,UDISE-D48002,UDISE-S4220715,Grade_10,Reading,238.5,Below_Basic,67,81.16,20.49,2018,90.37,1.51,97.18,9.17,8.7,5.95,12.0,132655.84,A
2025-26,UDISE-D22735,UDISE-S8899386,Grade_7,Science,326.3,Proficient,91,64.68,21.13,2018,72.7,3.9,42.73,7.14,22.24,5.38,14.13,131692.33,A
2017-18,UDISE-D93648,UDISE-S1195139,Grade_12,Math,153.6,Proficient,60,88.96,26.38,2017,68.31,16.59,39.85,14.54,18.69,10.95,38.69,171330.61,NA
2024-25,UDISE-D90553,UDISE-S9944679,Grade_12,Math,204.0,Below_Basic,32,70.96,29.31,2024,77.49,14.48,4.36,8.01,30.67,6.92,13.89,132847.37,B
2018-19,UDISE-D57598,UDISE-S7909233,Grade_12,RegionalLanguage,753.7,Proficient,94,98.92,4.86,2025,90.98,13.46,74.41,14.26,2.72,9.4,20.44,33675.91,E
2024-25,UDISE-D50035,UDISE-S9052487,Grade_5,SocialStudies,542.8,Proficient,99,63.49,25.33,2021,47.01,9.09,69.45,14.56,21.08,10.47,51.33,101131.3,E
2020-21,UDISE-D82753,UDISE-S4283665,Grade_3,English,673.0,Proficient,72,66.3,2.96,2019,54.08,8.22,34.62,4.58,2.61,5.65,36.69,13134.38,E
2019-20,UDISE-D47955,UDISE-S9762869,Grade_5,Science,458.6,Advanced,84,67.85,7.5,2018,63.04,7.77,25.82,11.98,26.11,9.0,10.28,116943.69,A
2016-17,UDISE-D55815,UDISE-S5857577,Grade_1,RegionalLanguage,620.3,Advanced,70,87.03,7.67,2024,75.54,13.64,102.98,5.68,29.06,7.48,37.49,37556.57,D
2016-17,UDISE-D14299,UDISE-S8232901,Grade_12,Science,189.6,Proficient,65,62.51,1.43,2016,96.74,6.31,49.1,8.95,2.52,9.58,54.29,94927.19,E
2019-20,UDISE-D15446,UDISE-S4667179,Grade_3,RegionalLanguage,769.3,Proficient,51,98.63,34.68,2024,93.98,9.46,90.11,4.6,13.73,11.43,51.43,105637.71,E
2017-18,UDISE-D50843,UDISE-S2980344,Grade_12,Reading,678.4,Proficient,93,83.69,38.54,2026,46.6,11.66,16.02,11.04,16.74,0.17,17.87,40947.43,C
2018-19,UDISE-D37354,UDISE-S8241045,Grade_5,English,336.0,Below_Basic,33,94.46,44.87,2016,86.56,15.76,22.99,5.86,16.86,0.55,47.68,25865.6,NA
2025-26,UDISE-D87825,UDISE-S9079027,Grade_5,SocialStudies,396.2,Proficient,21,62.57,3.79,2018,65.93,8.41,96.38,6.83,22.93,8.3,37.14,98557.32,A
2017-18,UDISE-D25865,UDISE-S7287724,Grade_2,RegionalLanguage,863.3,Proficient,63,63.65,21.5,2021,66.87,0.22,24.34,4.57,14.07,6.83,28.54,10707.6,B
2024-25,UDISE-D91678,UDISE-S1302071,Grade_10,RegionalLanguage,213.1,Advanced,12,61.21,29.72,2026,41.34,3.54,92.88,4.81,34.45,7.54,19.47,56657.42,B
2020-21,UDISE-D22544,UDISE-S4535735,Grade_5,Reading,347.7,Below_Basic,26,80.57,14.67,2024,86.94,4.5,12.17,13.68,32.95,10.48,29.72,168978.12,C
2024-25,UDISE-D13778,UDISE-S4790179,Grade_10,RegionalLanguage,438.5,Below_Basic,32,94.13,4.78,2024,95.77,3.26,12.06,0.2,4.86,6.21,13.6,90772.05,NA
2018-19,UDISE-D27020,UDISE-S5816042,Grade_7,Math,819.7,Below_Basic,24,76.13,3.75,2018,64.16,1.43,84.22,4.12,21.61,7.74,49.99,56223.84,C
2024-25,UDISE-D69844,UDISE-S5049007,Grade_8,Math,730.4,Proficient,21,66.13,16.21,2022,68.4,6.65,110.71,9.13,26.76,5.19,21.69,82477.08,E
2016-17,UDISE-D97768,UDISE-S9024906,Grade_3,Reading,546.1,Below_Basic,81,86.76,38.79,2022,83.63,9.65,64.63,8.58,1.84,4.58,32.58,153819.86,D
2024-25,UDISE-D81908,UDISE-S9518095,Grade_10,RegionalLanguage,524.5,Proficient,41,84.65,18.1,2019,81.87,11.7,100.22,7.55,8.28,7.21,35.12,70820.19,C
2022-23,UDISE-D25069,UDISE-S9865925,Grade_11,Hindi,864.9,Advanced,18,64.8,29.04,2026,48.67,14.26,0.89,6.05,17.11,4.0,25.38,161239.05,A
2022-23,UDISE-D66458,UDISE-S7334273,Grade_8,SocialStudies,689.9,Proficient,25,64.85,39.1,2019,95.06,11.04,52.9,4.4,15.42,0.66,22.88,41527.46,NA
2022-23,UDISE-D19089,UDISE-S9063088,Grade_4,Science,356.9,Advanced,5,62.5,0.59,2024,86.1,10.46,108.31,9.75,26.21,9.14,52.97,55111.33,B
2016-17,UDISE-D16007,UDISE-S2137669,Grade_7,Science,476.0,Proficient,96,78.42,21.51,2021,61.39,15.96,63.64,8.4,33.97,4.92,20.31,143119.09,A
2017-18,UDISE-D97769,UDISE-S6322120,Grade_11,Hindi,150.1,Basic,46,66.89,23.84,2017,68.03,8.37,26.0,8.39,16.95,7.16,49.74,31051.1,E
2019-20,UDISE-D19423,UDISE-S5990424,Grade_6,SocialStudies,717.3,Below_Basic,26,72.28,29.22,2017,47.43,7.25,96.2,1.11,10.29,4.54,10.15,124629.42,E
2017-18,UDISE-D52834,UDISE-S3260209,Grade_5,Science,402.4,Proficient,95,81.11,10.35,2022,62.66,0.54,93.7,11.66,1.8,1.74,49.87,142412.55,E
2020-21,UDISE-D91133,UDISE-S5711627,Grade_9,English,452.3,Below_Basic,28,71.13,3.77,2021,87.65,7.88,18.92,2.55,14.37,1.97,51.67,21943.62,B
2024-25,UDISE-D64126,UDISE-S4129336,Grade_10,SocialStudies,538.8,Advanced,69,77.47,8.29,2016,59.64,6.0,95.78,2.7,7.74,6.63,39.23,102346.87,E
2016-17,UDISE-D61502,UDISE-S9339330,Grade_3,Reading,713.5,Advanced,68,66.33,7.13,2020,91.31,17.11,64.46,3.99,28.72,3.96,44.55,145256.44,C
2018-19,UDISE-D98958,UDISE-S7869606,Grade_7,Reading,227.7,Advanced,21,94.7,16.46,2016,41.98,5.85,118.78,6.29,12.16,7.63,33.52,76864.05,B
2020-21,UDISE-D66232,UDISE-S7488855,Grade_1,Math,762.9,Proficient,83,67.82,30.91,2020,90.14,2.2,45.98,1.2,27.47,1.16,23.48,134074.89,D
2021-22,UDISE-D58324,UDISE-S6574168,Grade_1,Hindi,650.2,Proficient,49,88.22,14.37,2017,77.7,4.63,85.06,4.95,7.9,9.4,12.71,19499.5,NA
2021-22,UDISE-D43663,UDISE-S9424771,Grade_2,Math,209.7,Below_Basic,35,94.65,0.34,2021,68.28,11.58,52.27,3.12,31.45,11.34,35.25,170511.16,B
2018-19,UDISE-D95513,UDISE-S6496114,Grade_5,Math,412.8,Basic,39,76.25,41.48,2026,83.37,9.23,12.56,14.36,3.38,9.11,49.71,69908.34,D
2025-26,UDISE-D38708,UDISE-S6791944,Grade_10,Math,808.9,Proficient,46,70.79,39.44,2025,49.86,17.04,84.5,4.84,22.04,8.56,25.21,49530.38,D
2021-22,UDISE-D57177,UDISE-S7684738,Grade_3,SocialStudies,598.5,Advanced,18,79.4,43.17,2025,49.03,0.06,47.79,1.27,30.42,9.16,45.45,170030.21,B
2025-26,UDISE-D92533,UDISE-S1274039,Grade_7,SocialStudies,873.8,Basic,15,77.26,39.99,2017,53.81,2.55,68.39,12.54,23.59,5.59,11.7,136151.36,C
2019-20,UDISE-D37829,UDISE-S5497717,Grade_11,SocialStudies,898.8,Advanced,95,93.47,2.51,2024,59.79,12.48,46.65,1.07,19.95,8.42,20.67,91625.5,B
2025-26,UDISE-D87443,UDISE-S1514799,Grade_1,Reading,785.1,Advanced,24,90.34,6.9,2017,40.2,16.83,8.62,14.34,24.21,3.82,21.49,76026.8,E
2025-26,UDISE-D81463,UDISE-S7795222,Grade_2,Hindi,396.4,Proficient,24,87.35,4.52,2019,77.6,9.73,27.3,3.43,31.15,4.42,26.96,140926.61,D
2020-21,UDISE-D17304,UDISE-S8358284,Grade_5,Math,732.6,Below_Basic,9,65.32,26.94,2023,76.91,16.79,94.37,11.54,21.96,5.34,19.83,43851.04,D
2021-22,UDISE-D59274,UDISE-S6019435,Grade_5,Math,456.2,Advanced,2,79.36,33.01,2023,76.92,14.86,79.21,7.57,10.54,1.23,29.22,75528.35,E
2020-21,UDISE-D19464,UDISE-S8014597,Grade_1,Math,185.9,Proficient,67,99.46,10.99,2025,87.93,17.06,109.15,9.14,6.56,8.37,41.83,172182.49,NA
2023-24,UDISE-D60056,UDISE-S2989486,Grade_9,Science,364.5,Below_Basic,40,98.98,2.93,2026,40.6,12.49,101.02,5.77,16.36,5.43,20.64,114813.45,A
2023-24,UDISE-D95870,UDISE-S2711078,Grade_12,Math,368.7,Advanced,1,78.4,2.05,2026,80.13,17.38,22.96,8.44,14.03,2.39,18.38,139517.41,NA
2018-19,UDISE-D15832,UDISE-S6320472,Grade_4,Science,110.5,Advanced,68,88.24,17.31,2023,72.93,4.87,60.92,3.78,24.93,9.55,39.91,68026.37,NA
2018-19,UDISE-D75755,UDISE-S8289728,Grade_7,Science,282.2,Basic,61,77.51,35.76,2026,66.4,7.01,50.89,2.51,4.24,6.29,40.04,17997.61,D
2016-17,UDISE-D17111,UDISE-S7574785,Grade_5,Science,636.3,Below_Basic,33,72.92,8.46,2021,95.94,3.29,97.59,1.38,4.08,1.21,17.73,15044.57,D
2024-25,UDISE-D48697,UDISE-S4476682,Grade_11,Science,259.5,Below_Basic,37,94.98,5.94,2020,93.19,9.28,41.3,5.43,31.55,5.3,27.48,77403.29,NA
2022-23,UDISE-D73389,UDISE-S2344711,Grade_1,Science,392.0,Below_Basic,16,89.78,6.93,2026,46.61,4.38,64.77,11.19,17.34,6.49,16.43,168890.75,D
2023-24,UDISE-D27794,UDISE-S9242170,Grade_9,SocialStudies,851.5,Below_Basic,28,87.76,13.81,2023,47.18,17.57,80.38,11.86,34.9,9.61,28.26,11408.48,A
2016-17,UDISE-D19495,UDISE-S6637797,Grade_11,Hindi,709.9,Below_Basic,95,63.13,44.36,2021,86.83,15.9,51.43,6.85,33.92,8.23,52.68,80460.99,A
2023-24,UDISE-D62238,UDISE-S7801749,Grade_5,Science,445.6,Basic,20,94.46,4.27,2017,75.01,15.18,21.2,4.7,4.56,10.93,26.87,108741.01,C
2019-20,UDISE-D39003,UDISE-S2136777,Grade_8,RegionalLanguage,494.1,Basic,71,97.87,20.63,2020,45.0,5.92,29.52,10.31,12.99,1.61,32.3,36955.3,D
2017-18,UDISE-D10919,UDISE-S2955517,Grade_12,Math,511.3,Below_Basic,77,81.43,11.54,2018,63.42,7.17,98.34,7.82,11.63,10.34,32.97,33571.01,D
2017-18,UDISE-D28071,UDISE-S4700912,Grade_7,English,219.1,Basic,91,95.7,15.38,2021,94.17,4.18,26.94,1.92,19.12,4.65,51.44,123930.56,B
2024-25,UDISE-D27390,UDISE-S5893703,Grade_1,RegionalLanguage,500.7,Basic,70,91.97,42.65,2019,47.64,13.5,100.47,12.93,14.71,8.63,32.98,175186.15,A
2022-23,UDISE-D82790,UDISE-S5916335,Grade_1,RegionalLanguage,734.4,Advanced,12,63.68,4.17,2017,68.93,16.01,78.87,9.36,19.11,11.65,23.82,136618.18,E
2016-17,UDISE-D55963,UDISE-S8364751,Grade_12,Math,397.3,Below_Basic,68,62.89,42.1,2024,84.62,17.59,69.19,3.21,7.84,2.59,14.14,142707.2,E
2022-23,UDISE-D98940,UDISE-S9367672,Grade_12,Hindi,325.0,Basic,71,73.41,44.75,2024,60.09,13.67,92.83,12.61,25.32,2.48,29.76,114852.41,C
2024-25,UDISE-D83377,UDISE-S4331265,Grade_7,Math,404.3,Below_Basic,45,73.36,32.17,2024,74.49,10.79,108.69,12.55,27.81,11.76,39.64,9231.98,NA
2023-24,UDISE-D17207,UDISE-S2779973,Grade_3,Math,527.5,Basic,16,82.86,35.19,2018,70.58,13.45,60.3,12.23,8.58,5.0,29.58,51013.51,A
2019-20,UDISE-D38010,UDISE-S3118187,Grade_3,RegionalLanguage,220.8,Advanced,98,65.0,1.55,2017,53.76,14.56,22.19,9.27,21.39,6.57,31.16,164120.44,B
2017-18,UDISE-D76620,UDISE-S7914896,Grade_12,Science,364.6,Advanced,91,90.63,21.28,2019,91.88,4.13,68.37,12.63,22.15,9.09,11.06,13527.75,B
