edu_enroll_collection_date,edu_enroll_campus_id,edu_enroll_enrollment_total,edu_enroll_enrollment_by_grade_band,edu_enroll_new_entries_count,edu_enroll_withdrawals_count,edu_enroll_mobility_rate_pct,edu_enroll_average_daily_attendance,edu_enroll_seat_capacity,edu_enroll_class_size_average,edu_enroll_teacher_vacancy_count,edu_enroll_substitute_fill_rate_pct,edu_enroll_transport_ridership_count,edu_enroll_meal_program_participation,edu_enroll_after_school_participation,edu_enroll_internet_device_access_rate,edu_enroll_learning_loss_indicator,edu_enroll_weather_closure_days,edu_enroll_instructional_minutes_week,edu_enroll_data_quality_flag
2019-03-07,UDCAMP680039,682,Primary(1-5):1700,29,64,15.13,590,743,22.06,28,46.74,437,31.74,4.0,46.9,Mild,10,2038,OK
2021-04-06,UDCAMP136445,3083,UpperPrimary(6-8):2178,185,12,26.12,2291,3799,51.25,20,92.27,1549,97.64,29.35,74.28,Unknown,38,1558,OK
2023-12-30,UDCAMP322183,4479,HigherSecondary(11-12):1968,181,214,1.36,3685,4742,35.33,52,1.49,2749,72.63,28.72,18.82,Mild,35,1521,OK
2020-12-19,UDCAMP765876,1943,Primary(1-5):51,28,27,14.25,1319,2947,36.77,72,14.37,23,9.16,65.56,3.02,Mild,14,1286,FAIL
2026-08-07,UDCAMP465952,1878,Secondary(9-10):1988,77,49,16.85,1459,1935,42.92,28,58.92,3125,68.81,56.01,36.28,Severe,25,2226,WARN
2023-03-05,UDCAMP849646,2879,Primary(1-5):1901,198,196,19.32,1928,4192,50.97,2,69.14,3439,5.73,66.75,71.81,Mild,2,1047,OK
2022-04-02,UDCAMP930158,498,Primary(1-5):1702,112,211,17.22,361,1374,59.2,29,92.17,386,40.77,70.63,88.12,Unknown,7,1476,FAIL
2022-11-18,UDCAMP225132,4005,Primary(1-5):39,196,178,32.76,2499,4678,20.27,52,33.97,365,12.44,34.73,8.08,Unknown,23,1581,OK
2024-06-11,UDCAMP174914,734,Secondary(9-10):1747,179,194,25.99,598,1974,42.6,91,55.82,3125,73.35,45.8,87.87,None,28,1861,WARN
2019-11-17,UDCAMP704524,1630,Secondary(9-10):1162,10,245,26.04,1140,2632,56.62,67,55.99,2980,37.8,39.7,1.36,None,14,1317,WARN
2026-09-09,UDCAMP516764,3828,UpperPrimary(6-8):2254,193,240,32.5,2884,3957,58.94,16,46.38,3100,97.4,41.33,5.52,Moderate,23,1278,FAIL
2022-06-03,UDCAMP419993,3229,Secondary(9-10):180,189,57,4.41,2733,4542,35.76,100,90.13,525,12.72,70.0,7.15,None,33,1393,OK
2019-12-19,UDCAMP224258,547,UpperPrimary(6-8):2336,4,13,8.68,529,1099,56.81,44,81.23,1507,49.11,12.3,40.02,Mild,21,1827,OK
2023-12-18,UDCAMP753501,1432,UpperPrimary(6-8):154,154,207,8.57,963,2786,38.02,89,8.42,1781,53.24,12.57,61.3,None,22,1600,OK
2020-04-20,UDCAMP668410,1819,UpperPrimary(6-8):606,69,116,23.24,1334,1843,48.63,63,46.56,893,18.25,30.8,54.33,Moderate,0,1003,FAIL
2026-03-29,UDCAMP109810,2015,Primary(1-5):1185,149,66,11.76,1323,2435,56.86,14,6.81,810,94.02,68.39,98.81,None,24,1591,OK
2024-05-10,UDCAMP637882,1495,Primary(1-5):1173,11,44,25.48,1197,2529,19.59,83,84.65,1630,56.87,26.41,28.38,None,22,1135,FAIL
2022-11-28,UDCAMP900723,2677,Primary(1-5):1507,40,93,16.35,1795,3463,40.51,7,76.31,2522,80.85,52.35,42.87,Moderate,23,2027,FAIL
2023-03-25,UDCAMP694783,202,HigherSecondary(11-12):1884,64,161,32.24,141,1039,31.54,116,61.05,3278,92.9,26.71,88.92,Mild,29,1379,OK
2020-06-24,UDCAMP334628,3123,UpperPrimary(6-8):1513,89,240,9.94,2027,4027,48.57,88,15.03,1518,62.87,38.78,45.3,Severe,22,1445,OK
2022-02-27,UDCAMP153652,4072,HigherSecondary(11-12):2040,140,190,5.9,2481,4573,41.48,108,37.39,1794,78.51,29.82,33.82,Mild,21,1059,OK
2020-07-20,UDCAMP762863,3028,HigherSecondary(11-12):1864,91,92,3.22,2909,3109,52.2,12,75.48,720,63.02,70.14,10.39,Severe,33,1110,OK
2025-04-12,UDCAMP861996,3642,Primary(1-5):1962,246,117,25.54,2905,3853,36.61,40,25.32,1344,95.1,30.07,48.52,None,5,985,WARN
2021-06-02,UDCAMP512452,3028,UpperPrimary(6-8):1750,249,86,29.02,1999,3648,28.97,59,45.64,2613,39.24,32.99,5.16,None,20,1383,FAIL
2021-06-05,UDCAMP787646,3870,UpperPrimary(6-8):1303,212,98,28.77,3694,3961,15.56,75,55.29,2404,24.22,15.62,72.8,None,7,2156,FAIL
2023-05-16,UDCAMP149246,1349,Secondary(9-10):522,249,140,25.21,1288,2070,56.56,82,8.9,2965,71.3,30.32,84.61,Mild,0,1000,FAIL
2026-06-11,UDCAMP927990,661,HigherSecondary(11-12):1080,106,87,6.49,567,1031,39.05,98,19.54,958,1.09,63.18,50.66,None,2,1532,OK
2019-01-30,UDCAMP290245,2129,UpperPrimary(6-8):1694,195,196,25.29,1522,2904,50.01,51,30.78,2025,35.0,13.29,27.71,Severe,35,2222,FAIL
2023-07-14,UDCAMP481083,1284,Primary(1-5):290,139,154,30.36,876,2626,34.83,113,28.03,1964,89.61,45.86,45.3,None,27,1628,WARN
2023-01-27,UDCAMP587021,747,Secondary(9-10):124,228,36,2.54,656,834,30.52,58,66.98,712,84.06,32.09,76.74,Unknown,29,1947,FAIL
2020-10-29,UDCAMP468264,1798,Primary(1-5):1443,188,238,15.57,1249,2572,16.53,20,22.16,3413,63.56,11.67,57.79,Severe,32,1655,WARN
2020-01-15,UDCAMP359858,2291,Primary(1-5):251,129,236,33.97,2089,3043,52.29,11,46.38,2903,34.73,50.65,31.07,Unknown,7,2069,FAIL
2020-01-29,UDCAMP422385,3053,Primary(1-5):172,186,87,16.18,2886,4360,40.07,91,2.0,2940,29.38,60.04,83.08,Moderate,11,1965,OK
2021-12-24,UDCAMP227651,4405,Secondary(9-10):1963,98,82,13.03,3536,5084,31.27,108,97.25,1149,68.08,49.7,33.47,None,29,2017,OK
2020-06-27,UDCAMP279809,2498,Secondary(9-10):832,0,66,22.79,1719,3153,26.57,5,34.25,976,69.93,36.98,9.49,Moderate,20,1577,FAIL
2020-08-22,UDCAMP418182,4311,UpperPrimary(6-8):329,104,156,18.03,4224,5258,50.37,78,64.58,2734,38.15,54.22,1.97,Moderate,27,2345,WARN
2022-05-11,UDCAMP595469,2619,HigherSecondary(11-12):1694,37,48,7.8,1772,3172,21.69,111,42.92,2131,4.7,76.72,62.08,None,2,1540,WARN
2022-09-01,UDCAMP998385,1852,Primary(1-5):2134,140,211,26.25,1406,2951,49.06,81,3.42,550,55.63,70.41,60.39,Severe,15,1272,FAIL
2023-06-03,UDCAMP521193,501,HigherSecondary(11-12):522,61,207,15.37,348,1792,28.27,110,20.15,821,56.98,70.85,73.02,Mild,34,1553,FAIL
2021-01-04,UDCAMP537080,2519,Primary(1-5):1158,164,70,9.91,2307,3942,41.3,16,49.43,375,98.07,6.06,87.24,Severe,2,2137,OK
2022-02-01,UDCAMP550425,2369,UpperPrimary(6-8):851,22,147,11.35,1962,2636,58.66,97,76.11,2486,37.14,9.5,76.89,None,10,1145,WARN
2026-12-13,UDCAMP315237,1931,UpperPrimary(6-8):2299,152,59,16.54,1245,2023,43.98,99,40.21,789,99.58,63.43,79.74,Moderate,3,2391,OK
2022-05-17,UDCAMP328726,3522,Secondary(9-10):2034,53,64,33.44,2725,4258,15.7,112,15.82,1046,85.12,60.76,23.32,Mild,17,2057,WARN
2019-05-31,UDCAMP649208,4223,HigherSecondary(11-12):2137,0,145,31.28,2728,5434,58.49,50,4.09,197,83.26,20.37,54.17,Moderate,23,2165,OK
2026-09-21,UDCAMP121502,2029,UpperPrimary(6-8):756,163,155,7.52,1342,2112,36.29,68,10.83,1358,75.63,12.14,11.03,Mild,3,1415,FAIL
2023-05-07,UDCAMP603837,4009,Secondary(9-10):1274,61,145,27.14,2879,5397,27.18,25,97.27,1626,69.74,38.48,27.11,Mild,6,1728,FAIL
2023-04-08,UDCAMP444513,2311,HigherSecondary(11-12):268,204,20,21.02,1706,3325,30.35,33,66.42,2757,84.22,19.05,84.66,Severe,32,1567,OK
2023-07-04,UDCAMP703686,901,HigherSecondary(11-12):340,168,239,22.83,759,2199,44.57,0,96.36,3436,40.63,3.84,60.6,None,32,2180,OK
2023-05-29,UDCAMP395087,3998,HigherSecondary(11-12):1964,113,51,9.41,2520,4845,50.15,41,50.03,2522,81.99,50.08,15.55,Severe,2,2163,WARN
2023-09-09,UDCAMP224498,3248,HigherSecondary(11-12):1294,155,128,6.88,2883,4552,33.12,15,57.64,1983,71.14,3.29,17.76,Unknown,4,1081,OK
2026-01-31,UDCAMP264015,3298,Secondary(9-10):618,193,99,12.49,2828,4130,15.7,79,39.85,242,91.47,7.68,45.67,Mild,33,1377,FAIL
2020-11-28,UDCAMP708432,1204,UpperPrimary(6-8):871,58,168,21.0,773,1508,51.26,84,9.88,879,22.15,49.25,11.51,Unknown,13,1043,FAIL
2021-10-20,UDCAMP678458,3718,Secondary(9-10):1826,106,20,34.79,2664,4596,49.65,96,91.75,1191,34.43,41.96,24.47,None,34,1981,OK
2019-11-05,UDCAMP353798,3793,HigherSecondary(11-12):1021,179,195,20.28,3282,4387,48.0,113,92.28,1360,57.04,16.17,60.54,None,37,1930,WARN
2022-05-24,UDCAMP161627,2216,HigherSecondary(11-12):2489,102,150,14.98,1532,2370,41.15,30,18.12,2493,75.08,56.24,20.18,None,7,1081,WARN
2024-10-10,UDCAMP310525,4318,Primary(1-5):929,6,93,12.23,4021,5688,32.16,85,93.4,3404,99.53,12.21,81.51,Severe,6,1038,WARN
2019-11-22,UDCAMP838483,3767,UpperPrimary(6-8):1621,153,150,21.62,2909,3950,58.49,14,18.95,3007,49.44,10.34,35.71,Mild,35,2218,OK
2020-08-09,UDCAMP105267,1611,HigherSecondary(11-12):1843,139,71,11.68,1415,2500,16.59,102,78.21,848,28.86,15.71,53.46,Unknown,9,2246,WARN
2020-02-01,UDCAMP495936,2906,Primary(1-5):2107,246,16,34.82,2380,3010,26.92,72,19.92,3200,90.71,17.23,26.88,None,1,1029,WARN
2023-08-27,UDCAMP476369,1818,UpperPrimary(6-8):1138,4,109,8.92,1227,3078,25.73,9,17.21,1061,68.28,5.64,44.93,Unknown,4,964,OK
2024-02-04,UDCAMP891730,4236,Primary(1-5):1166,151,142,30.41,3481,5694,45.16,87,21.55,91,30.31,66.87,88.22,Moderate,2,1508,OK
2019-02-18,UDCAMP694813,3708,Primary(1-5):1266,54,124,11.24,2918,3981,33.77,15,47.99,2387,75.4,76.24,27.74,Mild,35,1470,OK
2025-06-18,UDCAMP882739,2705,Primary(1-5):1632,173,130,16.64,1986,3999,32.76,48,26.83,1669,94.14,19.49,85.2,Unknown,25,1242,OK
2019-11-01,UDCAMP357415,903,UpperPrimary(6-8):1173,100,245,1.94,713,2185,44.84,10,5.99,627,98.73,48.6,31.94,None,20,1835,OK
2021-03-17,UDCAMP556361,3043,Primary(1-5):1402,55,94,28.04,2270,4417,50.28,115,65.53,1184,65.41,1.13,89.19,None,31,1676,WARN
2025-03-09,UDCAMP124917,295,Primary(1-5):907,186,116,22.51,215,557,36.48,111,0.73,1688,26.95,12.44,22.53,Moderate,22,1657,FAIL
2023-06-20,UDCAMP931850,1234,UpperPrimary(6-8):1770,189,192,9.33,980,1980,15.03,11,11.92,1927,36.92,79.74,90.06,Moderate,10,1210,FAIL
2023-03-09,UDCAMP564504,3088,UpperPrimary(6-8):1683,119,117,14.43,2796,4108,55.54,83,82.42,907,17.07,74.3,56.04,Moderate,9,1116,FAIL
2023-03-14,UDCAMP978672,4002,Secondary(9-10):2409,245,98,32.65,2583,5244,58.26,55,91.64,3099,47.93,69.58,27.72,Severe,35,2065,WARN
2026-08-07,UDCAMP976994,146,Primary(1-5):199,222,33,26.27,117,255,30.32,20,96.54,220,56.17,7.17,31.09,Severe,28,1272,FAIL
2024-07-08,UDCAMP893497,2595,Primary(1-5):286,79,88,3.37,2427,3368,33.17,21,49.28,782,40.76,24.66,97.99,Mild,23,981,FAIL
2024-04-25,UDCAMP788300,3297,Secondary(9-10):505,112,46,0.9,2216,4262,57.48,51,1.65,130,66.06,8.64,0.28,Unknown,36,1910,WARN
2023-03-20,UDCAMP183440,1941,HigherSecondary(11-12):822,193,56,24.43,1864,2160,15.33,85,84.92,586,17.82,32.79,15.15,Moderate,24,1929,WARN
2024-12-28,UDCAMP779850,2163,HigherSecondary(11-12):2162,196,128,17.09,1650,3221,24.62,97,6.56,2579,62.57,71.55,0.19,Moderate,7,2313,WARN
2024-12-30,UDCAMP144235,685,Primary(1-5):1587,128,130,32.74,485,1240,56.66,94,60.72,2054,24.56,67.22,39.61,Mild,26,1566,FAIL
2020-08-13,UDCAMP567274,1787,UpperPrimary(6-8):1856,152,139,32.02,1506,3228,48.17,2,80.43,2600,19.88,5.2,25.11,Moderate,30,2150,OK
2023-01-11,UDCAMP987651,2394,HigherSecondary(11-12):1060,30,75,0.01,1640,3103,36.37,35,9.86,2200,62.04,75.42,82.24,Unknown,12,1580,OK
2023-11-22,UDCAMP212886,2673,HigherSecondary(11-12):1311,236,148,13.36,2552,3315,43.99,102,33.48,240,14.58,16.0,26.28,Unknown,9,1811,OK
2020-10-04,UDCAMP553023,4190,Secondary(9-10):1076,62,192,8.79,2948,5620,19.52,38,10.03,903,68.06,6.14,13.22,None,32,2067,OK
2024-07-26,UDCAMP897730,3272,Primary(1-5):644,215,221,30.24,2086,4218,31.44,27,9.24,1185,59.06,71.58,28.2,Moderate,31,1264,WARN
2021-05-06,UDCAMP218477,4118,UpperPrimary(6-8):2429,9,104,16.7,3204,4932,33.52,42,43.87,1590,89.56,58.44,60.87,Severe,9,2055,WARN
2024-08-03,UDCAMP719289,748,UpperPrimary(6-8):164,206,130,10.46,677,1306,52.03,12,53.27,125,65.7,9.36,37.26,Unknown,28,1664,WARN
2024-10-18,UDCAMP956134,1061,Primary(1-5):767,115,66,34.74,759,1466,33.41,108,58.7,3302,0.91,21.83,98.52,Severe,5,925,FAIL
2021-05-10,UDCAMP628195,4436,UpperPrimary(6-8):2181,224,51,12.56,2785,4444,15.73,38,40.3,299,87.74,66.17,83.84,Unknown,7,1220,OK
2019-07-08,UDCAMP302966,2703,UpperPrimary(6-8):419,116,195,8.26,2024,3919,52.85,98,88.78,1685,19.85,30.3,61.1,Mild,9,1728,WARN
2025-02-24,UDCAMP469389,2722,Primary(1-5):1663,66,242,25.09,2361,4137,52.12,91,58.31,795,71.89,47.89,9.92,Mild,15,1540,OK
2023-08-27,UDCAMP831045,2036,HigherSecondary(11-12):2136,78,108,17.49,1597,3451,21.22,27,52.49,627,18.44,35.87,67.93,Mild,37,2277,OK
2019-10-31,UDCAMP436933,4038,UpperPrimary(6-8):1975,161,10,29.08,2596,4696,39.08,7,80.63,514,39.02,39.9,1.44,Moderate,5,1318,OK
2024-11-22,UDCAMP327373,2775,UpperPrimary(6-8):295,56,137,13.17,2134,4194,39.76,103,47.23,1074,48.27,70.69,76.97,None,17,1337,FAIL
2020-12-04,UDCAMP723126,1362,HigherSecondary(11-12):2296,184,91,12.36,1051,1570,51.54,22,44.22,1567,61.76,17.49,12.78,Moderate,36,1419,FAIL
2021-06-15,UDCAMP869406,2014,UpperPrimary(6-8):1133,58,196,8.83,1519,2936,46.45,102,23.89,2071,16.88,55.47,67.66,Moderate,9,1130,WARN
2019-06-20,UDCAMP793688,973,Primary(1-5):1880,223,148,8.84,846,2182,58.93,109,62.49,3432,26.26,51.36,66.5,Severe,1,1139,OK
2020-02-07,UDCAMP141429,1278,Secondary(9-10):1929,102,139,22.04,840,2067,32.45,56,5.96,653,98.57,5.48,54.46,Severe,8,1423,WARN
2022-02-17,UDCAMP371921,2601,Secondary(9-10):429,1,4,34.91,2286,3308,21.67,46,25.25,1311,40.26,4.5,76.1,Mild,4,2240,WARN
2025-10-13,UDCAMP279631,3929,HigherSecondary(11-12):2172,42,11,29.35,2684,5098,52.62,68,15.2,1841,70.58,28.69,79.1,Severe,14,2307,OK
2020-08-05,UDCAMP325513,2776,Secondary(9-10):599,152,236,23.3,2010,3488,43.79,22,26.39,229,80.17,9.46,0.06,Severe,25,1037,FAIL
2026-06-20,UDCAMP406734,1094,HigherSecondary(11-12):166,133,5,6.17,1036,1333,17.15,90,66.29,1314,50.2,17.94,96.87,Mild,33,1938,FAIL
2019-01-28,UDCAMP599888,3037,Primary(1-5):1016,120,224,9.16,2070,3187,53.2,75,67.55,3305,49.21,72.67,63.01,Unknown,27,2256,WARN
2019-10-21,UDCAMP232265,2910,Primary(1-5):1432,224,105,4.81,1926,3095,32.56,17,9.5,2432,40.61,55.97,56.88,Severe,22,1307,WARN
2023-11-13,UDCAMP968202,2244,UpperPrimary(6-8):2466,209,144,9.47,1875,2820,53.94,62,26.49,2987,33.98,60.28,32.85,Severe,29,1415,WARN
2026-12-05,UDCAMP788853,2873,UpperPrimary(6-8):1217,184,13,6.1,2624,4303,43.6,34,46.29,2990,97.14,29.47,46.34,Unknown,21,1958,WARN
2025-09-03,UDCAMP535402,3726,HigherSecondary(11-12):2216,135,27,32.48,3306,5217,48.88,6,71.31,805,54.92,12.58,82.88,Unknown,11,2101,OK
2021-02-17,UDCAMP705847,1117,HigherSecondary(11-12):2236,93,129,9.16,1041,2328,49.91,64,24.1,951,52.76,53.99,1.3,Mild,18,975,WARN
2021-07-25,UDCAMP255522,1543,HigherSecondary(11-12):1188,166,157,30.35,1118,2176,32.65,100,99.59,1118,7.89,1.73,40.43,Mild,25,1934,WARN
2021-09-09,UDCAMP686625,3338,Secondary(9-10):320,148,91,31.34,3057,3674,21.5,84,36.08,1095,74.14,71.18,22.52,Unknown,38,1443,OK
2019-01-15,UDCAMP577485,518,UpperPrimary(6-8):1580,38,86,34.91,396,898,51.47,79,71.48,2075,77.22,18.29,85.89,None,3,1627,FAIL
2019-12-22,UDCAMP951499,4151,Primary(1-5):2281,49,239,13.37,3674,4471,56.36,76,49.88,1294,25.96,49.05,17.01,Moderate,22,2072,OK
2019-05-01,UDCAMP321972,3944,HigherSecondary(11-12):1388,172,92,21.3,3329,4763,59.56,74,12.48,2188,35.93,48.61,6.83,Unknown,11,2056,FAIL
2020-12-15,UDCAMP263002,2705,Primary(1-5):1572,109,118,20.47,2577,3724,43.42,0,65.18,187,49.93,51.04,68.31,Mild,23,1267,FAIL
2020-04-14,UDCAMP983399,1595,Primary(1-5):1317,91,96,24.8,1497,2018,58.02,82,58.12,2972,82.8,57.82,29.53,Moderate,27,1002,WARN
2022-04-13,UDCAMP705427,1424,HigherSecondary(11-12):1950,33,158,20.58,995,1441,25.67,2,29.96,1792,17.33,42.63,54.65,None,25,2369,FAIL
2026-08-14,UDCAMP182788,1948,HigherSecondary(11-12):475,186,95,23.64,1220,3391,39.86,13,82.54,3087,28.2,65.84,59.35,Moderate,21,1583,FAIL
2025-06-03,UDCAMP121750,2536,Secondary(9-10):2201,62,143,17.4,2102,3397,44.65,98,52.73,1956,68.46,17.96,31.51,None,4,2327,FAIL
2023-06-30,UDCAMP556327,1921,UpperPrimary(6-8):634,201,157,22.77,1814,2385,34.46,47,73.51,1759,15.23,56.22,92.09,None,3,1283,WARN
2025-05-06,UDCAMP147376,1555,HigherSecondary(11-12):2303,225,69,21.6,1137,1645,20.22,109,9.31,3477,64.93,18.78,57.83,None,14,949,OK
2020-01-11,UDCAMP380076,4411,UpperPrimary(6-8):1745,205,102,30.37,3822,5681,29.6,72,90.13,2896,35.24,26.76,14.62,Unknown,0,1463,OK
2022-07-29,UDCAMP782727,462,HigherSecondary(11-12):1708,59,199,3.16,330,754,23.14,26,74.32,2537,75.11,7.1,83.12,Unknown,32,946,OK
2025-02-15,UDCAMP719740,2735,UpperPrimary(6-8):1440,214,141,31.66,2333,2836,27.39,97,27.45,907,81.15,53.05,99.13,Severe,14,917,WARN
2024-10-07,UDCAMP699665,878,HigherSecondary(11-12):313,239,208,23.54,781,2200,49.93,77,37.98,3196,77.15,68.31,49.1,Mild,37,1968,OK
2023-07-10,UDCAMP659101,3627,HigherSecondary(11-12):284,247,9,8.89,2876,3803,57.27,30,96.05,1621,40.17,0.95,71.14,Mild,35,1563,FAIL
2026-12-06,UDCAMP648856,2583,UpperPrimary(6-8):323,94,93,2.0,1860,2700,55.87,43,53.77,2010,17.88,58.59,11.63,Severe,19,1637,FAIL
2021-03-19,UDCAMP852538,3856,Primary(1-5):2075,159,86,27.64,2757,3940,32.59,61,76.11,701,48.21,32.66,10.87,None,1,1075,FAIL
2021-06-12,UDCAMP146054,834,Secondary(9-10):556,161,113,32.82,540,1193,57.67,80,79.83,24,37.55,71.17,11.76,Moderate,26,1778,FAIL
2019-08-15,UDCAMP838934,1462,HigherSecondary(11-12):203,98,244,3.71,1377,2699,32.98,95,74.21,2489,49.38,40.55,34.93,Mild,11,1546,WARN
2021-04-16,UDCAMP995165,2850,UpperPrimary(6-8):1335,12,235,12.74,2414,3221,34.84,24,25.94,1706,24.62,51.39,26.56,Moderate,17,1463,OK
2026-03-11,UDCAMP797229,4481,Primary(1-5):1171,124,178,30.71,3535,5117,39.48,92,1.43,430,85.56,15.25,42.97,None,23,1161,WARN
2025-09-18,UDCAMP204566,3641,Secondary(9-10):335,98,28,29.94,2479,3812,20.48,62,80.8,2313,56.35,59.91,1.8,Mild,26,2113,FAIL
2024-08-05,UDCAMP473770,3209,HigherSecondary(11-12):641,187,118,3.93,2877,4161,33.08,75,54.37,283,83.52,49.67,28.91,Mild,16,2356,FAIL
2022-09-13,UDCAMP384742,118,Primary(1-5):676,214,154,15.6,99,1352,59.96,28,73.01,941,64.87,17.47,91.59,Severe,2,1425,WARN
2024-02-06,UDCAMP520172,2353,HigherSecondary(11-12):2462,59,195,20.33,1526,2463,39.21,9,89.09,713,14.14,7.41,49.29,Moderate,38,2227,OK
2026-01-09,UDCAMP107382,560,Primary(1-5):158,87,38,26.67,499,1727,26.66,39,23.56,2334,39.54,1.88,31.53,None,8,1119,OK
2025-08-22,UDCAMP815694,4163,Secondary(9-10):180,30,16,10.89,3901,5458,30.09,1,53.29,2301,76.53,69.73,65.59,Unknown,31,1315,FAIL
2021-04-30,UDCAMP538459,611,Secondary(9-10):373,36,206,25.22,578,1015,16.47,33,15.53,2831,84.34,28.2,70.06,Unknown,28,924,WARN
2025-01-20,UDCAMP608397,1481,UpperPrimary(6-8):1345,243,70,1.03,1133,2634,51.36,24,49.02,2146,37.01,67.95,46.47,Moderate,10,1005,OK
2023-01-31,UDCAMP762710,2362,HigherSecondary(11-12):1581,216,128,0.65,1560,2726,57.13,73,63.86,3145,35.34,60.86,79.72,Severe,2,1323,WARN
2025-09-15,UDCAMP501454,3309,Primary(1-5):383,105,176,9.28,2518,4022,42.55,20,6.52,1551,96.26,52.35,32.87,Moderate,3,1620,FAIL
2024-05-11,UDCAMP796245,2097,Primary(1-5):1118,68,242,13.33,1622,3368,27.74,34,70.33,1124,8.47,34.97,63.87,Severe,38,1864,OK
2024-03-25,UDCAMP661194,1015,UpperPrimary(6-8):455,116,118,14.89,899,1236,39.4,5,2.23,2782,50.1,54.03,63.2,None,10,2394,FAIL
2024-04-12,UDCAMP684387,845,UpperPrimary(6-8):2321,28,161,25.43,624,1740,54.13,40,66.76,2500,31.57,75.55,27.33,Unknown,39,1433,OK
2026-02-13,UDCAMP742044,1560,Primary(1-5):2065,237,139,22.84,1063,2676,39.15,12,56.13,2656,90.66,16.74,89.83,Moderate,28,1011,OK
2022-12-08,UDCAMP139626,2150,UpperPrimary(6-8):620,123,143,31.87,1388,3379,47.93,70,25.21,1850,30.09,63.94,72.21,Mild,22,919,OK
2026-05-31,UDCAMP523717,3367,Primary(1-5):2266,121,232,8.6,3230,3632,27.7,108,59.16,326,59.05,67.14,34.33,Moderate,21,1503,OK
2020-10-12,UDCAMP545737,2979,HigherSecondary(11-12):2118,54,78,34.99,1888,3228,32.51,100,2.0,1709,8.88,30.46,19.2,None,13,1697,OK
2025-10-23,UDCAMP700844,2687,Primary(1-5):1155,72,82,25.5,2282,3046,25.43,111,90.19,2790,61.09,30.63,4.73,Unknown,13,1816,FAIL
2020-04-07,UDCAMP843725,496,Primary(1-5):448,213,198,13.51,436,528,25.35,107,36.66,1159,21.34,40.24,76.57,Severe,0,941,OK
2025-11-11,UDCAMP931671,1784,HigherSecondary(11-12):137,187,215,25.17,1100,2849,40.71,90,11.32,681,31.34,70.22,34.26,Mild,38,1306,WARN
2020-04-18,UDCAMP314938,2607,Secondary(9-10):1939,193,206,3.16,1815,3572,34.7,101,78.58,449,99.75,38.69,18.94,Mild,1,1730,FAIL
2020-08-13,UDCAMP746559,4454,Secondary(9-10):1331,46,26,19.85,3780,4964,20.25,87,52.29,1072,49.47,20.65,37.27,None,35,1459,FAIL
2021-02-02,UDCAMP406434,3672,UpperPrimary(6-8):172,166,31,2.49,2280,4238,54.12,66,86.51,3089,79.46,76.13,46.02,Severe,12,1044,OK
2023-02-18,UDCAMP664533,2315,HigherSecondary(11-12):559,116,29,14.01,1431,2400,23.39,60,93.03,2698,35.46,29.6,26.25,Mild,12,1400,WARN
2023-06-03,UDCAMP366213,2500,Secondary(9-10):98,78,194,11.11,1707,3117,39.69,18,4.6,2230,64.02,69.67,84.91,Severe,28,930,WARN
2020-05-27,UDCAMP114413,673,HigherSecondary(11-12):1086,85,148,19.25,553,2058,46.31,117,70.53,1323,48.69,4.09,21.79,Moderate,25,1736,OK
2019-04-13,UDCAMP633292,3193,UpperPrimary(6-8):565,246,224,7.79,2571,3744,21.76,91,74.6,2165,91.91,72.39,92.54,Unknown,1,1789,OK
2024-03-24,UDCAMP346621,1225,Primary(1-5):1140,123,136,6.93,859,1678,26.29,27,84.1,2709,31.14,51.06,57.98,Severe,36,1644,OK
2022-05-29,UDCAMP994598,1850,HigherSecondary(11-12):296,48,161,2.65,1119,1862,52.95,86,65.28,1061,29.91,50.9,27.89,Severe,38,1165,FAIL
2026-07-02,UDCAMP736588,2348,UpperPrimary(6-8):1946,35,122,6.67,1845,2676,57.28,88,18.51,1595,34.74,78.27,41.79,Mild,0,2356,FAIL
2019-03-21,UDCAMP193240,205,Secondary(9-10):1843,113,197,26.33,190,883,49.21,94,4.32,1193,32.81,43.24,70.45,Unknown,20,2172,WARN
2019-10-21,UDCAMP905486,4379,Secondary(9-10):1170,199,208,25.5,3374,5324,46.87,5,45.76,1033,41.53,17.2,65.75,None,23,1460,WARN
2022-04-04,UDCAMP934403,3809,Primary(1-5):268,171,228,30.65,2543,4967,46.57,51,51.23,264,98.49,8.69,91.97,None,12,1682,OK
2026-07-26,UDCAMP567539,66,HigherSecondary(11-12):1969,167,222,11.08,54,1396,20.82,14,48.26,1744,97.42,62.89,95.43,Unknown,15,1607,OK
2026-02-16,UDCAMP859589,1300,Secondary(9-10):630,138,203,24.24,1272,1590,22.24,75,18.51,1975,52.28,20.67,42.42,Moderate,5,2109,WARN
2026-10-03,UDCAMP187317,2887,HigherSecondary(11-12):767,22,23,19.15,2188,3232,37.92,19,69.62,3127,23.44,53.72,84.49,Mild,28,1847,FAIL
2025-05-03,UDCAMP691953,1384,HigherSecondary(11-12):638,225,108,23.76,1292,1800,53.13,111,90.25,1929,59.81,7.51,23.0,Unknown,8,1428,OK
2021-02-07,UDCAMP533978,1126,Secondary(9-10):134,137,189,25.61,925,2576,59.69,56,14.09,2557,55.44,2.01,95.83,Mild,28,2069,FAIL
