civ_nat_elections_election_date,civ_nat_elections_country_iso2,civ_nat_elections_election_type_code,civ_nat_elections_region_nuts_code,civ_nat_elections_party_id,civ_nat_elections_candidate_id_hash,civ_nat_elections_votes_count,civ_nat_elections_vote_share_pct,civ_nat_elections_seats_won_count,civ_nat_elections_turnout_pct,civ_nat_elections_eligible_voters_count,civ_nat_elections_e_voting_flag,civ_nat_elections_misinformation_incident_count,civ_nat_elections_campaign_spend_eur,civ_nat_elections_donation_limit_flag,civ_nat_elections_election_observer_mission_flag,civ_nat_elections_result_challenge_count,civ_nat_elections_data_provider,civ_nat_elections_data_quality_flag,civ_nat_elections_data_extract_date
2023-01-13,GR,PARLIAMENTARY,,GR_P24,b0a15fb19ccf06332a48ca80,1276241,21.87,16,48.33,12074170,0,22,56211464.3,1,1,5,OSCE_ODIHR,REVISED,2024-11-27
2022-07-16,MT,PARLIAMENTARY,,MT_P25,b8818e08dfcfd8b93bb25d5b,2258643,20.986,13,88.69,12134983,0,11,45437650.3,1,0,7,ACADEMIC_COMPILATION,ESTIMATED,2025-11-13
2013-09-15,ES,PARLIAMENTARY,,ES_P26,2e060554bd3bec7b32017126,1563967,16.73,16,76.37,12240913,0,19,67711866.33,1,1,3,MEDIA_VERIFIED_TALLY,FLAGGED,2025-01-18
2015-09-11,CZ,PARLIAMENTARY,,CZ_P27,ddd20a6d8df4c15f70e4cb2e,1129265,13.326,1,68.03,12456102,0,8,85647090.37,0,0,2,NATIONAL_ELECTION_COMMISSION,OK,2025-01-14
2019-12-13,HU,PARLIAMENTARY,,HU_P28,c75a55dd09cb0418bb327d78,11365,0.205,0,44.39,12478505,0,21,61509560.7,1,0,1,OSCE_ODIHR,REVISED,2025-12-13
2022-08-30,NL,PARLIAMENTARY,,NL_P29,e5197c4a4f701f0232d45f37,1224086,11.547,4,84.09,12606073,0,15,10715589.14,1,0,2,ACADEMIC_COMPILATION,ESTIMATED,2024-11-23
2011-04-05,SE,PARLIAMENTARY,,SE_P30,423855c4895496715672f429,85629,1.208,0,56.12,12631102,0,93,32506751.32,1,1,1,MEDIA_VERIFIED_TALLY,FLAGGED,2025-11-30
2014-07-28,DK,PARLIAMENTARY,,DK_P31,916b3d287098335c762a8eb5,539252,10.761,10,38.88,12888594,0,19,26205868.78,1,0,1,NATIONAL_ELECTION_COMMISSION,OK,2024-05-07
2020-05-29,IE,PARLIAMENTARY,,IE_P32,9bb921eb892a9ad9b346e677,496087,7.292,1,51.97,13090472,0,26,10228479.67,0,1,1,OSCE_ODIHR,REVISED,2024-08-24
2021-01-03,PL,PARLIAMENTARY,,PL_P33,3915866d00fd52bf51cbc4e1,1575601,19.505,22,62.41,12943540,0,65,44577642.33,0,0,5,ACADEMIC_COMPILATION,ESTIMATED,2025-11-09
2013-04-30,AT,PARLIAMENTARY,,AT_P34,9b58b1422101b80579c7a65f,1487293,14.565,14,77.2,13227653,1,15,41585602.2,1,0,5,MEDIA_VERIFIED_TALLY,FLAGGED,2024-07-03
2012-08-10,EE,PARLIAMENTARY,,EE_P01,8650bbf99770724b8f324dcb,2291612,21.81,22,79.64,13193112,0,32,16233413.15,0,0,6,NATIONAL_ELECTION_COMMISSION,OK,2025-11-09
2012-04-23,IT,PARLIAMENTARY,,IT_P02,2eda01f1dcd0f07e614c8fb1,130738,2.297,0,42.96,13249442,0,31,24420110.79,1,1,4,OSCE_ODIHR,REVISED,2024-06-20
2012-09-24,PT,PARLIAMENTARY,,PT_P03,caab8cb332147f65ef8d6309,856318,17.813,17,35.95,13372122,0,26,56005296.92,0,0,1,ACADEMIC_COMPILATION,ESTIMATED,2025-12-02
2014-08-07,BE,PARLIAMENTARY,,BE_P04,5f27f92ed1e4cb0488e8315d,1549881,17.655,6,64.37,13637964,0,112,71798458.74,1,0,4,MEDIA_VERIFIED_TALLY,FLAGGED,2025-02-01
2015-12-19,FI,PARLIAMENTARY,,FI_P05,9965089779e5fa775c79b21c,2096734,17.663,9,87.11,13627114,0,38,106111496.36,1,1,3,NATIONAL_ELECTION_COMMISSION,OK,2025-04-18
2022-10-02,LV,PARLIAMENTARY,,LV_P06,d47e5df7c481f8bb90e4cee1,355412,6.948,6,37.4,13677839,0,31,59158606.15,1,1,5,OSCE_ODIHR,REVISED,2025-03-19
2016-07-07,RO,PARLIAMENTARY,,RO_P07,0880c28cd7d56cc76af9183a,1189319,17.66,1,49.05,13730090,0,45,92923002.66,1,1,5,ACADEMIC_COMPILATION,ESTIMATED,2025-06-16
2015-06-11,BG,PARLIAMENTARY,,BG_P08,e1787527df8e57cf4277710f,1823318,19.618,20,67.29,13812065,0,126,38066625.1,1,0,3,MEDIA_VERIFIED_TALLY,FLAGGED,2025-07-17
2013-09-19,FR,PARLIAMENTARY,,FR_P09,e8d07968693e8640df0e52ff,338326,3.229,2,75.07,13958005,0,31,23923286.14,1,1,3,NATIONAL_ELECTION_COMMISSION,OK,2024-04-12
2026-01-31,LT,PARLIAMENTARY,,LT_P10,b89aa7c2146007ee2982d255,377756,7.451,5,35.78,14169942,0,40,70938648.32,0,0,3,OSCE_ODIHR,REVISED,2024-08-11
2015-09-12,SK,PARLIAMENTARY,,SK_P11,9c310b859820401c45e3adb4,872798,15.79,1,38.8,14246185,0,34,58258276.49,1,0,3,ACADEMIC_COMPILATION,ESTIMATED,2024-03-09
2022-08-11,HR,PARLIAMENTARY,,HR_P12,ff53c2699c2a43b3621d82cc,550327,8.415,7,46.22,14148621,0,27,48190896.85,0,1,0,MEDIA_VERIFIED_TALLY,FLAGGED,2025-05-02
2013-07-08,DE,PARLIAMENTARY,,DE_P13,991e4b45e2f1642e06d06422,121281,1.447,0,58.94,14217960,0,96,23995254.32,1,0,0,NATIONAL_ELECTION_COMMISSION,OK,2026-01-30
2018-12-12,LU,PARLIAMENTARY,,LU_P14,3b95707c5f4037044e3715b0,1320009,19.436,19,46.8,14512165,1,45,24337750.34,1,0,3,OSCE_ODIHR,REVISED,2024-03-23
2014-04-21,SI,PARLIAMENTARY,,SI_P15,a5f5749cb6276b4041027d8a,259592,2.032,1,88.01,14518878,0,41,28825645.7,1,0,6,ACADEMIC_COMPILATION,ESTIMATED,2024-09-04
2025-05-15,CY,PARLIAMENTARY,,CY_P16,0c87e99947f815beb81f306c,233207,2.295,1,69.72,14571738,1,42,85443394.44,0,0,5,MEDIA_VERIFIED_TALLY,FLAGGED,2025-12-05
2011-11-22,GR,PARLIAMENTARY,,GR_P17,cc603b6f9f34a7ea3b96c7b1,1839991,19.684,5,62.79,14887147,0,66,21315642.01,0,1,4,NATIONAL_ELECTION_COMMISSION,OK,2025-07-26
2020-02-08,MT,PARLIAMENTARY,,MT_P18,390858a5362caf31ab2c1d93,646377,9.424,10,45.85,14958565,0,44,77864584.28,1,0,6,OSCE_ODIHR,REVISED,2025-12-22
2024-07-12,ES,PARLIAMENTARY,,ES_P19,dee316481789fead35b43d65,2016416,19.84,9,68.57,14821702,0,51,62480829.62,1,0,2,ACADEMIC_COMPILATION,ESTIMATED,2025-11-01
2011-04-04,CZ,PARLIAMENTARY,,CZ_P20,e65f4752e727233506346f1e,1098901,11.29,11,64.56,15076448,0,140,26563050.39,1,1,1,MEDIA_VERIFIED_TALLY,FLAGGED,2024-06-26
2013-03-18,HU,PARLIAMENTARY,,HU_P21,22ab79d8b4d13b890992da82,989463,9.793,6,66.64,15161976,0,47,46842407.8,1,0,6,NATIONAL_ELECTION_COMMISSION,OK,2024-07-28
2018-06-20,NL,PARLIAMENTARY,,NL_P22,35656f446d6eb9b7715fe871,2521066,21.591,3,77.39,15088037,0,47,68571217.45,1,0,1,OSCE_ODIHR,REVISED,2025-02-19
2013-01-13,SE,PARLIAMENTARY,,SE_P23,05a1dbe5a20685b9408f1fea,816235,6.789,7,77.71,15472493,0,51,77570894.43,1,1,2,ACADEMIC_COMPILATION,ESTIMATED,2026-02-16
2017-09-19,DK,PARLIAMENTARY,,DK_P24,eff777daac8eb2e878dd6133,1813479,16.22,8,72.72,15374747,0,51,55021121.83,1,0,6,MEDIA_VERIFIED_TALLY,FLAGGED,2024-03-28
2014-02-14,IE,PARLIAMENTARY,,IE_P25,d02b253e6680ab3d98f03679,1042670,8.052,1,83.3,15544789,0,4,34686098.15,1,0,7,NATIONAL_ELECTION_COMMISSION,OK,2024-05-15
2012-10-03,PL,PARLIAMENTARY,,PL_P26,21f75e77a96f9fa0ff29565d,1970425,15.177,10,82.72,15694947,0,5,3500691.08,1,1,5,OSCE_ODIHR,REVISED,2025-06-28
2019-06-17,AT,PARLIAMENTARY,,AT_P27,8eb0de7c76968d4d4c8c9c10,672084,10.988,1,38.52,15879096,1,16,518671.33,0,0,2,ACADEMIC_COMPILATION,ESTIMATED,2024-05-14
2024-01-05,EE,PARLIAMENTARY,,EE_P28,7c8eb7afa66b80174b5c6635,425896,3.573,3,75.87,15709822,0,3,71103236.17,1,0,4,MEDIA_VERIFIED_TALLY,FLAGGED,2024-12-25
2015-11-27,IT,PARLIAMENTARY,,IT_P29,df6b39cbc087076c6e9c7b5c,608693,5.118,3,74.12,16046164,0,103,67578847.94,1,0,5,NATIONAL_ELECTION_COMMISSION,OK,2025-07-03
2010-06-07,PT,PARLIAMENTARY,,PT_P30,0e61a8f72597add4a95f2edd,1663890,19.124,2,54.01,16109368,0,9,59547291.85,1,0,7,OSCE_ODIHR,REVISED,2024-08-25
2021-07-11,BE,PARLIAMENTARY,,BE_P31,aeddd0933b4c67b3e5c368b8,2663744,21.047,4,79.42,15935516,0,16,75226426.82,1,0,0,ACADEMIC_COMPILATION,ESTIMATED,2025-08-12
2022-12-06,FI,PARLIAMENTARY,,FI_P32,e359937efda1ca1e91ecfc2c,654975,5.857,3,68.8,16253028,0,25,59670610.49,1,1,0,MEDIA_VERIFIED_TALLY,FLAGGED,2025-10-27
2020-06-26,LV,PARLIAMENTARY,,LV_P33,5a043380e8c9b57052143ac9,1052042,11.473,2,56.69,16175503,0,21,73228342.62,1,0,7,NATIONAL_ELECTION_COMMISSION,OK,2024-03-04
2024-03-10,RO,PARLIAMENTARY,,RO_P34,842c35817ff0e30cee672aa2,1048047,12.91,6,49.76,16313965,0,83,47273178.1,1,1,2,OSCE_ODIHR,REVISED,2025-04-28
2025-02-26,BG,PARLIAMENTARY,,BG_P01,60a646978874f2e58031c104,1147323,13.493,5,52.14,16307915,1,19,1174431.22,0,0,6,ACADEMIC_COMPILATION,ESTIMATED,2025-04-02
2014-11-01,FR,PARLIAMENTARY,,FR_P02,aeb04e6380ece0838d8f3d7a,879242,11.374,6,46.87,16493309,0,18,99227190.3,1,0,2,MEDIA_VERIFIED_TALLY,FLAGGED,2025-10-11
2022-04-05,LT,PARLIAMENTARY,,LT_P03,aee668890fed9ece0062e42e,1003971,8.14,3,74.45,16567397,0,16,9989487.47,1,1,6,NATIONAL_ELECTION_COMMISSION,OK,2025-02-14
2023-06-23,SK,PARLIAMENTARY,,SK_P04,abf7d5595fbbc51c679f5f46,228860,2.499,2,54.74,16732645,0,41,86854307.54,0,1,2,OSCE_ODIHR,REVISED,2025-04-03
2020-01-13,HR,PARLIAMENTARY,,HR_P05,d2f74dc13200542e26dee46f,1006509,13.875,4,43.21,16788335,0,19,69801257.52,0,0,5,ACADEMIC_COMPILATION,ESTIMATED,2025-09-26
2024-02-01,DE,PARLIAMENTARY,,DE_P06,4e169ca53e79f5e0e37b9136,1512310,10.173,9,86.99,17089436,0,31,33653580.29,1,0,3,MEDIA_VERIFIED_TALLY,FLAGGED,2024-03-03
2019-03-28,LU,PARLIAMENTARY,,LU_P07,db71b4f1b98758c654de08aa,810852,8.063,7,58.43,17210937,0,43,5220863.86,1,0,3,NATIONAL_ELECTION_COMMISSION,OK,2024-12-03
2024-12-24,SI,PARLIAMENTARY,,SI_P08,688d9d28c685a7fdf06495e4,1535715,20.691,20,43.67,16995695,0,34,28223702.51,1,0,6,OSCE_ODIHR,REVISED,2025-12-23
2020-01-31,CY,PARLIAMENTARY,,CY_P09,609ee4333a69675102176b42,2564650,17.303,20,85.76,17283343,0,121,72746235.31,1,1,7,ACADEMIC_COMPILATION,ESTIMATED,2025-10-10
2013-01-17,GR,PARLIAMENTARY,,GR_P10,441d2d65a7439a2d6ffc60ad,2127401,19.285,18,63.5,17372408,1,76,48641037.2,0,0,0,MEDIA_VERIFIED_TALLY,FLAGGED,2025-01-14
2021-02-13,MT,PARLIAMENTARY,,MT_P11,31e71a7f2b864f0aa9133119,414070,4.192,3,56.14,17592630,0,38,18034885.75,0,0,2,NATIONAL_ELECTION_COMMISSION,OK,2026-01-24
2016-04-17,ES,PARLIAMENTARY,,ES_P12,7ccd3d2211a653edb8be5956,258293,1.785,1,83.0,17432606,0,34,64917835.63,0,1,0,OSCE_ODIHR,REVISED,2024-01-01
2011-10-19,CZ,PARLIAMENTARY,,CZ_P13,da3819b643732f84eba77cae,1229083,14.295,11,48.99,17550661,0,28,60399929.08,0,0,1,ACADEMIC_COMPILATION,ESTIMATED,2025-06-21
2024-08-04,HU,PARLIAMENTARY,,HU_P14,cc40496fc5c1ba470a096dd2,2822669,21.847,5,73.0,17699081,0,37,2574442.54,1,0,2,MEDIA_VERIFIED_TALLY,FLAGGED,2025-07-20
2016-04-30,NL,PARLIAMENTARY,,NL_P15,846d575448fad540fc28ed5e,2481239,19.063,18,72.56,17938264,0,67,7736157.4,1,0,0,NATIONAL_ELECTION_COMMISSION,OK,2025-01-01
2019-05-20,SE,PARLIAMENTARY,,SE_P16,749103d9d8a52b03a4ed3c25,1025975,9.291,2,62.16,17765856,0,39,45045990.22,0,0,1,OSCE_ODIHR,REVISED,2024-08-30
2016-09-28,DK,PARLIAMENTARY,,DK_P17,f4b35cde94a8839363cbb874,847190,8.526,2,55.4,17936204,0,39,69555402.85,1,1,6,ACADEMIC_COMPILATION,ESTIMATED,2024-10-21
2020-04-03,IE,PARLIAMENTARY,,IE_P18,d079a84f238445c55bace447,140439,1.459,0,53.68,17936746,1,40,37050182.72,1,0,1,MEDIA_VERIFIED_TALLY,FLAGGED,2025-02-09
2023-01-20,PL,PARLIAMENTARY,,PL_P19,afe019aed43a98ba543df5c9,1139359,10.13,2,61.55,18272724,0,30,3807568.21,1,0,2,NATIONAL_ELECTION_COMMISSION,OK,2024-09-13
2013-07-17,AT,PARLIAMENTARY,,AT_P20,0facc70f9692b25f751009c8,206218,1.352,0,82.69,18440240,0,31,27700401.72,1,0,0,OSCE_ODIHR,REVISED,2025-05-21
2022-02-02,EE,PARLIAMENTARY,,EE_P21,387508c4d4f51dc1d60b5007,1898153,12.551,3,83.07,18205446,0,43,107154247.16,1,0,0,ACADEMIC_COMPILATION,ESTIMATED,2025-05-27
2010-11-14,IT,PARLIAMENTARY,,IT_P22,ec33ee3c3ac53b04f2994d15,2047010,15.547,0,71.95,18299290,0,46,37664875.44,1,1,5,MEDIA_VERIFIED_TALLY,FLAGGED,2024-09-27
2015-11-12,PT,PARLIAMENTARY,,PT_P23,3f067e147ccf79b864adc79c,1463855,17.317,9,45.94,18400521,0,34,13974875.35,1,1,0,NATIONAL_ELECTION_COMMISSION,OK,2025-10-05
2018-02-25,BE,PARLIAMENTARY,,BE_P24,ab4f4ef10d6da737d12d46bd,2106324,21.619,24,52.58,18529438,1,44,1028366.42,1,0,0,OSCE_ODIHR,REVISED,2025-11-08
2010-01-24,FI,PARLIAMENTARY,,FI_P25,204d288d51f46582d2cf2ed5,629184,5.571,4,59.76,18899219,1,47,4199374.98,1,0,7,ACADEMIC_COMPILATION,ESTIMATED,2026-01-23
2020-05-10,LV,PARLIAMENTARY,,LV_P26,08e9a1aa5e9180796ae3939f,381219,2.382,2,85.03,18825532,0,37,31392599.96,0,1,2,MEDIA_VERIFIED_TALLY,FLAGGED,2024-10-29
2012-12-25,RO,PARLIAMENTARY,,RO_P27,ab5e1b507ac4e8fbd483526f,1788262,11.076,4,85.18,18954282,0,110,1367053.77,0,0,0,NATIONAL_ELECTION_COMMISSION,OK,2025-07-27
2010-02-11,BG,PARLIAMENTARY,,BG_P28,9f13b21f3dac907b4ea16650,553671,8.061,7,36.1,19025834,0,39,84017875.05,0,0,7,OSCE_ODIHR,REVISED,2025-01-13
2015-03-12,FR,PARLIAMENTARY,,FR_P29,7bcdb5ee234158100e7cb2a5,941202,8.621,9,56.97,19162820,1,52,29435914.81,1,0,3,ACADEMIC_COMPILATION,ESTIMATED,2026-02-15
2014-04-19,LT,PARLIAMENTARY,,LT_P30,cc62d0b5e4932c1f599ea8b3,1306776,16.382,19,41.65,19151869,0,43,61460302.98,1,0,3,MEDIA_VERIFIED_TALLY,FLAGGED,2025-10-27
2018-07-14,SK,PARLIAMENTARY,,SK_P31,f52b53cb3454165485d9a8cb,1369030,12.623,6,56.54,19181554,0,13,50896207.74,1,1,4,NATIONAL_ELECTION_COMMISSION,OK,2025-11-11
2021-02-10,HR,PARLIAMENTARY,,HR_P32,31f9c34254a13f20a650c72d,1054173,12.144,3,45.09,19252371,1,8,78609469.05,0,0,5,OSCE_ODIHR,REVISED,2025-11-25
2013-04-30,DE,PARLIAMENTARY,,DE_P33,58b8e8e7795f453f30a57ab9,212938,1.409,0,77.0,19631322,0,7,2243540.65,1,0,5,ACADEMIC_COMPILATION,ESTIMATED,2024-01-19
2013-12-12,LU,PARLIAMENTARY,,LU_P34,0f6e8c83058663a71aa44788,1081960,10.29,2,53.38,19697839,0,10,72435038.93,1,0,2,MEDIA_VERIFIED_TALLY,FLAGGED,2025-10-05
2013-10-19,SI,PARLIAMENTARY,,SI_P01,36300a79b94746b82598afe2,1849896,16.214,12,57.57,19817548,0,20,23128475.38,0,0,7,NATIONAL_ELECTION_COMMISSION,OK,2025-07-08
2015-06-23,CY,PARLIAMENTARY,,CY_P02,ec9a919dbc362b03d5ef6d10,159812,2.024,2,39.68,19901555,1,16,71604632.84,1,0,7,OSCE_ODIHR,REVISED,2025-02-07
2023-05-16,GR,PARLIAMENTARY,,GR_P03,1400579c5b30e7019ca6f9a5,846692,11.374,3,37.52,19840662,0,12,1409804.77,1,0,5,ACADEMIC_COMPILATION,ESTIMATED,2025-03-04
2014-02-03,MT,PARLIAMENTARY,,MT_P04,901c1325ad32c4590be25ede,2477379,20.192,14,60.96,20126610,0,16,67747465.08,0,0,7,MEDIA_VERIFIED_TALLY,FLAGGED,2025-09-28
2012-09-24,ES,PARLIAMENTARY,,ES_P05,c9a512649da117fa29b989b7,610409,4.202,5,72.75,19966553,0,14,62609652.91,0,0,1,NATIONAL_ELECTION_COMMISSION,OK,2024-12-20
2012-02-21,CZ,PARLIAMENTARY,,CZ_P06,be186eb05a96a7297d1c1144,597905,6.512,1,45.84,20030344,0,11,20048741.12,1,0,4,OSCE_ODIHR,REVISED,2025-11-07
2023-06-05,HU,PARLIAMENTARY,,HU_P07,1e3c0a6b08aa42ad27ea6815,472675,4.674,1,50.1,20184279,0,35,26059363.17,1,0,3,ACADEMIC_COMPILATION,ESTIMATED,2025-10-05
2011-01-08,NL,PARLIAMENTARY,,NL_P08,3ad89be71eaae28c2365ffd5,1268955,12.174,7,50.85,20498721,0,18,16440542.97,0,1,2,MEDIA_VERIFIED_TALLY,FLAGGED,2025-03-12
2017-06-04,SE,PARLIAMENTARY,,SE_P09,8ed18d607091a7fc2767906c,584229,6.82,5,41.77,20510017,0,24,89651239.18,1,0,6,NATIONAL_ELECTION_COMMISSION,OK,2024-05-02
2022-05-19,DK,PARLIAMENTARY,,DK_P10,f1967c58da04a98f949c38e7,1592891,12.683,2,61.23,20511915,0,18,59389715.3,1,0,3,OSCE_ODIHR,REVISED,2025-05-19
2010-07-22,IE,PARLIAMENTARY,,IE_P11,e384200d9079a99e5b478e12,223767,1.536,1,70.73,20592432,0,30,35856178.03,1,0,6,ACADEMIC_COMPILATION,ESTIMATED,2024-02-27
2021-11-21,PL,PARLIAMENTARY,,PL_P12,1afafe4cbe6ebdc69fabb83f,91318,0.755,0,58.54,20663585,1,30,18078757.95,1,0,1,MEDIA_VERIFIED_TALLY,FLAGGED,2025-01-18
2014-02-15,AT,PARLIAMENTARY,,AT_P13,20f79a2da395c42dcb80e40b,1570043,15.933,19,47.16,20894325,0,28,19569672.41,1,0,7,NATIONAL_ELECTION_COMMISSION,OK,2025-04-05
2024-07-30,EE,PARLIAMENTARY,,EE_P14,3fa3d33f8e2090e767da0f45,1304426,11.354,8,54.73,20991472,0,18,39661429.67,1,0,1,OSCE_ODIHR,REVISED,2024-10-25
2021-10-04,IT,PARLIAMENTARY,,IT_P15,57a4245ab551572da42338e3,2135583,12.513,7,81.01,21068256,0,116,10461984.32,1,0,1,ACADEMIC_COMPILATION,ESTIMATED,2025-01-06
2016-06-28,PT,PARLIAMENTARY,,PT_P16,7e65fa0aa25edd9e65043315,1072639,7.252,8,69.52,21277023,0,32,34479737.05,1,0,1,MEDIA_VERIFIED_TALLY,FLAGGED,2024-04-15
2025-05-09,BE,PARLIAMENTARY,,BE_P17,84003237b69f51161c29a4d0,1042220,13.873,14,35.62,21091250,0,35,64908127.62,0,0,3,NATIONAL_ELECTION_COMMISSION,OK,2024-08-17
2015-06-14,FI,PARLIAMENTARY,,FI_P18,b089b2217aad9f535d428d42,1586459,14.982,1,49.99,21182279,0,26,66382657.43,0,0,2,OSCE_ODIHR,REVISED,2026-02-20
2014-10-13,LV,PARLIAMENTARY,,LV_P19,144280540a1da18079914f60,232609,1.374,1,78.76,21491925,0,57,11763011.16,0,1,6,ACADEMIC_COMPILATION,ESTIMATED,2024-07-08
2025-08-10,RO,PARLIAMENTARY,,RO_P20,30d9907cb852775e83ab64b6,1435705,16.808,2,40.03,21338571,0,45,64325862.4,0,0,4,MEDIA_VERIFIED_TALLY,FLAGGED,2024-05-27
2022-02-17,BG,PARLIAMENTARY,,BG_P21,f5f36f36b48f64345ab3b7a4,362981,2.052,1,82.16,21532987,0,31,73257797.83,1,0,2,NATIONAL_ELECTION_COMMISSION,OK,2025-12-03
2025-12-16,FR,PARLIAMENTARY,,FR_P22,23e4fdebd36bb5f301f1b06a,2302495,12.476,2,85.51,21582675,0,28,34378050.59,1,0,5,OSCE_ODIHR,REVISED,2025-10-07
2012-06-21,LT,PARLIAMENTARY,,LT_P23,490f06033af0dc85150a4104,37795,0.291,0,59.99,21662962,0,61,23952600.51,1,0,3,ACADEMIC_COMPILATION,ESTIMATED,2024-03-09
2016-08-25,SK,PARLIAMENTARY,,SK_P24,f94c32c7960d7efff12eb7ee,3627883,19.881,16,83.21,21930216,0,36,64335052.07,1,1,0,MEDIA_VERIFIED_TALLY,FLAGGED,2025-05-22
2016-12-15,HR,PARLIAMENTARY,,HR_P25,dedfe9f92a16d5a59b361ba7,2288503,17.21,6,60.07,22136177,1,29,85905716.84,1,1,3,NATIONAL_ELECTION_COMMISSION,OK,2025-08-13
2016-11-07,DE,PARLIAMENTARY,,DE_P26,c969e8cba172b308ef38278d,1108079,12.547,10,39.94,22111748,0,35,118489187.0,1,0,2,OSCE_ODIHR,REVISED,2024-11-20
2020-04-05,LU,PARLIAMENTARY,,LU_P27,4ea33b08edbdf6c3272b8c40,2185454,13.829,3,71.42,22128046,0,135,10072839.22,1,0,6,ACADEMIC_COMPILATION,ESTIMATED,2025-05-19
2022-11-06,SI,PARLIAMENTARY,,SI_P28,d7b8aaea78d28e7939274fe7,723173,6.017,1,53.61,22418792,0,32,16627612.2,1,0,1,MEDIA_VERIFIED_TALLY,FLAGGED,2025-02-14
2017-01-26,CY,PARLIAMENTARY,,CY_P29,c79994adc5601f01d510f2dd,2240429,21.394,23,47.01,22276821,0,36,44676600.54,0,0,7,NATIONAL_ELECTION_COMMISSION,OK,2024-12-21
2012-12-27,GR,PARLIAMENTARY,,GR_P30,c2dddab71a0bb4742e477c38,997638,12.652,13,35.12,22453013,0,43,11997343.86,0,0,2,OSCE_ODIHR,REVISED,2025-11-02
2020-09-26,MT,PARLIAMENTARY,,MT_P31,6907d5b282c86706dfb2587d,1220165,15.392,4,35.3,22456918,1,107,9176058.85,1,0,2,ACADEMIC_COMPILATION,ESTIMATED,2025-10-18
2020-09-01,ES,PARLIAMENTARY,,ES_P32,b88cdef822a647b0f6486a01,1290250,12.179,6,46.76,22655531,0,40,34151549.3,1,0,3,MEDIA_VERIFIED_TALLY,FLAGGED,2025-06-05
2010-09-30,CZ,PARLIAMENTARY,,CZ_P33,202399a5b8c01f04f7be1878,329582,1.794,2,81.14,22644089,0,41,30004085.84,1,0,3,NATIONAL_ELECTION_COMMISSION,OK,2024-04-09
2015-09-09,HU,PARLIAMENTARY,,HU_P34,ccaec3267af053317dd7ca63,1528680,10.03,0,66.92,22774340,1,95,21745240.36,0,0,0,OSCE_ODIHR,REVISED,2025-03-17
2016-08-01,NL,PARLIAMENTARY,,NL_P01,5eafeff75261a1acf1322f05,2277912,16.987,17,58.75,22825033,0,50,63952705.49,0,0,5,ACADEMIC_COMPILATION,ESTIMATED,2024-08-13
2018-09-22,SE,PARLIAMENTARY,,SE_P02,fb8fd998ab59651cecaa924d,284027,2.217,2,55.45,23108865,0,56,40589827.61,0,0,2,MEDIA_VERIFIED_TALLY,FLAGGED,2024-12-10
2012-10-20,DK,PARLIAMENTARY,,DK_P03,5c70056b5715873341aa8c75,2097487,18.255,13,49.89,23030180,0,6,68553280.29,1,0,1,NATIONAL_ELECTION_COMMISSION,OK,2025-06-19
2011-05-12,IE,PARLIAMENTARY,,IE_P04,e7d162efa1468a0ec5805b2f,1180381,12.751,7,39.79,23265476,0,2,64175257.33,1,1,7,OSCE_ODIHR,REVISED,2024-09-12
2017-04-18,PL,PARLIAMENTARY,,PL_P05,f1cbf574e7294a1185e352d3,1420479,7.956,4,76.28,23404783,0,8,46945592.63,1,0,6,ACADEMIC_COMPILATION,ESTIMATED,2024-10-29
2016-07-18,AT,PARLIAMENTARY,,AT_P06,325927176896979d6c0e969e,2183465,17.829,21,52.53,23313797,0,15,61995567.11,1,0,6,MEDIA_VERIFIED_TALLY,FLAGGED,2024-10-15
2012-03-20,EE,PARLIAMENTARY,,EE_P07,c9fc9b7639832cc0c5bb7a99,986457,6.312,7,66.07,23654466,0,9,23836937.19,0,0,5,NATIONAL_ELECTION_COMMISSION,OK,2024-02-01
2014-01-28,IT,PARLIAMENTARY,,IT_P08,5d951f51c8fe80cc223b365d,3634591,20.625,14,74.64,23609969,0,8,16855837.0,1,1,2,OSCE_ODIHR,REVISED,2025-03-15
2020-04-16,PT,PARLIAMENTARY,,PT_P09,05a481fc7653676767e429cf,1704031,11.064,9,65.36,23563370,0,19,25802683.08,1,0,3,ACADEMIC_COMPILATION,ESTIMATED,2025-02-11
2010-10-06,BE,PARLIAMENTARY,,BE_P10,2637d3d08080096131fadd4a,2419327,19.257,16,52.81,23789942,0,8,35956341.73,1,0,7,MEDIA_VERIFIED_TALLY,FLAGGED,2024-08-04
2014-01-27,FI,PARLIAMENTARY,,FI_P11,ce43f3ec967bf2618a4f53b7,770901,8.013,2,40.57,23713783,0,16,76896029.62,1,0,2,NATIONAL_ELECTION_COMMISSION,OK,2024-05-14
2015-05-17,LV,PARLIAMENTARY,,LV_P12,463ee9ba07dc32e97fd52804,2292766,12.417,2,77.44,23843905,0,13,9695561.89,1,1,1,OSCE_ODIHR,REVISED,2025-06-23
2012-08-17,RO,PARLIAMENTARY,,RO_P13,86ef1af3d7e0ea6a0253aaa4,1459046,14.802,16,40.96,24065551,1,23,21231471.47,1,0,2,ACADEMIC_COMPILATION,ESTIMATED,2025-05-19
2024-08-20,BG,PARLIAMENTARY,,BG_P14,f52e3b72e83e0211818f4a75,2759499,13.993,14,81.83,24099353,0,13,65983782.73,1,0,0,MEDIA_VERIFIED_TALLY,FLAGGED,2024-02-12
