labor_unemp_claims_week_ending,labor_unemp_local_area_unemployment_code,labor_unemp_labor_force_level,labor_unemp_employed_level,labor_unemp_unemployed_level,labor_unemp_unemployment_rate_pct,labor_unemp_insured_unemployment_rate_pct,labor_unemp_initial_claims_count,labor_unemp_continued_claims_count,labor_unemp_benefit_exhaustions_count,labor_unemp_new_hires_rate_pct,labor_unemp_job_openings_rate_pct,labor_unemp_quit_rate_pct,labor_unemp_layoff_rate_pct,labor_unemp_workshare_participants,labor_unemp_seasonal_adjustment_method,labor_unemp_pandemic_program_flag,labor_unemp_revisions_cycle_id,labor_unemp_data_source_agency,labor_unemp_publication_date
2021-01-09,LAU0000158,706451,642348,64103,9.07,5.04,860,13009,582,0.6,5.68,0.85,2.65,2008,SEAS_FILTER,1,R2022A,BLS,2021-01-14
2021-01-16,LAU0000159,307117,278328,28789,9.37,6.17,880,13000,986,4.14,4.19,3.03,0.4,2436,X13_ARIMA,0,R2024A,BLS,2021-01-21
2021-01-23,LAU0000160,4678296,4571910,106386,2.27,4.21,845,7069,364,1.78,4.03,4.32,2.85,2429,X13_ARIMA,0,R2022A,BLS,2021-01-28
2021-01-30,LAU0000161,1554417,1526149,28268,1.82,2.4,826,9045,556,0.96,9.18,4.44,1.19,2837,SEAS_FILTER,0,R2024A,STATE_LABOR,2021-02-04
2021-02-06,LAU0000162,3902237,3584375,317862,8.15,1.73,872,9968,504,0.97,5.55,0.76,0.83,3071,SEAS_FILTER,0,R2023B,BLS,2021-02-11
2021-02-13,LAU0000163,628396,566508,61888,9.85,6.18,877,12703,732,4.13,5.5,1.2,2.97,1918,NONE,0,R2025A,BLS,2021-02-18
2021-02-20,LAU0000164,2064726,1868023,196703,9.53,5.39,831,5640,133,1.88,8.19,2.58,2.13,501,NONE,0,R2022A,STATE_LABOR,2021-02-25
2021-02-27,LAU0000165,5602569,5019988,582581,10.4,6.25,827,11858,690,2.59,1.14,4.49,0.62,101,REGARIMA,0,R2021C,BLS,2021-03-04
2021-03-06,LAU0000166,2340395,2185719,154676,6.61,2.94,861,14308,435,1.68,8.26,3.71,0.78,2194,SEAS_FILTER,0,R2020B,BLS,2021-03-11
2021-03-13,LAU0000167,5934736,5807744,126992,2.14,5.16,835,10244,203,1.48,1.76,2.87,2.12,278,X13_ARIMA,1,R2019A,BLS,2021-03-18
2021-03-20,LAU0000168,5193149,4763697,429452,8.27,6.21,881,12822,788,4.4,3.14,0.91,2.31,3479,REGARIMA,0,R2023B,BLS,2021-03-25
2021-03-27,LAU0000169,3523603,3273843,249760,7.09,5.34,912,8153,216,1.27,6.18,3.65,1.43,1789,X13_ARIMA,0,R2021C,BLS,2021-04-01
2021-04-03,LAU0000170,3509139,3171721,337418,9.62,5.61,899,13069,467,5.1,9.33,4.21,0.94,3938,REGARIMA,0,R2024A,STATE_LABOR,2021-04-08
2021-04-10,LAU0000171,4409535,3948922,460613,10.45,4.49,861,9361,571,3.21,9.03,2.85,0.81,1104,REGARIMA,0,R2025A,BLS,2021-04-15
2021-04-17,LAU0000172,444003,419364,24639,5.55,6.23,876,14273,378,2.47,4.61,0.4,0.82,2602,X13_ARIMA,0,R2023B,BLS,2021-04-22
2021-04-24,LAU0000173,5447957,5189275,258682,4.75,2.01,809,7908,496,1.54,8.39,2.17,1.88,1282,X13_ARIMA,0,R2021C,STATE_LABOR,2021-04-29
2021-05-01,LAU0000174,3315360,2923367,391993,11.82,0.51,849,12695,552,5.94,9.47,1.63,1.96,2150,NONE,0,R2019A,DOL,2021-05-06
2021-05-08,LAU0000175,5355736,4801199,554537,10.35,4.97,865,12067,894,0.82,2.85,1.56,2.93,2850,X13_ARIMA,0,R2019A,DOL,2021-05-13
2021-05-15,LAU0000176,1391968,1242041,149927,10.77,6.09,840,7525,537,3.32,8.66,4.32,1.99,824,REGARIMA,0,R2022A,DOL,2021-05-20
2021-05-22,LAU0000177,1319159,1297520,21639,1.64,3.08,839,12234,572,2.7,7.2,2.94,2.94,1943,X13_ARIMA,0,R2019A,DOL,2021-05-27
2021-05-29,LAU0000178,3271945,2883481,388464,11.87,2.85,868,10599,383,5.69,1.46,2.0,1.95,1289,SEAS_FILTER,0,R2019A,BLS,2021-06-03
2021-06-05,LAU0000179,5893836,5744229,149607,2.54,1.97,862,6485,303,0.7,3.53,3.25,3.05,2825,SEAS_FILTER,0,R2025A,STATE_LABOR,2021-06-10
2021-06-12,LAU0000180,2999809,2821303,178506,5.95,1.63,820,6711,265,4.57,1.95,4.33,2.49,2110,SEAS_FILTER,0,R2024A,STATE_LABOR,2021-06-17
2021-06-19,LAU0000181,5189742,4929646,260096,5.01,5.48,816,13376,454,2.14,6.32,0.66,2.56,1499,SEAS_FILTER,0,R2021C,BLS,2021-06-24
2021-06-26,LAU0000182,5156557,4711282,445275,8.64,3.06,870,12674,259,1.28,4.64,3.87,1.78,2723,X13_ARIMA,0,R2023B,DOL,2021-07-01
2021-07-03,LAU0000183,4099862,3673537,426325,10.4,2.63,825,5331,136,4.67,8.03,4.06,2.23,2860,SEAS_FILTER,0,R2023B,BLS,2021-07-08
2021-07-10,LAU0000184,1307241,1226379,80862,6.19,2.52,860,8267,474,0.69,2.79,1.59,1.33,1255,REGARIMA,0,R2021C,DOL,2021-07-15
2021-07-17,LAU0000185,1835778,1802095,33683,1.83,4.81,864,9016,460,4.6,5.23,4.13,3.17,3176,X13_ARIMA,0,R2023B,DOL,2021-07-22
2021-07-24,LAU0000186,693722,674312,19410,2.8,3.74,877,7808,117,3.09,7.43,2.96,2.01,3851,SEAS_FILTER,0,R2021C,DOL,2021-07-29
2021-07-31,LAU0000187,4531963,4399277,132686,2.93,2.3,862,11115,395,5.88,7.64,0.85,3.29,2481,X13_ARIMA,0,R2022A,BLS,2021-08-05
2021-08-07,LAU0000188,3648595,3548651,99944,2.74,1.36,831,11796,799,4.1,8.03,1.87,2.74,1572,SEAS_FILTER,0,R2019A,BLS,2021-08-12
2021-08-14,LAU0000189,206631,181848,24783,11.99,1.62,846,6375,222,2.48,9.25,1.02,2.02,1315,X13_ARIMA,0,R2019A,BLS,2021-08-19
2021-08-21,LAU0000190,4684898,4554665,130233,2.78,2.42,874,14564,368,4.09,5.32,2.27,3.2,1756,NONE,0,R2019A,DOL,2021-08-26
2021-08-28,LAU0000191,445681,420844,24837,5.57,4.56,842,6192,451,5.18,8.76,2.89,1.2,145,NONE,0,R2020B,BLS,2021-09-02
2021-09-04,LAU0000192,5523919,5222850,301069,5.45,2.83,878,7758,573,5.3,5.47,1.35,0.59,1702,X13_ARIMA,0,R2025A,BLS,2021-09-09
2021-09-11,LAU0000193,1478860,1453995,24865,1.68,0.99,822,6767,327,5.9,7.67,0.6,3.48,2335,X13_ARIMA,1,R2020B,BLS,2021-09-16
2021-09-18,LAU0000194,5741816,5278619,463197,8.07,4.84,852,6080,414,1.72,5.28,4.36,2.1,1470,NONE,0,R2019A,BLS,2021-09-23
2021-09-25,LAU0000195,2750229,2493111,257118,9.35,3.51,834,9174,622,4.9,1.76,3.83,2.93,1130,NONE,0,R2022A,BLS,2021-09-30
2021-10-02,LAU0000196,1342970,1319382,23588,1.76,5.87,850,8789,558,1.19,4.49,2.18,1.73,362,NONE,0,R2020B,DOL,2021-10-07
2021-10-09,LAU0000197,5238308,4904646,333662,6.37,1.53,840,5876,345,2.99,6.69,2.58,1.36,92,NONE,0,R2025A,STATE_LABOR,2021-10-14
2021-10-16,LAU0000198,709094,663269,45825,6.46,1.71,881,7940,227,4.65,4.48,0.85,2.33,2615,SEAS_FILTER,0,R2025A,BLS,2021-10-21
2021-10-23,LAU0000199,3585881,3545482,40399,1.13,2.22,842,6877,341,1.86,9.26,0.55,0.58,794,REGARIMA,0,R2021C,STATE_LABOR,2021-10-28
2021-10-30,LAU0000200,101608,95278,6330,6.23,0.52,826,6363,434,5.17,3.01,0.84,2.62,3218,SEAS_FILTER,0,R2025A,DOL,2021-11-04
2021-11-06,LAU0000201,4952337,4803982,148355,3.0,3.22,856,11756,405,5.13,7.46,1.48,0.23,3534,REGARIMA,0,R2024A,DOL,2021-11-11
2021-11-13,LAU0000202,5658892,5454520,204372,3.61,1.37,801,12225,167,2.35,3.13,3.05,1.51,1505,X13_ARIMA,0,R2024A,BLS,2021-11-18
2021-11-20,LAU0000203,2925416,2742950,182466,6.24,1.33,851,12598,196,1.43,5.54,0.78,1.99,478,X13_ARIMA,0,R2019A,STATE_LABOR,2021-11-25
2021-11-27,LAU0000204,3042826,2724121,318705,10.47,5.28,818,7713,452,4.57,8.51,4.5,2.43,419,NONE,0,R2023B,STATE_LABOR,2021-12-02
2021-12-04,LAU0000205,5346148,4833130,513018,9.6,3.04,900,15704,888,3.14,4.08,4.15,2.02,2854,SEAS_FILTER,0,R2025A,BLS,2021-12-09
2021-12-11,LAU0000206,2978283,2861805,116478,3.91,4.54,838,6813,176,5.89,3.55,0.89,3.34,1213,REGARIMA,1,R2024A,DOL,2021-12-16
2021-12-18,LAU0000207,2467717,2178302,289415,11.73,5.86,889,11985,832,4.5,5.9,4.04,2.7,378,NONE,1,R2023B,BLS,2021-12-23
2021-12-25,LAU0000208,2526026,2284463,241563,9.56,5.43,820,12468,339,4.78,8.43,1.6,2.94,742,SEAS_FILTER,0,R2025A,BLS,2021-12-30
2022-01-01,LAU0000209,2990888,2728161,262727,8.78,4.77,835,10805,505,5.62,8.01,1.82,3.31,2997,NONE,0,R2021C,BLS,2022-01-06
2022-01-08,LAU0000210,2125279,1917207,208072,9.79,1.95,836,11619,450,1.44,8.1,4.1,2.78,2657,REGARIMA,0,R2021C,BLS,2022-01-13
2022-01-15,LAU0000211,4193661,3714115,479546,11.44,6.23,863,7977,230,5.99,1.48,1.75,1.49,3692,NONE,0,R2019A,DOL,2022-01-20
2022-01-22,LAU0000212,4856728,4342655,514073,10.58,5.16,846,13444,140,4.48,1.13,4.42,2.67,2666,SEAS_FILTER,0,R2022A,BLS,2022-01-27
2022-01-29,LAU0000213,4377851,3955898,421953,9.64,2.76,817,13046,950,1.68,1.1,0.97,0.25,1703,REGARIMA,0,R2024A,BLS,2022-02-03
2022-02-05,LAU0000214,4168832,3772254,396578,9.51,4.88,841,8979,457,1.11,2.58,0.99,2.99,528,SEAS_FILTER,0,R2024A,BLS,2022-02-10
2022-02-12,LAU0000215,1113415,1059890,53525,4.81,6.12,868,7751,507,3.73,3.64,3.47,2.0,3719,X13_ARIMA,0,R2025A,DOL,2022-02-17
2022-02-19,LAU0000216,4714047,4483488,230559,4.89,5.44,846,7960,349,4.4,1.1,2.39,3.1,1851,SEAS_FILTER,0,R2024A,BLS,2022-02-24
2022-02-26,LAU0000217,1267199,1210568,56631,4.47,4.99,873,14672,715,1.97,1.8,2.09,3.46,3794,REGARIMA,0,R2019A,BLS,2022-03-03
2022-03-05,LAU0000218,3770506,3444692,325814,8.64,5.26,836,12010,123,5.23,9.47,1.65,2.7,3077,SEAS_FILTER,0,R2025A,BLS,2022-03-10
2022-03-12,LAU0000219,1822364,1617512,204852,11.24,3.15,920,6680,189,1.56,3.48,4.21,1.04,308,SEAS_FILTER,0,R2022A,DOL,2022-03-17
2022-03-19,LAU0000220,5796101,5526730,269371,4.65,3.16,860,5724,373,3.68,6.32,2.48,0.75,508,X13_ARIMA,0,R2019A,BLS,2022-03-24
2022-03-26,LAU0000221,5782166,5471282,310884,5.38,5.41,829,10569,678,5.42,2.17,1.03,2.8,2755,X13_ARIMA,0,R2021C,BLS,2022-03-31
2022-04-02,LAU0000222,4242325,4023227,219098,5.16,5.69,885,10380,416,0.72,6.07,3.02,2.3,2069,REGARIMA,0,R2025A,DOL,2022-04-07
2022-04-09,LAU0000223,5377998,4986083,391915,7.29,1.87,876,6686,123,4.57,4.94,3.31,1.51,3057,SEAS_FILTER,0,R2020B,BLS,2022-04-14
2022-04-16,LAU0000224,2702365,2505246,197119,7.29,1.55,862,8990,255,2.05,5.08,4.5,0.4,260,NONE,0,R2020B,BLS,2022-04-21
2022-04-23,LAU0000225,3105688,3012273,93415,3.01,2.22,814,11089,760,1.61,1.57,3.94,3.3,2887,NONE,0,R2024A,BLS,2022-04-28
2022-04-30,LAU0000226,3215194,2964534,250660,7.8,6.4,806,9478,97,0.64,4.76,1.12,3.22,3493,X13_ARIMA,0,R2024A,BLS,2022-05-05
2022-05-07,LAU0000227,1049829,951055,98774,9.41,4.21,848,10016,682,1.03,7.97,0.63,0.49,3997,REGARIMA,0,R2023B,BLS,2022-05-12
2022-05-14,LAU0000228,1456189,1425706,30483,2.09,4.25,890,13127,240,2.51,4.82,2.3,2.42,1145,NONE,0,R2025A,STATE_LABOR,2022-05-19
2022-05-21,LAU0000229,97002,88049,8953,9.23,2.21,855,11719,659,2.95,6.39,2.42,2.33,2799,REGARIMA,0,R2019A,BLS,2022-05-26
2022-05-28,LAU0000230,2030892,1924842,106050,5.22,2.31,828,9581,199,2.94,8.39,3.08,0.42,3607,X13_ARIMA,0,R2021C,DOL,2022-06-02
2022-06-04,LAU0000231,5139291,4596835,542456,10.56,2.23,787,4859,213,4.65,2.95,2.74,2.39,2681,SEAS_FILTER,0,R2024A,BLS,2022-06-09
2022-06-11,LAU0000232,4979969,4608037,371932,7.47,5.22,877,5697,344,1.2,4.78,1.78,2.76,3855,SEAS_FILTER,0,R2025A,BLS,2022-06-16
2022-06-18,LAU0000233,2914780,2599038,315742,10.83,1.94,854,11409,284,3.74,2.03,3.47,0.77,2693,SEAS_FILTER,0,R2019A,BLS,2022-06-23
2022-06-25,LAU0000234,5779924,5468576,311348,5.39,2.76,795,12473,156,0.65,5.97,0.88,1.1,741,X13_ARIMA,0,R2020B,BLS,2022-06-30
2022-07-02,LAU0000235,1970396,1764898,205498,10.43,3.91,884,6655,156,1.9,6.86,0.67,3.36,3453,X13_ARIMA,0,R2025A,BLS,2022-07-07
2022-07-09,LAU0000236,3931611,3553457,378154,9.62,1.55,878,14026,862,5.24,2.88,2.56,0.7,3246,REGARIMA,1,R2020B,DOL,2022-07-14
2022-07-16,LAU0000237,1443688,1280853,162835,11.28,4.53,901,13240,446,3.59,2.02,4.28,1.55,1554,NONE,1,R2021C,BLS,2022-07-21
2022-07-23,LAU0000238,4906717,4507595,399122,8.13,5.78,866,12589,799,2.95,7.95,3.97,1.93,274,X13_ARIMA,0,R2020B,DOL,2022-07-28
2022-07-30,LAU0000239,510459,494264,16195,3.17,4.44,851,9221,262,5.95,7.31,3.04,0.31,2851,NONE,0,R2019A,BLS,2022-08-04
2022-08-06,LAU0000240,1299544,1148968,150576,11.59,5.61,816,9178,724,0.69,5.66,3.01,2.59,1900,REGARIMA,0,R2023B,BLS,2022-08-11
2022-08-13,LAU0000241,5356457,4876844,479613,8.95,5.56,790,9126,174,3.38,3.79,3.07,3.05,3002,REGARIMA,0,R2019A,DOL,2022-08-18
2022-08-20,LAU0000242,4042833,3982580,60253,1.49,4.4,850,12264,269,4.52,5.34,0.82,2.85,7,REGARIMA,0,R2023B,BLS,2022-08-25
2022-08-27,LAU0000243,2903499,2730218,173281,5.97,3.52,835,8020,365,0.53,5.64,1.79,1.01,3483,X13_ARIMA,0,R2022A,BLS,2022-09-01
2022-09-03,LAU0000244,3473136,3196897,276239,7.95,5.45,866,6208,77,3.53,2.22,1.28,1.56,3501,X13_ARIMA,1,R2021C,BLS,2022-09-08
2022-09-10,LAU0000245,2895314,2826674,68640,2.37,4.91,881,7792,491,4.19,3.57,2.79,3.41,3262,REGARIMA,0,R2023B,BLS,2022-09-15
2022-09-17,LAU0000246,3908406,3514592,393814,10.08,5.49,886,10582,694,3.47,8.98,3.49,3.03,300,REGARIMA,0,R2020B,STATE_LABOR,2022-09-22
2022-09-24,LAU0000247,5994828,5400455,594373,9.91,3.8,840,13489,580,1.83,2.79,0.78,1.2,2257,X13_ARIMA,0,R2023B,STATE_LABOR,2022-09-29
2022-10-01,LAU0000248,4148809,4042334,106475,2.57,0.7,852,12686,744,3.48,3.79,3.9,1.53,2035,X13_ARIMA,0,R2025A,STATE_LABOR,2022-10-06
2022-10-08,LAU0000249,4728204,4321036,407168,8.61,3.64,860,6754,317,5.94,2.94,4.2,1.15,238,NONE,0,R2019A,BLS,2022-10-13
2022-10-15,LAU0000250,338656,313093,25563,7.55,4.62,866,13071,856,3.35,5.51,3.24,0.87,6,REGARIMA,0,R2023B,DOL,2022-10-20
2022-10-22,LAU0000251,3807108,3597667,209441,5.5,3.92,851,11079,688,0.55,6.97,2.23,2.31,3333,NONE,0,R2023B,STATE_LABOR,2022-10-27
2022-10-29,LAU0000252,5073810,4524276,549534,10.83,1.69,806,11323,816,4.59,9.1,2.38,0.88,355,NONE,0,R2022A,BLS,2022-11-03
2022-11-05,LAU0000253,2682045,2638152,43893,1.64,3.74,879,14490,794,5.99,1.96,3.02,2.11,1829,X13_ARIMA,0,R2020B,STATE_LABOR,2022-11-10
2022-11-12,LAU0000254,2643462,2339815,303647,11.49,6.02,848,6790,212,4.51,1.76,1.48,2.12,1526,REGARIMA,0,R2023B,STATE_LABOR,2022-11-17
2022-11-19,LAU0000255,5402737,5056586,346151,6.41,4.95,870,11127,320,5.4,7.35,0.68,2.14,3052,NONE,0,R2023B,BLS,2022-11-24
2022-11-26,LAU0000256,1935310,1784762,150548,7.78,2.33,910,8231,498,3.82,4.01,3.38,2.89,2609,X13_ARIMA,0,R2020B,BLS,2022-12-01
2022-12-03,LAU0000257,3217198,3099508,117690,3.66,6.01,904,8312,434,3.05,1.92,3.49,2.21,2607,X13_ARIMA,0,R2021C,STATE_LABOR,2022-12-08
2022-12-10,LAU0000258,764417,710090,54327,7.11,4.48,838,6240,308,5.47,4.37,0.69,1.41,744,SEAS_FILTER,0,R2021C,BLS,2022-12-15
2022-12-17,LAU0000259,659496,626253,33243,5.04,2.98,831,7645,126,4.1,6.89,1.12,2.24,2542,X13_ARIMA,0,R2020B,BLS,2022-12-22
2022-12-24,LAU0000260,3186240,2986820,199420,6.26,5.87,874,8811,250,2.04,7.98,1.43,3.22,1933,X13_ARIMA,0,R2019A,DOL,2022-12-29
2022-12-31,LAU0000261,3187877,2899401,288476,9.05,4.25,851,11894,859,2.69,7.19,1.26,3.3,1867,X13_ARIMA,0,R2025A,BLS,2023-01-05
2023-01-07,LAU0000262,3501349,3337564,163785,4.68,3.37,801,11038,848,1.73,4.48,3.18,3.29,698,SEAS_FILTER,0,R2021C,BLS,2023-01-12
2023-01-14,LAU0000263,1994044,1784540,209504,10.51,2.5,831,8442,587,3.78,1.12,3.06,1.62,2214,NONE,0,R2023B,BLS,2023-01-19
2023-01-21,LAU0000264,5039711,4722435,317276,6.3,1.99,904,11241,600,2.93,8.42,2.33,3.07,2407,X13_ARIMA,0,R2020B,BLS,2023-01-26
2023-01-28,LAU0000265,5933550,5694918,238632,4.02,1.42,893,7785,153,0.96,8.12,3.73,2.13,2868,SEAS_FILTER,0,R2023B,DOL,2023-02-02
2023-02-04,LAU0000266,5287296,5209049,78247,1.48,4.89,833,14230,892,4.67,6.66,3.7,1.62,2214,NONE,0,R2020B,DOL,2023-02-09
2023-02-11,LAU0000267,2974788,2822451,152337,5.12,2.99,864,15454,457,2.62,3.26,0.78,2.3,125,X13_ARIMA,1,R2023B,DOL,2023-02-16
2023-02-18,LAU0000268,3762800,3716529,46271,1.23,5.3,819,9903,336,3.37,8.06,2.65,1.57,470,SEAS_FILTER,0,R2020B,BLS,2023-02-23
2023-02-25,LAU0000269,2983231,2656962,326269,10.94,6.38,873,7948,565,2.25,4.9,4.12,1.04,1845,SEAS_FILTER,0,R2019A,DOL,2023-03-02
2023-03-04,LAU0000270,5920943,5378786,542157,9.16,2.9,839,12448,647,0.75,8.12,2.5,0.76,913,NONE,0,R2020B,DOL,2023-03-09
2023-03-11,LAU0000271,4204237,3978158,226079,5.38,1.2,838,11272,311,3.97,4.55,4.17,3.41,3874,REGARIMA,0,R2022A,DOL,2023-03-16
2023-03-18,LAU0000272,2739761,2677217,62544,2.28,1.32,849,7414,109,1.8,2.89,1.87,3.05,3176,REGARIMA,0,R2023B,BLS,2023-03-23
2023-03-25,LAU0000273,2556219,2370263,185956,7.27,6.23,869,14760,708,1.52,1.7,3.15,1.81,3675,REGARIMA,0,R2023B,BLS,2023-03-30
2023-04-01,LAU0000274,4362499,4203880,158619,3.64,2.93,816,10266,382,1.31,4.73,3.11,0.55,3162,SEAS_FILTER,1,R2022A,STATE_LABOR,2023-04-06
2023-04-08,LAU0000275,3098072,3005385,92687,2.99,1.28,872,12460,297,3.1,6.46,2.2,0.55,3557,NONE,0,R2019A,BLS,2023-04-13
2023-04-15,LAU0000276,2602891,2373827,229064,8.8,2.97,909,13061,861,5.31,7.11,3.71,3.2,26,REGARIMA,0,R2020B,BLS,2023-04-20
2023-04-22,LAU0000277,3355009,3285331,69678,2.08,2.7,880,11951,567,3.94,6.08,3.71,3.42,3333,X13_ARIMA,0,R2023B,BLS,2023-04-27
2023-04-29,LAU0000278,4786214,4322283,463931,9.69,4.74,884,10582,248,4.28,8.1,4.2,2.68,2409,X13_ARIMA,0,R2019A,BLS,2023-05-04
2023-05-06,LAU0000279,4575627,4076248,499379,10.91,2.6,835,8583,143,2.78,7.13,3.08,1.73,3276,SEAS_FILTER,0,R2020B,DOL,2023-05-11
2023-05-13,LAU0000280,905522,817916,87606,9.67,5.71,880,15376,671,5.56,1.2,1.73,1.97,1541,REGARIMA,0,R2024A,DOL,2023-05-18
2023-05-20,LAU0000281,3649260,3369880,279380,7.66,1.32,845,7297,178,2.99,6.18,1.46,2.59,2188,SEAS_FILTER,0,R2019A,BLS,2023-05-25
2023-05-27,LAU0000282,2924834,2742179,182655,6.24,0.5,859,7487,290,2.12,6.89,1.5,3.49,896,NONE,0,R2021C,BLS,2023-06-01
2023-06-03,LAU0000283,2545425,2498836,46589,1.83,4.42,835,5837,260,2.58,4.78,3.96,3.49,1137,SEAS_FILTER,0,R2021C,DOL,2023-06-08
2023-06-10,LAU0000284,2406361,2340998,65363,2.72,4.32,869,9255,599,4.28,9.25,3.86,3.02,1202,REGARIMA,0,R2022A,BLS,2023-06-15
2023-06-17,LAU0000285,480599,452986,27613,5.75,4.79,863,15091,1077,5.92,4.42,3.11,2.78,244,REGARIMA,0,R2019A,DOL,2023-06-22
2023-06-24,LAU0000286,3706442,3620353,86089,2.32,0.45,878,14447,473,1.72,1.77,1.02,1.41,2330,SEAS_FILTER,0,R2024A,DOL,2023-06-29
2023-07-01,LAU0000287,65866,63748,2118,3.22,0.85,871,5887,284,2.13,2.81,2.1,1.08,3383,X13_ARIMA,0,R2023B,DOL,2023-07-06
2023-07-08,LAU0000288,4811008,4547640,263368,5.47,5.05,839,7386,589,4.47,1.27,3.77,0.31,1668,X13_ARIMA,0,R2019A,BLS,2023-07-13
2023-07-15,LAU0000289,5216839,5006077,210762,4.04,5.08,885,6995,218,4.14,5.13,1.84,0.63,3771,SEAS_FILTER,0,R2021C,DOL,2023-07-20
2023-07-22,LAU0000290,5702306,5470150,232156,4.07,3.08,806,9461,166,4.13,5.01,2.96,3.28,299,NONE,0,R2025A,STATE_LABOR,2023-07-27
2023-07-29,LAU0000291,96948,89877,7071,7.29,3.2,830,12548,768,0.83,8.09,2.45,2.78,3508,NONE,0,R2025A,DOL,2023-08-03
2023-08-05,LAU0000292,3249610,3100102,149508,4.6,0.82,870,10924,693,2.66,8.72,4.48,2.5,1923,NONE,0,R2021C,STATE_LABOR,2023-08-10
2023-08-12,LAU0000293,940748,851022,89726,9.54,4.79,811,9023,604,1.16,8.98,0.86,2.84,513,NONE,0,R2021C,DOL,2023-08-17
2023-08-19,LAU0000294,3858436,3556021,302415,7.84,4.45,818,5959,385,2.97,5.32,3.92,1.88,1079,NONE,1,R2024A,BLS,2023-08-24
2023-08-26,LAU0000295,3131986,2862777,269209,8.6,5.8,822,8919,458,3.96,1.23,1.91,1.93,620,REGARIMA,0,R2025A,BLS,2023-08-31
2023-09-02,LAU0000296,2665978,2631719,34259,1.29,0.98,835,6791,414,4.49,5.12,3.12,1.67,1922,NONE,0,R2024A,BLS,2023-09-07
2023-09-09,LAU0000297,2754697,2682754,71943,2.61,5.88,852,7981,389,3.24,3.97,1.68,3.0,1939,REGARIMA,0,R2022A,BLS,2023-09-14
2023-09-16,LAU0000298,2083960,1996993,86967,4.17,2.01,847,15190,211,5.12,2.87,1.26,0.3,731,SEAS_FILTER,0,R2022A,DOL,2023-09-21
2023-09-23,LAU0000299,1445862,1327274,118588,8.2,3.01,875,15487,610,4.33,8.24,2.81,0.54,2548,SEAS_FILTER,0,R2020B,BLS,2023-09-28
2023-09-30,LAU0000300,294338,286797,7541,2.56,3.87,824,5285,403,3.0,1.73,4.19,3.21,1369,REGARIMA,0,R2022A,BLS,2023-10-05
2023-10-07,LAU0000301,4552548,4010856,541692,11.9,6.48,858,7401,401,1.1,5.54,2.86,2.52,3477,X13_ARIMA,1,R2019A,BLS,2023-10-12
2023-10-14,LAU0000302,2114102,1904686,209416,9.91,5.75,861,9452,552,2.75,6.77,1.82,1.05,2890,REGARIMA,0,R2023B,STATE_LABOR,2023-10-19
2023-10-21,LAU0000303,4046146,3641889,404257,9.99,4.34,813,11370,769,1.99,2.81,2.93,0.87,1805,SEAS_FILTER,0,R2023B,BLS,2023-10-26
2023-10-28,LAU0000304,2903089,2614425,288664,9.94,5.66,816,9351,362,3.95,8.17,0.81,2.73,1573,NONE,0,R2020B,BLS,2023-11-02
2023-11-04,LAU0000305,4979710,4550390,429320,8.62,4.9,845,13909,1060,1.29,2.74,3.73,2.73,710,NONE,0,R2022A,DOL,2023-11-09
2023-11-11,LAU0000306,1187075,1120151,66924,5.64,3.49,779,13967,613,5.95,9.01,0.74,0.77,851,REGARIMA,0,R2020B,DOL,2023-11-16
2023-11-18,LAU0000307,1025094,908114,116980,11.41,4.4,853,5537,383,4.78,6.02,3.73,1.01,1226,REGARIMA,1,R2019A,BLS,2023-11-23
2023-11-25,LAU0000308,5065346,4566291,499055,9.85,4.27,878,8339,340,1.4,7.61,2.64,0.26,2887,SEAS_FILTER,1,R2025A,STATE_LABOR,2023-11-30
2023-12-02,LAU0000309,2768989,2468934,300055,10.84,3.46,809,13535,1058,2.48,4.55,0.53,1.87,1934,X13_ARIMA,0,R2021C,BLS,2023-12-07
2023-12-09,LAU0000310,2105127,1921564,183563,8.72,0.57,856,6770,376,1.17,1.83,2.15,2.99,1291,X13_ARIMA,0,R2019A,BLS,2023-12-14
2023-12-16,LAU0000311,1019187,902372,116815,11.46,6.46,856,15048,667,0.96,2.01,2.05,3.33,847,NONE,0,R2024A,DOL,2023-12-21
2023-12-23,LAU0000312,982012,912610,69402,7.07,2.66,846,14725,730,4.7,4.41,0.94,0.62,3431,REGARIMA,0,R2022A,STATE_LABOR,2023-12-28
2023-12-30,LAU0000313,4513123,4288711,224412,4.97,0.49,825,9805,722,5.34,7.44,1.12,2.91,532,REGARIMA,0,R2023B,BLS,2024-01-04
2024-01-06,LAU0000314,2711842,2577405,134437,4.96,6.08,802,13439,942,0.55,5.48,4.23,3.24,229,NONE,0,R2025A,BLS,2024-01-11
2024-01-13,LAU0000315,1471226,1377119,94107,6.4,2.97,904,14546,1131,1.54,4.36,1.93,3.21,2993,REGARIMA,0,R2021C,BLS,2024-01-18
2024-01-20,LAU0000316,4578444,4045391,533053,11.64,5.0,858,10325,683,2.69,2.28,3.73,2.14,3306,SEAS_FILTER,0,R2024A,STATE_LABOR,2024-01-25
2024-01-27,LAU0000317,252810,246335,6475,2.56,3.75,858,9587,407,1.89,5.5,2.86,1.54,61,X13_ARIMA,0,R2022A,BLS,2024-02-01
2024-02-03,LAU0000318,1939246,1890817,48429,2.5,4.49,846,8191,247,2.96,8.16,2.81,1.97,3789,X13_ARIMA,0,R2022A,DOL,2024-02-08
