biz_innov_filing_year,biz_innov_patent_application_id_hash,biz_innov_technology_class_code,biz_innov_inventor_count,biz_innov_assignee_type_code,biz_innov_university_assignee_flag,biz_innov_small_entity_flag,biz_innov_citation_count_5yr,biz_innov_forward_citation_velocity,biz_innov_claims_count,biz_innov_family_size_count,biz_innov_international_filing_flag,biz_innov_grant_lag_months,biz_innov_licensing_revenue_estimate,biz_innov_r_and_d_tax_credit_claim_flag,biz_innov_venture_funding_round_flag,biz_innov_startup_spinout_flag,biz_innov_tech_transfer_office_id,biz_innov_innovation_cluster_score,biz_innov_commercialization_stage_code
2003,8ccef3c67d05a664,F16,18,CORPORATE,0,0,6,4.5479,19,27,0,14,146514984.8,0,1,0,TTO0000176,17.47,PILOT
2006,a6935e91acd12efc,G06,11,GOV_LAB,0,0,7,0.8836,87,20,0,22,50870281.64,0,0,0,TTO0000177,7.73,EARLY_MARKET
1998,d9329bebb2c6efc9,C07,10,CORPORATE,0,0,11,5.2176,35,13,1,96,27653938.97,0,1,0,TTO0000178,87.31,EARLY_MARKET
2024,50ca167221d4754f,F16,19,CORPORATE,0,1,9,5.2795,19,22,0,69,167717834.89,0,0,1,TTO0000179,67.84,PROTOTYPE
2019,bf3cee9ac75814f2,F16,11,CORPORATE,0,0,10,0.0833,28,29,1,81,175950445.32,0,0,0,TTO0000180,49.17,PROTOTYPE
2025,35fb004c25363685,G06,13,UNIVERSITY,1,1,6,3.6458,61,21,0,75,116648102.38,0,0,0,TTO0000181,15.39,SCALE
2009,270cb4b9fabc36a1,H04,4,CORPORATE,0,0,6,1.5958,62,28,1,93,165082163.28,0,0,0,TTO0000182,81.08,PROTOTYPE
2021,f44d80b7e0fd4903,C07,5,CORPORATE,0,0,7,1.4935,23,2,1,62,132882492.59,1,0,0,TTO0000183,39.4,SCALE
2023,1f042bf399c961e9,G06,20,CORPORATE,0,0,11,2.4639,22,13,0,113,126072837.47,0,0,0,TTO0000184,93.93,IDEA
2008,3d14b11f405e849b,B29,10,CORPORATE,0,1,10,2.0627,27,23,1,94,118744614.4,0,0,0,TTO0000185,20.63,MATURE
2015,d02ce244c1474428,E21,2,OTHER,0,0,8,2.3272,3,30,0,109,33287581.19,0,0,0,TTO0000186,40.12,PROTOTYPE
2002,9627b84ce42f2a24,A01,15,UNIVERSITY,1,0,7,4.2371,19,22,0,69,203178409.73,0,0,0,TTO0000187,87.53,SCALE
2025,39952c393433c350,B29,17,UNIVERSITY,1,0,5,1.3568,43,4,1,22,11418171.43,0,0,0,TTO0000188,0.98,SCALE
2002,a4e4eb00942d0e6a,F16,11,INDIVIDUAL,0,0,6,1.3347,87,10,0,70,209523442.61,0,0,0,TTO0000189,30.6,SCALE
2015,677d1ceece749e44,D06,9,GOV_LAB,0,0,9,4.5478,15,7,0,14,91203344.98,0,0,0,TTO0000190,47.08,SCALE
1998,ae0ce8febfa38993,B29,12,CORPORATE,0,0,7,3.0423,61,13,0,112,63036019.84,0,0,0,TTO0000191,65.7,IDEA
2024,225e8d50ff2550a9,H04,17,CORPORATE,0,0,12,3.9518,28,14,0,6,238233447.92,1,0,0,TTO0000192,38.06,MATURE
1998,c268aad0867311b7,G06,12,OTHER,0,0,8,0.4195,43,30,1,79,148207451.07,1,0,0,TTO0000193,52.42,PILOT
2006,5336cb4e76cdf5ff,G06,2,CORPORATE,0,0,7,4.3391,83,9,0,31,49656897.55,1,1,0,TTO0000194,22.73,EARLY_MARKET
2014,b80c22384bbfc262,G06,20,CORPORATE,0,0,8,0.2406,100,5,0,45,230096377.99,0,0,1,TTO0000195,97.69,PILOT
2021,80f5a9fc6794148c,E21,20,CORPORATE,0,1,10,2.3836,58,9,0,110,77557792.62,0,0,1,TTO0000196,2.87,EARLY_MARKET
2012,7437386a1f466b85,E21,18,CORPORATE,0,1,6,1.1893,91,19,1,53,34479146.28,1,0,0,TTO0000197,98.91,PILOT
2016,8e251cf14de66f28,B29,10,INDIVIDUAL,0,0,4,1.8725,25,7,0,27,180660703.02,0,1,0,TTO0000198,3.07,IDEA
2024,25dcc84c9bd60fb3,H04,16,UNIVERSITY,1,0,7,4.6885,16,22,0,62,208164142.04,1,0,0,TTO0000199,57.11,MATURE
2016,2b5daecc1496cef5,C07,9,INDIVIDUAL,0,0,5,5.6336,59,10,1,33,151202647.84,0,1,0,TTO0000200,20.54,SCALE
2005,07d4f7710adf7851,D06,16,INDIVIDUAL,0,1,7,3.5747,96,24,1,67,160714460.36,0,0,0,TTO0000201,53.44,PROTOTYPE
1998,6c5beb56f0c92cfa,G06,5,CORPORATE,0,0,6,3.7013,30,25,0,32,21430839.12,0,0,0,TTO0000202,98.76,IDEA
2024,b40e55e285ee49bc,G06,14,CORPORATE,0,0,8,4.9217,28,17,0,12,190389218.74,0,0,1,TTO0000203,76.68,SCALE
2002,d2ea67dc646d505c,H04,16,CORPORATE,0,0,8,0.5662,50,25,0,92,217681429.89,0,0,0,TTO0000204,12.64,PILOT
2018,a325aa6f98962ffd,G06,15,NONPROFIT,0,0,9,0.6059,97,13,1,95,124624817.12,0,0,0,TTO0000205,81.27,EARLY_MARKET
2020,6e2c3d04b4c486c7,F16,13,CORPORATE,0,0,7,0.7267,87,21,0,26,118217584.9,1,0,0,TTO0000206,43.44,PROTOTYPE
2020,1977bf5ae257d088,F16,13,NONPROFIT,0,0,7,4.2698,6,2,0,86,126401620.27,0,0,0,TTO0000207,87.06,IDEA
2008,5ef9f3ef564a2b95,D06,7,UNIVERSITY,1,1,3,4.547,74,19,0,112,82580503.58,0,0,0,TTO0000208,44.63,EARLY_MARKET
2003,5e07c97f4e8199cb,Y02,3,GOV_LAB,0,0,10,1.9993,68,3,0,25,144686261.32,1,0,0,TTO0000209,30.21,PROTOTYPE
2019,7ca98954bd8c6c2a,B29,15,GOV_LAB,0,1,6,1.4084,100,14,0,108,242101310.55,0,0,0,TTO0000210,71.59,SCALE
2005,08e257bf3d6c6da7,C07,16,INDIVIDUAL,0,0,9,0.2871,23,5,1,63,28286941.29,0,0,0,TTO0000211,99.39,PROTOTYPE
2001,c06a865eb182682b,C07,2,CORPORATE,0,1,5,3.413,87,18,1,28,10324974.83,0,0,0,TTO0000212,1.32,PILOT
2011,25b43cad199c1542,G06,15,UNIVERSITY,1,1,7,1.4884,81,13,0,62,188479617.39,0,0,0,TTO0000213,44.93,IDEA
2005,3169cfc8af72baf9,A01,13,NONPROFIT,1,0,7,2.3919,95,1,0,98,107711157.52,0,1,0,TTO0000214,98.73,SCALE
2016,cdce6f736114784d,G06,1,CORPORATE,0,0,7,4.0163,86,19,1,5,21098344.33,0,0,0,TTO0000215,33.14,PROTOTYPE
1998,3affc68fec66d68a,G06,20,UNIVERSITY,1,0,9,0.5408,10,13,0,115,10314995.16,0,1,0,TTO0000216,63.6,PROTOTYPE
2016,1a9b8c6d9a0290ba,D06,2,CORPORATE,0,1,5,5.1524,44,25,0,30,181698308.96,0,1,1,TTO0000217,90.25,SCALE
2022,f579d1daceaac02e,G06,1,OTHER,0,0,6,0.9742,43,24,0,12,34757068.94,0,0,0,TTO0000218,64.61,PROTOTYPE
2006,fb2541c19464c9fb,C07,13,CORPORATE,0,0,9,3.0286,7,17,0,29,21316571.08,0,0,0,TTO0000219,22.84,MATURE
2015,75ab64f2de6c8a46,G06,4,CORPORATE,0,1,4,0.8555,96,10,0,116,40684258.91,0,0,0,TTO0000220,8.29,PROTOTYPE
1999,e67e100e0a1cb0c7,G06,14,INDIVIDUAL,0,1,6,0.2057,70,6,0,22,33731188.98,0,0,0,TTO0000221,86.58,EARLY_MARKET
2008,3ab6ba8a8a582db9,H04,14,CORPORATE,0,0,8,4.59,5,17,0,40,151349762.11,1,0,0,TTO0000222,27.71,PROTOTYPE
2008,c069a252ccc745e8,G06,16,CORPORATE,0,1,7,3.8139,1,18,1,91,216111237.82,0,1,0,TTO0000223,84.0,PILOT
2005,f44a697beef46fd7,C07,10,CORPORATE,0,0,12,2.1042,15,13,0,43,123350936.48,1,0,0,TTO0000224,15.54,IDEA
2025,a6cb698386971784,G06,9,INDIVIDUAL,0,0,12,3.9404,77,24,1,52,83430127.73,1,0,0,TTO0000225,94.6,IDEA
2000,b1ba3d0217f08ae7,C07,5,CORPORATE,0,1,8,2.684,71,13,0,80,231625973.7,0,0,0,TTO0000226,23.87,SCALE
2009,bcd3bdb7bc94ebcb,D06,6,CORPORATE,0,1,14,1.7305,29,2,0,26,219541935.22,0,0,0,TTO0000227,11.71,PILOT
2006,152c9973f18a6978,B29,10,GOV_LAB,0,0,8,5.7132,49,22,0,44,163997357.16,1,0,0,TTO0000228,98.28,EARLY_MARKET
2010,2db767eecb3425c9,D06,3,CORPORATE,1,0,14,1.3304,43,17,0,35,209247625.97,1,0,0,TTO0000229,65.99,SCALE
2022,199f6b93fbd8a83f,G06,3,NONPROFIT,0,0,8,0.4664,77,1,0,108,52385474.33,1,1,1,TTO0000230,21.98,PILOT
2009,984aed7ce2f902ad,D06,16,CORPORATE,0,1,10,4.536,48,27,0,3,246392808.34,0,0,0,TTO0000231,5.59,PROTOTYPE
1999,800e1bb91a9a610b,Y02,14,UNIVERSITY,1,0,12,0.0473,73,6,1,9,197671104.22,1,0,0,TTO0000232,84.68,PROTOTYPE
2009,6ba4a5731913ef50,G06,16,GOV_LAB,0,0,5,1.8467,64,2,0,74,113372835.66,0,1,0,TTO0000233,51.28,PROTOTYPE
2022,6828925e253e2067,B29,19,NONPROFIT,0,0,8,3.5463,59,4,0,19,161288993.3,1,0,0,TTO0000234,97.83,IDEA
2000,6a15925f3412b059,E21,15,CORPORATE,0,0,7,5.4782,36,8,0,63,157018610.0,0,0,0,TTO0000235,34.59,PROTOTYPE
1998,2bcf68310ab01b70,H04,16,CORPORATE,0,0,6,2.309,45,21,0,64,238307219.45,0,1,0,TTO0000236,34.3,IDEA
2008,eac90f6837b677ec,G06,12,CORPORATE,0,0,3,5.3353,95,22,1,4,128068374.6,0,0,0,TTO0000237,14.7,EARLY_MARKET
2023,760bd2331873c452,G06,13,CORPORATE,0,0,13,0.6624,95,1,1,82,145436437.97,0,0,0,TTO0000238,31.75,EARLY_MARKET
1999,ad503a72ff7e22bf,C07,13,CORPORATE,0,1,7,2.9705,99,12,0,43,23589068.92,0,0,0,TTO0000239,12.3,MATURE
2012,3072bd106e8fdaf7,F16,5,CORPORATE,0,0,11,0.8492,92,29,0,41,137393372.01,0,0,0,TTO0000240,12.49,EARLY_MARKET
2014,76057f8cbd73bd56,F16,4,CORPORATE,0,0,8,3.2769,15,27,0,79,139907959.83,0,0,0,TTO0000241,68.66,MATURE
2011,6295a4ff3ccbde57,D06,17,INDIVIDUAL,0,0,8,4.8006,81,24,0,12,189178821.79,0,1,0,TTO0000242,36.75,EARLY_MARKET
2001,21ed0fc8faa32af1,G06,14,INDIVIDUAL,0,0,3,2.9389,29,7,0,54,100436596.56,0,0,0,TTO0000243,94.66,EARLY_MARKET
2013,26c8d305a75e7895,F16,17,CORPORATE,0,0,4,1.1478,88,1,0,28,100182865.14,0,0,0,TTO0000244,32.68,PILOT
1999,bc0942cfe3c392af,A01,8,INDIVIDUAL,0,0,5,1.0127,98,25,0,39,167083704.18,1,0,0,TTO0000245,84.24,SCALE
1998,b46a1adb51922e68,C07,6,CORPORATE,0,0,14,2.1562,3,12,0,62,52472306.92,0,0,0,TTO0000246,25.26,EARLY_MARKET
2007,571d7f2f739ec105,F16,2,CORPORATE,0,1,5,2.3266,57,26,0,29,179371405.74,0,0,0,TTO0000247,31.08,PILOT
2020,7246c366c36e50fe,H04,18,CORPORATE,0,0,9,5.1112,45,24,1,40,242909840.09,1,1,0,TTO0000248,27.85,PROTOTYPE
2006,0f726e8113648bc0,G06,12,CORPORATE,0,1,3,0.5293,17,24,1,54,187934394.07,1,1,0,TTO0000249,85.21,SCALE
2011,317a783d38f22ac0,B29,19,CORPORATE,0,0,10,1.7461,68,23,1,120,94731643.29,0,0,0,TTO0000250,21.56,PILOT
2019,245d1f0a7ffb199d,F16,9,GOV_LAB,0,0,8,0.7544,81,8,0,29,72432466.17,0,1,0,TTO0000251,54.81,PROTOTYPE
2007,0cbf59ccf528aed5,D06,7,INDIVIDUAL,0,0,7,0.095,40,2,1,104,19848156.93,0,1,0,TTO0000252,39.93,PILOT
2014,bcb5ad814fcca4a5,A01,18,CORPORATE,0,1,10,3.0328,74,2,0,63,237206102.45,0,1,0,TTO0000253,72.91,SCALE
2019,19777aa0234aab75,E21,9,UNIVERSITY,1,0,12,4.24,39,4,0,88,228953668.57,0,1,0,TTO0000254,4.09,EARLY_MARKET
2002,f5a882eb33cad996,G06,7,INDIVIDUAL,0,0,10,3.1296,66,3,0,35,167713690.09,0,1,0,TTO0000255,10.46,IDEA
2024,30a148f4baeaa1af,G06,4,GOV_LAB,1,0,5,3.9842,5,2,0,54,171859400.32,0,1,0,TTO0000256,95.09,EARLY_MARKET
2007,3cff7dfdaf243f68,G06,13,CORPORATE,0,0,11,4.1716,23,19,1,78,104321929.85,0,0,0,TTO0000257,59.77,EARLY_MARKET
2025,6a450cef1ead62f4,A01,11,CORPORATE,0,0,13,3.1999,51,26,1,44,84517293.54,0,0,0,TTO0000258,55.83,EARLY_MARKET
2010,f2d74592ca508df4,G06,7,CORPORATE,0,0,8,5.6916,6,26,1,103,110615798.72,0,0,0,TTO0000259,89.17,PROTOTYPE
2012,da8ed621ce931e74,H04,8,GOV_LAB,0,0,10,5.8373,34,30,0,44,61210300.98,0,0,0,TTO0000260,79.59,PILOT
2008,3c1f7ca5143206c2,D06,2,NONPROFIT,0,0,4,5.2385,82,6,0,104,43708012.46,1,0,0,TTO0000261,21.23,SCALE
2020,7274b5a17677a656,H04,10,CORPORATE,0,0,7,5.0622,22,18,0,10,111745427.37,1,0,0,TTO0000262,11.46,PILOT
2025,c2594062f1853fcb,H04,6,CORPORATE,1,0,8,0.2502,41,24,0,6,93515275.65,0,0,0,TTO0000263,64.62,PILOT
2015,20467115da5465a8,A01,6,CORPORATE,0,0,9,5.4402,59,6,0,119,19395426.2,0,0,0,TTO0000264,76.12,PROTOTYPE
2020,4cd94000b5e7d5c0,G06,17,CORPORATE,0,0,7,4.9367,12,16,1,3,81574586.23,0,0,0,TTO0000265,94.12,EARLY_MARKET
2005,fc9af1c7705d394e,C07,10,UNIVERSITY,1,0,12,4.7003,19,14,1,112,236601194.19,0,0,0,TTO0000266,78.62,PROTOTYPE
2019,20af9ecffbf1575b,E21,10,INDIVIDUAL,0,1,8,1.742,13,15,0,25,58768891.44,0,1,0,TTO0000267,58.88,SCALE
2002,e59532f1e4d15064,D06,17,UNIVERSITY,1,0,7,5.5171,7,5,1,36,98957193.36,0,0,0,TTO0000268,18.53,MATURE
2011,c6ad805e468df749,G06,10,CORPORATE,0,0,6,3.1629,47,13,1,5,183721747.42,0,1,0,TTO0000269,59.48,IDEA
2015,2832ae8d7e115649,B29,17,INDIVIDUAL,0,0,6,0.7546,9,25,1,72,14908504.51,0,0,0,TTO0000270,25.24,SCALE
2003,880943d0a400f4cc,B29,19,CORPORATE,0,0,10,4.3145,6,6,1,35,184534862.67,0,0,0,TTO0000271,99.32,EARLY_MARKET
2011,6ebcd491c54d6a84,H04,1,CORPORATE,0,0,10,1.6965,56,4,1,93,181400815.99,0,0,0,TTO0000272,92.28,SCALE
2003,1e73592461fd22db,C07,1,CORPORATE,0,0,8,2.0715,3,12,0,78,97348454.4,0,0,0,TTO0000273,93.43,EARLY_MARKET
1999,55805d03d4d514ec,C07,1,CORPORATE,0,0,6,0.1883,4,14,0,103,105747278.83,0,0,0,TTO0000274,25.08,PILOT
2014,c65d5660760cbe84,H04,15,CORPORATE,0,1,10,0.3487,9,5,0,99,129075753.56,0,0,0,TTO0000275,57.64,SCALE
2022,a90170ab1309311a,D06,6,CORPORATE,0,0,10,0.7134,12,19,0,56,25260100.35,0,0,0,TTO0000276,1.07,PROTOTYPE
2015,6ddd5ef00bd8bfd7,E21,18,CORPORATE,0,1,8,0.669,94,23,1,21,70367838.74,0,0,0,TTO0000277,63.36,MATURE
2010,9744827851abcc3e,H04,3,OTHER,0,0,2,2.0702,62,21,0,13,188130793.78,0,0,0,TTO0000278,99.56,SCALE
2020,f7bfb0fd58d5843c,F16,8,CORPORATE,0,0,6,2.2636,43,4,0,65,117245313.64,0,0,1,TTO0000279,20.43,PILOT
2017,56e3b0abd915d50e,A01,19,NONPROFIT,0,0,8,0.9193,99,17,0,103,101626719.12,0,1,0,TTO0000280,55.64,PILOT
2014,4a4ae9093d2caaab,Y02,14,CORPORATE,0,0,13,1.484,67,1,0,86,13747360.35,0,0,0,TTO0000281,45.84,PROTOTYPE
2001,e5cdcf71ccfd1400,E21,6,CORPORATE,0,0,10,1.4925,22,29,0,4,66179101.09,0,0,0,TTO0000282,76.87,SCALE
2015,d4d48580102fd872,E21,17,INDIVIDUAL,0,0,11,0.4288,46,7,1,38,128941195.86,0,0,0,TTO0000283,42.81,PILOT
1999,379f94e46c5323cb,Y02,17,CORPORATE,0,1,7,1.5663,56,21,0,84,150192488.62,1,0,1,TTO0000284,33.34,PROTOTYPE
2021,53916d273d7d1704,G06,12,UNIVERSITY,1,0,5,2.5592,24,22,0,51,114941063.34,0,0,0,TTO0000285,92.51,IDEA
2001,a827bee21e6156dc,G06,13,CORPORATE,0,1,8,2.974,50,12,1,44,90983350.8,1,1,1,TTO0000286,12.76,MATURE
2002,07b6432de717eb7a,Y02,18,CORPORATE,0,1,9,3.0662,67,18,0,52,8484020.49,1,0,0,TTO0000287,56.03,MATURE
2011,7a75f7f39087f6af,H04,17,GOV_LAB,0,0,8,1.3915,85,27,0,78,183035490.69,1,1,0,TTO0000288,78.22,SCALE
2011,03f1d4373f9a731b,E21,4,NONPROFIT,0,0,5,0.8538,27,14,0,109,209144394.75,0,0,0,TTO0000289,90.21,SCALE
2008,3d2769b9f802447b,H04,12,CORPORATE,0,1,6,4.0296,97,30,0,92,214758541.28,0,0,0,TTO0000290,10.48,MATURE
1999,277d61e9aa16b711,G06,18,CORPORATE,0,0,6,5.1932,95,21,0,43,174583167.89,0,0,0,TTO0000291,93.14,PILOT
2013,a736aeaa72179927,D06,9,CORPORATE,0,0,5,0.6382,8,21,0,105,72694102.84,0,1,1,TTO0000292,64.31,PROTOTYPE
2024,022cde97572b39e8,G06,9,CORPORATE,0,0,8,4.3885,76,8,0,86,215773103.31,1,0,0,TTO0000293,31.51,SCALE
2010,a99af3d83f0909ab,B29,10,CORPORATE,0,0,5,3.1975,42,3,0,30,190600266.81,0,0,0,TTO0000294,65.57,PROTOTYPE
2019,9643f456588014f3,F16,1,NONPROFIT,0,0,9,3.6447,5,13,0,13,188534534.19,0,0,0,TTO0000295,92.5,PILOT
2010,fbdcddcae9932641,E21,9,CORPORATE,0,0,9,4.2699,16,18,0,24,138913976.59,0,0,0,TTO0000296,56.1,SCALE
2023,d0b714d156263ae5,G06,4,INDIVIDUAL,1,0,11,1.0257,99,29,0,65,148763795.62,1,1,1,TTO0000297,42.54,PILOT
2003,e1b471ae0f890ba4,C07,7,CORPORATE,0,1,10,5.8981,91,17,0,112,226222159.81,0,0,0,TTO0000298,63.03,PILOT
2005,9ffbf552bfeb7839,H04,14,NONPROFIT,0,0,7,5.6873,99,30,1,73,103119822.79,0,0,0,TTO0000299,17.76,PILOT
2004,9c296d23dc8bebf0,E21,10,INDIVIDUAL,0,1,6,1.8577,78,19,1,113,8549876.14,0,1,0,TTO0000300,31.36,PROTOTYPE
2006,eb8f2958e2c8d19e,E21,20,CORPORATE,0,0,9,1.0905,41,6,1,92,20215157.11,1,1,1,TTO0000301,64.31,PILOT
2023,4b8f870a2172a023,G06,19,CORPORATE,0,1,9,2.6343,27,10,0,7,197343024.4,1,0,0,TTO0000302,69.0,PROTOTYPE
2019,1e2da9d18a8f7614,F16,15,CORPORATE,0,0,7,2.6677,63,17,0,12,106861527.78,0,0,0,TTO0000303,34.68,PILOT
1998,cafef7a61b9fbb0b,D06,17,UNIVERSITY,1,0,6,1.631,62,2,1,57,100711948.92,1,0,0,TTO0000304,9.85,MATURE
2002,8b1f49d6ed7c3837,G06,5,CORPORATE,0,0,10,0.3782,33,22,0,8,169335996.91,0,1,0,TTO0000305,94.5,EARLY_MARKET
2009,6a545ff09a878682,H04,16,CORPORATE,0,1,18,2.536,94,10,0,52,246739674.66,0,1,0,TTO0000306,64.19,PILOT
2007,b7c6fdd72cc88de2,H04,11,INDIVIDUAL,0,0,7,5.5178,4,14,1,47,14579096.36,0,0,1,TTO0000307,15.54,PILOT
2006,9db24dee20e343e7,F16,4,CORPORATE,0,0,4,2.0851,49,15,0,52,163664242.64,1,0,0,TTO0000308,39.83,PILOT
2025,9c08eee603451862,H04,2,CORPORATE,0,1,5,5.3304,86,30,1,38,230305826.17,0,1,0,TTO0000309,79.09,EARLY_MARKET
2009,39510059b9524a6b,G06,7,CORPORATE,0,0,4,3.6143,27,1,1,52,119141604.14,0,1,0,TTO0000310,93.04,EARLY_MARKET
2016,1f591d7c9fc96fa5,C07,1,CORPORATE,0,0,8,0.9129,11,15,0,36,74729300.43,1,0,0,TTO0000311,62.2,EARLY_MARKET
2016,add826fe91db098c,D06,2,CORPORATE,0,0,5,5.0798,21,25,0,13,159827758.78,0,0,0,TTO0000312,30.51,SCALE
2020,d543149c6913e26e,D06,15,UNIVERSITY,1,0,6,4.2391,72,8,0,112,239989668.25,0,1,0,TTO0000313,36.03,PROTOTYPE
2003,1dad1829ad49509a,B29,14,INDIVIDUAL,0,1,8,5.2105,11,3,0,114,135455017.16,0,0,0,TTO0000314,4.55,PROTOTYPE
2020,6c0436c8ab5e419e,G06,4,INDIVIDUAL,0,0,9,5.7207,28,7,1,46,58244710.54,0,0,1,TTO0000315,77.28,SCALE
2018,ae53f83cefd8d6f3,G06,7,CORPORATE,0,1,6,4.3786,96,14,0,48,131427313.4,1,0,0,TTO0000316,3.11,EARLY_MARKET
2000,bfa62698d7273644,A01,12,UNIVERSITY,1,1,9,4.3193,32,17,1,11,64935845.63,1,0,0,TTO0000317,74.07,SCALE
2000,1dd8dee45d8e8fef,G06,19,UNIVERSITY,1,0,6,0.1393,86,4,1,3,48796620.23,1,0,0,TTO0000318,26.54,MATURE
2019,35a0993c8fe19484,D06,7,CORPORATE,1,0,5,5.013,69,26,0,77,211056258.49,0,0,0,TTO0000319,72.98,PILOT
2020,5f431789c136767f,H04,3,CORPORATE,0,0,11,2.5209,4,14,1,64,125791393.38,1,0,1,TTO0000320,10.99,EARLY_MARKET
2023,98524cd400108080,H04,18,CORPORATE,0,1,8,3.21,43,13,1,61,196247179.34,1,0,0,TTO0000321,60.34,IDEA
2011,ba7676d969acdb04,D06,5,CORPORATE,0,0,6,1.7037,77,2,0,60,108501621.04,0,0,0,TTO0000322,17.34,PROTOTYPE
2015,0b1adf0aef8adab6,H04,11,CORPORATE,1,1,5,2.8714,7,9,0,41,170711483.25,0,0,0,TTO0000323,72.45,IDEA
2010,94d3b56cfdd8858f,D06,20,CORPORATE,0,0,5,3.5087,94,21,1,8,226268885.31,0,0,0,TTO0000324,18.12,EARLY_MARKET
2015,53e1a7201f70a7da,G06,6,GOV_LAB,0,0,4,1.6497,17,20,0,10,97100121.12,0,1,0,TTO0000325,53.21,EARLY_MARKET
2007,73811ced831d3e20,Y02,8,CORPORATE,0,0,6,0.3905,8,18,0,61,113968177.38,0,0,0,TTO0000326,17.43,PILOT
2006,d6e94ed349c058e8,G06,12,NONPROFIT,0,0,6,1.2583,59,4,0,70,202938992.68,0,0,0,TTO0000327,2.22,PROTOTYPE
2013,232139e8fb0f2728,C07,13,INDIVIDUAL,0,1,4,0.6466,84,11,0,71,14190946.07,0,1,1,TTO0000328,91.39,MATURE
2003,e34eb7e3d92092a2,C07,13,UNIVERSITY,1,0,9,4.8337,14,14,0,119,195067109.61,0,1,0,TTO0000329,73.97,PILOT
2025,acf10b7431423147,A01,3,CORPORATE,0,1,7,4.2821,79,29,0,10,221253079.68,1,0,0,TTO0000330,93.44,PROTOTYPE
2009,a1d17ebf9a9439c6,E21,19,CORPORATE,0,0,5,0.3699,9,22,0,92,239620336.77,0,0,0,TTO0000331,98.56,EARLY_MARKET
2023,ab7e0d91ceb0563a,D06,19,GOV_LAB,0,1,11,3.3454,85,24,1,70,218089980.58,1,0,1,TTO0000332,58.33,SCALE
2021,d5e6f65b543cab0a,F16,18,UNIVERSITY,1,1,6,1.386,20,10,0,92,212959157.65,0,0,0,TTO0000333,55.49,PILOT
2000,65af2211f275f46a,H04,10,CORPORATE,0,0,7,1.4491,4,29,1,60,149350667.56,0,0,0,TTO0000334,39.46,SCALE
2008,d366dd78c7154284,Y02,12,GOV_LAB,0,1,10,0.78,42,22,0,95,111459986.28,0,0,0,TTO0000335,93.56,EARLY_MARKET
1999,6ee98b51aae1d708,G06,11,CORPORATE,0,0,8,0.6536,33,3,1,75,165839602.04,0,0,0,TTO0000336,26.6,MATURE
2020,15a6e2bc73c31cfd,H04,15,UNIVERSITY,1,1,4,0.9771,38,28,1,87,126508428.48,0,0,0,TTO0000337,68.31,PROTOTYPE
2003,d8e9195e44b171a3,G06,8,INDIVIDUAL,0,1,8,0.9401,87,13,1,106,155521181.59,1,0,0,TTO0000338,59.34,PROTOTYPE
2006,d6a85cbe275ef365,B29,6,INDIVIDUAL,0,0,9,0.8984,24,11,0,21,178761713.39,1,0,0,TTO0000339,96.37,PROTOTYPE
2018,9e99974439c7da5b,G06,19,GOV_LAB,1,0,7,4.5364,87,19,1,37,16461680.48,0,1,1,TTO0000340,43.08,SCALE
2011,0d57c041883be6ae,H04,18,CORPORATE,0,1,10,2.4881,47,27,1,28,212562541.15,0,0,0,TTO0000341,3.93,PILOT
2007,0973fd7f9e3976de,G06,19,CORPORATE,0,0,11,1.8699,12,4,0,76,183966284.62,1,0,0,TTO0000342,34.3,SCALE
2015,45a66e06df8fe6b9,G06,6,OTHER,0,0,5,2.5933,93,14,1,85,162044019.24,0,0,0,TTO0000343,77.85,PILOT
2014,c190877bf6d66cb8,D06,14,CORPORATE,0,0,9,2.3009,78,1,0,34,40233049.85,0,0,0,TTO0000344,65.75,PILOT
2020,ae1beebd8e187aaf,G06,6,CORPORATE,0,0,7,5.6867,81,15,1,19,82588977.42,1,1,0,TTO0000345,58.57,PROTOTYPE
2023,63ffcf54f26f2487,Y02,4,GOV_LAB,0,1,4,3.651,90,13,0,57,144255580.85,0,0,0,TTO0000346,63.13,SCALE
2015,1d0ce6d924d61a42,C07,16,UNIVERSITY,1,0,9,1.0535,35,17,0,79,179438799.17,1,0,0,TTO0000347,95.02,EARLY_MARKET
2007,15e3bacdbfe64899,H04,1,CORPORATE,0,1,8,5.6031,13,4,0,91,91535484.71,0,0,0,TTO0000348,94.53,PILOT
1999,9d358ca070fe5804,H04,11,UNIVERSITY,1,1,8,0.3802,36,12,1,33,147779309.21,0,0,0,TTO0000349,58.09,IDEA
2007,5321fc097985c273,Y02,12,CORPORATE,0,1,5,2.3857,93,6,0,45,211434182.08,0,1,0,TTO0000350,91.73,EARLY_MARKET
2014,15ef1bbf9322cfd4,F16,2,UNIVERSITY,1,0,7,0.1142,38,4,0,65,15827745.56,0,0,0,TTO0000351,78.38,PILOT
2023,28106410c3f12a44,G06,8,INDIVIDUAL,0,0,14,0.442,15,15,0,100,228586357.92,0,0,0,TTO0000352,12.42,PROTOTYPE
2011,a15ccfd5f2244d90,G06,8,CORPORATE,0,0,9,4.02,100,12,1,19,16380010.64,0,1,0,TTO0000353,19.84,EARLY_MARKET
2001,cb4dd66d58d01289,F16,9,UNIVERSITY,1,0,6,4.8008,48,27,0,55,890511.74,0,0,0,TTO0000354,10.73,PILOT
