tech_cover_mapping_release_date,tech_cover_provider_id_fcc,tech_cover_technology_code,tech_cover_max_advertised_down_mbps,tech_cover_max_advertised_up_mbps,tech_cover_latency_category,tech_cover_data_cap_gb,tech_cover_coverage_area_hex_id,tech_cover_served_location_count,tech_cover_unserved_location_count,tech_cover_underserved_location_count,tech_cover_challenge_filed_count,tech_cover_challenge_upheld_count,tech_cover_middle_mile_presence_flag,tech_cover_backhaul_distance_km,tech_cover_last_mile_medium_code,tech_cover_spectrum_band_code,tech_cover_grant_funded_flag,tech_cover_permit_obstacle_index,tech_cover_coverage_confidence_score
2020-06-08,4414140,FIXED_WIRELESS,500.0,91.9,UNKNOWN,500,HEX0000000160,8519,119,6124,79,79,0,36.46,AERIAL,SUB6,0,0.4881,91.93
2020-06-09,9532445,DSL,50.0,38.0,UNKNOWN,250,HEX0000000161,9709,17673,2950,19,19,0,130.17,WIRELESS,MIDBAND,0,0.6089,54.78
2020-06-10,3456025,FIBER,25.0,7.0,LOW,0,HEX0000000162,19609,7134,5221,356,149,0,26.35,UNDERGROUND,MMWAVE,0,0.2938,39.94
2020-06-11,8577432,FIXED_WIRELESS,1000.0,418.2,MEDIUM,5000,HEX0000000163,3384,24635,839,338,131,0,270.72,AERIAL,SUB6,0,0.4827,87.01
2020-06-12,9096202,CABLE,25.0,2.0,LOW,5000,HEX0000000164,21412,912,3092,186,97,0,93.31,WIRELESS,NONE,1,0.9494,58.1
2020-06-13,7348600,FIXED_WIRELESS,1000.0,186.9,LOW,0,HEX0000000165,7326,6104,18814,327,327,1,150.57,HYBRID,UNLICENSED,0,0.9615,99.5
2020-06-14,8715627,SATELLITE,200.0,142.9,LOW,250,HEX0000000166,10193,23686,12906,27,27,0,7.51,HYBRID,MIDBAND,0,0.0538,78.33
2020-06-15,1055346,SATELLITE,100.0,27.9,MEDIUM,1000,HEX0000000167,23968,4102,2959,181,9,1,206.93,WIRELESS,MIDBAND,0,0.4279,55.55
2020-06-16,5201324,FIBER,25.0,6.8,UNKNOWN,1000,HEX0000000168,13809,16303,3157,85,85,1,73.33,UNDERGROUND,MMWAVE,1,0.9261,26.16
2020-06-17,5457209,CABLE,200.0,155.3,HIGH,1000,HEX0000000169,664,1717,7019,75,26,0,230.34,AERIAL,UNLICENSED,0,0.7394,77.54
2020-06-18,3743514,SATELLITE,200.0,71.6,HIGH,2000,HEX0000000170,20140,16966,6913,147,147,0,337.27,HYBRID,NONE,0,0.2774,9.72
2020-06-19,9874733,CABLE,200.0,52.5,LOW,5000,HEX0000000171,12363,23192,22599,283,86,1,349.78,AERIAL,SUB6,0,0.9739,27.14
2020-06-20,6343655,CABLE,1000.0,230.9,LOW,0,HEX0000000172,8200,2223,8915,1,1,0,110.91,HYBRID,NONE,1,0.2981,97.52
2020-06-21,6827253,FIXED_WIRELESS,100.0,59.1,LOW,1000,HEX0000000173,7311,17006,4962,360,2,0,79.42,AERIAL,UNLICENSED,0,0.3482,13.57
2020-06-22,8149702,FIBER,500.0,41.6,LOW,2000,HEX0000000174,13015,15168,2035,298,18,0,30.59,WIRELESS,UNLICENSED,1,0.5328,94.56
2020-06-23,9576264,CABLE,25.0,16.7,LOW,5000,HEX0000000175,14756,12474,7302,340,223,1,190.55,UNDERGROUND,NONE,0,0.2024,63.82
2020-06-24,2582516,OTHER,300.0,207.0,MEDIUM,1000,HEX0000000176,2182,10278,18958,101,62,0,45.8,HYBRID,NONE,0,0.2905,33.65
2020-06-25,9953946,SATELLITE,200.0,57.3,LOW,2000,HEX0000000177,14679,65,18266,171,72,0,160.48,UNDERGROUND,SUB6,0,0.3031,26.82
2020-06-26,5429086,COPPER,1000.0,836.6,LOW,2000,HEX0000000178,13227,8899,11810,224,224,1,142.74,HYBRID,MIDBAND,0,0.4612,74.13
2020-06-27,3873524,CABLE,500.0,174.0,LOW,250,HEX0000000179,661,20412,15662,267,267,1,136.0,AERIAL,NONE,1,0.8794,82.88
2020-06-28,6035218,DSL,500.0,98.1,MEDIUM,2000,HEX0000000180,19834,15380,11260,220,220,0,262.08,AERIAL,NONE,0,0.4161,21.6
2020-06-29,9275904,CABLE,200.0,149.1,LOW,0,HEX0000000181,22343,14967,9315,293,16,0,130.91,HYBRID,NONE,0,0.566,69.41
2020-06-30,4882569,CABLE,200.0,115.4,LOW,1000,HEX0000000182,11872,5548,18558,242,242,1,231.35,UNDERGROUND,MMWAVE,0,0.4794,37.66
2020-07-01,6251708,FIBER,200.0,152.5,LOW,2000,HEX0000000183,21945,9784,258,371,26,1,156.95,HYBRID,SUB6,0,0.9162,10.61
2020-07-02,5073813,DSL,300.0,111.0,LOW,1000,HEX0000000184,22143,10249,20800,267,22,1,243.07,HYBRID,MMWAVE,1,0.7535,62.89
2020-07-03,7796091,CABLE,50.0,23.6,HIGH,5000,HEX0000000185,120,10597,3308,213,205,1,273.89,HYBRID,SUB6,1,0.3949,46.5
2020-07-04,1626971,DSL,1000.0,250.4,LOW,250,HEX0000000186,14556,7770,5483,36,36,1,187.36,AERIAL,NONE,1,0.952,70.26
2020-07-05,9211882,SATELLITE,1000.0,712.9,LOW,1000,HEX0000000187,11041,16687,17555,235,79,0,209.89,WIRELESS,MIDBAND,0,0.7326,73.38
2020-07-06,3796078,COPPER,100.0,52.3,MEDIUM,1000,HEX0000000188,2113,10297,2998,226,67,1,139.06,UNDERGROUND,SUB6,1,0.8041,94.41
2020-07-07,9070946,CABLE,1000.0,591.5,UNKNOWN,1000,HEX0000000189,18158,24870,15315,183,183,0,137.11,UNDERGROUND,MIDBAND,0,0.1564,95.83
2020-07-08,5134728,CABLE,50.0,35.1,HIGH,5000,HEX0000000190,19417,7404,9089,162,162,1,24.99,AERIAL,MIDBAND,0,0.4283,85.17
2020-07-09,1251167,FIXED_WIRELESS,1000.0,727.7,UNKNOWN,500,HEX0000000191,3620,7093,14477,54,33,1,278.33,WIRELESS,UNLICENSED,1,0.3762,84.94
2020-07-10,4611950,CABLE,50.0,27.5,LOW,500,HEX0000000192,10973,19827,19343,167,130,0,181.3,HYBRID,MMWAVE,0,0.3498,51.06
2020-07-11,8008850,FIXED_WIRELESS,500.0,249.0,HIGH,0,HEX0000000193,15962,16276,5885,370,93,0,309.47,WIRELESS,SUB6,0,0.1802,88.16
2020-07-12,6221532,FIBER,300.0,251.4,LOW,0,HEX0000000194,20499,21323,21673,195,195,0,113.35,AERIAL,MIDBAND,0,0.7021,13.85
2020-07-13,3702282,CABLE,500.0,358.6,LOW,2000,HEX0000000195,24435,15442,23492,307,111,0,49.81,HYBRID,UNLICENSED,0,0.2454,60.29
2020-07-14,8896239,CABLE,25.0,10.9,UNKNOWN,1000,HEX0000000196,7901,14948,8247,200,200,1,68.28,WIRELESS,SUB6,0,0.5078,85.07
2020-07-15,2560280,DSL,1000.0,610.8,HIGH,0,HEX0000000197,3337,16308,15621,184,98,0,242.3,AERIAL,NONE,0,0.5331,46.82
2020-07-16,4515181,OTHER,200.0,91.3,LOW,0,HEX0000000198,7362,7579,16342,377,377,0,171.41,AERIAL,MIDBAND,0,0.8289,40.56
2020-07-17,6419757,CABLE,100.0,45.5,UNKNOWN,0,HEX0000000199,14271,9553,20590,217,217,0,213.08,AERIAL,NONE,1,0.8223,8.48
2020-07-18,7167806,COPPER,100.0,5.0,LOW,0,HEX0000000200,12715,10307,21897,92,92,1,337.62,UNDERGROUND,UNLICENSED,1,0.1414,94.76
2020-07-19,8347182,DSL,100.0,75.5,MEDIUM,0,HEX0000000201,15263,21673,12192,1,1,0,139.86,UNDERGROUND,SUB6,1,0.7848,7.16
2020-07-20,1452156,DSL,50.0,9.0,LOW,250,HEX0000000202,12755,8907,1165,180,180,0,227.37,UNDERGROUND,UNLICENSED,0,0.9014,79.67
2020-07-21,9437384,DSL,200.0,67.9,LOW,1000,HEX0000000203,17309,17196,10245,166,166,0,224.02,UNDERGROUND,MMWAVE,0,0.8743,55.38
2020-07-22,1790809,FIBER,500.0,84.7,HIGH,5000,HEX0000000204,8979,7596,8238,72,72,0,37.7,HYBRID,SUB6,1,0.104,31.8
2020-07-23,9128647,FIXED_WIRELESS,50.0,25.0,LOW,0,HEX0000000205,24615,5603,2992,161,161,1,248.29,AERIAL,SUB6,0,0.0372,2.87
2020-07-24,1822524,CABLE,50.0,31.3,UNKNOWN,500,HEX0000000206,24519,549,1064,294,294,1,60.49,UNDERGROUND,SUB6,0,0.1305,52.57
2020-07-25,6574946,OTHER,500.0,321.4,LOW,500,HEX0000000207,2601,24149,11184,272,272,0,113.17,UNDERGROUND,SUB6,1,0.6328,23.8
2020-07-26,5062150,DSL,100.0,37.9,HIGH,5000,HEX0000000208,3714,5342,10842,4,4,1,315.88,AERIAL,MIDBAND,1,0.2301,93.47
2020-07-27,3070328,FIBER,100.0,30.2,HIGH,0,HEX0000000209,10043,11711,827,38,38,0,256.93,WIRELESS,MIDBAND,1,0.4522,70.29
2020-07-28,8231952,CABLE,50.0,19.0,HIGH,250,HEX0000000210,20900,9874,18936,354,124,0,318.24,HYBRID,NONE,0,0.9756,1.17
2020-07-29,8986409,FIBER,1000.0,97.8,LOW,5000,HEX0000000211,16359,1480,18179,275,141,1,90.63,AERIAL,SUB6,0,0.2694,18.17
2020-07-30,5963234,CABLE,50.0,9.9,LOW,1000,HEX0000000212,9122,11892,6084,341,211,0,323.77,UNDERGROUND,MMWAVE,1,0.0834,3.2
2020-07-31,6552656,CABLE,1000.0,243.6,MEDIUM,1000,HEX0000000213,14511,18301,5725,84,84,1,86.91,UNDERGROUND,UNLICENSED,1,0.2082,99.04
2020-08-01,8665619,FIBER,25.0,13.9,LOW,5000,HEX0000000214,7162,21924,9907,55,55,1,223.84,UNDERGROUND,MIDBAND,1,0.4385,53.39
2020-08-02,8360913,DSL,200.0,117.4,LOW,1000,HEX0000000215,8916,21167,22083,218,60,1,194.4,UNDERGROUND,NONE,1,0.2761,34.09
2020-08-03,5441516,CABLE,500.0,414.2,HIGH,500,HEX0000000216,20939,2253,5154,263,263,0,120.2,UNDERGROUND,MIDBAND,1,0.9283,52.93
2020-08-04,7177414,FIBER,25.0,18.8,LOW,2000,HEX0000000217,14318,10006,5219,316,316,0,42.51,AERIAL,MIDBAND,0,0.0357,60.56
2020-08-05,4993364,FIBER,1000.0,663.2,LOW,2000,HEX0000000218,19715,14762,12917,160,160,1,40.97,AERIAL,SUB6,0,0.843,88.95
2020-08-06,6329657,FIBER,500.0,417.4,LOW,2000,HEX0000000219,13104,4536,23692,291,186,1,69.41,AERIAL,NONE,1,0.7324,56.87
2020-08-07,1215920,FIBER,50.0,24.1,LOW,1000,HEX0000000220,8165,9711,11231,316,121,0,299.42,WIRELESS,NONE,0,0.9255,27.03
2020-08-08,5197650,FIBER,100.0,69.6,LOW,2000,HEX0000000221,75,20229,12614,299,285,0,140.73,HYBRID,NONE,0,0.314,58.06
2020-08-09,5403117,FIBER,500.0,313.3,LOW,5000,HEX0000000222,14547,17541,12251,235,196,0,346.67,UNDERGROUND,SUB6,0,0.9203,95.91
2020-08-10,1366273,FIXED_WIRELESS,25.0,5.2,LOW,2000,HEX0000000223,15134,9363,19172,374,107,1,209.49,AERIAL,NONE,1,0.0304,19.07
2020-08-11,9699319,CABLE,100.0,9.1,LOW,500,HEX0000000224,14971,7811,14500,36,36,0,183.96,HYBRID,NONE,0,0.5398,51.2
2020-08-12,9733614,FIBER,50.0,31.3,LOW,5000,HEX0000000225,152,17314,15843,248,7,1,18.6,HYBRID,NONE,1,0.702,73.44
2020-08-13,7559028,FIXED_WIRELESS,2000.0,1260.5,LOW,5000,HEX0000000226,4641,18497,7558,68,68,0,159.47,HYBRID,NONE,1,0.1804,17.27
2020-08-14,8563635,FIXED_WIRELESS,25.0,6.0,MEDIUM,250,HEX0000000227,22397,6518,10203,276,158,0,56.66,WIRELESS,MMWAVE,0,0.092,44.86
2020-08-15,6197568,FIBER,200.0,62.2,LOW,5000,HEX0000000228,6864,2098,18109,108,108,0,242.34,AERIAL,MIDBAND,0,0.1331,47.37
2020-08-16,7024057,FIBER,50.0,6.0,MEDIUM,2000,HEX0000000229,16803,17273,19977,362,75,1,205.61,WIRELESS,NONE,1,0.3916,24.68
2020-08-17,8330763,SATELLITE,100.0,76.3,MEDIUM,2000,HEX0000000230,16721,2604,6718,124,124,1,182.36,AERIAL,MIDBAND,0,0.3267,50.96
2020-08-18,9023063,COPPER,500.0,252.3,UNKNOWN,2000,HEX0000000231,616,13064,17701,366,226,1,102.61,HYBRID,SUB6,1,0.9765,8.85
2020-08-19,5966857,FIBER,500.0,214.2,UNKNOWN,0,HEX0000000232,10301,21261,7731,258,258,0,126.9,UNDERGROUND,SUB6,0,0.5394,29.46
2020-08-20,4951845,CABLE,50.0,11.0,UNKNOWN,1000,HEX0000000233,9463,13106,22065,87,87,1,66.24,AERIAL,NONE,1,0.3879,65.24
2020-08-21,8988857,FIBER,100.0,23.3,LOW,500,HEX0000000234,21565,16323,15519,237,130,0,295.93,AERIAL,MIDBAND,1,0.4734,65.66
2020-08-22,5304492,SATELLITE,1000.0,306.9,LOW,0,HEX0000000235,8730,4596,3527,377,305,1,139.48,WIRELESS,SUB6,0,0.4317,67.45
2020-08-23,6993868,CABLE,300.0,36.2,LOW,500,HEX0000000236,18225,24032,19611,246,246,1,58.42,AERIAL,SUB6,0,0.3909,84.85
2020-08-24,3644407,FIXED_WIRELESS,500.0,123.1,MEDIUM,0,HEX0000000237,6216,22219,10598,28,15,1,159.62,UNDERGROUND,NONE,0,0.5679,11.5
2020-08-25,3788156,CABLE,200.0,44.6,LOW,1000,HEX0000000238,21279,1762,1598,349,247,1,46.08,AERIAL,SUB6,0,0.4638,6.63
2020-08-26,3130329,SATELLITE,500.0,164.0,LOW,0,HEX0000000239,24067,18745,23819,43,43,0,70.27,HYBRID,SUB6,1,0.3442,94.47
2020-08-27,4341888,FIXED_WIRELESS,300.0,74.0,LOW,1000,HEX0000000240,7043,21691,12033,384,212,0,255.32,UNDERGROUND,SUB6,0,0.4738,13.73
2020-08-28,4139014,FIXED_WIRELESS,50.0,16.5,LOW,0,HEX0000000241,15117,19349,3031,186,186,1,248.3,UNDERGROUND,MIDBAND,1,0.1853,72.71
2020-08-29,5571300,FIXED_WIRELESS,200.0,49.7,UNKNOWN,0,HEX0000000242,3381,8649,11260,77,77,0,237.34,AERIAL,UNLICENSED,0,0.8125,91.72
2020-08-30,2292161,FIXED_WIRELESS,50.0,17.8,LOW,0,HEX0000000243,23410,11195,19170,204,204,1,269.42,AERIAL,NONE,0,0.2149,93.32
2020-08-31,4328859,CABLE,1000.0,734.8,LOW,2000,HEX0000000244,23418,9063,9217,90,90,0,204.74,HYBRID,NONE,0,0.5463,94.4
2020-09-01,3454548,SATELLITE,100.0,36.3,LOW,250,HEX0000000245,8834,16358,7333,237,237,1,182.64,AERIAL,NONE,1,0.8558,91.48
2020-09-02,4321431,OTHER,200.0,45.7,LOW,1000,HEX0000000246,6711,12596,24902,66,66,0,256.13,HYBRID,UNLICENSED,1,0.2617,54.67
2020-09-03,2522148,OTHER,25.0,11.2,LOW,1000,HEX0000000247,17950,19276,2641,277,277,1,76.87,WIRELESS,SUB6,0,0.5301,88.85
2020-09-04,5883812,SATELLITE,500.0,394.8,LOW,2000,HEX0000000248,19087,18131,24953,142,142,0,332.02,UNDERGROUND,NONE,0,0.5735,12.13
2020-09-05,2997285,CABLE,500.0,115.3,UNKNOWN,2000,HEX0000000249,4786,4082,2072,319,319,0,232.62,AERIAL,SUB6,0,0.4243,40.76
2020-09-06,5053678,FIXED_WIRELESS,1000.0,545.0,LOW,0,HEX0000000250,16712,5116,3846,211,130,1,9.14,UNDERGROUND,MMWAVE,1,0.1004,42.81
2020-09-07,5564946,FIXED_WIRELESS,50.0,6.2,LOW,2000,HEX0000000251,298,16519,23655,20,20,0,115.36,UNDERGROUND,MIDBAND,0,0.3983,37.04
2020-09-08,4312292,FIXED_WIRELESS,200.0,104.6,MEDIUM,2000,HEX0000000252,12176,19504,16911,263,165,0,205.51,AERIAL,NONE,0,0.6967,90.16
2020-09-09,3469552,DSL,200.0,81.8,MEDIUM,500,HEX0000000253,9534,8587,10671,363,306,1,134.98,UNDERGROUND,NONE,1,0.3609,8.93
2020-09-10,6317748,FIBER,50.0,22.1,LOW,5000,HEX0000000254,23340,20276,12644,239,239,0,36.01,HYBRID,MIDBAND,0,0.002,75.49
2020-09-11,6478484,COPPER,1000.0,436.4,LOW,500,HEX0000000255,11811,7519,12740,360,247,1,42.95,UNDERGROUND,SUB6,0,0.5483,27.59
2020-09-12,1693518,FIBER,25.0,20.0,MEDIUM,250,HEX0000000256,4906,10809,16571,114,25,1,298.46,WIRELESS,SUB6,1,0.4034,34.17
2020-09-13,5465205,FIBER,25.0,15.4,LOW,1000,HEX0000000257,1930,24067,9919,181,15,0,266.56,AERIAL,SUB6,1,0.7264,55.98
2020-09-14,4573159,FIXED_WIRELESS,100.0,10.4,LOW,5000,HEX0000000258,1723,13199,7261,179,179,0,123.31,UNDERGROUND,MIDBAND,0,0.8262,65.28
2020-09-15,3862419,FIBER,100.0,14.8,LOW,1000,HEX0000000259,13241,15194,9645,347,238,0,230.02,UNDERGROUND,SUB6,1,0.7716,27.02
2020-09-16,5764615,SATELLITE,100.0,71.7,UNKNOWN,0,HEX0000000260,150,1767,12862,307,298,0,305.72,AERIAL,SUB6,1,0.7283,62.32
2020-09-17,9508348,CABLE,50.0,39.9,HIGH,500,HEX0000000261,22016,18964,281,80,80,1,114.19,UNDERGROUND,UNLICENSED,0,0.6964,46.38
2020-09-18,1600752,FIXED_WIRELESS,25.0,16.9,MEDIUM,1000,HEX0000000262,1741,13884,14534,66,66,0,125.42,AERIAL,SUB6,1,0.1692,44.56
2020-09-19,2606453,DSL,200.0,21.9,HIGH,5000,HEX0000000263,22304,16691,11397,184,184,1,151.63,AERIAL,MIDBAND,0,0.6836,94.05
2020-09-20,8120036,FIXED_WIRELESS,2000.0,232.9,LOW,2000,HEX0000000264,19063,13100,3065,396,185,0,3.29,HYBRID,MMWAVE,0,0.0905,99.5
2020-09-21,6861788,FIBER,200.0,127.0,LOW,0,HEX0000000265,19669,6304,95,102,102,1,313.55,AERIAL,NONE,1,0.4822,73.24
2020-09-22,1258761,CABLE,500.0,219.9,MEDIUM,1000,HEX0000000266,2463,22909,24872,391,104,1,49.01,UNDERGROUND,UNLICENSED,0,0.177,14.49
2020-09-23,7919349,DSL,50.0,3.9,MEDIUM,1000,HEX0000000267,16568,10081,9417,347,234,0,91.57,AERIAL,SUB6,0,0.3584,96.04
2020-09-24,6796915,FIBER,25.0,8.0,LOW,500,HEX0000000268,22363,1330,24713,259,238,1,224.5,AERIAL,MMWAVE,0,0.1059,37.44
2020-09-25,9520459,FIBER,2000.0,120.0,LOW,1000,HEX0000000269,6768,7832,13830,204,204,0,154.76,UNDERGROUND,SUB6,1,0.9303,48.13
2020-09-26,2945387,FIBER,200.0,39.7,LOW,250,HEX0000000270,20759,12416,10508,358,345,0,264.01,AERIAL,MMWAVE,0,0.7049,54.86
2020-09-27,8931062,SATELLITE,1000.0,145.6,MEDIUM,500,HEX0000000271,15862,24261,20348,213,213,0,173.69,HYBRID,NONE,0,0.489,71.2
2020-09-28,6440496,COPPER,200.0,69.0,LOW,2000,HEX0000000272,12433,2617,11376,370,82,0,99.33,AERIAL,UNLICENSED,1,0.6577,17.71
2020-09-29,7835264,DSL,25.0,18.7,MEDIUM,5000,HEX0000000273,21509,15109,799,14,14,0,111.58,UNDERGROUND,NONE,0,0.541,93.96
2020-09-30,1345938,CABLE,100.0,79.2,MEDIUM,1000,HEX0000000274,3279,17411,7683,132,132,0,338.83,AERIAL,MIDBAND,0,0.3948,61.45
2020-10-01,9558949,FIXED_WIRELESS,100.0,84.4,LOW,500,HEX0000000275,9689,9840,3875,74,74,0,275.71,WIRELESS,NONE,0,0.9932,19.52
2020-10-02,8678172,DSL,2000.0,1602.7,MEDIUM,1000,HEX0000000276,16895,194,3395,331,206,1,142.53,HYBRID,NONE,0,0.1322,44.79
2020-10-03,6179794,DSL,100.0,54.7,LOW,0,HEX0000000277,14729,15448,7923,43,43,1,283.94,WIRELESS,NONE,1,0.4703,37.98
2020-10-04,8451187,CABLE,200.0,56.2,LOW,5000,HEX0000000278,9271,5704,9570,90,90,1,186.94,AERIAL,NONE,0,0.8873,0.18
2020-10-05,7792751,FIBER,500.0,92.3,HIGH,5000,HEX0000000279,5308,23803,10848,39,39,0,43.42,UNDERGROUND,SUB6,1,0.9166,55.07
2020-10-06,9755686,COPPER,100.0,27.3,LOW,5000,HEX0000000280,16212,15487,10730,108,108,1,154.84,AERIAL,UNLICENSED,0,0.9744,81.36
2020-10-07,2893977,CABLE,25.0,5.7,HIGH,250,HEX0000000281,11734,10889,14312,157,157,1,154.09,HYBRID,NONE,0,0.2621,20.01
2020-10-08,3925650,DSL,25.0,17.0,LOW,500,HEX0000000282,1486,1453,6042,357,46,0,5.58,AERIAL,UNLICENSED,0,0.8376,5.62
2020-10-09,8975274,FIBER,50.0,41.2,UNKNOWN,2000,HEX0000000283,14899,2949,17524,361,113,0,0.26,AERIAL,SUB6,0,0.5304,39.65
2020-10-10,9022896,CABLE,50.0,16.3,HIGH,500,HEX0000000284,20559,13780,24667,246,246,0,41.35,UNDERGROUND,NONE,0,0.2849,83.11
2020-10-11,7978458,DSL,50.0,5.6,LOW,2000,HEX0000000285,10169,8654,15951,368,15,1,209.94,WIRELESS,NONE,0,0.6938,78.73
2020-10-12,9869920,FIXED_WIRELESS,1000.0,744.6,MEDIUM,2000,HEX0000000286,4858,14263,6207,74,74,0,287.83,WIRELESS,MIDBAND,0,0.4618,1.14
2020-10-13,9193707,FIXED_WIRELESS,200.0,133.6,HIGH,1000,HEX0000000287,6783,16354,14560,390,206,0,51.44,AERIAL,UNLICENSED,0,0.177,12.55
2020-10-14,8677352,FIBER,1000.0,610.5,HIGH,1000,HEX0000000288,19128,18011,23684,122,122,0,302.71,HYBRID,MIDBAND,0,0.9493,15.16
2020-10-15,5931597,FIBER,300.0,72.5,HIGH,0,HEX0000000289,8949,14353,15898,189,189,1,136.79,UNDERGROUND,UNLICENSED,1,0.7344,66.98
2020-10-16,8697992,FIBER,2000.0,123.0,LOW,250,HEX0000000290,21409,20076,10705,133,29,0,59.66,AERIAL,NONE,1,0.7359,97.19
2020-10-17,2147740,CABLE,1000.0,68.1,LOW,1000,HEX0000000291,9751,16178,7633,26,26,0,251.73,AERIAL,NONE,0,0.8048,69.94
2020-10-18,9193279,CABLE,50.0,30.0,LOW,2000,HEX0000000292,2949,16672,20241,360,54,1,263.03,AERIAL,NONE,0,0.3901,55.4
2020-10-19,3571683,FIXED_WIRELESS,2000.0,771.2,MEDIUM,0,HEX0000000293,8750,20223,9712,336,53,1,312.09,AERIAL,NONE,0,0.8666,93.45
2020-10-20,5988592,OTHER,500.0,350.9,LOW,500,HEX0000000294,13360,17339,18964,292,170,1,136.43,AERIAL,MMWAVE,1,0.9333,67.35
2020-10-21,7200824,SATELLITE,50.0,22.8,HIGH,5000,HEX0000000295,4891,5613,23918,353,42,0,312.23,HYBRID,NONE,0,0.2584,0.04
2020-10-22,7297325,DSL,100.0,67.6,UNKNOWN,5000,HEX0000000296,12739,18379,9127,171,19,0,278.75,HYBRID,SUB6,1,0.4697,24.54
2020-10-23,6193551,COPPER,1000.0,749.5,LOW,1000,HEX0000000297,24023,757,6028,133,32,1,72.39,AERIAL,MIDBAND,0,0.157,48.01
2020-10-24,9486554,OTHER,50.0,7.1,LOW,250,HEX0000000298,14452,5825,17589,124,124,0,22.99,AERIAL,SUB6,1,0.1291,95.5
2020-10-25,6546730,DSL,100.0,32.1,UNKNOWN,2000,HEX0000000299,24341,14464,10735,86,66,1,342.24,UNDERGROUND,MIDBAND,1,0.611,58.8
2020-10-26,5552776,DSL,100.0,81.1,HIGH,2000,HEX0000000300,7127,11034,6941,387,181,0,290.51,UNDERGROUND,MIDBAND,0,0.9732,25.97
2020-10-27,2783917,FIXED_WIRELESS,1000.0,405.2,LOW,0,HEX0000000301,17761,13119,10306,15,15,1,67.87,UNDERGROUND,SUB6,1,0.1172,46.29
2020-10-28,9417966,SATELLITE,100.0,46.0,LOW,500,HEX0000000302,16156,19565,23583,201,201,0,300.6,UNDERGROUND,NONE,0,0.475,17.23
2020-10-29,2854796,FIXED_WIRELESS,1000.0,169.5,MEDIUM,1000,HEX0000000303,16377,238,1802,329,329,1,235.76,AERIAL,UNLICENSED,0,0.3154,57.96
2020-10-30,9063740,DSL,1000.0,159.1,MEDIUM,1000,HEX0000000304,16924,22059,20588,249,130,1,173.9,HYBRID,MIDBAND,0,0.584,30.76
2020-10-31,9545733,FIBER,300.0,104.9,LOW,1000,HEX0000000305,3720,19710,6920,86,86,0,91.43,WIRELESS,UNLICENSED,1,0.9367,56.8
2020-11-01,1620497,COPPER,2000.0,1559.9,MEDIUM,1000,HEX0000000306,14554,19741,16848,153,153,0,326.64,WIRELESS,NONE,1,0.4448,87.48
2020-11-02,2763526,DSL,500.0,70.3,LOW,1000,HEX0000000307,20096,22011,4798,235,67,1,129.68,HYBRID,NONE,1,0.3745,46.94
2020-11-03,8810436,CABLE,200.0,78.2,MEDIUM,1000,HEX0000000308,1463,4229,1702,242,49,1,348.93,AERIAL,SUB6,0,0.1341,92.87
2020-11-04,2166454,CABLE,2000.0,1111.9,UNKNOWN,0,HEX0000000309,18193,24858,80,11,11,1,145.27,AERIAL,MIDBAND,0,0.9242,15.42
2020-11-05,6878799,CABLE,500.0,171.7,LOW,0,HEX0000000310,2540,8283,14975,281,138,0,227.98,HYBRID,MIDBAND,0,0.9945,16.11
2020-11-06,1252132,CABLE,100.0,19.2,MEDIUM,2000,HEX0000000311,1110,23293,12718,400,359,1,223.11,UNDERGROUND,NONE,0,0.5153,15.68
2020-11-07,8714081,COPPER,1000.0,487.0,MEDIUM,0,HEX0000000312,2285,3823,7433,158,38,0,150.6,HYBRID,SUB6,0,0.4608,55.36
2020-11-08,4539552,COPPER,50.0,16.1,LOW,5000,HEX0000000313,15249,19554,1045,161,43,0,126.76,WIRELESS,NONE,0,0.474,3.13
2020-11-09,8839919,DSL,100.0,24.3,MEDIUM,2000,HEX0000000314,14569,10466,13807,156,156,0,270.16,HYBRID,NONE,0,0.3304,68.5
2020-11-10,8786376,FIXED_WIRELESS,25.0,11.2,MEDIUM,2000,HEX0000000315,11206,7862,9776,166,8,1,271.01,UNDERGROUND,MIDBAND,1,0.4463,19.08
2020-11-11,9502994,DSL,500.0,151.7,MEDIUM,250,HEX0000000316,7154,12444,10579,45,45,0,236.02,UNDERGROUND,UNLICENSED,0,0.0851,35.12
2020-11-12,9339313,FIXED_WIRELESS,100.0,17.1,MEDIUM,5000,HEX0000000317,19952,12146,21866,50,50,1,23.17,AERIAL,SUB6,1,0.7415,22.75
2020-11-13,1975821,CABLE,1000.0,662.8,LOW,1000,HEX0000000318,4948,18834,8754,260,8,1,316.67,AERIAL,UNLICENSED,0,0.0103,73.56
2020-11-14,1944535,CABLE,300.0,92.3,LOW,0,HEX0000000319,2184,3148,21235,7,7,1,192.68,UNDERGROUND,MMWAVE,0,0.2807,12.61
2020-11-15,9159191,CABLE,500.0,238.4,LOW,1000,HEX0000000320,20814,5389,7855,1,1,0,74.0,AERIAL,MIDBAND,0,0.2303,34.01
2020-11-16,3936656,OTHER,100.0,15.9,MEDIUM,2000,HEX0000000321,9174,12981,14906,85,85,0,278.94,WIRELESS,SUB6,1,0.4327,63.69
2020-11-17,8439387,FIXED_WIRELESS,200.0,24.4,LOW,1000,HEX0000000322,11340,8033,5014,204,204,1,212.38,AERIAL,NONE,0,0.7291,28.29
