health_infect_report_date,health_infect_pathogen_code,health_infect_case_definition_version,health_infect_case_count_confirmed,health_infect_case_count_probable,health_infect_test_positivity_rate_pct,health_infect_hospital_admission_count,health_infect_icu_admission_count,health_infect_death_count,health_infect_vaccination_coverage_pct,health_infect_variant_lineage,health_infect_outbreak_cluster_id,health_infect_exposure_setting_type,health_infect_contact_tracing_success_rate,health_infect_reporting_delay_days,health_infect_wastewater_signal_level,health_infect_syndromic_indicator_level,health_infect_antimicrobial_resistance_flag,health_infect_public_health_action_level,health_infect_data_refresh_timestamp
2023-11-02,CHIKV,v3.8,1485,239,13.01,227,178,22,47.81,B.1.8.13,CL162429,Travel,31.1,33,493.24,98.75,N,HighAlert,2025-10-22T21:18:19
2023-09-07,NORO,v3.4,464,1166,46.93,37,52,2,48.88,BA.3.0,CL281553,Healthcare,56.95,30,411.8,4.06,N,Enhanced,2020-10-27T09:08:38
2020-11-09,DENGUE,v1.6,4659,41,37.69,445,83,216,47.35,AY.6.13,CL977500,CommunityEvent,60.35,42,861.53,58.19,Y,Routine,2021-07-02T12:48:02
2024-09-27,MEASLES,v5.8,1465,174,36.64,258,123,167,9.06,XBB.9.11,CL749705,Travel,44.54,44,696.02,98.61,N,HighAlert,2021-09-14T06:41:14
2023-06-05,TB,v2.6,3161,1410,25.73,536,180,86,87.04,EG.8.12,CL806214,Workplace,88.95,6,893.75,49.39,N,Emergency,2022-11-09T14:53:34
2019-09-10,TB,v5.3,1576,1026,23.77,369,151,70,13.6,XBB.9.3,CL987803,CommunityEvent,71.62,17,814.69,59.48,N,Routine,2022-05-30T09:57:03
2025-06-06,TB,v4.5,2088,746,54.97,853,258,156,50.78,B.1.3.19,CL982739,CommunityEvent,63.96,28,956.88,99.27,N,Emergency,2020-07-04T22:31:04
2021-03-13,MALARIA,v5.9,2267,1066,22.63,294,267,109,23.69,EG.3.16,CL809456,Travel,10.65,43,577.93,74.68,N,Enhanced,2023-06-24T21:01:17
2024-04-12,RSV,v1.4,3224,1442,44.81,403,292,5,1.57,XBB.6.7,CL359307,Workplace,83.93,21,644.81,54.08,N,Enhanced,2021-01-28T00:26:59
2022-10-18,INFL_A,v1.5,2754,1110,36.66,309,137,112,73.02,AY.3.18,CL385623,Workplace,19.47,28,604.03,9.03,Y,Emergency,2024-03-25T00:35:12
2020-07-22,NORO,v5.7,3805,1427,26.99,387,197,248,87.44,EG.8.11,CL759271,School,47.44,10,721.0,69.85,Y,Routine,2023-12-29T04:37:44
2023-12-10,RSV,v1.6,1405,382,42.48,1197,102,144,90.18,EG.6.8,CL243788,Unknown,73.76,23,723.61,13.21,N,Emergency,2020-10-06T06:05:11
2019-02-23,RSV,v4.5,3494,404,50.68,114,229,47,79.32,KP.6.13,CL453874,Travel,51.14,35,743.31,91.13,N,Emergency,2021-04-14T17:54:29
2022-11-20,NORO,v3.0,721,1262,28.6,14,104,93,91.74,B.1.8.2,CL118614,CommunityEvent,59.18,34,905.88,72.39,Y,Emergency,2021-03-11T05:28:40
2021-03-13,NORO,v2.2,3759,643,19.3,581,30,14,69.1,AY.7.0,CL904464,Household,8.03,27,179.65,35.04,Y,Emergency,2021-12-10T21:36:21
2022-04-27,DENGUE,v1.6,111,110,48.65,15,185,206,43.22,AY.7.0,CL217077,Market,65.94,33,700.9,49.83,N,Emergency,2022-12-17T17:28:41
2020-12-06,NORO,v4.1,1488,495,33.62,300,190,49,43.78,JN.3.1,CL763361,School,26.5,21,529.12,7.67,Y,Enhanced,2023-11-30T16:41:15
2019-06-13,RSV,v1.0,3383,313,31.62,422,294,134,8.27,KP.3.17,CL106260,Market,41.21,17,371.76,53.17,N,Emergency,2022-10-08T04:14:12
2020-02-15,TB,v5.2,2837,1159,26.51,972,104,134,11.91,AY.7.1,CL780324,Travel,87.41,37,203.07,67.62,N,Enhanced,2023-11-15T04:19:45
2023-04-10,MEASLES,v2.5,4331,700,42.36,197,70,208,27.59,XBB.1.6,CL847682,Unknown,47.28,44,62.22,61.25,Y,Routine,2020-05-30T19:14:19
2019-08-02,INFL_B,v2.3,2962,117,1.59,7,72,206,47.08,JN.2.2,CL608568,CommunityEvent,71.32,32,305.67,95.62,Y,Emergency,2024-05-22T08:57:12
2021-01-16,TB,v2.5,1849,665,32.43,56,154,62,90.36,AY.4.13,CL710035,Workplace,29.93,42,824.93,54.09,Y,Emergency,2020-02-01T21:32:32
2025-10-11,NORO,v1.4,3356,197,20.97,8,176,46,73.92,AY.6.2,CL849732,Household,46.11,20,603.67,46.94,N,Emergency,2022-12-07T21:41:57
2022-06-17,MEASLES,v5.1,2160,310,10.29,816,243,83,0.33,EG.8.8,CL701149,School,79.03,29,251.51,53.85,N,Routine,2024-10-05T08:47:47
2022-06-08,MALARIA,v3.9,4044,857,37.65,1166,0,134,46.37,XBB.1.10,CL732349,Travel,6.78,36,706.93,31.9,Y,Routine,2020-08-14T21:16:11
2023-05-12,MEASLES,v3.7,4699,745,9.93,759,136,76,92.62,B.1.4.6,CL188803,CommunityEvent,97.54,18,970.04,18.75,N,Enhanced,2025-02-28T23:27:29
2022-06-27,RSV,v5.0,4732,672,28.54,1059,197,128,72.88,B.1.2.6,CL451735,Workplace,88.92,26,132.0,48.83,Y,Emergency,2024-03-02T22:41:43
2024-06-18,MALARIA,v4.3,1682,1461,10.89,766,145,76,66.67,B.1.7.4,CL922778,Unknown,84.23,11,903.89,33.06,Y,HighAlert,2022-11-22T20:26:20
2022-09-27,MALARIA,v4.4,1184,582,40.34,232,131,198,1.68,BA.9.9,CL584951,Market,91.8,3,600.01,90.71,N,Routine,2021-03-27T12:35:59
2022-09-26,SARS2,v1.5,2398,808,6.85,640,214,120,11.16,XBB.3.15,CL862988,Healthcare,66.09,25,153.63,40.97,Y,HighAlert,2024-01-13T02:27:12
2024-03-08,NORO,v2.9,4655,1024,19.26,40,77,224,25.46,AY.7.12,CL978930,School,27.92,6,134.77,8.0,N,Emergency,2021-11-29T05:19:22
2019-07-01,INFL_A,v3.6,1199,1357,12.27,610,281,198,54.19,AY.9.10,CL207370,CommunityEvent,32.21,41,339.55,78.44,N,Enhanced,2024-12-06T20:11:31
2019-01-28,INFL_A,v1.0,387,390,53.08,658,48,184,36.02,KP.5.18,CL719789,Market,15.38,31,506.05,49.84,Y,Emergency,2024-02-18T04:28:11
2023-08-19,DENGUE,v5.3,331,987,41.66,835,103,65,32.82,XBB.6.2,CL276496,CommunityEvent,95.91,6,48.8,7.73,N,HighAlert,2023-07-19T13:32:20
2020-04-28,NORO,v3.1,2302,896,29.18,1094,266,160,79.45,XBB.8.9,CL202722,CommunityEvent,39.43,19,108.21,81.71,Y,Routine,2021-11-20T00:23:21
2022-08-01,TB,v3.9,3697,575,41.94,322,278,146,36.75,XBB.1.14,CL736303,CommunityEvent,32.25,24,647.38,0.18,N,Routine,2023-09-21T13:14:09
2022-12-01,MEASLES,v3.1,798,286,18.7,407,50,91,54.85,JN.1.19,CL996005,School,25.63,6,974.89,45.72,N,Enhanced,2021-07-18T00:17:09
2025-05-10,MEASLES,v4.6,2285,913,19.07,824,81,228,87.99,JN.2.15,CL993467,Healthcare,45.04,1,439.95,30.26,N,Emergency,2024-10-02T01:34:45
2021-09-10,INFL_B,v1.6,4316,554,52.26,183,64,138,29.14,AY.9.12,CL674930,CommunityEvent,95.27,2,890.25,58.57,N,HighAlert,2020-05-04T09:14:51
2022-02-03,INFL_B,v4.6,297,1434,42.29,1112,255,103,17.79,B.1.8.9,CL827141,Unknown,82.7,42,918.32,95.95,Y,Emergency,2023-06-27T21:41:03
2022-05-12,CHIKV,v4.6,1212,106,8.65,685,31,209,40.2,B.1.9.9,CL894115,CommunityEvent,9.47,33,306.55,77.08,Y,HighAlert,2023-10-20T22:12:36
2025-07-01,MALARIA,v3.4,1141,1004,32.79,1126,100,65,48.64,BA.4.11,CL809384,School,71.32,19,449.16,64.97,Y,Routine,2025-11-10T05:55:30
2023-03-04,DENGUE,v4.7,3829,1427,4.57,1117,177,120,29.37,XBB.7.8,CL479331,Workplace,66.12,6,321.85,19.72,N,HighAlert,2021-08-08T00:16:02
2022-10-11,TB,v2.7,3559,608,0.61,1178,153,163,21.13,EG.6.3,CL702016,Workplace,41.21,36,790.17,76.2,Y,HighAlert,2024-02-01T08:58:58
2022-08-04,CHIKV,v5.8,3119,1032,37.77,1086,259,199,15.07,JN.8.10,CL387171,Market,40.04,35,202.66,28.17,N,Enhanced,2020-03-26T05:36:37
2023-01-31,TB,v5.1,3745,663,50.95,271,1,55,68.54,BA.5.14,CL855408,Travel,86.03,5,500.95,88.31,Y,HighAlert,2020-11-10T02:27:24
2025-06-07,MEASLES,v5.1,4543,935,53.0,762,248,119,32.28,XBB.1.4,CL695996,CommunityEvent,23.0,44,686.19,66.07,N,Enhanced,2023-08-21T21:47:57
2024-11-16,SARS2,v4.2,487,442,11.99,566,1,159,55.17,BA.6.14,CL419882,School,20.37,17,269.18,65.63,Y,Enhanced,2024-07-22T16:03:47
2021-03-20,INFL_B,v4.6,4646,647,33.52,613,173,62,2.83,BA.3.10,CL387896,Unknown,43.83,24,374.3,94.1,N,Routine,2023-03-02T03:57:44
2024-05-24,INFL_B,v1.1,2922,225,49.42,717,279,188,62.89,JN.9.4,CL890216,School,7.95,39,619.05,87.35,Y,Enhanced,2025-08-02T20:23:17
2020-04-07,INFL_B,v3.5,3936,637,7.77,1056,59,242,27.71,B.1.6.7,CL440784,Healthcare,10.61,22,205.29,27.14,N,HighAlert,2024-03-22T18:45:07
2020-08-08,INFL_A,v5.6,3265,1272,49.44,974,164,55,23.21,KP.5.13,CL886303,School,55.02,2,81.57,67.68,N,Routine,2023-04-15T04:06:03
2019-05-15,SARS2,v4.0,3345,728,38.58,516,174,23,96.65,JN.6.17,CL599401,School,76.91,36,245.26,38.2,N,HighAlert,2021-04-09T17:24:17
2023-08-28,DENGUE,v3.2,4171,1445,10.69,78,102,162,53.0,AY.7.11,CL339232,CommunityEvent,88.05,21,153.99,83.72,N,Enhanced,2022-06-02T04:33:15
2025-02-14,CHIKV,v4.3,1192,72,5.32,852,105,215,31.8,JN.9.8,CL957084,Healthcare,93.97,32,841.42,1.11,N,HighAlert,2022-05-17T01:45:09
2020-10-11,INFL_B,v5.2,4829,737,13.65,349,177,4,53.95,AY.2.19,CL438595,Travel,94.16,5,565.82,98.32,N,Emergency,2023-05-22T05:41:59
2019-10-26,DENGUE,v3.6,4160,961,44.31,719,152,141,55.93,AY.9.17,CL759855,Travel,20.16,36,980.84,68.85,Y,HighAlert,2021-04-19T22:56:10
2019-01-27,NORO,v5.7,3170,1243,53.15,227,77,162,83.05,XBB.5.9,CL897210,Workplace,15.95,24,639.94,75.18,Y,Emergency,2022-05-09T13:16:25
2020-07-18,INFL_B,v3.1,4335,218,54.83,953,153,233,37.13,B.1.6.8,CL616770,Unknown,62.1,21,701.7,52.3,Y,Emergency,2021-10-01T06:39:44
2021-04-01,MEASLES,v5.4,2226,1240,1.08,180,123,76,35.05,KP.3.10,CL251024,CommunityEvent,92.73,43,471.13,46.98,Y,Enhanced,2025-12-04T04:46:59
2023-03-22,SARS2,v3.3,3487,1450,7.76,356,298,49,41.26,XBB.7.18,CL600856,CommunityEvent,4.91,5,518.55,60.62,N,Routine,2022-06-05T14:20:00
2025-09-22,CHIKV,v5.1,3183,135,11.86,142,197,76,63.88,JN.9.19,CL434424,Unknown,95.15,27,999.32,30.52,Y,HighAlert,2025-06-12T06:22:22
2024-02-25,INFL_A,v2.3,4893,201,45.63,573,7,75,23.64,AY.7.9,CL599473,Workplace,85.84,2,276.05,1.0,N,Emergency,2024-01-07T21:28:54
2022-06-27,RSV,v3.3,1541,266,20.21,320,136,118,78.15,BA.1.0,CL939027,Workplace,15.54,11,235.47,87.21,N,Routine,2023-06-30T04:25:16
2021-10-09,RSV,v1.0,811,75,47.76,811,78,202,3.76,JN.9.7,CL608151,Workplace,40.34,18,287.73,22.38,N,Enhanced,2023-11-18T22:14:10
2023-08-22,TB,v1.0,1253,1033,32.85,802,167,132,71.14,JN.6.2,CL819735,Market,38.08,23,186.95,51.18,N,Emergency,2020-01-16T16:07:45
2023-03-13,NORO,v1.5,4566,996,36.61,240,80,0,39.81,EG.7.13,CL124824,Healthcare,70.15,14,404.53,15.51,Y,Enhanced,2022-03-05T20:04:16
2021-09-09,TB,v5.9,4286,145,53.42,754,263,61,52.28,B.1.6.3,CL712699,Travel,3.07,21,544.72,91.94,N,Emergency,2024-10-15T11:30:01
2020-01-19,MEASLES,v5.2,4750,1489,5.33,246,154,142,88.48,AY.5.7,CL994427,School,88.25,7,696.68,12.56,N,Enhanced,2022-04-08T11:00:01
2019-09-15,CHIKV,v4.6,4641,1241,26.21,550,287,183,25.8,B.1.4.19,CL419650,CommunityEvent,41.14,31,426.37,58.23,Y,Enhanced,2021-11-01T16:53:57
2020-05-20,INFL_A,v4.5,1264,896,1.38,1065,6,44,77.45,AY.9.3,CL296982,CommunityEvent,78.74,18,529.08,98.75,N,Emergency,2022-12-03T11:09:47
2020-03-15,INFL_A,v5.5,4390,1233,1.04,883,244,248,98.22,B.1.9.4,CL808311,Healthcare,36.14,28,495.68,8.73,N,Routine,2022-10-14T01:22:56
2020-07-01,MEASLES,v5.8,2290,1349,9.79,150,291,45,25.52,AY.6.19,CL770393,Travel,46.7,28,603.35,12.11,N,Routine,2020-10-16T15:53:45
2021-08-12,MALARIA,v1.8,3437,1023,32.38,906,5,247,87.88,JN.9.5,CL910881,School,46.68,4,392.56,97.39,N,Enhanced,2025-07-19T10:08:01
2019-07-20,RSV,v5.3,4453,1189,43.66,771,292,226,72.35,B.1.9.14,CL763709,Unknown,75.91,39,397.17,4.98,Y,Emergency,2024-08-05T11:36:44
2020-05-25,RSV,v3.6,549,1138,5.45,741,299,165,34.19,KP.1.4,CL849813,CommunityEvent,72.34,29,390.8,49.16,N,Emergency,2025-11-15T02:15:22
2020-08-21,RSV,v5.8,1028,1030,33.6,1145,200,176,17.93,JN.2.2,CL774757,Unknown,20.08,13,32.81,26.59,Y,Enhanced,2021-12-03T00:55:35
2024-12-21,MALARIA,v4.9,119,1005,45.95,482,137,32,61.92,XBB.6.6,CL707266,Healthcare,3.88,40,253.25,38.91,N,Emergency,2020-09-29T20:12:08
2021-09-22,INFL_A,v5.1,3177,354,24.84,790,54,187,66.17,AY.1.15,CL850219,Travel,42.58,41,905.62,14.33,Y,Enhanced,2023-11-17T04:09:06
2021-02-15,INFL_B,v4.8,1740,438,15.86,645,163,93,7.26,KP.6.8,CL669617,CommunityEvent,30.97,8,537.62,5.13,Y,Routine,2025-09-06T14:26:55
2020-05-15,SARS2,v4.6,929,1122,26.38,1172,158,201,85.34,JN.6.16,CL284140,Healthcare,71.16,16,844.3,31.12,Y,Emergency,2020-05-03T12:21:56
2021-09-29,MEASLES,v4.4,3485,605,21.8,402,186,169,76.21,KP.2.8,CL855650,Workplace,75.18,11,726.79,38.01,N,Routine,2020-05-16T14:59:25
2025-07-31,INFL_B,v5.0,3793,869,14.86,722,262,117,29.59,JN.7.19,CL801437,School,74.26,18,269.39,48.54,Y,Emergency,2021-02-11T21:46:26
2024-02-08,SARS2,v1.9,93,396,25.14,1114,117,41,66.98,JN.3.4,CL661786,Market,37.18,20,587.35,12.38,Y,Emergency,2021-09-04T21:43:14
2022-07-22,INFL_A,v1.4,4885,908,48.71,306,123,75,86.12,EG.4.13,CL324856,Healthcare,48.21,23,36.61,87.62,Y,Routine,2023-08-03T03:47:12
2023-11-26,MEASLES,v2.2,719,342,16.92,946,96,81,73.21,B.1.6.0,CL811026,Market,53.2,13,188.89,43.72,Y,Emergency,2020-01-10T04:03:46
2021-05-14,CHIKV,v2.6,4013,1188,0.96,531,47,73,6.82,EG.1.7,CL419906,Unknown,62.29,29,119.47,96.41,Y,Emergency,2020-12-13T10:40:30
2022-08-24,SARS2,v3.2,1096,83,8.99,238,14,27,83.13,KP.7.19,CL491645,CommunityEvent,44.59,12,547.85,52.42,N,HighAlert,2023-12-15T10:28:45
2023-03-20,MEASLES,v3.6,996,130,12.9,433,194,26,31.14,AY.7.14,CL512663,Market,51.74,1,756.79,88.36,Y,HighAlert,2023-07-22T13:30:53
2023-11-05,INFL_B,v3.3,2581,442,24.92,540,226,141,94.36,JN.3.0,CL220954,Travel,66.16,37,852.75,77.07,Y,Enhanced,2023-10-27T17:30:30
2019-12-26,DENGUE,v2.5,3029,423,37.67,435,217,133,18.95,EG.2.10,CL137815,School,31.15,23,839.69,42.52,Y,Emergency,2023-03-01T15:12:53
2019-07-06,DENGUE,v3.4,702,1052,6.17,822,228,185,95.91,EG.2.5,CL981224,Healthcare,57.23,42,509.6,33.0,N,Emergency,2021-09-26T04:33:43
2025-04-03,TB,v1.4,1412,858,32.36,528,268,140,93.86,AY.7.5,CL761814,Healthcare,18.46,39,149.78,81.93,N,Emergency,2025-06-19T23:42:23
2019-08-24,TB,v1.5,668,991,5.36,1186,262,248,34.08,BA.9.6,CL572097,Unknown,94.12,37,492.43,54.58,Y,Routine,2020-02-02T14:59:41
2024-03-26,RSV,v2.8,2672,1029,50.6,982,121,107,38.67,JN.5.14,CL781886,Travel,77.64,26,163.06,31.41,N,HighAlert,2025-02-23T22:07:25
2022-09-18,MALARIA,v4.3,560,51,10.08,96,15,14,95.13,AY.5.3,CL505398,Unknown,55.3,20,420.62,26.88,Y,Enhanced,2022-03-13T13:06:39
2023-08-07,MALARIA,v2.0,4433,455,24.96,842,139,98,76.11,B.1.6.0,CL501154,CommunityEvent,10.91,20,956.27,80.68,Y,Emergency,2022-01-21T01:57:28
2020-03-04,MALARIA,v1.6,3564,464,26.87,552,13,13,76.85,EG.2.7,CL364240,Market,93.71,23,577.86,52.78,N,Enhanced,2024-11-29T15:27:19
2022-03-25,INFL_A,v4.0,3586,1016,48.43,773,248,120,94.25,B.1.9.11,CL791106,Household,77.4,35,854.48,23.81,Y,Enhanced,2024-10-23T04:26:57
2021-10-10,MALARIA,v1.5,613,531,7.28,611,214,203,45.66,B.1.8.0,CL457427,Workplace,91.94,31,540.4,79.8,Y,Routine,2024-03-23T07:21:43
2023-01-18,SARS2,v1.3,2825,194,32.0,751,51,166,75.27,KP.9.9,CL511417,CommunityEvent,93.62,6,427.01,10.25,N,Emergency,2020-12-02T13:23:13
2021-07-29,MALARIA,v3.4,1068,655,13.78,621,241,71,88.24,XBB.1.18,CL374335,School,51.87,31,954.54,70.9,Y,HighAlert,2025-03-08T16:00:40
2021-01-23,INFL_B,v5.9,797,662,45.19,1046,279,150,23.97,JN.3.16,CL214916,CommunityEvent,23.82,27,331.75,60.97,Y,HighAlert,2024-06-20T23:23:29
2025-06-15,MALARIA,v1.3,4214,1314,5.07,533,11,3,42.85,XBB.9.17,CL895381,CommunityEvent,16.49,14,667.59,80.89,Y,Enhanced,2025-03-23T05:13:43
2022-01-29,MALARIA,v2.5,3535,859,34.53,567,246,179,45.09,BA.2.17,CL351110,School,44.95,30,224.87,92.1,N,Emergency,2025-09-03T23:41:57
2024-09-01,INFL_B,v5.5,4875,940,11.94,25,88,103,32.8,AY.7.5,CL306102,Household,5.96,10,514.42,57.09,Y,Routine,2021-11-29T09:59:01
2020-10-21,INFL_B,v5.1,3873,1184,12.6,1117,55,158,84.66,KP.4.16,CL492421,Healthcare,72.65,18,963.0,88.76,Y,Enhanced,2022-10-22T03:19:21
2019-03-17,TB,v3.6,3669,302,32.45,1063,37,49,49.32,EG.5.1,CL177153,Market,97.37,30,811.17,87.39,N,Routine,2021-12-07T21:49:12
2024-05-07,NORO,v2.6,2934,428,46.36,543,282,37,61.25,EG.4.0,CL868158,Healthcare,32.4,40,919.41,5.68,N,Routine,2022-09-30T12:06:28
2020-09-17,INFL_B,v1.4,614,1256,0.76,227,27,238,72.39,AY.2.17,CL470560,Healthcare,92.12,34,771.34,68.05,N,Emergency,2025-10-17T02:13:48
2022-01-22,DENGUE,v1.2,2401,457,38.88,863,99,121,39.24,AY.7.13,CL205453,CommunityEvent,20.94,26,447.14,73.91,N,HighAlert,2020-12-15T09:53:05
2019-11-05,CHIKV,v5.7,3944,1265,25.13,553,247,110,74.5,XBB.3.13,CL535796,Healthcare,10.72,4,898.28,71.24,N,Emergency,2021-03-25T21:58:35
2022-12-04,MEASLES,v2.8,1008,728,49.26,836,244,168,45.85,JN.8.9,CL871074,Travel,73.28,14,441.38,65.15,Y,Routine,2021-05-17T11:31:48
2024-12-16,MALARIA,v1.7,619,312,11.08,672,29,178,2.75,KP.2.13,CL128771,Travel,76.12,21,124.17,63.61,N,HighAlert,2020-04-25T02:11:57
2019-09-17,NORO,v3.9,4193,1472,23.28,175,108,146,51.46,EG.9.8,CL215923,CommunityEvent,52.12,32,381.66,7.17,N,Routine,2023-01-23T21:24:59
2021-06-19,NORO,v3.9,3818,1092,7.89,927,2,87,4.04,BA.8.19,CL227937,Market,26.89,28,863.86,46.65,Y,Emergency,2023-05-03T16:09:31
2025-12-17,INFL_B,v2.3,1411,478,23.36,617,145,67,59.26,XBB.9.9,CL776500,Market,36.54,13,576.11,41.52,N,HighAlert,2021-03-19T08:09:08
2021-12-29,CHIKV,v4.7,4076,548,36.25,989,88,8,31.88,EG.5.13,CL842546,Travel,22.59,44,536.24,66.66,Y,HighAlert,2022-12-14T18:47:43
2022-09-11,TB,v3.8,511,1011,50.87,574,80,104,18.46,JN.5.6,CL296758,Healthcare,9.58,1,506.74,75.59,N,Enhanced,2025-08-06T02:35:06
2024-04-06,INFL_A,v4.9,410,1279,42.36,826,281,199,54.32,EG.2.6,CL751059,CommunityEvent,39.15,6,334.03,81.31,N,Routine,2024-01-04T09:23:32
2021-05-06,NORO,v1.7,590,772,28.07,413,235,232,4.64,B.1.9.10,CL155182,Household,78.67,33,25.72,33.65,Y,HighAlert,2021-07-23T13:16:16
2019-10-04,INFL_A,v1.4,2932,1212,14.01,908,232,130,75.71,KP.9.2,CL794913,Healthcare,31.79,12,619.55,35.53,N,Emergency,2020-12-13T08:26:41
2021-01-08,RSV,v3.2,4055,552,19.54,996,127,179,87.28,AY.6.12,CL629784,Healthcare,6.08,5,701.05,73.24,N,Enhanced,2022-11-25T18:19:42
2020-08-22,MEASLES,v3.8,2498,1466,9.28,610,157,134,65.01,EG.1.4,CL622137,School,64.57,3,329.54,40.48,N,Emergency,2024-09-03T06:37:35
2019-01-09,MALARIA,v4.0,3481,781,40.5,364,266,97,10.53,KP.6.1,CL347506,CommunityEvent,32.3,3,300.36,9.53,Y,Emergency,2023-10-10T19:57:04
2025-08-16,CHIKV,v2.0,3156,871,27.12,182,62,188,14.76,B.1.3.6,CL440876,Healthcare,9.8,37,838.49,34.13,N,Routine,2024-07-04T11:36:18
2023-06-21,RSV,v4.9,3522,1147,5.04,454,163,24,85.06,XBB.3.19,CL695219,Workplace,79.71,24,297.97,17.32,N,Emergency,2023-10-03T09:24:39
2025-08-31,DENGUE,v4.6,380,1233,0.4,653,15,168,23.69,XBB.1.10,CL981634,School,0.4,36,748.13,35.3,N,HighAlert,2022-09-27T06:37:00
2024-10-21,MEASLES,v1.8,1860,1021,39.06,255,56,26,51.86,B.1.2.5,CL430577,Healthcare,96.52,39,354.38,16.06,Y,Enhanced,2023-07-02T20:27:18
2019-09-05,NORO,v1.4,1558,1043,52.75,48,155,166,23.01,XBB.8.9,CL915763,CommunityEvent,21.97,27,339.47,18.07,N,HighAlert,2025-04-26T00:18:13
2024-10-15,CHIKV,v4.7,3016,1103,39.3,253,79,80,3.18,XBB.5.5,CL540499,Household,91.77,7,787.62,93.64,Y,HighAlert,2023-03-20T08:22:36
2021-06-20,RSV,v2.9,2523,590,17.77,929,157,51,21.56,BA.3.16,CL119575,Travel,47.91,16,173.81,8.49,Y,Routine,2022-01-02T07:51:24
2025-02-12,MALARIA,v2.8,2668,1308,34.1,977,5,226,90.97,BA.1.13,CL445699,Unknown,36.5,7,443.77,91.14,Y,HighAlert,2023-07-12T22:22:54
2025-10-23,INFL_B,v3.1,243,365,3.87,777,155,27,48.6,JN.3.12,CL501865,CommunityEvent,58.51,27,766.12,92.14,Y,Routine,2020-08-17T22:46:23
2021-04-01,SARS2,v4.7,4679,1239,5.55,206,242,143,13.7,EG.6.6,CL251007,Unknown,89.27,4,111.83,71.42,Y,Routine,2020-09-13T22:23:25
2024-09-26,TB,v1.5,2831,268,17.97,1080,274,149,40.54,JN.5.12,CL448384,Household,79.17,25,272.66,51.15,Y,Emergency,2025-07-18T17:24:46
2020-12-03,NORO,v3.0,559,807,49.16,599,129,245,6.69,AY.5.10,CL699193,Market,39.39,37,794.32,14.08,N,HighAlert,2023-12-06T09:14:50
2023-04-05,DENGUE,v4.0,4819,851,43.16,608,238,178,56.77,AY.6.16,CL120784,Household,70.35,27,769.09,95.09,N,Emergency,2025-09-09T14:46:47
2025-10-27,NORO,v3.3,2721,426,4.63,771,153,148,89.5,EG.5.14,CL946199,School,26.17,9,174.61,56.43,N,HighAlert,2024-05-18T12:25:22
2022-11-16,DENGUE,v3.3,1246,1388,30.68,907,216,78,4.8,EG.1.0,CL741305,Travel,80.97,32,909.72,74.74,Y,HighAlert,2022-06-09T07:02:46
2019-07-28,DENGUE,v4.4,1518,254,23.0,947,228,74,93.55,EG.7.1,CL406198,Market,88.32,40,22.14,13.13,Y,Enhanced,2022-06-27T10:55:03
2025-01-11,CHIKV,v3.5,3603,390,7.41,775,80,56,48.74,JN.9.3,CL542051,School,94.24,29,328.5,34.98,Y,Routine,2024-09-08T07:49:08
2020-10-21,NORO,v1.9,276,1457,37.95,983,202,224,90.42,B.1.1.13,CL678859,Market,62.95,27,527.93,12.26,N,Routine,2023-03-07T06:23:01
2025-07-12,MEASLES,v4.5,4138,1369,36.0,806,11,44,31.81,KP.1.5,CL290975,Healthcare,3.27,26,176.35,82.98,Y,Enhanced,2020-12-11T16:11:52
2024-07-23,CHIKV,v4.2,1796,351,49.85,1148,268,166,52.77,B.1.6.5,CL159568,Healthcare,45.57,1,638.79,14.77,Y,Routine,2023-09-08T17:46:08
2024-01-09,TB,v2.9,4095,463,12.63,695,245,179,0.44,EG.8.4,CL527261,Travel,72.76,29,105.86,92.03,N,Emergency,2021-01-27T17:59:13
2020-11-30,NORO,v4.8,1845,835,30.35,660,136,21,88.59,EG.5.15,CL801598,School,9.22,20,629.2,73.41,N,Enhanced,2020-03-03T16:59:33
2019-01-18,INFL_B,v3.5,3272,989,8.7,660,39,147,61.98,B.1.5.10,CL456593,Healthcare,15.45,8,161.21,81.43,N,Enhanced,2023-05-21T17:15:04
2023-04-23,INFL_A,v1.1,213,868,49.53,76,232,96,46.07,B.1.2.1,CL110125,Market,14.93,6,396.55,36.22,Y,HighAlert,2022-10-25T12:20:33
2019-01-30,DENGUE,v5.4,723,20,49.81,1093,297,215,31.8,AY.7.3,CL130243,Household,15.07,4,207.98,67.0,Y,Routine,2021-10-10T15:56:03
2021-02-04,MALARIA,v5.9,2196,445,54.88,184,227,69,47.05,AY.8.17,CL506066,Travel,66.4,0,897.78,19.66,N,Emergency,2021-02-24T08:37:45
2025-06-30,MEASLES,v5.3,4219,1204,24.57,530,151,242,37.25,KP.1.14,CL521780,CommunityEvent,85.3,44,857.59,6.82,Y,Routine,2023-07-17T07:34:13
2020-10-10,DENGUE,v2.3,2970,488,43.52,391,157,53,65.37,JN.9.1,CL905159,CommunityEvent,97.19,44,83.09,40.83,N,Routine,2024-04-12T05:58:34
2025-07-19,INFL_A,v1.0,1604,1036,38.84,235,187,242,87.21,JN.1.0,CL596315,Workplace,71.34,16,433.19,68.51,N,Emergency,2021-01-30T12:30:07
2022-10-10,MALARIA,v4.3,3704,1061,46.03,647,94,158,3.56,EG.7.15,CL626834,Workplace,58.13,19,269.92,32.55,Y,HighAlert,2020-10-21T12:28:06
