edu_finance_fiscal_year,edu_finance_lea_id,edu_finance_revenue_local,edu_finance_revenue_state,edu_finance_revenue_federal,edu_finance_expenditure_instruction,edu_finance_expenditure_support_services,edu_finance_expenditure_capital,edu_finance_expenditure_debt_service,edu_finance_teacher_salary_average,edu_finance_administrator_salary_average,edu_finance_benefits_cost_total,edu_finance_facility_condition_index,edu_finance_technology_spend_per_student,edu_finance_transport_spend_per_student,edu_finance_special_ed_spend_share_pct,edu_finance_ell_program_spend_share_pct,edu_finance_fund_balance_end_year,edu_finance_pension_liability_estimate,edu_finance_audit_finding_count
2020,LEA264687,13798953861.93,17947698020.95,1217935213.84,23535555453.05,10082144318.54,5560337594.47,422160355.95,269702.37,1540713.65,4939415235.18,70.7,10440.4,7859.31,2.64,11.5,144077317.68,17143149081.4,23
2017,LEA571790,1391292629.61,22213885583.52,898754347.59,20173835063.38,11504415499.01,1772116331.16,2473057461.19,227229.95,1871423.52,4824001018.42,20.42,13886.39,3102.57,12.6,1.56,5117480861.31,2789406323.34,20
2024,LEA439266,17989859022.43,29204230731.28,3718988120.33,13127631360.06,8151453692.09,7142023719.89,1324781658.96,445292.61,1006030.86,6083987976.58,88.88,6935.88,637.16,11.17,9.2,-181849697.02,5746534094.06,11
2024,LEA348668,1666140405.48,22995396908.26,926573727.99,23271195403.56,14980962250.07,5405958061.36,292063543.77,1145357.39,804105.17,2570802942.67,99.45,19290.59,234.01,11.45,8.76,956805075.0,14183421353.99,9
2025,LEA400049,8490014920.99,1822900069.91,1035951875.61,3780835281.84,6701637540.65,803245676.45,1418560253.34,669895.82,981404.32,3983432186.84,62.02,10390.74,6605.17,7.16,3.26,378551779.97,3456970579.86,15
2023,LEA329395,4812411441.98,13963176441.07,259684959.54,15807638103.61,4898764761.35,5726566375.73,1393025478.55,1176265.39,1770795.8,4120890308.22,70.04,24098.62,15158.8,2.99,7.33,1128022098.01,15830369842.89,24
2025,LEA428774,13528744643.95,22708428356.55,2330604953.81,3434759788.04,2521560881.55,7975754921.34,1174727171.89,723280.37,409639.53,5853396020.52,77.42,24274.17,13608.72,19.59,6.85,1851667048.13,15237543047.09,27
2018,LEA847423,7996373074.65,3760083339.92,1666782962.54,13724638609.4,895133935.34,3526932151.27,1423266959.29,807668.95,422353.44,4885405412.41,95.41,18326.22,1948.04,9.9,7.25,468242137.24,10376603372.94,9
2025,LEA340148,14538514988.58,4454149180.2,2246686921.21,18294511407.06,1226188280.71,6301222639.8,1206069838.94,1164964.86,1610177.54,3840472743.18,87.09,7934.56,10779.07,13.32,10.1,3744938604.37,16032318513.0,36
2016,LEA840680,4194076599.41,2235044832.23,1231464496.36,13516738415.36,13599165334.38,408192323.56,868984695.52,649997.78,1338351.61,6814075615.72,74.76,9486.85,16562.08,18.55,4.67,2188813686.68,849519666.13,21
2016,LEA530161,19941007660.35,19032898716.43,1013434467.72,2610306093.45,10099470244.39,64763041.6,1566841832.94,321399.62,1748159.84,3108700921.34,45.61,4391.66,5634.36,10.35,0.36,2097514604.15,6448647292.94,30
2016,LEA576246,11155633994.56,5511872087.38,2505073384.67,1212058221.23,11650703805.34,2410891192.71,2369883889.47,596202.56,1565886.78,879388685.58,93.72,9880.58,16179.6,0.0,9.11,3615100215.43,16663012444.78,31
2025,LEA432740,8441638983.2,533328199.7,245171400.87,9030219085.62,11098347800.96,2987912225.89,2847002264.92,1170955.73,1980968.26,1337524310.2,12.61,24828.36,11805.01,2.82,2.39,3871894540.1,1775778329.66,31
2023,LEA888290,15149183386.12,6418146363.39,4182566145.69,18112687215.84,8399167609.92,5649161518.2,679305733.26,460076.29,597988.81,5944585707.39,6.58,14067.96,20328.36,14.0,7.06,229076528.42,8129296643.06,37
2021,LEA562419,1800471610.83,16445926531.85,3299806511.86,15399100511.44,13438780386.2,839062414.86,2795679749.27,966670.94,2372964.7,3141549023.63,15.81,8250.81,15566.65,3.88,2.37,4066981179.54,9792229672.92,15
2018,LEA371437,18407075449.33,7116458095.31,1774318197.53,15316683223.05,3356538582.76,6950943003.39,2259551619.72,1109072.21,2128986.18,5204631904.61,53.17,17130.56,10628.83,5.9,0.62,2698860743.04,11515118302.28,28
2021,LEA305986,9578296420.5,296874172.22,3698853831.75,3675674753.02,8654675545.79,2677942297.03,1562777468.53,628690.8,830067.17,4008306723.46,47.5,8236.2,3206.25,8.78,12.21,3040584494.05,15074830852.26,22
2019,LEA891907,5688929116.2,5949184783.76,724176263.39,24398633061.32,8996631136.15,5163846409.42,1537751297.42,546093.21,857589.01,6593079233.35,47.04,19050.83,15887.25,18.37,13.15,5690669612.36,1379318807.78,31
2025,LEA927770,3287098025.85,20151449121.54,4808708039.5,19039069940.22,11074545275.64,7070274035.84,1039091039.28,666627.88,1428290.33,510745045.04,63.77,11491.69,7231.46,11.22,9.89,1994483362.1,6922719096.39,10
2018,LEA563417,1155808244.79,25323323476.04,288967586.82,8553055902.24,4508626357.28,3093610403.66,2651595729.69,860674.95,1749256.04,2386317388.85,18.51,12004.89,5760.82,19.42,10.62,20095938.74,10266236222.93,13
2023,LEA442201,11937919689.57,7253172704.57,2044010094.09,14330828075.43,2326992951.92,843290932.05,2110547475.82,887992.66,572240.65,3976212160.28,12.62,17112.75,6344.34,2.78,3.63,5268615670.54,7418045185.75,37
2020,LEA482481,4959672457.81,14970352061.09,4961504762.68,17671314120.56,3690125974.45,7724473032.28,1935900698.13,841336.46,821444.67,4439652279.69,30.03,1151.76,8622.41,0.73,4.15,-494407939.9,16068576980.94,39
2022,LEA924488,11658565750.9,28049796145.69,2917044964.99,6516649648.55,10665573599.18,804494035.08,154139027.79,464638.41,1721669.02,270689579.82,43.86,8691.54,2892.37,11.21,10.43,4867332487.6,11113776467.91,18
2025,LEA911144,3510762146.39,18055988863.98,2839649005.79,1437377569.96,5489885738.9,3543069362.67,428973189.56,641115.95,851931.51,710887115.88,67.26,9875.2,13211.82,0.69,11.84,2122619316.06,9640969974.91,30
2018,LEA412322,14898975072.47,14114615931.53,4649522363.61,18854798389.15,1888434454.08,2439450317.21,1039431025.81,424251.98,409196.62,4595320417.94,26.19,16679.33,3760.16,4.08,6.81,5253598978.15,5018327246.77,0
2019,LEA345946,19052793464.82,15142598109.56,733932989.75,19285333199.0,4320727359.71,3722682258.94,1073540482.9,561185.08,1636309.68,1843295933.69,12.7,10298.21,17679.2,0.51,2.19,2267043145.83,404935209.82,37
2017,LEA280851,15875312277.47,19485968458.97,2233421545.46,6483468708.52,13123470849.32,5979393022.41,819122894.86,557195.57,436246.93,3231001803.04,17.13,5009.45,2332.41,5.76,2.69,4955991794.39,7333973575.58,18
2023,LEA440823,18770138781.06,28634088638.71,2865244693.45,10295789291.64,11614957309.38,7718688647.68,2575466490.1,1118209.25,451563.5,6413101140.77,11.89,8293.23,20180.26,16.58,11.15,1789300637.69,1623483196.36,0
2016,LEA460419,19371682195.75,7771010645.54,1154108425.59,11107264415.96,11203240339.31,461386801.42,4698907.55,714431.92,697304.88,6858131154.62,51.83,6517.75,5248.22,6.88,1.4,-158810458.55,16481994360.55,25
2017,LEA965024,19556429343.46,23587556275.56,740008969.86,7973021839.89,10467812429.89,4931158965.18,2224429326.31,859991.32,990393.67,2515385508.51,72.98,12679.49,8957.75,2.96,11.97,1281911892.05,7621238841.13,2
2019,LEA799698,7983557246.65,27317196574.57,1389469704.83,11043391296.19,10424551490.51,4653277225.79,2069396138.39,509640.04,832467.27,1084982189.86,94.15,15189.37,6525.94,6.42,10.88,4583147971.54,19108876157.19,26
2019,LEA745870,2816648466.38,7686120413.83,4067340603.07,7701185108.84,1524034692.36,3917431720.16,2365209145.0,784267.36,1330168.74,2357501865.99,40.55,6612.58,18619.8,1.36,9.84,1252898161.04,3020069742.62,39
2022,LEA945194,15130403514.01,13560337662.75,968634755.65,5163551220.21,13072901383.85,3985659639.62,373300740.16,1009961.66,2143850.0,2913922246.45,87.95,4590.15,16461.88,16.08,5.83,899101002.31,1760017214.16,26
2019,LEA536092,16548000210.54,23777960073.37,1474613981.82,22760097030.58,629990998.27,4813044540.23,2468506116.5,756146.34,1282465.0,5544528687.03,20.19,3406.43,3929.79,11.12,6.4,1572154280.09,2679741362.3,23
2021,LEA415074,12592722021.97,19086565259.55,2826433617.08,455605430.01,8111087511.14,2568542431.36,1087978184.07,727072.13,495801.47,463544938.81,18.1,12829.47,6717.73,10.91,12.21,4093144561.57,7755996386.69,0
2016,LEA425026,12771399217.77,6164689252.62,2432463726.65,20904426901.32,2819923168.02,6366197560.8,419805145.93,315947.12,2184841.55,810112498.05,41.21,15151.4,20784.72,1.79,7.87,2550996181.88,15717138933.14,34
2025,LEA798546,8151810547.38,9418803929.73,2289459495.74,4211850330.17,9052729164.77,6570912550.79,2130735516.29,456728.5,1796437.84,1025088737.14,46.63,6639.65,1494.58,10.79,5.21,3158326245.52,14333596028.83,17
2018,LEA627075,12668438299.08,6046308370.83,3882633789.16,19907975379.26,13844819842.94,4863599048.42,1592614239.89,716900.64,1553392.43,5158213509.85,50.78,18336.33,8098.6,11.35,8.55,3473134895.78,10005240587.96,23
2022,LEA787735,16684050342.7,18723912851.61,3935960536.91,24162462442.62,3142913491.69,4485176258.8,1895947382.3,724827.04,957105.62,4299119353.5,1.79,8480.69,18012.16,17.45,10.42,1456162475.14,18732184952.13,17
2018,LEA447189,9146055133.95,28599031715.59,610193247.53,10112126959.26,5529962767.22,4249593008.68,2643901758.36,575311.95,1671823.99,6070369535.35,42.48,18088.42,313.34,10.66,12.38,1741008094.56,11127125773.79,7
2021,LEA842281,12540132551.53,14364373005.32,3259396552.09,7360962598.79,13524508490.45,338460894.58,1143063250.96,934153.93,2361194.77,3636673655.05,52.41,16646.65,6502.88,3.56,7.43,-294233196.39,10655615944.46,36
2016,LEA563956,4425905177.31,1592114458.71,4796248495.84,10385580966.49,11678366637.28,4493200727.15,2709014781.25,931184.88,2358445.12,3878123698.53,84.26,21330.24,7373.09,0.43,6.02,-352202106.08,16759898711.33,6
2023,LEA172270,12034901343.35,29472314796.04,1403945550.94,994693808.13,2305965198.12,7933511087.57,2468187064.44,972889.17,563176.2,5000002639.23,41.0,3040.22,17237.23,15.85,14.83,2846238071.94,19950770382.84,0
2023,LEA555130,17298793622.5,18978431288.75,4238820000.1,18875771634.84,14260107669.57,7917623087.56,2216441244.75,324788.35,719182.37,1649535282.25,40.89,10747.49,12735.84,7.82,4.06,3621439541.47,8532532036.93,31
2020,LEA548838,9437469563.23,21421611059.48,2677875807.45,15333155595.7,4405292938.23,2781677857.21,346094770.21,807501.62,770203.76,3853224858.5,58.14,18294.82,12653.95,19.05,4.5,4551253642.44,13449799759.41,7
2023,LEA266018,4664771844.46,19576708758.63,3894448615.08,1039950340.58,13260891474.28,3377194726.75,1505397264.32,609750.69,1625521.28,759867399.01,21.17,7327.95,14946.22,12.53,11.52,2374074212.11,9436859746.91,25
2019,LEA370638,11340331613.7,3090914391.48,2151033278.44,4884863507.78,14763003198.49,3636746598.53,1281213370.62,1044202.77,379155.54,2788745848.95,30.74,18517.99,15056.51,3.28,12.24,1295945861.54,4912509617.02,33
2020,LEA670672,2353471953.18,8057119076.92,3796095082.49,13954971171.49,1483524577.65,7869356776.77,542683645.94,286939.89,1915688.95,4034093446.48,56.7,14357.53,11565.18,17.26,13.16,3489417549.93,4196567134.64,6
2017,LEA135057,5059286272.23,25944406701.76,2475416328.17,6460812463.93,993636992.11,3805366388.81,2684145463.48,550240.73,371088.68,6273647997.97,88.04,5409.51,19534.13,4.25,8.25,4352602481.1,12816086648.14,36
2016,LEA678786,1163463809.5,9272586262.98,278149767.13,10492366200.22,5357560166.78,6148138338.84,1342362525.31,905124.39,1573961.99,1414788398.69,50.32,5647.97,6371.22,6.38,13.57,-202770001.1,12454800287.19,19
2022,LEA533101,4756515753.29,4607789179.31,733218599.64,15434383756.32,10262014246.23,1683236347.03,1058038163.83,559781.32,1401616.11,2776280734.62,13.18,8757.07,8059.65,8.57,7.45,2503187027.56,8529979868.41,25
2025,LEA698119,2955508304.26,18910760786.23,2860954700.66,2956096619.18,14426061845.16,3768105870.26,643808337.7,270015.41,612403.08,2026246757.42,54.3,13440.12,21167.64,10.12,4.05,5295463975.18,10051492504.89,3
2017,LEA652214,5577398365.09,14104610762.03,4992554089.98,20827833690.13,5358218995.72,1129686819.69,2557404596.99,874787.41,546659.78,4632990680.78,66.82,24594.08,4269.56,9.04,12.29,-268544245.55,18289128754.36,25
2017,LEA599015,3747226888.28,15930744949.88,2049195019.3,7059741565.16,12091829225.84,7259932123.42,470231417.51,781981.1,1340499.78,4755862516.43,35.07,19589.84,17179.95,6.9,5.33,1425664169.43,692485123.02,2
2019,LEA942629,2665729916.11,23719046054.92,3662111566.89,10176939869.47,3895898124.06,2354622927.98,2470773144.49,1033014.88,2381975.78,704855685.91,83.21,8037.09,9770.17,5.97,1.9,1536487536.0,19792823591.29,17
2021,LEA133240,12517034548.29,12122393354.19,4259484283.93,15652732944.16,8195480146.99,7195363086.9,2940489339.72,785620.61,699926.86,5734161322.21,38.06,5565.01,11502.17,3.75,14.8,1387861097.89,13015177969.29,18
2019,LEA740940,18386179056.48,7822591246.61,515732416.18,1908541987.31,12098451860.85,4983423040.6,568312836.99,814497.66,465248.93,2196172010.08,40.68,10672.48,4733.26,3.71,11.65,4950312880.74,726086860.36,21
2017,LEA935463,6443989880.85,28571593415.21,3063613399.13,20020734782.17,14813924752.28,6969825228.66,1124766139.63,270951.99,1298936.41,4566223982.58,25.73,9040.25,9675.65,9.26,2.12,2099829079.65,6127266252.29,17
2024,LEA755039,7939573195.58,9916692005.8,3577804730.04,3088463001.33,12673696864.76,5870171192.58,1043178129.82,368488.73,905591.63,6674681232.42,31.62,19367.47,18958.0,18.84,2.41,4701201513.6,14148264555.04,20
2025,LEA405133,3562740199.7,14226694324.9,2839586767.97,20105588863.26,8066358007.02,2566775791.59,1992164061.33,719887.63,1040988.16,3148044051.4,94.38,3570.29,21555.98,12.67,12.86,1164747128.75,8819647687.83,12
2025,LEA302156,2713118972.57,1881413780.32,3749046514.79,6391314658.97,5977613482.86,3742856200.13,1748175638.93,658791.85,813433.84,6825452777.8,37.28,5860.72,11883.38,6.69,13.58,4841332961.83,2001876471.17,29
2022,LEA271542,12101623468.26,10138931135.78,731282869.17,10308402887.83,2698651660.04,5922006386.25,694305973.99,302255.89,1428845.93,6086180758.76,1.5,11063.2,20203.47,0.31,11.33,4525622518.33,19012650738.53,12
2025,LEA550629,16154030139.45,18204514776.04,4974528272.08,16150056474.16,9717322954.93,3307149444.39,325073372.83,528432.61,2296424.48,2630539211.2,14.59,7838.83,666.91,4.59,5.49,2605983645.85,19704431578.99,15
2019,LEA215306,15600797105.06,5906820963.18,2063704698.52,24145795721.54,7798882054.74,6765059033.46,368337155.42,376643.27,1921657.41,6913238724.66,75.33,9263.29,7184.27,6.84,10.45,5577693593.53,14480344945.31,7
2023,LEA392351,11731386412.95,24739389136.49,1860689138.55,13024465734.25,4247152379.46,2523594130.08,413350751.51,738828.69,1278481.72,6998277545.11,43.99,20263.93,14612.29,18.7,7.95,3246340300.07,1904071749.83,23
2016,LEA303892,3694514975.34,4448151657.8,3887147128.43,5296154383.3,5909525113.97,7001116831.77,2160031418.82,905836.59,1890220.18,3357657838.79,73.61,648.17,1361.51,1.99,9.02,269263465.92,1536185054.99,12
2017,LEA745143,6580030019.46,22509716314.89,246879934.59,22700882418.77,1455934842.15,683484081.42,136868596.67,1089837.34,1762451.21,3081314115.37,93.78,6130.11,51.01,19.99,2.2,2814133388.8,15458996418.96,19
2025,LEA345444,13343720817.01,14050487069.36,1461876991.09,15565438542.3,11482498000.8,6366292342.24,815436443.47,344997.81,439828.38,4712113805.1,83.65,19279.95,13011.02,3.46,9.28,1417677802.84,12736127196.58,25
2025,LEA630153,2843117418.29,10583415614.23,3165315510.49,16126931568.26,6997560534.2,2795804018.52,1437712896.69,475119.98,2211659.97,1243415259.59,69.43,21985.98,13746.58,8.11,14.13,2036127479.25,7342874321.77,4
2025,LEA601468,13085711433.15,4482613165.48,1051858999.72,6732347397.87,12920664595.31,4901963328.97,1449893800.8,812084.72,414203.68,6771104360.63,42.24,14471.38,4126.34,9.05,13.75,4126516751.46,10976884041.1,29
2025,LEA771699,15050731710.55,24410829953.98,196879150.08,15443390926.65,9541562388.19,4891342362.43,2529747393.62,1159090.9,1990896.27,416089583.22,50.84,14267.2,20913.86,13.45,9.65,-225872534.96,2660383915.68,34
2024,LEA101870,5281489857.21,18162658862.53,730240641.67,17472786895.14,11178605481.44,5455837870.82,1270724725.33,347649.83,1583928.6,6455038757.27,45.73,21177.07,10031.08,19.08,0.19,-89206163.52,8146620645.42,17
2021,LEA670211,2043214582.6,22137606888.43,3341478264.47,17071202732.68,6839560339.14,7932000760.0,119174337.41,326603.02,442653.81,2722588783.21,86.42,8548.4,406.46,4.31,11.02,5064036911.36,7910545864.43,26
2019,LEA311201,7662835145.26,22430134959.02,2653632517.56,13547305240.92,7725326156.36,1804887868.23,2748720917.69,404645.79,968486.27,4712286886.38,93.52,11227.75,3325.73,18.78,4.29,4787766689.95,11374957883.83,32
2023,LEA306696,4998969813.4,14387102494.62,2347436436.43,13632203364.74,1368691832.11,4490037905.07,350208519.72,784064.97,656033.32,4735902833.67,40.39,8222.73,21287.02,2.86,9.49,1098183632.91,17847409842.17,26
2016,LEA735497,10539033164.07,27678091406.84,805882205.83,4844808058.4,1161744341.67,6559930215.65,1427100541.19,932517.84,1373346.21,1798964194.39,97.9,11020.62,2120.31,18.73,14.87,3895350286.45,8077611908.99,22
2016,LEA368771,13200570278.62,2397538231.51,441243180.26,3434171337.64,13927020627.03,751848191.5,2053159783.39,275984.56,1981015.34,2713307711.99,53.44,23705.18,19737.3,12.35,9.12,4492713344.71,15500807248.9,22
2024,LEA593358,6232093149.89,10412486095.4,3684683261.82,11786032081.19,1377840714.52,1966206376.45,1436236003.23,605961.77,340964.22,5085831582.52,24.18,23611.32,20693.26,14.29,4.36,5814442682.54,2508775209.88,33
2018,LEA899284,13093646352.22,10829510941.53,2045033927.08,18472554089.46,2339341352.82,485020290.94,2082321197.76,694211.05,271817.36,5923615141.16,84.67,19650.07,15007.39,13.08,12.22,4555666724.01,10383729870.44,16
2020,LEA445927,9919807963.36,21057192643.52,2259483381.32,15902746898.46,3048915833.67,4714549657.05,1914955426.86,968358.21,1033180.86,5978482410.84,62.14,57.8,4981.47,13.49,7.75,831417848.55,12545712074.46,23
2021,LEA930771,9106319926.07,1027714379.39,592331657.4,20918230232.19,54462071.85,4828652683.13,1870658016.18,913783.2,1242862.5,5527454966.07,28.1,20037.02,15228.62,1.13,6.74,2913427015.78,13625848052.83,3
2019,LEA297270,6458387942.47,26073754040.22,2000277492.85,16280959645.52,2514864463.11,2017034566.71,1500719269.76,766664.85,2329296.03,3426167494.88,39.75,12859.07,9469.07,10.02,13.96,5115603449.98,6314115021.04,30
2017,LEA940883,8821170525.46,8866794835.45,1332466636.5,15985186040.3,3454875261.55,4345933240.88,1149050331.86,889078.25,833584.72,2278563312.66,50.95,21584.51,4557.09,5.48,8.31,650538105.67,10806118305.04,9
2021,LEA635819,14622009280.08,14422204550.01,2655512417.22,11610948314.43,126242497.42,339800089.15,1411240556.3,480427.38,378551.5,4923724399.35,15.1,20339.84,18448.94,10.59,14.0,-316866309.2,11686260961.81,23
2021,LEA721344,13641833959.67,2676687734.32,3881232273.79,20790393523.45,2247832256.42,1088065231.24,1963814736.5,959145.54,1445236.38,2874188175.96,5.65,16710.02,3176.09,8.85,7.75,1780014671.48,17226136755.23,15
2021,LEA116130,7767291670.53,7299167120.2,1608929344.41,17666381887.91,13941412294.39,1347382975.12,647286084.61,902541.9,1198346.61,6604465942.39,77.37,18776.11,379.07,10.73,2.09,3180697618.48,13341778631.93,12
2024,LEA730010,3929603976.73,591472087.01,3084844312.06,11109104668.92,4531142704.25,2984589162.43,1320197358.64,801822.57,2204308.28,4223359252.75,45.9,13877.83,10176.04,2.72,6.87,3605864408.26,18116420711.26,12
2016,LEA965878,10187735684.46,5274236571.28,3528940842.16,14413111972.19,10458562659.95,7055488509.47,2697956696.3,425887.26,766632.75,5448118326.08,21.88,961.9,7759.74,0.78,7.03,857774952.18,13115078142.74,27
2022,LEA917506,12412144736.73,22289199403.59,4552393708.45,446271190.39,10624884391.11,7389215632.25,918345063.69,1004652.88,1705553.91,5832144601.24,51.76,23511.33,21887.48,7.49,6.09,1844297286.91,2631138667.5,10
2016,LEA248578,8928864691.73,320616091.56,2246900194.31,12916400189.31,14631256429.54,1567682145.73,314212624.53,513196.68,573695.12,1395884851.99,94.86,291.78,8215.78,8.33,14.33,3465502906.42,10587564246.11,17
2021,LEA404671,18420876835.51,29081810459.5,2206320601.05,12161226633.02,11742996789.54,1412231762.25,2276067481.13,521445.1,1218254.0,3494154348.22,39.23,19688.62,7406.6,4.36,5.4,126733081.2,8443599479.95,23
