biz_small_application_date,biz_small_entity_type_code,biz_small_founder_demographic_category,biz_small_home_based_business_flag,biz_small_industry_intent_naics,biz_small_expected_first_payroll_date,biz_small_expected_hiring_count,biz_small_expected_revenue_bracket,biz_small_financing_source_code,biz_small_loan_approval_flag,biz_small_loan_amount_usd,biz_small_credit_score_band,biz_small_business_license_required_flag,biz_small_permit_complexity_score,biz_small_incubator_participation_flag,biz_small_mentor_hours_received,biz_small_online_presence_score,biz_small_ecommerce_enablement_flag,biz_small_closure_within_1yr_flag,biz_small_growth_intent_score
2018-06-01,LLC,UNKNOWN,1,949540,2019-05-15,71,250K_1M,CREDIT_CARD,1,2779466.83,NO_SCORE,1,8.278,0,80.791,43.58,0,0,17.79
2018-06-02,LLC,DISABLED_FOUNDER,1,390309,2018-11-11,11,250K_1M,ANGEL,1,2547403.47,NO_SCORE,1,2.821,1,202.042,83.53,0,0,0.02
2018-06-03,S_CORP,IMMIGRANT_OWNED,1,543022,2018-10-28,52,LT_50K,BOOTSTRAP,1,4226190.3,700_749,1,2.782,0,79.083,94.91,0,0,97.75
2018-06-04,SOLE_PROP,WOMEN_OWNED,1,174030,2018-12-24,23,50K_100K,GOV_GRANT,1,4627606.21,650_699,1,2.407,0,74.434,77.27,1,0,81.46
2018-06-05,C_CORP,VETERAN_OWNED,1,567855,2018-07-06,83,LT_50K,BOOTSTRAP,0,0.0,650_699,1,5.125,0,182.325,8.9,1,0,32.56
2018-06-06,C_CORP,WOMEN_OWNED,0,426110,2018-11-27,61,GT_5M,CREDIT_CARD,0,0.0,700_749,1,7.455,1,14.356,99.64,0,0,14.71
2018-06-07,SOLE_PROP,UNKNOWN,1,699696,2019-04-13,53,100K_250K,CROWDFUND,0,0.0,NO_SCORE,1,7.769,1,252.297,80.81,0,0,67.75
2018-06-08,SOLE_PROP,MINORITY_OWNED,0,684249,2018-11-08,71,250K_1M,CROWDFUND,1,1112492.95,650_699,1,2.91,1,12.168,76.25,1,0,85.35
2018-06-09,S_CORP,UNKNOWN,1,303010,2018-12-13,71,50K_100K,BOOTSTRAP,1,303840.57,650_699,0,2.784,0,65.459,45.03,1,0,31.62
2018-06-10,C_CORP,WOMEN_OWNED,1,333293,2018-09-10,40,100K_250K,FRIENDS_FAMILY,1,643713.55,NO_SCORE,1,6.901,0,30.81,70.08,0,0,15.58
2018-06-11,C_CORP,UNKNOWN,0,761442,2019-03-13,47,LT_50K,CROWDFUND,0,0.0,750_PLUS,1,6.094,0,211.001,85.16,0,0,11.04
2018-06-12,NONPROFIT,YOUTH_FOUNDER,1,365976,2019-05-23,5,50K_100K,GOV_GRANT,0,0.0,LT_600,1,6.667,0,4.532,16.4,1,0,89.61
2018-06-13,LLC,VETERAN_OWNED,0,686487,2018-07-17,95,1M_5M,FRIENDS_FAMILY,0,0.0,LT_600,1,0.857,0,123.523,18.78,0,0,52.49
2018-06-14,S_CORP,YOUTH_FOUNDER,0,112571,2018-10-23,46,LT_50K,CREDIT_CARD,1,136562.05,750_PLUS,1,9.741,0,250.624,65.51,0,0,89.34
2018-06-15,SOLE_PROP,RURAL_FOUNDER,0,893423,2019-02-28,3,50K_100K,BOOTSTRAP,0,0.0,NO_SCORE,1,9.025,0,31.805,13.68,1,0,74.59
2018-06-16,LLC,MINORITY_OWNED,1,560353,2018-08-27,52,250K_1M,FRIENDS_FAMILY,1,1933514.03,LT_600,0,4.86,0,141.836,83.61,0,0,33.31
2018-06-17,S_CORP,UNKNOWN,0,685767,2019-04-29,79,GT_5M,CREDIT_CARD,0,0.0,NO_SCORE,0,0.37,0,4.027,92.16,0,1,76.11
2018-06-18,SOLE_PROP,UNKNOWN,0,880840,2018-07-26,80,LT_50K,ANGEL,0,0.0,LT_600,1,8.846,0,209.378,24.97,1,0,26.22
2018-06-19,SOLE_PROP,IMMIGRANT_OWNED,0,961771,2018-08-29,91,100K_250K,GOV_GRANT,0,0.0,650_699,0,6.405,1,121.919,44.9,1,0,50.46
2018-06-20,LLC,IMMIGRANT_OWNED,1,477769,2019-03-22,82,100K_250K,ANGEL,0,0.0,650_699,1,9.529,0,147.03,4.43,1,0,55.1
2018-06-21,C_CORP,WOMEN_OWNED,0,702016,2019-04-03,87,50K_100K,CROWDFUND,0,0.0,NO_SCORE,1,5.677,0,203.951,80.54,0,0,15.85
2018-06-22,SOLE_PROP,UNKNOWN,1,768919,2018-07-13,85,100K_250K,BANK_LOAN,0,0.0,700_749,0,0.14,0,4.222,53.37,0,0,78.57
2018-06-23,LLC,IMMIGRANT_OWNED,0,802502,2018-11-19,7,50K_100K,BOOTSTRAP,0,0.0,LT_600,0,9.457,1,57.073,65.48,1,0,11.5
2018-06-24,LLC,UNKNOWN,0,716898,2018-09-13,46,50K_100K,CROWDFUND,1,2812540.73,NO_SCORE,1,4.582,0,120.504,81.59,0,0,79.45
2018-06-25,SOLE_PROP,UNKNOWN,0,572617,2019-01-14,13,50K_100K,CREDIT_CARD,0,0.0,600_649,0,1.996,0,289.485,44.15,1,0,76.58
2018-06-26,LLC,YOUTH_FOUNDER,1,754866,2018-08-22,86,50K_100K,BOOTSTRAP,1,1216537.04,LT_600,1,6.025,0,203.606,8.51,0,1,69.02
2018-06-27,LLC,YOUTH_FOUNDER,1,820674,2019-05-05,72,LT_50K,BOOTSTRAP,1,3851661.33,650_699,1,4.286,1,276.657,13.84,0,0,42.08
2018-06-28,SOLE_PROP,WOMEN_OWNED,1,466614,2019-04-10,90,100K_250K,BANK_LOAN,0,0.0,600_649,0,6.186,0,152.078,95.55,0,0,25.22
2018-06-29,PARTNERSHIP,UNKNOWN,0,244920,2019-02-04,46,LT_50K,GOV_GRANT,0,0.0,600_649,1,4.734,0,47.709,35.37,0,0,46.96
2018-06-30,NONPROFIT,MINORITY_OWNED,1,573545,2018-08-11,56,100K_250K,ANGEL,0,0.0,700_749,0,4.689,0,164.29,20.7,0,0,58.65
2018-07-01,SOLE_PROP,WOMEN_OWNED,0,985962,2019-05-31,71,1M_5M,GOV_GRANT,1,2476544.1,LT_600,1,5.396,0,299.111,55.35,1,0,64.17
2018-07-02,C_CORP,IMMIGRANT_OWNED,0,929164,2019-02-24,3,1M_5M,BANK_LOAN,0,0.0,NO_SCORE,0,6.025,0,83.342,25.81,1,0,66.69
2018-07-03,PARTNERSHIP,IMMIGRANT_OWNED,1,140808,2019-02-01,29,LT_50K,VC,1,1990331.63,600_649,0,0.998,0,81.733,6.13,0,1,69.27
2018-07-04,SOLE_PROP,MINORITY_OWNED,1,303202,2018-11-09,24,100K_250K,BOOTSTRAP,0,0.0,700_749,1,8.946,0,201.074,46.23,0,0,99.1
2018-07-05,SOLE_PROP,UNKNOWN,1,868984,2019-02-16,28,LT_50K,BOOTSTRAP,1,2106222.96,650_699,1,5.806,0,203.535,49.7,1,0,71.1
2018-07-06,PARTNERSHIP,RURAL_FOUNDER,1,634749,2019-04-24,61,100K_250K,GOV_GRANT,1,2451302.09,650_699,1,5.751,0,80.956,6.77,0,0,66.33
2018-07-07,S_CORP,DISABLED_FOUNDER,0,442273,2018-11-12,30,LT_50K,BOOTSTRAP,1,4402136.47,700_749,1,6.1,1,246.247,9.08,0,0,48.27
2018-07-08,S_CORP,DISABLED_FOUNDER,1,420639,2019-01-29,25,50K_100K,CREDIT_CARD,0,0.0,750_PLUS,0,9.46,0,81.488,19.88,1,0,62.35
2018-07-09,S_CORP,IMMIGRANT_OWNED,0,456505,2019-01-25,34,LT_50K,BANK_LOAN,0,0.0,NO_SCORE,0,6.781,0,69.439,64.45,1,0,75.97
2018-07-10,LLC,DISABLED_FOUNDER,0,524400,2019-01-05,4,250K_1M,BOOTSTRAP,1,101087.44,LT_600,0,8.518,0,148.5,0.76,0,1,4.13
2018-07-11,SOLE_PROP,MINORITY_OWNED,0,868108,2018-09-29,69,LT_50K,FRIENDS_FAMILY,1,4813134.98,600_649,1,6.433,0,143.411,5.39,1,0,34.52
2018-07-12,S_CORP,WOMEN_OWNED,1,191083,2018-12-07,65,100K_250K,BOOTSTRAP,0,0.0,NO_SCORE,1,6.334,1,287.222,37.57,1,1,99.95
2018-07-13,SOLE_PROP,MINORITY_OWNED,0,865308,2019-05-29,66,100K_250K,CREDIT_CARD,1,3377176.5,700_749,0,9.872,0,293.613,76.41,0,1,5.6
2018-07-14,LLC,UNKNOWN,0,329291,2018-11-06,63,50K_100K,CREDIT_CARD,0,0.0,LT_600,0,9.672,0,290.394,48.96,1,0,0.48
2018-07-15,LLC,RURAL_FOUNDER,1,563844,2018-11-19,63,50K_100K,BANK_LOAN,1,4167258.1,LT_600,1,9.658,0,70.525,94.58,0,0,26.0
2018-07-16,S_CORP,WOMEN_OWNED,1,846454,2019-01-10,33,50K_100K,CREDIT_CARD,0,0.0,700_749,0,1.842,0,53.466,94.09,1,0,59.36
2018-07-17,LLC,UNKNOWN,0,762229,2019-06-06,43,LT_50K,VC,0,0.0,650_699,0,6.069,0,181.387,33.35,1,0,63.32
2018-07-18,C_CORP,MINORITY_OWNED,0,867449,2018-08-15,85,50K_100K,BANK_LOAN,0,0.0,700_749,1,2.49,1,162.148,45.17,0,0,1.54
2018-07-19,C_CORP,YOUTH_FOUNDER,1,927203,2019-01-10,94,250K_1M,BANK_LOAN,1,1482484.23,NO_SCORE,1,6.544,0,218.779,94.92,0,0,64.53
2018-07-20,PARTNERSHIP,MINORITY_OWNED,0,416856,2018-10-04,27,50K_100K,BOOTSTRAP,0,0.0,NO_SCORE,1,6.247,0,270.6,16.11,1,0,64.7
2018-07-21,SOLE_PROP,DISABLED_FOUNDER,1,482322,2019-02-19,58,250K_1M,ANGEL,0,0.0,650_699,1,6.357,0,211.381,54.23,0,1,28.05
2018-07-22,PARTNERSHIP,WOMEN_OWNED,0,734089,2019-05-20,89,250K_1M,CREDIT_CARD,0,0.0,600_649,1,2.993,0,142.442,83.07,1,0,54.63
2018-07-23,C_CORP,MINORITY_OWNED,0,189961,2019-02-13,31,100K_250K,ANGEL,0,0.0,650_699,0,6.824,0,58.493,74.61,1,0,84.12
2018-07-24,C_CORP,MINORITY_OWNED,1,212054,2018-12-29,40,LT_50K,BOOTSTRAP,0,0.0,650_699,0,3.429,0,9.814,98.98,1,0,42.15
2018-07-25,LLC,IMMIGRANT_OWNED,0,711738,2019-07-22,27,100K_250K,ANGEL,1,650851.35,600_649,1,1.377,1,221.085,12.3,1,0,61.43
2018-07-26,C_CORP,WOMEN_OWNED,0,866213,2018-09-29,72,250K_1M,BANK_LOAN,1,3568167.74,700_749,1,4.262,0,40.826,66.02,0,0,90.55
2018-07-27,PARTNERSHIP,YOUTH_FOUNDER,0,334198,2019-06-21,63,1M_5M,BANK_LOAN,1,2559370.04,750_PLUS,1,7.764,1,15.197,16.07,0,0,78.98
2018-07-28,PARTNERSHIP,WOMEN_OWNED,0,294118,2018-12-17,1,250K_1M,BOOTSTRAP,1,3916567.87,650_699,1,7.074,0,136.678,89.8,1,0,23.62
2018-07-29,LLC,VETERAN_OWNED,1,768410,2018-12-12,78,50K_100K,CREDIT_CARD,1,1576809.52,LT_600,0,0.618,0,287.049,96.9,0,1,21.26
2018-07-30,S_CORP,MINORITY_OWNED,0,144868,2018-08-18,96,LT_50K,BOOTSTRAP,0,0.0,650_699,0,2.917,0,71.42,16.15,0,0,72.89
2018-07-31,SOLE_PROP,MINORITY_OWNED,0,748425,2018-11-20,62,100K_250K,CREDIT_CARD,1,4143866.12,700_749,0,1.245,0,253.711,17.27,0,0,50.01
2018-08-01,SOLE_PROP,UNKNOWN,0,517438,2018-11-04,77,50K_100K,BANK_LOAN,0,0.0,600_649,1,9.466,1,83.382,96.38,1,0,67.75
2018-08-02,SOLE_PROP,UNKNOWN,0,401308,2018-08-17,54,250K_1M,CREDIT_CARD,0,0.0,600_649,1,6.243,0,27.053,15.07,1,1,27.97
2018-08-03,S_CORP,UNKNOWN,0,631304,2019-06-28,53,250K_1M,BOOTSTRAP,1,107431.64,650_699,1,9.22,1,279.044,30.94,0,0,81.67
2018-08-04,SOLE_PROP,IMMIGRANT_OWNED,0,486803,2019-03-29,46,50K_100K,GOV_GRANT,1,4329001.38,NO_SCORE,0,4.978,0,258.445,39.77,0,1,38.4
2018-08-05,PARTNERSHIP,IMMIGRANT_OWNED,1,209754,2019-01-02,58,100K_250K,VC,0,0.0,LT_600,0,9.096,1,234.886,77.16,1,0,36.32
2018-08-06,LLC,RURAL_FOUNDER,0,748992,2019-02-27,4,100K_250K,ANGEL,0,0.0,600_649,1,1.717,0,24.477,66.53,1,0,13.63
2018-08-07,LLC,WOMEN_OWNED,1,926688,2019-05-22,82,LT_50K,CREDIT_CARD,0,0.0,600_649,0,5.813,0,110.148,31.2,1,0,63.86
2018-08-08,LLC,UNKNOWN,0,581401,2018-12-25,27,100K_250K,BANK_LOAN,0,0.0,600_649,1,7.01,0,97.299,99.79,0,0,17.39
2018-08-09,S_CORP,UNKNOWN,0,777427,2019-03-15,95,LT_50K,CREDIT_CARD,0,0.0,700_749,0,5.693,0,38.37,65.41,1,0,23.59
2018-08-10,S_CORP,IMMIGRANT_OWNED,1,533235,2019-07-16,72,250K_1M,BANK_LOAN,0,0.0,LT_600,1,6.728,1,24.071,35.62,0,0,63.12
2018-08-11,PARTNERSHIP,WOMEN_OWNED,0,496935,2019-01-20,92,1M_5M,FRIENDS_FAMILY,0,0.0,600_649,0,8.281,0,36.522,79.57,1,0,93.48
2018-08-12,S_CORP,UNKNOWN,0,496255,2019-05-15,76,250K_1M,BOOTSTRAP,1,1128786.85,LT_600,1,0.553,0,60.523,23.29,0,0,93.85
2018-08-13,LLC,YOUTH_FOUNDER,0,164442,2019-06-30,47,250K_1M,VC,1,1920170.83,LT_600,1,5.295,0,12.404,25.31,0,0,49.99
2018-08-14,LLC,WOMEN_OWNED,0,195622,2019-04-14,3,250K_1M,CREDIT_CARD,1,1156554.46,750_PLUS,1,3.72,0,150.285,4.35,1,0,51.79
2018-08-15,C_CORP,WOMEN_OWNED,0,342876,2019-08-13,56,LT_50K,CREDIT_CARD,0,0.0,NO_SCORE,0,8.334,0,143.166,9.38,1,0,22.07
2018-08-16,LLC,VETERAN_OWNED,0,946643,2019-03-04,58,LT_50K,VC,0,0.0,NO_SCORE,0,1.508,0,166.657,65.51,0,0,5.57
2018-08-17,PARTNERSHIP,WOMEN_OWNED,1,305249,2018-12-18,24,50K_100K,BOOTSTRAP,0,0.0,NO_SCORE,0,0.343,0,252.168,9.92,0,0,55.78
2018-08-18,C_CORP,UNKNOWN,0,456030,2019-07-03,9,100K_250K,BANK_LOAN,1,4324198.18,600_649,0,2.835,0,150.759,47.23,1,0,90.47
2018-08-19,C_CORP,MINORITY_OWNED,1,506604,2019-03-21,91,100K_250K,GOV_GRANT,1,2299781.65,750_PLUS,0,8.848,0,67.27,82.81,0,0,38.27
2018-08-20,S_CORP,WOMEN_OWNED,0,818137,2019-07-16,19,250K_1M,BOOTSTRAP,0,0.0,600_649,0,4.082,1,188.101,68.98,1,0,18.77
2018-08-21,LLC,MINORITY_OWNED,0,532589,2018-10-20,3,LT_50K,BOOTSTRAP,1,2587703.68,LT_600,0,0.567,0,138.722,53.28,1,0,62.68
2018-08-22,SOLE_PROP,WOMEN_OWNED,0,583865,2019-06-25,1,LT_50K,GOV_GRANT,1,1690005.92,700_749,0,3.103,0,212.283,44.32,1,0,28.3
2018-08-23,C_CORP,MINORITY_OWNED,0,796936,2018-09-15,73,1M_5M,ANGEL,0,0.0,LT_600,0,4.766,1,130.224,64.46,1,0,18.8
2018-08-24,PARTNERSHIP,UNKNOWN,1,359377,2019-03-23,68,LT_50K,FRIENDS_FAMILY,1,2203215.34,700_749,0,3.747,1,166.435,29.45,0,0,81.42
2018-08-25,LLC,VETERAN_OWNED,1,944403,2019-05-02,10,100K_250K,CROWDFUND,0,0.0,600_649,1,7.921,0,289.116,45.26,1,0,54.25
2018-08-26,LLC,MINORITY_OWNED,1,722784,2019-07-22,74,LT_50K,BOOTSTRAP,1,968527.48,650_699,1,9.474,0,94.337,34.54,0,1,76.4
2018-08-27,S_CORP,VETERAN_OWNED,1,841968,2019-04-25,58,250K_1M,CREDIT_CARD,0,0.0,LT_600,1,0.298,0,247.158,60.49,1,1,73.31
2018-08-28,S_CORP,VETERAN_OWNED,0,535759,2019-01-25,44,250K_1M,BOOTSTRAP,0,0.0,700_749,0,5.626,1,154.249,71.36,0,0,35.46
2018-08-29,LLC,IMMIGRANT_OWNED,0,753110,2018-09-19,15,LT_50K,BANK_LOAN,1,4799748.06,750_PLUS,0,3.1,1,56.21,97.34,0,0,85.84
2018-08-30,LLC,RURAL_FOUNDER,1,255051,2018-12-05,8,GT_5M,GOV_GRANT,1,1561946.32,750_PLUS,1,5.585,0,150.691,2.98,1,1,65.14
2018-08-31,S_CORP,UNKNOWN,1,253290,2019-03-23,89,50K_100K,CREDIT_CARD,1,588165.4,600_649,1,8.619,1,190.522,24.25,0,0,96.19
2018-09-01,C_CORP,WOMEN_OWNED,0,297617,2019-03-16,36,LT_50K,CREDIT_CARD,0,0.0,650_699,0,6.477,0,163.083,6.68,1,1,24.8
2018-09-02,LLC,MINORITY_OWNED,1,506922,2019-05-15,93,100K_250K,GOV_GRANT,0,0.0,LT_600,1,6.251,0,55.474,86.8,1,1,45.38
2018-09-03,LLC,WOMEN_OWNED,1,432950,2018-11-28,58,250K_1M,GOV_GRANT,1,1959637.65,600_649,0,1.355,0,267.325,69.78,1,0,26.4
2018-09-04,LLC,RURAL_FOUNDER,0,195623,2018-10-10,65,100K_250K,FRIENDS_FAMILY,1,946730.99,650_699,1,1.715,0,84.436,5.8,0,1,41.83
2018-09-05,C_CORP,DISABLED_FOUNDER,0,902762,2018-12-19,29,100K_250K,BOOTSTRAP,0,0.0,700_749,0,2.37,0,143.517,84.4,0,0,93.2
2018-09-06,S_CORP,WOMEN_OWNED,1,824211,2019-03-14,13,LT_50K,BOOTSTRAP,1,1640942.48,700_749,0,5.343,0,75.668,95.68,0,0,33.65
2018-09-07,LLC,UNKNOWN,0,939169,2019-04-16,57,LT_50K,CROWDFUND,0,0.0,700_749,1,6.714,0,128.709,37.72,1,0,16.32
2018-09-08,SOLE_PROP,UNKNOWN,0,167853,2019-01-05,45,100K_250K,BOOTSTRAP,1,4189874.86,LT_600,1,4.39,1,230.36,75.56,0,1,98.38
2018-09-09,LLC,WOMEN_OWNED,1,273318,2019-05-14,77,LT_50K,BOOTSTRAP,1,2727487.84,750_PLUS,0,3.752,0,280.971,36.47,0,1,38.09
2018-09-10,LLC,YOUTH_FOUNDER,1,431482,2019-06-19,5,100K_250K,FRIENDS_FAMILY,0,0.0,LT_600,1,8.417,1,266.222,37.49,1,0,18.17
2018-09-11,LLC,YOUTH_FOUNDER,0,439055,2019-04-24,24,100K_250K,CROWDFUND,0,0.0,600_649,0,2.795,1,119.613,25.65,1,0,27.51
2018-09-12,LLC,UNKNOWN,0,195236,2019-03-09,30,250K_1M,CREDIT_CARD,0,0.0,700_749,1,2.934,0,95.024,26.49,1,0,41.04
2018-09-13,S_CORP,UNKNOWN,1,163388,2019-06-07,54,50K_100K,GOV_GRANT,1,4647206.75,650_699,1,2.489,0,81.465,60.78,1,1,10.12
2018-09-14,LLC,WOMEN_OWNED,1,249953,2019-08-10,12,50K_100K,FRIENDS_FAMILY,0,0.0,LT_600,0,2.486,1,174.876,60.28,0,0,49.93
2018-09-15,C_CORP,UNKNOWN,1,606925,2019-06-30,76,LT_50K,ANGEL,0,0.0,700_749,1,8.89,0,279.807,42.21,0,0,80.28
2018-09-16,S_CORP,UNKNOWN,0,388988,2019-03-25,79,100K_250K,BANK_LOAN,1,4554492.39,600_649,0,3.939,0,9.038,42.73,1,0,16.16
2018-09-17,PARTNERSHIP,UNKNOWN,0,493269,2019-07-15,17,250K_1M,CREDIT_CARD,1,890672.29,650_699,1,8.069,0,14.539,64.64,1,0,58.57
2018-09-18,LLC,YOUTH_FOUNDER,1,170463,2019-07-11,19,100K_250K,CROWDFUND,1,3092256.28,700_749,1,0.494,0,175.09,5.13,0,0,35.09
2018-09-19,SOLE_PROP,WOMEN_OWNED,0,355564,2019-01-26,64,250K_1M,ANGEL,0,0.0,600_649,1,9.342,0,145.861,90.39,1,1,41.83
2018-09-20,SOLE_PROP,UNKNOWN,0,458250,2019-02-03,36,LT_50K,ANGEL,0,0.0,600_649,0,1.982,0,48.612,98.48,1,1,73.07
2018-09-21,LLC,UNKNOWN,0,704805,2019-07-09,51,250K_1M,VC,0,0.0,LT_600,1,6.196,0,283.523,51.58,1,1,66.87
2018-09-22,C_CORP,IMMIGRANT_OWNED,1,138813,2019-06-10,84,50K_100K,BANK_LOAN,0,0.0,LT_600,1,4.846,0,208.404,76.14,0,0,81.18
2018-09-23,S_CORP,MINORITY_OWNED,1,999410,2019-08-14,64,250K_1M,GOV_GRANT,0,0.0,650_699,0,9.604,0,207.815,19.85,0,0,8.71
2018-09-24,S_CORP,IMMIGRANT_OWNED,0,623104,2019-02-02,26,100K_250K,ANGEL,0,0.0,600_649,1,1.895,0,30.016,12.26,0,0,74.76
2018-09-25,SOLE_PROP,UNKNOWN,1,952103,2019-08-16,32,250K_1M,BANK_LOAN,1,2037454.92,NO_SCORE,1,9.625,0,67.997,48.24,0,0,38.97
2018-09-26,C_CORP,WOMEN_OWNED,1,595784,2019-04-08,94,GT_5M,FRIENDS_FAMILY,1,2354012.76,600_649,0,7.714,0,42.548,57.25,1,0,55.73
2018-09-27,SOLE_PROP,MINORITY_OWNED,0,265944,2019-09-19,86,100K_250K,CREDIT_CARD,0,0.0,600_649,1,1.529,0,220.719,79.86,0,0,30.52
2018-09-28,PARTNERSHIP,UNKNOWN,1,969580,2019-04-07,37,250K_1M,VC,0,0.0,700_749,0,9.947,1,287.4,46.36,0,1,31.42
2018-09-29,SOLE_PROP,RURAL_FOUNDER,0,719438,2019-05-08,82,100K_250K,ANGEL,1,1094339.72,600_649,1,6.926,0,34.781,41.71,0,0,35.46
2018-09-30,SOLE_PROP,WOMEN_OWNED,1,512799,2019-03-18,68,250K_1M,VC,1,4795547.03,LT_600,0,5.092,0,136.382,73.64,1,0,3.47
2018-10-01,S_CORP,MINORITY_OWNED,0,647090,2019-03-30,92,250K_1M,BOOTSTRAP,0,0.0,LT_600,0,3.753,0,51.963,49.06,1,0,72.84
2018-10-02,SOLE_PROP,UNKNOWN,0,562506,2018-12-30,34,50K_100K,VC,0,0.0,600_649,0,6.246,1,97.034,62.99,0,0,66.62
2018-10-03,S_CORP,MINORITY_OWNED,0,402173,2019-01-19,40,50K_100K,BANK_LOAN,0,0.0,700_749,0,9.237,0,102.805,79.55,0,0,15.02
2018-10-04,SOLE_PROP,DISABLED_FOUNDER,1,742981,2018-12-13,11,LT_50K,BOOTSTRAP,0,0.0,NO_SCORE,1,9.151,0,182.816,49.69,1,0,73.36
2018-10-05,SOLE_PROP,RURAL_FOUNDER,1,640044,2019-09-08,56,50K_100K,FRIENDS_FAMILY,0,0.0,750_PLUS,0,9.463,0,74.837,75.12,1,0,52.54
2018-10-06,SOLE_PROP,MINORITY_OWNED,0,672511,2019-05-09,34,100K_250K,ANGEL,0,0.0,750_PLUS,0,1.414,0,292.988,94.21,1,0,1.58
2018-10-07,SOLE_PROP,WOMEN_OWNED,0,339729,2018-11-08,48,250K_1M,GOV_GRANT,1,1908616.33,750_PLUS,1,2.832,0,197.809,28.13,0,0,58.18
2018-10-08,C_CORP,UNKNOWN,1,358773,2019-04-28,83,250K_1M,CROWDFUND,0,0.0,LT_600,0,5.335,0,0.48,97.66,0,0,11.36
2018-10-09,S_CORP,MINORITY_OWNED,0,612696,2019-04-15,51,100K_250K,CREDIT_CARD,0,0.0,LT_600,1,6.374,1,170.201,88.13,0,0,30.15
2018-10-10,S_CORP,YOUTH_FOUNDER,0,762664,2019-02-17,95,GT_5M,ANGEL,0,0.0,650_699,1,5.747,1,129.982,32.05,0,0,35.56
2018-10-11,LLC,UNKNOWN,1,411954,2018-11-04,52,250K_1M,CREDIT_CARD,1,3841529.24,700_749,1,6.728,0,158.053,9.59,0,1,93.75
2018-10-12,PARTNERSHIP,WOMEN_OWNED,0,450958,2019-05-27,25,100K_250K,BOOTSTRAP,1,3757618.1,750_PLUS,1,0.664,0,252.154,57.97,0,0,83.52
2018-10-13,SOLE_PROP,WOMEN_OWNED,0,208349,2019-04-02,94,100K_250K,CREDIT_CARD,1,1546750.25,LT_600,1,0.597,0,43.245,57.14,0,0,20.6
2018-10-14,SOLE_PROP,IMMIGRANT_OWNED,1,257295,2018-11-21,22,50K_100K,BANK_LOAN,1,4253054.17,650_699,0,6.423,0,278.976,68.02,0,0,94.86
2018-10-15,SOLE_PROP,DISABLED_FOUNDER,1,376962,2018-11-01,45,100K_250K,BANK_LOAN,0,0.0,LT_600,1,2.252,1,227.767,93.02,1,0,33.4
2018-10-16,SOLE_PROP,YOUTH_FOUNDER,1,890337,2019-08-06,93,100K_250K,VC,1,4969706.17,700_749,1,4.608,0,95.078,55.79,0,0,65.28
2018-10-17,LLC,YOUTH_FOUNDER,0,536178,2019-04-20,76,250K_1M,CREDIT_CARD,1,1609775.18,650_699,1,3.49,0,47.619,87.78,0,1,86.79
2018-10-18,SOLE_PROP,RURAL_FOUNDER,1,709942,2019-03-02,14,250K_1M,VC,0,0.0,600_649,0,7.286,1,149.42,91.74,0,0,84.45
2018-10-19,SOLE_PROP,UNKNOWN,0,336976,2019-09-09,53,1M_5M,CREDIT_CARD,0,0.0,600_649,0,5.6,0,227.191,85.8,1,0,17.19
2018-10-20,LLC,DISABLED_FOUNDER,0,652457,2019-09-23,50,1M_5M,BOOTSTRAP,1,1340277.36,750_PLUS,0,4.826,0,252.402,14.78,0,0,80.12
2018-10-21,C_CORP,MINORITY_OWNED,0,714660,2019-01-04,50,50K_100K,FRIENDS_FAMILY,1,861639.17,650_699,1,2.516,0,176.873,56.45,0,0,62.09
2018-10-22,LLC,UNKNOWN,0,503028,2019-09-29,45,100K_250K,BOOTSTRAP,1,2331903.96,LT_600,0,5.046,0,11.454,9.55,1,0,2.8
2018-10-23,LLC,WOMEN_OWNED,0,491637,2019-03-31,32,100K_250K,CREDIT_CARD,1,1245083.29,700_749,1,0.652,0,295.305,15.21,0,0,44.5
2018-10-24,LLC,RURAL_FOUNDER,0,284947,2019-06-05,46,1M_5M,CREDIT_CARD,0,0.0,750_PLUS,0,2.807,0,108.006,16.61,1,0,51.5
2018-10-25,S_CORP,RURAL_FOUNDER,0,745529,2019-05-17,43,50K_100K,BANK_LOAN,0,0.0,700_749,0,9.267,1,84.157,7.92,1,0,8.01
2018-10-26,SOLE_PROP,WOMEN_OWNED,0,572462,2019-07-19,19,LT_50K,BANK_LOAN,0,0.0,700_749,1,9.74,0,8.048,35.04,0,0,27.43
2018-10-27,LLC,VETERAN_OWNED,0,743749,2019-07-29,51,100K_250K,BANK_LOAN,0,0.0,650_699,1,1.224,0,67.439,15.83,1,0,49.18
2018-10-28,SOLE_PROP,WOMEN_OWNED,0,521094,2019-03-21,51,250K_1M,BOOTSTRAP,0,0.0,700_749,0,2.729,1,10.82,60.3,1,1,38.49
2018-10-29,S_CORP,DISABLED_FOUNDER,1,307923,2019-06-23,70,GT_5M,BANK_LOAN,0,0.0,700_749,0,8.927,0,164.771,96.83,1,1,59.72
2018-10-30,S_CORP,IMMIGRANT_OWNED,0,669831,2019-04-26,42,50K_100K,ANGEL,1,4493269.12,650_699,1,7.644,0,98.072,42.78,1,0,71.06
2018-10-31,PARTNERSHIP,MINORITY_OWNED,0,302074,2019-04-17,33,250K_1M,BANK_LOAN,1,758772.58,600_649,1,2.811,1,260.713,0.24,1,0,66.84
