health_infect_report_date,health_infect_pathogen_code,health_infect_case_definition_version,health_infect_case_count_confirmed,health_infect_case_count_probable,health_infect_test_positivity_rate_pct,health_infect_hospital_admission_count,health_infect_icu_admission_count,health_infect_death_count,health_infect_vaccination_coverage_pct,health_infect_variant_lineage,health_infect_outbreak_cluster_id,health_infect_exposure_setting_type,health_infect_contact_tracing_success_rate,health_infect_reporting_delay_days,health_infect_wastewater_signal_level,health_infect_syndromic_indicator_level,health_infect_antimicrobial_resistance_flag,health_infect_public_health_action_level,health_infect_data_refresh_timestamp
2019-05-26,SALMONELLA,v2,98,38,27.5,21,2,1,60.28,LINEAGE_C,CL0000146,CONGREGATE,66.05,16,0.5969,0.8219,0,NONE,2025-01-01T00:02:25
2019-05-27,RSV,v4,106,32,27.85,15,9,0,67.08,LINEAGE_D,CL0000147,CONGREGATE,78.26,11,0.559,0.6796,0,NONE,2025-01-01T00:02:26
2019-05-28,WNV,v1,128,41,23.5,22,4,4,14.76,LINEAGE_D,CL0000148,TRAVEL,77.43,19,0.1111,0.4792,0,NONE,2025-01-01T00:02:27
2019-05-29,SALMONELLA,v3,136,33,23.77,12,2,2,92.26,LINEAGE_A,CL0000149,TRAVEL,28.03,21,0.9932,0.9574,0,EMERGENCY,2025-01-01T00:02:28
2019-05-30,TB,v1,118,41,33.35,14,3,1,47.33,LINEAGE_D,CL0000150,UNKNOWN,65.87,16,0.0663,0.6887,0,ALERT,2025-01-01T00:02:29
2019-05-31,SARS2,v1,117,30,17.81,21,5,4,54.83,LINEAGE_A,CL0000151,WORKPLACE,97.33,0,0.3339,0.7987,0,ALERT,2025-01-01T00:02:30
2019-06-01,RSV,v4,109,38,27.1,12,4,1,20.47,LINEAGE_A,CL0000152,UNKNOWN,10.26,19,0.8387,0.7811,0,MONITOR,2025-01-01T00:02:31
2019-06-02,INFLU_A,v2,127,34,15.38,24,6,0,89.81,LINEAGE_A,CL0000153,HEALTHCARE,61.28,1,0.6968,0.4608,0,MONITOR,2025-01-01T00:02:32
2019-06-03,WNV,v2,113,37,16.52,16,1,1,21.69,LINEAGE_C,CL0000154,HOUSEHOLD,62.45,3,0.9175,0.5269,0,MONITOR,2025-01-01T00:02:33
2019-06-04,TB,v3,121,35,31.77,16,0,4,62.37,NONE,CL0000155,TRAVEL,68.85,21,0.2568,0.8919,1,NONE,2025-01-01T00:02:34
2019-06-05,MRSA,v1,105,41,22.16,20,4,0,44.22,LINEAGE_C,CL0000156,WORKPLACE,11.42,19,0.3076,0.5615,0,MONITOR,2025-01-01T00:02:35
2019-06-06,WNV,v1,122,51,33.87,16,2,1,26.62,NONE,CL0000157,UNKNOWN,95.29,16,0.9039,0.1473,0,MONITOR,2025-01-01T00:02:36
2019-06-07,TB,v4,120,44,30.66,21,4,2,39.1,LINEAGE_C,CL0000158,HOUSEHOLD,28.21,2,0.1029,0.3433,0,NONE,2025-01-01T00:02:37
2019-06-08,MEASLES,v3,114,34,0.74,18,9,1,66.32,NONE,CL0000159,HOUSEHOLD,82.53,7,0.0507,0.3725,0,ALERT,2025-01-01T00:02:38
2019-06-09,SALMONELLA,v1,127,45,22.71,23,0,2,47.01,LINEAGE_B,CL0000160,SCHOOL,31.56,10,0.049,0.5385,0,NONE,2025-01-01T00:02:39
2019-06-10,MRSA,v3,140,25,6.79,17,7,3,89.48,LINEAGE_C,CL0000161,HOUSEHOLD,44.98,11,0.4414,0.1153,0,ALERT,2025-01-01T00:02:40
2019-06-11,SARS2,v5,131,48,26.26,18,6,1,61.32,LINEAGE_B,CL0000162,SCHOOL,58.31,2,0.0132,0.4621,1,INVESTIGATE,2025-01-01T00:02:41
2019-06-12,INFLU_B,v3,120,41,2.13,16,5,1,6.43,LINEAGE_A,CL0000163,UNKNOWN,29.66,18,0.6864,0.2984,1,INVESTIGATE,2025-01-01T00:02:42
2019-06-13,NORO,v1,129,37,3.53,21,4,2,67.42,NONE,CL0000164,CONGREGATE,12.91,15,0.9292,0.7152,0,INVESTIGATE,2025-01-01T00:02:43
2019-06-14,INFLU_A,v2,148,30,13.12,20,1,3,72.23,NONE,CL0000165,HOUSEHOLD,96.35,13,0.3586,0.3076,0,INVESTIGATE,2025-01-01T00:02:44
2019-06-15,SALMONELLA,v2,118,33,29.96,19,3,1,17.96,LINEAGE_D,CL0000166,SCHOOL,96.85,4,0.2149,0.0516,0,NONE,2025-01-01T00:02:45
2019-06-16,INFLU_B,v3,113,33,14.2,19,6,1,53.24,NONE,CL0000167,UNKNOWN,73.25,2,0.6689,0.3839,0,INVESTIGATE,2025-01-01T00:02:46
2019-06-17,INFLU_A,v5,131,30,4.93,21,2,1,94.09,LINEAGE_D,CL0000168,TRAVEL,73.16,18,0.2618,0.7502,0,MONITOR,2025-01-01T00:02:47
2019-06-18,SARS2,v5,110,26,6.39,13,8,2,52.01,LINEAGE_C,CL0000169,WORKPLACE,64.01,18,0.276,0.5657,0,NONE,2025-01-01T00:02:48
2019-06-19,MRSA,v1,109,27,22.73,25,3,3,90.01,LINEAGE_C,CL0000170,WORKPLACE,40.2,10,0.4005,0.9868,0,MONITOR,2025-01-01T00:02:49
2019-06-20,MRSA,v3,126,40,26.83,22,4,2,81.46,LINEAGE_A,CL0000171,HEALTHCARE,74.12,14,0.7774,0.4226,0,MONITOR,2025-01-01T00:02:50
2019-06-21,RSV,v4,118,39,5.73,17,3,7,75.75,LINEAGE_B,CL0000172,COMMUNITY,13.65,1,0.9787,0.6924,0,NONE,2025-01-01T00:02:51
2019-06-22,MEASLES,v1,106,29,4.9,27,3,2,72.31,NONE,CL0000173,HOUSEHOLD,19.9,13,0.6524,0.6468,0,MONITOR,2025-01-01T00:02:52
2019-06-23,TB,v4,105,36,4.24,27,5,4,33.48,LINEAGE_D,CL0000174,COMMUNITY,29.7,13,0.9111,0.1539,0,MONITOR,2025-01-01T00:02:53
2019-06-24,TB,v1,121,38,26.94,21,1,1,47.81,LINEAGE_D,CL0000175,HOUSEHOLD,30.82,10,0.4581,0.6244,0,NONE,2025-01-01T00:02:54
2019-06-25,SARS2,v1,99,33,1.76,15,2,5,77.41,LINEAGE_C,CL0000176,TRAVEL,28.79,4,0.8967,0.5527,0,MONITOR,2025-01-01T00:02:55
2019-06-26,INFLU_B,v1,130,32,13.73,13,6,2,92.65,NONE,CL0000177,CONGREGATE,43.93,11,0.5163,0.4175,0,MONITOR,2025-01-01T00:02:56
2019-06-27,NORO,v5,108,41,0.51,13,4,1,95.95,NONE,CL0000178,CONGREGATE,68.17,12,0.7144,0.3249,0,ALERT,2025-01-01T00:02:57
2019-06-28,INFLU_B,v2,130,27,30.97,6,4,0,26.24,LINEAGE_C,CL0000179,COMMUNITY,68.9,9,0.3282,0.8138,0,INVESTIGATE,2025-01-01T00:02:58
2019-06-29,INFLU_A,v3,133,44,30.04,12,4,1,70.4,LINEAGE_C,CL0000180,CONGREGATE,59.68,18,0.3645,0.5144,0,NONE,2025-01-01T00:02:59
2019-06-30,TB,v3,125,36,20.02,13,1,2,43.97,NONE,CL0000181,TRAVEL,26.88,6,0.2753,0.5114,0,MONITOR,2025-01-01T00:03:00
2019-07-01,MRSA,v2,125,41,14.18,16,3,0,37.59,LINEAGE_D,CL0000182,CONGREGATE,83.74,1,0.5538,0.3655,0,MONITOR,2025-01-01T00:03:01
2019-07-02,TB,v5,126,44,25.62,22,1,1,76.87,LINEAGE_A,CL0000183,HEALTHCARE,38.21,7,0.5873,0.9531,0,MONITOR,2025-01-01T00:03:02
2019-07-03,INFLU_A,v1,106,33,23.94,18,6,2,70.46,NONE,CL0000184,UNKNOWN,88.96,10,0.7206,0.8523,0,MONITOR,2025-01-01T00:03:03
2019-07-04,RSV,v2,125,34,25.67,21,7,1,60.94,LINEAGE_A,CL0000185,WORKPLACE,89.02,0,0.7391,0.6462,0,NONE,2025-01-01T00:03:04
2019-07-05,INFLU_A,v4,116,40,14.88,19,2,0,61.99,LINEAGE_B,CL0000186,UNKNOWN,32.29,9,0.556,0.3885,0,EMERGENCY,2025-01-01T00:03:05
2019-07-06,SARS2,v1,119,35,16.21,15,3,3,86.09,LINEAGE_B,CL0000187,SCHOOL,21.0,21,0.7812,0.0005,0,EMERGENCY,2025-01-01T00:03:06
2019-07-07,INFLU_A,v5,126,41,5.74,33,3,0,19.65,LINEAGE_A,CL0000188,TRAVEL,37.15,19,0.4558,0.815,0,INVESTIGATE,2025-01-01T00:03:07
2019-07-08,RSV,v4,104,35,11.75,18,3,3,49.86,LINEAGE_D,CL0000189,UNKNOWN,97.1,11,0.6238,0.8192,0,NONE,2025-01-01T00:03:08
2019-07-09,MEASLES,v3,100,37,15.12,19,6,1,45.09,LINEAGE_D,CL0000190,SCHOOL,91.27,3,0.1401,0.0056,0,ALERT,2025-01-01T00:03:09
2019-07-10,MEASLES,v1,105,27,20.14,19,5,1,21.38,LINEAGE_B,CL0000191,COMMUNITY,54.81,3,0.4903,0.2625,0,INVESTIGATE,2025-01-01T00:03:10
2019-07-11,RSV,v5,126,42,5.64,18,4,3,92.54,LINEAGE_D,CL0000192,SCHOOL,34.37,8,0.7732,0.7629,0,NONE,2025-01-01T00:03:11
2019-07-12,MRSA,v5,102,38,0.35,13,3,1,8.69,NONE,CL0000193,UNKNOWN,26.79,9,0.2094,0.3993,0,MONITOR,2025-01-01T00:03:12
2019-07-13,WNV,v4,106,37,16.44,16,5,2,59.8,NONE,CL0000194,HEALTHCARE,71.27,9,0.2764,0.8637,1,NONE,2025-01-01T00:03:13
2019-07-14,SALMONELLA,v1,93,37,17.03,12,1,1,70.77,NONE,CL0000195,UNKNOWN,37.9,1,0.8925,0.9498,0,INVESTIGATE,2025-01-01T00:03:14
2019-07-15,WNV,v4,115,29,27.57,16,5,2,18.77,NONE,CL0000196,SCHOOL,78.56,16,0.872,0.0461,0,NONE,2025-01-01T00:03:15
2019-07-16,SALMONELLA,v5,116,32,1.79,8,3,3,64.01,LINEAGE_C,CL0000197,HOUSEHOLD,83.05,6,0.4189,0.3674,1,INVESTIGATE,2025-01-01T00:03:16
2019-07-17,MEASLES,v1,145,37,14.06,19,6,5,50.1,LINEAGE_B,CL0000198,WORKPLACE,65.51,8,0.68,0.0574,0,NONE,2025-01-01T00:03:17
2019-07-18,INFLU_B,v4,102,51,18.23,20,4,4,54.32,LINEAGE_C,CL0000199,COMMUNITY,87.33,7,0.5273,0.9462,0,INVESTIGATE,2025-01-01T00:03:18
2019-07-19,SARS2,v5,101,29,24.96,19,8,4,93.76,LINEAGE_D,CL0000200,TRAVEL,40.9,2,0.2106,0.6531,0,NONE,2025-01-01T00:03:19
2019-07-20,NORO,v2,115,35,0.41,12,6,2,52.14,NONE,CL0000201,CONGREGATE,91.15,11,0.7066,0.4389,1,NONE,2025-01-01T00:03:20
2019-07-21,INFLU_B,v5,105,28,5.45,20,5,2,25.95,LINEAGE_A,CL0000202,TRAVEL,62.18,20,0.9177,0.4922,0,MONITOR,2025-01-01T00:03:21
2019-07-22,NORO,v4,124,29,2.41,12,4,1,62.65,NONE,CL0000203,CONGREGATE,48.52,14,0.9771,0.2311,0,MONITOR,2025-01-01T00:03:22
2019-07-23,SARS2,v4,123,29,31.4,18,3,2,32.68,NONE,CL0000204,COMMUNITY,58.69,19,0.8825,0.0243,0,MONITOR,2025-01-01T00:03:23
2019-07-24,MEASLES,v2,111,30,2.13,20,3,2,61.73,LINEAGE_C,CL0000205,COMMUNITY,75.08,1,0.4585,0.9898,0,NONE,2025-01-01T00:03:24
2019-07-25,INFLU_B,v3,121,32,30.0,14,2,2,20.85,LINEAGE_C,CL0000206,HOUSEHOLD,35.22,4,0.8875,0.2228,0,INVESTIGATE,2025-01-01T00:03:25
2019-07-26,INFLU_B,v1,129,37,12.85,22,5,2,56.89,LINEAGE_A,CL0000207,UNKNOWN,15.63,18,0.8142,0.5655,0,EMERGENCY,2025-01-01T00:03:26
2019-07-27,SALMONELLA,v1,116,31,34.88,12,4,3,84.98,LINEAGE_C,CL0000208,HEALTHCARE,41.76,18,0.752,0.5379,0,MONITOR,2025-01-01T00:03:27
2019-07-28,TB,v3,119,33,7.07,26,9,2,66.25,LINEAGE_C,CL0000209,HEALTHCARE,84.41,5,0.7313,0.2035,0,MONITOR,2025-01-01T00:03:28
2019-07-29,RSV,v4,128,29,26.55,18,3,5,11.49,LINEAGE_C,CL0000210,SCHOOL,97.98,16,0.2944,0.9697,0,ALERT,2025-01-01T00:03:29
2019-07-30,RSV,v1,124,39,27.73,24,3,3,69.9,LINEAGE_A,CL0000211,HOUSEHOLD,65.61,12,0.1407,0.9849,0,EMERGENCY,2025-01-01T00:03:30
2019-07-31,MRSA,v3,142,28,34.87,12,5,5,25.8,NONE,CL0000212,HOUSEHOLD,35.8,5,0.4249,0.4513,0,ALERT,2025-01-01T00:03:31
2019-08-01,NORO,v4,114,35,22.92,25,3,1,95.8,LINEAGE_B,CL0000213,HEALTHCARE,10.78,19,0.9539,0.4558,0,NONE,2025-01-01T00:03:32
2019-08-02,SALMONELLA,v3,112,43,3.6,24,4,3,45.13,LINEAGE_B,CL0000214,UNKNOWN,87.66,18,0.2942,0.2299,0,NONE,2025-01-01T00:03:33
2019-08-03,SALMONELLA,v4,104,53,33.87,22,4,2,73.7,LINEAGE_B,CL0000215,SCHOOL,55.81,0,0.8641,0.5455,0,NONE,2025-01-01T00:03:34
2019-08-04,SARS2,v5,118,37,5.6,17,4,1,49.26,LINEAGE_D,CL0000216,WORKPLACE,34.33,21,0.7616,0.6669,0,MONITOR,2025-01-01T00:03:35
2019-08-05,TB,v5,122,34,13.35,16,2,3,60.26,LINEAGE_C,CL0000217,HEALTHCARE,24.88,10,0.6524,0.4692,0,MONITOR,2025-01-01T00:03:36
2019-08-06,MEASLES,v3,129,36,32.55,20,0,3,82.62,LINEAGE_C,CL0000218,HEALTHCARE,14.2,3,0.1774,0.1177,0,MONITOR,2025-01-01T00:03:37
2019-08-07,TB,v5,120,33,5.62,17,2,0,15.06,NONE,CL0000219,CONGREGATE,67.73,20,0.489,0.3888,0,MONITOR,2025-01-01T00:03:38
2019-08-08,MRSA,v5,126,37,8.11,15,4,2,39.57,NONE,CL0000220,TRAVEL,48.61,0,0.9802,0.7999,0,INVESTIGATE,2025-01-01T00:03:39
2019-08-09,SALMONELLA,v4,127,44,2.47,24,7,0,10.1,NONE,CL0000221,HEALTHCARE,18.46,6,0.1482,0.3315,0,INVESTIGATE,2025-01-01T00:03:40
2019-08-10,SARS2,v5,107,22,32.99,12,1,1,1.93,LINEAGE_C,CL0000222,COMMUNITY,20.75,4,0.1107,0.844,0,MONITOR,2025-01-01T00:03:41
2019-08-11,SALMONELLA,v5,115,38,22.18,16,7,0,64.79,LINEAGE_C,CL0000223,HOUSEHOLD,25.56,6,0.371,0.0198,0,MONITOR,2025-01-01T00:03:42
2019-08-12,NORO,v2,123,48,13.1,17,8,2,21.75,LINEAGE_A,CL0000224,WORKPLACE,35.25,5,0.0467,0.8176,0,MONITOR,2025-01-01T00:03:43
2019-08-13,RSV,v2,131,33,17.71,14,3,6,47.74,LINEAGE_C,CL0000225,TRAVEL,57.16,3,0.4064,0.8847,0,NONE,2025-01-01T00:03:44
2019-08-14,RSV,v3,104,31,6.33,15,9,3,56.29,NONE,CL0000226,UNKNOWN,39.75,15,0.912,0.2192,0,NONE,2025-01-01T00:03:45
2019-08-15,INFLU_A,v5,112,34,10.22,16,4,4,1.79,LINEAGE_C,CL0000227,WORKPLACE,57.06,3,0.2905,0.7797,0,MONITOR,2025-01-01T00:03:46
2019-08-16,MRSA,v4,147,16,11.9,16,2,0,93.17,NONE,CL0000228,UNKNOWN,76.36,21,0.4649,0.8644,0,ALERT,2025-01-01T00:03:47
2019-08-17,SALMONELLA,v5,124,34,2.04,25,3,0,45.69,NONE,CL0000229,HEALTHCARE,28.48,10,0.4412,0.5978,0,NONE,2025-01-01T00:03:48
2019-08-18,RSV,v1,149,40,15.21,14,9,1,22.03,LINEAGE_A,CL0000230,WORKPLACE,79.05,1,0.7827,0.374,0,MONITOR,2025-01-01T00:03:49
2019-08-19,INFLU_B,v3,102,44,9.93,12,5,4,76.18,NONE,CL0000231,SCHOOL,28.97,3,0.8698,0.1079,0,NONE,2025-01-01T00:03:50
2019-08-20,NORO,v4,117,37,3.13,26,6,0,42.11,NONE,CL0000232,HOUSEHOLD,30.11,3,0.9006,0.9403,0,MONITOR,2025-01-01T00:03:51
2019-08-21,NORO,v1,119,29,8.29,18,4,0,34.94,NONE,CL0000233,COMMUNITY,60.88,16,0.5025,0.2694,0,MONITOR,2025-01-01T00:03:52
2019-08-22,MRSA,v3,112,43,29.81,18,6,3,87.79,LINEAGE_C,CL0000234,COMMUNITY,51.3,14,0.3676,0.5464,0,ALERT,2025-01-01T00:03:53
2019-08-23,MEASLES,v2,131,26,21.0,18,5,1,11.45,NONE,CL0000235,UNKNOWN,83.02,2,0.3896,0.1177,0,INVESTIGATE,2025-01-01T00:03:54
2019-08-24,RSV,v3,116,32,27.89,15,4,2,8.96,LINEAGE_B,CL0000236,UNKNOWN,73.96,3,0.5161,0.3222,0,INVESTIGATE,2025-01-01T00:03:55
2019-08-25,NORO,v2,120,29,10.93,16,8,2,19.84,NONE,CL0000237,UNKNOWN,46.32,19,0.8997,0.8341,0,NONE,2025-01-01T00:03:56
2019-08-26,MRSA,v2,101,39,23.4,11,3,0,32.04,LINEAGE_C,CL0000238,UNKNOWN,90.39,4,0.2119,0.2363,0,INVESTIGATE,2025-01-01T00:03:57
2019-08-27,SARS2,v2,117,26,3.55,15,4,4,74.94,NONE,CL0000239,UNKNOWN,86.74,9,0.8373,0.3911,0,MONITOR,2025-01-01T00:03:58
2019-08-28,MRSA,v5,101,34,15.75,20,4,1,44.32,LINEAGE_A,CL0000240,HEALTHCARE,84.95,1,0.7364,0.6069,0,INVESTIGATE,2025-01-01T00:03:59
2019-08-29,INFLU_B,v1,103,32,14.73,21,6,1,90.28,LINEAGE_C,CL0000241,SCHOOL,58.76,10,0.6832,0.5979,0,NONE,2025-01-01T00:04:00
2019-08-30,SARS2,v2,119,37,19.66,13,1,1,91.73,NONE,CL0000242,HOUSEHOLD,67.52,8,0.6549,0.349,0,INVESTIGATE,2025-01-01T00:04:01
2019-08-31,TB,v4,130,32,12.43,18,4,2,50.05,LINEAGE_D,CL0000243,HEALTHCARE,36.42,1,0.9532,0.8499,0,MONITOR,2025-01-01T00:04:02
2019-09-01,RSV,v5,115,33,16.47,23,5,1,74.72,NONE,CL0000244,WORKPLACE,26.56,9,0.8814,0.9306,0,INVESTIGATE,2025-01-01T00:04:03
2019-09-02,RSV,v5,105,25,16.27,21,7,2,73.17,LINEAGE_B,CL0000245,HOUSEHOLD,79.57,12,0.8679,0.5414,0,NONE,2025-01-01T00:04:04
2019-09-03,INFLU_A,v4,103,36,13.69,14,0,2,73.67,NONE,CL0000246,TRAVEL,90.24,10,0.2799,0.1978,0,EMERGENCY,2025-01-01T00:04:05
2019-09-04,INFLU_B,v4,119,29,15.06,10,5,0,41.19,LINEAGE_C,CL0000247,HOUSEHOLD,24.25,11,0.1802,0.1246,0,NONE,2025-01-01T00:04:06
2019-09-05,WNV,v3,116,32,30.04,19,4,2,5.87,NONE,CL0000248,HOUSEHOLD,30.19,6,0.7998,0.9094,1,MONITOR,2025-01-01T00:04:07
2019-09-06,RSV,v5,116,38,33.16,21,4,3,23.05,LINEAGE_B,CL0000249,HOUSEHOLD,21.46,9,0.0181,0.7913,0,INVESTIGATE,2025-01-01T00:04:08
2019-09-07,WNV,v3,111,39,1.87,13,4,2,2.73,LINEAGE_C,CL0000250,TRAVEL,26.62,16,0.624,0.2078,0,INVESTIGATE,2025-01-01T00:04:09
2019-09-08,INFLU_A,v1,119,35,2.82,19,9,2,87.45,NONE,CL0000251,COMMUNITY,80.68,16,0.213,0.3595,0,MONITOR,2025-01-01T00:04:10
2019-09-09,WNV,v4,131,35,10.8,22,2,1,93.88,NONE,CL0000252,HEALTHCARE,86.03,14,0.7341,0.726,0,NONE,2025-01-01T00:04:11
2019-09-10,INFLU_B,v5,106,37,1.78,22,5,2,60.25,NONE,CL0000253,COMMUNITY,42.78,3,0.6815,0.653,0,NONE,2025-01-01T00:04:12
2019-09-11,WNV,v4,128,37,22.92,19,3,1,91.79,NONE,CL0000254,SCHOOL,64.31,6,0.9814,0.2355,1,MONITOR,2025-01-01T00:04:13
2019-09-12,MEASLES,v4,133,53,18.61,11,2,2,92.94,NONE,CL0000255,HEALTHCARE,18.97,8,0.8275,0.9002,0,NONE,2025-01-01T00:04:14
2019-09-13,TB,v2,128,36,8.13,15,7,1,23.34,LINEAGE_B,CL0000256,HEALTHCARE,13.97,17,0.5657,0.7047,0,ALERT,2025-01-01T00:04:15
2019-09-14,INFLU_B,v5,129,31,10.6,23,3,1,40.83,NONE,CL0000257,COMMUNITY,11.51,1,0.3045,0.1356,1,NONE,2025-01-01T00:04:16
2019-09-15,MEASLES,v3,129,37,14.46,18,1,3,3.45,LINEAGE_B,CL0000258,HOUSEHOLD,40.47,5,0.5923,0.7587,0,NONE,2025-01-01T00:04:17
2019-09-16,INFLU_B,v2,123,46,31.63,27,3,2,20.17,LINEAGE_A,CL0000259,SCHOOL,58.2,3,0.2541,0.0024,0,ALERT,2025-01-01T00:04:18
2019-09-17,TB,v3,123,30,2.45,14,4,5,8.02,NONE,CL0000260,HOUSEHOLD,69.6,7,0.0289,0.2731,0,MONITOR,2025-01-01T00:04:19
2019-09-18,WNV,v1,123,39,16.56,14,3,3,71.93,LINEAGE_D,CL0000261,HOUSEHOLD,67.36,18,0.0466,0.9054,0,NONE,2025-01-01T00:04:20
2019-09-19,WNV,v4,126,36,15.97,19,5,3,34.1,NONE,CL0000262,SCHOOL,50.95,7,0.5042,0.4617,0,EMERGENCY,2025-01-01T00:04:21
2019-09-20,NORO,v5,135,34,28.12,14,3,0,47.92,NONE,CL0000263,CONGREGATE,37.76,10,0.5374,0.2632,0,NONE,2025-01-01T00:04:22
2019-09-21,INFLU_B,v4,124,52,24.2,18,7,0,18.97,NONE,CL0000264,HOUSEHOLD,97.25,20,0.4046,0.0675,1,INVESTIGATE,2025-01-01T00:04:23
2019-09-22,NORO,v4,104,43,0.6,29,6,5,9.84,LINEAGE_B,CL0000265,SCHOOL,40.4,0,0.7921,0.1411,0,NONE,2025-01-01T00:04:24
2019-09-23,MEASLES,v3,123,32,17.51,21,6,4,68.41,LINEAGE_D,CL0000266,TRAVEL,27.35,17,0.9243,0.664,0,NONE,2025-01-01T00:04:25
2019-09-24,WNV,v3,135,32,1.45,15,1,3,36.06,LINEAGE_D,CL0000267,WORKPLACE,86.71,19,0.1164,0.0513,0,MONITOR,2025-01-01T00:04:26
2019-09-25,RSV,v3,126,29,18.21,18,4,2,30.66,NONE,CL0000268,UNKNOWN,84.96,14,0.7226,0.5594,1,MONITOR,2025-01-01T00:04:27
2019-09-26,WNV,v4,116,38,1.66,14,1,0,12.5,LINEAGE_A,CL0000269,COMMUNITY,16.68,20,0.7375,0.0173,0,MONITOR,2025-01-01T00:04:28
2019-09-27,WNV,v2,119,38,26.22,18,4,1,32.84,LINEAGE_A,CL0000270,HEALTHCARE,72.73,17,0.3279,0.5233,0,MONITOR,2025-01-01T00:04:29
2019-09-28,SARS2,v4,107,31,1.79,14,2,2,0.44,LINEAGE_A,CL0000271,COMMUNITY,12.11,12,0.1774,0.011,1,NONE,2025-01-01T00:04:30
2019-09-29,RSV,v1,119,31,23.93,14,4,1,86.89,NONE,CL0000272,UNKNOWN,92.03,1,0.0939,0.2567,0,ALERT,2025-01-01T00:04:31
2019-09-30,SALMONELLA,v1,140,37,12.78,20,4,0,9.4,NONE,CL0000273,TRAVEL,12.59,21,0.1173,0.9794,0,MONITOR,2025-01-01T00:04:32
2019-10-01,TB,v4,119,36,24.34,14,3,2,63.36,LINEAGE_C,CL0000274,COMMUNITY,84.33,13,0.0366,0.8147,0,NONE,2025-01-01T00:04:33
2019-10-02,WNV,v5,109,38,32.36,21,2,2,42.93,LINEAGE_C,CL0000275,COMMUNITY,23.52,12,0.5144,0.6831,0,NONE,2025-01-01T00:04:34
2019-10-03,RSV,v5,135,46,14.05,18,3,1,0.26,NONE,CL0000276,UNKNOWN,24.35,12,0.9344,0.7647,0,INVESTIGATE,2025-01-01T00:04:35
2019-10-04,INFLU_A,v2,107,41,20.68,16,1,3,87.28,LINEAGE_A,CL0000277,HEALTHCARE,10.34,19,0.8401,0.8103,0,ALERT,2025-01-01T00:04:36
2019-10-05,WNV,v2,125,28,2.66,17,3,4,79.15,LINEAGE_C,CL0000278,SCHOOL,22.28,5,0.699,0.1867,0,NONE,2025-01-01T00:04:37
2019-10-06,MRSA,v5,113,37,15.11,18,3,1,44.49,LINEAGE_C,CL0000279,COMMUNITY,86.65,5,0.1282,0.9578,0,MONITOR,2025-01-01T00:04:38
2019-10-07,TB,v2,126,33,23.23,22,6,4,21.47,LINEAGE_C,CL0000280,UNKNOWN,38.86,13,0.8394,0.7152,0,INVESTIGATE,2025-01-01T00:04:39
2019-10-08,TB,v5,126,37,3.91,20,2,0,11.12,LINEAGE_B,CL0000281,HEALTHCARE,58.85,15,0.5254,0.8387,0,ALERT,2025-01-01T00:04:40
2019-10-09,SALMONELLA,v2,122,43,12.36,20,4,5,64.42,NONE,CL0000282,TRAVEL,71.43,1,0.1943,0.2468,0,ALERT,2025-01-01T00:04:41
2019-10-10,INFLU_B,v4,117,48,1.35,16,3,1,93.08,NONE,CL0000283,WORKPLACE,64.87,1,0.3253,0.1125,0,ALERT,2025-01-01T00:04:42
2019-10-11,TB,v5,128,31,8.63,23,0,4,28.45,LINEAGE_A,CL0000284,CONGREGATE,85.82,19,0.8541,0.171,0,INVESTIGATE,2025-01-01T00:04:43
2019-10-12,SALMONELLA,v4,114,29,0.38,17,3,3,46.11,LINEAGE_B,CL0000285,HEALTHCARE,61.33,18,0.7698,0.1489,0,NONE,2025-01-01T00:04:44
2019-10-13,RSV,v4,113,26,17.02,10,2,0,13.35,NONE,CL0000286,CONGREGATE,88.97,18,0.2539,0.9195,0,MONITOR,2025-01-01T00:04:45
2019-10-14,TB,v1,114,38,19.45,12,5,2,38.31,LINEAGE_C,CL0000287,HEALTHCARE,94.91,16,0.5158,0.4836,0,INVESTIGATE,2025-01-01T00:04:46
2019-10-15,INFLU_A,v4,117,38,25.88,29,6,1,63.69,LINEAGE_A,CL0000288,HEALTHCARE,83.3,20,0.0352,0.0514,0,NONE,2025-01-01T00:04:47
2019-10-16,SALMONELLA,v5,103,35,26.26,24,5,3,28.81,LINEAGE_C,CL0000289,SCHOOL,88.6,19,0.4852,0.7009,0,INVESTIGATE,2025-01-01T00:04:48
2019-10-17,WNV,v1,128,44,9.68,19,2,5,58.92,NONE,CL0000290,COMMUNITY,95.22,8,0.6364,0.5611,0,INVESTIGATE,2025-01-01T00:04:49
2019-10-18,SARS2,v1,147,33,6.65,18,3,6,64.67,NONE,CL0000291,SCHOOL,10.17,21,0.1019,0.8369,0,INVESTIGATE,2025-01-01T00:04:50
2019-10-19,MEASLES,v4,137,35,17.08,17,1,1,76.56,LINEAGE_C,CL0000292,WORKPLACE,73.16,4,0.6478,0.217,0,MONITOR,2025-01-01T00:04:51
2019-10-20,MRSA,v5,134,27,26.26,19,6,3,16.03,LINEAGE_A,CL0000293,TRAVEL,67.85,11,0.5894,0.3224,0,INVESTIGATE,2025-01-01T00:04:52
2019-10-21,INFLU_B,v4,111,29,19.92,26,2,2,94.16,NONE,CL0000294,HOUSEHOLD,25.57,19,0.3739,0.8326,0,INVESTIGATE,2025-01-01T00:04:53
