agri_foodprices_reference_month,agri_foodprices_country_iso2,agri_foodprices_region_nuts_code,agri_foodprices_coicop_food_code,agri_foodprices_food_price_index,agri_foodprices_farmgate_price_index,agri_foodprices_wholesale_price_index,agri_foodprices_retail_price_index,agri_foodprices_price_spread_index,agri_foodprices_energy_cost_index,agri_foodprices_freight_cost_index,agri_foodprices_packaging_cost_index,agri_foodprices_stock_to_use_ratio,agri_foodprices_import_dependency_pct,agri_foodprices_food_waste_kg_per_capita,agri_foodprices_supply_chain_disruption_flag,agri_foodprices_food_insecurity_rate_pct,agri_foodprices_eurostat_table_code,agri_foodprices_methodology_version,agri_foodprices_data_extract_date
2020-11,RO,NL8,CP011,144.296,116.577,147.339,153.63,25.678,170.636,159.182,147.973,0.4682,20.35,150.74,0,18.25,food_prc_idx,FOODPR_2024C,2025-10-24
2020-12,BG,LV21,CP0115,144.048,120.72,148.581,166.957,32.098,168.698,162.379,149.897,0.1285,20.46,35.59,0,11.18,prc_hicp_manr,FOODPR_2023B,2025-05-22
2021-01,FR,HR55,CP011,145.957,126.872,143.738,147.266,13.973,171.381,161.013,150.637,0.2247,67.31,145.21,0,8.83,apro_fish_a,FOODPR_2022A,2024-10-22
2021-02,LT,PL129,CP0115,144.106,136.819,159.259,164.675,19.33,172.293,162.122,151.145,0.1851,6.12,154.52,0,18.28,prc_hicp_midx,FOODPR_2025D,2025-03-31
2021-03,SK,DE8,CP011,146.201,126.329,149.547,164.006,25.771,173.555,162.653,150.474,0.3438,54.73,143.93,0,14.22,apri_pi10_out,FOODPR_2024C,2024-10-23
2021-04,HR,EE76,CP0115,145.466,130.744,162.169,169.77,26.828,172.418,161.465,152.228,0.1413,71.2,92.83,0,14.45,food_prc_idx,FOODPR_2023B,2024-08-30
2021-05,DE,IT331,CP011,146.319,129.036,161.082,148.324,13.182,172.216,165.304,150.953,0.3878,13.71,94.11,0,8.74,prc_hicp_manr,FOODPR_2022A,2025-10-01
2021-06,LU,CZ8,CP0115,147.297,128.473,141.371,144.751,11.051,174.364,164.82,151.889,0.278,28.2,133.64,1,10.75,apro_fish_a,FOODPR_2025D,2024-01-09
2021-07,SI,SI2,CP011,147.501,115.935,145.904,166.718,34.429,176.329,165.103,153.236,0.1395,24.65,120.74,0,8.36,prc_hicp_midx,FOODPR_2024C,2024-06-07
2021-08,CY,EE6,CP0115,147.17,147.021,138.31,166.022,12.911,174.189,164.265,154.179,0.299,25.35,115.97,1,5.45,apri_pi10_out,FOODPR_2023B,2026-01-05
2021-09,GR,IE77,CP011,148.758,116.157,140.554,160.572,29.857,174.556,166.205,152.817,0.2542,29.19,44.93,1,15.4,food_prc_idx,FOODPR_2022A,2025-02-11
2021-10,MT,ES1,CP0115,147.981,118.995,148.79,154.427,23.944,175.756,167.507,154.07,0.1837,38.27,156.32,0,3.3,prc_hicp_manr,FOODPR_2025D,2025-03-04
2021-11,ES,SE9,CP011,149.199,117.921,164.014,160.176,28.321,178.613,166.623,153.856,0.4551,33.2,157.43,1,17.18,apro_fish_a,FOODPR_2024C,2024-03-05
2021-12,CZ,PT777,CP0115,149.87,141.752,161.611,171.015,19.526,179.089,166.876,155.384,0.3305,48.82,84.53,0,16.67,prc_hicp_midx,FOODPR_2023B,2024-05-09
2022-01,HU,PL97,CP011,150.182,131.993,167.145,147.969,10.638,180.303,167.103,156.406,0.3943,21.91,72.47,0,6.68,apri_pi10_out,FOODPR_2022A,2025-10-24
2022-02,NL,PT769,CP0115,149.566,143.545,164.708,174.897,20.962,179.389,170.623,155.577,0.2632,14.83,96.81,0,14.52,food_prc_idx,FOODPR_2025D,2024-07-09
2022-03,SE,NL21,CP011,150.315,138.293,162.601,158.053,13.146,180.115,168.566,157.733,0.3079,57.03,79.32,0,11.66,prc_hicp_manr,FOODPR_2024C,2024-12-22
2022-04,DK,ES249,CP0115,151.539,120.606,161.291,154.054,22.072,180.984,171.185,157.069,0.3244,51.92,152.33,0,3.22,apro_fish_a,FOODPR_2023B,2024-07-05
2022-05,IE,SK3,CP011,152.274,122.103,147.833,156.828,22.804,183.861,169.962,157.692,0.3006,76.18,40.24,0,4.12,prc_hicp_midx,FOODPR_2022A,2025-05-13
2022-06,PL,DK253,CP0115,151.603,149.583,166.481,160.668,7.312,184.276,173.197,157.771,0.3646,27.09,145.58,0,17.36,apri_pi10_out,FOODPR_2025D,2025-08-25
2022-07,AT,SK912,CP011,152.33,122.702,166.935,166.756,28.92,185.254,170.916,158.005,0.1759,74.26,127.85,0,12.49,food_prc_idx,FOODPR_2024C,2025-11-25
2022-08,EE,AT589,CP0115,153.069,140.261,142.725,165.756,16.656,183.597,172.241,158.911,0.4179,36.9,105.98,0,7.84,prc_hicp_manr,FOODPR_2023B,2025-08-12
2022-09,IT,MT134,CP011,154.173,128.322,154.535,166.997,25.085,185.377,173.462,160.851,0.1882,73.9,163.21,0,3.53,apro_fish_a,FOODPR_2022A,2025-01-13
2022-10,PT,SI47,CP0115,154.11,138.142,168.715,177.968,25.843,183.581,173.311,160.026,0.4742,54.37,116.88,1,12.74,prc_hicp_midx,FOODPR_2025D,2025-03-13
2022-11,BE,RO20,CP011,155.464,122.93,145.815,160.421,24.116,186.465,176.116,160.637,0.1686,57.41,97.04,0,15.37,apri_pi10_out,FOODPR_2024C,2024-04-06
2022-12,FI,DK439,CP0115,155.008,137.695,157.082,170.848,21.388,187.683,176.973,161.952,0.3811,58.65,51.96,0,10.44,food_prc_idx,FOODPR_2023B,2025-10-22
2023-01,LV,HU35,CP011,154.419,136.086,144.99,161.502,16.459,185.839,175.449,162.632,0.3952,64.8,161.8,0,9.64,prc_hicp_manr,FOODPR_2022A,2025-09-11
2023-02,RO,SI73,CP0115,156.218,139.47,165.087,157.323,11.428,189.342,175.644,161.349,0.1747,31.64,43.93,0,12.8,apro_fish_a,FOODPR_2025D,2024-06-16
2023-03,BG,SK208,CP011,156.17,143.123,155.622,165.451,14.297,190.896,176.418,161.99,0.1566,32.74,81.84,0,18.71,prc_hicp_midx,FOODPR_2024C,2026-01-30
2023-04,FR,LU975,CP0115,156.967,127.953,162.045,165.364,23.834,188.542,176.076,163.686,0.4109,43.04,103.26,0,9.03,apri_pi10_out,FOODPR_2023B,2024-09-01
2023-05,LT,HR377,CP011,157.017,124.674,148.318,155.948,19.918,190.442,179.084,163.79,0.3448,50.69,70.77,0,2.75,food_prc_idx,FOODPR_2022A,2025-10-24
2023-06,SK,IE652,CP0115,156.982,124.889,157.761,173.552,30.999,190.142,177.26,164.506,0.3418,36.39,104.84,0,13.42,prc_hicp_manr,FOODPR_2025D,2025-11-14
2023-07,HR,ES4,CP011,158.018,124.577,149.955,183.389,37.219,193.755,180.967,164.085,0.2354,66.67,105.5,1,17.45,apro_fish_a,FOODPR_2024C,2024-10-26
2023-08,DE,ES55,CP0115,157.64,130.86,155.561,180.74,31.642,191.883,181.489,164.508,0.3669,67.05,116.31,0,3.24,prc_hicp_midx,FOODPR_2023B,2024-11-13
2023-09,LU,LV29,CP011,160.227,159.847,176.827,185.519,16.022,192.306,181.164,166.043,0.3543,46.55,69.58,0,1.27,apri_pi10_out,FOODPR_2022A,2024-07-15
2023-10,SI,PL965,CP0115,160.404,151.768,178.389,163.644,7.404,192.491,181.148,166.232,0.3765,12.12,92.06,0,14.38,food_prc_idx,FOODPR_2025D,2025-05-12
2023-11,CY,RO7,CP011,161.016,157.918,165.488,164.883,4.326,193.725,182.377,166.089,0.3586,19.01,107.45,0,17.61,prc_hicp_manr,FOODPR_2024C,2024-11-16
2023-12,GR,BE93,CP0115,161.1,142.667,149.517,165.178,13.973,195.652,182.509,167.678,0.3367,76.06,51.71,1,18.03,apro_fish_a,FOODPR_2023B,2025-12-06
2024-01,MT,BG57,CP011,160.628,138.994,177.325,177.227,23.802,197.307,184.705,167.998,0.3356,35.06,83.6,0,1.26,prc_hicp_midx,FOODPR_2022A,2024-12-29
2024-02,ES,LV157,CP0115,160.567,145.533,164.758,158.304,7.954,196.309,182.322,167.527,0.1491,29.83,88.75,0,2.3,apri_pi10_out,FOODPR_2025D,2024-11-19
2024-03,CZ,NL61,CP011,162.42,129.005,156.593,175.432,28.585,197.496,183.735,168.758,0.2953,43.6,144.08,0,15.59,food_prc_idx,FOODPR_2024C,2026-01-27
2024-04,HU,ES6,CP0115,163.393,159.681,160.063,173.194,8.27,199.774,186.163,169.354,0.4457,57.83,48.4,0,3.01,prc_hicp_manr,FOODPR_2023B,2025-12-27
2024-05,NL,PL945,CP011,162.854,160.038,181.261,164.811,2.931,199.675,186.21,169.96,0.3296,35.01,148.88,1,12.01,apro_fish_a,FOODPR_2022A,2025-06-09
2024-06,SE,HU1,CP0115,162.943,148.742,172.386,189.287,24.883,198.949,185.448,170.484,0.2135,30.41,91.86,0,18.18,prc_hicp_midx,FOODPR_2025D,2025-03-30
2024-07,DK,DK86,CP011,163.394,154.99,166.684,187.655,19.992,199.802,185.706,172.127,0.313,15.43,153.52,0,11.66,apri_pi10_out,FOODPR_2024C,2024-09-03
2024-08,IE,LV3,CP0115,163.087,158.648,160.568,162.33,2.258,201.588,187.501,172.434,0.4216,49.66,141.9,0,4.89,food_prc_idx,FOODPR_2023B,2024-03-31
2024-09,PL,HU62,CP011,164.658,134.99,152.479,164.079,17.666,200.64,188.385,171.49,0.1734,61.18,98.12,0,8.9,prc_hicp_manr,FOODPR_2022A,2024-10-26
2024-10,AT,AT1,CP0115,165.353,158.301,178.041,193.631,21.366,203.014,189.537,173.469,0.1773,28.82,122.72,0,15.7,apro_fish_a,FOODPR_2025D,2024-09-02
2024-11,EE,AT42,CP011,166.043,157.028,160.306,171.075,8.46,202.484,189.322,171.892,0.3437,71.21,120.82,0,10.31,prc_hicp_midx,FOODPR_2024C,2025-01-07
2024-12,IT,IT6,CP0115,164.832,151.841,166.183,168.705,10.231,203.196,188.346,172.818,0.2646,22.11,157.49,0,8.44,apri_pi10_out,FOODPR_2023B,2026-01-07
2025-01,PT,SE97,CP011,166.843,142.387,163.221,194.594,31.291,205.094,189.21,174.804,0.3209,73.13,140.44,0,18.52,food_prc_idx,FOODPR_2022A,2025-12-05
2025-02,BE,BE9,CP0115,167.511,160.395,156.08,185.589,15.04,203.135,191.904,174.055,0.4115,51.31,66.03,0,12.11,prc_hicp_manr,FOODPR_2025D,2026-02-16
2025-03,FI,DK3,CP011,167.787,134.556,169.997,194.699,35.845,207.799,190.223,175.293,0.3071,71.82,84.87,0,1.23,apro_fish_a,FOODPR_2024C,2024-01-18
2025-04,LV,BG5,CP0115,167.069,157.909,172.027,184.1,15.677,205.977,191.174,175.438,0.2754,12.12,132.07,0,2.75,prc_hicp_midx,FOODPR_2023B,2024-11-16
2025-05,RO,PT66,CP011,168.338,148.024,166.495,175.78,16.488,207.552,192.089,176.01,0.3351,44.78,52.51,0,1.02,apri_pi10_out,FOODPR_2022A,2024-07-24
2025-06,BG,SI624,CP0115,167.896,155.188,155.275,193.446,22.787,209.15,192.078,175.403,0.4569,74.3,159.08,0,15.27,food_prc_idx,FOODPR_2025D,2025-04-29
2025-07,FR,DE47,CP011,169.061,153.251,161.587,187.844,20.462,208.284,192.191,177.127,0.42,70.66,41.56,1,13.53,prc_hicp_manr,FOODPR_2024C,2024-05-07
2025-08,LT,NL165,CP0115,168.689,133.288,157.255,181.339,28.485,208.111,193.413,177.937,0.2208,39.82,44.65,0,8.07,apro_fish_a,FOODPR_2023B,2025-11-04
2025-09,SK,FI4,CP011,170.976,158.783,185.103,176.326,10.261,210.053,193.25,77.713,0.3073,60.07,141.44,0,15.25,prc_hicp_midx,FOODPR_2022A,2024-05-30
2025-10,HR,SI6,CP0115,171.294,169.336,185.569,191.555,12.971,211.7,193.874,79.054,0.1604,33.13,80.54,0,18.69,apri_pi10_out,FOODPR_2025D,2025-03-06
2025-11,DE,GR91,CP011,171.234,143.061,177.092,175.149,18.739,211.69,197.419,78.844,0.2907,28.51,96.14,0,2.97,food_prc_idx,FOODPR_2024C,2025-02-06
2025-12,LU,CZ357,CP0115,171.108,139.577,186.318,171.626,18.73,213.752,196.747,79.442,0.3842,37.23,145.34,0,10.0,prc_hicp_manr,FOODPR_2023B,2024-06-11
2026-01,SI,DK91,CP011,171.461,148.513,172.123,169.689,12.35,213.371,198.629,80.034,0.4603,74.58,119.93,1,13.13,apro_fish_a,FOODPR_2022A,2024-08-17
2026-02,CY,AT91,CP0115,173.075,147.908,175.188,195.586,27.548,214.487,197.429,80.712,0.3006,60.7,145.24,0,1.31,prc_hicp_midx,FOODPR_2025D,2024-01-09
2026-03,GR,SE675,CP011,171.94,150.059,160.352,188.542,22.382,214.329,198.126,80.368,0.4092,18.11,159.85,0,15.26,apri_pi10_out,FOODPR_2024C,2025-03-08
2026-04,MT,HU93,CP0115,174.171,174.514,177.632,194.556,11.507,214.267,199.278,80.546,0.3319,65.2,73.42,0,16.59,food_prc_idx,FOODPR_2023B,2025-05-24
2026-05,ES,LU3,CP011,174.434,152.652,179.957,176.7,13.786,216.853,201.343,82.819,0.3846,44.75,125.99,0,7.56,prc_hicp_manr,FOODPR_2022A,2025-12-23
2026-06,CZ,ES673,CP0115,173.475,167.798,160.525,182.154,8.276,217.371,201.86,82.73,0.2672,13.15,46.47,0,12.0,apro_fish_a,FOODPR_2025D,2024-04-09
2026-07,HU,LV83,CP011,175.517,163.197,184.051,174.904,6.67,215.55,202.741,82.567,0.4307,67.39,77.91,0,3.97,prc_hicp_midx,FOODPR_2024C,2024-08-21
2026-08,NL,FR4,CP0115,174.83,172.33,191.429,189.125,9.606,216.832,201.0,82.458,0.4023,54.32,135.04,0,14.16,apri_pi10_out,FOODPR_2023B,2025-06-14
2026-09,SE,LV621,CP011,176.058,171.536,183.976,183.206,6.628,218.918,203.703,84.581,0.3945,14.48,130.14,0,5.3,food_prc_idx,FOODPR_2022A,2025-01-23
2026-10,DK,SE934,CP0115,176.145,169.026,193.953,196.675,15.697,219.987,201.322,84.181,0.1732,22.55,49.94,0,18.45,prc_hicp_manr,FOODPR_2025D,2025-07-02
2026-11,IE,PL14,CP011,177.153,163.671,191.555,208.445,25.274,221.142,201.748,85.799,0.4352,69.11,59.89,0,18.34,apro_fish_a,FOODPR_2024C,2025-12-03
2026-12,PL,SE44,CP0115,176.273,143.333,180.946,207.216,36.241,221.174,203.574,85.681,0.137,58.66,58.65,0,3.57,prc_hicp_midx,FOODPR_2023B,2025-12-11
2018-01,AT,EE2,CP011,176.406,154.435,162.696,178.422,13.598,220.348,206.299,85.96,0.4388,62.91,141.9,0,14.28,apri_pi10_out,FOODPR_2022A,2025-02-07
2018-02,EE,PL19,CP0115,177.507,155.461,178.822,206.055,28.503,220.864,204.727,87.137,0.1588,31.63,130.91,0,9.35,food_prc_idx,FOODPR_2025D,2024-01-01
2018-03,IT,BG441,CP011,177.493,177.854,180.139,184.336,3.652,222.084,207.043,86.771,0.3708,21.34,107.67,0,6.09,prc_hicp_manr,FOODPR_2024C,2024-05-26
2018-04,PT,PL66,CP0115,178.331,151.842,184.233,191.269,22.109,223.12,207.157,87.752,0.321,60.06,143.27,0,9.97,apro_fish_a,FOODPR_2023B,2024-07-25
2018-05,BE,EE7,CP011,179.169,175.691,167.89,179.597,2.18,222.316,73.623,87.076,0.2715,39.18,116.67,0,14.97,prc_hicp_midx,FOODPR_2022A,2024-06-17
2018-06,FI,PL47,CP0115,178.7,179.274,176.177,184.197,2.755,223.763,76.275,88.249,0.2257,10.22,103.5,1,14.47,apri_pi10_out,FOODPR_2025D,2025-02-22
2018-07,LV,RO4,CP011,180.449,155.725,200.15,201.74,25.5,224.257,77.007,89.871,0.3382,12.1,139.82,0,14.44,food_prc_idx,FOODPR_2024C,2025-05-01
2018-08,RO,MT25,CP0115,179.989,181.853,181.837,201.236,10.769,224.133,76.529,90.116,0.2875,45.2,160.23,0,3.9,prc_hicp_manr,FOODPR_2023B,2024-04-06
2018-09,BG,LU317,CP011,181.927,155.592,201.835,186.196,16.822,225.279,77.278,91.143,0.2589,72.07,162.58,0,5.53,apro_fish_a,FOODPR_2022A,2025-11-21
2018-10,FR,LU787,CP0115,181.537,154.429,182.812,186.163,17.481,226.04,79.74,89.627,0.1754,68.36,132.22,0,13.74,prc_hicp_midx,FOODPR_2025D,2024-10-02
2018-11,LT,SE51,CP011,182.214,142.409,200.77,200.332,31.788,228.564,79.507,90.097,0.2135,72.16,112.35,0,13.5,apri_pi10_out,FOODPR_2024C,2024-07-02
2018-12,SK,BG86,CP0115,181.598,157.286,181.882,179.011,11.963,230.157,79.471,90.413,0.154,73.43,43.2,0,12.87,food_prc_idx,FOODPR_2023B,2025-09-13
2019-01,HR,NL94,CP011,182.767,171.43,186.572,212.427,22.431,231.238,79.172,92.454,0.2559,32.58,37.66,1,7.93,prc_hicp_manr,FOODPR_2022A,2025-01-11
2019-02,DE,LV872,CP0115,182.997,150.216,197.053,205.681,30.309,229.267,81.818,93.157,0.1625,54.8,74.62,1,8.48,apro_fish_a,FOODPR_2025D,2024-09-23
2019-03,LU,GR297,CP011,184.1,166.734,205.627,193.473,14.524,231.833,79.242,92.83,0.3218,52.38,125.23,0,7.66,prc_hicp_midx,FOODPR_2024C,2025-04-17
2019-04,SI,CZ215,CP0115,182.809,185.734,201.244,181.515,-2.308,229.735,82.357,92.941,0.2709,38.13,85.94,0,2.64,apri_pi10_out,FOODPR_2023B,2025-07-18
2019-05,CY,DE382,CP011,185.167,187.128,171.287,189.996,1.549,233.568,83.279,95.07,0.4265,59.47,162.64,0,17.35,food_prc_idx,FOODPR_2022A,2025-02-07
2019-06,GR,BG45,CP0115,185.624,181.523,183.681,205.041,12.67,234.378,83.679,93.851,0.3542,60.76,38.49,0,10.04,prc_hicp_manr,FOODPR_2025D,2025-05-10
2019-07,MT,RO564,CP011,186.337,163.147,205.51,215.222,27.947,233.648,83.109,95.052,0.2369,37.23,66.38,0,2.12,apro_fish_a,FOODPR_2024C,2025-03-16
2019-08,ES,EE420,CP0115,186.041,155.823,185.579,213.496,31.0,234.85,84.849,95.391,0.2126,27.63,132.6,0,4.96,prc_hicp_midx,FOODPR_2023B,2024-03-21
2019-09,CZ,FI243,CP011,186.482,147.324,180.51,196.996,26.636,235.086,83.074,95.572,0.3722,25.27,134.92,0,17.12,apri_pi10_out,FOODPR_2022A,2025-03-25
2019-10,HU,DK706,CP0115,186.518,152.301,187.146,214.053,33.108,237.581,86.963,96.748,0.2682,55.93,58.68,1,3.24,food_prc_idx,FOODPR_2025D,2024-02-11
2019-11,NL,AT33,CP011,188.28,183.125,187.695,216.067,17.496,236.083,86.805,96.302,0.2421,16.46,133.52,0,4.58,prc_hicp_manr,FOODPR_2024C,2024-11-20
2019-12,SE,RO966,CP0115,188.61,191.829,189.485,213.753,11.624,236.544,87.941,98.673,0.391,62.28,148.33,0,7.98,apro_fish_a,FOODPR_2023B,2025-11-07
2020-01,DK,LT745,CP011,188.896,156.211,199.664,219.222,33.358,69.697,87.617,98.26,0.3905,59.48,51.26,0,16.13,prc_hicp_midx,FOODPR_2022A,2024-08-04
2020-02,IE,MT3,CP0115,187.283,184.439,201.227,211.781,14.599,70.361,87.307,97.474,0.3678,11.73,50.43,0,1.68,apri_pi10_out,FOODPR_2025D,2024-10-13
2020-03,PL,CY8,CP011,189.856,168.484,198.44,214.246,24.104,70.071,88.176,99.845,0.3014,67.2,162.88,0,18.39,food_prc_idx,FOODPR_2024C,2025-04-23
2020-04,AT,LU7,CP0115,188.783,153.091,205.287,203.235,26.562,71.476,87.016,98.732,0.3065,11.86,160.82,0,1.52,prc_hicp_manr,FOODPR_2023B,2024-02-10
2020-05,EE,LV49,CP011,188.716,170.04,180.239,217.24,25.011,72.683,90.447,99.44,0.2927,30.1,37.84,0,2.43,apro_fish_a,FOODPR_2022A,2024-11-14
2020-06,IT,AT10,CP0115,191.078,171.567,176.091,193.899,11.687,72.769,90.011,99.647,0.3764,38.19,53.61,0,10.2,prc_hicp_midx,FOODPR_2025D,2024-12-11
2020-07,PT,SE54,CP011,191.159,165.633,213.1,192.178,13.886,73.038,91.096,100.774,0.1602,60.38,111.46,0,1.43,apri_pi10_out,FOODPR_2024C,2024-07-21
2020-08,BE,EE827,CP0115,191.601,181.246,187.011,201.743,10.698,76.568,89.737,100.361,0.3652,62.02,113.97,0,10.53,food_prc_idx,FOODPR_2023B,2025-07-01
2020-09,FI,DK99,CP011,192.574,150.966,191.112,192.843,21.746,75.969,91.516,101.968,0.3529,18.4,87.63,0,5.09,prc_hicp_manr,FOODPR_2022A,2025-12-19
2020-10,LV,SI370,CP0115,191.029,185.833,211.555,216.726,16.172,76.952,91.83,101.309,0.3077,8.76,63.22,0,15.7,apro_fish_a,FOODPR_2025D,2024-07-01
2020-11,RO,CY18,CP011,192.836,189.46,196.193,217.71,14.65,76.437,93.222,102.45,0.3882,71.53,77.9,0,5.78,prc_hicp_midx,FOODPR_2024C,2024-02-07
2020-12,BG,FR38,CP0115,193.862,158.027,214.018,222.283,33.145,75.966,93.358,103.703,0.3216,46.73,75.52,0,17.45,apri_pi10_out,FOODPR_2023B,2024-04-11
2021-01,FR,SE2,CP011,192.867,193.098,189.23,194.327,0.637,79.636,93.086,104.725,0.2001,74.25,86.65,0,7.89,food_prc_idx,FOODPR_2022A,2025-12-14
2021-02,LT,SI25,CP0115,193.202,153.936,199.518,208.999,28.5,79.695,95.359,104.515,0.2149,34.29,79.04,0,14.9,prc_hicp_manr,FOODPR_2025D,2024-04-22
2021-03,SK,CY76,CP011,194.224,183.378,202.494,204.042,10.639,79.561,93.976,104.567,0.3604,17.74,122.78,1,16.85,apro_fish_a,FOODPR_2024C,2024-10-13
2021-04,HR,LV696,CP0115,195.836,160.877,191.226,220.528,30.46,79.575,94.433,105.683,0.2107,37.03,135.08,0,9.5,prc_hicp_midx,FOODPR_2023B,2026-01-28
2021-05,DE,FI758,CP011,194.936,153.555,194.645,195.043,21.283,79.704,97.598,105.445,0.373,47.91,139.99,0,5.12,apri_pi10_out,FOODPR_2022A,2025-10-02
2021-06,LU,HR860,CP0115,195.75,156.243,208.645,196.289,20.458,82.547,98.146,105.973,0.1745,73.91,35.89,0,16.74,food_prc_idx,FOODPR_2025D,2025-11-24
2021-07,SI,LV398,CP011,196.82,185.12,197.137,207.375,11.307,82.084,96.609,107.977,0.3734,77.82,154.46,0,5.52,prc_hicp_manr,FOODPR_2024C,2025-10-27
2021-08,CY,GR60,CP0115,195.379,171.294,213.327,192.591,10.9,85.084,97.173,108.562,0.3951,29.45,111.59,0,8.69,apro_fish_a,FOODPR_2023B,2025-08-24
2021-09,GR,GR7,CP011,196.619,158.626,212.153,199.651,20.865,84.808,99.175,107.091,0.2477,47.08,108.44,0,3.61,prc_hicp_midx,FOODPR_2022A,2025-05-06
2021-10,MT,FI46,CP0115,197.777,189.206,189.786,216.573,13.837,83.342,100.278,108.671,0.3341,20.68,113.32,0,12.84,apri_pi10_out,FOODPR_2025D,2024-01-27
2021-11,ES,HR531,CP011,198.524,154.903,214.788,200.17,22.802,85.345,101.682,109.76,0.4779,58.32,112.23,1,7.69,food_prc_idx,FOODPR_2024C,2025-07-29
2021-12,CZ,IE52,CP0115,198.839,169.673,195.071,204.446,17.488,84.645,101.996,108.725,0.1214,63.87,79.94,1,5.97,prc_hicp_manr,FOODPR_2023B,2024-02-04
2022-01,HU,FR12,CP011,199.409,182.785,194.65,196.312,6.784,88.564,102.496,110.032,0.2462,44.86,101.8,1,15.84,apro_fish_a,FOODPR_2022A,2026-01-29
2022-02,NL,SI45,CP0115,198.904,165.097,186.939,220.958,28.084,87.425,103.284,109.636,0.2467,73.64,46.75,0,4.55,prc_hicp_midx,FOODPR_2025D,2024-04-29
2022-03,SE,SI1,CP011,200.444,164.163,224.101,235.572,35.625,89.565,101.06,111.737,0.2755,72.35,157.25,0,15.04,apri_pi10_out,FOODPR_2024C,2025-07-26
2022-04,DK,SI95,CP0115,199.823,159.882,195.192,215.308,27.738,89.815,102.365,110.318,0.2902,64.73,116.65,0,7.09,food_prc_idx,FOODPR_2023B,2025-12-14
2022-05,IE,FR703,CP011,199.873,160.865,205.337,214.367,26.768,88.388,104.1,111.03,0.1926,55.88,131.05,0,10.37,prc_hicp_manr,FOODPR_2022A,2024-04-23
2022-06,PL,SK2,CP0115,201.06,198.747,209.984,229.182,15.137,88.707,103.004,112.455,0.1733,50.85,43.77,0,8.86,apro_fish_a,FOODPR_2025D,2025-04-12
2022-07,AT,AT768,CP011,201.489,175.901,196.699,235.338,29.499,92.974,104.812,111.883,0.3684,56.82,160.65,0,10.9,prc_hicp_midx,FOODPR_2024C,2025-09-13
2022-08,EE,EE68,CP0115,201.739,173.734,191.626,229.703,27.743,89.791,106.898,112.375,0.4308,38.34,64.33,0,2.78,apri_pi10_out,FOODPR_2023B,2024-08-11
2022-09,IT,DE7,CP011,202.551,177.726,195.976,224.171,22.93,91.722,107.463,115.154,0.305,51.31,95.65,0,14.15,food_prc_idx,FOODPR_2022A,2024-01-05
2022-10,PT,BE5,CP0115,202.713,194.303,205.312,226.194,15.732,93.858,106.714,113.544,0.2839,18.0,112.77,1,17.98,prc_hicp_manr,FOODPR_2025D,2025-01-01
2022-11,BE,NL34,CP011,202.296,204.789,186.862,229.167,12.051,92.264,107.818,114.428,0.4223,66.72,109.74,0,11.46,apro_fish_a,FOODPR_2024C,2025-06-30
2022-12,FI,BE4,CP0115,204.205,197.451,213.708,233.32,17.565,94.718,109.535,116.054,0.3735,45.91,86.24,0,8.8,prc_hicp_midx,FOODPR_2023B,2025-02-28
2023-01,LV,LV5,CP011,203.428,202.294,199.634,212.112,4.826,94.767,108.457,116.262,0.2028,26.54,135.55,0,7.35,apri_pi10_out,FOODPR_2022A,2025-09-17
2023-02,RO,BE80,CP0115,204.955,186.422,199.905,221.27,17.003,95.44,108.685,117.364,0.3312,62.69,44.92,1,15.77,food_prc_idx,FOODPR_2025D,2024-02-19
2023-03,BG,PT302,CP011,204.647,202.887,218.055,224.423,10.523,94.839,108.589,117.339,0.4369,66.14,154.56,0,11.87,prc_hicp_manr,FOODPR_2024C,2024-05-14
2023-04,FR,FR439,CP0115,205.105,175.686,218.482,228.202,25.604,95.623,111.537,116.689,0.3135,21.98,83.45,0,9.23,apro_fish_a,FOODPR_2023B,2025-11-14
2023-05,LT,CZ2,CP011,205.165,194.126,199.606,212.955,9.177,98.778,111.274,117.715,0.4359,48.64,124.38,0,13.31,prc_hicp_midx,FOODPR_2022A,2024-05-28
2023-06,SK,RO61,CP0115,206.511,185.384,197.32,230.447,21.821,97.056,112.165,119.493,0.4263,14.28,81.58,1,12.96,apri_pi10_out,FOODPR_2025D,2024-04-12
2023-07,HR,IE53,CP011,206.488,163.419,196.469,215.494,25.219,100.349,110.442,119.308,0.2313,76.86,93.52,1,9.62,food_prc_idx,FOODPR_2024C,2025-01-08
2023-08,DE,NL3,CP0115,206.356,172.543,192.319,205.494,15.968,100.514,113.966,118.502,0.4553,66.43,161.69,0,12.7,prc_hicp_manr,FOODPR_2023B,2026-01-25
2023-09,LU,LU91,CP011,207.611,177.532,197.96,231.765,26.122,102.081,114.324,118.925,0.4556,14.53,59.47,0,13.97,apro_fish_a,FOODPR_2022A,2024-09-11
2023-10,SI,SI59,CP0115,208.429,169.405,222.952,208.074,18.553,100.085,113.469,119.702,0.1894,22.47,151.02,0,3.9,prc_hicp_midx,FOODPR_2025D,2025-12-25
2023-11,CY,SE130,CP011,207.706,190.489,216.317,224.589,16.417,100.227,115.029,120.523,0.4213,72.34,58.67,1,3.84,apri_pi10_out,FOODPR_2024C,2026-01-01
2023-12,GR,LU816,CP0115,208.866,194.962,212.625,225.287,14.519,102.143,115.078,121.834,0.167,12.12,102.62,1,4.52,food_prc_idx,FOODPR_2023B,2025-09-05
