econ_compare_comparison_year,econ_compare_region_grouping_scheme,econ_compare_region_a_code,econ_compare_region_b_code,econ_compare_metric_name,econ_compare_metric_value_region_a,econ_compare_metric_value_region_b,econ_compare_absolute_difference,econ_compare_percent_difference,econ_compare_rank_region_a,econ_compare_rank_region_b,econ_compare_percentile_region_a,econ_compare_percentile_region_b,econ_compare_inequality_gini_estimate,econ_compare_cost_of_living_index,econ_compare_housing_affordability_index,econ_compare_tax_burden_index,econ_compare_job_growth_rate_pct,econ_compare_population_growth_rate_pct,econ_compare_composite_score
2022,REGION_ZONE,REG_A_00136,REG_B_00136,INFLATION_CPI,70.503,83.299,-12.796,-15.362,41,6,93.81,31.54,0.3719,128.484,113.217,24.94,3.727,9.413,88.82
2022,REGION_ZONE,REG_A_00137,REG_B_00137,WAGE_GROWTH,28.307,26.726,1.581,5.916,8,17,47.31,80.19,0.3823,87.291,78.023,26.026,16.105,6.239,76.578
2021,REGION_ZONE,REG_A_00138,REG_B_00138,JOB_GROWTH,91.802,22.252,69.55,312.556,57,3,95.49,63.92,0.5244,169.418,95.805,5.198,18.717,8.777,17.427
2020,REGION_ZONE,REG_A_00139,REG_B_00139,COST_OF_LIVING,3.821,93.911,-90.09,-95.931,94,93,17.04,66.96,0.527,126.608,135.206,7.084,-8.189,-4.145,7.925
2024,COASTAL_INLAND,REG_A_00140,REG_B_00140,WAGE_GROWTH,15.958,22.826,-6.868,-30.088,25,78,72.12,52.33,0.4479,94.091,75.854,14.408,17.663,11.11,33.552
2017,DISTRICT_CLUSTER,REG_A_00141,REG_B_00141,COST_OF_LIVING,94.522,11.19,83.332,744.701,13,23,70.21,76.79,0.2957,123.958,114.355,22.892,-1.486,10.032,90.074
2019,DISTRICT_CLUSTER,REG_A_00142,REG_B_00142,HOUSING_AFFORD,27.649,77.616,-49.967,-64.377,89,70,98.31,50.31,0.4403,152.825,60.86,26.219,1.282,9.56,28.379
2018,DISTRICT_CLUSTER,REG_A_00143,REG_B_00143,HOUSING_AFFORD,84.88,71.09,13.79,19.398,49,5,10.24,98.66,0.3406,77.491,73.253,31.891,-7.654,4.945,53.219
2018,DISTRICT_CLUSTER,REG_A_00144,REG_B_00144,HOUSING_AFFORD,74.606,61.936,12.67,20.457,53,12,27.9,97.5,0.3637,143.75,131.528,19.43,3.224,8.907,51.664
2018,DISTRICT_CLUSTER,REG_A_00145,REG_B_00145,GSDP_PER_CAPITA,85.855,27.954,57.901,207.13,91,74,99.44,50.12,0.5988,116.123,115.861,10.41,-0.433,-0.755,82.883
2021,COASTAL_INLAND,REG_A_00146,REG_B_00146,COST_OF_LIVING,36.581,14.372,22.209,154.53,86,24,59.12,16.38,0.5548,94.449,132.79,20.829,2.559,12.587,81.718
2018,STATE_UT,REG_A_00147,REG_B_00147,STARTUP_DENSITY,71.952,9.03,62.922,696.811,27,1,13.91,61.04,0.5548,72.7,58.169,29.161,5.106,7.998,33.51
2025,METRO_TIER,REG_A_00148,REG_B_00148,EXPORT_INTENSITY,19.7,79.964,-60.264,-75.364,40,22,82.59,99.74,0.538,114.225,58.448,29.792,-5.925,11.999,6.958
2021,DISTRICT_CLUSTER,REG_A_00149,REG_B_00149,GSDP_PER_CAPITA,34.512,3.749,30.763,820.565,82,28,23.98,29.21,0.43,113.031,137.458,6.824,0.839,1.133,14.915
2024,COASTAL_INLAND,REG_A_00150,REG_B_00150,JOB_GROWTH,82.556,65.219,17.337,26.583,62,21,11.58,42.73,0.46,98.138,73.949,34.362,5.477,10.993,1.451
2025,METRO_TIER,REG_A_00151,REG_B_00151,INFLATION_CPI,72.733,60.815,11.918,19.597,7,66,57.3,27.55,0.2902,147.797,110.976,27.987,5.133,3.048,4.415
2021,DISTRICT_CLUSTER,REG_A_00152,REG_B_00152,STARTUP_DENSITY,18.064,16.182,1.882,11.63,9,26,28.37,31.15,0.5995,165.148,53.522,33.944,18.197,2.54,65.951
2016,DISTRICT_CLUSTER,REG_A_00153,REG_B_00153,POP_GROWTH,83.57,34.874,48.696,139.634,19,43,76.96,67.42,0.2713,143.992,46.477,16.501,-2.513,3.49,19.598
2020,METRO_TIER,REG_A_00154,REG_B_00154,JOB_GROWTH,37.152,82.478,-45.326,-54.955,61,87,61.94,76.54,0.2016,95.853,115.375,34.416,-4.537,4.137,80.581
2017,REGION_ZONE,REG_A_00155,REG_B_00155,JOB_GROWTH,74.331,69.551,4.78,6.873,84,70,47.24,80.7,0.2613,73.75,122.119,22.605,-4.434,13.124,3.506
2025,COASTAL_INLAND,REG_A_00156,REG_B_00156,HOUSING_AFFORD,67.759,81.177,-13.418,-16.529,15,2,41.44,28.29,0.3619,136.263,129.488,30.74,17.366,3.109,51.125
2019,REGION_ZONE,REG_A_00157,REG_B_00157,INFLATION_CPI,13.539,3.094,10.445,337.589,38,21,39.49,26.62,0.467,137.584,131.643,22.496,16.6,8.05,5.716
2021,DISTRICT_CLUSTER,REG_A_00158,REG_B_00158,POWER_OUTAGE_HOURS,49.394,20.214,29.18,144.355,50,67,14.13,42.32,0.2694,140.956,95.693,5.112,14.917,6.116,84.056
2018,DISTRICT_CLUSTER,REG_A_00159,REG_B_00159,POP_GROWTH,34.065,69.699,-35.634,-51.126,67,64,53.33,3.94,0.3476,136.869,101.392,26.1,18.483,-4.326,92.235
2022,METRO_TIER,REG_A_00160,REG_B_00160,UNEMP_RATE,15.136,66.739,-51.603,-77.321,34,37,34.2,91.03,0.4612,102.246,120.306,21.813,-2.727,6.013,47.319
2016,METRO_TIER,REG_A_00161,REG_B_00161,GSDP_PER_CAPITA,17.39,81.175,-63.785,-78.577,63,61,80.07,14.87,0.3137,81.417,80.279,30.724,11.102,3.031,10.521
2024,COASTAL_INLAND,REG_A_00162,REG_B_00162,INFLATION_CPI,6.853,38.93,-32.077,-82.397,33,94,10.54,25.86,0.2338,114.679,107.223,6.746,3.82,10.79,65.883
2024,REGION_ZONE,REG_A_00163,REG_B_00163,POWER_OUTAGE_HOURS,1.941,23.251,-21.31,-91.652,48,86,35.06,16.48,0.4784,153.704,85.91,29.817,1.563,12.279,27.556
2019,STATE_UT,REG_A_00164,REG_B_00164,EXPORT_INTENSITY,42.504,77.146,-34.642,-44.904,5,16,11.25,54.4,0.2672,99.408,120.438,24.594,4.227,5.292,61.162
2024,STATE_UT,REG_A_00165,REG_B_00165,UNEMP_RATE,11.238,15.907,-4.669,-29.352,71,93,97.87,47.72,0.2461,85.682,70.752,23.985,2.959,-0.156,14.403
2016,METRO_TIER,REG_A_00166,REG_B_00166,UNEMP_RATE,99.054,14.841,84.213,567.435,52,14,64.06,25.31,0.5159,121.276,131.043,26.44,0.162,14.156,55.969
2022,METRO_TIER,REG_A_00167,REG_B_00167,POP_GROWTH,14.441,70.513,-56.072,-79.52,18,40,28.72,59.25,0.5527,139.244,58.583,30.578,2.317,-4.083,19.343
2023,METRO_TIER,REG_A_00168,REG_B_00168,POP_GROWTH,27.617,16.985,10.632,62.596,51,64,39.63,16.33,0.5089,169.937,115.847,18.585,-0.247,13.513,67.844
2017,STATE_UT,REG_A_00169,REG_B_00169,UNEMP_RATE,2.479,96.4,-93.921,-97.428,59,52,75.57,16.02,0.3235,158.286,108.816,20.125,-7.434,9.732,48.5
2018,STATE_UT,REG_A_00170,REG_B_00170,POP_GROWTH,91.945,21.197,70.748,333.764,36,100,46.68,60.78,0.5436,162.477,54.76,28.302,7.683,9.646,83.196
2020,DISTRICT_CLUSTER,REG_A_00171,REG_B_00171,INFLATION_CPI,85.595,33.257,52.338,157.374,23,69,14.89,6.19,0.2076,161.676,72.215,22.647,0.367,5.564,11.057
2021,COASTAL_INLAND,REG_A_00172,REG_B_00172,WAGE_GROWTH,56.803,57.414,-0.611,-1.064,73,59,34.11,63.09,0.2233,123.043,103.956,34.157,-6.724,11.893,12.349
2024,DISTRICT_CLUSTER,REG_A_00173,REG_B_00173,STARTUP_DENSITY,40.327,93.011,-52.684,-56.643,44,96,84.58,11.97,0.2658,165.192,134.386,6.443,12.342,5.575,41.774
2023,STATE_UT,REG_A_00174,REG_B_00174,HOUSING_AFFORD,16.971,71.918,-54.947,-76.402,55,33,62.22,86.4,0.5178,126.724,128.267,20.566,16.262,12.79,27.731
2022,REGION_ZONE,REG_A_00175,REG_B_00175,POP_GROWTH,51.295,88.463,-37.168,-42.015,84,78,61.53,29.77,0.2926,141.335,87.194,30.691,0.106,-1.822,51.187
2019,METRO_TIER,REG_A_00176,REG_B_00176,STARTUP_DENSITY,66.066,83.424,-17.358,-20.807,92,6,23.79,35.76,0.2398,161.321,137.267,26.512,2.566,8.443,69.699
2016,STATE_UT,REG_A_00177,REG_B_00177,UNEMP_RATE,77.342,20.447,56.895,278.256,44,3,90.61,36.79,0.4023,130.415,84.815,10.987,15.819,-4.371,44.108
2019,DISTRICT_CLUSTER,REG_A_00178,REG_B_00178,JOB_GROWTH,90.747,2.493,88.254,3540.072,11,48,1.03,99.15,0.2158,108.993,126.461,16.16,11.373,3.857,50.061
2016,REGION_ZONE,REG_A_00179,REG_B_00179,GSDP_PER_CAPITA,18.147,50.91,-32.763,-64.355,2,63,21.37,63.18,0.3403,158.538,105.781,25.238,0.555,14.658,7.963
2021,COASTAL_INLAND,REG_A_00180,REG_B_00180,POP_GROWTH,9.458,62.645,-53.187,-84.902,7,16,30.16,38.46,0.2632,78.797,97.095,21.845,-9.44,11.171,65.193
2016,METRO_TIER,REG_A_00181,REG_B_00181,UNEMP_RATE,94.181,85.52,8.661,10.127,93,11,91.54,13.63,0.446,108.114,79.678,19.123,-6.883,-0.606,92.035
2023,STATE_UT,REG_A_00182,REG_B_00182,GSDP_PER_CAPITA,41.427,29.777,11.65,39.124,21,36,32.1,74.26,0.4383,118.175,137.402,33.707,-3.014,-3.452,27.031
2020,DISTRICT_CLUSTER,REG_A_00183,REG_B_00183,EXPORT_INTENSITY,77.24,55.782,21.458,38.468,32,23,21.38,89.72,0.2847,108.679,130.412,9.866,3.94,14.894,33.526
2019,REGION_ZONE,REG_A_00184,REG_B_00184,EXPORT_INTENSITY,54.575,16.312,38.263,234.57,85,52,73.08,71.25,0.4096,152.642,69.111,13.875,19.242,14.436,94.958
2024,REGION_ZONE,REG_A_00185,REG_B_00185,STARTUP_DENSITY,47.492,53.478,-5.986,-11.193,40,37,41.98,66.19,0.3405,131.918,96.076,8.96,7.606,0.745,96.251
2021,METRO_TIER,REG_A_00186,REG_B_00186,JOB_GROWTH,97.233,95.254,1.979,2.078,67,14,46.85,57.51,0.4531,127.781,122.196,34.922,-6.282,-0.58,97.329
2025,DISTRICT_CLUSTER,REG_A_00187,REG_B_00187,COST_OF_LIVING,17.192,73.241,-56.049,-76.527,62,44,94.73,88.88,0.5268,123.555,72.685,34.893,17.52,8.697,21.096
2019,COASTAL_INLAND,REG_A_00188,REG_B_00188,WAGE_GROWTH,65.461,96.174,-30.713,-31.935,24,98,61.5,80.43,0.5295,164.781,128.906,20.051,8.715,3.495,11.314
2016,COASTAL_INLAND,REG_A_00189,REG_B_00189,GSDP_PER_CAPITA,59.128,95.881,-36.753,-38.332,81,85,59.72,55.96,0.2422,82.024,40.215,17.484,15.312,12.673,31.509
2025,DISTRICT_CLUSTER,REG_A_00190,REG_B_00190,STARTUP_DENSITY,85.796,35.873,49.923,139.166,58,61,26.02,78.02,0.3057,87.83,112.664,33.139,-9.986,-4.005,39.519
2019,STATE_UT,REG_A_00191,REG_B_00191,POP_GROWTH,17.333,0.616,16.717,2713.799,22,81,59.72,54.44,0.3839,81.33,42.505,25.981,3.063,6.81,97.223
2023,STATE_UT,REG_A_00192,REG_B_00192,POWER_OUTAGE_HOURS,82.158,65.048,17.11,26.304,86,57,81.57,68.17,0.4798,168.732,111.693,23.353,-2.572,8.025,47.792
2025,DISTRICT_CLUSTER,REG_A_00193,REG_B_00193,POP_GROWTH,92.145,70.802,21.343,30.145,25,47,75.54,14.69,0.2741,157.098,63.561,19.4,-9.889,8.455,46.304
2018,REGION_ZONE,REG_A_00194,REG_B_00194,WAGE_GROWTH,19.064,43.081,-24.017,-55.748,42,9,46.67,25.09,0.5796,167.967,108.915,24.538,14.397,-2.086,4.451
2022,METRO_TIER,REG_A_00195,REG_B_00195,INFLATION_CPI,15.302,68.594,-53.292,-77.692,5,38,41.14,40.68,0.2913,150.932,61.601,28.175,17.466,5.81,38.372
2020,DISTRICT_CLUSTER,REG_A_00196,REG_B_00196,HOUSING_AFFORD,86.518,31.026,55.492,178.856,52,85,46.09,85.9,0.5053,79.304,51.954,33.951,6.052,-2.987,91.092
2017,COASTAL_INLAND,REG_A_00197,REG_B_00197,POWER_OUTAGE_HOURS,66.655,5.334,61.321,1149.625,31,75,33.44,67.18,0.3584,136.032,104.015,18.706,-2.62,9.284,67.278
2021,COASTAL_INLAND,REG_A_00198,REG_B_00198,COST_OF_LIVING,57.302,76.066,-18.764,-24.668,2,34,1.82,61.34,0.4864,166.076,45.614,18.354,1.215,8.656,42.214
2019,REGION_ZONE,REG_A_00199,REG_B_00199,INFLATION_CPI,68.553,50.765,17.788,35.04,38,98,22.57,30.64,0.2225,117.196,117.244,11.925,11.645,2.15,20.417
2024,METRO_TIER,REG_A_00200,REG_B_00200,WAGE_GROWTH,72.026,15.912,56.114,352.652,74,39,65.1,43.24,0.4755,71.678,96.108,17.169,0.743,-4.252,97.161
2018,COASTAL_INLAND,REG_A_00201,REG_B_00201,EXPORT_INTENSITY,24.648,89.14,-64.492,-72.349,25,11,30.45,6.75,0.313,152.812,68.215,20.248,4.914,2.984,36.338
2022,METRO_TIER,REG_A_00202,REG_B_00202,WAGE_GROWTH,85.58,79.86,5.72,7.163,9,5,75.82,34.71,0.524,84.977,74.151,27.561,-0.524,-0.388,4.166
2018,METRO_TIER,REG_A_00203,REG_B_00203,STARTUP_DENSITY,98.079,89.086,8.993,10.095,59,11,4.82,81.41,0.4987,126.488,126.798,21.409,5.393,2.415,87.341
2023,REGION_ZONE,REG_A_00204,REG_B_00204,WAGE_GROWTH,35.345,90.476,-55.131,-60.934,64,41,76.34,94.08,0.4928,111.685,113.633,31.935,18.177,1.613,12.979
2022,COASTAL_INLAND,REG_A_00205,REG_B_00205,JOB_GROWTH,88.738,55.668,33.07,59.406,68,81,98.49,75.62,0.3189,143.448,78.267,28.836,15.696,1.528,65.028
2025,METRO_TIER,REG_A_00206,REG_B_00206,WAGE_GROWTH,35.024,68.149,-33.125,-48.607,98,22,31.49,40.04,0.4549,107.372,122.064,9.186,13.789,10.962,58.933
2020,DISTRICT_CLUSTER,REG_A_00207,REG_B_00207,COST_OF_LIVING,65.733,53.033,12.7,23.947,87,52,27.31,84.29,0.5829,137.812,116.205,26.479,0.77,1.32,16.482
2018,REGION_ZONE,REG_A_00208,REG_B_00208,UNEMP_RATE,47.409,40.82,6.589,16.142,23,36,55.7,58.67,0.3063,127.616,122.299,31.679,10.823,-4.488,12.277
2022,COASTAL_INLAND,REG_A_00209,REG_B_00209,HOUSING_AFFORD,77.42,74.804,2.616,3.497,96,47,26.85,2.91,0.4405,138.132,81.571,16.726,16.737,2.394,84.109
2024,STATE_UT,REG_A_00210,REG_B_00210,STARTUP_DENSITY,78.285,85.778,-7.493,-8.735,14,5,98.26,85.51,0.4568,143.66,91.948,23.397,-9.732,13.29,85.322
2025,METRO_TIER,REG_A_00211,REG_B_00211,POWER_OUTAGE_HOURS,62.929,73.458,-10.529,-14.333,62,66,36.28,89.29,0.4114,108.819,61.244,30.02,-1.213,1.838,98.916
2017,METRO_TIER,REG_A_00212,REG_B_00212,COST_OF_LIVING,35.738,16.502,19.236,116.568,18,91,76.15,91.38,0.3986,86.624,86.355,27.524,9.681,7.581,21.401
2024,STATE_UT,REG_A_00213,REG_B_00213,STARTUP_DENSITY,72.601,77.408,-4.807,-6.21,49,32,99.98,45.02,0.2498,115.793,57.523,25.351,9.115,5.894,95.631
2023,STATE_UT,REG_A_00214,REG_B_00214,COST_OF_LIVING,91.885,14.371,77.514,539.378,48,58,9.78,79.42,0.479,159.161,46.026,5.904,-5.945,9.505,33.104
2025,STATE_UT,REG_A_00215,REG_B_00215,GSDP_PER_CAPITA,47.969,93.679,-45.71,-48.794,45,8,49.58,86.72,0.2419,83.097,41.454,11.64,18.695,2.52,83.89
2023,METRO_TIER,REG_A_00216,REG_B_00216,GSDP_PER_CAPITA,94.826,14.118,80.708,571.667,27,85,44.73,57.58,0.265,76.693,122.723,11.148,17.196,14.509,75.841
2022,REGION_ZONE,REG_A_00217,REG_B_00217,EXPORT_INTENSITY,10.22,6.291,3.929,62.454,1,19,69.96,77.11,0.5903,146.038,139.354,19.119,0.237,-2.907,76.897
2024,COASTAL_INLAND,REG_A_00218,REG_B_00218,INFLATION_CPI,65.366,91.607,-26.241,-28.645,66,49,45.95,30.45,0.4683,145.002,74.992,13.599,4.566,3.198,34.738
2024,COASTAL_INLAND,REG_A_00219,REG_B_00219,GSDP_PER_CAPITA,66.328,29.945,36.383,121.499,43,20,14.9,93.8,0.2849,141.307,137.646,11.564,19.328,3.456,15.096
2016,STATE_UT,REG_A_00220,REG_B_00220,UNEMP_RATE,63.336,68.173,-4.837,-7.095,21,51,36.44,37.57,0.2959,108.656,63.097,14.31,14.885,-0.965,57.155
2020,METRO_TIER,REG_A_00221,REG_B_00221,JOB_GROWTH,40.536,98.843,-58.307,-58.99,47,88,69.39,64.0,0.5473,100.477,70.423,5.572,16.805,9.227,42.666
2016,COASTAL_INLAND,REG_A_00222,REG_B_00222,JOB_GROWTH,92.055,21.071,70.984,336.88,54,86,52.29,83.99,0.3287,146.345,114.147,23.729,3.491,-1.291,80.002
2019,METRO_TIER,REG_A_00223,REG_B_00223,POP_GROWTH,55.91,39.925,15.985,40.038,87,46,71.9,46.29,0.5829,80.7,112.017,7.081,6.88,-2.359,48.701
2016,METRO_TIER,REG_A_00224,REG_B_00224,POWER_OUTAGE_HOURS,88.566,92.215,-3.649,-3.957,52,20,66.98,50.05,0.2272,133.03,42.925,34.932,-8.767,-4.928,27.697
2016,STATE_UT,REG_A_00225,REG_B_00225,HOUSING_AFFORD,24.534,27.02,-2.486,-9.201,21,48,24.82,54.55,0.5561,129.484,74.986,34.278,0.304,3.095,37.742
2017,REGION_ZONE,REG_A_00226,REG_B_00226,GSDP_PER_CAPITA,38.324,58.939,-20.615,-34.977,16,67,14.97,77.0,0.2364,144.467,66.88,17.387,3.341,13.7,27.35
2019,STATE_UT,REG_A_00227,REG_B_00227,UNEMP_RATE,83.087,50.133,32.954,65.733,8,38,99.23,38.91,0.2278,120.674,61.436,8.199,11.125,7.408,98.049
2017,METRO_TIER,REG_A_00228,REG_B_00228,STARTUP_DENSITY,69.955,52.261,17.694,33.857,37,35,84.18,21.43,0.3947,136.871,55.106,24.181,17.356,-0.311,85.295
2025,STATE_UT,REG_A_00229,REG_B_00229,INFLATION_CPI,23.324,49.133,-25.809,-52.529,72,21,34.13,85.41,0.5276,106.183,118.282,8.919,9.461,14.46,51.901
2025,REGION_ZONE,REG_A_00230,REG_B_00230,POP_GROWTH,22.224,31.637,-9.413,-29.753,76,19,29.95,7.46,0.2904,122.043,113.152,6.577,-3.019,-1.707,4.502
2020,METRO_TIER,REG_A_00231,REG_B_00231,STARTUP_DENSITY,53.051,56.861,-3.81,-6.701,82,21,64.78,94.1,0.2583,106.019,136.821,13.965,-2.207,7.284,13.603
2017,REGION_ZONE,REG_A_00232,REG_B_00232,EXPORT_INTENSITY,37.79,16.211,21.579,133.113,29,35,82.57,34.94,0.2149,108.954,125.422,31.917,-2.544,5.202,37.947
2021,STATE_UT,REG_A_00233,REG_B_00233,COST_OF_LIVING,13.101,87.183,-74.082,-84.973,74,26,66.4,26.85,0.3184,138.498,81.98,23.844,-1.743,14.304,0.507
2019,METRO_TIER,REG_A_00234,REG_B_00234,JOB_GROWTH,77.169,19.358,57.811,298.641,21,58,1.13,23.77,0.2914,71.91,113.5,17.53,-0.925,13.466,16.476
2019,DISTRICT_CLUSTER,REG_A_00235,REG_B_00235,POWER_OUTAGE_HOURS,27.127,92.51,-65.383,-70.677,10,48,71.03,6.2,0.3266,89.05,93.871,24.525,-7.263,5.043,70.924
2024,DISTRICT_CLUSTER,REG_A_00236,REG_B_00236,JOB_GROWTH,82.685,57.371,25.314,44.123,67,83,35.06,62.91,0.3019,114.613,85.328,27.065,3.248,13.899,36.061
2022,DISTRICT_CLUSTER,REG_A_00237,REG_B_00237,GSDP_PER_CAPITA,17.265,86.54,-69.275,-80.05,74,20,77.47,49.47,0.2803,165.957,101.254,28.8,-4.926,-1.857,39.014
2024,DISTRICT_CLUSTER,REG_A_00238,REG_B_00238,POWER_OUTAGE_HOURS,69.138,47.126,22.012,46.709,81,42,40.02,22.63,0.4338,71.994,99.875,31.579,-7.507,12.414,58.433
2022,STATE_UT,REG_A_00239,REG_B_00239,UNEMP_RATE,18.057,66.786,-48.729,-72.963,79,74,20.4,40.4,0.2519,147.308,54.338,28.168,19.543,11.43,35.461
2019,METRO_TIER,REG_A_00240,REG_B_00240,POWER_OUTAGE_HOURS,41.266,44.069,-2.803,-6.36,61,71,85.41,57.25,0.5863,99.56,116.228,30.152,1.944,-0.116,52.157
2025,METRO_TIER,REG_A_00241,REG_B_00241,STARTUP_DENSITY,46.239,19.351,26.888,138.949,49,99,67.26,30.5,0.403,153.511,116.272,18.964,10.044,13.83,26.439
2023,METRO_TIER,REG_A_00242,REG_B_00242,STARTUP_DENSITY,67.533,56.639,10.894,19.234,49,59,59.99,30.79,0.5874,95.187,138.784,25.524,8.957,5.423,55.445
2023,COASTAL_INLAND,REG_A_00243,REG_B_00243,JOB_GROWTH,90.336,33.843,56.493,166.927,59,98,34.98,53.58,0.2998,124.183,92.78,6.564,-8.299,13.083,66.895
2017,METRO_TIER,REG_A_00244,REG_B_00244,STARTUP_DENSITY,47.001,49.371,-2.37,-4.8,26,80,70.91,69.81,0.2278,136.619,105.846,9.384,-5.62,3.413,94.712
2023,DISTRICT_CLUSTER,REG_A_00245,REG_B_00245,STARTUP_DENSITY,2.215,37.206,-34.991,-94.047,47,32,63.46,35.22,0.3147,114.15,132.864,32.906,-2.135,3.814,89.017
2017,METRO_TIER,REG_A_00246,REG_B_00246,GSDP_PER_CAPITA,19.224,74.909,-55.685,-74.337,51,99,71.77,88.0,0.5079,71.056,71.792,17.635,2.459,0.951,4.93
2017,DISTRICT_CLUSTER,REG_A_00247,REG_B_00247,EXPORT_INTENSITY,11.321,72.769,-61.448,-84.443,43,23,16.89,62.2,0.2955,123.685,125.244,14.61,2.617,12.511,34.188
2018,COASTAL_INLAND,REG_A_00248,REG_B_00248,STARTUP_DENSITY,90.24,19.208,71.032,369.804,17,29,63.92,85.25,0.256,167.406,137.437,18.367,12.011,0.847,89.633
2020,STATE_UT,REG_A_00249,REG_B_00249,JOB_GROWTH,33.701,13.772,19.929,144.707,44,20,78.67,4.14,0.4098,81.515,44.531,10.675,-0.074,-1.033,19.332
2020,DISTRICT_CLUSTER,REG_A_00250,REG_B_00250,POP_GROWTH,90.695,77.815,12.88,16.552,33,70,79.75,92.01,0.5591,164.494,91.825,29.361,-2.494,0.879,13.274
2025,STATE_UT,REG_A_00251,REG_B_00251,POWER_OUTAGE_HOURS,85.345,10.418,74.927,719.207,42,67,73.59,42.88,0.2294,163.124,139.95,27.869,-7.011,13.848,72.44
2017,DISTRICT_CLUSTER,REG_A_00252,REG_B_00252,EXPORT_INTENSITY,85.562,88.778,-3.216,-3.623,61,45,28.8,34.5,0.3114,86.609,137.34,23.873,-9.026,11.401,75.909
2022,STATE_UT,REG_A_00253,REG_B_00253,JOB_GROWTH,96.476,48.226,48.25,100.05,32,72,84.96,21.04,0.5058,159.427,56.344,34.283,19.894,10.746,18.681
2017,STATE_UT,REG_A_00254,REG_B_00254,STARTUP_DENSITY,48.605,78.286,-29.681,-37.914,37,52,26.97,12.37,0.2216,165.656,50.603,34.251,-0.743,3.855,68.686
2017,COASTAL_INLAND,REG_A_00255,REG_B_00255,EXPORT_INTENSITY,23.539,32.912,-9.373,-28.479,57,38,28.65,17.31,0.5094,135.689,80.903,7.828,-9.01,-4.727,30.715
2020,COASTAL_INLAND,REG_A_00256,REG_B_00256,POWER_OUTAGE_HOURS,38.309,58.818,-20.509,-34.869,57,45,15.67,20.01,0.3036,85.59,116.47,28.687,7.387,12.2,97.854
2020,COASTAL_INLAND,REG_A_00257,REG_B_00257,EXPORT_INTENSITY,24.29,96.766,-72.476,-74.898,16,58,5.54,58.54,0.3353,71.989,98.878,28.147,11.206,13.002,54.027
2017,REGION_ZONE,REG_A_00258,REG_B_00258,HOUSING_AFFORD,36.262,20.558,15.704,76.389,63,23,17.37,1.82,0.3389,126.769,74.015,18.808,11.571,-1.505,97.868
2021,COASTAL_INLAND,REG_A_00259,REG_B_00259,COST_OF_LIVING,89.53,71.283,18.247,25.598,40,83,38.44,53.58,0.4798,157.161,86.325,22.746,7.117,11.434,23.49
2021,DISTRICT_CLUSTER,REG_A_00260,REG_B_00260,UNEMP_RATE,98.942,94.043,4.899,5.209,52,22,64.25,78.56,0.2881,135.902,88.857,17.873,5.448,-2.508,63.38
2017,METRO_TIER,REG_A_00261,REG_B_00261,GSDP_PER_CAPITA,4.82,69.3,-64.48,-93.045,40,51,69.47,8.96,0.4572,99.626,120.39,11.657,14.233,-3.415,32.765
2017,METRO_TIER,REG_A_00262,REG_B_00262,COST_OF_LIVING,37.796,50.61,-12.814,-25.319,69,37,67.32,32.65,0.2545,169.788,103.015,24.759,7.312,11.279,74.271
2024,REGION_ZONE,REG_A_00263,REG_B_00263,WAGE_GROWTH,12.279,47.192,-34.913,-73.981,99,16,33.64,21.05,0.3459,140.672,81.619,19.103,0.89,-2.437,58.067
2019,COASTAL_INLAND,REG_A_00264,REG_B_00264,JOB_GROWTH,93.483,73.002,20.481,28.055,41,100,53.19,86.75,0.328,132.047,127.052,22.474,18.7,-3.906,4.099
2019,STATE_UT,REG_A_00265,REG_B_00265,INFLATION_CPI,46.52,39.574,6.946,17.552,58,83,26.44,87.17,0.3487,70.285,121.692,6.388,17.885,14.078,6.255
2018,METRO_TIER,REG_A_00266,REG_B_00266,STARTUP_DENSITY,89.496,93.759,-4.263,-4.547,44,88,40.24,27.48,0.5936,166.945,47.939,31.353,4.584,-1.525,24.415
2022,REGION_ZONE,REG_A_00267,REG_B_00267,COST_OF_LIVING,16.446,46.252,-29.806,-64.443,88,26,3.06,65.28,0.516,152.831,100.802,31.85,2.458,13.111,29.318
2017,DISTRICT_CLUSTER,REG_A_00268,REG_B_00268,GSDP_PER_CAPITA,47.273,10.747,36.526,339.872,57,86,49.97,81.82,0.2839,90.821,120.069,6.424,18.066,1.915,52.003
2016,REGION_ZONE,REG_A_00269,REG_B_00269,UNEMP_RATE,93.382,65.499,27.883,42.57,49,85,40.54,64.47,0.5446,156.581,83.496,31.187,-4.741,2.144,97.313
2019,REGION_ZONE,REG_A_00270,REG_B_00270,JOB_GROWTH,35.382,44.282,-8.9,-20.098,85,40,43.31,87.5,0.4947,91.568,133.191,20.699,-9.98,0.105,64.008
2020,REGION_ZONE,REG_A_00271,REG_B_00271,POWER_OUTAGE_HOURS,19.274,98.12,-78.846,-80.357,10,52,35.6,4.15,0.3692,87.491,43.83,13.442,-9.697,0.583,19.233
2019,COASTAL_INLAND,REG_A_00272,REG_B_00272,STARTUP_DENSITY,71.941,54.657,17.284,31.623,70,20,74.65,62.82,0.2092,159.541,95.619,26.374,-7.425,3.213,15.876
2023,REGION_ZONE,REG_A_00273,REG_B_00273,POWER_OUTAGE_HOURS,93.144,52.828,40.316,76.316,1,48,52.34,8.98,0.2465,89.955,111.083,21.089,-8.588,8.698,85.093
