env_emiss_inventory_year,env_emiss_facility_registry_id,env_emiss_emissions_source_type,env_emiss_ghg_gas_code,env_emiss_emissions_metric_tons,env_emiss_stack_height_m,env_emiss_control_technology_code,env_emiss_operating_hours_annual,env_emiss_throughput_activity_level,env_emiss_emission_factor_used,env_emiss_estimation_method_code,env_emiss_permit_number,env_emiss_compliance_status_code,env_emiss_violation_count,env_emiss_inspection_count,env_emiss_nearby_receptor_distance_m,env_emiss_environmental_justice_screen_score,env_emiss_reporting_program_name,env_emiss_verification_flag,env_emiss_uncertainty_rating
2020,FRS000000126,AREA,CO2,3197.684,0.0,OXIDATION_CATALYST,3625,634575.14,STACK_TEST,EMISSION_FACTOR,PERMIT00000126,UNDER_REVIEW,6,0,8742.7,0.03,GHGRP,1,MEDIUM
2012,FRS000000127,MOBILE,CO2,7100.899,0.0,NONE,4024,1437720.63,DEFAULT,CEMS,PERMIT00000127,IN_COMPLIANCE,2,2,2713.1,80.1,GHGRP,1,HIGH
2017,FRS000000128,NONPOINT,CO2,1582.633,0.0,OXIDATION_CATALYST,3362,1252415.45,DEFAULT,ENGINEERING,PERMIT00000128,IN_COMPLIANCE,7,6,523.9,58.76,STATE_INVENTORY,1,MEDIUM
2006,FRS000000129,MOBILE,N2O,2533.66,0.0,NONE,4762,1320814.69,DEFAULT,ENGINEERING,PERMIT00000129,OUT_OF_COMPLIANCE,1,5,13599.9,24.12,OTHER,0,MEDIUM
2015,FRS000000130,POINT,CO2,1061.785,138.67,NONE,5250,733984.21,DEFAULT,EMISSION_FACTOR,PERMIT00000130,IN_COMPLIANCE,4,0,5455.0,50.37,TRI,0,LOW
2020,FRS000000131,FUGITIVE,CH4,1951.803,0.0,SNCR,7507,721310.74,DEFAULT,CEMS,PERMIT00000131,IN_COMPLIANCE,4,1,111.0,92.86,GHGRP,0,LOW
2008,FRS000000132,POINT,PFCs,1488.713,90.3,BAGHOUSE,1012,56728.55,DEFAULT,CEMS,PERMIT00000132,IN_COMPLIANCE,6,4,859.5,91.02,GHGRP,1,MEDIUM
2020,FRS000000133,FUGITIVE,N2O,2182.26,0.0,BAGHOUSE,760,800371.02,DEFAULT,ENGINEERING,PERMIT00000133,IN_COMPLIANCE,8,4,8793.7,29.93,STATE_INVENTORY,0,HIGH
2005,FRS000000134,MOBILE,CO2,2167.547,0.0,SCR,5755,1487459.55,DEFAULT,EMISSION_FACTOR,PERMIT00000134,NOT_APPLICABLE,0,6,4080.4,98.91,TRI,0,MEDIUM
2013,FRS000000135,POINT,CO2,667.938,127.71,OXIDATION_CATALYST,4554,217475.58,DEFAULT,MODELED,PERMIT00000135,IN_COMPLIANCE,1,6,377.0,35.69,STATE_INVENTORY,1,HIGH
2024,FRS000000136,AREA,CO2,3857.204,0.0,NONE,4066,1412987.53,MODELLED,MATERIAL_BALANCE,PERMIT00000136,IN_COMPLIANCE,2,5,13788.2,74.32,STATE_INVENTORY,0,UNKNOWN
2022,FRS000000137,AREA,CO2,5971.241,0.0,BAGHOUSE,8704,276818.47,MASS_BALANCE,ENGINEERING,PERMIT00000137,IN_COMPLIANCE,3,8,10677.4,95.53,OTHER,0,HIGH
2019,FRS000000138,POINT,CO2,976.629,81.12,NONE,184,156480.16,MODELLED,MODELED,PERMIT00000138,IN_COMPLIANCE,3,4,3746.2,15.25,GHGRP,1,LOW
2015,FRS000000139,MOBILE,PFCs,570.674,0.0,CARBON_CAPTURE,3245,1478362.19,DEFAULT,EMISSION_FACTOR,PERMIT00000139,IN_COMPLIANCE,2,5,12555.9,33.13,NEI,1,MEDIUM
2023,FRS000000140,AREA,CO2,5432.432,0.0,SCR,2085,160414.89,MASS_BALANCE,MODELED,PERMIT00000140,IN_COMPLIANCE,10,0,9493.0,44.96,GHGRP,0,MEDIUM
2005,FRS000000141,POINT,CO2,581.951,52.64,NONE,4304,835095.5,SITE_SPECIFIC,MATERIAL_BALANCE,PERMIT00000141,IN_COMPLIANCE,3,3,14447.6,72.58,TRI,1,LOW
2024,FRS000000142,NONPOINT,CO2,3551.364,0.0,NONE,2301,1260407.53,SITE_SPECIFIC,CEMS,PERMIT00000142,IN_COMPLIANCE,6,1,698.0,58.89,TRI,0,MEDIUM
2007,FRS000000143,FUGITIVE,HFCs,2746.101,0.0,SCR,5261,71577.34,MODELLED,MATERIAL_BALANCE,PERMIT00000143,IN_COMPLIANCE,6,4,8812.4,45.29,GHGRP,0,LOW
2014,FRS000000144,NONPOINT,CO2,1014.889,0.0,NONE,5552,335902.64,SITE_SPECIFIC,CEMS,PERMIT00000144,NOT_APPLICABLE,7,4,14959.3,80.18,TRI,0,MEDIUM
2016,FRS000000145,POINT,CO2,663.128,155.32,BAGHOUSE,1577,1458006.6,MODELLED,EMISSION_FACTOR,PERMIT00000145,IN_COMPLIANCE,5,5,12526.8,31.32,NEI,1,LOW
2011,FRS000000146,AREA,CO2,1807.221,0.0,ESP,2778,158309.22,MODELLED,EMISSION_FACTOR,PERMIT00000146,IN_COMPLIANCE,3,2,1908.5,32.08,GHGRP,1,MEDIUM
2022,FRS000000147,FUGITIVE,CO2,1343.757,0.0,BAGHOUSE,6545,412452.16,DEFAULT,ENGINEERING,PERMIT00000147,UNDER_REVIEW,7,8,1709.6,48.11,STATE_INVENTORY,0,HIGH
2022,FRS000000148,AREA,CO2,625.043,0.0,SNCR,3629,166448.95,STACK_TEST,MATERIAL_BALANCE,PERMIT00000148,IN_COMPLIANCE,4,4,7805.9,17.37,GHGRP,0,LOW
2015,FRS000000149,FUGITIVE,CH4,921.934,0.0,OXIDATION_CATALYST,3897,930752.58,MODELLED,EMISSION_FACTOR,PERMIT00000149,IN_COMPLIANCE,9,8,6034.6,18.96,GHGRP,0,HIGH
2005,FRS000000150,AREA,CO2,1471.167,0.0,SCR,4437,313328.78,DEFAULT,ENGINEERING,PERMIT00000150,OUT_OF_COMPLIANCE,6,3,8782.0,98.95,NEI,0,MEDIUM
2009,FRS000000151,POINT,CO2,2380.698,219.78,BAGHOUSE,6268,439759.24,SITE_SPECIFIC,MODELED,PERMIT00000151,IN_COMPLIANCE,3,5,236.0,79.09,STATE_INVENTORY,0,LOW
2019,FRS000000152,POINT,CO2,3506.77,189.65,SCR,8458,318701.97,MODELLED,MODELED,PERMIT00000152,IN_COMPLIANCE,7,3,3043.2,78.12,STATE_INVENTORY,1,MEDIUM
2007,FRS000000153,AREA,HFCs,1816.971,0.0,FGD,3515,135240.71,DEFAULT,EMISSION_FACTOR,PERMIT00000153,IN_COMPLIANCE,8,2,4668.3,74.87,GHGRP,0,LOW
2020,FRS000000154,FUGITIVE,CH4,1218.262,0.0,NONE,6130,582808.75,STACK_TEST,CEMS,PERMIT00000154,IN_COMPLIANCE,10,6,11418.1,11.57,TRI,1,HIGH
2005,FRS000000155,AREA,CO2,1178.95,0.0,SNCR,8094,666862.6,DEFAULT,EMISSION_FACTOR,PERMIT00000155,IN_COMPLIANCE,5,6,919.5,20.22,STATE_INVENTORY,0,LOW
2006,FRS000000156,POINT,CH4,1944.254,236.27,FGD,7878,1073600.64,MODELLED,MATERIAL_BALANCE,PERMIT00000156,UNDER_REVIEW,5,5,9297.1,87.85,NEI,0,MEDIUM
2018,FRS000000157,MOBILE,CO2,1834.828,0.0,NONE,3495,270092.9,DEFAULT,EMISSION_FACTOR,PERMIT00000157,NOT_APPLICABLE,4,5,11608.3,81.26,STATE_INVENTORY,0,LOW
2023,FRS000000158,AREA,CO2,1516.834,0.0,ESP,4596,890526.34,DEFAULT,EMISSION_FACTOR,PERMIT00000158,OUT_OF_COMPLIANCE,5,1,7533.3,20.25,STATE_INVENTORY,1,HIGH
2021,FRS000000159,POINT,CO2,2389.649,171.16,FGD,745,998799.85,DEFAULT,ENGINEERING,PERMIT00000159,IN_COMPLIANCE,10,6,13335.9,54.4,NEI,0,LOW
2011,FRS000000160,POINT,HFCs,3336.921,25.98,NONE,7120,894508.89,DEFAULT,CEMS,PERMIT00000160,IN_COMPLIANCE,3,5,14837.4,56.04,STATE_INVENTORY,1,LOW
2023,FRS000000161,POINT,CO2,2484.186,255.12,OXIDATION_CATALYST,2217,1334861.09,SITE_SPECIFIC,MODELED,PERMIT00000161,UNDER_REVIEW,5,0,11993.5,4.42,GHGRP,0,HIGH
2020,FRS000000162,POINT,HFCs,932.049,253.46,ESP,5042,190298.9,DEFAULT,ENGINEERING,PERMIT00000162,IN_COMPLIANCE,10,1,9960.0,14.73,OTHER,0,MEDIUM
2007,FRS000000163,AREA,CO2,2135.254,0.0,ESP,2827,134866.84,MODELLED,ENGINEERING,PERMIT00000163,IN_COMPLIANCE,6,6,8709.8,49.43,TRI,1,HIGH
2011,FRS000000164,POINT,CO2,3061.297,87.56,NONE,4688,715012.59,STACK_TEST,MATERIAL_BALANCE,PERMIT00000164,IN_COMPLIANCE,4,2,684.4,69.37,TRI,1,MEDIUM
2008,FRS000000165,MOBILE,CO2,4246.478,0.0,NONE,3898,1255148.13,DEFAULT,EMISSION_FACTOR,PERMIT00000165,OUT_OF_COMPLIANCE,10,0,14979.6,65.87,TRI,0,MEDIUM
2005,FRS000000166,MOBILE,CO2,10829.632,0.0,NONE,6415,843698.11,DEFAULT,EMISSION_FACTOR,PERMIT00000166,OUT_OF_COMPLIANCE,9,5,7835.0,33.38,STATE_INVENTORY,0,MEDIUM
2006,FRS000000167,NONPOINT,SF6,130.534,0.0,ESP,2453,953713.54,STACK_TEST,ENGINEERING,PERMIT00000167,IN_COMPLIANCE,8,3,11707.5,8.28,TRI,0,MEDIUM
2024,FRS000000168,POINT,SF6,1334.636,171.22,BAGHOUSE,1371,1470658.01,MODELLED,MODELED,PERMIT00000168,UNDER_REVIEW,0,6,5241.9,85.53,TRI,0,HIGH
2013,FRS000000169,AREA,HFCs,2003.697,0.0,NONE,6811,808144.76,SITE_SPECIFIC,ENGINEERING,PERMIT00000169,OUT_OF_COMPLIANCE,1,1,14894.8,87.64,NEI,1,MEDIUM
2025,FRS000000170,MOBILE,HFCs,710.98,0.0,NONE,2623,395443.95,DEFAULT,ENGINEERING,PERMIT00000170,IN_COMPLIANCE,1,8,1317.2,16.8,GHGRP,0,LOW
2023,FRS000000171,AREA,CO2,3282.3,0.0,ESP,603,428358.66,STACK_TEST,CEMS,PERMIT00000171,UNDER_REVIEW,7,6,7989.4,98.11,STATE_INVENTORY,0,LOW
2019,FRS000000172,POINT,CO2,15057.403,196.81,BAGHOUSE,4848,101317.06,MODELLED,CEMS,PERMIT00000172,OUT_OF_COMPLIANCE,7,0,4014.8,23.54,STATE_INVENTORY,0,HIGH
2008,FRS000000173,POINT,CO2,458.898,151.44,SCR,8535,975374.35,DEFAULT,EMISSION_FACTOR,PERMIT00000173,IN_COMPLIANCE,2,0,3202.5,72.69,NEI,1,MEDIUM
2006,FRS000000174,POINT,CO2,4529.943,146.98,NONE,3766,32316.92,DEFAULT,MODELED,PERMIT00000174,IN_COMPLIANCE,5,5,7313.5,20.96,TRI,0,LOW
2022,FRS000000175,POINT,CO2,2351.089,233.42,FGD,2801,665082.63,MODELLED,ENGINEERING,PERMIT00000175,IN_COMPLIANCE,2,5,14430.7,39.93,STATE_INVENTORY,1,LOW
2017,FRS000000176,MOBILE,CO2,7709.219,0.0,FGD,7783,1272216.52,SITE_SPECIFIC,ENGINEERING,PERMIT00000176,OUT_OF_COMPLIANCE,7,2,12456.1,28.09,NEI,0,HIGH
2022,FRS000000177,AREA,CO2,4576.99,0.0,NONE,7684,731930.05,DEFAULT,MATERIAL_BALANCE,PERMIT00000177,UNDER_REVIEW,9,2,740.0,61.71,GHGRP,1,LOW
2019,FRS000000178,POINT,CO2,3335.235,35.44,NONE,7690,263242.49,DEFAULT,ENGINEERING,PERMIT00000178,IN_COMPLIANCE,3,1,9518.8,67.36,NEI,0,MEDIUM
2019,FRS000000179,MOBILE,CO2,6977.742,0.0,SNCR,4441,742009.86,SITE_SPECIFIC,ENGINEERING,PERMIT00000179,OUT_OF_COMPLIANCE,7,7,8256.8,93.95,STATE_INVENTORY,0,LOW
2019,FRS000000180,MOBILE,N2O,10125.561,0.0,ESP,6131,600065.83,DEFAULT,EMISSION_FACTOR,PERMIT00000180,IN_COMPLIANCE,10,7,13467.3,57.03,TRI,0,HIGH
2018,FRS000000181,POINT,SF6,3119.455,177.97,SCR,4166,621583.58,MODELLED,ENGINEERING,PERMIT00000181,IN_COMPLIANCE,3,8,11267.6,36.15,OTHER,0,LOW
2009,FRS000000182,POINT,CH4,1238.829,179.99,NONE,6958,1175587.09,DEFAULT,CEMS,PERMIT00000182,IN_COMPLIANCE,4,0,590.2,11.19,GHGRP,0,MEDIUM
2017,FRS000000183,AREA,CO2,1425.925,0.0,FGD,4514,331245.11,STACK_TEST,EMISSION_FACTOR,PERMIT00000183,UNDER_REVIEW,10,4,3303.8,90.54,STATE_INVENTORY,1,LOW
2021,FRS000000184,AREA,CO2,2348.788,0.0,SCR,5083,1370101.55,SITE_SPECIFIC,CEMS,PERMIT00000184,IN_COMPLIANCE,1,8,13632.7,90.91,NEI,0,HIGH
2022,FRS000000185,POINT,CO2,277.413,66.11,FGD,1052,1325400.39,MASS_BALANCE,ENGINEERING,PERMIT00000185,IN_COMPLIANCE,3,7,14564.6,99.26,STATE_INVENTORY,0,MEDIUM
2017,FRS000000186,NONPOINT,CO2,2530.396,0.0,FGD,4363,1223406.38,SITE_SPECIFIC,MATERIAL_BALANCE,PERMIT00000186,NOT_APPLICABLE,1,1,10578.5,64.72,NEI,0,MEDIUM
2021,FRS000000187,MOBILE,CH4,9333.227,0.0,SCR,5682,1335209.18,DEFAULT,EMISSION_FACTOR,PERMIT00000187,IN_COMPLIANCE,4,5,12655.9,47.55,STATE_INVENTORY,0,HIGH
2018,FRS000000188,MOBILE,N2O,6196.085,0.0,CARBON_CAPTURE,5843,859025.59,DEFAULT,EMISSION_FACTOR,PERMIT00000188,UNDER_REVIEW,6,1,13890.7,37.38,NEI,1,LOW
2012,FRS000000189,AREA,PFCs,3901.761,0.0,SCR,139,421585.97,STACK_TEST,ENGINEERING,PERMIT00000189,IN_COMPLIANCE,10,6,4948.6,40.97,GHGRP,0,MEDIUM
2013,FRS000000190,AREA,CO2,5033.689,0.0,FGD,3394,271773.09,MASS_BALANCE,EMISSION_FACTOR,PERMIT00000190,IN_COMPLIANCE,5,3,7459.8,92.09,NEI,0,LOW
2009,FRS000000191,MOBILE,HFCs,782.312,0.0,BAGHOUSE,7219,64513.02,DEFAULT,ENGINEERING,PERMIT00000191,IN_COMPLIANCE,10,7,4959.6,33.65,NEI,0,LOW
2010,FRS000000192,AREA,SF6,1225.019,0.0,NONE,2219,93201.06,MASS_BALANCE,MATERIAL_BALANCE,PERMIT00000192,OUT_OF_COMPLIANCE,4,5,13500.7,24.02,NEI,0,LOW
2011,FRS000000193,POINT,N2O,21408.565,257.02,BAGHOUSE,123,865242.18,MODELLED,ENGINEERING,PERMIT00000193,OUT_OF_COMPLIANCE,0,5,8081.5,60.95,NEI,0,MEDIUM
2022,FRS000000194,NONPOINT,CO2,2685.422,0.0,CARBON_CAPTURE,4070,1023769.35,DEFAULT,MODELED,PERMIT00000194,IN_COMPLIANCE,7,1,6402.7,66.42,TRI,0,LOW
2023,FRS000000195,AREA,CO2,759.611,0.0,BAGHOUSE,1238,771086.57,STACK_TEST,ENGINEERING,PERMIT00000195,IN_COMPLIANCE,1,1,2811.0,1.68,NEI,0,UNKNOWN
2009,FRS000000196,MOBILE,CO2,8968.1,0.0,BAGHOUSE,2286,418192.71,DEFAULT,MATERIAL_BALANCE,PERMIT00000196,IN_COMPLIANCE,10,5,14792.9,43.35,NEI,1,HIGH
2008,FRS000000197,POINT,CO2,2777.27,248.16,NONE,1440,755550.04,DEFAULT,ENGINEERING,PERMIT00000197,OUT_OF_COMPLIANCE,8,3,4549.7,93.9,NEI,1,LOW
2023,FRS000000198,POINT,CH4,12535.461,64.23,SCR,859,379681.17,SITE_SPECIFIC,CEMS,PERMIT00000198,OUT_OF_COMPLIANCE,6,1,683.8,12.05,NEI,0,LOW
2006,FRS000000199,AREA,CO2,1044.962,0.0,NONE,4630,133463.1,SITE_SPECIFIC,CEMS,PERMIT00000199,OUT_OF_COMPLIANCE,5,5,9782.4,7.86,STATE_INVENTORY,0,HIGH
2022,FRS000000200,MOBILE,CO2,5789.091,0.0,SCR,2737,88785.06,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00000200,OUT_OF_COMPLIANCE,0,5,5550.6,91.37,GHGRP,1,LOW
2015,FRS000000201,AREA,HFCs,481.048,0.0,CARBON_CAPTURE,3016,1475262.38,MODELLED,CEMS,PERMIT00000201,NOT_APPLICABLE,1,8,9233.5,16.06,STATE_INVENTORY,0,LOW
2006,FRS000000202,POINT,CO2,5286.856,57.14,NONE,8387,1302764.49,DEFAULT,CEMS,PERMIT00000202,IN_COMPLIANCE,1,2,3878.2,5.59,NEI,0,MEDIUM
2007,FRS000000203,POINT,SF6,827.923,169.23,NONE,4898,1051634.63,DEFAULT,ENGINEERING,PERMIT00000203,IN_COMPLIANCE,4,2,2642.6,50.04,STATE_INVENTORY,0,LOW
2018,FRS000000204,MOBILE,CO2,8270.199,0.0,SCR,8744,934767.94,DEFAULT,EMISSION_FACTOR,PERMIT00000204,NOT_APPLICABLE,2,1,12434.5,76.79,GHGRP,0,HIGH
2012,FRS000000205,NONPOINT,CO2,2161.658,0.0,NONE,1637,1413736.09,DEFAULT,CEMS,PERMIT00000205,IN_COMPLIANCE,9,3,1307.6,63.97,STATE_INVENTORY,0,UNKNOWN
2021,FRS000000206,NONPOINT,N2O,6194.116,0.0,SCR,5363,591137.45,DEFAULT,ENGINEERING,PERMIT00000206,UNDER_REVIEW,9,6,8391.4,35.88,STATE_INVENTORY,1,LOW
2023,FRS000000207,NONPOINT,CO2,1262.872,0.0,BAGHOUSE,4601,705318.94,MODELLED,CEMS,PERMIT00000207,IN_COMPLIANCE,8,4,792.9,32.71,STATE_INVENTORY,0,MEDIUM
2020,FRS000000208,MOBILE,CO2,2270.22,0.0,NONE,1607,512135.52,DEFAULT,MODELED,PERMIT00000208,IN_COMPLIANCE,7,4,8114.0,51.27,NEI,0,MEDIUM
2019,FRS000000209,AREA,CO2,1055.676,0.0,CARBON_CAPTURE,3513,60812.72,DEFAULT,EMISSION_FACTOR,PERMIT00000209,IN_COMPLIANCE,9,4,8326.9,65.76,OTHER,0,MEDIUM
2020,FRS000000210,NONPOINT,CO2,2335.941,0.0,SNCR,6208,808657.49,STACK_TEST,CEMS,PERMIT00000210,UNDER_REVIEW,6,6,11065.1,27.42,GHGRP,0,MEDIUM
2021,FRS000000211,AREA,HFCs,2966.986,0.0,FGD,7384,211368.93,DEFAULT,ENGINEERING,PERMIT00000211,OUT_OF_COMPLIANCE,6,7,232.6,40.04,STATE_INVENTORY,1,MEDIUM
2006,FRS000000212,POINT,CO2,1852.353,201.86,SCR,516,182014.04,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00000212,NOT_APPLICABLE,5,5,1463.8,50.88,NEI,0,LOW
2013,FRS000000213,POINT,CH4,2993.297,14.36,OXIDATION_CATALYST,1389,473189.36,MASS_BALANCE,MODELED,PERMIT00000213,IN_COMPLIANCE,7,8,6586.4,70.12,NEI,1,LOW
2022,FRS000000214,NONPOINT,CH4,2732.503,0.0,NONE,4780,944500.97,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00000214,OUT_OF_COMPLIANCE,7,8,3181.3,80.8,NEI,1,HIGH
2023,FRS000000215,NONPOINT,CO2,2115.214,0.0,ESP,3389,1285181.29,SITE_SPECIFIC,CEMS,PERMIT00000215,IN_COMPLIANCE,6,5,8042.5,35.54,NEI,0,MEDIUM
2012,FRS000000216,POINT,CO2,4941.477,237.2,ESP,6438,636582.09,SITE_SPECIFIC,ENGINEERING,PERMIT00000216,IN_COMPLIANCE,8,6,10698.1,16.77,GHGRP,1,MEDIUM
2014,FRS000000217,AREA,CH4,1073.918,0.0,FGD,7145,550318.35,MODELLED,MATERIAL_BALANCE,PERMIT00000217,IN_COMPLIANCE,3,5,10125.0,16.4,GHGRP,0,LOW
2017,FRS000000218,POINT,N2O,1792.618,177.74,CARBON_CAPTURE,8074,1336006.74,DEFAULT,ENGINEERING,PERMIT00000218,IN_COMPLIANCE,4,5,6183.8,75.31,GHGRP,0,LOW
2012,FRS000000219,MOBILE,CO2,3463.832,0.0,CARBON_CAPTURE,5709,645679.55,DEFAULT,EMISSION_FACTOR,PERMIT00000219,IN_COMPLIANCE,4,3,14259.4,11.47,NEI,0,HIGH
2017,FRS000000220,MOBILE,CH4,2114.4,0.0,CARBON_CAPTURE,3265,473183.31,STACK_TEST,EMISSION_FACTOR,PERMIT00000220,IN_COMPLIANCE,1,5,4832.9,54.96,STATE_INVENTORY,0,MEDIUM
2019,FRS000000221,MOBILE,HFCs,931.585,0.0,CARBON_CAPTURE,4455,292933.61,SITE_SPECIFIC,MODELED,PERMIT00000221,IN_COMPLIANCE,7,3,7740.5,20.98,NEI,1,MEDIUM
2013,FRS000000222,AREA,CO2,7255.494,0.0,SCR,3242,631120.73,STACK_TEST,ENGINEERING,PERMIT00000222,NOT_APPLICABLE,3,5,2017.6,22.02,STATE_INVENTORY,0,MEDIUM
2025,FRS000000223,POINT,CH4,1537.068,169.65,BAGHOUSE,30,342040.5,STACK_TEST,MODELED,PERMIT00000223,IN_COMPLIANCE,6,5,14957.0,12.76,GHGRP,1,UNKNOWN
2022,FRS000000224,POINT,CH4,29186.561,9.55,NONE,6006,1481239.94,MASS_BALANCE,CEMS,PERMIT00000224,IN_COMPLIANCE,8,2,8634.8,4.67,OTHER,1,LOW
2019,FRS000000225,FUGITIVE,CO2,2000.174,0.0,BAGHOUSE,6045,353711.05,MASS_BALANCE,CEMS,PERMIT00000225,IN_COMPLIANCE,9,2,6840.5,85.76,NEI,0,MEDIUM
2015,FRS000000226,AREA,CO2,2794.336,0.0,NONE,5961,690404.25,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00000226,IN_COMPLIANCE,7,4,9602.5,14.72,NEI,1,MEDIUM
2012,FRS000000227,AREA,CH4,5804.856,0.0,SCR,3415,926936.38,DEFAULT,CEMS,PERMIT00000227,IN_COMPLIANCE,7,4,4134.7,35.48,GHGRP,0,LOW
2022,FRS000000228,AREA,CO2,1333.104,0.0,SCR,5724,951898.38,MASS_BALANCE,EMISSION_FACTOR,PERMIT00000228,IN_COMPLIANCE,1,8,6150.4,21.54,OTHER,0,LOW
2009,FRS000000229,MOBILE,CO2,5461.611,0.0,NONE,8452,514646.98,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00000229,NOT_APPLICABLE,1,3,3633.3,8.26,OTHER,1,HIGH
2010,FRS000000230,MOBILE,CO2,1913.267,0.0,NONE,3231,1297111.6,DEFAULT,CEMS,PERMIT00000230,IN_COMPLIANCE,9,4,14125.7,26.6,OTHER,0,LOW
2017,FRS000000231,AREA,CO2,1037.523,0.0,SCR,7556,223961.64,STACK_TEST,EMISSION_FACTOR,PERMIT00000231,OUT_OF_COMPLIANCE,2,5,13638.9,53.78,OTHER,0,HIGH
2015,FRS000000232,AREA,PFCs,2679.85,0.0,CARBON_CAPTURE,2092,778682.45,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00000232,IN_COMPLIANCE,7,2,6889.5,70.34,NEI,0,MEDIUM
2007,FRS000000233,POINT,CH4,1639.356,166.23,NONE,7763,1168430.23,MODELLED,EMISSION_FACTOR,PERMIT00000233,IN_COMPLIANCE,0,4,14907.9,24.99,GHGRP,0,MEDIUM
2011,FRS000000234,FUGITIVE,CO2,3808.706,0.0,NONE,7986,162329.51,SITE_SPECIFIC,MATERIAL_BALANCE,PERMIT00000234,IN_COMPLIANCE,8,5,9974.8,70.31,NEI,1,MEDIUM
2017,FRS000000235,POINT,CO2,3408.719,182.16,FGD,4330,1492579.25,DEFAULT,EMISSION_FACTOR,PERMIT00000235,IN_COMPLIANCE,1,3,2632.6,76.01,NEI,1,MEDIUM
2023,FRS000000236,MOBILE,CH4,10157.96,0.0,SCR,6606,1122369.15,SITE_SPECIFIC,MODELED,PERMIT00000236,IN_COMPLIANCE,1,5,1766.4,12.67,NEI,0,HIGH
2015,FRS000000237,MOBILE,HFCs,1805.337,0.0,NONE,4887,995649.04,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00000237,IN_COMPLIANCE,9,1,3435.0,68.04,OTHER,0,LOW
2018,FRS000000238,NONPOINT,CO2,1065.218,0.0,FGD,5690,456305.21,MODELLED,MODELED,PERMIT00000238,IN_COMPLIANCE,10,7,14583.2,67.54,STATE_INVENTORY,0,MEDIUM
2014,FRS000000239,POINT,CO2,3776.187,159.17,OXIDATION_CATALYST,3547,1251359.85,STACK_TEST,EMISSION_FACTOR,PERMIT00000239,UNDER_REVIEW,3,8,8698.0,61.43,GHGRP,0,HIGH
2005,FRS000000240,MOBILE,CO2,877.204,0.0,BAGHOUSE,6474,1123026.94,SITE_SPECIFIC,MODELED,PERMIT00000240,UNDER_REVIEW,6,4,1987.1,87.73,OTHER,1,MEDIUM
2024,FRS000000241,MOBILE,PFCs,6566.325,0.0,NONE,2301,700144.6,MASS_BALANCE,MATERIAL_BALANCE,PERMIT00000241,UNDER_REVIEW,10,1,14611.6,39.97,NEI,1,HIGH
2016,FRS000000242,NONPOINT,PFCs,10557.789,0.0,ESP,708,53729.14,MASS_BALANCE,EMISSION_FACTOR,PERMIT00000242,NOT_APPLICABLE,4,7,379.2,23.15,GHGRP,0,MEDIUM
2011,FRS000000243,MOBILE,CO2,173.348,0.0,BAGHOUSE,6325,840201.21,MODELLED,ENGINEERING,PERMIT00000243,UNDER_REVIEW,10,2,10676.0,76.27,OTHER,0,UNKNOWN
2022,FRS000000244,MOBILE,CO2,5100.824,0.0,SNCR,4199,1280740.04,DEFAULT,EMISSION_FACTOR,PERMIT00000244,IN_COMPLIANCE,5,1,9979.0,6.12,OTHER,0,MEDIUM
2020,FRS000000245,NONPOINT,N2O,824.794,0.0,SNCR,5576,362758.05,MODELLED,ENGINEERING,PERMIT00000245,IN_COMPLIANCE,1,0,11751.2,65.32,OTHER,0,MEDIUM
2017,FRS000000246,MOBILE,N2O,5099.404,0.0,NONE,8108,1133546.54,SITE_SPECIFIC,MODELED,PERMIT00000246,IN_COMPLIANCE,4,7,2548.4,58.04,NEI,0,LOW
2018,FRS000000247,MOBILE,CO2,1117.067,0.0,CARBON_CAPTURE,1813,1373190.73,STACK_TEST,EMISSION_FACTOR,PERMIT00000247,IN_COMPLIANCE,9,2,2870.6,65.88,STATE_INVENTORY,0,MEDIUM
2017,FRS000000248,MOBILE,CO2,4574.248,0.0,NONE,7588,653038.51,STACK_TEST,EMISSION_FACTOR,PERMIT00000248,IN_COMPLIANCE,7,2,2673.6,80.88,TRI,0,MEDIUM
2019,FRS000000249,AREA,CO2,3820.77,0.0,OXIDATION_CATALYST,2720,937235.01,DEFAULT,CEMS,PERMIT00000249,NOT_APPLICABLE,8,5,12761.4,40.69,STATE_INVENTORY,1,LOW
2017,FRS000000250,AREA,CO2,586.41,0.0,BAGHOUSE,7158,804882.42,STACK_TEST,ENGINEERING,PERMIT00000250,IN_COMPLIANCE,8,4,10345.4,89.42,NEI,0,HIGH
2025,FRS000000251,FUGITIVE,CH4,3355.515,0.0,NONE,2756,859169.66,MASS_BALANCE,MODELED,PERMIT00000251,IN_COMPLIANCE,10,2,7385.0,9.26,GHGRP,0,MEDIUM
2008,FRS000000252,POINT,CH4,4247.291,169.61,ESP,7748,343470.54,MASS_BALANCE,EMISSION_FACTOR,PERMIT00000252,IN_COMPLIANCE,4,2,2749.4,47.97,STATE_INVENTORY,0,UNKNOWN
