energy_gen_operating_month,energy_gen_country_iso2,energy_gen_bidding_zone_code,energy_gen_plant_id,energy_gen_unit_id,energy_gen_fuel_type_primary,energy_gen_capacity_mw,energy_gen_net_generation_mwh,energy_gen_capacity_factor_pct,energy_gen_planned_outage_hours,energy_gen_forced_outage_hours,energy_gen_emissions_co2_tons,energy_gen_emissions_nox_tons,energy_gen_emissions_so2_tons,energy_gen_water_withdrawal_m3,energy_gen_cooling_technology_code,energy_gen_renewable_guarantees_of_origin_mwh,energy_gen_grid_operator_entsoe_code,energy_gen_unit_retirement_year,energy_gen_data_extract_date
2025-10,HU,HU_BZ04,HU_PLANT_0106,HU_PLANT_0106_U02,WASTE,160.374,38927.85,35.85,44.37,55.49,21468.599,5.6253,3.5695,3159706.81,HYBRID,0.0,ENTSOE_HU_TSO02,0,2024-10-06
2025-11,LU,LU_BZ05,LU_PLANT_0107,LU_PLANT_0107_U03,NUCLEAR,846.924,550860.83,90.73,65.03,15.47,160170.312,13.0105,10.9879,12924769.27,DRY_COOLING,0.0,ENTSOE_LU_TSO03,0,2025-10-16
2025-12,RO,RO_BZ06,RO_PLANT_0108,RO_PLANT_0108_U04,WASTE,203.76,106269.9,69.11,20.25,7.95,43829.473,3.5486,10.3867,2399272.51,RECIRCULATING,0.0,ENTSOE_RO_TSO04,0,2025-06-13
2026-01,AT,AT_BZ01,AT_PLANT_0109,AT_PLANT_0109_U05,NUCLEAR,1113.823,781592.0,90.32,10.07,25.48,129051.044,120.1846,42.5819,1298100.62,ONCE_THROUGH,0.0,ENTSOE_AT_TSO01,0,2024-10-12
2026-02,CZ,CZ_BZ02,CZ_PLANT_0110,CZ_PLANT_0110_U06,WASTE,12.769,5800.95,59.55,74.49,65.73,4640.123,0.2031,0.0415,2443708.31,AIR_COOLING,0.0,ENTSOE_CZ_TSO02,2030,2024-11-23
2026-03,DE,DE_BZ03,DE_PLANT_0111,DE_PLANT_0111_U07,NUCLEAR,1182.833,742854.17,94.16,101.27,57.45,110386.45,55.9447,54.3837,12742839.69,SEA_WATER,0.0,ENTSOE_DE_TSO03,2031,2025-05-26
2026-04,LV,LV_BZ04,LV_PLANT_0112,LV_PLANT_0112_U08,WASTE,69.841,19067.21,41.01,37.43,65.08,16847.389,0.8997,0.7545,3485733.31,HYBRID,0.0,ENTSOE_LV_TSO04,0,2025-12-08
2026-05,PL,PL_BZ05,PL_PLANT_0113,PL_PLANT_0113_U01,NUCLEAR,539.072,293347.45,78.64,75.35,9.74,85268.508,49.8575,21.2471,2394468.91,DRY_COOLING,0.0,ENTSOE_PL_TSO01,0,2026-01-07
2026-06,ES,ES_BZ06,ES_PLANT_0114,ES_PLANT_0114_U02,WASTE,493.02,43030.16,12.29,78.72,51.51,23960.992,8.9254,5.5931,3103590.68,RECIRCULATING,0.0,ENTSOE_ES_TSO02,0,2025-05-13
2026-07,HR,HR_BZ01,HR_PLANT_0115,HR_PLANT_0115_U03,NUCLEAR,360.743,208775.81,77.04,42.27,8.2,71044.317,32.8932,22.0625,9860517.67,ONCE_THROUGH,0.0,ENTSOE_HR_TSO03,2035,2024-06-14
2026-08,FI,FI_BZ02,FI_PLANT_0116,FI_PLANT_0116_U04,WASTE,9.663,2964.25,41.4,63.92,38.46,614.949,0.3356,0.1533,2404135.39,AIR_COOLING,0.0,ENTSOE_FI_TSO04,2036,2025-11-21
2026-09,IE,IE_BZ03,IE_PLANT_0117,IE_PLANT_0117_U05,NUCLEAR,932.212,474996.28,72.87,28.76,34.34,120666.684,6.6113,61.5345,20052382.27,SEA_WATER,0.0,ENTSOE_IE_TSO01,0,2024-10-14
2026-10,MT,MT_BZ04,MT_PLANT_0118,MT_PLANT_0118_U06,WASTE,196.551,17152.23,12.17,55.96,23.34,7789.002,0.6785,0.4992,815568.51,HYBRID,0.0,ENTSOE_MT_TSO02,2038,2025-03-17
2026-11,SK,SK_BZ05,SK_PLANT_0119,SK_PLANT_0119_U07,NUCLEAR,1451.215,760087.77,71.68,89.12,23.23,208203.19,121.1451,20.7712,33636407.63,DRY_COOLING,0.0,ENTSOE_SK_TSO03,2039,2025-12-12
2026-12,BE,BE_BZ06,BE_PLANT_0120,BE_PLANT_0120_U08,WASTE,568.258,87663.47,21.77,18.19,53.05,48441.55,9.087,8.8676,3966349.35,RECIRCULATING,0.0,ENTSOE_BE_TSO04,2040,2025-04-02
2017-01,DK,DK_BZ01,DK_PLANT_0121,DK_PLANT_0121_U01,NUCLEAR,521.894,315468.37,88.78,48.39,13.74,43429.152,59.9698,33.0886,20369546.71,ONCE_THROUGH,0.0,ENTSOE_DK_TSO01,2041,2024-08-18
2017-02,GR,GR_BZ02,GR_PLANT_0122,GR_PLANT_0122_U02,WASTE,530.939,142847.38,40.05,82.21,17.29,60274.977,5.8058,5.9154,1272860.55,AIR_COOLING,0.0,ENTSOE_GR_TSO02,2042,2024-07-27
2017-03,LT,LT_BZ03,LT_PLANT_0123,LT_PLANT_0123_U03,NUCLEAR,966.31,523747.03,72.16,19.02,30.07,250225.197,66.2761,27.7126,20416645.93,SEA_WATER,0.0,ENTSOE_LT_TSO03,2043,2025-10-16
2017-04,PT,PT_BZ04,PT_PLANT_0124,PT_PLANT_0124_U04,WASTE,399.228,43106.15,15.11,119.2,32.23,14386.486,7.8975,0.6515,4126707.26,HYBRID,0.0,ENTSOE_PT_TSO04,0,2024-01-03
2017-05,SE,SE_BZ05,SE_PLANT_0125,SE_PLANT_0125_U05,NUCLEAR,1579.985,1035117.99,92.75,19.55,59.16,138630.956,148.8161,118.5929,13924569.63,DRY_COOLING,0.0,ENTSOE_SE_TSO01,2045,2024-02-27
2017-06,CY,CY_BZ06,CY_PLANT_0126,CY_PLANT_0126_U06,WASTE,79.379,34503.24,59.67,69.48,42.08,33152.841,4.9112,0.8468,2459764.47,RECIRCULATING,0.0,ENTSOE_CY_TSO02,2046,2024-06-05
2017-07,FR,FR_BZ01,FR_PLANT_0127,FR_PLANT_0127_U07,NUCLEAR,716.66,480713.62,93.04,38.01,39.01,200855.045,115.9099,41.6357,21302756.97,ONCE_THROUGH,0.0,ENTSOE_FR_TSO03,0,2025-06-07
2017-08,IT,IT_BZ02,IT_PLANT_0128,IT_PLANT_0128_U08,WASTE,133.955,25983.13,25.22,103.59,47.01,14624.626,3.6035,0.4453,3483301.48,AIR_COOLING,0.0,ENTSOE_IT_TSO04,2048,2024-08-21
2017-09,NL,NL_BZ03,NL_PLANT_0129,NL_PLANT_0129_U01,NUCLEAR,386.64,225608.65,81.81,54.98,33.56,21146.72,9.8705,26.104,11911785.36,SEA_WATER,0.0,ENTSOE_NL_TSO01,2049,2025-09-29
2017-10,SI,SI_BZ04,SI_PLANT_0130,SI_PLANT_0130_U02,WASTE,390.197,49753.05,17.06,31.41,46.01,8990.974,3.7908,2.7869,42143.22,HYBRID,0.0,ENTSOE_SI_TSO02,2050,2024-04-11
2017-11,BG,BG_BZ05,BG_PLANT_0131,BG_PLANT_0131_U03,NUCLEAR,1252.754,833964.52,93.19,70.06,54.12,108455.462,81.4806,105.8796,18142231.41,DRY_COOLING,0.0,ENTSOE_BG_TSO03,0,2024-04-26
2017-12,EE,EE_BZ06,EE_PLANT_0132,EE_PLANT_0132_U04,WASTE,497.712,125065.89,32.41,83.68,33.73,57139.074,5.5967,4.8379,3082652.02,RECIRCULATING,0.0,ENTSOE_EE_TSO04,2026,2025-08-28
2018-01,HU,HU_BZ01,HU_PLANT_0133,HU_PLANT_0133_U05,NUCLEAR,1322.796,720692.51,76.32,45.22,66.94,32312.986,141.4738,29.7308,12351659.93,ONCE_THROUGH,0.0,ENTSOE_HU_TSO01,2027,2025-09-05
2018-02,LU,LU_BZ02,LU_PLANT_0134,LU_PLANT_0134_U06,WASTE,247.152,47209.77,25.64,88.28,23.7,3363.495,5.0779,6.0105,2105691.67,AIR_COOLING,0.0,ENTSOE_LU_TSO02,2028,2026-02-06
2018-03,RO,RO_BZ03,RO_PLANT_0135,RO_PLANT_0135_U07,NUCLEAR,1008.396,576005.15,77.38,12.31,32.28,224858.799,16.7088,14.9184,20632641.81,SEA_WATER,0.0,ENTSOE_RO_TSO03,0,2025-02-28
2018-04,AT,AT_BZ04,AT_PLANT_0136,AT_PLANT_0136_U08,WASTE,488.576,101025.8,30.65,29.8,24.99,99350.158,14.5771,3.3249,255773.39,HYBRID,0.0,ENTSOE_AT_TSO04,0,2024-04-10
2018-05,CZ,CZ_BZ05,CZ_PLANT_0137,CZ_PLANT_0137_U01,NUCLEAR,845.832,451021.2,76.6,59.15,2.41,102650.798,54.6651,11.6275,12882044.61,DRY_COOLING,0.0,ENTSOE_CZ_TSO01,2031,2024-03-17
2018-06,DE,DE_BZ06,DE_PLANT_0138,DE_PLANT_0138_U02,WASTE,549.21,212633.32,53.21,49.05,38.01,66977.677,10.8293,19.7545,1806511.38,RECIRCULATING,0.0,ENTSOE_DE_TSO02,0,2025-05-23
2018-07,LV,LV_BZ01,LV_PLANT_0139,LV_PLANT_0139_U03,NUCLEAR,1357.764,736791.02,70.8,16.35,37.76,119486.598,138.0288,92.1338,19185931.2,ONCE_THROUGH,0.0,ENTSOE_LV_TSO03,0,2026-01-02
2018-08,PL,PL_BZ02,PL_PLANT_0140,PL_PLANT_0140_U04,WASTE,222.001,58924.87,35.16,68.49,35.25,38630.897,5.49,2.2368,3139942.55,AIR_COOLING,0.0,ENTSOE_PL_TSO04,0,2024-07-01
2018-09,ES,ES_BZ03,ES_PLANT_0141,ES_PLANT_0141_U05,NUCLEAR,1340.057,771023.67,83.29,11.07,41.97,331814.616,123.8214,37.5212,15017255.57,SEA_WATER,0.0,ENTSOE_ES_TSO01,2035,2024-06-11
2018-10,HR,HR_BZ04,HR_PLANT_0142,HR_PLANT_0142_U06,WASTE,376.048,159657.64,58.59,110.67,31.08,98112.818,2.7158,7.2561,1032017.65,HYBRID,0.0,ENTSOE_HR_TSO02,2036,2024-06-11
2018-11,FI,FI_BZ05,FI_PLANT_0143,FI_PLANT_0143_U07,NUCLEAR,438.219,285107.22,92.21,68.37,37.72,18858.087,12.8937,30.4092,6783677.37,DRY_COOLING,0.0,ENTSOE_FI_TSO03,2037,2024-01-25
2018-12,IE,IE_BZ06,IE_PLANT_0144,IE_PLANT_0144_U08,WASTE,12.329,3967.44,47.81,104.11,24.18,1795.511,0.6244,0.1655,5027074.12,RECIRCULATING,0.0,ENTSOE_IE_TSO04,0,2026-01-01
2019-01,MT,MT_BZ01,MT_PLANT_0145,MT_PLANT_0145_U01,NUCLEAR,391.524,204906.19,73.59,92.57,51.08,74791.388,33.8579,15.3377,11500775.06,ONCE_THROUGH,0.0,ENTSOE_MT_TSO01,0,2025-04-08
2019-02,SK,SK_BZ02,SK_PLANT_0146,SK_PLANT_0146_U02,WASTE,174.963,61312.81,50.64,92.15,16.24,29064.237,14.5722,7.3426,4778479.92,AIR_COOLING,0.0,ENTSOE_SK_TSO02,2040,2024-09-28
2019-03,BE,BE_BZ03,BE_PLANT_0147,BE_PLANT_0147_U03,NUCLEAR,1410.53,841430.76,81.88,11.32,65.4,38295.469,73.9029,45.7249,4627227.14,SEA_WATER,0.0,ENTSOE_BE_TSO03,2041,2025-05-04
2019-04,DK,DK_BZ04,DK_PLANT_0148,DK_PLANT_0148_U04,WASTE,261.032,46235.46,26.41,54.57,49.16,28208.556,5.2265,5.2014,925806.0,HYBRID,0.0,ENTSOE_DK_TSO04,0,2024-07-22
2019-05,GR,GR_BZ05,GR_PLANT_0149,GR_PLANT_0149_U05,NUCLEAR,645.308,378609.65,80.52,47.68,63.15,72881.015,93.7386,41.3822,9878096.71,DRY_COOLING,0.0,ENTSOE_GR_TSO01,2043,2024-08-22
2019-06,LT,LT_BZ06,LT_PLANT_0150,LT_PLANT_0150_U06,WASTE,119.992,35587.47,44.45,98.65,49.99,11260.609,6.1967,2.8749,1029095.73,RECIRCULATING,0.0,ENTSOE_LT_TSO02,0,2024-09-18
2019-07,PT,PT_BZ01,PT_PLANT_0151,PT_PLANT_0151_U07,NUCLEAR,481.812,280034.36,76.0,54.15,64.31,107155.7,48.27,10.554,1605997.37,ONCE_THROUGH,0.0,ENTSOE_PT_TSO03,2045,2025-04-13
2019-08,SE,SE_BZ02,SE_PLANT_0152,SE_PLANT_0152_U08,WASTE,105.233,10985.48,14.39,66.51,3.76,2251.093,2.3505,1.4302,2173675.08,AIR_COOLING,0.0,ENTSOE_SE_TSO04,2046,2024-09-02
2019-09,CY,CY_BZ03,CY_PLANT_0153,CY_PLANT_0153_U01,NUCLEAR,325.613,198189.68,88.21,73.94,2.23,35544.231,13.8912,9.1346,31278673.03,SEA_WATER,0.0,ENTSOE_CY_TSO01,2047,2025-10-30
2019-10,FR,FR_BZ04,FR_PLANT_0154,FR_PLANT_0154_U02,WASTE,73.533,17742.44,32.26,7.09,50.13,7314.836,2.3878,1.9675,1361265.67,HYBRID,0.0,ENTSOE_FR_TSO02,2048,2024-10-04
2019-11,IT,IT_BZ05,IT_PLANT_0155,IT_PLANT_0155_U03,NUCLEAR,1252.393,797163.45,83.19,16.91,30.74,153175.727,85.7411,30.0695,21034254.54,DRY_COOLING,0.0,ENTSOE_IT_TSO03,0,2024-07-20
2019-12,NL,NL_BZ06,NL_PLANT_0156,NL_PLANT_0156_U04,WASTE,501.748,195756.03,50.51,70.27,51.19,75568.725,27.5372,18.2249,2035140.88,RECIRCULATING,0.0,ENTSOE_NL_TSO04,2050,2024-04-30
2020-01,SI,SI_BZ01,SI_PLANT_0157,SI_PLANT_0157_U05,NUCLEAR,478.996,313907.09,91.68,60.78,70.28,133264.198,45.0188,3.6012,3749468.77,ONCE_THROUGH,0.0,ENTSOE_SI_TSO01,2025,2025-02-23
2020-02,BG,BG_BZ02,BG_PLANT_0158,BG_PLANT_0158_U06,WASTE,185.217,51438.79,38.82,9.67,59.14,52695.836,12.1688,1.4376,855402.13,AIR_COOLING,0.0,ENTSOE_BG_TSO02,2026,2025-03-25
2020-03,EE,EE_BZ03,EE_PLANT_0159,EE_PLANT_0159_U07,NUCLEAR,1575.285,852455.33,78.32,87.08,55.5,203653.769,80.3808,49.8491,19701312.98,SEA_WATER,0.0,ENTSOE_EE_TSO03,0,2025-07-25
2020-04,HU,HU_BZ04,HU_PLANT_0160,HU_PLANT_0160_U08,WASTE,81.678,15920.07,27.43,34.58,25.82,1889.277,0.2155,2.0642,1990951.62,HYBRID,0.0,ENTSOE_HU_TSO04,2028,2025-06-02
2020-05,LU,LU_BZ05,LU_PLANT_0161,LU_PLANT_0161_U01,NUCLEAR,926.529,553711.72,87.67,94.07,55.93,94054.121,49.0499,31.6046,5244030.1,DRY_COOLING,0.0,ENTSOE_LU_TSO01,0,2025-01-28
2020-06,RO,RO_BZ06,RO_PLANT_0162,RO_PLANT_0162_U02,WASTE,81.826,11317.76,18.44,126.69,28.69,3083.965,0.5931,0.9751,248069.24,RECIRCULATING,0.0,ENTSOE_RO_TSO02,0,2025-08-06
2020-07,AT,AT_BZ01,AT_PLANT_0163,AT_PLANT_0163_U03,NUCLEAR,1031.504,512271.06,70.35,14.04,52.23,120725.289,82.8872,8.7631,9716699.48,ONCE_THROUGH,0.0,ENTSOE_AT_TSO03,2031,2025-03-28
2020-08,CZ,CZ_BZ02,CZ_PLANT_0164,CZ_PLANT_0164_U04,WASTE,138.894,22085.09,22.24,17.4,62.33,21499.27,3.3564,1.209,1760374.87,AIR_COOLING,0.0,ENTSOE_CZ_TSO04,2032,2025-04-22
2020-09,DE,DE_BZ03,DE_PLANT_0165,DE_PLANT_0165_U05,NUCLEAR,518.638,335695.54,86.18,41.2,58.99,40587.421,21.2621,27.0448,21347446.95,SEA_WATER,0.0,ENTSOE_DE_TSO01,0,2024-08-09
2020-10,LV,LV_BZ04,LV_PLANT_0166,LV_PLANT_0166_U06,WASTE,88.613,38208.35,56.24,47.73,20.05,26722.971,0.7169,2.9511,487173.14,HYBRID,0.0,ENTSOE_LV_TSO02,2034,2024-11-30
2020-11,PL,PL_BZ05,PL_PLANT_0167,PL_PLANT_0167_U07,NUCLEAR,705.94,474251.47,89.48,102.44,33.75,66460.192,16.6123,1.5627,11318183.62,DRY_COOLING,0.0,ENTSOE_PL_TSO03,0,2025-03-02
2020-12,ES,ES_BZ06,ES_PLANT_0168,ES_PLANT_0168_U08,WASTE,351.01,111260.57,43.95,37.97,55.11,94937.422,6.4222,10.8452,1245726.93,RECIRCULATING,0.0,ENTSOE_ES_TSO04,0,2026-02-25
2021-01,HR,HR_BZ01,HR_PLANT_0169,HR_PLANT_0169_U01,NUCLEAR,1618.9,988066.91,87.12,33.5,27.06,304747.122,161.549,54.418,8655821.34,ONCE_THROUGH,0.0,ENTSOE_HR_TSO01,2037,2024-06-28
2021-02,FI,FI_BZ02,FI_PLANT_0170,FI_PLANT_0170_U02,WASTE,599.18,177654.7,39.37,40.03,65.57,16808.992,36.64,4.1035,660541.37,AIR_COOLING,0.0,ENTSOE_FI_TSO02,0,2026-01-30
2021-03,IE,IE_BZ03,IE_PLANT_0171,IE_PLANT_0171_U03,NUCLEAR,472.054,279528.53,80.96,16.17,51.03,13703.169,17.8947,24.5886,385882.39,SEA_WATER,0.0,ENTSOE_IE_TSO03,0,2025-08-30
2021-04,MT,MT_BZ04,MT_PLANT_0172,MT_PLANT_0172_U04,WASTE,193.069,26009.12,20.33,37.0,60.75,1730.488,1.9923,1.7349,4212486.25,HYBRID,0.0,ENTSOE_MT_TSO04,2040,2024-08-25
2021-05,SK,SK_BZ05,SK_PLANT_0173,SK_PLANT_0173_U05,NUCLEAR,636.096,442304.39,94.55,36.59,68.85,229267.648,81.7139,27.0516,1555480.21,DRY_COOLING,0.0,ENTSOE_SK_TSO01,0,2025-05-17
2021-06,BE,BE_BZ06,BE_PLANT_0174,BE_PLANT_0174_U06,WASTE,298.032,139073.35,65.83,32.31,62.63,38657.526,10.4901,11.6175,2958858.78,RECIRCULATING,0.0,ENTSOE_BE_TSO02,0,2025-01-05
2021-07,DK,DK_BZ01,DK_PLANT_0175,DK_PLANT_0175_U07,NUCLEAR,424.511,235703.87,79.21,17.62,39.6,32358.817,54.0051,16.8571,7357142.32,ONCE_THROUGH,0.0,ENTSOE_DK_TSO03,2043,2024-01-23
2021-08,GR,GR_BZ02,GR_PLANT_0176,GR_PLANT_0176_U08,WASTE,520.478,141661.59,37.1,24.77,43.59,70601.913,31.3736,9.3737,887515.81,AIR_COOLING,0.0,ENTSOE_GR_TSO04,2044,2025-07-15
2021-09,LT,LT_BZ03,LT_PLANT_0177,LT_PLANT_0177_U01,NUCLEAR,429.361,263327.95,87.74,67.52,2.91,55903.451,59.1084,33.3071,8069150.37,SEA_WATER,0.0,ENTSOE_LT_TSO01,0,2024-11-10
2021-10,PT,PT_BZ04,PT_PLANT_0178,PT_PLANT_0178_U02,WASTE,255.568,68209.01,40.24,8.03,58.0,14697.172,2.872,0.2517,1700857.19,HYBRID,0.0,ENTSOE_PT_TSO02,0,2024-12-14
2021-11,SE,SE_BZ05,SE_PLANT_0179,SE_PLANT_0179_U03,NUCLEAR,1300.365,885434.74,94.11,38.11,40.99,164079.657,25.34,26.1835,4504484.8,DRY_COOLING,0.0,ENTSOE_SE_TSO03,0,2024-10-20
2021-12,CY,CY_BZ06,CY_PLANT_0180,CY_PLANT_0180_U04,WASTE,300.96,121927.98,58.12,50.0,9.37,27231.177,28.5832,15.5381,5193846.83,RECIRCULATING,0.0,ENTSOE_CY_TSO04,2048,2025-04-23
2022-01,FR,FR_BZ01,FR_PLANT_0181,FR_PLANT_0181_U05,NUCLEAR,388.746,245343.61,86.33,56.26,52.9,14158.704,28.9406,29.4345,6090635.28,ONCE_THROUGH,0.0,ENTSOE_FR_TSO01,0,2025-08-06
2022-02,IT,IT_BZ02,IT_PLANT_0182,IT_PLANT_0182_U06,WASTE,527.785,220901.83,62.55,100.16,69.62,205976.697,47.7874,11.6718,1960176.68,AIR_COOLING,0.0,ENTSOE_IT_TSO02,0,2025-02-11
2022-03,NL,NL_BZ03,NL_PLANT_0183,NL_PLANT_0183_U07,NUCLEAR,1131.285,577920.23,74.36,67.05,39.34,13764.449,53.2371,12.6997,30183354.39,SEA_WATER,0.0,ENTSOE_NL_TSO03,0,2026-01-12
2022-04,SI,SI_BZ04,SI_PLANT_0184,SI_PLANT_0184_U08,WASTE,193.402,56375.74,38.58,56.02,53.91,23838.189,6.475,1.9922,1813256.28,HYBRID,0.0,ENTSOE_SI_TSO04,0,2025-02-02
2022-05,BG,BG_BZ05,BG_PLANT_0185,BG_PLANT_0185_U01,NUCLEAR,451.117,245426.42,72.29,26.36,53.92,124578.858,45.1386,4.4697,15441320.86,DRY_COOLING,0.0,ENTSOE_BG_TSO01,0,2025-04-11
2022-06,EE,EE_BZ06,EE_PLANT_0186,EE_PLANT_0186_U02,WASTE,291.395,60873.83,28.74,93.61,61.13,54367.647,10.0931,3.2858,1033386.01,RECIRCULATING,0.0,ENTSOE_EE_TSO02,0,2024-06-15
2022-07,HU,HU_BZ01,HU_PLANT_0187,HU_PLANT_0187_U03,NUCLEAR,1480.174,935488.81,86.08,22.46,34.69,60780.026,224.2523,97.3693,6831070.5,ONCE_THROUGH,0.0,ENTSOE_HU_TSO03,0,2025-02-24
2022-08,LU,LU_BZ02,LU_PLANT_0188,LU_PLANT_0188_U04,WASTE,63.331,15240.54,32.98,14.06,60.95,17109.382,2.0832,0.6247,700136.78,AIR_COOLING,0.0,ENTSOE_LU_TSO04,2030,2025-08-09
2022-09,RO,RO_BZ03,RO_PLANT_0189,RO_PLANT_0189_U05,NUCLEAR,523.297,302303.04,85.0,6.82,52.55,107362.721,53.7555,28.0006,3435250.13,SEA_WATER,0.0,ENTSOE_RO_TSO01,0,2025-01-19
2022-10,AT,AT_BZ04,AT_PLANT_0190,AT_PLANT_0190_U06,WASTE,328.497,54147.67,22.94,94.59,56.28,48441.947,12.7612,3.0508,1931872.38,HYBRID,0.0,ENTSOE_AT_TSO02,0,2025-10-24
2022-11,CZ,CZ_BZ05,CZ_PLANT_0191,CZ_PLANT_0191_U07,NUCLEAR,876.65,529106.03,78.06,102.15,52.34,31480.428,65.4682,43.3349,14232443.84,DRY_COOLING,0.0,ENTSOE_CZ_TSO03,2033,2024-09-26
2022-12,DE,DE_BZ06,DE_PLANT_0192,DE_PLANT_0192_U08,WASTE,563.404,236922.23,56.37,91.95,9.91,212613.364,9.1096,15.0938,4457438.36,RECIRCULATING,0.0,ENTSOE_DE_TSO04,2034,2024-10-25
2023-01,LV,LV_BZ01,LV_PLANT_0193,LV_PLANT_0193_U01,NUCLEAR,1289.153,659056.48,70.95,72.62,33.5,363395.241,158.0606,74.2549,5316952.13,ONCE_THROUGH,0.0,ENTSOE_LV_TSO01,2035,2024-04-27
2023-02,PL,PL_BZ02,PL_PLANT_0194,PL_PLANT_0194_U02,WASTE,522.809,247383.22,63.32,32.81,67.85,64244.332,27.1224,20.2667,1993942.15,AIR_COOLING,0.0,ENTSOE_PL_TSO02,0,2024-06-28
2023-03,ES,ES_BZ03,ES_PLANT_0195,ES_PLANT_0195_U03,NUCLEAR,585.894,372178.63,93.05,59.15,44.65,113693.414,32.8732,39.6719,10446052.07,SEA_WATER,0.0,ENTSOE_ES_TSO03,0,2025-03-11
2023-04,HR,HR_BZ04,HR_PLANT_0196,HR_PLANT_0196_U04,WASTE,308.836,45924.82,22.13,29.36,63.99,5187.872,4.1531,1.759,1342514.52,HYBRID,0.0,ENTSOE_HR_TSO04,0,2024-07-24
2023-05,FI,FI_BZ05,FI_PLANT_0197,FI_PLANT_0197_U05,NUCLEAR,857.397,544108.62,87.44,20.8,56.62,24947.164,103.8943,55.7407,3072761.88,DRY_COOLING,0.0,ENTSOE_FI_TSO01,2039,2024-04-17
2023-06,IE,IE_BZ06,IE_PLANT_0198,IE_PLANT_0198_U06,WASTE,110.39,39767.63,46.38,54.69,21.31,33142.465,1.2197,2.9456,746946.22,RECIRCULATING,0.0,ENTSOE_IE_TSO02,0,2024-01-17
2023-07,MT,MT_BZ01,MT_PLANT_0199,MT_PLANT_0199_U07,NUCLEAR,559.476,269418.67,70.89,18.94,22.38,57418.087,49.1442,25.9661,1938592.37,ONCE_THROUGH,0.0,ENTSOE_MT_TSO03,0,2024-12-25
2023-08,SK,SK_BZ02,SK_PLANT_0200,SK_PLANT_0200_U08,WASTE,221.063,90289.63,57.98,57.0,12.74,83464.374,11.1738,6.0403,4521810.69,AIR_COOLING,0.0,ENTSOE_SK_TSO04,0,2025-01-13
2023-09,BE,BE_BZ03,BE_PLANT_0201,BE_PLANT_0201_U01,NUCLEAR,1291.943,750342.46,83.67,31.1,33.58,241110.789,150.1405,78.5287,5732387.05,SEA_WATER,0.0,ENTSOE_BE_TSO01,0,2025-02-23
2023-10,DK,DK_BZ04,DK_PLANT_0202,DK_PLANT_0202_U02,WASTE,16.258,4943.11,40.48,35.65,12.06,4585.508,0.2751,0.3614,878164.36,HYBRID,0.0,ENTSOE_DK_TSO02,2044,2026-01-14
2023-11,GR,GR_BZ05,GR_PLANT_0203,GR_PLANT_0203_U03,NUCLEAR,1633.434,850880.58,75.02,54.31,68.41,180643.328,120.6555,21.2512,19620467.72,DRY_COOLING,0.0,ENTSOE_GR_TSO03,0,2025-08-25
2023-12,LT,LT_BZ06,LT_PLANT_0204,LT_PLANT_0204_U04,WASTE,97.789,49559.36,65.35,27.6,62.28,41706.508,1.9461,1.1243,2543644.31,RECIRCULATING,0.0,ENTSOE_LT_TSO04,0,2025-11-14
2024-01,PT,PT_BZ01,PT_PLANT_0205,PT_PLANT_0205_U05,NUCLEAR,894.056,495186.62,72.06,39.32,61.25,11065.705,51.7643,29.029,2721452.81,ONCE_THROUGH,0.0,ENTSOE_PT_TSO01,2047,2024-03-19
2024-02,SE,SE_BZ02,SE_PLANT_0206,SE_PLANT_0206_U06,WASTE,45.844,6004.61,18.96,52.67,36.32,4153.43,1.2961,0.4708,2862826.59,AIR_COOLING,0.0,ENTSOE_SE_TSO02,0,2024-06-24
2024-03,CY,CY_BZ03,CY_PLANT_0207,CY_PLANT_0207_U07,NUCLEAR,506.956,267833.53,78.77,1.0,41.72,110850.424,30.3053,31.7948,17442068.43,SEA_WATER,0.0,ENTSOE_CY_TSO03,2049,2024-01-27
2024-04,FR,FR_BZ04,FR_PLANT_0208,FR_PLANT_0208_U08,WASTE,254.948,95819.59,50.77,10.81,25.27,20496.091,12.5112,4.6446,1701598.91,HYBRID,0.0,ENTSOE_FR_TSO04,2050,2025-10-08
2024-05,IT,IT_BZ05,IT_PLANT_0209,IT_PLANT_0209_U01,NUCLEAR,1627.478,861304.96,75.28,77.9,11.08,198721.381,147.4541,102.066,15353339.09,DRY_COOLING,0.0,ENTSOE_IT_TSO01,2025,2024-04-03
2024-06,NL,NL_BZ06,NL_PLANT_0210,NL_PLANT_0210_U02,WASTE,41.92,7693.94,26.9,45.98,54.09,1806.565,1.3902,0.4351,1290564.3,RECIRCULATING,0.0,ENTSOE_NL_TSO02,0,2024-10-08
2024-07,SI,SI_BZ01,SI_PLANT_0211,SI_PLANT_0211_U03,NUCLEAR,1283.828,798029.66,90.11,53.82,39.01,148622.045,69.044,29.5673,17366788.21,ONCE_THROUGH,0.0,ENTSOE_SI_TSO03,0,2025-11-08
2024-08,BG,BG_BZ02,BG_PLANT_0212,BG_PLANT_0212_U04,WASTE,51.703,20963.82,52.4,49.02,16.35,17892.897,3.7767,1.8264,3135067.88,AIR_COOLING,0.0,ENTSOE_BG_TSO04,0,2025-06-24
2024-09,EE,EE_BZ03,EE_PLANT_0213,EE_PLANT_0213_U05,NUCLEAR,484.855,315509.71,93.38,110.71,40.0,113435.457,60.6312,5.6902,7098209.74,SEA_WATER,0.0,ENTSOE_EE_TSO01,2029,2025-05-01
