care_quality_reporting_period,care_quality_measure_id,care_quality_numerator_count,care_quality_denominator_count,care_quality_risk_adjustment_model,care_quality_star_rating_value,care_quality_hospital_acquired_infection_rate,care_quality_surgical_complication_rate,care_quality_mortality_30day_rate,care_quality_patient_experience_score,care_quality_timely_effective_care_score,care_quality_medication_error_rate,care_quality_falls_with_injury_rate,care_quality_pressure_injury_rate,care_quality_sepsis_bundle_compliance,care_quality_stroke_bundle_compliance,care_quality_readmission_observed_expected,care_quality_equity_stratification_applied,care_quality_public_reporting_flag,care_quality_data_validation_status
2025-09,MEAS000165,14010,17978,CUSTOM_XGB,3.7,3.296,4.428,17.62,65.18,88.19,4.844,5.717,1.651,91.39,56.93,1.204,1,0,PASS
2025-10,MEAS000166,24790,38503,HCC,4.6,1.111,1.033,8.08,77.31,73.47,5.803,5.581,1.918,41.09,34.41,1.032,0,1,PASS
2025-11,MEAS000167,80475,95506,CMS_READM,4.8,1.987,2.226,17.57,49.54,85.41,6.519,6.226,4.911,45.11,92.94,1.335,0,1,PASS
2025-12,MEAS000168,7768,17818,CMS_READM,4.7,1.231,1.882,2.03,72.22,74.29,8.048,1.584,0.639,87.38,94.77,1.395,1,1,PASS
2026-01,MEAS000169,166273,185236,HCC,2.1,1.323,4.607,4.87,90.41,84.44,5.366,5.918,0.382,84.76,76.61,0.734,1,1,PASS
2026-02,MEAS000170,47419,110715,CUSTOM_GLM,1.6,2.981,2.432,17.69,64.12,49.26,2.445,2.936,2.352,55.14,55.11,1.107,0,1,PASS
2026-03,MEAS000171,93203,203759,CMS_READM,1.7,1.797,1.626,9.53,84.74,40.38,8.814,0.935,0.935,73.38,94.23,1.258,0,1,PASS
2026-04,MEAS000172,94925,232659,CUSTOM_GLM,3.6,2.28,4.695,4.63,61.27,93.72,5.9,5.154,0.236,76.71,78.88,0.881,1,1,FAIL
2026-05,MEAS000173,44877,72647,CUSTOM_GLM,1.6,2.178,2.036,16.57,60.13,77.57,2.376,2.901,1.658,96.29,46.26,1.033,1,1,PASS
2026-06,MEAS000174,53119,60052,HCC,1.7,0.277,2.505,14.11,91.03,70.13,5.724,4.522,3.791,55.24,35.0,0.724,1,1,PASS
2026-07,MEAS000175,56810,170340,CUSTOM_GLM,2.2,2.457,0.673,8.22,50.28,91.57,0.755,4.472,4.773,65.89,60.83,1.378,1,0,PASS
2026-08,MEAS000176,24080,65051,CUSTOM_XGB,1.7,2.122,2.896,2.11,88.8,81.65,8.96,5.122,0.121,51.06,68.2,1.172,0,1,PASS
2026-09,MEAS000177,12025,40691,CMS_READM,3.3,0.776,3.232,5.44,91.93,68.24,6.46,3.216,1.4,62.95,32.97,0.638,0,0,PASS
2026-10,MEAS000178,68743,74504,APR_DRG,1.9,0.478,4.987,7.74,54.95,66.26,0.779,5.413,4.283,62.71,50.89,0.638,1,1,PASS
2026-11,MEAS000179,24738,26363,CMS_READM,1.3,0.332,1.932,9.27,54.59,43.59,6.912,4.284,2.356,56.61,95.66,0.919,1,1,WARN
2026-12,MEAS000180,95988,167992,CUSTOM_GLM,1.8,2.649,3.329,10.5,82.13,72.43,0.821,3.05,4.628,53.77,75.06,1.358,1,1,PASS
2027-01,MEAS000181,49856,77923,CUSTOM_XGB,2.2,2.332,7.453,11.51,51.2,55.69,0.368,1.721,2.609,57.78,57.23,1.205,1,1,PASS
2027-02,MEAS000182,106630,155116,APR_DRG,2.9,2.633,2.646,17.08,85.92,61.56,8.761,0.093,3.46,88.39,69.2,0.765,0,1,PASS
2027-03,MEAS000183,120287,199228,HCC,1.7,1.339,5.816,2.72,66.46,44.14,0.274,4.256,4.35,89.65,61.35,0.79,1,0,PASS
2027-04,MEAS000184,23329,28727,APR_DRG,1.5,0.759,1.31,4.77,92.46,86.72,6.898,5.104,0.892,59.54,55.64,1.001,1,1,PASS
2027-05,MEAS000185,55284,203972,CMS_READM,1.6,2.753,2.29,12.17,67.75,72.8,2.882,1.81,1.09,36.33,44.85,0.778,0,1,PASS
2027-06,MEAS000186,76460,183908,CUSTOM_GLM,1.1,0.867,0.381,14.04,83.7,60.56,0.254,3.882,0.505,50.19,32.23,0.958,0,1,PASS
2027-07,MEAS000187,5445,11813,CMS_READM,2.7,0.634,3.115,12.87,67.67,70.05,5.038,5.546,0.613,55.06,31.11,1.327,0,1,PASS
2027-08,MEAS000188,44358,181338,CMS_READM,2.8,2.616,5.028,10.74,72.69,61.43,0.898,3.501,3.517,90.66,61.82,0.709,1,1,PASS
2027-09,MEAS000189,161658,229343,CUSTOM_GLM,4.4,0.842,2.782,14.81,77.41,90.54,3.959,3.505,1.964,53.19,90.02,0.766,1,1,PASS
2027-10,MEAS000190,67289,73342,CUSTOM_GLM,4.9,1.753,7.011,9.49,60.77,82.54,8.751,2.559,3.864,46.33,31.68,1.326,0,1,PASS
2027-11,MEAS000191,160547,201255,CUSTOM_GLM,4.0,3.089,6.605,10.14,82.88,95.33,8.805,6.236,4.154,59.07,90.96,1.288,0,1,PASS
2027-12,MEAS000192,73193,168769,APR_DRG,1.8,2.719,5.657,3.27,78.34,48.25,4.66,2.221,0.643,62.08,40.64,0.741,0,1,PASS
2028-01,MEAS000193,27494,56730,CUSTOM_XGB,3.1,2.545,0.357,9.6,56.11,54.23,8.565,2.525,2.986,79.39,73.54,0.689,0,1,PASS
2028-02,MEAS000194,48198,121085,HCC,2.0,1.217,3.219,11.56,59.67,84.93,7.309,1.733,4.83,43.74,78.47,0.955,0,1,PASS
2028-03,MEAS000195,19087,70003,CUSTOM_GLM,1.9,2.852,6.172,2.11,49.38,87.64,5.334,5.54,4.617,49.82,82.25,1.395,0,1,PASS
2028-04,MEAS000196,46224,76813,CUSTOM_GLM,1.3,1.543,6.903,9.75,92.31,79.58,2.592,3.068,4.982,96.0,80.38,0.911,0,0,PASS
2028-05,MEAS000197,64565,137557,APR_DRG,4.9,2.077,1.679,11.92,67.51,51.08,7.377,6.148,2.024,93.83,74.85,1.1,1,1,WARN
2028-06,MEAS000198,65748,80929,CUSTOM_GLM,2.0,1.576,1.272,13.73,47.81,83.24,1.069,2.841,0.714,95.29,78.09,1.219,0,1,PASS
2028-07,MEAS000199,73188,135050,CUSTOM_GLM,2.3,0.597,4.94,11.59,76.55,71.01,5.47,6.446,0.39,88.14,31.59,0.825,0,1,PASS
2028-08,MEAS000200,145813,223452,HCC,2.6,3.173,1.908,8.09,61.8,79.82,5.25,5.369,4.139,42.96,83.78,0.841,0,0,PASS
2028-09,MEAS000201,49731,86020,CUSTOM_GLM,4.2,2.155,4.524,8.2,94.47,62.41,5.954,1.702,4.706,56.48,56.38,1.327,1,1,PASS
2028-10,MEAS000202,13454,17754,CUSTOM_XGB,2.1,1.97,4.916,4.86,79.51,51.74,4.591,1.06,4.577,85.93,89.44,1.184,0,1,FAIL
2028-11,MEAS000203,82850,206227,CUSTOM_XGB,4.7,2.733,3.511,10.3,62.73,49.57,3.627,3.607,0.637,43.43,97.9,1.251,0,1,PASS
2028-12,MEAS000204,154298,177713,APR_DRG,4.5,3.249,7.054,7.53,51.47,56.12,7.013,1.291,3.172,41.53,77.3,1.039,1,1,PASS
2029-01,MEAS000205,130542,177170,CMS_READM,2.3,2.086,4.539,13.82,45.46,85.65,0.245,1.227,2.839,76.04,35.37,1.385,0,1,PASS
2029-02,MEAS000206,96566,183621,HCC,1.1,0.658,0.958,13.22,80.96,66.86,1.897,1.071,4.857,41.57,56.7,0.686,1,1,PASS
2029-03,MEAS000207,5855,17354,HCC,1.4,3.455,5.193,5.22,50.62,84.44,2.265,2.459,4.267,86.64,97.85,0.624,0,1,PASS
2029-04,MEAS000208,54650,202831,CMS_READM,1.2,2.149,4.455,10.51,83.37,44.07,2.149,0.805,4.499,76.88,79.95,1.234,0,0,PASS
2029-05,MEAS000209,59595,168845,CUSTOM_GLM,4.4,2.408,3.721,13.4,53.61,87.39,7.392,5.599,1.481,47.28,33.03,1.356,0,1,PASS
2029-06,MEAS000210,137914,177199,CUSTOM_GLM,3.9,2.951,3.179,7.65,87.13,54.35,5.944,5.458,4.196,71.34,86.03,1.345,0,1,PASS
2029-07,MEAS000211,4337,5168,CUSTOM_XGB,2.2,0.965,4.473,6.36,93.85,56.95,4.93,5.021,0.033,73.47,79.53,0.899,0,0,PASS
2029-08,MEAS000212,88839,206443,CUSTOM_GLM,2.6,1.18,3.298,7.88,45.84,97.49,3.031,2.285,0.503,48.73,51.04,0.71,1,1,PASS
2029-09,MEAS000213,50299,238544,CUSTOM_GLM,1.2,0.644,2.022,15.35,78.22,89.48,2.001,5.086,1.399,44.3,53.19,1.009,0,1,PASS
2029-10,MEAS000214,21990,25726,APR_DRG,1.3,0.262,5.675,14.64,80.54,44.86,4.484,6.222,1.452,53.83,61.98,1.301,0,1,PASS
2029-11,MEAS000215,41650,86077,CUSTOM_GLM,2.9,0.302,4.509,7.72,77.3,92.41,8.544,3.585,3.587,46.76,84.63,0.882,0,1,PASS
2029-12,MEAS000216,12279,21890,CUSTOM_GLM,2.2,3.157,7.299,4.67,66.16,69.69,5.299,3.631,5.17,70.26,40.69,1.227,1,1,PASS
2030-01,MEAS000217,52552,85302,CUSTOM_GLM,2.9,2.428,1.521,2.61,88.84,59.26,2.786,3.774,2.472,70.05,85.76,1.065,1,1,PASS
2030-02,MEAS000218,67108,116215,HCC,4.2,2.025,2.789,17.4,59.61,56.97,1.789,3.846,2.736,66.45,69.76,0.719,1,1,PASS
2030-03,MEAS000219,100289,211145,CMS_READM,3.5,1.866,5.801,15.3,74.99,44.44,0.549,3.031,3.424,41.85,96.25,0.672,1,1,WARN
2030-04,MEAS000220,3071,6485,CMS_READM,1.5,1.174,0.382,2.26,70.23,53.76,3.068,3.973,2.215,53.3,37.79,0.799,1,0,PASS
2030-05,MEAS000221,228547,249814,CUSTOM_GLM,4.7,1.839,3.082,11.4,89.26,46.02,4.43,1.521,5.157,82.88,77.1,0.655,1,1,PASS
2030-06,MEAS000222,51599,134810,APR_DRG,1.5,1.252,2.416,7.9,54.97,96.58,6.003,5.388,0.994,36.24,37.21,0.811,0,1,PASS
2030-07,MEAS000223,18923,27772,CMS_READM,3.1,1.692,6.801,11.72,86.69,73.05,2.001,3.722,4.263,63.15,30.7,0.797,1,1,PASS
2030-08,MEAS000224,49613,241473,CMS_READM,1.1,2.304,3.943,10.13,54.05,76.49,6.576,3.769,0.651,76.92,43.04,0.665,1,0,PASS
2030-09,MEAS000225,178744,235291,APR_DRG,1.4,2.931,6.566,13.97,63.39,74.8,7.451,6.181,2.151,79.77,68.95,1.33,1,1,PASS
2030-10,MEAS000226,16847,72200,APR_DRG,1.7,1.325,3.839,17.38,47.39,87.67,2.958,6.376,2.636,37.93,56.98,1.132,1,1,PASS
2030-11,MEAS000227,49503,94446,CUSTOM_GLM,3.6,2.588,3.765,3.12,51.78,89.63,2.554,1.45,1.473,59.67,93.53,1.398,0,1,PASS
2030-12,MEAS000228,48987,126080,CMS_READM,1.6,1.113,4.891,3.83,73.55,40.84,2.695,4.249,3.826,76.79,36.09,0.886,1,1,PASS
2031-01,MEAS000229,161352,170412,HCC,2.6,1.741,6.093,11.22,88.86,40.87,3.247,1.171,1.132,75.49,56.28,0.708,1,1,PASS
2031-02,MEAS000230,148467,213863,CMS_READM,1.5,2.399,7.209,2.22,51.29,44.8,0.227,6.354,1.69,62.86,78.02,1.376,0,0,PASS
2031-03,MEAS000231,10252,33797,CUSTOM_XGB,1.2,1.936,6.582,9.02,71.8,94.2,0.99,4.832,4.271,65.57,69.47,1.085,0,1,PASS
2031-04,MEAS000232,110839,215375,CMS_READM,3.1,2.766,1.056,15.53,69.73,45.1,3.701,0.814,3.264,93.68,62.99,1.321,0,1,PASS
2031-05,MEAS000233,24222,120936,CUSTOM_GLM,3.9,3.346,1.777,14.69,77.75,42.2,3.724,6.286,3.666,70.0,34.98,0.632,1,1,PASS
2031-06,MEAS000234,51236,168869,CUSTOM_GLM,2.1,0.962,0.818,8.95,94.97,86.46,3.243,1.896,4.419,74.25,64.82,0.856,1,1,PASS
2031-07,MEAS000235,15639,69450,CUSTOM_GLM,3.0,1.323,2.541,3.87,90.25,78.31,0.623,4.488,3.699,60.02,85.94,1.078,0,1,PASS
2031-08,MEAS000236,97934,178856,CUSTOM_XGB,1.6,2.586,0.529,16.69,59.33,91.23,2.23,2.105,5.145,44.18,88.85,1.359,1,1,PASS
2031-09,MEAS000237,60013,174123,CMS_READM,2.1,2.548,2.537,13.27,52.36,75.06,3.477,3.571,0.943,67.67,51.88,0.712,1,1,WARN
2031-10,MEAS000238,29657,85476,CUSTOM_GLM,1.2,2.934,5.264,13.11,81.99,97.1,6.344,4.842,3.795,86.99,51.07,0.959,0,0,PASS
2031-11,MEAS000239,41953,125515,CMS_READM,4.6,3.267,4.871,13.78,65.15,65.02,4.543,3.69,0.162,76.84,67.34,1.091,0,1,PASS
2031-12,MEAS000240,99470,238650,APR_DRG,1.7,2.24,3.295,16.43,61.74,74.92,5.87,2.614,4.613,43.38,47.19,1.334,1,1,PASS
2032-01,MEAS000241,20225,22532,CUSTOM_GLM,3.9,0.656,1.582,3.9,47.76,67.34,2.981,6.493,2.63,93.94,36.73,0.854,1,1,PASS
2032-02,MEAS000242,40902,78280,CMS_READM,4.2,1.707,1.14,6.1,90.18,71.21,1.813,1.961,3.817,84.17,55.92,1.23,1,0,PASS
2032-03,MEAS000243,135700,200614,HCC,1.1,2.224,1.902,3.08,63.76,72.91,4.84,2.092,2.081,95.72,96.62,0.874,1,1,PASS
2032-04,MEAS000244,83828,128765,APR_DRG,4.4,1.568,3.753,12.78,63.9,85.53,1.11,4.62,2.794,40.45,97.6,1.279,0,1,PASS
2032-05,MEAS000245,87379,127712,CMS_READM,1.3,0.586,3.723,12.29,53.06,97.82,1.599,3.671,0.156,86.83,42.33,0.709,0,0,PASS
2032-06,MEAS000246,50658,117725,HCC,1.4,0.882,2.588,11.99,50.04,40.47,2.17,1.625,5.096,62.58,50.68,0.828,1,1,PASS
2032-07,MEAS000247,110217,189115,CMS_READM,3.9,3.109,7.001,2.03,74.11,68.13,1.088,0.228,4.717,64.08,75.39,0.648,0,1,PASS
2032-08,MEAS000248,141268,161741,CUSTOM_XGB,3.5,1.663,1.328,17.19,62.33,57.75,7.238,0.955,4.804,39.56,41.32,1.06,1,1,WARN
2032-09,MEAS000249,99923,165283,APR_DRG,1.5,1.486,6.271,9.13,67.91,87.8,5.601,0.708,4.292,76.31,84.04,1.175,1,1,PASS
2032-10,MEAS000250,8927,13590,CUSTOM_XGB,4.7,1.297,0.291,8.51,74.86,71.29,8.816,1.13,5.163,64.4,86.2,1.379,1,1,PASS
2032-11,MEAS000251,35234,54631,APR_DRG,3.8,0.395,6.354,15.33,73.53,64.18,7.525,0.188,3.086,39.72,47.39,0.749,1,1,PASS
2032-12,MEAS000252,131244,236063,CUSTOM_GLM,1.6,3.202,2.274,7.13,72.49,44.24,4.072,1.804,0.205,80.44,65.19,1.24,1,1,PASS
2033-01,MEAS000253,8504,12492,APR_DRG,4.5,2.221,6.027,5.98,56.09,69.18,0.542,3.813,3.154,63.31,79.35,0.895,1,0,PASS
2033-02,MEAS000254,97350,131407,HCC,4.0,2.677,4.017,15.74,62.97,59.38,4.973,2.13,4.317,75.58,35.79,0.985,0,1,WARN
2033-03,MEAS000255,6105,20464,HCC,1.9,0.556,1.345,10.06,73.2,83.49,4.699,4.118,2.232,50.26,63.28,1.06,1,0,PASS
2033-04,MEAS000256,24895,61568,HCC,2.8,0.32,4.521,7.61,49.36,40.99,4.217,5.224,1.987,44.18,56.0,0.803,0,1,PASS
2033-05,MEAS000257,21492,29344,CMS_READM,1.1,0.526,2.248,10.4,67.27,69.99,3.641,5.126,1.671,73.2,47.86,0.864,1,1,WARN
2033-06,MEAS000258,43564,152614,HCC,4.4,2.489,7.352,2.95,69.68,88.64,6.28,2.685,3.542,35.23,93.43,1.209,0,1,PASS
2033-07,MEAS000259,65827,126363,HCC,2.5,1.999,7.054,14.32,48.69,67.21,7.872,4.044,2.284,48.45,92.23,0.967,0,1,PASS
2033-08,MEAS000260,46059,152951,CUSTOM_GLM,4.3,0.783,3.305,7.85,84.13,88.87,3.282,2.968,1.978,82.81,39.33,1.356,0,0,PASS
2033-09,MEAS000261,44387,59903,CMS_READM,4.9,0.938,6.065,2.8,57.85,47.89,0.446,5.497,4.953,61.37,48.32,0.861,1,0,PASS
2033-10,MEAS000262,58143,211541,CUSTOM_XGB,1.5,2.952,0.418,8.19,81.58,43.86,6.279,2.184,0.109,95.62,61.15,1.058,1,1,PASS
2033-11,MEAS000263,33138,37937,CUSTOM_GLM,3.1,3.01,4.327,16.82,47.57,40.74,8.9,3.75,4.232,81.3,40.91,1.264,1,1,PASS
2033-12,MEAS000264,12362,17236,CUSTOM_XGB,3.7,2.815,1.265,10.83,74.47,92.25,0.658,5.236,1.389,58.14,39.44,0.746,0,1,PASS
2034-01,MEAS000265,3761,15412,CMS_READM,1.8,1.149,2.644,16.42,77.05,93.17,0.38,5.364,0.447,82.9,88.87,1.065,0,1,PASS
2034-02,MEAS000266,6128,11097,CUSTOM_GLM,1.8,0.734,0.579,12.37,91.75,52.36,3.914,5.728,0.46,83.98,53.48,1.138,0,1,PASS
2034-03,MEAS000267,83906,241528,HCC,1.7,1.463,0.504,7.73,58.86,76.69,5.506,5.809,1.512,90.27,39.69,0.751,1,1,PASS
2034-04,MEAS000268,88629,195942,CUSTOM_GLM,1.1,2.857,7.491,14.95,93.14,95.27,3.239,4.218,0.948,65.11,69.5,1.19,0,1,WARN
2034-05,MEAS000269,20647,32647,CUSTOM_GLM,1.0,2.728,5.453,8.06,81.71,40.2,3.12,5.326,2.824,73.86,72.84,0.749,0,0,PASS
2034-06,MEAS000270,54256,105598,HCC,3.3,2.737,6.313,15.95,52.27,61.3,3.126,0.938,4.535,46.62,62.91,1.003,1,1,PASS
2034-07,MEAS000271,40257,193354,HCC,4.3,0.204,4.852,6.91,68.45,58.3,7.564,5.247,0.79,79.96,90.64,1.269,1,0,PASS
2034-08,MEAS000272,47420,135801,CMS_READM,2.8,1.404,7.075,8.93,69.3,66.15,1.577,3.968,0.486,47.38,87.84,1.299,0,0,PASS
2034-09,MEAS000273,213021,235220,APR_DRG,4.9,2.061,1.217,10.83,92.69,84.93,0.701,3.25,0.636,37.99,33.9,0.665,1,1,PASS
2034-10,MEAS000274,170483,226675,CMS_READM,3.2,1.816,6.67,13.78,56.39,67.29,1.408,5.844,4.743,96.02,59.29,1.041,0,1,PASS
2034-11,MEAS000275,77041,169454,CUSTOM_XGB,4.4,2.105,6.06,16.2,58.55,58.97,3.452,4.987,0.417,36.97,65.12,0.667,0,0,PASS
2034-12,MEAS000276,24939,61615,CUSTOM_XGB,2.3,1.011,3.263,2.06,85.39,68.5,1.624,3.228,2.378,60.95,40.79,1.365,1,1,PASS
2035-01,MEAS000277,27458,55086,APR_DRG,1.2,1.095,2.284,11.9,80.09,70.03,5.447,1.732,0.796,93.37,54.38,0.675,0,1,PASS
2035-02,MEAS000278,48713,69556,APR_DRG,4.6,2.989,0.826,17.76,47.57,55.01,8.015,0.437,2.694,46.0,80.5,0.964,0,1,PASS
2035-03,MEAS000279,39430,131215,CUSTOM_XGB,3.3,3.415,0.548,16.06,82.59,70.2,4.23,4.696,5.143,63.44,91.06,0.754,1,0,PASS
2035-04,MEAS000280,23549,104073,CUSTOM_GLM,4.9,0.413,5.291,13.35,65.6,53.82,1.819,5.01,3.248,38.07,62.91,0.865,0,1,PASS
2035-05,MEAS000281,130326,165651,HCC,4.7,3.218,6.914,10.78,59.86,82.4,6.825,5.665,1.99,59.31,87.81,1.38,1,1,PASS
2035-06,MEAS000282,54131,195903,CUSTOM_XGB,3.2,0.479,4.895,3.52,66.26,44.65,6.84,3.366,0.507,65.87,41.17,0.918,1,1,PASS
2035-07,MEAS000283,144436,182296,CUSTOM_GLM,1.5,0.372,4.544,4.16,51.02,68.95,2.148,6.212,2.398,66.76,37.51,1.03,0,1,WARN
2035-08,MEAS000284,129315,141723,APR_DRG,1.5,1.103,2.102,9.44,79.01,91.86,0.809,3.726,2.695,46.21,92.68,1.095,1,1,PASS
2035-09,MEAS000285,75226,202347,CUSTOM_GLM,2.9,2.913,5.494,17.94,63.29,74.21,1.451,5.38,1.062,37.44,92.39,1.152,1,0,PASS
2035-10,MEAS000286,56326,164118,APR_DRG,3.2,2.139,6.04,2.7,46.0,70.17,5.172,5.271,2.353,46.19,91.41,0.609,0,0,PASS
2035-11,MEAS000287,41541,109902,CUSTOM_XGB,3.4,0.742,3.705,3.29,82.13,85.68,0.973,0.008,4.542,38.56,51.75,0.858,0,1,PASS
2035-12,MEAS000288,33523,39974,APR_DRG,4.5,1.713,2.4,11.68,57.66,73.75,4.969,3.988,1.699,58.96,78.92,1.318,1,1,PASS
2036-01,MEAS000289,31568,38857,HCC,3.8,1.696,5.906,14.41,61.54,90.25,2.958,2.563,4.777,58.32,72.51,1.397,0,1,PASS
2036-02,MEAS000290,57112,192804,CUSTOM_XGB,4.3,0.609,1.764,4.96,81.96,66.49,2.63,5.003,0.456,88.47,89.5,0.998,0,0,PASS
2036-03,MEAS000291,98935,175956,APR_DRG,4.7,1.385,0.2,8.12,94.74,86.95,7.271,6.146,3.903,97.94,41.86,0.654,0,0,WARN
2036-04,MEAS000292,4896,20589,HCC,5.0,3.33,0.462,3.93,84.73,57.3,2.413,1.565,2.781,91.41,38.21,1.108,0,1,PASS
2036-05,MEAS000293,78181,220651,CMS_READM,2.8,0.477,5.73,13.53,72.2,86.12,5.471,1.776,1.378,77.97,92.81,0.781,1,1,PASS
2036-06,MEAS000294,18901,28602,CUSTOM_XGB,4.6,0.973,1.548,4.6,75.8,46.22,7.594,4.031,3.625,86.3,34.14,0.802,0,1,PASS
2036-07,MEAS000295,79141,92111,APR_DRG,2.3,1.082,1.291,11.79,54.9,40.73,1.159,0.27,2.556,42.79,38.46,1.009,1,1,PASS
2036-08,MEAS000296,50408,125823,HCC,4.9,0.783,4.355,14.56,45.25,57.07,1.761,2.686,5.149,42.34,91.17,0.979,0,0,WARN
2036-09,MEAS000297,41804,83858,HCC,2.5,2.075,5.732,17.03,54.09,86.11,8.827,2.533,2.554,79.04,79.99,0.82,1,1,PASS
2036-10,MEAS000298,49506,164500,CUSTOM_GLM,2.6,0.597,6.222,16.1,68.41,91.22,4.718,4.553,2.325,45.72,55.85,1.394,1,1,WARN
2036-11,MEAS000299,9182,13712,CUSTOM_GLM,3.5,2.542,7.3,15.89,87.56,84.13,8.862,4.848,0.014,76.92,84.92,0.952,1,1,PASS
2036-12,MEAS000300,69390,228336,HCC,4.4,1.525,5.923,17.4,66.65,41.5,3.731,3.83,2.157,69.68,61.26,0.85,1,1,PASS
2037-01,MEAS000301,78517,247903,CMS_READM,2.4,1.06,1.989,13.25,57.35,47.44,1.839,4.988,3.984,43.14,40.62,0.659,0,1,PASS
2037-02,MEAS000302,33114,149073,CUSTOM_GLM,1.1,0.49,2.935,9.88,46.08,67.44,8.465,4.486,3.536,68.7,48.62,1.343,0,0,PASS
2037-03,MEAS000303,114673,161156,CUSTOM_XGB,4.8,1.064,6.542,7.91,74.58,61.51,3.104,1.61,4.63,35.97,83.75,0.852,0,1,PASS
2037-04,MEAS000304,14268,26698,CUSTOM_GLM,3.2,2.013,0.609,3.08,69.2,74.54,5.755,5.694,0.586,72.11,62.96,1.137,0,0,PASS
2037-05,MEAS000305,74446,157998,CUSTOM_GLM,3.2,0.13,4.827,14.91,58.44,72.96,3.599,1.462,0.367,47.39,63.15,0.751,1,1,PASS
2037-06,MEAS000306,131335,206812,HCC,1.4,3.161,2.253,13.5,53.56,46.31,7.933,2.539,4.457,74.3,31.02,0.751,0,0,PASS
2037-07,MEAS000307,23972,85370,CMS_READM,4.6,0.21,0.835,11.81,49.15,47.29,5.651,3.779,4.461,42.21,52.77,1.344,0,1,PASS
2037-08,MEAS000308,142390,150178,CMS_READM,3.0,0.824,2.107,12.65,67.7,53.32,2.659,0.381,1.702,87.39,79.94,1.239,1,0,PASS
2037-09,MEAS000309,21097,36117,APR_DRG,4.6,1.493,1.019,11.34,58.83,77.32,0.612,3.458,3.386,84.49,60.5,0.868,1,0,WARN
2037-10,MEAS000310,180330,212294,APR_DRG,3.8,3.317,4.414,13.67,46.43,41.03,6.791,2.006,0.361,38.42,68.81,0.779,1,1,PASS
2037-11,MEAS000311,45662,84584,CMS_READM,2.7,1.768,5.766,14.32,86.59,45.37,8.729,0.818,2.052,63.3,72.79,1.128,1,1,PASS
2037-12,MEAS000312,32198,132698,CUSTOM_GLM,1.6,2.241,5.916,2.49,55.47,63.09,3.542,4.577,2.165,52.57,74.86,1.187,1,1,PASS
2038-01,MEAS000313,27942,33342,CUSTOM_GLM,1.7,0.231,3.613,9.41,62.85,40.88,7.196,3.972,3.095,87.43,39.66,1.041,0,1,PASS
2038-02,MEAS000314,74337,84206,CUSTOM_GLM,2.6,0.491,2.234,3.39,64.5,96.87,4.599,0.633,3.402,50.22,72.94,0.72,1,1,PASS
2038-03,MEAS000315,41960,107556,CUSTOM_GLM,1.6,0.67,5.431,8.23,84.28,96.25,6.233,4.027,1.091,66.34,33.7,0.729,0,0,PASS
2038-04,MEAS000316,37736,42253,APR_DRG,2.7,3.377,4.964,2.77,51.91,62.45,0.115,3.476,4.086,73.68,60.24,0.675,0,1,WARN
2038-05,MEAS000317,93567,240297,HCC,3.7,2.949,3.008,16.12,74.79,68.44,2.815,0.143,0.189,36.93,60.9,1.124,1,0,PASS
2038-06,MEAS000318,19810,64832,APR_DRG,4.6,2.686,3.097,14.37,63.9,70.94,2.782,3.321,2.358,51.67,94.62,1.36,0,0,PASS
2038-07,MEAS000319,164136,189305,APR_DRG,1.8,0.206,2.061,9.76,53.19,40.36,3.725,3.275,0.279,56.95,57.5,0.953,0,1,PASS
2038-08,MEAS000320,118459,219008,CMS_READM,4.6,1.231,5.44,7.84,49.89,53.74,1.485,3.777,3.495,75.97,45.52,0.754,1,1,PASS
2038-09,MEAS000321,48915,59636,CMS_READM,4.9,0.514,5.178,3.74,60.46,60.14,2.021,6.013,2.813,76.14,54.61,1.171,1,1,PASS
2038-10,MEAS000322,65370,80601,CMS_READM,3.6,2.063,4.561,7.92,59.09,95.95,4.624,3.992,3.899,67.03,73.28,1.128,1,1,PASS
2038-11,MEAS000323,20879,33816,HCC,2.8,0.612,3.117,8.23,69.83,54.98,8.712,1.327,1.574,92.33,85.22,0.941,0,1,PASS
2038-12,MEAS000324,64256,99024,CUSTOM_GLM,4.5,1.525,3.653,3.31,48.22,52.64,7.191,4.149,0.936,69.07,73.9,0.71,1,1,PASS
2039-01,MEAS000325,37036,66502,APR_DRG,1.4,2.541,3.498,17.62,88.37,61.97,7.314,2.58,0.041,44.29,46.5,0.787,0,1,PASS
2039-02,MEAS000326,34724,61623,CUSTOM_GLM,4.8,0.549,0.409,13.87,60.12,86.83,8.003,1.024,0.745,52.83,90.16,1.317,0,1,WARN
2039-03,MEAS000327,13197,23064,CMS_READM,4.2,1.823,4.137,12.83,65.54,67.45,4.563,2.357,2.742,76.46,67.28,1.389,0,1,PASS
2039-04,MEAS000328,140381,167092,CUSTOM_GLM,4.1,2.574,1.646,4.51,85.27,82.16,7.329,2.406,3.334,43.54,56.09,0.601,1,1,FAIL
2039-05,MEAS000329,46771,65054,CMS_READM,2.1,3.272,4.223,13.19,56.3,75.1,4.524,0.321,4.005,60.52,89.85,0.894,0,1,PASS
2039-06,MEAS000330,48520,106682,APR_DRG,2.4,1.023,2.193,2.23,51.47,47.62,8.707,5.834,4.154,35.11,92.36,0.646,0,1,PASS
