env_ets_reference_date,env_ets_phase_code,env_ets_allowance_type_code,env_ets_auction_platform_code,env_ets_allowances_auctioned_count,env_ets_allowances_surrendered_count,env_ets_allowances_in_circulation_count,env_ets_msr_intake_count,env_ets_msr_release_count,env_ets_allowance_price_eur_per_t,env_ets_price_change_pct,env_ets_verified_emissions_tco2,env_ets_covered_installations_count,env_ets_sector_coverage_code,env_ets_free_allocation_tco2,env_ets_innovation_fund_disbursed_eur,env_ets_modernisation_fund_disbursed_eur,env_ets_cbam_transition_flag,env_ets_data_source,env_ets_data_extract_date
2017-06-18,PHASE_3,EUA,EEX,2592060,2121060,5384581139,61568926,5156200,8.41,2.339,3478040,1096,AVIATION,655982,110630925.91,135440937.04,0,EEX_AUCTION_DATA,2025-06-29
2017-07-01,PHASE_3,EUAA,NATIONAL_PLATFORM,2571451,1744526,5377070585,61371975,5274037,17.84,-5.326,4053976,1122,POWER,1008895,223270092.45,223110429.79,0,EC_ETS_REPORTING,2025-04-04
2017-07-14,PHASE_3,EUA,EXCH_CENTRAL,2720157,2274857,5437100952,59769082,12607795,16.86,7.021,5849053,1200,MARITIME_PILOT,1862135,39061826.44,147782281.89,0,EUTL_AGGREGATE,2024-03-31
2017-07-27,PHASE_3,EUAA,ICE,2722911,2290001,5486855311,25273142,1196573,18.44,0.463,3879480,834,INDUSTRY,1161440,75885639.33,139197895.23,0,MARKET_DATA_PROVIDER,2025-02-18
2017-08-09,PHASE_3,EUA,EEX,2659200,2409116,5508198322,554703,15404666,16.61,6.271,3952388,682,MULTI_SECTOR,739833,287526494.51,191584500.97,0,EEX_AUCTION_DATA,2026-01-27
2017-08-22,PHASE_3,EUAA,NATIONAL_PLATFORM,2834964,2563567,5525337810,50104305,7879247,26.55,-1.176,8305853,676,AVIATION,2597872,98404736.16,57778297.16,0,EC_ETS_REPORTING,2025-05-24
2017-09-04,PHASE_3,EUA,EXCH_CENTRAL,2675483,1870835,5573351632,28717194,8575589,16.87,-2.562,7602089,759,POWER,2595509,335436474.21,115982569.96,0,EUTL_AGGREGATE,2024-12-08
2017-09-17,PHASE_3,EUAA,ICE,2918287,3025794,5602779193,22840571,5590040,23.55,-4.186,8505656,927,MARITIME_PILOT,1756959,339858817.64,122281725.78,0,MARKET_DATA_PROVIDER,2024-08-08
2017-09-30,PHASE_3,EUA,EEX,2702955,2281505,5651978942,50478077,1226036,19.91,3.481,7903287,683,INDUSTRY,1592005,136429936.51,173487976.99,0,EEX_AUCTION_DATA,2024-01-01
2017-10-13,PHASE_3,EUAA,NATIONAL_PLATFORM,2863763,2400239,5663059094,18104453,9916891,17.37,-2.566,2707951,950,MULTI_SECTOR,245179,305048581.09,173592475.19,0,EC_ETS_REPORTING,2024-05-11
2017-10-26,PHASE_3,EUA,EXCH_CENTRAL,2891198,2951260,5701859481,36512952,10602572,13.91,-0.346,4130857,973,AVIATION,607662,207966047.95,139504589.18,0,EUTL_AGGREGATE,2024-11-15
2017-11-08,PHASE_3,EUAA,ICE,2888059,2620056,5766866385,13537748,2130406,7.71,-3.792,8733554,1104,POWER,3574639,244045371.87,130413678.2,0,MARKET_DATA_PROVIDER,2024-10-16
2017-11-21,PHASE_3,EUA,EEX,2939114,2620955,5788107482,22523189,1201203,25.36,-2.878,8508405,922,MARITIME_PILOT,538929,304383784.05,76742665.72,0,EEX_AUCTION_DATA,2024-09-23
2017-12-04,PHASE_3,EUAA,NATIONAL_PLATFORM,3001460,2871352,5826617769,6874888,11433411,24.5,0.907,6829415,1092,INDUSTRY,3065445,169089782.47,212870004.58,0,EC_ETS_REPORTING,2024-02-21
2017-12-17,PHASE_3,EUA,EXCH_CENTRAL,3022222,2258727,5879360416,38841157,12906707,15.01,1.713,5947296,934,MULTI_SECTOR,465486,214144726.88,170332025.53,0,EUTL_AGGREGATE,2025-02-04
2017-12-30,PHASE_3,EUAA,ICE,3011371,2604301,5903470739,25290691,1263159,11.73,-1.678,6622849,1108,AVIATION,812695,8764649.61,16077288.43,0,MARKET_DATA_PROVIDER,2025-12-14
2018-01-12,PHASE_3,EUA,EEX,2936003,2981611,5927213724,35238304,3560198,13.78,2.357,7415484,1002,POWER,2987103,138122126.95,58191744.12,0,EEX_AUCTION_DATA,2025-11-25
2018-01-25,PHASE_3,EUAA,NATIONAL_PLATFORM,2946849,2150761,5979891705,36587754,508419,25.32,-4.951,5916341,1194,MARITIME_PILOT,2653943,137503015.19,24703747.57,0,EC_ETS_REPORTING,2024-01-13
2018-02-07,PHASE_3,EUA,EXCH_CENTRAL,3105368,2904956,5992026703,26832953,11085303,27.05,5.502,4258430,1212,INDUSTRY,1899634,121278107.37,138730136.13,0,EUTL_AGGREGATE,2024-02-17
2018-02-20,PHASE_3,EUAA,ICE,3064439,2380779,6015414324,18238077,344494,23.33,-4.691,3917661,695,MULTI_SECTOR,1326917,304394804.34,104069816.64,0,MARKET_DATA_PROVIDER,2024-01-17
2018-03-05,PHASE_3,EUA,EEX,3079088,2971469,6084941215,48831873,15874272,10.59,3.464,5164213,1016,AVIATION,1312862,25474291.64,131818827.27,0,EEX_AUCTION_DATA,2024-06-09
2018-03-18,PHASE_3,EUAA,NATIONAL_PLATFORM,2976940,2094263,6105825019,14507141,17889829,15.69,2.885,5053762,1190,POWER,1500262,31312707.91,9776633.1,0,EC_ETS_REPORTING,2025-01-16
2018-03-31,PHASE_3,EUA,EXCH_CENTRAL,3143673,3086123,6123486057,12474716,4105911,24.33,-0.636,5976429,973,MARITIME_PILOT,556399,58874708.06,160658426.06,0,EUTL_AGGREGATE,2025-12-01
2018-04-13,PHASE_3,EUAA,ICE,2993737,2409017,6186028250,56075580,10887194,19.49,-2.438,4368115,939,INDUSTRY,265929,74889282.46,238126696.24,0,MARKET_DATA_PROVIDER,2025-11-26
2018-04-26,PHASE_3,EUA,EEX,3147779,2093708,6194450433,61917795,7686515,24.78,-6.723,6274247,1035,MULTI_SECTOR,2404565,308699418.85,36886006.38,0,EEX_AUCTION_DATA,2025-07-29
2018-05-09,PHASE_3,EUAA,NATIONAL_PLATFORM,3269587,3318918,6261734671,30836640,17081962,19.95,-6.957,9503242,1169,AVIATION,1617736,157988892.06,107348713.99,0,EC_ETS_REPORTING,2024-10-06
2018-05-22,PHASE_3,EUA,EXCH_CENTRAL,3120228,2993769,6270851996,4551856,2907131,15.56,0.795,5606615,857,POWER,1642463,279139199.77,5877177.31,0,EUTL_AGGREGATE,2024-05-03
2018-06-04,PHASE_3,EUAA,ICE,3148772,2402111,6291120008,18297620,3643364,15.76,-0.761,7984212,1170,MARITIME_PILOT,874166,249748303.2,127170911.04,0,MARKET_DATA_PROVIDER,2024-12-10
2018-06-17,PHASE_3,EUA,EEX,3092654,2849311,6331310183,58338318,7523925,14.94,-1.506,7971331,744,INDUSTRY,1437978,289278497.06,233979346.2,0,EEX_AUCTION_DATA,2024-05-30
2018-06-30,PHASE_3,EUAA,NATIONAL_PLATFORM,3204542,2395321,6391295561,43077573,7012774,22.03,-6.299,3663801,1088,MULTI_SECTOR,1639577,48778500.95,232911969.92,0,EC_ETS_REPORTING,2026-01-12
2018-07-13,PHASE_3,EUA,EXCH_CENTRAL,3244146,2532209,6439730414,16563121,3669241,10.01,3.929,5113833,691,AVIATION,1274155,4057159.61,42585974.09,0,EUTL_AGGREGATE,2024-11-06
2018-07-26,PHASE_3,EUAA,ICE,3245732,2332074,6465889597,30633905,16733137,9.51,6.773,5858633,925,POWER,442802,353154447.5,170166396.88,0,MARKET_DATA_PROVIDER,2025-01-01
2018-08-08,PHASE_3,EUA,EEX,3378453,2706843,6462767949,24514450,3644053,16.74,-0.473,4405031,909,MARITIME_PILOT,900284,202410241.51,213479435.8,0,EEX_AUCTION_DATA,2025-08-07
2018-08-21,PHASE_3,EUAA,NATIONAL_PLATFORM,3381332,3172072,6508178868,40665690,16946235,7.16,-3.736,4556941,1063,INDUSTRY,329177,241577972.51,93910727.24,0,EC_ETS_REPORTING,2025-07-12
2018-09-03,PHASE_3,EUA,EXCH_CENTRAL,3246386,2433075,6557194448,2121345,16563733,20.21,-6.963,5069966,761,MULTI_SECTOR,478908,299898211.12,204502883.25,0,EUTL_AGGREGATE,2025-08-25
2018-09-16,PHASE_3,EUAA,ICE,3454535,3047117,6599833617,16497876,17477940,23.05,-1.764,9192610,896,AVIATION,557274,196044462.37,192550629.19,0,MARKET_DATA_PROVIDER,2024-02-19
2018-09-29,PHASE_3,EUA,EEX,3419791,3003241,6641895965,23927544,489035,22.93,1.648,8815390,1021,POWER,2806916,150586993.84,186785466.6,0,EEX_AUCTION_DATA,2026-02-06
2018-10-12,PHASE_3,EUAA,NATIONAL_PLATFORM,3409424,2482411,6660997131,28424775,12757732,17.69,-1.997,5595456,1154,MARITIME_PILOT,715313,6028803.47,181479846.62,0,EC_ETS_REPORTING,2025-02-09
2018-10-25,PHASE_3,EUA,EXCH_CENTRAL,3485206,2673890,6687271430,33048670,6318670,12.14,0.918,4106164,747,INDUSTRY,876470,271181704.76,229199864.66,0,EUTL_AGGREGATE,2024-11-15
2018-11-07,PHASE_3,EUAA,ICE,3479071,3328496,6719170116,48422392,8282753,15.21,7.459,11038852,806,MULTI_SECTOR,4372979,287045156.39,39113079.18,0,MARKET_DATA_PROVIDER,2024-05-06
2018-11-20,PHASE_3,EUA,EEX,3407385,2808880,6784534368,3992312,2446841,23.09,4.214,9752272,791,AVIATION,2948529,245873278.83,199423280.66,0,EEX_AUCTION_DATA,2024-08-14
2018-12-03,PHASE_3,EUAA,NATIONAL_PLATFORM,3520652,2976696,6791377341,55916657,16318649,14.13,3.18,4770462,1051,POWER,1044193,132053312.16,228803712.39,0,EC_ETS_REPORTING,2025-04-28
2018-12-16,PHASE_3,EUA,EXCH_CENTRAL,3499033,3413590,6833890097,2901575,6300438,18.33,1.034,11182261,1066,MARITIME_PILOT,1784433,335552840.98,227966678.92,0,EUTL_AGGREGATE,2024-10-07
2018-12-29,PHASE_3,EUAA,ICE,3574502,2916951,6849805064,57506039,12511606,13.36,1.389,7346618,785,INDUSTRY,2612627,353774365.41,44405030.99,0,MARKET_DATA_PROVIDER,2024-07-03
2019-01-11,PHASE_3,EUA,EEX,3417945,2510014,6900943404,38287294,2724973,20.2,-0.892,6214084,923,MULTI_SECTOR,626712,194398588.71,238846789.56,0,EEX_AUCTION_DATA,2025-01-21
2019-01-24,PHASE_3,EUAA,NATIONAL_PLATFORM,3530757,3349143,6947581681,120384406,8833612,44.64,-6.066,9522415,689,AVIATION,3037901,341359397.74,221310974.23,0,EC_ETS_REPORTING,2025-12-22
2019-02-06,PHASE_3,EUA,EXCH_CENTRAL,3607867,2947854,6960537227,31584738,9561161,64.45,-5.798,3544928,1150,POWER,822165,300273701.53,152188032.31,0,EUTL_AGGREGATE,2025-11-14
2019-02-19,PHASE_3,EUAA,ICE,3559187,3658560,6993014506,10367566,9579354,36.61,4.954,4094356,699,MARITIME_PILOT,1065833,124927931.22,80723661.43,0,MARKET_DATA_PROVIDER,2024-05-16
2019-03-04,PHASE_3,EUA,EEX,3624348,3617310,7031528630,180474974,9362317,54.15,7.452,11050289,899,INDUSTRY,3565676,221565143.27,124718239.89,0,EEX_AUCTION_DATA,2024-04-01
2019-03-17,PHASE_3,EUAA,NATIONAL_PLATFORM,3690712,2533925,7082146419,232128424,1413038,52.88,4.943,10298492,923,MULTI_SECTOR,3304702,346626218.5,72015980.52,0,EC_ETS_REPORTING,2025-10-26
2019-03-30,PHASE_3,EUA,EXCH_CENTRAL,3591496,3385550,7095432089,246424987,13137037,64.98,-2.985,11008497,1245,AVIATION,1413793,312594840.03,230407871.77,0,EUTL_AGGREGATE,2025-02-13
2019-04-12,PHASE_3,EUAA,ICE,3787185,2791753,7165790111,83874717,1724463,51.28,-3.541,6558028,1115,POWER,2562192,192727601.43,92042271.56,0,MARKET_DATA_PROVIDER,2025-02-04
2019-04-25,PHASE_3,EUA,EEX,3620517,3186452,7167562721,90686977,16519664,45.83,-0.281,3883181,715,MARITIME_PILOT,1109772,20261009.25,35877301.15,0,EEX_AUCTION_DATA,2025-10-17
2019-05-08,PHASE_3,EUAA,NATIONAL_PLATFORM,3610192,2354905,7195051581,47617619,8292146,42.9,-4.057,7814066,1275,INDUSTRY,618794,42284929.9,170321411.84,0,EC_ETS_REPORTING,2024-12-23
2019-05-21,PHASE_3,EUA,EXCH_CENTRAL,3669126,3035757,7231427518,225372229,9327164,62.14,-4.457,5446594,1156,MULTI_SECTOR,2386172,346021868.36,88643693.8,0,EUTL_AGGREGATE,2024-09-07
2019-06-03,PHASE_3,EUAA,ICE,3728968,2814508,7270906243,28281920,14260983,44.42,-2.479,6783831,861,AVIATION,811934,209471093.02,188905813.12,0,MARKET_DATA_PROVIDER,2024-09-12
2019-06-16,PHASE_3,EUA,EEX,3853254,3322605,7310769611,151966928,15504265,63.21,4.612,5727713,1086,POWER,1104417,328086443.72,200446110.38,0,EEX_AUCTION_DATA,2025-03-31
2019-06-29,PHASE_3,EUAA,NATIONAL_PLATFORM,3839832,3088940,7380649367,230997227,1830778,43.44,7.493,5454936,971,MARITIME_PILOT,474617,310405835.14,8590614.01,0,EC_ETS_REPORTING,2025-06-18
2019-07-12,PHASE_3,EUA,EXCH_CENTRAL,3894329,3103848,7385903029,220355677,7355019,24.67,-5.392,4048555,1010,INDUSTRY,1749222,8912181.05,189267197.57,0,EUTL_AGGREGATE,2024-11-16
2019-07-25,PHASE_3,EUAA,ICE,3927198,3201631,7441339815,214406190,16781512,42.1,3.361,12261111,1139,MULTI_SECTOR,4353573,56571137.54,81721157.8,0,MARKET_DATA_PROVIDER,2024-07-25
2019-08-07,PHASE_3,EUA,EEX,3835619,3267085,7483192319,33142279,81400,59.24,-7.376,7554910,1092,AVIATION,2122121,168943886.82,205696649.0,0,EEX_AUCTION_DATA,2024-01-04
2019-08-20,PHASE_3,EUAA,NATIONAL_PLATFORM,3778444,3399304,7516754600,225532784,7705527,35.04,6.657,6878414,1117,POWER,1094783,148541969.89,208611105.98,0,EC_ETS_REPORTING,2025-12-01
2019-09-02,PHASE_3,EUA,EXCH_CENTRAL,3896646,3396238,7512031863,221576592,10813162,61.87,-2.835,10105924,901,MARITIME_PILOT,2090907,32134712.25,64691423.96,0,EUTL_AGGREGATE,2024-11-23
2019-09-15,PHASE_3,EUAA,ICE,3951656,2634817,7582724873,221306085,13953127,24.65,-1.281,9504280,1203,INDUSTRY,531596,193271554.55,692808.64,0,MARKET_DATA_PROVIDER,2025-09-27
2019-09-28,PHASE_3,EUA,EEX,3865856,3765150,7618696084,14068348,9452296,51.08,3.224,4311097,942,MULTI_SECTOR,263043,155885806.96,209787862.95,0,EEX_AUCTION_DATA,2024-01-25
2019-10-11,PHASE_3,EUAA,NATIONAL_PLATFORM,3974122,3420746,7654791536,19282919,10831759,61.45,6.395,6855706,851,AVIATION,2225262,38703880.38,113648799.82,0,EC_ETS_REPORTING,2024-04-12
2019-10-24,PHASE_3,EUA,EXCH_CENTRAL,3986971,3184178,7666719851,188422772,14194150,20.5,5.716,6250919,833,POWER,2771795,162895251.02,144933707.31,0,EUTL_AGGREGATE,2025-09-25
2019-11-06,PHASE_3,EUAA,ICE,3937747,3725821,7733222600,40946596,2858251,60.08,-3.161,6711457,1138,MARITIME_PILOT,1869866,1909306.39,61223640.78,0,MARKET_DATA_PROVIDER,2024-05-20
2019-11-19,PHASE_3,EUA,EEX,4007931,4017456,7760327265,163583645,17812067,54.72,3.087,7689289,1185,INDUSTRY,1916249,304625948.62,233357428.22,0,EEX_AUCTION_DATA,2025-06-08
2019-12-02,PHASE_3,EUAA,NATIONAL_PLATFORM,4106672,3036680,7795063945,163472472,15464579,33.65,-0.655,11923005,1250,MULTI_SECTOR,1386587,152788460.16,4408940.43,0,EC_ETS_REPORTING,2024-03-13
2019-12-15,PHASE_3,EUA,EXCH_CENTRAL,4065869,3503633,7802353465,131502150,16121457,35.15,-6.095,6334135,854,AVIATION,2578454,286162113.26,208859046.37,0,EUTL_AGGREGATE,2025-11-17
2019-12-28,PHASE_3,EUAA,ICE,4054630,3267912,7845946501,152479040,10579562,25.99,3.103,5148438,1089,POWER,1967657,149040695.7,185103558.7,0,MARKET_DATA_PROVIDER,2025-10-23
2020-01-10,PHASE_3,EUA,EEX,4080250,3710154,7902864251,65304312,125287,62.5,-1.655,8041145,990,MARITIME_PILOT,1862791,657184697.97,126390286.27,0,EEX_AUCTION_DATA,2024-05-01
2020-01-23,PHASE_3,EUAA,NATIONAL_PLATFORM,4117176,3876579,7940625016,217115959,6875048,57.58,-1.932,13107125,947,INDUSTRY,1950381,735861580.97,64189433.05,0,EC_ETS_REPORTING,2025-05-28
2020-02-05,PHASE_3,EUA,EXCH_CENTRAL,4142751,2856817,7959220862,230459165,17480224,31.01,0.154,3794419,1072,MULTI_SECTOR,1403787,902193799.48,9493018.78,0,EUTL_AGGREGATE,2024-12-08
2020-02-18,PHASE_3,EUAA,ICE,4222690,4007808,8012087749,114594883,3438625,53.8,-6.394,11916302,871,AVIATION,4524917,1605157801.67,126244346.64,0,MARKET_DATA_PROVIDER,2024-02-07
2020-03-02,PHASE_3,EUA,EEX,4279805,3608601,8003551109,150802867,13331236,43.88,-5.176,4549254,1014,POWER,644631,174405737.11,199259364.29,0,EEX_AUCTION_DATA,2024-09-18
2020-03-15,PHASE_3,EUAA,NATIONAL_PLATFORM,4257349,4347498,8055187588,68134977,14866133,60.82,1.606,7714984,873,MARITIME_PILOT,1019060,1357479312.83,157918460.57,0,EC_ETS_REPORTING,2024-05-05
2020-03-28,PHASE_3,EUA,EXCH_CENTRAL,4153988,3994816,8075394082,231075751,3437593,59.07,-6.019,4435825,1153,INDUSTRY,1973150,1609914766.39,54588205.11,0,EUTL_AGGREGATE,2024-10-31
2020-04-10,PHASE_3,EUAA,ICE,4254680,4037837,8114192977,76810404,3864438,33.75,3.25,11582098,1208,MULTI_SECTOR,3929743,661581503.35,6825203.83,0,MARKET_DATA_PROVIDER,2024-02-09
2020-04-23,PHASE_3,EUA,EEX,4320472,3707244,8147526894,20671354,13684371,58.76,-5.488,6931984,1216,AVIATION,862687,73797603.66,28883010.64,0,EEX_AUCTION_DATA,2024-11-13
2020-05-06,PHASE_3,EUAA,NATIONAL_PLATFORM,4398664,3886213,8218145759,32363604,16130900,41.12,-6.419,8037135,930,POWER,2519803,517958965.59,150235376.6,0,EC_ETS_REPORTING,2025-03-02
2020-05-19,PHASE_3,EUA,EXCH_CENTRAL,4400430,4540540,8252155293,247600002,9585395,23.37,3.371,8961112,905,MARITIME_PILOT,1603073,626909906.5,238585687.46,0,EUTL_AGGREGATE,2024-03-25
2020-06-01,PHASE_3,EUAA,ICE,4394356,3901330,8273671217,38403569,927206,38.53,6.562,13649610,833,INDUSTRY,2208668,344251287.27,129317127.65,0,MARKET_DATA_PROVIDER,2025-12-22
2020-06-14,PHASE_3,EUA,EEX,4274411,3184066,8324871629,46310888,12154742,30.53,-6.329,6251346,980,MULTI_SECTOR,823029,1230130309.36,108557299.93,0,EEX_AUCTION_DATA,2024-01-21
2020-06-27,PHASE_3,EUAA,NATIONAL_PLATFORM,4364817,3394876,8355198478,195934222,9353858,55.03,4.949,6510473,886,AVIATION,2843496,1327607245.28,109298201.15,0,EC_ETS_REPORTING,2024-03-09
2020-07-10,PHASE_3,EUA,EXCH_CENTRAL,4304855,3543323,8377306219,62907120,11414820,60.77,7.176,13198174,722,POWER,2798957,1652663816.62,165281838.19,0,EUTL_AGGREGATE,2025-08-22
2020-07-23,PHASE_3,EUAA,ICE,4423821,4428690,8400589935,155885439,15838665,31.6,6.627,12596306,936,MARITIME_PILOT,4530048,208128866.26,48732476.42,0,MARKET_DATA_PROVIDER,2025-12-15
2020-08-05,PHASE_3,EUA,EEX,4428421,3828632,8436669547,16523033,11290197,31.74,-1.076,4837692,781,INDUSTRY,641983,427476638.23,127386219.56,0,EEX_AUCTION_DATA,2025-07-24
2020-08-18,PHASE_3,EUAA,NATIONAL_PLATFORM,4431728,3088528,8504168185,105842476,3214768,26.85,-5.874,12322660,756,MULTI_SECTOR,1839247,1793943707.8,171588546.51,0,EC_ETS_REPORTING,2025-03-03
2020-08-31,PHASE_3,EUA,EXCH_CENTRAL,4573087,3199859,8526947376,106441416,13881409,26.98,3.478,7651670,737,AVIATION,3321118,1399928162.4,25090140.18,0,EUTL_AGGREGATE,2024-09-15
2020-09-13,PHASE_3,EUAA,ICE,4461575,3190808,8525498187,54939306,15800969,51.86,-0.546,4544564,872,POWER,1159107,843924400.4,107641311.33,0,MARKET_DATA_PROVIDER,2025-08-05
2020-09-26,PHASE_3,EUA,EEX,4482867,4038601,8571543055,163875476,17495282,31.19,-1.181,10083048,1213,MARITIME_PILOT,2453015,143841401.19,109901461.9,0,EEX_AUCTION_DATA,2025-05-09
2020-10-09,PHASE_3,EUAA,NATIONAL_PLATFORM,4461582,3178231,8640965980,39051395,17530954,64.78,7.365,6686781,1235,INDUSTRY,706655,1508192702.04,65150308.57,0,EC_ETS_REPORTING,2024-03-27
2020-10-22,PHASE_3,EUA,EXCH_CENTRAL,4456649,4057466,8642659253,97372943,9138574,30.39,-0.608,8274256,813,MULTI_SECTOR,3063287,648849322.36,97669081.8,0,EUTL_AGGREGATE,2024-07-02
2020-11-04,PHASE_3,EUAA,ICE,4523374,4691798,8684928754,246337762,5463188,61.29,4.751,4290377,1287,AVIATION,1254445,1386315224.59,220367690.59,0,MARKET_DATA_PROVIDER,2024-02-23
2020-11-17,PHASE_3,EUA,EEX,4695862,4516519,8729664277,111418349,15161090,51.17,5.287,5496199,1299,POWER,1249658,1243128348.28,149599983.65,0,EEX_AUCTION_DATA,2024-06-25
2020-11-30,PHASE_3,EUAA,NATIONAL_PLATFORM,4609643,4559744,8783097948,7616632,9645243,64.78,3.512,6938732,975,MARITIME_PILOT,495731,1316019804.76,179000582.41,0,EC_ETS_REPORTING,2024-11-20
2020-12-13,PHASE_3,EUA,EXCH_CENTRAL,4642361,4138319,8816954110,185653430,16304166,58.02,4.104,6030052,879,INDUSTRY,2587878,1065051526.84,71089599.78,0,EUTL_AGGREGATE,2024-04-02
2020-12-26,PHASE_3,EUAA,ICE,4647231,4549406,8841698244,14495351,1918999,53.36,4.612,6537234,977,MULTI_SECTOR,662357,1749996842.86,20421164.07,0,MARKET_DATA_PROVIDER,2025-12-23
2021-01-08,PHASE_4,EUA,EEX,4535127,4187492,8849147552,120217910,801496,56.16,-6.452,8236581,894,AVIATION,3697429,1426366398.95,1173464891.53,0,EEX_AUCTION_DATA,2025-11-25
2021-01-21,PHASE_4,EUAA,NATIONAL_PLATFORM,4555158,2978164,8905334255,52315718,2962624,25.88,7.262,7909285,1002,POWER,475474,1664289952.01,209516992.37,0,EC_ETS_REPORTING,2025-12-15
2021-02-03,PHASE_4,EUA,EXCH_CENTRAL,4795007,4618868,8958964297,211391831,3456084,52.93,-6.738,7293864,1111,MARITIME_PILOT,3205784,1713584588.78,2087256307.63,0,EUTL_AGGREGATE,2025-04-26
2021-02-16,PHASE_4,EUAA,ICE,4621446,4595945,8957099399,150950507,12299982,30.54,2.129,14060273,902,INDUSTRY,2762339,934202824.71,2151759070.46,0,MARKET_DATA_PROVIDER,2024-04-26
2021-03-01,PHASE_4,EUA,EEX,4720549,4627098,9004098155,64502733,6675703,38.5,-0.907,6900524,1327,MULTI_SECTOR,1678499,617087882.45,1856404133.99,0,EEX_AUCTION_DATA,2025-10-18
2021-03-14,PHASE_4,EUAA,NATIONAL_PLATFORM,4869919,3731626,9041415218,14072328,3418884,19.93,3.222,14138935,1122,AVIATION,947272,411874525.46,633890178.03,0,EC_ETS_REPORTING,2025-09-04
2021-03-27,PHASE_4,EUA,EXCH_CENTRAL,4711894,4874225,9061750139,54916491,8420973,36.16,-2.445,6055129,1295,POWER,515093,941356863.48,223736527.67,0,EUTL_AGGREGATE,2025-03-20
2021-04-09,PHASE_4,EUAA,ICE,4713660,4611327,9117989428,101302163,7068475,41.78,-0.972,5350650,1231,MARITIME_PILOT,1952218,539937373.05,1459376149.47,0,MARKET_DATA_PROVIDER,2025-01-07
2021-04-22,PHASE_4,EUA,EEX,4904120,3198984,9121630439,183954900,11311075,57.32,-3.725,8552174,1194,INDUSTRY,2649074,1274326494.25,1385294231.63,0,EEX_AUCTION_DATA,2025-11-13
2021-05-05,PHASE_4,EUAA,NATIONAL_PLATFORM,4756812,4268648,9178993578,95984749,8928466,36.5,4.379,12774904,947,MULTI_SECTOR,5373847,1399056323.29,1627700464.2,0,EC_ETS_REPORTING,2024-07-25
2021-05-18,PHASE_4,EUA,EXCH_CENTRAL,4763500,3994630,9195905183,243698788,9727010,40.2,-0.977,15144741,1053,AVIATION,3673401,759857632.92,461076744.72,0,EUTL_AGGREGATE,2025-11-02
2021-05-31,PHASE_4,EUAA,ICE,4754333,3473982,9251183432,70266000,8737939,60.82,-6.25,6551082,937,POWER,1378313,220485452.38,1462249084.12,0,MARKET_DATA_PROVIDER,2024-03-30
2021-06-13,PHASE_4,EUA,EEX,4786052,4513145,9299156196,182867852,3057828,44.3,-3.912,14093235,919,MARITIME_PILOT,2271734,1278258465.47,1832560731.02,0,EEX_AUCTION_DATA,2025-02-13
2021-06-26,PHASE_4,EUAA,NATIONAL_PLATFORM,4883120,4895159,9339073912,129742772,12339569,20.04,5.856,8862174,824,INDUSTRY,1940113,1538712438.76,306102696.07,0,EC_ETS_REPORTING,2024-03-18
2021-07-09,PHASE_4,EUA,EXCH_CENTRAL,4941567,4093800,9354252605,200896701,6336880,45.22,-5.792,13173613,839,MULTI_SECTOR,4736062,984994809.99,2160819564.75,0,EUTL_AGGREGATE,2025-04-05
2021-07-22,PHASE_4,EUAA,ICE,4921721,4793122,9403628534,136270802,11002697,44.86,-7.195,7608653,869,AVIATION,3331439,1723580373.51,1403281976.92,0,MARKET_DATA_PROVIDER,2024-02-19
2021-08-04,PHASE_4,EUA,EEX,4999438,5234114,9426556011,126880198,6740473,47.41,-0.162,14961289,1308,POWER,3104698,613595647.61,969536347.61,0,EEX_AUCTION_DATA,2024-03-15
2021-08-17,PHASE_4,EUAA,NATIONAL_PLATFORM,5086438,4041254,9438558574,138338068,4653465,63.63,-3.138,10874329,870,MARITIME_PILOT,3597248,108414862.27,98555508.95,0,EC_ETS_REPORTING,2025-03-27
2021-08-30,PHASE_4,EUA,EXCH_CENTRAL,4945439,4040045,9517882517,172137781,13773648,61.68,-1.523,14296308,1179,INDUSTRY,3191225,1577545284.75,1341634137.01,0,EUTL_AGGREGATE,2024-09-28
2021-09-12,PHASE_4,EUAA,ICE,4920177,5078866,9543840833,239660797,10082884,19.44,-5.6,13891652,939,MULTI_SECTOR,1655078,1515717910.16,326894069.64,0,MARKET_DATA_PROVIDER,2025-08-04
2021-09-25,PHASE_4,EUA,EEX,5055455,3311353,9584472877,156948944,11807583,47.68,2.868,10194973,801,AVIATION,4457664,492795995.33,842458301.41,0,EEX_AUCTION_DATA,2026-01-09
2021-10-08,PHASE_4,EUAA,NATIONAL_PLATFORM,5131621,4411330,9607996254,148291728,9837586,42.06,3.457,15854191,1075,POWER,2718984,471643377.71,1393750598.16,0,EC_ETS_REPORTING,2025-03-18
2021-10-21,PHASE_4,EUA,EXCH_CENTRAL,5029903,4964287,9630523379,1541027,1721215,36.72,3.763,6989054,1026,MARITIME_PILOT,1690849,1302563879.99,1928349496.51,0,EUTL_AGGREGATE,2024-01-05
2021-11-03,PHASE_4,EUAA,ICE,4997615,3548105,9691122033,126112194,11336844,37.57,3.521,12498888,1332,INDUSTRY,5400443,820549269.91,1234840616.17,0,MARKET_DATA_PROVIDER,2025-07-29
