env_air_monitor_date,env_air_monitor_site_id,env_air_pollutant_code,env_air_daily_avg_concentration,env_air_daily_max_8hr_concentration,env_air_aqi_value,env_air_exceedance_flag,env_air_exceptional_event_flag,env_air_wildfire_smoke_flag,env_air_temperature_c,env_air_relative_humidity_pct,env_air_wind_speed_m_s,env_air_wind_direction_deg,env_air_barometric_pressure_hpa,env_air_instrument_method_code,env_air_data_completeness_pct,env_air_calibration_check_flag,env_air_near_roadway_indicator,env_air_population_exposure_estimate,env_air_health_advisory_level
2024-02-16,IN-AIR-SITE-00177,PM10,179.76,239.58,171,1,0,0,40.7,42,3.0,246,1014.5,FRM,100.0,0,0,17728,very_unhealthy
2021-11-09,IN-AIR-SITE-00178,O3,54.5,89.31,51,0,0,0,25.6,64,1.9,90,1001.8,FRM,91.6,0,1,11146,sensitive
2021-11-01,IN-AIR-SITE-00179,CO,2.01,3.0,1,0,0,0,29.7,47,0.0,313,1012.1,NDIR,88.6,0,0,64458,none
2021-07-30,IN-AIR-SITE-00180,SO2,31.61,35.43,33,0,0,0,23.1,39,1.0,311,1011.4,NDIR,95.9,0,0,13824,none
2025-05-04,IN-AIR-SITE-00181,O3,42.35,63.69,48,0,0,0,18.6,53,2.1,213,1015.9,TEOM,92.5,0,1,24021,none
2025-04-29,IN-AIR-SITE-00182,O3,35.41,39.21,27,0,0,0,32.1,54,1.8,42,999.9,FRM,90.9,0,0,24670,none
2020-08-30,IN-AIR-SITE-00183,PM25,40.81,43.53,36,0,0,0,17.5,42,2.7,73,1015.5,BAM,91.7,0,0,35736,none
2022-11-04,IN-AIR-SITE-00184,PM10,84.94,109.76,99,0,0,0,29.6,42,2.9,241,1001.8,XRF,94.4,0,0,12389,sensitive
2021-07-06,IN-AIR-SITE-00185,PM25,25.45,41.89,23,0,0,0,29.6,58,1.7,48,1024.4,UVFL,87.9,0,0,45061,none
2019-12-11,IN-AIR-SITE-00186,PM25,66.25,76.51,56,0,0,0,20.2,34,0.7,315,1001.8,NDIR,89.1,0,0,56783,sensitive
2022-01-19,IN-AIR-SITE-00187,CO,0.6,0.87,1,0,0,0,18.9,34,3.8,221,999.8,GC,86.1,1,1,18105,none
2021-12-05,IN-AIR-SITE-00188,PM10,88.66,102.32,73,0,0,0,22.6,61,2.8,349,1006.0,FEM,84.8,0,0,26319,sensitive
2019-10-11,IN-AIR-SITE-00189,NO2,45.52,67.59,56,0,0,0,23.6,87,2.9,143,1015.3,UVFL,100.0,0,0,39180,sensitive
2018-11-14,IN-AIR-SITE-00190,PM25,64.54,87.34,49,0,0,0,17.3,73,2.6,328,1010.5,TEOM,86.6,0,0,31362,none
2021-06-11,IN-AIR-SITE-00191,PM10,137.18,200.01,154,1,0,0,20.1,82,3.4,208,1019.8,FRM,98.0,0,0,14767,very_unhealthy
2019-11-15,IN-AIR-SITE-00192,PM25,94.13,110.29,94,0,0,0,28.5,28,1.8,98,1005.9,FRM,89.9,0,0,40977,sensitive
2019-10-26,IN-AIR-SITE-00193,PM25,81.61,122.21,100,0,0,0,41.9,35,3.1,187,1004.6,XRF,95.2,0,1,66677,sensitive
2023-06-22,IN-AIR-SITE-00194,SO2,30.19,49.73,23,0,0,0,35.1,60,2.9,113,1002.9,BAM,92.0,0,1,66551,none
2022-06-20,IN-AIR-SITE-00195,PM25,62.0,89.86,69,0,0,0,29.1,75,2.9,174,1004.3,FRM,81.3,0,0,37993,sensitive
2022-02-04,IN-AIR-SITE-00196,SO2,31.12,41.89,32,0,0,0,35.9,71,0.9,270,998.2,TEOM,92.2,0,0,42599,none
2021-02-10,IN-AIR-SITE-00197,PM25,68.99,110.66,68,0,0,0,36.1,36,2.4,62,1003.5,TEOM,95.6,1,0,21301,sensitive
2023-01-28,IN-AIR-SITE-00198,PM25,64.22,68.04,64,0,0,0,25.9,80,2.6,283,999.5,FEM,86.3,0,1,15516,sensitive
2022-03-01,IN-AIR-SITE-00199,PM25,96.54,143.64,109,1,0,0,29.8,59,4.2,224,1013.0,UVFL,100.0,0,0,25817,unhealthy
2024-10-25,IN-AIR-SITE-00200,NO2,21.92,34.7,28,0,0,0,34.8,74,2.3,160,1018.4,GC,96.9,0,1,104680,none
2019-07-18,IN-AIR-SITE-00201,SO2,35.24,38.3,27,0,0,0,35.8,49,3.4,35,1009.6,XRF,96.9,0,1,19563,none
2021-07-15,IN-AIR-SITE-00202,PM10,108.72,143.51,77,0,0,0,35.9,32,0.6,140,1003.3,UVFL,97.6,0,0,34914,sensitive
2022-06-25,IN-AIR-SITE-00203,PM10,71.28,83.59,84,0,0,1,20.8,75,1.4,317,1013.2,UVFL,78.0,0,0,33747,sensitive
2019-11-30,IN-AIR-SITE-00204,O3,56.76,78.9,43,0,0,0,36.2,68,2.7,195,1007.7,GC,96.2,0,1,21491,none
2023-12-01,IN-AIR-SITE-00205,PM25,50.57,72.8,65,0,0,0,41.0,38,2.7,150,1015.1,XRF,100.0,0,0,65524,sensitive
2018-01-02,IN-AIR-SITE-00206,PM10,201.03,247.59,215,1,0,0,38.5,48,1.4,268,1001.4,FEM,96.6,0,0,69793,hazardous
2019-10-04,IN-AIR-SITE-00207,O3,37.21,49.34,41,0,1,0,20.4,72,3.3,343,1001.9,FEM,90.4,0,0,133284,none
2024-03-17,IN-AIR-SITE-00208,NO2,39.72,48.36,33,0,0,0,18.6,64,2.0,39,1013.1,FEM,85.3,0,0,16663,none
2022-05-09,IN-AIR-SITE-00209,PM10,62.98,80.08,53,0,0,0,31.3,69,2.0,237,1007.9,BAM,84.7,0,1,34347,sensitive
2020-05-04,IN-AIR-SITE-00210,NH3,34.75,39.82,38,0,0,0,38.3,51,2.1,221,1014.5,FEM,84.0,0,0,28371,none
2022-10-26,IN-AIR-SITE-00211,O3,31.01,49.03,39,0,0,0,29.6,86,3.7,280,1002.0,XRF,89.6,0,0,17821,none
2024-08-29,IN-AIR-SITE-00212,PM25,77.33,81.66,100,0,0,0,26.4,58,3.4,224,1011.0,FRM,85.6,0,0,18039,sensitive
2022-07-20,IN-AIR-SITE-00213,SO2,10.72,16.93,9,0,0,0,27.4,17,4.3,153,1011.8,NDIR,91.1,0,0,29735,none
2021-02-27,IN-AIR-SITE-00214,NO2,4.3,5.98,3,0,0,0,35.1,62,2.8,279,997.2,BAM,93.2,0,0,20330,none
2020-12-12,IN-AIR-SITE-00215,PM10,125.25,156.43,92,0,0,0,25.7,71,4.3,352,1008.0,GC,81.7,0,0,14946,sensitive
2022-09-04,IN-AIR-SITE-00216,PM10,123.46,183.19,151,1,0,0,31.4,65,2.5,38,993.9,FRM,87.4,0,0,28974,very_unhealthy
2025-08-09,IN-AIR-SITE-00217,PM10,155.24,210.3,136,1,0,0,27.1,52,2.1,216,1018.3,GC,88.5,0,0,13853,unhealthy
2022-08-23,IN-AIR-SITE-00218,NO2,58.34,78.73,41,0,0,0,21.8,25,1.7,243,998.8,UVFL,88.4,0,0,20337,none
2022-09-30,IN-AIR-SITE-00219,PM10,196.5,219.31,164,1,0,0,21.2,48,2.0,108,1006.7,TEOM,92.1,0,0,33425,very_unhealthy
2021-12-10,IN-AIR-SITE-00220,CO,1.72,2.21,2,0,0,0,31.7,50,2.1,60,1008.0,UVFL,92.7,1,0,24809,none
2024-04-13,IN-AIR-SITE-00221,SO2,17.79,21.25,23,0,0,0,9.1,48,1.4,197,1001.3,FEM,89.5,0,0,23053,none
2020-04-15,IN-AIR-SITE-00222,PM25,24.32,25.76,25,0,0,0,31.4,71,1.6,275,1020.9,TEOM,88.0,0,0,79643,none
2018-07-22,IN-AIR-SITE-00223,SO2,17.02,21.55,14,0,0,0,26.8,54,2.9,171,1003.2,UVFL,91.9,0,1,62416,none
2018-05-03,IN-AIR-SITE-00224,PM25,65.37,72.17,59,0,1,0,34.6,85,1.7,271,1006.1,BAM,100.0,0,0,28268,sensitive
2019-02-05,IN-AIR-SITE-00225,NO2,32.02,38.56,29,0,0,0,32.2,56,0.3,270,1003.2,FEM,83.3,1,0,14638,none
2020-02-06,IN-AIR-SITE-00226,SO2,21.33,23.58,15,0,0,0,28.3,82,0.3,41,1003.1,UVFL,98.8,0,1,43759,none
2018-10-21,IN-AIR-SITE-00227,PM25,88.05,97.78,69,0,1,0,20.5,64,0.0,188,1007.2,TEOM,82.2,0,0,122481,sensitive
2024-05-16,IN-AIR-SITE-00228,PM10,87.26,102.05,97,0,0,0,20.9,65,0.6,259,1012.9,FRM,94.2,0,0,61022,sensitive
2026-01-10,IN-AIR-SITE-00229,PM25,39.15,64.59,30,0,0,0,23.5,48,0.9,151,1009.1,UVFL,98.3,0,1,12332,none
2018-07-17,IN-AIR-SITE-00230,PM25,56.52,59.42,47,0,0,0,34.1,36,1.1,130,1002.7,BAM,84.1,0,0,23895,none
2023-04-15,IN-AIR-SITE-00231,PM10,95.39,136.71,87,0,0,0,40.4,59,2.5,113,1008.0,TEOM,94.1,0,0,17330,sensitive
2025-08-31,IN-AIR-SITE-00232,PM10,54.35,61.67,63,0,0,0,30.3,90,0.8,221,998.4,UVFL,85.7,1,0,15434,sensitive
2024-01-01,IN-AIR-SITE-00233,Pb,0.1,0.16,0,0,0,0,23.9,52,1.2,53,1016.3,FRM,99.0,0,1,53158,none
2019-09-01,IN-AIR-SITE-00234,PM10,70.71,78.21,79,0,0,0,24.6,49,0.2,337,1004.5,FEM,82.4,0,1,52490,sensitive
2021-02-21,IN-AIR-SITE-00235,PM10,168.34,273.22,175,1,0,0,24.9,57,1.5,295,1004.8,XRF,86.6,0,1,78063,very_unhealthy
2018-07-06,IN-AIR-SITE-00236,NO2,60.54,85.76,67,0,0,0,35.3,92,3.0,41,994.4,FEM,92.8,0,1,40417,sensitive
2024-11-16,IN-AIR-SITE-00237,PM25,32.61,34.27,23,0,0,0,24.8,74,2.2,92,1004.5,GC,96.3,0,1,26190,none
2022-11-30,IN-AIR-SITE-00238,Pb,0.33,0.53,0,0,0,0,27.7,82,2.3,259,1019.8,FEM,92.6,0,0,30114,none
2019-10-22,IN-AIR-SITE-00239,SO2,23.74,32.35,18,0,0,0,37.4,24,2.2,280,1012.3,NDIR,95.0,1,0,15625,none
2025-09-12,IN-AIR-SITE-00240,O3,18.14,21.9,17,0,0,0,24.0,45,0.8,355,1015.8,TEOM,88.7,0,0,61210,none
2023-05-10,IN-AIR-SITE-00241,PM25,64.02,96.7,74,0,0,0,31.9,46,1.8,191,1008.8,GC,85.5,0,1,17245,sensitive
2024-09-16,IN-AIR-SITE-00242,PM10,221.34,355.47,213,1,0,0,34.3,80,2.4,124,989.7,GC,100.0,0,0,21054,hazardous
2021-10-01,IN-AIR-SITE-00243,PM10,147.09,197.13,187,1,0,0,28.4,72,3.3,295,1008.5,GC,95.0,0,1,22422,very_unhealthy
2023-06-10,IN-AIR-SITE-00244,CO,1.05,1.3,1,0,0,0,41.7,79,2.6,347,1009.4,NDIR,89.1,0,0,4262,none
2022-03-15,IN-AIR-SITE-00245,PM25,46.0,70.07,56,0,0,0,39.7,26,3.2,340,1014.3,GC,82.1,0,0,45276,sensitive
2018-05-27,IN-AIR-SITE-00246,PM10,39.1,57.05,46,0,0,0,29.8,80,1.0,34,1007.7,FRM,99.3,0,0,15235,none
2025-12-21,IN-AIR-SITE-00247,Pb,0.32,0.51,0,0,0,0,22.4,72,0.5,46,1002.6,XRF,99.6,0,1,40688,none
2022-10-01,IN-AIR-SITE-00248,PM10,197.91,290.04,249,1,0,0,22.7,43,0.3,152,1007.3,FRM,90.7,0,0,20555,hazardous
2023-01-18,IN-AIR-SITE-00249,PM10,87.46,104.61,108,1,0,0,29.5,56,3.1,237,1005.6,UVFL,88.0,0,0,20446,unhealthy
2019-05-04,IN-AIR-SITE-00250,PM25,11.61,18.68,13,0,0,0,20.4,44,0.6,4,1011.7,FEM,90.4,0,0,13817,none
2026-02-24,IN-AIR-SITE-00251,Pb,0.15,0.17,0,0,0,0,29.9,58,3.4,124,1007.3,TEOM,90.7,0,0,61887,none
2023-05-14,IN-AIR-SITE-00252,PM25,82.04,99.33,63,0,0,0,39.8,68,1.7,327,1001.1,NDIR,96.6,0,0,70738,sensitive
2022-07-22,IN-AIR-SITE-00253,O3,37.29,50.79,42,0,0,1,28.4,85,4.0,86,1012.0,NDIR,85.2,0,1,49018,none
2025-02-11,IN-AIR-SITE-00254,O3,30.23,42.01,39,0,0,0,27.9,43,1.7,2,1002.8,FEM,88.5,0,0,31542,none
2024-07-13,IN-AIR-SITE-00255,PM25,60.48,64.06,69,0,0,0,34.0,52,1.8,164,1005.8,NDIR,90.9,0,1,29186,sensitive
2025-12-29,IN-AIR-SITE-00256,SO2,17.3,26.26,22,0,0,0,31.7,40,2.3,222,1004.8,FEM,93.6,0,1,51635,none
2019-10-03,IN-AIR-SITE-00257,PM25,25.29,32.04,30,0,0,0,20.0,74,1.7,348,1009.7,XRF,97.2,0,1,24949,none
2022-12-08,IN-AIR-SITE-00258,PM25,54.57,70.6,44,0,0,0,24.8,32,2.7,296,998.4,UVFL,93.9,0,0,59314,none
2024-11-25,IN-AIR-SITE-00259,O3,36.05,55.36,31,0,0,0,41.3,63,1.1,342,1008.2,UVFL,100.0,1,1,15100,none
2023-05-24,IN-AIR-SITE-00260,CO,0.82,1.04,1,0,0,0,30.3,38,2.4,340,1015.6,UVFL,86.1,0,0,48482,none
2024-01-08,IN-AIR-SITE-00261,NO2,19.74,21.29,16,0,0,0,21.0,61,1.4,24,1008.7,BAM,100.0,0,0,58166,none
2021-12-09,IN-AIR-SITE-00262,NO2,49.12,56.77,52,0,0,0,26.7,81,2.0,38,1003.3,BAM,86.3,0,0,13921,sensitive
2022-06-23,IN-AIR-SITE-00263,PM25,43.89,71.26,56,0,0,0,15.5,51,0.7,104,1005.4,NDIR,89.6,0,0,16262,sensitive
2018-09-20,IN-AIR-SITE-00264,PM25,10.13,11.06,12,0,0,0,15.0,64,3.2,4,1010.1,TEOM,94.3,0,0,26195,none
2022-11-23,IN-AIR-SITE-00265,PM25,66.61,84.12,64,0,0,0,34.9,44,1.8,135,1011.9,TEOM,99.1,0,1,34678,sensitive
2024-01-01,IN-AIR-SITE-00266,PM25,78.13,105.62,55,0,0,0,28.0,58,3.2,3,1018.5,UVFL,89.6,0,1,18573,sensitive
2024-07-21,IN-AIR-SITE-00267,PM10,88.16,118.66,78,0,0,0,31.6,32,1.4,168,996.6,FRM,94.4,0,0,28433,sensitive
2019-09-16,IN-AIR-SITE-00268,PM10,97.61,102.73,99,0,0,0,36.1,73,2.2,315,1009.8,TEOM,90.1,0,0,7787,sensitive
2020-10-13,IN-AIR-SITE-00269,PM10,94.04,127.02,84,0,0,0,30.4,53,3.2,309,1009.3,NDIR,78.2,0,1,42574,sensitive
2020-05-30,IN-AIR-SITE-00270,PM25,51.33,65.72,39,0,0,0,33.1,56,0.9,77,1007.5,GC,91.8,0,0,43793,none
2023-08-12,IN-AIR-SITE-00271,NO2,51.6,84.28,50,0,0,1,29.8,61,1.2,18,1010.5,BAM,84.6,0,0,67010,none
2026-01-23,IN-AIR-SITE-00272,CO,1.13,1.3,1,0,0,0,37.0,25,3.1,204,1006.4,XRF,99.6,0,0,37959,none
2021-08-20,IN-AIR-SITE-00273,PM25,80.99,102.25,101,1,0,0,40.4,48,3.7,354,1001.0,GC,99.7,0,0,21546,unhealthy
2024-04-20,IN-AIR-SITE-00274,NH3,13.37,17.41,10,0,0,0,29.4,62,2.2,323,1009.5,GC,87.0,0,0,14638,none
2019-03-29,IN-AIR-SITE-00275,CO,0.97,1.25,1,0,1,0,29.1,57,1.1,32,1012.5,NDIR,86.1,0,0,16517,none
2021-03-29,IN-AIR-SITE-00276,PM25,83.85,121.54,59,0,0,1,30.2,98,1.9,149,1007.7,NDIR,88.2,0,0,25507,sensitive
2023-08-19,IN-AIR-SITE-00277,O3,30.5,35.97,27,0,0,0,27.3,83,4.4,192,1015.4,BAM,95.2,0,0,16186,none
2022-08-10,IN-AIR-SITE-00278,NO2,50.18,59.35,55,0,0,0,25.2,63,0.7,138,1006.3,XRF,95.2,0,1,16966,sensitive
2025-11-03,IN-AIR-SITE-00279,NO2,25.57,38.04,29,0,0,0,35.3,42,2.8,271,1011.2,FEM,100.0,1,0,26300,none
2024-03-05,IN-AIR-SITE-00280,PM10,107.13,144.65,104,1,0,0,25.2,51,2.3,195,996.9,GC,90.1,0,0,10230,unhealthy
2021-02-28,IN-AIR-SITE-00281,NO2,60.05,78.01,67,0,0,0,24.8,72,0.9,126,1023.7,UVFL,92.5,0,0,14847,sensitive
2019-02-08,IN-AIR-SITE-00282,PM10,102.57,118.11,94,0,0,0,34.3,61,1.9,348,1006.4,XRF,100.0,0,1,30671,sensitive
2024-01-09,IN-AIR-SITE-00283,NO2,37.18,43.22,41,0,0,0,34.8,83,0.2,230,1004.6,GC,93.7,0,1,31568,none
2023-10-03,IN-AIR-SITE-00284,SO2,21.16,22.36,15,0,0,0,44.3,61,2.5,43,1006.1,NDIR,85.5,0,1,45204,none
2022-08-24,IN-AIR-SITE-00285,SO2,17.27,19.08,16,0,0,1,36.5,62,2.7,229,1001.4,XRF,94.1,0,1,29524,none
2019-09-20,IN-AIR-SITE-00286,NO2,38.83,53.74,46,0,0,0,33.8,89,0.7,215,999.8,FRM,96.2,0,0,27407,none
2019-08-10,IN-AIR-SITE-00287,O3,43.98,69.72,52,0,0,0,34.8,40,2.8,243,1008.3,XRF,89.9,0,0,39427,sensitive
2022-07-07,IN-AIR-SITE-00288,PM25,27.44,33.54,31,0,0,0,27.0,91,1.5,8,1008.8,UVFL,96.8,0,1,30157,none
2021-12-14,IN-AIR-SITE-00289,PM25,68.71,85.65,57,0,0,0,31.9,74,1.4,249,1009.6,GC,96.2,0,0,15014,sensitive
2021-12-16,IN-AIR-SITE-00290,O3,31.82,35.61,27,0,0,1,32.3,98,1.1,199,1007.8,BAM,89.2,0,1,16652,none
2018-04-14,IN-AIR-SITE-00291,PM10,151.03,193.8,196,1,0,0,24.2,47,2.9,333,1007.4,FRM,100.0,0,0,73567,very_unhealthy
2018-09-11,IN-AIR-SITE-00292,PM25,94.3,101.12,72,0,0,0,27.7,89,0.4,78,999.6,TEOM,87.3,0,0,185385,sensitive
2025-01-01,IN-AIR-SITE-00293,PM25,14.86,23.79,12,0,0,0,34.7,62,0.5,244,1004.6,FEM,94.6,0,0,41842,none
2022-02-05,IN-AIR-SITE-00294,PM25,94.35,137.17,73,0,0,0,27.9,57,1.5,189,1009.1,NDIR,88.4,0,1,14690,sensitive
2018-04-09,IN-AIR-SITE-00295,NH3,20.07,33.0,18,0,0,0,32.3,65,1.6,85,1004.2,BAM,81.8,0,0,84068,none
2024-01-10,IN-AIR-SITE-00296,NO2,33.04,52.19,27,0,0,0,34.3,62,2.9,270,1010.0,FEM,94.2,0,1,20782,none
2023-02-28,IN-AIR-SITE-00297,NH3,14.05,18.74,14,0,0,0,34.0,46,2.1,261,1007.1,NDIR,100.0,0,1,34716,none
2026-02-09,IN-AIR-SITE-00298,NO2,37.83,51.51,37,0,0,0,40.1,58,2.1,0,1007.0,GC,91.7,0,1,26576,none
2023-04-04,IN-AIR-SITE-00299,PM10,122.67,142.83,152,1,0,0,23.9,66,0.4,19,1009.5,GC,83.0,0,0,30079,very_unhealthy
2020-05-27,IN-AIR-SITE-00300,PM10,163.08,216.44,118,1,0,0,39.5,52,1.9,129,1011.4,NDIR,93.3,0,1,20657,unhealthy
2018-12-04,IN-AIR-SITE-00301,NO2,23.88,38.01,21,0,0,0,31.3,70,0.0,325,1013.0,XRF,87.1,0,0,58614,none
2025-11-09,IN-AIR-SITE-00302,PM25,101.52,109.69,107,1,0,0,33.8,55,2.5,257,1021.9,UVFL,98.3,0,0,24085,unhealthy
2020-08-14,IN-AIR-SITE-00303,NH3,32.98,51.71,35,0,0,0,32.9,68,2.9,130,1014.0,FRM,90.6,0,1,38856,none
2022-09-01,IN-AIR-SITE-00304,CO,1.25,1.57,1,0,0,0,32.5,66,1.3,6,997.6,UVFL,81.4,0,1,38355,none
2018-06-10,IN-AIR-SITE-00305,PM10,112.77,179.27,134,1,0,0,23.5,68,2.6,339,1000.4,XRF,95.1,0,0,25178,unhealthy
2022-05-23,IN-AIR-SITE-00306,NH3,21.32,34.42,16,0,0,0,33.6,36,1.7,240,1006.1,FEM,93.3,0,0,10907,none
2025-10-19,IN-AIR-SITE-00307,CO,1.06,1.53,1,0,0,0,17.9,80,3.6,191,1002.7,GC,90.2,0,0,16376,none
2019-02-02,IN-AIR-SITE-00308,SO2,16.68,24.17,17,0,0,0,42.7,44,2.5,309,1010.7,BAM,85.8,0,0,41241,none
2021-07-24,IN-AIR-SITE-00309,PM25,54.78,72.39,43,0,0,0,30.7,57,1.1,296,1011.5,FEM,100.0,0,0,32353,none
2020-03-26,IN-AIR-SITE-00310,PM10,94.38,146.41,116,1,0,0,36.1,48,3.5,114,1004.6,BAM,89.3,0,1,16498,unhealthy
2022-03-08,IN-AIR-SITE-00311,NO2,37.62,61.2,41,0,0,0,32.8,61,3.1,101,1016.3,GC,97.4,0,0,27618,none
2023-04-04,IN-AIR-SITE-00312,PM25,39.09,59.23,31,0,0,0,28.3,58,1.7,337,1018.2,GC,89.2,0,0,30509,none
2021-11-16,IN-AIR-SITE-00313,PM25,68.06,96.86,49,0,0,0,24.2,72,2.7,318,995.3,FEM,96.1,0,0,38164,none
2021-03-04,IN-AIR-SITE-00314,O3,40.98,57.96,32,0,0,0,22.9,61,2.7,0,998.0,XRF,92.3,0,0,80190,none
2021-05-03,IN-AIR-SITE-00315,PM25,77.42,120.75,82,0,0,0,33.5,53,1.7,24,1015.7,UVFL,92.2,0,0,6838,sensitive
2019-02-05,IN-AIR-SITE-00316,NO2,49.84,68.51,40,0,0,0,33.1,28,2.3,208,1014.1,XRF,87.0,0,0,55627,none
2019-10-02,IN-AIR-SITE-00317,NH3,36.86,56.49,31,0,0,0,31.9,76,2.5,142,1011.5,GC,95.2,0,0,30648,none
2025-06-28,IN-AIR-SITE-00318,CO,1.39,1.89,1,0,0,0,27.2,69,1.5,196,1008.1,FEM,100.0,0,0,14499,none
2019-04-05,IN-AIR-SITE-00319,PM25,70.87,77.07,80,0,0,0,30.9,77,3.7,144,1007.3,TEOM,85.8,0,1,29701,sensitive
2020-08-12,IN-AIR-SITE-00320,CO,1.01,1.29,1,0,0,0,25.0,57,0.0,148,1011.8,GC,87.0,0,1,64077,none
2019-04-15,IN-AIR-SITE-00321,PM25,76.94,101.31,91,0,0,0,23.2,66,2.9,180,1009.2,UVFL,100.0,0,1,76682,sensitive
2020-11-11,IN-AIR-SITE-00322,PM25,79.76,90.53,62,0,0,0,26.1,48,0.9,54,1017.2,FEM,86.0,0,0,14579,sensitive
2025-08-29,IN-AIR-SITE-00323,NO2,11.49,12.77,14,0,0,0,26.4,47,1.9,137,1003.2,FEM,88.7,0,0,16169,none
2022-08-21,IN-AIR-SITE-00324,PM10,135.13,185.31,149,1,0,0,38.2,55,0.4,208,1008.1,FRM,100.0,0,0,12385,unhealthy
2023-09-17,IN-AIR-SITE-00325,PM10,174.73,192.39,216,1,0,0,18.4,77,0.7,184,1014.2,GC,100.0,1,0,30940,hazardous
2024-03-27,IN-AIR-SITE-00326,NO2,29.66,36.53,29,0,0,0,27.8,55,2.1,64,1009.2,UVFL,77.4,0,0,31870,none
2019-07-17,IN-AIR-SITE-00327,PM25,45.64,68.31,44,0,0,0,32.4,59,2.3,36,1012.7,FRM,96.6,0,1,48654,none
2024-10-21,IN-AIR-SITE-00328,PM25,49.5,80.62,58,0,0,0,41.9,64,3.4,111,1012.6,UVFL,90.8,1,0,35059,sensitive
2022-12-05,IN-AIR-SITE-00329,PM10,59.8,88.55,45,0,0,0,23.7,60,1.8,262,1005.0,XRF,91.1,0,0,45986,none
2023-09-06,IN-AIR-SITE-00330,O3,47.27,77.78,48,0,0,0,20.2,78,2.9,75,1000.9,BAM,99.0,0,1,11706,none
2018-08-14,IN-AIR-SITE-00331,NO2,35.45,52.08,43,0,0,0,33.1,47,2.2,295,1002.8,UVFL,89.9,0,0,77008,none
2020-03-08,IN-AIR-SITE-00332,PM10,127.88,156.82,153,1,0,0,29.2,62,2.8,177,1000.4,UVFL,88.9,0,1,58591,very_unhealthy
2024-05-20,IN-AIR-SITE-00333,PM10,136.64,198.57,174,1,0,0,26.5,69,1.0,253,995.0,FEM,90.1,0,0,19584,very_unhealthy
2026-01-05,IN-AIR-SITE-00334,PM25,40.05,58.93,45,0,0,0,31.1,30,2.3,0,1015.6,TEOM,89.9,0,1,16775,none
2020-08-17,IN-AIR-SITE-00335,PM25,66.83,85.08,55,0,0,0,34.0,65,2.6,147,994.8,NDIR,94.1,0,1,42097,sensitive
2022-02-13,IN-AIR-SITE-00336,O3,52.98,56.19,38,0,0,0,33.2,84,1.7,158,1021.0,UVFL,99.9,0,0,10541,none
2019-03-29,IN-AIR-SITE-00337,PM25,47.79,70.34,47,0,0,0,30.1,54,2.6,323,1004.3,FRM,94.6,0,0,17307,none
2020-03-26,IN-AIR-SITE-00338,PM25,70.5,74.95,71,0,0,0,37.2,40,2.7,267,1006.1,TEOM,91.9,0,0,14521,sensitive
2019-10-21,IN-AIR-SITE-00339,SO2,15.81,22.58,13,0,0,0,29.4,68,1.6,149,997.4,XRF,95.3,0,0,25385,none
2019-07-01,IN-AIR-SITE-00340,NO2,25.53,29.32,20,0,0,0,28.3,63,3.1,128,1010.7,UVFL,96.7,0,0,20612,none
2021-04-30,IN-AIR-SITE-00341,SO2,17.83,24.77,19,0,0,0,33.0,87,0.0,125,1006.2,TEOM,95.5,1,1,16794,none
2018-01-17,IN-AIR-SITE-00342,PM25,52.73,71.31,61,0,1,0,19.2,68,0.1,0,1008.4,XRF,88.0,0,1,15832,sensitive
2021-05-28,IN-AIR-SITE-00343,PM25,77.43,81.93,100,0,0,0,32.3,43,1.1,116,1002.5,BAM,94.5,0,0,18335,sensitive
2024-01-15,IN-AIR-SITE-00344,PM25,54.02,68.48,62,0,1,0,25.9,42,2.5,148,1011.4,TEOM,79.3,0,0,13173,sensitive
2024-11-29,IN-AIR-SITE-00345,PM25,27.76,39.15,33,0,0,0,18.7,75,1.4,268,1002.2,BAM,100.0,0,0,37257,none
2020-12-05,IN-AIR-SITE-00346,SO2,17.67,27.55,19,0,0,1,31.0,66,0.7,188,1008.6,TEOM,100.0,0,1,52875,none
2025-01-09,IN-AIR-SITE-00347,CO,1.34,2.12,2,0,0,0,24.8,59,2.1,140,1011.2,TEOM,97.3,0,1,34232,none
2023-11-17,IN-AIR-SITE-00348,O3,25.54,34.23,28,0,0,0,16.7,63,2.3,104,1018.2,FRM,99.5,0,0,61678,none
2022-11-04,IN-AIR-SITE-00349,O3,58.51,87.01,71,0,0,0,21.9,68,1.5,251,1013.6,NDIR,91.6,0,1,16247,sensitive
2020-11-26,IN-AIR-SITE-00350,PM10,147.93,183.41,187,1,0,0,39.8,67,0.9,280,1008.6,FRM,87.5,0,1,17168,very_unhealthy
2024-05-16,IN-AIR-SITE-00351,SO2,6.3,7.91,8,0,0,0,24.1,33,2.2,343,1007.9,FEM,84.5,0,0,35079,none
2024-12-19,IN-AIR-SITE-00352,PM10,93.61,109.22,87,0,0,1,30.3,82,3.1,100,1010.2,TEOM,98.0,0,0,37924,sensitive
2018-10-29,IN-AIR-SITE-00353,NO2,32.87,45.6,25,0,0,0,20.4,83,0.9,281,1013.4,BAM,87.5,0,1,27151,none
2018-06-30,IN-AIR-SITE-00354,PM10,89.65,111.05,72,0,0,0,42.7,93,3.9,357,1002.8,GC,89.8,0,1,26506,sensitive
2019-08-30,IN-AIR-SITE-00355,PM25,76.01,83.66,56,0,0,0,28.5,89,1.6,162,1014.3,TEOM,93.3,0,0,14190,sensitive
