labor_part_survey_month,labor_part_cps_rotation_group,labor_part_population_16plus,labor_part_participation_rate_pct,labor_part_employment_population_ratio_pct,labor_part_u6_underemployment_rate_pct,labor_part_part_time_economic_reasons_rate,labor_part_marginally_attached_rate,labor_part_discouraged_worker_rate,labor_part_not_in_labor_force_want_job_rate,labor_part_prime_age_participation_rate,labor_part_older_worker_participation_rate,labor_part_youth_participation_rate,labor_part_disability_labor_force_gap_pct,labor_part_caregiving_barrier_rate,labor_part_school_enrollment_barrier_rate,labor_part_transportation_barrier_rate,labor_part_childcare_constraint_index,labor_part_job_search_intensity_score,labor_part_weighting_method_tag
2018-03,RG6,38564529,34.17,62.0,23.22,7.09,5.88,0.95,0.15,64.45,25.66,8.96,28.34,14.16,0.72,1.11,1.45,0.6933,calibrated_wt
2023-11,RG7,67854889,53.0,34.04,29.9,3.75,4.49,2.91,9.2,65.96,21.8,24.83,18.53,17.34,28.22,8.42,96.75,0.4021,design_wt
2018-08,RG8,29069091,47.25,46.48,19.96,13.57,4.57,3.81,2.44,69.64,14.93,27.51,4.33,20.02,24.31,2.62,4.3,0.301,calibrated_wt
2020-03,RG1,61117870,64.34,45.38,31.41,3.88,5.53,4.28,8.1,65.8,40.02,36.86,18.78,8.68,13.68,1.78,42.0,0.6144,calibrated_wt
2020-01,RG2,109314418,42.51,42.2,24.52,5.25,2.94,1.7,9.71,74.84,39.53,8.84,7.78,12.26,8.87,2.83,67.4,0.1438,raked_wt
2021-02,RG3,46213631,38.8,44.71,30.21,11.65,1.15,0.45,5.05,57.74,14.52,35.75,24.77,12.19,11.67,13.59,39.27,0.0716,post_strat_wt
2020-12,RG4,29722021,52.55,43.49,29.51,14.19,1.81,2.43,5.42,49.51,44.04,49.62,5.46,13.38,4.22,9.65,18.1,0.3485,post_strat_wt
2018-06,RG5,68688678,35.48,60.81,31.68,4.25,2.49,2.7,3.26,69.31,19.23,53.19,12.39,20.0,15.84,10.26,26.2,0.3958,calibrated_wt
2024-03,RG6,11154899,36.53,25.32,13.55,9.17,0.79,0.97,7.92,53.61,11.75,14.56,15.19,5.04,30.47,6.21,55.18,0.025,raked_wt
2023-03,RG7,67072501,56.61,31.58,34.26,8.88,4.62,1.73,5.42,61.36,13.37,24.23,1.21,18.26,13.72,13.41,59.17,0.0527,post_strat_wt
2023-10,RG8,15019602,44.11,44.14,2.88,4.51,5.7,2.78,7.93,71.33,18.05,20.79,7.56,0.62,4.99,2.77,98.45,0.5433,calibrated_wt
2021-11,RG1,117521318,38.95,46.37,3.88,10.86,5.86,4.37,6.03,76.33,41.03,50.53,22.99,3.0,30.88,15.78,77.09,0.3016,raked_wt
2022-12,RG2,97099915,68.43,30.21,18.53,12.59,2.08,0.52,7.29,74.26,24.05,8.08,8.41,22.15,6.4,17.22,76.68,0.9501,raked_wt
2018-05,RG3,44028893,30.37,56.4,8.32,6.14,1.12,3.55,4.23,81.23,24.35,37.03,10.05,17.55,31.0,18.0,66.0,0.9584,raked_wt
2021-02,RG4,110690199,50.11,28.14,16.19,7.75,1.26,4.25,4.75,59.55,20.09,19.66,10.54,20.3,12.75,6.76,56.54,0.3654,raked_wt
2020-11,RG5,2350398,35.13,49.23,26.93,8.38,0.6,4.61,2.41,76.77,10.33,5.94,28.94,23.55,27.79,12.23,56.32,0.0673,calibrated_wt
2024-06,RG6,116146735,47.3,41.9,34.83,6.51,5.69,2.63,7.76,44.63,16.76,37.21,12.73,17.56,27.75,11.05,4.6,0.202,calibrated_wt
2021-04,RG7,61972785,33.17,28.68,20.96,4.47,2.72,3.87,4.72,74.02,23.8,20.51,26.29,21.92,31.38,11.73,44.79,0.2832,calibrated_wt
2019-07,RG8,5144397,32.67,45.59,32.91,1.37,1.37,1.15,2.98,41.74,36.18,52.53,16.62,12.25,25.14,9.32,39.86,0.1594,post_strat_wt
2019-05,RG1,84175020,44.85,34.18,6.76,14.15,5.42,1.82,0.07,41.94,22.98,18.5,2.36,21.93,15.41,7.5,48.71,0.1482,calibrated_wt
2023-07,RG2,20369012,56.73,28.01,33.52,10.16,5.63,4.17,4.62,48.64,44.94,30.5,11.05,21.78,1.05,16.02,43.72,0.3213,calibrated_wt
2019-11,RG3,71315658,44.01,29.51,10.48,10.51,0.55,1.76,0.82,45.77,21.64,51.59,22.67,18.7,27.69,3.25,69.16,0.0776,raked_wt
2022-11,RG4,13186161,64.25,38.25,21.82,0.19,1.49,4.61,3.8,77.72,34.49,9.66,28.44,9.66,24.03,19.26,95.7,0.9735,post_strat_wt
2023-10,RG5,63563945,61.62,58.83,23.47,6.77,1.46,0.45,1.79,51.02,43.14,6.3,0.99,6.49,19.9,17.17,51.09,0.2147,design_wt
2023-09,RG6,115791683,53.65,48.75,11.6,14.22,1.14,2.72,9.78,77.22,13.94,34.97,21.93,9.05,34.44,4.65,84.52,0.2014,calibrated_wt
2021-09,RG7,6636682,65.72,62.18,10.46,10.47,0.02,3.26,5.82,48.35,14.13,39.68,7.65,11.96,21.85,12.72,54.71,0.8463,raked_wt
2018-12,RG8,30160397,35.98,54.13,11.63,3.56,5.19,4.11,5.0,50.71,27.89,40.88,28.13,2.25,8.88,8.11,31.99,0.1135,post_strat_wt
2018-02,RG1,28698211,31.91,56.38,11.33,12.03,1.63,2.15,2.36,42.09,36.61,52.54,18.48,8.96,15.67,19.56,3.51,0.1094,calibrated_wt
2018-08,RG2,119866901,67.23,28.34,9.55,2.48,4.65,4.95,2.2,79.49,25.75,45.79,21.12,16.02,12.94,8.69,56.99,0.6315,calibrated_wt
2023-11,RG3,58658550,45.32,45.22,24.78,10.89,3.5,1.1,0.46,64.36,23.04,39.72,14.27,2.65,12.84,5.91,97.74,0.4649,post_strat_wt
2022-01,RG4,53681809,35.12,57.34,14.05,7.8,4.42,0.07,3.72,77.04,44.32,28.99,10.02,23.38,3.07,8.09,32.63,0.4768,raked_wt
2022-10,RG5,52920748,57.6,55.98,24.07,11.69,0.77,0.02,5.67,75.91,36.07,30.08,15.89,2.57,14.91,14.02,73.76,0.3632,post_strat_wt
2019-05,RG6,56675167,41.31,30.39,18.31,4.81,3.82,2.91,0.86,74.82,18.49,27.29,25.83,11.69,21.96,1.45,44.99,0.9184,post_strat_wt
2023-03,RG7,108812777,40.1,36.15,3.67,4.19,1.73,2.79,3.68,55.79,39.24,40.76,19.05,19.48,11.83,14.11,43.69,0.7471,calibrated_wt
2019-11,RG8,85600952,34.37,49.86,30.4,1.98,1.02,1.22,0.75,52.14,15.54,37.21,2.55,2.01,7.61,5.74,16.06,0.7232,calibrated_wt
2022-12,RG1,33405788,68.32,37.72,6.66,3.8,1.27,4.57,7.39,75.28,23.26,52.25,12.8,9.78,22.52,15.22,39.17,0.9023,design_wt
2022-06,RG2,43424541,47.36,43.62,13.83,9.94,1.93,2.0,8.21,62.8,14.35,53.95,2.22,21.36,32.42,2.76,41.83,0.9483,calibrated_wt
2022-06,RG3,32066668,67.44,28.68,11.53,6.33,1.22,3.15,9.8,78.35,20.75,16.44,28.77,18.28,29.14,11.3,14.84,0.8149,calibrated_wt
2024-11,RG4,110786332,69.96,52.66,6.23,5.2,1.38,2.59,0.69,47.9,16.1,37.57,18.91,16.24,30.93,15.72,32.56,0.3395,design_wt
2024-10,RG5,1452988,58.51,61.09,9.41,8.27,3.8,1.29,2.62,61.2,16.41,17.81,20.21,23.99,4.16,1.59,85.39,0.2198,raked_wt
2020-07,RG6,81430098,44.08,28.37,19.28,12.89,3.99,0.54,0.82,76.33,41.41,7.54,28.17,21.4,28.77,11.98,97.21,0.361,calibrated_wt
2019-02,RG7,69320853,37.4,42.16,28.72,4.93,0.92,4.02,0.44,46.4,25.66,20.2,27.79,23.79,7.72,12.24,6.24,0.9519,post_strat_wt
2021-02,RG8,117142005,43.49,58.09,19.87,5.53,2.16,4.12,5.25,66.75,25.2,50.37,23.79,24.49,17.52,18.94,87.63,0.2994,raked_wt
2021-12,RG1,77538343,38.66,59.87,19.1,4.73,4.34,1.67,6.21,82.99,36.5,5.37,13.39,9.26,21.46,1.78,60.9,0.3262,design_wt
2022-08,RG2,100240632,40.87,55.99,3.36,2.49,3.31,0.91,2.82,55.01,38.95,42.18,11.11,20.64,33.07,15.33,50.53,0.777,design_wt
2020-12,RG3,1086276,46.95,41.03,10.35,2.98,5.11,1.91,5.38,51.06,22.02,33.12,28.57,6.83,21.74,3.23,87.75,0.3435,design_wt
2022-03,RG4,90212712,30.45,56.46,18.36,7.64,5.62,2.94,3.39,79.43,21.59,38.2,24.4,21.24,9.06,4.17,64.35,0.2528,post_strat_wt
2021-06,RG5,100401949,60.32,51.64,11.07,9.58,1.16,3.62,6.67,65.14,27.26,49.62,25.92,14.35,3.94,18.91,67.93,0.5276,post_strat_wt
2022-10,RG6,93822477,41.71,33.22,25.55,10.45,0.69,2.98,1.61,64.83,40.2,8.65,13.25,17.5,1.78,6.65,58.97,0.0934,post_strat_wt
2020-11,RG7,55978711,49.9,59.79,32.29,3.86,1.21,0.67,0.26,78.77,15.05,10.85,24.86,11.89,20.41,15.92,57.03,0.2421,raked_wt
2019-01,RG8,61698310,33.57,45.7,5.03,6.46,0.11,1.03,9.77,81.57,21.49,9.9,15.74,19.91,34.04,15.19,33.32,0.3476,raked_wt
2023-03,RG1,18103012,38.16,44.82,5.56,13.48,1.87,1.85,8.2,55.68,14.45,46.27,16.9,18.37,14.69,5.36,7.0,0.2266,calibrated_wt
2019-09,RG2,115716311,66.77,50.66,19.56,3.5,2.85,2.9,7.43,67.9,33.55,8.29,28.79,16.42,16.73,11.97,74.33,0.3885,post_strat_wt
2021-04,RG3,3806425,34.59,28.62,6.01,1.12,5.22,1.79,1.09,78.22,17.32,24.26,18.24,22.75,3.32,1.32,47.25,0.9018,post_strat_wt
2018-09,RG4,114272266,57.64,61.43,3.35,4.65,0.75,1.49,7.73,71.29,16.92,44.86,13.05,24.28,5.27,12.89,29.42,0.0947,calibrated_wt
2022-05,RG5,96720422,65.93,58.22,18.87,13.19,2.02,4.17,6.02,47.47,17.16,21.73,23.62,23.63,10.86,3.3,30.17,0.3132,calibrated_wt
2023-02,RG6,1565435,57.32,37.93,25.99,5.72,2.76,2.73,5.55,64.74,16.72,53.98,20.47,6.04,21.91,10.92,32.48,0.3476,calibrated_wt
2021-11,RG7,36719084,46.29,46.2,7.29,7.75,3.09,3.21,4.37,82.03,26.89,23.25,7.0,9.15,3.39,5.48,28.5,0.696,design_wt
2018-10,RG8,101261907,37.56,47.6,2.33,3.87,2.49,1.48,0.56,48.72,33.34,21.89,14.86,6.34,15.46,14.66,10.14,0.9281,design_wt
2024-08,RG1,66024218,62.75,30.95,25.99,11.34,1.4,4.06,2.15,62.95,44.49,14.31,10.04,11.28,31.39,5.88,11.83,0.1534,design_wt
2020-02,RG2,60938037,67.04,42.19,28.1,14.02,0.38,3.25,6.11,61.26,28.02,45.33,12.32,5.48,7.84,12.61,75.5,0.1145,raked_wt
2021-05,RG3,82862581,43.63,30.8,34.05,12.01,5.79,3.81,5.7,81.98,17.24,37.56,12.09,3.22,3.71,9.9,93.01,0.6699,post_strat_wt
2021-04,RG4,58768762,40.48,60.75,5.44,13.42,1.88,2.88,9.57,79.08,36.75,39.12,21.94,17.22,30.13,5.17,85.81,0.9009,calibrated_wt
2023-08,RG5,40067890,36.87,38.81,17.05,11.74,2.85,4.64,0.07,66.19,31.8,39.24,6.84,15.39,16.17,13.55,48.21,0.4271,post_strat_wt
2022-11,RG6,24023944,64.17,34.47,3.31,11.32,4.15,3.83,5.72,47.96,28.0,41.44,21.24,9.74,11.76,15.34,93.5,0.8437,design_wt
2022-12,RG7,19342221,67.3,56.49,4.38,7.39,1.44,4.5,5.08,62.35,27.13,10.8,1.75,6.2,33.4,9.4,69.14,0.9988,raked_wt
2024-11,RG8,9341456,62.53,33.16,27.32,7.05,3.04,1.55,9.87,51.16,43.02,20.64,16.24,20.58,28.08,9.9,1.64,0.2301,post_strat_wt
2023-08,RG1,9111090,39.65,65.0,32.27,8.68,3.27,2.1,5.52,73.11,27.16,10.86,9.14,0.12,32.7,8.96,89.69,0.5789,post_strat_wt
2019-07,RG2,108070509,65.59,44.06,29.33,5.4,1.53,1.97,3.13,72.18,14.79,18.93,24.15,13.56,5.05,19.89,21.58,0.9262,raked_wt
2023-12,RG3,70957062,59.78,28.61,9.94,4.23,3.15,1.4,8.58,48.35,15.14,6.18,22.61,23.36,1.29,7.24,18.13,0.8564,design_wt
2019-05,RG4,26013260,63.49,30.21,23.11,14.15,1.02,2.74,0.76,66.87,11.0,40.96,11.01,4.32,32.43,16.5,29.8,0.0053,design_wt
2021-09,RG5,22359797,44.56,60.77,24.9,9.05,5.83,4.13,1.04,67.98,25.68,6.41,3.88,11.46,4.06,1.43,27.73,0.1911,raked_wt
2023-12,RG6,55751257,55.01,63.97,13.0,4.04,2.85,4.17,8.95,61.17,27.46,22.35,13.99,13.25,5.83,15.04,9.45,0.6847,raked_wt
2023-09,RG7,12004650,44.35,58.96,25.36,12.93,0.53,4.73,0.82,43.22,30.18,6.01,25.98,6.88,34.1,11.42,5.54,0.102,post_strat_wt
2019-04,RG8,79430192,64.49,62.53,24.42,4.63,4.88,2.32,5.13,45.44,13.57,14.82,18.66,21.32,27.46,13.85,16.73,0.1272,post_strat_wt
2018-11,RG1,42336806,34.79,40.0,3.37,13.03,2.55,0.33,9.71,47.9,31.36,15.85,22.24,12.0,32.68,2.06,44.14,0.0726,post_strat_wt
2021-08,RG2,43092414,45.3,30.31,17.76,0.47,4.44,4.39,1.32,63.28,38.08,42.84,27.71,19.59,8.75,11.07,56.12,0.7271,design_wt
2023-04,RG3,76942793,68.1,45.43,22.4,5.65,4.71,0.57,1.99,80.32,39.66,10.32,18.08,14.07,9.18,6.55,28.65,0.5932,calibrated_wt
2019-12,RG4,76649906,63.23,37.99,28.64,1.65,0.36,3.45,1.75,80.01,44.71,6.41,23.69,23.79,30.99,14.64,7.77,0.427,post_strat_wt
2018-01,RG5,112664051,33.77,32.42,18.33,11.31,1.28,4.64,5.26,61.71,26.21,14.66,7.59,9.17,13.72,0.45,70.85,0.9464,calibrated_wt
2020-03,RG6,25753450,49.05,44.78,9.45,9.86,2.04,1.07,1.57,40.07,25.03,21.16,13.8,8.17,17.74,11.91,45.16,0.2427,design_wt
2021-02,RG7,119593319,43.57,40.74,9.21,13.23,1.92,3.26,9.67,55.0,27.19,52.73,23.46,13.29,8.22,8.64,21.6,0.0771,post_strat_wt
2024-05,RG8,32209998,34.44,48.61,27.86,12.95,5.91,0.7,7.18,77.49,24.39,26.75,21.47,17.57,24.85,17.0,4.52,0.8175,raked_wt
2023-02,RG1,92066167,36.42,54.46,14.75,14.8,2.37,1.14,5.23,53.08,41.74,53.94,3.18,16.03,28.97,8.06,64.45,0.7019,design_wt
2020-01,RG2,104832223,48.41,34.0,10.52,10.74,3.44,4.56,9.32,42.51,15.46,7.29,8.83,6.89,17.8,13.77,97.91,0.7627,raked_wt
2018-08,RG3,45259949,43.7,26.69,25.11,10.77,2.84,2.82,3.37,47.81,34.62,18.42,2.87,0.23,24.42,12.28,55.64,0.9867,raked_wt
2022-03,RG4,20269063,66.09,49.36,30.78,5.58,2.54,0.31,3.6,44.86,30.49,47.93,20.02,15.15,28.06,11.32,79.84,0.4197,calibrated_wt
2023-10,RG5,79037248,56.06,36.98,9.51,0.87,1.02,2.34,0.46,55.85,30.02,15.58,20.09,23.94,4.32,9.62,62.58,0.0205,raked_wt
2023-08,RG6,73895900,57.04,62.81,28.35,11.14,1.99,1.2,8.95,67.74,32.0,52.48,1.01,22.14,27.85,5.27,45.18,0.6609,raked_wt
2021-03,RG7,6704908,69.26,40.34,2.69,7.98,2.59,0.94,7.23,49.78,14.37,5.72,0.31,6.22,25.42,19.06,85.87,0.7171,raked_wt
2022-07,RG8,11798310,40.03,59.57,20.81,7.52,4.53,0.1,8.62,70.16,40.44,47.37,24.24,23.88,16.7,6.94,92.73,0.6785,calibrated_wt
2020-01,RG1,25515954,51.65,52.29,28.74,6.19,0.89,4.34,9.38,65.38,35.58,40.0,22.88,8.67,24.12,15.68,16.58,0.7319,raked_wt
2021-11,RG2,116427962,39.62,48.67,13.06,9.54,2.41,2.3,9.92,64.62,34.55,21.78,7.53,13.58,31.51,15.49,63.81,0.0504,calibrated_wt
2022-07,RG3,14042276,63.01,35.9,34.18,6.79,0.07,1.64,8.23,61.2,37.91,53.07,25.51,19.1,34.85,16.67,75.41,0.5362,raked_wt
2024-09,RG4,88619044,56.14,39.14,9.94,14.5,2.65,1.25,8.23,68.42,24.79,12.88,0.42,13.16,6.18,19.99,92.51,0.6778,design_wt
2020-04,RG5,74451542,67.49,59.87,12.04,2.84,3.3,1.63,5.65,55.58,25.0,27.93,17.3,20.38,28.56,4.74,20.3,0.3088,design_wt
2022-06,RG6,84647804,52.06,55.35,18.74,2.19,2.08,3.05,8.77,79.78,40.89,40.82,18.03,19.72,1.01,15.06,73.93,0.0853,design_wt
2022-11,RG7,38725658,60.22,35.48,22.7,14.69,2.2,3.04,2.73,51.48,38.35,35.91,13.78,5.08,12.01,4.37,54.26,0.5929,raked_wt
2020-02,RG8,99922326,33.68,57.4,2.45,4.2,4.48,0.18,0.43,57.46,29.27,5.73,25.02,10.43,13.4,17.53,24.72,0.3462,calibrated_wt
2021-05,RG1,108005874,58.91,25.96,4.34,2.01,3.05,2.95,7.35,84.64,32.07,41.62,29.57,1.53,18.45,12.07,55.55,0.1136,raked_wt
2023-08,RG2,43115974,53.71,63.19,33.29,12.4,4.88,1.14,6.3,54.43,21.02,32.99,22.54,6.39,3.22,17.6,35.51,0.1885,calibrated_wt
2018-01,RG3,49841756,68.31,58.03,9.53,12.94,2.39,1.14,3.79,57.43,33.27,36.29,6.76,6.97,6.88,10.22,75.37,0.5177,raked_wt
2021-08,RG4,74496536,68.79,52.59,22.73,5.49,2.52,4.63,8.47,41.27,30.55,12.24,29.37,0.39,2.1,13.57,66.65,0.4481,design_wt
2022-04,RG5,107481253,52.5,31.49,34.96,8.93,0.15,3.21,1.27,70.75,39.46,22.94,8.54,19.6,3.1,3.08,25.43,0.9289,post_strat_wt
2023-11,RG6,41616234,35.79,38.2,13.36,12.71,5.75,3.95,7.08,70.23,25.84,20.52,3.33,11.5,8.31,9.07,9.5,0.3614,design_wt
2023-07,RG7,89648557,46.65,25.14,17.46,1.27,0.95,2.14,4.69,53.44,28.2,51.33,13.6,8.92,20.4,18.17,3.29,0.9728,calibrated_wt
2024-03,RG8,89112823,54.65,44.06,26.07,10.56,4.7,4.32,0.61,80.5,17.4,50.85,0.58,3.16,17.77,5.53,38.84,0.1818,raked_wt
2021-01,RG1,103715009,51.85,50.09,29.38,12.95,1.07,2.51,0.49,50.96,28.44,40.49,1.49,13.15,18.42,6.2,90.13,0.822,post_strat_wt
2022-07,RG2,56042469,40.76,26.92,21.18,0.9,5.52,1.67,7.24,71.29,44.84,20.34,1.38,3.54,6.23,16.44,68.0,0.1215,raked_wt
2021-02,RG3,97840566,34.83,29.64,23.95,3.93,4.24,1.48,8.68,70.86,17.94,22.55,27.75,7.9,12.97,6.63,49.74,0.9604,design_wt
2021-05,RG4,59324127,35.14,31.44,29.41,3.77,2.31,0.05,6.65,58.72,26.87,26.44,28.22,1.49,21.11,11.52,18.21,0.7496,post_strat_wt
2018-06,RG5,45167100,65.32,34.97,12.03,7.56,0.94,3.59,5.02,72.48,11.16,15.66,12.52,1.57,10.25,2.44,13.19,0.2941,raked_wt
2024-08,RG6,84521730,34.24,28.89,15.14,6.4,3.56,2.29,6.82,42.6,17.94,41.09,24.37,16.24,30.36,12.16,97.3,0.8795,calibrated_wt
2024-09,RG7,1847373,62.31,27.84,29.6,9.83,0.1,2.94,2.33,69.28,17.45,13.76,17.06,11.91,13.9,19.58,13.66,0.1528,raked_wt
2023-08,RG8,64002098,64.88,34.9,11.78,5.35,3.8,2.64,8.75,44.29,42.58,47.95,4.79,17.7,6.15,18.83,3.25,0.3903,raked_wt
2018-09,RG1,6955967,40.8,39.55,11.16,7.92,4.37,2.74,8.12,43.09,32.11,37.62,9.65,10.86,12.52,7.89,41.43,0.9441,design_wt
2021-03,RG2,14287382,56.41,46.49,17.42,1.35,1.08,2.7,7.5,77.98,38.19,52.51,16.22,19.61,25.43,1.39,49.71,0.2349,post_strat_wt
2020-03,RG3,27647584,59.98,63.82,28.36,12.78,5.41,2.12,1.72,62.02,16.95,19.93,6.6,8.31,3.71,4.27,74.22,0.347,design_wt
2024-07,RG4,101768868,68.87,55.6,11.67,2.84,5.13,3.4,6.91,58.98,30.52,26.43,12.12,16.08,30.84,15.98,48.21,0.0658,design_wt
2023-07,RG5,31014749,32.73,47.84,26.13,11.07,2.17,1.79,3.44,48.26,17.72,12.63,18.07,23.08,31.85,1.2,41.46,0.5279,design_wt
2020-10,RG6,13446074,42.06,64.4,30.37,11.64,4.9,0.05,1.1,84.97,37.89,14.96,24.33,10.06,27.95,17.55,33.06,0.2969,post_strat_wt
2022-03,RG7,60667923,54.6,46.6,19.86,7.28,5.96,1.0,0.24,59.35,33.59,32.16,18.01,16.73,19.5,14.19,99.94,0.9351,post_strat_wt
2021-08,RG8,13057577,58.57,56.6,19.02,12.71,1.21,2.17,4.01,83.97,14.79,52.54,10.64,3.98,13.21,7.42,75.44,0.6172,raked_wt
2023-12,RG1,28046209,60.0,34.58,34.42,10.71,0.34,4.55,2.97,79.38,39.5,13.29,11.15,5.48,18.08,19.36,85.78,0.902,post_strat_wt
2020-09,RG2,40000807,35.72,43.08,19.19,0.61,5.1,0.66,4.86,56.73,33.29,20.21,2.24,16.52,4.83,13.49,90.96,0.5443,post_strat_wt
2021-06,RG3,37399014,44.39,32.99,10.13,4.97,0.04,2.55,6.92,76.61,14.86,44.86,17.65,23.31,14.3,4.65,63.09,0.7594,post_strat_wt
2020-06,RG4,28865163,30.88,38.44,12.11,7.84,2.72,3.08,3.45,65.88,31.2,12.5,18.28,19.32,20.06,12.82,16.32,0.4205,calibrated_wt
2020-11,RG5,29372784,69.91,54.11,20.3,9.87,1.06,3.23,3.29,78.2,39.31,21.72,18.56,19.82,9.78,19.52,84.13,0.3896,calibrated_wt
2022-02,RG6,79526926,58.17,51.77,7.69,0.94,3.8,3.48,6.05,84.07,27.6,44.27,16.47,21.3,33.25,0.81,28.65,0.8028,design_wt
2024-10,RG7,20742778,53.99,50.35,19.07,8.67,0.57,1.77,7.57,58.01,38.74,36.31,19.87,21.26,15.83,7.63,75.19,0.3181,calibrated_wt
2020-08,RG8,78560800,40.94,52.58,3.22,1.26,1.4,2.04,0.48,82.26,31.8,16.3,1.22,7.61,8.38,4.3,38.18,0.8159,design_wt
2019-09,RG1,81164412,35.58,34.12,27.51,7.07,0.73,3.33,6.94,62.5,32.11,50.38,3.57,17.13,10.44,19.73,86.52,0.9637,raked_wt
2022-02,RG2,29841696,51.1,28.58,17.35,14.96,3.01,3.64,9.06,73.47,10.79,16.21,19.33,13.93,27.82,11.3,76.72,0.142,calibrated_wt
2023-07,RG3,32206557,46.29,29.74,15.66,1.01,2.0,2.3,2.24,64.33,36.31,51.29,2.23,7.05,31.44,7.51,77.11,0.9361,calibrated_wt
2020-09,RG4,106939080,35.6,46.98,10.58,12.23,0.68,4.16,8.87,66.24,41.97,8.11,15.36,0.42,30.85,14.11,2.92,0.2192,raked_wt
2022-09,RG5,14245996,53.27,63.77,25.18,7.39,1.94,3.89,9.88,71.59,14.17,30.39,12.48,3.7,19.59,18.53,65.54,0.0472,calibrated_wt
2022-09,RG6,9624253,31.65,31.71,25.26,13.24,2.37,4.84,1.65,40.98,28.11,48.89,24.54,23.29,27.48,0.49,46.13,0.2625,raked_wt
2019-07,RG7,85405461,38.5,31.35,11.4,8.14,2.76,2.49,6.82,41.66,20.84,27.33,21.8,20.37,3.37,0.53,63.86,0.6867,calibrated_wt
2020-01,RG8,92200158,69.48,28.47,6.52,14.84,1.15,4.43,3.07,74.21,35.22,32.96,7.3,10.45,15.84,5.99,67.81,0.6955,raked_wt
2024-05,RG1,33703267,44.11,52.83,11.99,6.69,3.07,3.92,5.67,84.28,29.95,24.65,15.96,15.99,15.48,16.63,34.47,0.842,post_strat_wt
2020-05,RG2,45920267,63.87,50.65,4.72,12.51,0.23,0.86,7.26,73.89,30.28,33.53,15.73,1.74,24.34,18.43,36.73,0.1689,raked_wt
2021-01,RG3,25565481,60.37,55.73,15.63,0.45,0.59,0.0,2.39,62.18,23.82,54.63,14.74,7.22,0.2,9.57,76.42,0.7311,post_strat_wt
2019-01,RG4,88187274,31.75,62.86,24.98,0.44,4.98,1.99,5.37,68.83,33.16,17.56,2.08,8.05,2.96,15.59,35.93,0.9076,post_strat_wt
2020-04,RG5,60801470,64.37,47.1,3.88,11.92,0.4,3.73,9.33,54.99,36.56,18.75,26.68,12.02,18.6,11.34,59.28,0.7095,post_strat_wt
2022-02,RG6,48807516,47.99,38.71,23.08,9.59,1.5,4.42,1.3,78.78,33.18,54.27,0.34,3.35,6.62,6.62,59.06,0.1412,post_strat_wt
2024-01,RG7,98118505,41.73,60.88,3.33,0.36,5.31,0.49,9.99,68.88,15.48,37.77,16.3,11.88,2.81,12.45,74.63,0.2606,design_wt
2020-07,RG8,38451654,69.88,59.5,33.39,5.83,0.94,4.74,0.55,58.87,14.88,42.8,3.36,12.76,2.88,5.9,54.03,0.8406,design_wt
2022-05,RG1,108775726,33.95,25.27,17.3,12.2,2.09,2.21,1.65,77.46,10.02,50.36,22.83,16.77,16.42,6.56,98.63,0.6034,calibrated_wt
2019-08,RG2,107065604,57.27,56.47,14.77,7.76,2.37,2.97,3.07,52.47,14.12,14.88,26.1,11.17,5.71,5.34,91.02,0.4443,calibrated_wt
2021-08,RG3,80520414,50.65,57.93,34.54,11.84,3.1,0.05,7.52,83.21,35.54,13.45,20.41,14.55,2.87,1.88,40.34,0.4293,post_strat_wt
2019-03,RG4,48188809,49.92,48.41,23.94,9.66,4.46,0.0,0.33,69.55,11.25,41.75,10.48,8.8,23.09,1.48,19.73,0.5854,post_strat_wt
2018-02,RG5,92946980,37.77,39.55,34.9,13.78,4.48,1.27,3.39,66.06,33.1,21.35,20.14,24.45,26.76,19.6,73.73,0.5883,calibrated_wt
2018-07,RG6,79526944,58.65,39.88,31.35,9.93,1.52,3.35,6.58,52.28,24.08,52.4,23.62,5.76,32.67,15.13,60.94,0.2129,calibrated_wt
2021-10,RG7,57174430,52.19,26.32,34.5,2.88,5.76,3.86,8.43,54.43,19.14,45.09,8.59,10.5,11.41,13.67,13.9,0.4732,design_wt
2024-05,RG8,116836431,54.15,49.51,27.98,12.36,1.52,0.86,5.43,54.94,42.16,47.39,8.2,14.72,21.42,13.93,80.08,0.2224,design_wt
2023-05,RG1,81705148,46.98,45.06,9.49,4.36,1.39,2.64,3.99,82.86,32.78,46.03,9.32,1.11,5.36,17.2,35.96,0.4797,design_wt
2023-07,RG2,24538272,59.91,36.2,24.91,8.14,2.22,2.33,2.54,60.47,19.93,45.5,22.09,4.02,24.91,5.83,16.88,0.1311,post_strat_wt
2022-07,RG3,29721139,56.67,28.75,5.95,9.08,4.84,3.43,0.94,45.36,42.37,40.12,17.31,12.61,16.66,7.6,80.05,0.4554,post_strat_wt
2019-05,RG4,58910069,62.36,34.67,32.49,10.48,0.57,2.88,9.59,67.86,10.42,29.14,2.87,21.18,28.71,18.93,84.41,0.3601,post_strat_wt
2022-04,RG5,111042355,52.95,26.68,24.2,10.74,2.88,4.11,0.9,46.47,41.21,43.82,0.03,4.18,32.83,3.18,68.81,0.5987,design_wt
2024-03,RG6,94971758,47.59,49.99,32.79,13.74,5.6,3.23,3.39,49.67,18.11,32.58,0.21,20.53,34.75,13.67,86.75,0.8099,post_strat_wt
