tech_cover_mapping_release_date,tech_cover_provider_id_fcc,tech_cover_technology_code,tech_cover_max_advertised_down_mbps,tech_cover_max_advertised_up_mbps,tech_cover_latency_category,tech_cover_data_cap_gb,tech_cover_coverage_area_hex_id,tech_cover_served_location_count,tech_cover_unserved_location_count,tech_cover_underserved_location_count,tech_cover_challenge_filed_count,tech_cover_challenge_upheld_count,tech_cover_middle_mile_presence_flag,tech_cover_backhaul_distance_km,tech_cover_last_mile_medium_code,tech_cover_spectrum_band_code,tech_cover_grant_funded_flag,tech_cover_permit_obstacle_index,tech_cover_coverage_confidence_score
2025-02-01,INP572426,4G,1641,172,HIGH,1000,HEX117586C8F6,100273,2877,22398,233,85,0,165.0,COPPER,MID_BAND,0,0.179,0.791
2024-09-14,INP379218,DSL,17,642,MED,0,HEX7D80E39761,157813,430,32075,225,140,1,157.2,COPPER,LOW_BAND,1,0.055,0.541
2021-08-18,INP868290,FIXED_WIRELESS,375,170,HIGH,100,HEX9B9C279E14,97118,24834,8869,194,109,0,16.4,WIRELESS,MID_BAND,1,0.859,0.527
2024-08-21,INP566176,FIBER,1000,746,HIGH,500,HEXEF4958F529,136737,47787,65239,126,103,1,152.4,COAX,MID_BAND,1,0.024,0.732
2021-04-28,INP726403,5G,1315,222,LOW,1000,HEX34C4850A5B,161978,1908,23020,49,21,0,230.6,WIRELESS,MMWAVE,0,0.646,0.632
2025-03-01,INP853747,5G,1077,311,HIGH,1000,HEXA8095EC12D,89406,24591,70028,215,42,0,97.5,SAT,LOW_BAND,0,0.752,0.787
2023-07-12,INP720838,CABLE,452,542,MED,50,HEX1CCE70783E,192505,34316,40679,198,83,1,218.0,SAT,MID_BAND,1,0.037,0.567
2025-11-09,INP130883,FIBER,221,538,HIGH,1000,HEX494E534571,39643,10321,35866,29,0,0,140.0,FIBER,MID_BAND,0,0.549,0.487
2023-03-06,INP513850,FIBER,974,929,HIGH,0,HEX106299DB94,214787,12985,69924,20,14,0,23.4,WIRELESS,LOW_BAND,0,0.684,0.79
2025-03-21,INP491823,DSL,1442,944,HIGH,100,HEXCE707572C9,33895,33288,13491,103,91,0,81.6,FIBER,C_BAND,0,0.401,0.585
2022-09-25,INP593385,5G,901,585,MED,500,HEXB2ABBD1951,117210,11545,40374,244,103,1,27.4,SAT,MMWAVE,1,0.645,0.342
2022-06-10,INP889601,DSL,937,549,MED,200,HEX973E4CAEEB,240392,22561,11703,149,2,0,127.7,COPPER,C_BAND,1,0.901,0.968
2020-01-04,INP783882,4G,1218,408,HIGH,100,HEXB663228D56,76120,43913,16455,34,0,1,4.1,WIRELESS,MMWAVE,0,0.136,0.395
2024-08-30,INP886964,FIXED_WIRELESS,1140,844,MED,200,HEX5299D38685,10426,37234,63342,180,94,1,120.5,FIBER,MID_BAND,0,0.526,0.893
2023-02-18,INP408047,4G,169,705,HIGH,500,HEXC405C787B6,209749,19308,37907,42,2,0,149.5,COAX,UNLICENSED,1,0.629,0.699
2020-07-30,INP627041,FIBER,1753,807,MED,100,HEX24D012927C,68985,45925,30958,124,23,0,215.5,COAX,LOW_BAND,0,0.596,0.867
2025-07-24,INP743671,SATELLITE,1513,867,MED,0,HEXAC1264BC86,185470,25563,62205,67,18,1,108.8,COAX,MMWAVE,0,0.316,0.666
2020-06-17,INP053866,CABLE,696,281,MED,2000,HEX1A6CBB935B,47664,20530,71776,2,2,1,17.2,WIRELESS,LOW_BAND,0,0.685,0.543
2023-03-06,INP206058,DSL,1956,618,HIGH,0,HEXB1D2AE9FEB,66910,19304,61204,169,19,0,230.7,COAX,MMWAVE,0,0.668,0.831
2022-11-20,INP107330,5G,552,187,MED,0,HEX7E9272C3AE,188037,16973,13538,8,1,1,181.9,WIRELESS,LOW_BAND,0,0.149,0.742
2020-06-03,INP627955,5G,1014,494,MED,200,HEXDCC80FD79E,94588,21852,39692,102,7,0,239.7,FIBER,C_BAND,0,0.961,0.356
2025-02-25,INP722596,CABLE,1435,404,LOW,1000,HEXB7E7300F36,208311,35425,40334,127,115,0,4.3,COAX,LOW_BAND,1,0.721,0.58
2022-05-17,INP864681,SATELLITE,487,952,LOW,0,HEXB70E93A0AE,215651,6376,59793,156,43,0,16.2,FIBER,LOW_BAND,0,0.799,0.452
2022-04-10,INP489639,SATELLITE,1127,145,MED,2000,HEXF30214C252,64369,38141,5334,34,6,0,158.1,WIRELESS,MID_BAND,1,0.487,0.304
2022-01-04,INP975267,FIXED_WIRELESS,1427,134,LOW,50,HEXA86F9027FA,205649,19739,45593,107,0,0,48.1,SAT,LOW_BAND,0,0.863,0.981
2025-09-09,INP276217,4G,1738,996,MED,200,HEX2A0A465CC0,194595,3437,70432,45,10,0,121.4,FIBER,LOW_BAND,0,0.721,0.709
2023-08-28,INP478212,DSL,1520,427,LOW,200,HEXE190639257,51396,41420,47001,249,69,1,32.0,SAT,LOW_BAND,1,0.111,0.621
2024-09-09,INP138676,SATELLITE,1864,179,HIGH,500,HEXD1D7F9D4BB,65158,16241,42899,111,74,1,231.9,COPPER,UNLICENSED,0,0.418,0.331
2025-04-11,INP754386,FIBER,936,512,LOW,0,HEX80BF24A174,184867,30099,74760,191,149,1,113.8,COPPER,MMWAVE,1,0.872,0.732
2020-01-06,INP808304,CABLE,1439,973,HIGH,500,HEX93A95E8E50,100889,23959,60994,158,10,1,44.0,SAT,LOW_BAND,0,0.774,0.396
2023-10-03,INP214959,DSL,1552,767,LOW,100,HEX54A415781B,178314,34921,38307,115,79,1,168.4,FIBER,MID_BAND,0,0.458,0.355
2022-01-02,INP291264,5G,428,538,HIGH,0,HEX4F8257A41D,61403,34053,44024,105,74,1,161.6,COAX,MMWAVE,0,0.697,0.881
2024-12-28,INP458372,CABLE,1998,300,LOW,50,HEX572EB4FDBA,40735,10567,31182,29,1,0,143.7,WIRELESS,C_BAND,0,0.205,0.788
2023-07-22,INP914951,FIBER,838,958,MED,2000,HEX2750BF5B74,247966,49424,19278,204,144,0,230.6,COAX,LOW_BAND,0,0.9,0.396
2021-04-23,INP348400,4G,409,602,HIGH,50,HEXCC31DAFF67,158617,39654,67050,241,14,0,90.4,COPPER,MMWAVE,0,0.373,0.496
2023-12-10,INP345287,FIXED_WIRELESS,1655,458,MED,50,HEXCF6E29137D,88427,4332,49253,22,0,1,228.6,WIRELESS,MID_BAND,0,0.71,0.821
2021-07-14,INP182483,SATELLITE,632,510,HIGH,1000,HEX7004FD7AE6,129445,45078,32079,7,1,0,123.4,FIBER,UNLICENSED,0,0.581,0.69
2022-11-22,INP646155,5G,541,171,HIGH,0,HEX27B505AF04,167995,5034,67353,49,49,0,191.2,SAT,MID_BAND,0,0.872,0.871
2023-05-18,INP263531,DSL,1071,293,MED,2000,HEX75E1233E9D,138296,34871,72235,179,29,1,229.0,FIBER,MID_BAND,0,0.48,0.515
2024-01-25,INP149591,CABLE,68,767,LOW,50,HEX2BB43F6C10,127444,49632,56524,10,3,1,198.3,SAT,UNLICENSED,1,0.119,0.475
2020-09-28,INP300165,DSL,388,691,MED,0,HEX1DFF528B39,26479,37888,1832,135,55,0,241.1,COPPER,UNLICENSED,1,0.725,0.938
2025-08-27,INP846161,5G,736,393,MED,50,HEX86C578754B,22060,21503,64711,29,12,1,150.2,COAX,MMWAVE,1,0.407,0.98
2024-10-18,INP108461,4G,1016,693,LOW,200,HEX7A12691EF1,52689,22192,26248,152,103,1,209.6,WIRELESS,C_BAND,0,0.766,0.71
2024-06-27,INP369951,FIXED_WIRELESS,231,130,MED,200,HEX7A2101AF6A,40538,19841,12626,194,19,0,130.1,WIRELESS,MMWAVE,1,0.662,0.638
2022-12-07,INP585079,FIBER,795,465,MED,2000,HEX6708D4B72B,128283,7168,74560,172,125,0,171.4,SAT,MMWAVE,0,0.854,0.65
2024-05-22,INP253672,FIBER,67,609,LOW,50,HEXD5B0E51555,173840,16005,32455,60,41,1,21.4,FIBER,C_BAND,1,0.17,0.672
2020-06-02,INP485926,SATELLITE,55,329,MED,500,HEX69C1A58C59,95745,28573,26444,127,19,0,134.1,COAX,C_BAND,1,0.996,0.577
2022-07-14,INP697552,SATELLITE,1650,548,MED,200,HEX3CA4C68369,119311,44011,71770,46,1,0,129.2,COPPER,UNLICENSED,0,0.661,0.868
2025-03-29,INP268899,4G,1293,66,HIGH,50,HEX522A465D13,108618,17493,37623,165,41,1,150.4,WIRELESS,MID_BAND,1,0.192,0.469
2023-06-25,INP454601,DSL,69,269,MED,1000,HEX8A0BC0E541,107194,23818,11836,101,92,0,59.2,SAT,UNLICENSED,0,0.522,0.872
2025-11-21,INP282183,SATELLITE,1519,404,HIGH,1000,HEX3622F74975,249198,7403,41482,139,108,1,61.7,COAX,MID_BAND,0,0.716,0.867
2020-03-27,INP690770,5G,1385,250,MED,500,HEX6ABEA8370F,243640,16746,39438,23,7,1,214.9,COPPER,MMWAVE,0,0.879,0.829
2024-07-22,INP720747,5G,691,739,MED,2000,HEX12416B85BC,168632,42047,24083,161,113,0,34.2,WIRELESS,MID_BAND,0,0.314,0.357
2021-10-08,INP277615,FIXED_WIRELESS,1633,966,MED,200,HEX7B4ADC362E,248162,37381,29423,5,0,0,161.8,COPPER,LOW_BAND,0,0.198,0.784
2021-11-22,INP066191,SATELLITE,250,19,HIGH,500,HEX6E7A1B3DC4,130043,25039,17065,110,109,1,54.0,COAX,MID_BAND,0,0.409,0.401
2023-04-03,INP924256,FIBER,31,485,LOW,2000,HEX5BABBB4105,62062,30863,46439,155,153,0,202.5,FIBER,C_BAND,0,0.381,0.974
2024-02-28,INP180114,CABLE,1807,484,LOW,0,HEX582102DDBE,74667,17250,34571,132,80,1,41.4,WIRELESS,MID_BAND,0,0.923,0.739
2024-12-07,INP012027,FIXED_WIRELESS,247,921,MED,0,HEX7F871B2534,219378,11029,66681,210,69,0,165.9,COPPER,UNLICENSED,0,0.004,0.829
2022-01-09,INP407680,4G,1403,129,MED,100,HEX9FD21DA7F9,2021,21589,5747,167,159,0,81.4,SAT,MID_BAND,1,0.049,0.744
2023-08-16,INP775602,DSL,1986,794,MED,0,HEX0366AF24CB,242118,20322,17208,91,85,1,92.0,COPPER,MMWAVE,0,0.388,0.485
2024-09-28,INP043160,SATELLITE,709,479,HIGH,50,HEXABE8A171C4,33999,44847,39375,215,63,1,74.0,FIBER,UNLICENSED,1,0.045,0.374
2024-10-06,INP447835,5G,1041,21,LOW,1000,HEXA2261E497A,164028,17371,44739,247,235,0,47.0,COPPER,LOW_BAND,0,0.604,0.901
2021-03-11,INP403064,FIXED_WIRELESS,1789,678,HIGH,500,HEXB4D9BFAC12,50517,7334,2082,178,48,0,52.5,COPPER,MID_BAND,0,0.626,0.845
2022-02-20,INP071419,4G,1448,460,MED,200,HEX0734D651D6,109469,32486,72653,74,4,1,121.6,SAT,UNLICENSED,0,0.905,0.899
2022-08-07,INP754308,FIXED_WIRELESS,1830,489,LOW,200,HEX9A762B7789,180061,22226,61402,33,18,0,97.7,WIRELESS,C_BAND,0,0.8,0.883
2022-04-28,INP276116,FIBER,1635,430,MED,100,HEX38F54A2D8C,89035,28221,14938,158,58,1,56.2,COAX,C_BAND,0,0.769,0.831
2022-12-31,INP888610,FIXED_WIRELESS,1646,473,LOW,0,HEXC9D1882135,191432,19144,57870,195,129,1,217.6,COPPER,C_BAND,1,0.138,0.886
2024-12-03,INP970842,DSL,184,277,MED,1000,HEXC5A2C63C66,120759,33826,47418,241,7,1,192.6,SAT,LOW_BAND,1,0.315,0.978
2021-11-04,INP430915,4G,1470,823,HIGH,500,HEXF6EBDB55DE,160512,9624,52944,114,82,1,136.2,SAT,MMWAVE,0,0.888,0.839
2024-07-14,INP780537,DSL,1075,558,MED,50,HEX188C20C93C,190950,27705,66227,28,23,1,93.4,SAT,C_BAND,1,0.757,0.95
2025-01-12,INP274989,SATELLITE,1473,920,HIGH,1000,HEX8954CBAB83,86443,33846,25238,210,199,1,24.7,WIRELESS,MMWAVE,1,0.062,0.913
2025-05-04,INP206457,5G,550,603,MED,1000,HEX67E7FD22B2,185186,33632,69355,30,22,1,118.4,COPPER,UNLICENSED,0,0.952,0.715
2024-07-31,INP132513,CABLE,631,306,MED,0,HEXC290EE3D71,91896,4427,5856,106,61,0,141.5,COAX,MMWAVE,0,0.72,0.718
2021-07-21,INP544483,5G,1289,685,HIGH,200,HEX6E50A74120,165679,46360,40481,143,31,0,21.5,SAT,UNLICENSED,0,0.053,0.693
2022-02-14,INP750659,CABLE,1621,215,LOW,2000,HEXBE7C960D06,109273,1576,69193,81,48,1,28.8,FIBER,UNLICENSED,1,0.144,0.476
2021-01-02,INP196091,4G,129,310,MED,0,HEX5656D13C97,197734,33057,50469,243,29,1,79.7,SAT,MMWAVE,1,0.029,0.737
2020-03-17,INP296257,CABLE,1173,421,MED,0,HEXD8C2823FF8,11455,65,60902,246,212,0,163.3,COPPER,LOW_BAND,1,0.922,0.489
2022-10-24,INP833655,FIBER,340,761,HIGH,500,HEX11BDBFE38C,232217,44702,44909,162,66,0,177.0,COAX,MID_BAND,0,0.322,0.445
2023-09-07,INP066049,4G,365,428,HIGH,1000,HEXBC8CA10DAA,93035,24666,46919,99,22,0,203.0,FIBER,LOW_BAND,0,0.936,0.607
2022-06-26,INP776718,4G,630,832,HIGH,50,HEX3754EB33D6,228543,18176,74593,128,126,1,48.6,SAT,UNLICENSED,0,0.065,0.388
2020-09-23,INP198872,5G,1398,28,HIGH,1000,HEX8487FAF0F6,107160,17959,15953,174,132,1,90.5,FIBER,MID_BAND,1,0.918,0.667
2023-07-19,INP010507,4G,877,985,LOW,50,HEX351A060CED,65289,7067,62072,61,61,1,13.8,COAX,UNLICENSED,0,0.944,0.835
2024-12-01,INP765000,CABLE,1832,873,HIGH,0,HEXC0C096100D,105798,6280,53884,59,55,0,165.0,FIBER,MMWAVE,0,0.795,0.907
2021-02-18,INP397431,FIBER,35,614,HIGH,0,HEX9DE2857922,12052,3964,16735,79,74,1,239.9,COAX,C_BAND,0,0.541,0.4
2025-04-07,INP333056,FIBER,496,524,HIGH,2000,HEX05FA3137B7,182012,21701,74199,246,85,0,104.8,COPPER,LOW_BAND,0,0.789,0.329
2022-06-17,INP966424,5G,1960,839,MED,2000,HEXB32F510143,154034,23587,5754,249,7,1,71.2,COPPER,C_BAND,0,0.34,0.683
2022-01-01,INP112181,4G,1622,911,LOW,100,HEXE43CAFFFEE,17638,7765,18931,225,33,0,48.1,WIRELESS,C_BAND,1,0.43,0.739
2020-07-08,INP758212,4G,1639,291,LOW,2000,HEX897BCC926E,197405,33368,49055,127,118,1,178.2,SAT,MMWAVE,0,0.495,0.485
2024-06-30,INP676284,DSL,820,228,MED,200,HEXE9E5821759,122463,33571,44089,109,57,1,102.4,WIRELESS,C_BAND,1,0.025,0.605
2022-12-23,INP630856,5G,576,953,LOW,0,HEX1585A4BCD3,158843,9035,71188,233,66,1,75.0,COAX,MMWAVE,0,0.822,0.823
2020-02-18,INP457132,4G,439,490,LOW,500,HEX987D51D6F6,115497,29489,73196,7,5,1,218.5,COAX,LOW_BAND,0,0.659,0.545
2022-07-12,INP464753,FIBER,1172,809,LOW,50,HEX2F5A99DF36,140613,25325,24685,121,13,1,240.5,COAX,LOW_BAND,1,0.675,0.423
2025-06-24,INP019322,SATELLITE,153,470,LOW,100,HEX82D621871F,227437,13531,17030,222,52,1,204.5,WIRELESS,MID_BAND,0,0.939,0.705
2025-08-20,INP742948,SATELLITE,1663,257,HIGH,100,HEXEE79B4E7BB,78474,25630,22954,106,31,1,154.5,WIRELESS,MMWAVE,0,0.659,0.782
2021-01-26,INP392826,CABLE,1375,943,LOW,1000,HEXBEE6C15C8C,108004,29552,21605,64,26,1,115.6,FIBER,MMWAVE,0,0.746,0.89
2024-06-12,INP027164,FIXED_WIRELESS,149,89,HIGH,1000,HEX3F2DD20148,102958,11039,10169,171,2,0,38.5,COAX,MID_BAND,1,0.034,0.766
2022-06-04,INP406566,FIBER,809,711,MED,200,HEX00CCE5316F,88873,12592,8280,56,56,1,208.9,COPPER,MID_BAND,1,0.513,0.863
2023-08-14,INP512591,DSL,226,370,MED,50,HEX0A033A490E,108266,19761,65480,26,22,1,247.6,SAT,MID_BAND,1,0.095,0.524
2024-05-10,INP696368,CABLE,1753,687,MED,0,HEX5996A39F39,235585,8130,40481,60,47,1,61.0,FIBER,LOW_BAND,1,0.499,0.439
2024-03-19,INP209597,CABLE,284,289,MED,1000,HEXC0C6DC3B53,14675,43581,32550,205,175,0,55.8,WIRELESS,UNLICENSED,1,0.442,0.304
2025-07-06,INP016120,SATELLITE,1134,856,LOW,50,HEX867236949F,53296,17816,63068,20,11,1,42.1,WIRELESS,MMWAVE,0,0.735,0.825
2025-05-28,INP038795,DSL,1142,749,LOW,100,HEX644875B3E0,226377,32813,49054,125,51,0,235.1,COAX,MMWAVE,0,0.641,0.706
2024-08-01,INP891917,CABLE,1589,940,HIGH,100,HEX87BBAEB30D,165900,46305,3703,178,170,0,65.5,WIRELESS,MID_BAND,1,0.602,0.957
2021-10-23,INP076935,FIBER,1071,936,LOW,200,HEX26B88E9BCE,228412,5824,14322,162,146,0,86.2,COPPER,C_BAND,0,0.93,0.575
2023-06-15,INP014074,FIXED_WIRELESS,1350,300,HIGH,200,HEX25B32F7D20,48401,49752,25150,66,52,1,228.3,FIBER,MID_BAND,1,0.086,0.386
2020-09-20,INP354610,5G,1966,12,HIGH,500,HEXC03C68F47C,158932,28144,44112,94,87,0,249.9,COPPER,C_BAND,0,0.378,0.339
2023-12-29,INP880848,DSL,62,621,LOW,2000,HEX8FC37AD8A0,167767,21114,2179,162,92,0,242.4,COAX,MMWAVE,1,0.485,0.81
2020-11-29,INP399466,FIBER,1513,399,MED,500,HEX3289D82C4A,144350,30592,22027,229,114,0,120.6,SAT,MID_BAND,1,0.17,0.952
2021-01-01,INP190933,CABLE,461,741,MED,1000,HEX7E128B1BDE,201390,39366,8476,164,87,1,179.4,WIRELESS,UNLICENSED,0,0.437,0.461
2022-11-27,INP100797,FIBER,1183,381,LOW,2000,HEX56B49366CC,245322,8277,68124,169,154,0,26.8,FIBER,UNLICENSED,0,0.316,0.863
2023-04-30,INP844616,5G,1705,724,LOW,500,HEX58B4D9A34F,15917,21832,20014,211,183,1,183.2,COPPER,LOW_BAND,0,0.776,0.891
2024-05-23,INP289103,FIXED_WIRELESS,1398,489,MED,2000,HEX61B4EB815C,227478,3547,39855,117,83,1,34.6,WIRELESS,C_BAND,0,0.21,0.855
2022-03-12,INP707569,DSL,781,978,MED,1000,HEXDE1F20FA9F,164857,47353,52952,62,2,1,99.3,COAX,UNLICENSED,0,0.653,0.559
2021-01-02,INP786263,FIBER,248,89,LOW,200,HEXAE39F7B196,169477,46054,56840,76,73,1,81.4,SAT,MID_BAND,0,0.701,0.572
2026-01-06,INP750858,4G,264,776,LOW,1000,HEXE2928C1232,147955,16827,4588,21,3,1,91.0,SAT,MID_BAND,0,0.945,0.3
2023-05-16,INP099251,FIXED_WIRELESS,1433,325,HIGH,100,HEX98BA002D32,145222,14158,47063,71,16,0,105.6,SAT,C_BAND,1,0.65,0.413
2025-02-11,INP024650,4G,561,653,HIGH,1000,HEX35AD962F60,158732,16220,10161,69,15,1,171.1,WIRELESS,LOW_BAND,1,0.089,0.927
2023-01-24,INP172092,FIBER,1613,952,LOW,50,HEX8E9C159441,13073,11190,41680,242,192,1,86.4,SAT,UNLICENSED,0,0.85,0.629
2021-06-06,INP267615,CABLE,118,945,HIGH,1000,HEXFB39B2FC84,112636,34117,29984,78,11,0,101.7,COAX,LOW_BAND,0,0.077,0.466
2021-01-18,INP107548,FIXED_WIRELESS,1396,525,HIGH,50,HEX78FEB69EBB,184680,35017,45227,62,47,0,230.1,SAT,UNLICENSED,1,0.449,0.416
2025-11-14,INP913130,FIXED_WIRELESS,786,179,MED,0,HEX5ADDD4740A,103685,14251,39953,237,164,1,223.4,WIRELESS,UNLICENSED,0,0.057,0.304
2025-02-28,INP330813,FIBER,892,508,LOW,0,HEX8E6E0C4755,234383,11939,70310,207,68,1,109.8,WIRELESS,MID_BAND,1,0.747,0.304
2022-03-23,INP121430,4G,417,976,MED,1000,HEXF177A2CC6B,194982,25483,17225,28,3,0,31.7,COAX,UNLICENSED,1,0.684,0.336
2023-11-02,INP450420,FIXED_WIRELESS,517,637,LOW,1000,HEX83CDF3D3BC,184300,47871,65841,156,46,1,213.7,COPPER,MID_BAND,1,0.401,0.489
2022-02-26,INP946004,CABLE,1443,653,LOW,50,HEX578A444565,12966,11911,5359,0,0,1,186.2,COPPER,C_BAND,0,0.908,0.37
2022-01-27,INP243166,5G,1775,138,MED,100,HEXB5C85A36E2,195164,39441,15775,10,9,0,221.0,COPPER,MID_BAND,0,0.926,0.352
2026-02-16,INP634751,DSL,402,433,HIGH,1000,HEX4EDEFE7BE1,110339,34325,66043,202,5,1,68.7,COPPER,C_BAND,1,0.566,0.848
2022-02-18,INP736891,5G,1053,398,HIGH,2000,HEX6930990E88,189395,34411,33925,77,28,1,67.3,FIBER,MID_BAND,1,0.534,0.501
2021-08-29,INP921809,5G,440,552,LOW,0,HEXAAF5FE42E4,15511,41022,1364,210,91,1,241.3,COPPER,C_BAND,0,0.537,0.975
2021-03-11,INP769266,DSL,1682,457,LOW,100,HEX49CC23B5E1,48082,30106,24251,208,45,1,122.7,COPPER,C_BAND,1,0.163,0.423
2024-06-02,INP611446,FIXED_WIRELESS,215,746,HIGH,50,HEXBC960DCA03,22414,17541,18695,240,160,0,198.1,FIBER,LOW_BAND,0,0.818,0.888
2020-12-14,INP245413,DSL,509,62,HIGH,1000,HEX480081E603,59921,27992,50512,37,22,0,56.6,WIRELESS,LOW_BAND,0,0.991,0.455
2023-02-28,INP361998,SATELLITE,319,187,MED,500,HEX526EA94E47,97260,17393,10009,201,0,0,244.5,COPPER,C_BAND,1,0.447,0.85
2025-05-13,INP814713,DSL,382,790,MED,100,HEX56B6C5CA36,130812,35307,69962,126,68,1,57.7,FIBER,UNLICENSED,0,0.527,0.836
2022-06-17,INP720905,DSL,1896,117,LOW,100,HEX5DC27D8E63,59374,3661,18061,30,30,0,35.9,FIBER,MMWAVE,0,0.701,0.757
2020-10-29,INP451112,FIBER,1175,856,MED,50,HEXC728F7B7A0,29667,10216,7864,225,164,1,187.8,SAT,MID_BAND,1,0.833,0.769
2025-02-03,INP589574,DSL,566,99,HIGH,200,HEXF23932B8DD,123297,31287,41050,167,164,1,95.2,FIBER,C_BAND,0,0.195,0.375
2020-11-14,INP373211,DSL,1232,16,MED,50,HEX8A04F99C05,247835,20224,1111,91,36,0,125.2,COAX,MMWAVE,0,0.974,0.785
2021-02-02,INP385570,5G,792,493,HIGH,2000,HEXD427E1BECA,202043,47091,21108,246,128,1,182.2,SAT,C_BAND,0,0.131,0.501
2024-10-30,INP076296,DSL,1171,647,MED,0,HEXC2D8FC115E,42829,4467,36715,147,93,1,18.0,WIRELESS,C_BAND,0,0.978,0.827
2024-12-15,INP611508,FIXED_WIRELESS,847,882,HIGH,1000,HEX25DF5A84EA,163190,42196,7478,189,62,0,140.3,COPPER,LOW_BAND,1,0.158,0.576
2020-10-25,INP286345,5G,962,116,LOW,50,HEXBEEC355F7B,125338,7492,36487,116,4,1,237.1,COPPER,MID_BAND,1,0.031,0.715
2024-04-06,INP087922,FIBER,1961,781,HIGH,200,HEX4A1164BD8A,68512,12063,7044,23,13,1,188.3,COPPER,MID_BAND,1,0.419,0.628
2021-10-20,INP949585,SATELLITE,416,84,HIGH,1000,HEX92ADBDB0EE,131426,20736,14890,202,172,1,130.3,FIBER,MMWAVE,0,0.857,0.738
2021-02-03,INP071676,DSL,722,219,LOW,1000,HEX90D0E8DBA7,108080,23050,46165,212,138,1,243.5,COAX,LOW_BAND,0,0.459,0.557
2021-10-28,INP538642,SATELLITE,1930,952,LOW,0,HEXC1A967CE17,152866,2138,37998,218,107,1,194.3,SAT,MMWAVE,1,0.856,0.956
2023-12-07,INP994877,FIBER,1934,388,LOW,500,HEX4E4DC63E60,40706,24537,68021,209,189,0,83.9,SAT,MMWAVE,1,0.973,0.433
2024-05-30,INP885169,DSL,835,930,MED,500,HEX23B2196CED,42194,21129,26707,23,2,1,3.1,SAT,MID_BAND,1,0.708,0.935
2020-11-18,INP507967,DSL,500,673,LOW,100,HEX3DBC640120,152374,6777,14540,117,76,1,35.6,COAX,MID_BAND,1,0.494,0.549
2022-05-01,INP340090,4G,869,389,MED,1000,HEXEC202990FF,127354,40239,71628,1,0,1,63.8,FIBER,MID_BAND,0,0.536,0.657
2021-09-16,INP238010,4G,1934,134,MED,100,HEX7F584B7863,45840,12968,36842,246,100,1,198.3,SAT,C_BAND,1,0.206,0.798
2024-11-10,INP847866,FIXED_WIRELESS,419,585,MED,100,HEXED7EF469EF,139566,23085,52206,7,1,1,80.8,COPPER,C_BAND,1,0.215,0.556
2021-08-17,INP713034,5G,668,925,LOW,500,HEX14338BFCA9,169915,27639,57043,81,40,1,12.6,WIRELESS,MMWAVE,1,0.274,0.382
2025-01-28,INP133526,5G,1189,9,MED,100,HEX2F088507D6,79404,18001,41574,192,88,1,139.2,COAX,MMWAVE,0,0.393,0.781
2025-02-04,INP469891,DSL,107,850,LOW,50,HEX15B623E5EF,245371,45104,6880,66,5,1,236.8,FIBER,C_BAND,1,0.613,0.861
2023-01-10,INP695131,SATELLITE,1828,875,MED,1000,HEX7189AF5B34,78156,46621,10852,90,71,0,60.7,COPPER,LOW_BAND,1,0.495,0.447
2022-06-04,INP434387,SATELLITE,1768,325,MED,1000,HEX728E35FD8C,49770,4498,36416,108,21,0,237.9,SAT,LOW_BAND,1,0.876,0.814
2022-09-12,INP042453,FIBER,1908,568,LOW,100,HEX6288041AB6,77571,12415,52781,45,38,1,151.9,SAT,MMWAVE,1,0.05,0.472
2021-03-30,INP200201,DSL,1817,640,HIGH,1000,HEX663DB723AB,75991,48095,407,24,5,1,175.2,WIRELESS,C_BAND,0,0.688,0.417
2020-10-11,INP134964,FIBER,373,275,LOW,50,HEXAD9F9731D9,76694,14961,68848,128,42,0,193.9,FIBER,C_BAND,0,0.336,0.639
2023-12-07,INP924303,4G,693,917,HIGH,2000,HEXADD748A263,37628,23409,65251,7,3,0,174.0,WIRELESS,C_BAND,1,0.089,0.935
2024-03-27,INP698684,SATELLITE,368,276,HIGH,100,HEXE66F408596,119782,37136,45481,73,14,0,124.8,COPPER,MMWAVE,0,0.523,0.5
2021-10-28,INP327002,SATELLITE,262,59,MED,100,HEX05D02EC8F8,23045,46740,35477,36,12,1,229.6,COAX,MID_BAND,1,0.933,0.472
2024-05-01,INP490233,SATELLITE,902,700,MED,2000,HEX9A328419A8,99057,28632,12588,35,33,1,78.5,COAX,MMWAVE,0,0.467,0.963
2025-03-04,INP059476,CABLE,1621,253,HIGH,500,HEX59EE0D2A7C,136292,30161,7123,21,1,1,246.5,FIBER,C_BAND,0,0.822,0.69
2023-09-19,INP815577,SATELLITE,305,580,HIGH,200,HEX2EA2ABEC93,18100,2,20056,154,30,1,62.0,FIBER,MMWAVE,1,0.506,0.57
2021-05-13,INP241282,SATELLITE,1405,454,HIGH,500,HEX1202B38B37,76377,43747,13109,245,150,1,167.0,WIRELESS,MMWAVE,0,0.107,0.588
2024-10-06,INP121350,4G,1839,677,HIGH,200,HEX0EF7B4F5D8,91944,46283,68820,99,65,1,164.0,COAX,UNLICENSED,1,0.715,0.843
2023-02-14,INP769084,FIXED_WIRELESS,1250,679,LOW,500,HEXB8A4B999D1,8238,48029,20863,59,6,0,125.0,WIRELESS,C_BAND,0,0.981,0.858
2022-08-27,INP187399,FIBER,1263,261,LOW,0,HEXD1C9DE5B6F,150912,36468,26179,50,16,1,169.8,COPPER,MID_BAND,0,0.434,0.665
