food_supply_price_week,food_supply_product_upc_category,food_supply_retail_market_area,food_supply_average_price_usd,food_supply_price_change_wow_pct,food_supply_price_change_yoy_pct,food_supply_stockout_rate_pct,food_supply_on_shelf_availability_pct,food_supply_supply_chain_stage_code,food_supply_import_dependency_share_pct,food_supply_shipping_cost_index,food_supply_cold_chain_failure_flag,food_supply_warehouse_capacity_util_pct,food_supply_lead_time_days_avg,food_supply_spoilage_rate_pct,food_supply_private_label_share_pct,food_supply_promo_intensity_index,food_supply_online_grocery_share_pct,food_supply_food_inflation_contribution,food_supply_data_vendor_panel_code
2021-09-06,UPC000000140,DMA_002,61.009,6.947,15.887,34.17,76.05,PRODUCTION,16.75,113.86,0,44.03,11.31,0.38,63.08,0.6561,29.71,-0.1625,PANEL_C
2021-09-13,UPC000000141,DMA_005,22.766,-2.021,50.829,3.03,97.41,PROCESSING,36.83,191.09,0,95.06,10.5,2.33,62.26,2.1445,32.1,0.0387,PANEL_C
2021-09-20,UPC000000142,DMA_004,70.453,23.193,-1.869,16.12,83.83,PROCESSING,74.43,103.93,0,88.01,16.11,0.28,30.99,1.0996,33.12,-0.7579,PANEL_C
2021-09-27,UPC000000143,DMA_008,43.91,17.479,53.396,29.17,77.63,WAREHOUSE,39.17,170.5,0,94.47,1.47,11.5,79.29,2.4994,0.04,0.1905,PANEL_C
2021-10-04,UPC000000144,DMA_004,55.684,-4.851,13.255,1.07,99.3,DISTRIBUTION,0.09,138.29,0,45.3,4.67,7.21,54.74,1.6326,27.42,-0.0194,PANEL_D
2021-10-11,UPC000000145,DMA_002,38.339,-20.961,16.896,36.46,69.79,PRODUCTION,24.68,162.99,0,87.94,5.51,3.03,6.37,2.9621,45.26,0.9982,PANEL_C
2021-10-18,UPC000000146,DMA_005,64.677,-23.86,26.07,2.39,98.08,PROCESSING,6.66,170.54,0,99.38,34.54,0.29,23.27,1.5049,7.31,0.6996,PANEL_C
2021-10-25,UPC000000147,DMA_002,60.487,-20.774,-24.391,28.68,73.42,RETAIL,85.06,143.19,0,72.56,24.19,1.36,54.22,1.9792,2.14,-0.4667,PANEL_A
2021-11-01,UPC000000148,DMA_003,22.298,-6.364,39.781,22.93,81.75,WAREHOUSE,0.92,89.55,0,41.39,29.31,8.31,8.55,1.7734,33.74,-0.5167,PANEL_A
2021-11-08,UPC000000149,DMA_007,4.181,-8.635,25.266,39.06,66.89,DISTRIBUTION,70.13,139.59,0,46.01,44.23,10.37,62.28,1.9246,25.66,-0.637,PANEL_D
2021-11-15,UPC000000150,DMA_004,20.563,-3.645,-15.755,11.39,89.07,RETAIL,6.63,234.3,0,56.24,31.92,15.86,63.28,1.9105,27.16,0.4219,PANEL_D
2021-11-22,UPC000000151,DMA_008,43.953,0.792,-18.678,12.85,91.72,PRODUCTION,59.52,152.41,0,98.63,14.64,7.62,42.75,1.6375,6.22,0.6787,PANEL_E
2021-11-29,UPC000000152,DMA_005,58.79,11.232,-9.649,35.26,62.87,RETAIL,44.65,97.09,0,61.66,2.26,12.9,19.71,1.8051,11.75,-0.5473,PANEL_E
2021-12-06,UPC000000153,DMA_005,10.67,-18.262,-14.991,39.23,63.76,RETAIL,98.53,237.01,0,36.16,22.91,2.22,8.13,2.5204,13.61,-0.3222,PANEL_E
2021-12-13,UPC000000154,DMA_005,46.446,9.269,25.816,10.73,93.53,DISTRIBUTION,34.27,55.29,0,77.15,40.84,5.94,38.93,2.3544,48.61,0.465,PANEL_E
2021-12-20,UPC000000155,DMA_002,61.593,18.306,-26.543,7.81,94.7,RETAIL,32.31,162.8,0,73.88,3.61,15.77,64.82,2.9734,12.19,0.899,PANEL_D
2021-12-27,UPC000000156,DMA_004,50.873,-5.15,37.493,25.31,76.84,PRODUCTION,83.32,85.07,0,56.94,22.06,6.97,36.69,1.0256,25.66,-0.022,PANEL_B
2022-01-03,UPC000000157,DMA_008,23.901,5.095,-26.234,4.2,95.49,WAREHOUSE,55.8,246.45,0,85.07,24.7,10.26,4.05,1.4296,23.96,-0.6619,PANEL_D
2022-01-10,UPC000000158,DMA_006,64.111,-15.12,-11.146,38.48,69.22,RETAIL,50.35,182.0,0,80.97,18.81,1.11,57.96,0.3476,32.35,0.6742,PANEL_D
2022-01-17,UPC000000159,DMA_002,36.778,15.315,42.788,8.64,94.45,DISTRIBUTION,19.88,217.47,0,90.27,9.68,7.95,50.21,1.3424,54.7,0.1329,PANEL_C
2022-01-24,UPC000000160,DMA_008,62.852,7.395,34.354,5.92,94.32,PRODUCTION,94.69,216.52,1,36.16,34.3,1.43,37.82,2.1596,43.93,-0.5481,PANEL_A
2022-01-31,UPC000000161,DMA_007,53.405,1.981,2.167,12.08,86.94,RETAIL,59.83,85.24,0,97.12,8.68,10.15,40.58,0.1859,54.52,0.0341,PANEL_C
2022-02-07,UPC000000162,DMA_002,54.79,6.791,8.237,38.23,71.48,PROCESSING,45.85,156.98,0,94.44,7.45,16.93,56.14,2.2972,55.36,0.2453,PANEL_A
2022-02-14,UPC000000163,DMA_004,41.19,23.799,13.415,31.5,69.7,DISTRIBUTION,12.13,222.06,0,33.77,19.46,10.13,49.94,2.7233,51.43,-0.5412,PANEL_D
2022-02-21,UPC000000164,DMA_006,31.849,-19.606,2.086,14.8,88.49,PROCESSING,45.2,118.25,0,43.71,5.26,13.35,47.48,0.5453,7.1,-0.4937,PANEL_B
2022-02-28,UPC000000165,DMA_001,35.62,14.225,7.2,15.54,87.0,RETAIL,51.7,83.42,0,81.67,42.22,7.38,34.35,0.4819,57.08,0.0949,PANEL_A
2022-03-07,UPC000000166,DMA_001,64.109,2.63,-13.949,23.6,79.77,WAREHOUSE,51.28,166.2,0,86.0,26.1,7.63,76.18,0.6283,46.91,-0.599,PANEL_B
2022-03-14,UPC000000167,DMA_006,23.393,-13.737,-21.974,10.91,91.19,DISTRIBUTION,19.93,144.71,0,53.78,13.12,15.35,11.67,2.3826,23.83,-0.7981,PANEL_A
2022-03-21,UPC000000168,DMA_003,52.825,11.141,-12.841,26.22,73.01,PROCESSING,21.15,227.53,0,57.82,35.68,14.83,5.61,1.317,27.03,0.9466,PANEL_C
2022-03-28,UPC000000169,DMA_006,47.685,16.628,41.834,22.44,83.8,WAREHOUSE,19.54,75.57,0,47.12,2.83,5.89,44.64,2.5561,17.34,0.4357,PANEL_B
2022-04-04,UPC000000170,DMA_008,13.544,17.635,16.043,30.17,71.22,WAREHOUSE,90.42,226.49,0,70.37,10.32,0.54,77.02,0.0509,34.04,0.2654,PANEL_C
2022-04-11,UPC000000171,DMA_008,66.949,9.293,-14.333,34.7,73.03,PRODUCTION,68.11,60.44,0,64.63,29.93,9.8,23.53,2.9547,16.36,0.5814,PANEL_B
2022-04-18,UPC000000172,DMA_006,74.412,-10.635,45.751,21.81,86.18,DISTRIBUTION,59.84,73.59,0,62.36,13.67,15.33,17.57,1.3678,37.22,0.8,PANEL_B
2022-04-25,UPC000000173,DMA_005,15.974,-19.946,48.219,20.31,78.11,DISTRIBUTION,69.14,232.07,1,89.04,10.25,10.71,76.92,2.7552,47.43,0.8885,PANEL_A
2022-05-02,UPC000000174,DMA_002,61.192,24.799,-21.298,27.42,78.04,RETAIL,83.93,128.22,0,39.53,28.07,7.48,13.43,0.1124,16.69,-0.2922,PANEL_E
2022-05-09,UPC000000175,DMA_004,61.602,23.517,-12.775,35.16,68.54,RETAIL,61.02,115.71,0,67.2,1.97,14.66,52.72,0.0651,36.35,0.7638,PANEL_A
2022-05-16,UPC000000176,DMA_005,47.752,20.421,-4.915,34.49,79.18,DISTRIBUTION,58.09,156.95,0,42.99,4.17,12.33,63.08,2.9758,47.98,0.7867,PANEL_E
2022-05-23,UPC000000177,DMA_003,8.368,21.639,-6.456,38.23,72.86,DISTRIBUTION,52.57,230.37,0,31.47,18.04,6.06,59.66,2.5733,55.4,-0.4298,PANEL_D
2022-05-30,UPC000000178,DMA_004,51.822,-18.037,-23.208,3.04,97.02,WAREHOUSE,24.66,214.64,0,45.91,32.97,8.96,16.37,0.032,8.31,-0.1553,PANEL_A
2022-06-06,UPC000000179,DMA_002,68.173,-2.807,44.497,0.54,99.47,PROCESSING,28.16,189.53,0,54.95,10.94,5.03,55.31,2.5192,21.78,-0.1897,PANEL_E
2022-06-13,UPC000000180,DMA_001,12.242,-18.328,-26.19,31.9,75.57,PRODUCTION,31.45,130.21,0,35.01,21.61,3.58,18.23,1.9413,32.26,1.0827,PANEL_C
2022-06-20,UPC000000181,DMA_003,46.426,21.798,-9.315,27.31,81.59,RETAIL,37.82,212.88,0,32.58,4.71,4.12,67.55,1.627,45.77,-0.4392,PANEL_D
2022-06-27,UPC000000182,DMA_008,17.648,23.864,8.414,2.56,97.57,PROCESSING,71.68,202.6,0,94.98,20.6,8.83,22.79,2.2723,27.64,0.3206,PANEL_D
2022-07-04,UPC000000183,DMA_007,27.933,21.966,43.942,26.65,80.03,DISTRIBUTION,92.92,170.59,0,74.4,8.07,2.15,38.01,0.4268,28.54,0.3739,PANEL_D
2022-07-11,UPC000000184,DMA_001,11.037,20.465,5.449,1.35,99.1,WAREHOUSE,38.65,197.98,0,56.34,27.95,14.82,56.21,1.507,7.25,-0.3825,PANEL_C
2022-07-18,UPC000000185,DMA_008,22.52,11.051,37.572,3.24,97.07,DISTRIBUTION,8.19,180.35,0,31.67,32.69,8.37,37.92,2.4587,49.89,1.1535,PANEL_A
2022-07-25,UPC000000186,DMA_008,59.189,8.306,36.339,31.32,81.12,RETAIL,34.38,50.45,1,80.37,6.76,10.39,37.07,1.8259,10.4,-0.6372,PANEL_C
2022-08-01,UPC000000187,DMA_003,21.219,-0.278,13.723,36.26,76.54,DISTRIBUTION,88.25,128.7,1,93.89,33.35,16.7,3.86,1.6522,53.74,0.1,PANEL_B
2022-08-08,UPC000000188,DMA_003,41.571,0.036,-17.733,24.82,85.09,DISTRIBUTION,29.07,170.79,0,51.58,37.69,16.18,3.32,2.039,16.96,0.8832,PANEL_C
2022-08-15,UPC000000189,DMA_008,67.215,9.578,-8.597,25.83,81.43,WAREHOUSE,48.14,209.07,0,46.02,17.73,0.55,49.53,1.4244,39.85,-0.4652,PANEL_B
2022-08-22,UPC000000190,DMA_005,49.368,-1.588,31.745,22.1,78.44,DISTRIBUTION,22.18,197.7,0,77.77,22.42,15.45,12.82,0.1205,9.36,0.5643,PANEL_E
2022-08-29,UPC000000191,DMA_007,72.843,24.144,-25.392,21.07,81.75,RETAIL,78.57,173.42,0,86.65,2.41,2.27,22.28,0.0265,14.58,1.0255,PANEL_C
2022-09-05,UPC000000192,DMA_006,13.189,-15.735,51.603,4.76,96.61,WAREHOUSE,87.76,115.71,0,41.05,15.47,11.84,50.59,1.5526,6.11,-0.0471,PANEL_D
2022-09-12,UPC000000193,DMA_006,48.242,17.174,20.199,33.2,71.33,PRODUCTION,93.38,76.42,0,34.13,9.09,14.48,23.63,0.0249,4.24,-0.3487,PANEL_C
2022-09-19,UPC000000194,DMA_008,33.784,0.894,42.199,30.45,80.72,WAREHOUSE,39.78,82.73,0,51.58,32.93,11.48,9.54,2.7754,18.05,0.0218,PANEL_B
2022-09-26,UPC000000195,DMA_003,26.566,-22.722,50.956,12.71,87.77,DISTRIBUTION,7.73,104.02,0,74.35,38.77,9.16,71.7,1.7236,37.6,0.4368,PANEL_A
2022-10-03,UPC000000196,DMA_002,62.583,-12.371,41.465,15.9,86.0,WAREHOUSE,14.72,52.58,0,63.93,23.9,5.02,31.99,2.2781,22.43,0.7043,PANEL_B
2022-10-10,UPC000000197,DMA_003,14.698,7.16,0.3,21.15,86.95,WAREHOUSE,19.0,240.98,0,99.74,4.59,1.56,79.56,2.0685,47.76,-0.2843,PANEL_E
2022-10-17,UPC000000198,DMA_003,21.907,6.288,-14.313,34.91,78.17,RETAIL,80.59,166.56,0,44.58,38.32,2.16,65.26,2.3017,27.9,-0.3748,PANEL_A
2022-10-24,UPC000000199,DMA_008,68.28,17.216,-25.457,13.39,88.79,RETAIL,89.39,187.81,0,74.2,0.8,17.12,34.39,1.0448,32.17,0.2107,PANEL_B
2022-10-31,UPC000000200,DMA_002,35.41,14.001,3.228,27.25,74.84,PROCESSING,88.02,134.08,0,54.07,30.24,0.62,46.0,2.151,44.79,0.7811,PANEL_C
2022-11-07,UPC000000201,DMA_004,28.239,-8.566,-12.371,16.83,84.53,WAREHOUSE,96.44,144.63,0,56.11,10.86,1.96,32.32,1.501,1.84,-0.62,PANEL_D
2022-11-14,UPC000000202,DMA_003,41.407,-20.228,52.178,34.04,72.36,PRODUCTION,13.02,141.68,0,69.96,5.42,3.46,38.61,1.4586,52.31,0.5722,PANEL_C
2022-11-21,UPC000000203,DMA_007,6.305,-7.373,42.136,9.29,90.94,DISTRIBUTION,2.24,239.78,0,34.35,14.35,3.13,10.03,2.1493,33.18,0.6999,PANEL_E
2022-11-28,UPC000000204,DMA_004,5.833,7.268,-18.281,33.22,79.56,WAREHOUSE,92.59,107.48,0,58.8,30.64,6.83,10.21,0.6036,12.75,-0.2266,PANEL_B
2022-12-05,UPC000000205,DMA_002,63.641,10.259,20.888,30.02,68.95,WAREHOUSE,42.58,58.62,0,33.12,43.13,8.46,75.38,1.4559,46.51,0.4916,PANEL_D
2022-12-12,UPC000000206,DMA_002,48.076,9.646,54.621,12.0,89.25,RETAIL,70.98,111.78,0,65.82,10.59,3.24,19.65,1.7746,26.56,-0.6903,PANEL_B
2022-12-19,UPC000000207,DMA_008,4.079,-8.061,-1.878,4.3,97.19,DISTRIBUTION,55.78,51.72,0,91.67,33.67,6.91,72.28,0.8824,8.86,0.274,PANEL_A
2022-12-26,UPC000000208,DMA_001,2.831,7.998,-20.481,19.1,83.26,DISTRIBUTION,52.29,175.56,0,67.96,19.06,13.82,56.83,2.4556,30.14,0.9004,PANEL_D
2023-01-02,UPC000000209,DMA_004,19.057,10.567,-7.184,35.71,72.19,RETAIL,65.97,244.33,0,48.75,33.44,14.47,8.45,0.6842,6.23,1.1983,PANEL_D
2023-01-09,UPC000000210,DMA_001,47.416,-16.162,26.961,19.21,83.73,PRODUCTION,92.25,246.1,0,61.95,8.33,15.0,49.1,2.3263,43.94,-0.7644,PANEL_D
2023-01-16,UPC000000211,DMA_007,28.721,0.31,9.93,38.93,67.36,WAREHOUSE,9.66,220.63,0,72.02,23.34,15.53,4.73,2.8152,57.54,-0.1354,PANEL_C
2023-01-23,UPC000000212,DMA_007,53.258,21.741,21.916,28.05,77.5,PROCESSING,97.16,224.09,0,95.14,4.17,13.59,66.11,0.7705,52.0,0.6357,PANEL_D
2023-01-30,UPC000000213,DMA_004,11.903,20.955,-15.346,11.34,92.63,RETAIL,33.59,215.76,0,98.18,18.26,6.43,48.73,2.0892,13.22,1.1348,PANEL_A
2023-02-06,UPC000000214,DMA_006,32.668,7.468,37.685,12.98,88.59,DISTRIBUTION,69.37,154.12,0,84.73,39.04,2.61,17.95,0.0678,13.34,-0.2261,PANEL_E
2023-02-13,UPC000000215,DMA_003,29.927,-10.018,-9.351,31.5,80.13,DISTRIBUTION,49.57,97.96,0,38.78,43.18,7.59,54.47,0.0348,5.54,-0.6201,PANEL_B
2023-02-20,UPC000000216,DMA_003,11.872,-16.843,17.266,17.77,86.77,RETAIL,10.09,125.58,0,52.68,26.18,11.14,64.55,1.6139,35.19,-0.0146,PANEL_E
2023-02-27,UPC000000217,DMA_002,5.763,-6.422,7.132,29.51,82.02,PRODUCTION,31.62,210.2,0,73.18,24.8,11.53,8.8,2.357,22.77,0.2319,PANEL_D
2023-03-06,UPC000000218,DMA_008,73.13,14.594,-12.178,21.33,76.71,PROCESSING,73.25,199.02,0,71.04,15.93,0.93,50.01,1.5272,50.56,-0.5576,PANEL_E
2023-03-13,UPC000000219,DMA_008,41.551,-6.391,33.137,34.04,75.12,PROCESSING,56.26,120.28,0,33.3,0.15,6.83,5.5,2.3254,11.17,1.056,PANEL_D
2023-03-20,UPC000000220,DMA_005,14.47,6.829,13.229,23.08,84.74,PRODUCTION,6.11,141.26,0,97.42,11.2,2.3,26.82,1.9548,3.8,-0.6296,PANEL_A
2023-03-27,UPC000000221,DMA_006,17.554,-9.325,5.723,30.59,70.12,RETAIL,48.45,167.76,0,75.37,31.23,0.53,49.24,1.3163,19.69,-0.0056,PANEL_B
2023-04-03,UPC000000222,DMA_001,62.881,11.644,-14.077,3.86,95.97,RETAIL,48.05,249.62,0,64.55,17.42,14.58,28.53,0.6928,43.0,0.1612,PANEL_B
2023-04-10,UPC000000223,DMA_007,10.025,24.72,26.074,0.44,99.64,RETAIL,50.26,202.74,0,40.3,15.63,17.4,32.65,2.5986,57.11,-0.6177,PANEL_B
2023-04-17,UPC000000224,DMA_004,58.878,-22.458,11.857,37.82,75.32,RETAIL,54.87,221.18,0,63.45,7.69,11.09,67.27,0.8121,57.09,0.8016,PANEL_D
2023-04-24,UPC000000225,DMA_004,56.151,-5.014,-21.757,10.93,91.19,PROCESSING,66.0,197.25,0,46.38,43.63,12.75,59.0,2.2254,14.45,0.8411,PANEL_E
2023-05-01,UPC000000226,DMA_003,10.625,-22.61,28.379,30.55,73.07,PROCESSING,62.39,224.53,0,84.23,10.19,17.48,17.61,2.1182,18.46,-0.6903,PANEL_A
2023-05-08,UPC000000227,DMA_003,26.615,-14.364,49.253,35.3,74.3,WAREHOUSE,36.43,96.27,0,72.28,8.78,6.12,40.1,2.7925,23.7,-0.3212,PANEL_B
2023-05-15,UPC000000228,DMA_007,56.543,20.236,2.997,27.49,70.86,RETAIL,38.87,145.67,0,59.13,12.84,11.86,59.31,0.7079,55.66,-0.4703,PANEL_B
2023-05-22,UPC000000229,DMA_001,51.706,-18.256,5.442,7.06,93.43,DISTRIBUTION,20.06,237.66,0,53.42,39.36,5.45,39.34,1.8088,30.63,0.1381,PANEL_C
2023-05-29,UPC000000230,DMA_006,20.54,20.561,-12.111,32.41,78.32,WAREHOUSE,26.2,204.45,0,77.07,5.92,9.71,10.89,2.8733,31.81,0.8795,PANEL_B
2023-06-05,UPC000000231,DMA_008,33.846,12.367,46.498,37.76,61.37,WAREHOUSE,66.56,144.58,0,46.24,8.4,5.86,35.03,2.7649,48.48,-0.7732,PANEL_A
2023-06-12,UPC000000232,DMA_008,49.396,4.627,22.08,22.42,77.13,PROCESSING,78.38,157.06,0,67.66,32.84,1.33,47.63,1.6357,46.54,-0.4304,PANEL_B
2023-06-19,UPC000000233,DMA_008,33.346,24.624,15.808,19.69,79.68,PROCESSING,69.59,235.53,0,66.98,30.29,5.97,78.86,1.0719,13.53,0.9587,PANEL_B
2023-06-26,UPC000000234,DMA_006,30.626,-17.666,7.807,35.9,67.28,PROCESSING,31.9,120.8,0,53.88,43.36,4.92,51.35,0.2733,49.24,-0.7014,PANEL_D
2023-07-03,UPC000000235,DMA_005,66.622,-1.27,53.029,14.61,91.08,PRODUCTION,80.05,69.83,0,51.8,6.12,14.5,54.04,0.308,20.19,0.1432,PANEL_C
2023-07-10,UPC000000236,DMA_008,42.395,22.557,30.147,8.77,91.18,PRODUCTION,43.79,203.67,0,72.53,2.65,1.53,47.06,2.4279,5.26,-0.0442,PANEL_C
2023-07-17,UPC000000237,DMA_002,52.115,-23.938,29.428,35.22,70.24,WAREHOUSE,10.54,105.0,0,58.38,20.48,4.24,20.0,1.2594,54.65,0.5116,PANEL_A
2023-07-24,UPC000000238,DMA_001,65.806,-19.415,0.247,25.22,73.38,RETAIL,75.74,75.33,0,74.98,9.86,16.03,77.14,0.0546,17.06,-0.3894,PANEL_D
2023-07-31,UPC000000239,DMA_001,4.4,-24.503,13.364,33.62,72.72,WAREHOUSE,37.15,182.53,0,65.65,2.55,1.57,3.83,1.8628,32.13,0.0276,PANEL_D
2023-08-07,UPC000000240,DMA_006,68.154,-3.834,27.308,11.66,88.71,WAREHOUSE,84.12,224.02,0,52.93,14.85,1.54,52.58,0.18,6.88,1.0433,PANEL_B
2023-08-14,UPC000000241,DMA_007,0.663,-8.408,28.618,9.46,90.89,DISTRIBUTION,45.16,92.21,0,78.39,20.73,9.96,47.7,1.6171,7.54,-0.1294,PANEL_A
2023-08-21,UPC000000242,DMA_008,62.325,-3.478,-2.093,0.19,99.87,PRODUCTION,0.25,81.51,0,81.21,40.07,3.6,22.95,1.0117,8.84,-0.5944,PANEL_A
2023-08-28,UPC000000243,DMA_004,19.655,-15.733,47.934,5.62,95.64,DISTRIBUTION,74.01,65.64,0,51.76,0.74,8.42,1.9,2.261,50.94,-0.6457,PANEL_C
2023-09-04,UPC000000244,DMA_003,67.945,22.534,40.847,14.84,87.87,PROCESSING,46.96,70.49,0,96.98,16.76,11.8,25.67,2.4564,57.93,0.8956,PANEL_B
2023-09-11,UPC000000245,DMA_004,74.687,-5.902,-2.788,3.89,96.0,WAREHOUSE,59.8,232.28,0,94.74,23.38,16.88,29.98,1.4515,3.41,-0.4104,PANEL_B
2023-09-18,UPC000000246,DMA_004,26.23,-23.361,15.2,37.73,75.86,DISTRIBUTION,49.0,232.68,0,82.85,24.12,1.35,38.06,0.8817,4.44,-0.6336,PANEL_A
2023-09-25,UPC000000247,DMA_008,35.865,-14.761,-20.799,20.36,82.63,WAREHOUSE,28.8,155.86,0,96.98,33.99,4.9,68.48,0.5756,55.2,0.7409,PANEL_C
2023-10-02,UPC000000248,DMA_008,72.691,14.834,-12.584,7.45,95.44,RETAIL,70.6,227.37,0,70.64,2.65,15.67,27.92,0.3015,58.04,0.4221,PANEL_D
2023-10-09,UPC000000249,DMA_002,69.5,18.667,10.764,16.86,87.92,RETAIL,1.85,176.53,0,81.15,11.51,17.69,56.81,1.9594,37.46,-0.6709,PANEL_B
2023-10-16,UPC000000250,DMA_005,47.674,1.177,4.546,23.75,74.54,PROCESSING,6.53,101.9,0,47.77,28.06,13.61,14.69,0.2089,56.67,-0.3525,PANEL_B
2023-10-23,UPC000000251,DMA_004,34.017,19.83,-25.295,34.97,70.39,PROCESSING,26.79,211.44,0,32.13,5.01,5.29,39.63,2.7171,24.72,0.1692,PANEL_B
2023-10-30,UPC000000252,DMA_003,74.198,-8.339,10.402,3.17,97.01,WAREHOUSE,23.73,239.88,0,55.77,29.95,13.62,74.57,1.1628,48.88,0.2076,PANEL_B
2023-11-06,UPC000000253,DMA_003,62.07,-24.658,32.773,19.1,84.22,DISTRIBUTION,52.54,198.69,0,72.98,5.04,16.84,37.64,0.947,21.78,0.1144,PANEL_A
2023-11-13,UPC000000254,DMA_006,61.874,18.012,-23.96,14.82,91.07,DISTRIBUTION,19.18,120.23,0,56.55,31.16,13.42,35.29,2.2328,43.79,0.7623,PANEL_E
2023-11-20,UPC000000255,DMA_005,20.802,16.74,10.033,4.23,96.13,DISTRIBUTION,94.95,186.3,0,33.16,28.14,6.23,49.04,1.5077,57.29,0.5511,PANEL_B
2023-11-27,UPC000000256,DMA_004,31.941,8.319,-1.857,23.65,85.63,PRODUCTION,95.69,124.76,0,80.18,43.66,16.55,10.12,2.0999,26.31,0.7004,PANEL_A
2023-12-04,UPC000000257,DMA_003,15.582,14.668,37.978,9.46,91.87,PRODUCTION,71.09,81.69,0,73.74,14.27,17.28,22.33,0.8054,26.14,0.2468,PANEL_A
2023-12-11,UPC000000258,DMA_003,73.502,-5.306,38.842,15.31,85.81,DISTRIBUTION,87.82,147.35,0,95.91,15.21,17.1,47.62,0.8923,25.22,0.1807,PANEL_B
2023-12-18,UPC000000259,DMA_004,41.593,-10.155,26.961,0.84,99.09,DISTRIBUTION,90.6,155.18,0,49.19,37.28,6.32,67.56,2.324,57.39,-0.4896,PANEL_B
2023-12-25,UPC000000260,DMA_004,41.58,-3.551,49.601,15.85,82.98,PRODUCTION,94.12,218.51,1,62.47,43.61,12.36,19.37,2.2805,26.12,-0.6139,PANEL_A
2024-01-01,UPC000000261,DMA_006,50.432,10.619,52.258,28.44,78.92,RETAIL,65.39,76.58,0,64.07,8.75,10.44,28.07,2.2423,18.06,-0.7583,PANEL_B
2024-01-08,UPC000000262,DMA_008,55.408,-9.306,53.434,7.35,95.2,RETAIL,22.26,202.17,0,58.61,40.18,6.73,72.83,1.0397,9.82,-0.4869,PANEL_E
2024-01-15,UPC000000263,DMA_008,11.438,11.96,10.262,19.78,83.48,WAREHOUSE,26.09,239.43,0,73.69,13.89,15.4,14.56,0.616,40.53,0.8799,PANEL_B
2024-01-22,UPC000000264,DMA_005,47.698,9.505,40.184,30.75,76.59,RETAIL,6.39,86.95,0,62.5,14.33,11.27,26.3,0.3257,15.68,-0.1884,PANEL_E
2024-01-29,UPC000000265,DMA_008,53.651,18.998,-14.066,4.29,95.8,RETAIL,40.46,52.94,0,58.53,44.09,6.27,2.06,1.6229,1.83,0.7812,PANEL_E
2024-02-05,UPC000000266,DMA_004,8.435,-22.243,20.967,31.38,80.05,WAREHOUSE,53.95,233.68,0,69.87,27.32,14.28,51.4,1.5351,20.57,0.9389,PANEL_B
2024-02-12,UPC000000267,DMA_006,24.912,18.129,24.813,37.93,60.88,PROCESSING,74.44,215.76,0,52.91,25.89,6.63,47.68,1.1506,15.15,0.4607,PANEL_E
2024-02-19,UPC000000268,DMA_008,28.771,4.539,39.936,39.68,71.71,PRODUCTION,88.27,171.13,0,51.88,7.54,14.33,62.11,2.4353,31.42,-0.1073,PANEL_B
2024-02-26,UPC000000269,DMA_008,35.873,14.692,-14.523,6.18,96.16,DISTRIBUTION,62.45,87.81,0,43.42,7.09,4.22,47.12,0.4249,28.62,0.3046,PANEL_A
2024-03-04,UPC000000270,DMA_004,3.555,-2.823,-20.223,37.37,66.89,PRODUCTION,19.16,135.99,0,75.51,26.68,0.96,39.85,0.6792,57.8,-0.1014,PANEL_E
2024-03-11,UPC000000271,DMA_005,43.826,-1.276,20.957,14.83,87.66,PRODUCTION,48.13,79.36,0,58.45,34.02,17.88,65.27,1.8538,36.47,0.3827,PANEL_A
2024-03-18,UPC000000272,DMA_005,33.694,-19.681,-22.857,34.09,74.37,RETAIL,21.82,169.0,0,94.76,27.41,0.03,26.2,0.7252,23.81,1.1407,PANEL_B
2024-03-25,UPC000000273,DMA_001,44.053,-9.36,-22.423,10.47,91.66,DISTRIBUTION,12.02,69.47,0,62.59,37.47,6.98,20.4,0.4875,49.36,0.1456,PANEL_D
2024-04-01,UPC000000274,DMA_004,0.934,17.437,-7.711,2.97,97.71,PRODUCTION,40.26,147.4,0,91.2,3.69,11.58,27.13,0.3719,16.14,0.3302,PANEL_C
2024-04-08,UPC000000275,DMA_001,46.607,1.048,19.496,39.96,61.14,RETAIL,76.1,222.56,0,50.93,35.56,5.29,25.21,2.307,26.62,-0.6213,PANEL_C
2024-04-15,UPC000000276,DMA_003,4.969,-11.524,2.862,14.8,84.88,WAREHOUSE,58.22,222.2,0,34.84,32.83,8.06,68.2,2.8919,17.89,1.0371,PANEL_A
2024-04-22,UPC000000277,DMA_002,65.735,-10.679,35.39,14.42,87.2,RETAIL,85.09,198.51,0,61.88,36.48,6.38,38.92,1.0427,22.22,0.4101,PANEL_D
2024-04-29,UPC000000278,DMA_006,63.462,-18.206,34.401,37.57,71.27,PROCESSING,99.12,52.32,0,63.0,15.78,4.02,49.28,1.0411,41.48,-0.5481,PANEL_A
2024-05-06,UPC000000279,DMA_008,64.878,-1.078,43.178,5.79,95.25,WAREHOUSE,68.42,181.24,0,73.85,31.65,0.95,56.45,0.7222,47.58,-0.5155,PANEL_B
2024-05-13,UPC000000280,DMA_006,51.977,23.733,54.648,28.83,71.43,WAREHOUSE,20.53,179.19,0,83.07,9.55,10.04,0.14,1.1665,19.6,0.6066,PANEL_A
2024-05-20,UPC000000281,DMA_007,15.912,15.169,29.483,3.36,97.15,PROCESSING,43.4,153.55,0,66.05,27.71,17.32,25.83,1.0541,13.17,0.4771,PANEL_B
