civic_turnout_election_date,civic_turnout_election_type_code,civic_turnout_jurisdiction_precinct_id,civic_turnout_registered_voters_count,civic_turnout_ballots_cast_count,civic_turnout_turnout_rate_pct,civic_turnout_early_vote_count,civic_turnout_mail_ballot_count,civic_turnout_election_day_vote_count,civic_turnout_provisional_ballot_count,civic_turnout_rejected_ballot_count,civic_turnout_cure_rate_pct,civic_turnout_same_day_registration_flag,civic_turnout_new_registrations_count,civic_turnout_inactive_to_active_reinstatements,civic_turnout_polling_place_wait_minutes_avg,civic_turnout_accessibility_compliance_flag,civic_turnout_language_assistance_provided,civic_turnout_voter_id_required_flag,civic_turnout_post_election_audit_type
2011-06-07,LOCAL,PRC000000179,21719,17733,81.65,3775,7448,5800,710,331,94.16,1,350,1519,56.6,1,CHINESE,1,HAND_COUNT
2011-06-14,PRIMARY,PRC000000180,24848,8781,35.34,1165,764,6362,490,176,77.51,0,4241,603,174.6,1,NONE,0,NO_AUDIT
2011-06-21,PRIMARY,PRC000000181,25569,19567,76.53,4639,8416,5997,515,68,39.51,0,2825,3204,147.2,1,NONE,1,RLA
2011-06-28,GENERAL,PRC000000182,29291,13131,44.83,3494,8461,1137,39,339,47.97,0,89,769,156.5,1,NONE,1,NO_AUDIT
2011-07-05,SPECIAL,PRC000000183,17449,10144,58.14,2607,1319,5757,461,427,71.04,1,106,1193,39.3,1,SPANISH,0,RLA
2011-07-12,SPECIAL,PRC000000184,34960,9974,28.53,3497,2555,3445,477,426,28.97,0,446,1314,102.5,1,OTHER,0,NO_AUDIT
2011-07-19,SPECIAL,PRC000000185,14327,5742,40.08,657,295,4451,339,182,37.52,0,3843,792,116.5,1,ARABIC,1,RLA
2011-07-26,PRIMARY,PRC000000186,33156,25069,75.61,11584,6357,6654,474,315,91.77,0,4854,3211,110.8,1,TAGALOG,1,TABULATOR_TEST
2011-08-02,GENERAL,PRC000000187,5260,1164,22.13,257,100,764,43,86,50.06,0,4190,198,159.7,1,NONE,0,HAND_COUNT
2011-08-09,GENERAL,PRC000000188,42064,7365,17.51,517,3733,2748,367,250,70.39,1,2358,43,152.0,1,SPANISH,1,OTHER
2011-08-16,PRIMARY,PRC000000189,2959,961,32.48,448,162,339,12,424,25.58,1,1867,663,127.9,1,NONE,1,NO_AUDIT
2011-08-23,GENERAL,PRC000000190,12146,7382,60.78,439,241,6680,22,80,29.3,0,3002,1769,126.1,0,VIETNAMESE,0,RLA
2011-08-30,PRIMARY,PRC000000191,10580,2912,27.52,621,252,1966,73,158,60.29,1,2331,2585,56.2,1,NONE,0,RLA
2011-09-06,GENERAL,PRC000000192,5563,2837,51.0,958,203,1549,127,475,59.92,0,416,2690,28.1,0,NONE,0,NO_AUDIT
2011-09-13,GENERAL,PRC000000193,15175,9098,59.95,4007,2446,2446,199,121,42.01,0,1868,2283,83.6,1,TAGALOG,1,HAND_COUNT
2011-09-20,GENERAL,PRC000000194,32298,25483,78.9,4478,843,18911,1251,250,76.84,1,3239,1134,139.9,0,NONE,1,HAND_COUNT
2011-09-27,PRIMARY,PRC000000195,36175,29902,82.66,5931,17575,5229,1167,223,54.41,1,54,489,77.2,1,NONE,0,NO_AUDIT
2011-10-04,LOCAL,PRC000000196,13399,5804,43.32,1886,3330,453,135,199,89.93,0,4447,2545,112.7,1,VIETNAMESE,1,TABULATOR_TEST
2011-10-11,PRIMARY,PRC000000197,3715,511,13.76,209,195,89,18,472,18.79,0,4942,1433,66.7,1,ARABIC,1,TABULATOR_TEST
2011-10-18,GENERAL,PRC000000198,5143,1976,38.42,1021,907,0,48,289,36.71,0,4171,646,52.1,1,RUSSIAN,1,HAND_COUNT
2011-10-25,LOCAL,PRC000000199,44529,35084,78.79,2201,1528,29300,2055,489,3.89,0,2370,1980,118.0,1,TAGALOG,0,TABULATOR_TEST
2011-11-01,PRIMARY,PRC000000200,16252,2250,13.84,947,1109,131,63,332,20.71,0,763,2305,35.8,1,RUSSIAN,1,NO_AUDIT
2011-11-08,LOCAL,PRC000000201,31091,26523,85.31,9200,15976,0,1347,153,2.11,0,1033,2223,164.0,1,SPANISH,1,NO_AUDIT
2011-11-15,LOCAL,PRC000000202,11941,10290,86.17,4108,818,4959,405,116,77.23,0,4614,320,150.8,1,SPANISH,1,RLA
2011-11-22,LOCAL,PRC000000203,10742,8857,82.45,1677,4301,2531,348,150,59.14,1,482,1756,159.1,1,NONE,0,NO_AUDIT
2011-11-29,GENERAL,PRC000000204,37390,29549,79.03,1519,1159,26416,455,317,21.27,0,2487,669,23.3,1,NONE,1,NO_AUDIT
2011-12-06,PRIMARY,PRC000000205,14074,8614,61.21,4570,3628,0,416,178,33.21,0,3034,801,110.6,1,TAGALOG,0,OTHER
2011-12-13,LOCAL,PRC000000206,21838,11333,51.9,2637,1679,6702,315,329,63.51,0,2820,117,129.7,1,CHINESE,1,NO_AUDIT
2011-12-20,LOCAL,PRC000000207,1674,674,40.26,197,395,72,10,332,1.34,1,2075,2171,68.6,1,ARABIC,1,RLA
2011-12-27,GENERAL,PRC000000208,38683,16683,43.13,1092,2398,13066,127,137,47.5,1,4824,821,154.8,1,SPANISH,1,OTHER
2012-01-03,PRIMARY,PRC000000209,13387,10216,76.31,5281,4418,0,517,61,99.62,0,2251,1518,125.7,1,NONE,1,HAND_COUNT
2012-01-10,LOCAL,PRC000000210,28013,22399,79.96,11948,7481,1909,1061,32,46.7,0,4763,1954,33.1,1,SPANISH,1,RLA
2012-01-17,LOCAL,PRC000000211,40692,29469,72.42,5289,12568,10890,722,111,65.28,1,813,1282,20.5,1,SPANISH,1,NO_AUDIT
2012-01-24,PRIMARY,PRC000000212,23693,20357,85.92,4551,5023,10241,542,432,1.15,0,1257,659,118.1,1,SPANISH,0,NO_AUDIT
2012-01-31,LOCAL,PRC000000213,25915,11669,45.03,3993,3132,4469,75,276,99.53,0,1428,850,83.9,1,SPANISH,0,HAND_COUNT
2012-02-07,PRIMARY,PRC000000214,30911,27152,87.84,3785,4287,17909,1171,144,44.31,1,4734,71,17.2,0,SPANISH,1,NO_AUDIT
2012-02-14,LOCAL,PRC000000215,13200,8924,67.61,2060,5070,1537,257,331,96.34,0,3055,1012,6.0,1,SPANISH,1,TABULATOR_TEST
2012-02-21,SPECIAL,PRC000000216,33762,9612,28.47,1536,4735,2770,571,265,93.21,0,2862,830,1.9,0,VIETNAMESE,0,OTHER
2012-02-28,GENERAL,PRC000000217,42658,31737,74.4,10971,11140,7861,1765,321,19.05,0,3454,3397,88.9,1,RUSSIAN,1,HAND_COUNT
2012-03-06,SPECIAL,PRC000000218,34539,23134,66.98,3114,1053,18236,731,110,10.21,0,4150,3028,27.3,1,SPANISH,0,NO_AUDIT
2012-03-13,PRIMARY,PRC000000219,8625,6452,74.81,2314,2670,1179,289,494,56.77,0,634,1305,118.4,1,CHINESE,0,TABULATOR_TEST
2012-03-20,GENERAL,PRC000000220,43224,19269,44.58,8959,9375,0,935,100,75.93,0,4208,2309,22.2,1,SPANISH,0,NO_AUDIT
2012-03-27,GENERAL,PRC000000221,37808,25868,68.42,2630,1156,20619,1463,498,30.74,1,2931,1544,113.2,1,NONE,1,NO_AUDIT
2012-04-03,SPECIAL,PRC000000222,42336,25012,59.08,7844,7606,8589,973,154,10.7,0,4249,205,56.6,1,CHINESE,0,RLA
2012-04-10,SPECIAL,PRC000000223,11772,8937,75.92,2682,4439,1780,36,366,40.55,0,3961,563,179.5,1,FRENCH,0,RLA
2012-04-17,PRIMARY,PRC000000224,30790,18646,60.56,8521,1150,8928,47,39,11.4,1,3310,802,54.2,1,SPANISH,1,NO_AUDIT
2012-04-24,PRIMARY,PRC000000225,17164,7473,43.54,795,1759,4646,273,101,36.95,0,2765,1047,119.1,1,ARABIC,1,NO_AUDIT
2012-05-01,GENERAL,PRC000000226,42596,12148,28.52,2168,3347,6374,259,379,65.36,0,2819,146,96.4,1,NONE,1,TABULATOR_TEST
2012-05-08,PRIMARY,PRC000000227,37569,13716,36.51,3519,7050,2459,688,245,76.19,0,185,1739,22.1,1,RUSSIAN,0,NO_AUDIT
2012-05-15,GENERAL,PRC000000228,16064,2631,16.38,991,1545,0,95,468,60.14,0,2562,2974,125.6,1,NONE,0,RLA
2012-05-22,LOCAL,PRC000000229,4816,4211,87.44,2093,473,1418,227,240,8.36,0,4041,2853,17.6,0,CHINESE,0,NO_AUDIT
2012-05-29,SPECIAL,PRC000000230,13734,4173,30.38,1283,294,2592,4,421,57.18,0,4567,2060,149.7,1,SPANISH,1,RLA
2012-06-05,GENERAL,PRC000000231,44703,12127,27.13,4226,2960,4746,195,443,27.79,0,3362,2179,142.4,1,SPANISH,1,OTHER
2012-06-12,PRIMARY,PRC000000232,6926,5693,82.2,2564,2785,184,160,307,8.39,1,1296,2357,165.1,1,ARABIC,0,RLA
2012-06-19,GENERAL,PRC000000233,42764,10691,25.0,3890,1297,5066,438,488,33.58,0,4558,1430,86.2,1,NONE,0,NO_AUDIT
2012-06-26,PRIMARY,PRC000000234,16143,9164,56.77,1040,4053,3808,263,450,18.0,0,4848,3152,136.7,1,SPANISH,1,RLA
2012-07-03,PRIMARY,PRC000000235,29797,14672,49.24,5256,7940,898,578,213,83.65,0,4035,761,153.6,1,NONE,1,NO_AUDIT
2012-07-10,GENERAL,PRC000000236,4715,3154,66.89,231,86,2825,12,82,23.8,1,748,746,56.2,1,SPANISH,0,OTHER
2012-07-17,GENERAL,PRC000000237,30378,24426,80.41,9190,11438,2748,1050,126,14.67,1,407,2916,116.7,1,CHINESE,1,NO_AUDIT
2012-07-24,SPECIAL,PRC000000238,17972,14735,81.99,7453,5507,966,809,287,26.63,1,4430,463,44.5,1,VIETNAMESE,0,TABULATOR_TEST
2012-07-31,GENERAL,PRC000000239,40924,22835,55.8,1861,6755,13352,867,415,9.72,0,2430,1929,103.2,1,NONE,1,NO_AUDIT
2012-08-07,LOCAL,PRC000000240,40824,24914,61.03,4506,14337,5944,127,362,7.65,0,4579,2006,28.3,0,ARABIC,1,OTHER
2012-08-14,SPECIAL,PRC000000241,42435,31223,73.58,9913,18557,1595,1158,61,41.87,1,2020,1143,26.4,1,CHINESE,1,RLA
2012-08-21,LOCAL,PRC000000242,15287,8641,56.53,738,3396,4395,112,253,45.96,0,622,2849,174.1,0,NONE,1,RLA
2012-08-28,PRIMARY,PRC000000243,41448,23244,56.08,6330,10523,5833,558,412,56.89,1,380,1189,103.2,1,OTHER,1,HAND_COUNT
2012-09-04,PRIMARY,PRC000000244,23099,14878,64.41,7078,7560,0,240,225,19.45,0,944,842,121.0,1,VIETNAMESE,1,NO_AUDIT
2012-09-11,PRIMARY,PRC000000245,29198,17924,61.39,9135,1715,6149,925,395,85.73,1,4376,2776,20.2,1,NONE,1,NO_AUDIT
2012-09-18,GENERAL,PRC000000246,3564,1777,49.86,350,170,1166,91,313,36.55,0,1505,1001,71.3,1,ARABIC,1,TABULATOR_TEST
2012-09-25,GENERAL,PRC000000247,16572,7669,46.28,3277,1773,2295,324,306,5.07,1,1072,3323,20.3,1,NONE,1,RLA
2012-10-02,RUNOFF,PRC000000248,16865,8201,48.63,545,2032,5351,273,473,40.53,0,3708,825,122.9,1,NONE,1,RLA
2012-10-09,PRIMARY,PRC000000249,1551,1354,87.3,133,255,915,51,284,46.3,0,1082,2624,108.2,1,NONE,1,TABULATOR_TEST
2012-10-16,PRIMARY,PRC000000250,18237,15359,84.22,3802,6043,4815,699,176,38.52,1,1297,644,96.9,0,NONE,1,RLA
2012-10-23,GENERAL,PRC000000251,38364,23720,61.83,5933,7310,9675,802,471,63.25,0,979,1943,167.3,1,NONE,1,HAND_COUNT
2012-10-30,GENERAL,PRC000000252,41989,32944,78.46,7497,1454,22148,1845,403,67.67,1,1988,2806,73.5,1,NONE,0,TABULATOR_TEST
2012-11-06,PRIMARY,PRC000000253,1205,363,30.12,43,48,265,7,348,70.88,0,4221,378,133.2,1,NONE,0,NO_AUDIT
2012-11-13,GENERAL,PRC000000254,13622,2156,15.83,496,1211,430,19,243,68.6,0,2683,3101,171.0,0,CHINESE,1,RLA
2012-11-20,PRIMARY,PRC000000255,17342,4604,26.55,1248,2005,1153,198,254,82.36,0,4802,371,157.0,1,KOREAN,1,HAND_COUNT
2012-11-27,GENERAL,PRC000000256,21986,6562,29.85,1867,1368,2972,355,403,9.16,0,1152,2447,70.2,0,TAGALOG,1,NO_AUDIT
2012-12-04,LOCAL,PRC000000257,8514,3951,46.41,794,452,2645,60,36,83.98,0,1461,1260,126.0,1,SPANISH,0,RLA
2012-12-11,LOCAL,PRC000000258,31266,10552,33.75,850,416,9147,139,437,12.75,1,1204,857,79.1,1,SPANISH,1,RLA
2012-12-18,GENERAL,PRC000000259,17837,15673,87.87,2472,5440,7322,439,442,62.43,0,1145,2200,78.4,0,FRENCH,1,HAND_COUNT
2012-12-25,GENERAL,PRC000000260,13809,2471,17.89,150,484,1736,101,260,38.52,0,742,1714,98.2,1,NONE,0,HAND_COUNT
2013-01-01,GENERAL,PRC000000261,17968,3909,21.76,1067,2360,344,138,474,88.05,0,1944,8,157.3,1,SPANISH,1,TABULATOR_TEST
2013-01-08,GENERAL,PRC000000262,26393,14508,54.97,2482,8914,2655,457,130,76.97,1,3553,459,119.8,1,SPANISH,1,RLA
2013-01-15,SPECIAL,PRC000000263,30509,24276,79.57,3215,14727,5165,1169,189,9.61,0,1303,1193,102.0,0,NONE,1,RLA
2013-01-22,RUNOFF,PRC000000264,37941,30227,79.67,7238,17370,4815,804,261,30.31,0,4096,1914,174.2,0,SPANISH,1,RLA
2013-01-29,GENERAL,PRC000000265,33860,24836,73.35,4239,15916,3780,901,378,28.87,1,3476,1366,117.6,1,NONE,0,OTHER
2013-02-05,PRIMARY,PRC000000266,23814,13214,55.49,4989,7203,627,395,395,57.04,0,800,2462,23.7,1,CHINESE,0,NO_AUDIT
2013-02-12,PRIMARY,PRC000000267,38306,11472,29.95,4727,2666,3895,184,15,68.28,0,4052,2430,66.7,1,NONE,1,NO_AUDIT
2013-02-19,SPECIAL,PRC000000268,28070,10383,36.99,4332,2590,3271,190,304,32.58,0,1476,762,19.8,1,NONE,1,HAND_COUNT
2013-02-26,GENERAL,PRC000000269,32746,14352,43.83,3973,4031,5807,541,8,2.32,0,2026,2945,102.6,1,RUSSIAN,1,TABULATOR_TEST
2013-03-05,LOCAL,PRC000000270,3905,1704,43.64,892,70,735,7,440,64.24,0,4193,1021,117.7,1,NONE,0,RLA
2013-03-12,PRIMARY,PRC000000271,32255,26732,82.88,9201,907,15905,719,121,74.16,0,3586,1276,66.5,1,NONE,1,TABULATOR_TEST
2013-03-19,GENERAL,PRC000000272,21036,16830,80.01,6664,8578,1164,424,29,34.82,1,4302,2085,175.9,1,SPANISH,0,RLA
2013-03-26,SPECIAL,PRC000000273,22869,2780,12.16,438,283,1930,129,369,45.93,0,2651,3392,65.6,1,NONE,1,RLA
2013-04-02,LOCAL,PRC000000274,1170,579,49.49,111,71,373,24,29,14.32,0,3027,2154,167.1,1,SPANISH,1,RLA
2013-04-09,LOCAL,PRC000000275,24206,19640,81.14,7643,5047,6900,50,479,21.88,0,1571,1072,3.9,1,CHINESE,1,RLA
2013-04-16,LOCAL,PRC000000276,34739,20565,59.2,1976,4716,13280,593,91,30.35,0,2576,1561,153.4,1,ARABIC,1,NO_AUDIT
2013-04-23,PRIMARY,PRC000000277,40137,13361,33.29,6125,3981,2944,311,202,61.13,0,2527,1530,103.4,0,SPANISH,1,RLA
2013-04-30,PRIMARY,PRC000000278,19457,12685,65.2,1858,7220,2990,617,392,28.69,0,3566,3300,86.5,1,NONE,1,TABULATOR_TEST
2013-05-07,PRIMARY,PRC000000279,11339,3365,29.68,867,885,1588,25,464,3.74,1,1300,878,143.5,1,SPANISH,1,HAND_COUNT
2013-05-14,GENERAL,PRC000000280,27211,14068,51.7,4749,7953,977,389,42,91.82,0,1305,118,146.4,1,SPANISH,1,TABULATOR_TEST
2013-05-21,LOCAL,PRC000000281,20050,9587,47.82,2682,4863,1523,519,135,22.95,0,515,2582,177.0,1,NONE,1,NO_AUDIT
2013-05-28,LOCAL,PRC000000282,35211,18697,53.1,10023,3494,4619,561,484,2.1,0,2994,632,80.8,1,NONE,0,RLA
2013-06-04,PRIMARY,PRC000000283,2718,1328,48.86,363,180,709,76,425,67.34,0,4497,657,106.9,0,NONE,1,RLA
2013-06-11,GENERAL,PRC000000284,13897,8794,63.28,1301,2908,4199,386,9,13.91,1,3283,1466,61.5,1,NONE,1,NO_AUDIT
2013-06-18,LOCAL,PRC000000285,20400,13133,64.38,4795,2669,4946,723,112,46.76,1,3946,1151,89.0,1,CHINESE,1,TABULATOR_TEST
2013-06-25,GENERAL,PRC000000286,11216,4288,38.23,387,490,3187,224,295,19.9,0,216,425,57.0,1,SPANISH,1,RLA
2013-07-02,PRIMARY,PRC000000287,8345,3991,47.83,1430,1435,987,139,492,78.61,0,2738,932,31.2,0,NONE,1,RLA
2013-07-09,PRIMARY,PRC000000288,36326,24407,67.19,10247,8722,4854,584,22,24.51,0,1896,2204,123.1,0,NONE,1,NO_AUDIT
2013-07-16,GENERAL,PRC000000289,35452,9153,25.82,3530,4203,1057,363,479,34.68,0,4639,3107,77.7,1,NONE,1,NO_AUDIT
2013-07-23,PRIMARY,PRC000000290,1983,1491,75.19,208,647,598,38,167,42.41,0,1451,974,91.3,1,CHINESE,0,TABULATOR_TEST
2013-07-30,PRIMARY,PRC000000291,10616,1648,15.52,594,317,685,52,370,33.05,0,1916,612,134.0,1,SPANISH,0,OTHER
2013-08-06,PRIMARY,PRC000000292,39303,13598,34.6,824,3832,8573,369,258,34.71,1,544,3499,175.0,1,NONE,1,TABULATOR_TEST
2013-08-13,SPECIAL,PRC000000293,27701,14645,52.87,1495,4697,8059,394,342,86.53,0,82,3031,98.1,1,KOREAN,0,RLA
2013-08-20,PRIMARY,PRC000000294,2564,691,26.95,341,349,0,1,365,64.35,0,4966,1863,42.8,0,SPANISH,1,RLA
2013-08-27,GENERAL,PRC000000295,8901,7425,83.42,3505,3507,313,100,30,30.17,0,3885,2538,10.1,0,SPANISH,1,RLA
2013-09-03,LOCAL,PRC000000296,9003,4072,45.23,515,668,2763,126,212,43.66,1,4264,1057,26.0,1,ARABIC,0,NO_AUDIT
2013-09-10,SPECIAL,PRC000000297,38634,32015,82.87,16646,15077,0,292,482,33.0,0,2500,1319,62.9,1,NONE,0,RLA
2013-09-17,RUNOFF,PRC000000298,27498,14978,54.47,7130,7160,0,688,226,64.54,0,23,3319,37.8,1,CHINESE,1,TABULATOR_TEST
2013-09-24,GENERAL,PRC000000299,2109,1081,51.26,568,165,303,45,88,3.76,1,4861,1477,16.6,1,SPANISH,0,NO_AUDIT
2013-10-01,LOCAL,PRC000000300,24743,15870,64.14,6243,7993,1193,441,204,67.79,0,3566,2606,165.0,1,NONE,1,NO_AUDIT
2013-10-08,GENERAL,PRC000000301,12193,6444,52.85,852,459,4964,169,117,40.23,1,2774,1565,172.9,1,NONE,0,RLA
2013-10-15,GENERAL,PRC000000302,7438,4505,60.57,1454,1149,1890,12,361,24.3,0,2965,171,73.0,1,NONE,1,NO_AUDIT
2013-10-22,PRIMARY,PRC000000303,30602,20668,67.54,7955,3975,8711,27,463,33.47,1,507,818,57.0,1,NONE,0,TABULATOR_TEST
2013-10-29,SPECIAL,PRC000000304,39269,5678,14.46,704,3185,1579,210,331,90.01,1,109,2674,166.9,1,NONE,1,OTHER
2013-11-05,GENERAL,PRC000000305,35027,12262,35.01,3045,3392,5764,61,126,9.97,0,4154,2907,172.8,1,ARABIC,1,RLA
2013-11-12,GENERAL,PRC000000306,43016,31031,72.14,5722,11371,13097,841,416,5.22,0,793,3323,5.3,0,RUSSIAN,1,OTHER
2013-11-19,SPECIAL,PRC000000307,42036,17045,40.55,6512,6838,2790,905,13,48.96,0,3468,1802,65.9,1,SPANISH,1,RLA
2013-11-26,GENERAL,PRC000000308,12724,10969,86.21,2188,1682,6540,559,326,5.01,1,1921,1831,159.8,1,KOREAN,1,RLA
2013-12-03,GENERAL,PRC000000309,33512,19715,58.83,9247,8858,1012,598,339,76.66,0,3944,1641,87.9,1,OTHER,1,RLA
2013-12-10,PRIMARY,PRC000000310,7066,5666,80.19,1292,1429,2829,116,136,2.43,1,2991,1525,147.2,1,KOREAN,0,RLA
2013-12-17,GENERAL,PRC000000311,11439,8872,77.56,2376,5739,555,202,253,9.87,0,3767,3165,140.2,1,NONE,0,NO_AUDIT
2013-12-24,LOCAL,PRC000000312,38552,6846,17.76,2166,2586,1721,373,231,35.89,0,959,2701,47.8,1,SPANISH,0,HAND_COUNT
2013-12-31,LOCAL,PRC000000313,16978,9431,55.55,1105,5172,2705,449,463,92.12,0,1110,1474,131.5,0,VIETNAMESE,1,HAND_COUNT
2014-01-07,RUNOFF,PRC000000314,44248,16929,38.26,4613,7093,4301,922,469,99.8,1,3051,11,90.0,0,NONE,1,HAND_COUNT
2014-01-14,PRIMARY,PRC000000315,41093,18853,45.88,6685,3013,8156,999,206,52.19,0,4629,2941,129.9,1,SPANISH,1,NO_AUDIT
2014-01-21,PRIMARY,PRC000000316,6866,2022,29.45,373,260,1292,97,199,4.62,0,3555,760,65.3,1,NONE,1,RLA
2014-01-28,RUNOFF,PRC000000317,39538,16688,42.21,4901,4627,6786,374,16,53.6,0,466,246,27.8,1,NONE,1,RLA
2014-02-04,LOCAL,PRC000000318,686,118,17.2,38,29,48,3,9,99.12,0,2974,2625,49.3,1,NONE,0,NO_AUDIT
2014-02-11,LOCAL,PRC000000319,35500,8782,24.74,3059,1125,4466,132,231,4.64,0,882,1736,116.2,1,SPANISH,1,TABULATOR_TEST
2014-02-18,GENERAL,PRC000000320,24545,18281,74.48,4510,7109,5984,678,78,70.47,0,1409,3132,45.9,1,NONE,0,RLA
2014-02-25,PRIMARY,PRC000000321,42991,5730,13.33,1523,562,3526,119,130,50.71,0,4630,2628,110.2,1,RUSSIAN,1,NO_AUDIT
2014-03-04,GENERAL,PRC000000322,21042,11291,53.66,1901,931,8047,412,112,11.63,1,3410,1066,80.1,0,SPANISH,1,RLA
2014-03-11,GENERAL,PRC000000323,33135,17336,52.32,8792,7690,642,212,325,16.57,0,2459,694,60.6,1,SPANISH,1,NO_AUDIT
2014-03-18,GENERAL,PRC000000324,26284,13231,50.34,6564,690,5921,56,100,93.43,0,3046,529,147.4,1,SPANISH,0,NO_AUDIT
2014-03-25,GENERAL,PRC000000325,41553,10749,25.87,4335,1493,4864,57,442,43.44,0,1722,2867,112.7,1,NONE,0,NO_AUDIT
2014-04-01,GENERAL,PRC000000326,22716,14779,65.06,7315,6725,0,739,433,44.93,0,3248,699,114.2,1,NONE,1,NO_AUDIT
2014-04-08,LOCAL,PRC000000327,37831,19649,51.94,7958,7389,3894,408,196,0.64,0,38,1687,117.5,1,KOREAN,0,RLA
2014-04-15,GENERAL,PRC000000328,42846,26538,61.94,1847,563,22705,1423,45,78.36,1,1771,3438,41.7,1,SPANISH,1,NO_AUDIT
2014-04-22,PRIMARY,PRC000000329,35598,23612,66.33,5398,8482,9359,373,477,17.67,0,1420,3435,63.7,1,NONE,1,TABULATOR_TEST
2014-04-29,SPECIAL,PRC000000330,8387,2252,26.85,591,386,1159,116,377,48.03,0,510,2154,97.7,1,FRENCH,0,NO_AUDIT
2014-05-06,GENERAL,PRC000000331,19256,7201,37.4,1713,3935,1401,152,67,73.84,1,3729,533,137.1,1,KOREAN,1,TABULATOR_TEST
2014-05-13,GENERAL,PRC000000332,27383,10194,37.23,942,992,8141,119,446,97.93,0,707,2622,72.0,0,CHINESE,0,RLA
2014-05-20,GENERAL,PRC000000333,35289,27564,78.11,7340,6216,12822,1186,162,51.95,0,401,2792,167.0,1,CHINESE,1,NO_AUDIT
2014-05-27,GENERAL,PRC000000334,13104,2109,16.09,672,782,633,22,233,55.41,0,3392,1389,86.1,1,NONE,0,HAND_COUNT
2014-06-03,SPECIAL,PRC000000335,30736,23534,76.57,7808,8789,6473,464,120,3.82,0,4939,2874,100.1,1,SPANISH,0,TABULATOR_TEST
2014-06-10,GENERAL,PRC000000336,40598,18208,44.85,1205,1532,15059,412,409,25.06,0,489,3307,89.8,1,NONE,1,NO_AUDIT
2014-06-17,PRIMARY,PRC000000337,41084,23315,56.75,7492,7639,7243,941,261,95.43,0,213,2704,77.6,1,KOREAN,1,OTHER
2014-06-24,PRIMARY,PRC000000338,17204,5400,31.39,1122,2571,1655,52,138,10.9,1,2127,3247,28.2,1,NONE,1,RLA
2014-07-01,GENERAL,PRC000000339,39542,6939,17.55,3283,1301,2032,323,334,36.79,0,3158,276,177.2,1,NONE,1,NO_AUDIT
2014-07-08,PRIMARY,PRC000000340,44132,28120,63.72,11361,5706,10735,318,445,15.3,0,3225,98,67.6,1,SPANISH,1,TABULATOR_TEST
2014-07-15,SPECIAL,PRC000000341,35003,8691,24.83,3568,4465,569,89,464,22.21,0,1946,2057,47.9,1,SPANISH,1,HAND_COUNT
2014-07-22,GENERAL,PRC000000342,23710,6451,27.21,585,2824,2871,171,47,26.39,1,267,1745,30.1,0,SPANISH,1,RLA
2014-07-29,PRIMARY,PRC000000343,29629,21030,70.98,1782,3408,14630,1210,469,81.64,0,3898,1103,31.6,1,NONE,1,OTHER
2014-08-05,GENERAL,PRC000000344,31824,27604,86.74,14531,11731,0,1342,384,38.95,0,4199,1434,144.9,0,NONE,1,NO_AUDIT
2014-08-12,LOCAL,PRC000000345,2516,563,22.38,287,84,163,29,394,6.02,0,3915,2329,13.3,1,SPANISH,1,TABULATOR_TEST
2014-08-19,GENERAL,PRC000000346,4442,3105,69.9,405,95,2526,79,147,51.97,0,4802,3217,157.2,1,NONE,0,RLA
2014-08-26,PRIMARY,PRC000000347,2153,859,39.9,350,293,171,45,171,22.54,0,3378,2589,26.4,0,TAGALOG,1,NO_AUDIT
2014-09-02,GENERAL,PRC000000348,5550,2793,50.32,1475,1134,163,21,439,94.53,0,4344,860,81.2,1,VIETNAMESE,1,RLA
2014-09-09,PRIMARY,PRC000000349,35396,4824,13.63,2377,2131,234,82,223,39.82,0,141,2331,39.9,0,NONE,1,RLA
2014-09-16,SPECIAL,PRC000000350,29880,22135,74.08,9767,2559,9696,113,331,3.62,0,3505,3482,25.9,1,NONE,1,NO_AUDIT
2014-09-23,PRIMARY,PRC000000351,1505,1135,75.42,130,474,498,33,140,18.29,0,3178,1494,61.0,1,NONE,1,TABULATOR_TEST
2014-09-30,PRIMARY,PRC000000352,18082,4487,24.81,470,910,2974,133,472,89.34,0,3188,3322,71.1,1,TAGALOG,1,TABULATOR_TEST
2014-10-07,GENERAL,PRC000000353,2846,691,24.28,308,360,0,23,342,4.25,0,749,3083,62.8,1,SPANISH,1,RLA
2014-10-14,LOCAL,PRC000000354,9019,3847,42.65,1777,1172,815,83,452,52.1,0,4298,136,30.5,1,SPANISH,0,OTHER
2014-10-21,GENERAL,PRC000000355,44895,30941,68.92,15756,5088,8775,1322,386,70.67,1,3874,1942,114.2,1,TAGALOG,1,OTHER
2014-10-28,SPECIAL,PRC000000356,8081,5581,69.06,1680,889,2813,199,285,87.44,0,2137,745,6.8,1,SPANISH,0,TABULATOR_TEST
2014-11-04,RUNOFF,PRC000000357,38355,30469,79.44,2555,11239,16218,457,328,52.75,1,4575,1509,71.2,1,NONE,1,OTHER
2014-11-11,SPECIAL,PRC000000358,12747,6727,52.77,3268,889,2196,374,160,29.61,0,4757,3373,122.4,1,RUSSIAN,1,HAND_COUNT
2014-11-18,RUNOFF,PRC000000359,26981,15578,57.74,1997,4537,9014,30,354,60.11,0,2666,1786,44.4,1,NONE,1,RLA
2014-11-25,SPECIAL,PRC000000360,23360,8103,34.69,987,2571,4321,224,213,40.05,0,240,967,139.1,1,CHINESE,0,NO_AUDIT
