biz_indprod_reference_month,biz_indprod_country_iso2,biz_indprod_region_nuts_code,biz_indprod_nace_2_digit,biz_indprod_production_index,biz_indprod_turnover_index,biz_indprod_new_orders_index,biz_indprod_capacity_utilisation_pct,biz_indprod_energy_intensity_kwh_per_eur,biz_indprod_labor_productivity_index,biz_indprod_export_share_pct,biz_indprod_import_dependency_pct,biz_indprod_supply_chain_disruption_flag,biz_indprod_short_time_work_scheme_flag,biz_indprod_carbon_intensity_tco2e_per_eur,biz_indprod_ets_covered_flag,biz_indprod_state_aid_received_eur,biz_indprod_eurostat_table_code,biz_indprod_revision_round,biz_indprod_data_extract_date
2022-01,SI,PT37,22,139.64,134.671,141.052,89.32,2.1705,137.061,16.63,26.28,0,0,0.001864,0,10032471.49,sts_inpp_m,FLASH,2025-09-05
2022-02,BG,SE91,29,140.237,143.985,125.903,75.82,1.952,138.218,9.32,47.32,0,0,0.007588,0,1748045.77,sts_inod_m,FIRST,2025-12-24
2022-03,EE,LT70,36,141.243,139.625,141.337,75.69,0.7102,138.692,21.02,49.73,0,0,0.007906,0,22391774.53,sts_inlb_m,SECOND,2024-10-13
2022-04,HU,IT91,43,140.724,133.779,139.484,68.94,2.4362,138.522,66.86,51.49,0,0,0.009655,0,757622.87,sts_inno_m,BENCHMARK,2025-02-10
2022-05,LU,LT16,50,141.248,142.781,155.174,63.45,2.326,138.554,28.83,18.88,0,0,0.001926,0,36809122.16,sts_inpr_m,FLASH,2025-06-27
2022-06,RO,SE12,57,142.774,134.072,151.054,78.05,3.5235,138.686,36.57,22.88,0,0,0.001729,1,21021536.32,sts_inpp_m,FIRST,2024-05-17
2022-07,AT,SI2,64,142.559,149.672,140.016,64.32,0.9285,139.078,56.98,12.06,0,0,0.005528,0,36449667.11,sts_inod_m,SECOND,2025-05-21
2022-08,CZ,LU23,71,143.55,148.646,131.27,91.92,3.4759,139.713,72.42,62.76,1,0,0.005858,0,39843468.9,sts_inlb_m,BENCHMARK,2024-04-30
2022-09,DE,CZ5,78,142.748,140.554,128.284,84.45,0.8959,140.054,58.27,9.26,0,0,0.006145,1,40963688.64,sts_inno_m,FLASH,2025-04-24
2022-10,LV,LV6,85,144.711,152.93,157.354,71.45,1.8383,140.885,73.53,75.54,0,0,0.010132,1,47571732.53,sts_inpr_m,FIRST,2026-01-20
2022-11,PL,FR728,92,144.603,138.102,136.934,72.81,3.6846,140.801,70.02,17.58,1,0,0.004502,0,33251300.57,sts_inpp_m,SECOND,2025-06-29
2022-12,ES,GR87,99,144.022,135.332,158.731,90.9,2.6519,140.825,9.74,18.0,0,0,0.001391,1,43312415.11,sts_inod_m,BENCHMARK,2024-08-10
2023-01,HR,DE751,16,145.707,153.288,138.934,89.36,3.638,141.912,68.02,30.67,0,1,0.000841,0,95652188.19,sts_inlb_m,FLASH,2024-07-02
2023-02,FI,LT8,23,145.865,153.635,154.663,75.47,0.475,143.133,24.21,32.43,0,0,0.007726,1,6480801.86,sts_inno_m,FIRST,2024-01-07
2023-03,IE,FI46,30,145.388,138.111,142.569,89.78,2.842,143.864,57.96,12.21,0,0,0.003955,1,35276908.87,sts_inpr_m,SECOND,2024-11-05
2023-04,MT,RO920,37,146.26,150.102,150.104,73.87,0.2457,143.746,63.79,39.01,0,0,0.002913,0,21449905.66,sts_inpp_m,BENCHMARK,2024-07-07
2023-05,SK,CZ211,44,147.218,142.918,162.984,87.85,3.1636,143.287,26.7,70.73,1,0,0.000427,1,77998477.16,sts_inod_m,FLASH,2025-09-11
2023-06,BE,FI538,51,148.446,144.42,142.271,90.05,1.2698,143.738,49.31,60.52,0,0,0.008695,1,22954861.81,sts_inlb_m,FIRST,2024-05-16
2023-07,DK,BE510,58,148.968,138.891,158.132,89.04,1.7299,144.838,23.93,73.5,0,1,0.007377,1,70210954.78,sts_inno_m,SECOND,2025-02-16
2023-08,GR,LU89,65,148.84,145.476,133.681,81.83,1.0371,144.633,73.48,19.39,0,0,0.00732,0,8375957.8,sts_inpr_m,BENCHMARK,2024-08-28
2023-09,LT,CZ527,72,149.894,157.013,154.451,90.54,2.3067,146.371,33.86,53.93,0,0,0.01136,1,38540125.45,sts_inpp_m,FLASH,2025-08-11
2023-10,PT,LV682,79,150.424,155.486,160.923,66.42,3.3407,146.6,68.62,70.31,0,0,0.00318,1,16431889.43,sts_inod_m,FIRST,2025-11-10
2023-11,SE,HR983,86,150.155,160.238,160.586,76.54,2.6561,145.658,72.94,5.54,0,1,0.008814,1,56765849.57,sts_inlb_m,SECOND,2025-05-02
2023-12,CY,SI789,93,149.455,141.083,142.394,81.07,0.4335,145.806,44.29,80.87,0,0,0.004679,1,25517204.02,sts_inno_m,BENCHMARK,2025-03-28
2024-01,FR,IT270,10,151.67,147.436,167.483,79.0,3.6323,147.06,62.69,36.42,0,0,0.007948,1,26663783.5,sts_inpr_m,FLASH,2025-12-02
2024-02,IT,IT33,17,151.539,143.233,159.948,90.26,1.6634,148.237,25.71,61.09,0,0,0.005899,1,29157844.98,sts_inpp_m,FIRST,2026-02-19
2024-03,NL,CZ68,24,152.967,155.24,152.981,91.8,2.8635,148.095,65.81,29.08,0,1,0.008152,1,39694296.97,sts_inod_m,SECOND,2024-07-15
2024-04,SI,SE3,31,152.321,140.954,143.242,87.25,3.4584,147.543,8.18,73.95,0,0,0.002027,1,46019459.58,sts_inlb_m,BENCHMARK,2025-08-05
2024-05,BG,HR67,38,152.769,142.705,151.128,71.6,3.299,148.472,44.58,9.79,0,0,0.00058,0,41094537.36,sts_inno_m,FLASH,2025-10-04
2024-06,EE,NL4,45,153.379,144.665,143.912,79.6,3.0255,149.723,65.92,45.14,0,0,0.009633,0,18017725.08,sts_inpr_m,FIRST,2025-06-14
2024-07,HU,NL7,52,154.168,157.792,146.404,64.03,1.5343,150.378,23.12,17.74,0,0,0.007467,0,34116705.95,sts_inpp_m,SECOND,2025-03-12
2024-08,LU,IT309,59,153.564,165.398,153.042,70.31,1.2869,150.291,61.04,65.75,0,0,0.00338,1,43477645.22,sts_inod_m,BENCHMARK,2025-06-24
2024-09,RO,IT2,66,154.272,142.794,163.089,85.64,3.3933,149.892,9.73,65.91,1,0,0.010387,0,35087620.84,sts_inlb_m,FLASH,2024-06-20
2024-10,AT,SE72,73,154.915,165.435,141.537,86.77,3.663,150.936,27.49,42.3,0,0,0.002274,1,41855070.94,sts_inno_m,FIRST,2024-02-01
2024-11,CZ,PT666,80,155.887,160.726,149.609,72.36,0.3788,151.713,36.75,58.06,0,1,0.008999,0,1189302.77,sts_inpr_m,SECOND,2025-08-29
2024-12,DE,CY439,87,156.95,146.38,139.988,75.41,0.3176,150.623,28.07,9.49,0,0,0.01119,0,24153501.68,sts_inpp_m,BENCHMARK,2024-03-12
2025-01,LV,LU231,94,156.722,160.294,176.09,72.17,1.5927,152.557,21.81,5.47,0,0,0.006005,1,29147542.52,sts_inod_m,FLASH,2024-02-16
2025-02,PL,FR21,11,156.273,168.086,172.467,79.69,0.9286,152.731,46.75,22.93,0,1,0.011082,0,4012080.83,sts_inlb_m,FIRST,2024-05-15
2025-03,ES,LT6,18,157.151,155.648,148.786,85.47,0.9492,152.796,35.73,74.83,0,0,0.003181,1,46720305.45,sts_inno_m,SECOND,2025-03-02
2025-04,HR,SE749,25,158.152,150.923,139.476,81.88,0.798,152.943,25.59,64.7,0,0,0.002778,0,4896212.36,sts_inpr_m,BENCHMARK,2024-06-02
2025-05,FI,CZ72,32,159.232,153.395,159.431,70.95,1.2618,152.431,66.5,22.96,0,0,0.009303,0,18091039.66,sts_inpp_m,FLASH,2025-10-29
2025-06,IE,LU69,39,159.567,147.622,143.381,65.41,2.1019,153.921,39.68,34.62,0,0,0.004417,0,22604049.8,sts_inod_m,FIRST,2025-10-12
2025-07,MT,DK908,46,159.29,171.828,157.416,72.2,1.7711,155.193,42.3,63.33,0,0,0.003963,0,16006432.38,sts_inlb_m,SECOND,2024-01-17
2025-08,SK,HR70,53,158.804,151.94,171.806,91.05,2.7917,153.91,53.12,56.72,0,1,0.00559,0,16060946.46,sts_inno_m,BENCHMARK,2024-04-01
2025-09,BE,DK423,60,159.261,169.52,158.01,65.74,3.7156,154.604,27.42,32.91,0,1,0.011027,0,84798482.43,sts_inpr_m,FLASH,2024-04-26
2025-10,DK,DK32,67,159.931,169.194,160.416,64.93,0.5536,156.001,72.96,56.47,0,0,0.011257,1,17049438.36,sts_inpp_m,FIRST,2024-04-04
2025-11,GR,FI919,74,161.058,151.749,153.926,65.1,0.7523,156.504,53.01,51.8,0,1,0.001405,1,56911562.5,sts_inod_m,SECOND,2024-08-21
2025-12,LT,CY6,81,162.049,154.427,162.662,64.62,1.4283,156.69,8.52,20.05,0,0,0.002374,0,196982.97,sts_inlb_m,BENCHMARK,2024-12-18
2026-01,PT,LT969,88,162.373,163.348,148.646,67.03,1.9782,156.911,65.17,51.41,1,0,0.003705,0,57221290.9,sts_inno_m,FLASH,2025-12-06
2026-02,SE,BG90,95,162.599,152.556,177.347,80.3,2.5415,157.504,73.81,36.2,0,0,0.004747,1,27226887.22,sts_inpr_m,FIRST,2024-02-05
2026-03,CY,BG10,12,163.197,174.636,178.116,74.57,1.8463,157.21,15.73,47.12,0,0,0.001708,1,29585467.47,sts_inpp_m,SECOND,2024-02-08
2026-04,FR,NL3,19,162.017,168.537,180.788,84.07,0.8701,158.755,36.85,73.04,1,0,0.001529,1,83084533.41,sts_inod_m,BENCHMARK,2025-04-19
2026-05,IT,BE193,26,164.091,171.518,165.467,68.7,1.6885,158.588,31.87,14.71,0,0,0.007405,1,40492181.93,sts_inlb_m,FLASH,2024-03-17
2026-06,NL,ES280,33,163.386,157.666,152.448,87.15,0.6814,158.664,16.91,84.96,0,0,0.002118,1,1011919.5,sts_inno_m,FIRST,2025-05-24
2026-07,SI,BG459,40,165.024,177.033,155.752,63.99,3.387,159.238,76.62,80.86,0,0,0.008749,0,32615062.57,sts_inpr_m,SECOND,2025-08-29
2026-08,BG,PL700,47,166.047,171.117,184.821,68.49,2.1182,159.776,9.66,23.18,0,0,0.000594,1,807618.79,sts_inpp_m,BENCHMARK,2025-03-19
2026-09,EE,RO41,54,165.672,176.378,149.292,70.02,1.3426,160.203,57.09,39.68,0,0,0.000807,0,5327438.43,sts_inod_m,FLASH,2024-12-13
2026-10,HU,AT54,61,166.727,175.026,157.483,73.44,2.8354,159.439,16.46,61.41,0,0,0.010584,1,16340198.3,sts_inlb_m,FIRST,2024-07-11
2026-11,LU,CY27,68,166.191,152.859,150.154,78.35,3.3182,159.877,46.42,62.63,1,0,0.006383,0,62745473.35,sts_inno_m,SECOND,2025-07-21
2026-12,RO,MT54,75,166.426,170.073,180.399,63.72,2.9276,160.382,62.27,60.82,0,0,0.010023,1,26728490.21,sts_inpr_m,BENCHMARK,2025-03-03
2018-01,AT,AT9,82,167.951,157.332,150.64,74.63,2.8324,160.453,76.69,14.58,1,0,0.008977,1,49801726.32,sts_inpp_m,FLASH,2025-11-27
2018-02,CZ,SK551,89,167.177,172.487,181.763,91.4,2.8486,160.83,38.72,58.45,0,0,0.000632,1,3876117.73,sts_inod_m,FIRST,2025-08-04
2018-03,DE,MT25,96,167.465,172.884,157.208,92.29,2.9668,161.991,73.77,24.87,0,0,0.007078,1,16955056.98,sts_inlb_m,SECOND,2025-09-07
2018-04,LV,PL5,13,169.404,159.458,182.248,76.55,0.4998,162.41,36.85,21.3,0,0,0.007378,1,480691.09,sts_inno_m,BENCHMARK,2024-01-15
2018-05,PL,FR3,20,168.914,179.66,181.609,81.02,1.8834,163.774,51.88,43.66,0,0,0.004545,1,22012809.68,sts_inpr_m,FLASH,2024-06-27
2018-06,ES,FI49,27,168.744,171.114,170.1,82.59,0.3526,162.56,39.24,14.76,0,0,0.006076,1,1253154.64,sts_inpp_m,FIRST,2024-08-04
2018-07,HR,HU83,34,170.029,171.776,152.579,64.66,1.0497,164.789,60.31,72.92,0,0,0.002368,0,37899815.67,sts_inod_m,SECOND,2024-01-07
2018-08,FI,NL2,41,169.856,175.685,183.966,76.86,0.8161,164.185,40.65,32.44,0,0,0.003249,1,13460600.57,sts_inlb_m,BENCHMARK,2025-05-12
2018-09,IE,EE11,48,170.02,182.107,160.39,63.68,0.8384,164.052,61.43,6.91,0,0,0.008011,0,2916771.29,sts_inno_m,FLASH,2024-01-12
2018-10,MT,CZ86,55,170.406,171.872,186.201,79.17,1.2918,165.113,9.81,66.33,1,0,0.008858,0,86973773.54,sts_inpr_m,FIRST,2026-01-10
2018-11,SK,EE29,62,171.881,180.409,154.405,71.96,0.9396,165.21,61.06,60.73,1,1,0.010309,1,80161368.0,sts_inpp_m,SECOND,2025-07-21
2018-12,BE,LV75,69,170.977,158.375,155.956,76.59,0.3552,166.393,34.61,54.27,0,1,0.008702,1,47720144.02,sts_inod_m,BENCHMARK,2025-05-13
2019-01,DK,BE8,76,171.517,176.793,151.577,86.61,3.1601,166.72,18.75,46.69,1,1,0.001878,1,62803966.33,sts_inlb_m,FLASH,2024-12-06
2019-02,GR,SK91,83,174.18,177.39,189.215,64.91,2.4033,166.496,41.26,60.69,0,0,0.011306,1,17226743.08,sts_inno_m,FIRST,2026-01-24
2019-03,LT,FI78,90,173.341,183.051,161.222,71.98,2.9556,167.73,55.84,44.3,1,0,0.004695,0,37213527.44,sts_inpr_m,SECOND,2025-05-22
2019-04,PT,FR74,97,173.015,183.541,160.966,74.49,2.1629,168.38,20.4,5.37,0,0,0.001851,1,30410776.51,sts_inpp_m,BENCHMARK,2024-02-19
2019-05,SE,FI737,14,174.909,183.561,162.547,62.25,3.5355,166.981,74.49,64.03,1,0,0.010452,0,83656114.38,sts_inod_m,FLASH,2025-02-14
2019-06,CY,CY68,21,174.823,179.823,178.969,66.77,3.3004,169.092,66.89,25.81,0,0,0.010332,0,45892060.42,sts_inlb_m,FIRST,2024-04-14
2019-07,FR,DE9,28,174.77,177.468,182.412,81.04,0.4036,168.231,66.22,79.86,0,0,0.001593,1,17498711.33,sts_inno_m,SECOND,2024-04-08
2019-08,IT,EE19,35,175.371,185.088,171.014,68.33,2.0904,169.024,19.41,16.88,0,0,0.009859,1,22734188.94,sts_inpr_m,BENCHMARK,2024-11-15
2019-09,NL,IE341,42,177.038,179.606,192.68,64.52,0.9261,168.878,9.23,30.53,0,0,0.006297,0,13615698.95,sts_inpp_m,FLASH,2024-12-15
2019-10,SI,LV27,49,175.806,171.588,183.254,62.18,0.8309,170.461,29.36,80.21,0,0,0.006792,1,6276241.14,sts_inod_m,FIRST,2025-02-20
2019-11,BG,IE6,56,176.203,178.569,184.283,84.57,1.4795,169.717,66.97,54.06,0,0,0.00777,1,7783436.68,sts_inlb_m,SECOND,2024-10-12
2019-12,EE,DK36,63,178.547,165.396,186.284,91.13,0.2586,171.067,64.84,22.82,0,0,0.007676,1,8881712.06,sts_inno_m,BENCHMARK,2024-05-10
2020-01,HU,NL81,70,177.089,175.458,174.1,91.03,0.1394,170.945,28.72,45.75,0,1,0.006196,1,24572043.58,sts_inpr_m,FLASH,2024-11-03
2020-02,LU,BG12,77,179.517,168.068,164.258,72.6,2.6604,171.541,66.73,81.52,0,1,0.003024,0,74223109.1,sts_inpp_m,FIRST,2024-10-21
2020-03,RO,GR481,84,177.798,167.899,197.591,63.79,2.133,171.658,37.73,71.4,1,0,0.004518,0,53342898.09,sts_inod_m,SECOND,2025-03-16
2020-04,AT,DK29,91,178.447,167.613,185.973,66.69,2.4738,172.778,64.49,32.74,1,1,0.011703,0,21832213.81,sts_inlb_m,BENCHMARK,2024-03-03
2020-05,CZ,PL474,98,179.229,182.237,177.06,79.64,3.3082,172.19,21.98,58.28,0,0,0.006531,1,405582.61,sts_inno_m,FLASH,2024-01-05
2020-06,DE,LU97,15,179.447,180.741,202.009,63.81,3.0077,173.928,68.3,55.11,1,0,0.006913,1,39370962.65,sts_inpr_m,FIRST,2025-12-10
2020-07,LV,RO8,22,181.156,176.493,159.489,86.88,2.8589,174.147,19.93,27.65,1,0,0.005272,1,40830311.39,sts_inpp_m,SECOND,2026-02-07
2020-08,PL,NL868,29,180.038,187.848,171.854,71.59,2.9797,174.563,42.12,17.87,0,0,0.006641,0,29102009.48,sts_inod_m,BENCHMARK,2025-07-11
2020-09,ES,HU30,36,181.8,194.799,191.559,62.98,3.5565,173.583,31.19,54.05,0,0,0.005528,0,6879540.16,sts_inlb_m,FLASH,2025-08-17
2020-10,HR,IT3,43,181.52,176.436,174.637,68.55,3.6086,175.284,45.13,40.96,0,1,0.00373,0,92125500.21,sts_inno_m,FIRST,2025-08-13
2020-11,FI,RO214,50,183.389,171.541,188.068,85.35,1.0239,174.996,26.53,46.11,0,0,0.010988,1,33126108.19,sts_inpr_m,SECOND,2025-01-02
2020-12,IE,IE807,57,183.639,186.739,168.002,75.24,2.5645,175.194,33.72,84.44,0,0,0.004157,1,9486487.57,sts_inpp_m,BENCHMARK,2024-09-03
2021-01,MT,SK31,64,182.462,187.362,167.394,63.13,0.3251,174.814,44.99,28.61,0,0,0.004607,1,3768152.07,sts_inod_m,FLASH,2024-09-06
2021-02,SK,IT747,71,183.177,195.508,169.093,79.89,0.3907,177.142,22.75,59.97,0,0,0.004175,0,9657298.42,sts_inlb_m,FIRST,2024-04-13
2021-03,BE,CY85,78,183.325,191.814,162.669,63.07,1.8374,176.926,10.41,82.55,0,0,0.006565,0,1350771.07,sts_inno_m,SECOND,2025-06-03
2021-04,DK,RO86,85,185.226,173.841,189.105,64.96,0.4033,177.577,61.5,48.59,0,0,0.002821,1,26354481.77,sts_inpr_m,BENCHMARK,2025-02-16
2021-05,GR,CZ512,92,184.948,195.547,199.816,66.68,1.9578,177.902,22.1,60.74,0,1,0.00844,0,52683152.62,sts_inpp_m,FLASH,2025-02-16
2021-06,LT,DK752,99,184.504,176.54,189.497,80.32,1.3253,178.59,23.91,34.95,0,0,0.008916,0,30422901.16,sts_inod_m,FIRST,2025-05-11
2021-07,PT,CY15,16,187.242,190.112,179.09,80.72,0.1922,178.736,73.33,76.38,0,0,0.01148,1,33021344.16,sts_inlb_m,SECOND,2026-01-15
2021-08,SE,IT108,23,186.806,187.323,166.973,72.66,2.3224,178.037,15.04,11.24,0,0,0.006261,1,24769744.1,sts_inno_m,BENCHMARK,2024-08-17
2021-09,CY,DE1,30,186.273,191.305,200.597,90.69,2.0029,75.226,28.56,17.68,0,0,0.009772,1,25817079.9,sts_inpr_m,FLASH,2024-12-11
2021-10,FR,LT4,37,187.686,175.775,196.092,87.34,0.3913,74.502,74.64,24.74,1,0,0.000473,1,94816256.97,sts_inpp_m,FIRST,2026-01-03
2021-11,IT,BE4,44,187.037,171.924,196.053,86.84,1.7122,75.593,59.31,65.36,0,0,0.009666,0,23439740.66,sts_inod_m,SECOND,2024-09-17
2021-12,NL,CY4,51,188.195,193.844,171.77,81.52,3.7813,75.226,16.3,71.66,0,0,0.001366,1,27486597.36,sts_inlb_m,BENCHMARK,2025-06-03
2022-01,SI,SE584,58,187.778,187.524,179.413,65.06,3.7359,76.117,70.05,41.06,0,0,0.010102,1,14909509.57,sts_inno_m,FLASH,2025-08-23
2022-02,BG,SI3,65,188.318,174.76,188.177,77.99,1.2605,76.494,66.65,17.27,1,0,0.004792,0,64308849.41,sts_inpr_m,FIRST,2024-08-22
2022-03,EE,LV274,72,190.626,204.357,202.012,65.99,1.5602,76.852,64.23,31.67,0,0,0.008666,0,44237891.99,sts_inpp_m,SECOND,2024-09-27
2022-04,HU,EE74,79,188.983,176.147,171.624,83.37,0.1312,76.923,35.02,49.86,0,1,0.011729,1,36275474.05,sts_inod_m,BENCHMARK,2025-05-08
2022-05,LU,EE874,86,189.502,177.954,182.445,65.78,0.2384,77.552,58.9,57.92,1,0,0.003132,1,15858725.79,sts_inlb_m,FLASH,2024-02-29
2022-06,RO,FI159,93,190.979,180.031,186.013,87.15,2.2341,78.971,26.67,54.05,0,0,0.001376,1,9000266.24,sts_inno_m,FIRST,2024-07-23
2022-07,AT,LV39,10,192.495,187.259,199.738,68.38,2.8486,78.635,22.13,26.25,0,1,0.011858,1,5590610.54,sts_inpr_m,SECOND,2025-04-15
2022-08,CZ,HU7,17,191.107,186.869,182.448,69.59,2.9008,79.417,45.64,28.67,0,0,0.00314,0,1818880.33,sts_inpp_m,BENCHMARK,2025-08-09
2022-09,DE,HR54,24,191.222,198.007,180.358,67.76,2.1755,79.505,46.5,18.39,0,0,0.006138,1,44386255.24,sts_inod_m,FLASH,2025-07-20
2022-10,LV,DE27,31,192.289,194.17,204.004,91.5,1.1596,80.191,23.65,8.49,0,1,0.006701,1,48254501.36,sts_inlb_m,FIRST,2025-01-03
2022-11,PL,HR870,38,192.336,195.058,207.845,70.76,1.7138,81.068,62.36,61.66,0,0,0.010294,1,45399020.19,sts_inno_m,SECOND,2024-10-09
2022-12,ES,IE11,45,194.514,194.58,198.899,92.47,3.2901,80.946,44.06,53.11,1,0,0.004418,1,46033273.26,sts_inpr_m,BENCHMARK,2025-11-26
2023-01,HR,RO84,52,194.434,193.934,198.193,90.33,3.4022,80.638,76.58,50.21,0,0,0.008275,1,34805358.31,sts_inpp_m,FLASH,2025-08-23
2023-02,FI,MT74,59,193.803,187.346,181.963,67.87,2.8576,82.113,15.09,44.33,1,0,0.010159,1,61921829.91,sts_inod_m,FIRST,2024-12-16
2023-03,IE,FI35,66,195.617,184.337,183.53,84.17,1.5192,82.248,8.96,46.88,0,0,0.001473,0,47366859.92,sts_inlb_m,SECOND,2025-05-03
2023-04,MT,FR66,73,194.564,202.606,177.127,87.93,3.0077,83.043,23.82,46.63,0,0,0.00825,1,9039962.94,sts_inno_m,BENCHMARK,2024-01-18
2023-05,SK,SI833,80,195.656,184.32,198.272,62.66,0.287,83.918,24.2,8.36,0,0,0.010414,1,12433532.51,sts_inpr_m,FLASH,2025-08-26
2023-06,BE,DE6,87,195.873,195.942,180.183,86.39,1.9048,83.44,47.02,49.96,0,0,0.004902,1,12391698.42,sts_inpp_m,FIRST,2024-01-18
2023-07,DK,PL89,94,197.057,197.989,203.637,77.34,1.267,84.145,37.12,57.55,0,0,0.001448,1,19913422.43,sts_inod_m,SECOND,2024-03-20
2023-08,GR,BG455,11,197.346,210.282,198.63,90.78,0.7936,83.655,67.33,35.33,0,0,0.009604,0,32746404.86,sts_inlb_m,BENCHMARK,2025-09-02
2023-09,LT,CZ29,18,197.272,194.253,195.711,92.19,1.5446,85.432,38.0,25.51,0,0,0.001064,1,33130273.94,sts_inno_m,FLASH,2024-06-25
2023-10,PT,HR361,25,197.479,200.545,180.832,91.0,2.4649,85.052,34.59,64.04,0,0,0.01162,0,29400289.11,sts_inpr_m,FIRST,2024-04-28
2023-11,SE,DE419,32,199.089,191.33,185.025,77.05,0.5096,86.0,60.59,40.03,0,0,0.000995,0,14777277.81,sts_inpp_m,SECOND,2024-08-01
2023-12,CY,IE881,39,199.512,204.652,212.884,73.98,2.7559,85.069,8.89,54.82,0,0,0.010617,0,11238865.98,sts_inod_m,BENCHMARK,2024-05-03
2024-01,FR,AT996,46,200.779,189.655,188.544,71.28,3.4896,85.847,28.51,73.29,0,0,0.005658,0,8826299.17,sts_inlb_m,FLASH,2024-09-03
2024-02,IT,BE21,53,199.127,198.045,207.748,91.85,2.5812,86.399,75.59,43.75,1,0,0.00114,0,30151542.37,sts_inno_m,FIRST,2025-07-22
2024-03,NL,PT463,60,201.431,217.606,195.335,87.39,2.9727,87.248,62.99,60.41,1,0,0.002012,0,6063375.71,sts_inpr_m,SECOND,2025-08-12
2024-04,SI,SK89,67,201.778,193.563,202.247,91.77,1.1896,86.852,51.19,31.39,0,0,0.007925,0,46790419.65,sts_inpp_m,BENCHMARK,2025-01-28
2024-05,BG,PL431,74,201.393,206.363,211.641,90.55,1.1649,88.056,54.19,6.54,0,1,0.00521,1,33623454.27,sts_inod_m,FLASH,2026-01-03
2024-06,EE,BE13,81,200.832,188.896,179.739,83.89,2.3191,88.127,60.4,81.36,1,0,0.011286,1,12391347.14,sts_inlb_m,FIRST,2024-03-06
2024-07,HU,PL50,88,203.042,198.226,202.849,80.98,2.4103,88.091,9.78,24.18,0,0,0.010769,0,23201485.88,sts_inno_m,SECOND,2025-07-14
2024-08,LU,PT31,95,203.7,219.285,194.772,64.19,1.888,89.147,29.95,30.3,0,1,0.008221,1,87759132.9,sts_inpr_m,BENCHMARK,2025-04-26
2024-09,RO,IT971,12,203.425,201.665,199.192,75.7,0.5976,90.352,56.07,55.06,0,1,0.00556,0,30921232.55,sts_inpp_m,FLASH,2025-07-13
2024-10,AT,PT858,19,204.849,194.999,221.862,84.65,2.4061,90.653,46.49,66.81,0,1,0.001406,1,68963578.17,sts_inod_m,FIRST,2025-05-08
2024-11,CZ,LT158,26,204.919,202.375,196.939,73.42,3.122,89.767,44.54,32.97,1,0,0.000919,0,67763771.19,sts_inlb_m,SECOND,2025-01-23
2024-12,DE,ES209,33,203.352,217.306,215.32,63.41,0.3658,89.778,19.18,61.19,0,0,0.009713,0,43037211.16,sts_inno_m,BENCHMARK,2025-05-04
2025-01,LV,BG29,40,68.897,65.255,61.401,74.51,0.8269,91.341,33.7,77.04,1,0,0.00619,1,50878522.45,sts_inpr_m,FLASH,2025-02-28
2025-02,PL,BG21,47,70.664,71.454,70.321,68.42,2.4769,92.128,12.42,27.3,0,1,0.004031,1,40562453.41,sts_inpp_m,FIRST,2025-06-25
2025-03,ES,BG36,54,71.785,70.064,72.394,64.42,2.6337,91.646,38.01,52.2,0,1,0.006167,1,85242254.73,sts_inod_m,SECOND,2024-01-14
2025-04,HR,SK64,61,70.421,70.635,74.608,75.73,2.454,92.027,66.72,39.88,0,1,0.00906,0,23391171.04,sts_inlb_m,BENCHMARK,2024-11-18
2025-05,FI,SK236,68,72.125,70.453,65.188,78.2,1.2295,91.826,72.33,72.86,0,0,0.002628,1,17651264.99,sts_inno_m,FLASH,2025-05-03
2025-06,IE,SK27,75,72.696,68.925,71.389,87.76,0.6106,92.93,49.32,23.39,0,0,0.010335,1,19024721.65,sts_inpr_m,FIRST,2026-02-02
2025-07,MT,CZ77,82,73.252,72.698,67.805,76.99,0.1979,93.05,31.12,71.22,1,0,0.008608,1,33944660.51,sts_inpp_m,SECOND,2025-08-20
2025-08,SK,SK73,89,74.133,67.673,78.607,63.57,3.7586,93.583,9.88,49.63,0,0,0.008492,1,2649336.91,sts_inod_m,BENCHMARK,2024-11-15
2025-09,BE,GR45,96,72.71,69.086,72.299,63.28,0.8712,94.709,22.98,23.16,1,0,0.003539,0,6514131.24,sts_inlb_m,FLASH,2024-09-19
2025-10,DK,EE72,13,74.137,75.381,65.837,82.84,2.844,94.545,24.26,53.94,0,0,0.004924,0,11369019.95,sts_inno_m,FIRST,2024-04-21
2025-11,GR,LT128,20,74.683,76.04,68.232,84.96,1.1058,95.057,43.93,80.25,0,0,0.001468,1,18199906.49,sts_inpr_m,SECOND,2024-05-20
2025-12,LT,FR957,27,75.422,76.974,76.88,79.94,1.3597,95.407,26.2,30.28,0,0,0.003323,1,5400966.58,sts_inpp_m,BENCHMARK,2026-01-26
2026-01,PT,ES632,34,75.37,71.629,83.156,91.47,0.1505,95.954,12.49,34.95,0,0,0.00426,0,43615304.91,sts_inod_m,FLASH,2024-10-06
2026-02,SE,FI3,41,74.864,77.146,71.898,72.05,2.0055,96.185,70.36,30.03,0,0,0.001762,0,43287829.38,sts_inlb_m,FIRST,2026-02-24
2026-03,CY,DE233,48,76.8,80.148,80.004,91.93,1.6165,95.925,57.81,10.95,0,0,0.007238,0,31457477.09,sts_inno_m,SECOND,2024-11-13
2026-04,FR,PL55,55,75.598,80.834,76.167,88.78,1.0501,96.292,59.4,12.25,0,0,0.003738,1,26522087.09,sts_inpr_m,BENCHMARK,2025-02-20
