safe_traffic_crash_date,safe_traffic_crash_time,safe_traffic_roadway_segment_id,safe_traffic_intersection_related_flag,safe_traffic_vehicle_count_involved,safe_traffic_pedestrian_involved_flag,safe_traffic_cyclist_involved_flag,safe_traffic_work_zone_flag,safe_traffic_weather_condition_code,safe_traffic_lighting_condition_code,safe_traffic_speed_limit_mph,safe_traffic_estimated_travel_speed_mph,safe_traffic_driver_impairment_flag,safe_traffic_seatbelt_use_flag,safe_traffic_airbag_deployed_flag,safe_traffic_injury_outcome_max,safe_traffic_tow_away_flag,safe_traffic_fatality_count,safe_traffic_crash_cause_primary,safe_traffic_post_crash_care_minutes
2014-06-23,20:11:00,SEG0000000174,0,1,0,0,1,FOG,DAYLIGHT,40,27.5,0,0,0,NONINCAP,0,0,REAR_END,193
2014-06-24,20:18:00,SEG0000000175,1,2,0,0,0,CLEAR,DAYLIGHT,50,37.6,0,1,1,PDO,0,0,REAR_END,168
2014-06-25,20:25:00,SEG0000000176,1,6,0,0,1,SNOW,DAYLIGHT,45,38.5,0,1,0,PDO,0,0,WEATHER,112
2014-06-26,20:32:00,SEG0000000177,0,2,0,0,0,CLEAR,DARK_LIGHTED,25,19.6,0,1,0,PDO,0,0,REAR_END,136
2014-06-27,20:39:00,SEG0000000178,1,8,0,0,0,RAIN,DARK_UNLIGHTED,55,53.2,0,1,1,PDO,0,0,SPEEDING,164
2014-06-28,20:46:00,SEG0000000179,1,8,0,0,0,CLEAR,DAYLIGHT,25,29.1,0,1,0,PDO,1,0,WEATHER,180
2014-06-29,20:53:00,SEG0000000180,1,2,0,1,0,FOG,DUSK,50,65.4,0,1,1,NONINCAP,1,0,DISTRACTED,11
2014-06-30,21:00:00,SEG0000000181,0,2,0,0,0,RAIN,DAYLIGHT,45,42.1,0,1,1,POSSIBLE,0,0,IMPAIRED,45
2014-07-01,21:07:00,SEG0000000182,1,3,0,0,0,ICE,DARK_LIGHTED,35,34.7,0,1,0,PDO,1,0,SIGNAL_VIOLATION,110
2014-07-02,21:14:00,SEG0000000183,0,3,0,0,0,CLEAR,DAYLIGHT,45,56.6,0,1,1,NONINCAP,1,0,DISTRACTED,131
2014-07-03,21:21:00,SEG0000000184,0,4,0,0,0,CLEAR,DAWN,25,18.4,0,1,1,POSSIBLE,0,0,OTHER,100
2014-07-04,21:28:00,SEG0000000185,1,6,0,0,0,CLEAR,DAYLIGHT,45,45.0,0,1,1,POSSIBLE,0,0,REAR_END,60
2014-07-05,21:35:00,SEG0000000186,1,6,1,0,0,CLEAR,DAWN,35,46.0,0,1,1,PDO,0,0,OTHER,119
2014-07-06,21:42:00,SEG0000000187,0,6,0,0,0,RAIN,DAYLIGHT,35,31.5,0,1,0,NONINCAP,1,0,DISTRACTED,77
2014-07-07,21:49:00,SEG0000000188,1,8,1,0,0,CLEAR,DARK_LIGHTED,25,30.8,0,1,0,PDO,0,0,WEATHER,44
2014-07-08,21:56:00,SEG0000000189,0,1,0,0,0,CLEAR,DARK_LIGHTED,65,83.3,0,1,1,POSSIBLE,0,0,IMPAIRED,37
2014-07-09,22:03:00,SEG0000000190,0,2,0,0,0,CLEAR,DAYLIGHT,30,22.5,0,1,1,INCAP,0,0,WEATHER,228
2014-07-10,22:10:00,SEG0000000191,0,8,0,0,0,FOG,DUSK,40,39.3,0,1,1,POSSIBLE,1,0,IMPAIRED,85
2014-07-11,22:17:00,SEG0000000192,0,7,0,0,0,CLEAR,DUSK,45,46.9,0,1,1,PDO,1,0,IMPAIRED,103
2014-07-12,22:24:00,SEG0000000193,0,3,1,0,0,CLEAR,DAYLIGHT,40,34.2,1,1,1,PDO,0,0,IMPAIRED,2
2014-07-13,22:31:00,SEG0000000194,0,6,0,0,0,CLEAR,DARK_LIGHTED,20,19.3,0,1,1,PDO,0,0,DISTRACTED,36
2014-07-14,22:38:00,SEG0000000195,0,1,0,0,0,OTHER,DUSK,55,57.6,0,1,1,POSSIBLE,0,0,SPEEDING,69
2014-07-15,22:45:00,SEG0000000196,1,5,0,0,0,CLEAR,DUSK,60,51.3,0,1,0,NONINCAP,1,0,SPEEDING,73
2014-07-16,22:52:00,SEG0000000197,0,2,0,0,0,CLEAR,DUSK,50,27.6,0,0,1,PDO,1,0,OTHER,93
2014-07-17,22:59:00,SEG0000000198,0,5,0,0,0,CLEAR,DAYLIGHT,40,49.2,0,1,1,NONINCAP,0,1,IMPAIRED,63
2014-07-18,23:06:00,SEG0000000199,0,6,0,0,0,CLEAR,DAYLIGHT,50,28.8,0,1,0,PDO,0,0,SPEEDING,130
2014-07-19,23:13:00,SEG0000000200,0,4,0,0,0,ICE,DAYLIGHT,30,31.2,0,1,0,PDO,0,0,WEATHER,95
2014-07-20,23:20:00,SEG0000000201,0,4,0,0,0,OTHER,DARK_UNLIGHTED,35,40.3,0,1,0,NONINCAP,1,0,DISTRACTED,94
2014-07-21,23:27:00,SEG0000000202,1,5,0,0,0,CLEAR,DAYLIGHT,40,22.2,0,1,0,INCAP,0,0,DISTRACTED,205
2014-07-22,23:34:00,SEG0000000203,0,4,0,0,0,SNOW,DAYLIGHT,40,53.7,0,1,1,PDO,1,0,SPEEDING,94
2014-07-23,23:41:00,SEG0000000204,0,3,0,0,1,FOG,DAWN,25,16.9,0,0,0,PDO,1,0,SPEEDING,3
2014-07-24,23:48:00,SEG0000000205,0,2,0,1,0,RAIN,DARK_LIGHTED,35,44.0,0,1,0,PDO,0,0,REAR_END,76
2014-07-25,23:55:00,SEG0000000206,0,4,0,0,0,RAIN,DAYLIGHT,55,55.0,0,1,0,PDO,0,0,IMPAIRED,149
2014-07-26,00:02:00,SEG0000000207,0,7,0,0,0,CLEAR,DAYLIGHT,50,38.5,0,0,1,POSSIBLE,0,0,DISTRACTED,233
2014-07-27,00:09:00,SEG0000000208,0,5,0,0,0,SNOW,DARK_UNLIGHTED,35,23.9,0,1,0,POSSIBLE,0,0,SIGNAL_VIOLATION,200
2014-07-28,00:16:00,SEG0000000209,0,4,0,0,0,FOG,DARK_LIGHTED,65,75.5,1,1,0,NONINCAP,0,0,REAR_END,167
2014-07-29,00:23:00,SEG0000000210,0,3,0,0,0,CLEAR,DAYLIGHT,50,42.7,1,1,1,PDO,1,0,SPEEDING,10
2014-07-30,00:30:00,SEG0000000211,0,5,0,0,0,CLEAR,DARK_UNLIGHTED,35,42.2,0,1,1,INCAP,1,0,SPEEDING,12
2014-07-31,00:37:00,SEG0000000212,0,4,0,0,0,CLEAR,DARK_LIGHTED,55,51.2,0,1,1,PDO,0,0,WEATHER,65
2014-08-01,00:44:00,SEG0000000213,0,5,0,0,0,RAIN,DAYLIGHT,35,25.4,0,1,0,POSSIBLE,0,0,REAR_END,74
2014-08-02,00:51:00,SEG0000000214,0,7,0,0,0,CLEAR,DARK_LIGHTED,60,42.3,0,1,1,POSSIBLE,1,0,SPEEDING,144
2014-08-03,00:58:00,SEG0000000215,0,1,0,0,0,RAIN,DARK_UNLIGHTED,50,46.2,0,1,1,INCAP,0,0,OTHER,233
2014-08-04,01:05:00,SEG0000000216,0,6,0,0,0,SNOW,DAYLIGHT,25,16.8,1,0,1,POSSIBLE,0,0,IMPAIRED,153
2014-08-05,01:12:00,SEG0000000217,0,5,0,0,0,CLEAR,DAYLIGHT,60,79.5,0,1,0,NONINCAP,0,0,IMPAIRED,208
2014-08-06,01:19:00,SEG0000000218,1,4,1,0,0,CLEAR,DAWN,30,33.6,0,1,1,PDO,0,0,DISTRACTED,80
2014-08-07,01:26:00,SEG0000000219,0,2,0,0,0,SNOW,DUSK,40,22.1,0,1,0,NONINCAP,0,1,OTHER,188
2014-08-08,01:33:00,SEG0000000220,0,4,0,0,0,CLEAR,DUSK,35,36.2,0,1,0,POSSIBLE,0,0,SPEEDING,43
2014-08-09,01:40:00,SEG0000000221,0,4,0,0,1,SNOW,DARK_UNLIGHTED,30,34.0,0,1,1,PDO,0,0,DISTRACTED,160
2014-08-10,01:47:00,SEG0000000222,0,5,0,1,0,OTHER,DAYLIGHT,35,33.2,0,1,1,PDO,0,0,SPEEDING,6
2014-08-11,01:54:00,SEG0000000223,0,6,0,0,1,ICE,DAWN,55,69.8,0,1,0,NONINCAP,1,0,IMPAIRED,33
2014-08-12,02:01:00,SEG0000000224,0,5,0,0,0,WIND,DARK_LIGHTED,40,32.2,1,1,0,PDO,1,0,DISTRACTED,200
2014-08-13,02:08:00,SEG0000000225,1,5,1,0,0,SNOW,DAYLIGHT,35,29.3,0,1,0,POSSIBLE,1,0,SIGNAL_VIOLATION,44
2014-08-14,02:15:00,SEG0000000226,1,5,0,0,0,CLEAR,DAYLIGHT,25,25.0,0,1,0,NONINCAP,0,0,DISTRACTED,42
2014-08-15,02:22:00,SEG0000000227,0,4,0,0,1,RAIN,DAYLIGHT,35,35.1,1,1,0,POSSIBLE,1,0,REAR_END,207
2014-08-16,02:29:00,SEG0000000228,1,8,0,0,0,CLEAR,DAYLIGHT,30,37.7,0,1,0,POSSIBLE,0,0,IMPAIRED,196
2014-08-17,02:36:00,SEG0000000229,0,2,0,0,0,OTHER,DAYLIGHT,30,37.3,0,1,0,PDO,1,0,WEATHER,201
2014-08-18,02:43:00,SEG0000000230,0,1,0,0,0,CLEAR,DARK_UNLIGHTED,55,65.0,0,1,0,INCAP,0,0,OTHER,208
2014-08-19,02:50:00,SEG0000000231,0,4,0,0,0,CLEAR,DAYLIGHT,25,31.0,0,0,1,POSSIBLE,0,0,SIGNAL_VIOLATION,26
2014-08-20,02:57:00,SEG0000000232,0,2,0,0,0,CLEAR,DAWN,20,11.3,0,1,0,NONINCAP,0,0,REAR_END,106
2014-08-21,03:04:00,SEG0000000233,1,5,0,0,0,CLEAR,DAYLIGHT,50,40.4,0,1,1,PDO,0,0,SPEEDING,23
2014-08-22,03:11:00,SEG0000000234,0,6,0,0,0,FOG,DARK_UNLIGHTED,60,79.1,0,1,1,POSSIBLE,0,0,IMPAIRED,209
2014-08-23,03:18:00,SEG0000000235,0,7,0,0,1,RAIN,DAYLIGHT,35,35.7,0,1,1,PDO,1,0,SIGNAL_VIOLATION,154
2014-08-24,03:25:00,SEG0000000236,0,4,0,0,0,FOG,DAYLIGHT,50,59.5,0,1,1,PDO,1,0,DISTRACTED,227
2014-08-25,03:32:00,SEG0000000237,0,8,1,0,0,RAIN,DARK_LIGHTED,35,37.1,0,1,1,NONINCAP,0,1,DISTRACTED,156
2014-08-26,03:39:00,SEG0000000238,1,4,0,0,0,CLEAR,DARK_LIGHTED,60,38.5,0,1,1,NONINCAP,0,1,SPEEDING,94
2014-08-27,03:46:00,SEG0000000239,1,5,1,0,0,CLEAR,DAYLIGHT,50,27.8,0,1,0,POSSIBLE,1,0,DISTRACTED,209
2014-08-28,03:53:00,SEG0000000240,0,3,0,0,0,OTHER,DAYLIGHT,30,35.2,1,1,0,PDO,1,0,DISTRACTED,68
2014-08-29,04:00:00,SEG0000000241,1,1,0,0,0,CLEAR,DARK_LIGHTED,35,22.5,0,1,0,NONINCAP,0,0,WEATHER,10
2014-08-30,04:07:00,SEG0000000242,0,4,0,0,0,CLEAR,DAYLIGHT,65,79.6,0,1,1,INCAP,0,0,WEATHER,108
2014-08-31,04:14:00,SEG0000000243,0,6,0,0,0,RAIN,DAYLIGHT,45,27.9,1,1,1,POSSIBLE,0,0,OTHER,124
2014-09-01,04:21:00,SEG0000000244,0,4,0,0,1,SNOW,DAYLIGHT,50,67.4,0,1,0,INCAP,1,1,DISTRACTED,216
2014-09-02,04:28:00,SEG0000000245,0,5,0,0,0,RAIN,DUSK,60,64.5,0,1,0,NONINCAP,0,0,REAR_END,161
2014-09-03,04:35:00,SEG0000000246,0,7,0,0,0,CLEAR,DAYLIGHT,30,22.7,0,1,1,PDO,0,0,IMPAIRED,217
2014-09-04,04:42:00,SEG0000000247,0,1,0,0,0,CLEAR,DUSK,55,41.2,0,1,1,PDO,1,0,DISTRACTED,24
2014-09-05,04:49:00,SEG0000000248,0,8,0,0,0,CLEAR,DAYLIGHT,50,38.8,0,1,0,POSSIBLE,0,0,DISTRACTED,150
2014-09-06,04:56:00,SEG0000000249,1,7,1,0,1,RAIN,DAYLIGHT,55,60.8,0,0,0,NONINCAP,1,0,DISTRACTED,64
2014-09-07,05:03:00,SEG0000000250,0,5,0,0,0,SNOW,DAYLIGHT,60,60.7,0,1,0,INCAP,0,0,OTHER,216
2014-09-08,05:10:00,SEG0000000251,0,4,0,0,0,RAIN,DARK_LIGHTED,35,29.7,0,1,0,INCAP,0,0,SPEEDING,111
2014-09-09,05:17:00,SEG0000000252,0,8,0,0,0,CLEAR,DARK_UNLIGHTED,50,62.1,0,1,1,PDO,1,0,WEATHER,212
2014-09-10,05:24:00,SEG0000000253,0,5,0,0,0,CLEAR,DARK_UNLIGHTED,25,15.0,0,1,0,NONINCAP,1,0,IMPAIRED,187
2014-09-11,05:31:00,SEG0000000254,0,2,0,0,1,ICE,DAYLIGHT,55,46.3,0,0,0,NONINCAP,1,0,WEATHER,0
2014-09-12,05:38:00,SEG0000000255,1,4,0,0,0,CLEAR,DUSK,45,37.3,0,1,1,NONINCAP,0,0,OTHER,59
2014-09-13,05:45:00,SEG0000000256,0,2,0,0,0,CLEAR,DARK_UNLIGHTED,40,51.7,0,0,0,NONINCAP,1,0,WEATHER,122
2014-09-14,05:52:00,SEG0000000257,0,3,1,0,0,SNOW,DARK_UNLIGHTED,55,71.8,0,0,0,INCAP,1,0,IMPAIRED,202
2014-09-15,05:59:00,SEG0000000258,0,1,0,0,0,SNOW,DAYLIGHT,40,49.4,0,0,0,PDO,0,0,WEATHER,5
2014-09-16,06:06:00,SEG0000000259,0,3,1,0,0,RAIN,DAYLIGHT,35,37.1,0,1,0,PDO,0,0,OTHER,33
2014-09-17,06:13:00,SEG0000000260,0,8,0,0,0,ICE,DAYLIGHT,45,50.4,0,1,1,PDO,1,0,WEATHER,18
2014-09-18,06:20:00,SEG0000000261,0,6,0,0,0,WIND,DARK_UNLIGHTED,35,27.1,1,1,1,PDO,1,0,REAR_END,128
2014-09-19,06:27:00,SEG0000000262,0,6,0,0,0,CLEAR,DARK_UNLIGHTED,45,44.1,0,1,0,POSSIBLE,0,0,IMPAIRED,132
2014-09-20,06:34:00,SEG0000000263,0,3,1,0,0,FOG,DAWN,25,27.1,0,1,0,NONINCAP,0,0,WEATHER,206
2014-09-21,06:41:00,SEG0000000264,1,6,0,0,0,CLEAR,DAYLIGHT,70,65.8,0,1,0,NONINCAP,0,0,SPEEDING,43
2014-09-22,06:48:00,SEG0000000265,1,3,0,0,0,CLEAR,DARK_LIGHTED,50,59.7,0,0,1,POSSIBLE,0,0,REAR_END,160
2014-09-23,06:55:00,SEG0000000266,1,2,1,0,0,OTHER,DUSK,35,43.2,1,1,0,NONINCAP,1,0,WEATHER,111
2014-09-24,07:02:00,SEG0000000267,0,2,0,0,0,SNOW,DAYLIGHT,35,45.3,0,1,1,PDO,0,0,REAR_END,79
2014-09-25,07:09:00,SEG0000000268,0,3,1,0,0,CLEAR,DAYLIGHT,70,78.0,0,1,0,NONINCAP,1,0,IMPAIRED,93
2014-09-26,07:16:00,SEG0000000269,0,2,0,0,0,ICE,DUSK,40,27.8,1,1,0,INCAP,1,0,SIGNAL_VIOLATION,215
2014-09-27,07:23:00,SEG0000000270,0,7,0,0,0,CLEAR,DAYLIGHT,45,29.2,1,1,0,FATAL,1,0,DISTRACTED,17
2014-09-28,07:30:00,SEG0000000271,1,4,0,1,0,CLEAR,DAWN,55,33.1,0,1,0,POSSIBLE,0,0,SPEEDING,171
2014-09-29,07:37:00,SEG0000000272,0,4,0,0,0,SNOW,DAYLIGHT,40,30.1,0,1,1,NONINCAP,1,0,REAR_END,131
2014-09-30,07:44:00,SEG0000000273,1,1,0,0,0,CLEAR,DAYLIGHT,25,20.5,0,1,0,NONINCAP,0,0,SPEEDING,31
2014-10-01,07:51:00,SEG0000000274,0,7,0,0,0,CLEAR,DARK_LIGHTED,25,14.9,0,1,0,NONINCAP,0,0,IMPAIRED,198
2014-10-02,07:58:00,SEG0000000275,0,6,0,0,0,CLEAR,DARK_UNLIGHTED,35,28.6,0,1,0,POSSIBLE,1,0,WEATHER,18
2014-10-03,08:05:00,SEG0000000276,0,2,0,0,0,RAIN,DUSK,35,44.8,0,1,0,POSSIBLE,1,0,DISTRACTED,143
2014-10-04,08:12:00,SEG0000000277,0,4,0,1,0,ICE,DAYLIGHT,30,23.6,0,1,0,POSSIBLE,0,0,OTHER,101
2014-10-05,08:19:00,SEG0000000278,0,1,0,1,1,RAIN,DAYLIGHT,35,23.5,0,1,0,PDO,0,0,REAR_END,52
2014-10-06,08:26:00,SEG0000000279,0,1,0,0,0,RAIN,DAYLIGHT,50,67.2,0,1,0,PDO,0,0,SIGNAL_VIOLATION,215
2014-10-07,08:33:00,SEG0000000280,0,5,1,0,1,CLEAR,DAYLIGHT,45,55.9,0,1,0,NONINCAP,0,0,OTHER,83
2014-10-08,08:40:00,SEG0000000281,0,7,0,0,0,CLEAR,DAYLIGHT,45,26.0,0,1,0,NONINCAP,1,0,WEATHER,112
2014-10-09,08:47:00,SEG0000000282,0,7,1,0,0,RAIN,DAYLIGHT,35,43.4,0,1,1,PDO,0,0,WEATHER,16
2014-10-10,08:54:00,SEG0000000283,1,1,0,0,0,SNOW,DAWN,30,29.2,0,1,1,POSSIBLE,0,0,SPEEDING,105
2014-10-11,09:01:00,SEG0000000284,1,3,0,0,0,CLEAR,DAWN,35,21.1,1,1,0,PDO,0,0,SIGNAL_VIOLATION,207
2014-10-12,09:08:00,SEG0000000285,0,1,0,0,0,CLEAR,DARK_LIGHTED,40,27.1,0,1,0,PDO,0,0,DISTRACTED,181
2014-10-13,09:15:00,SEG0000000286,0,6,0,0,0,SNOW,DAYLIGHT,30,26.5,0,0,1,NONINCAP,0,0,IMPAIRED,184
2014-10-14,09:22:00,SEG0000000287,0,8,0,0,1,CLEAR,DAYLIGHT,35,28.7,0,1,1,POSSIBLE,1,0,IMPAIRED,77
2014-10-15,09:29:00,SEG0000000288,1,5,0,0,0,SNOW,DAYLIGHT,25,29.5,0,1,1,NONINCAP,1,0,DISTRACTED,92
2014-10-16,09:36:00,SEG0000000289,1,5,0,0,0,CLEAR,DAWN,60,68.3,0,1,0,NONINCAP,1,1,DISTRACTED,9
2014-10-17,09:43:00,SEG0000000290,0,8,0,0,0,RAIN,DAYLIGHT,35,24.5,0,1,1,PDO,0,0,SPEEDING,163
2014-10-18,09:50:00,SEG0000000291,0,6,0,0,0,CLEAR,DAYLIGHT,35,35.9,0,1,0,POSSIBLE,1,0,WEATHER,111
2014-10-19,09:57:00,SEG0000000292,0,2,0,0,0,OTHER,DARK_LIGHTED,45,57.9,0,0,0,PDO,0,0,WEATHER,180
2014-10-20,10:04:00,SEG0000000293,0,7,0,0,0,OTHER,DAYLIGHT,20,27.0,0,1,0,PDO,1,0,REAR_END,99
2014-10-21,10:11:00,SEG0000000294,0,2,0,0,0,CLEAR,DARK_LIGHTED,35,43.4,1,1,0,PDO,1,0,REAR_END,196
2014-10-22,10:18:00,SEG0000000295,0,2,0,0,0,CLEAR,DUSK,35,25.1,0,0,1,PDO,0,0,IMPAIRED,152
2014-10-23,10:25:00,SEG0000000296,1,5,0,0,0,CLEAR,DARK_LIGHTED,40,53.3,0,1,1,POSSIBLE,1,0,DISTRACTED,153
2014-10-24,10:32:00,SEG0000000297,0,3,0,0,0,CLEAR,DAYLIGHT,45,52.8,0,1,0,PDO,0,0,DISTRACTED,124
2014-10-25,10:39:00,SEG0000000298,0,4,1,0,0,CLEAR,DAYLIGHT,50,31.2,0,1,0,NONINCAP,1,0,SPEEDING,3
2014-10-26,10:46:00,SEG0000000299,0,6,0,0,0,ICE,DARK_UNLIGHTED,35,29.0,0,1,0,PDO,0,0,SPEEDING,171
2014-10-27,10:53:00,SEG0000000300,0,5,0,0,0,FOG,DARK_LIGHTED,30,24.5,0,1,1,POSSIBLE,0,0,SPEEDING,228
2014-10-28,11:00:00,SEG0000000301,0,1,0,1,0,SNOW,DUSK,65,37.4,1,1,0,PDO,1,0,SIGNAL_VIOLATION,117
2014-10-29,11:07:00,SEG0000000302,0,2,0,0,0,WIND,DAYLIGHT,55,34.9,0,1,0,PDO,0,0,REAR_END,120
2014-10-30,11:14:00,SEG0000000303,0,3,0,0,0,CLEAR,DAYLIGHT,25,23.4,0,0,0,PDO,0,0,IMPAIRED,125
2014-10-31,11:21:00,SEG0000000304,1,6,0,0,0,CLEAR,DARK_LIGHTED,40,52.9,0,1,0,POSSIBLE,0,0,IMPAIRED,201
2014-11-01,11:28:00,SEG0000000305,0,5,0,0,0,CLEAR,DARK_LIGHTED,30,21.8,0,1,0,NONINCAP,0,0,SPEEDING,112
2014-11-02,11:35:00,SEG0000000306,0,5,0,0,0,CLEAR,DARK_UNLIGHTED,60,41.7,0,1,0,PDO,1,0,WEATHER,229
2014-11-03,11:42:00,SEG0000000307,0,4,0,0,0,CLEAR,DAYLIGHT,35,40.1,0,1,1,POSSIBLE,0,0,DISTRACTED,203
2014-11-04,11:49:00,SEG0000000308,1,2,0,0,0,CLEAR,DARK_UNLIGHTED,40,48.1,0,1,0,NONINCAP,1,0,WEATHER,9
2014-11-05,11:56:00,SEG0000000309,0,1,0,0,0,SNOW,DAYLIGHT,55,45.6,0,1,0,POSSIBLE,0,0,WEATHER,3
2014-11-06,12:03:00,SEG0000000310,0,8,0,0,0,CLEAR,DARK_LIGHTED,30,38.5,0,1,0,PDO,0,0,REAR_END,223
2014-11-07,12:10:00,SEG0000000311,1,3,0,0,0,CLEAR,DAYLIGHT,30,39.9,0,1,1,NONINCAP,0,3,IMPAIRED,34
2014-11-08,12:17:00,SEG0000000312,1,6,0,0,0,OTHER,DAYLIGHT,45,40.2,0,1,1,PDO,0,0,REAR_END,38
2014-11-09,12:24:00,SEG0000000313,0,1,0,0,0,OTHER,DUSK,50,38.4,0,1,0,PDO,0,0,SPEEDING,239
2014-11-10,12:31:00,SEG0000000314,1,8,0,0,0,SNOW,DARK_UNLIGHTED,20,24.5,0,1,0,POSSIBLE,0,0,SPEEDING,6
2014-11-11,12:38:00,SEG0000000315,0,8,0,0,0,OTHER,DARK_LIGHTED,45,47.4,0,1,0,POSSIBLE,0,0,REAR_END,143
2014-11-12,12:45:00,SEG0000000316,0,7,0,0,0,CLEAR,DAYLIGHT,40,49.1,0,0,0,NONINCAP,0,0,DISTRACTED,112
2014-11-13,12:52:00,SEG0000000317,0,4,0,0,0,RAIN,DAWN,60,65.1,0,1,0,PDO,1,0,SIGNAL_VIOLATION,103
2014-11-14,12:59:00,SEG0000000318,0,6,0,0,0,ICE,DAYLIGHT,55,45.5,0,1,0,NONINCAP,0,0,SPEEDING,169
2014-11-15,13:06:00,SEG0000000319,1,6,0,0,0,CLEAR,DUSK,30,20.4,0,1,1,POSSIBLE,0,0,REAR_END,51
2014-11-16,13:13:00,SEG0000000320,0,1,0,0,0,OTHER,DAYLIGHT,55,54.8,0,1,0,PDO,0,0,IMPAIRED,216
2014-11-17,13:20:00,SEG0000000321,1,8,0,0,0,SNOW,DAYLIGHT,30,26.0,0,1,1,PDO,1,0,REAR_END,99
2014-11-18,13:27:00,SEG0000000322,1,7,0,0,1,RAIN,DUSK,25,14.4,0,1,1,POSSIBLE,1,0,DISTRACTED,8
2014-11-19,13:34:00,SEG0000000323,0,7,0,0,0,CLEAR,DAWN,20,18.3,0,1,0,NONINCAP,1,0,SPEEDING,235
2014-11-20,13:41:00,SEG0000000324,0,2,0,0,0,CLEAR,DAWN,45,43.4,0,0,1,POSSIBLE,0,0,WEATHER,96
2014-11-21,13:48:00,SEG0000000325,1,6,0,0,0,WIND,DAWN,35,21.3,0,1,0,INCAP,1,0,SPEEDING,26
2014-11-22,13:55:00,SEG0000000326,1,3,0,0,1,CLEAR,DUSK,35,46.8,0,1,0,NONINCAP,1,0,SPEEDING,122
2014-11-23,14:02:00,SEG0000000327,0,7,0,0,0,CLEAR,DAYLIGHT,50,47.2,1,1,0,NONINCAP,0,0,OTHER,52
2014-11-24,14:09:00,SEG0000000328,0,8,0,0,0,CLEAR,DAYLIGHT,65,43.1,0,1,0,NONINCAP,0,0,SPEEDING,212
2014-11-25,14:16:00,SEG0000000329,1,2,0,0,0,CLEAR,DARK_UNLIGHTED,30,35.3,0,1,0,NONINCAP,1,0,WEATHER,228
2014-11-26,14:23:00,SEG0000000330,0,4,0,0,0,CLEAR,DARK_LIGHTED,70,71.1,1,1,0,POSSIBLE,1,0,SIGNAL_VIOLATION,163
2014-11-27,14:30:00,SEG0000000331,0,5,0,0,0,CLEAR,DAYLIGHT,25,30.1,0,1,1,POSSIBLE,0,0,IMPAIRED,172
2014-11-28,14:37:00,SEG0000000332,0,6,0,0,0,CLEAR,DUSK,50,40.4,0,1,0,PDO,1,0,DISTRACTED,235
2014-11-29,14:44:00,SEG0000000333,1,1,0,0,0,CLEAR,DARK_UNLIGHTED,45,54.2,0,1,0,NONINCAP,0,0,DISTRACTED,33
2014-11-30,14:51:00,SEG0000000334,0,7,0,0,0,RAIN,DUSK,55,42.6,0,1,1,INCAP,0,0,WEATHER,212
2014-12-01,14:58:00,SEG0000000335,0,1,0,0,0,CLEAR,DAWN,55,47.2,0,1,1,PDO,1,0,WEATHER,97
2014-12-02,15:05:00,SEG0000000336,0,7,0,0,0,CLEAR,DAYLIGHT,30,19.0,1,1,0,INCAP,1,0,OTHER,109
2014-12-03,15:12:00,SEG0000000337,0,7,0,0,0,CLEAR,DARK_LIGHTED,45,60.2,0,1,0,PDO,1,0,SIGNAL_VIOLATION,101
2014-12-04,15:19:00,SEG0000000338,0,2,0,0,0,CLEAR,DAYLIGHT,50,55.7,0,1,1,POSSIBLE,0,0,REAR_END,129
2014-12-05,15:26:00,SEG0000000339,1,1,0,0,0,CLEAR,DARK_UNLIGHTED,55,45.8,0,1,1,PDO,1,0,SPEEDING,216
2014-12-06,15:33:00,SEG0000000340,1,5,0,0,0,CLEAR,DARK_LIGHTED,35,35.1,0,1,0,NONINCAP,1,0,DISTRACTED,174
2014-12-07,15:40:00,SEG0000000341,0,3,1,0,0,CLEAR,DUSK,25,14.3,0,1,1,INCAP,1,0,DISTRACTED,34
2014-12-08,15:47:00,SEG0000000342,0,2,0,0,0,CLEAR,DUSK,30,26.1,1,0,0,POSSIBLE,0,0,WEATHER,113
2014-12-09,15:54:00,SEG0000000343,0,6,0,0,0,CLEAR,DAYLIGHT,50,49.4,0,1,1,PDO,0,0,DISTRACTED,4
2014-12-10,16:01:00,SEG0000000344,1,5,0,0,0,RAIN,DARK_LIGHTED,65,44.6,0,0,1,PDO,0,0,SPEEDING,132
2014-12-11,16:08:00,SEG0000000345,1,1,0,0,0,RAIN,DAYLIGHT,30,17.0,0,1,0,PDO,0,0,OTHER,37
2014-12-12,16:15:00,SEG0000000346,0,3,0,0,0,RAIN,DUSK,55,73.8,0,1,0,NONINCAP,1,0,SIGNAL_VIOLATION,222
2014-12-13,16:22:00,SEG0000000347,0,2,0,0,0,CLEAR,DARK_UNLIGHTED,65,46.5,0,1,0,NONINCAP,0,0,SIGNAL_VIOLATION,136
2014-12-14,16:29:00,SEG0000000348,1,3,0,0,0,CLEAR,DAYLIGHT,40,34.6,0,1,0,PDO,1,0,REAR_END,101
2014-12-15,16:36:00,SEG0000000349,1,8,0,0,0,CLEAR,DAYLIGHT,55,40.5,0,1,1,PDO,0,0,DISTRACTED,216
2014-12-16,16:43:00,SEG0000000350,1,3,0,0,0,CLEAR,DARK_LIGHTED,20,14.3,0,1,0,PDO,1,0,WEATHER,224
2014-12-17,16:50:00,SEG0000000351,0,4,0,0,0,CLEAR,DAYLIGHT,35,35.6,0,1,0,INCAP,0,0,DISTRACTED,20
