health_dispar_analysis_year,health_dispar_disparity_metric_code,health_dispar_group_a_definition,health_dispar_group_b_definition,health_dispar_rate_group_a,health_dispar_rate_group_b,health_dispar_absolute_gap,health_dispar_relative_gap_ratio,health_dispar_concentration_index,health_dispar_segregation_index,health_dispar_access_to_care_index,health_dispar_insurance_coverage_gap_pct,health_dispar_preventable_hospitalization_gap,health_dispar_environmental_exposure_gap,health_dispar_food_insecurity_gap_pct,health_dispar_transport_barrier_gap_pct,health_dispar_language_access_gap_pct,health_dispar_digital_access_gap_pct,health_dispar_policy_context_code,health_dispar_intervention_priority_score
2008,DIABETES,GROUP_A_120_DEF,GROUP_B_120_DEF,73.034,87.598,-14.564,0.8337,0.1117,0.6594,0.3096,5.61,10.93,0.4463,18.0,-3.0,-2.26,17.48,POL_C,20.44
2023,OUD_TREAT,GROUP_A_121_DEF,GROUP_B_121_DEF,9.71,86.401,-76.691,0.1124,0.0606,0.2225,0.3267,17.69,137.9,-0.7605,11.18,3.38,3.9,10.97,POL_A,63.14
2022,MATERNAL_MORT,GROUP_A_122_DEF,GROUP_B_122_DEF,53.316,110.676,-57.36,0.4817,0.1999,0.4927,0.8479,1.37,-103.11,0.2013,-7.81,-0.34,16.92,5.06,POL_D,24.12
2020,OUD_TREAT,GROUP_A_123_DEF,GROUP_B_123_DEF,78.508,46.882,31.626,1.6746,-0.2741,0.4458,0.2225,-4.89,55.78,0.4767,8.96,-11.29,6.06,1.93,POL_C,0.15
2025,DIABETES,GROUP_A_124_DEF,GROUP_B_124_DEF,34.801,72.11,-37.309,0.4826,-0.0578,0.2007,0.0999,14.75,72.34,0.8891,-8.59,11.2,15.36,14.21,POL_C,1.76
2014,LIFE_EXPECT,GROUP_A_125_DEF,GROUP_B_125_DEF,14.427,71.745,-57.318,0.2011,-0.0491,0.7394,0.7764,-16.03,-129.79,0.396,-5.01,3.14,-11.71,6.95,POL_A,60.03
2013,LIFE_EXPECT,GROUP_A_126_DEF,GROUP_B_126_DEF,95.151,63.804,31.347,1.4913,-0.1984,0.6009,0.6653,1.33,124.31,0.5048,16.67,-8.01,-3.46,-12.61,POL_A,20.2
2020,DIABETES,GROUP_A_127_DEF,GROUP_B_127_DEF,47.498,65.18,-17.682,0.7287,0.2914,0.1602,0.7809,17.51,67.42,0.1654,18.57,3.49,-2.97,6.79,POL_B,50.68
2019,CANCER_SCREEN,GROUP_A_128_DEF,GROUP_B_128_DEF,117.133,73.532,43.601,1.593,-0.1976,0.4573,0.0427,13.22,-67.33,0.8498,-2.25,0.83,10.2,-5.83,POL_C,92.34
2018,CANCER_SCREEN,GROUP_A_129_DEF,GROUP_B_129_DEF,94.757,39.121,55.636,2.4222,0.021,0.312,0.3494,-6.04,-79.69,0.0157,8.08,-4.6,5.6,15.59,POL_A,75.42
2010,VACC_COVER,GROUP_A_130_DEF,GROUP_B_130_DEF,20.471,88.178,-67.707,0.2322,0.0303,0.2867,0.7187,-20.82,-121.79,0.4792,-6.32,5.79,-5.38,20.07,POL_C,24.61
2017,DIABETES,GROUP_A_131_DEF,GROUP_B_131_DEF,36.368,78.356,-41.988,0.4641,-0.1288,0.135,0.6359,-10.74,34.3,-0.3402,15.56,-1.88,-9.81,3.63,POL_E,59.62
2009,OUD_TREAT,GROUP_A_132_DEF,GROUP_B_132_DEF,5.231,85.333,-80.102,0.0613,-0.1668,0.5479,0.0918,-8.69,21.54,0.6937,15.49,-4.32,-9.98,-14.22,POL_B,80.07
2014,DIABETES,GROUP_A_133_DEF,GROUP_B_133_DEF,25.108,42.05,-16.942,0.5971,0.1249,0.6577,0.5954,-13.97,-15.78,0.6528,-18.23,-3.45,-14.76,-12.59,POL_E,20.44
2019,OUD_TREAT,GROUP_A_134_DEF,GROUP_B_134_DEF,44.528,62.786,-18.258,0.7092,-0.0532,0.4832,0.6017,-5.67,48.72,0.4977,6.14,-6.21,11.95,-12.65,POL_B,90.2
2008,DIABETES,GROUP_A_135_DEF,GROUP_B_135_DEF,63.326,73.449,-10.123,0.8622,0.181,0.4659,0.9714,-2.77,-112.26,0.8279,-4.43,-4.15,-14.9,-1.8,POL_D,9.84
2014,LIFE_EXPECT,GROUP_A_136_DEF,GROUP_B_136_DEF,77.383,48.449,28.934,1.5972,-0.2657,0.3951,0.8451,-12.96,142.58,0.0625,13.1,-9.39,0.07,14.83,POL_A,20.4
2015,DIABETES,GROUP_A_137_DEF,GROUP_B_137_DEF,14.104,32.958,-18.854,0.4279,-0.1855,0.2714,0.1748,-1.19,-79.5,-0.2754,-8.93,-8.52,-2.94,12.72,POL_E,52.9
2011,ASTHMA_ED,GROUP_A_138_DEF,GROUP_B_138_DEF,112.344,33.417,78.927,3.3619,0.2108,0.7514,0.2352,-22.19,-105.94,-0.6693,3.59,9.75,12.78,10.26,POL_C,66.57
2012,VACC_COVER,GROUP_A_139_DEF,GROUP_B_139_DEF,111.644,51.143,60.501,2.183,-0.259,0.6175,0.9969,7.55,-19.91,-0.522,-16.0,8.38,-0.72,-17.71,POL_D,58.68
2013,LIFE_EXPECT,GROUP_A_140_DEF,GROUP_B_140_DEF,104.546,22.273,82.273,4.6938,0.0979,0.1613,0.8697,19.41,122.28,0.1248,-4.39,-6.29,-8.6,-3.88,POL_A,42.74
2023,INFANT_MORT,GROUP_A_141_DEF,GROUP_B_141_DEF,21.308,7.622,13.686,2.7956,-0.0144,0.6667,0.6912,10.9,-74.1,-0.3694,8.57,9.34,17.66,15.2,POL_E,23.43
2008,MATERNAL_MORT,GROUP_A_142_DEF,GROUP_B_142_DEF,105.499,52.321,53.178,2.0164,0.1817,0.4864,0.776,-17.38,130.46,-0.8661,-17.52,9.32,7.76,13.58,POL_D,74.91
2016,LIFE_EXPECT,GROUP_A_143_DEF,GROUP_B_143_DEF,104.076,110.254,-6.178,0.944,0.3452,0.7024,0.9095,15.46,34.33,-0.5693,-14.71,-0.67,-0.04,-0.35,POL_C,34.52
2009,INFANT_MORT,GROUP_A_144_DEF,GROUP_B_144_DEF,59.58,110.042,-50.462,0.5414,-0.1761,0.6016,0.1287,-17.4,116.36,-0.1665,-18.56,7.01,17.56,10.65,POL_B,93.17
2011,OUD_TREAT,GROUP_A_145_DEF,GROUP_B_145_DEF,23.407,10.068,13.339,2.3249,0.2474,0.1927,0.8042,16.04,100.98,0.1971,-3.53,-6.83,-8.61,20.57,POL_B,45.95
2020,CANCER_SCREEN,GROUP_A_146_DEF,GROUP_B_146_DEF,95.489,19.896,75.593,4.7994,0.1726,0.6616,0.3281,-16.96,19.4,-0.2711,12.38,-7.22,-13.1,0.08,POL_C,0.51
2015,MATERNAL_MORT,GROUP_A_147_DEF,GROUP_B_147_DEF,71.98,71.078,0.902,1.0127,-0.2324,0.6657,0.7863,20.39,98.94,0.0474,-4.79,3.92,14.93,-20.2,POL_B,83.1
2014,ASTHMA_ED,GROUP_A_148_DEF,GROUP_B_148_DEF,111.861,23.957,87.904,4.6692,-0.2986,0.2725,0.6135,8.55,80.35,-0.1552,-8.51,-2.24,-13.54,-12.89,POL_A,12.91
2012,ASTHMA_ED,GROUP_A_149_DEF,GROUP_B_149_DEF,62.285,83.677,-21.392,0.7444,0.0511,0.3641,0.2249,22.87,50.54,0.6591,-10.72,8.1,-0.27,7.47,POL_A,78.72
2016,INFANT_MORT,GROUP_A_150_DEF,GROUP_B_150_DEF,79.772,23.014,56.758,3.4662,-0.0505,0.7568,0.1416,-12.03,-62.51,-0.0297,-1.72,-9.29,-4.7,0.35,POL_A,23.41
2019,VACC_COVER,GROUP_A_151_DEF,GROUP_B_151_DEF,103.612,30.805,72.807,3.3635,0.0328,0.7072,0.2449,-19.11,-145.05,-0.5756,9.67,-0.33,-12.49,3.78,POL_C,47.31
2021,DIABETES,GROUP_A_152_DEF,GROUP_B_152_DEF,65.678,8.058,57.62,8.1507,0.3047,0.6329,0.0855,-17.32,111.89,0.1001,-18.6,3.76,4.28,9.92,POL_E,93.89
2009,INFANT_MORT,GROUP_A_153_DEF,GROUP_B_153_DEF,7.568,115.437,-107.869,0.0656,0.1766,0.7858,0.3966,-24.13,-135.8,-0.4333,9.57,8.47,-10.82,5.19,POL_C,9.4
2019,INFANT_MORT,GROUP_A_154_DEF,GROUP_B_154_DEF,78.795,10.164,68.631,7.7524,-0.1806,0.4141,0.8475,-13.53,-58.14,0.1024,0.78,-8.72,-4.78,1.72,POL_E,15.5
2014,OUD_TREAT,GROUP_A_155_DEF,GROUP_B_155_DEF,76.944,27.765,49.179,2.7713,-0.1361,0.7481,0.7074,24.25,111.61,0.0803,5.07,-4.57,-14.96,7.64,POL_B,69.99
2023,OUD_TREAT,GROUP_A_156_DEF,GROUP_B_156_DEF,63.642,17.968,45.674,3.542,0.2328,0.6337,0.6906,8.45,142.19,0.8762,8.7,-11.14,-11.52,9.85,POL_E,77.03
2023,ASTHMA_ED,GROUP_A_157_DEF,GROUP_B_157_DEF,36.784,97.242,-60.458,0.3783,0.3221,0.4604,0.5681,-23.42,-112.33,-0.5199,5.47,-4.84,-5.22,15.64,POL_E,3.37
2012,LIFE_EXPECT,GROUP_A_158_DEF,GROUP_B_158_DEF,42.18,58.862,-16.682,0.7166,-0.2318,0.7439,0.5535,10.52,-39.5,-0.387,-10.46,8.17,8.95,-11.1,POL_C,3.31
2021,VACC_COVER,GROUP_A_159_DEF,GROUP_B_159_DEF,101.016,78.684,22.332,1.2838,-0.0523,0.6446,0.524,0.6,-129.05,-0.3928,-19.93,-5.36,-5.99,2.0,POL_C,35.82
2022,LIFE_EXPECT,GROUP_A_160_DEF,GROUP_B_160_DEF,29.059,35.093,-6.034,0.8281,-0.1155,0.0788,0.9521,22.67,0.0,0.6778,-3.77,2.63,-4.01,-8.77,POL_E,83.76
2021,OUD_TREAT,GROUP_A_161_DEF,GROUP_B_161_DEF,1.41,19.081,-17.671,0.0739,-0.3213,0.1818,0.4783,2.32,-10.72,0.3893,5.37,-0.61,-13.94,-16.58,POL_B,49.38
2022,VACC_COVER,GROUP_A_162_DEF,GROUP_B_162_DEF,64.161,3.001,61.16,21.3799,-0.2368,0.5318,0.3722,-19.33,118.49,0.0334,-14.95,11.96,-16.26,13.59,POL_E,51.6
2015,ASTHMA_ED,GROUP_A_163_DEF,GROUP_B_163_DEF,84.508,33.727,50.781,2.5056,0.1186,0.6227,0.0085,17.25,93.93,-0.3409,0.85,4.76,-11.44,-4.48,POL_E,16.47
2018,VACC_COVER,GROUP_A_164_DEF,GROUP_B_164_DEF,9.534,66.122,-56.588,0.1442,-0.0227,0.253,0.0758,0.75,-33.31,0.4011,18.32,-6.12,6.15,9.45,POL_C,87.59
2015,VACC_COVER,GROUP_A_165_DEF,GROUP_B_165_DEF,38.66,92.12,-53.46,0.4197,0.3256,0.6023,0.6733,7.37,94.37,0.2189,-3.69,-8.65,-7.56,21.93,POL_C,78.43
2022,INFANT_MORT,GROUP_A_166_DEF,GROUP_B_166_DEF,43.828,22.892,20.936,1.9146,-0.1044,0.8067,0.0333,12.87,-65.89,-0.7843,12.91,5.03,-7.04,4.85,POL_B,66.44
2008,OUD_TREAT,GROUP_A_167_DEF,GROUP_B_167_DEF,15.597,5.628,9.969,2.7713,0.1967,0.1742,0.9819,0.19,81.56,-0.985,-14.76,-2.87,-11.29,7.37,POL_A,76.35
2013,DIABETES,GROUP_A_168_DEF,GROUP_B_168_DEF,63.964,81.371,-17.407,0.7861,-0.0514,0.5932,0.568,20.53,128.43,-0.4721,-11.32,2.43,-10.32,12.22,POL_C,22.54
2011,ASTHMA_ED,GROUP_A_169_DEF,GROUP_B_169_DEF,97.425,2.148,95.277,45.3561,0.2606,0.6671,0.2668,9.63,-19.45,0.1849,-13.1,5.19,-17.6,-20.52,POL_E,9.35
2010,MATERNAL_MORT,GROUP_A_170_DEF,GROUP_B_170_DEF,88.257,4.78,83.477,18.4638,-0.3231,0.0786,0.3601,-20.99,-15.36,-0.7762,5.0,-7.25,14.29,1.78,POL_C,5.49
2020,LIFE_EXPECT,GROUP_A_171_DEF,GROUP_B_171_DEF,92.111,38.703,53.408,2.3799,0.2924,0.5632,0.8556,22.96,-6.99,0.7054,3.81,7.96,-8.3,16.77,POL_C,18.49
2010,CANCER_SCREEN,GROUP_A_172_DEF,GROUP_B_172_DEF,35.311,80.782,-45.471,0.4371,-0.3339,0.8094,0.5128,-19.65,-128.47,-0.7033,-19.54,-9.06,-8.73,4.01,POL_A,16.72
2025,LIFE_EXPECT,GROUP_A_173_DEF,GROUP_B_173_DEF,21.101,97.098,-75.997,0.2173,0.1712,0.5731,0.2956,-22.08,129.62,-0.5372,-12.83,4.73,-16.16,7.51,POL_D,14.46
2016,MATERNAL_MORT,GROUP_A_174_DEF,GROUP_B_174_DEF,75.856,66.761,9.095,1.1362,-0.0859,0.1351,0.0497,-17.42,128.42,0.894,-19.29,-6.22,14.22,2.77,POL_E,4.82
2021,OUD_TREAT,GROUP_A_175_DEF,GROUP_B_175_DEF,65.173,35.002,30.171,1.862,-0.2258,0.5499,0.9971,-18.1,-30.57,-0.0675,1.31,-4.62,12.19,-11.45,POL_C,99.09
2023,ASTHMA_ED,GROUP_A_176_DEF,GROUP_B_176_DEF,19.477,26.533,-7.056,0.7341,0.2991,0.0549,0.3141,-11.88,93.48,0.9464,10.03,1.55,10.93,-13.91,POL_D,42.34
2011,DIABETES,GROUP_A_177_DEF,GROUP_B_177_DEF,74.122,59.041,15.081,1.2554,0.1885,0.1723,0.4139,8.05,-134.93,0.7557,-18.63,-0.55,-0.4,8.62,POL_A,50.82
2017,DIABETES,GROUP_A_178_DEF,GROUP_B_178_DEF,32.878,13.338,19.54,2.465,-0.0848,0.1813,0.4815,6.42,22.39,-0.0458,0.06,-10.25,-5.93,5.96,POL_B,81.51
2016,VACC_COVER,GROUP_A_179_DEF,GROUP_B_179_DEF,78.028,34.273,43.755,2.2767,0.1131,0.0903,0.9361,19.95,126.69,0.2169,9.98,-8.88,-3.18,-21.92,POL_B,13.76
2014,LIFE_EXPECT,GROUP_A_180_DEF,GROUP_B_180_DEF,66.781,43.875,22.906,1.5221,-0.0449,0.7624,0.2471,-4.08,-100.86,0.5669,-10.96,3.56,-2.25,-5.43,POL_E,16.73
2012,CANCER_SCREEN,GROUP_A_181_DEF,GROUP_B_181_DEF,49.534,94.738,-45.204,0.5229,-0.155,0.2921,0.1343,-17.94,-100.59,0.7138,-17.63,5.07,-10.3,-13.99,POL_B,86.33
2016,MATERNAL_MORT,GROUP_A_182_DEF,GROUP_B_182_DEF,3.657,56.102,-52.445,0.0652,0.3065,0.0756,0.1348,22.47,-44.95,-0.5102,18.07,7.79,4.05,8.49,POL_B,90.86
2018,VACC_COVER,GROUP_A_183_DEF,GROUP_B_183_DEF,91.565,110.871,-19.306,0.8259,-0.2954,0.8086,0.3032,8.06,-32.07,0.1125,-4.72,-5.61,-3.17,13.97,POL_D,8.22
2025,DIABETES,GROUP_A_184_DEF,GROUP_B_184_DEF,26.232,42.004,-15.772,0.6245,-0.317,0.7519,0.6089,-20.82,-76.12,-0.5058,2.11,3.88,15.84,-4.49,POL_C,63.35
2011,VACC_COVER,GROUP_A_185_DEF,GROUP_B_185_DEF,37.494,75.379,-37.885,0.4974,-0.2219,0.1991,0.8264,-21.04,-84.03,-0.5173,-5.92,1.34,5.56,-10.95,POL_D,69.26
2018,LIFE_EXPECT,GROUP_A_186_DEF,GROUP_B_186_DEF,15.971,77.076,-61.105,0.2072,0.3352,0.4852,0.788,24.32,106.56,-0.429,-0.09,0.49,5.67,4.86,POL_A,27.6
2015,ASTHMA_ED,GROUP_A_187_DEF,GROUP_B_187_DEF,51.587,54.596,-3.009,0.9449,0.1095,0.484,0.9564,-2.59,-55.87,0.2767,0.04,2.66,-17.52,-21.81,POL_B,76.88
2016,MATERNAL_MORT,GROUP_A_188_DEF,GROUP_B_188_DEF,43.518,32.166,11.352,1.3529,0.1658,0.747,0.2315,-19.05,-69.14,-0.2458,4.46,-10.11,5.59,-11.11,POL_C,91.25
2016,OUD_TREAT,GROUP_A_189_DEF,GROUP_B_189_DEF,70.221,34.592,35.629,2.03,0.0532,0.6259,0.9092,-5.58,-95.12,-0.909,16.19,-5.53,3.02,6.47,POL_B,49.74
2020,DIABETES,GROUP_A_190_DEF,GROUP_B_190_DEF,6.236,50.707,-44.471,0.123,0.2704,0.1853,0.7591,18.57,-17.02,0.6092,4.92,-9.81,-14.79,-0.84,POL_C,24.32
2022,OUD_TREAT,GROUP_A_191_DEF,GROUP_B_191_DEF,95.438,23.766,71.672,4.0157,0.2663,0.8048,0.2204,6.34,39.22,0.7611,2.35,-9.65,12.33,14.61,POL_A,13.41
2011,CANCER_SCREEN,GROUP_A_192_DEF,GROUP_B_192_DEF,76.815,41.104,35.711,1.8688,-0.2702,0.4775,0.2346,-11.62,-41.22,-0.821,-12.24,-10.92,16.94,8.71,POL_C,29.65
2008,INFANT_MORT,GROUP_A_193_DEF,GROUP_B_193_DEF,107.059,113.898,-6.839,0.94,0.3337,0.3344,0.6531,14.89,-89.3,-0.3426,9.03,-7.76,9.03,-10.49,POL_B,48.26
2016,CANCER_SCREEN,GROUP_A_194_DEF,GROUP_B_194_DEF,73.635,117.72,-44.085,0.6255,-0.0777,0.6001,0.611,23.97,-39.07,-0.8654,19.05,-4.85,15.42,12.92,POL_C,45.08
2011,INFANT_MORT,GROUP_A_195_DEF,GROUP_B_195_DEF,67.087,54.267,12.82,1.2362,-0.1004,0.769,0.1178,-9.93,-104.03,-0.0516,2.15,-8.96,5.37,-17.72,POL_B,84.0
2014,OUD_TREAT,GROUP_A_196_DEF,GROUP_B_196_DEF,57.593,65.738,-8.145,0.8761,0.0952,0.1308,0.7015,-4.76,-28.74,0.2099,13.84,4.19,-0.77,14.04,POL_E,69.52
2025,LIFE_EXPECT,GROUP_A_197_DEF,GROUP_B_197_DEF,74.386,91.65,-17.264,0.8116,0.201,0.8058,0.2049,5.49,83.18,0.8533,5.34,-7.99,16.1,4.22,POL_C,91.86
2025,VACC_COVER,GROUP_A_198_DEF,GROUP_B_198_DEF,110.949,107.92,3.029,1.0281,0.1883,0.6829,0.6828,-23.27,101.81,0.3953,10.39,-4.48,-11.75,-15.14,POL_A,65.94
2025,LIFE_EXPECT,GROUP_A_199_DEF,GROUP_B_199_DEF,104.561,24.056,80.505,4.3466,-0.1977,0.3634,0.9561,-2.94,98.12,0.5515,-3.09,-2.9,6.83,-3.54,POL_B,65.48
2013,MATERNAL_MORT,GROUP_A_200_DEF,GROUP_B_200_DEF,119.217,4.472,114.745,26.6585,0.1292,0.7135,0.8965,-8.93,-116.0,-0.1341,-0.29,-0.74,-7.51,-0.73,POL_A,71.11
2014,CANCER_SCREEN,GROUP_A_201_DEF,GROUP_B_201_DEF,108.25,95.855,12.395,1.1293,-0.0069,0.3132,0.6296,-0.48,23.65,0.9141,4.03,-2.15,-4.35,-15.53,POL_A,40.56
2012,MATERNAL_MORT,GROUP_A_202_DEF,GROUP_B_202_DEF,9.682,106.871,-97.189,0.0906,0.0344,0.1987,0.6056,-15.24,36.6,-0.5234,-2.08,-7.59,-5.18,16.1,POL_B,4.65
2011,VACC_COVER,GROUP_A_203_DEF,GROUP_B_203_DEF,86.213,0.63,85.583,136.846,0.2289,0.6175,0.9851,5.01,129.06,-0.7883,5.98,-8.41,-14.29,16.63,POL_E,9.93
2010,ASTHMA_ED,GROUP_A_204_DEF,GROUP_B_204_DEF,25.841,28.692,-2.851,0.9006,0.0227,0.5397,0.4829,-15.61,-11.77,-0.2863,12.08,11.79,9.5,2.66,POL_B,61.13
2021,LIFE_EXPECT,GROUP_A_205_DEF,GROUP_B_205_DEF,111.851,108.412,3.439,1.0317,0.3274,0.6023,0.6947,-10.24,-145.49,0.0186,5.78,0.14,-16.08,19.5,POL_A,51.71
2024,MATERNAL_MORT,GROUP_A_206_DEF,GROUP_B_206_DEF,53.069,64.378,-11.309,0.8243,0.208,0.1839,0.9096,-12.02,44.8,-0.3357,-13.76,-2.81,14.8,-8.25,POL_E,19.65
2023,OUD_TREAT,GROUP_A_207_DEF,GROUP_B_207_DEF,41.137,88.964,-47.827,0.4624,0.2154,0.4858,0.5875,-20.47,82.15,0.1213,12.23,7.77,-6.47,4.99,POL_C,70.54
2024,INFANT_MORT,GROUP_A_208_DEF,GROUP_B_208_DEF,63.33,45.977,17.353,1.3774,0.0061,0.5154,0.1912,-19.92,-86.55,-0.0718,-11.54,-2.97,11.74,-14.94,POL_E,88.16
2022,MATERNAL_MORT,GROUP_A_209_DEF,GROUP_B_209_DEF,117.505,111.468,6.037,1.0542,0.1759,0.2446,0.46,-6.96,90.97,0.2888,-8.08,1.91,-0.7,-15.25,POL_E,16.03
2009,ASTHMA_ED,GROUP_A_210_DEF,GROUP_B_210_DEF,55.448,26.508,28.94,2.0917,-0.0326,0.0672,0.3419,-11.05,17.9,-0.0481,16.32,-5.96,15.83,-8.65,POL_A,19.27
2023,INFANT_MORT,GROUP_A_211_DEF,GROUP_B_211_DEF,47.497,112.84,-65.343,0.4209,0.3048,0.3235,0.4151,-1.13,148.95,0.1311,-6.98,0.8,-15.5,-18.84,POL_B,70.31
2020,ASTHMA_ED,GROUP_A_212_DEF,GROUP_B_212_DEF,116.236,47.974,68.262,2.4229,-0.0283,0.6718,0.9118,16.66,-105.2,-0.548,18.08,5.83,-5.83,-16.44,POL_A,91.45
2024,ASTHMA_ED,GROUP_A_213_DEF,GROUP_B_213_DEF,5.206,89.406,-84.2,0.0582,0.3468,0.436,0.586,-17.38,50.51,-0.6408,14.34,-11.32,3.78,-8.77,POL_C,22.98
2023,DIABETES,GROUP_A_214_DEF,GROUP_B_214_DEF,90.892,33.411,57.481,2.7204,-0.279,0.7539,0.1222,-7.35,46.83,0.0895,-17.0,1.8,11.37,10.21,POL_E,68.73
2023,MATERNAL_MORT,GROUP_A_215_DEF,GROUP_B_215_DEF,117.773,31.158,86.615,3.7799,-0.3179,0.6545,0.0294,-20.17,98.99,0.737,0.85,3.57,3.87,11.17,POL_E,58.62
2023,LIFE_EXPECT,GROUP_A_216_DEF,GROUP_B_216_DEF,65.773,108.506,-42.733,0.6062,0.0268,0.132,0.1041,11.16,25.01,-0.7862,-6.92,6.74,-9.07,12.22,POL_E,77.52
2023,LIFE_EXPECT,GROUP_A_217_DEF,GROUP_B_217_DEF,52.492,4.331,48.161,12.1201,-0.2725,0.6702,0.0436,-13.97,-2.98,0.0098,-11.77,-4.42,-17.47,-7.65,POL_E,6.88
2009,CANCER_SCREEN,GROUP_A_218_DEF,GROUP_B_218_DEF,74.817,66.816,8.001,1.1197,0.1439,0.8419,0.527,-12.35,-40.97,0.2483,7.62,7.89,5.12,-2.61,POL_A,31.97
2024,DIABETES,GROUP_A_219_DEF,GROUP_B_219_DEF,73.461,108.182,-34.721,0.6791,0.1844,0.8046,0.9673,7.31,87.51,-0.8156,5.25,-8.97,-10.89,19.55,POL_B,4.46
2024,LIFE_EXPECT,GROUP_A_220_DEF,GROUP_B_220_DEF,26.124,100.468,-74.344,0.26,0.0656,0.373,0.7093,-14.68,-100.8,-0.8451,13.51,11.04,9.74,17.43,POL_E,22.27
2012,INFANT_MORT,GROUP_A_221_DEF,GROUP_B_221_DEF,90.841,62.965,27.876,1.4427,-0.1938,0.054,0.9025,-0.86,9.81,-0.6547,12.06,4.86,-9.53,4.88,POL_E,26.75
2022,DIABETES,GROUP_A_222_DEF,GROUP_B_222_DEF,4.844,99.532,-94.688,0.0487,0.2628,0.6118,0.5985,-7.9,2.54,0.4403,6.78,8.31,-15.22,9.86,POL_E,55.14
2017,DIABETES,GROUP_A_223_DEF,GROUP_B_223_DEF,54.058,103.031,-48.973,0.5247,-0.183,0.7915,0.8388,18.59,-15.97,0.1732,-4.94,-7.94,11.15,6.33,POL_C,47.32
2008,MATERNAL_MORT,GROUP_A_224_DEF,GROUP_B_224_DEF,3.762,55.302,-51.54,0.068,-0.2396,0.5367,0.0677,-6.89,108.7,-0.9439,-9.35,11.86,10.78,-21.56,POL_D,86.56
2021,OUD_TREAT,GROUP_A_225_DEF,GROUP_B_225_DEF,11.511,38.659,-27.148,0.2978,-0.3238,0.6572,0.0536,-4.75,-124.63,0.6686,-8.62,7.19,-17.57,-10.02,POL_B,10.86
2009,CANCER_SCREEN,GROUP_A_226_DEF,GROUP_B_226_DEF,4.084,68.874,-64.79,0.0593,0.1449,0.7866,0.4223,-6.24,77.64,0.0609,5.64,-0.11,2.13,14.77,POL_B,26.35
2019,LIFE_EXPECT,GROUP_A_227_DEF,GROUP_B_227_DEF,23.404,34.801,-11.397,0.6725,0.2085,0.6175,0.4054,-7.81,78.71,0.8808,-6.9,-9.05,2.91,-3.17,POL_B,14.3
2010,DIABETES,GROUP_A_228_DEF,GROUP_B_228_DEF,112.123,16.862,95.261,6.6494,0.2774,0.612,0.1149,14.67,-43.27,-0.9809,-2.64,-7.8,-16.78,-0.43,POL_B,8.47
2010,LIFE_EXPECT,GROUP_A_229_DEF,GROUP_B_229_DEF,59.925,100.967,-41.042,0.5935,0.2982,0.28,0.6964,3.43,148.89,-0.466,19.4,8.57,-2.3,-12.28,POL_D,50.15
2008,MATERNAL_MORT,GROUP_A_230_DEF,GROUP_B_230_DEF,12.111,58.34,-46.229,0.2076,-0.1136,0.3584,0.2849,19.21,147.44,-0.0938,-11.02,-11.15,7.26,3.39,POL_C,22.98
2020,INFANT_MORT,GROUP_A_231_DEF,GROUP_B_231_DEF,91.649,16.446,75.203,5.5727,-0.3478,0.7073,0.777,-18.02,133.41,-0.0321,-12.44,2.46,10.35,13.19,POL_E,95.31
2016,INFANT_MORT,GROUP_A_232_DEF,GROUP_B_232_DEF,31.71,47.437,-15.727,0.6685,-0.2945,0.6679,0.3608,-15.08,76.35,0.5552,-0.49,1.33,-8.29,-13.36,POL_C,33.34
2011,OUD_TREAT,GROUP_A_233_DEF,GROUP_B_233_DEF,33.437,62.012,-28.575,0.5392,0.1842,0.8427,0.4531,12.0,-141.73,0.5301,-15.38,-5.75,-1.94,1.64,POL_E,40.08
2011,ASTHMA_ED,GROUP_A_234_DEF,GROUP_B_234_DEF,4.445,8.961,-4.516,0.496,0.0852,0.4323,0.4166,-19.62,119.9,-0.9479,-1.99,6.75,16.6,-20.12,POL_A,65.94
2021,LIFE_EXPECT,GROUP_A_235_DEF,GROUP_B_235_DEF,67.417,89.771,-22.354,0.751,-0.0345,0.5995,0.4671,6.46,-94.27,-0.4461,6.17,4.9,14.01,0.56,POL_E,63.85
2009,VACC_COVER,GROUP_A_236_DEF,GROUP_B_236_DEF,110.737,3.649,107.088,30.3472,-0.0463,0.1773,0.1525,17.66,47.95,0.366,-13.14,-1.45,-6.02,-16.35,POL_B,26.02
2015,INFANT_MORT,GROUP_A_237_DEF,GROUP_B_237_DEF,111.425,119.378,-7.953,0.9334,0.0384,0.3227,0.4195,-12.51,131.41,0.2358,2.15,-6.02,-5.11,-1.75,POL_A,11.79
2025,OUD_TREAT,GROUP_A_238_DEF,GROUP_B_238_DEF,105.542,61.969,43.573,1.7031,0.2002,0.7546,0.2994,-0.28,27.6,0.3989,-19.25,-4.63,9.76,-18.85,POL_B,41.23
2019,MATERNAL_MORT,GROUP_A_239_DEF,GROUP_B_239_DEF,12.625,97.313,-84.688,0.1297,0.005,0.3433,0.871,-23.85,-46.05,-0.7342,-18.25,-9.36,-8.83,-5.24,POL_E,74.68
2024,LIFE_EXPECT,GROUP_A_240_DEF,GROUP_B_240_DEF,61.145,62.195,-1.05,0.9831,-0.0469,0.2107,0.7151,-13.65,-142.0,-0.587,-14.18,-6.73,-1.07,-18.47,POL_A,4.92
