env_water_sample_date,env_water_waterbody_id,env_water_watershed_huc12,env_water_sample_matrix_type,env_water_parameter_code,env_water_result_value,env_water_result_unit,env_water_detection_limit,env_water_exceedance_standard_flag,env_water_impaired_water_flag,env_water_source_tracking_marker,env_water_flow_cfs_at_sample,env_water_temperature_c_water,env_water_ph_value,env_water_dissolved_oxygen_mg_l,env_water_turbidity_ntu,env_water_nitrate_mg_l,env_water_lead_ppb,env_water_algal_bloom_risk_index,env_water_sampling_program_code
2018-01-08,IN-WB-000147,406275248899,surface_water,ph,6.761,pH,0.01,0,0,industrial_signature,24.8,22.9,7.58,6.67,6.36,3.94,12.2,54,research_partner
2025-07-14,IN-WB-000148,722633914114,drinking_water,turbidity,4.218,NTU,0.1,0,1,mst_livestock,26.7,21.1,8.28,4.59,1.5,11.5,4.2,19,smart_city_water
2020-11-21,IN-WB-000149,983071857076,surface_water,cadmium,6.862,ppb,0.1,1,0,mst_human,36.4,24.5,8.83,6.54,0.56,0.91,5.9,67,state_spcb_network
2023-04-29,IN-WB-000150,514584788041,surface_water,lead,13.009,ppb,0.1,0,0,mst_wildlife,15.4,30.1,6.51,4.17,3.24,2.13,7.3,65,state_spcb_network
2019-07-20,IN-WB-000151,451658985567,effluent,arsenic,7.771,ppb,0.1,0,0,industrial_signature,8.6,14.2,7.03,9.6,5.14,0.87,4.7,17,citizen_science
2021-02-11,IN-WB-000152,153873693872,groundwater,arsenic,4.482,ppb,0.1,0,0,mst_wildlife,30.8,21.3,7.82,7.06,1.87,5.11,17.7,50,jal_shakti_mission
2019-01-16,IN-WB-000153,115846626100,groundwater,e_coli,203.0,cfu/100mL,1.0,1,1,unknown,17.8,19.1,7.21,6.81,2.46,1.62,4.3,32,cpcb_river_watch
2024-02-26,IN-WB-000154,208895265490,groundwater,arsenic,1.032,ppb,0.1,0,0,unknown,13.4,19.3,5.39,7.88,1.06,2.5,4.9,75,citizen_science
2021-02-17,IN-WB-000155,435002041088,surface_water,dissolved_oxygen,9.048,mg/L,0.05,0,0,mst_livestock,32.3,19.1,7.17,4.72,1.23,2.37,19.1,24,citizen_science
2021-11-06,IN-WB-000156,934613203885,surface_water,ph,7.96,pH,0.01,0,0,industrial_signature,63.4,24.4,8.16,5.55,2.1,2.98,16.7,44,research_partner
2022-05-16,IN-WB-000157,263464181964,groundwater,fluoride,1.613,mg/L,0.05,1,0,unknown,17.5,27.1,6.32,7.65,4.57,2.4,22.5,45,research_partner
2024-01-08,IN-WB-000158,423809962998,groundwater,lead,30.286,ppb,0.1,1,0,mst_wildlife,20.2,26.1,7.45,7.06,2.94,1.25,1.9,41,cpcb_river_watch
2021-05-15,IN-WB-000159,281512772245,surface_water,lead,3.127,ppb,0.1,0,0,ag_runoff_marker,6.9,25.1,5.96,5.65,6.15,2.91,8.5,81,research_partner
2018-11-16,IN-WB-000160,716956702939,groundwater,nitrate,5.505,mg/L,0.05,0,0,mst_human,16.4,27.7,7.91,7.84,10.21,1.44,7.9,72,smart_city_water
2023-12-09,IN-WB-000161,187337490689,surface_water,turbidity,0.514,NTU,0.1,0,0,mst_human,24.5,38.3,7.47,7.28,5.52,5.22,5.0,13,cpcb_river_watch
2024-11-21,IN-WB-000162,868502438127,surface_water,dissolved_oxygen,4.896,mg/L,0.05,1,0,ag_runoff_marker,19.7,24.8,6.9,7.61,0.76,2.85,9.3,51,jal_shakti_mission
2023-11-19,IN-WB-000163,252222426340,drinking_water,ammonia,1.217,mg/L,0.05,1,1,industrial_signature,14.5,30.1,7.01,7.42,2.17,1.18,5.9,42,cpcb_river_watch
2018-04-11,IN-WB-000164,933300165787,surface_water,turbidity,1.491,NTU,0.1,0,1,industrial_signature,38.6,29.8,6.25,5.71,5.48,18.64,8.3,57,state_spcb_network
2022-09-01,IN-WB-000165,933177813456,effluent,nitrate,2.74,mg/L,0.05,0,0,unknown,21.2,34.7,8.01,6.68,2.47,10.25,79.9,46,jal_shakti_mission
2023-09-10,IN-WB-000166,834906323213,drinking_water,arsenic,4.581,ppb,0.1,0,0,mst_human,206.4,27.4,6.74,3.83,0.74,19.2,9.2,27,state_spcb_network
2020-05-17,IN-WB-000167,064476034800,surface_water,fluoride,0.653,mg/L,0.05,0,0,ag_runoff_marker,24.2,18.9,7.65,5.98,1.75,2.07,9.5,23,jal_shakti_mission
2021-05-06,IN-WB-000168,427488107035,effluent,arsenic,11.296,ppb,0.1,1,0,mst_livestock,1.7,25.8,6.63,6.41,0.44,1.39,13.1,35,cpcb_river_watch
2017-05-25,IN-WB-000169,943919968820,drinking_water,dissolved_oxygen,6.569,mg/L,0.05,0,0,ag_runoff_marker,7.4,25.5,8.84,7.8,2.18,5.18,8.4,40,state_spcb_network
2023-10-04,IN-WB-000170,220150798963,effluent,cadmium,10.873,ppb,0.1,1,0,mst_livestock,32.4,28.9,8.39,7.62,1.57,6.6,3.4,45,jal_shakti_mission
2023-06-11,IN-WB-000171,656041729464,groundwater,arsenic,9.21,ppb,0.1,0,0,ag_runoff_marker,11.3,18.8,8.75,5.6,2.04,3.18,2.3,32,research_partner
2021-12-13,IN-WB-000172,036795717130,effluent,lead,15.926,ppb,0.1,1,0,ag_runoff_marker,11.9,31.6,8.83,5.56,6.99,0.51,7.2,73,state_spcb_network
2025-05-07,IN-WB-000173,981074228842,groundwater,cadmium,7.746,ppb,0.1,1,0,ag_runoff_marker,6.6,24.0,6.86,8.89,0.94,1.24,6.1,52,smart_city_water
2017-02-13,IN-WB-000174,193147553620,drinking_water,ph,8.008,pH,0.01,0,1,ag_runoff_marker,13.1,29.0,6.68,6.33,1.53,3.81,1.9,58,jal_shakti_mission
2017-04-17,IN-WB-000175,006416009909,groundwater,lead,4.745,ppb,0.1,0,0,ag_runoff_marker,23.9,25.9,8.72,6.98,1.09,1.6,23.1,40,citizen_science
2022-07-22,IN-WB-000176,694313497769,effluent,cadmium,4.938,ppb,0.1,0,0,ag_runoff_marker,28.4,24.7,7.2,8.06,6.4,0.91,8.0,23,citizen_science
2017-05-30,IN-WB-000177,876239222596,groundwater,turbidity,8.173,NTU,0.1,1,0,mst_livestock,8.0,25.4,7.88,6.67,6.72,2.21,20.2,58,citizen_science
2020-07-11,IN-WB-000178,594000227100,drinking_water,turbidity,8.041,NTU,0.1,1,0,mst_livestock,41.5,28.0,6.87,6.56,3.63,0.2,1.5,24,citizen_science
2017-04-20,IN-WB-000179,476263303771,effluent,turbidity,4.302,NTU,0.1,0,0,unknown,6.9,35.8,6.88,6.3,3.48,1.68,20.5,6,research_partner
2019-11-08,IN-WB-000180,943857542148,surface_water,ph,6.867,pH,0.01,0,1,ag_runoff_marker,29.8,11.9,7.88,5.99,1.04,1.93,5.3,52,research_partner
2019-01-20,IN-WB-000181,083909719652,surface_water,arsenic,4.142,ppb,0.1,0,0,mst_wildlife,27.2,27.2,5.92,7.03,3.19,3.48,17.8,28,citizen_science
2023-04-06,IN-WB-000182,167074913737,surface_water,cadmium,20.69,ppb,0.1,1,1,mst_livestock,8.7,24.3,7.85,3.88,1.11,4.21,8.6,36,citizen_science
2018-12-25,IN-WB-000183,684988101276,effluent,turbidity,7.524,NTU,0.1,1,1,unknown,7.8,22.9,7.67,6.22,2.81,3.68,10.1,54,cpcb_river_watch
2024-08-22,IN-WB-000184,831361817470,drinking_water,fluoride,2.6,mg/L,0.05,1,0,mst_livestock,28.3,9.8,6.93,7.66,2.07,5.57,10.2,25,citizen_science
2017-11-24,IN-WB-000185,001641333971,groundwater,e_coli,201.0,cfu/100mL,1.0,1,0,mst_livestock,12.1,27.5,7.32,7.48,1.69,2.38,5.5,13,citizen_science
2019-05-12,IN-WB-000186,509469192576,effluent,turbidity,3.924,NTU,0.1,0,0,ag_runoff_marker,16.9,23.3,7.43,9.06,2.78,0.85,4.7,64,cpcb_river_watch
2020-08-10,IN-WB-000187,014255003022,surface_water,nitrate,1.252,mg/L,0.05,0,0,mst_wildlife,37.3,19.0,7.47,8.14,4.67,2.82,5.7,41,citizen_science
2020-12-07,IN-WB-000188,748979985821,surface_water,nitrate,2.241,mg/L,0.05,0,0,mst_livestock,30.9,24.3,7.78,7.45,11.25,1.35,2.6,65,citizen_science
2018-04-06,IN-WB-000189,575380990053,groundwater,fluoride,2.729,mg/L,0.05,1,0,unknown,8.8,22.2,6.73,6.85,4.22,0.92,5.3,53,state_spcb_network
2020-01-10,IN-WB-000190,550233881030,surface_water,lead,8.675,ppb,0.1,0,0,ag_runoff_marker,19.1,13.5,9.19,6.07,16.82,4.32,4.5,54,state_spcb_network
2020-07-02,IN-WB-000191,262445073343,surface_water,cadmium,19.59,ppb,0.1,1,0,unknown,8.7,24.5,7.16,7.61,3.19,0.88,2.6,45,smart_city_water
2019-01-14,IN-WB-000192,567121723957,drinking_water,cadmium,4.181,ppb,0.1,0,0,mst_human,43.9,27.5,7.21,7.32,11.33,4.68,10.2,45,research_partner
2023-08-08,IN-WB-000193,207533010950,surface_water,dissolved_oxygen,4.636,mg/L,0.05,1,1,industrial_signature,80.1,20.7,8.66,6.2,3.85,0.97,7.4,62,jal_shakti_mission
2021-01-20,IN-WB-000194,426912143874,drinking_water,dissolved_oxygen,7.343,mg/L,0.05,0,0,mst_livestock,9.4,25.6,6.02,5.41,3.29,2.15,8.8,57,smart_city_water
2019-06-17,IN-WB-000195,322528488826,surface_water,ammonia,1.906,mg/L,0.05,1,0,ag_runoff_marker,19.5,24.6,8.65,6.72,2.38,1.73,12.0,31,citizen_science
2018-03-19,IN-WB-000196,809812351310,effluent,nitrate,14.827,mg/L,0.05,1,0,mst_livestock,45.9,30.3,7.37,8.65,3.45,6.75,6.3,51,smart_city_water
2022-01-08,IN-WB-000197,908743360424,drinking_water,lead,15.804,ppb,0.1,1,1,unknown,20.5,23.4,6.93,6.98,3.84,4.37,3.8,31,smart_city_water
2019-06-05,IN-WB-000198,638880794911,groundwater,nitrate,1.882,mg/L,0.05,0,0,mst_livestock,33.3,28.8,6.52,6.85,0.87,1.41,9.1,36,citizen_science
2025-04-20,IN-WB-000199,051436391396,surface_water,nitrate,6.353,mg/L,0.05,0,0,ag_runoff_marker,21.0,22.1,6.41,7.48,4.76,2.4,1.0,52,jal_shakti_mission
2020-06-15,IN-WB-000200,445041729134,effluent,e_coli,47.0,cfu/100mL,1.0,0,0,unknown,7.8,35.8,7.06,7.57,0.83,7.87,6.9,31,citizen_science
2017-09-18,IN-WB-000201,026249340338,surface_water,fluoride,4.236,mg/L,0.05,1,1,mst_human,22.4,21.4,7.49,7.2,4.76,8.97,12.6,45,smart_city_water
2020-07-20,IN-WB-000202,739114583646,surface_water,cadmium,7.496,ppb,0.1,1,0,ag_runoff_marker,55.4,19.9,7.74,6.73,4.39,0.91,15.4,49,cpcb_river_watch
2017-10-07,IN-WB-000203,278217445307,surface_water,fluoride,3.648,mg/L,0.05,1,0,mst_livestock,26.7,23.4,7.49,5.99,8.47,7.79,5.1,36,cpcb_river_watch
2025-02-21,IN-WB-000204,870376557612,effluent,ammonia,0.624,mg/L,0.05,0,0,ag_runoff_marker,86.6,19.6,6.94,8.41,1.36,7.33,1.5,55,cpcb_river_watch
2025-03-13,IN-WB-000205,142429337810,drinking_water,lead,20.532,ppb,0.1,1,0,ag_runoff_marker,4.1,16.5,8.24,6.12,1.23,3.14,1.2,34,smart_city_water
2025-10-27,IN-WB-000206,593793659616,effluent,dissolved_oxygen,1.69,mg/L,0.05,1,0,mst_human,28.3,28.4,9.17,9.32,6.59,2.53,11.5,59,smart_city_water
2022-01-25,IN-WB-000207,690417025287,drinking_water,e_coli,16.0,cfu/100mL,1.0,0,1,mst_human,11.2,5.6,8.35,7.05,1.15,1.75,5.8,44,research_partner
2017-06-01,IN-WB-000208,191410181575,surface_water,arsenic,2.672,ppb,0.1,0,1,industrial_signature,9.1,19.7,7.05,6.88,1.06,1.0,30.3,45,state_spcb_network
2024-10-12,IN-WB-000209,968880197735,effluent,e_coli,15.0,cfu/100mL,1.0,0,0,unknown,66.8,15.9,7.65,8.02,3.21,3.56,2.8,26,research_partner
2021-05-16,IN-WB-000210,937204850908,surface_water,e_coli,22.0,cfu/100mL,1.0,0,0,mst_human,16.0,24.9,7.7,5.75,2.62,2.37,9.4,38,citizen_science
2021-07-30,IN-WB-000211,333414265249,surface_water,arsenic,3.533,ppb,0.1,0,0,unknown,14.6,10.9,8.42,7.72,3.08,3.85,23.7,46,cpcb_river_watch
2025-06-11,IN-WB-000212,192288385658,surface_water,ammonia,0.39,mg/L,0.05,0,1,industrial_signature,27.4,27.3,7.06,6.98,4.18,3.92,8.5,60,state_spcb_network
2022-08-24,IN-WB-000213,983054672832,surface_water,fluoride,3.142,mg/L,0.05,1,0,unknown,2.9,27.9,6.62,7.46,4.2,20.38,2.4,36,research_partner
2021-03-15,IN-WB-000214,862157636019,drinking_water,cadmium,35.181,ppb,0.1,1,0,ag_runoff_marker,68.0,14.2,8.09,5.71,2.55,7.08,51.5,60,jal_shakti_mission
2021-04-15,IN-WB-000215,590886034141,surface_water,lead,6.386,ppb,0.1,0,0,industrial_signature,111.5,25.1,7.58,5.69,2.83,4.21,22.3,28,jal_shakti_mission
2019-08-09,IN-WB-000216,183280253137,surface_water,arsenic,15.983,ppb,0.1,1,1,mst_livestock,45.8,27.1,6.52,3.87,2.58,0.49,6.3,48,jal_shakti_mission
2024-12-24,IN-WB-000217,345680921541,groundwater,cadmium,23.408,ppb,0.1,1,0,industrial_signature,29.1,29.6,7.79,6.07,2.8,3.72,13.1,33,cpcb_river_watch
2023-10-29,IN-WB-000218,043924193495,surface_water,dissolved_oxygen,3.84,mg/L,0.05,1,0,industrial_signature,16.5,15.2,8.59,5.98,0.9,9.64,13.2,70,state_spcb_network
2020-09-03,IN-WB-000219,703868719328,surface_water,turbidity,1.885,NTU,0.1,0,0,industrial_signature,7.6,14.3,6.81,5.73,4.98,1.93,11.6,67,cpcb_river_watch
2024-10-17,IN-WB-000220,964360271093,effluent,nitrate,1.112,mg/L,0.05,0,0,mst_wildlife,58.8,33.0,6.68,6.62,6.29,15.68,2.8,47,jal_shakti_mission
2019-01-02,IN-WB-000221,625322835646,surface_water,nitrate,1.546,mg/L,0.05,0,0,mst_human,45.8,19.1,7.32,6.9,4.53,4.2,9.3,32,smart_city_water
2017-08-26,IN-WB-000222,021432354590,drinking_water,fluoride,8.948,mg/L,0.05,1,0,unknown,30.1,20.8,7.78,7.6,4.26,3.44,20.5,15,cpcb_river_watch
2018-06-23,IN-WB-000223,068655119553,groundwater,ph,7.534,pH,0.01,0,0,ag_runoff_marker,27.1,27.8,7.25,7.71,1.23,1.23,10.5,49,state_spcb_network
2019-02-08,IN-WB-000224,036877924865,surface_water,e_coli,49.0,cfu/100mL,1.0,0,0,unknown,26.3,17.0,8.09,7.84,0.88,9.05,9.8,46,cpcb_river_watch
2024-10-27,IN-WB-000225,154764667987,groundwater,arsenic,7.919,ppb,0.1,0,0,mst_wildlife,12.5,22.4,7.48,7.91,5.28,1.4,5.1,57,state_spcb_network
2024-09-10,IN-WB-000226,800565357776,surface_water,ammonia,1.165,mg/L,0.05,1,1,mst_livestock,190.8,29.4,8.01,7.24,2.78,1.73,3.9,16,citizen_science
2022-10-23,IN-WB-000227,248838779864,surface_water,ammonia,4.37,mg/L,0.05,1,1,ag_runoff_marker,15.5,15.5,6.8,6.89,3.11,0.6,2.5,45,smart_city_water
2020-12-28,IN-WB-000228,353425585663,surface_water,e_coli,75.0,cfu/100mL,1.0,0,1,mst_human,13.7,21.0,6.44,8.29,3.23,5.57,12.6,50,research_partner
2021-10-01,IN-WB-000229,455263392391,surface_water,fluoride,3.395,mg/L,0.05,1,0,mst_human,55.1,17.2,7.06,7.91,3.34,4.35,6.3,26,state_spcb_network
2017-10-23,IN-WB-000230,219405473098,groundwater,e_coli,38.0,cfu/100mL,1.0,0,1,mst_human,19.6,19.4,6.36,4.43,4.56,2.74,2.9,44,state_spcb_network
2017-01-14,IN-WB-000231,878613360204,surface_water,fluoride,1.145,mg/L,0.05,0,0,mst_human,19.7,31.1,7.59,6.52,2.52,4.91,14.6,29,jal_shakti_mission
2018-09-04,IN-WB-000232,861207297348,surface_water,dissolved_oxygen,7.49,mg/L,0.05,0,0,mst_wildlife,71.7,32.4,5.89,3.91,0.59,4.56,4.9,27,jal_shakti_mission
2018-01-30,IN-WB-000233,898744897255,effluent,ph,8.208,pH,0.01,0,0,unknown,37.0,25.5,6.98,3.88,4.71,2.03,4.1,32,smart_city_water
2017-07-10,IN-WB-000234,536650181299,surface_water,dissolved_oxygen,7.066,mg/L,0.05,0,0,mst_livestock,38.7,27.2,7.1,5.99,4.31,1.45,5.2,37,citizen_science
2022-03-13,IN-WB-000235,883127615777,surface_water,ph,6.322,pH,0.01,1,0,ag_runoff_marker,5.6,27.0,6.57,6.6,0.96,0.69,6.5,64,citizen_science
2024-11-04,IN-WB-000236,915816857007,drinking_water,ph,8.381,pH,0.01,0,1,ag_runoff_marker,28.8,20.0,7.09,6.12,1.07,2.36,10.2,36,cpcb_river_watch
2022-11-24,IN-WB-000237,413966334871,drinking_water,dissolved_oxygen,5.177,mg/L,0.05,0,0,mst_livestock,8.1,25.4,7.3,3.96,5.51,0.95,4.0,27,research_partner
2017-01-07,IN-WB-000238,946171402764,surface_water,e_coli,34.0,cfu/100mL,1.0,0,0,mst_livestock,13.3,16.2,8.19,8.04,6.65,3.1,15.0,57,research_partner
2020-01-10,IN-WB-000239,387258620608,surface_water,turbidity,5.826,NTU,0.1,1,0,mst_wildlife,23.5,18.2,6.57,5.67,0.32,2.39,10.4,60,smart_city_water
2024-09-13,IN-WB-000240,851539565315,surface_water,ammonia,5.788,mg/L,0.05,1,0,mst_wildlife,19.4,23.5,7.55,7.58,3.87,1.97,5.2,57,research_partner
2022-07-29,IN-WB-000241,271205274441,surface_water,lead,2.316,ppb,0.1,0,1,industrial_signature,36.2,17.6,7.69,5.71,2.28,6.28,6.6,67,cpcb_river_watch
2018-10-14,IN-WB-000242,992584890082,surface_water,ammonia,2.951,mg/L,0.05,1,0,mst_wildlife,40.2,16.4,7.29,6.0,2.88,1.23,5.5,45,jal_shakti_mission
2023-12-08,IN-WB-000243,794974091512,surface_water,turbidity,2.832,NTU,0.1,0,0,mst_human,43.0,19.7,6.95,7.49,3.02,0.62,7.7,45,citizen_science
2020-10-12,IN-WB-000244,065339346906,surface_water,cadmium,22.361,ppb,0.1,1,1,unknown,6.0,30.9,6.5,6.24,1.48,2.27,21.4,29,smart_city_water
2020-08-27,IN-WB-000245,357648870845,surface_water,nitrate,3.748,mg/L,0.05,0,0,mst_livestock,168.4,33.3,8.63,7.07,4.58,1.5,5.5,67,research_partner
2025-02-27,IN-WB-000246,591069661292,surface_water,dissolved_oxygen,8.527,mg/L,0.05,0,1,mst_wildlife,19.6,23.8,7.35,7.24,1.57,3.0,8.4,40,citizen_science
2023-12-29,IN-WB-000247,265194240416,groundwater,turbidity,4.187,NTU,0.1,0,0,unknown,59.8,27.5,7.08,4.52,4.94,1.31,4.5,37,smart_city_water
2024-01-11,IN-WB-000248,853633055145,surface_water,arsenic,7.753,ppb,0.1,0,0,mst_human,2.1,20.6,8.79,7.56,5.9,3.81,10.7,35,smart_city_water
2019-03-13,IN-WB-000249,184720684973,surface_water,arsenic,9.353,ppb,0.1,0,0,mst_wildlife,15.8,11.6,7.46,5.3,1.35,1.25,9.0,53,state_spcb_network
2018-03-25,IN-WB-000250,367871896554,surface_water,nitrate,7.897,mg/L,0.05,0,0,mst_wildlife,5.4,18.6,9.08,5.02,1.38,1.24,18.7,44,state_spcb_network
2023-05-22,IN-WB-000251,346306377928,surface_water,dissolved_oxygen,4.684,mg/L,0.05,1,1,unknown,9.3,22.1,6.31,5.64,2.98,4.45,4.1,45,smart_city_water
2022-10-23,IN-WB-000252,521914352743,drinking_water,lead,15.397,ppb,0.1,1,0,ag_runoff_marker,21.0,24.8,7.13,8.1,9.05,2.62,12.0,36,citizen_science
2022-06-08,IN-WB-000253,864917114851,effluent,fluoride,1.752,mg/L,0.05,1,0,ag_runoff_marker,14.9,23.4,6.34,4.24,1.69,1.05,17.9,38,state_spcb_network
2017-02-14,IN-WB-000254,956907736478,surface_water,e_coli,11.0,cfu/100mL,1.0,0,1,mst_human,65.5,22.3,7.21,7.84,1.97,1.27,5.4,39,research_partner
2021-04-02,IN-WB-000255,568412639863,surface_water,e_coli,61.0,cfu/100mL,1.0,0,0,mst_wildlife,98.7,20.6,7.21,7.34,3.51,2.02,6.8,68,smart_city_water
2024-08-24,IN-WB-000256,623758153093,groundwater,turbidity,1.341,NTU,0.1,0,0,unknown,8.4,26.1,6.98,6.92,4.6,1.09,8.4,10,state_spcb_network
2024-06-16,IN-WB-000257,452303414705,surface_water,ammonia,3.539,mg/L,0.05,1,0,mst_human,12.9,15.8,7.34,7.19,4.14,2.16,6.3,50,research_partner
2021-01-20,IN-WB-000258,543054152731,effluent,dissolved_oxygen,5.815,mg/L,0.05,0,1,mst_wildlife,7.9,28.8,7.01,6.34,2.79,2.22,8.4,62,jal_shakti_mission
2022-07-16,IN-WB-000259,456185902871,surface_water,arsenic,1.569,ppb,0.1,0,0,ag_runoff_marker,56.8,20.5,7.22,7.89,2.13,1.31,11.8,9,jal_shakti_mission
2018-07-29,IN-WB-000260,844423088667,drinking_water,e_coli,37.0,cfu/100mL,1.0,0,0,mst_wildlife,23.2,36.4,6.77,6.12,3.54,4.57,6.8,41,citizen_science
2020-12-01,IN-WB-000261,798366599362,surface_water,ammonia,2.97,mg/L,0.05,1,0,mst_livestock,20.7,22.1,8.31,4.2,0.21,1.2,6.8,60,smart_city_water
2017-04-03,IN-WB-000262,625327739651,surface_water,nitrate,0.714,mg/L,0.05,0,0,industrial_signature,26.6,21.1,6.52,6.68,12.13,7.36,8.9,28,cpcb_river_watch
2023-06-28,IN-WB-000263,444300057264,surface_water,fluoride,1.667,mg/L,0.05,1,0,mst_human,15.2,20.6,7.45,8.08,2.34,2.28,5.6,47,research_partner
2023-11-19,IN-WB-000264,548883371903,groundwater,fluoride,0.767,mg/L,0.05,0,0,unknown,9.3,21.2,6.47,7.59,3.15,1.6,5.8,25,citizen_science
2018-08-27,IN-WB-000265,454184367519,drinking_water,dissolved_oxygen,7.524,mg/L,0.05,0,1,mst_livestock,21.0,27.6,6.72,9.7,14.58,4.18,3.9,43,citizen_science
2025-01-11,IN-WB-000266,409598395774,effluent,ph,8.233,pH,0.01,0,1,mst_wildlife,15.8,23.7,6.79,6.39,1.5,2.79,7.2,65,citizen_science
2025-05-13,IN-WB-000267,904537951580,surface_water,dissolved_oxygen,7.689,mg/L,0.05,0,0,unknown,27.4,29.9,7.21,6.54,17.56,4.99,10.1,73,smart_city_water
2024-02-15,IN-WB-000268,965207325505,groundwater,cadmium,16.32,ppb,0.1,1,0,mst_livestock,4.6,26.8,7.42,6.43,4.91,0.55,6.1,47,state_spcb_network
2024-09-01,IN-WB-000269,245867392522,surface_water,e_coli,15.0,cfu/100mL,1.0,0,0,mst_livestock,23.8,24.2,6.53,5.56,3.89,4.11,4.3,19,jal_shakti_mission
2017-11-23,IN-WB-000270,474019536886,groundwater,e_coli,40.0,cfu/100mL,1.0,0,0,ag_runoff_marker,10.8,26.2,7.01,6.04,4.55,1.79,6.9,36,state_spcb_network
2022-02-10,IN-WB-000271,962526979048,surface_water,turbidity,2.699,NTU,0.1,0,1,ag_runoff_marker,23.0,31.2,6.61,5.14,1.39,2.8,9.8,9,research_partner
2024-08-07,IN-WB-000272,446623685952,groundwater,e_coli,28.0,cfu/100mL,1.0,0,0,industrial_signature,45.4,27.9,6.58,3.13,0.73,2.53,8.1,37,smart_city_water
2022-01-21,IN-WB-000273,545829688297,drinking_water,e_coli,58.0,cfu/100mL,1.0,0,0,ag_runoff_marker,12.2,25.7,8.09,5.87,1.06,7.98,35.2,59,citizen_science
2018-08-14,IN-WB-000274,069443634545,drinking_water,ammonia,6.189,mg/L,0.05,1,0,mst_livestock,59.0,26.5,6.33,6.84,6.49,0.61,4.7,17,jal_shakti_mission
2020-12-09,IN-WB-000275,341363278913,groundwater,ph,7.166,pH,0.01,0,0,mst_human,4.2,17.1,7.35,7.81,1.29,9.89,6.7,38,research_partner
2019-05-01,IN-WB-000276,506227487856,surface_water,arsenic,3.048,ppb,0.1,0,0,industrial_signature,80.6,39.4,8.49,5.88,0.72,4.78,12.7,27,jal_shakti_mission
2018-03-16,IN-WB-000277,564169217439,drinking_water,arsenic,7.162,ppb,0.1,0,0,industrial_signature,61.2,27.2,8.14,5.9,2.55,3.07,4.5,74,citizen_science
2024-07-24,IN-WB-000278,303948806044,effluent,cadmium,7.004,ppb,0.1,1,1,mst_wildlife,9.0,27.8,7.6,8.45,4.3,0.86,28.5,49,jal_shakti_mission
2023-10-16,IN-WB-000279,260601582011,surface_water,fluoride,3.318,mg/L,0.05,1,1,mst_wildlife,9.1,23.8,7.29,4.67,2.8,0.71,7.4,57,smart_city_water
2025-03-15,IN-WB-000280,861736500537,effluent,arsenic,14.63,ppb,0.1,1,1,mst_human,5.2,10.2,7.82,6.54,4.42,1.74,10.9,47,smart_city_water
2017-11-24,IN-WB-000281,974291930355,effluent,e_coli,4.0,cfu/100mL,1.0,0,0,unknown,46.0,22.4,7.56,8.33,6.85,4.52,7.5,56,cpcb_river_watch
2020-07-04,IN-WB-000282,223399160324,surface_water,ph,6.997,pH,0.01,0,0,ag_runoff_marker,14.9,24.5,8.3,5.67,4.29,2.71,15.1,61,cpcb_river_watch
2021-07-24,IN-WB-000283,489321986364,drinking_water,ammonia,1.384,mg/L,0.05,1,0,ag_runoff_marker,14.0,19.1,7.21,4.35,2.4,4.32,3.5,43,cpcb_river_watch
2024-12-18,IN-WB-000284,089460845241,groundwater,ph,8.151,pH,0.01,0,0,mst_human,7.3,19.0,8.0,9.53,1.76,0.84,22.2,32,cpcb_river_watch
2021-04-27,IN-WB-000285,897381306598,drinking_water,arsenic,7.058,ppb,0.1,0,0,industrial_signature,102.6,22.0,7.07,8.08,5.04,2.82,8.7,25,citizen_science
2020-01-03,IN-WB-000286,059243008863,surface_water,ph,7.092,pH,0.01,0,0,mst_wildlife,8.4,28.6,8.63,8.13,3.39,6.53,11.7,74,state_spcb_network
2020-06-11,IN-WB-000287,338780970452,surface_water,e_coli,39.0,cfu/100mL,1.0,0,0,mst_human,20.5,31.5,7.19,6.66,1.37,8.68,4.4,57,cpcb_river_watch
2021-03-25,IN-WB-000288,778261294157,surface_water,turbidity,1.691,NTU,0.1,0,0,mst_wildlife,24.4,25.0,6.17,7.83,7.7,1.0,9.4,2,state_spcb_network
2022-03-21,IN-WB-000289,173169770255,groundwater,turbidity,2.685,NTU,0.1,0,0,mst_human,14.0,20.6,7.35,2.82,3.35,2.05,3.8,38,jal_shakti_mission
2021-04-16,IN-WB-000290,216102228736,effluent,arsenic,29.074,ppb,0.1,1,0,ag_runoff_marker,11.7,21.8,7.84,6.1,4.58,2.07,16.8,49,state_spcb_network
2026-02-12,IN-WB-000291,167972592145,groundwater,turbidity,11.348,NTU,0.1,1,1,mst_human,14.4,24.6,8.44,8.32,1.99,1.65,3.0,72,jal_shakti_mission
2021-12-21,IN-WB-000292,144867439833,surface_water,turbidity,1.962,NTU,0.1,0,0,mst_livestock,33.4,25.3,6.6,4.57,6.72,5.62,8.2,22,cpcb_river_watch
2023-03-27,IN-WB-000293,808038701155,effluent,dissolved_oxygen,6.245,mg/L,0.05,0,1,mst_human,14.7,26.6,6.08,6.27,0.76,27.04,5.6,50,state_spcb_network
2026-01-30,IN-WB-000294,635880684928,surface_water,ammonia,1.762,mg/L,0.05,1,1,mst_wildlife,86.7,21.4,7.65,7.31,10.39,1.12,2.5,35,jal_shakti_mission
