soc_access_service_date,soc_access_benefit_delivery_method,soc_access_eload_card_transactions_count,soc_access_eload_card_spend_usd,soc_access_authorized_retailer_density,soc_access_caseworker_caseload_avg,soc_access_appointment_no_show_rate,soc_access_document_verification_time_days,soc_access_language_service_request_count,soc_access_disability_accommodation_count,soc_access_office_distance_miles_avg,soc_access_mobile_office_visits_count,soc_access_website_uptime_pct,soc_access_application_completion_rate,soc_access_benefit_error_rate,soc_access_grievance_filed_count,soc_access_grievance_resolution_days,soc_access_client_satisfaction_score,soc_access_cross_program_referral_rate,soc_access_service_gap_index
2020-05-31,EBT_CARD,2194125,89061459.94,15.5116,490.64,41.065,20.19,590,19241,17.117,818,89.9421,52.7,7.541,573,15.1,3.323,55.38,0.766
2020-06-01,DIRECT_DEPOSIT,337339,13275109.27,21.2241,163.34,35.216,46.09,20933,9733,27.284,5046,90.8762,88.08,2.467,2735,38.46,0.663,60.72,0.2802
2020-06-02,DIRECT_DEPOSIT,2205431,172339435.91,21.5795,68.39,16.843,41.78,23327,5632,10.579,3444,97.1543,66.76,7.891,2290,78.56,1.361,74.18,0.9775
2020-06-03,DIRECT_DEPOSIT,2093770,80535533.37,14.4807,542.44,3.6,57.96,16720,1275,27.4,4927,92.4644,60.18,0.681,5028,114.43,7.889,8.98,0.5263
2020-06-04,EBT_CARD,1801149,15558571.72,20.1379,110.18,19.509,14.25,14957,19465,15.08,150,95.8225,76.28,7.121,3193,47.08,8.637,26.63,0.2618
2020-06-05,DIRECT_DEPOSIT,2342082,30361185.85,3.2814,575.71,13.635,50.62,17807,13005,15.426,4269,91.5306,43.46,4.598,4857,110.44,1.77,73.06,0.8831
2020-06-06,EBT_CARD,1283151,105300633.24,8.1255,395.61,5.216,27.85,1897,11008,28.951,3575,85.1917,48.48,9.512,7785,81.6,8.963,45.71,0.5809
2020-06-07,DIRECT_DEPOSIT,2403445,162918257.26,23.9031,479.71,7.896,47.99,2157,19377,34.859,663,99.2788,48.04,0.582,340,37.2,5.695,13.34,0.8389
2020-06-08,CHECK,359176,24904030.05,14.4119,494.01,42.777,58.3,17990,1026,40.914,1424,97.2689,12.14,1.161,7652,88.93,6.956,18.25,0.4536
2020-06-09,EBT_CARD,569127,25034376.32,5.5171,505.31,0.245,48.4,10453,2382,30.557,3991,90.944,97.8,1.773,1962,100.71,4.214,49.28,0.4709
2020-06-10,DIRECT_DEPOSIT,675994,23232348.89,8.9227,583.25,11.896,32.38,7513,9492,21.049,3430,90.6181,47.78,7.261,7997,2.51,0.874,35.02,0.9988
2020-06-11,EBT_CARD,2453003,189650789.72,16.3714,99.0,34.852,45.48,24046,17422,21.698,176,92.0552,69.05,10.081,3485,114.55,9.163,9.89,0.5582
2020-06-12,EBT_CARD,1539811,60682417.79,16.3101,192.79,17.229,45.94,5122,9111,5.393,5084,95.4413,91.11,8.72,4141,116.97,9.801,89.13,0.4768
2020-06-13,EBT_CARD,2168251,125133675.13,9.6368,296.46,6.776,25.35,8794,13759,4.643,381,85.6624,81.34,10.126,4269,113.59,6.943,89.94,0.2388
2020-06-14,EBT_CARD,1097854,88150671.59,14.1718,599.27,23.228,11.82,9262,8854,24.836,3908,89.4875,27.71,1.681,4043,49.98,6.22,12.65,0.5433
2020-06-15,MOBILE_WALLET,558860,23733612.44,6.0958,589.78,8.163,52.74,3295,13969,20.703,5238,95.3156,80.14,7.388,6647,49.31,7.692,83.39,0.1102
2020-06-16,EBT_CARD,1980157,47426832.59,21.2449,442.66,23.915,51.18,21505,14366,10.485,3352,93.1417,75.76,1.822,5376,37.19,5.457,83.77,0.8013
2020-06-17,EBT_CARD,1681195,124642826.39,22.7119,505.72,23.083,57.69,13557,15788,41.071,1463,86.1118,64.17,4.913,977,105.05,0.125,96.71,0.3214
2020-06-18,EBT_CARD,1299776,32812999.52,23.7971,432.17,21.316,28.55,19193,14047,44.097,5457,89.5029,40.35,8.591,2716,92.78,8.45,17.73,0.1907
2020-06-19,EBT_CARD,1622181,64932753.11,5.7704,256.48,6.849,52.22,24087,356,27.803,4957,93.821,41.27,6.766,7023,104.62,4.491,35.09,0.0545
2020-06-20,EBT_CARD,2071552,79426891.04,19.0231,565.54,43.429,3.97,20795,13902,33.835,1898,93.6861,28.42,1.57,1364,56.57,7.069,69.87,0.9137
2020-06-21,DIRECT_DEPOSIT,1964494,111418434.46,10.8934,122.36,7.69,40.68,7879,2507,0.695,5254,93.1692,53.24,1.621,2426,1.6,2.634,44.92,0.7281
2020-06-22,EBT_CARD,1539613,26219359.94,2.861,416.4,22.883,39.75,12537,8168,43.248,4040,99.3813,26.4,8.037,6529,105.22,6.385,98.75,0.9666
2020-06-23,EBT_CARD,238813,12450239.05,16.2224,246.37,23.195,30.21,6136,2669,7.749,1151,93.3504,76.74,8.794,2596,107.16,7.06,7.1,0.4686
2020-06-24,IN_PERSON_PICKUP,2072141,55155771.46,12.9278,415.04,15.493,42.98,5238,9178,39.759,4862,85.6505,53.39,9.745,6552,10.89,0.721,90.19,0.147
2020-06-25,EBT_CARD,433625,34293838.81,1.942,63.01,30.266,57.47,19632,7633,42.381,5486,97.8366,10.21,5.294,5451,22.41,4.577,61.25,0.0812
2020-06-26,MOBILE_WALLET,2404306,195419394.01,12.0203,526.28,31.885,45.06,851,7383,35.226,5880,93.2907,57.68,1.713,2292,10.65,7.722,27.96,0.5598
2020-06-27,CHECK,2112501,139212409.25,9.1052,446.77,40.176,54.63,2477,6434,11.968,2174,88.2818,34.42,2.368,5473,18.93,0.8,30.17,0.9265
2020-06-28,DIRECT_DEPOSIT,1858943,44658945.03,16.0285,308.74,34.323,56.06,19100,6403,0.393,2988,88.9979,26.08,2.389,6465,12.26,3.192,21.48,0.845
2020-06-29,IN_PERSON_PICKUP,1727272,113633307.37,1.0517,253.47,5.522,49.13,19558,17898,33.362,2308,98.161,56.63,5.171,6230,43.38,8.321,13.35,0.1738
2020-06-30,DIRECT_DEPOSIT,458582,24261763.42,8.1986,375.63,6.724,38.63,21911,14519,9.734,2790,89.2761,13.39,8.118,5122,49.01,2.058,14.52,0.3716
2020-07-01,EBT_CARD,958603,18854915.49,0.6977,400.79,9.296,26.96,23247,13014,28.067,1282,96.4202,10.44,4.132,5697,83.82,7.71,15.57,0.7239
2020-07-02,IN_PERSON_PICKUP,347865,19931966.48,3.8747,315.14,18.618,31.46,19208,9673,14.567,1116,88.4543,88.22,2.224,6384,82.31,3.011,34.57,0.0054
2020-07-03,DIRECT_DEPOSIT,2103479,55952563.96,18.935,177.4,42.079,21.34,3488,796,35.848,1776,95.8724,16.37,11.688,7390,4.73,8.363,68.52,0.9423
2020-07-04,MOBILE_WALLET,2046183,166102030.82,5.4326,385.71,24.725,35.44,22121,6761,33.32,2290,90.4385,76.7,2.725,4602,33.71,0.744,90.66,0.1104
2020-07-05,DIRECT_DEPOSIT,1309182,42487982.83,24.6716,56.99,41.572,32.69,22675,17800,4.712,2136,98.8366,65.69,6.104,6402,84.36,3.94,99.37,0.0237
2020-07-06,EBT_CARD,966984,28383287.33,18.7473,509.92,32.551,53.92,13478,16738,35.144,2458,87.9107,95.04,5.508,3042,109.65,4.733,36.9,0.9142
2020-07-07,IN_PERSON_PICKUP,93402,6765509.82,13.3768,193.65,37.29,54.75,3863,18504,41.015,3751,95.8298,22.77,11.137,3264,42.23,8.959,7.93,0.1541
2020-07-08,EBT_CARD,1207986,96996906.79,16.6429,215.14,27.194,4.44,1476,19600,18.646,2810,87.4629,32.81,1.426,3427,4.96,2.614,46.31,0.7554
2020-07-09,EBT_CARD,1778482,22903580.91,15.788,272.93,15.866,56.64,17564,4441,32.953,4006,87.167,67.84,0.635,4409,55.13,4.732,14.17,0.8736
2020-07-10,DIRECT_DEPOSIT,1035284,65750557.81,6.4283,112.64,5.063,8.08,21469,8270,0.233,813,90.7151,32.32,7.637,3108,81.9,6.137,70.46,0.5569
2020-07-11,DIRECT_DEPOSIT,39170,1106861.32,24.5227,57.43,9.281,52.57,5844,12798,30.566,3305,95.3132,86.48,9.56,3503,19.34,4.519,92.09,0.822
2020-07-12,DIRECT_DEPOSIT,2031981,155959573.68,4.5809,557.71,25.723,25.77,5903,6780,13.682,1647,89.5633,64.73,1.931,2559,84.0,5.974,5.45,0.2408
2020-07-13,EBT_CARD,1190012,79399918.42,16.8753,438.2,16.599,51.21,24331,17009,40.431,5135,90.4994,93.72,11.836,6142,109.63,2.042,75.57,0.4251
2020-07-14,EBT_CARD,183648,6579694.92,8.8153,462.02,14.427,13.55,8314,10505,34.937,924,93.2765,80.81,1.124,1833,57.52,3.288,82.41,0.5578
2020-07-15,DIRECT_DEPOSIT,1695468,61202001.29,7.2554,398.83,35.691,11.59,12037,4226,36.555,5817,95.9896,61.88,4.012,3892,111.59,1.183,59.83,0.5701
2020-07-16,EBT_CARD,2378776,190656106.49,24.9941,375.77,25.117,20.05,2384,4375,28.745,2497,91.1147,24.58,3.38,6945,27.8,3.81,20.48,0.4793
2020-07-17,CHECK,753384,59150913.07,12.4367,339.14,23.351,40.46,24302,17497,35.132,80,86.9708,30.31,4.49,5863,90.83,8.993,15.32,0.2376
2020-07-18,EBT_CARD,1377588,28312720.17,6.1315,162.73,2.813,54.81,14221,12225,15.385,5554,90.8519,52.81,7.916,3314,30.98,0.677,17.67,0.3466
2020-07-19,EBT_CARD,2297452,60123305.42,22.0234,108.21,17.191,14.94,22340,3287,16.191,4155,86.596,15.26,7.676,7319,31.98,4.745,43.16,0.6334
2020-07-20,CHECK,1302527,100338535.55,1.4299,341.1,35.232,28.99,17237,11444,10.756,3191,99.4861,79.13,9.089,193,26.83,1.199,80.31,0.7871
2020-07-21,MOBILE_WALLET,966008,28241476.53,20.6008,323.72,0.814,48.28,16893,13684,42.575,1087,86.4752,38.05,1.475,4559,22.41,7.498,25.53,0.7121
2020-07-22,DIRECT_DEPOSIT,554097,28458082.23,24.7694,293.57,2.879,19.34,4144,4841,35.225,638,97.4903,55.85,4.47,252,42.25,9.824,21.42,0.5585
2020-07-23,EBT_CARD,427130,9684200.42,18.6252,451.61,0.61,13.13,10588,17708,43.791,2962,95.9164,19.14,1.027,4020,77.69,2.288,80.66,0.8938
2020-07-24,EBT_CARD,1843627,123197683.78,18.3818,52.65,31.584,10.01,4401,16628,15.888,5329,90.7885,60.28,8.461,6508,119.69,6.589,75.52,0.2239
2020-07-25,VOUCHER,1234878,99385232.02,3.7259,142.2,11.019,49.2,9109,12563,9.557,3677,89.9736,41.1,8.786,2979,85.71,4.789,80.74,0.256
2020-07-26,IN_PERSON_PICKUP,203317,16160451.34,18.048,90.27,15.709,12.93,10373,14290,3.391,3830,87.7917,78.35,7.974,5981,21.28,6.928,90.82,0.6893
2020-07-27,EBT_CARD,242177,19505166.33,14.1998,440.37,37.413,10.0,23948,11847,25.256,751,87.3688,23.69,3.372,896,92.07,7.69,80.74,0.4678
2020-07-28,IN_PERSON_PICKUP,1139688,6241284.76,3.3995,32.52,2.268,31.88,14059,6676,12.319,2730,86.5479,97.64,5.05,7291,16.77,0.27,84.25,0.3036
2020-07-29,VOUCHER,401627,17172295.16,7.113,57.32,11.74,41.22,1965,10958,22.75,3353,93.239,39.05,10.384,2540,74.86,1.326,42.19,0.7801
2020-07-30,EBT_CARD,451128,34228528.33,19.7962,295.55,38.527,55.21,24631,3428,18.348,368,89.7121,71.71,5.81,2455,101.88,9.233,47.88,0.3415
2020-07-31,EBT_CARD,441753,5754595.4,5.8295,389.06,4.405,55.89,20768,3754,35.942,5728,90.5822,22.05,0.971,7995,61.24,5.642,7.07,0.6022
2020-08-01,VOUCHER,2419464,35692257.4,22.5454,171.88,5.346,59.44,17122,2780,23.722,555,89.5423,85.86,1.534,5125,61.18,6.983,60.6,0.0714
2020-08-02,IN_PERSON_PICKUP,1026816,41688372.34,2.3625,534.04,20.609,36.08,2331,12361,34.759,3424,98.2854,68.01,11.286,6118,8.66,8.495,60.77,0.5903
2020-08-03,EBT_CARD,570106,35560187.09,18.7406,495.5,35.077,28.69,10390,15780,21.811,1626,96.6105,30.01,11.809,3797,108.0,1.231,55.74,0.6342
2020-08-04,EBT_CARD,2254990,152860377.4,16.8335,566.81,6.104,50.94,13712,15000,18.611,1161,99.7136,68.1,3.86,3390,54.65,9.713,34.75,0.7379
2020-08-05,EBT_CARD,2238840,157063302.1,3.3606,554.67,4.23,9.99,3338,1083,31.901,550,93.2237,84.73,5.18,6973,72.12,0.758,63.53,0.8876
2020-08-06,IN_PERSON_PICKUP,1486951,40956322.87,23.8833,300.83,36.102,33.09,11903,19986,8.899,45,88.3518,42.76,6.54,1731,102.1,8.131,87.69,0.7463
2020-08-07,DIRECT_DEPOSIT,803557,35484053.14,7.4979,94.37,34.144,39.03,10757,14670,16.774,5436,86.7679,93.66,8.138,4833,93.87,4.635,57.79,0.4991
2020-08-08,DIRECT_DEPOSIT,342125,7336268.68,21.7126,139.43,39.561,50.14,8286,16325,21.824,1575,88.253,38.09,9.257,5956,113.01,0.311,47.31,0.3984
2020-08-09,CHECK,602506,24770852.78,19.541,423.05,13.392,29.56,5333,10629,11.136,3433,92.6321,94.22,7.918,665,24.18,2.172,15.43,0.0297
2020-08-10,EBT_CARD,752021,18345000.54,14.6994,232.99,28.189,53.55,13167,674,41.295,2529,95.5922,84.41,4.673,3536,44.86,4.338,58.03,0.0027
2020-08-11,DIRECT_DEPOSIT,2116333,115955069.37,1.0947,338.86,40.7,21.03,19384,5946,27.36,141,94.4173,41.85,7.167,1845,109.71,2.52,10.26,0.8107
2020-08-12,EBT_CARD,2407207,114986049.61,18.5807,392.86,27.73,59.74,12169,2859,17.93,2585,90.0384,69.11,11.032,663,38.49,6.133,73.83,0.7087
2020-08-13,CHECK,2479707,146671473.44,19.263,535.99,41.029,40.56,22897,19138,9.384,2074,96.4695,17.37,2.646,4409,53.68,8.216,82.36,0.192
2020-08-14,MOBILE_WALLET,451265,7144216.25,17.9589,18.46,43.781,40.02,24535,4812,25.674,2654,99.7366,90.53,7.031,1316,11.21,2.25,51.29,0.9234
2020-08-15,EBT_CARD,30027,962900.0,2.7732,425.97,33.153,51.69,10384,4176,9.813,1421,100.0197,54.66,9.892,3811,85.4,7.093,48.95,0.7978
2020-08-16,VOUCHER,2484285,128059892.86,16.9759,415.39,28.381,30.46,6087,7137,30.9,2844,85.5828,47.06,10.952,4903,115.61,0.107,87.99,0.4544
2020-08-17,EBT_CARD,1475857,75431949.73,14.0298,44.19,26.514,18.02,6462,1686,43.841,5183,91.0689,30.75,5.934,6316,75.28,6.176,28.02,0.5744
2020-08-18,CHECK,434741,6255678.2,6.5035,417.74,11.818,23.44,19108,12576,14.496,2001,100.016,61.41,8.293,5809,48.75,4.472,96.64,0.3004
2020-08-19,EBT_CARD,1845292,38000418.94,19.1374,475.17,33.798,5.91,22813,14715,31.578,251,85.4551,49.06,2.787,4544,2.12,9.01,60.15,0.2419
2020-08-20,EBT_CARD,276827,11040428.03,10.9636,103.47,33.483,46.32,19532,19710,43.726,537,99.0422,42.6,11.984,5700,96.23,4.671,48.06,0.4133
2020-08-21,EBT_CARD,1895445,64102302.07,11.9462,426.66,42.379,54.02,11257,8671,29.963,3888,94.7483,67.55,0.577,3769,75.61,9.618,54.49,0.5301
2020-08-22,EBT_CARD,227311,4915871.08,3.8852,30.82,7.926,19.12,14171,3796,2.78,2184,90.7104,34.51,9.853,384,69.88,6.664,26.6,0.48
2020-08-23,IN_PERSON_PICKUP,1362873,59252514.3,12.7843,326.62,28.747,21.83,24798,9144,32.67,2941,93.8305,78.31,7.664,1707,39.37,8.087,57.96,0.7809
2020-08-24,EBT_CARD,1998765,99335730.08,19.7448,525.94,44.164,47.28,2808,13517,22.17,874,96.3326,95.22,6.848,2066,13.21,6.588,56.3,0.1452
2020-08-25,IN_PERSON_PICKUP,357270,3832993.68,12.6291,163.48,14.767,38.88,15724,2479,40.301,3357,91.1107,88.66,11.435,1028,103.22,3.199,85.38,0.9577
2020-08-26,EBT_CARD,450523,29582250.04,24.8681,402.79,32.679,37.99,16632,14937,0.876,1505,97.8888,91.03,9.189,715,33.44,1.971,5.59,0.0229
2020-08-27,DIRECT_DEPOSIT,2209257,97744034.31,11.6585,164.39,29.183,27.94,2617,5801,27.064,3351,93.6929,31.37,0.302,4737,82.5,1.499,77.19,0.9096
2020-08-28,DIRECT_DEPOSIT,2132403,61021435.09,9.8752,558.63,2.759,5.49,22637,13898,43.012,5359,99.749,56.69,5.269,4110,74.6,5.957,30.33,0.1952
2020-08-29,EBT_CARD,2283926,67683166.62,2.0398,367.95,26.182,37.53,9297,10906,5.243,5079,88.8901,75.41,11.565,2055,29.32,0.304,95.78,0.3945
2020-08-30,DIRECT_DEPOSIT,2154127,162700739.16,24.7431,83.47,40.046,1.57,12245,19971,25.466,1930,99.9312,14.25,8.816,3962,45.7,1.053,5.17,0.0685
2020-08-31,DIRECT_DEPOSIT,942931,12082746.63,0.4448,163.44,40.461,27.52,23326,3549,7.874,2508,92.5143,48.23,3.704,2922,72.62,2.876,19.33,0.1353
2020-09-01,DIRECT_DEPOSIT,1217461,84237147.09,5.9217,227.77,0.316,45.92,17043,4889,35.884,1707,93.7394,31.26,8.08,2819,113.22,2.478,50.45,0.5643
2020-09-02,DIRECT_DEPOSIT,306542,24475215.33,19.2773,362.32,14.932,29.01,1132,13345,5.093,5796,90.3785,57.05,5.157,1293,21.84,6.752,30.51,0.7036
2020-09-03,DIRECT_DEPOSIT,544302,34810634.07,10.2087,61.63,35.012,13.36,15800,13550,23.934,2655,86.4696,36.82,3.327,25,42.72,9.876,22.09,0.9681
2020-09-04,EBT_CARD,1767033,146736211.23,24.7544,392.28,6.436,24.09,7022,3197,3.533,2533,92.8427,31.05,8.463,6955,51.73,7.842,37.27,0.7935
2020-09-05,EBT_CARD,1690868,42602347.58,0.3169,182.2,42.452,32.39,4156,9072,12.187,5188,93.0878,40.71,1.628,6839,32.25,7.064,17.05,0.6182
2020-09-06,EBT_CARD,305544,5966192.65,8.3957,351.22,20.286,34.5,1912,15172,35.887,4245,99.1439,78.01,7.401,83,17.94,0.348,78.37,0.1088
2020-09-07,EBT_CARD,2265409,117956947.98,11.8898,441.55,12.254,16.01,6564,12065,25.114,4413,98.689,60.11,10.625,2328,67.24,7.574,97.1,0.6994
2020-09-08,EBT_CARD,699642,21335621.41,5.9298,122.21,1.318,11.05,2951,14054,43.889,4336,97.0421,29.65,3.834,3870,86.75,6.74,65.0,0.9051
2020-09-09,EBT_CARD,1060993,72436046.74,11.438,63.26,39.961,58.78,22987,2640,7.817,2322,98.4702,82.93,2.967,5188,31.24,3.889,2.26,0.094
2020-09-10,DIRECT_DEPOSIT,765638,58974415.78,3.1018,248.54,39.592,48.52,2499,6208,6.022,241,98.9463,69.24,10.776,4683,67.04,2.978,13.44,0.3128
2020-09-11,CHECK,1998126,161945703.85,3.1454,301.01,6.952,10.21,22422,18203,40.892,3058,89.8554,96.87,11.353,7967,18.54,5.991,88.11,0.5907
2020-09-12,EBT_CARD,1297613,79588100.75,2.637,241.97,32.623,6.13,7014,5850,28.167,2756,90.9355,12.92,0.639,4613,41.85,6.609,73.1,0.6242
2020-09-13,EBT_CARD,477007,31994177.96,17.7946,558.8,34.631,35.35,12101,7266,21.302,4888,89.5526,21.03,2.696,7355,112.48,1.271,69.69,0.5053
2020-09-14,DIRECT_DEPOSIT,758157,55719443.79,18.0709,9.96,9.889,35.76,15938,5419,42.675,3574,92.7777,27.87,3.126,2757,79.87,7.343,19.63,0.5551
2020-09-15,MOBILE_WALLET,867012,13408651.9,20.6908,567.37,39.357,45.87,19802,14582,35.086,5791,90.6468,48.57,1.618,4433,104.1,2.704,8.96,0.8718
2020-09-16,IN_PERSON_PICKUP,919751,25599451.43,19.7576,526.11,8.876,47.25,24249,19577,4.176,2562,98.7399,85.23,3.842,893,49.45,4.931,80.51,0.056
2020-09-17,DIRECT_DEPOSIT,1699625,20983345.29,1.4812,118.49,40.487,42.57,19791,18013,39.429,5006,93.009,48.41,0.99,2690,6.36,0.971,2.99,0.4473
2020-09-18,EBT_CARD,479309,16795019.66,18.7902,296.74,31.466,43.51,23388,6041,28.09,1762,91.1711,31.08,7.631,3130,98.65,5.217,19.77,0.2789
2020-09-19,DIRECT_DEPOSIT,477328,26048719.69,12.1434,151.33,23.982,16.02,12796,488,19.423,5196,92.8462,95.48,3.603,1366,88.73,0.501,96.21,0.1622
2020-09-20,EBT_CARD,674144,47942162.6,12.8415,572.22,32.924,35.25,24597,5194,41.307,3601,90.5413,98.69,9.171,566,64.25,5.365,9.11,0.7561
2020-09-21,VOUCHER,1218942,65520555.51,24.1587,351.39,43.599,24.93,3144,376,17.441,3741,89.1374,71.38,0.631,1380,119.13,9.894,51.12,0.0502
2020-09-22,EBT_CARD,1414543,47037715.02,3.3297,178.72,35.593,29.55,8908,9245,11.419,3060,96.0235,56.32,6.458,4759,42.33,2.253,11.74,0.3627
2020-09-23,DIRECT_DEPOSIT,951050,27003544.07,22.0242,538.0,8.609,53.06,12856,18661,0.423,213,87.5036,19.96,11.589,3661,94.98,0.414,92.61,0.3815
2020-09-24,IN_PERSON_PICKUP,2060498,59870748.92,22.0945,247.21,30.366,3.12,18350,1455,3.019,1789,88.0147,97.53,9.684,3175,113.4,6.639,67.37,0.4657
2020-09-25,DIRECT_DEPOSIT,1910649,123762966.77,5.5736,8.73,6.597,33.64,24349,3371,35.219,3511,93.2958,36.55,1.261,7137,92.75,0.904,98.03,0.2481
2020-09-26,VOUCHER,1335878,11695504.37,11.1317,285.76,26.386,35.62,24175,18961,29.393,3238,90.1379,35.43,3.341,3648,17.06,8.809,98.88,0.6745
2020-09-27,CHECK,1206937,93253659.87,13.8384,125.06,1.603,39.73,21461,16809,36.009,2684,96.906,13.6,10.408,1625,111.42,5.637,87.56,0.2031
2020-09-28,EBT_CARD,166536,915977.95,11.2866,409.64,15.415,28.43,12214,13381,39.823,3886,86.9431,65.63,5.363,5283,7.63,5.897,97.99,0.3179
2020-09-29,EBT_CARD,1402439,75761380.32,1.5648,159.54,17.517,30.99,4167,19255,20.964,5098,89.5702,82.63,10.334,6498,70.73,3.426,81.52,0.8049
2020-09-30,MOBILE_WALLET,1444723,99777085.87,7.5886,162.83,7.528,33.9,12180,5184,28.752,5161,98.0743,73.37,11.129,513,105.52,2.093,13.85,0.2194
2020-10-01,DIRECT_DEPOSIT,2058700,44799834.08,9.8278,102.72,39.56,18.21,15190,14461,20.59,5222,99.2624,84.19,11.288,3128,109.54,7.753,45.82,0.9432
2020-10-02,MOBILE_WALLET,1463987,47633859.84,24.5381,599.01,2.105,19.93,24798,9894,27.186,3461,85.8255,64.52,4.029,7833,1.07,7.306,44.95,0.5709
2020-10-03,CHECK,729169,16455159.06,2.0291,340.28,11.711,24.9,19808,1151,41.3,5611,85.6206,90.88,10.621,5035,25.31,3.96,87.33,0.7249
2020-10-04,EBT_CARD,231890,5645814.29,5.4353,298.27,13.884,41.2,7092,9647,7.306,4697,96.6527,83.98,11.242,3410,101.25,6.982,85.23,0.4195
2020-10-05,EBT_CARD,1496071,40755440.75,17.5703,308.85,37.555,17.12,6355,2678,27.119,4912,86.9128,36.67,10.848,6783,29.06,4.047,24.47,0.3092
2020-10-06,EBT_CARD,2484073,178572255.66,20.5383,57.58,4.03,3.07,12257,14023,8.767,3137,92.2009,73.24,7.833,2879,37.07,3.31,88.91,0.4269
2020-10-07,EBT_CARD,2216827,51566057.21,12.9762,409.33,25.511,58.33,16380,2673,16.968,1942,85.091,20.11,1.096,7824,57.93,7.022,51.34,0.9683
2020-10-08,CHECK,1882122,125810093.79,15.7015,131.35,4.621,15.85,502,4457,21.494,1095,85.2271,21.35,3.841,3148,113.7,8.106,56.47,0.6617
2020-10-09,EBT_CARD,1533067,93446510.85,20.6887,490.6,2.922,16.02,21097,7299,21.177,2950,86.3952,51.67,4.732,395,107.05,9.811,58.68,0.7371
2020-10-10,EBT_CARD,830073,18526427.36,19.4356,516.88,20.207,42.4,4499,19988,40.22,3192,87.2293,95.7,6.234,6063,111.32,2.561,23.86,0.2927
2020-10-11,IN_PERSON_PICKUP,530370,14012329.04,19.5819,429.92,34.388,40.46,11701,11520,14.821,2040,98.5644,16.27,5.378,4031,104.72,0.8,67.78,0.1151
2020-10-12,EBT_CARD,2038670,149329359.58,18.1448,302.45,7.962,10.81,7895,11449,22.799,4680,92.2215,11.89,2.56,966,43.05,8.906,20.89,0.9352
2020-10-13,DIRECT_DEPOSIT,1800750,98584226.12,6.9324,182.07,1.298,26.64,22852,12279,14.788,2227,89.9286,61.69,0.089,6444,23.19,0.531,95.56,0.8839
2020-10-14,EBT_CARD,2347716,152173069.22,11.6762,144.14,18.949,2.4,622,13803,39.282,2527,97.6917,47.73,8.199,400,99.74,0.531,25.54,0.3173
2020-10-15,EBT_CARD,1779877,97724159.51,24.7006,42.88,29.578,8.53,6822,13529,26.295,5975,85.4948,61.2,1.592,222,115.15,5.402,32.59,0.878
2020-10-16,MOBILE_WALLET,142520,2767427.15,12.8088,180.05,44.955,47.11,14676,176,44.242,3751,86.6779,45.66,8.914,6912,102.52,6.668,3.1,0.2405
2020-10-17,DIRECT_DEPOSIT,1427258,74590794.56,13.3553,597.66,19.961,26.89,5397,13502,42.031,5839,97.127,65.97,1.421,4208,56.86,7.798,57.42,0.7322
2020-10-18,VOUCHER,2363659,25406795.63,10.2929,378.35,14.079,22.12,16152,15082,35.182,610,93.7491,94.59,4.98,7491,27.25,8.412,84.24,0.8181
2020-10-19,EBT_CARD,546528,43061136.9,15.575,551.17,28.411,56.25,3028,13073,36.099,4005,91.1312,66.7,4.269,5368,107.76,2.842,5.18,0.8649
2020-10-20,DIRECT_DEPOSIT,1129528,92750799.94,15.8601,525.93,29.288,11.68,683,14464,38.549,1634,85.7813,94.94,3.799,4126,10.81,6.847,28.81,0.7716
2020-10-21,EBT_CARD,2285544,101192231.41,1.6598,144.0,14.464,9.47,35,7125,43.799,4697,94.3664,16.84,3.884,1943,69.3,5.827,60.13,0.4525
2020-10-22,DIRECT_DEPOSIT,626412,16487647.72,18.6697,90.09,34.889,37.59,11218,14586,20.394,3291,95.2405,14.43,5.149,7256,116.0,6.161,33.96,0.3558
2020-10-23,EBT_CARD,544105,6557485.37,20.6013,414.79,35.146,56.57,20860,5864,26.452,217,94.9456,90.39,1.551,1051,53.0,1.054,49.81,0.352
2020-10-24,MOBILE_WALLET,759211,20032576.91,21.5718,30.28,28.321,7.45,695,4509,25.093,3463,99.9067,54.94,11.923,2284,59.96,4.48,98.69,0.733
2020-10-25,EBT_CARD,1891118,117037140.4,8.0624,207.17,16.737,21.47,23566,4338,7.089,3367,94.7768,83.34,10.087,5422,83.3,7.702,78.8,0.2237
2020-10-26,EBT_CARD,1357687,79445124.85,18.7612,280.11,4.152,44.52,13099,5470,41.918,5522,97.8689,25.18,1.842,4163,54.14,6.378,15.31,0.5555
2020-10-27,DIRECT_DEPOSIT,1843099,103304677.2,5.4167,129.95,10.557,55.52,24385,13909,5.558,3845,85.285,49.95,5.501,1929,37.0,9.513,76.05,0.6002
2020-10-28,DIRECT_DEPOSIT,1644689,23280298.85,8.4413,119.63,4.951,21.91,6300,5810,37.234,3479,89.2981,64.61,6.162,7153,6.25,2.139,16.27,0.335
2020-10-29,MOBILE_WALLET,23172,704255.89,23.1774,89.39,10.593,26.12,5937,14668,44.528,2377,87.7072,50.06,8.889,3701,37.44,5.424,35.1,0.6109
2020-10-30,DIRECT_DEPOSIT,1734897,90568150.41,7.0257,566.64,23.45,14.22,1963,6546,40.51,4158,86.9083,46.22,8.734,3333,77.09,2.986,62.44,0.1117
2020-10-31,EBT_CARD,920818,25880490.31,23.2321,56.84,12.272,19.15,14729,19885,44.555,2260,86.4774,28.64,0.706,3437,72.39,1.818,31.55,0.2669
